ID;Contouren;RegioS;Perioden;AantalInwoners_1;ToenameInwonersTOVHetJaar2000_2;AantalWoningen_3;ToenameWoningenTOVHetJaar2000_4
1958;1;Valkenswaard;2004;29714;56.0;12666;372.0
1959;1;Valkenswaard;2006;29578;-80.0;12846;552.0
1960;1;Veendam;2000;26422;;11228;
1961;1;Veendam;2002;26342;-80.0;11115;-113.0
1962;1;Veendam;2004;25969;-453.0;11282;54.0
1963;1;Veendam;2006;25652;-770.0;11287;59.0
1964;1;Veenendaal;2000;58935;;22404;
1965;1;Veenendaal;2002;59541;606.0;22474;70.0
1966;1;Veenendaal;2004;59932;997.0;22790;386.0
1967;1;Veenendaal;2006;59398;463.0;23134;730.0
1968;1;Veere;2000;17855;;8049;
1969;1;Veere;2002;17770;-85.0;8073;24.0
1970;1;Veere;2004;17668;-187.0;8093;44.0
1971;1;Veere;2006;17477;-378.0;8137;88.0
1972;1;Veghel;2000;30516;;11613;
1973;1;Veghel;2002;30819;303.0;11854;241.0
1974;1;Veghel;2004;30437;-79.0;11879;266.0
1975;1;Veghel;2006;30125;-391.0;11972;359.0
1976;1;Veldhoven;2000;40440;;16089;
1977;1;Veldhoven;2002;40798;358.0;16362;273.0
1978;1;Veldhoven;2004;40191;-249.0;16400;311.0
1979;1;Veldhoven;2006;39991;-449.0;16578;489.0
1980;1;Velsen;2000;65011;;27864;
1981;1;Velsen;2002;65858;847.0;28021;157.0
1982;1;Velsen;2004;65836;825.0;28160;296.0
1983;1;Velsen;2006;64375;-636.0;28258;394.0
1984;1;Venlo;2000;85681;;37347;
1985;1;Venlo;2002;86488;807.0;38002;655.0
1986;1;Venlo;2004;86298;617.0;38443;1096.0
1987;1;Venlo;2006;85580;-101.0;38580;1233.0
1988;1;Venray;2000;32288;;12719;
1989;1;Venray;2002;32721;433.0;12964;245.0
1990;1;Venray;2004;32827;539.0;13241;522.0
1991;1;Venray;2006;32609;321.0;13342;623.0
1992;1;Vianen;2000;17177;;6570;
1993;1;Vianen;2002;17378;201.0;6796;226.0
1994;1;Vianen;2004;17673;496.0;6962;392.0
1995;1;Vianen;2006;17519;342.0;6996;426.0
1996;1;Vlaardingen;2000;73255;;34076;
1997;1;Vlaardingen;2002;73657;402.0;34142;66.0
1998;1;Vlaardingen;2004;73817;562.0;34467;391.0
1999;1;Vlaardingen;2006;72321;-934.0;34317;241.0
2000;1;Vlagtwedde;2000;12080;;5215;
2001;1;Vlagtwedde;2002;12166;86.0;5340;125.0
2002;1;Vlagtwedde;2004;12445;365.0;5384;169.0
2003;1;Vlagtwedde;2006;12070;-10.0;5386;171.0
2004;1;Vlieland;2000;1036;;459;
2005;1;Vlieland;2002;1005;-31.0;466;7.0
2006;1;Vlieland;2004;987;-49.0;466;7.0
2007;1;Vlieland;2006;951;-85.0;467;8.0
2008;1;Vlissingen;2000;43568;;20397;
2009;1;Vlissingen;2002;43650;82.0;20563;166.0
2010;1;Vlissingen;2004;43236;-332.0;20722;325.0
2011;1;Vlissingen;2006;42709;-859.0;20938;541.0
2012;1;Vlist;2000;7142;;2769;
2013;1;Vlist;2002;7118;-24.0;2814;45.0
2014;1;Vlist;2004;7086;-56.0;2821;52.0
2015;1;Vlist;2006;6998;-144.0;2826;57.0
2016;1;Voerendaal;2000;10839;;4389;
2017;1;Voerendaal;2002;10993;154.0;4517;128.0
2018;1;Voerendaal;2004;10841;2.0;4567;178.0
2019;1;Voerendaal;2006;10814;-25.0;4596;207.0
2020;1;Voorschoten;2000;22267;;9340;
2021;1;Voorschoten;2002;22183;-84.0;9379;39.0
2022;1;Voorschoten;2004;21776;-491.0;9378;38.0
2023;1;Voorschoten;2006;21252;-1015.0;9382;42.0
2024;1;Voorst;2000;15054;;5860;
2025;1;Voorst;2002;14928;-126.0;5939;79.0
2026;1;Voorst;2004;14883;-171.0;6038;178.0
2027;1;Voorst;2006;14797;-257.0;6002;142.0
2028;1;Vught;2000;23315;;9467;
2029;1;Vught;2002;23448;133.0;9595;128.0
2030;1;Vught;2004;23380;65.0;9672;205.0
2031;1;Vught;2006;23428;113.0;9650;183.0
2032;1;Waalre;2000;15537;;6382;
2033;1;Waalre;2002;15416;-121.0;6426;44.0
2034;1;Waalre;2004;15439;-98.0;6469;87.0
2035;1;Waalre;2006;15331;-206.0;6488;106.0
2036;1;Waalwijk;2000;42555;;17104;
2037;1;Waalwijk;2002;42565;10.0;17259;155.0
2038;1;Waalwijk;2004;42488;-67.0;17394;290.0
2039;1;Waalwijk;2006;42162;-393.0;17512;408.0
2040;1;Waddinxveen;2000;25095;;9686;
2041;1;Waddinxveen;2002;25336;241.0;9804;118.0
2042;1;Waddinxveen;2004;24774;-321.0;9804;118.0
2043;1;Waddinxveen;2006;24586;-509.0;9810;124.0
2044;1;Wageningen;2000;31858;;16711;
2045;1;Wageningen;2002;32311;453.0;16798;87.0
2046;1;Wageningen;2004;33333;1475.0;16928;217.0
2047;1;Wageningen;2006;33431;1573.0;16979;268.0
2048;1;Wassenaar;2000;24242;;10683;
2049;1;Wassenaar;2002;24028;-214.0;10727;44.0
2050;1;Wassenaar;2004;23736;-506.0;10756;73.0
2051;1;Wassenaar;2006;23610;-632.0;10778;95.0
2052;1;Waterland;2000;15265;;6078;
2053;1;Waterland;2002;15030;-235.0;6098;20.0
2054;1;Waterland;2004;15084;-181.0;6181;103.0
2055;1;Waterland;2006;15086;-179.0;6292;214.0
2056;1;Weert;2000;43049;;17867;
2057;1;Weert;2002;43167;118.0;18016;149.0
2058;1;Weert;2004;42830;-219.0;17961;94.0
2059;1;Weert;2006;42423;-626.0;18142;275.0
2060;1;Weesp;2000;17018;;7819;
2061;1;Weesp;2002;16861;-157.0;7821;2.0
2062;1;Weesp;2004;16728;-290.0;7843;24.0
2063;1;Weesp;2006;16418;-600.0;7946;127.0
2064;1;Werkendam;2000;21581;;7876;
2065;1;Werkendam;2002;21794;213.0;8002;126.0
2066;1;Werkendam;2004;21653;72.0;8071;195.0
2067;1;Werkendam;2006;21567;-14.0;8198;322.0
2068;1;Wervershoof;2000;7087;;2644;
2069;1;Wervershoof;2002;7075;-12.0;2659;15.0
2070;1;Wervershoof;2004;7057;-30.0;2641;-3.0
2071;1;Wervershoof;2006;7002;-85.0;2689;45.0
2072;1;West Maas en Waal;2000;12947;;5020;
2073;1;West Maas en Waal;2002;12964;17.0;5057;37.0
2074;1;West Maas en Waal;2004;12944;-3.0;5058;38.0
2075;1;West Maas en Waal;2006;13015;68.0;5203;183.0
2076;1;Wester-Koggenland;2000;8807;;3384;
2077;1;Wester-Koggenland;2002;9051;244.0;3481;97.0
2078;1;Wester-Koggenland;2004;9242;435.0;3604;220.0
2079;1;Wester-Koggenland;2006;9398;591.0;3738;354.0
2080;1;Westerveld;2000;11638;;5058;
2081;1;Westerveld;2002;11648;10.0;5067;9.0
2082;1;Westerveld;2004;11487;-151.0;5089;31.0
2083;1;Westerveld;2006;11483;-155.0;5102;44.0
2084;1;Westervoort;2000;15977;;5957;
2085;1;Westervoort;2002;15898;-79.0;6016;59.0
2086;1;Westervoort;2004;15753;-224.0;6038;81.0
2087;1;Westervoort;2006;15405;-572.0;6059;102.0
2088;1;Westland;2000;80173;;30713;
2089;1;Westland;2002;80135;-38.0;31220;507.0
2090;1;Westland;2004;79340;-833.0;31413;700.0
2091;1;Westland;2006;78463;-1710.0;31672;959.0
2092;1;Weststellingwerf;2000;17669;;7656;
2093;1;Weststellingwerf;2002;17916;247.0;7773;117.0
2094;1;Weststellingwerf;2004;17937;268.0;7851;195.0
2095;1;Weststellingwerf;2006;17962;293.0;7930;274.0
2096;1;Westvoorne;2000;10098;;4231;
2097;1;Westvoorne;2002;10412;314.0;4497;266.0
2098;1;Westvoorne;2004;10576;478.0;4617;386.0
2099;1;Westvoorne;2006;10560;462.0;4626;395.0
2100;1;Wierden;2000;17926;;6572;
2101;1;Wierden;2002;17786;-140.0;6638;66.0
2102;1;Wierden;2004;17890;-36.0;6800;228.0
2103;1;Wierden;2006;17949;23.0;6883;311.0
2104;1;Wieringen;2000;6795;;2923;
2105;1;Wieringen;2002;6861;66.0;2924;1.0
2106;1;Wieringen;2004;6816;21.0;2938;15.0
2107;1;Wieringen;2006;6810;15.0;3033;110.0
2108;1;Wieringermeer;2000;10178;;4143;
2109;1;Wieringermeer;2002;10116;-62.0;4144;1.0
2110;1;Wieringermeer;2004;10034;-144.0;4144;1.0
2111;1;Wieringermeer;2006;9870;-308.0;4204;61.0
2112;1;Wijchen;2000;33371;;13015;
2113;1;Wijchen;2002;33745;374.0;13175;160.0
2114;1;Wijchen;2004;33663;292.0;13252;237.0
2115;1;Wijchen;2006;33025;-346.0;13295;280.0
2116;1;Wijdemeren;2000;17479;;6935;
2117;1;Wijdemeren;2002;17615;136.0;7127;192.0
2118;1;Wijdemeren;2004;17699;220.0;7148;213.0
2119;1;Wijdemeren;2006;17605;126.0;7152;217.0
2120;1;Wijk bij Duurstede;2000;21259;;7969;
2121;1;Wijk bij Duurstede;2002;21339;80.0;8173;204.0
2122;1;Wijk bij Duurstede;2004;21216;-43.0;8211;242.0
2123;1;Wijk bij Duurstede;2006;21082;-177.0;8220;251.0
2124;1;Winschoten;2000;17994;;8256;
2125;1;Winschoten;2002;18168;174.0;8287;31.0
2126;1;Winschoten;2004;17817;-177.0;8380;124.0
2127;1;Winschoten;2006;17753;-241.0;8358;102.0
2128;1;Winsum;2000;11963;;4706;
2129;1;Winsum;2002;11836;-127.0;4729;23.0
2130;1;Winsum;2004;11787;-176.0;4760;54.0
2131;1;Winsum;2006;11628;-335.0;4760;54.0
2132;1;Winterswijk;2000;22382;;9487;
2133;1;Winterswijk;2002;22514;132.0;9519;32.0
2134;1;Winterswijk;2004;22595;213.0;9542;55.0
2135;1;Winterswijk;2006;22359;-23.0;9679;192.0
2136;1;Woensdrecht;2000;18005;;7357;
2137;1;Woensdrecht;2002;17907;-98.0;7432;75.0
2138;1;Woensdrecht;2004;17998;-7.0;7510;153.0
2139;1;Woensdrecht;2006;17804;-201.0;7525;168.0
2140;1;Woerden;2000;41880;;16346;
2141;1;Woerden;2002;42898;1018.0;17101;755.0
2142;1;Woerden;2004;43300;1420.0;17204;858.0
2143;1;Woerden;2006;42778;898.0;17155;809.0
2144;1;Wognum;2000;5954;;2178;
2145;1;Wognum;2002;6094;140.0;2262;84.0
2146;1;Wognum;2004;6116;162.0;2280;102.0
2147;1;Wognum;2006;6163;209.0;2336;158.0
2148;1;De Wolden;2000;15123;;6043;
2149;1;De Wolden;2002;15175;52.0;6144;101.0
2150;1;De Wolden;2004;15137;14.0;6165;122.0
2151;1;De Wolden;2006;14931;-192.0;6193;150.0
2152;1;Wormerland;2000;13964;;5642;
2153;1;Wormerland;2002;14229;265.0;5748;106.0
2154;1;Wormerland;2004;14160;196.0;5774;132.0
2155;1;Wormerland;2006;14180;216.0;5779;137.0
2156;1;Woudenberg;2000;9589;;3501;
2157;1;Woudenberg;2002;9695;106.0;3565;64.0
2158;1;Woudenberg;2004;9666;77.0;3625;124.0
2159;1;Woudenberg;2006;9602;13.0;3590;89.0
2160;1;Woudrichem;2000;10940;;4082;
2161;1;Woudrichem;2002;11148;208.0;4090;8.0
2162;1;Woudrichem;2004;10904;-36.0;4088;6.0
2163;1;Woudrichem;2006;10936;-4.0;4107;25.0
2164;1;Wûnseradiel;2000;8031;;3345;
2165;1;Wûnseradiel;2002;7965;-66.0;3356;11.0
2166;1;Wûnseradiel;2004;7870;-161.0;3364;19.0
2167;1;Wûnseradiel;2006;7830;-201.0;3372;27.0
2168;1;Wymbritseradiel;2000;12250;;4745;
2169;1;Wymbritseradiel;2002;12279;29.0;4781;36.0
2170;1;Wymbritseradiel;2004;12161;-89.0;4782;37.0
2171;1;Wymbritseradiel;2006;12046;-204.0;4842;97.0
2172;1;Zaanstad;2000;133349;;55953;
2173;1;Zaanstad;2002;133001;-348.0;56223;270.0
2174;1;Zaanstad;2004;132488;-861.0;56964;1011.0
2175;1;Zaanstad;2006;131106;-2243.0;56968;1015.0
2176;1;Zaltbommel;2000;20079;;7450;
2177;1;Zaltbommel;2002;20130;51.0;7532;82.0
2178;1;Zaltbommel;2004;20134;55.0;7597;147.0
2179;1;Zaltbommel;2006;19748;-331.0;7574;124.0
2180;1;Zandvoort;2000;15604;;7663;
2181;1;Zandvoort;2002;16548;944.0;8083;420.0
2182;1;Zandvoort;2004;16610;1006.0;8083;420.0
2183;1;Zandvoort;2006;16388;784.0;8152;489.0
2184;1;Zederik;2000;8618;;3086;
2185;1;Zederik;2002;8489;-129.0;3098;12.0
2186;1;Zederik;2004;8476;-142.0;3100;14.0
2187;1;Zederik;2006;8335;-283.0;3112;26.0
2188;1;Zeevang;2000;3049;;1190;
2189;1;Zeevang;2002;3056;7.0;1193;3.0
2190;1;Zeevang;2004;3024;-25.0;1193;3.0
2191;1;Zeevang;2006;2965;-84.0;1192;2.0
2192;1;Zeewolde;2000;15472;;5493;
2193;1;Zeewolde;2002;16278;806.0;5893;400.0
2194;1;Zeewolde;2004;16280;808.0;5898;405.0
2195;1;Zeewolde;2006;16315;843.0;5932;439.0
2196;1;Zeist;2000;56661;;24880;
2197;1;Zeist;2002;56513;-148.0;25423;543.0
2198;1;Zeist;2004;56804;143.0;25583;703.0
2199;1;Zeist;2006;56636;-25.0;25793;913.0
2200;1;Zevenaar;2000;28312;;11795;
2201;1;Zevenaar;2002;28216;-96.0;11899;104.0
2202;1;Zevenaar;2004;27921;-391.0;11998;203.0
2203;1;Zevenaar;2006;27695;-617.0;12122;327.0
2204;1;Zevenhuizen-Moerkapelle;2000;8089;;2924;
2205;1;Zevenhuizen-Moerkapelle;2002;8202;113.0;2991;67.0
2206;1;Zevenhuizen-Moerkapelle;2004;8258;169.0;3040;116.0
2207;1;Zevenhuizen-Moerkapelle;2006;8101;12.0;3055;131.0
2208;1;Zijpe;2000;7026;;2921;
2209;1;Zijpe;2002;6996;-30.0;2921;0.0
2210;1;Zijpe;2004;6950;-76.0;2922;1.0
2211;1;Zijpe;2006;6834;-192.0;2929;8.0
2212;1;Zoetermeer;2000;109377;;44412;
2213;1;Zoetermeer;2002;108407;-970.0;44539;127.0
2214;1;Zoetermeer;2004;105707;-3670.0;44827;415.0
2215;1;Zoetermeer;2006;103308;-6069.0;45009;597.0
2216;1;Zoeterwoude;2000;7706;;2734;
2217;1;Zoeterwoude;2002;7669;-37.0;2740;6.0
2218;1;Zoeterwoude;2004;7572;-134.0;2746;12.0
2219;1;Zoeterwoude;2006;7536;-170.0;2780;46.0
2220;1;Zuidhorn;2000;14951;;5749;
2221;1;Zuidhorn;2002;14932;-19.0;5803;54.0
2222;1;Zuidhorn;2004;14751;-200.0;5806;57.0
2223;1;Zuidhorn;2006;14812;-139.0;5875;126.0
2224;1;Zundert;2000;13053;;5339;
2225;1;Zundert;2002;13167;114.0;5334;-5.0
2226;1;Zundert;2004;13159;106.0;5424;85.0
2227;1;Zundert;2006;13154;101.0;5520;181.0
2228;1;Zutphen;2000;42525;;18321;
2229;1;Zutphen;2002;43471;946.0;18575;254.0
2230;1;Zutphen;2004;43516;991.0;18834;513.0
2231;1;Zutphen;2006;43267;742.0;19037;716.0
2232;1;Zwartewaterland;2000;19790;;6958;
2233;1;Zwartewaterland;2002;19864;74.0;6991;33.0
2234;1;Zwartewaterland;2004;19775;-15.0;7011;53.0
2235;1;Zwartewaterland;2006;19339;-451.0;7059;101.0
2236;1;Zwijndrecht;2000;44443;;18595;
2237;1;Zwijndrecht;2002;44309;-134.0;18664;69.0
2238;1;Zwijndrecht;2004;44137;-306.0;18810;215.0
2239;1;Zwijndrecht;2006;43287;-1156.0;18951;356.0
2240;1;Zwolle;2000;102120;;45453;
2241;1;Zwolle;2002;104223;2103.0;46473;1020.0
2242;1;Zwolle;2004;104239;2119.0;46471;1018.0
2243;1;Zwolle;2006;103010;890.0;47045;1592.0
2244;3;Nederland;2000;8202319;;3671747;
2245;3;Nederland;2002;8335106;132787.0;3742606;70859.0
2246;3;Nederland;2004;8433063;230744.0;3801393;129646.0
2247;3;Nederland;2006;8486658;284339.0;3858955;187208.0
2248;3;Noord-Nederland (LD);2000;258206;;132624;
2249;3;Noord-Nederland (LD);2002;261910;3704.0;134070;1446.0
2250;3;Noord-Nederland (LD);2004;266527;8321.0;135728;3104.0
2251;3;Noord-Nederland (LD);2006;268648;10442.0;137546;4922.0
2252;3;Oost-Nederland (LD);2000;993712;;424575;
2253;3;Oost-Nederland (LD);2002;1021746;28034.0;435614;11039.0
2254;3;Oost-Nederland (LD);2004;1042191;48479.0;443568;18993.0
2255;3;Oost-Nederland (LD);2006;1054674;60962.0;453155;28580.0
2256;3;West-Nederland (LD);2000;5168381;;2346697;
2257;3;West-Nederland (LD);2002;5247250;78869.0;2389110;42413.0
2258;3;West-Nederland (LD);2004;5309864;141483.0;2428936;82239.0
2259;3;West-Nederland (LD);2006;5344559;176178.0;2462747;116050.0
2260;3;Zuid-Nederland (LD);2000;1782020;;767851;
2261;3;Zuid-Nederland (LD);2002;1804200;22180.0;783812;15961.0
2262;3;Zuid-Nederland (LD);2004;1814481;32461.0;793161;25310.0
2263;3;Zuid-Nederland (LD);2006;1818777;36757.0;805507;37656.0
2264;3;Groningen (PV);2000;194249;;105517;
2265;3;Groningen (PV);2002;197227;2978.0;106735;1218.0
2266;3;Groningen (PV);2004;201243;6994.0;108002;2485.0
2267;3;Groningen (PV);2006;202878;8629.0;109171;3654.0
2268;3;Friesland (PV);2000;0;;0;
2269;3;Friesland (PV);2002;0;0.0;0;0.0
2270;3;Friesland (PV);2004;0;0.0;0;0.0
2271;3;Friesland (PV);2006;0;0.0;0;0.0
2272;3;Drenthe (PV);2000;63957;;27107;
2273;3;Drenthe (PV);2002;64683;726.0;27335;228.0
2274;3;Drenthe (PV);2004;65284;1327.0;27726;619.0
2275;3;Drenthe (PV);2006;65770;1813.0;28375;1268.0
2276;3;Overijssel (PV);2000;350712;;151673;
2277;3;Overijssel (PV);2002;355191;4479.0;153679;2006.0
2278;3;Overijssel (PV);2004;358169;7457.0;155136;3463.0
2279;3;Overijssel (PV);2006;359568;8856.0;157512;5839.0
2280;3;Flevoland (PV);2000;139819;;53993;
2281;3;Flevoland (PV);2002;155552;15733.0;60027;6034.0
2282;3;Flevoland (PV);2004;167381;27562.0;64457;10464.0
2283;3;Flevoland (PV);2006;175228;35409.0;67192;13199.0
2284;3;Gelderland (PV);2000;503181;;218909;
2285;3;Gelderland (PV);2002;511003;7822.0;221908;2999.0
2286;3;Gelderland (PV);2004;516641;13460.0;223975;5066.0
2287;3;Gelderland (PV);2006;519878;16697.0;228451;9542.0
2288;3;Utrecht (PV);2000;720201;;306855;
2289;3;Utrecht (PV);2002;736861;16660.0;316297;9442.0
2290;3;Utrecht (PV);2004;754425;34224.0;323074;16219.0
2291;3;Utrecht (PV);2006;769076;48875.0;330826;23971.0
2292;3;Noord-Holland (PV);2000;1803838;;846498;
2293;3;Noord-Holland (PV);2002;1825366;21528.0;858974;12476.0
2294;3;Noord-Holland (PV);2004;1845375;41537.0;873803;27305.0
2295;3;Noord-Holland (PV);2006;1858420;54582.0;884061;37563.0
2296;3;Zuid-Holland (PV);2000;2644342;;1193344;
2297;3;Zuid-Holland (PV);2002;2685023;40681.0;1213839;20495.0
2298;3;Zuid-Holland (PV);2004;2710064;65722.0;1232059;38715.0
2299;3;Zuid-Holland (PV);2006;2717063;72721.0;1247860;54516.0
2300;3;Zeeland (PV);2000;0;;0;
2301;3;Zeeland (PV);2002;0;0.0;0;0.0
2302;3;Zeeland (PV);2004;0;0.0;0;0.0
2303;3;Zeeland (PV);2006;0;0.0;0;0.0
2304;3;Noord-Brabant (PV);2000;1304385;;554539;
2305;3;Noord-Brabant (PV);2002;1328473;24088.0;567343;12804.0
2306;3;Noord-Brabant (PV);2004;1342179;37794.0;575431;20892.0
2307;3;Noord-Brabant (PV);2006;1352524;48139.0;586160;31621.0
2308;3;Limburg (PV);2000;477635;;213312;
2309;3;Limburg (PV);2002;475727;-1908.0;216469;3157.0
2310;3;Limburg (PV);2004;472302;-5333.0;217730;4418.0
2311;3;Limburg (PV);2006;466253;-11382.0;219347;6035.0
2312;3;Oost-Groningen (CR);2000;0;;0;
2313;3;Oost-Groningen (CR);2002;0;0.0;0;0.0
2314;3;Oost-Groningen (CR);2004;0;0.0;0;0.0
2315;3;Oost-Groningen (CR);2006;0;0.0;0;0.0
2316;3;Delfzijl en omgeving (CR);2000;0;;0;
2317;3;Delfzijl en omgeving (CR);2002;0;0.0;0;0.0
2318;3;Delfzijl en omgeving (CR);2004;0;0.0;0;0.0
2319;3;Delfzijl en omgeving (CR);2006;0;0.0;0;0.0
2320;3;Overig Groningen (CR);2000;194249;;105517;
2321;3;Overig Groningen (CR);2002;197227;2978.0;106735;1218.0
2322;3;Overig Groningen (CR);2004;201243;6994.0;108002;2485.0
2323;3;Overig Groningen (CR);2006;202878;8629.0;109171;3654.0
2324;3;Noord-Friesland (CR);2000;0;;0;
2325;3;Noord-Friesland (CR);2002;0;0.0;0;0.0
2326;3;Noord-Friesland (CR);2004;0;0.0;0;0.0
2327;3;Noord-Friesland (CR);2006;0;0.0;0;0.0
2328;3;Zuidwest-Friesland (CR);2000;0;;0;
2329;3;Zuidwest-Friesland (CR);2002;0;0.0;0;0.0
2330;3;Zuidwest-Friesland (CR);2004;0;0.0;0;0.0
2331;3;Zuidwest-Friesland (CR);2006;0;0.0;0;0.0
2332;3;Zuidoost-Friesland (CR);2000;0;;0;
2333;3;Zuidoost-Friesland (CR);2002;0;0.0;0;0.0
2334;3;Zuidoost-Friesland (CR);2004;0;0.0;0;0.0
2335;3;Zuidoost-Friesland (CR);2006;0;0.0;0;0.0
2336;3;Noord-Drenthe (CR);2000;63957;;27107;
2337;3;Noord-Drenthe (CR);2002;64683;726.0;27335;228.0
2338;3;Noord-Drenthe (CR);2004;65284;1327.0;27726;619.0
2339;3;Noord-Drenthe (CR);2006;65770;1813.0;28375;1268.0
2340;3;Zuidoost-Drenthe (CR);2000;0;;0;
2341;3;Zuidoost-Drenthe (CR);2002;0;0.0;0;0.0
2342;3;Zuidoost-Drenthe (CR);2004;0;0.0;0;0.0
2343;3;Zuidoost-Drenthe (CR);2006;0;0.0;0;0.0
2344;3;Zuidwest-Drenthe (CR);2000;0;;0;
2345;3;Zuidwest-Drenthe (CR);2002;0;0.0;0;0.0
2346;3;Zuidwest-Drenthe (CR);2004;0;0.0;0;0.0
2347;3;Zuidwest-Drenthe (CR);2006;0;0.0;0;0.0
2348;3;Noord-Overijssel (CR);2000;0;;0;
2349;3;Noord-Overijssel (CR);2002;0;0.0;0;0.0
2350;3;Noord-Overijssel (CR);2004;0;0.0;0;0.0
2351;3;Noord-Overijssel (CR);2006;0;0.0;0;0.0
2352;3;Zuidwest-Overijssel (CR);2000;0;;0;
2353;3;Zuidwest-Overijssel (CR);2002;0;0.0;0;0.0
2354;3;Zuidwest-Overijssel (CR);2004;0;0.0;0;0.0
2355;3;Zuidwest-Overijssel (CR);2006;0;0.0;0;0.0
2356;3;Twente (CR);2000;350712;;151673;
2357;3;Twente (CR);2002;355191;4479.0;153679;2006.0
2358;3;Twente (CR);2004;358169;7457.0;155136;3463.0
2359;3;Twente (CR);2006;359568;8856.0;157512;5839.0
2360;3;Veluwe (CR);2000;0;;0;
2361;3;Veluwe (CR);2002;0;0.0;0;0.0
2362;3;Veluwe (CR);2004;0;0.0;0;0.0
2363;3;Veluwe (CR);2006;0;0.0;0;0.0
2364;3;Achterhoek (CR);2000;315;;99;
2365;3;Achterhoek (CR);2002;302;-13.0;100;1.0
2366;3;Achterhoek (CR);2004;312;-3.0;100;1.0
2367;3;Achterhoek (CR);2006;294;-21.0;100;1.0
2368;3;Arnhem/Nijmegen (CR);2000;502866;;218810;
2369;3;Arnhem/Nijmegen (CR);2002;510701;7835.0;221808;2998.0
2370;3;Arnhem/Nijmegen (CR);2004;516329;13463.0;223875;5065.0
2371;3;Arnhem/Nijmegen (CR);2006;519584;16718.0;228351;9541.0
2372;3;Zuidwest-Gelderland (CR);2000;0;;0;
2373;3;Zuidwest-Gelderland (CR);2002;0;0.0;0;0.0
2374;3;Zuidwest-Gelderland (CR);2004;0;0.0;0;0.0
2375;3;Zuidwest-Gelderland (CR);2006;0;0.0;0;0.0
2376;3;Utrecht (CR);2000;720201;;306855;
2377;3;Utrecht (CR);2002;736861;16660.0;316297;9442.0
2378;3;Utrecht (CR);2004;754425;34224.0;323074;16219.0
2379;3;Utrecht (CR);2006;769076;48875.0;330826;23971.0
2380;3;Kop van Noord-Holland (CR);2000;0;;0;
2381;3;Kop van Noord-Holland (CR);2002;0;0.0;0;0.0
2382;3;Kop van Noord-Holland (CR);2004;0;0.0;0;0.0
2383;3;Kop van Noord-Holland (CR);2006;0;0.0;0;0.0
2384;3;Alkmaar en omgeving (CR);2000;7;;3;
2385;3;Alkmaar en omgeving (CR);2002;7;0.0;3;0.0
2386;3;Alkmaar en omgeving (CR);2004;8;1.0;3;0.0
2387;3;Alkmaar en omgeving (CR);2006;8;1.0;3;0.0
2388;3;IJmond (CR);2000;175062;;74139;
2389;3;IJmond (CR);2002;177217;2155.0;74883;744.0
2390;3;IJmond (CR);2004;178632;3570.0;76093;1954.0
2391;3;IJmond (CR);2006;178578;3516.0;76934;2795.0
2392;3;Agglomeratie Haarlem (CR);2000;217434;;99389;
2393;3;Agglomeratie Haarlem (CR);2002;218508;1074.0;100058;669.0
2394;3;Agglomeratie Haarlem (CR);2004;217572;138.0;100170;781.0
2395;3;Agglomeratie Haarlem (CR);2006;216910;-524.0;100491;1102.0
2396;3;Zaanstreek (CR);2000;148008;;61689;
2397;3;Zaanstreek (CR);2002;150154;2146.0;62891;1202.0
2398;3;Zaanstreek (CR);2004;152544;4536.0;64645;2956.0
2399;3;Zaanstreek (CR);2006;153069;5061.0;65300;3611.0
2400;3;Groot-Amsterdam (CR);2000;1073415;;528068;
2401;3;Groot-Amsterdam (CR);2002;1088908;15493.0;537144;9076.0
2402;3;Groot-Amsterdam (CR);2004;1106178;32763.0;548458;20390.0
2403;3;Groot-Amsterdam (CR);2006;1119843;46428.0;556517;28449.0
2404;3;Het Gooi en Vechtstreek (CR);2000;189912;;83210;
2405;3;Het Gooi en Vechtstreek (CR);2002;190572;660.0;83995;785.0
2406;3;Het Gooi en Vechtstreek (CR);2004;190441;529.0;84434;1224.0
2407;3;Het Gooi en Vechtstreek (CR);2006;190012;100.0;84816;1606.0
2408;3;Agglom. Leiden en Bollenstreek (CR);2000;363949;;152356;
2409;3;Agglom. Leiden en Bollenstreek (CR);2002;366864;2915.0;154445;2089.0
2410;3;Agglom. Leiden en Bollenstreek (CR);2004;368317;4368.0;155804;3448.0
2411;3;Agglom. Leiden en Bollenstreek (CR);2006;368838;4889.0;157767;5411.0
2412;3;Agglomeratie 's-Gravenhage (CR);2000;734047;;346344;
2413;3;Agglomeratie 's-Gravenhage (CR);2002;748332;14285.0;353706;7362.0
2414;3;Agglomeratie 's-Gravenhage (CR);2004;764254;30207.0;364279;17935.0
2415;3;Agglomeratie 's-Gravenhage (CR);2006;776480;42433.0;370858;24514.0
2416;3;Delft en Westland (CR);2000;208514;;89247;
2417;3;Delft en Westland (CR);2002;210728;2214.0;90710;1463.0
2418;3;Delft en Westland (CR);2004;210159;1645.0;91860;2613.0
2419;3;Delft en Westland (CR);2006;210853;2339.0;93146;3899.0
2420;3;Oost-Zuid-Holland (CR);2000;19008;;6686;
2421;3;Oost-Zuid-Holland (CR);2002;19738;730.0;6868;182.0
2422;3;Oost-Zuid-Holland (CR);2004;19329;321.0;6900;214.0
2423;3;Oost-Zuid-Holland (CR);2006;19375;367.0;7033;347.0
