ID;BedrijfstakkenBranchesSBI2008;Perioden;Ongecorrigeerd_1;Kalendergecorrigeerd_2;Seizoengecorrigeerd_3;Ongecorrigeerd_4;Kalendergecorrigeerd_5;Ongecorrigeerd_6;Seizoengecorrigeerd_7;Ongecorrigeerd_8;Kalendergecorrigeerd_9;Seizoengecorrigeerd_10;Ongecorrigeerd_11;Kalendergecorrigeerd_12;Ongecorrigeerd_13;Seizoengecorrigeerd_14;Ongecorrigeerd_15;Kalendergecorrigeerd_16;Seizoengecorrigeerd_17;Ongecorrigeerd_18;Kalendergecorrigeerd_19;Ongecorrigeerd_20;Seizoengecorrigeerd_21
950;354400;2005 3e kwartaal;81.6;;;;;-9.8;;;;;;;;;;;;;;;
951;354400;2005 oktober;;;;;;;;;;;;;;;;;;;;;
952;354400;2005 november;;;;;;;;;;;;;;;;;;;;;
953;354400;2005 december;;;;;;;;;;;;;;;;;;;;;
954;354400;2005 4e kwartaal;84.5;;;;;3.7;;;;;;;;;;;;;;;
955;354400;2005;86.8;;;;;;;;;;;;;;;;;;;;
956;354400;2006 januari;;;;;;;;;;;;;;;;;;;;;
957;354400;2006 februari;;;;;;;;;;;;;;;;;;;;;
958;354400;2006 maart;;;;;;;;;;;;;;;;;;;;;
959;354400;2006 1e kwartaal;98.3;;;8.4;;16.2;;;;;;;;;;;;;;;
960;354400;2006 april;;;;;;;;;;;;;;;;;;;;;
961;354400;2006 mei;;;;;;;;;;;;;;;;;;;;;
962;354400;2006 juni;;;;;;;;;;;;;;;;;;;;;
963;354400;2006 2e kwartaal;93.9;;;3.7;;-4.5;;;;;;;;;;;;;;;
964;354400;2006 juli;;;;;;;;;;;;;;;;;;;;;
965;354400;2006 augustus;;;;;;;;;;;;;;;;;;;;;
966;354400;2006 september;;;;;;;;;;;;;;;;;;;;;
967;354400;2006 3e kwartaal;85.2;;;4.4;;-9.3;;;;;;;;;;;;;;;
968;354400;2006 oktober;;;;;;;;;;;;;;;;;;;;;
969;354400;2006 november;;;;;;;;;;;;;;;;;;;;;
970;354400;2006 december;;;;;;;;;;;;;;;;;;;;;
971;354400;2006 4e kwartaal;88.5;;;4.7;;3.9;;;;;;;;;;;;;;;
972;354400;2006;91.4;;;5.3;;5.3;;;;;;;;;;;;;;;
973;354400;2007 januari;;;;;;;;;;;;;;;;;;;;;
974;354400;2007 februari;;;;;;;;;;;;;;;;;;;;;
975;354400;2007 maart;;;;;;;;;;;;;;;;;;;;;
976;354400;2007 1e kwartaal;100.5;;;2.3;;13.6;;;;;;;;;;;;;;;
977;354400;2007 april;;;;;;;;;;;;;;;;;;;;;
978;354400;2007 mei;;;;;;;;;;;;;;;;;;;;;
979;354400;2007 juni;;;;;;;;;;;;;;;;;;;;;
980;354400;2007 2e kwartaal;98.0;;;4.4;;-2.5;;;;;;;;;;;;;;;
981;354400;2007 juli;;;;;;;;;;;;;;;;;;;;;
982;354400;2007 augustus;;;;;;;;;;;;;;;;;;;;;
983;354400;2007 september;;;;;;;;;;;;;;;;;;;;;
984;354400;2007 3e kwartaal;90.3;;;6.1;;-7.8;;;;;;;;;;;;;;;
985;354400;2007 oktober;;;;;;;;;;;;;;;;;;;;;
986;354400;2007 november;;;;;;;;;;;;;;;;;;;;;
987;354400;2007 december;;;;;;;;;;;;;;;;;;;;;
988;354400;2007 4e kwartaal;91.6;;;3.5;;1.4;;;;;;;;;;;;;;;
989;354400;2007;95.1;;;4.0;;4.0;;;;;;;;;;;;;;;
990;354400;2008 januari;;;;;;;;;;;;;;;;;;;;;
991;354400;2008 februari;;;;;;;;;;;;;;;;;;;;;
992;354400;2008 maart;;;;;;;;;;;;;;;;;;;;;
993;354400;2008 1e kwartaal;102.1;;;1.6;;11.5;;;;;;;;;;;;;;;
994;354400;2008 april;;;;;;;;;;;;;;;;;;;;;
995;354400;2008 mei;;;;;;;;;;;;;;;;;;;;;
996;354400;2008 juni;;;;;;;;;;;;;;;;;;;;;
997;354400;2008 2e kwartaal;94.5;;;-3.6;;-7.5;;;;;;;;;;;;;;;
998;354400;2008 juli;;;;;;;;;;;;;;;;;;;;;
999;354400;2008 augustus;;;;;;;;;;;;;;;;;;;;;
1000;354400;2008 september;;;;;;;;;;;;;;;;;;;;;
1001;354400;2008 3e kwartaal;85.5;;;-5.3;;-9.4;;;;;;;;;;;;;;;
1002;354400;2008 oktober;;;;;;;;;;;;;;;;;;;;;
1003;354400;2008 november;;;;;;;;;;;;;;;;;;;;;
1004;354400;2008 december;;;;;;;;;;;;;;;;;;;;;
1005;354400;2008 4e kwartaal;79.1;;;-13.7;;-7.5;;;;;;;;;;;;;;;
1006;354400;2008;90.3;;;-5.0;;-5.0;;;;;;;;;;;;;;;
1007;354400;2009 januari;;;;;;;;;;;;;;;;;;;;;
1008;354400;2009 februari;;;;;;;;;;;;;;;;;;;;;
1009;354400;2009 maart;;;;;;;;;;;;;;;;;;;;;
1010;354400;2009 1e kwartaal;83.0;;;-18.8;;4.9;;;;;;;;;;;;;;;
1011;354400;2009 april;;;;;;;;;;;;;;;;;;;;;
1012;354400;2009 mei;;;;;;;;;;;;;;;;;;;;;
1013;354400;2009 juni;;;;;;;;;;;;;;;;;;;;;
1014;354400;2009 2e kwartaal;75.1;;;-20.5;;-9.4;;;;;;;;;;;;;;;
1015;354400;2009 juli;;;;;;;;;;;;;;;;;;;;;
1016;354400;2009 augustus;;;;;;;;;;;;;;;;;;;;;
1017;354400;2009 september;;;;;;;;;;;;;;;;;;;;;
1018;354400;2009 3e kwartaal;69.7;;;-18.5;;-7.2;;;;;;;;;;;;;;;
1019;354400;2009 oktober;;;;;;;;;;;;;;;;;;;;;
1020;354400;2009 november;;;;;;;;;;;;;;;;;;;;;
1021;354400;2009 december;;;;;;;;;;;;;;;;;;;;;
1022;354400;2009 4e kwartaal;70.3;;;-11.2;;0.7;;;;;;;;;;;;;;;
1023;354400;2009;74.5;;;-17.5;;-17.5;;;;;;;;;;;;;;;
1024;354400;2010 januari;;;;;;;;;;;;;;;;;;;;;
1025;354400;2010 februari;;;;;;;;;;;;;;;;;;;;;
1026;354400;2010 maart;;;;;;;;;;;;;;;;;;;;;
1027;354400;2010 1e kwartaal;82.2;;;-0.9;;17.0;;;;;;;;;;;;;;;
1028;354400;2010 april;;;;;;;;;;;;;;;;;;;;;
1029;354400;2010 mei;;;;;;;;;;;;;;;;;;;;;
1030;354400;2010 juni;;;;;;;;;;;;;;;;;;;;;
1031;354400;2010 2e kwartaal;80.8;;;7.5;;-1.7;;;;;;;;;;;;;;;
1032;354400;2010 juli;;;;;;;;;;;;;;;;;;;;;
1033;354400;2010 augustus;;;;;;;;;;;;;;;;;;;;;
1034;354400;2010 september;;;;;;;;;;;;;;;;;;;;;
1035;354400;2010 3e kwartaal;76.8;;;10.1;;-4.9;;;;;;;;;;;;;;;
1036;354400;2010 oktober;;;;;;;;;;;;;;;;;;;;;
1037;354400;2010 november;;;;;;;;;;;;;;;;;;;;;
1038;354400;2010 december;;;;;;;;;;;;;;;;;;;;;
1039;354400;2010 4e kwartaal;80.2;;;14.2;;4.4;;;;;;;;;;;;;;;
1040;354400;2010;80.0;;;7.4;;7.4;;;;;;;;;;;;;;;
1041;354400;2011 januari;;;;;;;;;;;;;;;;;;;;;
1042;354400;2011 februari;;;;;;;;;;;;;;;;;;;;;
1043;354400;2011 maart;;;;;;;;;;;;;;;;;;;;;
1044;354400;2011 1e kwartaal;92.6;;;12.6;;15.4;;;;;;;;;;;;;;;
1045;354400;2011 april;;;;;;;;;;;;;;;;;;;;;
1046;354400;2011 mei;;;;;;;;;;;;;;;;;;;;;
1047;354400;2011 juni;;;;;;;;;;;;;;;;;;;;;
1048;354400;2011 2e kwartaal;88.8;;;10.0;;-4.1;;;;;;;;;;;;;;;
1049;354400;2011 juli;;;;;;;;;;;;;;;;;;;;;
1050;354400;2011 augustus;;;;;;;;;;;;;;;;;;;;;
1051;354400;2011 september;;;;;;;;;;;;;;;;;;;;;
1052;354400;2011 3e kwartaal;80.4;;;4.7;;-9.4;;;;;;;;;;;;;;;
1053;354400;2011 oktober;;;;;;;;;;;;;;;;;;;;;
1054;354400;2011 november;;;;;;;;;;;;;;;;;;;;;
1055;354400;2011 december;;;;;;;;;;;;;;;;;;;;;
1056;354400;2011 4e kwartaal;80.3;;;0.1;;-0.2;;;;;;;;;;;;;;;
1057;354400;2011;85.5;;;6.9;;6.9;;;;;;;;;;;;;;;
1058;354400;2012 januari;;;;;;;;;;;;;;;;;;;;;
1059;354400;2012 februari;;;;;;;;;;;;;;;;;;;;;
1060;354400;2012 maart;;;;;;;;;;;;;;;;;;;;;
1061;354400;2012 1e kwartaal;87.8;;;-5.2;;9.3;;;;;;;;;;;;;;;
1062;354400;2012 april;;;;;;;;;;;;;;;;;;;;;
1063;354400;2012 mei;;;;;;;;;;;;;;;;;;;;;
1064;354400;2012 juni;;;;;;;;;;;;;;;;;;;;;
1065;354400;2012 2e kwartaal;92.9;;;4.6;;5.8;;;;;;;;;;;;;;;
1066;354400;2012 juli;;;;;;;;;;;;;;;;;;;;;
1067;354400;2012 augustus;;;;;;;;;;;;;;;;;;;;;
1068;354400;2012 september;;;;;;;;;;;;;;;;;;;;;
1069;354400;2012 3e kwartaal;70.5;;;-12.3;;-24.1;;;;;;;;;;;;;;;
1070;354400;2012 oktober;;;;;;;;;;;;;;;;;;;;;
1071;354400;2012 november;;;;;;;;;;;;;;;;;;;;;
1072;354400;2012 december;;;;;;;;;;;;;;;;;;;;;
1073;354400;2012 4e kwartaal;72.2;;;-10.1;;2.4;;;;;;;;;;;;;;;
1074;354400;2012;80.9;;;-5.5;;-5.5;;;;;;;;;;;;;;;
1075;354400;2013 januari;;;;;;;;;;;;;;;;;;;;;
1076;354400;2013 februari;;;;;;;;;;;;;;;;;;;;;
1077;354400;2013 maart;;;;;;;;;;;;;;;;;;;;;
1078;354400;2013 1e kwartaal;72.5;;;-17.4;;0.4;;;;;;;;;;;;;;;
1079;354400;2013 april;;;;;;;;;;;;;;;;;;;;;
1080;354400;2013 mei;;;;;;;;;;;;;;;;;;;;;
1081;354400;2013 juni;;;;;;;;;;;;;;;;;;;;;
1082;354400;2013 2e kwartaal;74.4;;;-19.9;;2.6;;;;;;;;;;;;;;;
1083;354400;2013 juli;;;;;;;;;;;;;;;;;;;;;
1084;354400;2013 augustus;;;;;;;;;;;;;;;;;;;;;
1085;354400;2013 september;;;;;;;;;;;;;;;;;;;;;
1086;354400;2013 3e kwartaal;68.4;;;-3.0;;-8.0;;;;;;;;;;;;;;;
1087;354400;2013 oktober;;;;;;;;;;;;;;;;;;;;;
1088;354400;2013 november;;;;;;;;;;;;;;;;;;;;;
1089;354400;2013 december;;;;;;;;;;;;;;;;;;;;;
1090;354400;2013 4e kwartaal;83.8;;;16.1;;22.5;;;;;;;;;;;;;;;
1091;354400;2013;74.8;;;-7.5;;-7.5;;;;;;;;;;;;;;;
1092;354400;2014 januari;;;;;;;;;;;;;;;;;;;;;
1093;354400;2014 februari;;;;;;;;;;;;;;;;;;;;;
1094;354400;2014 maart;;;;;;;;;;;;;;;;;;;;;
1095;354400;2014 1e kwartaal;72.6;;;0.1;;-13.4;;;;;;;;;;;;;;;
1096;354400;2014 april;;;;;;;;;;;;;;;;;;;;;
1097;354400;2014 mei;;;;;;;;;;;;;;;;;;;;;
1098;354400;2014 juni;;;;;;;;;;;;;;;;;;;;;
1099;354400;2014 2e kwartaal;72.7;;;-2.3;;0.2;;;;;;;;;;;;;;;
1100;354400;2014 juli;;;;;;;;;;;;;;;;;;;;;
1101;354400;2014 augustus;;;;;;;;;;;;;;;;;;;;;
1102;354400;2014 september;;;;;;;;;;;;;;;;;;;;;
1103;354400;2014 3e kwartaal;67.7;;;-1.1;;-6.9;;;;;;;;;;;;;;;
1104;354400;2014 oktober;;;;;;;;;;;;;;;;;;;;;
1105;354400;2014 november;;;;;;;;;;;;;;;;;;;;;
1106;354400;2014 december;;;;;;;;;;;;;;;;;;;;;
1107;354400;2014 4e kwartaal;77.3;;;-7.8;;14.2;;;;;;;;;;;;;;;
1108;354400;2014;72.6;;;-3.0;;-3.0;;;;;;;;;;;;;;;
1109;354400;2015 januari;;;;;;;;;;;;;;;;;;;;;
1110;354400;2015 februari;;;;;;;;;;;;;;;;;;;;;
1111;354400;2015 maart;;;;;;;;;;;;;;;;;;;;;
1112;354400;2015 1e kwartaal;73.2;;;0.9;;-5.3;;;;;;;;;;;;;;;
1113;354400;2015 april;;;;;;;;;;;;;;;;;;;;;
1114;354400;2015 mei;;;;;;;;;;;;;;;;;;;;;
1115;354400;2015 juni;;;;;;;;;;;;;;;;;;;;;
1116;354400;2015 2e kwartaal;76.6;;;5.4;;4.7;;;;;;;;;;;;;;;
1117;354400;2015 juli;;;;;;;;;;;;;;;;;;;;;
1118;354400;2015 augustus;;;;;;;;;;;;;;;;;;;;;
1119;354400;2015 september;;;;;;;;;;;;;;;;;;;;;
1120;354400;2015 3e kwartaal;76.2;;;12.6;;-0.5;;;;;;;;;;;;;;;
1121;354400;2015 oktober;;;;;;;;;;;;;;;;;;;;;
1122;354400;2015 november;;;;;;;;;;;;;;;;;;;;;
1123;354400;2015 december;;;;;;;;;;;;;;;;;;;;;
1124;354400;2015 4e kwartaal;98.4;;;27.3;;29.2;;;;;;;;;;;;;;;
1125;354400;2015;81.1;;;11.8;;11.8;;;;;;;;;;;;;;;
1126;354400;2016 januari;;;;;;;;;;;;;;;;;;;;;
1127;354400;2016 februari;;;;;;;;;;;;;;;;;;;;;
1128;354400;2016 maart;;;;;;;;;;;;;;;;;;;;;
1129;354400;2016 1e kwartaal;79.1;;;8.1;;-19.6;;;;;;;;;;;;;;;
1130;354400;2016 april;;;;;;;;;;;;;;;;;;;;;
1131;354400;2016 mei;;;;;;;;;;;;;;;;;;;;;
1132;354400;2016 juni;;;;;;;;;;;;;;;;;;;;;
1133;354400;2016 2e kwartaal;82.6;;;7.9;;4.5;;;;;;;;;;;;;;;
1134;354400;2016 juli;;;;;;;;;;;;;;;;;;;;;
1135;354400;2016 augustus;;;;;;;;;;;;;;;;;;;;;
1136;354400;2016 september;;;;;;;;;;;;;;;;;;;;;
1137;354400;2016 3e kwartaal;76.2;;;0.0;;-7.8;;;;;;;;;;;;;;;
1138;354400;2016 oktober;;;;;;;;;;;;;;;;;;;;;
1139;354400;2016 november;;;;;;;;;;;;;;;;;;;;;
1140;354400;2016 december;;;;;;;;;;;;;;;;;;;;;
1141;354400;2016 4e kwartaal;88.3;;;-10.3;;15.9;;;;;;;;;;;;;;;
1142;354400;2016;81.6;;;0.6;;0.6;;;;;;;;;;;;;;;
1143;354400;2017 januari;;;;;;;;;;;;;;;;;;;;;
1144;354400;2017 februari;;;;;;;;;;;;;;;;;;;;;
1145;354400;2017 maart;;;;;;;;;;;;;;;;;;;;;
1146;354400;2017 1e kwartaal;86.0;;;8.8;;-2.5;;;;;;;;;;;;;;;
1147;354400;2017 april;;;;;;;;;;;;;;;;;;;;;
1148;354400;2017 mei;;;;;;;;;;;;;;;;;;;;;
1149;354400;2017 juni;;;;;;;;;;;;;;;;;;;;;
1150;354400;2017 2e kwartaal;88.2;;;6.7;;2.5;;;;;;;;;;;;;;;
1151;354400;2017 juli;;;;;;;;;;;;;;;;;;;;;
1152;354400;2017 augustus;;;;;;;;;;;;;;;;;;;;;
1153;354400;2017 september;;;;;;;;;;;;;;;;;;;;;
1154;354400;2017 3e kwartaal;80.3;;;5.4;;-8.9;;;;;;;;;;;;;;;
1155;354400;2017 oktober;;;;;;;;;;;;;;;;;;;;;
1156;354400;2017 november;;;;;;;;;;;;;;;;;;;;;
1157;354400;2017 december;;;;;;;;;;;;;;;;;;;;;
1158;354400;2017 4e kwartaal;89.2;;;1.0;;11.1;;;;;;;;;;;;;;;
1159;354400;2017;85.9;;;5.4;;5.4;;;;;;;;;;;;;;;
1160;354400;2018 januari;;;;;;;;;;;;;;;;;;;;;
1161;354400;2018 februari;;;;;;;;;;;;;;;;;;;;;
1162;354400;2018 maart;;;;;;;;;;;;;;;;;;;;;
1163;354400;2018 1e kwartaal;92.3;;;7.2;;3.4;;;;;;;;;;;;;;;
1164;354400;2018 april;;;;;;;;;;;;;;;;;;;;;
1165;354400;2018 mei;;;;;;;;;;;;;;;;;;;;;
1166;354400;2018 juni;;;;;;;;;;;;;;;;;;;;;
1167;354400;2018 2e kwartaal;95.7;;;8.5;;3.7;;;;;;;;;;;;;;;
1168;354400;2018 juli;;;;;;;;;;;;;;;;;;;;;
1169;354400;2018 augustus;;;;;;;;;;;;;;;;;;;;;
1170;354400;2018 september;;;;;;;;;;;;;;;;;;;;;
1171;354400;2018 3e kwartaal;84.4;;;5.1;;-11.8;;;;;;;;;;;;;;;
1172;354400;2018 oktober;;;;;;;;;;;;;;;;;;;;;
1173;354400;2018 november;;;;;;;;;;;;;;;;;;;;;
1174;354400;2018 december;;;;;;;;;;;;;;;;;;;;;
1175;354400;2018 4e kwartaal;89.6;;;0.4;;6.2;;;;;;;;;;;;;;;
1176;354400;2018;90.5;;;5.3;;5.3;;;;;;;;;;;;;;;
1177;354400;2019 januari;;;;;;;;;;;;;;;;;;;;;
1178;354400;2019 februari;;;;;;;;;;;;;;;;;;;;;
1179;354400;2019 maart;;;;;;;;;;;;;;;;;;;;;
1180;354400;2019 1e kwartaal;93.0;;;0.8;;3.8;;;;;;;;;;;;;;;
1181;354400;2019 april;;;;;;;;;;;;;;;;;;;;;
1182;354400;2019 mei;;;;;;;;;;;;;;;;;;;;;
1183;354400;2019 juni;;;;;;;;;;;;;;;;;;;;;
1184;354400;2019 2e kwartaal;95.8;;;0.2;;3.1;;;;;;;;;;;;;;;
1185;354400;2019 juli;;;;;;;;;;;;;;;;;;;;;
1186;354400;2019 augustus;;;;;;;;;;;;;;;;;;;;;
1187;354400;2019 september;;;;;;;;;;;;;;;;;;;;;
1188;354400;2019 3e kwartaal;88.5;;;4.9;;-7.7;;;;;;;;;;;;;;;
1189;354400;2019 oktober;;;;;;;;;;;;;;;;;;;;;
1190;354400;2019 november;;;;;;;;;;;;;;;;;;;;;
1191;354400;2019 december;;;;;;;;;;;;;;;;;;;;;
1192;354400;2019 4e kwartaal;98.8;;;10.3;;11.7;;;;;;;;;;;;;;;
1193;354400;2019;94.0;;;3.9;;3.9;;;;;;;;;;;;;;;
1194;354400;2020 januari;;;;;;;;;;;;;;;;;;;;;
1195;354400;2020 februari;;;;;;;;;;;;;;;;;;;;;
1196;354400;2020 maart;;;;;;;;;;;;;;;;;;;;;
1197;354400;2020 1e kwartaal;91.9;;;-1.1;;-6.9;;;;;;;;;;;;;;;
1198;354400;2020 april;;;;;;;;;;;;;;;;;;;;;
1199;354400;2020 mei;;;;;;;;;;;;;;;;;;;;;
1200;354400;2020 juni;;;;;;;;;;;;;;;;;;;;;
1201;354400;2020 2e kwartaal;70.7;;;-26.2;;-23.1;;;;;;;;;;;;;;;
1202;354400;2020 juli;;;;;;;;;;;;;;;;;;;;;
1203;354400;2020 augustus;;;;;;;;;;;;;;;;;;;;;
1204;354400;2020 september;;;;;;;;;;;;;;;;;;;;;
1205;354400;2020 3e kwartaal;89.0;;;0.6;;25.9;;;;;;;;;;;;;;;
1206;354400;2020 oktober;;;;;;;;;;;;;;;;;;;;;
1207;354400;2020 november;;;;;;;;;;;;;;;;;;;;;
1208;354400;2020 december;;;;;;;;;;;;;;;;;;;;;
1209;354400;2020 4e kwartaal;99.3;;;0.5;;11.5;;;;;;;;;;;;;;;
1210;354400;2020;87.7;;;-6.7;;-6.7;;;;;;;;;;;;;;;
1211;354400;2021 januari;78.1;;;;;;;79.5;;;;;;;;;;;;;
1212;354400;2021 februari;79.7;;;;;2.0;;81.0;;;;;1.9;;;;;;;;
1213;354400;2021 maart;112.5;;;;;41.2;;114.0;;;;;40.8;;;;;;;;
1214;354400;2021 1e kwartaal;90.1;;;-2.0;;-9.3;;91.5;;;;;;;;;;;;;
1215;354400;2021 april;86.0;;;;;-23.6;;87.0;;;;;-23.7;;;;;;;;
1216;354400;2021 mei;97.8;;;;;13.8;;99.1;;;;;13.8;;;;;;;;
1217;354400;2021 juni;119.7;;;;;22.4;;121.1;;;;;22.2;;;;;;;;
1218;354400;2021 2e kwartaal;101.2;;;43.1;;12.3;;102.4;;;;;11.9;;;;;;;;
1219;354400;2021 juli;87.6;;;;;-26.8;;88.3;;;;;-27.1;;;;;;;;
1220;354400;2021 augustus;89.8;;;;;2.5;;90.0;;;;;1.9;;;;;;;;
1221;354400;2021 september;110.0;;;;;22.4;;110.0;;;;;22.2;;;;;;;;
1222;354400;2021 3e kwartaal;95.8;;;7.6;;-5.3;;96.1;;;;;-6.2;;;;;;;;
1223;354400;2021 oktober;95.2;;;;;-13.4;;93.4;;;;;-15.1;;;;;;;;
1224;354400;2021 november;112.4;;;;;18.1;;109.6;;;;;17.4;;;;;;;;
1225;354400;2021 december;131.1;;;;;16.6;;127.2;;;;;16.1;;;;;;;;
1226;354400;2021 4e kwartaal;112.9;;;13.7;;17.9;;110.0;;;;;14.5;;;;;;;;
1227;354400;2021;100.0;;;14.0;;14.0;;100.0;;;;;;;;;;;;;
1228;354400;2022 januari;91.5;;;17.2;;-30.2;;87.7;;;10.4;;-31.0;;;;;;;;
1229;354400;2022 februari;111.6;;;40.1;;22.0;;106.6;;;31.7;;21.5;;;;;;;;
1230;354400;2022 maart;134.1;;;19.2;;20.2;;127.6;;;12.0;;19.8;;;;;;;;
1231;354400;2022 1e kwartaal;112.4;;;24.7;;-0.5;;107.3;;;17.3;;-2.5;;;;;;;;
1232;354400;2022 april;86.5;;;0.6;;-35.5;;80.9;;;-7.0;;-36.6;;;;;;;;
1233;354400;2022 mei;99.5;;;1.7;;15.0;;92.3;;;-6.8;;14.1;;;;;;;;
1234;354400;2022 juni;129.6;;;8.2;;30.2;;119.7;;;-1.2;;29.6;;;;;;;;
1235;354400;2022 2e kwartaal;105.2;;;4.0;;-6.4;;97.6;;;-4.6;;-9.0;;;;;;;;
1236;354400;2022 juli;96.1;;;9.6;;-25.9;;87.7;;;-0.7;;-26.7;;;;;;;;
1237;354400;2022 augustus;110.3;;;22.9;;14.9;;99.9;;;11.0;;13.9;;;;;;;;
1238;354400;2022 september;145.5;;;32.3;;31.8;;130.7;;;18.8;;30.8;;;;;;;;
1239;354400;2022 3e kwartaal;117.3;;;22.4;;11.5;;106.1;;;10.4;;8.7;;;;;;;;
1240;354400;2022 oktober;113.0;;;18.7;;-22.3;;101.2;;;8.4;;-22.6;;;;;;;;
1241;354400;2022 november;158.0;;;40.5;;39.8;;141.2;;;28.9;;39.5;;;;;;;;
1242;354400;2022 december;158.7;;;21.0;;0.4;;141.7;;;11.4;;0.4;;;;;;;;
1243;354400;2022 4e kwartaal;143.2;;;26.8;;22.1;;128.0;;;16.3;;20.7;;;;;;;;
1244;354400;2022;119.5;;;19.5;;19.5;;109.8;;;9.8;;9.8;;;;;;;;
1245;354400;2023 januari;115.7;;;26.5;;-27.1;;102.0;;;16.2;;-28.0;;;;;;;;
1246;354400;2023 februari;134.5;;;20.5;;16.2;;118.3;;;11.0;;16.0;;;;;;;;
1247;354400;2023 maart;171.1;;;27.6;;27.2;;150.3;;;17.7;;27.1;;;;;;;;
1248;354400;2023 1e kwartaal;140.4;;;24.9;;-2.0;;123.5;;;15.1;;-3.5;;;;;;;;
1249;354400;2023 april;127.8;;;47.7;;-25.3;;111.8;;;38.1;;-25.6;;;;;;;;
1250;354400;2023 mei;156.4;;;57.2;;22.4;;136.2;;;47.5;;21.8;;;;;;;;
1251;354400;2023 juni;165.0;;;27.3;;5.5;;143.5;;;20.0;;5.4;;;;;;;;
1252;354400;2023 2e kwartaal;149.7;;;42.3;;6.6;;130.5;;;33.6;;5.7;;;;;;;;
1253;354400;2023 juli;127.7;;;32.9;;-22.6;;110.2;;;25.7;;-23.2;;;;;;;;
1254;354400;2023 augustus;133.6;;;21.0;;4.6;;115.0;;;15.1;;4.4;;;;;;;;
1255;354400;2023 september;137.2;;;-5.7;;2.7;;118.5;;;-9.3;;3.0;;;;;;;;
1256;354400;2023 3e kwartaal;132.8;;;13.2;;-11.3;;114.6;;;8.0;;-12.2;;;;;;;;
1257;354400;2023 oktober;138.3;;;22.4;;0.9;;119.6;;;18.2;;1.0;;;;;;;;
1258;354400;2023 november;160.2;;;1.4;;15.8;;138.7;;;-1.8;;15.9;;;;;;;;
1259;354400;2023 december;135.5;;;-14.6;;-15.4;;118.0;;;-16.8;;-14.9;;;;;;;;
1260;354400;2023 4e kwartaal;144.7;;;1.0;;8.9;;125.4;;;-2.0;;9.5;;;;;;;;
1261;354400;2023;141.9;;;18.7;;18.7;;123.5;;;12.5;;12.5;;;;;;;;
1262;354400;2024 januari;135.5;;;17.1;;0.0;;116.9;;;14.7;;-0.9;;;;;;;;
1263;354400;2024 februari;148.8;;;10.6;;9.8;;127.6;;;7.9;;9.1;;;;;;;;
1264;354400;2024 maart;152.1;;;-11.1;;2.2;;130.7;;;-13.0;;2.5;;;;;;;;
1265;354400;2024 1e kwartaal ;145.5;;;3.6;;0.5;;125.1;;;1.3;;-0.3;;;;;;;;
1266;354400;2024 april;134.9;;;5.6;;-11.3;;116.6;;;4.3;;-10.8;;;;;;;;
1267;354400;2024 mei;141.4;;;-9.6;;4.9;;122.3;;;-10.2;;4.9;;;;;;;;
1268;354400;2024 juni;150.8;;;-8.6;;6.6;;130.4;;;-9.1;;6.6;;;;;;;;
1269;354400;2024 2e kwartaal;142.4;;;-4.9;;-2.1;;123.1;;;-5.6;;-1.6;;;;;;;;
1270;354400;2024 juli;136.8;;;7.1;;-9.3;;118.1;;;7.2;;-9.4;;;;;;;;
1271;354400;2024 augustus;130.5;;;-2.3;;-4.6;;113.3;;;-1.5;;-4.1;;;;;;;;
1272;354400;2024 september;155.0;;;13.0;;18.8;;135.1;;;14.0;;19.2;;;;;;;;
1273;354400;2024 3e kwartaal ;140.7;;;6.0;;-1.2;;122.2;;;6.6;;-0.8;;;;;;;;
1274;354400;2024 oktober;162.3;;;17.3;;4.7;;141.0;;;17.8;;4.4;;;;;;;;
1275;354400;2024 november;162.9;;;1.7;;0.4;;141.5;;;2.0;;0.3;;;;;;;;
1276;354400;2024 december;170.5;;;25.8;;4.7;;147.7;;;25.2;;4.4;;;;;;;;
1277;354400;2024 4e kwartaal;165.2;;;14.2;;17.4;;143.4;;;14.3;;17.4;;;;;;;;
1278;354400;2024;148.5;;;4.6;;4.6;;128.4;;;4.0;;4.0;;;;;;;;
1279;354400;2025 januari;128.8;;;-5.0;;-24.5;;110.9;;;-5.2;;-24.9;;;;;;;;
1280;354400;2025 februari;;;;;;;;;;;;;;;;;;;;;
1281;354600;2000 januari;;;;;;;;;;;;;;;;;;;;;
1282;354600;2000 februari;;;;;;;;;;;;;;;;;;;;;
1283;354600;2000 maart;;;;;;;;;;;;;;;;;;;;;
1284;354600;2000 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
1285;354600;2000 april;;;;;;;;;;;;;;;;;;;;;
1286;354600;2000 mei;;;;;;;;;;;;;;;;;;;;;
1287;354600;2000 juni;;;;;;;;;;;;;;;;;;;;;
1288;354600;2000 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
1289;354600;2000 juli;;;;;;;;;;;;;;;;;;;;;
1290;354600;2000 augustus;;;;;;;;;;;;;;;;;;;;;
1291;354600;2000 september;;;;;;;;;;;;;;;;;;;;;
1292;354600;2000 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
1293;354600;2000 oktober;;;;;;;;;;;;;;;;;;;;;
1294;354600;2000 november;;;;;;;;;;;;;;;;;;;;;
1295;354600;2000 december;;;;;;;;;;;;;;;;;;;;;
