ID;SpendingCategory;CaribbeanNetherlands;Periods;ConsumerPriceIndexCPI_1;QuarterOnQuarterChangeCPI_2;YearOnYearChangeCPI_3;Weights_4
72;0;St. Eustatius;2016 3rd quarter;120.4;0.7;-0.9;100000
73;0;St. Eustatius;2016 4th quarter;120.9;0.4;0.2;100000
74;0;St. Eustatius;2016;120.23;;-0.1;100000
75;0;St. Eustatius;2017 1st quarter;121.31;0.3;1.1;100000
76;0;St. Eustatius;2017 2nd quarter;122.67;1.1;2.6;100000
77;0;St. Eustatius;2017 3rd quarter;122.92;0.2;2.1;100000
78;0;St. Eustatius;2017 4th quarter;123.06;0.1;1.8;100000
79;0;St. Eustatius;2017;122.49;;1.9;100000
80;0;Saba;2010 1st quarter;99.28;;;100000
81;0;Saba;2010 2nd quarter;99.62;0.3;;100000
82;0;Saba;2010 3rd quarter;100.36;0.7;;100000
83;0;Saba;2010 4th quarter;100.74;0.4;;100000
84;0;Saba;2010;100.0;;;100000
85;0;Saba;2011 1st quarter;103.94;3.2;4.7;100000
86;0;Saba;2011 2nd quarter;106.47;2.4;6.9;100000
87;0;Saba;2011 3rd quarter;107.01;0.5;6.6;100000
88;0;Saba;2011 4th quarter;108.24;1.1;7.4;100000
89;0;Saba;2011;106.41;;6.4;100000
90;0;Saba;2012 1st quarter;109.8;1.4;5.6;100000
91;0;Saba;2012 2nd quarter;110.6;0.7;3.9;100000
92;0;Saba;2012 3rd quarter;110.27;-0.3;3.0;100000
93;0;Saba;2012 4th quarter;110.86;0.5;2.4;100000
94;0;Saba;2012;110.38;;3.7;100000
95;0;Saba;2013 1st quarter;111.15;0.3;1.2;100000
96;0;Saba;2013 2nd quarter;111.69;0.5;1.0;100000
97;0;Saba;2013 3rd quarter;111.86;0.2;1.4;100000
98;0;Saba;2013 4th quarter;112.16;0.3;1.2;100000
99;0;Saba;2013;111.71;;1.2;100000
100;0;Saba;2014 1st quarter;112.7;0.5;1.4;100000
101;0;Saba;2014 2nd quarter;113.92;1.1;2.0;100000
102;0;Saba;2014 3rd quarter;114.72;0.7;2.6;100000
103;0;Saba;2014 4th quarter;114.47;-0.2;2.1;100000
104;0;Saba;2014;113.95;;2.0;100000
105;0;Saba;2015 1st quarter;114.4;-0.1;1.5;100000
106;0;Saba;2015 2nd quarter;114.9;0.4;0.9;100000
107;0;Saba;2015 3rd quarter;114.24;-0.6;-0.4;100000
108;0;Saba;2015 4th quarter;114.31;0.1;-0.1;100000
109;0;Saba;2015;114.46;;0.4;100000
110;0;Saba;2016 1st quarter;114.73;0.4;0.3;100000
111;0;Saba;2016 2nd quarter;114.93;0.2;0.0;100000
112;0;Saba;2016 3rd quarter;114.46;-0.4;0.2;100000
113;0;Saba;2016 4th quarter;113.98;-0.4;-0.3;100000
114;0;Saba;2016;114.53;;0.1;100000
115;0;Saba;2017 1st quarter;113.57;-0.4;-1.0;100000
116;0;Saba;2017 2nd quarter;113.83;0.2;-1.0;100000
117;0;Saba;2017 3rd quarter;112.97;-0.8;-1.3;100000
118;0;Saba;2017 4th quarter;116.78;3.4;2.5;100000
119;0;Saba;2017;114.29;;-0.2;100000
120;10000;Bonaire;2010 1st quarter;99.65;;;16356
121;10000;Bonaire;2010 2nd quarter;99.77;0.1;;16356
122;10000;Bonaire;2010 3rd quarter;99.86;0.1;;16356
123;10000;Bonaire;2010 4th quarter;100.72;0.9;;16356
124;10000;Bonaire;2010;100.0;;;16356
125;10000;Bonaire;2011 1st quarter;103.19;2.5;3.6;16356
126;10000;Bonaire;2011 2nd quarter;106.75;3.4;7.0;16356
127;10000;Bonaire;2011 3rd quarter;109.56;2.6;9.7;16356
128;10000;Bonaire;2011 4th quarter;111.52;1.8;10.7;16356
129;10000;Bonaire;2011;107.76;;7.8;16356
130;10000;Bonaire;2012 1st quarter;112.33;0.7;8.9;16356
131;10000;Bonaire;2012 2nd quarter;113.13;0.7;6.0;16356
132;10000;Bonaire;2012 3rd quarter;112.84;-0.3;3.0;16356
133;10000;Bonaire;2012 4th quarter;111.98;-0.8;0.4;16356
134;10000;Bonaire;2012;112.57;;4.5;16356
135;10000;Bonaire;2013 1st quarter;111.43;-0.5;-0.8;16356
136;10000;Bonaire;2013 2nd quarter;111.26;-0.2;-1.7;16356
137;10000;Bonaire;2013 3rd quarter;111.05;-0.2;-1.6;16356
138;10000;Bonaire;2013 4th quarter;111.64;0.5;-0.3;16356
139;10000;Bonaire;2013;111.34;;-1.1;16356
140;10000;Bonaire;2014 1st quarter;112.06;0.4;0.6;18367
141;10000;Bonaire;2014 2nd quarter;113.51;1.3;2.0;18367
142;10000;Bonaire;2014 3rd quarter;114.67;1.0;3.3;18367
143;10000;Bonaire;2014 4th quarter;114.81;0.1;2.8;18367
144;10000;Bonaire;2014;113.76;;2.2;18367
145;10000;Bonaire;2015 1st quarter;115.32;0.4;2.9;18367
146;10000;Bonaire;2015 2nd quarter;114.01;-1.1;0.4;18367
147;10000;Bonaire;2015 3rd quarter;112.36;-1.4;-2.0;18367
148;10000;Bonaire;2015 4th quarter;112.29;-0.1;-2.2;18367
149;10000;Bonaire;2015;113.5;;-0.2;18367
150;10000;Bonaire;2016 1st quarter;112.77;0.4;-2.2;16528
151;10000;Bonaire;2016 2nd quarter;113.28;0.5;-0.6;16528
152;10000;Bonaire;2016 3rd quarter;112.9;-0.3;0.5;16528
153;10000;Bonaire;2016 4th quarter;113.35;0.4;0.9;16528
154;10000;Bonaire;2016;113.08;;-0.4;16528
155;10000;Bonaire;2017 1st quarter;111.89;-1.3;-0.8;16528
156;10000;Bonaire;2017 2nd quarter;112.48;0.5;-0.7;16528
157;10000;Bonaire;2017 3rd quarter;113.25;0.7;0.3;16528
158;10000;Bonaire;2017 4th quarter;113.03;-0.2;-0.3;16528
159;10000;Bonaire;2017;112.66;;-0.4;16528
160;10000;St. Eustatius;2010 1st quarter;100.62;;;16356
161;10000;St. Eustatius;2010 2nd quarter;99.94;-0.7;;16356
162;10000;St. Eustatius;2010 3rd quarter;99.64;-0.3;;16356
163;10000;St. Eustatius;2010 4th quarter;99.8;0.2;;16356
164;10000;St. Eustatius;2010;100.0;;;16356
165;10000;St. Eustatius;2011 1st quarter;105.57;5.8;4.9;16356
166;10000;St. Eustatius;2011 2nd quarter;106.41;0.8;6.5;16356
167;10000;St. Eustatius;2011 3rd quarter;106.47;0.1;6.9;16356
168;10000;St. Eustatius;2011 4th quarter;108.29;1.7;8.5;16356
169;10000;St. Eustatius;2011;106.68;;6.7;16356
170;10000;St. Eustatius;2012 1st quarter;110.7;2.2;4.9;16356
171;10000;St. Eustatius;2012 2nd quarter;111.77;1.0;5.0;16356
172;10000;St. Eustatius;2012 3rd quarter;113.29;1.4;6.4;16356
173;10000;St. Eustatius;2012 4th quarter;113.56;0.2;4.9;16356
174;10000;St. Eustatius;2012;112.33;;5.3;16356
175;10000;St. Eustatius;2013 1st quarter;113.74;0.2;2.7;16356
176;10000;St. Eustatius;2013 2nd quarter;113.64;-0.1;1.7;16356
177;10000;St. Eustatius;2013 3rd quarter;113.32;-0.3;0.0;16356
178;10000;St. Eustatius;2013 4th quarter;113.31;0.0;-0.2;16356
179;10000;St. Eustatius;2013;113.5;;1.0;16356
180;10000;St. Eustatius;2014 1st quarter;114.81;1.3;0.9;22108
181;10000;St. Eustatius;2014 2nd quarter;116.76;1.7;2.7;22108
182;10000;St. Eustatius;2014 3rd quarter;116.97;0.2;3.2;22108
183;10000;St. Eustatius;2014 4th quarter;118.67;1.5;4.7;22108
184;10000;St. Eustatius;2014;116.8;;2.9;22108
185;10000;St. Eustatius;2015 1st quarter;119.36;0.6;4.0;22108
186;10000;St. Eustatius;2015 2nd quarter;119.17;-0.2;2.1;22108
187;10000;St. Eustatius;2015 3rd quarter;119.93;0.6;2.5;22108
188;10000;St. Eustatius;2015 4th quarter;118.96;-0.8;0.2;22108
189;10000;St. Eustatius;2015;119.35;;2.2;22108
190;10000;St. Eustatius;2016 1st quarter;118.18;-0.7;-1.0;19554
191;10000;St. Eustatius;2016 2nd quarter;116.88;-1.1;-1.9;19554
192;10000;St. Eustatius;2016 3rd quarter;117.72;0.7;-1.8;19554
193;10000;St. Eustatius;2016 4th quarter;117.71;0.0;-1.1;19554
194;10000;St. Eustatius;2016;117.62;;-1.4;19554
195;10000;St. Eustatius;2017 1st quarter;118.87;1.0;0.6;19554
196;10000;St. Eustatius;2017 2nd quarter;120.7;1.5;3.3;19554
197;10000;St. Eustatius;2017 3rd quarter;126.27;4.6;7.3;19554
198;10000;St. Eustatius;2017 4th quarter;125.29;-0.8;6.4;19554
199;10000;St. Eustatius;2017;122.78;;4.4;19554
200;10000;Saba;2010 1st quarter;100.81;;;16356
201;10000;Saba;2010 2nd quarter;100.22;-0.6;;16356
202;10000;Saba;2010 3rd quarter;99.7;-0.5;;16356
203;10000;Saba;2010 4th quarter;99.27;-0.4;;16356
204;10000;Saba;2010;100.0;;;16356
205;10000;Saba;2011 1st quarter;102.97;3.7;2.1;16356
206;10000;Saba;2011 2nd quarter;107.17;4.1;6.9;16356
207;10000;Saba;2011 3rd quarter;110.06;2.7;10.4;16356
208;10000;Saba;2011 4th quarter;115.97;5.4;16.8;16356
209;10000;Saba;2011;109.04;;9.0;16356
210;10000;Saba;2012 1st quarter;117.89;1.7;14.5;16356
211;10000;Saba;2012 2nd quarter;117.3;-0.5;9.5;16356
212;10000;Saba;2012 3rd quarter;116.26;-0.9;5.6;16356
213;10000;Saba;2012 4th quarter;117.45;1.0;1.3;16356
214;10000;Saba;2012;117.23;;7.5;16356
215;10000;Saba;2013 1st quarter;118.3;0.7;0.3;16356
216;10000;Saba;2013 2nd quarter;118.03;-0.2;0.6;16356
217;10000;Saba;2013 3rd quarter;118.97;0.8;2.3;16356
218;10000;Saba;2013 4th quarter;119.58;0.5;1.8;16356
219;10000;Saba;2013;118.72;;1.3;16356
220;10000;Saba;2014 1st quarter;121.21;1.4;2.5;25488
221;10000;Saba;2014 2nd quarter;121.46;0.2;2.9;25488
222;10000;Saba;2014 3rd quarter;124.21;2.3;4.4;25488
223;10000;Saba;2014 4th quarter;122.97;-1.0;2.8;25488
224;10000;Saba;2014;122.46;;3.2;25488
225;10000;Saba;2015 1st quarter;124.46;1.2;2.7;25488
226;10000;Saba;2015 2nd quarter;123.82;-0.5;1.9;25488
227;10000;Saba;2015 3rd quarter;125.38;1.3;0.9;25488
228;10000;Saba;2015 4th quarter;123.96;-1.1;0.8;25488
229;10000;Saba;2015;124.4;;1.6;25488
230;10000;Saba;2016 1st quarter;126.44;2.0;1.6;22473
231;10000;Saba;2016 2nd quarter;126.8;0.3;2.4;22473
232;10000;Saba;2016 3rd quarter;123.43;-2.7;-1.6;22473
233;10000;Saba;2016 4th quarter;123.71;0.2;-0.2;22473
234;10000;Saba;2016;125.09;;0.6;22473
235;10000;Saba;2017 1st quarter;121.19;-2.0;-4.2;22473
236;10000;Saba;2017 2nd quarter;120.94;-0.2;-4.6;22473
237;10000;Saba;2017 3rd quarter;120.17;-0.6;-2.6;22473
238;10000;Saba;2017 4th quarter;126.97;5.7;2.6;22473
239;10000;Saba;2017;122.32;;-2.2;22473
240;20000;Bonaire;2010 1st quarter;99.3;;;2533
241;20000;Bonaire;2010 2nd quarter;99.81;0.5;;2533
242;20000;Bonaire;2010 3rd quarter;100.09;0.3;;2533
243;20000;Bonaire;2010 4th quarter;100.8;0.7;;2533
244;20000;Bonaire;2010;100.0;;;2533
245;20000;Bonaire;2011 1st quarter;102.09;1.3;2.8;2533
246;20000;Bonaire;2011 2nd quarter;108.96;6.7;9.2;2533
247;20000;Bonaire;2011 3rd quarter;116.97;7.4;16.9;2533
248;20000;Bonaire;2011 4th quarter;117.93;0.8;17.0;2533
249;20000;Bonaire;2011;111.48;;11.5;2533
250;20000;Bonaire;2012 1st quarter;119.76;1.6;17.3;2533
251;20000;Bonaire;2012 2nd quarter;120.78;0.9;10.8;2533
252;20000;Bonaire;2012 3rd quarter;121.24;0.4;3.7;2533
253;20000;Bonaire;2012 4th quarter;120.89;-0.3;2.5;2533
254;20000;Bonaire;2012;120.67;;8.2;2533
255;20000;Bonaire;2013 1st quarter;120.45;-0.4;0.6;2533
256;20000;Bonaire;2013 2nd quarter;122.08;1.4;1.1;2533
257;20000;Bonaire;2013 3rd quarter;122.76;0.6;1.3;2533
258;20000;Bonaire;2013 4th quarter;123.78;0.8;2.4;2533
259;20000;Bonaire;2013;122.27;;1.3;2533
260;20000;Bonaire;2014 1st quarter;124.56;0.6;3.4;1420
261;20000;Bonaire;2014 2nd quarter;124.84;0.2;2.3;1420
262;20000;Bonaire;2014 3rd quarter;125.43;0.5;2.2;1420
263;20000;Bonaire;2014 4th quarter;124.8;-0.5;0.8;1420
264;20000;Bonaire;2014;124.91;;2.2;1420
265;20000;Bonaire;2015 1st quarter;126.03;1.0;1.2;1420
266;20000;Bonaire;2015 2nd quarter;126.59;0.4;1.4;1420
267;20000;Bonaire;2015 3rd quarter;124.92;-1.3;-0.4;1420
268;20000;Bonaire;2015 4th quarter;125.36;0.4;0.4;1420
269;20000;Bonaire;2015;125.72;;0.6;1420
270;20000;Bonaire;2016 1st quarter;125.06;-0.2;-0.8;1278
271;20000;Bonaire;2016 2nd quarter;124.52;-0.4;-1.6;1278
272;20000;Bonaire;2016 3rd quarter;125.24;0.6;0.3;1278
273;20000;Bonaire;2016 4th quarter;128.89;2.9;2.8;1278
274;20000;Bonaire;2016;125.93;;0.2;1278
275;20000;Bonaire;2017 1st quarter;129.68;0.6;3.7;1278
276;20000;Bonaire;2017 2nd quarter;128.01;-1.3;2.8;1278
277;20000;Bonaire;2017 3rd quarter;128.44;0.3;2.6;1278
278;20000;Bonaire;2017 4th quarter;128.19;-0.2;-0.5;1278
279;20000;Bonaire;2017;128.58;;2.1;1278
280;20000;St. Eustatius;2010 1st quarter;101.21;;;2533
281;20000;St. Eustatius;2010 2nd quarter;99.43;-1.8;;2533
282;20000;St. Eustatius;2010 3rd quarter;99.68;0.3;;2533
283;20000;St. Eustatius;2010 4th quarter;99.68;0.0;;2533
284;20000;St. Eustatius;2010;100.0;;;2533
285;20000;St. Eustatius;2011 1st quarter;104.31;4.6;3.1;2533
286;20000;St. Eustatius;2011 2nd quarter;107.02;2.6;7.6;2533
287;20000;St. Eustatius;2011 3rd quarter;108.85;1.7;9.2;2533
288;20000;St. Eustatius;2011 4th quarter;109.82;0.9;10.2;2533
289;20000;St. Eustatius;2011;107.5;;7.5;2533
290;20000;St. Eustatius;2012 1st quarter;108.69;-1.0;4.2;2533
291;20000;St. Eustatius;2012 2nd quarter;110.62;1.8;3.4;2533
292;20000;St. Eustatius;2012 3rd quarter;113.53;2.6;4.3;2533
293;20000;St. Eustatius;2012 4th quarter;113.55;0.0;3.4;2533
294;20000;St. Eustatius;2012;111.6;;3.8;2533
295;20000;St. Eustatius;2013 1st quarter;113.82;0.2;4.7;2533
296;20000;St. Eustatius;2013 2nd quarter;115.66;1.6;4.6;2533
297;20000;St. Eustatius;2013 3rd quarter;115.51;-0.1;1.7;2533
298;20000;St. Eustatius;2013 4th quarter;117.38;1.6;3.4;2533
299;20000;St. Eustatius;2013;115.59;;3.6;2533
300;20000;St. Eustatius;2014 1st quarter;117.15;-0.2;2.9;1327
301;20000;St. Eustatius;2014 2nd quarter;118.56;1.2;2.5;1327
302;20000;St. Eustatius;2014 3rd quarter;120.77;1.9;4.6;1327
303;20000;St. Eustatius;2014 4th quarter;119.53;-1.0;1.8;1327
304;20000;St. Eustatius;2014;119.0;;3.0;1327
305;20000;St. Eustatius;2015 1st quarter;119.85;0.3;2.3;1327
306;20000;St. Eustatius;2015 2nd quarter;120.84;0.8;1.9;1327
307;20000;St. Eustatius;2015 3rd quarter;120.67;-0.1;-0.1;1327
308;20000;St. Eustatius;2015 4th quarter;119.74;-0.8;0.2;1327
309;20000;St. Eustatius;2015;120.28;;1.1;1327
310;20000;St. Eustatius;2016 1st quarter;121.22;1.2;1.1;1173
311;20000;St. Eustatius;2016 2nd quarter;122.14;0.8;1.1;1173
312;20000;St. Eustatius;2016 3rd quarter;123.29;0.9;2.2;1173
313;20000;St. Eustatius;2016 4th quarter;121.84;-1.2;1.8;1173
314;20000;St. Eustatius;2016;122.12;;1.5;1173
315;20000;St. Eustatius;2017 1st quarter;122.46;0.5;1.0;1173
316;20000;St. Eustatius;2017 2nd quarter;123.98;1.2;1.5;1173
317;20000;St. Eustatius;2017 3rd quarter;132.74;7.1;7.7;1173
318;20000;St. Eustatius;2017 4th quarter;132.73;0.0;8.9;1173
319;20000;St. Eustatius;2017;127.98;;4.8;1173
320;20000;Saba;2010 1st quarter;99.46;;;2533
321;20000;Saba;2010 2nd quarter;99.46;0.0;;2533
322;20000;Saba;2010 3rd quarter;100.17;0.7;;2533
323;20000;Saba;2010 4th quarter;100.91;0.7;;2533
324;20000;Saba;2010;100.0;;;2533
325;20000;Saba;2011 1st quarter;101.78;0.9;2.3;2533
326;20000;Saba;2011 2nd quarter;104.24;2.4;4.8;2533
327;20000;Saba;2011 3rd quarter;104.81;0.5;4.6;2533
328;20000;Saba;2011 4th quarter;105.48;0.6;4.5;2533
329;20000;Saba;2011;104.08;;4.1;2533
330;20000;Saba;2012 1st quarter;108.9;3.2;7.0;2533
331;20000;Saba;2012 2nd quarter;111.0;1.9;6.5;2533
332;20000;Saba;2012 3rd quarter;110.81;-0.2;5.7;2533
333;20000;Saba;2012 4th quarter;109.01;-1.6;3.3;2533
334;20000;Saba;2012;109.93;;5.6;2533
335;20000;Saba;2013 1st quarter;110.25;1.1;1.2;2533
336;20000;Saba;2013 2nd quarter;110.81;0.5;-0.2;2533
337;20000;Saba;2013 3rd quarter;110.93;0.1;0.1;2533
338;20000;Saba;2013 4th quarter;112.18;1.1;2.9;2533
339;20000;Saba;2013;111.04;;1.0;2533
340;20000;Saba;2014 1st quarter;110.27;-1.7;0.0;1493
341;20000;Saba;2014 2nd quarter;114.19;3.6;3.1;1493
342;20000;Saba;2014 3rd quarter;114.81;0.5;3.5;1493
343;20000;Saba;2014 4th quarter;111.92;-2.5;-0.2;1493
344;20000;Saba;2014;112.8;;1.6;1493
345;20000;Saba;2015 1st quarter;115.26;3.0;4.5;1493
346;20000;Saba;2015 2nd quarter;115.59;0.3;1.2;1493
347;20000;Saba;2015 3rd quarter;115.38;-0.2;0.5;1493
348;20000;Saba;2015 4th quarter;115.59;0.2;3.3;1493
349;20000;Saba;2015;115.46;;2.4;1493
350;20000;Saba;2016 1st quarter;116.41;0.7;1.0;1317
351;20000;Saba;2016 2nd quarter;114.87;-1.3;-0.6;1317
352;20000;Saba;2016 3rd quarter;114.65;-0.2;-0.6;1317
353;20000;Saba;2016 4th quarter;113.64;-0.9;-1.7;1317
354;20000;Saba;2016;114.89;;-0.5;1317
355;20000;Saba;2017 1st quarter;112.32;-1.2;-3.5;1317
356;20000;Saba;2017 2nd quarter;119.07;6.0;3.7;1317
357;20000;Saba;2017 3rd quarter;122.16;2.6;6.6;1317
358;20000;Saba;2017 4th quarter;122.44;0.2;7.7;1317
359;20000;Saba;2017;119.0;;3.6;1317
360;30000;Bonaire;2010 1st quarter;98.05;;;6863
361;30000;Bonaire;2010 2nd quarter;99.13;1.1;;6863
362;30000;Bonaire;2010 3rd quarter;101.53;2.4;;6863
363;30000;Bonaire;2010 4th quarter;101.29;-0.2;;6863
364;30000;Bonaire;2010;100.0;;;6863
365;30000;Bonaire;2011 1st quarter;108.4;7.0;10.6;6863
366;30000;Bonaire;2011 2nd quarter;109.77;1.3;10.7;6863
367;30000;Bonaire;2011 3rd quarter;112.9;2.9;11.2;6863
368;30000;Bonaire;2011 4th quarter;111.84;-0.9;10.4;6863
369;30000;Bonaire;2011;110.73;;10.7;6863
370;30000;Bonaire;2012 1st quarter;110.83;-0.9;2.2;6863
371;30000;Bonaire;2012 2nd quarter;109.17;-1.5;-0.5;6863
372;30000;Bonaire;2012 3rd quarter;113.39;3.9;0.4;6863
373;30000;Bonaire;2012 4th quarter;109.97;-3.0;-1.7;6863
374;30000;Bonaire;2012;110.84;;0.1;6863
375;30000;Bonaire;2013 1st quarter;108.57;-1.3;-2.0;6863
376;30000;Bonaire;2013 2nd quarter;106.16;-2.2;-2.8;6863
377;30000;Bonaire;2013 3rd quarter;110.05;3.7;-2.9;6863
378;30000;Bonaire;2013 4th quarter;112.64;2.4;2.4;6863
379;30000;Bonaire;2013;109.35;;-1.3;6863
380;30000;Bonaire;2014 1st quarter;117.59;4.4;8.3;3547
381;30000;Bonaire;2014 2nd quarter;118.57;0.8;11.7;3547
382;30000;Bonaire;2014 3rd quarter;120.27;1.4;9.3;3547
383;30000;Bonaire;2014 4th quarter;115.13;-4.3;2.2;3547
384;30000;Bonaire;2014;117.89;;7.8;3547
385;30000;Bonaire;2015 1st quarter;125.84;9.3;7.0;3547
386;30000;Bonaire;2015 2nd quarter;142.92;13.6;20.5;3547
387;30000;Bonaire;2015 3rd quarter;147.56;3.2;22.7;3547
388;30000;Bonaire;2015 4th quarter;151.8;2.9;31.9;3547
389;30000;Bonaire;2015;142.03;;20.5;3547
390;30000;Bonaire;2016 1st quarter;162.35;6.9;29.0;3192
391;30000;Bonaire;2016 2nd quarter;161.55;-0.5;13.0;3192
392;30000;Bonaire;2016 3rd quarter;158.89;-1.6;7.7;3192
393;30000;Bonaire;2016 4th quarter;159.11;0.1;4.8;3192
394;30000;Bonaire;2016;160.47;;13.0;3192
395;30000;Bonaire;2017 1st quarter;150.61;-5.3;-7.2;3192
396;30000;Bonaire;2017 2nd quarter;154.68;2.7;-4.3;3192
397;30000;Bonaire;2017 3rd quarter;153.85;-0.5;-3.2;3192
398;30000;Bonaire;2017 4th quarter;154.95;0.7;-2.6;3192
399;30000;Bonaire;2017;153.52;;-4.3;3192
400;30000;St. Eustatius;2010 1st quarter;99.72;;;6863
401;30000;St. Eustatius;2010 2nd quarter;100.06;0.3;;6863
402;30000;St. Eustatius;2010 3rd quarter;100.21;0.1;;6863
403;30000;St. Eustatius;2010 4th quarter;100.01;-0.2;;6863
404;30000;St. Eustatius;2010;100.0;;;6863
405;30000;St. Eustatius;2011 1st quarter;99.23;-0.8;-0.5;6863
406;30000;St. Eustatius;2011 2nd quarter;99.15;-0.1;-0.9;6863
407;30000;St. Eustatius;2011 3rd quarter;100.28;1.1;0.1;6863
408;30000;St. Eustatius;2011 4th quarter;104.43;4.1;4.4;6863
409;30000;St. Eustatius;2011;100.78;;0.8;6863
410;30000;St. Eustatius;2012 1st quarter;105.59;1.1;6.4;6863
411;30000;St. Eustatius;2012 2nd quarter;108.01;2.3;8.9;6863
412;30000;St. Eustatius;2012 3rd quarter;108.78;0.7;8.5;6863
413;30000;St. Eustatius;2012 4th quarter;108.73;0.0;4.1;6863
414;30000;St. Eustatius;2012;107.78;;6.9;6863
