ID;Eigendomssituatie;Brandstofsoort;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandsePersonenautoSInGebruik_10
0;Totaal;Totaal;Totaal leeftijd voertuig;1990;81871.0;78200.0;3671.0;85132.0;78200.0;6932.0;;;;
1;Totaal;Totaal;Totaal leeftijd voertuig;1991;81163.0;77448.0;3715.0;86165.0;77448.0;8717.0;;;;
2;Totaal;Totaal;Totaal leeftijd voertuig;1992;84626.0;80785.0;3841.0;89081.0;80785.0;8296.0;;;;
3;Totaal;Totaal;Totaal leeftijd voertuig;1993;83538.0;79690.0;3848.0;89242.0;79690.0;9552.0;;;;
4;Totaal;Totaal;Totaal leeftijd voertuig;1994;85226.0;81263.0;3963.0;91917.0;81263.0;10654.0;;;;
5;Totaal;Totaal;Totaal leeftijd voertuig;1995;84153.0;80148.0;4005.0;92874.0;80148.0;12726.0;;;;
6;Totaal;Totaal;Totaal leeftijd voertuig;1996;85453.0;81446.0;4007.0;92931.0;81446.0;11485.0;;;;
7;Totaal;Totaal;Totaal leeftijd voertuig;1997;87257.0;83088.0;4169.0;96679.0;83088.0;13591.0;;;;
8;Totaal;Totaal;Totaal leeftijd voertuig;1998;89210.0;85029.0;4181.0;96953.0;85029.0;11924.0;;;;
9;Totaal;Totaal;Totaal leeftijd voertuig;1999;92573.0;88367.0;4206.0;101046.0;88367.0;12679.0;;;;
10;Totaal;Totaal;Totaal leeftijd voertuig;2000;93197.0;89148.0;4049.0;102329.0;89148.0;13181.0;;;;
11;Totaal;Totaal;Totaal leeftijd voertuig;2001;94262.8;90195.9;4067.0;103106.9;90195.9;12911.1;13786.0;12060.0;1726.0;7479132.0
12;Totaal;Totaal;Totaal leeftijd voertuig;2002;96254.2;91930.2;4324.0;104195.2;91930.2;12265.0;13680.0;12069.0;1610.0;7616755.0
13;Totaal;Totaal;Totaal leeftijd voertuig;2003;97414.3;92942.8;4471.4;105110.2;92942.8;12167.4;13662.0;12080.0;1581.0;7693727.0
14;Totaal;Totaal;Totaal leeftijd voertuig;2004;99939.9;95348.2;4591.7;106778.7;95348.2;11430.5;13687.0;12222.0;1465.0;7801251.0
15;Totaal;Totaal;Totaal leeftijd voertuig;2005;99504.5;94901.9;4602.6;107617.9;94901.9;12716.0;13737.0;12114.0;1623.0;7834071.0
16;Totaal;Totaal;Totaal leeftijd voertuig;2006;100468.3;95800.0;4668.3;109346.3;95800.0;13546.3;13727.0;12026.0;1701.0;7966028.0
17;Totaal;Totaal;Totaal leeftijd voertuig;2007;102218.4;97500.0;4718.4;111630.7;97500.0;14130.7;13711.0;11975.0;1736.0;8141628.0
18;Totaal;Totaal;Totaal leeftijd voertuig;2008;101250.2;96654.8;4595.5;113064.6;96654.8;16409.9;13615.0;11639.0;1976.0;8304338.0
19;Totaal;Totaal;Totaal leeftijd voertuig;2009;101514.0;96978.1;4535.9;112892.3;96978.1;15914.2;13505.0;11602.0;1904.0;8359025.0
20;Totaal;Totaal;Totaal leeftijd voertuig;2010;102307.6;97669.0;4638.5;112388.3;97669.0;14719.3;13217.0;11486.0;1731.0;8503202.0
21;Totaal;Totaal;Totaal leeftijd voertuig;2011;102956.4;98190.0;4766.4;114538.4;98190.0;16348.4;13128.0;11254.0;1874.0;8724839.0
22;Totaal;Totaal;Totaal leeftijd voertuig;2012;103122.1;98397.6;4724.5;113722.8;98397.6;15325.2;12935.0;11192.0;1743.0;8791836.0
23;Totaal;Totaal;Totaal leeftijd voertuig;2013;103211.2;98482.6;4728.6;113821.0;98482.6;15338.4;13000.0;11248.0;1752.0;8755318.0
24;Totaal;Totaal;Totaal leeftijd voertuig;2014;103699.1;98707.1;4992.0;114511.0;98707.1;15803.9;13067.0;11264.0;1803.0;8763145.0
25;Totaal;Totaal;Totaal leeftijd voertuig;2015;105088.9;99968.7;5120.3;115913.1;99968.7;15944.4;13091.0;11290.0;1801.0;8854502.0
26;Totaal;Totaal;Totaal leeftijd voertuig;2016;107708.1;102394.2;5313.9;118725.4;102394.2;16331.2;13241.0;11420.0;1821.0;8966391.0
27;Totaal;Totaal;Totaal leeftijd voertuig;2017;108936.1;103515.6;5420.5;120025.7;103515.6;16510.1;13120.0;11315.0;1805.0;9148204.0
28;Totaal;Totaal;Totaal leeftijd voertuig;2018;110355.9;104898.3;5457.6;121628.9;104898.3;16730.6;13004.0;11215.0;1789.0;9353259.0
29;Totaal;Totaal;Totaal leeftijd voertuig;2019;110372.8;104779.1;5593.7;122505.5;104779.1;17726.4;12851.0;10991.0;1859.0;9532991.0
30;Totaal;Totaal;Totaal leeftijd voertuig;2020;92654.2;89305.9;3348.3;100600.1;89305.9;11294.2;10454.0;9280.0;1174.0;9623316.0
31;Totaal;Totaal;Voertuig 0 jaar oud;1990;9561.0;9132.0;429.0;9941.0;9132.0;809.0;;;;
32;Totaal;Totaal;Voertuig 0 jaar oud;1991;9192.0;8771.0;421.0;9758.0;8771.0;987.0;;;;
33;Totaal;Totaal;Voertuig 0 jaar oud;1992;9151.0;8736.0;415.0;9633.0;8736.0;897.0;;;;
34;Totaal;Totaal;Voertuig 0 jaar oud;1993;7198.0;6866.0;332.0;7689.0;6866.0;823.0;;;;
35;Totaal;Totaal;Voertuig 0 jaar oud;1994;8457.0;8064.0;393.0;9121.0;8064.0;1057.0;;;;
36;Totaal;Totaal;Voertuig 0 jaar oud;1995;8765.0;8348.0;417.0;9674.0;8348.0;1326.0;;;;
37;Totaal;Totaal;Voertuig 0 jaar oud;1996;6857.0;6535.0;322.0;7456.0;6535.0;921.0;;;;
38;Totaal;Totaal;Voertuig 0 jaar oud;1997;7034.0;6698.0;336.0;7794.0;6698.0;1096.0;;;;
39;Totaal;Totaal;Voertuig 0 jaar oud;1998;8031.0;7655.0;376.0;8728.0;7655.0;1073.0;;;;
40;Totaal;Totaal;Voertuig 0 jaar oud;1999;9084.0;8671.0;413.0;9915.0;8671.0;1244.0;;;;
41;Totaal;Totaal;Voertuig 0 jaar oud;2000;7317.0;6999.0;318.0;8034.0;6999.0;1035.0;;;;
42;Totaal;Totaal;Voertuig 0 jaar oud;2001;6515.6;6234.5;281.1;7126.9;6234.5;892.4;13427.0;11746.0;1681.0;530792.0
43;Totaal;Totaal;Voertuig 0 jaar oud;2002;6037.2;5766.0;271.2;6535.3;5766.0;769.3;12795.0;11289.0;1506.0;510752.0
44;Totaal;Totaal;Voertuig 0 jaar oud;2003;5926.6;5654.5;272.0;6394.8;5654.5;740.3;13321.0;11779.0;1542.0;480054.0
45;Totaal;Totaal;Voertuig 0 jaar oud;2004;6041.6;5764.0;277.6;6455.0;5764.0;691.0;13327.0;11900.0;1427.0;484352.0
46;Totaal;Totaal;Voertuig 0 jaar oud;2005;6199.5;5912.7;286.8;6704.9;5912.7;792.2;14355.0;12659.0;1696.0;467086.0
47;Totaal;Totaal;Voertuig 0 jaar oud;2006;6190.0;5902.4;287.6;6737.0;5902.4;834.6;13820.0;12108.0;1712.0;487494.0
48;Totaal;Totaal;Voertuig 0 jaar oud;2007;6366.7;6072.9;293.9;6953.0;6072.9;880.1;13595.0;11874.0;1721.0;511427.0
49;Totaal;Totaal;Voertuig 0 jaar oud;2008;6012.0;5739.2;272.9;6713.6;5739.2;974.4;13349.0;11412.0;1937.0;502920.0
50;Totaal;Totaal;Voertuig 0 jaar oud;2009;4660.1;4451.8;208.2;5182.4;4451.8;730.6;13218.0;11355.0;1863.0;392076.0
51;Totaal;Totaal;Voertuig 0 jaar oud;2010;5144.2;4911.0;233.2;5651.1;4911.0;740.1;11582.0;10065.0;1517.0;487915.0
52;Totaal;Totaal;Voertuig 0 jaar oud;2011;6238.9;5950.0;288.8;6940.7;5950.0;990.7;12356.0;10593.0;1764.0;561707.0
53;Totaal;Totaal;Voertuig 0 jaar oud;2012;5896.7;5626.6;270.2;6502.9;5626.6;876.3;12820.0;11093.0;1728.0;507240.0
54;Totaal;Totaal;Voertuig 0 jaar oud;2013;4375.9;4175.4;200.5;4825.7;4175.4;650.3;11359.0;9828.0;1531.0;424839.0
55;Totaal;Totaal;Voertuig 0 jaar oud;2014;4014.7;3821.4;193.3;4433.2;3821.4;611.8;11133.0;9597.0;1537.0;398191.0
56;Totaal;Totaal;Voertuig 0 jaar oud;2015;4231.6;4025.5;206.2;4667.5;4025.5;642.0;10183.0;8782.0;1401.0;458355.0
57;Totaal;Totaal;Voertuig 0 jaar oud;2016;3625.6;3446.7;178.9;3996.4;3446.7;549.7;10240.0;8832.0;1409.0;390270.0
58;Totaal;Totaal;Voertuig 0 jaar oud;2017;4424.5;4204.4;220.2;4874.9;4204.4;670.6;11449.0;9874.0;1575.0;425794.0
59;Totaal;Totaal;Voertuig 0 jaar oud;2018;4995.8;4748.8;247.1;5506.2;4748.8;757.4;11940.0;10298.0;1642.0;461152.0
60;Totaal;Totaal;Voertuig 0 jaar oud;2019;4840.2;4594.9;245.3;5372.3;4594.9;777.4;11563.0;9890.0;1673.0;464594.0
61;Totaal;Totaal;Voertuig 0 jaar oud;2020;2620.1;2525.4;94.7;2844.8;2525.4;319.4;7743.0;6873.0;869.0;367424.0
62;Totaal;Totaal;Voertuig 1 jaar oud;1990;10684.0;10205.0;479.0;11110.0;10205.0;905.0;;;;
63;Totaal;Totaal;Voertuig 1 jaar oud;1991;10369.0;9894.0;475.0;11007.0;9894.0;1113.0;;;;
64;Totaal;Totaal;Voertuig 1 jaar oud;1992;10561.0;10082.0;479.0;11117.0;10082.0;1035.0;;;;
65;Totaal;Totaal;Voertuig 1 jaar oud;1993;10667.0;10176.0;491.0;11396.0;10176.0;1220.0;;;;
66;Totaal;Totaal;Voertuig 1 jaar oud;1994;8511.0;8115.0;396.0;9179.0;8115.0;1064.0;;;;
67;Totaal;Totaal;Voertuig 1 jaar oud;1995;9261.0;8820.0;441.0;10220.0;8820.0;1400.0;;;;
68;Totaal;Totaal;Voertuig 1 jaar oud;1996;9855.0;9393.0;462.0;10718.0;9393.0;1325.0;;;;
69;Totaal;Totaal;Voertuig 1 jaar oud;1997;10642.0;10134.0;508.0;11792.0;10134.0;1658.0;;;;
70;Totaal;Totaal;Voertuig 1 jaar oud;1998;10831.0;10323.0;508.0;11771.0;10323.0;1448.0;;;;
71;Totaal;Totaal;Voertuig 1 jaar oud;1999;12304.0;11745.0;559.0;13430.0;11745.0;1685.0;;;;
72;Totaal;Totaal;Voertuig 1 jaar oud;2000;12274.0;11741.0;533.0;13477.0;11741.0;1736.0;;;;
73;Totaal;Totaal;Voertuig 1 jaar oud;2001;11777.3;11269.2;508.1;12882.3;11269.2;1613.1;21529.0;18833.0;2696.0;598369.0
74;Totaal;Totaal;Voertuig 1 jaar oud;2002;10862.1;10374.2;488.0;11758.2;10374.2;1384.1;22123.0;19518.0;2604.0;531505.0
75;Totaal;Totaal;Voertuig 1 jaar oud;2003;10233.0;9763.3;469.7;11041.4;9763.3;1278.1;21546.0;19052.0;2494.0;512461.0
76;Totaal;Totaal;Voertuig 1 jaar oud;2004;9981.2;9522.6;458.6;10664.2;9522.6;1141.6;21712.0;19387.0;2324.0;491175.0
77;Totaal;Totaal;Voertuig 1 jaar oud;2005;9992.1;9529.9;462.2;10806.8;9529.9;1276.9;22181.0;19560.0;2621.0;487210.0
78;Totaal;Totaal;Voertuig 1 jaar oud;2006;9975.6;9512.1;463.5;10857.1;9512.1;1345.0;23003.0;20153.0;2850.0;471990.0
79;Totaal;Totaal;Voertuig 1 jaar oud;2007;10189.0;9718.7;470.3;11127.2;9718.7;1408.5;22521.0;19670.0;2851.0;494074.0
80;Totaal;Totaal;Voertuig 1 jaar oud;2008;10367.3;9896.8;470.5;11577.1;9896.8;1680.3;22453.0;19194.0;3259.0;515611.0
81;Totaal;Totaal;Voertuig 1 jaar oud;2009;10176.0;9721.3;454.7;11316.6;9721.3;1595.3;22248.0;19112.0;3136.0;508647.0
82;Totaal;Totaal;Voertuig 1 jaar oud;2010;7661.6;7314.2;347.4;8416.5;7314.2;1102.3;21037.0;18282.0;2755.0;400086.0
83;Totaal;Totaal;Voertuig 1 jaar oud;2011;8999.6;8583.0;416.6;10012.0;8583.0;1429.0;20129.0;17256.0;2873.0;497389.0
84;Totaal;Totaal;Voertuig 1 jaar oud;2012;10749.8;10257.3;492.5;11854.8;10257.3;1597.5;20733.0;17939.0;2794.0;571776.0
85;Totaal;Totaal;Voertuig 1 jaar oud;2013;10306.5;9834.4;472.2;11366.0;9834.4;1531.7;21668.0;18748.0;2920.0;524547.0
86;Totaal;Totaal;Voertuig 1 jaar oud;2014;8441.7;8035.3;406.4;9321.9;8035.3;1286.5;21293.0;18354.0;2939.0;437793.0
87;Totaal;Totaal;Voertuig 1 jaar oud;2015;8031.5;7640.2;391.3;8858.7;7640.2;1218.6;21440.0;18491.0;2949.0;413181.0
88;Totaal;Totaal;Voertuig 1 jaar oud;2016;9670.3;9193.2;477.1;10659.4;9193.2;1466.3;22088.0;19049.0;3038.0;482599.0
89;Totaal;Totaal;Voertuig 1 jaar oud;2017;7275.8;6913.8;362.0;8016.5;6913.8;1102.7;19271.0;16620.0;2651.0;415982.0
90;Totaal;Totaal;Voertuig 1 jaar oud;2018;8066.5;7667.6;398.9;8890.5;7667.6;1222.9;19590.0;16896.0;2695.0;453825.0
91;Totaal;Totaal;Voertuig 1 jaar oud;2019;8787.1;8341.8;445.3;9753.0;8341.8;1411.3;19852.0;16979.0;2873.0;491297.0
92;Totaal;Totaal;Voertuig 1 jaar oud;2020;7134.2;6876.4;257.8;7746.0;6876.4;869.6;15581.0;13832.0;1749.0;497152.0
93;Totaal;Totaal;Voertuig 2 jaar oud;1990;9332.0;8914.0;418.0;9704.0;8914.0;790.0;;;;
94;Totaal;Totaal;Voertuig 2 jaar oud;1991;9534.0;9098.0;436.0;10122.0;9098.0;1024.0;;;;
95;Totaal;Totaal;Voertuig 2 jaar oud;1992;9765.0;9322.0;443.0;10279.0;9322.0;957.0;;;;
96;Totaal;Totaal;Voertuig 2 jaar oud;1993;9495.0;9058.0;437.0;10144.0;9058.0;1086.0;;;;
97;Totaal;Totaal;Voertuig 2 jaar oud;1994;9862.0;9403.0;459.0;10636.0;9403.0;1233.0;;;;
98;Totaal;Totaal;Voertuig 2 jaar oud;1995;7421.0;7068.0;353.0;8190.0;7068.0;1122.0;;;;
99;Totaal;Totaal;Voertuig 2 jaar oud;1996;8461.0;8064.0;397.0;9201.0;8064.0;1137.0;;;;
100;Totaal;Totaal;Voertuig 2 jaar oud;1997;8857.0;8434.0;423.0;9814.0;8434.0;1380.0;;;;
101;Totaal;Totaal;Voertuig 2 jaar oud;1998;9441.0;8999.0;442.0;10261.0;8999.0;1262.0;;;;
102;Totaal;Totaal;Voertuig 2 jaar oud;1999;9664.0;9225.0;439.0;10549.0;9225.0;1324.0;;;;
103;Totaal;Totaal;Voertuig 2 jaar oud;2000;10263.0;9817.0;446.0;11269.0;9817.0;1452.0;;;;
104;Totaal;Totaal;Voertuig 2 jaar oud;2001;11425.0;10932.1;492.9;12496.9;10932.1;1564.9;20282.0;17742.0;2540.0;616159.0
105;Totaal;Totaal;Voertuig 2 jaar oud;2002;11152.4;10651.4;501.0;12072.4;10651.4;1421.1;20116.0;17748.0;2368.0;600130.0
106;Totaal;Totaal;Voertuig 2 jaar oud;2003;10362.7;9887.0;475.7;11181.4;9887.0;1294.3;20971.0;18543.0;2428.0;533183.0
107;Totaal;Totaal;Voertuig 2 jaar oud;2004;9733.1;9285.9;447.2;10399.1;9285.9;1113.2;20195.0;18033.0;2162.0;514930.0
108;Totaal;Totaal;Voertuig 2 jaar oud;2005;9229.5;8802.6;426.9;9982.0;8802.6;1179.5;20207.0;17820.0;2388.0;493982.0
109;Totaal;Totaal;Voertuig 2 jaar oud;2006;9251.6;8821.8;429.9;10069.2;8821.8;1247.4;20505.0;17965.0;2540.0;491063.0
110;Totaal;Totaal;Voertuig 2 jaar oud;2007;9071.7;8653.0;418.7;9907.1;8653.0;1254.1;20743.0;18118.0;2626.0;477601.0
111;Totaal;Totaal;Voertuig 2 jaar oud;2008;9182.2;8765.5;416.8;10253.6;8765.5;1488.2;20507.0;17531.0;2976.0;500000.0
112;Totaal;Totaal;Voertuig 2 jaar oud;2009;9673.0;9240.8;432.2;10757.2;9240.8;1516.4;20675.0;17760.0;2915.0;520303.0
113;Totaal;Totaal;Voertuig 2 jaar oud;2010;9586.6;9151.9;434.6;10531.2;9151.9;1379.2;20529.0;17840.0;2689.0;512990.0
114;Totaal;Totaal;Voertuig 2 jaar oud;2011;7218.7;6884.5;334.2;8030.8;6884.5;1146.3;19841.0;17009.0;2832.0;404756.0
115;Totaal;Totaal;Voertuig 2 jaar oud;2012;8366.4;7983.1;383.3;9226.5;7983.1;1243.3;18401.0;15921.0;2480.0;501407.0
116;Totaal;Totaal;Voertuig 2 jaar oud;2013;10203.5;9736.0;467.5;11252.4;9736.0;1516.4;19381.0;16769.0;2612.0;580584.0
117;Totaal;Totaal;Voertuig 2 jaar oud;2014;9809.8;9337.6;472.2;10832.6;9337.6;1495.0;20277.0;17479.0;2798.0;534228.0
118;Totaal;Totaal;Voertuig 2 jaar oud;2015;8263.2;7860.6;402.6;9114.3;7860.6;1253.7;20367.0;17566.0;2802.0;447496.0
119;Totaal;Totaal;Voertuig 2 jaar oud;2016;7897.6;7508.0;389.6;8705.4;7508.0;1197.5;20494.0;17675.0;2819.0;424777.0
120;Totaal;Totaal;Voertuig 2 jaar oud;2017;9670.6;9189.4;481.2;10655.1;9189.4;1465.7;21390.0;18447.0;2942.0;498145.0
121;Totaal;Totaal;Voertuig 2 jaar oud;2018;7348.3;6984.9;363.4;8098.9;6984.9;1114.0;18841.0;16250.0;2592.0;429849.0
122;Totaal;Totaal;Voertuig 2 jaar oud;2019;8036.7;7629.4;407.3;8920.1;7629.4;1290.7;19028.0;16275.0;2753.0;468787.0
123;Totaal;Totaal;Voertuig 2 jaar oud;2020;7021.0;6767.3;253.7;7623.1;6767.3;855.8;14997.0;13313.0;1684.0;508305.0
124;Totaal;Totaal;Voertuig 3 jaar oud;1990;9350.0;8931.0;419.0;9723.0;8931.0;792.0;;;;
125;Totaal;Totaal;Voertuig 3 jaar oud;1991;8004.0;7638.0;366.0;8498.0;7638.0;860.0;;;;
126;Totaal;Totaal;Voertuig 3 jaar oud;1992;8541.0;8153.0;388.0;8990.0;8153.0;837.0;;;;
127;Totaal;Totaal;Voertuig 3 jaar oud;1993;8342.0;7958.0;384.0;8912.0;7958.0;954.0;;;;
128;Totaal;Totaal;Voertuig 3 jaar oud;1994;8357.0;7968.0;389.0;9013.0;7968.0;1045.0;;;;
129;Totaal;Totaal;Voertuig 3 jaar oud;1995;8246.0;7854.0;392.0;9101.0;7854.0;1247.0;;;;
130;Totaal;Totaal;Voertuig 3 jaar oud;1996;6642.0;6331.0;311.0;7224.0;6331.0;893.0;;;;
131;Totaal;Totaal;Voertuig 3 jaar oud;1997;7435.0;7080.0;355.0;8238.0;7080.0;1158.0;;;;
132;Totaal;Totaal;Voertuig 3 jaar oud;1998;7643.0;7285.0;358.0;8307.0;7285.0;1022.0;;;;
133;Totaal;Totaal;Voertuig 3 jaar oud;1999;8181.0;7809.0;372.0;8930.0;7809.0;1121.0;;;;
134;Totaal;Totaal;Voertuig 3 jaar oud;2000;8079.0;7728.0;351.0;8871.0;7728.0;1143.0;;;;
135;Totaal;Totaal;Voertuig 3 jaar oud;2001;9074.6;8683.1;391.5;9926.0;8683.1;1242.9;18192.0;15914.0;2278.0;545623.0
136;Totaal;Totaal;Voertuig 3 jaar oud;2002;10386.6;9920.0;466.6;11243.5;9920.0;1323.5;18255.0;16107.0;2149.0;615900.0
137;Totaal;Totaal;Voertuig 3 jaar oud;2003;10181.2;9713.8;467.3;10985.5;9713.8;1271.7;18251.0;16138.0;2113.0;601925.0
138;Totaal;Totaal;Voertuig 3 jaar oud;2004;9429.2;8996.0;433.2;10074.5;8996.0;1078.5;18823.0;16808.0;2015.0;535218.0
139;Totaal;Totaal;Voertuig 3 jaar oud;2005;8687.3;8285.4;401.8;9395.6;8285.4;1110.2;18158.0;16013.0;2146.0;517426.0
140;Totaal;Totaal;Voertuig 3 jaar oud;2006;8331.8;7944.6;387.1;9068.0;7944.6;1123.4;18221.0;15964.0;2257.0;497655.0
141;Totaal;Totaal;Voertuig 3 jaar oud;2007;8301.1;7918.0;383.2;9065.5;7918.0;1147.6;18260.0;15948.0;2311.0;496476.0
142;Totaal;Totaal;Voertuig 3 jaar oud;2008;8022.5;7658.4;364.1;8958.6;7658.4;1300.2;18552.0;15860.0;2693.0;482882.0
143;Totaal;Totaal;Voertuig 3 jaar oud;2009;8364.2;7990.5;373.7;9301.7;7990.5;1311.2;18420.0;15823.0;2597.0;504986.0
144;Totaal;Totaal;Voertuig 3 jaar oud;2010;8769.7;8372.1;397.6;9633.8;8372.1;1261.7;18474.0;16055.0;2420.0;521469.0
145;Totaal;Totaal;Voertuig 3 jaar oud;2011;8514.6;8120.4;394.2;9472.4;8120.4;1352.0;18422.0;15792.0;2629.0;514200.0
146;Totaal;Totaal;Voertuig 3 jaar oud;2012;6485.5;6188.3;297.1;7152.1;6188.3;963.8;17579.0;15210.0;2369.0;406869.0
147;Totaal;Totaal;Voertuig 3 jaar oud;2013;7675.0;7323.4;351.6;8464.0;7323.4;1140.6;16749.0;14492.0;2257.0;505353.0
148;Totaal;Totaal;Voertuig 3 jaar oud;2014;9414.1;8960.9;453.2;10395.6;8960.9;1434.7;17709.0;15265.0;2444.0;587029.0
149;Totaal;Totaal;Voertuig 3 jaar oud;2015;9195.9;8747.9;448.1;10143.1;8747.9;1395.2;18751.0;16171.0;2579.0;540946.0
150;Totaal;Totaal;Voertuig 3 jaar oud;2016;7797.8;7413.1;384.7;8595.4;7413.1;1182.3;18766.0;16185.0;2581.0;458026.0
151;Totaal;Totaal;Voertuig 3 jaar oud;2017;7476.5;7104.5;372.0;8237.6;7104.5;1133.1;18757.0;16177.0;2580.0;439167.0
152;Totaal;Totaal;Voertuig 3 jaar oud;2018;9275.5;8816.8;458.7;10223.0;8816.8;1406.2;19924.0;17184.0;2741.0;513094.0
153;Totaal;Totaal;Voertuig 3 jaar oud;2019;7040.3;6683.5;356.8;7814.2;6683.5;1130.7;17518.0;14983.0;2535.0;446068.0
154;Totaal;Totaal;Voertuig 3 jaar oud;2020;6251.0;6025.1;225.9;6787.1;6025.1;762.0;13935.0;12371.0;1564.0;487052.0
155;Totaal;Totaal;Voertuig 4 jaar oud;1990;8270.0;7899.0;371.0;8599.0;7899.0;700.0;;;;
156;Totaal;Totaal;Voertuig 4 jaar oud;1991;7987.0;7621.0;366.0;8479.0;7621.0;858.0;;;;
157;Totaal;Totaal;Voertuig 4 jaar oud;1992;7117.0;6794.0;323.0;7492.0;6794.0;698.0;;;;
158;Totaal;Totaal;Voertuig 4 jaar oud;1993;7272.0;6937.0;335.0;7769.0;6937.0;832.0;;;;
159;Totaal;Totaal;Voertuig 4 jaar oud;1994;7260.0;6922.0;338.0;7830.0;6922.0;908.0;;;;
160;Totaal;Totaal;Voertuig 4 jaar oud;1995;7020.0;6686.0;334.0;7748.0;6686.0;1062.0;;;;
161;Totaal;Totaal;Voertuig 4 jaar oud;1996;7386.0;7040.0;346.0;8033.0;7040.0;993.0;;;;
162;Totaal;Totaal;Voertuig 4 jaar oud;1997;5797.0;5520.0;277.0;6423.0;5520.0;903.0;;;;
163;Totaal;Totaal;Voertuig 4 jaar oud;1998;6380.0;6081.0;299.0;6934.0;6081.0;853.0;;;;
164;Totaal;Totaal;Voertuig 4 jaar oud;1999;6597.0;6297.0;300.0;7200.0;6297.0;903.0;;;;
165;Totaal;Totaal;Voertuig 4 jaar oud;2000;7031.0;6726.0;305.0;7720.0;6726.0;994.0;;;;
166;Totaal;Totaal;Voertuig 4 jaar oud;2001;7124.9;6817.5;307.4;7793.4;6817.5;975.9;16133.0;14113.0;2020.0;483055.0
167;Totaal;Totaal;Voertuig 4 jaar oud;2002;8179.5;7812.1;367.4;8854.4;7812.1;1042.3;16213.0;14304.0;1908.0;546133.0
168;Totaal;Totaal;Voertuig 4 jaar oud;2003;9358.8;8929.2;429.6;10098.1;8929.2;1168.9;16385.0;14488.0;1897.0;616321.0
169;Totaal;Totaal;Voertuig 4 jaar oud;2004;9189.9;8767.6;422.2;9818.7;8767.6;1051.1;16305.0;14559.0;1745.0;602203.0
170;Totaal;Totaal;Voertuig 4 jaar oud;2005;8258.3;7876.3;382.0;8931.6;7876.3;1055.4;16702.0;14729.0;1974.0;534749.0
171;Totaal;Totaal;Voertuig 4 jaar oud;2006;7706.6;7348.5;358.1;8387.6;7348.5;1039.1;16167.0;14164.0;2003.0;518820.0
172;Totaal;Totaal;Voertuig 4 jaar oud;2007;7407.7;7065.7;341.9;8089.8;7065.7;1024.0;16132.0;14090.0;2042.0;501485.0
173;Totaal;Totaal;Voertuig 4 jaar oud;2008;7240.5;6911.9;328.6;8085.4;6911.9;1173.5;16160.0;13814.0;2345.0;500342.0
174;Totaal;Totaal;Voertuig 4 jaar oud;2009;7076.0;6759.8;316.2;7869.1;6759.8;1109.3;16199.0;13916.0;2284.0;485765.0
175;Totaal;Totaal;Voertuig 4 jaar oud;2010;7521.8;7180.8;341.0;8262.9;7180.8;1082.2;16236.0;14110.0;2126.0;508920.0
176;Totaal;Totaal;Voertuig 4 jaar oud;2011;7416.7;7073.4;343.4;8251.1;7073.4;1177.7;16126.0;13824.0;2302.0;511664.0
177;Totaal;Totaal;Voertuig 4 jaar oud;2012;7078.0;6753.7;324.3;7805.5;6753.7;1051.9;15539.0;13445.0;2094.0;502307.0
