ID;KenmerkenVanHuishoudens;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageAchteruit_8
303;20309;1985-1987;3.4;-12.0;-2.9;3.4;10.1;21.0;20.0;34.0
304;20309;1986-1987;3.0;-19.0;-6.0;3.0;12.3;28.0;20.0;40.0
305;20309;1987-1988;1.9;-21.0;-6.9;1.9;10.6;27.0;21.0;43.0
306;20309;1987-1989;2.8;-13.0;-3.2;2.8;8.7;19.0;21.0;36.0
307;20309;1988-1989;3.5;-19.0;-4.5;3.5;11.8;30.0;21.0;36.0
308;20309;1989-1990;4.3;-19.0;-4.4;4.3;12.9;28.0;21.0;35.0
309;20309;1989-1991;2.6;-15.0;-4.4;2.6;8.8;19.0;20.0;38.0
310;20309;1990-1991;1.2;-23.0;-7.7;1.2;9.3;28.0;21.0;45.0
311;20309;1991-1992;0.8;-22.0;-7.7;0.8;7.8;23.0;21.0;46.0
312;20309;1991-1993;0.7;-16.0;-6.3;0.7;6.0;16.0;21.0;46.0
313;20309;1992-1993;1.0;-23.0;-8.5;1.0;8.2;24.0;21.0;45.0
314;20309;1993-1994;0.5;-23.0;-8.8;0.5;8.9;27.0;21.0;48.0
315;20309;1993-1995;0.7;-16.0;-6.4;0.7;6.8;19.0;21.0;46.0
316;20309;1994-1995;1.6;-21.0;-7.6;1.6;10.3;30.0;21.0;44.0
317;20309;1995-1996;1.2;-22.0;-8.0;1.2;10.1;29.0;20.0;45.0
318;20309;1995-1997;1.3;-15.0;-5.6;1.3;7.7;19.0;20.0;44.0
319;20309;1996-1997;1.9;-21.0;-7.1;1.9;11.5;30.0;20.0;43.0
320;20309;1997-1998;2.7;-21.0;-6.8;2.7;12.9;33.0;20.0;41.0
321;20309;1997-1999;1.9;-15.0;-5.2;1.9;9.3;22.0;20.0;41.0
322;20309;1998-1999;2.1;-23.0;-8.0;2.1;13.1;34.0;19.0;43.0
323;20309;1999-2000;2.9;-21.0;-7.0;2.9;13.9;34.0;19.0;41.0
324;20409;1977-1979;3.2;-7.0;-1.0;3.2;10.1;19.0;21.0;30.0
325;20409;1979-1981;-1.1;-13.0;-5.4;-1.1;3.7;12.0;20.0;57.0
326;20409;1981-1983;-1.5;-15.0;-6.6;-1.5;3.4;12.0;23.0;59.0
327;20409;1983-1985;0.5;-11.0;-3.3;0.5;5.4;13.0;23.0;48.0
328;20409;1984-1985;2.9;-12.0;-2.6;2.9;11.2;25.0;24.0;35.0
329;20409;1985-1986;6.0;-10.0;-0.6;6.0;13.9;27.0;24.0;26.0
330;20409;1985-1987;6.1;-5.0;1.2;6.1;11.0;19.0;24.0;20.0
331;20409;1986-1987;5.4;-13.0;-1.4;5.4;14.6;28.0;24.0;28.0
332;20409;1987-1988;3.2;-14.0;-3.1;3.2;10.7;24.0;24.0;35.0
333;20409;1987-1989;3.8;-7.0;-0.4;3.8;9.1;17.0;24.0;27.0
334;20409;1988-1989;4.0;-11.0;-1.6;4.0;11.5;24.0;24.0;30.0
335;20409;1989-1990;4.8;-12.0;-1.8;4.8;12.8;25.0;24.0;30.0
336;20409;1989-1991;3.5;-7.0;-0.7;3.5;9.2;17.0;25.0;28.0
337;20409;1990-1991;1.9;-14.0;-3.6;1.9;9.3;22.0;24.0;40.0
338;20409;1991-1992;1.2;-14.0;-4.4;1.2;8.1;20.0;23.0;43.0
339;20409;1991-1993;1.8;-10.0;-2.4;1.8;6.6;14.0;23.0;38.0
340;20409;1992-1993;2.3;-16.0;-3.8;2.3;8.4;19.0;23.0;38.0
341;20409;1993-1994;1.3;-15.0;-4.5;1.3;8.0;20.0;22.0;43.0
342;20409;1993-1995;1.6;-10.0;-2.5;1.6;6.5;14.0;22.0;39.0
343;20409;1994-1995;1.8;-15.0;-4.3;1.8;9.2;22.0;22.0;41.0
344;20409;1995-1996;2.1;-15.0;-4.1;2.1;9.3;22.0;22.0;39.0
345;20409;1995-1997;2.1;-10.0;-2.4;2.1;7.3;15.0;23.0;37.0
346;20409;1996-1997;1.9;-15.0;-4.6;1.9;9.7;23.0;22.0;41.0
347;20409;1997-1998;3.0;-14.0;-3.7;3.0;10.8;24.0;22.0;37.0
348;20409;1997-1999;2.6;-10.0;-2.1;2.6;8.4;17.0;22.0;34.0
349;20409;1998-1999;2.3;-16.0;-5.0;2.3;10.9;25.0;22.0;40.0
350;20409;1999-2000;3.3;-16.0;-3.9;3.3;12.3;27.0;22.0;37.0
351;20509;1977-1979;2.5;-11.0;-2.5;2.5;10.0;20.0;38.0;35.0
352;20509;1979-1981;-2.7;-19.0;-8.8;-2.7;3.1;11.0;39.0;65.0
353;20509;1981-1983;-2.8;-16.0;-7.7;-2.8;3.1;13.0;36.0;62.0
354;20509;1983-1985;-0.6;-14.0;-6.0;-0.6;5.1;16.0;37.0;54.0
355;20509;1984-1985;1.1;-21.0;-6.0;1.1;10.4;25.0;37.0;45.0
356;20509;1985-1986;3.9;-18.0;-3.0;3.9;12.3;26.0;36.0;34.0
357;20509;1985-1987;4.3;-10.0;-0.9;4.3;10.7;19.0;36.0;28.0
358;20509;1986-1987;4.6;-15.0;-2.2;4.6;13.9;29.0;35.0;31.0
359;20509;1987-1988;1.7;-19.0;-5.4;1.7;9.8;22.0;35.0;42.0
360;20509;1987-1989;2.1;-12.0;-3.2;2.1;8.4;16.0;35.0;37.0
361;20509;1988-1989;2.7;-16.0;-3.9;2.7;11.2;25.0;35.0;36.0
362;20509;1989-1990;4.1;-17.0;-3.8;4.1;13.1;27.0;35.0;35.0
363;20509;1989-1991;2.4;-12.0;-3.0;2.4;9.0;18.0;35.0;36.0
364;20509;1990-1991;0.6;-19.0;-5.4;0.6;8.6;21.0;34.0;47.0
365;20509;1991-1992;0.8;-17.0;-4.7;0.8;8.6;21.0;35.0;45.0
366;20509;1991-1993;0.9;-13.0;-3.9;0.9;6.6;14.0;35.0;43.0
367;20509;1992-1993;1.4;-18.0;-4.7;1.4;8.3;20.0;36.0;41.0
368;20509;1993-1994;0.4;-19.0;-5.7;0.4;7.8;20.0;36.0;48.0
369;20509;1993-1995;0.6;-13.0;-4.2;0.6;6.2;14.0;37.0;46.0
370;20509;1994-1995;1.2;-17.0;-4.7;1.2;9.2;22.0;37.0;43.0
371;20509;1995-1996;1.5;-17.0;-4.6;1.5;8.9;21.0;37.0;42.0
372;20509;1995-1997;1.5;-12.0;-3.5;1.5;7.2;15.0;37.0;40.0
373;20509;1996-1997;1.9;-17.0;-4.7;1.9;10.2;22.0;38.0;41.0
374;20509;1997-1998;2.5;-16.0;-3.9;2.5;10.5;23.0;38.0;37.0
375;20509;1997-1999;1.8;-12.0;-3.2;1.8;7.9;16.0;38.0;38.0
376;20509;1998-1999;1.7;-17.0;-4.6;1.7;9.9;22.0;38.0;40.0
377;20509;1999-2000;2.6;-16.0;-3.8;2.6;11.4;25.0;39.0;38.0
378;20609;1977-1979;4.0;-10.0;-1.7;4.0;12.4;22.0;23.0;32.0
379;20609;1979-1981;-2.6;-19.0;-8.4;-2.6;3.5;10.0;21.0;64.0
380;20609;1981-1983;-2.3;-15.0;-7.0;-2.3;4.5;13.0;23.0;58.0
381;20609;1983-1985;0.3;-13.0;-4.4;0.3;6.4;18.0;22.0;48.0
382;20609;1984-1985;2.5;-19.0;-5.2;2.5;12.1;26.0;21.0;41.0
383;20609;1985-1986;5.0;-18.0;-2.7;5.0;13.4;26.0;22.0;33.0
384;20609;1985-1987;5.4;-10.0;-0.3;5.4;11.4;18.0;22.0;26.0
385;20609;1986-1987;5.9;-14.0;-1.5;5.9;14.7;28.0;22.0;29.0
386;20609;1987-1988;2.8;-18.0;-4.7;2.8;11.2;23.0;21.0;39.0
387;20609;1987-1989;3.2;-11.0;-2.3;3.2;9.4;17.0;21.0;32.0
388;20609;1988-1989;3.8;-15.0;-3.3;3.8;12.5;26.0;21.0;33.0
389;20609;1989-1990;5.1;-17.0;-3.2;5.1;14.3;27.0;22.0;32.0
390;20609;1989-1991;3.4;-11.0;-2.2;3.4;10.2;18.0;22.0;33.0
391;20609;1990-1991;1.6;-19.0;-5.1;1.6;9.9;22.0;21.0;43.0
392;20609;1991-1992;1.8;-16.0;-4.4;1.8;9.9;22.0;22.0;42.0
393;20609;1991-1993;1.9;-12.0;-3.3;1.9;7.8;15.0;22.0;39.0
394;20609;1992-1993;2.3;-18.0;-4.4;2.3;9.7;21.0;23.0;39.0
395;20609;1993-1994;1.5;-18.0;-5.2;1.5;9.3;21.0;23.0;43.0
396;20609;1993-1995;1.8;-12.0;-3.2;1.8;7.5;15.0;24.0;40.0
397;20609;1994-1995;2.5;-16.0;-4.2;2.5;10.9;24.0;24.0;39.0
398;20609;1995-1996;2.4;-16.0;-4.4;2.4;10.3;22.0;24.0;40.0
399;20609;1995-1997;2.5;-12.0;-2.8;2.5;8.3;16.0;24.0;36.0
400;20609;1996-1997;3.1;-16.0;-4.2;3.1;11.8;24.0;24.0;38.0
401;20609;1997-1998;3.5;-15.0;-3.5;3.5;12.2;24.0;25.0;35.0
402;20609;1997-1999;2.7;-11.0;-2.5;2.7;9.2;17.0;25.0;35.0
403;20609;1998-1999;2.9;-16.0;-4.2;2.9;11.5;24.0;25.0;38.0
404;20609;1999-2000;3.9;-16.0;-3.3;3.9;12.7;26.0;25.0;35.0
405;20709;1977-1979;1.5;-14.0;-4.0;1.5;6.6;17.0;15.0;39.0
406;20709;1979-1981;-2.8;-20.0;-9.4;-2.8;2.7;11.0;18.0;66.0
407;20709;1981-1983;-3.5;-19.0;-9.3;-3.5;1.3;11.0;14.0;68.0
408;20709;1983-1985;-2.4;-16.0;-7.7;-2.4;3.7;12.0;16.0;63.0
409;20709;1984-1985;-0.1;-23.0;-6.7;-0.1;7.7;22.0;16.0;50.0
410;20709;1985-1986;2.4;-20.0;-3.7;2.4;10.8;27.0;14.0;37.0
411;20709;1985-1987;3.0;-10.0;-1.7;3.0;9.0;19.0;14.0;32.0
412;20709;1986-1987;3.3;-18.0;-3.1;3.3;12.4;29.0;14.0;34.0
413;20709;1987-1988;0.5;-20.0;-6.4;0.5;7.5;20.0;14.0;46.0
414;20709;1987-1989;0.9;-13.0;-4.5;0.9;5.9;14.0;14.0;44.0
415;20709;1988-1989;1.6;-17.0;-5.1;1.6;8.9;24.0;14.0;39.0
416;20709;1989-1990;2.4;-17.0;-4.8;2.4;10.8;25.0;14.0;38.0
417;20709;1989-1991;1.0;-13.0;-4.0;1.0;6.5;16.0;14.0;42.0
418;20709;1990-1991;-0.3;-19.0;-6.0;-0.3;6.2;19.0;13.0;52.0
419;20709;1991-1992;0.0;-17.0;-5.3;0.0;5.6;18.0;13.0;50.0
420;20709;1991-1993;0.0;-13.0;-4.9;0.0;4.2;12.0;13.0;50.0
421;20709;1992-1993;0.5;-18.0;-5.1;0.5;5.6;17.0;13.0;46.0
422;20709;1993-1994;-1.2;-19.0;-6.5;-1.2;4.9;17.0;13.0;57.0
423;20709;1993-1995;-0.8;-14.0;-5.6;-0.8;3.4;11.0;13.0;57.0
424;20709;1994-1995;0.1;-18.0;-5.7;0.1;5.7;19.0;13.0;50.0
425;20709;1995-1996;0.5;-18.0;-5.2;0.5;6.2;18.0;13.0;45.0
426;20709;1995-1997;0.3;-13.0;-4.7;0.3;4.8;12.0;13.0;47.0
427;20709;1996-1997;0.6;-17.0;-5.4;0.6;7.0;19.0;13.0;45.0
428;20709;1997-1998;1.3;-17.0;-4.8;1.3;7.2;19.0;13.0;41.0
429;20709;1997-1999;0.7;-13.0;-4.4;0.7;5.0;13.0;13.0;44.0
430;20709;1998-1999;0.6;-19.0;-5.2;0.6;6.9;19.0;13.0;44.0
431;20709;1999-2000;0.9;-16.0;-4.6;0.9;8.5;22.0;14.0;43.0
432;20809;1977-1979;1.5;-7.0;-0.7;1.5;2.9;11.0;13.0;29.0
433;20809;1979-1981;-1.7;-8.0;-3.8;-1.7;1.1;10.0;13.0;69.0
434;20809;1981-1983;-2.2;-9.0;-3.9;-2.2;0.2;5.0;13.0;73.0
435;20809;1983-1985;-1.6;-10.0;-4.2;-1.6;1.1;8.0;12.0;67.0
436;20809;1984-1985;-0.1;-12.0;-3.6;-0.1;4.7;12.0;13.0;50.0
437;20809;1985-1986;2.7;-8.0;-0.9;2.7;8.0;18.0;13.0;30.0
438;20809;1985-1987;2.0;-6.0;-0.5;2.0;5.8;12.0;13.0;27.0
439;20809;1986-1987;1.6;-13.0;-1.5;1.6;5.6;15.0;14.0;31.0
440;20809;1987-1988;0.0;-10.0;-2.0;0.0;2.6;12.0;13.0;51.0
441;20809;1987-1989;0.4;-5.0;-0.9;0.4;2.5;7.0;13.0;38.0
442;20809;1988-1989;0.7;-9.0;-0.8;0.7;3.5;13.0;14.0;32.0
443;20809;1989-1990;1.3;-10.0;-1.5;1.3;5.1;14.0;14.0;32.0
444;20809;1989-1991;0.4;-6.0;-1.3;0.4;3.3;9.0;14.0;41.0
445;20809;1990-1991;-0.6;-9.0;-2.2;-0.6;2.5;12.0;14.0;59.0
446;20809;1991-1992;0.1;-9.0;-2.3;0.1;1.7;10.0;14.0;46.0
447;20809;1991-1993;0.2;-7.0;-1.9;0.2;1.7;6.0;14.0;43.0
448;20809;1992-1993;0.2;-11.0;-2.5;0.2;1.6;8.0;15.0;44.0
449;20809;1993-1994;-1.3;-12.0;-3.9;-1.3;1.0;8.0;15.0;69.0
450;20809;1993-1995;-0.4;-7.0;-2.5;-0.4;1.0;6.0;14.0;61.0
451;20809;1994-1995;0.4;-10.0;-2.2;0.4;1.9;9.0;15.0;43.0
452;20809;1995-1996;0.7;-8.0;-0.9;0.7;2.6;9.0;15.0;34.0
453;20809;1995-1997;0.8;-6.0;-1.0;0.8;2.7;7.0;14.0;33.0
454;20809;1996-1997;0.8;-9.0;-1.9;0.8;3.3;12.0;15.0;39.0
455;20809;1997-1998;2.8;-6.0;0.6;2.8;4.5;10.0;15.0;22.0
456;20809;1997-1999;1.5;-5.0;-0.4;1.5;2.8;6.0;15.0;27.0
457;20809;1998-1999;0.4;-9.0;-1.8;0.4;1.8;8.0;16.0;39.0
458;20809;1999-2000;0.6;-7.0;-1.0;0.6;3.7;14.0;16.0;34.0
459;30110;1977-1979;1.7;-7.0;-0.5;1.7;5.4;19.0;9.0;27.0
460;30110;1979-1981;-1.7;-10.0;-4.1;-1.7;1.6;14.0;9.0;67.0
461;30110;1981-1983;-2.5;-11.0;-4.9;-2.5;0.4;7.0;9.0;73.0
462;30110;1983-1985;-1.4;-9.0;-3.6;-1.4;3.8;17.0;11.0;59.0
463;30110;1984-1985;0.1;-13.0;-3.7;0.1;7.8;31.0;14.0;49.0
464;30110;1985-1986;2.2;-10.0;-1.2;2.2;9.2;33.0;14.0;34.0
465;30110;1985-1987;2.2;-7.0;-0.9;2.2;8.4;24.0;14.0;31.0
466;30110;1986-1987;1.8;-9.0;-2.0;1.8;10.1;34.0;13.0;34.0
467;30110;1987-1988;0.6;-11.0;-2.0;0.6;9.1;33.0;13.0;44.0
468;30110;1987-1989;1.7;-5.0;-0.6;1.7;8.2;25.0;13.0;32.0
469;30110;1988-1989;1.8;-8.0;-0.2;1.8;11.1;38.0;13.0;26.0
470;30110;1989-1990;1.9;-10.0;-1.3;1.9;11.2;37.0;14.0;31.0
471;30110;1989-1991;1.3;-6.0;-1.0;1.3;9.0;26.0;15.0;36.0
472;30110;1990-1991;-0.1;-11.0;-2.3;-0.1;10.9;44.0;17.0;51.0
473;30110;1991-1992;0.3;-10.0;-2.6;0.3;7.1;34.0;17.0;43.0
474;30110;1991-1993;0.4;-8.0;-1.8;0.4;6.7;24.0;17.0;40.0
475;30110;1992-1993;0.4;-12.0;-2.3;0.4;7.4;35.0;17.0;42.0
476;30110;1993-1994;-1.0;-12.0;-3.6;-1.0;7.4;36.0;17.0;56.0
477;30110;1993-1995;-0.2;-8.0;-2.3;-0.2;7.0;25.0;17.0;52.0
478;30110;1994-1995;0.6;-11.0;-2.6;0.6;8.3;36.0;17.0;43.0
479;30110;1995-1996;0.9;-10.0;-1.7;0.9;9.2;38.0;18.0;38.0
480;30110;1995-1997;1.3;-6.0;-1.0;1.3;8.0;25.0;17.0;33.0
481;30110;1996-1997;1.6;-11.0;-1.9;1.6;9.8;37.0;18.0;35.0
482;30110;1997-1998;3.3;-9.0;-0.5;3.3;10.9;40.0;18.0;27.0
483;30110;1997-1999;2.3;-6.0;-0.3;2.3;9.2;26.0;18.0;27.0
484;30110;1998-1999;1.0;-11.0;-1.6;1.0;10.7;40.0;19.0;33.0
485;30110;1999-2000;1.1;-10.0;-1.3;1.1;11.9;38.0;19.0;32.0
486;30210;1977-1979;2.3;-12.0;-2.4;2.3;8.8;19.0;91.0;35.0
487;30210;1979-1981;-2.1;-18.0;-7.4;-2.1;3.1;12.0;91.0;63.0
488;30210;1981-1983;-2.3;-17.0;-7.4;-2.3;3.0;13.0;91.0;62.0
489;30210;1983-1985;-0.4;-15.0;-5.4;-0.4;5.0;15.0;89.0;53.0
490;30210;1984-1985;1.8;-20.0;-5.0;1.8;10.0;24.0;86.0;42.0
491;30210;1985-1986;4.7;-17.0;-2.5;4.7;12.7;28.0;86.0;32.0
492;30210;1985-1987;4.5;-10.0;-0.7;4.5;10.5;19.0;86.0;27.0
493;30210;1986-1987;4.2;-17.0;-3.0;4.2;13.4;28.0;87.0;32.0
494;30210;1987-1988;1.7;-18.0;-4.9;1.7;9.7;23.0;87.0;41.0
495;30210;1987-1989;2.3;-11.0;-2.4;2.3;8.1;16.0;87.0;35.0
496;30210;1988-1989;2.8;-16.0;-3.3;2.8;10.8;25.0;87.0;35.0
497;30210;1989-1990;4.0;-17.0;-3.3;4.0;12.3;26.0;86.0;33.0
498;30210;1989-1991;2.5;-12.0;-2.5;2.5;8.5;17.0;85.0;35.0
499;30210;1990-1991;0.9;-19.0;-5.3;0.9;8.3;21.0;83.0;45.0
500;30210;1991-1992;0.7;-18.0;-5.2;0.7;7.7;20.0;83.0;45.0
501;30210;1991-1993;0.9;-13.0;-4.0;0.9;6.0;13.0;83.0;42.0
502;30210;1992-1993;1.2;-19.0;-5.4;1.2;7.7;19.0;83.0;42.0
503;30210;1993-1994;0.3;-19.0;-6.1;0.3;7.5;19.0;83.0;49.0
504;30210;1993-1995;0.6;-13.0;-4.1;0.6;5.8;14.0;83.0;45.0
505;30210;1994-1995;1.2;-17.0;-5.1;1.2;8.7;22.0;83.0;42.0
506;30210;1995-1996;1.4;-18.0;-5.0;1.4;8.4;21.0;82.0;41.0
507;30210;1995-1997;1.3;-12.0;-3.6;1.3;6.7;14.0;83.0;40.0
508;30210;1996-1997;1.5;-17.0;-5.0;1.5;9.5;22.0;82.0;42.0
509;30210;1997-1998;2.7;-17.0;-4.1;2.7;10.0;23.0;82.0;37.0
510;30210;1997-1999;1.8;-12.0;-3.2;1.8;7.4;15.0;82.0;38.0
511;30210;1998-1999;1.3;-18.0;-5.3;1.3;9.5;23.0;81.0;42.0
512;30210;1999-2000;2.3;-17.0;-4.2;2.3;11.1;25.0;81.0;39.0
513;30310;1977-1979;3.5;-9.0;-1.3;3.5;10.6;21.0;53.0;31.0
514;30310;1979-1981;-1.6;-15.0;-6.5;-1.6;4.5;13.0;49.0;59.0
515;30310;1981-1983;-0.9;-14.0;-6.3;-0.9;4.4;14.0;50.0;55.0
516;30310;1983-1985;0.7;-11.0;-3.5;0.7;6.1;15.0;46.0;46.0
517;30310;1984-1985;2.9;-15.0;-4.1;2.9;11.8;26.0;44.0;38.0
518;30310;1985-1986;5.8;-14.0;-1.5;5.8;13.9;27.0;43.0;29.0
519;30310;1985-1987;6.0;-7.0;0.7;6.0;11.7;20.0;43.0;22.0
520;30310;1986-1987;5.9;-12.0;-1.5;5.9;15.5;30.0;43.0;29.0
521;30310;1987-1988;3.2;-17.0;-4.1;3.2;11.4;25.0;41.0;37.0
522;30310;1987-1989;3.8;-8.0;-1.1;3.8;9.5;18.0;42.0;29.0
523;30310;1988-1989;4.0;-13.0;-2.6;4.0;11.9;26.0;40.0;32.0
524;30310;1989-1990;4.8;-14.0;-2.7;4.8;13.4;27.0;39.0;32.0
525;30310;1989-1991;3.7;-9.0;-1.1;3.7;9.7;18.0;38.0;29.0
526;30310;1990-1991;2.0;-16.0;-4.5;2.0;9.7;23.0;36.0;41.0
527;30310;1991-1992;1.6;-15.0;-4.9;1.6;9.0;21.0;36.0;43.0
528;30310;1991-1993;2.1;-10.0;-2.7;2.1;7.2;14.0;36.0;37.0
529;30310;1992-1993;2.2;-16.0;-4.5;2.2;8.9;20.0;35.0;39.0
530;30310;1993-1994;1.4;-16.0;-5.2;1.4;8.9;21.0;35.0;44.0
531;30310;1993-1995;2.0;-10.0;-2.5;2.0;7.3;15.0;35.0;38.0
532;30310;1994-1995;2.2;-15.0;-4.5;2.2;10.2;24.0;35.0;40.0
533;30310;1995-1996;2.2;-16.0;-4.8;2.2;9.8;22.0;35.0;40.0
534;30310;1995-1997;2.7;-10.0;-2.4;2.7;8.2;16.0;35.0;35.0
535;30310;1996-1997;2.7;-15.0;-4.7;2.7;11.2;24.0;35.0;40.0
536;30310;1997-1998;3.5;-15.0;-3.9;3.5;12.0;25.0;35.0;36.0
537;30310;1997-1999;3.2;-9.0;-2.0;3.2;9.4;18.0;35.0;33.0
538;30310;1998-1999;2.9;-16.0;-5.0;2.9;11.8;25.0;35.0;39.0
539;30310;1999-2000;4.2;-16.0;-3.8;4.2;13.6;28.0;35.0;36.0
540;30410;1977-1979;6.6;-8.0;1.0;6.6;14.2;28.0;1.0;24.0
541;30410;1979-1981;0.3;-9.0;-4.3;0.3;8.9;23.0;1.0;47.0
542;30410;1981-1983;3.4;-10.0;-3.0;3.4;12.1;22.0;1.0;39.0
543;30410;1983-1985;3.1;-8.0;-2.7;3.1;5.1;15.0;1.0;41.0
544;30410;1984-1985;-0.9;-13.0;-5.3;-0.9;14.4;36.0;1.0;54.0
545;30410;1985-1986;3.7;-7.0;-0.1;3.7;17.0;42.0;2.0;26.0
546;30410;1985-1987;3.3;-8.0;-1.7;3.3;14.9;26.0;2.0;36.0
547;30410;1986-1987;1.6;-15.0;-5.0;1.6;17.3;46.0;1.0;43.0
548;30410;1987-1988;1.1;-16.0;-5.6;1.1;13.4;34.0;2.0;48.0
549;30410;1987-1989;2.2;-7.0;-1.1;2.2;9.5;22.0;2.0;31.0
550;30410;1988-1989;3.3;-10.0;-2.2;3.3;12.4;36.0;1.0;31.0
551;30410;1989-1990;1.4;-13.0;-5.6;1.4;13.6;38.0;2.0;46.0
552;30410;1989-1991;3.7;-8.0;-0.4;3.7;11.5;26.0;2.0;26.0
553;30410;1990-1991;2.3;-14.0;-3.4;2.3;14.5;51.0;2.0;40.0
554;30410;1991-1992;2.2;-11.0;-3.2;2.2;11.1;39.0;2.0;35.0
555;30410;1991-1993;2.9;-7.0;-1.4;2.9;10.0;25.0;2.0;32.0
556;30410;1992-1993;2.4;-13.0;-3.3;2.4;12.1;38.0;2.0;35.0
557;30410;1993-1994;0.3;-14.0;-4.4;0.3;11.6;39.0;2.0;49.0
558;30410;1993-1995;1.7;-7.0;-2.0;1.7;9.5;25.0;2.0;37.0
559;30410;1994-1995;2.3;-12.0;-3.5;2.3;11.7;39.0;2.0;34.0
560;30410;1995-1996;2.8;-11.0;-2.5;2.8;13.8;41.0;2.0;33.0
561;30410;1995-1997;4.2;-6.0;-0.6;4.2;11.6;25.0;2.0;27.0
562;30410;1996-1997;4.8;-10.0;-1.6;4.8;17.6;44.0;2.0;30.0
563;30410;1997-1998;5.8;-10.0;-0.7;5.8;16.9;44.0;2.0;27.0
564;30410;1997-1999;5.8;-6.0;0.5;5.8;13.9;28.0;2.0;23.0
565;30410;1998-1999;4.3;-10.0;-1.6;4.3;15.4;40.0;2.0;31.0
566;30410;1999-2000;5.7;-10.0;-1.0;5.7;17.7;42.0;3.0;27.0
567;30510;1977-1979;3.1;-6.0;-0.9;3.1;8.3;18.0;34.0;30.0
568;30510;1979-1981;-1.6;-11.0;-5.5;-1.6;3.7;12.0;31.0;60.0
569;30510;1981-1983;-1.0;-12.0;-5.7;-1.0;3.3;11.0;33.0;57.0
570;30510;1983-1985;0.7;-8.0;-2.8;0.7;5.0;11.0;30.0;45.0
571;30510;1984-1985;2.6;-13.0;-3.3;2.6;10.3;24.0;29.0;37.0
572;30510;1985-1986;5.6;-10.0;-0.8;5.6;12.4;25.0;28.0;27.0
573;30510;1985-1987;6.0;-5.0;1.2;6.0;10.9;19.0;28.0;20.0
574;30510;1986-1987;5.2;-11.0;-1.4;5.2;14.1;27.0;28.0;29.0
575;30510;1987-1988;2.7;-15.0;-3.7;2.7;9.5;23.0;27.0;37.0
576;30510;1987-1989;3.5;-7.0;-0.7;3.5;8.3;16.0;27.0;28.0
577;30510;1988-1989;3.6;-11.0;-2.2;3.6;10.0;22.0;26.0;32.0
578;30510;1989-1990;4.3;-11.0;-2.1;4.3;11.4;24.0;26.0;32.0
579;30510;1989-1991;3.3;-7.0;-0.8;3.3;8.4;16.0;25.0;29.0
580;30510;1990-1991;1.7;-14.0;-4.1;1.7;8.4;20.0;25.0;41.0
581;30510;1991-1992;0.9;-15.0;-5.1;0.9;7.0;18.0;25.0;46.0
582;30510;1991-1993;1.7;-9.0;-2.5;1.7;6.0;13.0;25.0;38.0
583;30510;1992-1993;1.8;-15.0;-4.3;1.8;7.5;17.0;24.0;41.0
584;30510;1993-1994;1.0;-15.0;-5.1;1.0;7.3;18.0;24.0;45.0
585;30510;1993-1995;1.6;-8.0;-2.5;1.6;6.0;13.0;24.0;39.0
586;30510;1994-1995;1.5;-14.0;-4.7;1.5;8.4;21.0;24.0;43.0
587;30510;1995-1996;1.6;-14.0;-5.0;1.6;8.2;19.0;24.0;43.0
588;30510;1995-1997;2.0;-9.0;-2.6;2.0;6.8;14.0;24.0;37.0
589;30510;1996-1997;1.7;-15.0;-5.2;1.7;9.2;21.0;24.0;43.0
590;30510;1997-1998;2.6;-14.0;-4.4;2.6;9.7;22.0;24.0;39.0
591;30510;1997-1999;2.4;-9.0;-2.2;2.4;7.7;15.0;24.0;36.0
592;30510;1998-1999;2.0;-15.0;-5.4;2.0;10.3;23.0;24.0;42.0
593;30510;1999-2000;3.3;-15.0;-4.3;3.3;12.0;26.0;24.0;38.0
594;30610;1977-1979;5.1;-13.0;-3.4;5.1;14.4;26.0;18.0;34.0
595;30610;1979-1981;-1.7;-22.0;-9.2;-1.7;5.7;15.0;17.0;57.0
596;30610;1981-1983;-1.0;-17.0;-8.9;-1.0;6.6;17.0;16.0;52.0
597;30610;1983-1985;0.8;-16.0;-6.6;0.8;8.5;22.0;14.0;47.0
598;30610;1984-1985;4.8;-23.0;-5.5;4.8;15.2;28.0;14.0;38.0
599;30610;1985-1986;6.6;-24.0;-4.1;6.6;16.8;30.0;13.0;34.0
600;30610;1985-1987;6.4;-12.0;-0.5;6.4;13.2;22.0;13.0;26.0
601;30610;1986-1987;7.8;-14.0;-1.4;7.8;17.5;36.0;14.0;29.0
602;30610;1987-1988;5.1;-21.0;-5.1;5.1;14.7;28.0;13.0;36.0
603;30610;1987-1989;5.0;-12.0;-2.3;5.0;12.4;20.0;13.0;32.0
604;30610;1988-1989;5.9;-18.0;-3.8;5.9;16.3;31.0;12.0;33.0
605;30610;1989-1990;7.4;-20.0;-4.0;7.4;17.5;31.0;12.0;32.0
606;30610;1989-1991;5.2;-13.0;-2.3;5.2;12.7;21.0;11.0;31.0
607;30610;1990-1991;3.2;-22.0;-5.9;3.2;12.8;25.0;10.0;40.0
608;30610;1991-1992;4.2;-20.0;-4.5;4.2;13.0;25.0;9.0;36.0
