ID;StandenEnBeroepOpDeKapitaalmarkt;Perioden;Totaal_1;TotaalBeleggingsfondsen_2;TotaalAandelenfondsen_3;TotaalRegiofondsen_4;Nederland_5;Europa_6;NoordAmerika_7;Azie_8;Wereldwijd_9;Overig_10;Sectorfondsen_11;TotaalObligatiefondsen_12;EuroGebied_13;Wereldwijd_14;Overige_15;Depositofondsen_16;Mixfondsen_17;Trackers_18;OverigeFondsen_19;TotaalVastgoedfondsen_20;DirecteVastgoedfondsen_21;IndirecteVastgoedfondsen_22
208;Brutoberoep emissie;2014 september;3935;3935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3935;0;0;0;0
209;Brutoberoep emissie;2014 oktober;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
210;Brutoberoep emissie;2014 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211;Brutoberoep emissie;2014 december;1083;533;467;467;0;194;0;0;273;0;0;0;0;0;0;0;0;66;0;550;550;0
212;Brutoberoep emissie;2015 januari;50;6;6;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;44;0;44
213;Brutoberoep emissie;2015 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
214;Brutoberoep emissie;2015 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
215;Brutoberoep emissie;2015 april;75;75;0;0;0;0;0;0;0;0;0;75;0;75;0;0;0;0;0;0;0;0
216;Brutoberoep emissie;2015 mei;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;165;0
217;Brutoberoep emissie;2015 juni;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;257;0
218;Brutoberoep emissie;2015 juli;94;94;14;14;0;0;0;0;14;0;0;0;0;0;0;0;80;0;0;0;0;0
219;Brutoberoep emissie;2015 augustus;141;141;141;141;0;1;0;12;129;0;0;0;0;0;0;0;0;0;0;0;0;0
220;Brutoberoep emissie;2015 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221;Brutoberoep emissie;2015 oktober;299;299;249;9;0;0;0;0;9;0;240;0;0;0;0;0;0;50;0;0;0;0
222;Brutoberoep emissie;2015 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223;Brutoberoep emissie;2015 december;10;10;8;0;0;0;0;0;0;0;8;0;0;0;0;0;3;0;0;0;0;0
224;Brutoberoep emissie;2016 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225;Brutoberoep emissie;2016 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226;Brutoberoep emissie;2016 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227;Brutoberoep emissie;2016 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228;Brutoberoep emissie;2016 mei;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;20;0;20
229;Brutoberoep emissie;2016 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230;Brutoberoep emissie;2016 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231;Brutoberoep emissie;2016 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
232;Brutoberoep verdere plaatsing;2007 januari;5929;5401;1676;1380;101;540;0;0;739;0;296;2028;1316;712;0;237;187;788;485;528;20;509
233;Brutoberoep verdere plaatsing;2007 februari;10398;8826;7387;6674;2536;920;6;0;3213;0;713;321;194;127;0;24;319;0;775;1572;0;1572
234;Brutoberoep verdere plaatsing;2007 maart;7324;7059;4463;4250;307;787;9;0;3147;0;212;556;478;78;0;13;1867;0;161;264;0;264
235;Brutoberoep verdere plaatsing;2007 april;12566;11349;7062;6408;1707;342;4;0;4355;0;654;737;645;86;6;853;794;1761;142;1217;24;1192
236;Brutoberoep verdere plaatsing;2007 mei;3810;3651;2479;2343;651;397;4;282;1010;0;135;553;435;118;0;57;407;0;156;159;31;129
237;Brutoberoep verdere plaatsing;2007 juni;5854;5779;4261;3723;581;1751;0;48;1344;0;537;1000;773;195;32;14;330;0;174;74;0;74
238;Brutoberoep verdere plaatsing;2007 juli;5810;5097;2177;1693;495;652;2;30;513;0;484;979;208;771;0;8;283;1363;287;713;58;655
239;Brutoberoep verdere plaatsing;2007 augustus;2568;2553;2441;2348;126;227;6;774;1214;0;94;33;0;33;0;18;39;0;22;15;15;0
240;Brutoberoep verdere plaatsing;2007 september;3513;3465;861;435;0;288;3;143;0;0;426;561;44;517;0;25;255;1756;7;48;0;48
241;Brutoberoep verdere plaatsing;2007 oktober;2712;2528;1865;1648;0;203;0;29;1416;0;218;530;510;20;0;15;71;0;46;184;23;161
242;Brutoberoep verdere plaatsing;2007 november;482;474;267;253;31;52;1;106;64;0;14;117;68;49;0;1;86;0;3;8;7;2
243;Brutoberoep verdere plaatsing;2007 december;818;796;198;165;2;24;1;2;136;0;33;27;16;11;0;3;38;516;13;22;10;13
244;Brutoberoep verdere plaatsing;2008 januari;1094;936;90;74;16;16;0;1;41;0;16;4;0;4;0;6;4;816;16;158;0;158
245;Brutoberoep verdere plaatsing;2008 februari;2212;2151;146;135;7;6;52;24;45;0;11;3;0;3;0;1;7;1994;1;60;0;60
246;Brutoberoep verdere plaatsing;2008 maart;2323;2307;120;86;9;31;0;11;34;0;34;67;1;66;0;1;7;2100;13;16;0;16
247;Brutoberoep verdere plaatsing;2008 april;1649;1607;285;267;2;72;0;5;189;0;17;43;27;16;0;2;53;1206;19;42;6;37
248;Brutoberoep verdere plaatsing;2008 mei;1401;1387;577;423;16;30;1;17;359;0;154;52;34;17;1;2;40;707;9;14;4;10
249;Brutoberoep verdere plaatsing;2008 juni;2017;1998;626;610;16;23;1;27;543;0;16;60;36;22;1;17;192;1092;10;19;4;15
250;Brutoberoep verdere plaatsing;2008 juli;7;7;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;0;0;0
251;Brutoberoep verdere plaatsing;2008 augustus;3017;2996;216;181;20;19;1;4;134;2;36;6;6;0;0;2;4;2760;7;21;0;21
252;Brutoberoep verdere plaatsing;2008 september;3833;3821;929;851;17;1;0;7;808;17;78;114;55;59;0;1;3;2773;1;12;0;12
253;Brutoberoep verdere plaatsing;2008 oktober;2367;2364;453;423;43;27;8;19;323;3;30;20;16;3;0;0;21;1866;5;3;2;0
254;Brutoberoep verdere plaatsing;2008 november;2714;2710;203;97;19;5;1;9;63;0;106;15;12;3;0;4;61;2416;11;4;0;4
255;Brutoberoep verdere plaatsing;2008 december;2867;2817;195;162;11;73;2;1;74;0;33;49;34;15;0;0;7;2564;2;50;0;50
256;Brutoberoep verdere plaatsing;2009 januari;1338;1314;141;110;3;7;2;4;93;1;31;68;35;32;0;0;19;1082;3;24;18;6
257;Brutoberoep verdere plaatsing;2009 februari;878;868;67;45;8;3;1;1;32;0;23;28;12;16;0;0;5;767;1;10;0;10
258;Brutoberoep verdere plaatsing;2009 maart;881;876;28;20;1;8;6;3;0;2;8;8;0;8;0;0;7;829;3;5;0;4
259;Brutoberoep verdere plaatsing;2009 april;1208;1185;159;141;29;47;4;28;33;0;18;87;60;27;0;3;39;886;11;24;0;24
260;Brutoberoep verdere plaatsing;2009 mei;1492;1479;262;252;18;2;63;6;164;0;10;75;49;26;0;2;32;1086;22;13;2;11
261;Brutoberoep verdere plaatsing;2009 juni;1201;1186;123;105;25;15;4;11;50;0;19;68;19;49;0;1;26;946;21;15;5;11
262;Brutoberoep verdere plaatsing;2009 juli;1564;1556;220;196;12;10;53;0;120;0;24;112;61;51;0;2;11;1195;16;8;0;8
263;Brutoberoep verdere plaatsing;2009 augustus;1426;1414;88;77;13;9;5;1;48;0;11;30;2;28;0;0;5;1282;7;13;0;13
264;Brutoberoep verdere plaatsing;2009 september;1134;1107;235;215;28;18;4;3;163;0;20;101;58;43;0;3;52;712;4;27;0;27
265;Brutoberoep verdere plaatsing;2009 oktober;1138;1129;74;52;20;5;7;1;18;0;23;97;44;53;0;0;17;924;17;9;1;8
266;Brutoberoep verdere plaatsing;2009 november;1142;1121;140;123;18;33;2;8;61;0;17;219;106;113;0;0;52;703;6;20;0;20
267;Brutoberoep verdere plaatsing;2009 december;2197;2166;65;50;18;5;1;0;26;0;15;100;24;75;0;0;14;1966;20;30;0;30
268;Brutoberoep verdere plaatsing;2010 januari;1053;1038;47;32;12;5;2;0;12;0;15;42;4;39;0;3;16;930;1;14;0;14
269;Brutoberoep verdere plaatsing;2010 februari;823;820;57;50;13;4;7;1;24;1;7;204;156;47;1;1;17;519;22;2;0;2
270;Brutoberoep verdere plaatsing;2010 maart;1226;1218;159;144;63;5;8;1;62;6;15;359;259;98;2;2;81;531;86;8;3;5
271;Brutoberoep verdere plaatsing;2010 april;1324;1311;144;82;7;17;3;1;52;3;61;200;135;64;1;3;108;790;66;13;0;13
272;Brutoberoep verdere plaatsing;2010 mei;1089;1088;148;134;79;6;0;0;49;0;14;84;62;21;0;0;26;805;26;1;0;1
273;Brutoberoep verdere plaatsing;2010 juni;1116;1111;156;136;62;4;4;0;62;4;20;161;97;61;4;3;26;745;21;4;2;2
274;Brutoberoep verdere plaatsing;2010 juli;1137;1137;101;80;12;7;3;2;56;1;20;141;107;34;1;0;139;745;11;0;0;0
275;Brutoberoep verdere plaatsing;2010 augustus;1024;1024;118;111;10;16;2;0;83;0;7;52;22;30;0;2;8;838;6;0;0;0
276;Brutoberoep verdere plaatsing;2010 september;1267;1265;214;194;15;52;1;0;116;10;21;98;32;62;4;1;138;804;10;1;0;1
277;Brutoberoep verdere plaatsing;2010 oktober;1859;1853;258;234;32;9;3;8;171;11;23;58;7;51;0;0;13;1521;3;7;0;7
278;Brutoberoep verdere plaatsing;2010 november;1526;1526;210;198;65;17;6;7;97;6;13;111;44;67;0;1;66;1135;2;0;0;0
279;Brutoberoep verdere plaatsing;2010 december;1289;1289;149;138;13;13;8;3;93;8;12;19;1;18;0;0;7;1113;0;0;0;0
280;Brutoberoep verdere plaatsing;2011 januari;1509;1506;233;220;53;16;36;7;100;8;13;42;17;24;0;1;35;1194;2;3;2;1
281;Brutoberoep verdere plaatsing;2011 februari;1070;1037;198;178;14;14;8;5;136;0;20;41;6;36;0;0;15;770;12;33;0;33
282;Brutoberoep verdere plaatsing;2011 maart;1283;1275;170;148;8;28;12;1;99;0;22;68;33;35;0;28;42;954;14;8;0;8
283;Brutoberoep verdere plaatsing;2011 april;1196;1195;207;138;7;60;1;4;64;1;70;57;46;11;1;21;122;782;6;0;0;0
284;Brutoberoep verdere plaatsing;2011 mei;2374;2367;177;125;29;47;2;0;47;0;52;291;241;50;0;58;1182;653;7;7;1;6
285;Brutoberoep verdere plaatsing;2011 juni;1126;1124;94;85;11;3;1;0;68;2;9;67;23;45;0;0;47;907;9;2;0;2
286;Brutoberoep verdere plaatsing;2011 juli;773;771;39;32;3;4;0;0;25;0;6;24;14;10;0;0;7;697;4;2;2;0
287;Brutoberoep verdere plaatsing;2011 augustus;1238;1238;193;177;1;15;28;0;132;0;16;1;0;1;0;0;1;922;121;0;0;0
288;Brutoberoep verdere plaatsing;2011 september;402;402;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0
289;Brutoberoep verdere plaatsing;2011 oktober;1078;1076;287;267;5;27;3;2;230;0;21;55;18;36;0;2;4;728;1;1;0;1
290;Brutoberoep verdere plaatsing;2011 november;1193;1193;236;200;6;8;0;9;177;0;36;135;10;124;0;0;65;736;21;0;0;0
291;Brutoberoep verdere plaatsing;2011 december;1139;1104;209;200;0;16;6;1;176;0;9;82;77;4;1;2;31;736;45;35;35;1
292;Brutoberoep verdere plaatsing;2012 januari;1186;1185;78;72;1;6;1;0;64;0;6;58;26;32;0;0;9;1024;16;1;1;0
293;Brutoberoep verdere plaatsing;2012 februari;1247;1247;68;62;0;3;1;1;57;0;6;18;0;18;0;1;1;1157;3;0;0;0
294;Brutoberoep verdere plaatsing;2012 maart;1468;1465;183;160;105;3;0;4;46;2;23;49;31;18;0;2;69;1160;1;2;2;0
295;Brutoberoep verdere plaatsing;2012 april;746;746;236;228;4;167;3;1;53;0;7;41;22;18;0;0;12;454;4;0;0;0
296;Brutoberoep verdere plaatsing;2012 mei;673;672;101;67;9;8;0;0;50;0;35;44;19;25;0;1;19;491;15;2;0;2
297;Brutoberoep verdere plaatsing;2012 juni;818;815;81;75;9;26;0;0;39;0;6;52;29;23;0;1;11;660;10;3;1;2
298;Brutoberoep verdere plaatsing;2012 juli;1670;1669;109;102;13;10;0;0;79;0;7;22;11;11;0;5;9;1522;3;1;0;0
299;Brutoberoep verdere plaatsing;2012 augustus;882;882;30;27;0;3;6;6;12;0;3;48;25;22;0;0;0;802;2;0;0;0
300;Brutoberoep verdere plaatsing;2012 september;954;953;138;123;37;16;1;0;69;0;15;81;70;11;0;2;2;718;12;1;1;0
301;Brutoberoep verdere plaatsing;2012 oktober;2115;2114;166;160;19;8;7;5;120;1;7;119;86;34;0;5;23;1796;4;2;1;1
302;Brutoberoep verdere plaatsing;2012 november;1147;1145;131;124;62;15;2;2;41;2;7;41;12;29;0;8;39;921;6;2;2;0
303;Brutoberoep verdere plaatsing;2012 december;1789;1789;147;145;13;9;63;1;59;0;2;34;15;19;0;1;0;1563;44;0;0;0
304;Brutoberoep verdere plaatsing;2013 januari;2470;2469;137;126;18;36;3;2;65;3;12;153;107;46;0;1;81;2091;5;1;0;1
305;Brutoberoep verdere plaatsing;2013 februari;1293;1292;152;109;10;13;1;0;84;1;43;74;13;60;0;0;1;1062;2;1;1;0
306;Brutoberoep verdere plaatsing;2013 maart;1099;1099;188;171;9;6;14;5;137;0;17;45;7;38;0;1;65;798;2;0;0;0
307;Brutoberoep verdere plaatsing;2013 april;1514;1512;198;155;29;21;1;10;95;0;42;50;28;22;0;4;86;1163;13;2;0;2
308;Brutoberoep verdere plaatsing;2013 mei;1542;1542;209;190;49;7;15;3;116;0;18;58;1;57;0;1;5;1262;7;0;0;0
309;Brutoberoep verdere plaatsing;2013 juni;1841;1791;177;126;16;7;5;5;89;4;51;42;25;17;0;0;8;1553;12;50;0;50
310;Brutoberoep verdere plaatsing;2013 juli;1985;1945;167;140;11;27;5;5;92;0;26;12;4;8;0;0;23;1734;10;40;0;40
311;Brutoberoep verdere plaatsing;2013 augustus;1887;1881;112;104;16;2;1;3;82;0;8;7;0;7;0;0;2;1750;10;6;0;6
312;Brutoberoep verdere plaatsing;2013 september;1152;1118;93;62;6;28;1;4;23;0;31;27;25;2;0;1;13;982;2;34;0;34
313;Brutoberoep verdere plaatsing;2013 oktober;2353;2335;199;161;56;23;8;3;71;0;39;17;6;11;0;0;2;2112;5;18;0;18
314;Brutoberoep verdere plaatsing;2013 november;1680;1677;229;204;28;15;8;3;147;3;25;30;17;13;0;0;37;1376;4;3;1;3
315;Brutoberoep verdere plaatsing;2013 december;913;912;106;90;30;16;7;1;35;0;16;61;37;24;0;2;3;678;62;1;0;0
316;Brutoberoep verdere plaatsing;2014 januari;9506;9500;2055;2011;322;187;13;6;1432;52;44;12;2;9;0;0;251;7052;131;6;0;6
317;Brutoberoep verdere plaatsing;2014 februari;2418;2317;58;50;3;4;20;2;18;3;8;46;30;16;0;1;5;2195;11;101;1;100
318;Brutoberoep verdere plaatsing;2014 maart;1423;1408;339;332;42;6;11;3;266;4;7;26;4;22;0;1;68;969;4;15;0;15
319;Brutoberoep verdere plaatsing;2014 april;238;222;108;101;6;39;8;6;42;0;6;91;9;82;0;2;7;0;14;15;0;15
320;Brutoberoep verdere plaatsing;2014 mei;863;853;564;482;47;420;3;2;10;0;81;217;207;10;0;1;50;0;21;10;0;10
321;Brutoberoep verdere plaatsing;2014 juni;161;160;48;34;15;2;1;4;9;2;15;72;46;26;0;3;18;0;20;1;0;1
322;Brutoberoep verdere plaatsing;2014 juli;127;118;104;91;7;0;3;0;77;3;13;10;0;10;0;0;3;0;0;9;0;9
323;Brutoberoep verdere plaatsing;2014 augustus;137;132;74;42;0;7;1;9;26;0;31;47;12;35;0;0;3;0;9;4;0;4
324;Brutoberoep verdere plaatsing;2014 september;121;120;53;48;0;0;28;1;18;1;5;51;4;47;0;0;13;0;2;1;1;0
325;Brutoberoep verdere plaatsing;2014 oktober;253;243;197;189;3;1;9;2;174;0;9;23;9;15;0;0;13;0;9;10;0;10
326;Brutoberoep verdere plaatsing;2014 november;291;283;76;66;3;10;43;2;10;0;10;159;94;65;1;0;40;0;7;8;1;7
327;Brutoberoep verdere plaatsing;2014 december;203;198;89;33;1;21;5;0;6;0;56;81;34;47;0;1;10;0;17;5;0;5
328;Brutoberoep verdere plaatsing;2015 januari;149;145;77;48;6;11;31;0;0;0;29;53;11;42;0;1;9;0;4;5;0;5
329;Brutoberoep verdere plaatsing;2015 februari;541;538;478;451;6;17;89;2;337;0;28;38;7;31;0;0;12;0;9;3;0;3
330;Brutoberoep verdere plaatsing;2015 maart;601;600;428;413;3;5;9;1;395;0;14;111;23;88;0;1;53;0;7;0;0;0
331;Brutoberoep verdere plaatsing;2015 april;503;186;122;103;96;2;3;2;1;0;19;42;4;37;0;1;13;0;8;317;312;5
332;Brutoberoep verdere plaatsing;2015 mei;2340;2335;535;490;3;471;4;0;12;0;45;1778;1767;11;0;0;19;0;3;5;0;5
333;Brutoberoep verdere plaatsing;2015 juni;92;87;70;59;11;1;15;1;15;16;11;2;0;2;0;0;12;0;3;5;3;2
334;Brutoberoep verdere plaatsing;2015 juli;137;130;90;61;7;7;21;0;24;2;29;8;4;3;0;3;17;0;11;7;0;7
335;Brutoberoep verdere plaatsing;2015 augustus;348;343;191;149;15;20;92;0;22;0;43;142;1;142;0;1;8;0;1;5;0;5
336;Brutoberoep verdere plaatsing;2015 september;265;264;243;222;103;33;31;6;48;2;21;2;0;2;0;0;18;0;1;1;0;1
337;Brutoberoep verdere plaatsing;2015 oktober;190;150;109;68;15;4;7;0;41;0;40;12;2;10;0;2;23;0;6;39;0;39
338;Brutoberoep verdere plaatsing;2015 november;245;239;100;94;23;16;12;4;40;0;6;84;59;25;0;0;38;0;17;5;0;5
339;Brutoberoep verdere plaatsing;2015 december;272;270;150;96;3;5;5;2;79;2;54;38;31;7;1;1;24;0;58;2;0;2
340;Brutoberoep verdere plaatsing;2016 januari;598;597;521;474;0;274;6;7;188;0;47;54;53;1;0;1;19;0;2;1;0;1
341;Brutoberoep verdere plaatsing;2016 februari;214;210;193;152;3;16;15;5;112;0;41;3;0;3;0;2;12;0;0;4;0;4
342;Brutoberoep verdere plaatsing;2016 maart;185;166;106;92;0;4;3;2;82;0;14;6;2;4;0;0;52;0;1;19;0;19
343;Brutoberoep verdere plaatsing;2016 april;2439;2291;602;575;0;4;11;9;551;0;27;1667;709;958;0;2;10;0;9;149;0;149
344;Brutoberoep verdere plaatsing;2016 mei;198;193;148;109;0;7;3;4;94;0;40;20;2;18;0;0;14;0;11;5;0;5
345;Brutoberoep verdere plaatsing;2016 juni;10;9;4;1;1;0;0;0;0;0;3;4;0;4;0;1;0;0;0;0;0;0
346;Brutoberoep verdere plaatsing;2016 juli;282;281;201;147;6;11;13;11;105;0;54;50;17;32;0;5;20;0;4;1;0;1
347;Brutoberoep verdere plaatsing;2016 augustus;78;77;52;42;0;1;2;8;31;0;10;17;3;13;0;0;2;0;5;1;0;1
348;Brutoberoep uitoefening stockdividend;2007 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
349;Brutoberoep uitoefening stockdividend;2007 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
350;Brutoberoep uitoefening stockdividend;2007 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351;Brutoberoep uitoefening stockdividend;2007 april;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70;0
352;Brutoberoep uitoefening stockdividend;2007 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353;Brutoberoep uitoefening stockdividend;2007 juni;3;3;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
354;Brutoberoep uitoefening stockdividend;2007 juli;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0
355;Brutoberoep uitoefening stockdividend;2007 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356;Brutoberoep uitoefening stockdividend;2007 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357;Brutoberoep uitoefening stockdividend;2007 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
358;Brutoberoep uitoefening stockdividend;2007 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
359;Brutoberoep uitoefening stockdividend;2007 december;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0
360;Brutoberoep uitoefening stockdividend;2008 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361;Brutoberoep uitoefening stockdividend;2008 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;Brutoberoep uitoefening stockdividend;2008 maart;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363;Brutoberoep uitoefening stockdividend;2008 april;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0
364;Brutoberoep uitoefening stockdividend;2008 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365;Brutoberoep uitoefening stockdividend;2008 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
366;Brutoberoep uitoefening stockdividend;2008 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367;Brutoberoep uitoefening stockdividend;2008 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368;Brutoberoep uitoefening stockdividend;2008 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
369;Brutoberoep uitoefening stockdividend;2008 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;Brutoberoep uitoefening stockdividend;2008 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371;Brutoberoep uitoefening stockdividend;2008 december;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0
372;Brutoberoep uitoefening stockdividend;2009 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373;Brutoberoep uitoefening stockdividend;2009 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374;Brutoberoep uitoefening stockdividend;2009 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
375;Brutoberoep uitoefening stockdividend;2009 april;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0
376;Brutoberoep uitoefening stockdividend;2009 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
377;Brutoberoep uitoefening stockdividend;2009 juni;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70;0
378;Brutoberoep uitoefening stockdividend;2009 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
379;Brutoberoep uitoefening stockdividend;2009 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
380;Brutoberoep uitoefening stockdividend;2009 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
381;Brutoberoep uitoefening stockdividend;2009 oktober;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0
382;Brutoberoep uitoefening stockdividend;2009 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;Brutoberoep uitoefening stockdividend;2009 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
384;Brutoberoep uitoefening stockdividend;2010 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
385;Brutoberoep uitoefening stockdividend;2010 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;Brutoberoep uitoefening stockdividend;2010 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387;Brutoberoep uitoefening stockdividend;2010 april;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
388;Brutoberoep uitoefening stockdividend;2010 mei;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0
389;Brutoberoep uitoefening stockdividend;2010 juni;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;61;0
390;Brutoberoep uitoefening stockdividend;2010 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
391;Brutoberoep uitoefening stockdividend;2010 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
392;Brutoberoep uitoefening stockdividend;2010 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;Brutoberoep uitoefening stockdividend;2010 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
394;Brutoberoep uitoefening stockdividend;2010 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
395;Brutoberoep uitoefening stockdividend;2010 december;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;0
396;Brutoberoep uitoefening stockdividend;2011 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;Brutoberoep uitoefening stockdividend;2011 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
398;Brutoberoep uitoefening stockdividend;2011 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;Brutoberoep uitoefening stockdividend;2011 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400;Brutoberoep uitoefening stockdividend;2011 mei;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;76;0
401;Brutoberoep uitoefening stockdividend;2011 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
402;Brutoberoep uitoefening stockdividend;2011 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;Brutoberoep uitoefening stockdividend;2011 augustus;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0
404;Brutoberoep uitoefening stockdividend;2011 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
405;Brutoberoep uitoefening stockdividend;2011 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
406;Brutoberoep uitoefening stockdividend;2011 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
