ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6
1493;Totaal woningen;1e Kruisdiep;1e Kruisdiep                            ;Buurt     ;BU01140101;2000.0;3350.0;
1494;Totaal woningen;Tramwijk;Tramwijk                                ;Buurt     ;BU01140102;2450.0;4100.0;
1495;Totaal woningen;Achterdiep;Achterdiep                              ;Buurt     ;BU01140103;2500.0;3750.0;
1496;Totaal woningen;Weerdingerkanaal;Weerdingerkanaal                        ;Buurt     ;BU01140104;2550.0;4500.0;
1497;Totaal woningen;Siepelveen;Siepelveen                              ;Buurt     ;BU01140106;2450.0;4050.0;
1498;Totaal woningen;Verspreide huizen Nieuw-Weerdinge;Verspreide huizen Nieuw-Weerdinge       ;Buurt     ;BU01140109;2700.0;4100.0;
1499;Totaal woningen;Wijk 02 Roswinkel;Wijk 02 Roswinkel                       ;Wijk      ;WK011402  ;2400.0;3950.0;
1500;Totaal woningen;Roswinkel-Centrum;Roswinkel-Centrum                       ;Buurt     ;BU01140200;2450.0;3550.0;
1501;Totaal woningen;Oude Schuttingskanaal;Oude Schuttingskanaal                   ;Buurt     ;BU01140206;2200.0;3900.0;
1502;Totaal woningen;Roswinkelerstraat;Roswinkelerstraat                       ;Buurt     ;BU01140208;2650.0;4200.0;
1503;Totaal woningen;Verspreide huizen Roswinkel;Verspreide huizen Roswinkel             ;Buurt     ;BU01140209;2250.0;4550.0;
1504;Totaal woningen;Wijk 03 Emmer-Compascuum;Wijk 03 Emmer-Compascuum                ;Wijk      ;WK011403  ;2100.0;3650.0;
1505;Totaal woningen;Emmer-Compascuum Centrum;Emmer-Compascuum Centrum                ;Buurt     ;BU01140300;1900.0;3400.0;
1506;Totaal woningen;Emmer-Erfscheidenveen;Emmer-Erfscheidenveen                   ;Buurt     ;BU01140301;2350.0;4100.0;
1507;Totaal woningen;Foxel;Foxel                                   ;Buurt     ;BU01140302;2500.0;4500.0;
1508;Totaal woningen;Oosterdiep;Oosterdiep                              ;Buurt     ;BU01140303;2600.0;4250.0;
1509;Totaal woningen;Hoofdkanaal;Hoofdkanaal                             ;Buurt     ;BU01140304;2700.0;3600.0;
1510;Totaal woningen;Verspreide huizen Emmer-Compascuum;Verspreide huizen Emmer-Compascuum      ;Buurt     ;BU01140309;2300.0;3750.0;
1511;Totaal woningen;Wijk 04 Barger-Compascuum;Wijk 04 Barger-Compascuum               ;Wijk      ;WK011404  ;2250.0;3800.0;
1512;Totaal woningen;Barger-Compascuum-Centrum;Barger-Compascuum-Centrum               ;Buurt     ;BU01140400;2150.0;3650.0;
1513;Totaal woningen;Scholtenskanaal;Scholtenskanaal                         ;Buurt     ;BU01140401;2400.0;4250.0;
1514;Totaal woningen;Verlengde-Oosterdiep;Verlengde-Oosterdiep                    ;Buurt     ;BU01140402;2700.0;4250.0;
1515;Totaal woningen;Limietweg;Limietweg                               ;Buurt     ;BU01140408;2650.0;3950.0;
1516;Totaal woningen;Verspreide huizen Barger-Compascuum;Verspreide huizen Barger-Compascuum     ;Buurt     ;BU01140409;2000.0;4200.0;
1517;Totaal woningen;Wijk 05 Nieuw-Dordrecht;Wijk 05 Nieuw-Dordrecht                 ;Wijk      ;WK011405  ;2350.0;4050.0;
1518;Totaal woningen;Nieuw-Dordrecht;Nieuw-Dordrecht                         ;Buurt     ;BU01140500;2200.0;3750.0;
1519;Totaal woningen;Oranjedorp;Oranjedorp                              ;Buurt     ;BU01140502;2600.0;4750.0;
1520;Totaal woningen;Vastenow;Vastenow                                ;Buurt     ;BU01140503;2800.0;4550.0;
1521;Totaal woningen;Herenstreek;Herenstreek                             ;Buurt     ;BU01140504;2500.0;4700.0;
1522;Totaal woningen;Verspreide huizen Nieuw-Dordrecht;Verspreide huizen Nieuw-Dordrecht       ;Buurt     ;BU01140509;;;
1523;Totaal woningen;Wijk 06 Nieuw-Amsterdam;Wijk 06 Nieuw-Amsterdam                 ;Wijk      ;WK011406  ;2050.0;3700.0;
1524;Totaal woningen;Nieuw-Amsterdam-Centrum;Nieuw-Amsterdam-Centrum                 ;Buurt     ;BU01140600;2000.0;3650.0;
1525;Totaal woningen;Barger-Erfscheidenveen;Barger-Erfscheidenveen                  ;Buurt     ;BU01140601;2100.0;4150.0;
1526;Totaal woningen;Langs de Vaart;Langs de Vaart                          ;Buurt     ;BU01140608;2450.0;4000.0;
1527;Totaal woningen;Verspreide huizen Nieuw-Amsterdam;Verspreide huizen Nieuw-Amsterdam       ;Buurt     ;BU01140609;2300.0;4750.0;
1528;Totaal woningen;Wijk 07 Erica;Wijk 07 Erica                           ;Wijk      ;WK011407  ;2100.0;3850.0;
1529;Totaal woningen;Erica-Centrum;Erica-Centrum                           ;Buurt     ;BU01140700;2000.0;3700.0;
1530;Totaal woningen;Amsterdamscheveld;Amsterdamscheveld                       ;Buurt     ;BU01140701;2400.0;4400.0;
1531;Totaal woningen;Beekweg;Beekweg                                 ;Buurt     ;BU01140702;2650.0;4700.0;
1532;Totaal woningen;Verlengde Vaart;Verlengde Vaart                         ;Buurt     ;BU01140707;3000.0;5150.0;
1533;Totaal woningen;Ericasestraat;Ericasestraat                           ;Buurt     ;BU01140708;2550.0;4950.0;
1534;Totaal woningen;Verspreide huizen Erica;Verspreide huizen Erica                 ;Buurt     ;BU01140709;2550.0;4600.0;
1535;Totaal woningen;Wijk 08 Klazienaveen;Wijk 08 Klazienaveen                    ;Wijk      ;WK011408  ;1900.0;3550.0;
1536;Totaal woningen;Klazienaveen-Noord;Klazienaveen-Noord                      ;Buurt     ;BU01140800;1800.0;3500.0;
1537;Totaal woningen;Klazienaveen-Zuid;Klazienaveen-Zuid                       ;Buurt     ;BU01140801;1850.0;3450.0;
1538;Totaal woningen;Barger-Oosterveen;Barger-Oosterveen                       ;Buurt     ;BU01140802;2450.0;4300.0;
1539;Totaal woningen;Kloostermanswijk;Kloostermanswijk                        ;Buurt     ;BU01140803;2350.0;4250.0;
1540;Totaal woningen;Dordse Dijk;Dordse Dijk                             ;Buurt     ;BU01140804;2700.0;4700.0;
1541;Totaal woningen;Derksweg;Derksweg                                ;Buurt     ;BU01140806;2350.0;4600.0;
1542;Totaal woningen;Tuinbouwcentrum Klazienaveen;Tuinbouwcentrum Klazienaveen            ;Buurt     ;BU01140807;2850.0;4850.0;
1543;Totaal woningen;Verspreide huizen Klazienaveen;Verspreide huizen Klazienaveen          ;Buurt     ;BU01140809;2200.0;4650.0;
1544;Totaal woningen;Wijk 09 Zwartemeer;Wijk 09 Zwartemeer                      ;Wijk      ;WK011409  ;2200.0;3800.0;
1545;Totaal woningen;Zwartemeer-Centrum;Zwartemeer-Centrum                      ;Buurt     ;BU01140900;2150.0;3750.0;
1546;Totaal woningen;Kamerlingswijk;Kamerlingswijk                          ;Buurt     ;BU01140901;2400.0;4450.0;
1547;Totaal woningen;Verspreide huizen Zwartemeer;Verspreide huizen Zwartemeer            ;Buurt     ;BU01140909;2500.0;5000.0;
1548;Totaal woningen;Wijk 10 Schoonebeek;Wijk 10 Schoonebeek                     ;Wijk      ;WK011410  ;1950.0;3750.0;
1549;Totaal woningen;Schoonebeek;Schoonebeek                             ;Buurt     ;BU01141000;1900.0;3600.0;
1550;Totaal woningen;Oosterse Bos en Middendorp;Oosterse Bos en Middendorp              ;Buurt     ;BU01141001;3000.0;5150.0;
1551;Totaal woningen;Westerse Bos;Westerse Bos                            ;Buurt     ;BU01141002;2900.0;4900.0;
1552;Totaal woningen;Zandpol;Zandpol                                 ;Buurt     ;BU01141003;1950.0;3800.0;
1553;Totaal woningen;Industrieterrein De Vierslagen;Industrieterrein De Vierslagen          ;Buurt     ;BU01141004;2050.0;4550.0;
1554;Totaal woningen;Verspreide huizen Schoonebeek;Verspreide huizen Schoonebeek           ;Buurt     ;BU01141009;2300.0;4450.0;
1555;Totaal woningen;Wijk 11 Emmen;Wijk 11 Emmen                           ;Wijk      ;WK011411  ;1700.0;3050.0;
1556;Totaal woningen;Emmen Centrum;Emmen Centrum                           ;Buurt     ;BU01141100;1350.0;2400.0;
1557;Totaal woningen;Emmermeer;Emmermeer                               ;Buurt     ;BU01141101;1700.0;2850.0;
1558;Totaal woningen;Emmen-Oude Roswinkelerstraat;Emmen-Oude Roswinkelerstraat            ;Buurt     ;BU01141102;2500.0;4400.0;
1559;Totaal woningen;Emmen over het spoor;Emmen over het spoor                    ;Buurt     ;BU01141103;2550.0;3500.0;
1560;Totaal woningen;Angelslo;Angelslo                                ;Buurt     ;BU01141104;1700.0;2950.0;
1561;Totaal woningen;Emmerhout;Emmerhout                               ;Buurt     ;BU01141105;1700.0;2750.0;
1562;Totaal woningen;Bargeres;Bargeres                                ;Buurt     ;BU01141106;1800.0;3100.0;
1563;Totaal woningen;Bargermeer industrieterrein;Bargermeer industrieterrein             ;Buurt     ;BU01141107;3600.0;5100.0;
1564;Totaal woningen;Rietlanden;Rietlanden                              ;Buurt     ;BU01141108;1600.0;3650.0;
1565;Totaal woningen;Delftlanden;Delftlanden                             ;Buurt     ;BU01141109;1800.0;3700.0;
1566;Totaal woningen;Wijk 12 Emmen;Wijk 12 Emmen                           ;Wijk      ;WK011412  ;1800.0;4100.0;
1567;Totaal woningen;Parc Sandur;Parc Sandur                             ;Buurt     ;BU01141200;1800.0;4100.0;
1568;Totaal woningen;Wijk 13 Veenoord;Wijk 13 Veenoord                        ;Wijk      ;WK011413  ;1950.0;3400.0;
1569;Totaal woningen;Veenoord;Veenoord                                ;Buurt     ;BU01141300;1900.0;3350.0;
1570;Totaal woningen;Ermerveen;Ermerveen                               ;Buurt     ;BU01141308;;;
1571;Totaal woningen;Verspreide huizen Veenoord;Verspreide huizen Veenoord              ;Buurt     ;BU01141309;2900.0;5950.0;
1572;Totaal woningen;Wijk 21 Nieuw-Schoonebeek;Wijk 21 Nieuw-Schoonebeek               ;Wijk      ;WK011421  ;2400.0;4050.0;
1573;Totaal woningen;Nieuw-Schoonebeek;Nieuw-Schoonebeek                       ;Buurt     ;BU01142100;2250.0;3800.0;
1574;Totaal woningen;Westelijk Nieuw-Schoonebeek;Westelijk Nieuw-Schoonebeek             ;Buurt     ;BU01142101;2700.0;4650.0;
1575;Totaal woningen;Oostelijk Nieuw-Schoonebeek;Oostelijk Nieuw-Schoonebeek             ;Buurt     ;BU01142102;2750.0;4550.0;
1576;Totaal woningen;Verspreide huizen Nieuw-Schoonebeek;Verspreide huizen Nieuw-Schoonebeek     ;Buurt     ;BU01142109;2800.0;4600.0;
1577;Totaal woningen;Wijk 32 Weiteveen;Wijk 32 Weiteveen                       ;Wijk      ;WK011432  ;2200.0;3950.0;
1578;Totaal woningen;Weiteveen;Weiteveen                               ;Buurt     ;BU01143200;2150.0;3900.0;
1579;Totaal woningen;Oost- en West-Weiteveen;Oost- en West-Weiteveen                 ;Buurt     ;BU01143201;2450.0;4350.0;
1580;Totaal woningen;Verspreide huizen Weiteveen;Verspreide huizen Weiteveen             ;Buurt     ;BU01143209;3350.0;4900.0;
1581;Totaal woningen;Hoogeveen;Hoogeveen                               ;Gemeente  ;GM0118    ;1750.0;3250.0;
1582;Totaal woningen;Wijk 05 Hoogeveen;Wijk 05 Hoogeveen                       ;Wijk      ;WK011805  ;1750.0;3200.0;
1583;Totaal woningen;Centrum;Centrum                                 ;Buurt     ;BU01180500;1250.0;2300.0;
1584;Totaal woningen;Noord;Noord                                   ;Buurt     ;BU01180501;1900.0;2950.0;
1585;Totaal woningen;Bentinckspark;Bentinckspark                           ;Buurt     ;BU01180502;2000.0;3400.0;
1586;Totaal woningen;Krakeel;Krakeel                                 ;Buurt     ;BU01180503;1600.0;3150.0;
1587;Totaal woningen;Wolfsbos;Wolfsbos                                ;Buurt     ;BU01180504;1600.0;2950.0;
1588;Totaal woningen;Zuid;Zuid                                    ;Buurt     ;BU01180505;1550.0;2600.0;
1589;Totaal woningen;Venesluis;Venesluis                               ;Buurt     ;BU01180506;1750.0;2950.0;
1590;Totaal woningen;West;West                                    ;Buurt     ;BU01180507;1900.0;2750.0;
1591;Totaal woningen;Oost;Oost                                    ;Buurt     ;BU01180508;1650.0;2800.0;
1592;Totaal woningen;Steenbergerweiden;Steenbergerweiden                       ;Buurt     ;BU01180510;1500.0;3200.0;
1593;Totaal woningen;Kinholt;Kinholt                                 ;Buurt     ;BU01180511;2400.0;4200.0;
1594;Totaal woningen;Grittenhof;Grittenhof                              ;Buurt     ;BU01180512;;;
1595;Totaal woningen;Schoonvelde-West;Schoonvelde-West                        ;Buurt     ;BU01180513;1850.0;3550.0;
1596;Totaal woningen;Schoonvelde-Oost;Schoonvelde-Oost                        ;Buurt     ;BU01180514;1250.0;2800.0;
1597;Totaal woningen;Schutlanden-Oost;Schutlanden-Oost                        ;Buurt     ;BU01180515;1400.0;3300.0;
1598;Totaal woningen;Schutlanden-West;Schutlanden-West                        ;Buurt     ;BU01180516;1500.0;3400.0;
1599;Totaal woningen;Kattouw;Kattouw                                 ;Buurt     ;BU01180517;1450.0;3100.0;
1600;Totaal woningen;Trasselt;Trasselt                                ;Buurt     ;BU01180518;1850.0;4100.0;
1601;Totaal woningen;Erflanden;Erflanden                               ;Buurt     ;BU01180519;1650.0;3950.0;
1602;Totaal woningen;Fluitenberg kern;Fluitenberg kern                        ;Buurt     ;BU01180520;2250.0;4200.0;
1603;Totaal woningen;Verspreide huizen Fluitenberg;Verspreide huizen Fluitenberg           ;Buurt     ;BU01180521;2950.0;4700.0;
1604;Totaal woningen;Elim Kern;Elim Kern                               ;Buurt     ;BU01180530;2000.0;3700.0;
1605;Totaal woningen;Verspreide huizen Elim-Noord;Verspreide huizen Elim-Noord            ;Buurt     ;BU01180531;2500.0;4800.0;
1606;Totaal woningen;Verspreide huizen Elim-Zuid;Verspreide huizen Elim-Zuid             ;Buurt     ;BU01180532;2450.0;4750.0;
1607;Totaal woningen;Hollandscheveld kern;Hollandscheveld kern                    ;Buurt     ;BU01180540;1900.0;3400.0;
1608;Totaal woningen;Verspreide huizen Hollandscheveld-West;Verspreide huizen Hollandscheveld-West  ;Buurt     ;BU01180541;2450.0;4600.0;
1609;Totaal woningen;Verspreide huizen Hollandscheveld-Oost;Verspreide huizen Hollandscheveld-Oost  ;Buurt     ;BU01180542;2450.0;3950.0;
1610;Totaal woningen;Noordscheschut kern;Noordscheschut kern                     ;Buurt     ;BU01180550;1900.0;3600.0;
1611;Totaal woningen;Verspreide huizen Noordscheschut;Verspreide huizen Noordscheschut        ;Buurt     ;BU01180551;2500.0;4200.0;
1612;Totaal woningen;Nieuwlande kern;Nieuwlande kern                         ;Buurt     ;BU01180560;2250.0;3850.0;
1613;Totaal woningen;Verspreide huizen Nieuwlande;Verspreide huizen Nieuwlande            ;Buurt     ;BU01180561;2900.0;4950.0;
1614;Totaal woningen;Nieuweroord kern;Nieuweroord kern                        ;Buurt     ;BU01180570;2050.0;4000.0;
1615;Totaal woningen;Verspreide huizen Nieuweroord;Verspreide huizen Nieuweroord           ;Buurt     ;BU01180571;2650.0;5050.0;
1616;Totaal woningen;Tiendeveen kern;Tiendeveen kern                         ;Buurt     ;BU01180580;2000.0;3600.0;
1617;Totaal woningen;Verspreide huizen Tiendeveen;Verspreide huizen Tiendeveen            ;Buurt     ;BU01180581;2350.0;4100.0;
1618;Totaal woningen;Stuifzand kern;Stuifzand kern                          ;Buurt     ;BU01180590;2250.0;3800.0;
1619;Totaal woningen;Verspreide huizen Stuifzand;Verspreide huizen Stuifzand             ;Buurt     ;BU01180591;2400.0;4650.0;
1620;Totaal woningen;Wijk 06 Pesse;Wijk 06 Pesse                           ;Wijk      ;WK011806  ;2250.0;4100.0;
1621;Totaal woningen;Pesse kern;Pesse kern                              ;Buurt     ;BU01180600;1950.0;3700.0;
1622;Totaal woningen;Verspreide huizen Pesse-Oost;Verspreide huizen Pesse-Oost            ;Buurt     ;BU01180601;2350.0;4200.0;
1623;Totaal woningen;Verspreide huizen Pesse-West;Verspreide huizen Pesse-West            ;Buurt     ;BU01180602;2950.0;4950.0;
1624;Totaal woningen;Verspreide huizen Pesse-Zuid;Verspreide huizen Pesse-Zuid            ;Buurt     ;BU01180603;2600.0;4050.0;
1625;Totaal woningen;Zuideropgaande Nieuw Moscou;Zuideropgaande Nieuw Moscou             ;Buurt     ;BU01180610;2400.0;4450.0;
1626;Totaal woningen;Industriegebied Toldijk;Industriegebied Toldijk                 ;Buurt     ;BU01180621;;;
1627;Totaal woningen;Industriegebied Noord A;Industriegebied Noord A                 ;Buurt     ;BU01180622;3200.0;6350.0;
1628;Totaal woningen;Industriegebied Noord B;Industriegebied Noord B                 ;Buurt     ;BU01180623;3050.0;5200.0;
1629;Totaal woningen;Industriegebied Buitenvaart;Industriegebied Buitenvaart             ;Buurt     ;BU01180624;2650.0;4700.0;
1630;Totaal woningen;Verspreide huizen Alteveer;Verspreide huizen Alteveer              ;Buurt     ;BU01180625;2650.0;4550.0;
1631;Totaal woningen;Verspreide huizen Nijstad;Verspreide huizen Nijstad               ;Buurt     ;BU01180626;2500.0;5650.0;
1632;Totaal woningen;Meppel;Meppel                                  ;Gemeente  ;GM0119    ;1600.0;3200.0;
1633;Totaal woningen;Wijk 00 Meppel;Wijk 00 Meppel                          ;Wijk      ;WK011900  ;1500.0;3100.0;
1634;Totaal woningen;Centrum;Centrum                                 ;Buurt     ;BU01190000;1550.0;2750.0;
1635;Totaal woningen;Watertoren;Watertoren                              ;Buurt     ;BU01190001;1650.0;3200.0;
1636;Totaal woningen;Haveltermade;Haveltermade                            ;Buurt     ;BU01190002;1250.0;2500.0;
1637;Totaal woningen;Koedijkslanden;Koedijkslanden                          ;Buurt     ;BU01190003;1550.0;3050.0;
1638;Totaal woningen;Ezinge;Ezinge                                  ;Buurt     ;BU01190004;2000.0;2950.0;
1639;Totaal woningen;Oosterboer;Oosterboer                              ;Buurt     ;BU01190005;1650.0;3750.0;
1640;Totaal woningen;Industrieterrein Oevers en omgeving;Industrieterrein Oevers en omgeving     ;Buurt     ;BU01190006;2300.0;4100.0;
1641;Totaal woningen;Industrieterrein-Noord;Industrieterrein-Noord                  ;Buurt     ;BU01190007;;300.0;
1642;Totaal woningen;Bedrijvenpark Blankenstein;Bedrijvenpark Blankenstein              ;Buurt     ;BU01190008;2050.0;4000.0;
1643;Totaal woningen;Verspreide huizen Meppel;Verspreide huizen Meppel                ;Buurt     ;BU01190009;2950.0;5150.0;
1644;Totaal woningen;Berggierslanden;Berggierslanden                         ;Buurt     ;BU01190010;1550.0;3950.0;
1645;Totaal woningen;Wijk 01 Nijeveen;Wijk 01 Nijeveen                        ;Wijk      ;WK011901  ;2100.0;3750.0;
1646;Totaal woningen;Kern Nijeveen;Kern Nijeveen                           ;Buurt     ;BU01190100;2000.0;3600.0;
1647;Totaal woningen;Nijeveen-Oost;Nijeveen-Oost                           ;Buurt     ;BU01190101;2900.0;4950.0;
1648;Totaal woningen;Kolderveen;Kolderveen                              ;Buurt     ;BU01190102;2900.0;4350.0;
1649;Totaal woningen;Kolderveense Bovenboer;Kolderveense Bovenboer                  ;Buurt     ;BU01190103;2850.0;4550.0;
1650;Totaal woningen;Nijeveense Bovenboer;Nijeveense Bovenboer                    ;Buurt     ;BU01190104;3000.0;5800.0;
1651;Totaal woningen;Verspreide huizen Nijeveen;Verspreide huizen Nijeveen              ;Buurt     ;BU01190109;2050.0;3500.0;
1652;Totaal woningen;Wijk 02 Rogat;Wijk 02 Rogat                           ;Wijk      ;WK011902  ;2750.0;4200.0;
1653;Totaal woningen;Kern Rogat;Kern Rogat                              ;Buurt     ;BU01190200;2200.0;4250.0;
1654;Totaal woningen;Verspreide huizen Rogat;Verspreide huizen Rogat                 ;Buurt     ;BU01190209;3050.0;4150.0;
1655;Totaal woningen;Littenseradiel;Littenseradiel                          ;Gemeente  ;GM0140    ;1950.0;3200.0;
1656;Totaal woningen;Wijk 00 Zuid;Wijk 00 Zuid                            ;Wijk      ;WK014000  ;1850.0;3000.0;
1657;Totaal woningen;Wommels;Wommels                                 ;Buurt     ;BU01400000;1750.0;2800.0;
1658;Totaal woningen;Easterein;Easterein                               ;Buurt     ;BU01400001;1900.0;3100.0;
1659;Totaal woningen;Hinnaard;Hinnaard                                ;Buurt     ;BU01400002;2200.0;2950.0;
1660;Totaal woningen;Itens;Itens                                   ;Buurt     ;BU01400003;1950.0;3350.0;
1661;Totaal woningen;Rien;Rien                                    ;Buurt     ;BU01400004;1900.0;3150.0;
1662;Totaal woningen;Lytsewierrum;Lytsewierrum                            ;Buurt     ;BU01400005;2400.0;3000.0;
1663;Totaal woningen;Hidaard;Hidaard                                 ;Buurt     ;BU01400006;2100.0;3750.0;
1664;Totaal woningen;Reahûs;ReahÃ»s                                 ;Buurt     ;BU01400007;1850.0;3250.0;
1665;Totaal woningen;Verspreide huizen Wommels;Verspreide huizen Wommels               ;Buurt     ;BU01400008;3350.0;4900.0;
1666;Totaal woningen;Verspreide huizen Easterein;Verspreide huizen Easterein             ;Buurt     ;BU01400009;2400.0;4550.0;
1667;Totaal woningen;Wijk 01 Noord;Wijk 01 Noord                           ;Wijk      ;WK014001  ;2050.0;3300.0;
1668;Totaal woningen;Wjelsryp;Wjelsryp                                ;Buurt     ;BU01400100;1900.0;3150.0;
1669;Totaal woningen;Baaium;Baaium                                  ;Buurt     ;BU01400101;1950.0;3550.0;
1670;Totaal woningen;Spannum;Spannum                                 ;Buurt     ;BU01400102;2250.0;3400.0;
1671;Totaal woningen;Iens;Iens                                    ;Buurt     ;BU01400103;2250.0;2900.0;
1672;Totaal woningen;Kûbaard;KÃ»baard                                ;Buurt     ;BU01400104;2000.0;3150.0;
1673;Totaal woningen;Waaksens;Waaksens                                ;Buurt     ;BU01400105;2000.0;3200.0;
1674;Totaal woningen;Verspreide huizen Wjelsryp;Verspreide huizen Wjelsryp              ;Buurt     ;BU01400107;1650.0;4100.0;
1675;Totaal woningen;Verspreide huizen Spannum;Verspreide huizen Spannum               ;Buurt     ;BU01400108;;;
1676;Totaal woningen;Verspreide huizen Kûbaard;Verspreide huizen KÃ»baard              ;Buurt     ;BU01400109;;;
1677;Totaal woningen;Wijk 02 Mantgum;Wijk 02 Mantgum                         ;Wijk      ;WK014002  ;1900.0;3500.0;
1678;Totaal woningen;Mantgum;Mantgum                                 ;Buurt     ;BU01400200;1900.0;3500.0;
1679;Totaal woningen;Verspreide huizen Mantgum;Verspreide huizen Mantgum               ;Buurt     ;BU01400209;3350.0;4000.0;
1680;Totaal woningen;Wijk 03;Wijk 03                                 ;Wijk      ;WK014003  ;1900.0;3150.0;
1681;Totaal woningen;Baard;Baard                                   ;Buurt     ;BU01400300;2100.0;3600.0;
1682;Totaal woningen;Easterlittens;Easterlittens                           ;Buurt     ;BU01400301;1900.0;3250.0;
1683;Totaal woningen;Winsum;Winsum                                  ;Buurt     ;BU01400302;1850.0;2900.0;
1684;Totaal woningen;Britswert;Britswert                               ;Buurt     ;BU01400303;2100.0;3450.0;
1685;Totaal woningen;Wiuwert;Wiuwert                                 ;Buurt     ;BU01400304;1900.0;3450.0;
1686;Totaal woningen;Boazum;Boazum                                  ;Buurt     ;BU01400305;2000.0;3100.0;
1687;Totaal woningen;Easterwierrum;Easterwierrum                           ;Buurt     ;BU01400306;1850.0;3150.0;
1688;Totaal woningen;Verspreide huizen Easterlittens;Verspreide huizen Easterlittens         ;Buurt     ;BU01400307;;;
1689;Totaal woningen;Verspreide huizen Winsum;Verspreide huizen Winsum                ;Buurt     ;BU01400308;;3550.0;
1690;Totaal woningen;Verspreide huizen Boazum;Verspreide huizen Boazum                ;Buurt     ;BU01400309;2400.0;3900.0;
1691;Totaal woningen;Wijk 04;Wijk 04                                 ;Wijk      ;WK014004  ;2100.0;3450.0;
1692;Totaal woningen;Weidum;Weidum                                  ;Buurt     ;BU01400400;1950.0;3150.0;
1693;Totaal woningen;Jellum;Jellum                                  ;Buurt     ;BU01400401;2550.0;3950.0;
1694;Totaal woningen;Bears;Bears                                   ;Buurt     ;BU01400402;2000.0;3450.0;
1695;Totaal woningen;Jorwert;Jorwert                                 ;Buurt     ;BU01400403;2150.0;3400.0;
1696;Totaal woningen;Hilaard;Hilaard                                 ;Buurt     ;BU01400404;2000.0;3700.0;
1697;Totaal woningen;Húns;HÃºns                                   ;Buurt     ;BU01400405;2150.0;3200.0;
1698;Totaal woningen;Leons;Leons                                   ;Buurt     ;BU01400406;;;
1699;Totaal woningen;Verspreide huizen Weidum;Verspreide huizen Weidum                ;Buurt     ;BU01400407;2600.0;4000.0;
1700;Totaal woningen;Verspreide huizen Jorwert;Verspreide huizen Jorwert               ;Buurt     ;BU01400408;2300.0;4850.0;
1701;Totaal woningen;Verspreide huizen Hilaard;Verspreide huizen Hilaard               ;Buurt     ;BU01400409;2550.0;3550.0;
1702;Totaal woningen;Almelo;Almelo                                  ;Gemeente  ;GM0141    ;1750.0;3250.0;
1703;Totaal woningen;Wijk 10 Binnenstad;Wijk 10 Binnenstad                      ;Wijk      ;WK014110  ;1350.0;2550.0;
1704;Totaal woningen;Binnenstad-Noord;Binnenstad-Noord                        ;Buurt     ;BU01411000;1400.0;2500.0;
1705;Totaal woningen;Binnenstad-Zuid;Binnenstad-Zuid                         ;Buurt     ;BU01411001;1250.0;2550.0;
1706;Totaal woningen;Ulk en omgeving;Ulk en omgeving                         ;Buurt     ;BU01411002;1200.0;2400.0;
1707;Totaal woningen;Java en omgeving;Java en omgeving                        ;Buurt     ;BU01411003;1550.0;2850.0;
1708;Totaal woningen;Wijk 11 De Riet;Wijk 11 De Riet                         ;Wijk      ;WK014111  ;1750.0;3100.0;
1709;Totaal woningen;Bornsestraat en omgeving Midden;Bornsestraat en omgeving Midden         ;Buurt     ;BU01411100;2150.0;3400.0;
1710;Totaal woningen;Riet Noord;Riet Noord                              ;Buurt     ;BU01411101;1400.0;2950.0;
1711;Totaal woningen;Arendsboer en omgeving Noord;Arendsboer en omgeving Noord            ;Buurt     ;BU01411102;2050.0;3250.0;
1712;Totaal woningen;Nieuwland;Nieuwland                               ;Buurt     ;BU01411103;1500.0;2900.0;
1713;Totaal woningen;Arendsboer en omgeving Zuid;Arendsboer en omgeving Zuid             ;Buurt     ;BU01411104;1900.0;3700.0;
1714;Totaal woningen;Riet Zuid;Riet Zuid                               ;Buurt     ;BU01411105;1500.0;2850.0;
1715;Totaal woningen;Bornsestraat en omgeving Zuid;Bornsestraat en omgeving Zuid           ;Buurt     ;BU01411106;1850.0;2850.0;
1716;Totaal woningen;Verspreide huizen wijk 11;Verspreide huizen wijk 11               ;Buurt     ;BU01411109;2450.0;6450.0;
1717;Totaal woningen;Wijk 12 Noorderkwartier;Wijk 12 Noorderkwartier                 ;Wijk      ;WK014112  ;2150.0;3150.0;
1718;Totaal woningen;Vriezenveenseweg e.o. Haghoek Oost;Vriezenveenseweg en omgeving Haghoek Oos;Buurt     ;BU01411200;2100.0;3350.0;
1719;Totaal woningen;Parkweg en omgeving;Parkweg en omgeving                     ;Buurt     ;BU01411201;2550.0;3500.0;
1720;Totaal woningen;Vriezenveenseweg e.o. Haghoek West;Vriezenveenseweg en omgeving Haghoek Wes;Buurt     ;BU01411202;1800.0;2800.0;
1721;Totaal woningen;Verspreide huizen wijk 12;Verspreide huizen wijk 12               ;Buurt     ;BU01411209;2200.0;3400.0;
1722;Totaal woningen;Wijk 13 Sluitersveld;Wijk 13 Sluitersveld                    ;Wijk      ;WK014113  ;1750.0;3300.0;
1723;Totaal woningen;Ootmarsumsestraat en omgeving;Ootmarsumsestraat en omgeving           ;Buurt     ;BU01411300;1450.0;3050.0;
1724;Totaal woningen;Markgraven;Markgraven                              ;Buurt     ;BU01411301;2600.0;4650.0;
