ID;Persoonskenmerken;Perioden;TotaalAantalPersonen_1;TotDeAOWLeeftijd_2;VanafAOWLeeftijd_3
78;Totaal personen;2013 juli;449240.0;403370.0;45840.0
79;Totaal personen;2013 augustus;448470.0;402400.0;46040.0
80;Totaal personen;2013 september;448950.0;402930.0;45980.0
81;Totaal personen;2013 oktober;452120.0;405510.0;46570.0
82;Totaal personen;2013 november;455800.0;408890.0;46860.0
83;Totaal personen;2013 december;460080.0;413030.0;46970.0
84;Totaal personen;2014 januari;465130.0;418160.0;46880.0
85;Totaal personen;2014 februari;469180.0;422040.0;47060.0
86;Totaal personen;2014 maart;472730.0;425360.0;47370.0
87;Totaal personen;2014 april;475790.0;428290.0;47490.0
88;Totaal personen;2014 mei;477240.0;429680.0;47550.0
89;Totaal personen;2014 juni;477470.0;429880.0;47580.0
90;Totaal personen;2014 juli;477950.0;430360.0;47580.0
91;Totaal personen;2014 augustus;475600.0;428210.0;47380.0
92;Totaal personen;2014 september;473670.0;426840.0;46820.0
93;Totaal personen;2014 oktober;475490.0;428370.0;47110.0
94;Totaal personen;2014 november;478430.0;431130.0;47290.0
95;Totaal personen;2014 december;481220.0;433730.0;47470.0
96;Totaal personen;2015 januari;483800.0;436170.0;47530.0
97;Totaal personen;2015 februari;486710.0;438960.0;47630.0
98;Totaal personen;2015 maart;489700.0;441900.0;47670.0
99;Totaal personen;2015 april;491600.0;443500.0;48010.0
100;Totaal personen;2015 mei;492090.0;443840.0;48240.0
101;Totaal personen;2015 juni;490680.0;442410.0;48240.0
102;Totaal personen;2015 juli;487350.0;441550.0;45790.0
103;Totaal personen;2015 augustus;485110.0;439430.0;45660.0
104;Totaal personen;2015 september;485840.0;440040.0;45760.0
105;Totaal personen;2015 oktober;488350.0;441360.0;46940.0
106;Totaal personen;2015 november;492050.0;444550.0;47420.0
107;Totaal personen;2015 december;496600.0;448680.0;47850.0
108;Totaal personen;2016 januari;500450.0;452570.0;47880.0
109;Totaal personen;2016 februari;503300.0;455730.0;47570.0
110;Totaal personen;2016 maart;505980.0;458490.0;47490.0
111;Totaal personen;2016 april;507260.0;459550.0;47700.0
112;Totaal personen;2016 mei;508320.0;460460.0;47850.0
113;Totaal personen;2016 juni;508020.0;460050.0;47970.0
114;Totaal personen;2016 juli;508150.0;460110.0;48040.0
115;Totaal personen;2016 augustus;506720.0;458550.0;48170.0
116;Totaal personen;2016 september;506600.0;458260.0;48340.0
117;Totaal personen;2016 oktober;507980.0;459250.0;48730.0
118;Totaal personen;2016 november;510740.0;461530.0;49160.0
119;Totaal personen;2016 december;513980.0;464500.0;49410.0
120;Totaal personen;2017 januari;516250.0;466830.0;49370.0
121;Totaal personen;2017 februari;518870.0;469580.0;49290.0
122;Totaal personen;2017 maart;520790.0;471590.0;49200.0
123;Totaal personen;2017 april ;520480.0;470790.0;49690.0
124;Totaal personen;2017 mei;519050.0;469130.0;49920.0
125;Totaal personen;2017 juni;518080.0;467920.0;50160.0
126;Totaal personen;2017 juli;516430.0;466120.0;50300.0
127;Totaal personen;2017 augustus;512780.0;462490.0;50300.0
128;Totaal personen;2017 september;509750.0;459340.0;50400.0
129;Totaal personen;2017 oktober;508140.0;457150.0;50990.0
130;Totaal personen;2017 november;508230.0;456840.0;51310.0
131;Totaal personen;2017 december;508480.0;456830.0;51590.0
132;Totaal personen;2018 januari;508360.0;456760.0;51530.0
133;Totaal personen;2018 februari;507710.0;456200.0;51510.0
134;Totaal personen;2018 maart;506790.0;455420.0;51370.0
135;Totaal personen;2018 april;504350.0;452830.0;51520.0
136;Totaal personen;2018 mei;502300.0;450550.0;51750.0
137;Totaal personen;2018 juni;499610.0;447650.0;51960.0
138;Totaal personen;2018 juli;497510.0;444870.0;52630.0
139;Totaal personen;2018 augustus;492710.0;439960.0;52740.0
140;Totaal personen;2018 september;488670.0;435830.0;52840.0
141;Totaal personen;2018 oktober;486500.0;433340.0;53150.0
142;Totaal personen;2018 november;485860.0;432490.0;53370.0
143;Totaal personen;2018 december;486100.0;432460.0;53610.0
144;Totaal personen;2019 januari;486040.0;432550.0;53460.0
145;Totaal personen;2019 februari;485470.0;432090.0;53340.0
146;Totaal personen;2019 maart;484810.0;431560.0;53220.0
147;Totaal personen;2019 april;483150.0;430030.0;53090.0
148;Totaal personen;2019 mei;481080.0;427640.0;53400.0
149;Totaal personen;2019 juni;479030.0;425470.0;53530.0
150;Totaal personen;2019 juli;476920.0;423440.0;53450.0
151;Totaal personen;2019 augustus;473090.0;419510.0;53550.0
152;Totaal personen;2019 september;470040.0;416340.0;53670.0
153;Totaal personen;2019 oktober;468830.0;414870.0;53920.0
154;Totaal personen;2019 november;468910.0;414140.0;54730.0
155;Totaal personen;2019 december;469660.0;414620.0;55000.0
156;Totaal personen;2020 januari;469850.0;414670.0;55140.0
157;Totaal personen;2020 februari;470360.0;415080.0;55280.0
158;Totaal personen;2020 maart;476710.0;421300.0;55400.0
159;Totaal personen;2020 april;482790.0;427220.0;55570.0
160;Totaal personen;2020 mei;485380.0;429500.0;55870.0
161;Totaal personen;2020 juni;485920.0;429850.0;56050.0
162;Totaal personen;2020 juli;486040.0;429880.0;56150.0
163;Totaal personen;2020 augustus;482970.0;426570.0;56380.0
164;Totaal personen;2020 september;480940.0;424400.0;56520.0
165;Totaal personen;2020 oktober;481510.0;424890.0;56610.0
166;Totaal personen;2020 november;482830.0;425540.0;57270.0
167;Totaal personen;2020 december ;485410.0;428030.0;57330.0
168;Totaal personen;2021 januari;486590.0;429200.0;57380.0
169;Totaal personen;2021 februari;487750.0;430290.0;57460.0
170;Totaal personen;2021 maart;487770.0;430210.0;57570.0
171;Totaal personen;2021 april;486590.0;428950.0;57640.0
172;Totaal personen;2021 mei;484070.0;426220.0;57850.0
173;Totaal personen;2021 juni;481130.0;423160.0;57970.0
174;Totaal personen;2021 juli;478050.0;420090.0;57950.0
175;Totaal personen;2021 augustus;473680.0;415620.0;58050.0
176;Totaal personen;2021 september;469870.0;411800.0;58070.0
177;Totaal personen;2021 oktober;468000.0;409870.0;58120.0
178;Totaal personen;2021 november;466980.0;408180.0;58790.0
179;Totaal personen;2021 december;467030.0;408140.0;58870.0
180;Totaal personen;2022 januari;466100.0;407440.0;58630.0
181;Totaal personen;2022 februari;465030.0;406560.0;58420.0
182;Totaal personen;2022 maart;464130.0;405860.0;58260.0
183;Totaal personen;2022 april;463040.0;404680.0;58340.0
184;Totaal personen;2022 mei;461530.0;403050.0;58470.0
185;Totaal personen;2022 juni;460180.0;401710.0;58460.0
186;Totaal personen;2022 juli;458560.0;400350.0;58210.0
187;Totaal personen;2022 augustus;456720.0;398270.0;58440.0
188;Totaal personen;2022 september;455260.0;396680.0;58570.0
189;Totaal personen;2022 oktober;454710.0;395820.0;58870.0
190;Totaal personen;2022 november;455220.0;396170.0;59030.0
191;Totaal personen;2022 december;455880.0;396720.0;59150.0
192;Totaal personen;2023 januari;456750.0;397720.0;59010.0
193;Totaal personen;2023 februari;457540.0;398660.0;58840.0
194;Totaal personen;2023 maart;458680.0;399990.0;58680.0
195;Totaal personen;2023 april;458760.0;399930.0;58820.0
196;Totaal personen;2023 mei;458690.0;399290.0;59400.0
197;Totaal personen;2023 juni;458770.0;399270.0;59500.0
198;Totaal personen;2023 juli;458990.0;399400.0;59590.0
199;Totaal personen;2023 augustus;458140.0;398490.0;59640.0
200;Totaal personen;2023 september;457580.0;397870.0;59700.0
201;Totaal personen;2023 oktober;458290.0;398410.0;59870.0
202;Totaal personen;2023 november;459380.0;399290.0;60080.0
203;Totaal personen;2023 december;460590.0;400460.0;60120.0
204;Totaal personen;2024 januari;461310.0;401720.0;59580.0
205;Totaal personen;2024 februari;462840.0;403430.0;59410.0
206;Totaal personen;2024 maart;463400.0;403830.0;59570.0
207;Totaal personen;2024 april;463810.0;404110.0;59700.0
208;Totaal personen;2024 mei;464300.0;404460.0;59830.0
209;Totaal personen;2024 juni;464620.0;404730.0;59880.0
210;Totaal personen;2024 juli;465090.0;404570.0;60510.0
211;Totaal personen;2024 augustus;464360.0;403780.0;60580.0
212;Totaal personen;2024 september;463750.0;403070.0;60680.0
213;Totaal personen;2024 oktober;464460.0;403580.0;60880.0
214;Totaal personen;2024 november;465000.0;404000.0;61000.0
215;Totaal personen;2024 december;467000.0;406000.0;61000.0
216;Totaal personen;2025 januari;467000.0;406000.0;61500.0
217;Geslacht: Mannen;2007 januari;150120.0;135980.0;14140.0
218;Geslacht: Mannen;2007 februari;149550.0;135310.0;14240.0
219;Geslacht: Mannen;2007 maart;148080.0;133740.0;14340.0
220;Geslacht: Mannen;2007 april;146970.0;132550.0;14430.0
221;Geslacht: Mannen;2007 mei;145610.0;131120.0;14490.0
222;Geslacht: Mannen;2007 juni;143740.0;129190.0;14550.0
223;Geslacht: Mannen;2007 juli;141920.0;127010.0;14910.0
224;Geslacht: Mannen;2007 augustus;140650.0;125760.0;14890.0
225;Geslacht: Mannen;2007 september;139420.0;124450.0;14970.0
226;Geslacht: Mannen;2007 oktober;138520.0;123470.0;15050.0
227;Geslacht: Mannen;2007 november;136210.0;121050.0;15160.0
228;Geslacht: Mannen;2007 december;135120.0;119890.0;15230.0
229;Geslacht: Mannen;2008 januari;134830.0;119490.0;15340.0
230;Geslacht: Mannen;2008 februari;135140.0;119580.0;15560.0
231;Geslacht: Mannen;2008 maart;135010.0;119320.0;15690.0
232;Geslacht: Mannen;2008 april;134680.0;118910.0;15770.0
233;Geslacht: Mannen;2008 mei;134110.0;118220.0;15890.0
234;Geslacht: Mannen;2008 juni;133120.0;117180.0;15950.0
235;Geslacht: Mannen;2008 juli;132460.0;116220.0;16230.0
236;Geslacht: Mannen;2008 augustus;131530.0;115190.0;16350.0
237;Geslacht: Mannen;2008 september;130640.0;114230.0;16410.0
238;Geslacht: Mannen;2008 oktober;130600.0;114080.0;16520.0
239;Geslacht: Mannen;2008 november;130270.0;113710.0;16560.0
240;Geslacht: Mannen;2008 december;131560.0;114900.0;16660.0
241;Geslacht: Mannen;2009 januari;133060.0;116300.0;16760.0
242;Geslacht: Mannen;2009 februari;135100.0;118260.0;16840.0
243;Geslacht: Mannen;2009 maart;136630.0;119740.0;16900.0
244;Geslacht: Mannen;2009 april;138260.0;121290.0;16970.0
245;Geslacht: Mannen;2009 mei;140000.0;123000.0;17000.0
246;Geslacht: Mannen;2009 juni;140850.0;123850.0;17000.0
247;Geslacht: Mannen;2009 juli;142280.0;124960.0;17320.0
248;Geslacht: Mannen;2009 augustus;143240.0;125830.0;17410.0
249;Geslacht: Mannen;2009 september;144260.0;126750.0;17510.0
250;Geslacht: Mannen;2009 oktober;146090.0;128490.0;17600.0
251;Geslacht: Mannen;2009 november;146870.0;129180.0;17690.0
252;Geslacht: Mannen;2009 december;149780.0;132030.0;17750.0
253;Geslacht: Mannen;2010 januari;153410.0;135540.0;17860.0
254;Geslacht: Mannen;2010 februari;156470.0;138460.0;18020.0
255;Geslacht: Mannen;2010 maart;158580.0;140460.0;18120.0
256;Geslacht: Mannen;2010 april;160130.0;141850.0;18280.0
257;Geslacht: Mannen;2010 mei;160920.0;142510.0;18400.0
258;Geslacht: Mannen;2010 juni;160920.0;142490.0;18430.0
259;Geslacht: Mannen;2010 juli;161180.0;142420.0;18760.0
260;Geslacht: Mannen;2010 augustus;161480.0;142690.0;18790.0
261;Geslacht: Mannen;2010 september;161310.0;142490.0;18810.0
262;Geslacht: Mannen;2010 oktober;162250.0;143350.0;18900.0
263;Geslacht: Mannen;2010 november;162960.0;143990.0;18970.0
264;Geslacht: Mannen;2010 december;165430.0;146330.0;19100.0
265;Geslacht: Mannen;2011 januari;167870.0;148610.0;19260.0
266;Geslacht: Mannen;2011 februari;169560.0;150190.0;19370.0
267;Geslacht: Mannen;2011 maart;170780.0;151300.0;19480.0
268;Geslacht: Mannen;2011 april;171140.0;151610.0;19530.0
269;Geslacht: Mannen;2011 mei;170940.0;151310.0;19640.0
270;Geslacht: Mannen;2011 juni;170420.0;150710.0;19710.0
271;Geslacht: Mannen;2011 juli;170050.0;150010.0;20040.0
272;Geslacht: Mannen;2011 augustus;169720.0;149630.0;20090.0
273;Geslacht: Mannen;2011 september;169140.0;149010.0;20130.0
274;Geslacht: Mannen;2011 oktober;169980.0;149810.0;20170.0
275;Geslacht: Mannen;2011 november;170150.0;150000.0;20150.0
276;Geslacht: Mannen;2011 december;172060.0;151870.0;20190.0
277;Geslacht: Mannen;2012 januari;171610.0;152050.0;19560.0
278;Geslacht: Mannen;2012 februari;172520.0;152930.0;19590.0
279;Geslacht: Mannen;2012 maart;172710.0;153080.0;19620.0
280;Geslacht: Mannen;2012 april;172970.0;153330.0;19640.0
281;Geslacht: Mannen;2012 mei;173510.0;153830.0;19680.0
282;Geslacht: Mannen;2012 juni;173540.0;153940.0;19600.0
283;Geslacht: Mannen;2012 juli;173910.0;154170.0;19740.0
284;Geslacht: Mannen;2012 augustus;173920.0;154480.0;19430.0
285;Geslacht: Mannen;2012 september;174100.0;154770.0;19330.0
286;Geslacht: Mannen;2012 oktober;175400.0;155960.0;19430.0
287;Geslacht: Mannen;2012 november;177460.0;157960.0;19500.0
288;Geslacht: Mannen;2012 december;179820.0;160320.0;19500.0
289;Geslacht: Mannen;2013 januari;182700.0;163840.0;18860.0
290;Geslacht: Mannen;2013 februari;185470.0;166500.0;18970.0
291;Geslacht: Mannen;2013 maart;187650.0;168870.0;18780.0
292;Geslacht: Mannen;2013 april;189540.0;170810.0;18730.0
293;Geslacht: Mannen;2013 mei;190630.0;171880.0;18750.0
294;Geslacht: Mannen;2013 juni;190840.0;172150.0;18680.0
295;Geslacht: Mannen;2013 juli;191390.0;172710.0;18680.0
296;Geslacht: Mannen;2013 augustus;190970.0;172240.0;18730.0
297;Geslacht: Mannen;2013 september;190940.0;172230.0;18700.0
298;Geslacht: Mannen;2013 oktober;192560.0;173510.0;19050.0
299;Geslacht: Mannen;2013 november;194410.0;175230.0;19180.0
300;Geslacht: Mannen;2013 december;196850.0;177630.0;19220.0
301;Geslacht: Mannen;2014 januari;199730.0;180540.0;19190.0
302;Geslacht: Mannen;2014 februari;201730.0;182480.0;19260.0
303;Geslacht: Mannen;2014 maart;203590.0;184210.0;19380.0
304;Geslacht: Mannen;2014 april;204950.0;185550.0;19400.0
305;Geslacht: Mannen;2014 mei;205460.0;186050.0;19410.0
306;Geslacht: Mannen;2014 juni;205320.0;185870.0;19460.0
307;Geslacht: Mannen;2014 juli;205290.0;185850.0;19440.0
308;Geslacht: Mannen;2014 augustus;204170.0;184860.0;19310.0
309;Geslacht: Mannen;2014 september;203000.0;184040.0;18960.0
310;Geslacht: Mannen;2014 oktober;203960.0;184840.0;19120.0
311;Geslacht: Mannen;2014 november;205510.0;186330.0;19180.0
312;Geslacht: Mannen;2014 december;207180.0;187940.0;19240.0
313;Geslacht: Mannen;2015 januari;209470.0;190220.0;19260.0
314;Geslacht: Mannen;2015 februari;211100.0;191810.0;19290.0
315;Geslacht: Mannen;2015 maart;212820.0;193540.0;19280.0
316;Geslacht: Mannen;2015 april;213760.0;194280.0;19490.0
317;Geslacht: Mannen;2015 mei;213830.0;194200.0;19630.0
318;Geslacht: Mannen;2015 juni;212870.0;193170.0;19700.0
319;Geslacht: Mannen;2015 juli;211790.0;192770.0;19020.0
320;Geslacht: Mannen;2015 augustus;210740.0;191760.0;18980.0
321;Geslacht: Mannen;2015 september;210830.0;191750.0;19080.0
322;Geslacht: Mannen;2015 oktober;212000.0;192260.0;19740.0
323;Geslacht: Mannen;2015 november;213920.0;193890.0;20030.0
324;Geslacht: Mannen;2015 december;216490.0;196180.0;20300.0
325;Geslacht: Mannen;2016 januari;218540.0;198210.0;20330.0
326;Geslacht: Mannen;2016 februari;219930.0;199760.0;20180.0
327;Geslacht: Mannen;2016 maart;221460.0;201300.0;20160.0
328;Geslacht: Mannen;2016 april;222080.0;201790.0;20290.0
329;Geslacht: Mannen;2016 mei;222560.0;202170.0;20390.0
330;Geslacht: Mannen;2016 juni;222410.0;201960.0;20450.0
331;Geslacht: Mannen;2016 juli;222640.0;202150.0;20490.0
332;Geslacht: Mannen;2016 augustus;222180.0;201570.0;20620.0
333;Geslacht: Mannen;2016 september;222310.0;201570.0;20740.0
334;Geslacht: Mannen;2016 oktober;223110.0;202150.0;20960.0
335;Geslacht: Mannen;2016 november;224660.0;203450.0;21210.0
336;Geslacht: Mannen;2016 december;226660.0;205280.0;21380.0
337;Geslacht: Mannen;2017 januari;227930.0;206550.0;21380.0
338;Geslacht: Mannen;2017 februari;229200.0;207840.0;21360.0
339;Geslacht: Mannen;2017 maart;229860.0;208550.0;21310.0
340;Geslacht: Mannen;2017 april ;229140.0;207550.0;21600.0
341;Geslacht: Mannen;2017 mei;228060.0;206330.0;21730.0
342;Geslacht: Mannen;2017 juni;227020.0;205100.0;21920.0
343;Geslacht: Mannen;2017 juli;225780.0;203780.0;22000.0
344;Geslacht: Mannen;2017 augustus;223690.0;201650.0;22040.0
345;Geslacht: Mannen;2017 september;221850.0;199730.0;22120.0
346;Geslacht: Mannen;2017 oktober;220820.0;198370.0;22460.0
347;Geslacht: Mannen;2017 november;220720.0;198080.0;22640.0
348;Geslacht: Mannen;2017 december;220940.0;198140.0;22800.0
349;Geslacht: Mannen;2018 januari;220740.0;197920.0;22820.0
350;Geslacht: Mannen;2018 februari;220250.0;197450.0;22810.0
351;Geslacht: Mannen;2018 maart;219570.0;196820.0;22750.0
352;Geslacht: Mannen;2018 april;217990.0;195140.0;22850.0
353;Geslacht: Mannen;2018 mei;216660.0;193670.0;22980.0
354;Geslacht: Mannen;2018 juni;215040.0;191930.0;23110.0
355;Geslacht: Mannen;2018 juli;213810.0;190340.0;23470.0
356;Geslacht: Mannen;2018 augustus;211230.0;187670.0;23570.0
357;Geslacht: Mannen;2018 september;208970.0;185340.0;23620.0
358;Geslacht: Mannen;2018 oktober;207740.0;183930.0;23810.0
359;Geslacht: Mannen;2018 november;207540.0;183610.0;23930.0
360;Geslacht: Mannen;2018 december;207850.0;183810.0;24050.0
361;Geslacht: Mannen;2019 januari;207890.0;183910.0;23980.0
362;Geslacht: Mannen;2019 februari;207510.0;183580.0;23930.0
363;Geslacht: Mannen;2019 maart;207050.0;183160.0;23890.0
364;Geslacht: Mannen;2019 april;205920.0;182100.0;23820.0
365;Geslacht: Mannen;2019 mei;204690.0;180760.0;23940.0
366;Geslacht: Mannen;2019 juni;203580.0;179570.0;24010.0
367;Geslacht: Mannen;2019 juli;202530.0;178520.0;24010.0
368;Geslacht: Mannen;2019 augustus;200600.0;176540.0;24060.0
369;Geslacht: Mannen;2019 september;199230.0;175080.0;24150.0
370;Geslacht: Mannen;2019 oktober;198800.0;174530.0;24280.0
371;Geslacht: Mannen;2019 november;199050.0;174370.0;24680.0
372;Geslacht: Mannen;2019 december;199670.0;174850.0;24820.0
373;Geslacht: Mannen;2020 januari;200020.0;175110.0;24910.0
374;Geslacht: Mannen;2020 februari;200490.0;175510.0;24990.0
375;Geslacht: Mannen;2020 maart;203990.0;178910.0;25080.0
376;Geslacht: Mannen;2020 april;207370.0;182180.0;25180.0
377;Geslacht: Mannen;2020 mei;208940.0;183570.0;25360.0
378;Geslacht: Mannen;2020 juni;209410.0;183970.0;25450.0
379;Geslacht: Mannen;2020 juli;209590.0;184080.0;25510.0
380;Geslacht: Mannen;2020 augustus;208250.0;182600.0;25660.0
381;Geslacht: Mannen;2020 september;207430.0;181660.0;25770.0
382;Geslacht: Mannen;2020 oktober;207970.0;182110.0;25860.0
383;Geslacht: Mannen;2020 november;208870.0;182690.0;26190.0
384;Geslacht: Mannen;2020 december ;210430.0;184220.0;26210.0
385;Geslacht: Mannen;2021 januari;211290.0;185050.0;26240.0
386;Geslacht: Mannen;2021 februari;212140.0;185870.0;26270.0
387;Geslacht: Mannen;2021 maart;212310.0;185970.0;26340.0
388;Geslacht: Mannen;2021 april;211650.0;185270.0;26380.0
389;Geslacht: Mannen;2021 mei;210260.0;183770.0;26490.0
390;Geslacht: Mannen;2021 juni;208610.0;182070.0;26540.0
391;Geslacht: Mannen;2021 juli;207010.0;180510.0;26510.0
392;Geslacht: Mannen;2021 augustus;204920.0;178360.0;26560.0
393;Geslacht: Mannen;2021 september;202930.0;176380.0;26550.0
394;Geslacht: Mannen;2021 oktober;202030.0;175460.0;26570.0
395;Geslacht: Mannen;2021 november;201710.0;174780.0;26930.0
396;Geslacht: Mannen;2021 december;201870.0;174940.0;26930.0
397;Geslacht: Mannen;2022 januari;201390.0;174580.0;26810.0
398;Geslacht: Mannen;2022 februari;200790.0;174090.0;26700.0
399;Geslacht: Mannen;2022 maart;200280.0;173660.0;26620.0
400;Geslacht: Mannen;2022 april;199680.0;173040.0;26650.0
401;Geslacht: Mannen;2022 mei;198950.0;172260.0;26690.0
402;Geslacht: Mannen;2022 juni;198310.0;171610.0;26690.0
403;Geslacht: Mannen;2022 juli;197640.0;171060.0;26570.0
404;Geslacht: Mannen;2022 augustus;196810.0;170160.0;26650.0
405;Geslacht: Mannen;2022 september;196230.0;169480.0;26740.0
406;Geslacht: Mannen;2022 oktober;196050.0;169160.0;26890.0
407;Geslacht: Mannen;2022 november;196530.0;169560.0;26970.0
408;Geslacht: Mannen;2022 december;197040.0;170030.0;27010.0
409;Geslacht: Mannen;2023 januari;197580.0;170610.0;26970.0
410;Geslacht: Mannen;2023 februari;198000.0;171110.0;26900.0
411;Geslacht: Mannen;2023 maart;198770.0;171930.0;26830.0
412;Geslacht: Mannen;2023 april;198780.0;171890.0;26890.0
413;Geslacht: Mannen;2023 mei;198870.0;171680.0;27200.0
414;Geslacht: Mannen;2023 juni;199040.0;171800.0;27240.0
415;Geslacht: Mannen;2023 juli;199240.0;171950.0;27290.0
416;Geslacht: Mannen;2023 augustus;199030.0;171740.0;27290.0
417;Geslacht: Mannen;2023 september;198860.0;171560.0;27300.0
418;Geslacht: Mannen;2023 oktober;199360.0;171980.0;27380.0
419;Geslacht: Mannen;2023 november;200320.0;172800.0;27520.0
420;Geslacht: Mannen;2023 december;201270.0;173720.0;27550.0
421;Geslacht: Mannen;2024 januari;201760.0;174540.0;27220.0
422;Geslacht: Mannen;2024 februari;202630.0;175510.0;27120.0
423;Geslacht: Mannen;2024 maart;203000.0;175820.0;27180.0
424;Geslacht: Mannen;2024 april;203310.0;176040.0;27270.0
425;Geslacht: Mannen;2024 mei;203790.0;176470.0;27320.0
426;Geslacht: Mannen;2024 juni;204210.0;176870.0;27340.0
427;Geslacht: Mannen;2024 juli;204550.0;176920.0;27630.0
428;Geslacht: Mannen;2024 augustus;204260.0;176630.0;27640.0
429;Geslacht: Mannen;2024 september;204150.0;176460.0;27700.0
430;Geslacht: Mannen;2024 oktober;204690.0;176900.0;27800.0
431;Geslacht: Mannen;2024 november;205000.0;177000.0;28000.0
432;Geslacht: Mannen;2024 december;206000.0;179000.0;28000.0
433;Geslacht: Mannen;2025 januari;207000.0;179000.0;28000.0
434;Geslacht: Vrouwen;2007 januari;239050.0;219550.0;19500.0
