ID;SBI93;Grootteklassen;Perioden;AantalBedrijven_1;AantalWerkzamePersonen_2;ArbeidsjarenWerkzamePersonen_3;AantalWerknemers_4;ArbeidsjarenWerknemers_5;TotaleBedrijfsopbrengsten_6;TotaalNettoOmzet_7;OmzetHoofdactiviteit_8;OmzetUitNevenactiviteiten_9;TotaalOverigeBedrijfsopbrengsten_10;TotaleBedrijfslasten_11;TotaalInkoopwaarde_12;InkoopwaardeHulpstoffen_13;InkoopwaardeHandelsgoederen_14;OverigeInkoopwaarde_15;ArbeidskostenTotaal_16;BrutoLonenEnSalarissen_17;WerkgeversdeelSocVerzekeringspremies_18;PremiesPensioenVervroegdeUittreding_19;OverigeSocialeLasten_20;TotaalOverigeBedrijfskosten_21;Afschrijvingen_22;Bedrijfsresultaat_23;FinancieelResultaat_24;FinancieleBaten_25;FinancieleLasten_26;SaldoVoorzieningen_27;OnttrekkingenVrijvalVanVoorzieningen_28;ToevoegingenAanVoorzieningen_29;SaldoBuitengewoneBatenEnLasten_30;BuitengewoneBaten_31;BuitengewoneLasten_32;ResultaatVoorBelastingen_33;MilieudienstenGeleverdAanOverheden_34;MilieudienstenGeleverdAanBedrijven_35;EnergieterugleveringAanNutsbedrijven_36;VerkopenRestproductenAanDerden_37;VerwerkingAfvalReststoffenDoorDerden_38;TransportEnOverslagAfvalDoorDerden_39;SaneringVerontreinigdeGrondDerden_40;OverigeUitbestedeWerkzaamheden_41;AfvalstoffenbelastingStortplaatsenPM_42
16;9001 Afvalwaterinzameling, -behandeling;Totaal werknemers;2002;47.0;2650.0;2456.0;2264.0;2111.0;298.0;279.0;253.0;26.0;19.0;288.0;64.0;22.0;1.0;41.0;91.0;72.0;9.0;6.0;4.0;115.0;18.0;10;-4.0;3.0;7.0;0.0;0.0;1.0;3.0;5.0;2.0;9.0;164.0;80.0;0.0;9.0;13.0;5.0;0.0;23.0;0.0
17;9001 Afvalwaterinzameling, -behandeling;Totaal werknemers;2003;47.0;2885.0;2591.0;2486.0;2280.0;355.0;336.0;302.0;34.0;19.0;346.0;89.0;29.0;5.0;55.0;101.0;80.0;11.0;7.0;4.0;133.0;23.0;9;-5.0;1.0;6.0;0.0;0.0;0.0;1.0;2.0;1.0;6.0;189.0;105.0;0.0;8.0;10.0;3.0;0.0;42.0;0.0
18;9001 Afvalwaterinzameling, -behandeling;Totaal werknemers;2004;61.0;2541.0;2390.0;2141.0;2068.0;320.0;315.0;313.0;2.0;5.0;308.0;76.0;24.0;4.0;48.0;97.0;77.0;9.0;8.0;3.0;119.0;16.0;12;-4.0;1.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;9.0;247.0;62.0;0.0;3.0;17.0;21.0;0.0;10.0;0.0
19;9001 Afvalwaterinzameling, -behandeling;Totaal werknemers;2005;61.0;2771.0;2516.0;2394.0;2243.0;366.0;364.0;361.0;3.0;2.0;348.0;94.0;27.0;1.0;66.0;99.0;80.0;8.0;8.0;3.0;139.0;16.0;18;-5.0;1.0;6.0;0.0;0.0;0.0;0.0;2.0;1.0;14.0;276.0;81.0;4.0;0.0;12.0;6.0;0.0;48.0;0.0
20;9001 Afvalwaterinzameling, -behandeling;0 tot 10 werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
21;9001 Afvalwaterinzameling, -behandeling;0 tot 10 werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
22;9001 Afvalwaterinzameling, -behandeling;0 tot 10 werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
23;9001 Afvalwaterinzameling, -behandeling;0 tot 10 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
24;9001 Afvalwaterinzameling, -behandeling;10 tot 100 werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
25;9001 Afvalwaterinzameling, -behandeling;10 tot 100 werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
26;9001 Afvalwaterinzameling, -behandeling;10 tot 100 werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
27;9001 Afvalwaterinzameling, -behandeling;10 tot 100 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
28;9001 Afvalwaterinzameling, -behandeling;100 en meer werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
29;9001 Afvalwaterinzameling, -behandeling;100 en meer werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
30;9001 Afvalwaterinzameling, -behandeling;100 en meer werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
31;9001 Afvalwaterinzameling, -behandeling;100 en meer werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
32;90021 Afvalinzameling;Totaal werknemers;2002;203.0;11314.0;10991.0;9721.0;9488.0;1701.0;1685.0;1660.0;25.0;17.0;1614.0;642.0;28.0;15.0;599.0;375.0;297.0;48.0;25.0;6.0;479.0;119.0;87;-27.0;6.0;33.0;4.0;10.0;5.0;9.0;38.0;29.0;74.0;389.0;1257.0;1.0;13.0;462.0;91.0;0.0;46.0;2.0
33;90021 Afvalinzameling;Totaal werknemers;2003;209.0;13507.0;12764.0;11143.0;10768.0;1801.0;1778.0;1762.0;16.0;23.0;1671.0;631.0;20.0;22.0;589.0;409.0;325.0;47.0;30.0;6.0;497.0;133.0;131;-29.0;10.0;38.0;0.0;4.0;5.0;-9.0;1.0;10.0;93.0;389.0;1360.0;0.0;14.0;495.0;51.0;0.0;43.0;3.0
34;90021 Afvalinzameling;Totaal werknemers;2004;216.0;13338.0;12579.0;10777.0;10430.0;1872.0;1835.0;1760.0;74.0;37.0;1770.0;698.0;22.0;45.0;631.0;425.0;329.0;48.0;37.0;11.0;490.0;156.0;102;-30.0;13.0;43.0;-2.0;1.0;4.0;-4.0;4.0;8.0;66.0;448.0;1301.0;0.0;12.0;491.0;60.0;0.0;81.0;0.0
35;90021 Afvalinzameling;Totaal werknemers;2005;206.0;13486.0;12716.0;11063.0;10687.0;1908.0;1876.0;1839.0;38.0;32.0;1803.0;689.0;31.0;13.0;645.0;442.0;344.0;48.0;41.0;9.0;509.0;163.0;106;-28.0;17.0;45.0;-2.0;6.0;7.0;7.0;16.0;10.0;83.0;484.0;1341.0;0.0;14.0;518.0;50.0;1.0;75.0;0.0
36;90021 Afvalinzameling;0 tot 10 werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
37;90021 Afvalinzameling;0 tot 10 werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
38;90021 Afvalinzameling;0 tot 10 werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
39;90021 Afvalinzameling;0 tot 10 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
40;90021 Afvalinzameling;10 tot 100 werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
41;90021 Afvalinzameling;10 tot 100 werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
42;90021 Afvalinzameling;10 tot 100 werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
43;90021 Afvalinzameling;10 tot 100 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
44;90021 Afvalinzameling;100 en meer werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
45;90021 Afvalinzameling;100 en meer werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
46;90021 Afvalinzameling;100 en meer werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
47;90021 Afvalinzameling;100 en meer werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
48;90022 Afvalbehandeling;Totaal werknemers;2002;200.0;6105.0;5759.0;4571.0;4299.0;2043.0;1982.0;1947.0;35.0;61.0;1821.0;714.0;79.0;12.0;623.0;207.0;169.0;21.0;14.0;3.0;673.0;228.0;221;-103.0;46.0;149.0;-22.0;20.0;42.0;-3.0;9.0;11.0;94.0;897.0;948.0;81.0;20.0;414.0;80.0;8.0;122.0;143.0
49;90022 Afvalbehandeling;Totaal werknemers;2003;193.0;5721.0;5379.0;4169.0;3926.0;2087.0;2037.0;1995.0;41.0;51.0;1865.0;808.0;66.0;9.0;733.0;204.0;167.0;18.0;16.0;3.0;636.0;217.0;222;-96.0;48.0;144.0;-15.0;25.0;40.0;-5.0;7.0;12.0;107.0;951.0;920.0;108.0;16.0;530.0;128.0;2.0;74.0;93.0
50;90022 Afvalbehandeling;Totaal werknemers;2004;194.0;5711.0;5379.0;4292.0;4049.0;2135.0;2076.0;2052.0;24.0;59.0;1871.0;864.0;59.0;30.0;775.0;199.0;158.0;19.0;19.0;4.0;548.0;260.0;264;-125.0;44.0;169.0;-36.0;17.0;52.0;0.0;5.0;5.0;103.0;1038.0;896.0;92.0;26.0;502.0;79.0;4.0;190.0;69.0
51;90022 Afvalbehandeling;Totaal werknemers;2005;188.0;5497.0;5196.0;4618.0;4365.0;1841.0;1794.0;1775.0;19.0;47.0;1525.0;555.0;56.0;2.0;497.0;222.0;175.0;19.0;24.0;4.0;509.0;239.0;317;-110.0;51.0;161.0;-21.0;31.0;53.0;58.0;63.0;5.0;243.0;884.0;693.0;100.0;98.0;293.0;110.0;8.0;86.0;114.0
52;90022 Afvalbehandeling;0 tot 10 werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
53;90022 Afvalbehandeling;0 tot 10 werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
54;90022 Afvalbehandeling;0 tot 10 werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
55;90022 Afvalbehandeling;0 tot 10 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
56;90022 Afvalbehandeling;10 tot 100 werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
57;90022 Afvalbehandeling;10 tot 100 werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
58;90022 Afvalbehandeling;10 tot 100 werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
59;90022 Afvalbehandeling;10 tot 100 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
60;90022 Afvalbehandeling;100 en meer werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
61;90022 Afvalbehandeling;100 en meer werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
62;90022 Afvalbehandeling;100 en meer werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
63;90022 Afvalbehandeling;100 en meer werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
64;9003 Sanering van milieuverontreiniging;Totaal werknemers;2002;214.0;1989.0;1840.0;1660.0;1522.0;324.0;319.0;310.0;9.0;5.0;302.0;149.0;35.0;6.0;109.0;63.0;50.0;8.0;3.0;2.0;76.0;13.0;22;-1.0;1.0;3.0;-1.0;2.0;2.0;-1.0;0.0;2.0;19.0;83.0;222.0;0.0;5.0;36.0;9.0;10.0;54.0;0.0
65;9003 Sanering van milieuverontreiniging;Totaal werknemers;2003;203.0;1964.0;1856.0;1696.0;1614.0;347.0;343.0;339.0;4.0;4.0;327.0;177.0;31.0;14.0;132.0;65.0;53.0;7.0;3.0;1.0;74.0;12.0;19;-1.0;2.0;3.0;0.0;2.0;1.0;-1.0;1.0;2.0;17.0;95.0;237.0;0.0;6.0;51.0;10.0;12.0;59.0;0.0
66;9003 Sanering van milieuverontreiniging;Totaal werknemers;2004;127.0;1366.0;1303.0;1130.0;1078.0;296.0;290.0;284.0;7.0;5.0;292.0;169.0;30.0;3.0;135.0;48.0;39.0;6.0;2.0;1.0;64.0;11.0;4;-2.0;1.0;4.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0;101.0;183.0;0.0;0.0;42.0;14.0;28.0;51.0;0.0
67;9003 Sanering van milieuverontreiniging;Totaal werknemers;2005;117.0;1554.0;1483.0;1386.0;1318.0;308.0;306.0;287.0;19.0;3.0;292.0;176.0;28.0;4.0;144.0;52.0;44.0;5.0;2.0;1.0;54.0;9.0;16;-1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;15.0;84.0;201.0;0.0;3.0;29.0;17.0;28.0;69.0;0.0
68;9003 Sanering van milieuverontreiniging;0 tot 10 werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
69;9003 Sanering van milieuverontreiniging;0 tot 10 werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
70;9003 Sanering van milieuverontreiniging;0 tot 10 werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
71;9003 Sanering van milieuverontreiniging;0 tot 10 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
72;9003 Sanering van milieuverontreiniging;10 tot 100 werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
73;9003 Sanering van milieuverontreiniging;10 tot 100 werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
74;9003 Sanering van milieuverontreiniging;10 tot 100 werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
75;9003 Sanering van milieuverontreiniging;10 tot 100 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
76;9003 Sanering van milieuverontreiniging;100 en meer werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
77;9003 Sanering van milieuverontreiniging;100 en meer werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
78;9003 Sanering van milieuverontreiniging;100 en meer werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
79;9003 Sanering van milieuverontreiniging;100 en meer werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
