ID;Producten;Perioden;TotaalBinnenlandseAfleveringen_1;Raffinaderijen_2;BlendingInDouaneEntrepot_3;Producten_4;Overige_5;Raffinaderijen_6;PetrochemischeIndustrie_7;Massa_8;Volume_9
129;Aardolieproducten;2003;58438374.0;18634895.0;0.0;13972534.0;7103734.0;2441237.0;2008136.0;14277838.0;
130;Aardolieproducten;2004 januari;4752382.0;1572376.0;0.0;1060900.0;634324.0;217965.0;168967.0;1097850.0;
131;Aardolieproducten;2004 februari;4833270.0;1421493.0;0.0;1176412.0;797853.0;218803.0;138523.0;1080186.0;
132;Aardolieproducten;2004 maart;5346946.0;1871955.0;0.0;1183329.0;611962.0;234057.0;156094.0;1289549.0;
133;Aardolieproducten;2004 1e kwartaal;14932598.0;4865824.0;0.0;3420641.0;2044139.0;670825.0;463584.0;3467585.0;
134;Aardolieproducten;2004 april;5795400.0;2358879.0;0.0;1261391.0;529676.0;216137.0;162083.0;1267234.0;
135;Aardolieproducten;2004 mei;4934444.0;1663464.0;0.0;1190411.0;593330.0;211460.0;171644.0;1104135.0;
136;Aardolieproducten;2004 juni;5341289.0;1760654.0;0.0;1353923.0;614792.0;216878.0;167974.0;1227068.0;
137;Aardolieproducten;2004 2e kwartaal;16071133.0;5782997.0;0.0;3805725.0;1737798.0;644475.0;501701.0;3598437.0;
138;Aardolieproducten;2004 1e halfjaar;31003731.0;10648821.0;0.0;7226366.0;3781937.0;1315300.0;965285.0;7066022.0;
139;Aardolieproducten;2004 juli;4983759.0;1465465.0;0.0;1316386.0;629258.0;220746.0;166219.0;1185685.0;
140;Aardolieproducten;2004 augustus;5134893.0;1659134.0;0.0;1383575.0;565471.0;214001.0;168695.0;1144017.0;
141;Aardolieproducten;2004 september;4937334.0;1411425.0;0.0;1287680.0;598035.0;196863.0;155878.0;1287453.0;
142;Aardolieproducten;2004 3e kwartaal;15055986.0;4536024.0;0.0;3987641.0;1792764.0;631610.0;490792.0;3617155.0;
143;Aardolieproducten;2004 oktober;4878043.0;1558318.0;0.0;1051855.0;671420.0;186389.0;145968.0;1264093.0;
144;Aardolieproducten;2004 november;4685283.0;1284904.0;0.0;1224942.0;615108.0;198031.0;145536.0;1216762.0;
145;Aardolieproducten;2004 december;4971937.0;1184567.0;0.0;1363968.0;779443.0;234177.0;166524.0;1243258.0;
146;Aardolieproducten;2004 4e kwartaal;14535263.0;4027789.0;0.0;3640765.0;2065971.0;618597.0;458028.0;3724113.0;
147;Aardolieproducten;2004 2e halfjaar;29591249.0;8563813.0;0.0;7628406.0;3858735.0;1250207.0;948820.0;7341268.0;
148;Aardolieproducten;2004;60594980.0;19212634.0;0.0;14854772.0;7640672.0;2565507.0;1914105.0;14407290.0;
149;Aardolieproducten;2005 januari;5564854.0;1815111.0;0.0;1456650.0;811826.0;243907.0;152563.0;1084797.0;
150;Aardolieproducten;2005 februari;4818533.0;1348170.0;0.0;1294364.0;731327.0;221680.0;150641.0;1072351.0;
151;Aardolieproducten;2005 maart;5560012.0;1672571.0;0.0;1381296.0;876548.0;239972.0;158721.0;1230904.0;
152;Aardolieproducten;2005 1e kwartaal;15943399.0;4835852.0;0.0;4132310.0;2419701.0;705559.0;461925.0;3388052.0;
153;Aardolieproducten;2005 april;5355789.0;1653922.0;0.0;1250588.0;826919.0;230232.0;155924.0;1238204.0;
154;Aardolieproducten;2005 mei;5232026.0;1554786.0;0.0;1299092.0;773399.0;236618.0;148699.0;1219432.0;
155;Aardolieproducten;2005 juni;4923755.0;1433834.0;0.0;1159219.0;711605.0;216145.0;141518.0;1261434.0;
156;Aardolieproducten;2005 2e kwartaal;15511570.0;4642542.0;0.0;3708899.0;2311923.0;682995.0;446141.0;3719070.0;
157;Aardolieproducten;2005 1e halfjaar;31454969.0;9478394.0;0.0;7841209.0;4731624.0;1388554.0;908066.0;7107122.0;
158;Aardolieproducten;2005 juli;4842615.0;1517885.0;0.0;1169188.0;646189.0;199625.0;149350.0;1160378.0;
159;Aardolieproducten;2005 augustus;5629005.0;1642008.0;0.0;1693868.0;739651.0;235500.0;143797.0;1174181.0;
160;Aardolieproducten;2005 september;5506606.0;1598867.0;0.0;1483335.0;793935.0;210989.0;146405.0;1273075.0;
161;Aardolieproducten;2005 3e kwartaal;15978226.0;4758415.0;0.0;4346391.0;2179775.0;646459.0;441170.0;3606016.0;
162;Aardolieproducten;2005 oktober;5019628.0;1687768.0;0.0;1094726.0;671302.0;183761.0;132263.0;1249808.0;
163;Aardolieproducten;2005 november;4944985.0;1339783.0;0.0;1197756.0;785608.0;197164.0;130998.0;1293676.0;
164;Aardolieproducten;2005 december;5136470.0;1464151.0;0.0;1351800.0;772552.0;174286.0;140534.0;1233147.0;
165;Aardolieproducten;2005 4e kwartaal;15101083.0;4491702.0;0.0;3644282.0;2229462.0;555211.0;403795.0;3776631.0;
166;Aardolieproducten;2005 2e halfjaar;31079309.0;9250117.0;0.0;7990673.0;4409237.0;1201670.0;844965.0;7382647.0;
167;Aardolieproducten;2005;62534278.0;18728511.0;0.0;15831882.0;9140861.0;2590224.0;1753031.0;14489769.0;
168;Aardolieproducten;2006 januari;5407025.0;1924235.0;0.0;1229396.0;745248.0;201757.0;185022.0;1121367.0;
169;Aardolieproducten;2006 februari;4829420.0;1423483.0;0.0;1229580.0;718166.0;207261.0;180900.0;1070030.0;
170;Aardolieproducten;2006 maart;5380652.0;1632587.0;0.0;1347808.0;728170.0;206557.0;185654.0;1279876.0;
171;Aardolieproducten;2006 1e kwartaal;15617097.0;4980305.0;0.0;3806784.0;2191584.0;615575.0;551576.0;3471273.0;
172;Aardolieproducten;2006 april;4873632.0;1606511.0;0.0;1170877.0;563806.0;179823.0;186539.0;1166076.0;
173;Aardolieproducten;2006 mei;5054160.0;1565086.0;0.0;1253564.0;544051.0;197867.0;204295.0;1289297.0;
174;Aardolieproducten;2006 juni;5445847.0;1887632.0;0.0;1373655.0;605455.0;184229.0;202403.0;1192473.0;
175;Aardolieproducten;2006 2e kwartaal;15373639.0;5059229.0;0.0;3798096.0;1713312.0;561919.0;593237.0;3647846.0;
176;Aardolieproducten;2006 1e halfjaar;30990736.0;10039534.0;0.0;7604880.0;3904896.0;1177494.0;1144813.0;7119119.0;
177;Aardolieproducten;2006 juli;5348005.0;1729745.0;0.0;1386726.0;714697.0;189338.0;200096.0;1127403.0;
178;Aardolieproducten;2006 augustus;5582669.0;1783221.0;0.0;1539251.0;680112.0;209175.0;212394.0;1158516.0;
179;Aardolieproducten;2006 september;5079150.0;1649065.0;0.0;1129449.0;706799.0;209403.0;184112.0;1200322.0;
180;Aardolieproducten;2006 3e kwartaal;16009824.0;5162031.0;0.0;4055426.0;2101608.0;607916.0;596602.0;3486241.0;
181;Aardolieproducten;2006 oktober;4736151.0;1533896.0;0.0;832004.0;683010.0;252473.0;141794.0;1292974.0;
182;Aardolieproducten;2006 november;4909025.0;1342527.0;0.0;1181035.0;717363.0;199569.0;187091.0;1281440.0;
183;Aardolieproducten;2006 december;4930064.0;1243992.0;0.0;1325724.0;759555.0;220192.0;217571.0;1163030.0;
184;Aardolieproducten;2006 4e kwartaal;14575240.0;4120415.0;0.0;3334157.0;2160648.0;672234.0;550342.0;3737444.0;
185;Aardolieproducten;2006 2e halfjaar;30585064.0;9282446.0;0.0;7389583.0;4262256.0;1280150.0;1146944.0;7223685.0;
186;Aardolieproducten;2006;61575800.0;19321980.0;0.0;14994463.0;8167152.0;2457644.0;2291757.0;14342804.0;
187;Aardolieproducten;2007 januari;4492313.0;1579230.0;0.0;1325946.0;0.0;216510.0;234326.0;1136301.0;
188;Aardolieproducten;2007 februari;4942315.0;1865191.0;0.0;1608054.0;0.0;176347.0;188997.0;1103726.0;
189;Aardolieproducten;2007 maart;4790027.0;1767910.0;0.0;1414292.0;0.0;203210.0;123089.0;1281526.0;
190;Aardolieproducten;2007 1e kwartaal;14224655.0;5212331.0;0.0;4348292.0;0.0;596067.0;546412.0;3521553.0;
191;Aardolieproducten;2007 april;4906848.0;1988265.0;0.0;1283466.0;0.0;240642.0;190198.0;1204277.0;
192;Aardolieproducten;2007 mei;4876617.0;1572339.0;0.0;1524696.0;0.0;247844.0;218778.0;1312960.0;
193;Aardolieproducten;2007 juni;5416914.0;2279157.0;0.0;1463280.0;0.0;228287.0;194870.0;1251320.0;
194;Aardolieproducten;2007 2e kwartaal;15200401.0;5839761.0;0.0;4271442.0;0.0;716773.0;603846.0;3768579.0;
195;Aardolieproducten;2007 1e halfjaar;29425056.0;11052092.0;0.0;8619734.0;0.0;1312840.0;1150258.0;7290132.0;
196;Aardolieproducten;2007 juli;5487097.0;2312817.0;0.0;1498535.0;0.0;257733.0;227103.0;1190909.0;
197;Aardolieproducten;2007 augustus;5379218.0;2256141.0;0.0;1470529.0;0.0;231272.0;216723.0;1204553.0;
198;Aardolieproducten;2007 september;5086858.0;2003125.0;0.0;1415580.0;0.0;243798.0;199483.0;1224872.0;
199;Aardolieproducten;2007 3e kwartaal;15953173.0;6572083.0;0.0;4384644.0;0.0;732803.0;643309.0;3620334.0;
200;Aardolieproducten;2007 oktober;5151269.0;1942657.0;0.0;1454085.0;0.0;220135.0;219658.0;1314734.0;
201;Aardolieproducten;2007 november;5319190.0;2109902.0;0.0;1501008.0;0.0;227192.0;209171.0;1271917.0;
202;Aardolieproducten;2007 december;5085024.0;1848049.0;0.0;1544469.0;0.0;263117.0;227757.0;1201632.0;
203;Aardolieproducten;2007 4e kwartaal;15555483.0;5900608.0;0.0;4499562.0;0.0;710444.0;656586.0;3788283.0;
204;Aardolieproducten;2007 2e halfjaar;31508656.0;12472691.0;0.0;8884206.0;0.0;1443247.0;1299895.0;7408617.0;
205;Aardolieproducten;2007;60933712.0;23524783.0;0.0;17503940.0;0.0;2756087.0;2450153.0;14698749.0;
206;Aardolieproducten;2008 januari;4921726.0;2222536.0;0.0;377160.0;651690.0;228058.0;220960.0;1221322.0;
207;Aardolieproducten;2008 februari;4977952.0;2310601.0;0.0;381035.0;685975.0;220388.0;206803.0;1173150.0;
208;Aardolieproducten;2008 maart;4430677.0;1869029.0;0.0;219545.0;649590.0;234492.0;214246.0;1243775.0;0.0
209;Aardolieproducten;2008 1e kwartaal;14330355.0;6402166.0;0.0;977740.0;1987255.0;682938.0;642009.0;3638247.0;
210;Aardolieproducten;2008 april;4801385.0;2560643.0;0.0;159707.0;421413.0;205977.0;180126.0;1273519.0;
211;Aardolieproducten;2008 mei;5045496.0;2515602.0;0.0;207769.0;664796.0;217582.0;185687.0;1254060.0;
212;Aardolieproducten;2008 juni;5060480.0;2540448.0;0.0;227867.0;654755.0;219644.0;187108.0;1230658.0;
213;Aardolieproducten;2008 2e kwartaal;14907361.0;7616693.0;0.0;595343.0;1740964.0;643203.0;552921.0;3758237.0;
214;Aardolieproducten;2008 1e halfjaar;29237716.0;14018859.0;0.0;1573083.0;3728219.0;1326141.0;1194930.0;7396484.0;
215;Aardolieproducten;2008 juli;5181389.0;2607583.0;0.0;220324.0;744322.0;236410.0;195323.0;1177427.0;
216;Aardolieproducten;2008 augustus;4869477.0;2421188.0;0.0;186002.0;741022.0;233699.0;182159.0;1105407.0;
217;Aardolieproducten;2008 september;5358266.0;2767650.0;0.0;274014.0;646547.0;214817.0;187644.0;1267594.0;
218;Aardolieproducten;2008 3e kwartaal;15409132.0;7796421.0;0.0;680340.0;2131891.0;684926.0;565126.0;3550428.0;
219;Aardolieproducten;2008 oktober;5046946.0;2595569.0;0.0;205352.0;607288.0;174530.0;169741.0;1294466.0;
220;Aardolieproducten;2008 november;4603064.0;2518866.0;0.0;282269.0;308223.0;174622.0;118904.0;1200180.0;
221;Aardolieproducten;2008 december;4994769.0;2704139.0;0.0;190717.0;579715.0;202306.0;117969.0;1199923.0;
222;Aardolieproducten;2008 4e kwartaal;14644779.0;7818574.0;0.0;678338.0;1495226.0;551458.0;406614.0;3694569.0;
223;Aardolieproducten;2008 2e halfjaar;30053911.0;15614995.0;0.0;1358678.0;3627117.0;1236384.0;971740.0;7244997.0;
224;Aardolieproducten;2008;59291627.0;29633854.0;0.0;2931761.0;7355336.0;2562525.0;2166670.0;14641481.0;
225;Aardolieproducten;2009 januari;4603689.0;2316964.0;0.0;169614.0;617948.0;213596.0;161492.0;1124075.0;
226;Aardolieproducten;2009 februari;4977400.0;2696696.0;0.0;170565.0;667993.0;185244.0;173936.0;1082966.0;
227;Aardolieproducten;2009 maart;5339981.0;2887421.0;0.0;195058.0;637000.0;204713.0;180796.0;1234993.0;
228;Aardolieproducten;2009 1e kwartaal;14921070.0;7901081.0;0.0;535237.0;1922941.0;603553.0;516224.0;3442034.0;
229;Aardolieproducten;2009 april;5001997.0;2659499.0;0.0;161357.0;606676.0;192884.0;173056.0;1208525.0;
230;Aardolieproducten;2009 mei;5021897.0;2494574.0;0.0;224483.0;733577.0;197666.0;182611.0;1188986.0;
231;Raffinaderijgas;1946;;;;;;;;;
232;Raffinaderijgas;1947;;;;;;;;;
233;Raffinaderijgas;1948;;;;;;;;;
234;Raffinaderijgas;1949;;;;;;;;;
235;Raffinaderijgas;1950;;;;;;;;;
236;Raffinaderijgas;1951;;;;;;;;;
237;Raffinaderijgas;1952;;;;;;;;;
238;Raffinaderijgas;1953;;;;;;;;;
239;Raffinaderijgas;1954;;;;;;;;;
240;Raffinaderijgas;1955;51000.0;;;;;;;51000.0;
241;Raffinaderijgas;1956;71000.0;;;;;;;71000.0;
242;Raffinaderijgas;1957;70000.0;;;;;;;70000.0;
243;Raffinaderijgas;1958;80000.0;;;;;;;80000.0;
244;Raffinaderijgas;1959;102000.0;;;;;;;102000.0;
245;Raffinaderijgas;1960;143000.0;;;;;;;143000.0;
246;Raffinaderijgas;1961;161000.0;;;;;;;161000.0;
247;Raffinaderijgas;1962;193000.0;;;;;;;193000.0;
248;Raffinaderijgas;1963;204000.0;;;;;;;204000.0;
249;Raffinaderijgas;1964;166000.0;;;;;;;166000.0;
250;Raffinaderijgas;1965;166000.0;;;;;;;166000.0;
251;Raffinaderijgas;1966;118000.0;;;;;;;118000.0;
