ID;RegioS;Perioden;TotaalJeugdzorgtrajectenInNatura_1;TotaalJeugdhulptrajectenInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbeschermingstrajecten_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclasseringstrajecten_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCriem_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
10;Nederland;31 december 2019;402445.0;364320.0;330115.0;51920.0;278195.0;205235.0;20480.0;52480.0;34210.0;18290.0;3830.0;965.0;11125.0;32155.0;22075.0;21645.0;425.0;10085.0;9835.0;140.0;110.0;5970.0;5180.0;610.0;120.0;50.0;;10.0;
11;Nederland;30 juni 2020;382930.0;344200.0;310720.0;51085.0;259635.0;187930.0;20335.0;51370.0;33480.0;18175.0;3650.0;850.0;10800.0;32670.0;22590.0;22260.0;325.0;10080.0;9800.0;115.0;160.0;6065.0;5165.0;715.0;150.0;20.0;;10.0;
12;Nederland;31 december 2020;382820.0;344080.0;310495.0;49530.0;260970.0;188975.0;20655.0;51335.0;33585.0;18290.0;3695.0;840.0;10760.0;33180.0;23095.0;22715.0;380.0;10085.0;9815.0;120.0;155.0;5555.0;4800.0;585.0;130.0;30.0;;10.0;
13;Noord-Nederland (LD);31 maart 2015;38870.0;34185.0;30650.0;435.0;30215.0;25695.0;1190.0;3330.0;3535.0;2245.0;410.0;140.0;745.0;3870.0;2685.0;2660.0;25.0;1185.0;1170.0;15.0;;815.0;730.0;60.0;15.0;;;;
14;Noord-Nederland (LD);30 juni 2015;41170.0;36495.0;32895.0;580.0;32320.0;27450.0;1300.0;3565.0;3600.0;2240.0;445.0;155.0;765.0;3830.0;2620.0;2575.0;40.0;1210.0;1195.0;15.0;;850.0;745.0;75.0;20.0;;;;
15;Noord-Nederland (LD);31 december 2015;41130.0;36640.0;32980.0;760.0;32220.0;27065.0;1460.0;3690.0;3665.0;2245.0;480.0;130.0;810.0;3685.0;2460.0;2435.0;25.0;1225.0;1220.0;;;805.0;685.0;85.0;25.0;10.0;;;
16;Noord-Nederland (LD);30 juni 2016;39575.0;35155.0;30465.0;740.0;29720.0;24435.0;1285.0;4000.0;4695.0;2470.0;685.0;125.0;1415.0;3635.0;2370.0;2335.0;30.0;1265.0;1260.0;;;780.0;690.0;80.0;10.0;;;;
17;Noord-Nederland (LD);31 december 2016;39890.0;35480.0;30715.0;855.0;29860.0;24415.0;1235.0;4210.0;4765.0;2450.0;745.0;105.0;1470.0;3650.0;2375.0;2350.0;25.0;1275.0;1265.0;10.0;;760.0;685.0;60.0;10.0;;;;
18;Noord-Nederland (LD);30 juni 2017;47705.0;43340.0;38195.0;2575.0;35620.0;30210.0;1435.0;3975.0;5145.0;2655.0;570.0;150.0;1775.0;3635.0;2285.0;2275.0;10.0;1350.0;1330.0;20.0;;730.0;600.0;115.0;15.0;;;;
19;Noord-Nederland (LD);31 december 2017;46530.0;42200.0;36960.0;2180.0;34785.0;29070.0;1540.0;4175.0;5240.0;2685.0;575.0;150.0;1830.0;3615.0;2270.0;2235.0;30.0;1350.0;1335.0;10.0;;715.0;590.0;105.0;15.0;;;;
20;Noord-Nederland (LD);30 juni 2018;42920.0;38575.0;33770.0;1560.0;32210.0;27260.0;970.0;3985.0;4805.0;2145.0;510.0;90.0;2055.0;3645.0;2305.0;2285.0;20.0;1345.0;1315.0;15.0;15.0;700.0;585.0;100.0;10.0;;;;
21;Noord-Nederland (LD);31 december 2018;42905.0;38595.0;33710.0;1555.0;32160.0;27090.0;895.0;4170.0;4885.0;2145.0;465.0;100.0;2175.0;3650.0;2315.0;2290.0;25.0;1335.0;1315.0;10.0;15.0;655.0;565.0;70.0;15.0;;;;
22;Noord-Nederland (LD);30 juni 2019;42015.0;37665.0;32980.0;1245.0;31735.0;25315.0;1470.0;4950.0;4685.0;2315.0;575.0;105.0;1695.0;3695.0;2315.0;2290.0;20.0;1380.0;1350.0;20.0;10.0;655.0;545.0;90.0;10.0;;;;
23;Noord-Nederland (LD);31 december 2019;40575.0;36170.0;31615.0;1085.0;30530.0;24115.0;1455.0;4965.0;4555.0;2350.0;530.0;100.0;1580.0;3780.0;2410.0;2385.0;25.0;1370.0;1345.0;15.0;10.0;620.0;525.0;75.0;10.0;10.0;;;
24;Noord-Nederland (LD);30 juni 2020;39850.0;35340.0;31300.0;1395.0;29910.0;23995.0;1420.0;4490.0;4035.0;2260.0;485.0;40.0;1250.0;3885.0;2460.0;2445.0;15.0;1420.0;1390.0;10.0;25.0;625.0;550.0;55.0;20.0;;;;
25;Noord-Nederland (LD);31 december 2020;39275.0;34745.0;30625.0;1080.0;29545.0;23625.0;1340.0;4580.0;4120.0;2280.0;450.0;65.0;1325.0;3950.0;2500.0;2475.0;30.0;1450.0;1415.0;10.0;25.0;580.0;520.0;40.0;10.0;;;;
26;Oost-Nederland (LD);31 maart 2015;70460.0;60985.0;52750.0;1050.0;51700.0;39835.0;4420.0;7445.0;8235.0;4065.0;1130.0;235.0;2805.0;7860.0;5860.0;5805.0;55.0;2000.0;1985.0;15.0;;1610.0;1365.0;205.0;15.0;20.0;;;
27;Oost-Nederland (LD);30 juni 2015;74870.0;65595.0;57150.0;1285.0;55865.0;43015.0;4785.0;8065.0;8445.0;4135.0;1135.0;255.0;2920.0;7655.0;5625.0;5550.0;75.0;2030.0;2015.0;15.0;;1620.0;1355.0;205.0;25.0;25.0;;;
28;Oost-Nederland (LD);31 december 2015;78405.0;69485.0;61010.0;1415.0;59595.0;45880.0;5105.0;8610.0;8475.0;4145.0;1200.0;235.0;2900.0;7290.0;5160.0;5085.0;75.0;2130.0;2110.0;20.0;;1630.0;1365.0;225.0;25.0;15.0;;;
29;Oost-Nederland (LD);30 juni 2016;76590.0;68080.0;59250.0;1815.0;57435.0;44105.0;5640.0;7690.0;8830.0;4085.0;860.0;235.0;3650.0;7105.0;4820.0;4725.0;95.0;2285.0;2260.0;25.0;;1405.0;1215.0;145.0;15.0;30.0;;;
30;Oost-Nederland (LD);31 december 2016;78385.0;69975.0;61075.0;1685.0;59390.0;44880.0;6125.0;8380.0;8895.0;4120.0;845.0;230.0;3700.0;7085.0;4745.0;4665.0;80.0;2340.0;2315.0;20.0;;1330.0;1185.0;105.0;10.0;30.0;;;
31;Oost-Nederland (LD);30 juni 2017;80990.0;72435.0;62795.0;2825.0;59965.0;45640.0;5915.0;8410.0;9645.0;4120.0;975.0;275.0;4275.0;7190.0;4715.0;4660.0;60.0;2470.0;2445.0;20.0;;1370.0;1180.0;150.0;15.0;20.0;;;
32;Oost-Nederland (LD);31 december 2017;78500.0;69965.0;60245.0;2840.0;57405.0;42725.0;5975.0;8710.0;9720.0;4040.0;975.0;305.0;4400.0;7195.0;4740.0;4655.0;85.0;2455.0;2435.0;15.0;;1340.0;1170.0;135.0;20.0;15.0;;;
33;Oost-Nederland (LD);30 juni 2018;82950.0;74260.0;65625.0;2745.0;62880.0;45080.0;5905.0;11895.0;8635.0;4180.0;1025.0;285.0;3145.0;7400.0;4815.0;4740.0;75.0;2585.0;2550.0;15.0;20.0;1290.0;1140.0;110.0;20.0;20.0;;;
34;Oost-Nederland (LD);31 december 2018;85470.0;76810.0;68125.0;2705.0;65420.0;46990.0;6080.0;12345.0;8685.0;4150.0;1060.0;260.0;3220.0;7420.0;4850.0;4760.0;90.0;2570.0;2540.0;10.0;20.0;1240.0;1070.0;125.0;25.0;15.0;;;
35;Oost-Nederland (LD);30 juni 2019;86480.0;77550.0;68695.0;2665.0;66030.0;47170.0;5770.0;13090.0;8855.0;4155.0;1060.0;250.0;3385.0;7705.0;5105.0;5025.0;80.0;2600.0;2545.0;15.0;35.0;1225.0;1050.0;135.0;25.0;10.0;;;
36;Oost-Nederland (LD);31 december 2019;86380.0;77285.0;68655.0;2745.0;65915.0;46850.0;5745.0;13320.0;8630.0;4060.0;1065.0;220.0;3285.0;7875.0;5290.0;5190.0;100.0;2590.0;2540.0;15.0;30.0;1220.0;1060.0;120.0;20.0;15.0;;;
37;Oost-Nederland (LD);30 juni 2020;83080.0;73765.0;65110.0;3035.0;62075.0;42740.0;5655.0;13675.0;8655.0;4050.0;1040.0;175.0;3390.0;8075.0;5490.0;5420.0;70.0;2585.0;2525.0;25.0;40.0;1240.0;1055.0;150.0;30.0;;;;
38;Oost-Nederland (LD);31 december 2020;84305.0;74995.0;66345.0;3280.0;63065.0;43425.0;5820.0;13820.0;8650.0;4025.0;1065.0;165.0;3400.0;8175.0;5610.0;5520.0;85.0;2570.0;2520.0;10.0;40.0;1130.0;965.0;135.0;25.0;;;;
39;West-Nederland (LD);31 maart 2015;143670.0;124355.0;109860.0;10735.0;99125.0;79635.0;5800.0;13685.0;14495.0;8755.0;825.0;615.0;4305.0;14935.0;10955.0;10830.0;125.0;3985.0;3915.0;60.0;10.0;4380.0;3540.0;480.0;55.0;20.0;;140.0;145.0
40;West-Nederland (LD);30 juni 2015;154150.0;135220.0;120420.0;13980.0;106440.0;86245.0;6235.0;13960.0;14800.0;8805.0;875.0;665.0;4460.0;14490.0;10475.0;10320.0;155.0;4015.0;3950.0;60.0;10.0;4440.0;3600.0;480.0;50.0;30.0;;140.0;145.0
41;West-Nederland (LD);31 december 2015;155425.0;137340.0;122805.0;17660.0;105140.0;84570.0;6255.0;14315.0;14540.0;8720.0;885.0;610.0;4325.0;13660.0;9550.0;9425.0;125.0;4110.0;4045.0;65.0;;4420.0;3600.0;465.0;55.0;25.0;;135.0;145.0
42;West-Nederland (LD);30 juni 2016;169285.0;151700.0;136110.0;31145.0;104965.0;83570.0;6770.0;14625.0;15590.0;8730.0;1190.0;625.0;5045.0;13715.0;9395.0;9250.0;150.0;4320.0;4245.0;40.0;30.0;3870.0;3220.0;335.0;65.0;15.0;;15.0;220.0
43;West-Nederland (LD);31 december 2016;170930.0;153995.0;138220.0;33305.0;104915.0;82425.0;6945.0;15545.0;15775.0;8710.0;1250.0;630.0;5190.0;13455.0;9185.0;9015.0;170.0;4270.0;4195.0;50.0;25.0;3480.0;2990.0;270.0;50.0;25.0;;10.0;135.0
44;West-Nederland (LD);30 juni 2017;179590.0;162445.0;146115.0;40830.0;105285.0;84240.0;7470.0;13575.0;16330.0;8840.0;1360.0;645.0;5485.0;13715.0;9395.0;9240.0;155.0;4320.0;4230.0;60.0;30.0;3430.0;3010.0;330.0;65.0;25.0;;;
45;West-Nederland (LD);31 december 2017;170045.0;153025.0;136835.0;36960.0;99875.0;78855.0;7240.0;13780.0;16190.0;8815.0;1430.0;610.0;5330.0;13760.0;9510.0;9365.0;145.0;4250.0;4175.0;50.0;25.0;3260.0;2860.0;320.0;50.0;15.0;;;
46;West-Nederland (LD);30 juni 2018;188480.0;171285.0;156145.0;39220.0;116920.0;87825.0;8625.0;20470.0;15140.0;8365.0;2145.0;570.0;4055.0;14045.0;9755.0;9545.0;210.0;4290.0;4200.0;55.0;35.0;3150.0;2775.0;295.0;45.0;20.0;;10.0;
47;West-Nederland (LD);31 december 2018;195515.0;178415.0;163330.0;37810.0;125520.0;95105.0;9020.0;21395.0;15080.0;8295.0;2150.0;495.0;4145.0;14085.0;9800.0;9615.0;185.0;4285.0;4200.0;55.0;30.0;3020.0;2615.0;320.0;45.0;20.0;;10.0;
48;West-Nederland (LD);30 juni 2019;196365.0;178975.0;163350.0;43100.0;120255.0;88420.0;8990.0;22845.0;15620.0;9215.0;1535.0;640.0;4235.0;14295.0;10030.0;9840.0;190.0;4265.0;4125.0;80.0;60.0;3100.0;2685.0;335.0;55.0;15.0;;10.0;
49;West-Nederland (LD);31 december 2019;194460.0;177190.0;162265.0;40990.0;121275.0;89205.0;8700.0;23370.0;14920.0;8885.0;1570.0;480.0;3985.0;14180.0;9975.0;9745.0;230.0;4205.0;4070.0;75.0;55.0;3095.0;2715.0;285.0;60.0;20.0;;10.0;
50;West-Nederland (LD);30 juni 2020;183830.0;166495.0;151700.0;39495.0;112205.0;79575.0;9255.0;23375.0;14795.0;8900.0;1495.0;490.0;3910.0;14175.0;10055.0;9885.0;170.0;4120.0;3985.0;55.0;80.0;3160.0;2695.0;380.0;75.0;10.0;;;
51;West-Nederland (LD);31 december 2020;182465.0;165205.0;150565.0;37640.0;112925.0;80205.0;9450.0;23265.0;14640.0;8955.0;1585.0;475.0;3625.0;14385.0;10270.0;10055.0;215.0;4115.0;3970.0;70.0;80.0;2875.0;2475.0;320.0;60.0;15.0;;;
52;Zuid-Nederland (LD);31 maart 2015;66595.0;58195.0;51880.0;2490.0;49395.0;36330.0;5195.0;7870.0;6315.0;3225.0;580.0;240.0;2270.0;6900.0;5110.0;5060.0;50.0;1790.0;1760.0;25.0;;1505.0;1340.0;130.0;25.0;10.0;;;
53;Zuid-Nederland (LD);30 juni 2015;71180.0;62870.0;56500.0;3135.0;53365.0;38915.0;5830.0;8620.0;6370.0;3225.0;630.0;235.0;2285.0;6805.0;5005.0;4960.0;45.0;1795.0;1775.0;20.0;;1510.0;1310.0;145.0;35.0;20.0;;;
54;Zuid-Nederland (LD);31 december 2015;74250.0;66310.0;59895.0;4960.0;54940.0;39510.0;6220.0;9210.0;6415.0;3225.0;660.0;275.0;2255.0;6445.0;4565.0;4500.0;60.0;1880.0;1855.0;25.0;;1495.0;1235.0;220.0;30.0;10.0;;;
55;Zuid-Nederland (LD);30 juni 2016;71215.0;63665.0;56600.0;3685.0;52915.0;40085.0;4430.0;8400.0;7065.0;3345.0;665.0;265.0;2790.0;6170.0;4180.0;4110.0;70.0;1990.0;1960.0;30.0;;1380.0;1155.0;185.0;20.0;20.0;;;
56;Zuid-Nederland (LD);31 december 2016;73055.0;65695.0;58715.0;4865.0;53850.0;40240.0;4750.0;8860.0;6980.0;3315.0;675.0;240.0;2750.0;6110.0;4105.0;4055.0;50.0;2010.0;1980.0;30.0;;1250.0;1060.0;155.0;20.0;10.0;;;
57;Zuid-Nederland (LD);30 juni 2017;74760.0;67300.0;60150.0;5965.0;54185.0;41250.0;4345.0;8585.0;7150.0;3425.0;675.0;240.0;2805.0;6270.0;4245.0;4170.0;75.0;2025.0;1985.0;25.0;10.0;1190.0;990.0;175.0;20.0;;;;
58;Zuid-Nederland (LD);31 december 2017;77370.0;69980.0;62800.0;6635.0;56165.0;42395.0;4560.0;9205.0;7180.0;3340.0;690.0;250.0;2895.0;6210.0;4185.0;4120.0;60.0;2025.0;1990.0;30.0;10.0;1180.0;975.0;160.0;30.0;15.0;;;
59;Zuid-Nederland (LD);30 juni 2018;81305.0;73980.0;67500.0;6300.0;61205.0;46415.0;4545.0;10240.0;6475.0;3400.0;645.0;260.0;2175.0;6200.0;4195.0;4145.0;50.0;2005.0;1955.0;40.0;10.0;1125.0;945.0;155.0;20.0;;;;
60;Zuid-Nederland (LD);31 december 2018;83110.0;75980.0;69535.0;7070.0;62470.0;47595.0;4410.0;10465.0;6445.0;3395.0;670.0;220.0;2155.0;6095.0;4155.0;4105.0;50.0;1940.0;1890.0;40.0;10.0;1035.0;875.0;130.0;25.0;;;;
61;Zuid-Nederland (LD);30 juni 2019;81595.0;74345.0;67655.0;6550.0;61105.0;45200.0;4780.0;11125.0;6690.0;3510.0;660.0;155.0;2365.0;6175.0;4255.0;4205.0;50.0;1920.0;1880.0;30.0;10.0;1075.0;915.0;115.0;35.0;;;;
62;Zuid-Nederland (LD);31 december 2019;81030.0;73675.0;67575.0;7100.0;60470.0;45065.0;4585.0;10825.0;6100.0;2995.0;660.0;165.0;2275.0;6320.0;4400.0;4325.0;70.0;1920.0;1885.0;30.0;;1035.0;880.0;125.0;25.0;;;;
63;Zuid-Nederland (LD);30 juni 2020;76170.0;68605.0;62615.0;7165.0;55450.0;41620.0;4000.0;9830.0;5990.0;2970.0;635.0;140.0;2250.0;6530.0;4580.0;4510.0;70.0;1950.0;1905.0;25.0;20.0;1035.0;865.0;130.0;30.0;;;;
64;Zuid-Nederland (LD);31 december 2020;76775.0;69135.0;62965.0;7525.0;55440.0;41725.0;4040.0;9670.0;6175.0;3030.0;595.0;135.0;2415.0;6670.0;4715.0;4665.0;50.0;1955.0;1915.0;30.0;10.0;965.0;835.0;90.0;35.0;;;;
65;Groningen (PV);31 maart 2015;14270.0;12615.0;11370.0;90.0;11280.0;9515.0;255.0;1505.0;1245.0;785.0;105.0;55.0;300.0;1275.0;815.0;805.0;10.0;465.0;455.0;10.0;;375.0;335.0;30.0;;;;;
66;Groningen (PV);30 juni 2015;15000.0;13335.0;12080.0;95.0;11985.0;10035.0;295.0;1655.0;1260.0;785.0;115.0;50.0;310.0;1280.0;815.0;805.0;15.0;465.0;455.0;10.0;;380.0;335.0;35.0;;;;;
67;Groningen (PV);31 december 2015;14660.0;13065.0;11790.0;100.0;11690.0;9650.0;315.0;1725.0;1275.0;780.0;135.0;40.0;320.0;1235.0;780.0;770.0;10.0;455.0;455.0;;;360.0;305.0;35.0;10.0;;;;
68;Groningen (PV);30 juni 2016;14370.0;12835.0;10930.0;125.0;10805.0;8620.0;290.0;1895.0;1905.0;890.0;220.0;55.0;745.0;1210.0;755.0;740.0;15.0;460.0;455.0;;;320.0;285.0;30.0;;;;;
69;Groningen (PV);31 december 2016;14930.0;13410.0;11390.0;130.0;11260.0;8915.0;315.0;2030.0;2020.0;890.0;250.0;45.0;835.0;1210.0;750.0;735.0;15.0;460.0;450.0;;;310.0;280.0;30.0;;;;;
70;Groningen (PV);30 juni 2017;16840.0;15325.0;13240.0;130.0;13110.0;10770.0;405.0;1940.0;2080.0;965.0;245.0;40.0;830.0;1200.0;725.0;725.0;;475.0;465.0;10.0;;315.0;255.0;60.0;;;;;
71;Groningen (PV);31 december 2017;16805.0;15295.0;13175.0;145.0;13035.0;10575.0;390.0;2070.0;2120.0;950.0;260.0;40.0;865.0;1195.0;725.0;715.0;10.0;470.0;465.0;;;315.0;250.0;55.0;10.0;;;;
72;Groningen (PV);30 juni 2018;14705.0;13200.0;11500.0;270.0;11230.0;9020.0;180.0;2025.0;1700.0;630.0;175.0;20.0;870.0;1205.0;740.0;735.0;;465.0;455.0;;;300.0;245.0;55.0;;;;;
73;Groningen (PV);31 december 2018;14620.0;13175.0;11425.0;250.0;11175.0;8850.0;180.0;2145.0;1750.0;640.0;160.0;25.0;920.0;1165.0;710.0;705.0;;455.0;440.0;;;275.0;240.0;35.0;;;;;
74;Groningen (PV);30 juni 2019;14515.0;13015.0;11425.0;110.0;11320.0;8375.0;470.0;2470.0;1590.0;755.0;125.0;30.0;680.0;1225.0;760.0;755.0;;465.0;450.0;10.0;;275.0;230.0;40.0;;;;;
75;Groningen (PV);31 december 2019;14005.0;12495.0;10935.0;90.0;10845.0;7925.0;490.0;2425.0;1560.0;785.0;110.0;25.0;640.0;1250.0;785.0;785.0;;460.0;445.0;10.0;;265.0;215.0;40.0;;;;;
76;Groningen (PV);30 juni 2020;13790.0;12260.0;10905.0;300.0;10610.0;7960.0;540.0;2110.0;1355.0;715.0;140.0;15.0;485.0;1260.0;800.0;795.0;;460.0;450.0;;10.0;265.0;235.0;20.0;10.0;;;;
77;Groningen (PV);31 december 2020;13860.0;12300.0;10880.0;165.0;10715.0;7970.0;545.0;2195.0;1420.0;730.0;135.0;30.0;525.0;1305.0;835.0;825.0;10.0;470.0;460.0;;10.0;255.0;225.0;20.0;;;;;
78;Fryslân (PV);31 maart 2015;13250.0;11400.0;9990.0;320.0;9665.0;8105.0;485.0;1075.0;1415.0;920.0;150.0;55.0;290.0;1625.0;1200.0;1195.0;;425.0;420.0;;;225.0;200.0;15.0;;;;;
79;Fryslân (PV);30 juni 2015;14130.0;12275.0;10820.0;440.0;10380.0;8725.0;520.0;1135.0;1450.0;930.0;160.0;75.0;285.0;1610.0;1165.0;1145.0;15.0;445.0;440.0;;;250.0;215.0;25.0;10.0;;;;
80;Fryslân (PV);31 december 2015;14130.0;12330.0;10865.0;615.0;10255.0;8540.0;590.0;1120.0;1465.0;930.0;170.0;60.0;305.0;1550.0;1095.0;1085.0;10.0;450.0;450.0;;;255.0;210.0;30.0;10.0;;;;
81;Fryslân (PV);30 juni 2016;13815.0;12025.0;10200.0;435.0;9765.0;7855.0;500.0;1405.0;1825.0;1035.0;285.0;50.0;455.0;1550.0;1055.0;1050.0;;495.0;490.0;;;245.0;210.0;25.0;;;;;
82;Fryslân (PV);31 december 2016;13795.0;11970.0;10200.0;515.0;9685.0;7685.0;465.0;1535.0;1775.0;1010.0;295.0;45.0;425.0;1595.0;1100.0;1085.0;15.0;500.0;495.0;;;230.0;205.0;15.0;;;;;
83;Fryslân (PV);30 juni 2017;16540.0;14740.0;12945.0;1555.0;11390.0;9230.0;655.0;1505.0;1795.0;1105.0;200.0;90.0;395.0;1595.0;1055.0;1050.0;;540.0;525.0;10.0;;205.0;165.0;35.0;;;;;
84;Fryslân (PV);31 december 2017;15345.0;13570.0;11735.0;1110.0;10620.0;8385.0;735.0;1505.0;1840.0;1130.0;200.0;90.0;420.0;1580.0;1050.0;1035.0;15.0;530.0;525.0;;;190.0;160.0;30.0;;;;;
85;Fryslân (PV);30 juni 2018;14545.0;12755.0;11110.0;1035.0;10070.0;8320.0;510.0;1240.0;1645.0;985.0;170.0;30.0;455.0;1595.0;1060.0;1050.0;10.0;530.0;525.0;;;195.0;170.0;20.0;;;;;
86;Fryslân (PV);31 december 2018;14300.0;12505.0;10900.0;1015.0;9885.0;8175.0;440.0;1270.0;1600.0;980.0;130.0;45.0;450.0;1605.0;1070.0;1060.0;10.0;535.0;530.0;;;190.0;160.0;20.0;10.0;;;;
87;Fryslân (PV);30 juni 2019;13985.0;12235.0;10460.0;995.0;9465.0;7615.0;430.0;1420.0;1775.0;1025.0;245.0;30.0;470.0;1555.0;1005.0;995.0;10.0;550.0;535.0;10.0;;200.0;170.0;20.0;;;;;
88;Fryslân (PV);31 december 2019;13495.0;11720.0;10035.0;850.0;9185.0;7365.0;395.0;1425.0;1685.0;1010.0;215.0;35.0;430.0;1595.0;1040.0;1020.0;20.0;555.0;550.0;;;180.0;160.0;15.0;;;;;
89;Fryslân (PV);30 juni 2020;13655.0;11780.0;10155.0;860.0;9295.0;7470.0;380.0;1445.0;1625.0;995.0;175.0;20.0;430.0;1690.0;1115.0;1105.0;10.0;580.0;565.0;;10.0;185.0;155.0;15.0;10.0;;;;
90;Fryslân (PV);31 december 2020;13235.0;11405.0;9805.0;700.0;9105.0;7315.0;355.0;1435.0;1605.0;985.0;135.0;20.0;465.0;1675.0;1080.0;1070.0;10.0;590.0;580.0;;10.0;155.0;140.0;10.0;;;;;
91;Drenthe (PV);31 maart 2015;11350.0;10165.0;9290.0;20.0;9265.0;8070.0;445.0;750.0;880.0;535.0;155.0;30.0;155.0;970.0;670.0;660.0;10.0;300.0;295.0;;;215.0;200.0;10.0;;;;;
92;Drenthe (PV);30 juni 2015;12045.0;10885.0;10000.0;40.0;9955.0;8695.0;485.0;780.0;885.0;525.0;165.0;30.0;165.0;940.0;640.0;625.0;10.0;305.0;300.0;;;215.0;200.0;15.0;;;;;
