ID;Huishoudensgrootte;LeeftijdReferentiepersoon;Perioden;ParticuliereHuishoudens_1
0;Totaal;Totaal;2022;8120744
1;Totaal;Totaal;2023;8212678
2;Totaal;Totaal;2024;8295521
3;Totaal;Totaal;2025;8363833
4;Totaal;Totaal;2026;8429104
5;Totaal;Totaal;2027;8491082
6;Totaal;Totaal;2028;8549892
7;Totaal;Totaal;2029;8606074
8;Totaal;Totaal;2030;8658795
9;Totaal;Totaal;2031;8708361
10;Totaal;Totaal;2032;8754933
11;Totaal;Totaal;2033;8798248
12;Totaal;Totaal;2034;8838601
13;Totaal;Totaal;2035;8876043
14;Totaal;Totaal;2036;8910903
15;Totaal;Totaal;2037;8943074
16;Totaal;Totaal;2038;8972838
17;Totaal;Totaal;2039;9000253
18;Totaal;Totaal;2040;9025926
19;Totaal;Totaal;2041;9050193
20;Totaal;Totaal;2042;9073281
21;Totaal;Totaal;2043;9095761
22;Totaal;Totaal;2044;9117774
23;Totaal;Totaal;2045;9139714
24;Totaal;Totaal;2046;9161839
25;Totaal;Totaal;2047;9184352
26;Totaal;Totaal;2048;9207274
27;Totaal;Totaal;2049;9230610
28;Totaal;Totaal;2050;9254327
29;Totaal;Totaal;2051;9278328
30;Totaal;Totaal;2052;9302445
31;Totaal;Totaal;2053;9326699
32;Totaal;Totaal;2054;9351038
33;Totaal;Totaal;2055;9375483
34;Totaal;Totaal;2056;9399931
35;Totaal;Totaal;2057;9424425
36;Totaal;Totaal;2058;9449006
37;Totaal;Totaal;2059;9473713
38;Totaal;Totaal;2060;9498656
39;Totaal;Totaal;2061;9523976
40;Totaal;Totaal;2062;9549709
41;Totaal;Totaal;2063;9576019
42;Totaal;Totaal;2064;9603040
43;Totaal;Totaal;2065;9630864
44;Totaal;Totaal;2066;9659535
45;Totaal;Totaal;2067;9689082
46;Totaal;Totaal;2068;9719413
47;Totaal;Totaal;2069;9750508
48;Totaal;Totaal;2070;9782218
49;Totaal;15 tot 20 jaar;2022;46060
50;Totaal;15 tot 20 jaar;2023;45223
51;Totaal;15 tot 20 jaar;2024;44832
52;Totaal;15 tot 20 jaar;2025;44386
53;Totaal;15 tot 20 jaar;2026;44235
54;Totaal;15 tot 20 jaar;2027;44163
55;Totaal;15 tot 20 jaar;2028;44504
56;Totaal;15 tot 20 jaar;2029;44452
57;Totaal;15 tot 20 jaar;2030;44118
58;Totaal;15 tot 20 jaar;2031;43428
59;Totaal;15 tot 20 jaar;2032;42888
60;Totaal;15 tot 20 jaar;2033;42554
61;Totaal;15 tot 20 jaar;2034;42695
62;Totaal;15 tot 20 jaar;2035;42286
63;Totaal;15 tot 20 jaar;2036;42295
64;Totaal;15 tot 20 jaar;2037;41999
65;Totaal;15 tot 20 jaar;2038;41951
66;Totaal;15 tot 20 jaar;2039;42101
67;Totaal;15 tot 20 jaar;2040;42338
68;Totaal;15 tot 20 jaar;2041;42998
69;Totaal;15 tot 20 jaar;2042;43320
70;Totaal;15 tot 20 jaar;2043;44116
71;Totaal;15 tot 20 jaar;2044;44825
72;Totaal;15 tot 20 jaar;2045;45396
73;Totaal;15 tot 20 jaar;2046;45929
74;Totaal;15 tot 20 jaar;2047;46377
75;Totaal;15 tot 20 jaar;2048;46795
76;Totaal;15 tot 20 jaar;2049;47130
77;Totaal;15 tot 20 jaar;2050;47365
78;Totaal;15 tot 20 jaar;2051;47532
79;Totaal;15 tot 20 jaar;2052;47595
80;Totaal;15 tot 20 jaar;2053;47620
81;Totaal;15 tot 20 jaar;2054;47577
82;Totaal;15 tot 20 jaar;2055;47473
83;Totaal;15 tot 20 jaar;2056;47308
84;Totaal;15 tot 20 jaar;2057;47104
85;Totaal;15 tot 20 jaar;2058;46908
86;Totaal;15 tot 20 jaar;2059;46722
87;Totaal;15 tot 20 jaar;2060;46529
88;Totaal;15 tot 20 jaar;2061;46349
89;Totaal;15 tot 20 jaar;2062;46188
90;Totaal;15 tot 20 jaar;2063;46052
91;Totaal;15 tot 20 jaar;2064;45936
92;Totaal;15 tot 20 jaar;2065;45839
93;Totaal;15 tot 20 jaar;2066;45766
94;Totaal;15 tot 20 jaar;2067;45724
95;Totaal;15 tot 20 jaar;2068;45717
96;Totaal;15 tot 20 jaar;2069;45759
97;Totaal;15 tot 20 jaar;2070;45848
98;Totaal;20 tot 25 jaar;2022;330947
99;Totaal;20 tot 25 jaar;2023;341757
100;Totaal;20 tot 25 jaar;2024;343600
101;Totaal;20 tot 25 jaar;2025;338490
102;Totaal;20 tot 25 jaar;2026;331226
103;Totaal;20 tot 25 jaar;2027;324751
104;Totaal;20 tot 25 jaar;2028;318765
105;Totaal;20 tot 25 jaar;2029;313963
106;Totaal;20 tot 25 jaar;2030;311353
107;Totaal;20 tot 25 jaar;2031;310672
108;Totaal;20 tot 25 jaar;2032;310002
109;Totaal;20 tot 25 jaar;2033;309938
110;Totaal;20 tot 25 jaar;2034;307349
111;Totaal;20 tot 25 jaar;2035;304614
112;Totaal;20 tot 25 jaar;2036;301152
113;Totaal;20 tot 25 jaar;2037;298981
114;Totaal;20 tot 25 jaar;2038;297538
115;Totaal;20 tot 25 jaar;2039;297284
116;Totaal;20 tot 25 jaar;2040;295736
117;Totaal;20 tot 25 jaar;2041;295509
118;Totaal;20 tot 25 jaar;2042;295320
119;Totaal;20 tot 25 jaar;2043;296217
120;Totaal;20 tot 25 jaar;2044;298501
121;Totaal;20 tot 25 jaar;2045;301438
122;Totaal;20 tot 25 jaar;2046;305909
123;Totaal;20 tot 25 jaar;2047;310877
124;Totaal;20 tot 25 jaar;2048;316854
125;Totaal;20 tot 25 jaar;2049;322120
126;Totaal;20 tot 25 jaar;2050;326461
127;Totaal;20 tot 25 jaar;2051;330372
128;Totaal;20 tot 25 jaar;2052;333746
129;Totaal;20 tot 25 jaar;2053;336551
130;Totaal;20 tot 25 jaar;2054;338619
131;Totaal;20 tot 25 jaar;2055;339990
132;Totaal;20 tot 25 jaar;2056;340779
133;Totaal;20 tot 25 jaar;2057;340941
134;Totaal;20 tot 25 jaar;2058;340708
135;Totaal;20 tot 25 jaar;2059;340051
136;Totaal;20 tot 25 jaar;2060;339050
137;Totaal;20 tot 25 jaar;2061;337785
138;Totaal;20 tot 25 jaar;2062;336385
139;Totaal;20 tot 25 jaar;2063;334990
140;Totaal;20 tot 25 jaar;2064;333670
141;Totaal;20 tot 25 jaar;2065;332399
142;Totaal;20 tot 25 jaar;2066;331235
143;Totaal;20 tot 25 jaar;2067;330226
144;Totaal;20 tot 25 jaar;2068;329393
145;Totaal;20 tot 25 jaar;2069;328748
146;Totaal;20 tot 25 jaar;2070;328297
147;Totaal;25 tot 30 jaar;2022;566475
148;Totaal;25 tot 30 jaar;2023;571860
149;Totaal;25 tot 30 jaar;2024;579255
150;Totaal;25 tot 30 jaar;2025;583081
151;Totaal;25 tot 30 jaar;2026;590979
152;Totaal;25 tot 30 jaar;2027;596617
153;Totaal;25 tot 30 jaar;2028;599586
154;Totaal;25 tot 30 jaar;2029;597291
155;Totaal;25 tot 30 jaar;2030;591119
156;Totaal;25 tot 30 jaar;2031;580500
157;Totaal;25 tot 30 jaar;2032;570994
158;Totaal;25 tot 30 jaar;2033;561514
159;Totaal;25 tot 30 jaar;2034;554649
160;Totaal;25 tot 30 jaar;2035;551570
161;Totaal;25 tot 30 jaar;2036;551239
162;Totaal;25 tot 30 jaar;2037;550096
163;Totaal;25 tot 30 jaar;2038;549289
164;Totaal;25 tot 30 jaar;2039;544242
165;Totaal;25 tot 30 jaar;2040;540167
166;Totaal;25 tot 30 jaar;2041;534739
167;Totaal;25 tot 30 jaar;2042;531765
168;Totaal;25 tot 30 jaar;2043;529606
169;Totaal;25 tot 30 jaar;2044;528955
170;Totaal;25 tot 30 jaar;2045;527106
171;Totaal;25 tot 30 jaar;2046;527021
172;Totaal;25 tot 30 jaar;2047;527091
173;Totaal;25 tot 30 jaar;2048;529059
174;Totaal;25 tot 30 jaar;2049;534120
175;Totaal;25 tot 30 jaar;2050;540896
176;Totaal;25 tot 30 jaar;2051;549867
177;Totaal;25 tot 30 jaar;2052;559405
178;Totaal;25 tot 30 jaar;2053;570108
179;Totaal;25 tot 30 jaar;2054;579564
180;Totaal;25 tot 30 jaar;2055;587481
181;Totaal;25 tot 30 jaar;2056;594436
182;Totaal;25 tot 30 jaar;2057;600377
183;Totaal;25 tot 30 jaar;2058;605089
184;Totaal;25 tot 30 jaar;2059;608450
185;Totaal;25 tot 30 jaar;2060;610560
186;Totaal;25 tot 30 jaar;2061;611608
187;Totaal;25 tot 30 jaar;2062;611582
188;Totaal;25 tot 30 jaar;2063;610793
189;Totaal;25 tot 30 jaar;2064;609254
190;Totaal;25 tot 30 jaar;2065;607169
191;Totaal;25 tot 30 jaar;2066;604690
192;Totaal;25 tot 30 jaar;2067;602050
193;Totaal;25 tot 30 jaar;2068;599459
194;Totaal;25 tot 30 jaar;2069;597006
195;Totaal;25 tot 30 jaar;2070;594701
196;Totaal;30 tot 35 jaar;2022;651298
197;Totaal;30 tot 35 jaar;2023;663871
198;Totaal;30 tot 35 jaar;2024;674501
199;Totaal;30 tot 35 jaar;2025;682270
200;Totaal;30 tot 35 jaar;2026;681631
201;Totaal;30 tot 35 jaar;2027;681254
202;Totaal;30 tot 35 jaar;2028;682310
203;Totaal;30 tot 35 jaar;2029;687730
204;Totaal;30 tot 35 jaar;2030;693053
205;Totaal;30 tot 35 jaar;2031;702910
206;Totaal;30 tot 35 jaar;2032;709827
207;Totaal;30 tot 35 jaar;2033;713816
208;Totaal;30 tot 35 jaar;2034;712190
209;Totaal;30 tot 35 jaar;2035;705670
210;Totaal;30 tot 35 jaar;2036;694208
211;Totaal;30 tot 35 jaar;2037;684131
212;Totaal;30 tot 35 jaar;2038;673875
213;Totaal;30 tot 35 jaar;2039;667231
214;Totaal;30 tot 35 jaar;2040;664612
215;Totaal;30 tot 35 jaar;2041;664618
216;Totaal;30 tot 35 jaar;2042;663384
217;Totaal;30 tot 35 jaar;2043;662291
218;Totaal;30 tot 35 jaar;2044;656582
219;Totaal;30 tot 35 jaar;2045;652550
220;Totaal;30 tot 35 jaar;2046;646911
221;Totaal;30 tot 35 jaar;2047;644164
222;Totaal;30 tot 35 jaar;2048;641964
223;Totaal;30 tot 35 jaar;2049;641148
224;Totaal;30 tot 35 jaar;2050;639361
225;Totaal;30 tot 35 jaar;2051;639336
226;Totaal;30 tot 35 jaar;2052;639602
227;Totaal;30 tot 35 jaar;2053;641760
228;Totaal;30 tot 35 jaar;2054;647579
229;Totaal;30 tot 35 jaar;2055;655504
230;Totaal;30 tot 35 jaar;2056;665714
231;Totaal;30 tot 35 jaar;2057;676966
232;Totaal;30 tot 35 jaar;2058;689229
233;Totaal;30 tot 35 jaar;2059;700093
234;Totaal;30 tot 35 jaar;2060;709186
235;Totaal;30 tot 35 jaar;2061;717121
236;Totaal;30 tot 35 jaar;2062;723911
237;Totaal;30 tot 35 jaar;2063;729199
238;Totaal;30 tot 35 jaar;2064;732939
239;Totaal;30 tot 35 jaar;2065;735260
240;Totaal;30 tot 35 jaar;2066;736397
241;Totaal;30 tot 35 jaar;2067;736318
242;Totaal;30 tot 35 jaar;2068;735395
243;Totaal;30 tot 35 jaar;2069;733674
244;Totaal;30 tot 35 jaar;2070;731366
245;Totaal;35 tot 40 jaar;2022;622311
246;Totaal;35 tot 40 jaar;2023;637799
247;Totaal;35 tot 40 jaar;2024;653300
248;Totaal;35 tot 40 jaar;2025;666209
249;Totaal;35 tot 40 jaar;2026;682020
250;Totaal;35 tot 40 jaar;2027;694181
251;Totaal;35 tot 40 jaar;2028;703911
252;Totaal;35 tot 40 jaar;2029;712495
253;Totaal;35 tot 40 jaar;2030;719758
254;Totaal;35 tot 40 jaar;2031;718695
255;Totaal;35 tot 40 jaar;2032;718217
256;Totaal;35 tot 40 jaar;2033;719282
257;Totaal;35 tot 40 jaar;2034;725007
258;Totaal;35 tot 40 jaar;2035;730666
259;Totaal;35 tot 40 jaar;2036;740935
260;Totaal;35 tot 40 jaar;2037;748150
261;Totaal;35 tot 40 jaar;2038;752429
262;Totaal;35 tot 40 jaar;2039;751037
263;Totaal;35 tot 40 jaar;2040;744587
264;Totaal;35 tot 40 jaar;2041;733073
265;Totaal;35 tot 40 jaar;2042;722998
266;Totaal;35 tot 40 jaar;2043;712673
267;Totaal;35 tot 40 jaar;2044;706133
268;Totaal;35 tot 40 jaar;2045;703674
269;Totaal;35 tot 40 jaar;2046;703833
270;Totaal;35 tot 40 jaar;2047;702750
271;Totaal;35 tot 40 jaar;2048;701729
272;Totaal;35 tot 40 jaar;2049;695965
273;Totaal;35 tot 40 jaar;2050;691910
274;Totaal;35 tot 40 jaar;2051;686190
275;Totaal;35 tot 40 jaar;2052;683456
276;Totaal;35 tot 40 jaar;2053;681247
277;Totaal;35 tot 40 jaar;2054;680432
278;Totaal;35 tot 40 jaar;2055;678631
279;Totaal;35 tot 40 jaar;2056;678629
280;Totaal;35 tot 40 jaar;2057;678466
281;Totaal;35 tot 40 jaar;2058;680352
282;Totaal;35 tot 40 jaar;2059;686077
283;Totaal;35 tot 40 jaar;2060;694096
284;Totaal;35 tot 40 jaar;2061;704450
285;Totaal;35 tot 40 jaar;2062;716289
286;Totaal;35 tot 40 jaar;2063;729087
287;Totaal;35 tot 40 jaar;2064;740432
288;Totaal;35 tot 40 jaar;2065;749908
289;Totaal;35 tot 40 jaar;2066;758161
290;Totaal;35 tot 40 jaar;2067;765293
291;Totaal;35 tot 40 jaar;2068;770806
292;Totaal;35 tot 40 jaar;2069;774714
293;Totaal;35 tot 40 jaar;2070;777138
294;Totaal;40 tot 45 jaar;2022;615895
295;Totaal;40 tot 45 jaar;2023;623714
296;Totaal;40 tot 45 jaar;2024;629222
297;Totaal;40 tot 45 jaar;2025;637675
298;Totaal;40 tot 45 jaar;2026;643370
299;Totaal;40 tot 45 jaar;2027;653861
300;Totaal;40 tot 45 jaar;2028;667274
301;Totaal;40 tot 45 jaar;2029;681106
302;Totaal;40 tot 45 jaar;2030;692886
303;Totaal;40 tot 45 jaar;2031;707837
304;Totaal;40 tot 45 jaar;2032;719327
305;Totaal;40 tot 45 jaar;2033;728571
306;Totaal;40 tot 45 jaar;2034;736868
307;Totaal;40 tot 45 jaar;2035;744054
308;Totaal;40 tot 45 jaar;2036;742898
309;Totaal;40 tot 45 jaar;2037;742343
310;Totaal;40 tot 45 jaar;2038;743416
311;Totaal;40 tot 45 jaar;2039;749324
312;Totaal;40 tot 45 jaar;2040;755174
313;Totaal;40 tot 45 jaar;2041;765687
314;Totaal;40 tot 45 jaar;2042;773122
315;Totaal;40 tot 45 jaar;2043;777550
316;Totaal;40 tot 45 jaar;2044;776291
317;Totaal;40 tot 45 jaar;2045;769816
318;Totaal;40 tot 45 jaar;2046;758159
319;Totaal;40 tot 45 jaar;2047;747960
320;Totaal;40 tot 45 jaar;2048;737471
321;Totaal;40 tot 45 jaar;2049;730794
322;Totaal;40 tot 45 jaar;2050;728262
323;Totaal;40 tot 45 jaar;2051;728415
324;Totaal;40 tot 45 jaar;2052;727262
325;Totaal;40 tot 45 jaar;2053;726163
326;Totaal;40 tot 45 jaar;2054;720205
327;Totaal;40 tot 45 jaar;2055;716012
328;Totaal;40 tot 45 jaar;2056;710121
329;Totaal;40 tot 45 jaar;2057;707320
330;Totaal;40 tot 45 jaar;2058;705078
331;Totaal;40 tot 45 jaar;2059;704267
332;Totaal;40 tot 45 jaar;2060;702407
333;Totaal;40 tot 45 jaar;2061;702423
334;Totaal;40 tot 45 jaar;2062;701805
335;Totaal;40 tot 45 jaar;2063;703427
336;Totaal;40 tot 45 jaar;2064;709036
337;Totaal;40 tot 45 jaar;2065;717073
338;Totaal;40 tot 45 jaar;2066;727540
339;Totaal;40 tot 45 jaar;2067;739868
340;Totaal;40 tot 45 jaar;2068;753124
341;Totaal;40 tot 45 jaar;2069;764896
342;Totaal;40 tot 45 jaar;2070;774697
343;Totaal;45 tot 50 jaar;2022;653404
344;Totaal;45 tot 50 jaar;2023;634232
345;Totaal;45 tot 50 jaar;2024;627570
346;Totaal;45 tot 50 jaar;2025;625365
347;Totaal;45 tot 50 jaar;2026;632879
348;Totaal;45 tot 50 jaar;2027;639074
349;Totaal;45 tot 50 jaar;2028;644633
350;Totaal;45 tot 50 jaar;2029;648046
351;Totaal;45 tot 50 jaar;2030;654978
352;Totaal;45 tot 50 jaar;2031;659502
353;Totaal;45 tot 50 jaar;2032;669135
354;Totaal;45 tot 50 jaar;2033;682026
355;Totaal;45 tot 50 jaar;2034;695337
356;Totaal;45 tot 50 jaar;2035;706674
357;Totaal;45 tot 50 jaar;2036;721315
358;Totaal;45 tot 50 jaar;2037;732515
359;Totaal;45 tot 50 jaar;2038;741502
360;Totaal;45 tot 50 jaar;2039;749653
361;Totaal;45 tot 50 jaar;2040;756781
362;Totaal;45 tot 50 jaar;2041;755542
363;Totaal;45 tot 50 jaar;2042;754923
364;Totaal;45 tot 50 jaar;2043;756085
365;Totaal;45 tot 50 jaar;2044;762167
366;Totaal;45 tot 50 jaar;2045;768239
367;Totaal;45 tot 50 jaar;2046;779001
368;Totaal;45 tot 50 jaar;2047;786591
369;Totaal;45 tot 50 jaar;2048;791075
370;Totaal;45 tot 50 jaar;2049;789772
371;Totaal;45 tot 50 jaar;2050;783158
372;Totaal;45 tot 50 jaar;2051;771256
373;Totaal;45 tot 50 jaar;2052;760840
374;Totaal;45 tot 50 jaar;2053;750129
375;Totaal;45 tot 50 jaar;2054;743289
376;Totaal;45 tot 50 jaar;2055;740666
377;Totaal;45 tot 50 jaar;2056;740745
378;Totaal;45 tot 50 jaar;2057;739497
379;Totaal;45 tot 50 jaar;2058;738281
380;Totaal;45 tot 50 jaar;2059;732156
381;Totaal;45 tot 50 jaar;2060;727853
382;Totaal;45 tot 50 jaar;2061;721834
383;Totaal;45 tot 50 jaar;2062;718969
384;Totaal;45 tot 50 jaar;2063;716661
385;Totaal;45 tot 50 jaar;2064;715784
386;Totaal;45 tot 50 jaar;2065;713869
387;Totaal;45 tot 50 jaar;2066;713864
388;Totaal;45 tot 50 jaar;2067;712870
389;Totaal;45 tot 50 jaar;2068;714240
390;Totaal;45 tot 50 jaar;2069;719724
391;Totaal;45 tot 50 jaar;2070;727767
392;Totaal;50 tot 55 jaar;2022;781902
393;Totaal;50 tot 55 jaar;2023;774392
394;Totaal;50 tot 55 jaar;2024;754549
395;Totaal;50 tot 55 jaar;2025;723438
396;Totaal;50 tot 55 jaar;2026;690792
397;Totaal;50 tot 55 jaar;2027;663946
398;Totaal;50 tot 55 jaar;2028;643643
399;Totaal;50 tot 55 jaar;2029;636029
400;Totaal;50 tot 55 jaar;2030;632960
401;Totaal;50 tot 55 jaar;2031;639629
402;Totaal;50 tot 55 jaar;2032;644971
403;Totaal;50 tot 55 jaar;2033;649646
404;Totaal;50 tot 55 jaar;2034;652138
405;Totaal;50 tot 55 jaar;2035;658229
406;Totaal;50 tot 55 jaar;2036;662076
407;Totaal;50 tot 55 jaar;2037;671123
408;Totaal;50 tot 55 jaar;2038;683677
409;Totaal;50 tot 55 jaar;2039;696678
410;Totaal;50 tot 55 jaar;2040;707790
411;Totaal;50 tot 55 jaar;2041;722278
412;Totaal;50 tot 55 jaar;2042;733344
413;Totaal;50 tot 55 jaar;2043;742202
414;Totaal;50 tot 55 jaar;2044;750326
415;Totaal;50 tot 55 jaar;2045;757447
416;Totaal;50 tot 55 jaar;2046;756214
417;Totaal;50 tot 55 jaar;2047;755615
418;Totaal;50 tot 55 jaar;2048;756813
419;Totaal;50 tot 55 jaar;2049;762954
420;Totaal;50 tot 55 jaar;2050;769092
421;Totaal;50 tot 55 jaar;2051;779917
422;Totaal;50 tot 55 jaar;2052;787522
423;Totaal;50 tot 55 jaar;2053;791952
424;Totaal;50 tot 55 jaar;2054;790584
425;Totaal;50 tot 55 jaar;2055;783869
426;Totaal;50 tot 55 jaar;2056;771843
427;Totaal;50 tot 55 jaar;2057;761341
428;Totaal;50 tot 55 jaar;2058;750554
429;Totaal;50 tot 55 jaar;2059;743647
430;Totaal;50 tot 55 jaar;2060;740971
431;Totaal;50 tot 55 jaar;2061;741023
432;Totaal;50 tot 55 jaar;2062;739724
433;Totaal;50 tot 55 jaar;2063;738420
434;Totaal;50 tot 55 jaar;2064;732200
435;Totaal;50 tot 55 jaar;2065;727821
436;Totaal;50 tot 55 jaar;2066;721711
437;Totaal;50 tot 55 jaar;2067;718785
438;Totaal;50 tot 55 jaar;2068;716428
439;Totaal;50 tot 55 jaar;2069;715503
440;Totaal;50 tot 55 jaar;2070;713524
441;Totaal;55 tot 60 jaar;2022;778278
442;Totaal;55 tot 60 jaar;2023;778969
443;Totaal;55 tot 60 jaar;2024;778067
444;Totaal;55 tot 60 jaar;2025;781396
445;Totaal;55 tot 60 jaar;2026;783468
446;Totaal;55 tot 60 jaar;2027;782023
447;Totaal;55 tot 60 jaar;2028;773781
448;Totaal;55 tot 60 jaar;2029;753630
449;Totaal;55 tot 60 jaar;2030;722431
450;Totaal;55 tot 60 jaar;2031;689725
451;Totaal;55 tot 60 jaar;2032;662855
452;Totaal;55 tot 60 jaar;2033;642415
453;Totaal;55 tot 60 jaar;2034;634543
454;Totaal;55 tot 60 jaar;2035;631139
455;Totaal;55 tot 60 jaar;2036;637377
456;Totaal;55 tot 60 jaar;2037;642281
457;Totaal;55 tot 60 jaar;2038;646429
458;Totaal;55 tot 60 jaar;2039;648415
459;Totaal;55 tot 60 jaar;2040;654062
460;Totaal;55 tot 60 jaar;2041;657545
461;Totaal;55 tot 60 jaar;2042;666240
462;Totaal;55 tot 60 jaar;2043;678560
463;Totaal;55 tot 60 jaar;2044;691360
464;Totaal;55 tot 60 jaar;2045;702343
465;Totaal;55 tot 60 jaar;2046;716731
466;Totaal;55 tot 60 jaar;2047;727707
467;Totaal;55 tot 60 jaar;2048;736434
468;Totaal;55 tot 60 jaar;2049;744467
469;Totaal;55 tot 60 jaar;2050;751509
470;Totaal;55 tot 60 jaar;2051;750217
471;Totaal;55 tot 60 jaar;2052;749565
472;Totaal;55 tot 60 jaar;2053;750763
473;Totaal;55 tot 60 jaar;2054;756936
474;Totaal;55 tot 60 jaar;2055;763092
475;Totaal;55 tot 60 jaar;2056;773913
476;Totaal;55 tot 60 jaar;2057;781513
477;Totaal;55 tot 60 jaar;2058;785932
478;Totaal;55 tot 60 jaar;2059;784551
479;Totaal;55 tot 60 jaar;2060;777803
480;Totaal;55 tot 60 jaar;2061;765738
481;Totaal;55 tot 60 jaar;2062;755213
482;Totaal;55 tot 60 jaar;2063;744385
483;Totaal;55 tot 60 jaar;2064;737430
484;Totaal;55 tot 60 jaar;2065;734712
485;Totaal;55 tot 60 jaar;2066;734719
486;Totaal;55 tot 60 jaar;2067;733379
487;Totaal;55 tot 60 jaar;2068;732012
488;Totaal;55 tot 60 jaar;2069;725730
489;Totaal;55 tot 60 jaar;2070;721304
490;Totaal;60 tot 65 jaar;2022;717165
491;Totaal;60 tot 65 jaar;2023;731054
492;Totaal;60 tot 65 jaar;2024;744774
493;Totaal;60 tot 65 jaar;2025;757674
494;Totaal;60 tot 65 jaar;2026;766828
495;Totaal;60 tot 65 jaar;2027;769374
496;Totaal;60 tot 65 jaar;2028;769699
497;Totaal;60 tot 65 jaar;2029;768417
498;Totaal;60 tot 65 jaar;2030;771600
499;Totaal;60 tot 65 jaar;2031;773641
500;Totaal;60 tot 65 jaar;2032;772247
501;Totaal;60 tot 65 jaar;2033;764079
502;Totaal;60 tot 65 jaar;2034;744245
503;Totaal;60 tot 65 jaar;2035;713540
504;Totaal;60 tot 65 jaar;2036;681329
505;Totaal;60 tot 65 jaar;2037;654853
506;Totaal;60 tot 65 jaar;2038;634646
507;Totaal;60 tot 65 jaar;2039;626828
508;Totaal;60 tot 65 jaar;2040;623388
509;Totaal;60 tot 65 jaar;2041;629469
510;Totaal;60 tot 65 jaar;2042;634247
511;Totaal;60 tot 65 jaar;2043;638180
512;Totaal;60 tot 65 jaar;2044;639933
513;Totaal;60 tot 65 jaar;2045;645346
514;Totaal;60 tot 65 jaar;2046;648660
515;Totaal;60 tot 65 jaar;2047;657150
516;Totaal;60 tot 65 jaar;2048;669322
517;Totaal;60 tot 65 jaar;2049;681968
518;Totaal;60 tot 65 jaar;2050;692874
519;Totaal;60 tot 65 jaar;2051;707158
520;Totaal;60 tot 65 jaar;2052;718058
521;Totaal;60 tot 65 jaar;2053;726740
522;Totaal;60 tot 65 jaar;2054;734765
523;Totaal;60 tot 65 jaar;2055;741807
524;Totaal;60 tot 65 jaar;2056;740599
525;Totaal;60 tot 65 jaar;2057;739968
526;Totaal;60 tot 65 jaar;2058;741219
527;Totaal;60 tot 65 jaar;2059;747429
528;Totaal;60 tot 65 jaar;2060;753650
529;Totaal;60 tot 65 jaar;2061;764521
530;Totaal;60 tot 65 jaar;2062;772163
531;Totaal;60 tot 65 jaar;2063;776591
532;Totaal;60 tot 65 jaar;2064;775227
533;Totaal;60 tot 65 jaar;2065;768486
534;Totaal;60 tot 65 jaar;2066;756401
535;Totaal;60 tot 65 jaar;2067;745855
536;Totaal;60 tot 65 jaar;2068;735021
537;Totaal;60 tot 65 jaar;2069;728058
538;Totaal;60 tot 65 jaar;2070;725311
539;Totaal;65 tot 70 jaar;2022;640451
540;Totaal;65 tot 70 jaar;2023;648392
541;Totaal;65 tot 70 jaar;2024;660117
542;Totaal;65 tot 70 jaar;2025;673412
543;Totaal;65 tot 70 jaar;2026;686762
544;Totaal;65 tot 70 jaar;2027;700587
545;Totaal;65 tot 70 jaar;2028;713983
546;Totaal;65 tot 70 jaar;2029;727384
547;Totaal;65 tot 70 jaar;2030;739921
548;Totaal;65 tot 70 jaar;2031;748910
549;Totaal;65 tot 70 jaar;2032;751390
550;Totaal;65 tot 70 jaar;2033;751887
551;Totaal;65 tot 70 jaar;2034;750806
552;Totaal;65 tot 70 jaar;2035;754271
553;Totaal;65 tot 70 jaar;2036;756658
554;Totaal;65 tot 70 jaar;2037;755595
555;Totaal;65 tot 70 jaar;2038;747810
556;Totaal;65 tot 70 jaar;2039;728569
557;Totaal;65 tot 70 jaar;2040;698695
558;Totaal;65 tot 70 jaar;2041;667310
559;Totaal;65 tot 70 jaar;2042;641524
560;Totaal;65 tot 70 jaar;2043;621831
561;Totaal;65 tot 70 jaar;2044;614298
562;Totaal;65 tot 70 jaar;2045;611059
563;Totaal;65 tot 70 jaar;2046;617164
564;Totaal;65 tot 70 jaar;2047;622012
565;Totaal;65 tot 70 jaar;2048;625943
566;Totaal;65 tot 70 jaar;2049;627702
567;Totaal;65 tot 70 jaar;2050;633056
568;Totaal;65 tot 70 jaar;2051;636320
569;Totaal;65 tot 70 jaar;2052;644684
570;Totaal;65 tot 70 jaar;2053;656757
571;Totaal;65 tot 70 jaar;2054;669339
572;Totaal;65 tot 70 jaar;2055;680308
573;Totaal;65 tot 70 jaar;2056;694648
574;Totaal;65 tot 70 jaar;2057;705664
575;Totaal;65 tot 70 jaar;2058;714473
576;Totaal;65 tot 70 jaar;2059;722624
577;Totaal;65 tot 70 jaar;2060;729780
578;Totaal;65 tot 70 jaar;2061;728731
579;Totaal;65 tot 70 jaar;2062;728180
580;Totaal;65 tot 70 jaar;2063;729546
581;Totaal;65 tot 70 jaar;2064;735826
582;Totaal;65 tot 70 jaar;2065;742119
583;Totaal;65 tot 70 jaar;2066;753040
584;Totaal;65 tot 70 jaar;2067;760747
585;Totaal;65 tot 70 jaar;2068;765192
586;Totaal;65 tot 70 jaar;2069;763843
587;Totaal;65 tot 70 jaar;2070;757124
588;Totaal;70 tot 75 jaar;2022;612776
589;Totaal;70 tot 75 jaar;2023;603223
590;Totaal;70 tot 75 jaar;2024;599944
