ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;RegioS;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
2295;Totaal mannen en vrouwen;10000;Totaal;Heerenveen;2020;32435.0;63.45;26241.0;513306.0
2296;Totaal mannen en vrouwen;10000;Totaal;Heerenveen;2021;32895.0;64.15;26724.0;521181.0
2297;Totaal mannen en vrouwen;10000;Totaal;Heerenveen;2022;34110.0;65.46;27344.0;524794.0
2298;Totaal mannen en vrouwen;10000;Totaal;Heerenveen;2023;34460.0;65.79;26478.0;505485.0
2299;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2013;34185.0;63.44;;
2300;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2014;34415.0;63.51;;
2301;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2015;34660.0;63.7;;
2302;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2016;35045.0;63.26;;
2303;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2017;35440.0;63.32;;
2304;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2018;36005.0;63.33;;
2305;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2019;36605.0;63.43;;
2306;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2020;35595.0;60.82;27554.0;470826.0
2307;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2021;36515.0;61.54;28470.0;479863.0
2308;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2022;;;;
2309;Totaal mannen en vrouwen;10000;Totaal;Heerhugowaard;2023;;;;
2310;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2013;65805.0;72.62;;
2311;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2014;65060.0;72.24;;
2312;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2015;64590.0;72.32;;
2313;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2016;64050.0;71.7;;
2314;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2017;63260.0;71.23;;
2315;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2018;63430.0;71.62;;
2316;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2019;63145.0;71.27;;
2317;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2020;60750.0;68.46;58033.0;654008.0
2318;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2021;61240.0;69.1;58870.0;664249.0
2319;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2022;62300.0;70.1;58581.0;659151.0
2320;Totaal mannen en vrouwen;10000;Totaal;Heerlen;2023;62110.0;69.64;56240.0;630638.0
2321;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2013;10680.0;68.61;;
2322;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2014;10595.0;68.03;;
2323;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2015;10810.0;68.84;;
2324;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2016;10830.0;68.37;;
2325;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2017;11010.0;69.16;;
2326;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2018;10995.0;68.33;;
2327;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2019;11085.0;68.4;;
2328;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2020;10720.0;65.46;9187.0;561091.0
2329;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2021;10940.0;66.42;9178.0;557182.0
2330;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2022;11240.0;66.96;9487.0;565240.0
2331;Totaal mannen en vrouwen;10000;Totaal;Heeze-Leende;2023;11370.0;67.36;8731.0;517172.0
2332;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2013;14555.0;63.84;;
2333;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2014;14740.0;64.45;;
2334;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2015;14950.0;65.53;;
2335;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2016;15025.0;65.46;;
2336;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2017;14870.0;64.28;;
2337;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2018;15225.0;65.08;;
2338;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2019;15335.0;64.51;;
2339;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2020;15025.0;61.95;11238.0;463330.0
2340;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2021;15280.0;62.53;11649.0;476686.0
2341;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2022;15520.0;62.72;11939.0;482548.0
2342;Totaal mannen en vrouwen;10000;Totaal;Heiloo;2023;15820.0;64.31;11392.0;463183.0
2343;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2013;38405.0;66.36;;
2344;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2014;37860.0;65.75;;
2345;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2015;38020.0;65.7;;
2346;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2016;37955.0;66.01;;
2347;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2017;37665.0;66.2;;
2348;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2018;37355.0;65.94;;
2349;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2019;37220.0;65.41;;
2350;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2020;35985.0;62.82;32443.0;566372.0
2351;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2021;36355.0;63.3;33442.0;582340.0
2352;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2022;36915.0;64.22;32967.0;573492.0
2353;Totaal mannen en vrouwen;10000;Totaal;Den Helder;2023;37005.0;64.37;31769.0;552580.0
2354;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2013;24515.0;67.86;;
2355;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2014;24700.0;68.52;;
2356;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2015;24625.0;68.36;;
2357;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2016;24825.0;68.81;;
2358;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2017;24680.0;68.23;;
2359;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2018;24850.0;68.62;;
2360;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2019;24725.0;68.23;;
2361;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2020;24075.0;66.34;20367.0;561264.0
2362;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2021;24305.0;66.85;20375.0;560357.0
2363;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2022;24755.0;67.61;20666.0;564378.0
2364;Totaal mannen en vrouwen;10000;Totaal;Hellendoorn;2023;25065.0;68.15;19607.0;533092.0
2365;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2013;27535.0;69.79;;
2366;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2014;27810.0;70.4;;
2367;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2015;27715.0;70.35;;
2368;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2016;27435.0;70.01;;
2369;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2017;27390.0;69.81;;
2370;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2018;28415.0;70.04;;
2371;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2019;28535.0;70.24;;
2372;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2020;27575.0;67.8;24446.0;601013.0
2373;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2021;27885.0;68.23;25267.0;618249.0
2374;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2022;28770.0;69.74;25358.0;614654.0
2375;Totaal mannen en vrouwen;10000;Totaal;Hellevoetsluis;2023;;;;
2376;Totaal mannen en vrouwen;10000;Totaal;Helmond;2013;61720.0;68.18;;
2377;Totaal mannen en vrouwen;10000;Totaal;Helmond;2014;61665.0;67.82;;
2378;Totaal mannen en vrouwen;10000;Totaal;Helmond;2015;62125.0;67.98;;
2379;Totaal mannen en vrouwen;10000;Totaal;Helmond;2016;62620.0;68.21;;
2380;Totaal mannen en vrouwen;10000;Totaal;Helmond;2017;62610.0;67.84;;
2381;Totaal mannen en vrouwen;10000;Totaal;Helmond;2018;63515.0;68.54;;
2382;Totaal mannen en vrouwen;10000;Totaal;Helmond;2019;63645.0;68.05;;
2383;Totaal mannen en vrouwen;10000;Totaal;Helmond;2020;61630.0;65.41;53740.0;570376.0
2384;Totaal mannen en vrouwen;10000;Totaal;Helmond;2021;62740.0;66.33;56435.0;596697.0
2385;Totaal mannen en vrouwen;10000;Totaal;Helmond;2022;64230.0;66.97;55816.0;582014.0
2386;Totaal mannen en vrouwen;10000;Totaal;Helmond;2023;64975.0;66.98;50188.0;517355.0
2387;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2013;20570.0;70.9;;
2388;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2014;20695.0;70.46;;
2389;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2015;20855.0;70.41;;
2390;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2016;20920.0;70.11;;
2391;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2017;21055.0;69.68;;
2392;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2018;21505.0;69.02;;
2393;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2019;21800.0;69.27;;
2394;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2020;21005.0;66.26;15705.0;495378.0
2395;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2021;21375.0;67.43;15945.0;503047.0
2396;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2022;22045.0;68.19;16323.0;504910.0
2397;Totaal mannen en vrouwen;10000;Totaal;Hendrik-Ido-Ambacht;2023;22350.0;68.41;15541.0;475621.0
2398;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2013;55220.0;67.15;;
2399;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2014;55175.0;67.14;;
2400;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2015;55510.0;67.36;;
2401;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2016;55160.0;66.97;;
2402;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2017;54790.0;66.82;;
2403;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2018;55250.0;67.48;;
2404;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2019;54915.0;67.02;;
2405;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2020;52860.0;64.14;41892.0;508320.0
2406;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2021;53450.0;64.87;42260.0;512863.0
2407;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2022;54430.0;65.24;42374.0;507863.0
2408;Totaal mannen en vrouwen;10000;Totaal;Hengelo (O.);2023;54765.0;65.32;40223.0;479716.0
2409;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2013;99765.0;68.54;;
2410;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2014;99555.0;67.96;;
2411;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2015;104785.0;68.22;;
2412;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2016;105300.0;68.16;;
2413;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2017;104440.0;67.27;;
2414;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2018;105445.0;67.45;;
2415;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2019;104965.0;66.79;;
2416;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2020;101595.0;64.37;80414.0;509511.0
2417;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2021;102620.0;64.74;81101.0;511671.0
2418;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2022;104845.0;65.17;81088.0;504025.0
2419;Totaal mannen en vrouwen;10000;Totaal;'s-Hertogenbosch;2023;106335.0;65.5;77917.0;479974.0
2420;Totaal mannen en vrouwen;10000;Totaal;Heumen;2013;11055.0;66.7;;
2421;Totaal mannen en vrouwen;10000;Totaal;Heumen;2014;10865.0;65.72;;
2422;Totaal mannen en vrouwen;10000;Totaal;Heumen;2015;10930.0;66.03;;
2423;Totaal mannen en vrouwen;10000;Totaal;Heumen;2016;10980.0;66.29;;
2424;Totaal mannen en vrouwen;10000;Totaal;Heumen;2017;10950.0;65.68;;
2425;Totaal mannen en vrouwen;10000;Totaal;Heumen;2018;11125.0;66.74;;
2426;Totaal mannen en vrouwen;10000;Totaal;Heumen;2019;11075.0;66.49;;
2427;Totaal mannen en vrouwen;10000;Totaal;Heumen;2020;10665.0;64.01;9082.0;545145.0
2428;Totaal mannen en vrouwen;10000;Totaal;Heumen;2021;10875.0;64.76;9257.0;551388.0
2429;Totaal mannen en vrouwen;10000;Totaal;Heumen;2022;11260.0;64.13;9193.0;523627.0
2430;Totaal mannen en vrouwen;10000;Totaal;Heumen;2023;11295.0;65.99;8844.0;516712.0
2431;Totaal mannen en vrouwen;10000;Totaal;Heusden;2013;30355.0;69.21;;
2432;Totaal mannen en vrouwen;10000;Totaal;Heusden;2014;30250.0;69.02;;
2433;Totaal mannen en vrouwen;10000;Totaal;Heusden;2015;30175.0;68.9;;
2434;Totaal mannen en vrouwen;10000;Totaal;Heusden;2016;30165.0;68.56;;
2435;Totaal mannen en vrouwen;10000;Totaal;Heusden;2017;29815.0;67.43;;
2436;Totaal mannen en vrouwen;10000;Totaal;Heusden;2018;29995.0;67.36;;
2437;Totaal mannen en vrouwen;10000;Totaal;Heusden;2019;30255.0;67.39;;
2438;Totaal mannen en vrouwen;10000;Totaal;Heusden;2020;29370.0;64.67;23373.0;514647.0
2439;Totaal mannen en vrouwen;10000;Totaal;Heusden;2021;29695.0;64.68;23869.0;519937.0
2440;Totaal mannen en vrouwen;10000;Totaal;Heusden;2022;30625.0;65.84;24182.0;519866.0
2441;Totaal mannen en vrouwen;10000;Totaal;Heusden;2023;30950.0;66.31;23397.0;501292.0
2442;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2013;14820.0;69.85;;
2443;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2014;14930.0;70.0;;
2444;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2015;14895.0;69.37;;
2445;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2016;14790.0;69.07;;
2446;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2017;14880.0;68.45;;
2447;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2018;15290.0;68.89;;
2448;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2019;15300.0;68.38;;
2449;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2020;14735.0;65.12;11172.0;493772.0
2450;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2021;14610.0;64.52;11121.0;491050.0
2451;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2022;14990.0;65.56;11105.0;485658.0
2452;Totaal mannen en vrouwen;10000;Totaal;Hillegom;2023;15305.0;66.52;10534.0;457818.0
2453;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2013;10305.0;67.66;;
2454;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2014;10275.0;67.45;;
2455;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2015;10180.0;66.79;;
2456;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2016;10375.0;67.5;;
2457;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2017;10195.0;66.04;;
2458;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2018;10270.0;66.05;;
2459;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2019;10255.0;66.11;;
2460;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2020;10050.0;63.85;7862.0;499562.0
2461;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2021;10185.0;64.08;7899.0;496881.0
2462;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2022;10590.0;65.6;8073.0;500152.0
2463;Totaal mannen en vrouwen;10000;Totaal;Hilvarenbeek;2023;10580.0;65.49;7763.0;480487.0
2464;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2013;57880.0;65.79;;
2465;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2014;58260.0;65.72;;
2466;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2015;58405.0;65.16;;
2467;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2016;58825.0;65.2;;
2468;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2017;58645.0;64.23;;
2469;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2018;59070.0;64.03;;
2470;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2019;59105.0;63.59;;
2471;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2020;56760.0;60.92;40142.0;430885.0
2472;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2021;57370.0;61.25;40732.0;434873.0
2473;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2022;58695.0;61.58;41034.0;430509.0
2474;Totaal mannen en vrouwen;10000;Totaal;Hilversum;2023;59410.0;61.81;38527.0;400850.0
2475;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2013;;;;
2476;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2014;;;;
2477;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2015;;;;
2478;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2016;;;;
2479;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2017;;;;
2480;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2018;;;;
2481;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2019;60070.0;68.5;;
2482;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2020;57890.0;65.48;47588.0;538281.0
2483;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2021;59250.0;66.49;48730.0;546847.0
2484;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2022;61125.0;67.88;49036.0;544517.0
2485;Totaal mannen en vrouwen;10000;Totaal;Hoeksche Waard;2023;61680.0;67.77;47502.0;521956.0
2486;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2013;24555.0;69.0;;
2487;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2014;24390.0;68.91;;
2488;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2015;24565.0;69.53;;
2489;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2016;24755.0;70.02;;
2490;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2017;24555.0;69.24;;
2491;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2018;24500.0;69.08;;
2492;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2019;24405.0;68.94;;
2493;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2020;23545.0;66.35;19598.0;552305.0
2494;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2021;23885.0;67.24;19689.0;554283.0
2495;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2022;24430.0;68.26;19889.0;555704.0
2496;Totaal mannen en vrouwen;10000;Totaal;Hof van Twente;2023;24555.0;68.18;18648.0;517794.0
2497;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2013;;;;
2498;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2014;;;;
2499;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2015;;;;
2500;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2016;;;;
2501;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2017;;;;
2502;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2018;;;;
2503;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2019;32725.0;67.5;;
2504;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2020;31520.0;65.14;27974.0;578138.0
2505;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2021;31755.0;65.6;28248.0;583555.0
2506;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2022;32545.0;66.71;28645.0;587124.0
2507;Totaal mannen en vrouwen;10000;Totaal;Het Hogeland;2023;32790.0;67.04;28030.0;573089.0
2508;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2013;30810.0;63.81;;
2509;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2014;30665.0;63.36;;
2510;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2015;31075.0;64.36;;
2511;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2016;31325.0;64.93;;
2512;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2017;31375.0;64.95;;
2513;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2018;31455.0;64.87;;
2514;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2019;31425.0;63.79;;
2515;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2020;30365.0;61.06;23155.0;465590.0
2516;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2021;30315.0;61.08;23299.0;469489.0
2517;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2022;31055.0;61.54;23757.0;470721.0
2518;Totaal mannen en vrouwen;10000;Totaal;Hollands Kroon;2023;31505.0;62.23;23157.0;457415.0
2519;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2013;38960.0;70.05;;
2520;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2014;38460.0;69.42;;
2521;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2015;38905.0;69.09;;
2522;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2016;39000.0;69.04;;
2523;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2017;38805.0;68.98;;
2524;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2018;39205.0;69.19;;
2525;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2019;38985.0;68.96;;
2526;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2020;37400.0;66.2;33232.0;588204.0
2527;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2021;37850.0;67.04;33938.0;601091.0
2528;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2022;38730.0;67.8;33955.0;594366.0
2529;Totaal mannen en vrouwen;10000;Totaal;Hoogeveen;2023;38855.0;67.71;32366.0;563997.0
2530;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2013;24165.0;68.97;;
2531;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2014;24005.0;68.91;;
2532;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2015;24135.0;69.37;;
2533;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2016;24160.0;69.61;;
2534;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2017;24185.0;69.72;;
2535;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2018;;;;
2536;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2019;;;;
2537;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2020;;;;
2538;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2021;;;;
2539;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2022;;;;
2540;Totaal mannen en vrouwen;10000;Totaal;Hoogezand-Sappemeer;2023;;;;
2541;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2013;46950.0;64.63;;
2542;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2014;46815.0;64.13;;
2543;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2015;46830.0;63.98;;
2544;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2016;47175.0;64.16;;
2545;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2017;47025.0;63.59;;
2546;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2018;47490.0;63.98;;
2547;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2019;47415.0;63.64;;
2548;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2020;45665.0;61.19;33648.0;450882.0
2549;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2021;46315.0;61.7;34424.0;458583.0
2550;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2022;47725.0;62.7;35249.0;463098.0
2551;Totaal mannen en vrouwen;10000;Totaal;Hoorn;2023;48425.0;63.1;33908.0;441832.0
2552;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2013;28665.0;67.48;;
2553;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2014;28525.0;67.28;;
2554;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2015;28080.0;66.38;;
2555;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2016;28305.0;66.42;;
2556;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2017;28310.0;65.98;;
2557;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2018;28550.0;66.35;;
2558;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2019;28340.0;65.56;;
2559;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2020;27345.0;63.18;23762.0;549037.0
2560;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2021;27725.0;63.71;23598.0;542322.0
2561;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2022;28355.0;63.81;24018.0;540536.0
2562;Totaal mannen en vrouwen;10000;Totaal;Horst aan de Maas;2023;28550.0;63.18;22963.0;508164.0
2563;Totaal mannen en vrouwen;10000;Totaal;Houten;2013;30860.0;62.86;;
2564;Totaal mannen en vrouwen;10000;Totaal;Houten;2014;30805.0;62.75;;
2565;Totaal mannen en vrouwen;10000;Totaal;Houten;2015;31115.0;63.13;;
2566;Totaal mannen en vrouwen;10000;Totaal;Houten;2016;31225.0;63.14;;
2567;Totaal mannen en vrouwen;10000;Totaal;Houten;2017;31315.0;62.61;;
2568;Totaal mannen en vrouwen;10000;Totaal;Houten;2018;31780.0;63.21;;
2569;Totaal mannen en vrouwen;10000;Totaal;Houten;2019;32275.0;63.72;;
2570;Totaal mannen en vrouwen;10000;Totaal;Houten;2020;30885.0;60.77;21703.0;427022.0
2571;Totaal mannen en vrouwen;10000;Totaal;Houten;2021;31400.0;61.64;22105.0;433967.0
2572;Totaal mannen en vrouwen;10000;Totaal;Houten;2022;32115.0;62.77;22731.0;444265.0
2573;Totaal mannen en vrouwen;10000;Totaal;Houten;2023;32490.0;63.22;22014.0;428354.0
2574;Totaal mannen en vrouwen;10000;Totaal;Huizen;2013;28630.0;68.13;;
