ID;Woningtype;RegioS;Perioden;TeKoopStaandeWoningen_1;GemiddeldeAanbodtijd_2;GemiddeldeVraagprijs_3;GemiddeldeVraagprijsPerM_4
75;Totaal;Noord-Nederland (LD);2015 juni;22500.0;20.0;237000.0;1670.0
76;Totaal;Noord-Nederland (LD);2015 juli;22400.0;20.0;237000.0;1680.0
77;Totaal;Noord-Nederland (LD);2015 augustus;21600.0;20.0;238000.0;1670.0
78;Totaal;Noord-Nederland (LD);2015 september;21900.0;20.0;237000.0;1670.0
79;Totaal;Noord-Nederland (LD);2015 oktober;21700.0;20.0;237000.0;1670.0
80;Totaal;Noord-Nederland (LD);2015 november;20500.0;20.0;236000.0;1660.0
81;Totaal;Noord-Nederland (LD);2015 december;20400.0;21.0;237000.0;1660.0
82;Totaal;Noord-Nederland (LD);2016 januari;18500.0;21.0;239000.0;1670.0
83;Totaal;Noord-Nederland (LD);2016 februari;18400.0;20.0;239000.0;1680.0
84;Totaal;Noord-Nederland (LD);2016 maart;17400.0;20.0;238000.0;1670.0
85;Totaal;Noord-Nederland (LD);2016 april;17200.0;20.0;238000.0;1670.0
86;Totaal;Noord-Nederland (LD);2016 mei;16500.0;20.0;241000.0;1680.0
87;Totaal;Noord-Nederland (LD);2016 juni;16800.0;20.0;241000.0;1680.0
88;Totaal;Noord-Nederland (LD);2016 juli;16200.0;20.0;242000.0;1680.0
89;Totaal;Noord-Nederland (LD);2016 augustus;15600.0;21.0;242000.0;1680.0
90;Totaal;Noord-Nederland (LD);2016 september;17300.0;19.0;247000.0;1700.0
91;Totaal;Noord-Nederland (LD);2016 oktober;17600.0;17.0;243000.0;1680.0
92;Totaal;Noord-Nederland (LD);2016 november;17500.0;17.0;244000.0;1680.0
93;Totaal;Noord-Nederland (LD);2016 december;16500.0;17.0;243000.0;1680.0
94;Totaal;Oost-Nederland (LD);2013 februari;45200.0;19.0;294000.0;2120.0
95;Totaal;Oost-Nederland (LD);2013 maart;45900.0;18.0;293000.0;2110.0
96;Totaal;Oost-Nederland (LD);2013 april;45400.0;19.0;292000.0;2100.0
97;Totaal;Oost-Nederland (LD);2013 mei;45400.0;19.0;293000.0;2100.0
98;Totaal;Oost-Nederland (LD);2013 juni;45500.0;19.0;293000.0;2090.0
99;Totaal;Oost-Nederland (LD);2013 juli;44600.0;20.0;294000.0;2090.0
100;Totaal;Oost-Nederland (LD);2013 augustus;44400.0;20.0;294000.0;2090.0
101;Totaal;Oost-Nederland (LD);2013 september;44600.0;19.0;292000.0;2080.0
102;Totaal;Oost-Nederland (LD);2013 oktober;42500.0;19.0;290000.0;2070.0
103;Totaal;Oost-Nederland (LD);2013 november;41800.0;20.0;289000.0;2060.0
104;Totaal;Oost-Nederland (LD);2013 december;40700.0;20.0;293000.0;2070.0
105;Totaal;Oost-Nederland (LD);2014 januari;40600.0;20.0;292000.0;2070.0
106;Totaal;Oost-Nederland (LD);2014 februari;41000.0;20.0;291000.0;2070.0
107;Totaal;Oost-Nederland (LD);2014 maart;40600.0;20.0;291000.0;2060.0
108;Totaal;Oost-Nederland (LD);2014 april;41000.0;20.0;291000.0;2060.0
109;Totaal;Oost-Nederland (LD);2014 mei;41000.0;19.0;291000.0;2050.0
110;Totaal;Oost-Nederland (LD);2014 juni;42300.0;19.0;291000.0;2050.0
111;Totaal;Oost-Nederland (LD);2014 juli;41100.0;19.0;291000.0;2040.0
112;Totaal;Oost-Nederland (LD);2014 augustus;41000.0;20.0;291000.0;2040.0
113;Totaal;Oost-Nederland (LD);2014 september;40400.0;20.0;291000.0;2040.0
114;Totaal;Oost-Nederland (LD);2014 oktober;41000.0;20.0;290000.0;2040.0
115;Totaal;Oost-Nederland (LD);2014 november;40600.0;20.0;289000.0;2040.0
116;Totaal;Oost-Nederland (LD);2014 december;39200.0;20.0;289000.0;2040.0
117;Totaal;Oost-Nederland (LD);2015 januari;38800.0;20.0;289000.0;2030.0
118;Totaal;Oost-Nederland (LD);2015 februari;39800.0;19.0;289000.0;2030.0
119;Totaal;Oost-Nederland (LD);2015 maart;39700.0;19.0;287000.0;2020.0
120;Totaal;Oost-Nederland (LD);2015 april;40700.0;18.0;287000.0;2020.0
121;Totaal;Oost-Nederland (LD);2015 mei;40900.0;18.0;285000.0;2010.0
122;Totaal;Oost-Nederland (LD);2015 juni;39500.0;18.0;286000.0;2010.0
123;Totaal;Oost-Nederland (LD);2015 juli;40000.0;18.0;286000.0;2010.0
124;Totaal;Oost-Nederland (LD);2015 augustus;38400.0;19.0;288000.0;2020.0
125;Totaal;Oost-Nederland (LD);2015 september;38900.0;18.0;287000.0;2020.0
126;Totaal;Oost-Nederland (LD);2015 oktober;38400.0;18.0;288000.0;2020.0
127;Totaal;Oost-Nederland (LD);2015 november;36500.0;19.0;288000.0;2020.0
128;Totaal;Oost-Nederland (LD);2015 december;36300.0;19.0;288000.0;2020.0
129;Totaal;Oost-Nederland (LD);2016 januari;35100.0;19.0;288000.0;2020.0
130;Totaal;Oost-Nederland (LD);2016 februari;35500.0;19.0;291000.0;2020.0
131;Totaal;Oost-Nederland (LD);2016 maart;34400.0;19.0;292000.0;2030.0
132;Totaal;Oost-Nederland (LD);2016 april;33600.0;19.0;293000.0;2030.0
133;Totaal;Oost-Nederland (LD);2016 mei;31400.0;19.0;299000.0;2040.0
134;Totaal;Oost-Nederland (LD);2016 juni;31800.0;18.0;299000.0;2040.0
135;Totaal;Oost-Nederland (LD);2016 juli;29700.0;19.0;301000.0;2050.0
136;Totaal;Oost-Nederland (LD);2016 augustus;28400.0;19.0;303000.0;2050.0
137;Totaal;Oost-Nederland (LD);2016 september;31700.0;17.0;303000.0;2050.0
138;Totaal;Oost-Nederland (LD);2016 oktober;30300.0;16.0;308000.0;2060.0
139;Totaal;Oost-Nederland (LD);2016 november;30300.0;16.0;307000.0;2060.0
140;Totaal;Oost-Nederland (LD);2016 december;28800.0;16.0;309000.0;2060.0
141;Totaal;West-Nederland (LD);2013 februari;93600.0;16.0;310000.0;2530.0
142;Totaal;West-Nederland (LD);2013 maart;94600.0;16.0;308000.0;2510.0
143;Totaal;West-Nederland (LD);2013 april;93700.0;16.0;307000.0;2500.0
144;Totaal;West-Nederland (LD);2013 mei;94400.0;16.0;307000.0;2500.0
145;Totaal;West-Nederland (LD);2013 juni;94100.0;17.0;308000.0;2500.0
146;Totaal;West-Nederland (LD);2013 juli;92200.0;17.0;307000.0;2490.0
147;Totaal;West-Nederland (LD);2013 augustus;91800.0;17.0;307000.0;2490.0
148;Totaal;West-Nederland (LD);2013 september;93000.0;17.0;307000.0;2490.0
149;Totaal;West-Nederland (LD);2013 oktober;92200.0;16.0;304000.0;2490.0
150;Totaal;West-Nederland (LD);2013 november;90400.0;17.0;303000.0;2480.0
151;Totaal;West-Nederland (LD);2013 december;86700.0;17.0;304000.0;2480.0
152;Totaal;West-Nederland (LD);2014 januari;86300.0;17.0;302000.0;2470.0
153;Totaal;West-Nederland (LD);2014 februari;85000.0;17.0;300000.0;2450.0
154;Totaal;West-Nederland (LD);2014 maart;84800.0;17.0;301000.0;2440.0
155;Totaal;West-Nederland (LD);2014 april;85200.0;17.0;301000.0;2450.0
156;Totaal;West-Nederland (LD);2014 mei;86500.0;17.0;303000.0;2450.0
157;Totaal;West-Nederland (LD);2014 juni;87700.0;17.0;303000.0;2450.0
158;Totaal;West-Nederland (LD);2014 juli;84200.0;17.0;302000.0;2440.0
159;Totaal;West-Nederland (LD);2014 augustus;83100.0;17.0;302000.0;2430.0
160;Totaal;West-Nederland (LD);2014 september;80900.0;17.0;304000.0;2430.0
161;Totaal;West-Nederland (LD);2014 oktober;81900.0;17.0;303000.0;2430.0
162;Totaal;West-Nederland (LD);2014 november;80800.0;17.0;304000.0;2430.0
163;Totaal;West-Nederland (LD);2014 december;76500.0;18.0;304000.0;2430.0
164;Totaal;West-Nederland (LD);2015 januari;76000.0;17.0;303000.0;2410.0
165;Totaal;West-Nederland (LD);2015 februari;75700.0;17.0;301000.0;2400.0
166;Totaal;West-Nederland (LD);2015 maart;74900.0;17.0;303000.0;2410.0
167;Totaal;West-Nederland (LD);2015 april;77100.0;17.0;305000.0;2420.0
168;Totaal;West-Nederland (LD);2015 mei;77500.0;16.0;307000.0;2420.0
169;Totaal;West-Nederland (LD);2015 juni;73300.0;16.0;310000.0;2430.0
170;Totaal;West-Nederland (LD);2015 juli;73400.0;16.0;309000.0;2430.0
171;Totaal;West-Nederland (LD);2015 augustus;69000.0;17.0;311000.0;2420.0
172;Totaal;West-Nederland (LD);2015 september;71000.0;16.0;311000.0;2430.0
173;Totaal;West-Nederland (LD);2015 oktober;69800.0;16.0;311000.0;2420.0
174;Totaal;West-Nederland (LD);2015 november;63200.0;16.0;312000.0;2420.0
175;Totaal;West-Nederland (LD);2015 december;62400.0;17.0;312000.0;2420.0
176;Totaal;West-Nederland (LD);2016 januari;60500.0;16.0;313000.0;2440.0
177;Totaal;West-Nederland (LD);2016 februari;60700.0;16.0;317000.0;2460.0
178;Totaal;West-Nederland (LD);2016 maart;58700.0;16.0;318000.0;2470.0
179;Totaal;West-Nederland (LD);2016 april;57700.0;15.0;322000.0;2490.0
180;Totaal;West-Nederland (LD);2016 mei;53700.0;15.0;330000.0;2510.0
181;Totaal;West-Nederland (LD);2016 juni;55000.0;15.0;332000.0;2530.0
182;Totaal;West-Nederland (LD);2016 juli;50900.0;15.0;336000.0;2540.0
183;Totaal;West-Nederland (LD);2016 augustus;47400.0;16.0;339000.0;2530.0
184;Totaal;West-Nederland (LD);2016 september;50000.0;15.0;344000.0;2550.0
185;Totaal;West-Nederland (LD);2016 oktober;47200.0;14.0;354000.0;2580.0
186;Totaal;West-Nederland (LD);2016 november;47900.0;13.0;354000.0;2590.0
187;Totaal;West-Nederland (LD);2016 december;44600.0;14.0;356000.0;2600.0
188;Totaal;Zuid-Nederland (LD);2013 februari;49000.0;18.0;307000.0;2090.0
189;Totaal;Zuid-Nederland (LD);2013 maart;50000.0;18.0;305000.0;2080.0
190;Totaal;Zuid-Nederland (LD);2013 april;49900.0;19.0;304000.0;2070.0
191;Totaal;Zuid-Nederland (LD);2013 mei;49800.0;19.0;304000.0;2070.0
192;Totaal;Zuid-Nederland (LD);2013 juni;50200.0;19.0;304000.0;2060.0
193;Totaal;Zuid-Nederland (LD);2013 juli;49400.0;19.0;305000.0;2060.0
194;Totaal;Zuid-Nederland (LD);2013 augustus;50100.0;19.0;305000.0;2060.0
195;Totaal;Zuid-Nederland (LD);2013 september;49000.0;19.0;305000.0;2050.0
196;Totaal;Zuid-Nederland (LD);2013 oktober;48600.0;19.0;305000.0;2050.0
197;Totaal;Zuid-Nederland (LD);2013 november;47800.0;19.0;304000.0;2040.0
198;Totaal;Zuid-Nederland (LD);2013 december;46300.0;20.0;306000.0;2040.0
199;Totaal;Zuid-Nederland (LD);2014 januari;46100.0;20.0;305000.0;2040.0
200;Totaal;Zuid-Nederland (LD);2014 februari;46400.0;20.0;304000.0;2040.0
201;Totaal;Zuid-Nederland (LD);2014 maart;46200.0;20.0;303000.0;2030.0
202;Totaal;Zuid-Nederland (LD);2014 april;46400.0;20.0;304000.0;2030.0
203;Totaal;Zuid-Nederland (LD);2014 mei;46800.0;20.0;304000.0;2030.0
204;Totaal;Zuid-Nederland (LD);2014 juni;47700.0;19.0;304000.0;2030.0
205;Totaal;Zuid-Nederland (LD);2014 juli;46400.0;20.0;305000.0;2030.0
206;Totaal;Zuid-Nederland (LD);2014 augustus;46100.0;20.0;304000.0;2030.0
207;Totaal;Zuid-Nederland (LD);2014 september;45000.0;20.0;305000.0;2030.0
208;Totaal;Zuid-Nederland (LD);2014 oktober;45600.0;20.0;304000.0;2030.0
209;Totaal;Zuid-Nederland (LD);2014 november;44700.0;20.0;305000.0;2030.0
210;Totaal;Zuid-Nederland (LD);2014 december;43100.0;21.0;306000.0;2020.0
211;Totaal;Zuid-Nederland (LD);2015 januari;43100.0;20.0;307000.0;2030.0
212;Totaal;Zuid-Nederland (LD);2015 februari;43000.0;20.0;306000.0;2020.0
213;Totaal;Zuid-Nederland (LD);2015 maart;42900.0;20.0;307000.0;2020.0
214;Totaal;Zuid-Nederland (LD);2015 april;44100.0;20.0;306000.0;2010.0
215;Totaal;Zuid-Nederland (LD);2015 mei;44600.0;20.0;307000.0;2010.0
216;Totaal;Zuid-Nederland (LD);2015 juni;42900.0;20.0;309000.0;2020.0
217;Totaal;Zuid-Nederland (LD);2015 juli;43400.0;19.0;309000.0;2020.0
218;Totaal;Zuid-Nederland (LD);2015 augustus;41400.0;20.0;311000.0;2020.0
219;Totaal;Zuid-Nederland (LD);2015 september;41400.0;19.0;310000.0;2020.0
220;Totaal;Zuid-Nederland (LD);2015 oktober;40900.0;19.0;309000.0;2010.0
221;Totaal;Zuid-Nederland (LD);2015 november;39700.0;19.0;312000.0;2020.0
222;Totaal;Zuid-Nederland (LD);2015 december;39700.0;19.0;311000.0;2020.0
223;Totaal;Zuid-Nederland (LD);2016 januari;39100.0;19.0;311000.0;2020.0
224;Totaal;Zuid-Nederland (LD);2016 februari;39200.0;19.0;312000.0;2030.0
225;Totaal;Zuid-Nederland (LD);2016 maart;38200.0;19.0;313000.0;2030.0
226;Totaal;Zuid-Nederland (LD);2016 april;37900.0;19.0;313000.0;2030.0
227;Totaal;Zuid-Nederland (LD);2016 mei;36100.0;19.0;317000.0;2030.0
228;Totaal;Zuid-Nederland (LD);2016 juni;36700.0;19.0;318000.0;2030.0
229;Totaal;Zuid-Nederland (LD);2016 juli;35500.0;19.0;319000.0;2030.0
230;Totaal;Zuid-Nederland (LD);2016 augustus;33100.0;20.0;322000.0;2040.0
231;Totaal;Zuid-Nederland (LD);2016 september;34200.0;19.0;322000.0;2040.0
232;Totaal;Zuid-Nederland (LD);2016 oktober;32900.0;18.0;330000.0;2070.0
233;Totaal;Zuid-Nederland (LD);2016 november;32800.0;18.0;330000.0;2060.0
234;Totaal;Zuid-Nederland (LD);2016 december;31200.0;18.0;333000.0;2070.0
235;Totaal;Groningen (PV);2013 februari;8200.0;19.0;219000.0;1630.0
236;Totaal;Groningen (PV);2013 maart;8100.0;20.0;219000.0;1620.0
237;Totaal;Groningen (PV);2013 april;8000.0;20.0;219000.0;1620.0
238;Totaal;Groningen (PV);2013 mei;8100.0;20.0;220000.0;1620.0
239;Totaal;Groningen (PV);2013 juni;8200.0;20.0;219000.0;1620.0
240;Totaal;Groningen (PV);2013 juli;7900.0;21.0;219000.0;1610.0
241;Totaal;Groningen (PV);2013 augustus;7800.0;21.0;219000.0;1610.0
242;Totaal;Groningen (PV);2013 september;7900.0;20.0;218000.0;1600.0
243;Totaal;Groningen (PV);2013 oktober;7600.0;20.0;218000.0;1600.0
244;Totaal;Groningen (PV);2013 november;7600.0;20.0;217000.0;1580.0
245;Totaal;Groningen (PV);2013 december;7400.0;21.0;217000.0;1580.0
246;Totaal;Groningen (PV);2014 januari;7400.0;21.0;215000.0;1580.0
247;Totaal;Groningen (PV);2014 februari;7300.0;21.0;209000.0;1560.0
248;Totaal;Groningen (PV);2014 maart;7400.0;21.0;209000.0;1550.0
249;Totaal;Groningen (PV);2014 april;7400.0;21.0;209000.0;1550.0
250;Totaal;Groningen (PV);2014 mei;7600.0;21.0;208000.0;1540.0
251;Totaal;Groningen (PV);2014 juni;7700.0;21.0;207000.0;1540.0
252;Totaal;Groningen (PV);2014 juli;7400.0;21.0;206000.0;1530.0
253;Totaal;Groningen (PV);2014 augustus;7300.0;22.0;206000.0;1530.0
254;Totaal;Groningen (PV);2014 september;7100.0;22.0;206000.0;1530.0
255;Totaal;Groningen (PV);2014 oktober;7200.0;22.0;207000.0;1530.0
256;Totaal;Groningen (PV);2014 november;7000.0;22.0;202000.0;1510.0
257;Totaal;Groningen (PV);2014 december;6800.0;23.0;202000.0;1500.0
258;Totaal;Groningen (PV);2015 januari;7000.0;22.0;210000.0;1540.0
259;Totaal;Groningen (PV);2015 februari;7100.0;22.0;209000.0;1530.0
260;Totaal;Groningen (PV);2015 maart;7000.0;22.0;210000.0;1530.0
261;Totaal;Groningen (PV);2015 april;7100.0;22.0;210000.0;1530.0
262;Totaal;Groningen (PV);2015 mei;7300.0;21.0;209000.0;1520.0
263;Totaal;Groningen (PV);2015 juni;7100.0;22.0;208000.0;1520.0
264;Totaal;Groningen (PV);2015 juli;6900.0;21.0;207000.0;1520.0
265;Totaal;Groningen (PV);2015 augustus;6900.0;21.0;208000.0;1510.0
266;Totaal;Groningen (PV);2015 september;6900.0;21.0;208000.0;1520.0
267;Totaal;Groningen (PV);2015 oktober;6900.0;21.0;208000.0;1520.0
268;Totaal;Groningen (PV);2015 november;6700.0;21.0;208000.0;1500.0
269;Totaal;Groningen (PV);2015 december;6600.0;22.0;209000.0;1510.0
270;Totaal;Groningen (PV);2016 januari;5500.0;21.0;212000.0;1520.0
271;Totaal;Groningen (PV);2016 februari;5500.0;21.0;213000.0;1520.0
272;Totaal;Groningen (PV);2016 maart;5400.0;21.0;211000.0;1510.0
273;Totaal;Groningen (PV);2016 april;5400.0;21.0;211000.0;1510.0
274;Totaal;Groningen (PV);2016 mei;5100.0;21.0;212000.0;1510.0
275;Totaal;Groningen (PV);2016 juni;5200.0;21.0;212000.0;1510.0
276;Totaal;Groningen (PV);2016 juli;4900.0;21.0;213000.0;1510.0
277;Totaal;Groningen (PV);2016 augustus;4800.0;22.0;213000.0;1510.0
278;Totaal;Groningen (PV);2016 september;5200.0;20.0;220000.0;1550.0
279;Totaal;Groningen (PV);2016 oktober;5800.0;17.0;215000.0;1510.0
280;Totaal;Groningen (PV);2016 november;5800.0;17.0;216000.0;1520.0
281;Totaal;Groningen (PV);2016 december;5500.0;18.0;211000.0;1500.0
282;Totaal;Friesland (PV);2013 februari;9900.0;20.0;251000.0;1820.0
283;Totaal;Friesland (PV);2013 maart;9900.0;20.0;250000.0;1810.0
284;Totaal;Friesland (PV);2013 april;9800.0;21.0;249000.0;1800.0
285;Totaal;Friesland (PV);2013 mei;9900.0;21.0;249000.0;1800.0
286;Totaal;Friesland (PV);2013 juni;9900.0;21.0;249000.0;1800.0
287;Totaal;Friesland (PV);2013 juli;9700.0;22.0;249000.0;1800.0
288;Totaal;Friesland (PV);2013 augustus;9700.0;22.0;248000.0;1790.0
289;Totaal;Friesland (PV);2013 september;9500.0;22.0;248000.0;1780.0
290;Totaal;Friesland (PV);2013 oktober;8800.0;21.0;246000.0;1760.0
291;Totaal;Friesland (PV);2013 november;8800.0;21.0;245000.0;1760.0
292;Totaal;Friesland (PV);2013 december;8500.0;22.0;245000.0;1760.0
293;Totaal;Friesland (PV);2014 januari;8700.0;22.0;244000.0;1750.0
294;Totaal;Friesland (PV);2014 februari;8800.0;21.0;244000.0;1750.0
295;Totaal;Friesland (PV);2014 maart;8800.0;21.0;245000.0;1760.0
296;Totaal;Friesland (PV);2014 april;9000.0;21.0;244000.0;1750.0
297;Totaal;Friesland (PV);2014 mei;9200.0;21.0;242000.0;1750.0
298;Totaal;Friesland (PV);2014 juni;9300.0;21.0;243000.0;1740.0
299;Totaal;Friesland (PV);2014 juli;8900.0;21.0;243000.0;1740.0
300;Totaal;Friesland (PV);2014 augustus;8900.0;22.0;244000.0;1740.0
301;Totaal;Friesland (PV);2014 september;8800.0;22.0;243000.0;1740.0
302;Totaal;Friesland (PV);2014 oktober;8900.0;22.0;242000.0;1740.0
303;Totaal;Friesland (PV);2014 november;8800.0;22.0;241000.0;1730.0
304;Totaal;Friesland (PV);2014 december;8400.0;23.0;241000.0;1740.0
305;Totaal;Friesland (PV);2015 januari;8300.0;23.0;241000.0;1730.0
306;Totaal;Friesland (PV);2015 februari;8600.0;22.0;242000.0;1750.0
307;Totaal;Friesland (PV);2015 maart;8400.0;22.0;242000.0;1750.0
308;Totaal;Friesland (PV);2015 april;8800.0;21.0;242000.0;1740.0
309;Totaal;Friesland (PV);2015 mei;8900.0;21.0;241000.0;1740.0
310;Totaal;Friesland (PV);2015 juni;8600.0;20.0;242000.0;1740.0
311;Totaal;Friesland (PV);2015 juli;8700.0;21.0;242000.0;1740.0
312;Totaal;Friesland (PV);2015 augustus;8400.0;21.0;243000.0;1750.0
313;Totaal;Friesland (PV);2015 september;8500.0;21.0;242000.0;1740.0
314;Totaal;Friesland (PV);2015 oktober;8500.0;21.0;242000.0;1730.0
315;Totaal;Friesland (PV);2015 november;8000.0;21.0;243000.0;1730.0
316;Totaal;Friesland (PV);2015 december;8000.0;21.0;243000.0;1730.0
317;Totaal;Friesland (PV);2016 januari;7600.0;21.0;241000.0;1730.0
318;Totaal;Friesland (PV);2016 februari;7600.0;21.0;241000.0;1730.0
319;Totaal;Friesland (PV);2016 maart;7100.0;21.0;241000.0;1740.0
320;Totaal;Friesland (PV);2016 april;6900.0;21.0;242000.0;1730.0
321;Totaal;Friesland (PV);2016 mei;6900.0;20.0;245000.0;1750.0
322;Totaal;Friesland (PV);2016 juni;7000.0;20.0;247000.0;1750.0
323;Totaal;Friesland (PV);2016 juli;6700.0;20.0;249000.0;1750.0
324;Totaal;Friesland (PV);2016 augustus;6500.0;21.0;250000.0;1760.0
325;Totaal;Friesland (PV);2016 september;6700.0;21.0;249000.0;1760.0
326;Totaal;Friesland (PV);2016 oktober;6200.0;18.0;249000.0;1760.0
327;Totaal;Friesland (PV);2016 november;6200.0;19.0;250000.0;1760.0
328;Totaal;Friesland (PV);2016 december;5800.0;19.0;253000.0;1770.0
329;Totaal;Drenthe (PV);2013 februari;7500.0;19.0;267000.0;1840.0
330;Totaal;Drenthe (PV);2013 maart;7700.0;19.0;265000.0;1820.0
331;Totaal;Drenthe (PV);2013 april;7300.0;19.0;266000.0;1820.0
