ID;Geslacht;Persoonskenmerken;Perioden;Sportdeelname_1;TotaalSolosporten_2;Atletiek_3;Autosport_4;Fitness_5;Golf_6;Gymnastiek_7;Paardrijden_8;Schaatsen_9;Skaten_10;Wielrennen_11;Trimmen_12;Wandelsport_13;Zeilen_14;Zwemmen_15;TotaalDuosporten_16;Badminton_17;Squash_18;Tafeltennis_19;Tennis_20;Vechtsport_21;TotaalTeamsporten_22;Basketbal_23;Handbal_24;Hockey_25;Korfbal_26;Honkbal_27;Veldvoetbal_28;Volleybal_29;Zaalvoetbal_30;OverigeSporten_31;TotaleBevolking_32;SportendeBevolking_33;TotaleBevolking_34;SportendeBevolking_35;TotaleBevolking_36;SportendeBevolking_37;TotaleBevolking_38;SportendeBevolking_39;ToeschouwerSportwedstrijden_40;ToeschouwerBetaaldVoetbal_41;WekelijksVolgenSportRadioTelevisie_42
103;3000;Leeftijd: 45 tot 55 jaar;2003;66.0;55.0;1.0;2.0;12.0;4.0;1.0;1.0;8.0;3.0;13.0;27.0;18.0;8.0;25.0;18.0;5.0;2.0;4.0;11.0;1.0;13.0;1.0;;1.0;;0.0;7.0;4.0;3.0;6.0;30.0;42.0;21.0;32.0;1.7;2.5;26.0;41.0;40.0;16.0;62.0
104;3000;Leeftijd: 45 tot 55 jaar;2007;75.0;63.0;;3.0;20.0;6.0;;;4.0;5.0;21.0;32.0;19.0;8.0;24.0;19.0;4.0;2.0;4.0;10.0;1.0;15.0;1.0;;;;;8.0;4.0;4.0;6.0;33.0;43.0;24.0;32.0;1.9;2.6;34.0;46.0;47.0;21.0;64.0
105;3000;Leeftijd: 55 tot 65 jaar;1991;42.0;35.0;;;1.0;;2.0;;4.0;;3.0;21.0;11.0;3.0;13.0;8.0;2.0;;1.0;6.0;0.0;3.0;0.0;;1.0;;;0.0;2.0;1.0;10.0;24.0;42.0;11.0;26.0;0.8;2.0;;;29.0;8.0;70.0
106;3000;Leeftijd: 55 tot 65 jaar;1995;51.0;43.0;1.0;0.0;2.0;2.0;2.0;1.0;4.0;;7.0;24.0;11.0;5.0;17.0;8.0;1.0;0.0;0.0;6.0;0.0;6.0;0.0;;0.0;;;2.0;3.0;1.0;8.0;25.0;41.0;14.0;27.0;1.0;2.0;;;30.0;9.0;75.0
107;3000;Leeftijd: 55 tot 65 jaar;1999;53.0;44.0;;0.0;5.0;2.0;2.0;;3.0;1.0;6.0;25.0;15.0;5.0;14.0;11.0;3.0;1.0;2.0;8.0;0.0;8.0;0.0;;;;;3.0;3.0;2.0;9.0;31.0;44.0;13.0;24.0;1.2;2.2;;;28.0;9.0;68.0
108;3000;Leeftijd: 55 tot 65 jaar;2003;64.0;55.0;1.0;1.0;9.0;5.0;2.0;1.0;6.0;2.0;10.0;30.0;23.0;6.0;18.0;16.0;3.0;1.0;1.0;12.0;1.0;8.0;0.0;;1.0;;0.0;3.0;3.0;2.0;8.0;32.0;43.0;18.0;28.0;1.5;2.3;26.0;41.0;34.0;13.0;70.0
109;3000;Leeftijd: 55 tot 65 jaar;2007;66.0;60.0;;3.0;13.0;6.0;;;4.0;2.0;9.0;34.0;24.0;5.0;16.0;10.0;3.0;0.0;1.0;7.0;1.0;6.0;0.0;;;;;3.0;2.0;1.0;5.0;24.0;35.0;17.0;25.0;1.4;2.1;33.0;49.0;33.0;13.0;65.0
110;3000;Leeftijd: 65 jaar of ouder;1991;30.0;25.0;;;0.0;;3.0;;1.0;;1.0;15.0;10.0;2.0;10.0;3.0;0.0;;1.0;2.0;0.0;1.0;0.0;;0.0;;;0.0;0.0;0.0;5.0;12.0;23.0;4.0;13.0;0.5;1.8;;;14.0;4.0;70.0
111;3000;Leeftijd: 65 jaar of ouder;1995;32.0;26.0;0.0;0.0;1.0;1.0;2.0;1.0;2.0;;1.0;15.0;9.0;2.0;10.0;4.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;;0.0;;;0.0;1.0;0.0;6.0;14.0;27.0;4.0;13.0;0.6;1.7;;;19.0;5.0;69.0
112;3000;Leeftijd: 65 jaar of ouder;1999;39.0;29.0;;0.0;1.0;1.0;3.0;;1.0;0.0;2.0;15.0;12.0;1.0;12.0;5.0;1.0;0.0;1.0;3.0;0.0;3.0;0.0;;;;;1.0;1.0;0.0;12.0;17.0;33.0;5.0;14.0;0.7;1.8;;;16.0;4.0;71.0
113;3000;Leeftijd: 65 jaar of ouder;2003;41.0;33.0;0.0;1.0;4.0;3.0;1.0;0.0;2.0;0.0;2.0;18.0;14.0;3.0;13.0;6.0;1.0;0.0;1.0;5.0;0.0;2.0;0.0;;0.0;;0.0;1.0;1.0;0.0;6.0;17.0;33.0;7.0;18.0;0.8;1.9;17.0;45.0;22.0;5.0;69.0
114;3000;Leeftijd: 65 jaar of ouder;2007;51.0;40.0;;1.0;9.0;3.0;;;2.0;1.0;4.0;26.0;15.0;2.0;15.0;6.0;1.0;0.0;1.0;4.0;1.0;3.0;0.0;;;;;1.0;1.0;0.0;7.0;16.0;27.0;9.0;17.0;1.0;2.0;19.0;39.0;23.0;7.0;69.0
115;3000;6030;1991;66.0;52.0;;;5.0;;3.0;;14.0;;13.0;17.0;7.0;10.0;29.0;21.0;6.0;;4.0;11.0;3.0;25.0;2.0;;2.0;;;17.0;6.0;7.0;10.0;40.0;55.0;34.0;51.0;1.8;2.7;;;39.0;15.0;63.0
116;3000;6030;1995;67.0;53.0;1.0;2.0;7.0;2.0;3.0;2.0;8.0;;12.0;19.0;8.0;10.0;31.0;22.0;5.0;4.0;4.0;12.0;4.0;25.0;2.0;;2.0;;;17.0;5.0;7.0;8.0;40.0;55.0;33.0;48.0;1.8;2.6;;;38.0;16.0;66.0
117;3000;6030;1999;69.0;54.0;;3.0;9.0;2.0;3.0;;6.0;10.0;11.0;18.0;10.0;8.0;29.0;22.0;5.0;4.0;5.0;10.0;3.0;25.0;2.0;;;;;16.0;5.0;7.0;11.0;39.0;51.0;29.0;42.0;1.9;2.7;;;38.0;17.0;57.0
118;3000;6030;2003;73.0;61.0;2.0;3.0;13.0;4.0;3.0;2.0;10.0;9.0;15.0;24.0;13.0;9.0;33.0;25.0;7.0;5.0;7.0;13.0;3.0;26.0;4.0;;2.0;;1.0;19.0;5.0;9.0;8.0;39.0;51.0;33.0;46.0;2.3;3.1;37.0;51.0;42.0;20.0;62.0
119;3000;6030;2007;77.0;64.0;;4.0;18.0;5.0;;;6.0;6.0;20.0;29.0;13.0;8.0;32.0;22.0;6.0;4.0;6.0;11.0;4.0;25.0;4.0;;;;;19.0;4.0;8.0;7.0;37.0;48.0;34.0;45.0;2.3;3.0;39.0;51.0;42.0;22.0;57.0
120;3000;1100;1991;69.0;48.0;;;8.0;;4.0;;10.0;;14.0;12.0;6.0;9.0;27.0;26.0;8.0;;5.0;10.0;8.0;30.0;3.0;;2.0;;;20.0;4.0;7.0;13.0;39.0;52.0;38.0;54.0;1.9;2.7;;;37.0;16.0;63.0
121;3000;1100;1995;63.0;45.0;1.0;1.0;8.0;2.0;4.0;1.0;4.0;;11.0;9.0;5.0;8.0;27.0;24.0;4.0;4.0;6.0;10.0;7.0;28.0;4.0;;2.0;;;21.0;4.0;7.0;7.0;37.0;55.0;30.0;49.0;1.6;2.5;;;36.0;13.0;63.0
122;3000;1100;1999;63.0;47.0;;1.0;11.0;3.0;3.0;;2.0;8.0;13.0;9.0;7.0;4.0;24.0;21.0;5.0;4.0;3.0;9.0;6.0;24.0;3.0;;;;;17.0;5.0;7.0;9.0;34.0;49.0;25.0;39.0;1.6;2.6;;;31.0;14.0;55.0
123;3000;1100;2003;70.0;54.0;2.0;2.0;16.0;4.0;4.0;2.0;7.0;7.0;11.0;16.0;11.0;6.0;30.0;26.0;7.0;4.0;9.0;12.0;6.0;29.0;6.0;;3.0;;2.0;21.0;3.0;10.0;7.0;34.0;46.0;31.0;44.0;2.1;3.0;34.0;50.0;35.0;14.0;63.0
124;3000;1100;2007;75.0;59.0;;2.0;20.0;5.0;;;4.0;5.0;20.0;15.0;10.0;6.0;30.0;22.0;5.0;4.0;8.0;11.0;8.0;31.0;6.0;;;;;25.0;3.0;15.0;5.0;32.0;42.0;28.0;38.0;2.2;3.0;36.0;47.0;30.0;12.0;53.0
125;3000;1102;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;3000;1102;1995;65.0;48.0;1.0;1.0;7.0;3.0;3.0;2.0;6.0;;13.0;13.0;7.0;12.0;26.0;25.0;4.0;6.0;4.0;12.0;5.0;23.0;3.0;;3.0;;;14.0;3.0;5.0;11.0;39.0;56.0;31.0;48.0;1.7;2.6;;;36.0;14.0;63.0
127;3000;1102;1999;66.0;51.0;;0.0;12.0;4.0;2.0;;2.0;9.0;15.0;11.0;8.0;4.0;23.0;24.0;5.0;6.0;3.0;9.0;5.0;18.0;1.0;;;;;9.0;5.0;5.0;13.0;37.0;50.0;25.0;39.0;1.6;2.4;;;28.0;15.0;51.0
128;3000;1102;2003;74.0;61.0;1.0;3.0;16.0;6.0;3.0;1.0;10.0;9.0;14.0;24.0;17.0;9.0;33.0;30.0;8.0;6.0;9.0;16.0;5.0;23.0;5.0;;3.0;;2.0;16.0;3.0;8.0;8.0;39.0;50.0;31.0;42.0;2.4;3.2;35.0;47.0;36.0;16.0;61.0
129;3000;1102;2007;78.0;64.0;;2.0;18.0;6.0;;;6.0;6.0;22.0;24.0;15.0;8.0;28.0;24.0;6.0;5.0;6.0;14.0;6.0;22.0;3.0;;;;;20.0;1.0;7.0;7.0;33.0;42.0;27.0;34.0;2.2;2.8;32.0;41.0;36.0;16.0;47.0
130;3000;1101;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;3000;1101;1995;60.0;40.0;1.0;1.0;9.0;1.0;5.0;0.0;1.0;;8.0;3.0;3.0;4.0;29.0;22.0;4.0;1.0;9.0;6.0;9.0;35.0;5.0;;0.0;;;31.0;5.0;9.0;2.0;35.0;54.0;30.0;49.0;1.5;2.5;;;36.0;11.0;63.0
132;3000;1101;1999;59.0;42.0;;1.0;11.0;2.0;5.0;;2.0;8.0;11.0;7.0;5.0;4.0;25.0;18.0;4.0;2.0;3.0;8.0;7.0;30.0;4.0;;;;;25.0;5.0;10.0;6.0;30.0;48.0;24.0;41.0;1.7;2.9;;;34.0;13.0;59.0
133;3000;1101;2003;64.0;46.0;3.0;1.0;17.0;1.0;4.0;2.0;4.0;6.0;8.0;6.0;4.0;2.0;27.0;22.0;6.0;2.0;8.0;7.0;7.0;35.0;8.0;;3.0;;3.0;27.0;3.0;13.0;5.0;28.0;42.0;30.0;47.0;1.8;2.8;33.0;54.0;33.0;12.0;65.0
134;3000;1101;2007;73.0;55.0;;2.0;21.0;3.0;;;3.0;3.0;18.0;7.0;5.0;4.0;32.0;20.0;4.0;3.0;10.0;9.0;9.0;39.0;9.0;;;;;30.0;5.0;22.0;4.0;32.0;42.0;30.0;41.0;2.3;3.1;39.0;53.0;25.0;9.0;58.0
135;3000;21;1991;50.0;36.0;;;4.0;;1.0;;7.0;;9.0;14.0;5.0;3.0;17.0;13.0;4.0;;2.0;6.0;2.0;16.0;0.0;;0.0;;;11.0;3.0;5.0;9.0;30.0;47.0;22.0;45.0;1.1;2.2;;;37.0;14.0;70.0
136;3000;21;1995;51.0;37.0;1.0;2.0;5.0;0.0;1.0;1.0;4.0;;8.0;15.0;6.0;4.0;19.0;11.0;2.0;2.0;2.0;6.0;2.0;15.0;1.0;;0.0;;;11.0;3.0;5.0;8.0;28.0;46.0;19.0;38.0;1.1;2.1;;;34.0;13.0;70.0
137;3000;21;1999;51.0;38.0;;2.0;7.0;0.0;1.0;;3.0;3.0;6.0;14.0;8.0;3.0;18.0;10.0;3.0;2.0;2.0;5.0;1.0;13.0;0.0;;;;;8.0;3.0;4.0;9.0;26.0;41.0;15.0;30.0;1.1;2.1;;;32.0;13.0;63.0
138;3000;21;2003;54.0;43.0;1.0;3.0;10.0;2.0;1.0;1.0;4.0;2.0;8.0;18.0;11.0;3.0;20.0;12.0;3.0;2.0;3.0;6.0;2.0;14.0;1.0;;0.0;;1.0;10.0;2.0;5.0;6.0;25.0;41.0;19.0;36.0;1.3;2.3;21.0;41.0;35.0;15.0;65.0
139;3000;21;2007;60.0;47.0;;4.0;13.0;2.0;;;3.0;2.0;11.0;21.0;11.0;3.0;21.0;11.0;3.0;1.0;3.0;6.0;2.0;16.0;2.0;;;;;14.0;2.0;7.0;6.0;26.0;41.0;21.0;35.0;1.4;2.4;26.0;44.0;36.0;16.0;64.0
140;3000;22;1991;73.0;59.0;;;7.0;;1.0;;15.0;;17.0;21.0;9.0;11.0;29.0;22.0;7.0;;4.0;13.0;2.0;26.0;2.0;;1.0;;;14.0;9.0;9.0;11.0;39.0;50.0;33.0;45.0;2.0;2.7;;;40.0;15.0;65.0
141;3000;22;1995;71.0;57.0;1.0;3.0;11.0;2.0;1.0;2.0;8.0;;14.0;22.0;9.0;10.0;30.0;23.0;5.0;6.0;4.0;12.0;2.0;22.0;1.0;;1.0;;;12.0;6.0;7.0;8.0;38.0;51.0;30.0;43.0;1.8;2.5;;;40.0;17.0;69.0
142;3000;22;1999;73.0;57.0;;4.0;13.0;3.0;1.0;;6.0;6.0;16.0;20.0;12.0;8.0;26.0;23.0;5.0;6.0;3.0;11.0;3.0;23.0;1.0;;;;;13.0;5.0;8.0;12.0;34.0;44.0;27.0;37.0;1.9;2.6;;;39.0;18.0;59.0
143;3000;22;2003;74.0;63.0;1.0;4.0;15.0;3.0;1.0;1.0;8.0;5.0;17.0;27.0;14.0;8.0;29.0;23.0;6.0;6.0;4.0;12.0;2.0;23.0;1.0;;1.0;;1.0;16.0;4.0;8.0;7.0;35.0;45.0;29.0;39.0;2.0;2.7;32.0;44.0;45.0;22.0;61.0
144;3000;22;2007;80.0;69.0;;4.0;23.0;6.0;;;5.0;5.0;23.0;29.0;12.0;10.0;31.0;21.0;4.0;5.0;6.0;12.0;4.0;25.0;3.0;;;;;17.0;6.0;11.0;8.0;35.0;42.0;32.0;40.0;2.3;2.9;37.0;46.0;44.0;22.0;58.0
145;3000;23;1991;77.0;65.0;;;7.0;;3.0;;18.0;;20.0;29.0;15.0;16.0;33.0;28.0;9.0;;4.0;17.0;1.0;23.0;1.0;;2.0;;;10.0;10.0;5.0;13.0;41.0;51.0;31.0;41.0;2.2;2.9;;;31.0;12.0;54.0
146;3000;23;1995;77.0;66.0;2.0;3.0;8.0;6.0;2.0;2.0;12.0;;22.0;26.0;15.0;16.0;33.0;34.0;7.0;9.0;3.0;21.0;2.0;22.0;1.0;;3.0;;;9.0;9.0;6.0;7.0;41.0;51.0;30.0;39.0;2.3;2.9;;;35.0;15.0;62.0
147;3000;23;1999;76.0;66.0;;3.0;13.0;6.0;2.0;;8.0;9.0;17.0;25.0;17.0;13.0;30.0;30.0;5.0;9.0;3.0;17.0;1.0;19.0;1.0;;;;;8.0;7.0;5.0;12.0;38.0;46.0;25.0;33.0;2.2;2.8;;;34.0;16.0;56.0
148;3000;23;2003;83.0;73.0;1.0;3.0;20.0;9.0;1.0;2.0;13.0;8.0;24.0;34.0;20.0;14.0;34.0;30.0;5.0;9.0;5.0;19.0;2.0;20.0;2.0;;2.0;;1.0;9.0;7.0;7.0;9.0;37.0;44.0;30.0;37.0;2.6;3.1;41.0;50.0;40.0;18.0;56.0
149;3000;23;2007;83.0;74.0;;3.0;26.0;9.0;;;6.0;5.0;26.0;35.0;21.0;12.0;29.0;26.0;4.0;7.0;4.0;14.0;3.0;18.0;1.0;;;;;9.0;4.0;4.0;6.0;34.0;41.0;28.0;33.0;2.4;2.9;41.0;49.0;39.0;20.0;51.0
150;4000;Totaal personen;1991;63.0;55.0;;;12.0;;10.0;4.0;12.0;;8.0;12.0;8.0;5.0;36.0;16.0;7.0;;2.0;9.0;;11.0;;;2.0;;;2.0;5.0;;10.0;32.0;48.0;25.0;40.0;1.5;2.4;;;26.0;3.0;33.0
151;4000;Totaal personen;1995;65.0;58.0;;;15.0;;9.0;5.0;6.0;;7.0;13.0;9.0;6.0;39.0;16.0;5.0;3.0;2.0;9.0;;10.0;;;2.0;;;2.0;4.0;;8.0;31.0;45.0;22.0;34.0;1.5;2.3;;;23.0;4.0;34.0
152;4000;Totaal personen;1999;67.0;59.0;;;16.0;;9.0;5.0;5.0;12.0;6.0;13.0;11.0;4.0;35.0;15.0;5.0;2.0;2.0;7.0;2.0;10.0;;;;;;3.0;4.0;;12.0;31.0;45.0;19.0;29.0;1.6;2.4;;;23.0;4.0;30.0
153;4000;Totaal personen;2003;70.0;63.0;;;20.0;2.0;8.0;6.0;8.0;11.0;10.0;16.0;16.0;6.0;41.0;17.0;7.0;2.0;3.0;9.0;2.0;11.0;2.0;;2.0;;;3.0;4.0;;10.0;31.0;43.0;24.0;34.0;1.9;2.8;30.0;44.0;27.0;5.0;34.0
154;4000;Totaal personen;2007;75.0;66.0;;;25.0;;9.0;5.0;6.0;9.0;16.0;18.0;18.0;6.0;38.0;16.0;7.0;;4.0;8.0;;13.0;;;3.0;;;6.0;6.0;;8.0;31.0;41.0;24.0;32.0;2.1;2.8;34.0;45.0;28.0;6.0;28.0
155;4000;13;1991;87.0;76.0;;;6.0;;26.0;13.0;25.0;;8.0;7.0;7.0;9.0;59.0;27.0;13.0;;5.0;12.0;;26.0;;;6.0;;;6.0;7.0;;14.0;59.0;66.0;59.0;67.0;2.6;3.0;;;39.0;5.0;21.0
156;4000;13;1995;88.0;78.0;;;9.0;;23.0;16.0;17.0;;7.0;7.0;5.0;9.0;61.0;25.0;11.0;1.0;6.0;12.0;;26.0;;;4.0;;;10.0;7.0;;12.0;54.0;60.0;47.0;54.0;2.4;2.8;;;34.0;4.0;24.0
157;4000;13;1999;90.0;79.0;;;8.0;;27.0;15.0;13.0;36.0;6.0;8.0;7.0;7.0;59.0;27.0;14.0;2.0;8.0;10.0;5.0;26.0;;;;;;10.0;7.0;;19.0;57.0;63.0;48.0;54.0;2.9;3.2;;;39.0;6.0;19.0
158;4000;13;2003;93.0;84.0;;;13.0;2.0;27.0;19.0;20.0;31.0;11.0;12.0;7.0;12.0;66.0;35.0;19.0;2.0;12.0;15.0;6.0;33.0;9.0;;8.0;;;14.0;10.0;;18.0;59.0;63.0;59.0;63.0;3.6;3.9;54.0;59.0;41.0;8.0;
159;4000;13;2007;95.0;84.0;;;13.0;;31.0;16.0;17.0;29.0;25.0;11.0;4.0;12.0;64.0;39.0;20.0;;16.0;15.0;;47.0;;;14.0;;;26.0;15.0;;16.0;57.0;59.0;58.0;61.0;4.1;4.3;56.0;58.0;41.0;8.0;18.0
160;4000;14;1991;81.0;71.0;;;26.0;;6.0;8.0;18.0;;17.0;13.0;5.0;9.0;50.0;21.0;10.0;;3.0;9.0;;24.0;;;3.0;;;3.0;12.0;;13.0;41.0;49.0;40.0;50.0;2.3;2.8;;;40.0;8.0;31.0
161;4000;14;1995;79.0;69.0;;;32.0;;3.0;9.0;9.0;;15.0;13.0;8.0;9.0;45.0;24.0;8.0;9.0;3.0;9.0;;21.0;;;2.0;;;5.0;10.0;;11.0;40.0;49.0;34.0;43.0;2.1;2.7;;;35.0;9.0;32.0
162;4000;14;1999;81.0;72.0;;;34.0;;3.0;8.0;6.0;21.0;11.0;8.0;9.0;6.0;44.0;19.0;7.0;5.0;3.0;8.0;4.0;20.0;;;;;;6.0;9.0;;14.0;39.0;46.0;26.0;32.0;2.2;2.7;;;35.0;9.0;27.0
163;4000;14;2003;80.0;74.0;;;36.0;2.0;3.0;10.0;10.0;21.0;19.0;12.0;12.0;9.0;51.0;27.0;9.0;5.0;6.0;9.0;5.0;19.0;4.0;;3.0;;;6.0;7.0;;10.0;33.0;42.0;30.0;37.0;2.6;3.2;33.0;42.0;36.0;10.0;27.0
164;4000;14;2007;87.0;79.0;;;43.0;;3.0;11.0;13.0;20.0;40.0;14.0;7.0;10.0;51.0;25.0;12.0;;8.0;7.0;;25.0;;;7.0;;;10.0;8.0;;11.0;37.0;43.0;35.0;40.0;3.1;3.5;41.0;47.0;43.0;16.0;24.0
165;4000;Leeftijd: 25 tot 35 jaar;1991;76.0;67.0;;;25.0;;5.0;3.0;15.0;;13.0;15.0;9.0;8.0;45.0;19.0;9.0;;1.0;9.0;;12.0;;;1.0;;;1.0;7.0;;12.0;35.0;45.0;28.0;36.0;1.9;2.4;;;27.0;4.0;30.0
166;4000;Leeftijd: 25 tot 35 jaar;1995;75.0;69.0;;;31.0;;4.0;5.0;6.0;;12.0;14.0;9.0;10.0;45.0;21.0;6.0;6.0;1.0;11.0;;10.0;;;2.0;;;1.0;6.0;;8.0;35.0;46.0;25.0;34.0;1.8;2.4;;;25.0;5.0;32.0
167;4000;Leeftijd: 25 tot 35 jaar;1999;75.0;68.0;;;27.0;;2.0;5.0;4.0;16.0;9.0;15.0;10.0;8.0;42.0;18.0;4.0;5.0;1.0;9.0;2.0;10.0;;;;;;1.0;5.0;;10.0;31.0;39.0;20.0;27.0;1.8;2.4;;;24.0;7.0;24.0
168;4000;Leeftijd: 25 tot 35 jaar;2003;79.0;72.0;;;35.0;2.0;1.0;6.0;7.0;15.0;14.0;16.0;17.0;7.0;44.0;18.0;6.0;4.0;2.0;8.0;2.0;12.0;1.0;;2.0;;;2.0;4.0;;10.0;33.0;42.0;26.0;33.0;2.1;2.6;32.0;40.0;28.0;9.0;26.0
169;4000;Leeftijd: 25 tot 35 jaar;2007;81.0;75.0;;;42.0;;1.0;5.0;5.0;11.0;20.0;15.0;13.0;8.0;44.0;18.0;4.0;;2.0;7.0;;12.0;;;1.0;;;2.0;7.0;;7.0;36.0;45.0;23.0;28.0;2.1;2.6;33.0;40.0;25.0;8.0;21.0
170;4000;Leeftijd: 35 tot 45 jaar;1991;68.0;58.0;;;17.0;;8.0;2.0;13.0;;9.0;12.0;9.0;4.0;35.0;21.0;8.0;;1.0;13.0;;8.0;;;1.0;;;1.0;5.0;;9.0;35.0;49.0;24.0;35.0;1.5;2.2;;;30.0;2.0;34.0
171;4000;Leeftijd: 35 tot 45 jaar;1995;70.0;64.0;;;19.0;;4.0;2.0;6.0;;9.0;16.0;10.0;6.0;43.0;19.0;7.0;2.0;2.0;11.0;;6.0;;;1.0;;;0.0;4.0;;7.0;32.0;44.0;19.0;27.0;1.5;2.2;;;29.0;4.0;33.0
172;4000;Leeftijd: 35 tot 45 jaar;1999;68.0;61.0;;;21.0;;3.0;2.0;5.0;9.0;7.0;14.0;13.0;5.0;36.0;15.0;6.0;2.0;1.0;7.0;1.0;6.0;;;;;;1.0;4.0;;10.0;31.0;43.0;14.0;21.0;1.5;2.2;;;28.0;4.0;29.0
173;4000;Leeftijd: 35 tot 45 jaar;2003;75.0;70.0;;;26.0;2.0;2.0;3.0;9.0;10.0;13.0;20.0;19.0;7.0;47.0;17.0;7.0;1.0;2.0;10.0;1.0;6.0;0.0;;1.0;;;0.0;3.0;;8.0;31.0;40.0;22.0;29.0;1.9;2.6;28.0;37.0;36.0;4.0;28.0
174;4000;Leeftijd: 35 tot 45 jaar;2007;82.0;75.0;;;32.0;;1.0;5.0;6.0;8.0;18.0;19.0;21.0;7.0;42.0;14.0;6.0;;3.0;7.0;;7.0;;;1.0;;;2.0;4.0;;7.0;29.0;36.0;19.0;23.0;2.0;2.4;28.0;34.0;33.0;6.0;26.0
175;4000;Leeftijd: 45 tot 55 jaar;1991;55.0;47.0;;;7.0;;9.0;1.0;5.0;;4.0;14.0;11.0;2.0;27.0;14.0;3.0;;1.0;11.0;;3.0;;;0.0;;;0.0;2.0;;7.0;24.0;40.0;14.0;26.0;1.1;2.0;;;27.0;3.0;39.0
176;4000;Leeftijd: 45 tot 55 jaar;1995;61.0;54.0;;;12.0;;6.0;1.0;3.0;;4.0;16.0;12.0;4.0;31.0;14.0;3.0;1.0;0.0;11.0;;3.0;;;1.0;;;0.0;2.0;;7.0;26.0;39.0;14.0;23.0;1.2;1.9;;;20.0;2.0;38.0
177;4000;Leeftijd: 45 tot 55 jaar;1999;63.0;54.0;;;13.0;;6.0;1.0;4.0;2.0;4.0;18.0;17.0;3.0;26.0;11.0;3.0;1.0;1.0;8.0;0.0;5.0;;;;;;0.0;3.0;;12.0;26.0;39.0;13.0;21.0;1.3;2.0;;;20.0;4.0;35.0
178;4000;Leeftijd: 45 tot 55 jaar;2003;68.0;60.0;;;21.0;2.0;6.0;1.0;4.0;4.0;7.0;19.0;23.0;5.0;31.0;13.0;4.0;1.0;1.0;9.0;1.0;4.0;0.0;;1.0;;;0.0;2.0;;7.0;24.0;35.0;14.0;21.0;1.5;2.2;29.0;43.0;27.0;4.0;30.0
179;4000;Leeftijd: 45 tot 55 jaar;2007;74.0;66.0;;;26.0;;4.0;2.0;3.0;3.0;14.0;24.0;26.0;6.0;34.0;14.0;5.0;;2.0;10.0;;6.0;;;1.0;;;1.0;4.0;;8.0;23.0;32.0;18.0;24.0;1.8;2.5;34.0;46.0;30.0;4.0;27.0
180;4000;Leeftijd: 55 tot 65 jaar;1991;47.0;41.0;;;2.0;;10.0;0.0;1.0;;2.0;13.0;11.0;1.0;25.0;7.0;1.0;;0.0;6.0;;1.0;;;0.0;;;0.0;1.0;;9.0;17.0;32.0;7.0;14.0;0.8;1.8;;;13.0;2.0;44.0
181;4000;Leeftijd: 55 tot 65 jaar;1995;52.0;48.0;;;4.0;;9.0;1.0;1.0;;2.0;20.0;13.0;2.0;30.0;6.0;1.0;0.0;0.0;5.0;;2.0;;;0.0;;;0.0;1.0;;8.0;17.0;28.0;7.0;14.0;1.0;1.9;;;13.0;2.0;41.0
182;4000;Leeftijd: 55 tot 65 jaar;1999;58.0;51.0;;;8.0;;9.0;0.0;2.0;0.0;2.0;20.0;19.0;2.0;27.0;9.0;1.0;0.0;0.0;7.0;0.0;2.0;;;;;;0.0;2.0;;10.0;21.0;34.0;7.0;13.0;1.1;2.0;;;11.0;1.0;40.0
183;4000;Leeftijd: 55 tot 65 jaar;2003;65.0;57.0;;;12.0;3.0;7.0;1.0;2.0;1.0;3.0;22.0;24.0;3.0;32.0;11.0;2.0;0.0;0.0;9.0;0.0;2.0;0.0;;0.0;;;0.0;1.0;;10.0;21.0;32.0;11.0;17.0;1.3;2.1;25.0;40.0;15.0;2.0;41.0
184;4000;Leeftijd: 55 tot 65 jaar;2007;72.0;65.0;;;25.0;;8.0;0.0;1.0;1.0;5.0;29.0;33.0;4.0;22.0;8.0;2.0;;0.0;7.0;;3.0;;;0.0;;;1.0;2.0;;5.0;25.0;35.0;14.0;20.0;1.5;2.1;34.0;48.0;17.0;2.0;39.0
185;4000;Leeftijd: 65 jaar of ouder;1991;25.0;22.0;;;0.0;;7.0;0.0;0.0;;0.0;7.0;5.0;1.0;10.0;1.0;0.0;;0.0;1.0;;1.0;;;0.0;;;0.0;0.0;;5.0;8.0;19.0;3.0;10.0;0.4;1.5;;;4.0;0.0;37.0
186;4000;Leeftijd: 65 jaar of ouder;1995;28.0;25.0;;;1.0;;8.0;0.0;1.0;;0.0;8.0;5.0;0.0;13.0;2.0;0.0;0.0;0.0;2.0;;0.0;;;0.0;;;0.0;0.0;;5.0;9.0;22.0;4.0;13.0;0.4;1.6;;;5.0;0.0;39.0
187;4000;Leeftijd: 65 jaar of ouder;1999;34.0;28.0;;;3.0;;10.0;0.0;0.0;0.0;1.0;7.0;7.0;0.0;13.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;;;;;;0.0;0.0;;11.0;12.0;32.0;3.0;9.0;0.6;1.6;;;6.0;1.0;42.0
