ID;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;TotaalMannenEnVrouwen_4;Mannen_5;Vrouwen_6;TotaalMannenEnVrouwen_7;Mannen_8;Vrouwen_9;TotaalMannenEnVrouwen_10;Mannen_11;Vrouwen_12;TotaalMannenEnVrouwen_13;Mannen_14;Vrouwen_15;TotaalMannenEnVrouwen_16;Mannen_17;Vrouwen_18;TotaalMannenEnVrouwen_19;Mannen_20;Vrouwen_21;TotaalHuishoudens_22;GemiddeldeHuishoudensgrootte_23
11;1;2018;16688335;8257621;8430714;3026047;1432858;1593189;8347913;4181043;4166870;4369692;2359382;2010310;493580;80111;413469;290539;148528;142011;160565;55701;104864;7738052;2.14
12;1;2019;16718362;8273512;8444850;3065317;1453184;1612133;8355411;4184791;4170620;4351855;2350606;2001249;492664;79729;412935;292549;149524;143025;160568;55678;104890;7780465;2.13
13;1;2020;16747901;8289008;8458893;3103455;1472831;1630624;8361570;4187872;4173698;4334743;2342232;1992511;491426;79247;412179;294512;150470;144042;162194;56356;105838;7820761;2.12
14;1;2021;16776829;8304000;8472829;3140509;1491814;1648695;8366555;4190364;4176191;4318688;2334402;1984286;489933;78641;411292;296373;151342;145031;164774;57438;107336;7859060;2.11
15;1;2022;16804977;8318371;8486606;3176648;1510190;1666458;8370501;4192337;4178164;4303858;2327161;1976697;488352;77974;410378;298125;152145;145980;167493;58564;108929;7895835;2.11
16;1;2023;16832106;8331969;8500137;3211324;1527739;1683585;8373256;4193714;4179542;4290762;2320675;1970087;486732;77278;409454;299644;152815;146829;170387;59748;110639;7930416;2.1
17;1;2024;16858007;8344689;8513318;3244155;1544358;1699797;8374556;4194364;4180192;4279782;2315032;1964750;485145;76567;408578;300886;153370;147516;173482;60998;112484;7962405;2.1
18;1;2025;16882472;8356412;8526060;3275059;1560066;1714993;8374056;4194114;4179942;4270998;2310242;1960756;483685;75874;407811;301876;153801;148075;176796;62314;114482;7991619;2.09
19;1;2026;16905264;8367021;8538243;3304054;1574846;1729208;8371405;4192788;4178617;4264422;2306330;1958092;482391;75219;407172;302671;154150;148521;180321;63687;116634;8017990;2.09
20;1;2027;16926196;8376417;8549779;3331176;1588683;1742493;8366237;4190205;4176032;4260107;2303359;1956748;481324;74622;406702;303301;154439;148862;184052;65109;118943;8041427;2.08
21;1;2028;16945062;8384544;8560518;3356469;1601603;1754866;8358348;4186260;4172088;4257989;2301370;1956619;480475;74086;406389;303794;154649;149145;187990;66578;121412;8061842;2.08
22;1;2029;16961654;8391328;8570326;3379873;1613540;1766333;8347624;4180900;4166724;4257942;2300371;1957571;479867;73622;406245;304211;154800;149411;192138;68097;124041;8079240;2.08
23;1;2030;16975876;8396765;8579111;3401351;1624466;1776885;8334142;4174158;4159984;4259840;2300369;1959471;479519;73241;406278;304560;154869;149691;196465;69662;126803;8093559;2.07
24;1;2031;16987516;8400798;8586718;3420810;1634307;1786503;8318212;4166192;4152020;4263321;2301251;1962070;479411;72925;406486;304865;154859;150006;200899;71263;129636;8104892;2.07
25;1;2032;16996426;8403417;8593009;3438451;1643165;1795286;8299946;4157060;4142886;4268024;2302872;1965152;479526;72666;406860;305132;154774;150358;205346;72879;132467;8113431;2.07
26;1;2033;17002469;8404540;8597929;3454091;1650935;1803156;8279961;4147068;4132893;4273462;2305001;1968461;479850;72457;407393;305399;154610;150789;209707;74470;135237;8119391;2.07
27;1;2034;17005468;8404109;8601359;3467897;1657719;1810178;8258546;4136358;4122188;4279143;2307383;1971760;480332;72280;408052;305646;154372;151274;213902;75994;137908;8122934;2.07
28;1;2035;17005388;8402143;8603245;3480021;1663589;1816432;8236034;4125103;4110931;4284633;2309801;1974832;480934;72141;408793;305892;154087;151805;217873;77421;140452;8124352;2.07
29;1;2036;17002299;8398699;8603600;3490599;1668657;1821942;8212720;4113446;4099274;4289580;2312066;1977514;481617;72038;409579;306125;153751;152374;221660;78741;142919;8123959;2.07
30;1;2037;16996222;8393820;8602402;3499657;1672966;1826691;8189000;4101587;4087413;4293625;2313985;1979640;482349;71961;410388;306341;153374;152967;225252;79949;145303;8121910;2.06
31;1;2038;16987485;8387734;8599751;3507386;1676635;1830751;8165266;4089721;4075545;4296609;2315481;1981128;483082;71885;411197;306542;152971;153571;228600;81042;147558;8118506;2.06
32;1;2039;16976309;8380549;8595760;3513860;1679686;1834174;8141902;4078038;4063864;4298364;2316446;1981918;483768;71808;411960;306740;152553;154187;231674;82019;149655;8114020;2.06
33;1;2040;16963089;8372511;8590578;3519204;1682225;1836979;8119230;4066702;4052528;4298874;2316862;1982012;484400;71726;412674;306923;152112;154811;234461;82887;151574;8108709;2.06
34;1;2041;16948168;8363809;8584359;3523446;1684288;1839158;8097514;4055844;4041670;4298164;2316724;1981440;484973;71633;413340;307093;151661;155432;236979;83660;153319;8102673;2.06
35;1;2042;16931968;8354645;8577323;3526651;1685927;1840724;8076965;4045570;4031395;4296336;2316068;1980268;485482;71524;413958;307254;151200;156054;239278;84356;154922;8096139;2.06
36;1;2043;16914907;8345237;8569670;3528826;1687163;1841663;8057774;4035974;4021800;4293571;2314975;1978596;485933;71398;414535;307418;150736;156682;241384;84990;156394;8089195;2.06
37;1;2044;16897311;8335767;8561544;3530032;1688049;1841983;8040063;4027118;4012945;4290014;2313505;1976509;486297;71242;415055;307584;150276;157308;243322;85578;157744;8081956;2.06
38;1;2045;16879514;8326386;8553128;3530305;1688589;1841716;8023921;4019046;4004875;4285859;2311731;1974128;486575;71069;415506;307737;149819;157918;245116;86132;158984;8074461;2.06
39;1;2046;16861842;8317259;8544583;3529671;1688790;1840881;8009415;4011793;3997622;4281340;2309777;1971563;486753;70873;415880;307874;149362;158512;246790;86665;160125;8066778;2.06
40;1;2047;16844567;8308505;8536062;3528147;1688649;1839498;7996637;4005406;3991231;4276613;2307702;1968911;486843;70663;416180;307994;148912;159082;248332;87173;161159;8058938;2.06
41;1;2048;16827901;8300240;8527661;3525755;1688198;1837557;7985568;3999870;3985698;4271902;2305614;1966288;486841;70434;416407;308087;148467;159620;249747;87656;162091;8051001;2.06
42;1;2049;16812030;8292556;8519474;3522483;1687427;1835056;7976252;3995213;3981039;4267379;2303597;1963782;486755;70190;416565;308151;148030;160121;251008;88098;162910;8043007;2.06
43;1;2050;16797106;8285554;8511552;3518346;1686362;1831984;7968719;3991446;3977273;4263201;2301732;1961469;486583;69925;416658;308180;147609;160571;252076;88480;163596;8034880;2.06
44;2;2007;16288826;8050647;8238178;2345289;1071652;1272948;8030150;4026374;4005719;4494943;2418732;2075618;420745;61587;347395;253008;131389;121627;192550;72353;120330;7071875;2.19
45;2;2008;16233342;8018830;8214512;2295039;1046700;1249850;7917569;3971273;3947586;4433313;2386373;2046497;410676;57954;336077;248723;129228;119516;182044;67607;114330;7046506;2.16
46;2;2009;16179484;7989961;8189523;2265368;1031044;1235048;7833687;3926649;3902236;4378286;2359185;2019510;404249;55557;328637;245606;127740;118216;172336;63344;108968;7041488;2.14
47;2;2010;16122737;7960142;8162595;2246871;1021982;1226300;7757587;3887136;3865110;4328254;2333489;1995242;399318;53599;322303;243687;126519;117260;163723;59258;103965;7047645;2.12
48;2;2011;16067240;7931610;8135630;2231880;1015039;1219123;7681414;3852421;3832417;4277293;2307863;1968389;394745;52023;317212;242151;125660;116381;154270;55268;97786;7048143;2.1
49;2;2012;15997029;7895412;8101617;2223460;1010414;1216197;7628003;3829291;3803170;4224577;2281299;1942092;390273;50539;312660;241197;125138;116074;144771;51275;92085;7059227;2.08
50;2;2013;15929929;7861657;8068273;2215826;1008473;1215227;7573085;3807996;3773700;4171804;2254228;1917852;386387;49155;307205;239323;124720;115008;135574;47580;87186;7066300;2.06
51;2;2014;15875611;7834042;8041569;2214969;1007191;1213973;7539251;3791876;3748253;4115945;2224437;1891219;382350;47880;302681;238223;124325;114645;127262;44233;82771;7082224;2.05
52;2;2015;15814038;7802400;8011638;2211596;1006739;1212912;7494583;3767844;3726796;4064719;2199877;1865849;378086;46560;298343;237420;123789;114486;120259;41098;78830;7098218;2.03
53;2;2016;15750816;7770505;7980311;2214307;1005470;1213067;7450951;3747181;3705276;4011892;2172465;1839548;373741;45274;293759;237127;123554;113903;112915;38047;74877;7098212;2.01
54;2;2017;15688632;7737852;7950780;2213987;1006321;1207221;7403512;3723996;3686214;3969151;2151524;1818013;368590;43865;288942;236652;123109;113366;106854;35585;71267;7105390;2.0
55;2;2018;15625505;7706572;7918934;2209752;1006234;1208785;7358666;3694715;3663409;3926893;2129511;1794377;363648;42723;283979;236957;122968;113063;103047;33783;68480;7118656;1.98
56;2;2019;15568491;7678545;7889946;2207613;1005680;1210102;7315640;3669674;3643045;3878976;2107336;1773207;358996;41449;279468;235647;122930;112829;99111;32409;65855;7123187;1.97
57;2;2020;15515549;7652193;7863356;2210356;1003949;1208184;7265007;3643749;3616395;3830402;2080496;1749726;353617;40064;274547;234217;122889;112415;96521;31596;65200;7118164;1.95
58;2;2021;15447434;7617902;7829532;2207273;1002781;1205784;7225236;3620650;3596401;3781333;2054029;1725508;348586;38700;269994;234433;122604;112119;95328;31128;64613;7119849;1.94
59;2;2022;15387640;7585962;7801679;2209168;1003187;1202212;7171602;3601492;3574742;3727037;2027347;1699855;343583;37366;265401;234198;122318;112009;94729;30935;64226;7105734;1.93
60;2;2023;15332100;7555267;7776833;2200412;1001112;1202278;7130445;3579769;3556853;3684921;2003019;1680348;338397;36093;260659;234353;122155;111875;93923;30647;63429;7115847;1.92
61;2;2024;15260376;7518518;7741857;2192625;998098;1198918;7088722;3559004;3545268;3631393;1979312;1657366;333392;34740;256184;234045;121638;111614;93347;30424;63196;7119913;1.91
62;2;2025;15195014;7484814;7710200;2184981;995199;1199268;7050713;3543347;3524436;3589305;1955242;1633243;328888;33449;252128;232962;121109;111185;93363;30230;62969;7120602;1.9
63;2;2026;15114151;7441235;7672916;2187475;992379;1195692;7019466;3519313;3501674;3546716;1933632;1615190;324158;32392;247826;232009;120512;110733;92536;29811;63300;7107586;1.89
64;2;2027;15029535;7397347;7632188;2176877;991957;1187939;6973430;3480695;3479926;3515023;1916995;1598128;319139;31188;243015;231053;120041;110659;92801;29274;63560;7090133;1.88
65;2;2028;14952610;7355814;7596795;2163523;987710;1177909;6927946;3449140;3455484;3482369;1896282;1585149;314905;30235;238783;229550;119358;110448;92957;28639;63170;7069419;1.87
66;2;2029;14877713;7317025;7560688;2152035;983546;1175987;6881844;3436116;3429771;3459242;1885066;1575284;311828;29590;235588;227992;118686;110047;93657;28377;63589;7043394;1.86
67;2;2030;14803874;7276368;7527505;2141187;978124;1171337;6831456;3427171;3406572;3441776;1872571;1567528;308737;28683;232959;226440;117990;109622;93580;28372;63524;7018486;1.85
68;2;2031;14727117;7237101;7490017;2125383;973642;1164701;6785068;3407888;3385424;3404632;1853429;1554040;305704;27817;229906;224929;117371;108872;93335;28493;62668;6983763;1.85
69;2;2032;14621803;7181682;7440121;2107875;969181;1156168;6740831;3384032;3359543;3374354;1838738;1535616;302794;26904;227065;223242;116698;108185;92872;28516;62697;6959972;1.84
70;2;2033;14519702;7127752;7391950;2094998;960488;1147160;6682667;3356455;3334451;3355604;1828095;1530526;300586;26171;224251;222286;115852;107666;92672;28323;62995;6925855;1.83
71;2;2034;14429304;7081588;7347716;2076489;948540;1141729;6619963;3325612;3303695;3343574;1819898;1523698;297876;25481;221954;220101;115032;107147;91566;28145;62501;6891272;1.83
72;2;2035;14338531;7035576;7302955;2064576;937364;1135849;6557749;3309489;3271223;3329473;1810121;1518136;295269;24673;218874;218266;113968;106414;90911;27732;62280;6841896;1.83
73;2;2036;14222341;6975619;7246722;2048150;927802;1128586;6509335;3284048;3242691;3315909;1800766;1511590;292809;23835;216358;216713;113075;105718;90433;27189;61654;6790883;1.82
74;2;2037;14114860;6920249;7194611;2030190;919328;1121545;6471366;3249943;3214603;3305256;1792919;1509377;290191;23058;213621;215293;112008;105047;89475;26824;61016;6751130;1.81
75;2;2038;14012198;6868468;7143731;2013482;911691;1114088;6423995;3221009;3182958;3281426;1782258;1502051;287934;22420;211100;214070;110772;104292;88859;26293;62147;6730451;1.81
76;2;2039;13925407;6821591;7103816;2000900;904242;1105088;6356157;3193881;3151501;3266764;1771395;1497480;285606;21745;208776;212781;109421;103624;88037;25710;60717;6693582;1.8
77;2;2040;13820796;6769341;7051455;1988158;895202;1097719;6306476;3167172;3121366;3255370;1766602;1477907;282246;21055;206222;211253;108155;103118;86541;24957;59313;6681098;1.8
78;2;2041;13732632;6723358;7009274;1973163;885683;1091891;6255296;3137314;3090416;3202556;1754027;1459483;279233;20406;204276;209553;107052;102142;84755;24117;58995;6643859;1.79
79;2;2042;13636870;6679225;6957645;1959532;875956;1084338;6202161;3111413;3068027;3164431;1726640;1442443;275952;19977;200307;207154;106078;101950;82408;23733;58745;6602592;1.79
80;2;2043;13520778;6618180;6902598;1941056;866646;1076231;6154720;3088468;3034923;3137033;1707737;1428863;274842;19350;198921;205688;105078;101652;80895;23477;58457;6563382;1.78
81;2;2044;13422080;6570738;6851342;1921881;856182;1066650;6100928;3064316;3012666;3105052;1693968;1413405;272351;18391;196604;204089;104069;101195;80072;22946;58034;6501296;1.78
82;2;2045;13310628;6515931;6794697;1900378;846290;1057009;6050429;3040695;2989237;3070062;1671097;1398952;269461;17766;193543;202431;102855;100400;78811;22099;57178;6484896;1.77
83;2;2046;13210306;6465252;6745054;1879607;836892;1045297;6013743;3020942;2965684;3044156;1656992;1387136;266758;17411;191129;201242;101711;99709;78407;21606;56230;6460870;1.77
84;2;2047;13115393;6418016;6697377;1853574;828884;1032380;5975257;3005329;2942437;3019884;1643776;1374942;264468;16727;189045;199711;100506;99085;77770;21121;54679;6432944;1.77
85;2;2048;13020017;6375787;6644230;1824951;818958;1015185;5942885;2990044;2918817;2968314;1623701;1348576;262150;16055;186806;197973;99611;98552;75580;20534;53902;6403516;1.77
86;2;2049;12943883;6338855;6605028;1800927;809796;999233;5910884;2970186;2898717;2944950;1607402;1343010;259890;15338;184832;196771;98365;97987;73142;20202;53322;6372324;1.76
87;2;2050;12854110;6299172;6554938;1783185;798763;984926;5863087;2959376;2883613;2928137;1594450;1330369;257741;14541;182873;195170;96947;97386;71044;19662;52158;6358505;1.75
88;3;2007;16406846;8111891;8294955;2768467;1300195;1469889;8523972;4266032;4258009;4673675;2509972;2163703;503332;86142;429416;283861;146014;137980;221396;83169;138232;7359680;2.28
89;3;2008;16490776;8152498;8338279;2904493;1372711;1531022;8607752;4308775;4301715;4693281;2519240;2173994;527984;92623;452420;292894;149994;143026;224358;83639;140670;7472320;2.29
90;3;2009;16587973;8200470;8387503;3020195;1435786;1584771;8683348;4344904;4340101;4703252;2522733;2179134;546920;97576;469937;300637;153190;147410;226620;83488;142815;7569380;2.29
91;3;2010;16690506;8252338;8438168;3127622;1490458;1638212;8749343;4374175;4374652;4707541;2527241;2181303;562417;101368;484726;307568;156431;151499;226848;83204;144188;7655998;2.29
92;3;2011;16804097;8309508;8494589;3232228;1545389;1686813;8814422;4408196;4409145;4709977;2529065;2181004;575566;105081;497961;314605;159832;155038;227159;82759;144207;7758597;2.29
93;3;2012;16913528;8365514;8548014;3331918;1597088;1737402;8878544;4438041;4439024;4716187;2533594;2182248;587579;108577;509035;321561;163133;158497;226711;82378;143453;7853114;2.29
94;3;2013;17029777;8426200;8603577;3424659;1650983;1777540;8937707;4472303;4473077;4723245;2538158;2184745;597534;111168;518801;328203;166143;162228;225689;81879;142929;7944043;2.29
95;3;2014;17141162;8482909;8658253;3523110;1695912;1821215;9003917;4501428;4499614;4732216;2544038;2188610;606640;112853;526994;334611;169222;165284;225636;81434;143406;8020466;2.29
96;3;2015;17263926;8545979;8717947;3620087;1745522;1864531;9064545;4529570;4534921;4740485;2550326;2191845;614100;114342;533195;339757;172049;167937;225382;80682;144053;8112380;2.29
97;3;2016;17384930;8607788;8777142;3693171;1792322;1906758;9131010;4567594;4568079;4760325;2561290;2199512;618579;116110;538875;345178;174717;170801;224972;80574;144591;8191733;2.29
98;3;2017;17508709;8671345;8837364;3786960;1833494;1951731;9200728;4591822;4601790;4778443;2570826;2207346;622844;117600;543825;350821;177229;173764;225908;80628;145646;8276354;2.29
99;3;2018;17635549;8735561;8899987;3868353;1880172;1994584;9274872;4635671;4637164;4792195;2580054;2212249;627156;118929;548082;356328;179899;176916;229079;81843;147694;8360166;2.28
100;3;2019;17754347;8795835;8958512;3956214;1924077;2033945;9315879;4657155;4664805;4803403;2586169;2219768;629984;119833;551957;361525;182688;179841;233298;83249;149990;8428887;2.28
101;3;2020;17875111;8859359;9015752;4043900;1968534;2071404;9347357;4673810;4687197;4825315;2594060;2225957;633934;120099;556091;367504;185211;182676;239514;85880;153664;8510688;2.29
102;3;2021;18000641;8923616;9077026;4123045;2008717;2106931;9415533;4710241;4720679;4830267;2600762;2234252;635764;120233;558305;372349;187799;185256;248089;88850;158098;8580035;2.29
103;3;2022;18121738;8982808;9138931;4192548;2044009;2141619;9481088;4741261;4752259;4849545;2613467;2235563;638057;120087;559146;376787;189846;187414;254064;92339;163222;8662399;2.29
104;3;2023;18245611;9045235;9200376;4260164;2078031;2175692;9537984;4768503;4768482;4858185;2615506;2243782;640195;119976;562983;381420;191642;189723;262304;95648;168822;8731699;2.29
105;3;2024;18356781;9100231;9256550;4325839;2111715;2206627;9596063;4792542;4793377;4891196;2635829;2258752;641936;119953;565848;384984;192959;192189;271269;98766;173321;8789482;2.29
106;3;2025;18472463;9159630;9312833;4388417;2145726;2243778;9650418;4820031;4817493;4917259;2645469;2269879;644258;119655;570121;388005;194669;193784;281627;102290;179550;8834564;2.29
107;3;2026;18593541;9217357;9376184;4450881;2181307;2275699;9677608;4845894;4839359;4950623;2661217;2290055;647094;119394;574628;391083;196414;195201;290897;106884;184493;8906583;2.29
108;3;2027;18718657;9281169;9437488;4516055;2213761;2304880;9705036;4862249;4856504;4988649;2678991;2307789;649494;119404;580001;395481;197821;196956;300010;110639;189557;8951046;2.29
109;3;2028;18839816;9341688;9498129;4571172;2241253;2325648;9763719;4871943;4872806;5004851;2692926;2320083;652450;119573;582507;398706;198978;199043;309765;114907;194867;9025846;2.3
110;3;2029;18962164;9401436;9560729;4626126;2274673;2350407;9797268;4888033;4879403;5040495;2704825;2330499;654290;120010;587424;399947;199928;201132;321521;118423;203105;9068783;2.3
111;3;2030;19081129;9460825;9620304;4676781;2303903;2376448;9813561;4895262;4892635;5059510;2713472;2345636;658942;120162;592569;402086;200671;203475;333091;122600;209423;9128111;2.3
112;3;2031;19189768;9512478;9677290;4714893;2333589;2406370;9849339;4905128;4905397;5078315;2727879;2357399;663431;120251;597617;405466;201943;206141;344575;126726;216713;9175169;2.31
113;3;2032;19308482;9569761;9738721;4770656;2355553;2434251;9854426;4919536;4908814;5132214;2749376;2378078;667629;120725;602825;409854;203874;208850;356071;132028;223267;9220879;2.31
114;3;2033;19430487;9631332;9799155;4817350;2368460;2456761;9853370;4929638;4922789;5156110;2767561;2386821;671163;121199;607543;412103;205236;211002;366674;136640;229001;9258004;2.32
115;3;2034;19537303;9682135;9855168;4858992;2387885;2483324;9861176;4930648;4925254;5184363;2784528;2398174;674792;121749;610435;415441;205957;212954;375650;139990;236328;9283019;2.32
116;3;2035;19649084;9736309;9912774;4912590;2414874;2496024;9874388;4943084;4925921;5202488;2796694;2414741;677951;122265;614151;419408;206133;214544;388666;144253;243907;9328048;2.33
117;3;2036;19740805;9779630;9961175;4944974;2432939;2519304;9907588;4942289;4933031;5241966;2811693;2429254;681861;122659;618973;423315;206986;217077;400059;149565;249272;9363754;2.34
118;3;2037;19846739;9829709;10017029;4976701;2449802;2533068;9881776;4941628;4938966;5268960;2828476;2441340;685584;124069;623080;426909;208085;219786;409022;153997;255967;9409201;2.34
119;3;2038;19929580;9870607;10058973;5020412;2469614;2558106;9864875;4939546;4942632;5285426;2838538;2453790;689422;124747;625624;430395;209597;222761;423200;158123;265384;9456684;2.35
120;3;2039;20027295;9916255;10111040;5065366;2490263;2584381;9857589;4948626;4957226;5327862;2856442;2471670;692967;125141;629244;433715;210858;225669;438569;164161;274632;9503880;2.36
121;3;2040;20113970;9959643;10154327;5104346;2501030;2603633;9888388;4954846;4976735;5368234;2873477;2491861;696718;126016;634732;437007;212163;228968;452646;169370;282155;9543871;2.36
122;3;2041;20180490;9992802;10187688;5120345;2513842;2609721;9894220;4954984;4982883;5399874;2891839;2507436;701499;127149;640290;442303;213949;232139;464768;173536;288937;9593459;2.37
123;3;2042;20268601;10035031;10233570;5144257;2530236;2622495;9902006;4956681;4995175;5417219;2905890;2519076;706184;128450;645307;447240;215773;234904;469532;175616;293958;9626416;2.37
124;3;2043;20353860;10073894;10279966;5173391;2547580;2643416;9909528;4956357;4988902;5455899;2927503;2530150;710635;128966;647809;451627;217402;237575;475103;177921;298511;9664362;2.38
125;3;2044;20455777;10123453;10332325;5222548;2558430;2662744;9906357;4951808;4985264;5484105;2936833;2545546;714174;129078;651845;454459;218860;240265;489179;182069;305883;9705311;2.38
126;3;2045;20536839;10163934;10372905;5231563;2569649;2664254;9915368;4957617;4986994;5513768;2953011;2557361;717266;129781;655708;458789;219593;242459;496730;184545;311511;9725898;2.38
127;3;2046;20615896;10197949;10417947;5239969;2570210;2675541;9921035;4968511;4992096;5549551;2972292;2575249;719331;130261;658148;463692;220629;244583;504183;187505;315810;9739448;2.39
128;3;2047;20711050;10241988;10469062;5267921;2581854;2688686;9941284;4975142;5001029;5582761;2990162;2586358;723322;130673;661685;467962;221641;246844;511150;190748;321312;9762524;2.4
129;3;2048;20816638;10296082;10520556;5318759;2596687;2697863;9985617;4980841;5020296;5604007;3001331;2602128;726912;131062;666213;470892;222542;249218;521542;194412;327131;9795688;2.41
130;3;2049;20895779;10333344;10562435;5359596;2610232;2701748;10033537;4990139;5047654;5632662;3016793;2619433;727727;131328;670903;472550;223796;251538;533212;198440;334822;9840562;2.41
131;3;2050;20956791;10362500;10594291;5372229;2626210;2698746;10064930;4998272;5063051;5664380;3029434;2633727;731902;131677;675052;474458;224939;253365;546433;204295;342321;9855255;2.41
132;4;2007;16322607;8068520;8254087;2450874;1128008;1323513;8160323;4088794;4071755;4536586;2440107;2096481;440121;67657;367703;259978;134673;125295;199240;74741;124424;7136064;2.22
133;4;2008;16309912;8059889;8250022;2448569;1126416;1322625;8103724;4060933;4042925;4499477;2420530;2078873;438850;66586;365047;258373;133636;124735;191793;71238;120577;7150421;2.2
134;4;2009;16292582;8049695;8242887;2455854;1129982;1325862;8058489;4038289;4019715;4463313;2401422;2061082;438299;66042;363781;257684;133175;124647;184578;67866;116712;7173285;2.18
135;4;2010;16273424;8039193;8234231;2467598;1136085;1330842;8019822;4018872;3999925;4425656;2383126;2042139;438058;65630;362559;257626;132948;124764;176984;64542;112625;7195749;2.17
136;4;2011;16257435;8030955;8226480;2481136;1142303;1336519;7986537;4002794;3984003;4389163;2365162;2024129;437279;65276;361668;257721;132921;124932;169637;61321;108511;7220532;2.15
137;4;2012;16242537;8024113;8218424;2496670;1151780;1343656;7956991;3987315;3969249;4353136;2347736;2004690;436895;64926;360688;258023;133003;125138;161987;58194;104165;7249057;2.14
138;4;2013;16226195;8017011;8209184;2511124;1160377;1351150;7929727;3973898;3955460;4318938;2330734;1987680;436134;64556;359009;258576;133215;125355;154662;54976;99792;7279644;2.12
139;4;2014;16207965;8008110;8199855;2528498;1168187;1358095;7903722;3962981;3945254;4283769;2314055;1970041;434987;64122;357462;259129;133273;125598;147738;51933;96144;7307137;2.11
140;4;2015;16189180;7999266;8189914;2544376;1178003;1364883;7885383;3948931;3932991;4246538;2293279;1952475;433322;63636;355573;259753;133580;125828;141762;49000;92722;7331364;2.1
141;4;2016;16171226;7991231;8179995;2560737;1187716;1373841;7860765;3939725;3920277;4211084;2275848;1933521;430926;63025;353392;260384;133911;126199;135867;46384;89339;7357514;2.08
142;4;2017;16150522;7980825;8169696;2577433;1196015;1379938;7838489;3928108;3911074;4175347;2256865;1917434;428692;62241;350911;260880;134353;126431;131769;44462;86766;7380937;2.07
143;4;2018;16128965;7969906;8159059;2592388;1204572;1386037;7822948;3917248;3902101;4135963;2238400;1897536;425763;61478;348048;261175;134487;126623;128513;43238;85043;7400800;2.06
144;4;2019;16104869;7958576;8146292;2608817;1213646;1392921;7806089;3906456;3893114;4100016;2220383;1879859;422869;60607;345421;261433;134643;126888;126731;42699;84132;7421610;2.05
145;4;2020;16081558;7947559;8133999;2625810;1222874;1400059;7786758;3897707;3880256;4068475;2203909;1864905;419784;59627;342640;262277;134985;127210;126669;42639;84025;7438499;2.04
146;4;2021;16059752;7936631;8123120;2635989;1229518;1404652;7762867;3885593;3870226;4032869;2187542;1848122;417176;58608;339687;262782;135109;127607;127150;42761;83976;7458899;2.03
147;4;2022;16039465;7926138;8113327;2648716;1236678;1410972;7739594;3872764;3860560;4000423;2170394;1829779;413686;57572;336945;263192;135332;127934;127470;43054;84405;7473396;2.02
148;4;2023;16014601;7912728;8101873;2661460;1243911;1419326;7712654;3861020;3849190;3972705;2154136;1818727;410268;56524;334052;263471;135465;128160;128370;43405;85366;7489439;2.01
