ID;Landen;GN;Perioden;TotaleInvoerwaarde_1;TotaleInvoerhoeveelheid_2;TotaleUitvoerwaarde_3;TotaleUitvoerhoeveelheid_4;EenheidHoeveelheid_5
57;Totaal landen;01022130 Fokkoeien van zuiver ras (m....;2018;29.0;22.0;15.0;12.0;1 000 stuks              
58;Totaal landen;01022130 Fokkoeien van zuiver ras (m....;2019;27.0;21.0;14.0;11.0;1 000 stuks              
59;Totaal landen;01022130 Fokkoeien van zuiver ras (m....;2020;26.0;23.0;16.0;12.0;1 000 stuks              
60;Totaal landen;01022130 Fokkoeien van zuiver ras (m....;2021;;;;;1 000 stuks              
61;Totaal landen;01022130 Fokkoeien van zuiver ras (m....;2022;13.0;9.0;13.0;9.0;1 000 stuks              
62;Totaal landen;01022130 Fokkoeien van zuiver ras (m....;2023;4.0;3.0;22.0;18.0;1 000 stuks              
63;Totaal landen;01022190 Rundvee, fokdieren van zuive...;2015;22.0;85.0;12.0;10.0;1 000 stuks              
64;Totaal landen;01022190 Rundvee, fokdieren van zuive...;2016;28.0;140.0;10.0;44.0;1 000 stuks              
65;Totaal landen;01022190 Rundvee, fokdieren van zuive...;2017;45.0;176.0;24.0;37.0;1 000 stuks              
66;Totaal landen;01022190 Rundvee, fokdieren van zuive...;2018;45.0;159.0;37.0;78.0;1 000 stuks              
67;Totaal landen;01022190 Rundvee, fokdieren van zuive...;2019;26.0;149.0;32.0;85.0;1 000 stuks              
68;Totaal landen;01022190 Rundvee, fokdieren van zuive...;2020;24.0;174.0;37.0;100.0;1 000 stuks              
69;Totaal landen;01022190 Rundvee, fokdieren van zuive...;2021;;;;;1 000 stuks              
70;Totaal landen;01022190 Rundvee, fokdieren van zuive...;2022;67.0;299.0;68.0;112.0;1 000 stuks              
71;Totaal landen;01022190 Rundvee, fokdieren van zuive...;2023;73.0;327.0;78.0;119.0;1 000 stuks              
72;Totaal landen;01022905 Levend rundvee van het onder...;2015;;;;;1 000 stuks              
73;Totaal landen;01022905 Levend rundvee van het onder...;2016;;;;;1 000 stuks              
74;Totaal landen;01022905 Levend rundvee van het onder...;2017;;;0.0;0.0;1 000 stuks              
75;Totaal landen;01022905 Levend rundvee van het onder...;2018;;;;;1 000 stuks              
76;Totaal landen;01022905 Levend rundvee van het onder...;2019;0.0;0.0;;;1 000 stuks              
77;Totaal landen;01022905 Levend rundvee van het onder...;2020;0.0;1.0;;;1 000 stuks              
78;Totaal landen;01022905 Levend rundvee van het onder...;2021;;;;;1 000 stuks              
79;Totaal landen;01022905 Levend rundvee van het onder...;2022;;;;;1 000 stuks              
80;Totaal landen;01022905 Levend rundvee van het onder...;2023;;;;;1 000 stuks              
81;Totaal landen;01022910 Rundvee, levend, met een gew...;2015;117.0;820.0;9.0;43.0;1 000 stuks              
82;Totaal landen;01022910 Rundvee, levend, met een gew...;2016;93.0;655.0;15.0;66.0;1 000 stuks              
83;Totaal landen;01022910 Rundvee, levend, met een gew...;2017;110.0;712.0;20.0;89.0;1 000 stuks              
84;Totaal landen;01022910 Rundvee, levend, met een gew...;2018;125.0;796.0;22.0;95.0;1 000 stuks              
85;Totaal landen;01022910 Rundvee, levend, met een gew...;2019;119.0;862.0;22.0;98.0;1 000 stuks              
86;Totaal landen;01022910 Rundvee, levend, met een gew...;2020;85.0;752.0;18.0;79.0;1 000 stuks              
87;Totaal landen;01022910 Rundvee, levend, met een gew...;2021;;;;;1 000 stuks              
88;Totaal landen;01022910 Rundvee, levend, met een gew...;2022;136.0;984.0;20.0;74.0;1 000 stuks              
89;Totaal landen;01022910 Rundvee, levend, met een gew...;2023;156.0;938.0;18.0;59.0;1 000 stuks              
90;Totaal landen;01022921 Rundvee, slachtdieren met ee...;2015;2.0;5.0;3.0;13.0;1 000 stuks              
91;Totaal landen;01022921 Rundvee, slachtdieren met ee...;2016;11.0;25.0;5.0;14.0;1 000 stuks              
92;Totaal landen;01022921 Rundvee, slachtdieren met ee...;2017;11.0;543.0;17.0;55.0;1 000 stuks              
93;Totaal landen;01022921 Rundvee, slachtdieren met ee...;2018;10.0;448.0;12.0;27.0;1 000 stuks              
94;Totaal landen;01022921 Rundvee, slachtdieren met ee...;2019;12.0;42.0;14.0;28.0;1 000 stuks              
95;Totaal landen;01022921 Rundvee, slachtdieren met ee...;2020;33.0;62.0;6.0;10.0;1 000 stuks              
96;Totaal landen;01022921 Rundvee, slachtdieren met ee...;2021;;;;;1 000 stuks              
97;Totaal landen;01022921 Rundvee, slachtdieren met ee...;2022;38.0;35.0;3.0;12.0;1 000 stuks              
98;Totaal landen;01022921 Rundvee, slachtdieren met ee...;2023;35.0;27.0;10.0;25.0;1 000 stuks              
99;Totaal landen;01022929 Rundvee, levend, met een gew...;2015;2.0;6.0;28.0;39.0;1 000 stuks              
100;Totaal landen;01022929 Rundvee, levend, met een gew...;2016;3.0;10.0;30.0;43.0;1 000 stuks              
101;Totaal landen;01022929 Rundvee, levend, met een gew...;2017;11.0;32.0;32.0;50.0;1 000 stuks              
102;Totaal landen;01022929 Rundvee, levend, met een gew...;2018;13.0;24.0;33.0;52.0;1 000 stuks              
103;Totaal landen;01022929 Rundvee, levend, met een gew...;2019;15.0;21.0;46.0;113.0;1 000 stuks              
104;Totaal landen;01022929 Rundvee, levend, met een gew...;2020;11.0;16.0;45.0;153.0;1 000 stuks              
105;Totaal landen;01022929 Rundvee, levend, met een gew...;2021;;;;;1 000 stuks              
106;Totaal landen;01022929 Rundvee, levend, met een gew...;2022;21.0;29.0;60.0;168.0;1 000 stuks              
107;Totaal landen;01022929 Rundvee, levend, met een gew...;2023;21.0;35.0;65.0;210.0;1 000 stuks              
108;Totaal landen;01022941 Rundvee, slachtdieren met ee...;2015;17.0;25.0;76.0;114.0;1 000 stuks              
109;Totaal landen;01022941 Rundvee, slachtdieren met ee...;2016;18.0;27.0;65.0;97.0;1 000 stuks              
110;Totaal landen;01022941 Rundvee, slachtdieren met ee...;2017;15.0;22.0;52.0;75.0;1 000 stuks              
111;Totaal landen;01022941 Rundvee, slachtdieren met ee...;2018;9.0;13.0;37.0;50.0;1 000 stuks              
112;Totaal landen;01022941 Rundvee, slachtdieren met ee...;2019;18.0;27.0;38.0;54.0;1 000 stuks              
113;Totaal landen;01022941 Rundvee, slachtdieren met ee...;2020;40.0;64.0;24.0;32.0;1 000 stuks              
114;Totaal landen;01022941 Rundvee, slachtdieren met ee...;2021;;;;;1 000 stuks              
115;Totaal landen;01022941 Rundvee, slachtdieren met ee...;2022;76.0;96.0;31.0;24.0;1 000 stuks              
116;Totaal landen;01022941 Rundvee, slachtdieren met ee...;2023;76.0;92.0;34.0;24.0;1 000 stuks              
117;Totaal landen;01022949 Rundvee, levend, met een gew...;2015;14.0;13.0;2.0;2.0;1 000 stuks              
118;Totaal landen;01022949 Rundvee, levend, met een gew...;2016;9.0;8.0;2.0;2.0;1 000 stuks              
119;Totaal landen;01022949 Rundvee, levend, met een gew...;2017;2.0;2.0;11.0;7.0;1 000 stuks              
120;Totaal landen;01022949 Rundvee, levend, met een gew...;2018;2.0;2.0;12.0;6.0;1 000 stuks              
121;Totaal landen;01022949 Rundvee, levend, met een gew...;2019;4.0;4.0;11.0;6.0;1 000 stuks              
122;Totaal landen;01022949 Rundvee, levend, met een gew...;2020;2.0;2.0;1.0;2.0;1 000 stuks              
123;Totaal landen;01022949 Rundvee, levend, met een gew...;2021;;;;;1 000 stuks              
124;Totaal landen;01022949 Rundvee, levend, met een gew...;2022;1.0;0.0;0.0;0.0;1 000 stuks              
125;Totaal landen;01022949 Rundvee, levend, met een gew...;2023;0.0;0.0;0.0;0.0;1 000 stuks              
126;Totaal landen;"01022951 Slachtvaarzen ""vrouwelijke s...";2015;0.0;0.0;;;1 000 stuks              
127;Totaal landen;"01022951 Slachtvaarzen ""vrouwelijke s...";2016;;;;;1 000 stuks              
128;Totaal landen;"01022951 Slachtvaarzen ""vrouwelijke s...";2017;;;;;1 000 stuks              
129;Totaal landen;"01022951 Slachtvaarzen ""vrouwelijke s...";2018;;;;;1 000 stuks              
130;Totaal landen;"01022951 Slachtvaarzen ""vrouwelijke s...";2019;0.0;0.0;;;1 000 stuks              
131;Totaal landen;"01022951 Slachtvaarzen ""vrouwelijke s...";2020;0.0;0.0;;;1 000 stuks              
132;Totaal landen;"01022951 Slachtvaarzen ""vrouwelijke s...";2021;;;;;1 000 stuks              
133;Totaal landen;"01022951 Slachtvaarzen ""vrouwelijke s...";2022;;;;;1 000 stuks              
134;Totaal landen;"01022951 Slachtvaarzen ""vrouwelijke s...";2023;;;0.0;0.0;1 000 stuks              
135;Totaal landen;"01022959 Vaarzen ""vrouwelijke rundere...";2015;2.0;7.0;0.0;0.0;1 000 stuks              
136;Totaal landen;"01022959 Vaarzen ""vrouwelijke rundere...";2016;;;0.0;0.0;1 000 stuks              
137;Totaal landen;"01022959 Vaarzen ""vrouwelijke rundere...";2017;0.0;0.0;0.0;0.0;1 000 stuks              
138;Totaal landen;"01022959 Vaarzen ""vrouwelijke rundere...";2018;1.0;1.0;1.0;1.0;1 000 stuks              
139;Totaal landen;"01022959 Vaarzen ""vrouwelijke rundere...";2019;2.0;2.0;0.0;0.0;1 000 stuks              
140;Totaal landen;"01022959 Vaarzen ""vrouwelijke rundere...";2020;0.0;0.0;0.0;0.0;1 000 stuks              
141;Totaal landen;"01022959 Vaarzen ""vrouwelijke rundere...";2021;;;;;1 000 stuks              
142;Totaal landen;"01022959 Vaarzen ""vrouwelijke rundere...";2022;;;;;1 000 stuks              
143;Totaal landen;"01022959 Vaarzen ""vrouwelijke rundere...";2023;;;;;1 000 stuks              
144;Totaal landen;01022961 Slachtkoeien met een gewicht...;2015;15.0;15.0;17.0;21.0;1 000 stuks              
145;Totaal landen;01022961 Slachtkoeien met een gewicht...;2016;12.0;13.0;6.0;8.0;1 000 stuks              
146;Totaal landen;01022961 Slachtkoeien met een gewicht...;2017;10.0;10.0;12.0;17.0;1 000 stuks              
147;Totaal landen;01022961 Slachtkoeien met een gewicht...;2018;16.0;16.0;8.0;13.0;1 000 stuks              
148;Totaal landen;01022961 Slachtkoeien met een gewicht...;2019;36.0;94.0;6.0;10.0;1 000 stuks              
149;Totaal landen;01022961 Slachtkoeien met een gewicht...;2020;29.0;29.0;6.0;10.0;1 000 stuks              
150;Totaal landen;01022961 Slachtkoeien met een gewicht...;2021;;;;;1 000 stuks              
151;Totaal landen;01022961 Slachtkoeien met een gewicht...;2022;20.0;12.0;2.0;2.0;1 000 stuks              
152;Totaal landen;01022961 Slachtkoeien met een gewicht...;2023;21.0;12.0;3.0;6.0;1 000 stuks              
153;Totaal landen;01022969 Koeien, levend, met een gewi...;2015;1.0;1.0;;;1 000 stuks              
154;Totaal landen;01022969 Koeien, levend, met een gewi...;2016;0.0;0.0;;;1 000 stuks              
155;Totaal landen;01022969 Koeien, levend, met een gewi...;2017;0.0;0.0;0.0;0.0;1 000 stuks              
156;Totaal landen;01022969 Koeien, levend, met een gewi...;2018;0.0;0.0;2.0;2.0;1 000 stuks              
157;Totaal landen;01022969 Koeien, levend, met een gewi...;2019;5.0;5.0;0.0;0.0;1 000 stuks              
158;Totaal landen;01022969 Koeien, levend, met een gewi...;2020;5.0;4.0;4.0;49.0;1 000 stuks              
159;Totaal landen;01022969 Koeien, levend, met een gewi...;2021;;;;;1 000 stuks              
160;Totaal landen;01022969 Koeien, levend, met een gewi...;2022;3.0;2.0;1.0;1.0;1 000 stuks              
161;Totaal landen;01022969 Koeien, levend, met een gewi...;2023;2.0;1.0;0.0;0.0;1 000 stuks              
162;Totaal landen;01022991 Rundvee, slachtdieren met ee...;2015;3.0;2.0;1.0;1.0;1 000 stuks              
163;Totaal landen;01022991 Rundvee, slachtdieren met ee...;2016;2.0;1.0;;;1 000 stuks              
164;Totaal landen;01022991 Rundvee, slachtdieren met ee...;2017;0.0;0.0;21.0;31.0;1 000 stuks              
165;Totaal landen;01022991 Rundvee, slachtdieren met ee...;2018;2.0;2.0;10.0;17.0;1 000 stuks              
166;Totaal landen;01022991 Rundvee, slachtdieren met ee...;2019;11.0;9.0;11.0;18.0;1 000 stuks              
167;Totaal landen;01022991 Rundvee, slachtdieren met ee...;2020;15.0;13.0;7.0;14.0;1 000 stuks              
168;Totaal landen;01022991 Rundvee, slachtdieren met ee...;2021;;;;;1 000 stuks              
169;Totaal landen;01022991 Rundvee, slachtdieren met ee...;2022;10.0;4.0;14.0;16.0;1 000 stuks              
170;Totaal landen;01022991 Rundvee, slachtdieren met ee...;2023;40.0;18.0;13.0;16.0;1 000 stuks              
171;Totaal landen;01022999 Rundvee, levend, met een gew...;2015;1.0;1.0;4.0;4.0;1 000 stuks              
172;Totaal landen;01022999 Rundvee, levend, met een gew...;2016;;;0.0;0.0;1 000 stuks              
173;Totaal landen;01022999 Rundvee, levend, met een gew...;2017;0.0;0.0;;;1 000 stuks              
174;Totaal landen;01022999 Rundvee, levend, met een gew...;2018;;;1.0;1.0;1 000 stuks              
175;Totaal landen;01022999 Rundvee, levend, met een gew...;2019;0.0;0.0;0.0;;1 000 stuks              
176;Totaal landen;01022999 Rundvee, levend, met een gew...;2020;4.0;4.0;0.0;9.0;1 000 stuks              
177;Totaal landen;01022999 Rundvee, levend, met een gew...;2021;;;;;1 000 stuks              
178;Totaal landen;01022999 Rundvee, levend, met een gew...;2022;;;0.0;0.0;1 000 stuks              
179;Totaal landen;01022999 Rundvee, levend, met een gew...;2023;;;;;1 000 stuks              
180;Totaal landen;01023100 Buffels, fokdieren van zuive...;2015;2.0;21.0;;;1 000 stuks              
181;Totaal landen;01023100 Buffels, fokdieren van zuive...;2016;;;;;1 000 stuks              
182;Totaal landen;01023100 Buffels, fokdieren van zuive...;2017;;;;;1 000 stuks              
183;Totaal landen;01023100 Buffels, fokdieren van zuive...;2018;;;;;1 000 stuks              
184;Totaal landen;01023100 Buffels, fokdieren van zuive...;2019;0.0;0.0;0.0;0.0;1 000 stuks              
185;Totaal landen;01023100 Buffels, fokdieren van zuive...;2020;0.0;0.0;;;1 000 stuks              
186;Totaal landen;01023100 Buffels, fokdieren van zuive...;2021;;;;;1 000 stuks              
187;Totaal landen;01023100 Buffels, fokdieren van zuive...;2022;;;0.0;0.0;1 000 stuks              
188;Totaal landen;01023100 Buffels, fokdieren van zuive...;2023;;;0.0;0.0;1 000 stuks              
189;Totaal landen;"01023910 Buffels ""huisdieren"", levend...";2015;;;0.0;5.0;1 000 stuks              
190;Totaal landen;"01023910 Buffels ""huisdieren"", levend...";2016;;;;;1 000 stuks              
191;Totaal landen;"01023910 Buffels ""huisdieren"", levend...";2017;;;;;1 000 stuks              
192;Totaal landen;"01023910 Buffels ""huisdieren"", levend...";2018;;;;;1 000 stuks              
193;Totaal landen;"01023910 Buffels ""huisdieren"", levend...";2019;;;;;1 000 stuks              
194;Totaal landen;"01023910 Buffels ""huisdieren"", levend...";2020;;;;;1 000 stuks              
195;Totaal landen;"01023910 Buffels ""huisdieren"", levend...";2021;;;;;1 000 stuks              
196;Totaal landen;"01023910 Buffels ""huisdieren"", levend...";2022;0.0;0.0;0.0;0.0;1 000 stuks              
197;Totaal landen;"01023910 Buffels ""huisdieren"", levend...";2023;;;;;1 000 stuks              
198;Totaal landen;01023990 Buffels, levend (m.u.v. fokd...;2015;;;;;1 000 stuks              
199;Totaal landen;01023990 Buffels, levend (m.u.v. fokd...;2016;0.0;0.0;0.0;0.0;1 000 stuks              
200;Totaal landen;01023990 Buffels, levend (m.u.v. fokd...;2017;;;;;1 000 stuks              
201;Totaal landen;01023990 Buffels, levend (m.u.v. fokd...;2018;;;;;1 000 stuks              
202;Totaal landen;01023990 Buffels, levend (m.u.v. fokd...;2019;;;;;1 000 stuks              
203;Totaal landen;01023990 Buffels, levend (m.u.v. fokd...;2020;;;;;1 000 stuks              
204;Totaal landen;01023990 Buffels, levend (m.u.v. fokd...;2021;;;;;1 000 stuks              
205;Totaal landen;01023990 Buffels, levend (m.u.v. fokd...;2022;;;;;1 000 stuks              
206;Totaal landen;01023990 Buffels, levend (m.u.v. fokd...;2023;0.0;0.0;;;1 000 stuks              
207;Totaal landen;01029020 Fokrunderen van zuiver ras,l...;2015;5.0;3.0;0.0;0.0;1 000 stuks              
208;Totaal landen;01029020 Fokrunderen van zuiver ras,l...;2016;3.0;3.0;2.0;1.0;1 000 stuks              
209;Totaal landen;01029020 Fokrunderen van zuiver ras,l...;2017;4.0;3.0;3.0;2.0;1 000 stuks              
210;Totaal landen;01029020 Fokrunderen van zuiver ras,l...;2018;4.0;3.0;1.0;2.0;1 000 stuks              
211;Totaal landen;01029020 Fokrunderen van zuiver ras,l...;2019;7.0;5.0;0.0;0.0;1 000 stuks              
212;Totaal landen;01029020 Fokrunderen van zuiver ras,l...;2020;3.0;2.0;1.0;2.0;1 000 stuks              
213;Totaal landen;01029020 Fokrunderen van zuiver ras,l...;2021;;;;;1 000 stuks              
214;Totaal landen;01029020 Fokrunderen van zuiver ras,l...;2022;;;;;1 000 stuks              
215;Totaal landen;01029020 Fokrunderen van zuiver ras,l...;2023;;;;;1 000 stuks              
216;Totaal landen;"01029091 Runderen ""huisdieren"", leven...";2015;;;;;1 000 stuks              
217;Totaal landen;"01029091 Runderen ""huisdieren"", leven...";2016;;;;;1 000 stuks              
218;Totaal landen;"01029091 Runderen ""huisdieren"", leven...";2017;;;;;1 000 stuks              
219;Totaal landen;"01029091 Runderen ""huisdieren"", leven...";2018;;;;;1 000 stuks              
220;Totaal landen;"01029091 Runderen ""huisdieren"", leven...";2019;;;;;1 000 stuks              
221;Totaal landen;"01029091 Runderen ""huisdieren"", leven...";2020;;;;;1 000 stuks              
222;Totaal landen;"01029091 Runderen ""huisdieren"", leven...";2021;;;;;1 000 stuks              
223;Totaal landen;"01029091 Runderen ""huisdieren"", leven...";2022;;;;;1 000 stuks              
224;Totaal landen;"01029091 Runderen ""huisdieren"", leven...";2023;;;;;1 000 stuks              
225;Totaal landen;01029099 Runderen, levend (m.u.v. fok...;2015;1.0;1.0;49.0;29.0;1 000 stuks              
226;Totaal landen;01029099 Runderen, levend (m.u.v. fok...;2016;13.0;13.0;66.0;34.0;1 000 stuks              
227;Totaal landen;01029099 Runderen, levend (m.u.v. fok...;2017;23.0;24.0;77.0;40.0;1 000 stuks              
228;Totaal landen;01029099 Runderen, levend (m.u.v. fok...;2018;20.0;19.0;80.0;41.0;1 000 stuks              
229;Totaal landen;01029099 Runderen, levend (m.u.v. fok...;2019;19.0;17.0;47.0;23.0;1 000 stuks              
230;Totaal landen;01029099 Runderen, levend (m.u.v. fok...;2020;13.0;12.0;30.0;16.0;1 000 stuks              
231;Totaal landen;01029099 Runderen, levend (m.u.v. fok...;2021;;;;;1 000 stuks              
232;Totaal landen;01029099 Runderen, levend (m.u.v. fok...;2022;11.0;12.0;13.0;7.0;1 000 stuks              
233;Totaal landen;01029099 Runderen, levend (m.u.v. fok...;2023;1.0;1.0;0.0;0.0;1 000 stuks              
234;Totaal landen;01031000 Fokvarkens van zuiver ras;2015;35.0;0.0;102.0;1.0;mln stuks                
235;Totaal landen;01031000 Fokvarkens van zuiver ras;2016;59.0;0.0;128.0;1.0;mln stuks                
236;Totaal landen;01031000 Fokvarkens van zuiver ras;2017;54.0;0.0;138.0;1.0;mln stuks                
237;Totaal landen;01031000 Fokvarkens van zuiver ras;2018;46.0;0.0;102.0;1.0;mln stuks                
238;Totaal landen;01031000 Fokvarkens van zuiver ras;2019;64.0;0.0;122.0;1.0;mln stuks                
239;Totaal landen;01031000 Fokvarkens van zuiver ras;2020;27.0;0.0;85.0;1.0;mln stuks                
240;Totaal landen;01031000 Fokvarkens van zuiver ras;2021;;;;;mln stuks                
241;Totaal landen;01031000 Fokvarkens van zuiver ras;2022;1.0;0.0;55.0;1.0;mln stuks                
242;Totaal landen;01031000 Fokvarkens van zuiver ras;2023;1.0;0.0;77.0;1.0;mln stuks                
243;Totaal landen;"01039110 Varkens ""huisdieren"", levend...";2015;32.0;1.0;298.0;7.0;mln stuks                
244;Totaal landen;"01039110 Varkens ""huisdieren"", levend...";2016;42.0;1.0;364.0;7.0;mln stuks                
245;Totaal landen;"01039110 Varkens ""huisdieren"", levend...";2017;55.0;1.0;418.0;8.0;mln stuks                
246;Totaal landen;"01039110 Varkens ""huisdieren"", levend...";2018;60.0;1.0;367.0;8.0;mln stuks                
247;Totaal landen;"01039110 Varkens ""huisdieren"", levend...";2019;83.0;1.0;468.0;8.0;mln stuks                
248;Totaal landen;"01039110 Varkens ""huisdieren"", levend...";2020;67.0;1.0;452.0;8.0;mln stuks                
249;Totaal landen;"01039110 Varkens ""huisdieren"", levend...";2021;;;;;mln stuks                
250;Totaal landen;"01039110 Varkens ""huisdieren"", levend...";2022;60.0;1.0;365.0;7.0;mln stuks                
251;Totaal landen;"01039110 Varkens ""huisdieren"", levend...";2023;66.0;1.0;565.0;7.0;mln stuks                
252;Totaal landen;"01039190 Varkens ""in het wild levend""...";2015;;;;;mln stuks                
253;Totaal landen;"01039190 Varkens ""in het wild levend""...";2016;;;;;mln stuks                
254;Totaal landen;"01039190 Varkens ""in het wild levend""...";2017;;;;;mln stuks                
255;Totaal landen;"01039190 Varkens ""in het wild levend""...";2018;;;0.0;0.0;mln stuks                
256;Totaal landen;"01039190 Varkens ""in het wild levend""...";2019;0.0;0.0;;;mln stuks                
257;Totaal landen;"01039190 Varkens ""in het wild levend""...";2020;;;;;mln stuks                
