ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
0;Totaal;Totaal burgerlijke staat;Particulier huishouden;2022;8120744
1;Totaal;Totaal burgerlijke staat;Particulier huishouden;2023;8212678
2;Totaal;Totaal burgerlijke staat;Particulier huishouden;2024;8295520
3;Totaal;Totaal burgerlijke staat;Particulier huishouden;2025;8363833
4;Totaal;Totaal burgerlijke staat;Particulier huishouden;2026;8429103
5;Totaal;Totaal burgerlijke staat;Particulier huishouden;2027;8491082
6;Totaal;Totaal burgerlijke staat;Particulier huishouden;2028;8549892
7;Totaal;Totaal burgerlijke staat;Particulier huishouden;2029;8606074
8;Totaal;Totaal burgerlijke staat;Particulier huishouden;2030;8658795
9;Totaal;Totaal burgerlijke staat;Particulier huishouden;2031;8708361
10;Totaal;Totaal burgerlijke staat;Particulier huishouden;2032;8754933
11;Totaal;Totaal burgerlijke staat;Particulier huishouden;2033;8798248
12;Totaal;Totaal burgerlijke staat;Particulier huishouden;2034;8838601
13;Totaal;Totaal burgerlijke staat;Particulier huishouden;2035;8876043
14;Totaal;Totaal burgerlijke staat;Particulier huishouden;2036;8910903
15;Totaal;Totaal burgerlijke staat;Particulier huishouden;2037;8943074
16;Totaal;Totaal burgerlijke staat;Particulier huishouden;2038;8972837
17;Totaal;Totaal burgerlijke staat;Particulier huishouden;2039;9000253
18;Totaal;Totaal burgerlijke staat;Particulier huishouden;2040;9025927
19;Totaal;Totaal burgerlijke staat;Particulier huishouden;2041;9050193
20;Totaal;Totaal burgerlijke staat;Particulier huishouden;2042;9073281
21;Totaal;Totaal burgerlijke staat;Particulier huishouden;2043;9095761
22;Totaal;Totaal burgerlijke staat;Particulier huishouden;2044;9117774
23;Totaal;Totaal burgerlijke staat;Particulier huishouden;2045;9139714
24;Totaal;Totaal burgerlijke staat;Particulier huishouden;2046;9161838
25;Totaal;Totaal burgerlijke staat;Particulier huishouden;2047;9184352
26;Totaal;Totaal burgerlijke staat;Particulier huishouden;2048;9207274
27;Totaal;Totaal burgerlijke staat;Particulier huishouden;2049;9230609
28;Totaal;Totaal burgerlijke staat;Particulier huishouden;2050;9254327
29;Totaal;Totaal burgerlijke staat;Particulier huishouden;2051;9278327
30;Totaal;Totaal burgerlijke staat;Particulier huishouden;2052;9302445
31;Totaal;Totaal burgerlijke staat;Particulier huishouden;2053;9326700
32;Totaal;Totaal burgerlijke staat;Particulier huishouden;2054;9351038
33;Totaal;Totaal burgerlijke staat;Particulier huishouden;2055;9375483
34;Totaal;Totaal burgerlijke staat;Particulier huishouden;2056;9399931
35;Totaal;Totaal burgerlijke staat;Particulier huishouden;2057;9424425
36;Totaal;Totaal burgerlijke staat;Particulier huishouden;2058;9449005
37;Totaal;Totaal burgerlijke staat;Particulier huishouden;2059;9473713
38;Totaal;Totaal burgerlijke staat;Particulier huishouden;2060;9498655
39;Totaal;Totaal burgerlijke staat;Particulier huishouden;2061;9523976
40;Totaal;Totaal burgerlijke staat;Particulier huishouden;2062;9549709
41;Totaal;Totaal burgerlijke staat;Particulier huishouden;2063;9576019
42;Totaal;Totaal burgerlijke staat;Particulier huishouden;2064;9603039
43;Totaal;Totaal burgerlijke staat;Particulier huishouden;2065;9630864
44;Totaal;Totaal burgerlijke staat;Particulier huishouden;2066;9659535
45;Totaal;Totaal burgerlijke staat;Particulier huishouden;2067;9689081
46;Totaal;Totaal burgerlijke staat;Particulier huishouden;2068;9719413
47;Totaal;Totaal burgerlijke staat;Particulier huishouden;2069;9750508
48;Totaal;Totaal burgerlijke staat;Particulier huishouden;2070;9782218
49;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2022;3149006
50;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2023;3206468
51;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2024;3254301
52;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2025;3291369
53;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2026;3327862
54;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2027;3363591
55;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2028;3398734
56;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2029;3433562
57;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2030;3467330
58;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2031;3500125
59;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2032;3531645
60;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2033;3561728
61;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2034;3589557
62;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2035;3615889
63;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2036;3640656
64;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2037;3664032
65;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2038;3685583
66;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2039;3705413
67;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2040;3723960
68;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2041;3741552
69;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2042;3758412
70;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2043;3775002
71;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2044;3791396
72;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2045;3807905
73;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2046;3824688
74;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2047;3841843
75;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2048;3859361
76;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2049;3877012
77;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2050;3894698
78;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2051;3912195
79;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2052;3929210
80;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2053;3945718
81;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2054;3961630
82;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2055;3976800
83;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2056;3991229
84;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2057;4004816
85;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2058;4017625
86;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2059;4029666
87;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2060;4041115
88;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2061;4052076
89;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2062;4062695
90;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2063;4073166
91;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2064;4083713
92;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2065;4094469
93;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2066;4105594
94;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2067;4117217
95;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2068;4129335
96;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2069;4142042
97;Totaal;Totaal burgerlijke staat;Eenpersoonshuishouden;2070;4155306
98;Totaal;Totaal burgerlijke staat;Paar;2022;4327730
99;Totaal;Totaal burgerlijke staat;Paar;2023;4354259
100;Totaal;Totaal burgerlijke staat;Paar;2024;4382316
101;Totaal;Totaal burgerlijke staat;Paar;2025;4407985
102;Totaal;Totaal burgerlijke staat;Paar;2026;4431993
103;Totaal;Totaal burgerlijke staat;Paar;2027;4453881
104;Totaal;Totaal burgerlijke staat;Paar;2028;4473532
105;Totaal;Totaal burgerlijke staat;Paar;2029;4491045
106;Totaal;Totaal burgerlijke staat;Paar;2030;4506231
107;Totaal;Totaal burgerlijke staat;Paar;2031;4519191
108;Totaal;Totaal burgerlijke staat;Paar;2032;4530296
109;Totaal;Totaal burgerlijke staat;Paar;2033;4539696
110;Totaal;Totaal burgerlijke staat;Paar;2034;4547565
111;Totaal;Totaal burgerlijke staat;Paar;2035;4553893
112;Totaal;Totaal burgerlijke staat;Paar;2036;4559031
113;Totaal;Totaal burgerlijke staat;Paar;2037;4563042
114;Totaal;Totaal burgerlijke staat;Paar;2038;4566041
115;Totaal;Totaal burgerlijke staat;Paar;2039;4568133
116;Totaal;Totaal burgerlijke staat;Paar;2040;4569505
117;Totaal;Totaal burgerlijke staat;Paar;2041;4570301
118;Totaal;Totaal burgerlijke staat;Paar;2042;4570689
119;Totaal;Totaal burgerlijke staat;Paar;2043;4570877
120;Totaal;Totaal burgerlijke staat;Paar;2044;4571028
121;Totaal;Totaal burgerlijke staat;Paar;2045;4571284
122;Totaal;Totaal burgerlijke staat;Paar;2046;4571850
123;Totaal;Totaal burgerlijke staat;Paar;2047;4572849
124;Totaal;Totaal burgerlijke staat;Paar;2048;4574456
125;Totaal;Totaal burgerlijke staat;Paar;2049;4576855
126;Totaal;Totaal burgerlijke staat;Paar;2050;4580148
127;Totaal;Totaal burgerlijke staat;Paar;2051;4584536
128;Totaal;Totaal burgerlijke staat;Paar;2052;4590058
129;Totaal;Totaal burgerlijke staat;Paar;2053;4596637
130;Totaal;Totaal burgerlijke staat;Paar;2054;4604290
131;Totaal;Totaal burgerlijke staat;Paar;2055;4613050
132;Totaal;Totaal burgerlijke staat;Paar;2056;4622875
133;Totaal;Totaal burgerlijke staat;Paar;2057;4633748
134;Totaal;Totaal burgerlijke staat;Paar;2058;4645621
135;Totaal;Totaal burgerlijke staat;Paar;2059;4658417
136;Totaal;Totaal burgerlijke staat;Paar;2060;4672052
137;Totaal;Totaal burgerlijke staat;Paar;2061;4686462
138;Totaal;Totaal burgerlijke staat;Paar;2062;4701536
139;Totaal;Totaal burgerlijke staat;Paar;2063;4717178
140;Totaal;Totaal burgerlijke staat;Paar;2064;4733281
141;Totaal;Totaal burgerlijke staat;Paar;2065;4749748
142;Totaal;Totaal burgerlijke staat;Paar;2066;4766452
143;Totaal;Totaal burgerlijke staat;Paar;2067;4783267
144;Totaal;Totaal burgerlijke staat;Paar;2068;4800130
145;Totaal;Totaal burgerlijke staat;Paar;2069;4816925
146;Totaal;Totaal burgerlijke staat;Paar;2070;4833539
147;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2022;602669
148;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2023;610110
149;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2024;616575
150;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2025;621792
151;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2026;626209
152;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2027;630271
153;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2028;634035
154;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2029;637660
155;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2030;641226
156;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2031;644868
157;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2032;648683
158;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2033;652425
159;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2034;657025
160;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2035;661751
161;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2036;666645
162;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2037;671386
163;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2038;676570
164;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2039;682069
165;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2040;687824
166;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2041;693683
167;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2042;699523
168;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2043;705186
169;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2044;710594
170;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2045;715701
171;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2046;720361
172;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2047;724597
173;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2048;728215
174;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2049;731296
175;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2050;733805
176;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2051;735657
177;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2052;736971
178;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2053;737850
179;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2054;738335
180;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2055;738561
181;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2056;738477
182;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2057;738229
183;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2058;737878
184;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2059;737502
185;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2060;737133
186;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2061;736871
187;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2062;736734
188;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2063;736783
189;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2064;737010
190;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2065;737497
191;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2066;738238
192;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2067;739259
193;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2068;740529
194;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2069;742055
195;Totaal;Totaal burgerlijke staat;Eenouderhuishouden;2070;743817
196;Totaal;Totaal burgerlijke staat;Overig huishouden;2022;41339
197;Totaal;Totaal burgerlijke staat;Overig huishouden;2023;41841
198;Totaal;Totaal burgerlijke staat;Overig huishouden;2024;42328
199;Totaal;Totaal burgerlijke staat;Overig huishouden;2025;42687
200;Totaal;Totaal burgerlijke staat;Overig huishouden;2026;43039
201;Totaal;Totaal burgerlijke staat;Overig huishouden;2027;43339
202;Totaal;Totaal burgerlijke staat;Overig huishouden;2028;43591
203;Totaal;Totaal burgerlijke staat;Overig huishouden;2029;43807
204;Totaal;Totaal burgerlijke staat;Overig huishouden;2030;44008
205;Totaal;Totaal burgerlijke staat;Overig huishouden;2031;44177
206;Totaal;Totaal burgerlijke staat;Overig huishouden;2032;44309
207;Totaal;Totaal burgerlijke staat;Overig huishouden;2033;44399
208;Totaal;Totaal burgerlijke staat;Overig huishouden;2034;44454
209;Totaal;Totaal burgerlijke staat;Overig huishouden;2035;44510
210;Totaal;Totaal burgerlijke staat;Overig huishouden;2036;44571
211;Totaal;Totaal burgerlijke staat;Overig huishouden;2037;44614
212;Totaal;Totaal burgerlijke staat;Overig huishouden;2038;44643
213;Totaal;Totaal burgerlijke staat;Overig huishouden;2039;44638
214;Totaal;Totaal burgerlijke staat;Overig huishouden;2040;44638
215;Totaal;Totaal burgerlijke staat;Overig huishouden;2041;44657
216;Totaal;Totaal burgerlijke staat;Overig huishouden;2042;44657
217;Totaal;Totaal burgerlijke staat;Overig huishouden;2043;44696
218;Totaal;Totaal burgerlijke staat;Overig huishouden;2044;44756
219;Totaal;Totaal burgerlijke staat;Overig huishouden;2045;44824
220;Totaal;Totaal burgerlijke staat;Overig huishouden;2046;44939
221;Totaal;Totaal burgerlijke staat;Overig huishouden;2047;45063
222;Totaal;Totaal burgerlijke staat;Overig huishouden;2048;45242
223;Totaal;Totaal burgerlijke staat;Overig huishouden;2049;45446
224;Totaal;Totaal burgerlijke staat;Overig huishouden;2050;45676
225;Totaal;Totaal burgerlijke staat;Overig huishouden;2051;45939
226;Totaal;Totaal burgerlijke staat;Overig huishouden;2052;46206
227;Totaal;Totaal burgerlijke staat;Overig huishouden;2053;46495
228;Totaal;Totaal burgerlijke staat;Overig huishouden;2054;46783
229;Totaal;Totaal burgerlijke staat;Overig huishouden;2055;47072
230;Totaal;Totaal burgerlijke staat;Overig huishouden;2056;47350
231;Totaal;Totaal burgerlijke staat;Overig huishouden;2057;47632
232;Totaal;Totaal burgerlijke staat;Overig huishouden;2058;47881
233;Totaal;Totaal burgerlijke staat;Overig huishouden;2059;48128
234;Totaal;Totaal burgerlijke staat;Overig huishouden;2060;48355
235;Totaal;Totaal burgerlijke staat;Overig huishouden;2061;48567
236;Totaal;Totaal burgerlijke staat;Overig huishouden;2062;48744
237;Totaal;Totaal burgerlijke staat;Overig huishouden;2063;48892
238;Totaal;Totaal burgerlijke staat;Overig huishouden;2064;49035
239;Totaal;Totaal burgerlijke staat;Overig huishouden;2065;49150
240;Totaal;Totaal burgerlijke staat;Overig huishouden;2066;49251
241;Totaal;Totaal burgerlijke staat;Overig huishouden;2067;49338
242;Totaal;Totaal burgerlijke staat;Overig huishouden;2068;49419
243;Totaal;Totaal burgerlijke staat;Overig huishouden;2069;49486
244;Totaal;Totaal burgerlijke staat;Overig huishouden;2070;49556
245;Totaal;Ongehuwd;Particulier huishouden;2022;2874878
246;Totaal;Ongehuwd;Particulier huishouden;2023;2952213
247;Totaal;Ongehuwd;Particulier huishouden;2024;3020106
248;Totaal;Ongehuwd;Particulier huishouden;2025;3075215
249;Totaal;Ongehuwd;Particulier huishouden;2026;3128702
250;Totaal;Ongehuwd;Particulier huishouden;2027;3179758
251;Totaal;Ongehuwd;Particulier huishouden;2028;3229162
252;Totaal;Ongehuwd;Particulier huishouden;2029;3277430
253;Totaal;Ongehuwd;Particulier huishouden;2030;3323887
254;Totaal;Ongehuwd;Particulier huishouden;2031;3369115
255;Totaal;Ongehuwd;Particulier huishouden;2032;3413161
256;Totaal;Ongehuwd;Particulier huishouden;2033;3455944
257;Totaal;Ongehuwd;Particulier huishouden;2034;3497642
258;Totaal;Ongehuwd;Particulier huishouden;2035;3538345
259;Totaal;Ongehuwd;Particulier huishouden;2036;3578324
260;Totaal;Ongehuwd;Particulier huishouden;2037;3617426
261;Totaal;Ongehuwd;Particulier huishouden;2038;3655695
262;Totaal;Ongehuwd;Particulier huishouden;2039;3693062
263;Totaal;Ongehuwd;Particulier huishouden;2040;3729902
264;Totaal;Ongehuwd;Particulier huishouden;2041;3766398
265;Totaal;Ongehuwd;Particulier huishouden;2042;3802633
266;Totaal;Ongehuwd;Particulier huishouden;2043;3839008
267;Totaal;Ongehuwd;Particulier huishouden;2044;3875527
268;Totaal;Ongehuwd;Particulier huishouden;2045;3912505
269;Totaal;Ongehuwd;Particulier huishouden;2046;3950053
270;Totaal;Ongehuwd;Particulier huishouden;2047;3988282
271;Totaal;Ongehuwd;Particulier huishouden;2048;4027173
272;Totaal;Ongehuwd;Particulier huishouden;2049;4066620
273;Totaal;Ongehuwd;Particulier huishouden;2050;4106540
274;Totaal;Ongehuwd;Particulier huishouden;2051;4146669
275;Totaal;Ongehuwd;Particulier huishouden;2052;4186806
276;Totaal;Ongehuwd;Particulier huishouden;2053;4226661
277;Totaal;Ongehuwd;Particulier huishouden;2054;4266018
278;Totaal;Ongehuwd;Particulier huishouden;2055;4304643
279;Totaal;Ongehuwd;Particulier huishouden;2056;4342310
280;Totaal;Ongehuwd;Particulier huishouden;2057;4378847
281;Totaal;Ongehuwd;Particulier huishouden;2058;4414126
282;Totaal;Ongehuwd;Particulier huishouden;2059;4448026
283;Totaal;Ongehuwd;Particulier huishouden;2060;4480496
284;Totaal;Ongehuwd;Particulier huishouden;2061;4511557
285;Totaal;Ongehuwd;Particulier huishouden;2062;4541170
286;Totaal;Ongehuwd;Particulier huishouden;2063;4569416
287;Totaal;Ongehuwd;Particulier huishouden;2064;4596366
288;Totaal;Ongehuwd;Particulier huishouden;2065;4622124
289;Totaal;Ongehuwd;Particulier huishouden;2066;4646743
290;Totaal;Ongehuwd;Particulier huishouden;2067;4670363
291;Totaal;Ongehuwd;Particulier huishouden;2068;4693060
292;Totaal;Ongehuwd;Particulier huishouden;2069;4714927
293;Totaal;Ongehuwd;Particulier huishouden;2070;4736037
294;Totaal;Ongehuwd;Eenpersoonshuishouden;2022;1736995
295;Totaal;Ongehuwd;Eenpersoonshuishouden;2023;1785621
296;Totaal;Ongehuwd;Eenpersoonshuishouden;2024;1824014
297;Totaal;Ongehuwd;Eenpersoonshuishouden;2025;1850890
298;Totaal;Ongehuwd;Eenpersoonshuishouden;2026;1876744
299;Totaal;Ongehuwd;Eenpersoonshuishouden;2027;1901456
300;Totaal;Ongehuwd;Eenpersoonshuishouden;2028;1925600
301;Totaal;Ongehuwd;Eenpersoonshuishouden;2029;1949672
302;Totaal;Ongehuwd;Eenpersoonshuishouden;2030;1973205
303;Totaal;Ongehuwd;Eenpersoonshuishouden;2031;1996498
304;Totaal;Ongehuwd;Eenpersoonshuishouden;2032;2019474
305;Totaal;Ongehuwd;Eenpersoonshuishouden;2033;2041971
306;Totaal;Ongehuwd;Eenpersoonshuishouden;2034;2063903
307;Totaal;Ongehuwd;Eenpersoonshuishouden;2035;2085504
308;Totaal;Ongehuwd;Eenpersoonshuishouden;2036;2106938
309;Totaal;Ongehuwd;Eenpersoonshuishouden;2037;2128157
310;Totaal;Ongehuwd;Eenpersoonshuishouden;2038;2149131
311;Totaal;Ongehuwd;Eenpersoonshuishouden;2039;2169902
312;Totaal;Ongehuwd;Eenpersoonshuishouden;2040;2190729
313;Totaal;Ongehuwd;Eenpersoonshuishouden;2041;2211740
314;Totaal;Ongehuwd;Eenpersoonshuishouden;2042;2233013
315;Totaal;Ongehuwd;Eenpersoonshuishouden;2043;2254836
316;Totaal;Ongehuwd;Eenpersoonshuishouden;2044;2277197
317;Totaal;Ongehuwd;Eenpersoonshuishouden;2045;2300283
318;Totaal;Ongehuwd;Eenpersoonshuishouden;2046;2324151
319;Totaal;Ongehuwd;Eenpersoonshuishouden;2047;2348825
320;Totaal;Ongehuwd;Eenpersoonshuishouden;2048;2374254
321;Totaal;Ongehuwd;Eenpersoonshuishouden;2049;2400268
322;Totaal;Ongehuwd;Eenpersoonshuishouden;2050;2426747
323;Totaal;Ongehuwd;Eenpersoonshuishouden;2051;2453493
324;Totaal;Ongehuwd;Eenpersoonshuishouden;2052;2480249
325;Totaal;Ongehuwd;Eenpersoonshuishouden;2053;2506862
326;Totaal;Ongehuwd;Eenpersoonshuishouden;2054;2533174
327;Totaal;Ongehuwd;Eenpersoonshuishouden;2055;2558997
328;Totaal;Ongehuwd;Eenpersoonshuishouden;2056;2584207
329;Totaal;Ongehuwd;Eenpersoonshuishouden;2057;2608659
330;Totaal;Ongehuwd;Eenpersoonshuishouden;2058;2632276
331;Totaal;Ongehuwd;Eenpersoonshuishouden;2059;2654985
332;Totaal;Ongehuwd;Eenpersoonshuishouden;2060;2676780
333;Totaal;Ongehuwd;Eenpersoonshuishouden;2061;2697672
334;Totaal;Ongehuwd;Eenpersoonshuishouden;2062;2717658
335;Totaal;Ongehuwd;Eenpersoonshuishouden;2063;2736794
336;Totaal;Ongehuwd;Eenpersoonshuishouden;2064;2755157
337;Totaal;Ongehuwd;Eenpersoonshuishouden;2065;2772774
338;Totaal;Ongehuwd;Eenpersoonshuishouden;2066;2789735
339;Totaal;Ongehuwd;Eenpersoonshuishouden;2067;2806089
340;Totaal;Ongehuwd;Eenpersoonshuishouden;2068;2821918
341;Totaal;Ongehuwd;Eenpersoonshuishouden;2069;2837262
342;Totaal;Ongehuwd;Eenpersoonshuishouden;2070;2852151
343;Totaal;Ongehuwd;Paar;2022;886688
344;Totaal;Ongehuwd;Paar;2023;908902
345;Totaal;Ongehuwd;Paar;2024;931999
346;Totaal;Ongehuwd;Paar;2025;954300
347;Totaal;Ongehuwd;Paar;2026;976284
348;Totaal;Ongehuwd;Paar;2027;997166
349;Totaal;Ongehuwd;Paar;2028;1017161
350;Totaal;Ongehuwd;Paar;2029;1036277
351;Totaal;Ongehuwd;Paar;2030;1054279
352;Totaal;Ongehuwd;Paar;2031;1071423
353;Totaal;Ongehuwd;Paar;2032;1087819
354;Totaal;Ongehuwd;Paar;2033;1103594
355;Totaal;Ongehuwd;Paar;2034;1118825
356;Totaal;Ongehuwd;Paar;2035;1133502
357;Totaal;Ongehuwd;Paar;2036;1147715
358;Totaal;Ongehuwd;Paar;2037;1161445
359;Totaal;Ongehuwd;Paar;2038;1174673
360;Totaal;Ongehuwd;Paar;2039;1187325
361;Totaal;Ongehuwd;Paar;2040;1199498
362;Totaal;Ongehuwd;Paar;2041;1211237
363;Totaal;Ongehuwd;Paar;2042;1222635
364;Totaal;Ongehuwd;Paar;2043;1233776
365;Totaal;Ongehuwd;Paar;2044;1244743
366;Totaal;Ongehuwd;Paar;2045;1255663
367;Totaal;Ongehuwd;Paar;2046;1266595
368;Totaal;Ongehuwd;Paar;2047;1277632
369;Totaal;Ongehuwd;Paar;2048;1288847
370;Totaal;Ongehuwd;Paar;2049;1300288
371;Totaal;Ongehuwd;Paar;2050;1311969
372;Totaal;Ongehuwd;Paar;2051;1323870
373;Totaal;Ongehuwd;Paar;2052;1335989
374;Totaal;Ongehuwd;Paar;2053;1348123
375;Totaal;Ongehuwd;Paar;2054;1360215
376;Totaal;Ongehuwd;Paar;2055;1372146
377;Totaal;Ongehuwd;Paar;2056;1383841
378;Totaal;Ongehuwd;Paar;2057;1395207
379;Totaal;Ongehuwd;Paar;2058;1406182
380;Totaal;Ongehuwd;Paar;2059;1416678
381;Totaal;Ongehuwd;Paar;2060;1426642
382;Totaal;Ongehuwd;Paar;2061;1436070
383;Totaal;Ongehuwd;Paar;2062;1444922
384;Totaal;Ongehuwd;Paar;2063;1453210
385;Totaal;Ongehuwd;Paar;2064;1460924
386;Totaal;Ongehuwd;Paar;2065;1468118
387;Totaal;Ongehuwd;Paar;2066;1474789
388;Totaal;Ongehuwd;Paar;2067;1480985
389;Totaal;Ongehuwd;Paar;2068;1486737
390;Totaal;Ongehuwd;Paar;2069;1492088
391;Totaal;Ongehuwd;Paar;2070;1497106
392;Totaal;Ongehuwd;Eenouderhuishouden;2022;214621
393;Totaal;Ongehuwd;Eenouderhuishouden;2023;220493
394;Totaal;Ongehuwd;Eenouderhuishouden;2024;226312
395;Totaal;Ongehuwd;Eenouderhuishouden;2025;231808
396;Totaal;Ongehuwd;Eenouderhuishouden;2026;237050
397;Totaal;Ongehuwd;Eenouderhuishouden;2027;242171
398;Totaal;Ongehuwd;Eenouderhuishouden;2028;247128
399;Totaal;Ongehuwd;Eenouderhuishouden;2029;251954
400;Totaal;Ongehuwd;Eenouderhuishouden;2030;256637
401;Totaal;Ongehuwd;Eenouderhuishouden;2031;261213
402;Totaal;Ongehuwd;Eenouderhuishouden;2032;265704
403;Totaal;Ongehuwd;Eenouderhuishouden;2033;270075
404;Totaal;Ongehuwd;Eenouderhuishouden;2034;274496
405;Totaal;Ongehuwd;Eenouderhuishouden;2035;278822
406;Totaal;Ongehuwd;Eenouderhuishouden;2036;283041
407;Totaal;Ongehuwd;Eenouderhuishouden;2037;287095
408;Totaal;Ongehuwd;Eenouderhuishouden;2038;291074
409;Totaal;Ongehuwd;Eenouderhuishouden;2039;294964
410;Totaal;Ongehuwd;Eenouderhuishouden;2040;298750
411;Totaal;Ongehuwd;Eenouderhuishouden;2041;302422
412;Totaal;Ongehuwd;Eenouderhuishouden;2042;305935
