ID;SectorBranchSIC2008;Regions;AllPeriods;NaturalGasDelivered_1;ElectricityDelivered_2
2918;A-U All economic activities;Haaksbergen;2016;8714.0;99537.0
2919;A-U All economic activities;Haaksbergen;2017;8782.0;100357.0
2920;A-U All economic activities;Haaksbergen;2018;8675.0;103671.0
2921;A-U All economic activities;Haaksbergen;2019;7800.0;104131.0
2922;A-U All economic activities;Haaksbergen;2020;7366.0;99562.0
2923;A-U All economic activities;Haaksbergen;2021;8037.0;103529.0
2924;A-U All economic activities;Haaksbergen;2022;6384.0;100705.0
2925;A-U All economic activities;Haaksbergen;2023;5519.0;93267.0
2926;A-U All economic activities;Haaren;2010;8893.0;32352.0
2927;A-U All economic activities;Haaren;2011;7377.0;31767.0
2928;A-U All economic activities;Haaren;2012;7429.0;30640.0
2929;A-U All economic activities;Haaren;2013;7526.0;31162.0
2930;A-U All economic activities;Haaren;2014;5875.0;30765.0
2931;A-U All economic activities;Haaren;2015;6146.0;31916.0
2932;A-U All economic activities;Haaren;2016;5862.0;33465.0
2933;A-U All economic activities;Haaren;2017;5915.0;32029.0
2934;A-U All economic activities;Haaren;2018;5885.0;32800.0
2935;A-U All economic activities;Haaren;2019;5159.0;30864.0
2936;A-U All economic activities;Haaren;2020;5151.0;28241.0
2937;A-U All economic activities;Haaren;2021;;
2938;A-U All economic activities;Haaren;2022;;
2939;A-U All economic activities;Haaren;2023;;
2940;A-U All economic activities;Haarlem;2010;67068.0;395730.0
2941;A-U All economic activities;Haarlem;2011;52801.0;400995.0
2942;A-U All economic activities;Haarlem;2012;63477.0;398483.0
2943;A-U All economic activities;Haarlem;2013;58629.0;399087.0
2944;A-U All economic activities;Haarlem;2014;46458.0;397336.0
2945;A-U All economic activities;Haarlem;2015;48735.0;388194.0
2946;A-U All economic activities;Haarlem;2016;47061.0;390036.0
2947;A-U All economic activities;Haarlem;2017;48888.0;378953.0
2948;A-U All economic activities;Haarlem;2018;55798.0;398267.0
2949;A-U All economic activities;Haarlem;2019;45192.0;393550.0
2950;A-U All economic activities;Haarlem;2020;39267.0;373405.0
2951;A-U All economic activities;Haarlem;2021;40966.0;400850.0
2952;A-U All economic activities;Haarlem;2022;34616.0;411806.0
2953;A-U All economic activities;Haarlem;2023;30946.0;410010.0
2954;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2010;1520.0;17289.0
2955;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2011;1127.0;16830.0
2956;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2012;1260.0;16234.0
2957;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2013;;12168.0
2958;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2014;997.0;11679.0
2959;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2015;1074.0;11532.0
2960;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2016;1063.0;11840.0
2961;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2017;1069.0;11754.0
2962;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2018;1031.0;15700.0
2963;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2019;;
2964;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2020;;
2965;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2021;;
2966;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2022;;
2967;A-U All economic activities;Haarlemmerliede en Spaarnwoude;2023;;
2968;A-U All economic activities;Haarlemmermeer;2010;135743.0;987016.0
2969;A-U All economic activities;Haarlemmermeer;2011;109456.0;1010595.0
2970;A-U All economic activities;Haarlemmermeer;2012;133045.0;1010818.0
2971;A-U All economic activities;Haarlemmermeer;2013;125324.0;1081379.0
2972;A-U All economic activities;Haarlemmermeer;2014;108775.0;1069911.0
2973;A-U All economic activities;Haarlemmermeer;2015;112011.0;1077705.0
2974;A-U All economic activities;Haarlemmermeer;2016;117923.0;1065097.0
2975;A-U All economic activities;Haarlemmermeer;2017;109089.0;1316129.0
2976;A-U All economic activities;Haarlemmermeer;2018;104626.0;1721042.0
2977;A-U All economic activities;Haarlemmermeer;2019;127086.0;1789615.0
2978;A-U All economic activities;Haarlemmermeer;2020;111603.0;1788477.0
2979;A-U All economic activities;Haarlemmermeer;2021;118031.0;1960911.0
2980;A-U All economic activities;Haarlemmermeer;2022;101459.0;2180014.0
2981;A-U All economic activities;Haarlemmermeer;2023;108394.0;2409199.0
2982;A-U All economic activities;Halderberge;2010;85441.0;90912.0
2983;A-U All economic activities;Halderberge;2011;86390.0;87307.0
2984;A-U All economic activities;Halderberge;2012;76526.0;96167.0
2985;A-U All economic activities;Halderberge;2013;83268.0;95368.0
2986;A-U All economic activities;Halderberge;2014;81853.0;93385.0
2987;A-U All economic activities;Halderberge;2015;75251.0;82721.0
2988;A-U All economic activities;Halderberge;2016;64881.0;94777.0
2989;A-U All economic activities;Halderberge;2017;15738.0;96632.0
2990;A-U All economic activities;Halderberge;2018;15289.0;102154.0
2991;A-U All economic activities;Halderberge;2019;14717.0;101286.0
2992;A-U All economic activities;Halderberge;2020;13932.0;93026.0
2993;A-U All economic activities;Halderberge;2021;14679.0;100020.0
2994;A-U All economic activities;Halderberge;2022;10586.0;96412.0
2995;A-U All economic activities;Halderberge;2023;10954.0;94852.0
2996;A-U All economic activities;Hardenberg;2010;36046.0;265372.0
2997;A-U All economic activities;Hardenberg;2011;30823.0;267977.0
2998;A-U All economic activities;Hardenberg;2012;34096.0;265122.0
2999;A-U All economic activities;Hardenberg;2013;35700.0;272446.0
3000;A-U All economic activities;Hardenberg;2014;27580.0;270212.0
3001;A-U All economic activities;Hardenberg;2015;29292.0;271450.0
3002;A-U All economic activities;Hardenberg;2016;30144.0;268968.0
3003;A-U All economic activities;Hardenberg;2017;29911.0;271488.0
3004;A-U All economic activities;Hardenberg;2018;25889.0;281593.0
3005;A-U All economic activities;Hardenberg;2019;24275.0;276555.0
3006;A-U All economic activities;Hardenberg;2020;20946.0;269821.0
3007;A-U All economic activities;Hardenberg;2021;22953.0;280722.0
3008;A-U All economic activities;Hardenberg;2022;20044.0;264028.0
3009;A-U All economic activities;Hardenberg;2023;25741.0;252841.0
3010;A-U All economic activities;Harderwijk;2010;30795.0;150056.0
3011;A-U All economic activities;Harderwijk;2011;26461.0;150079.0
3012;A-U All economic activities;Harderwijk;2012;29488.0;148691.0
3013;A-U All economic activities;Harderwijk;2013;31788.0;148894.0
3014;A-U All economic activities;Harderwijk;2014;23885.0;140861.0
3015;A-U All economic activities;Harderwijk;2015;26269.0;140582.0
3016;A-U All economic activities;Harderwijk;2016;25348.0;140911.0
3017;A-U All economic activities;Harderwijk;2017;24727.0;139252.0
3018;A-U All economic activities;Harderwijk;2018;24358.0;136258.0
3019;A-U All economic activities;Harderwijk;2019;22708.0;136646.0
3020;A-U All economic activities;Harderwijk;2020;20240.0;131578.0
3021;A-U All economic activities;Harderwijk;2021;21748.0;132393.0
3022;A-U All economic activities;Harderwijk;2022;19645.0;133202.0
3023;A-U All economic activities;Harderwijk;2023;22101.0;131436.0
3024;A-U All economic activities;Hardinxveld-Giessendam;2010;6151.0;46431.0
3025;A-U All economic activities;Hardinxveld-Giessendam;2011;4898.0;44586.0
3026;A-U All economic activities;Hardinxveld-Giessendam;2012;4848.0;43661.0
3027;A-U All economic activities;Hardinxveld-Giessendam;2013;5140.0;42706.0
3028;A-U All economic activities;Hardinxveld-Giessendam;2014;4094.0;42501.0
3029;A-U All economic activities;Hardinxveld-Giessendam;2015;4601.0;41577.0
3030;A-U All economic activities;Hardinxveld-Giessendam;2016;4713.0;39989.0
3031;A-U All economic activities;Hardinxveld-Giessendam;2017;4740.0;41134.0
3032;A-U All economic activities;Hardinxveld-Giessendam;2018;4829.0;40699.0
3033;A-U All economic activities;Hardinxveld-Giessendam;2019;4425.0;37577.0
3034;A-U All economic activities;Hardinxveld-Giessendam;2020;4026.0;38738.0
3035;A-U All economic activities;Hardinxveld-Giessendam;2021;4450.0;38392.0
3036;A-U All economic activities;Hardinxveld-Giessendam;2022;3845.0;35886.0
3037;A-U All economic activities;Hardinxveld-Giessendam;2023;3445.0;35957.0
3038;A-U All economic activities;Haren;2010;;38871.0
3039;A-U All economic activities;Haren;2011;7177.0;34973.0
3040;A-U All economic activities;Haren;2012;7317.0;34654.0
3041;A-U All economic activities;Haren;2013;7499.0;35872.0
3042;A-U All economic activities;Haren;2014;6171.0;34074.0
3043;A-U All economic activities;Haren;2015;6260.0;34980.0
3044;A-U All economic activities;Haren;2016;6234.0;36048.0
3045;A-U All economic activities;Haren;2017;6069.0;37089.0
3046;A-U All economic activities;Haren;2018;5998.0;37789.0
3047;A-U All economic activities;Haren;2019;;
3048;A-U All economic activities;Haren;2020;;
3049;A-U All economic activities;Haren;2021;;
3050;A-U All economic activities;Haren;2022;;
3051;A-U All economic activities;Haren;2023;;
3052;A-U All economic activities;Harenkarspel;2010;8979.0;71749.0
3053;A-U All economic activities;Harenkarspel;2011;6773.0;73386.0
3054;A-U All economic activities;Harenkarspel;2012;10039.0;74804.0
3055;A-U All economic activities;Harenkarspel;2013;;
3056;A-U All economic activities;Harenkarspel;2014;;
3057;A-U All economic activities;Harenkarspel;2015;;
3058;A-U All economic activities;Harenkarspel;2016;;
3059;A-U All economic activities;Harenkarspel;2017;;
3060;A-U All economic activities;Harenkarspel;2018;;
3061;A-U All economic activities;Harenkarspel;2019;;
3062;A-U All economic activities;Harenkarspel;2020;;
3063;A-U All economic activities;Harenkarspel;2021;;
3064;A-U All economic activities;Harenkarspel;2022;;
3065;A-U All economic activities;Harenkarspel;2023;;
3066;A-U All economic activities;Harlingen;2010;80154.0;66516.0
3067;A-U All economic activities;Harlingen;2011;38143.0;70777.0
3068;A-U All economic activities;Harlingen;2012;17383.0;61007.0
3069;A-U All economic activities;Harlingen;2013;17373.0;61746.0
3070;A-U All economic activities;Harlingen;2014;20282.0;61914.0
3071;A-U All economic activities;Harlingen;2015;23699.0;60847.0
3072;A-U All economic activities;Harlingen;2016;19429.0;63250.0
3073;A-U All economic activities;Harlingen;2017;16542.0;68595.0
3074;A-U All economic activities;Harlingen;2018;25200.0;68738.0
3075;A-U All economic activities;Harlingen;2019;15470.0;54637.0
3076;A-U All economic activities;Harlingen;2020;10401.0;63076.0
3077;A-U All economic activities;Harlingen;2021;11357.0;55940.0
3078;A-U All economic activities;Harlingen;2022;5648.0;50461.0
3079;A-U All economic activities;Harlingen;2023;10351.0;50177.0
3080;A-U All economic activities;Hattem;2010;6607.0;33093.0
3081;A-U All economic activities;Hattem;2011;5736.0;34074.0
3082;A-U All economic activities;Hattem;2012;6618.0;25274.0
3083;A-U All economic activities;Hattem;2013;6485.0;36766.0
3084;A-U All economic activities;Hattem;2014;5807.0;36266.0
3085;A-U All economic activities;Hattem;2015;6084.0;36062.0
3086;A-U All economic activities;Hattem;2016;6037.0;32605.0
3087;A-U All economic activities;Hattem;2017;6296.0;33013.0
3088;A-U All economic activities;Hattem;2018;5962.0;37419.0
3089;A-U All economic activities;Hattem;2019;5836.0;35728.0
3090;A-U All economic activities;Hattem;2020;5074.0;31212.0
3091;A-U All economic activities;Hattem;2021;5160.0;30515.0
3092;A-U All economic activities;Hattem;2022;4957.0;30881.0
3093;A-U All economic activities;Hattem;2023;4652.0;31049.0
3094;A-U All economic activities;Heemskerk;2010;14699.0;54416.0
3095;A-U All economic activities;Heemskerk;2011;12555.0;53873.0
3096;A-U All economic activities;Heemskerk;2012;13392.0;55013.0
3097;A-U All economic activities;Heemskerk;2013;12666.0;58602.0
3098;A-U All economic activities;Heemskerk;2014;11697.0;55099.0
3099;A-U All economic activities;Heemskerk;2015;10039.0;55724.0
3100;A-U All economic activities;Heemskerk;2016;10509.0;54899.0
3101;A-U All economic activities;Heemskerk;2017;9845.0;55722.0
3102;A-U All economic activities;Heemskerk;2018;9009.0;58912.0
3103;A-U All economic activities;Heemskerk;2019;8331.0;58983.0
3104;A-U All economic activities;Heemskerk;2020;8328.0;56933.0
3105;A-U All economic activities;Heemskerk;2021;8545.0;56379.0
3106;A-U All economic activities;Heemskerk;2022;6735.0;51241.0
3107;A-U All economic activities;Heemskerk;2023;6373.0;49016.0
3108;A-U All economic activities;Heemstede;2010;8653.0;36990.0
3109;A-U All economic activities;Heemstede;2011;6638.0;36136.0
3110;A-U All economic activities;Heemstede;2012;7400.0;35766.0
3111;A-U All economic activities;Heemstede;2013;7008.0;34931.0
3112;A-U All economic activities;Heemstede;2014;5619.0;46161.0
3113;A-U All economic activities;Heemstede;2015;6241.0;48488.0
3114;A-U All economic activities;Heemstede;2016;5943.0;48204.0
3115;A-U All economic activities;Heemstede;2017;6337.0;48643.0
3116;A-U All economic activities;Heemstede;2018;6028.0;46617.0
3117;A-U All economic activities;Heemstede;2019;5436.0;42774.0
3118;A-U All economic activities;Heemstede;2020;4807.0;42646.0
3119;A-U All economic activities;Heemstede;2021;5559.0;42134.0
3120;A-U All economic activities;Heemstede;2022;4577.0;41388.0
3121;A-U All economic activities;Heemstede;2023;4416.0;39889.0
3122;A-U All economic activities;Heerde;2010;11153.0;51929.0
3123;A-U All economic activities;Heerde;2011;9443.0;50851.0
3124;A-U All economic activities;Heerde;2012;10527.0;48996.0
3125;A-U All economic activities;Heerde;2013;9720.0;49590.0
3126;A-U All economic activities;Heerde;2014;7928.0;48259.0
3127;A-U All economic activities;Heerde;2015;8496.0;47909.0
3128;A-U All economic activities;Heerde;2016;8127.0;46784.0
3129;A-U All economic activities;Heerde;2017;8700.0;47684.0
3130;A-U All economic activities;Heerde;2018;8662.0;48844.0
3131;A-U All economic activities;Heerde;2019;7980.0;48770.0
3132;A-U All economic activities;Heerde;2020;6803.0;46833.0
3133;A-U All economic activities;Heerde;2021;6936.0;43576.0
3134;A-U All economic activities;Heerde;2022;5781.0;42435.0
3135;A-U All economic activities;Heerde;2023;5159.0;41419.0
3136;A-U All economic activities;Heerenveen;2010;31919.0;142708.0
3137;A-U All economic activities;Heerenveen;2011;25852.0;140907.0
3138;A-U All economic activities;Heerenveen;2012;32979.0;142775.0
3139;A-U All economic activities;Heerenveen;2013;31527.0;145805.0
3140;A-U All economic activities;Heerenveen;2014;33636.0;171333.0
3141;A-U All economic activities;Heerenveen;2015;38345.0;180126.0
3142;A-U All economic activities;Heerenveen;2016;47504.0;187138.0
3143;A-U All economic activities;Heerenveen;2017;46830.0;205828.0
3144;A-U All economic activities;Heerenveen;2018;47191.0;236117.0
3145;A-U All economic activities;Heerenveen;2019;39547.0;249885.0
3146;A-U All economic activities;Heerenveen;2020;40186.0;258572.0
3147;A-U All economic activities;Heerenveen;2021;39927.0;273932.0
3148;A-U All economic activities;Heerenveen;2022;36516.0;273527.0
3149;A-U All economic activities;Heerenveen;2023;50382.0;279244.0
3150;A-U All economic activities;Heerhugowaard;2010;84589.0;178319.0
3151;A-U All economic activities;Heerhugowaard;2011;69202.0;163491.0
3152;A-U All economic activities;Heerhugowaard;2012;73901.0;166460.0
3153;A-U All economic activities;Heerhugowaard;2013;66995.0;161251.0
3154;A-U All economic activities;Heerhugowaard;2014;56453.0;155284.0
3155;A-U All economic activities;Heerhugowaard;2015;51494.0;151071.0
3156;A-U All economic activities;Heerhugowaard;2016;51110.0;151377.0
3157;A-U All economic activities;Heerhugowaard;2017;56052.0;153167.0
3158;A-U All economic activities;Heerhugowaard;2018;51532.0;145978.0
3159;A-U All economic activities;Heerhugowaard;2019;44513.0;148269.0
3160;A-U All economic activities;Heerhugowaard;2020;41007.0;140450.0
3161;A-U All economic activities;Heerhugowaard;2021;44699.0;133131.0
3162;A-U All economic activities;Heerhugowaard;2022;;
3163;A-U All economic activities;Heerhugowaard;2023;;
3164;A-U All economic activities;Heerlen;2010;70251.0;406531.0
3165;A-U All economic activities;Heerlen;2011;59810.0;404961.0
3166;A-U All economic activities;Heerlen;2012;59473.0;387372.0
3167;A-U All economic activities;Heerlen;2013;61251.0;387237.0
3168;A-U All economic activities;Heerlen;2014;47681.0;368474.0
3169;A-U All economic activities;Heerlen;2015;43665.0;351889.0
3170;A-U All economic activities;Heerlen;2016;43158.0;349097.0
3171;A-U All economic activities;Heerlen;2017;49182.0;344162.0
3172;A-U All economic activities;Heerlen;2018;47396.0;346049.0
3173;A-U All economic activities;Heerlen;2019;44266.0;330381.0
3174;A-U All economic activities;Heerlen;2020;42315.0;305456.0
3175;A-U All economic activities;Heerlen;2021;45712.0;306103.0
3176;A-U All economic activities;Heerlen;2022;39747.0;305799.0
3177;A-U All economic activities;Heerlen;2023;36955.0;297182.0
3178;A-U All economic activities;Heeze-Leende;2010;6623.0;38285.0
3179;A-U All economic activities;Heeze-Leende;2011;5182.0;39949.0
3180;A-U All economic activities;Heeze-Leende;2012;5843.0;41106.0
3181;A-U All economic activities;Heeze-Leende;2013;6959.0;42152.0
3182;A-U All economic activities;Heeze-Leende;2014;5016.0;41717.0
3183;A-U All economic activities;Heeze-Leende;2015;5241.0;42648.0
3184;A-U All economic activities;Heeze-Leende;2016;4817.0;43338.0
3185;A-U All economic activities;Heeze-Leende;2017;4741.0;45971.0
3186;A-U All economic activities;Heeze-Leende;2018;4508.0;41539.0
3187;A-U All economic activities;Heeze-Leende;2019;4118.0;41014.0
3188;A-U All economic activities;Heeze-Leende;2020;3488.0;39243.0
3189;A-U All economic activities;Heeze-Leende;2021;3780.0;52524.0
3190;A-U All economic activities;Heeze-Leende;2022;3126.0;50039.0
3191;A-U All economic activities;Heeze-Leende;2023;12541.0;49750.0
3192;A-U All economic activities;Heiloo;2010;7700.0;35770.0
3193;A-U All economic activities;Heiloo;2011;6055.0;35439.0
3194;A-U All economic activities;Heiloo;2012;6493.0;34471.0
3195;A-U All economic activities;Heiloo;2013;6200.0;33738.0
3196;A-U All economic activities;Heiloo;2014;5089.0;34291.0
3197;A-U All economic activities;Heiloo;2015;5393.0;33218.0
3198;A-U All economic activities;Heiloo;2016;5644.0;34400.0
3199;A-U All economic activities;Heiloo;2017;5512.0;35287.0
3200;A-U All economic activities;Heiloo;2018;4062.0;35837.0
3201;A-U All economic activities;Heiloo;2019;3726.0;36071.0
3202;A-U All economic activities;Heiloo;2020;3198.0;30771.0
3203;A-U All economic activities;Heiloo;2021;3481.0;29065.0
3204;A-U All economic activities;Heiloo;2022;2807.0;28172.0
3205;A-U All economic activities;Heiloo;2023;2505.0;27573.0
3206;A-U All economic activities;Den Helder;2010;34396.0;264672.0
3207;A-U All economic activities;Den Helder;2011;29247.0;252095.0
3208;A-U All economic activities;Den Helder;2012;33917.0;260946.0
3209;A-U All economic activities;Den Helder;2013;30088.0;260429.0
3210;A-U All economic activities;Den Helder;2014;23880.0;258420.0
3211;A-U All economic activities;Den Helder;2015;24904.0;255172.0
3212;A-U All economic activities;Den Helder;2016;24522.0;258141.0
3213;A-U All economic activities;Den Helder;2017;24419.0;258770.0
3214;A-U All economic activities;Den Helder;2018;24295.0;242847.0
3215;A-U All economic activities;Den Helder;2019;21469.0;232041.0
3216;A-U All economic activities;Den Helder;2020;20245.0;230654.0
3217;A-U All economic activities;Den Helder;2021;21772.0;228997.0
3218;A-U All economic activities;Den Helder;2022;17924.0;215896.0
3219;A-U All economic activities;Den Helder;2023;17367.0;213815.0
3220;A-U All economic activities;Hellendoorn;2010;30757.0;134754.0
3221;A-U All economic activities;Hellendoorn;2011;26815.0;142504.0
3222;A-U All economic activities;Hellendoorn;2012;26042.0;148204.0
3223;A-U All economic activities;Hellendoorn;2013;25690.0;159374.0
3224;A-U All economic activities;Hellendoorn;2014;21972.0;158072.0
3225;A-U All economic activities;Hellendoorn;2015;23017.0;164691.0
3226;A-U All economic activities;Hellendoorn;2016;23120.0;163958.0
3227;A-U All economic activities;Hellendoorn;2017;22369.0;161567.0
3228;A-U All economic activities;Hellendoorn;2018;23039.0;168534.0
3229;A-U All economic activities;Hellendoorn;2019;20482.0;162427.0
3230;A-U All economic activities;Hellendoorn;2020;17637.0;149721.0
3231;A-U All economic activities;Hellendoorn;2021;20344.0;161205.0
3232;A-U All economic activities;Hellendoorn;2022;17661.0;156286.0
3233;A-U All economic activities;Hellendoorn;2023;15358.0;145468.0
3234;A-U All economic activities;Hellevoetsluis;2010;9913.0;61899.0
3235;A-U All economic activities;Hellevoetsluis;2011;8660.0;58749.0
3236;A-U All economic activities;Hellevoetsluis;2012;9027.0;56453.0
3237;A-U All economic activities;Hellevoetsluis;2013;8707.0;55152.0
3238;A-U All economic activities;Hellevoetsluis;2014;7748.0;50088.0
3239;A-U All economic activities;Hellevoetsluis;2015;8258.0;53315.0
3240;A-U All economic activities;Hellevoetsluis;2016;7458.0;52016.0
3241;A-U All economic activities;Hellevoetsluis;2017;6296.0;52552.0
3242;A-U All economic activities;Hellevoetsluis;2018;24242.0;93794.0
3243;A-U All economic activities;Hellevoetsluis;2019;24113.0;84854.0
3244;A-U All economic activities;Hellevoetsluis;2020;23396.0;85810.0
3245;A-U All economic activities;Hellevoetsluis;2021;26103.0;89783.0
3246;A-U All economic activities;Hellevoetsluis;2022;22615.0;91239.0
3247;A-U All economic activities;Hellevoetsluis;2023;;
3248;A-U All economic activities;Helmond;2010;143515.0;357206.0
3249;A-U All economic activities;Helmond;2011;120873.0;362821.0
3250;A-U All economic activities;Helmond;2012;119307.0;374676.0
3251;A-U All economic activities;Helmond;2013;122467.0;400907.0
3252;A-U All economic activities;Helmond;2014;101748.0;389548.0
3253;A-U All economic activities;Helmond;2015;69933.0;391273.0
3254;A-U All economic activities;Helmond;2016;63590.0;405445.0
3255;A-U All economic activities;Helmond;2017;99619.0;422312.0
3256;A-U All economic activities;Helmond;2018;99137.0;441351.0
3257;A-U All economic activities;Helmond;2019;97280.0;440709.0
3258;A-U All economic activities;Helmond;2020;89916.0;418641.0
3259;A-U All economic activities;Helmond;2021;97355.0;423332.0
3260;A-U All economic activities;Helmond;2022;80192.0;427493.0
3261;A-U All economic activities;Helmond;2023;66775.0;413427.0
3262;A-U All economic activities;Hendrik-Ido-Ambacht;2010;7977.0;41544.0
3263;A-U All economic activities;Hendrik-Ido-Ambacht;2011;6074.0;39491.0
3264;A-U All economic activities;Hendrik-Ido-Ambacht;2012;6749.0;38520.0
3265;A-U All economic activities;Hendrik-Ido-Ambacht;2013;7134.0;39003.0
3266;A-U All economic activities;Hendrik-Ido-Ambacht;2014;6018.0;36720.0
3267;A-U All economic activities;Hendrik-Ido-Ambacht;2015;6819.0;39179.0
3268;A-U All economic activities;Hendrik-Ido-Ambacht;2016;6833.0;40425.0
3269;A-U All economic activities;Hendrik-Ido-Ambacht;2017;7157.0;42099.0
3270;A-U All economic activities;Hendrik-Ido-Ambacht;2018;7107.0;42415.0
3271;A-U All economic activities;Hendrik-Ido-Ambacht;2019;6444.0;40748.0
3272;A-U All economic activities;Hendrik-Ido-Ambacht;2020;5747.0;40415.0
3273;A-U All economic activities;Hendrik-Ido-Ambacht;2021;6252.0;40897.0
3274;A-U All economic activities;Hendrik-Ido-Ambacht;2022;4740.0;41118.0
3275;A-U All economic activities;Hendrik-Ido-Ambacht;2023;4313.0;41444.0
3276;A-U All economic activities;Hengelo (O.);2010;294494.0;249697.0
3277;A-U All economic activities;Hengelo (O.);2011;226901.0;246971.0
3278;A-U All economic activities;Hengelo (O.);2012;186617.0;241346.0
3279;A-U All economic activities;Hengelo (O.);2013;188776.0;260411.0
3280;A-U All economic activities;Hengelo (O.);2014;174927.0;253903.0
3281;A-U All economic activities;Hengelo (O.);2015;177128.0;246176.0
3282;A-U All economic activities;Hengelo (O.);2016;191373.0;279595.0
3283;A-U All economic activities;Hengelo (O.);2017;197578.0;281803.0
3284;A-U All economic activities;Hengelo (O.);2018;173052.0;283858.0
3285;A-U All economic activities;Hengelo (O.);2019;175653.0;260287.0
3286;A-U All economic activities;Hengelo (O.);2020;169384.0;246422.0
3287;A-U All economic activities;Hengelo (O.);2021;163816.0;263781.0
3288;A-U All economic activities;Hengelo (O.);2022;144761.0;261788.0
3289;A-U All economic activities;Hengelo (O.);2023;142103.0;248135.0
3290;A-U All economic activities;'s-Hertogenbosch;2010;123718.0;511540.0
3291;A-U All economic activities;'s-Hertogenbosch;2011;97992.0;514080.0
3292;A-U All economic activities;'s-Hertogenbosch;2012;75999.0;529197.0
3293;A-U All economic activities;'s-Hertogenbosch;2013;74436.0;538415.0
3294;A-U All economic activities;'s-Hertogenbosch;2014;56788.0;504499.0
3295;A-U All economic activities;'s-Hertogenbosch;2015;52034.0;514209.0
3296;A-U All economic activities;'s-Hertogenbosch;2016;52807.0;530011.0
3297;A-U All economic activities;'s-Hertogenbosch;2017;64665.0;540757.0
3298;A-U All economic activities;'s-Hertogenbosch;2018;61552.0;531977.0
3299;A-U All economic activities;'s-Hertogenbosch;2019;56529.0;529040.0
3300;A-U All economic activities;'s-Hertogenbosch;2020;52036.0;487373.0
3301;A-U All economic activities;'s-Hertogenbosch;2021;53869.0;482210.0
3302;A-U All economic activities;'s-Hertogenbosch;2022;46522.0;491469.0
3303;A-U All economic activities;'s-Hertogenbosch;2023;40944.0;481213.0
3304;A-U All economic activities;Heumen;2010;4238.0;31529.0
3305;A-U All economic activities;Heumen;2011;3192.0;30722.0
3306;A-U All economic activities;Heumen;2012;3900.0;29268.0
3307;A-U All economic activities;Heumen;2013;3713.0;29128.0
3308;A-U All economic activities;Heumen;2014;2991.0;27914.0
3309;A-U All economic activities;Heumen;2015;3218.0;23505.0
3310;A-U All economic activities;Heumen;2016;2935.0;28676.0
3311;A-U All economic activities;Heumen;2017;3212.0;28355.0
3312;A-U All economic activities;Heumen;2018;3126.0;27664.0
3313;A-U All economic activities;Heumen;2019;2930.0;26986.0
3314;A-U All economic activities;Heumen;2020;2238.0;24046.0
3315;A-U All economic activities;Heumen;2021;2397.0;23839.0
3316;A-U All economic activities;Heumen;2022;2048.0;22583.0
3317;A-U All economic activities;Heumen;2023;1722.0;21662.0
3318;A-U All economic activities;Heusden;2010;67218.0;133126.0
3319;A-U All economic activities;Heusden;2011;60691.0;134043.0
3320;A-U All economic activities;Heusden;2012;65415.0;130341.0
3321;A-U All economic activities;Heusden;2013;62499.0;130675.0
3322;A-U All economic activities;Heusden;2014;52532.0;128432.0
3323;A-U All economic activities;Heusden;2015;56242.0;134562.0
3324;A-U All economic activities;Heusden;2016;56597.0;139250.0
3325;A-U All economic activities;Heusden;2017;59113.0;142679.0
3326;A-U All economic activities;Heusden;2018;58117.0;145022.0
3327;A-U All economic activities;Heusden;2019;53303.0;137185.0
3328;A-U All economic activities;Heusden;2020;56852.0;122727.0
3329;A-U All economic activities;Heusden;2021;56522.0;113930.0
3330;A-U All economic activities;Heusden;2022;43070.0;106099.0
3331;A-U All economic activities;Heusden;2023;41750.0;99010.0
3332;A-U All economic activities;Hillegom;2010;9691.0;64283.0
3333;A-U All economic activities;Hillegom;2011;8047.0;64273.0
3334;A-U All economic activities;Hillegom;2012;8952.0;62066.0
3335;A-U All economic activities;Hillegom;2013;9528.0;63603.0
3336;A-U All economic activities;Hillegom;2014;7466.0;62315.0
3337;A-U All economic activities;Hillegom;2015;8171.0;62166.0
3338;A-U All economic activities;Hillegom;2016;7839.0;62035.0
3339;A-U All economic activities;Hillegom;2017;8223.0;61324.0
3340;A-U All economic activities;Hillegom;2018;8262.0;67581.0
3341;A-U All economic activities;Hillegom;2019;7907.0;65986.0
3342;A-U All economic activities;Hillegom;2020;7074.0;64296.0
3343;A-U All economic activities;Hillegom;2021;7871.0;62176.0
3344;A-U All economic activities;Hillegom;2022;7043.0;60048.0
3345;A-U All economic activities;Hillegom;2023;6124.0;58361.0
3346;A-U All economic activities;Hilvarenbeek;2010;5418.0;37720.0
3347;A-U All economic activities;Hilvarenbeek;2011;4507.0;38446.0
3348;A-U All economic activities;Hilvarenbeek;2012;5326.0;38754.0
