ID;EenEnMeerlingen;Zwangerschapsduur;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
106;Totaal een- en meerlingen;37 tot 39 weken;2006;37170.0;37039.0;131.0;42.0;172.0;3.5;1.1;4.6;37170.0;37039.0;131.0;69.0;200.0;3.5;1.9;5.4;37039.0;42.0;69.0;116.0;1.1;1.9;3.1
107;Totaal een- en meerlingen;37 tot 39 weken;2007;36380.0;36254.0;125.0;42.0;167.0;3.4;1.2;4.6;36380.0;36254.0;125.0;67.0;192.0;3.4;1.8;5.3;36254.0;42.0;67.0;107.0;1.2;1.8;2.9
108;Totaal een- en meerlingen;37 tot 39 weken;2008;38459.0;38322.0;137.0;40.0;177.0;3.6;1.0;4.6;38459.0;38322.0;137.0;62.0;199.0;3.6;1.6;5.2;38322.0;40.0;62.0;90.0;1.0;1.6;2.4
109;Totaal een- en meerlingen;37 tot 39 weken;2009;39976.0;39859.0;117.0;44.0;161.0;2.9;1.1;4.0;39976.0;39859.0;117.0;60.0;178.0;2.9;1.5;4.4;39859.0;44.0;60.0;108.0;1.1;1.5;2.7
110;Totaal een- en meerlingen;37 tot 39 weken;2010;40859.0;40760.0;99.0;38.0;137.0;2.4;0.9;3.4;40859.0;40760.0;99.0;65.0;164.0;2.4;1.6;4.0;40760.0;38.0;65.0;109.0;0.9;1.6;2.7
111;Totaal een- en meerlingen;37 tot 39 weken;2011;39955.0;39845.0;110.0;40.0;150.0;2.8;1.0;3.8;39955.0;39845.0;110.0;57.0;167.0;2.8;1.4;4.2;39845.0;40.0;57.0;89.0;1.0;1.4;2.2
112;Totaal een- en meerlingen;37 tot 39 weken;2012;40325.0;40239.0;86.0;38.0;124.0;2.1;1.0;3.1;40325.0;40239.0;86.0;58.0;144.0;2.1;1.4;3.6;40239.0;38.0;58.0;100.0;1.0;1.4;2.5
113;Totaal een- en meerlingen;37 tot 39 weken;2013;39590.0;39518.0;73.0;35.0;108.0;1.8;0.9;2.7;39590.0;39518.0;73.0;61.0;134.0;1.8;1.5;3.4;39518.0;35.0;61.0;94.0;0.9;1.5;2.4
114;Totaal een- en meerlingen;37 tot 39 weken;2014;40640.0;40552.0;88.0;32.0;120.0;2.2;0.8;2.9;40640.0;40552.0;88.0;56.0;143.0;2.2;1.4;3.5;40552.0;32.0;56.0;91.0;0.8;1.4;2.2
115;Totaal een- en meerlingen;37 tot 39 weken;2015;39980.0;39896.0;84.0;29.0;113.0;2.1;0.7;2.8;39980.0;39896.0;84.0;48.0;132.0;2.1;1.2;3.3;39896.0;29.0;48.0;73.0;0.7;1.2;1.8
116;Totaal een- en meerlingen;37 tot 39 weken;2016;39872.0;39800.0;72.0;41.0;113.0;1.8;1.0;2.8;39872.0;39800.0;72.0;66.0;137.0;1.8;1.6;3.4;39800.0;41.0;66.0;100.0;1.0;1.6;2.5
117;Totaal een- en meerlingen;39 tot 41 weken;2004;97561.0;97436.0;124.0;68.0;192.0;1.3;0.7;2.0;97561.0;97436.0;124.0;103.0;227.0;1.3;1.1;2.3;97436.0;68.0;103.0;171.0;0.7;1.1;1.8
118;Totaal een- en meerlingen;39 tot 41 weken;2005;93923.0;93757.0;166.0;66.0;231.0;1.8;0.7;2.5;93923.0;93757.0;166.0;88.0;254.0;1.8;0.9;2.7;93757.0;66.0;88.0;152.0;0.7;0.9;1.6
119;Totaal een- en meerlingen;39 tot 41 weken;2006;93248.0;93120.0;128.0;69.0;196.0;1.4;0.7;2.1;93248.0;93120.0;128.0;92.0;220.0;1.4;1.0;2.4;93120.0;69.0;92.0;149.0;0.7;1.0;1.6
120;Totaal een- en meerlingen;39 tot 41 weken;2007;92452.0;92315.0;137.0;53.0;189.0;1.5;0.6;2.0;92452.0;92315.0;137.0;77.0;213.0;1.5;0.8;2.3;92315.0;53.0;77.0;127.0;0.6;0.8;1.4
121;Totaal een- en meerlingen;39 tot 41 weken;2008;94164.0;94037.0;127.0;46.0;173.0;1.3;0.5;1.8;94164.0;94037.0;127.0;68.0;195.0;1.3;0.7;2.1;94037.0;46.0;68.0;118.0;0.5;0.7;1.3
122;Totaal een- en meerlingen;39 tot 41 weken;2009;94133.0;94042.0;91.0;51.0;142.0;1.0;0.5;1.5;94133.0;94042.0;91.0;70.0;161.0;1.0;0.7;1.7;94042.0;51.0;70.0;128.0;0.5;0.7;1.4
123;Totaal een- en meerlingen;39 tot 41 weken;2010;94639.0;94538.0;102.0;41.0;142.0;1.1;0.4;1.5;94639.0;94538.0;102.0;63.0;165.0;1.1;0.7;1.7;94538.0;41.0;63.0;122.0;0.4;0.7;1.3
124;Totaal een- en meerlingen;39 tot 41 weken;2011;92963.0;92861.0;102.0;52.0;154.0;1.1;0.6;1.7;92963.0;92861.0;102.0;69.0;170.0;1.1;0.7;1.8;92861.0;52.0;69.0;120.0;0.6;0.7;1.3
125;Totaal een- en meerlingen;39 tot 41 weken;2012;90850.0;90755.0;94.0;32.0;127.0;1.0;0.4;1.4;90850.0;90755.0;94.0;46.0;141.0;1.0;0.5;1.5;90755.0;32.0;46.0;103.0;0.4;0.5;1.1
126;Totaal een- en meerlingen;39 tot 41 weken;2013;88692.0;88611.0;81.0;35.0;116.0;0.9;0.4;1.3;88692.0;88611.0;81.0;44.0;125.0;0.9;0.5;1.4;88611.0;35.0;44.0;81.0;0.4;0.5;0.9
127;Totaal een- en meerlingen;39 tot 41 weken;2014;90912.0;90825.0;87.0;35.0;122.0;1.0;0.4;1.3;90912.0;90825.0;87.0;60.0;147.0;1.0;0.7;1.6;90825.0;35.0;60.0;111.0;0.4;0.7;1.2
128;Totaal een- en meerlingen;39 tot 41 weken;2015;89508.0;89429.0;79.0;24.0;103.0;0.9;0.3;1.1;89508.0;89429.0;79.0;42.0;121.0;0.9;0.5;1.4;89429.0;24.0;42.0;79.0;0.3;0.5;0.9
129;Totaal een- en meerlingen;39 tot 41 weken;2016;90196.0;90106.0;90.0;30.0;120.0;1.0;0.3;1.3;90196.0;90106.0;90.0;47.0;138.0;1.0;0.5;1.5;90106.0;30.0;47.0;97.0;0.3;0.5;1.1
130;Totaal een- en meerlingen;41 weken of meer;2004;43581.0;43515.0;66.0;45.0;111.0;1.5;1.0;2.5;43581.0;43515.0;66.0;71.0;137.0;1.5;1.6;3.1;43515.0;45.0;71.0;95.0;1.0;1.6;2.2
131;Totaal een- en meerlingen;41 weken of meer;2005;43223.0;43160.0;63.0;49.0;112.0;1.5;1.1;2.6;43223.0;43160.0;63.0;68.0;131.0;1.5;1.6;3.0;43160.0;49.0;68.0;103.0;1.1;1.6;2.4
132;Totaal een- en meerlingen;41 weken of meer;2006;41409.0;41346.0;63.0;45.0;108.0;1.5;1.1;2.6;41409.0;41346.0;63.0;59.0;121.0;1.5;1.4;2.9;41346.0;45.0;59.0;79.0;1.1;1.4;1.9
133;Totaal een- en meerlingen;41 weken of meer;2007;39541.0;39488.0;53.0;26.0;79.0;1.3;0.7;2.0;39541.0;39488.0;53.0;34.0;87.0;1.3;0.9;2.2;39488.0;26.0;34.0;55.0;0.7;0.9;1.4
134;Totaal een- en meerlingen;41 weken of meer;2008;38478.0;38422.0;56.0;28.0;84.0;1.5;0.7;2.2;38478.0;38422.0;56.0;44.0;100.0;1.5;1.1;2.6;38422.0;28.0;44.0;67.0;0.7;1.1;1.7
135;Totaal een- en meerlingen;41 weken of meer;2009;36808.0;36774.0;35.0;16.0;50.0;0.9;0.4;1.4;36808.0;36774.0;35.0;27.0;62.0;0.9;0.7;1.7;36774.0;16.0;27.0;62.0;0.4;0.7;1.7
136;Totaal een- en meerlingen;41 weken of meer;2010;34770.0;34735.0;35.0;17.0;51.0;1.0;0.5;1.5;34770.0;34735.0;35.0;25.0;60.0;1.0;0.7;1.7;34735.0;17.0;25.0;38.0;0.5;0.7;1.1
137;Totaal een- en meerlingen;41 weken of meer;2011;34028.0;33996.0;32.0;17.0;49.0;0.9;0.5;1.5;34028.0;33996.0;32.0;25.0;57.0;0.9;0.7;1.7;33996.0;17.0;25.0;42.0;0.5;0.7;1.2
138;Totaal een- en meerlingen;41 weken of meer;2012;31738.0;31704.0;34.0;14.0;47.0;1.1;0.4;1.5;31738.0;31704.0;34.0;18.0;52.0;1.1;0.6;1.6;31704.0;14.0;18.0;38.0;0.4;0.6;1.2
139;Totaal een- en meerlingen;41 weken of meer;2013;30171.0;30141.0;31.0;11.0;42.0;1.0;0.4;1.4;30171.0;30141.0;31.0;15.0;46.0;1.0;0.5;1.5;30141.0;11.0;15.0;26.0;0.4;0.5;0.9
140;Totaal een- en meerlingen;41 weken of meer;2014;30774.0;30753.0;21.0;17.0;38.0;0.7;0.5;1.2;30774.0;30753.0;21.0;22.0;43.0;0.7;0.7;1.4;30753.0;17.0;22.0;35.0;0.5;0.7;1.2
141;Totaal een- en meerlingen;41 weken of meer;2015;29335.0;29314.0;21.0;13.0;34.0;0.7;0.4;1.1;29335.0;29314.0;21.0;18.0;39.0;0.7;0.6;1.3;29314.0;13.0;18.0;29.0;0.4;0.6;1.0
142;Totaal een- en meerlingen;41 weken of meer;2016;30342.0;30312.0;30.0;19.0;49.0;1.0;0.6;1.6;30342.0;30312.0;30.0;23.0;53.0;1.0;0.7;1.7;30312.0;19.0;23.0;39.0;0.6;0.7;1.3
143;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2004;187622.0;186503.0;1119.0;423.0;1542.0;6.0;2.3;8.2;187622.0;186503.0;1119.0;556.0;1675.0;6.0;3.0;8.9;186503.0;423.0;556.0;736.0;2.3;3.0;3.9
144;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2005;181250.0;180163.0;1087.0;483.0;1570.0;6.0;2.7;8.7;181250.0;180163.0;1087.0;603.0;1690.0;6.0;3.3;9.3;180163.0;483.0;603.0;804.0;2.7;3.3;4.5
145;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2006;178950.0;177903.0;1047.0;421.0;1468.0;5.9;2.4;8.2;178950.0;177903.0;1047.0;554.0;1601.0;5.9;3.1;8.9;177903.0;421.0;554.0;727.0;2.4;3.1;4.1
146;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2007;175524.0;174514.0;1010.0;410.0;1420.0;5.8;2.3;8.1;175524.0;174514.0;1010.0;530.0;1540.0;5.8;3.0;8.8;174514.0;410.0;530.0;678.0;2.3;3.0;3.9
147;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2008;178560.0;177524.0;1036.0;381.0;1417.0;5.8;2.1;7.9;178560.0;177524.0;1036.0;485.0;1521.0;5.8;2.7;8.5;177524.0;381.0;485.0;629.0;2.1;2.7;3.5
148;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2009;178606.0;177660.0;946.0;365.0;1311.0;5.3;2.1;7.3;178606.0;177660.0;946.0;470.0;1416.0;5.3;2.6;7.9;177660.0;365.0;470.0;662.0;2.1;2.6;3.7
149;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2010;178266.0;177366.0;901.0;388.0;1288.0;5.1;2.2;7.2;178266.0;177366.0;901.0;499.0;1399.0;5.1;2.8;7.8;177366.0;388.0;499.0;656.0;2.2;2.8;3.7
150;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2011;174288.0;173440.0;848.0;365.0;1213.0;4.9;2.1;7.0;174288.0;173440.0;848.0;457.0;1305.0;4.9;2.6;7.5;173440.0;365.0;457.0;605.0;2.1;2.6;3.5
151;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2012;170089.0;169230.0;859.0;312.0;1171.0;5.1;1.8;6.9;170089.0;169230.0;859.0;395.0;1254.0;5.1;2.3;7.4;169230.0;312.0;395.0;570.0;1.8;2.3;3.4
152;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2013;165577.0;164869.0;708.0;327.0;1035.0;4.3;2.0;6.3;165577.0;164869.0;708.0;417.0;1126.0;4.3;2.5;6.8;164869.0;327.0;417.0;543.0;2.0;2.5;3.3
153;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2014;169647.0;168875.0;772.0;331.0;1104.0;4.6;2.0;6.5;169647.0;168875.0;772.0;434.0;1207.0;4.6;2.6;7.1;168875.0;331.0;434.0;584.0;2.0;2.6;3.5
154;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2015;165516.0;164748.0;767.0;285.0;1052.0;4.6;1.7;6.4;165516.0;164748.0;767.0;388.0;1156.0;4.6;2.4;7.0;164748.0;285.0;388.0;501.0;1.7;2.4;3.0
155;Eenlingkind;Totaal zwangerschapsduur 22 wkn of meer;2016;167260.0;166494.0;766.0;323.0;1089.0;4.6;1.9;6.5;167260.0;166494.0;766.0;401.0;1167.0;4.6;2.4;7.0;166494.0;323.0;401.0;548.0;1.9;2.4;3.3
156;Eenlingkind;22 tot 24 weken;2004;285.0;70.0;215.0;69.0;284.0;754.4;985.7;996.5;285.0;70.0;215.0;69.0;284.0;754.4;985.7;996.5;70.0;69.0;69.0;69.0;985.7;985.7;985.7
157;Eenlingkind;22 tot 24 weken;2005;328.0;112.0;216.0;111.0;327.0;658.5;991.1;997.0;328.0;112.0;216.0;111.0;327.0;658.5;991.1;997.0;112.0;111.0;111.0;111.0;991.1;991.1;991.1
158;Eenlingkind;22 tot 24 weken;2006;355.0;90.0;265.0;89.0;354.0;746.5;988.9;997.2;355.0;90.0;265.0;89.0;354.0;746.5;988.9;997.2;90.0;89.0;89.0;89.0;988.9;988.9;988.9
159;Eenlingkind;22 tot 24 weken;2007;421.0;109.0;312.0;109.0;421.0;741.1;1000.0;1000.0;421.0;109.0;312.0;109.0;421.0;741.1;1000.0;1000.0;109.0;109.0;109.0;109.0;1000.0;1000.0;1000.0
160;Eenlingkind;22 tot 24 weken;2008;459.0;128.0;331.0;128.0;459.0;721.1;1000.0;1000.0;459.0;128.0;331.0;128.0;459.0;721.1;1000.0;1000.0;128.0;128.0;128.0;128.0;1000.0;1000.0;1000.0
161;Eenlingkind;22 tot 24 weken;2009;445.0;108.0;337.0;106.0;443.0;757.3;981.5;995.5;445.0;108.0;337.0;106.0;443.0;757.3;981.5;995.5;108.0;106.0;106.0;106.0;981.5;981.5;981.5
162;Eenlingkind;22 tot 24 weken;2010;452.0;147.0;305.0;143.0;448.0;674.8;972.8;991.2;452.0;147.0;305.0;144.0;449.0;674.8;979.6;993.4;147.0;143.0;144.0;144.0;972.8;979.6;979.6
163;Eenlingkind;22 tot 24 weken;2011;407.0;125.0;282.0;125.0;407.0;692.9;1000.0;1000.0;407.0;125.0;282.0;125.0;407.0;692.9;1000.0;1000.0;125.0;125.0;125.0;125.0;1000.0;1000.0;1000.0
164;Eenlingkind;22 tot 24 weken;2012;423.0;105.0;318.0;105.0;423.0;751.8;1000.0;1000.0;423.0;105.0;318.0;105.0;423.0;751.8;1000.0;1000.0;105.0;105.0;105.0;105.0;1000.0;1000.0;1000.0
165;Eenlingkind;22 tot 24 weken;2013;395.0;114.0;281.0;112.0;393.0;711.4;982.5;994.9;395.0;114.0;281.0;113.0;394.0;711.4;991.2;997.5;114.0;112.0;113.0;113.0;982.5;991.2;991.2
166;Eenlingkind;22 tot 24 weken;2014;402.0;119.0;283.0;119.0;402.0;704.0;1000.0;1000.0;402.0;119.0;283.0;119.0;402.0;704.0;1000.0;1000.0;119.0;119.0;119.0;119.0;1000.0;1000.0;1000.0
167;Eenlingkind;22 tot 24 weken;2015;390.0;109.0;281.0;107.0;388.0;720.5;981.7;994.9;390.0;109.0;281.0;108.0;389.0;720.5;990.8;997.4;109.0;107.0;108.0;109.0;981.7;990.8;1000.0
168;Eenlingkind;22 tot 24 weken;2016;393.0;116.0;277.0;113.0;390.0;704.8;974.1;992.4;393.0;116.0;277.0;113.0;390.0;704.8;974.1;992.4;116.0;113.0;113.0;114.0;974.1;974.1;982.8
169;Eenlingkind;24 tot 26 weken;2004;207.0;91.0;117.0;55.0;172.0;562.8;609.3;829.2;207.0;91.0;117.0;59.0;176.0;562.8;655.1;849.2;91.0;55.0;59.0;61.0;609.3;655.1;667.1
170;Eenlingkind;24 tot 26 weken;2005;204.0;92.0;113.0;61.0;174.0;551.5;663.0;848.9;204.0;92.0;113.0;63.0;176.0;551.5;685.7;859.1;92.0;61.0;63.0;69.0;663.0;685.7;753.7
171;Eenlingkind;24 tot 26 weken;2006;231.0;108.0;124.0;60.0;184.0;533.8;556.7;793.3;231.0;108.0;124.0;70.0;194.0;533.8;652.8;838.1;108.0;60.0;70.0;73.0;556.7;652.8;680.8
172;Eenlingkind;24 tot 26 weken;2007;199.0;126.0;74.0;70.0;144.0;369.8;557.7;721.3;199.0;126.0;74.0;81.0;155.0;369.8;647.8;778.1;126.0;70.0;81.0;87.0;557.7;647.8;691.1
173;Eenlingkind;24 tot 26 weken;2008;203.0;118.0;85.0;53.0;138.0;418.9;451.8;681.4;203.0;118.0;85.0;64.0;149.0;418.9;539.8;732.5;118.0;53.0;64.0;70.0;451.8;539.8;593.4
174;Eenlingkind;24 tot 26 weken;2009;212.0;127.0;85.0;59.0;143.0;398.8;461.9;676.5;212.0;127.0;85.0;74.0;159.0;398.8;584.2;750.0;127.0;59.0;74.0;79.0;461.9;584.2;616.6
175;Eenlingkind;24 tot 26 weken;2010;213.0;116.0;97.0;38.0;135.0;454.0;327.4;632.7;213.0;116.0;97.0;52.0;149.0;454.0;445.6;697.3;116.0;38.0;52.0;56.0;327.4;445.6;480.3
176;Eenlingkind;24 tot 26 weken;2011;217.0;141.0;76.0;43.0;119.0;349.1;307.3;549.1;217.0;141.0;76.0;63.0;139.0;349.1;445.2;638.9;141.0;43.0;63.0;71.0;307.3;445.2;503.6
177;Eenlingkind;24 tot 26 weken;2012;214.0;126.0;88.0;43.0;131.0;410.7;344.0;613.4;214.0;126.0;88.0;58.0;146.0;410.7;458.8;681.1;126.0;43.0;58.0;67.0;344.0;458.8;532.1
178;Eenlingkind;24 tot 26 weken;2013;208.0;147.0;61.0;40.0;101.0;293.3;272.1;485.6;208.0;147.0;61.0;56.0;118.0;293.3;381.0;567.3;147.0;40.0;56.0;68.0;272.1;381.0;462.6
179;Eenlingkind;24 tot 26 weken;2014;216.0;135.0;81.0;33.0;114.0;373.4;245.8;527.4;216.0;135.0;81.0;49.0;130.0;373.4;365.4;602.4;135.0;33.0;49.0;59.0;245.8;365.4;434.0
180;Eenlingkind;24 tot 26 weken;2015;199.0;118.0;81.0;34.0;115.0;406.0;288.9;577.6;199.0;118.0;81.0;50.0;131.0;406.0;426.0;659.1;118.0;34.0;50.0;59.0;288.9;426.0;496.3
181;Eenlingkind;24 tot 26 weken;2016;229.0;154.0;75.0;44.0;119.0;326.2;285.2;518.3;229.0;154.0;75.0;57.0;132.0;326.2;371.7;576.6;154.0;44.0;57.0;65.0;285.2;371.7;419.5
182;Eenlingkind;26 tot 28 weken;2004;338.0;231.0;107.0;28.0;135.0;317.1;122.3;400.6;338.0;231.0;107.0;41.0;149.0;317.1;179.2;439.5;231.0;28.0;41.0;48.0;122.3;179.2;210.0
183;Eenlingkind;26 tot 28 weken;2005;288.0;194.0;94.0;26.0;120.0;326.1;134.0;416.4;288.0;194.0;94.0;42.0;136.0;326.1;218.0;473.1;194.0;26.0;42.0;47.0;134.0;218.0;244.3
184;Eenlingkind;26 tot 28 weken;2006;277.0;200.0;77.0;23.0;100.0;277.3;113.5;359.3;277.0;200.0;77.0;41.0;118.0;277.3;206.8;426.8;200.0;23.0;41.0;49.0;113.5;206.8;247.0
185;Eenlingkind;26 tot 28 weken;2007;296.0;212.0;84.0;27.0;111.0;284.3;126.1;374.5;296.0;212.0;84.0;42.0;126.0;284.3;200.1;427.5;212.0;27.0;42.0;44.0;126.1;200.1;210.1
186;Eenlingkind;26 tot 28 weken;2008;297.0;229.0;68.0;19.0;86.0;227.9;80.9;290.4;297.0;229.0;68.0;33.0;101.0;227.9;144.5;339.4;229.0;19.0;33.0;44.0;80.9;144.5;190.3
187;Eenlingkind;26 tot 28 weken;2009;274.0;216.0;58.0;19.0;77.0;211.3;89.2;281.7;274.0;216.0;58.0;36.0;94.0;211.3;167.5;343.4;216.0;19.0;36.0;43.0;89.2;167.5;201.0
188;Eenlingkind;26 tot 28 weken;2010;277.0;210.0;67.0;24.0;91.0;243.0;113.7;329.1;277.0;210.0;67.0;36.0;103.0;243.0;169.8;371.5;210.0;24.0;36.0;43.0;113.7;169.8;204.7
189;Eenlingkind;26 tot 28 weken;2011;285.0;231.0;53.0;23.0;77.0;187.8;101.1;269.9;285.0;231.0;53.0;36.0;90.0;187.8;156.5;314.9;231.0;23.0;36.0;41.0;101.1;156.5;178.4
190;Eenlingkind;26 tot 28 weken;2012;284.0;223.0;61.0;21.0;82.0;214.5;94.2;288.4;284.0;223.0;61.0;32.0;93.0;214.5;145.2;328.5;223.0;21.0;32.0;44.0;94.2;145.2;195.8
191;Eenlingkind;26 tot 28 weken;2013;276.0;232.0;45.0;21.0;66.0;163.0;90.5;239.1;276.0;232.0;45.0;33.0;78.0;163.0;142.2;282.6;232.0;21.0;33.0;52.0;90.5;142.2;224.1
192;Eenlingkind;26 tot 28 weken;2014;294.0;251.0;43.0;20.0;64.0;147.3;80.4;215.9;294.0;251.0;43.0;36.0;80.0;147.3;145.2;271.1;251.0;20.0;36.0;52.0;80.4;145.2;207.2
193;Eenlingkind;26 tot 28 weken;2015;285.0;239.0;46.0;23.0;69.0;161.9;95.4;241.8;285.0;239.0;46.0;40.0;86.0;161.9;167.2;302.0;239.0;23.0;40.0;53.0;95.4;167.2;222.6
194;Eenlingkind;26 tot 28 weken;2016;253.0;211.0;42.0;12.0;54.0;166.2;57.0;213.8;253.0;211.0;42.0;15.0;57.0;166.2;71.4;225.8;211.0;12.0;15.0;20.0;57.0;71.4;95.2
195;Eenlingkind;28 tot 30 weken;2004;406.0;321.0;85.0;18.0;103.0;210.2;55.3;253.9;406.0;321.0;85.0;28.0;113.0;210.2;86.0;278.1;321.0;18.0;28.0;31.0;55.3;86.0;95.7
196;Eenlingkind;28 tot 30 weken;2005;402.0;338.0;64.0;18.0;82.0;159.3;53.2;204.1;402.0;338.0;64.0;27.0;91.0;159.3;80.7;227.2;338.0;18.0;27.0;37.0;53.2;80.7;109.1
197;Eenlingkind;28 tot 30 weken;2006;388.0;307.0;81.0;17.0;98.0;209.8;54.1;252.5;388.0;307.0;81.0;25.0;106.0;209.8;81.1;273.9;307.0;17.0;25.0;29.0;54.1;81.1;94.3
198;Eenlingkind;28 tot 30 weken;2007;352.0;301.0;50.0;20.0;71.0;142.6;67.7;200.6;352.0;301.0;50.0;28.0;78.0;142.6;91.5;221.0;301.0;20.0;28.0;38.0;67.7;91.5;126.5
199;Eenlingkind;28 tot 30 weken;2008;387.0;320.0;67.0;6.0;73.0;172.1;20.0;188.7;387.0;320.0;67.0;11.0;77.0;172.1;33.2;199.6;320.0;6.0;11.0;17.0;20.0;33.2;53.2
200;Eenlingkind;28 tot 30 weken;2009;405.0;339.0;66.0;16.0;82.0;163.9;47.3;203.4;405.0;339.0;66.0;23.0;90.0;163.9;68.7;221.3;339.0;16.0;23.0;34.0;47.3;68.7;99.0
201;Eenlingkind;28 tot 30 weken;2010;359.0;320.0;39.0;16.0;55.0;108.0;51.4;153.9;359.0;320.0;39.0;27.0;66.0;108.0;84.6;183.5;320.0;16.0;27.0;34.0;51.4;84.6;107.1
202;Eenlingkind;28 tot 30 weken;2011;331.0;282.0;49.0;9.0;58.0;147.3;33.0;175.4;331.0;282.0;49.0;19.0;67.0;147.3;66.1;203.7;282.0;9.0;19.0;25.0;33.0;66.1;87.6
203;Eenlingkind;28 tot 30 weken;2012;380.0;341.0;39.0;20.0;59.0;101.8;59.4;155.2;380.0;341.0;39.0;28.0;66.0;101.8;80.8;174.4;341.0;20.0;28.0;36.0;59.4;80.8;105.2
204;Eenlingkind;28 tot 30 weken;2013;370.0;338.0;32.0;17.0;49.0;86.5;50.3;132.4;370.0;338.0;32.0;24.0;56.0;86.5;71.0;151.4;338.0;17.0;24.0;26.0;50.3;71.0;76.9
205;Eenlingkind;28 tot 30 weken;2014;355.0;318.0;37.0;16.0;52.0;103.3;48.9;147.1;355.0;318.0;37.0;25.0;61.0;103.3;78.1;173.3;318.0;16.0;25.0;29.0;48.9;78.1;91.6
206;Eenlingkind;28 tot 30 weken;2015;329.0;292.0;37.0;8.0;45.0;113.6;25.9;136.5;329.0;292.0;37.0;19.0;56.0;113.6;64.1;170.4;292.0;8.0;19.0;22.0;25.9;64.1;74.9
207;Eenlingkind;28 tot 30 weken;2016;336.0;308.0;28.0;6.0;34.0;83.2;20.7;102.1;336.0;308.0;28.0;15.0;43.0;83.2;50.2;129.2;308.0;6.0;15.0;20.0;20.7;50.2;65.6
208;Eenlingkind;30 tot 32 weken;2004;637.0;575.0;62.0;29.0;91.0;97.9;50.5;143.5;637.0;575.0;62.0;33.0;96.0;97.9;57.9;150.1;575.0;29.0;33.0;42.0;50.5;57.9;73.5
209;Eenlingkind;30 tot 32 weken;2005;673.0;606.0;67.0;25.0;92.0;99.4;41.9;137.2;673.0;606.0;67.0;40.0;107.0;99.4;66.4;159.2;606.0;25.0;40.0;45.0;41.9;66.4;74.9
210;Eenlingkind;30 tot 32 weken;2006;649.0;587.0;62.0;21.0;83.0;95.3;35.6;127.5;649.0;587.0;62.0;27.0;89.0;95.3;46.1;137.0;587.0;21.0;27.0;30.0;35.6;46.1;51.3
211;Eenlingkind;30 tot 32 weken;2007;660.0;599.0;61.0;21.0;82.0;92.6;35.4;124.7;660.0;599.0;61.0;30.0;92.0;92.6;50.8;138.7;599.0;21.0;30.0;37.0;35.4;50.8;61.6
212;Eenlingkind;30 tot 32 weken;2008;636.0;585.0;52.0;14.0;65.0;81.4;23.3;102.8;636.0;585.0;52.0;25.0;77.0;81.4;42.8;120.7;585.0;14.0;25.0;29.0;23.3;42.8;49.9
213;Eenlingkind;30 tot 32 weken;2009;627.0;574.0;53.0;15.0;68.0;84.6;26.8;109.1;627.0;574.0;53.0;20.0;73.0;84.6;34.4;116.1;574.0;15.0;20.0;27.0;26.8;34.4;47.0
214;Eenlingkind;30 tot 32 weken;2010;599.0;551.0;48.0;13.0;61.0;80.0;24.2;102.2;599.0;551.0;48.0;21.0;69.0;80.0;37.5;114.5;551.0;13.0;21.0;23.0;24.2;37.5;41.2
215;Eenlingkind;30 tot 32 weken;2011;586.0;546.0;40.0;8.0;48.0;67.8;15.5;82.3;586.0;546.0;40.0;10.0;49.0;67.8;17.6;84.2;546.0;8.0;10.0;15.0;15.5;17.6;26.9
216;Eenlingkind;30 tot 32 weken;2012;529.0;476.0;53.0;7.0;61.0;100.4;15.7;114.5;529.0;476.0;53.0;8.0;62.0;100.4;17.8;116.4;476.0;7.0;8.0;17.0;15.7;17.8;35.2
217;Eenlingkind;30 tot 32 weken;2013;556.0;517.0;39.0;17.0;56.0;70.1;32.9;100.7;556.0;517.0;39.0;23.0;62.0;70.1;44.5;111.5;517.0;17.0;23.0;25.0;32.9;44.5;48.4
