ID;KenmerkenHuishoudens;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
115;Huishouden met thuiswonende kinderen;Paar: met 2 kinderen;2020;928.0;752.0;121.0;549.0;525.0;24.0;441.0;420.0;21.0;73.0;71.0;1.0;36.0;34.0;2.0;81.0;64.0;9.0;7.0;2.0;7.0;4.0;3.0;0.0;1.0;0.0;1.0;1.0;156.0;121.0;35.0;120.0;108.0;11.0;36.0;13.0;24.0;28.0;9.0;20.0;5.0;2.0;3.0;4.0;2.0;1.0;20.0
116;Huishouden met thuiswonende kinderen;Paar: met 2 kinderen;2021;944.0;782.0;132.0;545.0;520.0;25.0;441.0;420.0;21.0;76.0;75.0;1.0;27.0;25.0;2.0;105.0;84.0;14.0;9.0;4.0;5.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;139.0;110.0;29.0;102.0;92.0;10.0;37.0;18.0;19.0;29.0;14.0;15.0;4.0;2.0;2.0;4.0;2.0;2.0;23.0
117;Huishouden met thuiswonende kinderen;Paar: met 2 kinderen;2022;920.0;769.0;123.0;538.0;509.0;29.0;442.0;417.0;25.0;72.0;70.0;3.0;23.0;22.0;1.0;108.0;88.0;12.0;10.0;2.0;6.0;3.0;3.0;1.0;1.0;1.0;1.0;0.0;132.0;106.0;26.0;101.0;92.0;9.0;31.0;13.0;17.0;24.0;10.0;14.0;4.0;1.0;3.0;2.0;2.0;1.0;19.0
118;Huishouden met thuiswonende kinderen;Paar: met 2 kinderen;2023;923.0;777.0;131.0;538.0;509.0;29.0;444.0;419.0;26.0;71.0;68.0;3.0;23.0;22.0;1.0;108.0;87.0;13.0;10.0;3.0;6.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;129.0;100.0;29.0;97.0;89.0;8.0;32.0;11.0;20.0;25.0;9.0;16.0;4.0;1.0;3.0;3.0;1.0;2.0;17.0
119;Huishouden met thuiswonende kinderen;Paar: met 2 kinderen;2024;932.0;784.0;135.0;532.0;502.0;29.0;442.0;417.0;25.0;68.0;64.0;3.0;22.0;21.0;1.0;117.0;94.0;15.0;10.0;5.0;6.0;4.0;2.0;1.0;1.0;0.0;1.0;0.0;127.0;100.0;28.0;94.0;84.0;10.0;33.0;16.0;17.0;26.0;12.0;14.0;4.0;2.0;2.0;4.0;2.0;2.0;21.0
120;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2013;402.0;271.0;29.0;219.0;214.0;6.0;130.0;126.0;4.0;51.0;50.0;1.0;38.0;37.0;1.0;22.0;14.0;3.0;3.0;0.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;113.0;97.0;16.0;91.0;88.0;3.0;21.0;9.0;13.0;16.0;7.0;9.0;3.0;1.0;2.0;2.0;1.0;1.0;19.0
121;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2014;399.0;268.0;34.0;212.0;205.0;7.0;129.0;124.0;6.0;46.0;46.0;1.0;36.0;36.0;1.0;22.0;14.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;113.0;96.0;17.0;91.0;87.0;4.0;21.0;9.0;13.0;15.0;7.0;8.0;2.0;1.0;2.0;4.0;1.0;2.0;18.0
122;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2015;403.0;266.0;32.0;209.0;203.0;6.0;129.0;123.0;5.0;48.0;47.0;1.0;33.0;33.0;0.0;24.0;15.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;113.0;98.0;16.0;92.0;88.0;4.0;22.0;10.0;12.0;16.0;8.0;8.0;2.0;1.0;2.0;3.0;1.0;2.0;23.0
123;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2016;384.0;266.0;32.0;210.0;205.0;6.0;131.0;126.0;5.0;45.0;44.0;1.0;34.0;34.0;0.0;24.0;16.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;100.0;87.0;13.0;82.0;79.0;3.0;18.0;8.0;10.0;13.0;6.0;7.0;2.0;1.0;1.0;4.0;1.0;2.0;18.0
124;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2017;388.0;269.0;37.0;206.0;197.0;9.0;138.0;130.0;8.0;39.0;38.0;0.0;30.0;29.0;1.0;25.0;17.0;4.0;3.0;1.0;3.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;103.0;89.0;14.0;84.0;78.0;6.0;19.0;11.0;8.0;14.0;9.0;5.0;2.0;1.0;2.0;3.0;1.0;2.0;16.0
125;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2018;390.0;281.0;39.0;217.0;210.0;8.0;147.0;140.0;7.0;42.0;41.0;1.0;29.0;28.0;1.0;24.0;17.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;93.0;82.0;11.0;76.0;73.0;3.0;17.0;9.0;8.0;13.0;8.0;5.0;3.0;1.0;1.0;2.0;1.0;1.0;16.0
126;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2019;392.0;288.0;46.0;217.0;210.0;7.0;149.0;143.0;6.0;41.0;41.0;1.0;26.0;26.0;0.0;25.0;19.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;89.0;76.0;13.0;71.0;67.0;4.0;18.0;9.0;9.0;13.0;7.0;6.0;2.0;1.0;1.0;2.0;1.0;1.0;15.0
127;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2020;407.0;296.0;49.0;218.0;209.0;8.0;153.0;146.0;7.0;42.0;42.0;0.0;23.0;22.0;1.0;29.0;21.0;4.0;3.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;93.0;78.0;15.0;75.0;70.0;5.0;18.0;9.0;10.0;14.0;7.0;8.0;2.0;1.0;1.0;2.0;1.0;1.0;19.0
128;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2021;377.0;277.0;40.0;206.0;199.0;6.0;147.0;141.0;5.0;41.0;41.0;1.0;18.0;17.0;1.0;32.0;23.0;5.0;4.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;80.0;70.0;10.0;62.0;59.0;3.0;18.0;11.0;7.0;14.0;7.0;6.0;2.0;2.0;1.0;2.0;2.0;0.0;19.0
129;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2022;357.0;265.0;39.0;191.0;180.0;10.0;136.0;127.0;9.0;36.0;35.0;1.0;18.0;18.0;0.0;36.0;27.0;6.0;5.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0;66.0;11.0;58.0;55.0;3.0;19.0;11.0;9.0;13.0;8.0;6.0;2.0;1.0;1.0;3.0;2.0;1.0;14.0
130;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2023;363.0;275.0;42.0;197.0;187.0;11.0;143.0;134.0;10.0;38.0;37.0;1.0;17.0;16.0;1.0;36.0;25.0;7.0;6.0;1.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;72.0;62.0;10.0;55.0;53.0;3.0;17.0;10.0;7.0;12.0;7.0;5.0;2.0;1.0;1.0;2.0;1.0;1.0;16.0
131;Huishouden met thuiswonende kinderen;Paar: met 3 of meer kinderen;2024;358.0;269.0;42.0;186.0;175.0;11.0;136.0;126.0;9.0;34.0;33.0;1.0;17.0;16.0;1.0;41.0;30.0;8.0;5.0;3.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;72.0;62.0;10.0;55.0;52.0;3.0;17.0;10.0;7.0;13.0;8.0;5.0;2.0;1.0;1.0;2.0;1.0;1.0;16.0
132;Huishouden met thuiswonende kinderen;Paar: zonder kind;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;Huishouden met thuiswonende kinderen;Paar: zonder kind;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;Huishouden met thuiswonende kinderen;Paar: zonder kind;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;Huishouden met thuiswonende kinderen;Paar: zonder kind;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;Huishouden met thuiswonende kinderen;Paar: zonder kind;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;Huishouden met thuiswonende kinderen;Paar: zonder kind;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;Huishouden met thuiswonende kinderen;Paar: zonder kind;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;Huishouden met thuiswonende kinderen;Paar: zonder kind;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;Huishouden met thuiswonende kinderen;Paar: zonder kind;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;Huishouden met thuiswonende kinderen;Paar: zonder kind;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;Huishouden met thuiswonende kinderen;Paar: zonder kind;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;Huishouden met thuiswonende kinderen;Paar: zonder kind;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;Jongste kind minderjarig;Totaal ;2013;1592.0;1150.0;153.0;892.0;862.0;30.0;627.0;603.0;25.0;162.0;160.0;3.0;102.0;99.0;3.0;106.0;75.0;14.0;10.0;4.0;12.0;7.0;5.0;1.0;2.0;1.0;1.0;1.0;384.0;309.0;75.0;301.0;281.0;20.0;83.0;28.0;55.0;61.0;22.0;39.0;12.0;2.0;10.0;10.0;4.0;6.0;58.0
145;Jongste kind minderjarig;Totaal ;2014;1590.0;1148.0;164.0;875.0;843.0;32.0;621.0;594.0;27.0;153.0;151.0;2.0;101.0;99.0;3.0;108.0;76.0;15.0;11.0;4.0;13.0;8.0;5.0;1.0;2.0;0.0;1.0;1.0;388.0;320.0;67.0;306.0;287.0;19.0;81.0;33.0;48.0;59.0;25.0;35.0;9.0;3.0;6.0;13.0;6.0;7.0;54.0
146;Jongste kind minderjarig;Totaal ;2015;1583.0;1160.0;168.0;877.0;844.0;32.0;631.0;604.0;27.0;151.0;149.0;2.0;94.0;91.0;3.0;114.0;82.0;17.0;12.0;4.0;13.0;8.0;5.0;1.0;2.0;1.0;1.0;1.0;373.0;308.0;64.0;297.0;277.0;20.0;76.0;31.0;45.0;55.0;23.0;32.0;10.0;3.0;7.0;10.0;5.0;6.0;51.0
147;Jongste kind minderjarig;Totaal ;2016;1567.0;1170.0;170.0;889.0;858.0;31.0;647.0;620.0;27.0;147.0;145.0;1.0;96.0;93.0;3.0;111.0;82.0;15.0;10.0;4.0;11.0;6.0;5.0;1.0;2.0;1.0;1.0;1.0;351.0;287.0;64.0;279.0;259.0;20.0;72.0;28.0;44.0;54.0;22.0;32.0;9.0;2.0;7.0;10.0;4.0;5.0;46.0
148;Jongste kind minderjarig;Totaal ;2017;1566.0;1183.0;189.0;880.0;838.0;42.0;668.0;631.0;37.0;129.0;127.0;2.0;83.0;80.0;3.0;114.0;87.0;12.0;9.0;3.0;11.0;6.0;5.0;0.0;2.0;1.0;1.0;1.0;340.0;281.0;59.0;276.0;253.0;23.0;65.0;28.0;37.0;49.0;22.0;26.0;7.0;2.0;5.0;9.0;4.0;5.0;43.0
149;Jongste kind minderjarig;Totaal ;2018;1551.0;1192.0;188.0;884.0;844.0;40.0;683.0;649.0;34.0;126.0;124.0;2.0;75.0;72.0;3.0;120.0;91.0;15.0;11.0;4.0;10.0;7.0;4.0;1.0;1.0;0.0;1.0;1.0;316.0;268.0;48.0;258.0;240.0;19.0;58.0;28.0;30.0;46.0;23.0;23.0;6.0;2.0;4.0;6.0;3.0;3.0;43.0
150;Jongste kind minderjarig;Totaal ;2019;1547.0;1215.0;201.0;895.0;855.0;40.0;700.0;667.0;34.0;124.0;120.0;3.0;71.0;68.0;3.0;119.0;96.0;14.0;11.0;3.0;8.0;4.0;4.0;0.0;1.0;0.0;1.0;0.0;295.0;242.0;53.0;230.0;212.0;18.0;64.0;30.0;35.0;50.0;23.0;27.0;7.0;3.0;4.0;8.0;4.0;4.0;37.0
151;Jongste kind minderjarig;Totaal ;2020;1524.0;1195.0;202.0;856.0;814.0;42.0;681.0;645.0;36.0;117.0;114.0;3.0;58.0;55.0;3.0;137.0;108.0;14.0;11.0;3.0;11.0;5.0;6.0;2.0;1.0;1.0;1.0;1.0;286.0;233.0;53.0;224.0;207.0;18.0;61.0;26.0;36.0;49.0;19.0;30.0;6.0;3.0;4.0;6.0;4.0;2.0;43.0
152;Jongste kind minderjarig;Totaal ;2021;1569.0;1259.0;212.0;874.0;830.0;44.0;698.0;661.0;37.0;127.0;124.0;2.0;50.0;45.0;4.0;172.0;139.0;22.0;17.0;5.0;7.0;4.0;3.0;2.0;1.0;0.0;1.0;2.0;265.0;218.0;48.0;197.0;181.0;16.0;68.0;36.0;32.0;55.0;29.0;26.0;7.0;3.0;4.0;7.0;4.0;3.0;44.0
153;Jongste kind minderjarig;Totaal ;2022;1557.0;1268.0;218.0;860.0;810.0;50.0;698.0;654.0;44.0;114.0;110.0;4.0;47.0;45.0;2.0;190.0;155.0;23.0;18.0;5.0;9.0;5.0;4.0;2.0;2.0;1.0;1.0;0.0;249.0;205.0;45.0;192.0;177.0;16.0;57.0;28.0;29.0;45.0;22.0;23.0;7.0;3.0;4.0;6.0;3.0;2.0;39.0
154;Jongste kind minderjarig;Totaal ;2023;1544.0;1264.0;218.0;856.0;804.0;52.0;696.0;651.0;45.0;116.0;112.0;3.0;44.0;41.0;3.0;190.0;151.0;23.0;18.0;5.0;12.0;7.0;5.0;2.0;1.0;1.0;1.0;1.0;243.0;197.0;46.0;184.0;170.0;15.0;59.0;28.0;31.0;47.0;22.0;25.0;7.0;2.0;4.0;6.0;3.0;2.0;37.0
155;Jongste kind minderjarig;Totaal ;2024;1548.0;1263.0;227.0;835.0;783.0;51.0;683.0;639.0;44.0;108.0;104.0;4.0;44.0;40.0;3.0;201.0;160.0;26.0;17.0;9.0;11.0;7.0;4.0;1.0;2.0;0.0;2.0;1.0;244.0;199.0;45.0;184.0;167.0;17.0;60.0;32.0;28.0;47.0;26.0;21.0;7.0;3.0;3.0;6.0;3.0;3.0;41.0
156;Jongste kind minderjarig;Paar: met kind(eren);2013;1592.0;1150.0;153.0;892.0;862.0;30.0;627.0;603.0;25.0;162.0;160.0;3.0;102.0;99.0;3.0;106.0;75.0;14.0;10.0;4.0;12.0;7.0;5.0;1.0;2.0;1.0;1.0;1.0;384.0;309.0;75.0;301.0;281.0;20.0;83.0;28.0;55.0;61.0;22.0;39.0;12.0;2.0;10.0;10.0;4.0;6.0;58.0
157;Jongste kind minderjarig;Paar: met kind(eren);2014;1590.0;1148.0;164.0;875.0;843.0;32.0;621.0;594.0;27.0;153.0;151.0;2.0;101.0;99.0;3.0;108.0;76.0;15.0;11.0;4.0;13.0;8.0;5.0;1.0;2.0;0.0;1.0;1.0;388.0;320.0;67.0;306.0;287.0;19.0;81.0;33.0;48.0;59.0;25.0;35.0;9.0;3.0;6.0;13.0;6.0;7.0;54.0
158;Jongste kind minderjarig;Paar: met kind(eren);2015;1583.0;1160.0;168.0;877.0;844.0;32.0;631.0;604.0;27.0;151.0;149.0;2.0;94.0;91.0;3.0;114.0;82.0;17.0;12.0;4.0;13.0;8.0;5.0;1.0;2.0;1.0;1.0;1.0;373.0;308.0;64.0;297.0;277.0;20.0;76.0;31.0;45.0;55.0;23.0;32.0;10.0;3.0;7.0;10.0;5.0;6.0;51.0
159;Jongste kind minderjarig;Paar: met kind(eren);2016;1567.0;1170.0;170.0;889.0;858.0;31.0;647.0;620.0;27.0;147.0;145.0;1.0;96.0;93.0;3.0;111.0;82.0;15.0;10.0;4.0;11.0;6.0;5.0;1.0;2.0;1.0;1.0;1.0;351.0;287.0;64.0;279.0;259.0;20.0;72.0;28.0;44.0;54.0;22.0;32.0;9.0;2.0;7.0;10.0;4.0;5.0;46.0
160;Jongste kind minderjarig;Paar: met kind(eren);2017;1566.0;1183.0;189.0;880.0;838.0;42.0;668.0;631.0;37.0;129.0;127.0;2.0;83.0;80.0;3.0;114.0;87.0;12.0;9.0;3.0;11.0;6.0;5.0;0.0;2.0;1.0;1.0;1.0;340.0;281.0;59.0;276.0;253.0;23.0;65.0;28.0;37.0;49.0;22.0;26.0;7.0;2.0;5.0;9.0;4.0;5.0;43.0
161;Jongste kind minderjarig;Paar: met kind(eren);2018;1551.0;1192.0;188.0;884.0;844.0;40.0;683.0;649.0;34.0;126.0;124.0;2.0;75.0;72.0;3.0;120.0;91.0;15.0;11.0;4.0;10.0;7.0;4.0;1.0;1.0;0.0;1.0;1.0;316.0;268.0;48.0;258.0;240.0;19.0;58.0;28.0;30.0;46.0;23.0;23.0;6.0;2.0;4.0;6.0;3.0;3.0;43.0
162;Jongste kind minderjarig;Paar: met kind(eren);2019;1547.0;1215.0;201.0;895.0;855.0;40.0;700.0;667.0;34.0;124.0;120.0;3.0;71.0;68.0;3.0;119.0;96.0;14.0;11.0;3.0;8.0;4.0;4.0;0.0;1.0;0.0;1.0;0.0;295.0;242.0;53.0;230.0;212.0;18.0;64.0;30.0;35.0;50.0;23.0;27.0;7.0;3.0;4.0;8.0;4.0;4.0;37.0
163;Jongste kind minderjarig;Paar: met kind(eren);2020;1524.0;1195.0;202.0;856.0;814.0;42.0;681.0;645.0;36.0;117.0;114.0;3.0;58.0;55.0;3.0;137.0;108.0;14.0;11.0;3.0;11.0;5.0;6.0;2.0;1.0;1.0;1.0;1.0;286.0;233.0;53.0;224.0;207.0;18.0;61.0;26.0;36.0;49.0;19.0;30.0;6.0;3.0;4.0;6.0;4.0;2.0;43.0
164;Jongste kind minderjarig;Paar: met kind(eren);2021;1569.0;1259.0;212.0;874.0;830.0;44.0;698.0;661.0;37.0;127.0;124.0;2.0;50.0;45.0;4.0;172.0;139.0;22.0;17.0;5.0;7.0;4.0;3.0;2.0;1.0;0.0;1.0;2.0;265.0;218.0;48.0;197.0;181.0;16.0;68.0;36.0;32.0;55.0;29.0;26.0;7.0;3.0;4.0;7.0;4.0;3.0;44.0
165;Jongste kind minderjarig;Paar: met kind(eren);2022;1557.0;1268.0;218.0;860.0;810.0;50.0;698.0;654.0;44.0;114.0;110.0;4.0;47.0;45.0;2.0;190.0;155.0;23.0;18.0;5.0;9.0;5.0;4.0;2.0;2.0;1.0;1.0;0.0;249.0;205.0;45.0;192.0;177.0;16.0;57.0;28.0;29.0;45.0;22.0;23.0;7.0;3.0;4.0;6.0;3.0;2.0;39.0
166;Jongste kind minderjarig;Paar: met kind(eren);2023;1544.0;1264.0;218.0;856.0;804.0;52.0;696.0;651.0;45.0;116.0;112.0;3.0;44.0;41.0;3.0;190.0;151.0;23.0;18.0;5.0;12.0;7.0;5.0;2.0;1.0;1.0;1.0;1.0;243.0;197.0;46.0;184.0;170.0;15.0;59.0;28.0;31.0;47.0;22.0;25.0;7.0;2.0;4.0;6.0;3.0;2.0;37.0
167;Jongste kind minderjarig;Paar: met kind(eren);2024;1548.0;1263.0;227.0;835.0;783.0;51.0;683.0;639.0;44.0;108.0;104.0;4.0;44.0;40.0;3.0;201.0;160.0;26.0;17.0;9.0;11.0;7.0;4.0;1.0;2.0;0.0;2.0;1.0;244.0;199.0;45.0;184.0;167.0;17.0;60.0;32.0;28.0;47.0;26.0;21.0;7.0;3.0;3.0;6.0;3.0;3.0;41.0
168;Jongste kind minderjarig;Paar: met 1 kind;2013;417.0;297.0;54.0;213.0;204.0;10.0;166.0;157.0;8.0;28.0;27.0;1.0;20.0;19.0;1.0;30.0;21.0;4.0;2.0;2.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;104.0;80.0;25.0;80.0;72.0;8.0;24.0;8.0;16.0;19.0;6.0;13.0;3.0;0.0;2.0;2.0;2.0;1.0;16.0
169;Jongste kind minderjarig;Paar: met 1 kind;2014;417.0;295.0;59.0;208.0;198.0;9.0;162.0;154.0;8.0;24.0;24.0;0.0;21.0;21.0;1.0;29.0;20.0;4.0;2.0;1.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;106.0;85.0;21.0;84.0;76.0;8.0;22.0;9.0;13.0;16.0;6.0;10.0;2.0;1.0;1.0;4.0;2.0;2.0;15.0
170;Jongste kind minderjarig;Paar: met 1 kind;2015;406.0;297.0;60.0;207.0;198.0;9.0;164.0;157.0;7.0;26.0;25.0;1.0;17.0;16.0;1.0;29.0;22.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;97.0;77.0;20.0;75.0;68.0;7.0;22.0;9.0;13.0;16.0;7.0;9.0;3.0;1.0;2.0;3.0;1.0;2.0;12.0
171;Jongste kind minderjarig;Paar: met 1 kind;2016;396.0;293.0;56.0;209.0;200.0;9.0;165.0;158.0;8.0;25.0;25.0;0.0;18.0;18.0;1.0;28.0;21.0;4.0;2.0;2.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;91.0;73.0;18.0;71.0;64.0;7.0;20.0;9.0;11.0;16.0;7.0;9.0;2.0;1.0;1.0;2.0;1.0;1.0;12.0
172;Jongste kind minderjarig;Paar: met 1 kind;2017;417.0;308.0;65.0;214.0;201.0;12.0;175.0;163.0;11.0;22.0;22.0;0.0;17.0;16.0;1.0;30.0;22.0;3.0;2.0;1.0;4.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;97.0;77.0;20.0;76.0;69.0;8.0;20.0;8.0;12.0;16.0;6.0;10.0;2.0;1.0;1.0;3.0;1.0;2.0;12.0
173;Jongste kind minderjarig;Paar: met 1 kind;2018;400.0;301.0;60.0;208.0;196.0;12.0;170.0;160.0;10.0;23.0;22.0;1.0;15.0;14.0;1.0;33.0;26.0;4.0;2.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;88.0;72.0;16.0;69.0;62.0;7.0;19.0;9.0;9.0;15.0;8.0;7.0;1.0;0.0;1.0;3.0;1.0;1.0;12.0
174;Jongste kind minderjarig;Paar: met 1 kind;2019;399.0;308.0;62.0;212.0;198.0;14.0;177.0;165.0;12.0;21.0;20.0;1.0;14.0;14.0;0.0;34.0;27.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;79.0;64.0;15.0;60.0;55.0;5.0;20.0;10.0;10.0;15.0;8.0;7.0;2.0;1.0;1.0;3.0;1.0;2.0;11.0
175;Jongste kind minderjarig;Paar: met 1 kind;2020;385.0;292.0;58.0;195.0;181.0;14.0;165.0;153.0;12.0;19.0;18.0;1.0;11.0;9.0;1.0;39.0;32.0;3.0;2.0;1.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;81.0;66.0;15.0;62.0;57.0;5.0;19.0;9.0;10.0;16.0;7.0;9.0;1.0;0.0;1.0;2.0;1.0;1.0;12.0
176;Jongste kind minderjarig;Paar: met 1 kind;2021;408.0;320.0;63.0;209.0;193.0;17.0;175.0;161.0;14.0;24.0;23.0;1.0;10.0;9.0;1.0;48.0;38.0;6.0;5.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;78.0;61.0;17.0;55.0;50.0;5.0;23.0;11.0;12.0;19.0;10.0;9.0;2.0;0.0;2.0;2.0;1.0;1.0;10.0
177;Jongste kind minderjarig;Paar: met 1 kind;2022;437.0;354.0;75.0;219.0;205.0;14.0;184.0;172.0;12.0;23.0;22.0;1.0;12.0;11.0;1.0;59.0;49.0;7.0;5.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;71.0;55.0;16.0;54.0;47.0;7.0;16.0;8.0;9.0;14.0;7.0;7.0;2.0;1.0;1.0;1.0;0.0;1.0;12.0
178;Jongste kind minderjarig;Paar: met 1 kind;2023;426.0;344.0;69.0;216.0;200.0;16.0;183.0;169.0;14.0;22.0;22.0;1.0;11.0;9.0;2.0;59.0;47.0;6.0;4.0;2.0;4.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;72.0;56.0;16.0;53.0;47.0;5.0;20.0;9.0;11.0;16.0;7.0;9.0;2.0;1.0;1.0;2.0;1.0;1.0;10.0
179;Jongste kind minderjarig;Paar: met 1 kind;2024;430.0;345.0;75.0;211.0;195.0;16.0;179.0;166.0;14.0;22.0;21.0;1.0;9.0;8.0;1.0;59.0;49.0;6.0;4.0;2.0;3.0;2.0;2.0;0.0;1.0;0.0;1.0;0.0;75.0;59.0;16.0;57.0;50.0;7.0;18.0;8.0;9.0;14.0;7.0;7.0;2.0;1.0;1.0;1.0;1.0;1.0;11.0
180;Jongste kind minderjarig;Paar: met 2 kinderen;2013;791.0;595.0;71.0;469.0;454.0;15.0;337.0;325.0;12.0;86.0;85.0;1.0;45.0;44.0;1.0;55.0;40.0;7.0;5.0;2.0;6.0;4.0;2.0;1.0;1.0;1.0;1.0;0.0;172.0;136.0;36.0;132.0;124.0;8.0;40.0;12.0;28.0;28.0;9.0;19.0;6.0;1.0;5.0;6.0;2.0;4.0;24.0
181;Jongste kind minderjarig;Paar: met 2 kinderen;2014;795.0;599.0;73.0;467.0;452.0;15.0;336.0;323.0;13.0;86.0;85.0;1.0;45.0;44.0;1.0;59.0;43.0;7.0;5.0;2.0;6.0;3.0;3.0;1.0;1.0;0.0;1.0;0.0;174.0;143.0;31.0;135.0;127.0;8.0;39.0;16.0;24.0;29.0;12.0;17.0;5.0;1.0;4.0;6.0;2.0;3.0;23.0
