ID;DuurUitkeringsafhankelijkheid;UitkeringsaandeelInBrutoInkomen;Huishoudenskenmerken;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;PersonenInParticuliereHuishoudens_3;PersonenInPartHuishoudensRelatief_4
59;1;1;10550;2004;172.0;100.0;172.0;100.0
60;1;1;10550;2005;179.0;100.0;179.0;100.0
61;1;1;10550;2006;185.0;100.0;185.0;100.0
62;1;1;10550;2007;191.0;100.0;191.0;100.0
63;1;1;10550;2008;198.0;100.0;198.0;100.0
64;1;1;10550;2009;209.0;100.0;209.0;100.0
65;1;1;10550;2010;210.0;100.0;210.0;100.0
66;1;1;10550;2011;221.0;100.0;221.0;100.0
67;1;1;10550;2012;235.0;100.0;235.0;100.0
68;1;1;10550;2013;243.0;100.0;243.0;100.0
69;1;1;10550;2014;255.0;100.0;255.0;100.0
70;1;1;10600;2001;1260.0;100.0;1260.0;100.0
71;1;1;10600;2002;1276.0;100.0;1276.0;100.0
72;1;1;10600;2003;1279.0;100.0;1279.0;100.0
73;1;1;10600;2004;1296.0;100.0;1296.0;100.0
74;1;1;10600;2005;1331.0;100.0;1331.0;100.0
75;1;1;10600;2006;1347.0;100.0;1347.0;100.0
76;1;1;10600;2007;1362.0;100.0;1362.0;100.0
77;1;1;10600;2008;1378.0;100.0;1378.0;100.0
78;1;1;10600;2009;1395.0;100.0;1395.0;100.0
79;1;1;10600;2010;1399.0;100.0;1399.0;100.0
80;1;1;10600;2011;1425.0;100.0;1425.0;100.0
81;1;1;10600;2012;1439.0;100.0;1439.0;100.0
82;1;1;10600;2013;1432.0;100.0;1432.0;100.0
83;1;1;10600;2014;1463.0;100.0;1463.0;100.0
84;1;1;10650;2001;696.0;100.0;696.0;100.0
85;1;1;10650;2002;707.0;100.0;707.0;100.0
86;1;1;10650;2003;708.0;100.0;708.0;100.0
87;1;1;10650;2004;720.0;100.0;720.0;100.0
88;1;1;10650;2005;746.0;100.0;746.0;100.0
89;1;1;10650;2006;758.0;100.0;758.0;100.0
90;1;1;10650;2007;768.0;100.0;768.0;100.0
91;1;1;10650;2008;778.0;100.0;778.0;100.0
92;1;1;10650;2009;786.0;100.0;786.0;100.0
93;1;1;10650;2010;792.0;100.0;792.0;100.0
94;1;1;10650;2011;801.0;100.0;801.0;100.0
95;1;1;10650;2012;800.0;100.0;800.0;100.0
96;1;1;10650;2013;796.0;100.0;796.0;100.0
97;1;1;10650;2014;813.0;100.0;813.0;100.0
98;1;1;10700;2001;564.0;100.0;564.0;100.0
99;1;1;10700;2002;569.0;100.0;569.0;100.0
100;1;1;10700;2003;571.0;100.0;571.0;100.0
101;1;1;10700;2004;576.0;100.0;576.0;100.0
102;1;1;10700;2005;585.0;100.0;585.0;100.0
103;1;1;10700;2006;589.0;100.0;589.0;100.0
104;1;1;10700;2007;594.0;100.0;594.0;100.0
105;1;1;10700;2008;599.0;100.0;599.0;100.0
106;1;1;10700;2009;609.0;100.0;609.0;100.0
107;1;1;10700;2010;607.0;100.0;607.0;100.0
108;1;1;10700;2011;624.0;100.0;624.0;100.0
109;1;1;10700;2012;639.0;100.0;639.0;100.0
110;1;1;10700;2013;636.0;100.0;636.0;100.0
111;1;1;10700;2014;651.0;100.0;651.0;100.0
112;1;1;10100;2001;4574.0;100.0;13497.0;100.0
113;1;1;10100;2002;4594.0;100.0;13538.0;100.0
114;1;1;10100;2003;4607.0;100.0;13564.0;100.0
115;1;1;10100;2004;4622.0;100.0;13586.0;100.0
116;1;1;10100;2005;4626.0;100.0;13570.0;100.0
117;1;1;10100;2006;4636.0;100.0;13561.0;100.0
118;1;1;10100;2007;4655.0;100.0;13579.0;100.0
119;1;1;10100;2008;4681.0;100.0;13625.0;100.0
120;1;1;10100;2009;4704.0;100.0;13659.0;100.0
121;1;1;10100;2010;4721.0;100.0;13687.0;100.0
122;1;1;10100;2011;4737.0;100.0;13713.0;100.0
123;1;1;10100;2012;4753.0;100.0;13725.0;100.0
124;1;1;10100;2013;4772.0;100.0;13736.0;100.0
125;1;1;10100;2014;4783.0;100.0;13749.0;100.0
126;1;1;10150;2001;3968.0;100.0;11711.0;100.0
127;1;1;10150;2002;3966.0;100.0;11691.0;100.0
128;1;1;10150;2003;3962.0;100.0;11663.0;100.0
129;1;1;10150;2004;3970.0;100.0;11673.0;100.0
130;1;1;10150;2005;3971.0;100.0;11638.0;100.0
131;1;1;10150;2006;3969.0;100.0;11596.0;100.0
132;1;1;10150;2007;3983.0;100.0;11602.0;100.0
133;1;1;10150;2008;3998.0;100.0;11629.0;100.0
134;1;1;10150;2009;4002.0;100.0;11613.0;100.0
135;1;1;10150;2010;4107.0;100.0;11950.0;100.0
136;1;1;10150;2011;4106.0;100.0;11942.0;100.0
137;1;1;10150;2012;4115.0;100.0;11941.0;100.0
138;1;1;10150;2013;4127.0;100.0;11942.0;100.0
139;1;1;10150;2014;4123.0;100.0;11916.0;100.0
140;1;1;10200;2001;1983.0;100.0;3965.0;100.0
141;1;1;10200;2002;1984.0;100.0;3968.0;100.0
142;1;1;10200;2003;1990.0;100.0;3980.0;100.0
143;1;1;10200;2004;2001.0;100.0;4002.0;100.0
144;1;1;10200;2005;2019.0;100.0;4039.0;100.0
145;1;1;10200;2006;2034.0;100.0;4069.0;100.0
146;1;1;10200;2007;2057.0;100.0;4113.0;100.0
147;1;1;10200;2008;2070.0;100.0;4139.0;100.0
148;1;1;10200;2009;2083.0;100.0;4165.0;100.0
149;1;1;10200;2010;2114.0;100.0;4229.0;100.0
150;1;1;10200;2011;2116.0;100.0;4231.0;100.0
151;1;1;10200;2012;2125.0;100.0;4249.0;100.0
152;1;1;10200;2013;2143.0;100.0;4286.0;100.0
153;1;1;10200;2014;2147.0;100.0;4294.0;100.0
154;1;1;10750;2001;1366.0;100.0;2731.0;100.0
155;1;1;10750;2002;1359.0;100.0;2718.0;100.0
156;1;1;10750;2003;1352.0;100.0;2703.0;100.0
157;1;1;10750;2004;1346.0;100.0;2693.0;100.0
158;1;1;10750;2005;1348.0;100.0;2697.0;100.0
159;1;1;10750;2006;1346.0;100.0;2692.0;100.0
160;1;1;10750;2007;1350.0;100.0;2699.0;100.0
161;1;1;10750;2008;1339.0;100.0;2678.0;100.0
162;1;1;10750;2009;1327.0;100.0;2654.0;100.0
163;1;1;10750;2010;1333.0;100.0;2666.0;100.0
164;1;1;10750;2011;1290.0;100.0;2579.0;100.0
165;1;1;10750;2012;1263.0;100.0;2527.0;100.0
166;1;1;10750;2013;1256.0;100.0;2512.0;100.0
167;1;1;10750;2014;1235.0;100.0;2469.0;100.0
168;1;1;10800;2001;617.0;100.0;1234.0;100.0
169;1;1;10800;2002;625.0;100.0;1249.0;100.0
170;1;1;10800;2003;638.0;100.0;1276.0;100.0
171;1;1;10800;2004;654.0;100.0;1309.0;100.0
172;1;1;10800;2005;671.0;100.0;1342.0;100.0
173;1;1;10800;2006;688.0;100.0;1377.0;100.0
174;1;1;10800;2007;707.0;100.0;1414.0;100.0
175;1;1;10800;2008;731.0;100.0;1462.0;100.0
176;1;1;10800;2009;755.0;100.0;1511.0;100.0
177;1;1;10800;2010;781.0;100.0;1563.0;100.0
178;1;1;10800;2011;826.0;100.0;1652.0;100.0
179;1;1;10800;2012;861.0;100.0;1722.0;100.0
180;1;1;10800;2013;887.0;100.0;1774.0;100.0
181;1;1;10800;2014;913.0;100.0;1825.0;100.0
182;1;1;10250;2001;1340.0;100.0;5293.0;100.0
183;1;1;10250;2002;1347.0;100.0;5316.0;100.0
184;1;1;10250;2003;1347.0;100.0;5304.0;100.0
185;1;1;10250;2004;1346.0;100.0;5302.0;100.0
186;1;1;10250;2005;1344.0;100.0;5288.0;100.0
187;1;1;10250;2006;1333.0;100.0;5240.0;100.0
188;1;1;10250;2007;1333.0;100.0;5227.0;100.0
189;1;1;10250;2008;1326.0;100.0;5197.0;100.0
190;1;1;10250;2009;1321.0;100.0;5172.0;100.0
191;1;1;10250;2010;1345.0;100.0;5263.0;100.0
192;1;1;10250;2011;1341.0;100.0;5247.0;100.0
193;1;1;10250;2012;1331.0;100.0;5203.0;100.0
194;1;1;10250;2013;1322.0;100.0;5158.0;100.0
195;1;1;10250;2014;1306.0;100.0;5092.0;100.0
196;1;1;10300;2001;645.0;100.0;2453.0;100.0
197;1;1;10300;2002;635.0;100.0;2407.0;100.0
198;1;1;10300;2003;625.0;100.0;2380.0;100.0
199;1;1;10300;2004;623.0;100.0;2370.0;100.0
200;1;1;10300;2005;608.0;100.0;2312.0;100.0
201;1;1;10300;2006;601.0;100.0;2287.0;100.0
202;1;1;10300;2007;594.0;100.0;2261.0;100.0
203;1;1;10300;2008;602.0;100.0;2293.0;100.0
204;1;1;10300;2009;598.0;100.0;2277.0;100.0
205;1;1;10300;2010;648.0;100.0;2458.0;100.0
206;1;1;10300;2011;649.0;100.0;2463.0;100.0
207;1;1;10300;2012;659.0;100.0;2489.0;100.0
208;1;1;10300;2013;662.0;100.0;2498.0;100.0
209;1;1;10300;2014;670.0;100.0;2530.0;100.0
210;1;1;10350;2001;409.0;100.0;1038.0;100.0
211;1;1;10350;2002;425.0;100.0;1075.0;100.0
212;1;1;10350;2003;437.0;100.0;1106.0;100.0
213;1;1;10350;2004;439.0;100.0;1108.0;100.0
214;1;1;10350;2005;437.0;100.0;1108.0;100.0
215;1;1;10350;2006;445.0;100.0;1129.0;100.0
216;1;1;10350;2007;449.0;100.0;1140.0;100.0
217;1;1;10350;2008;463.0;100.0;1167.0;100.0
218;1;1;10350;2009;475.0;100.0;1198.0;100.0
219;1;1;10350;2010;475.0;100.0;1195.0;100.0
220;1;1;10350;2011;494.0;100.0;1237.0;100.0
221;1;1;10350;2012;502.0;100.0;1254.0;100.0
222;1;1;10350;2013;515.0;100.0;1285.0;100.0
223;1;1;10350;2014;526.0;100.0;1310.0;100.0
224;1;1;10850;2001;230.0;100.0;602.0;100.0
225;1;1;10850;2002;238.0;100.0;617.0;100.0
226;1;1;10850;2003;242.0;100.0;629.0;100.0
227;1;1;10850;2004;246.0;100.0;636.0;100.0
228;1;1;10850;2005;247.0;100.0;641.0;100.0
229;1;1;10850;2006;249.0;100.0;647.0;100.0
230;1;1;10850;2007;255.0;100.0;658.0;100.0
231;1;1;10850;2008;261.0;100.0;668.0;100.0
232;1;1;10850;2009;267.0;100.0;680.0;100.0
233;1;1;10850;2010;259.0;100.0;661.0;100.0
234;1;1;10850;2011;269.0;100.0;684.0;100.0
235;1;1;10850;2012;276.0;100.0;697.0;100.0
236;1;1;10850;2013;280.0;100.0;708.0;100.0
237;1;1;10850;2014;283.0;100.0;716.0;100.0
238;1;1;10900;2001;178.0;100.0;436.0;100.0
239;1;1;10900;2002;187.0;100.0;458.0;100.0
240;1;1;10900;2003;195.0;100.0;477.0;100.0
241;1;1;10900;2004;193.0;100.0;472.0;100.0
242;1;1;10900;2005;190.0;100.0;468.0;100.0
243;1;1;10900;2006;195.0;100.0;481.0;100.0
244;1;1;10900;2007;195.0;100.0;481.0;100.0
245;1;1;10900;2008;202.0;100.0;498.0;100.0
246;1;1;10900;2009;208.0;100.0;518.0;100.0
247;1;1;10900;2010;216.0;100.0;534.0;100.0
248;1;1;10900;2011;224.0;100.0;553.0;100.0
249;1;1;10900;2012;225.0;100.0;557.0;100.0
250;1;1;10900;2013;234.0;100.0;577.0;100.0
251;1;1;10900;2014;242.0;100.0;594.0;100.0
252;1;1;10400;2001;198.0;100.0;749.0;100.0
253;1;1;10400;2002;203.0;100.0;772.0;100.0
254;1;1;10400;2003;207.0;100.0;795.0;100.0
255;1;1;10400;2004;213.0;100.0;805.0;100.0
256;1;1;10400;2005;218.0;100.0;823.0;100.0
257;1;1;10400;2006;222.0;100.0;836.0;100.0
258;1;1;10400;2007;222.0;100.0;837.0;100.0
259;1;1;10400;2008;221.0;100.0;829.0;100.0
260;1;1;10400;2009;227.0;100.0;848.0;100.0
261;1;1;10400;2010;139.0;100.0;542.0;100.0
262;1;1;10400;2011;137.0;100.0;534.0;100.0
263;1;1;10400;2012;136.0;100.0;530.0;100.0
264;1;1;10400;2013;130.0;100.0;509.0;100.0
265;1;1;10400;2014;134.0;100.0;523.0;100.0
266;1;1;10950;2001;1530.0;100.0;2498.0;100.0
267;1;1;10950;2002;1547.0;100.0;2527.0;100.0
268;1;1;10950;2003;1567.0;100.0;2559.0;100.0
269;1;1;10950;2004;1595.0;100.0;2608.0;100.0
270;1;1;10950;2005;1629.0;100.0;2660.0;100.0
271;1;1;10950;2006;1656.0;100.0;2707.0;100.0
272;1;1;10950;2007;1689.0;100.0;2756.0;100.0
273;1;1;10950;2008;1728.0;100.0;2831.0;100.0
274;1;1;10950;2009;1775.0;100.0;2902.0;100.0
275;1;1;10950;2010;1807.0;100.0;2980.0;100.0
276;1;1;10950;2011;1891.0;100.0;3127.0;100.0
277;1;1;10950;2012;1962.0;100.0;3239.0;100.0
278;1;1;10950;2013;1997.0;100.0;3301.0;100.0
279;1;1;10950;2014;2053.0;100.0;3391.0;100.0
280;1;1;11000;2001;724.0;100.0;724.0;100.0
281;1;1;11000;2002;733.0;100.0;733.0;100.0
282;1;1;11000;2003;738.0;100.0;738.0;100.0
283;1;1;11000;2004;748.0;100.0;748.0;100.0
284;1;1;11000;2005;764.0;100.0;764.0;100.0
285;1;1;11000;2006;774.0;100.0;774.0;100.0
286;1;1;11000;2007;786.0;100.0;786.0;100.0
287;1;1;11000;2008;798.0;100.0;798.0;100.0
288;1;1;11000;2009;818.0;100.0;818.0;100.0
289;1;1;11000;2010;818.0;100.0;818.0;100.0
290;1;1;11000;2011;845.0;100.0;845.0;100.0
291;1;1;11000;2012;874.0;100.0;874.0;100.0
292;1;1;11000;2013;880.0;100.0;880.0;100.0
293;1;1;11000;2014;906.0;100.0;906.0;100.0
294;1;1;11050;2001;160.0;100.0;160.0;100.0
295;1;1;11050;2002;164.0;100.0;164.0;100.0
296;1;1;11050;2003;167.0;100.0;167.0;100.0
297;1;1;11050;2004;172.0;100.0;172.0;100.0
298;1;1;11050;2005;179.0;100.0;179.0;100.0
299;1;1;11050;2006;185.0;100.0;185.0;100.0
300;1;1;11050;2007;191.0;100.0;191.0;100.0
301;1;1;11050;2008;198.0;100.0;198.0;100.0
302;1;1;11050;2009;209.0;100.0;209.0;100.0
303;1;1;11050;2010;210.0;100.0;210.0;100.0
304;1;1;11050;2011;221.0;100.0;221.0;100.0
305;1;1;11050;2012;235.0;100.0;235.0;100.0
306;1;1;11050;2013;243.0;100.0;243.0;100.0
307;1;1;11050;2014;255.0;100.0;255.0;100.0
308;1;1;11100;2001;564.0;100.0;564.0;100.0
309;1;1;11100;2002;569.0;100.0;569.0;100.0
310;1;1;11100;2003;571.0;100.0;571.0;100.0
311;1;1;11100;2004;576.0;100.0;576.0;100.0
312;1;1;11100;2005;585.0;100.0;585.0;100.0
313;1;1;11100;2006;589.0;100.0;589.0;100.0
314;1;1;11100;2007;594.0;100.0;594.0;100.0
315;1;1;11100;2008;599.0;100.0;599.0;100.0
316;1;1;11100;2009;609.0;100.0;609.0;100.0
317;1;1;11100;2010;607.0;100.0;607.0;100.0
318;1;1;11100;2011;624.0;100.0;624.0;100.0
319;1;1;11100;2012;639.0;100.0;639.0;100.0
320;1;1;11100;2013;636.0;100.0;636.0;100.0
321;1;1;11100;2014;651.0;100.0;651.0;100.0
322;1;1;11150;2001;655.0;100.0;1309.0;100.0
323;1;1;11150;2002;663.0;100.0;1325.0;100.0
324;1;1;11150;2003;679.0;100.0;1358.0;100.0
325;1;1;11150;2004;697.0;100.0;1394.0;100.0
326;1;1;11150;2005;718.0;100.0;1436.0;100.0
327;1;1;11150;2006;735.0;100.0;1470.0;100.0
328;1;1;11150;2007;757.0;100.0;1515.0;100.0
329;1;1;11150;2008;780.0;100.0;1560.0;100.0
330;1;1;11150;2009;808.0;100.0;1616.0;100.0
331;1;1;11150;2010;836.0;100.0;1672.0;100.0
332;1;1;11150;2011;887.0;100.0;1774.0;100.0
333;1;1;11150;2012;927.0;100.0;1855.0;100.0
334;1;1;11150;2013;957.0;100.0;1913.0;100.0
335;1;1;11150;2014;983.0;100.0;1967.0;100.0
336;1;1;11200;2001;480.0;100.0;960.0;100.0
337;1;1;11200;2002;488.0;100.0;976.0;100.0
338;1;1;11200;2003;498.0;100.0;997.0;100.0
339;1;1;11200;2004;511.0;100.0;1023.0;100.0
340;1;1;11200;2005;524.0;100.0;1049.0;100.0
341;1;1;11200;2006;538.0;100.0;1077.0;100.0
342;1;1;11200;2007;554.0;100.0;1107.0;100.0
343;1;1;11200;2008;573.0;100.0;1146.0;100.0
344;1;1;11200;2009;592.0;100.0;1184.0;100.0
345;1;1;11200;2010;614.0;100.0;1228.0;100.0
346;1;1;11200;2011;652.0;100.0;1303.0;100.0
347;1;1;11200;2012;689.0;100.0;1379.0;100.0
348;1;1;11200;2013;715.0;100.0;1429.0;100.0
349;1;1;11200;2014;741.0;100.0;1482.0;100.0
350;1;1;11250;2001;175.0;100.0;350.0;100.0
351;1;1;11250;2002;175.0;100.0;349.0;100.0
352;1;1;11250;2003;181.0;100.0;362.0;100.0
353;1;1;11250;2004;186.0;100.0;371.0;100.0
354;1;1;11250;2005;194.0;100.0;388.0;100.0
355;1;1;11250;2006;197.0;100.0;393.0;100.0
356;1;1;11250;2007;204.0;100.0;407.0;100.0
357;1;1;11250;2008;207.0;100.0;413.0;100.0
358;1;1;11250;2009;216.0;100.0;431.0;100.0
359;1;1;11250;2010;222.0;100.0;444.0;100.0
360;1;1;11250;2011;235.0;100.0;471.0;100.0
361;1;1;11250;2012;238.0;100.0;476.0;100.0
362;1;1;11250;2013;242.0;100.0;484.0;100.0
363;1;1;11250;2014;242.0;100.0;485.0;100.0
364;1;1;11300;2001;151.0;100.0;465.0;100.0
365;1;1;11300;2002;151.0;100.0;468.0;100.0
366;1;1;11300;2003;150.0;100.0;463.0;100.0
367;1;1;11300;2004;150.0;100.0;466.0;100.0
368;1;1;11300;2005;147.0;100.0;459.0;100.0
369;1;1;11300;2006;148.0;100.0;463.0;100.0
370;1;1;11300;2007;146.0;100.0;456.0;100.0
371;1;1;11300;2008;151.0;100.0;474.0;100.0
372;1;1;11300;2009;149.0;100.0;468.0;100.0
373;1;1;11300;2010;154.0;100.0;490.0;100.0
374;1;1;11300;2011;160.0;100.0;508.0;100.0
375;1;1;11300;2012;162.0;100.0;511.0;100.0
376;1;1;11300;2013;161.0;100.0;508.0;100.0
377;1;1;11300;2014;164.0;100.0;518.0;100.0
378;1;1;11350;2001;5332.0;100.0;13287.0;100.0
379;1;1;11350;2002;5372.0;100.0;13337.0;100.0
380;1;1;11350;2003;5381.0;100.0;13346.0;100.0
381;1;1;11350;2004;5395.0;100.0;13347.0;100.0
382;1;1;11350;2005;5434.0;100.0;13347.0;100.0
383;1;1;11350;2006;5453.0;100.0;13327.0;100.0
384;1;1;11350;2007;5477.0;100.0;13333.0;100.0
385;1;1;11350;2008;5514.0;100.0;13355.0;100.0
386;1;1;11350;2009;5528.0;100.0;13357.0;100.0
387;1;1;11350;2010;5530.0;100.0;13323.0;100.0
388;1;1;11350;2011;5525.0;100.0;13265.0;100.0
389;1;1;11350;2012;5508.0;100.0;13203.0;100.0
390;1;1;11350;2013;5491.0;100.0;13151.0;100.0
391;1;1;11350;2014;5504.0;100.0;13133.0;100.0
392;1;1;11850;2001;313.0;100.0;426.0;100.0
393;1;1;11850;2002;320.0;100.0;430.0;100.0
394;1;1;11850;2003;333.0;100.0;443.0;100.0
395;1;1;11850;2004;336.0;100.0;446.0;100.0
396;1;1;11850;2005;343.0;100.0;462.0;100.0
397;1;1;11850;2006;347.0;100.0;466.0;100.0
398;1;1;11850;2007;352.0;100.0;464.0;100.0
399;1;1;11850;2008;362.0;100.0;469.0;100.0
400;1;1;11850;2009;364.0;100.0;477.0;100.0
401;1;1;11850;2010;370.0;100.0;484.0;100.0
402;1;1;11850;2011;381.0;100.0;496.0;100.0
403;1;1;11850;2012;378.0;100.0;489.0;100.0
404;1;1;11850;2013;376.0;100.0;489.0;100.0
405;1;1;11850;2014;383.0;100.0;487.0;100.0
406;1;1;11900;2001;2745.0;100.0;7275.0;100.0
407;1;1;11900;2002;2726.0;100.0;7200.0;100.0
408;1;1;11900;2003;2685.0;100.0;7101.0;100.0
409;1;1;11900;2004;2648.0;100.0;6988.0;100.0
410;1;1;11900;2005;2629.0;100.0;6893.0;100.0
411;1;1;11900;2006;2594.0;100.0;6776.0;100.0
412;1;1;11900;2007;2567.0;100.0;6670.0;100.0
413;1;1;11900;2008;2549.0;100.0;6593.0;100.0
414;1;1;11900;2009;2517.0;100.0;6475.0;100.0
415;1;1;11900;2010;2469.0;100.0;6324.0;100.0
416;1;1;11900;2011;2450.0;100.0;6227.0;100.0
417;1;1;11900;2012;2424.0;100.0;6136.0;100.0
418;1;1;11900;2013;2389.0;100.0;6039.0;100.0
419;1;1;11900;2014;2361.0;100.0;5931.0;100.0
420;1;1;11950;2001;2355.0;100.0;5834.0;100.0
421;1;1;11950;2002;2406.0;100.0;5951.0;100.0
422;1;1;11950;2003;2446.0;100.0;6052.0;100.0
423;1;1;11950;2004;2495.0;100.0;6164.0;100.0
424;1;1;11950;2005;2551.0;100.0;6259.0;100.0
425;1;1;11950;2006;2601.0;100.0;6355.0;100.0
426;1;1;11950;2007;2652.0;100.0;6478.0;100.0
427;1;1;11950;2008;2696.0;100.0;6572.0;100.0
428;1;1;11950;2009;2745.0;100.0;6696.0;100.0
429;1;1;11950;2010;2787.0;100.0;6806.0;100.0
430;1;1;11950;2011;2797.0;100.0;6848.0;100.0
431;1;1;11950;2012;2812.0;100.0;6882.0;100.0
432;1;1;11950;2013;2824.0;100.0;6914.0;100.0
433;1;1;11950;2014;2852.0;100.0;6997.0;100.0
434;1;1;12000;2001;1449.0;100.0;2249.0;100.0
435;1;1;12000;2002;1468.0;100.0;2283.0;100.0
436;1;1;12000;2003;1485.0;100.0;2309.0;100.0
437;1;1;12000;2004;1511.0;100.0;2356.0;100.0
438;1;1;12000;2005;1540.0;100.0;2393.0;100.0
439;1;1;12000;2006;1567.0;100.0;2437.0;100.0
440;1;1;12000;2007;1595.0;100.0;2478.0;100.0
441;1;1;12000;2008;1635.0;100.0;2552.0;100.0
442;1;1;12000;2009;1676.0;100.0;2610.0;100.0
443;1;1;12000;2010;1711.0;100.0;2689.0;100.0
444;1;1;12000;2011;1788.0;100.0;2822.0;100.0
445;1;1;12000;2012;1857.0;100.0;2935.0;100.0
446;1;1;12000;2013;1899.0;100.0;3010.0;100.0
447;1;1;12000;2014;1961.0;100.0;3108.0;100.0
448;1;1;12600;2001;5698.0;100.0;13043.0;100.0
449;1;1;12600;2002;5720.0;100.0;13061.0;100.0
450;1;1;12600;2003;5730.0;100.0;13065.0;100.0
451;1;1;12600;2004;5760.0;100.0;13088.0;100.0
452;1;1;12600;2005;5818.0;100.0;13109.0;100.0
453;1;1;12600;2006;5843.0;100.0;13099.0;100.0
454;1;1;12600;2007;5883.0;100.0;13128.0;100.0
455;1;1;12600;2008;5917.0;100.0;13155.0;100.0
456;1;1;12600;2009;5920.0;100.0;13116.0;100.0
457;1;1;12600;2010;5919.0;100.0;13120.0;100.0
458;1;1;12600;2011;5952.0;100.0;13138.0;100.0
459;1;1;12600;2012;5979.0;100.0;13127.0;100.0
460;1;1;12600;2013;5986.0;100.0;13102.0;100.0
461;1;1;12600;2014;6025.0;100.0;13107.0;100.0
462;1;1;12650;2001;637.0;100.0;1367.0;100.0
463;1;1;12650;2002;641.0;100.0;1365.0;100.0
464;1;1;12650;2003;642.0;100.0;1362.0;100.0
465;1;1;12650;2004;648.0;100.0;1372.0;100.0
466;1;1;12650;2005;656.0;100.0;1382.0;100.0
467;1;1;12650;2006;664.0;100.0;1390.0;100.0
468;1;1;12650;2007;670.0;100.0;1395.0;100.0
469;1;1;12650;2008;683.0;100.0;1414.0;100.0
470;1;1;12650;2009;706.0;100.0;1452.0;100.0
471;1;1;12650;2010;720.0;100.0;1472.0;100.0
