ID;Generatie;HerkomstgroeperingVrouw;Huwelijksjaar;TotaalMannen_1;Autochtoon_2;TotaalNietWesters_3;Marokko_4;NederlandseAntillenAruba_5;Suriname_6;Turkije_7;OverigeNietWesters_8;Westers_9
13;Totaal echtparen;Nederlandse Antillen + Aruba;2002 (Eén jaar getrouwd);484.0;241.0;211.0;7.0;168.0;18.0;0.0;18.0;32.0
14;Totaal echtparen;Nederlandse Antillen + Aruba;2003 (Nog geen jaar getrouwd);464.0;244.0;192.0;7.0;151.0;14.0;4.0;16.0;28.0
15;Totaal echtparen;Suriname;2001 (Twee jaar getrouwd);1570.0;477.0;1019.0;17.0;17.0;933.0;7.0;45.0;74.0
16;Totaal echtparen;Suriname;2002 (Eén jaar getrouwd);1569.0;508.0;980.0;15.0;22.0;897.0;13.0;33.0;81.0
17;Totaal echtparen;Suriname;2003 (Nog geen jaar getrouwd);1211.0;418.0;722.0;8.0;17.0;659.0;9.0;29.0;71.0
18;Totaal echtparen;Turkije;2001 (Twee jaar getrouwd);3312.0;107.0;3128.0;3.0;2.0;3.0;3101.0;19.0;77.0
19;Totaal echtparen;Turkije;2002 (Eén jaar getrouwd);2855.0;162.0;2631.0;8.0;1.0;3.0;2602.0;17.0;62.0
20;Totaal echtparen;Turkije;2003 (Nog geen jaar getrouwd);1168.0;107.0;1022.0;6.0;1.0;9.0;995.0;11.0;39.0
21;Totaal echtparen;Overige niet-westers;2001 (Twee jaar getrouwd);3997.0;1486.0;2250.0;29.0;33.0;50.0;33.0;2105.0;261.0
22;Totaal echtparen;Overige niet-westers;2002 (Eén jaar getrouwd);3835.0;1573.0;1964.0;25.0;23.0;50.0;32.0;1834.0;298.0
23;Totaal echtparen;Overige niet-westers;2003 (Nog geen jaar getrouwd);2669.0;1338.0;1131.0;15.0;22.0;35.0;13.0;1046.0;200.0
24;Totaal echtparen;Westers;2001 (Twee jaar getrouwd);8313.0;5739.0;475.0;86.0;41.0;63.0;126.0;159.0;2099.0
25;Totaal echtparen;Westers;2002 (Eén jaar getrouwd);8686.0;6131.0;451.0;61.0;47.0;65.0;116.0;162.0;2104.0
26;Totaal echtparen;Westers;2003 (Nog geen jaar getrouwd);7523.0;5613.0;367.0;48.0;29.0;67.0;74.0;149.0;1543.0
27;Beiden autochtoon;Totaal vrouwen;2001 (Twee jaar getrouwd);51607.0;51607.0;;;;;;;
28;Beiden autochtoon;Totaal vrouwen;2002 (Eén jaar getrouwd);54360.0;54360.0;;;;;;;
29;Beiden autochtoon;Totaal vrouwen;2003 (Nog geen jaar getrouwd);51350.0;51350.0;;;;;;;
30;Beiden autochtoon;Autochtoon;2001 (Twee jaar getrouwd);51607.0;51607.0;;;;;;;
31;Beiden autochtoon;Autochtoon;2002 (Eén jaar getrouwd);54360.0;54360.0;;;;;;;
32;Beiden autochtoon;Autochtoon;2003 (Nog geen jaar getrouwd);51350.0;51350.0;;;;;;;
33;Beiden autochtoon;Totaal niet-westers;2001 (Twee jaar getrouwd);;;;;;;;;
34;Beiden autochtoon;Totaal niet-westers;2002 (Eén jaar getrouwd);;;;;;;;;
35;Beiden autochtoon;Totaal niet-westers;2003 (Nog geen jaar getrouwd);;;;;;;;;
36;Beiden autochtoon;Marokko;2001 (Twee jaar getrouwd);;;;;;;;;
37;Beiden autochtoon;Marokko;2002 (Eén jaar getrouwd);;;;;;;;;
38;Beiden autochtoon;Marokko;2003 (Nog geen jaar getrouwd);;;;;;;;;
39;Beiden autochtoon;Nederlandse Antillen + Aruba;2001 (Twee jaar getrouwd);;;;;;;;;
40;Beiden autochtoon;Nederlandse Antillen + Aruba;2002 (Eén jaar getrouwd);;;;;;;;;
41;Beiden autochtoon;Nederlandse Antillen + Aruba;2003 (Nog geen jaar getrouwd);;;;;;;;;
42;Beiden autochtoon;Suriname;2001 (Twee jaar getrouwd);;;;;;;;;
43;Beiden autochtoon;Suriname;2002 (Eén jaar getrouwd);;;;;;;;;
44;Beiden autochtoon;Suriname;2003 (Nog geen jaar getrouwd);;;;;;;;;
45;Beiden autochtoon;Turkije;2001 (Twee jaar getrouwd);;;;;;;;;
46;Beiden autochtoon;Turkije;2002 (Eén jaar getrouwd);;;;;;;;;
47;Beiden autochtoon;Turkije;2003 (Nog geen jaar getrouwd);;;;;;;;;
48;Beiden autochtoon;Overige niet-westers;2001 (Twee jaar getrouwd);;;;;;;;;
49;Beiden autochtoon;Overige niet-westers;2002 (Eén jaar getrouwd);;;;;;;;;
50;Beiden autochtoon;Overige niet-westers;2003 (Nog geen jaar getrouwd);;;;;;;;;
51;Beiden autochtoon;Westers;2001 (Twee jaar getrouwd);;;;;;;;;
52;Beiden autochtoon;Westers;2002 (Eén jaar getrouwd);;;;;;;;;
53;Beiden autochtoon;Westers;2003 (Nog geen jaar getrouwd);;;;;;;;;
54;Beiden 1e generatie allochtoon;Totaal vrouwen;2001 (Twee jaar getrouwd);8725.0;;7267.0;2229.0;196.0;805.0;1739.0;2298.0;1458.0
55;Beiden 1e generatie allochtoon;Totaal vrouwen;2002 (Eén jaar getrouwd);7273.0;;5847.0;1515.0;202.0;723.0;1390.0;2017.0;1426.0
56;Beiden 1e generatie allochtoon;Totaal vrouwen;2003 (Nog geen jaar getrouwd);3769.0;;2828.0;468.0;177.0;564.0;464.0;1155.0;941.0
57;Beiden 1e generatie allochtoon;Autochtoon;2001 (Twee jaar getrouwd);;;;;;;;;
58;Beiden 1e generatie allochtoon;Autochtoon;2002 (Eén jaar getrouwd);;;;;;;;;
59;Beiden 1e generatie allochtoon;Autochtoon;2003 (Nog geen jaar getrouwd);;;;;;;;;
60;Beiden 1e generatie allochtoon;Totaal niet-westers;2001 (Twee jaar getrouwd);7169.0;;6977.0;2173.0;185.0;788.0;1679.0;2152.0;192.0
61;Beiden 1e generatie allochtoon;Totaal niet-westers;2002 (Eén jaar getrouwd);5767.0;;5577.0;1479.0;186.0;708.0;1325.0;1879.0;190.0
62;Beiden 1e generatie allochtoon;Totaal niet-westers;2003 (Nog geen jaar getrouwd);2748.0;;2607.0;441.0;168.0;541.0;430.0;1027.0;141.0
63;Beiden 1e generatie allochtoon;Marokko;2001 (Twee jaar getrouwd);2252.0;;2239.0;2137.0;4.0;11.0;4.0;83.0;13.0
64;Beiden 1e generatie allochtoon;Marokko;2002 (Eén jaar getrouwd);1574.0;;1560.0;1447.0;3.0;9.0;11.0;90.0;14.0
65;Beiden 1e generatie allochtoon;Marokko;2003 (Nog geen jaar getrouwd);496.0;;486.0;422.0;1.0;9.0;8.0;46.0;10.0
66;Beiden 1e generatie allochtoon;Nederlandse Antillen + Aruba;2001 (Twee jaar getrouwd);193.0;;187.0;5.0;145.0;11.0;5.0;21.0;6.0
67;Beiden 1e generatie allochtoon;Nederlandse Antillen + Aruba;2002 (Eén jaar getrouwd);193.0;;189.0;6.0;155.0;12.0;0.0;16.0;4.0
68;Beiden 1e generatie allochtoon;Nederlandse Antillen + Aruba;2003 (Nog geen jaar getrouwd);180.0;;172.0;6.0;141.0;9.0;3.0;13.0;8.0
69;Beiden 1e generatie allochtoon;Suriname;2001 (Twee jaar getrouwd);813.0;;796.0;8.0;12.0;729.0;4.0;43.0;17.0
70;Beiden 1e generatie allochtoon;Suriname;2002 (Eén jaar getrouwd);726.0;;706.0;9.0;9.0;652.0;10.0;26.0;20.0
71;Beiden 1e generatie allochtoon;Suriname;2003 (Nog geen jaar getrouwd);551.0;;532.0;5.0;8.0;496.0;4.0;19.0;19.0
72;Beiden 1e generatie allochtoon;Turkije;2001 (Twee jaar getrouwd);1692.0;;1662.0;3.0;0.0;0.0;1643.0;16.0;30.0
73;Beiden 1e generatie allochtoon;Turkije;2002 (Eén jaar getrouwd);1316.0;;1297.0;4.0;0.0;0.0;1281.0;12.0;19.0
74;Beiden 1e generatie allochtoon;Turkije;2003 (Nog geen jaar getrouwd);431.0;;423.0;1.0;0.0;2.0;410.0;10.0;8.0
75;Beiden 1e generatie allochtoon;Overige niet-westers;2001 (Twee jaar getrouwd);2219.0;;2093.0;20.0;24.0;37.0;23.0;1989.0;126.0
76;Beiden 1e generatie allochtoon;Overige niet-westers;2002 (Eén jaar getrouwd);1958.0;;1825.0;13.0;19.0;35.0;23.0;1735.0;133.0
77;Beiden 1e generatie allochtoon;Overige niet-westers;2003 (Nog geen jaar getrouwd);1090.0;;994.0;7.0;18.0;25.0;5.0;939.0;96.0
78;Beiden 1e generatie allochtoon;Westers;2001 (Twee jaar getrouwd);1556.0;;290.0;56.0;11.0;17.0;60.0;146.0;1266.0
79;Beiden 1e generatie allochtoon;Westers;2002 (Eén jaar getrouwd);1506.0;;270.0;36.0;16.0;15.0;65.0;138.0;1236.0
80;Beiden 1e generatie allochtoon;Westers;2003 (Nog geen jaar getrouwd);1021.0;;221.0;27.0;9.0;23.0;34.0;128.0;800.0
81;Man 1e, vrouw 2e generatie allochtoon;Totaal vrouwen;2001 (Twee jaar getrouwd);1735.0;;1501.0;433.0;24.0;143.0;824.0;77.0;234.0
82;Man 1e, vrouw 2e generatie allochtoon;Totaal vrouwen;2002 (Eén jaar getrouwd);1541.0;;1318.0;405.0;26.0;141.0;683.0;63.0;223.0
83;Man 1e, vrouw 2e generatie allochtoon;Totaal vrouwen;2003 (Nog geen jaar getrouwd);833.0;;665.0;202.0;21.0;90.0;286.0;66.0;168.0
84;Man 1e, vrouw 2e generatie allochtoon;Autochtoon;2001 (Twee jaar getrouwd);;;;;;;;;
85;Man 1e, vrouw 2e generatie allochtoon;Autochtoon;2002 (Eén jaar getrouwd);;;;;;;;;
86;Man 1e, vrouw 2e generatie allochtoon;Autochtoon;2003 (Nog geen jaar getrouwd);;;;;;;;;
87;Man 1e, vrouw 2e generatie allochtoon;Totaal niet-westers;2001 (Twee jaar getrouwd);1459.0;;1410.0;411.0;7.0;120.0;795.0;77.0;49.0
88;Man 1e, vrouw 2e generatie allochtoon;Totaal niet-westers;2002 (Eén jaar getrouwd);1289.0;;1247.0;390.0;11.0;123.0;660.0;63.0;42.0
89;Man 1e, vrouw 2e generatie allochtoon;Totaal niet-westers;2003 (Nog geen jaar getrouwd);644.0;;616.0;189.0;14.0;70.0;277.0;66.0;28.0
90;Man 1e, vrouw 2e generatie allochtoon;Marokko;2001 (Twee jaar getrouwd);404.0;;401.0;398.0;0.0;2.0;1.0;0.0;3.0
91;Man 1e, vrouw 2e generatie allochtoon;Marokko;2002 (Eén jaar getrouwd);379.0;;375.0;374.0;1.0;0.0;0.0;0.0;4.0
92;Man 1e, vrouw 2e generatie allochtoon;Marokko;2003 (Nog geen jaar getrouwd);182.0;;180.0;179.0;0.0;0.0;1.0;0.0;2.0
93;Man 1e, vrouw 2e generatie allochtoon;Nederlandse Antillen + Aruba;2001 (Twee jaar getrouwd);9.0;;4.0;0.0;1.0;2.0;1.0;0.0;5.0
94;Man 1e, vrouw 2e generatie allochtoon;Nederlandse Antillen + Aruba;2002 (Eén jaar getrouwd);10.0;;8.0;1.0;5.0;2.0;0.0;0.0;2.0
95;Man 1e, vrouw 2e generatie allochtoon;Nederlandse Antillen + Aruba;2003 (Nog geen jaar getrouwd);11.0;;9.0;0.0;6.0;3.0;0.0;0.0;2.0
96;Man 1e, vrouw 2e generatie allochtoon;Suriname;2001 (Twee jaar getrouwd);132.0;;125.0;8.0;3.0;111.0;3.0;0.0;7.0
97;Man 1e, vrouw 2e generatie allochtoon;Suriname;2002 (Eén jaar getrouwd);132.0;;123.0;3.0;5.0;113.0;2.0;0.0;9.0
98;Man 1e, vrouw 2e generatie allochtoon;Suriname;2003 (Nog geen jaar getrouwd);77.0;;74.0;2.0;6.0;62.0;4.0;0.0;3.0
99;Man 1e, vrouw 2e generatie allochtoon;Turkije;2001 (Twee jaar getrouwd);817.0;;788.0;0.0;0.0;1.0;787.0;0.0;29.0
100;Man 1e, vrouw 2e generatie allochtoon;Turkije;2002 (Eén jaar getrouwd);682.0;;660.0;3.0;0.0;1.0;656.0;0.0;22.0
101;Man 1e, vrouw 2e generatie allochtoon;Turkije;2003 (Nog geen jaar getrouwd);287.0;;276.0;4.0;1.0;1.0;270.0;0.0;11.0
102;Man 1e, vrouw 2e generatie allochtoon;Overige niet-westers;2001 (Twee jaar getrouwd);97.0;;92.0;5.0;3.0;4.0;3.0;77.0;5.0
103;Man 1e, vrouw 2e generatie allochtoon;Overige niet-westers;2002 (Eén jaar getrouwd);86.0;;81.0;9.0;0.0;7.0;2.0;63.0;5.0
104;Man 1e, vrouw 2e generatie allochtoon;Overige niet-westers;2003 (Nog geen jaar getrouwd);87.0;;77.0;4.0;1.0;4.0;2.0;66.0;10.0
105;Man 1e, vrouw 2e generatie allochtoon;Westers;2001 (Twee jaar getrouwd);276.0;;91.0;22.0;17.0;23.0;29.0;0.0;185.0
106;Man 1e, vrouw 2e generatie allochtoon;Westers;2002 (Eén jaar getrouwd);252.0;;71.0;15.0;15.0;18.0;23.0;0.0;181.0
107;Man 1e, vrouw 2e generatie allochtoon;Westers;2003 (Nog geen jaar getrouwd);189.0;;49.0;13.0;7.0;20.0;9.0;0.0;140.0
108;Man 2e, vrouw 1e generatie allochtoon;Totaal vrouwen;2001 (Twee jaar getrouwd);1303.0;;797.0;163.0;13.0;75.0;506.0;40.0;506.0
109;Man 2e, vrouw 1e generatie allochtoon;Totaal vrouwen;2002 (Eén jaar getrouwd);1334.0;;778.0;161.0;19.0;85.0;458.0;55.0;556.0
110;Man 2e, vrouw 1e generatie allochtoon;Totaal vrouwen;2003 (Nog geen jaar getrouwd);736.0;;330.0;50.0;15.0;72.0;148.0;45.0;406.0
111;Man 2e, vrouw 1e generatie allochtoon;Autochtoon;2001 (Twee jaar getrouwd);;;;;;;;;
112;Man 2e, vrouw 1e generatie allochtoon;Autochtoon;2002 (Eén jaar getrouwd);;;;;;;;;
113;Man 2e, vrouw 1e generatie allochtoon;Autochtoon;2003 (Nog geen jaar getrouwd);;;;;;;;;
114;Man 2e, vrouw 1e generatie allochtoon;Totaal niet-westers;2001 (Twee jaar getrouwd);922.0;;743.0;157.0;9.0;67.0;476.0;34.0;179.0
115;Man 2e, vrouw 1e generatie allochtoon;Totaal niet-westers;2002 (Eén jaar getrouwd);943.0;;720.0;156.0;13.0;77.0;432.0;42.0;223.0
116;Man 2e, vrouw 1e generatie allochtoon;Totaal niet-westers;2003 (Nog geen jaar getrouwd);410.0;;274.0;45.0;10.0;64.0;124.0;31.0;136.0
117;Man 2e, vrouw 1e generatie allochtoon;Marokko;2001 (Twee jaar getrouwd);175.0;;162.0;153.0;1.0;3.0;3.0;2.0;13.0
118;Man 2e, vrouw 1e generatie allochtoon;Marokko;2002 (Eén jaar getrouwd);172.0;;158.0;153.0;0.0;1.0;1.0;3.0;14.0
119;Man 2e, vrouw 1e generatie allochtoon;Marokko;2003 (Nog geen jaar getrouwd);51.0;;45.0;42.0;1.0;1.0;0.0;1.0;6.0
120;Man 2e, vrouw 1e generatie allochtoon;Nederlandse Antillen + Aruba;2001 (Twee jaar getrouwd);15.0;;7.0;0.0;2.0;5.0;0.0;0.0;8.0
121;Man 2e, vrouw 1e generatie allochtoon;Nederlandse Antillen + Aruba;2002 (Eén jaar getrouwd);25.0;;10.0;0.0;6.0;2.0;0.0;2.0;15.0
122;Man 2e, vrouw 1e generatie allochtoon;Nederlandse Antillen + Aruba;2003 (Nog geen jaar getrouwd);15.0;;8.0;1.0;3.0;2.0;0.0;2.0;7.0
123;Man 2e, vrouw 1e generatie allochtoon;Suriname;2001 (Twee jaar getrouwd);87.0;;54.0;1.0;1.0;50.0;0.0;2.0;33.0
124;Man 2e, vrouw 1e generatie allochtoon;Suriname;2002 (Eén jaar getrouwd);112.0;;79.0;1.0;3.0;68.0;1.0;6.0;33.0
125;Man 2e, vrouw 1e generatie allochtoon;Suriname;2003 (Nog geen jaar getrouwd);93.0;;63.0;1.0;3.0;54.0;0.0;5.0;30.0
126;Man 2e, vrouw 1e generatie allochtoon;Turkije;2001 (Twee jaar getrouwd);478.0;;468.0;0.0;0.0;1.0;467.0;0.0;10.0
127;Man 2e, vrouw 1e generatie allochtoon;Turkije;2002 (Eén jaar getrouwd);445.0;;428.0;1.0;0.0;2.0;424.0;1.0;17.0
128;Man 2e, vrouw 1e generatie allochtoon;Turkije;2003 (Nog geen jaar getrouwd);132.0;;122.0;0.0;0.0;2.0;120.0;0.0;10.0
129;Man 2e, vrouw 1e generatie allochtoon;Overige niet-westers;2001 (Twee jaar getrouwd);167.0;;52.0;3.0;5.0;8.0;6.0;30.0;115.0
130;Man 2e, vrouw 1e generatie allochtoon;Overige niet-westers;2002 (Eén jaar getrouwd);189.0;;45.0;1.0;4.0;4.0;6.0;30.0;144.0
131;Man 2e, vrouw 1e generatie allochtoon;Overige niet-westers;2003 (Nog geen jaar getrouwd);119.0;;36.0;1.0;3.0;5.0;4.0;23.0;83.0
132;Man 2e, vrouw 1e generatie allochtoon;Westers;2001 (Twee jaar getrouwd);381.0;;54.0;6.0;4.0;8.0;30.0;6.0;327.0
133;Man 2e, vrouw 1e generatie allochtoon;Westers;2002 (Eén jaar getrouwd);391.0;;58.0;5.0;6.0;8.0;26.0;13.0;333.0
134;Man 2e, vrouw 1e generatie allochtoon;Westers;2003 (Nog geen jaar getrouwd);326.0;;56.0;5.0;5.0;8.0;24.0;14.0;270.0
135;Man 1e gen. allochtoon, vrouw autochtoon;Totaal vrouwen;2001 (Twee jaar getrouwd);2319.0;;1189.0;166.0;115.0;172.0;189.0;547.0;1130.0
136;Man 1e gen. allochtoon, vrouw autochtoon;Totaal vrouwen;2002 (Eén jaar getrouwd);2503.0;;1290.0;162.0;113.0;175.0;244.0;596.0;1213.0
137;Man 1e gen. allochtoon, vrouw autochtoon;Totaal vrouwen;2003 (Nog geen jaar getrouwd);2205.0;;1017.0;130.0;101.0;166.0;151.0;469.0;1188.0
138;Man 1e gen. allochtoon, vrouw autochtoon;Autochtoon;2001 (Twee jaar getrouwd);2319.0;;1189.0;166.0;115.0;172.0;189.0;547.0;1130.0
139;Man 1e gen. allochtoon, vrouw autochtoon;Autochtoon;2002 (Eén jaar getrouwd);2503.0;;1290.0;162.0;113.0;175.0;244.0;596.0;1213.0
140;Man 1e gen. allochtoon, vrouw autochtoon;Autochtoon;2003 (Nog geen jaar getrouwd);2205.0;;1017.0;130.0;101.0;166.0;151.0;469.0;1188.0
141;Man 1e gen. allochtoon, vrouw autochtoon;Totaal niet-westers;2001 (Twee jaar getrouwd);;;;;;;;;
142;Man 1e gen. allochtoon, vrouw autochtoon;Totaal niet-westers;2002 (Eén jaar getrouwd);;;;;;;;;
143;Man 1e gen. allochtoon, vrouw autochtoon;Totaal niet-westers;2003 (Nog geen jaar getrouwd);;;;;;;;;
144;Man 1e gen. allochtoon, vrouw autochtoon;Marokko;2001 (Twee jaar getrouwd);;;;;;;;;
145;Man 1e gen. allochtoon, vrouw autochtoon;Marokko;2002 (Eén jaar getrouwd);;;;;;;;;
146;Man 1e gen. allochtoon, vrouw autochtoon;Marokko;2003 (Nog geen jaar getrouwd);;;;;;;;;
147;Man 1e gen. allochtoon, vrouw autochtoon;Nederlandse Antillen + Aruba;2001 (Twee jaar getrouwd);;;;;;;;;
148;Man 1e gen. allochtoon, vrouw autochtoon;Nederlandse Antillen + Aruba;2002 (Eén jaar getrouwd);;;;;;;;;
149;Man 1e gen. allochtoon, vrouw autochtoon;Nederlandse Antillen + Aruba;2003 (Nog geen jaar getrouwd);;;;;;;;;
150;Man 1e gen. allochtoon, vrouw autochtoon;Suriname;2001 (Twee jaar getrouwd);;;;;;;;;
151;Man 1e gen. allochtoon, vrouw autochtoon;Suriname;2002 (Eén jaar getrouwd);;;;;;;;;
152;Man 1e gen. allochtoon, vrouw autochtoon;Suriname;2003 (Nog geen jaar getrouwd);;;;;;;;;
153;Man 1e gen. allochtoon, vrouw autochtoon;Turkije;2001 (Twee jaar getrouwd);;;;;;;;;
154;Man 1e gen. allochtoon, vrouw autochtoon;Turkije;2002 (Eén jaar getrouwd);;;;;;;;;
155;Man 1e gen. allochtoon, vrouw autochtoon;Turkije;2003 (Nog geen jaar getrouwd);;;;;;;;;
156;Man 1e gen. allochtoon, vrouw autochtoon;Overige niet-westers;2001 (Twee jaar getrouwd);;;;;;;;;
157;Man 1e gen. allochtoon, vrouw autochtoon;Overige niet-westers;2002 (Eén jaar getrouwd);;;;;;;;;
158;Man 1e gen. allochtoon, vrouw autochtoon;Overige niet-westers;2003 (Nog geen jaar getrouwd);;;;;;;;;
159;Man 1e gen. allochtoon, vrouw autochtoon;Westers;2001 (Twee jaar getrouwd);;;;;;;;;
160;Man 1e gen. allochtoon, vrouw autochtoon;Westers;2002 (Eén jaar getrouwd);;;;;;;;;
161;Man 1e gen. allochtoon, vrouw autochtoon;Westers;2003 (Nog geen jaar getrouwd);;;;;;;;;
162;Man autochtoon, vrouw 1e gen. allochtoon;Totaal vrouwen;2001 (Twee jaar getrouwd);4777.0;4777.0;;;;;;;
163;Man autochtoon, vrouw 1e gen. allochtoon;Totaal vrouwen;2002 (Eén jaar getrouwd);5161.0;5161.0;;;;;;;
164;Man autochtoon, vrouw 1e gen. allochtoon;Totaal vrouwen;2003 (Nog geen jaar getrouwd);4457.0;4457.0;;;;;;;
165;Man autochtoon, vrouw 1e gen. allochtoon;Autochtoon;2001 (Twee jaar getrouwd);;;;;;;;;
166;Man autochtoon, vrouw 1e gen. allochtoon;Autochtoon;2002 (Eén jaar getrouwd);;;;;;;;;
167;Man autochtoon, vrouw 1e gen. allochtoon;Autochtoon;2003 (Nog geen jaar getrouwd);;;;;;;;;
168;Man autochtoon, vrouw 1e gen. allochtoon;Totaal niet-westers;2001 (Twee jaar getrouwd);2053.0;2053.0;;;;;;;
169;Man autochtoon, vrouw 1e gen. allochtoon;Totaal niet-westers;2002 (Eén jaar getrouwd);2142.0;2142.0;;;;;;;
170;Man autochtoon, vrouw 1e gen. allochtoon;Totaal niet-westers;2003 (Nog geen jaar getrouwd);1771.0;1771.0;;;;;;;
171;Man autochtoon, vrouw 1e gen. allochtoon;Marokko;2001 (Twee jaar getrouwd);135.0;135.0;;;;;;;
172;Man autochtoon, vrouw 1e gen. allochtoon;Marokko;2002 (Eén jaar getrouwd);104.0;104.0;;;;;;;
173;Man autochtoon, vrouw 1e gen. allochtoon;Marokko;2003 (Nog geen jaar getrouwd);90.0;90.0;;;;;;;
174;Man autochtoon, vrouw 1e gen. allochtoon;Nederlandse Antillen + Aruba;2001 (Twee jaar getrouwd);109.0;109.0;;;;;;;
175;Man autochtoon, vrouw 1e gen. allochtoon;Nederlandse Antillen + Aruba;2002 (Eén jaar getrouwd);123.0;123.0;;;;;;;
176;Man autochtoon, vrouw 1e gen. allochtoon;Nederlandse Antillen + Aruba;2003 (Nog geen jaar getrouwd);118.0;118.0;;;;;;;
177;Man autochtoon, vrouw 1e gen. allochtoon;Suriname;2001 (Twee jaar getrouwd);346.0;346.0;;;;;;;
178;Man autochtoon, vrouw 1e gen. allochtoon;Suriname;2002 (Eén jaar getrouwd);342.0;342.0;;;;;;;
179;Man autochtoon, vrouw 1e gen. allochtoon;Suriname;2003 (Nog geen jaar getrouwd);290.0;290.0;;;;;;;
180;Man autochtoon, vrouw 1e gen. allochtoon;Turkije;2001 (Twee jaar getrouwd);72.0;72.0;;;;;;;
181;Man autochtoon, vrouw 1e gen. allochtoon;Turkije;2002 (Eén jaar getrouwd);112.0;112.0;;;;;;;
182;Man autochtoon, vrouw 1e gen. allochtoon;Turkije;2003 (Nog geen jaar getrouwd);66.0;66.0;;;;;;;
183;Man autochtoon, vrouw 1e gen. allochtoon;Overige niet-westers;2001 (Twee jaar getrouwd);1391.0;1391.0;;;;;;;
184;Man autochtoon, vrouw 1e gen. allochtoon;Overige niet-westers;2002 (Eén jaar getrouwd);1461.0;1461.0;;;;;;;
185;Man autochtoon, vrouw 1e gen. allochtoon;Overige niet-westers;2003 (Nog geen jaar getrouwd);1207.0;1207.0;;;;;;;
186;Man autochtoon, vrouw 1e gen. allochtoon;Westers;2001 (Twee jaar getrouwd);2724.0;2724.0;;;;;;;
187;Man autochtoon, vrouw 1e gen. allochtoon;Westers;2002 (Eén jaar getrouwd);3019.0;3019.0;;;;;;;
188;Man autochtoon, vrouw 1e gen. allochtoon;Westers;2003 (Nog geen jaar getrouwd);2686.0;2686.0;;;;;;;
189;Man 2e gen. allochtoon, vrouw autochtoon;Totaal vrouwen;2001 (Twee jaar getrouwd);3169.0;;330.0;26.0;76.0;125.0;41.0;62.0;2839.0
190;Man 2e gen. allochtoon, vrouw autochtoon;Totaal vrouwen;2002 (Eén jaar getrouwd);3484.0;;392.0;40.0;89.0;124.0;40.0;99.0;3092.0
191;Man 2e gen. allochtoon, vrouw autochtoon;Totaal vrouwen;2003 (Nog geen jaar getrouwd);3293.0;;376.0;40.0;80.0;127.0;48.0;81.0;2917.0
192;Man 2e gen. allochtoon, vrouw autochtoon;Autochtoon;2001 (Twee jaar getrouwd);3169.0;;330.0;26.0;76.0;125.0;41.0;62.0;2839.0
193;Man 2e gen. allochtoon, vrouw autochtoon;Autochtoon;2002 (Eén jaar getrouwd);3484.0;;392.0;40.0;89.0;124.0;40.0;99.0;3092.0
194;Man 2e gen. allochtoon, vrouw autochtoon;Autochtoon;2003 (Nog geen jaar getrouwd);3293.0;;376.0;40.0;80.0;127.0;48.0;81.0;2917.0
195;Man 2e gen. allochtoon, vrouw autochtoon;Totaal niet-westers;2001 (Twee jaar getrouwd);;;;;;;;;
