ID;Gewassen;BiologischeBestrijders;Perioden;BedrijvenMetBiologischeBestrijders_1;BedrijvenMetBiologischeBestrijders_2;OppervlakteMetBestrijders_3;OppervlakteMetBestrijdersRelatief_4;IngezetteBiologischeBestrijders_5;TotaalOppervlakte_6;OppervlakteMetBiologischeBestrijders_7
246;Bladplanten onder glas;C01 Delphastus pusillus;2012;;;;;;;
247;Bladplanten onder glas;C01 Delphastus pusillus;2016;;;;;;;
248;Bladplanten onder glas;C01 Delphastus pusillus;2020;2.0;0.7;4.0;1.0;9.0;0.0;2.0
249;Bladplanten onder glas;C02 Macrolophus pygmaeus;2012;0.0;0.0;0.0;0.0;0.0;0.0;
250;Bladplanten onder glas;C02 Macrolophus pygmaeus;2016;0.0;0.0;0.0;0.0;0.0;0.0;
251;Bladplanten onder glas;C02 Macrolophus pygmaeus;2020;0.0;0.0;0.0;0.0;0.0;0.0;
252;Bladplanten onder glas;C03 Orius laevigatus;2012;;;;;;;
253;Bladplanten onder glas;C03 Orius laevigatus;2016;;;;;;;
254;Bladplanten onder glas;C03 Orius laevigatus;2020;10.0;4.3;21.0;4.6;1112.0;2.0;53.0
255;Bladplanten onder glas;C99 Roofwants, -vlieg, -kever, overig;2012;;;;;;;
256;Bladplanten onder glas;C99 Roofwants, -vlieg, -kever, overig;2016;29.0;11.9;66.0;16.8;924.0;2.0;14.0
257;Bladplanten onder glas;C99 Roofwants, -vlieg, -kever, overig;2020;47.0;19.5;127.0;27.5;16014.0;35.0;127.0
258;Bladplanten onder glas;D Aaltje totaal;2012;39.0;12.4;125.0;25.9;;;
259;Bladplanten onder glas;D Aaltje totaal;2016;72.0;29.8;182.0;46.4;;;
260;Bladplanten onder glas;D Aaltje totaal;2020;75.0;30.9;188.0;40.9;1584595563.0;3446160.0;8429873.0
261;Bladplanten onder glas;D01 Steinernema carpocapsae;2012;;;;;;;
262;Bladplanten onder glas;D01 Steinernema carpocapsae;2016;24.0;10.1;58.0;14.9;;;
263;Bladplanten onder glas;D01 Steinernema carpocapsae;2020;30.0;12.5;87.0;18.9;104126417.0;226453.0;1200457.0
264;Bladplanten onder glas;D02 Steinernema feltiae;2012;39.0;12.4;125.0;25.9;;;
265;Bladplanten onder glas;D02 Steinernema feltiae;2016;45.0;18.7;128.0;32.7;;;
266;Bladplanten onder glas;D02 Steinernema feltiae;2020;43.0;17.7;122.0;26.6;1410580198.0;3067714.0;11547160.0
267;Bladplanten onder glas;D99 Aaltje, overig;2012;;;;;;;
268;Bladplanten onder glas;D99 Aaltje, overig;2016;25.0;10.5;52.0;13.4;;;
269;Bladplanten onder glas;D99 Aaltje, overig;2020;18.0;7.3;26.0;5.6;69888948.0;151994.0;2732608.0
270;Chrysanten onder glas;Totaal bestrijders;2012;84.0;43.4;305.0;60.5;;;
271;Chrysanten onder glas;Totaal bestrijders;2016;74.0;65.1;308.0;80.5;;;
272;Chrysanten onder glas;Totaal bestrijders;2020;93.0;81.2;415.0;93.2;;;
273;Chrysanten onder glas;A Roofmijt en rooftrips totaal;2012;84.0;43.4;305.0;60.5;2819521.0;5592.0;9240.0
274;Chrysanten onder glas;A Roofmijt en rooftrips totaal;2016;68.0;60.2;296.0;77.3;1590762.0;4155.0;5376.0
275;Chrysanten onder glas;A Roofmijt en rooftrips totaal;2020;93.0;81.2;415.0;93.2;22365278.0;50241.0;53932.0
276;Chrysanten onder glas;A01 Amblydromalus limonicus;2012;0.0;0.0;0.0;0.0;0.0;0.0;
277;Chrysanten onder glas;A01 Amblydromalus limonicus;2016;0.0;0.0;0.0;0.0;0.0;0.0;
278;Chrysanten onder glas;A01 Amblydromalus limonicus;2020;0.0;0.0;0.0;0.0;0.0;0.0;
279;Chrysanten onder glas;A02 Amblyseius degenerans;2012;;;;;;;
280;Chrysanten onder glas;A02 Amblyseius degenerans;2016;;;;;;;
281;Chrysanten onder glas;A02 Amblyseius degenerans;2020;;;;;;;
282;Chrysanten onder glas;A03 Amblyseius swirskii;2012;;;;;;;
283;Chrysanten onder glas;A03 Amblyseius swirskii;2016;;;;;;;
284;Chrysanten onder glas;A03 Amblyseius swirskii;2020;2.0;1.5;4.0;0.9;259682.0;583.0;62500.0
285;Chrysanten onder glas;A04 Macrocheles robustulus;2012;;;;;;;
286;Chrysanten onder glas;A04 Macrocheles robustulus;2016;;;;;;;
287;Chrysanten onder glas;A04 Macrocheles robustulus;2020;2.0;1.6;5.0;1.1;329390.0;740.0;65714.0
288;Chrysanten onder glas;A05 Neioseiulus californicus;2012;;;;;;;
289;Chrysanten onder glas;A05 Neioseiulus californicus;2016;;;;;;;
290;Chrysanten onder glas;A05 Neioseiulus californicus;2020;1.0;1.2;0.0;0.1;175.0;0.0;735.0
291;Chrysanten onder glas;A06 Neioseiulus cucumeris;2012;58.0;30.3;223.0;44.1;2642192.0;5241.0;11871.0
292;Chrysanten onder glas;A06 Neioseiulus cucumeris;2016;43.0;38.1;208.0;54.3;982053.0;2565.0;4722.0
293;Chrysanten onder glas;A06 Neioseiulus cucumeris;2020;16.0;13.8;71.0;15.9;378603.0;850.0;5340.0
294;Chrysanten onder glas;A07 Phytoseiulus persimilis;2012;84.0;43.4;305.0;60.5;111444.0;221.0;365.0
295;Chrysanten onder glas;A07 Phytoseiulus persimilis;2016;66.0;58.4;293.0;76.5;164057.0;428.0;560.0
296;Chrysanten onder glas;A07 Phytoseiulus persimilis;2020;88.0;76.8;403.0;90.5;155817.0;350.0;387.0
297;Chrysanten onder glas;A08 Stratiolaelaps scimitus;2012;;;;;;;
298;Chrysanten onder glas;A08 Stratiolaelaps scimitus;2016;;;;;;;
299;Chrysanten onder glas;A08 Stratiolaelaps scimitus;2020;;;;;;;
300;Chrysanten onder glas;A09 Transeius montdorensis;2012;;;;;;;
301;Chrysanten onder glas;A09 Transeius montdorensis;2016;25.0;22.0;127.0;33.2;324392.0;847.0;2549.0
302;Chrysanten onder glas;A09 Transeius montdorensis;2020;81.0;70.0;394.0;88.6;21241470.0;47717.0;53859.0
303;Chrysanten onder glas;A99 Roofmijt en rooftrips, overig;2012;;;;;;;
304;Chrysanten onder glas;A99 Roofmijt en rooftrips, overig;2016;;;;;;;
305;Chrysanten onder glas;A99 Roofmijt en rooftrips, overig;2020;1.0;1.2;0.0;0.1;141.0;0.0;400.0
306;Chrysanten onder glas;B Sluipwesp en galmug totaal;2012;30.0;15.6;146.0;29.0;2043.0;4.0;14.0
307;Chrysanten onder glas;B Sluipwesp en galmug totaal;2016;34.0;29.8;177.0;46.2;1971.0;5.0;11.0
308;Chrysanten onder glas;B Sluipwesp en galmug totaal;2020;68.0;58.7;303.0;68.0;8933.0;20.0;29.0
309;Chrysanten onder glas;B01 Aphidius colemani;2012;;;;;;;
310;Chrysanten onder glas;B01 Aphidius colemani;2016;;;;;;;
311;Chrysanten onder glas;B01 Aphidius colemani;2020;16.0;14.2;79.0;17.6;1586.0;4.0;20.0
312;Chrysanten onder glas;B02 Aphidius ervi;2012;;;;;;;
313;Chrysanten onder glas;B02 Aphidius ervi;2016;;;;;;;
314;Chrysanten onder glas;B02 Aphidius ervi;2020;5.0;4.4;11.0;2.5;115.0;0.0;10.0
315;Chrysanten onder glas;B03 Aphidoletes aphidimyza;2012;;;;;;;
316;Chrysanten onder glas;B03 Aphidoletes aphidimyza;2016;;;;;;;
317;Chrysanten onder glas;B03 Aphidoletes aphidimyza;2020;7.0;5.8;14.0;3.1;678.0;2.0;49.0
318;Chrysanten onder glas;B04 Diglyphus isaea;2012;30.0;15.6;146.0;29.0;937.0;2.0;6.0
319;Chrysanten onder glas;B04 Diglyphus isaea;2016;34.0;29.8;177.0;46.2;707.0;2.0;4.0
320;Chrysanten onder glas;B04 Diglyphus isaea;2020;62.0;54.1;286.0;64.1;3151.0;7.0;11.0
321;Chrysanten onder glas;B05 Encarsia formosa;2012;0.0;0.0;0.0;0.0;0.0;0.0;
322;Chrysanten onder glas;B05 Encarsia formosa;2016;0.0;0.0;0.0;0.0;0.0;0.0;
323;Chrysanten onder glas;B05 Encarsia formosa;2020;0.0;0.0;0.0;0.0;0.0;0.0;
324;Chrysanten onder glas;B06 Eretmocerus eremicus;2012;0.0;0.0;0.0;0.0;0.0;0.0;
325;Chrysanten onder glas;B06 Eretmocerus eremicus;2016;0.0;0.0;0.0;0.0;0.0;0.0;
326;Chrysanten onder glas;B06 Eretmocerus eremicus;2020;0.0;0.0;0.0;0.0;0.0;0.0;
327;Chrysanten onder glas;B07 Feltiella acarisuga;2012;0.0;0.0;0.0;0.0;0.0;0.0;
328;Chrysanten onder glas;B07 Feltiella acarisuga;2016;0.0;0.0;0.0;0.0;0.0;0.0;
329;Chrysanten onder glas;B07 Feltiella acarisuga;2020;0.0;0.0;0.0;0.0;0.0;0.0;
330;Chrysanten onder glas;B99 Sluipwesp en galmug, overig;2012;;;;;;;
331;Chrysanten onder glas;B99 Sluipwesp en galmug, overig;2016;;;;;;;
332;Chrysanten onder glas;B99 Sluipwesp en galmug, overig;2020;15.0;13.0;52.0;11.7;3402.0;8.0;65.0
333;Chrysanten onder glas;C Roofwants, -vlieg, -kever totaal;2012;37.0;19.0;140.0;27.8;945.0;2.0;7.0
334;Chrysanten onder glas;C Roofwants, -vlieg, -kever totaal;2016;;;;;;;
335;Chrysanten onder glas;C Roofwants, -vlieg, -kever totaal;2020;12.0;10.1;46.0;10.4;18252.0;41.0;393.0
336;Chrysanten onder glas;C01 Delphastus pusillus;2012;0.0;0.0;0.0;0.0;0.0;0.0;
337;Chrysanten onder glas;C01 Delphastus pusillus;2016;0.0;0.0;0.0;0.0;0.0;0.0;
338;Chrysanten onder glas;C01 Delphastus pusillus;2020;0.0;0.0;0.0;0.0;0.0;0.0;
339;Chrysanten onder glas;C02 Macrolophus pygmaeus;2012;0.0;0.0;0.0;0.0;0.0;0.0;
340;Chrysanten onder glas;C02 Macrolophus pygmaeus;2016;0.0;0.0;0.0;0.0;0.0;0.0;
341;Chrysanten onder glas;C02 Macrolophus pygmaeus;2020;0.0;0.0;0.0;0.0;0.0;0.0;
342;Chrysanten onder glas;C03 Orius laevigatus;2012;;;;;;;
343;Chrysanten onder glas;C03 Orius laevigatus;2016;;;;;;;
344;Chrysanten onder glas;C03 Orius laevigatus;2020;10.0;8.4;39.0;8.7;15015.0;34.0;388.0
345;Chrysanten onder glas;C99 Roofwants, -vlieg, -kever, overig;2012;37.0;19.0;140.0;27.8;945.0;2.0;7.0
346;Chrysanten onder glas;C99 Roofwants, -vlieg, -kever, overig;2016;;;;;;;
347;Chrysanten onder glas;C99 Roofwants, -vlieg, -kever, overig;2020;2.0;1.7;8.0;1.7;3237.0;7.0;418.0
348;Chrysanten onder glas;D Aaltje totaal;2012;24.0;12.2;80.0;15.8;;;
349;Chrysanten onder glas;D Aaltje totaal;2016;54.0;47.6;223.0;58.3;;;
350;Chrysanten onder glas;D Aaltje totaal;2020;11.0;9.3;56.0;12.7;220632221.0;495625.0;3906807.0
351;Chrysanten onder glas;D01 Steinernema carpocapsae;2012;;;;;;;
352;Chrysanten onder glas;D01 Steinernema carpocapsae;2016;;;;;;;
353;Chrysanten onder glas;D01 Steinernema carpocapsae;2020;2.0;1.8;10.0;2.3;6819552.0;15319.0;675776.0
354;Chrysanten onder glas;D02 Steinernema feltiae;2012;24.0;12.2;80.0;15.8;;;
355;Chrysanten onder glas;D02 Steinernema feltiae;2016;46.0;40.3;203.0;52.9;;;
356;Chrysanten onder glas;D02 Steinernema feltiae;2020;9.0;7.5;46.0;10.4;213812669.0;480305.0;4609784.0
357;Chrysanten onder glas;D99 Aaltje, overig;2012;;;;;;;
358;Chrysanten onder glas;D99 Aaltje, overig;2016;;;;;;;
359;Chrysanten onder glas;D99 Aaltje, overig;2020;;;;;;;
360;Gerbera's onder glas;Totaal bestrijders;2012;55.0;80.8;150.0;88.0;;;
361;Gerbera's onder glas;Totaal bestrijders;2016;47.0;84.5;138.0;73.1;;;
362;Gerbera's onder glas;Totaal bestrijders;2020;43.0;92.6;160.0;97.5;;;
363;Gerbera's onder glas;A Roofmijt en rooftrips totaal;2012;48.0;71.3;131.0;76.8;727048.0;4270.0;5557.0
364;Gerbera's onder glas;A Roofmijt en rooftrips totaal;2016;43.0;76.9;128.0;67.9;475086.0;2526.0;3720.0
365;Gerbera's onder glas;A Roofmijt en rooftrips totaal;2020;43.0;92.6;160.0;97.5;1958927.0;11920.0;12221.0
366;Gerbera's onder glas;A01 Amblydromalus limonicus;2012;10.0;14.4;32.0;18.9;5331.0;31.0;165.0
367;Gerbera's onder glas;A01 Amblydromalus limonicus;2016;;;;;;;
368;Gerbera's onder glas;A01 Amblydromalus limonicus;2020;3.0;6.8;13.0;7.8;8823.0;54.0;686.0
369;Gerbera's onder glas;A02 Amblyseius degenerans;2012;;;;;;;
370;Gerbera's onder glas;A02 Amblyseius degenerans;2016;;;;;;;
371;Gerbera's onder glas;A02 Amblyseius degenerans;2020;;;;;;;
372;Gerbera's onder glas;A03 Amblyseius swirskii;2012;35.0;52.1;98.0;57.8;103913.0;610.0;1055.0
373;Gerbera's onder glas;A03 Amblyseius swirskii;2016;37.0;65.6;115.0;60.9;120972.0;643.0;1056.0
374;Gerbera's onder glas;A03 Amblyseius swirskii;2020;28.0;61.4;110.0;66.9;206624.0;1257.0;1879.0
375;Gerbera's onder glas;A04 Macrocheles robustulus;2012;;;;;;;
376;Gerbera's onder glas;A04 Macrocheles robustulus;2016;;;;;;;
377;Gerbera's onder glas;A04 Macrocheles robustulus;2020;2.0;3.7;3.0;1.6;4042.0;25.0;1500.0
378;Gerbera's onder glas;A05 Neioseiulus californicus;2012;;;;;;;
379;Gerbera's onder glas;A05 Neioseiulus californicus;2016;;;;;;;
380;Gerbera's onder glas;A05 Neioseiulus californicus;2020;;;;;;;
381;Gerbera's onder glas;A06 Neioseiulus cucumeris;2012;35.0;51.1;105.0;61.4;499698.0;2935.0;4780.0
382;Gerbera's onder glas;A06 Neioseiulus cucumeris;2016;34.0;60.9;111.0;59.0;331067.0;1760.0;2985.0
383;Gerbera's onder glas;A06 Neioseiulus cucumeris;2020;36.0;78.4;143.0;86.8;864160.0;5258.0;6055.0
384;Gerbera's onder glas;A07 Phytoseiulus persimilis;2012;24.0;34.9;70.0;40.9;9599.0;56.0;138.0
385;Gerbera's onder glas;A07 Phytoseiulus persimilis;2016;;;;;;;
386;Gerbera's onder glas;A07 Phytoseiulus persimilis;2020;12.0;26.1;63.0;38.3;3513.0;21.0;56.0
387;Gerbera's onder glas;A08 Stratiolaelaps scimitus;2012;;;;;;;
388;Gerbera's onder glas;A08 Stratiolaelaps scimitus;2016;;;;;;;
389;Gerbera's onder glas;A08 Stratiolaelaps scimitus;2020;6.0;13.0;33.0;20.1;21980.0;134.0;665.0
390;Gerbera's onder glas;A09 Transeius montdorensis;2012;25.0;37.2;64.0;37.6;98877.0;581.0;1543.0
391;Gerbera's onder glas;A09 Transeius montdorensis;2016;;;;;;;
392;Gerbera's onder glas;A09 Transeius montdorensis;2020;31.0;68.5;121.0;73.6;839484.0;5108.0;6942.0
393;Gerbera's onder glas;A99 Roofmijt en rooftrips, overig;2012;;;;;;;
394;Gerbera's onder glas;A99 Roofmijt en rooftrips, overig;2016;;;;;;;
395;Gerbera's onder glas;A99 Roofmijt en rooftrips, overig;2020;3.0;6.5;16.0;9.6;10302.0;63.0;654.0
396;Gerbera's onder glas;B Sluipwesp en galmug totaal;2012;54.0;78.8;143.0;84.0;24879.0;146.0;174.0
397;Gerbera's onder glas;B Sluipwesp en galmug totaal;2016;41.0;73.1;124.0;66.1;39168.0;208.0;315.0
398;Gerbera's onder glas;B Sluipwesp en galmug totaal;2020;41.0;89.2;154.0;93.8;229966.0;1399.0;1492.0
399;Gerbera's onder glas;B01 Aphidius colemani;2012;;;;;;;
400;Gerbera's onder glas;B01 Aphidius colemani;2016;;;;;;;
401;Gerbera's onder glas;B01 Aphidius colemani;2020;6.0;13.8;23.0;13.8;69.0;0.0;3.0
402;Gerbera's onder glas;B02 Aphidius ervi;2012;;;;;;;
403;Gerbera's onder glas;B02 Aphidius ervi;2016;;;;;;;
404;Gerbera's onder glas;B02 Aphidius ervi;2020;2.0;3.7;3.0;1.5;1.0;0.0;1.0
405;Gerbera's onder glas;B03 Aphidoletes aphidimyza;2012;;;;;;;
406;Gerbera's onder glas;B03 Aphidoletes aphidimyza;2016;;;;;;;
407;Gerbera's onder glas;B03 Aphidoletes aphidimyza;2020;;;;;;;
408;Gerbera's onder glas;B04 Diglyphus isaea;2012;32.0;47.7;91.0;53.4;541.0;3.0;6.0
409;Gerbera's onder glas;B04 Diglyphus isaea;2016;19.0;34.2;59.0;31.3;1081.0;6.0;18.0
410;Gerbera's onder glas;B04 Diglyphus isaea;2020;22.0;47.6;89.0;54.0;1039.0;6.0;12.0
411;Gerbera's onder glas;B05 Encarsia formosa;2012;47.0;69.3;124.0;72.8;23710.0;139.0;191.0
412;Gerbera's onder glas;B05 Encarsia formosa;2016;39.0;69.4;121.0;64.5;33052.0;176.0;273.0
413;Gerbera's onder glas;B05 Encarsia formosa;2020;35.0;75.8;127.0;77.3;53844.0;328.0;424.0
414;Gerbera's onder glas;B06 Eretmocerus eremicus;2012;;;;;;;
415;Gerbera's onder glas;B06 Eretmocerus eremicus;2016;;;;;;;
416;Gerbera's onder glas;B06 Eretmocerus eremicus;2020;13.0;27.2;50.0;30.4;6864.0;42.0;137.0
417;Gerbera's onder glas;B07 Feltiella acarisuga;2012;16.0;23.6;49.0;29.0;38.0;0.0;1.0
418;Gerbera's onder glas;B07 Feltiella acarisuga;2016;;;;;;;
419;Gerbera's onder glas;B07 Feltiella acarisuga;2020;11.0;23.5;48.0;29.3;57.0;0.0;1.0
420;Gerbera's onder glas;B99 Sluipwesp en galmug, overig;2012;;;;;;;
421;Gerbera's onder glas;B99 Sluipwesp en galmug, overig;2016;;;;;;;
422;Gerbera's onder glas;B99 Sluipwesp en galmug, overig;2020;30.0;64.4;123.0;74.6;168092.0;1023.0;1371.0
423;Gerbera's onder glas;C Roofwants, -vlieg, -kever totaal;2012;31.0;46.1;80.0;47.3;3721.0;22.0;46.0
424;Gerbera's onder glas;C Roofwants, -vlieg, -kever totaal;2016;30.0;54.2;98.0;51.9;667.0;4.0;7.0
425;Gerbera's onder glas;C Roofwants, -vlieg, -kever totaal;2020;35.0;75.1;134.0;81.8;1874.0;11.0;14.0
426;Gerbera's onder glas;C01 Delphastus pusillus;2012;24.0;34.7;60.0;35.0;189.0;1.0;3.0
427;Gerbera's onder glas;C01 Delphastus pusillus;2016;26.0;45.8;88.0;46.8;239.0;1.0;3.0
428;Gerbera's onder glas;C01 Delphastus pusillus;2020;28.0;61.0;116.0;70.4;1045.0;6.0;9.0
429;Gerbera's onder glas;C02 Macrolophus pygmaeus;2012;;;;;;;
430;Gerbera's onder glas;C02 Macrolophus pygmaeus;2016;;;;;;;
431;Gerbera's onder glas;C02 Macrolophus pygmaeus;2020;2.0;3.3;8.0;4.6;81.0;0.0;11.0
432;Gerbera's onder glas;C03 Orius laevigatus;2012;;;;;;;
433;Gerbera's onder glas;C03 Orius laevigatus;2016;;;;;;;
434;Gerbera's onder glas;C03 Orius laevigatus;2020;6.0;13.6;26.0;16.0;117.0;1.0;4.0
435;Gerbera's onder glas;C99 Roofwants, -vlieg, -kever, overig;2012;10.0;15.3;27.0;16.0;1532.0;9.0;56.0
436;Gerbera's onder glas;C99 Roofwants, -vlieg, -kever, overig;2016;13.0;23.7;39.0;21.0;427.0;2.0;11.0
437;Gerbera's onder glas;C99 Roofwants, -vlieg, -kever, overig;2020;11.0;23.2;50.0;30.3;631.0;4.0;13.0
438;Gerbera's onder glas;D Aaltje totaal;2012;;;;;;;
439;Gerbera's onder glas;D Aaltje totaal;2016;;;;;;;
440;Gerbera's onder glas;D Aaltje totaal;2020;3.0;6.3;18.0;10.9;129365937.0;787176.0;7209446.0
441;Gerbera's onder glas;D01 Steinernema carpocapsae;2012;;;;;;;
442;Gerbera's onder glas;D01 Steinernema carpocapsae;2016;;;;;;;
443;Gerbera's onder glas;D01 Steinernema carpocapsae;2020;3.0;6.3;18.0;10.9;33564062.0;204233.0;1870495.0
444;Gerbera's onder glas;D02 Steinernema feltiae;2012;;;;;;;
445;Gerbera's onder glas;D02 Steinernema feltiae;2016;;;;;;;
446;Gerbera's onder glas;D02 Steinernema feltiae;2020;1.0;2.8;13.0;8.2;95801876.0;582943.0;7142857.0
447;Gerbera's onder glas;D99 Aaltje, overig;2012;;;;;;;
448;Gerbera's onder glas;D99 Aaltje, overig;2016;;;;;;;
449;Gerbera's onder glas;D99 Aaltje, overig;2020;;;;;;;
450;Komkommers;Totaal bestrijders;2012;198.0;78.4;540.0;86.8;;;
451;Komkommers;Totaal bestrijders;2016;209.0;99.7;554.0;99.9;;;
452;Komkommers;Totaal bestrijders;2020;190.0;88.9;594.0;100.0;;;
453;Komkommers;A Roofmijt en rooftrips totaal;2012;195.0;77.2;539.0;86.7;2710291.0;4358.0;5027.0
454;Komkommers;A Roofmijt en rooftrips totaal;2016;204.0;96.9;543.0;98.0;1666436.0;3007.0;3067.0
455;Komkommers;A Roofmijt en rooftrips totaal;2020;182.0;84.9;592.0;99.5;4230455.0;7113.0;7151.0
456;Komkommers;A01 Amblydromalus limonicus;2012;29.0;11.5;119.0;19.1;2698.0;4.0;23.0
457;Komkommers;A01 Amblydromalus limonicus;2016;13.0;6.2;38.0;6.8;4082.0;7.0;108.0
458;Komkommers;A01 Amblydromalus limonicus;2020;6.0;2.7;28.0;4.7;185.0;0.0;7.0
459;Komkommers;A02 Amblyseius degenerans;2012;;;;;;;
460;Komkommers;A02 Amblyseius degenerans;2016;;;;;;;
461;Komkommers;A02 Amblyseius degenerans;2020;;;;;;;
462;Komkommers;A03 Amblyseius swirskii;2012;171.0;67.4;511.0;82.2;1042550.0;1677.0;2038.0
463;Komkommers;A03 Amblyseius swirskii;2016;180.0;85.9;500.0;90.2;1013398.0;1828.0;2027.0
464;Komkommers;A03 Amblyseius swirskii;2020;134.0;62.5;517.0;86.9;1521126.0;2558.0;2945.0
465;Komkommers;A04 Macrocheles robustulus;2012;;;;;;;
466;Komkommers;A04 Macrocheles robustulus;2016;;;;;;;
467;Komkommers;A04 Macrocheles robustulus;2020;2.0;1.0;5.0;0.8;1294.0;2.0;263.0
468;Komkommers;A05 Neioseiulus californicus;2012;110.0;43.4;316.0;50.8;468995.0;754.0;1484.0
469;Komkommers;A05 Neioseiulus californicus;2016;115.0;54.7;347.0;62.6;364236.0;657.0;1050.0
470;Komkommers;A05 Neioseiulus californicus;2020;112.0;52.1;389.0;65.4;592016.0;995.0;1522.0
471;Komkommers;A06 Neioseiulus cucumeris;2012;83.0;32.9;239.0;38.4;917599.0;1476.0;3845.0
472;Komkommers;A06 Neioseiulus cucumeris;2016;25.0;12.1;69.0;12.4;57636.0;104.0;838.0
473;Komkommers;A06 Neioseiulus cucumeris;2020;45.0;21.2;158.0;26.6;466428.0;784.0;2944.0
474;Komkommers;A07 Phytoseiulus persimilis;2012;149.0;58.9;443.0;71.3;62451.0;100.0;141.0
475;Komkommers;A07 Phytoseiulus persimilis;2016;168.0;80.2;481.0;86.8;156817.0;283.0;326.0
476;Komkommers;A07 Phytoseiulus persimilis;2020;143.0;66.7;508.0;85.4;108103.0;182.0;213.0
477;Komkommers;A08 Stratiolaelaps scimitus;2012;;;;;;;
478;Komkommers;A08 Stratiolaelaps scimitus;2016;;;;;;;
479;Komkommers;A08 Stratiolaelaps scimitus;2020;2.0;1.0;4.0;0.7;17519.0;29.0;4009.0
480;Komkommers;A09 Transeius montdorensis;2012;37.0;14.6;119.0;19.2;215232.0;346.0;1802.0
481;Komkommers;A09 Transeius montdorensis;2016;28.0;13.4;75.0;13.6;63187.0;114.0;838.0
482;Komkommers;A09 Transeius montdorensis;2020;45.0;21.1;165.0;27.7;1505556.0;2531.0;9129.0
483;Komkommers;A99 Roofmijt en rooftrips, overig;2012;;;;;;;
484;Komkommers;A99 Roofmijt en rooftrips, overig;2016;20.0;9.3;25.0;4.5;7081.0;13.0;282.0
485;Komkommers;A99 Roofmijt en rooftrips, overig;2020;20.0;9.4;57.0;9.7;18227.0;31.0;317.0
486;Komkommers;B Sluipwesp en galmug totaal;2012;95.0;37.7;276.0;44.4;35545.0;57.0;129.0
487;Komkommers;B Sluipwesp en galmug totaal;2016;160.0;76.3;460.0;83.0;78555.0;142.0;171.0
488;Komkommers;B Sluipwesp en galmug totaal;2020;130.0;61.0;411.0;69.0;102716.0;173.0;250.0
489;Komkommers;B01 Aphidius colemani;2012;;;;;;;
490;Komkommers;B01 Aphidius colemani;2016;35.0;16.6;79.0;14.3;7106.0;13.0;90.0
491;Komkommers;B01 Aphidius colemani;2020;69.0;32.0;203.0;34.1;11812.0;20.0;58.0
492;Komkommers;B02 Aphidius ervi;2012;;;;;;;
493;Komkommers;B02 Aphidius ervi;2016;18.0;8.8;32.0;5.8;972.0;2.0;30.0
494;Komkommers;B02 Aphidius ervi;2020;31.0;14.4;71.0;12.0;3023.0;5.0;42.0
495;Komkommers;B03 Aphidoletes aphidimyza;2012;;;;;;;
496;Komkommers;B03 Aphidoletes aphidimyza;2016;47.0;22.2;103.0;18.7;11204.0;20.0;108.0
497;Komkommers;B03 Aphidoletes aphidimyza;2020;44.0;20.6;138.0;23.1;24642.0;41.0;179.0
498;Komkommers;B04 Diglyphus isaea;2012;;;;;;;
499;Komkommers;B04 Diglyphus isaea;2016;;;;;;;
500;Komkommers;B04 Diglyphus isaea;2020;6.0;2.8;20.0;3.3;16.0;0.0;1.0
501;Komkommers;B05 Encarsia formosa;2012;44.0;17.3;142.0;22.8;29632.0;48.0;209.0
502;Komkommers;B05 Encarsia formosa;2016;106.0;50.4;329.0;59.4;24813.0;45.0;75.0
503;Komkommers;B05 Encarsia formosa;2020;61.0;28.5;243.0;40.8;30895.0;52.0;127.0
504;Komkommers;B06 Eretmocerus eremicus;2012;;;;;;;
505;Komkommers;B06 Eretmocerus eremicus;2016;79.0;37.8;279.0;50.3;31170.0;56.0;112.0
506;Komkommers;B06 Eretmocerus eremicus;2020;51.0;24.0;198.0;33.3;22774.0;38.0;115.0
507;Komkommers;B07 Feltiella acarisuga;2012;44.0;17.4;173.0;27.9;112.0;0.0;1.0
508;Komkommers;B07 Feltiella acarisuga;2016;90.0;42.9;262.0;47.2;1423.0;3.0;5.0
509;Komkommers;B07 Feltiella acarisuga;2020;54.0;25.2;182.0;30.7;2123.0;4.0;12.0
510;Komkommers;B99 Sluipwesp en galmug, overig;2012;;;;;;;
511;Komkommers;B99 Sluipwesp en galmug, overig;2016;14.0;6.9;52.0;9.4;1481.0;3.0;28.0
512;Komkommers;B99 Sluipwesp en galmug, overig;2020;19.0;8.7;36.0;6.0;7432.0;12.0;209.0
513;Komkommers;C Roofwants, -vlieg, -kever totaal;2012;24.0;9.4;62.0;9.9;894.0;1.0;14.0
514;Komkommers;C Roofwants, -vlieg, -kever totaal;2016;26.0;12.4;85.0;15.3;1934.0;3.0;23.0
515;Komkommers;C Roofwants, -vlieg, -kever totaal;2020;18.0;8.6;47.0;8.0;2421.0;4.0;51.0
516;Komkommers;C01 Delphastus pusillus;2012;;;;;;;
517;Komkommers;C01 Delphastus pusillus;2016;;;;;;;
518;Komkommers;C01 Delphastus pusillus;2020;;;;;;;
519;Komkommers;C02 Macrolophus pygmaeus;2012;;;;;;;
520;Komkommers;C02 Macrolophus pygmaeus;2016;;;;;;;
521;Komkommers;C02 Macrolophus pygmaeus;2020;2.0;1.0;1.0;0.2;1.0;0.0;1.0
522;Komkommers;C03 Orius laevigatus;2012;18.0;7.1;50.0;8.0;665.0;1.0;13.0
523;Komkommers;C03 Orius laevigatus;2016;;;;;;;
