ID;InEnUitvoer;Perioden;Oorspronkelijk_1;Werkdaggecorrigeerd_2;Prijs_3;Oorspronkelijk_4;Werkdaggecorrigeerd_5;Oorspronkelijk_6;Werkdaggecorrigeerd_7;Prijs_8;Oorspronkelijk_9;Werkdaggecorrigeerd_10
134;10;1997 4e kwartaal;50.8;50.8;97.3;52.2;52.2;10.9;11.0;0.9;9.9;9.9
135;10;1997;47.8;47.9;94.8;50.5;50.6;12.5;12.9;1.5;10.8;11.2
136;10;1998 januari;49.3;49.7;93.1;53.0;53.5;9.5;12.4;-0.1;9.6;12.6
137;10;1998 februari;50.0;50.5;92.1;54.3;54.8;10.4;10.5;-0.6;11.1;11.1
138;10;1998 maart;56.5;56.6;92.9;60.9;60.9;17.3;12.0;-0.4;17.8;12.5
139;10;1998 1e kwartaal;51.9;52.3;92.7;56.0;56.4;12.5;11.6;-0.4;12.9;12.1
140;10;1998 april;51.6;51.2;93.6;55.1;54.7;6.1;8.2;-0.9;7.1;9.1
141;10;1998 mei;48.7;49.7;91.2;53.4;54.6;6.7;7.5;-1.8;8.6;9.5
142;10;1998 juni;53.6;53.3;89.6;59.8;59.5;10.8;10.0;-2.9;14.2;13.3
143;10;1998 2e kwartaal;51.3;51.4;91.4;56.1;56.2;7.9;8.6;-1.9;10.0;10.7
144;10;1998 juli;49.4;48.3;90.6;54.6;53.3;5.5;5.5;-4.6;10.7;10.6
145;10;1998 augustus;44.7;46.1;90.6;49.4;50.9;4.9;4.9;-5.7;11.2;11.2
146;10;1998 september;53.2;52.4;90.8;58.6;57.7;3.7;3.7;-5.4;9.6;9.6
147;10;1998 3e kwartaal;49.1;48.9;90.7;54.2;54.0;4.7;4.7;-5.2;10.4;10.4
148;10;1998 oktober;53.1;53.3;90.4;58.7;59.0;0.1;2.8;-6.3;6.8;9.7
149;10;1998 november;52.9;53.5;91.0;58.1;58.8;5.7;2.9;-6.3;12.8;9.8
150;10;1998 december;51.3;49.8;91.8;56.0;54.2;4.4;2.4;-6.6;11.8;9.7
151;10;1998 4e kwartaal;52.4;52.2;91.1;57.6;57.3;3.3;2.7;-6.4;10.4;9.7
152;10;1998;51.2;51.2;91.4;56.0;56.0;7.0;6.8;-3.5;10.9;10.7
153;10;1999 januari;47.7;49.4;85.7;55.7;57.7;-3.3;-0.6;-7.9;5.0;8.0
154;10;1999 februari;48.7;49.2;85.6;56.9;57.5;-2.6;-2.6;-7.1;4.9;4.9
155;10;1999 maart;58.9;57.4;88.1;66.9;65.1;4.2;1.4;-5.2;9.8;6.9
156;10;1999 1e kwartaal;51.8;52.0;86.4;59.8;60.1;-0.4;-0.5;-6.7;6.7;6.6
157;10;1999 april;52.3;51.9;89.2;58.6;58.1;1.4;1.3;-4.6;6.3;6.3
158;10;1999 mei;50.7;52.7;87.5;57.9;60.3;4.0;6.1;-4.0;8.4;10.5
159;10;1999 juni;55.3;53.9;87.8;62.9;61.4;3.2;1.3;-2.0;5.3;3.3
160;10;1999 2e kwartaal;52.7;52.8;88.2;59.8;59.9;2.9;2.8;-3.6;6.6;6.6
161;10;1999 juli;52.0;52.2;89.5;58.1;58.3;5.2;8.1;-1.2;6.5;9.4
162;10;1999 augustus;49.3;49.5;90.3;54.6;54.8;10.3;7.3;-0.2;10.5;7.6
163;10;1999 september;58.4;57.5;92.0;63.4;62.5;9.7;9.7;1.4;8.2;8.2
164;10;1999 3e kwartaal;53.2;53.1;90.6;58.7;58.5;8.4;8.4;0.0;8.3;8.4
165;10;1999 oktober;56.9;58.7;90.8;62.7;64.7;7.2;10.1;0.4;6.8;9.7
166;10;1999 november;60.9;60.0;93.8;64.9;64.0;15.2;12.1;3.1;11.7;8.8
167;10;1999 december;60.8;57.9;96.8;62.9;59.8;18.5;16.3;5.5;12.4;10.3
168;10;1999 4e kwartaal;59.6;58.9;93.8;63.5;62.8;13.6;12.8;3.0;10.3;9.5
169;10;1999;54.3;54.2;89.9;60.5;60.3;6.1;5.8;-1.7;8.0;7.8
170;10;2000 januari;55.9;56.9;90.5;61.8;62.8;17.2;15.0;5.6;11.0;8.9
171;10;2000 februari;61.5;59.2;92.1;66.8;64.2;26.3;20.3;7.6;17.3;11.7
172;10;2000 maart;69.0;67.2;93.5;73.8;71.9;17.2;17.2;6.1;10.4;10.4
173;10;2000 1e kwartaal;62.1;61.1;92.0;67.5;66.3;20.0;17.5;6.4;12.8;10.3
174;10;2000 april;60.4;62.1;93.1;64.9;66.7;15.7;19.8;4.4;10.8;14.8
175;10;2000 mei;66.5;63.2;93.8;70.9;67.3;31.4;19.8;7.3;22.5;11.7
176;10;2000 juni;65.2;66.1;94.0;69.4;70.3;18.0;22.6;7.1;10.2;14.5
177;10;2000 2e kwartaal;64.1;63.8;93.7;68.4;68.1;21.5;20.7;6.2;14.4;13.6
178;10;2000 juli;60.3;62.2;94.6;63.8;65.8;16.0;19.2;5.7;9.8;12.8
179;10;2000 augustus;61.3;59.9;96.4;63.6;62.2;24.4;21.1;6.7;16.6;13.5
180;10;2000 september;68.9;69.7;99.5;69.3;70.1;18.0;21.3;8.1;9.2;12.1
181;10;2000 3e kwartaal;63.5;64.0;96.8;65.6;66.0;19.3;20.5;6.8;11.7;12.8
182;10;2000 oktober;72.8;73.1;99.9;72.9;73.2;28.0;24.5;10.1;16.3;13.1
183;10;2000 november;76.3;75.1;102.0;74.8;73.6;25.2;25.2;8.7;15.1;15.1
184;10;2000 december;69.7;72.8;98.5;70.8;73.8;14.6;25.7;1.8;12.6;23.5
185;10;2000 4e kwartaal;72.9;73.7;100.2;72.8;73.5;22.5;25.1;6.8;14.6;17.1
186;10;2000;65.7;65.6;95.8;68.6;68.5;20.9;21.1;6.6;13.4;13.5
187;10;2001 januari;69.6;68.4;93.0;74.9;73.5;24.6;20.3;2.8;21.2;17.0
188;10;2001 februari;65.8;66.5;94.2;69.8;70.5;7.0;12.4;2.3;4.6;9.8
189;10;2001 maart;74.7;74.8;94.3;79.2;79.3;8.3;11.3;0.9;7.3;10.2
190;10;2001 1e kwartaal;70.0;69.9;93.9;74.6;74.4;12.8;14.4;2.0;10.6;12.2
191;10;2001 april;65.2;66.5;94.3;69.1;70.5;7.9;7.0;1.3;6.5;5.7
192;10;2001 mei;68.9;66.7;94.6;72.9;70.5;3.6;5.6;0.8;2.8;4.8
193;10;2001 juni;68.7;70.2;95.0;72.3;73.9;5.3;6.1;1.0;4.3;5.1
194;10;2001 2e kwartaal;67.6;67.8;94.6;71.4;71.6;5.5;6.2;1.0;4.5;5.2
195;10;2001 juli;64.2;64.4;94.6;67.9;68.1;6.4;3.6;0.0;6.4;3.6
196;10;2001 augustus;62.2;60.8;94.3;66.0;64.5;1.5;1.5;-2.2;3.7;3.7
197;10;2001 september;63.4;65.9;94.9;66.8;69.5;-8.0;-5.4;-4.6;-3.5;-0.8
198;10;2001 3e kwartaal;63.3;63.7;94.6;66.9;67.4;-0.4;-0.4;-2.3;2.1;2.1
199;10;2001 oktober;67.1;65.6;94.2;71.2;69.6;-7.9;-10.3;-5.7;-2.3;-4.9
200;10;2001 november;66.5;65.4;94.7;70.2;69.1;-12.9;-12.9;-7.2;-6.1;-6.1
201;10;2001 december;59.8;62.4;94.0;63.6;66.4;-14.2;-14.3;-4.6;-10.1;-10.1
202;10;2001 4e kwartaal;64.5;64.5;94.3;68.4;68.4;-11.6;-12.5;-5.9;-6.1;-7.0
203;10;2001;66.3;66.5;94.3;70.3;70.5;1.0;1.3;-1.5;2.6;2.9
204;10;2002 januari;60.2;59.1;88.0;68.4;67.1;-13.6;-13.6;-5.4;-8.6;-8.7
205;10;2002 februari;59.1;59.7;88.9;66.5;67.2;-10.2;-10.2;-5.7;-4.8;-4.8
206;10;2002 maart;67.2;69.1;90.3;74.4;76.5;-10.1;-7.6;-4.3;-6.1;-3.5
207;10;2002 1e kwartaal;62.1;62.6;89.1;69.7;70.3;-11.3;-10.4;-5.1;-6.5;-5.6
208;10;2002 april;64.8;64.3;90.9;71.4;70.8;-0.5;-3.2;-3.7;3.2;0.5
209;10;2002 mei;62.0;61.1;89.4;69.3;68.3;-10.1;-8.4;-5.4;-5.0;-3.1
210;10;2002 juni;62.3;64.1;88.8;70.1;72.2;-9.3;-8.6;-6.5;-3.0;-2.3
211;10;2002 2e kwartaal;63.0;63.2;89.7;70.2;70.4;-6.8;-6.8;-5.2;-1.7;-1.6
212;10;2002 juli;59.6;58.2;89.2;66.8;65.2;-7.2;-9.7;-5.6;-1.7;-4.3
213;10;2002 augustus;57.7;58.0;89.9;64.2;64.4;-7.2;-4.7;-4.6;-2.8;-0.1
214;10;2002 september;63.9;64.6;91.2;70.0;70.9;0.7;-2.0;-3.9;4.8;2.0
215;10;2002 3e kwartaal;60.4;60.3;90.1;67.0;66.8;-4.6;-5.4;-4.7;0.1;-0.8
216;10;2002 oktober;67.9;66.4;91.2;74.5;72.8;1.2;1.2;-3.2;4.5;4.5
217;10;2002 november;64.2;65.0;91.3;70.3;71.1;-3.4;-0.7;-3.5;0.2;2.9
218;10;2002 december;60.9;61.9;91.3;66.8;67.8;1.9;-0.8;-2.9;4.9;2.1
219;10;2002 4e kwartaal;64.4;64.4;91.3;70.5;70.6;-0.1;-0.1;-3.2;3.2;3.2
220;10;2002;62.5;62.6;90.1;69.4;69.5;-5.8;-5.8;-4.5;-1.4;-1.3
221;10;2003 januari;63.3;62.1;88.2;71.7;70.4;5.1;5.1;0.2;4.9;4.9
222;10;2003 februari;62.7;63.3;88.9;70.5;71.2;6.1;6.1;0.0;6.0;6.0
223;10;2003 maart;68.3;70.3;88.8;76.9;79.1;1.8;1.8;-1.7;3.5;3.5
224;10;2003 1e kwartaal;64.8;65.2;88.6;73.1;73.6;4.2;4.2;-0.5;4.8;4.7
225;10;2003 april;62.2;61.7;88.1;70.6;70.1;-4.1;-4.1;-3.0;-1.1;-1.0
226;10;2003 mei;59.9;59.6;86.3;69.5;69.0;-3.3;-2.5;-3.5;0.3;1.1
227;10;2003 juni;59.1;60.4;86.1;68.7;70.2;-5.0;-5.7;-3.0;-2.0;-2.8
228;10;2003 2e kwartaal;60.4;60.6;86.8;69.6;69.8;-4.1;-4.1;-3.2;-0.9;-1.0
229;10;2003 juli;60.0;58.6;86.7;69.2;67.6;0.7;0.7;-2.9;3.7;3.7
230;10;2003 augustus;55.3;57.1;88.0;62.9;64.9;-4.2;-1.5;-2.2;-2.0;0.7
231;10;2003 september;64.0;63.0;88.2;72.5;71.4;0.1;-2.5;-3.3;3.5;0.7
232;10;2003 3e kwartaal;59.8;59.6;87.6;68.2;68.0;-1.0;-1.2;-2.8;1.8;1.7
233;10;2003 oktober;68.7;67.2;87.9;78.2;76.4;1.2;1.2;-3.6;5.0;5.0
234;10;2003 november;64.7;67.2;89.3;72.4;75.3;0.7;3.5;-2.2;3.0;5.8
235;10;2003 december;66.2;65.4;88.2;75.1;74.2;8.6;5.7;-3.4;12.5;9.5
236;10;2003 4e kwartaal;66.5;66.6;88.5;75.2;75.3;3.4;3.4;-3.1;6.7;6.7
237;10;2003;62.9;63.0;87.9;71.5;71.7;0.6;0.6;-2.4;3.1;3.1
238;10;2004 januari;61.4;61.9;85.7;71.6;72.2;-3.0;-0.4;-2.8;-0.2;2.5
239;10;2004 februari;63.4;62.7;85.8;73.9;73.1;1.2;-1.0;-3.5;4.9;2.6
240;10;2004 maart;74.8;72.8;87.7;85.3;83.1;9.4;3.6;-1.3;10.8;5.0
241;10;2004 1e kwartaal;66.5;65.8;86.4;76.9;76.1;2.7;0.9;-2.5;5.3;3.4
242;10;2004 april;66.9;66.4;89.0;75.2;74.6;7.6;7.6;1.0;6.5;6.5
243;10;2004 mei;64.5;67.1;88.3;73.0;76.0;7.6;12.7;2.3;5.1;10.1
244;10;2004 juni;71.6;69.8;88.1;81.2;79.3;21.0;15.5;2.3;18.3;12.9
245;10;2004 2e kwartaal;67.7;67.8;88.5;76.5;76.6;12.0;11.9;1.9;9.9;9.8
246;10;2004 juli;66.4;66.6;88.9;74.6;74.9;10.6;13.7;2.6;7.8;10.8
247;10;2004 augustus;66.5;66.8;90.1;73.8;74.1;20.2;17.0;2.4;17.4;14.3
248;10;2004 september;72.6;71.5;91.2;79.6;78.4;13.5;13.5;3.4;9.8;9.8
249;10;2004 3e kwartaal;68.5;68.3;90.1;76.0;75.8;14.6;14.7;2.8;11.5;11.5
250;10;2004 oktober;73.4;75.8;90.8;80.8;83.4;6.8;12.8;3.3;3.4;9.2
251;10;2004 november;76.0;74.9;90.4;84.2;82.9;17.6;11.4;1.2;16.2;10.1
252;10;2004 december;75.0;71.4;88.8;84.5;80.4;13.3;9.1;0.7;12.6;8.4
253;10;2004 4e kwartaal;74.8;74.0;90.0;83.2;82.2;12.5;11.1;1.7;10.6;9.2
254;10;2004;69.4;69.0;88.8;78.2;77.7;10.3;9.5;1.0;9.3;8.4
255;10;2005 januari;67.7;68.8;87.3;77.5;78.8;10.3;11.1;1.8;8.3;9.2
256;10;2005 februari;68.4;69.1;88.5;77.2;78.1;7.8;10.2;3.2;4.5;6.8
257;10;2005 maart;77.9;77.3;90.8;85.7;85.1;4.1;6.2;3.6;0.5;2.5
258;10;2005 1e kwartaal;71.3;71.7;88.9;80.2;80.7;7.2;9.0;2.9;4.2;6.0
259;10;2005 april;74.5;73.1;90.9;82.0;80.4;11.4;10.1;2.2;9.0;7.8
260;10;2005 mei;70.0;70.9;89.7;77.9;79.0;8.5;5.6;1.7;6.7;3.9
261;10;2005 juni;75.9;74.0;90.5;83.8;81.8;6.0;6.0;2.8;3.2;3.2
262;10;2005 2e kwartaal;73.5;72.7;90.4;81.2;80.4;8.6;7.2;2.2;6.2;4.9
263;10;2005 juli;72.7;75.0;91.8;79.2;81.7;9.6;12.6;3.2;6.2;9.1
264;10;2005 augustus;74.6;72.9;92.8;80.4;78.6;12.2;9.2;3.0;9.0;6.0
265;10;2005 september;81.5;80.2;94.0;86.7;85.3;12.2;12.2;3.1;8.9;8.9
266;10;2005 3e kwartaal;76.3;76.0;92.9;82.1;81.9;11.4;11.4;3.1;8.0;8.0
267;10;2005 oktober;81.1;83.6;93.5;86.7;89.4;10.4;10.4;2.9;7.3;7.3
268;10;2005 november;84.5;83.2;94.0;89.9;88.5;11.1;11.1;4.0;6.8;6.8
269;10;2005 december;82.6;82.3;94.1;87.8;87.5;10.1;15.3;6.0;3.9;8.8
270;10;2005 4e kwartaal;82.7;83.0;93.9;88.1;88.5;10.5;12.2;4.3;6.0;7.6
271;10;2005;75.9;75.9;91.6;82.9;82.9;9.5;10.0;3.2;6.1;6.6
272;10;2006 januari;82.3;81.5;93.5;88.0;87.1;21.7;18.5;7.2;13.6;10.5
273;10;2006 februari;78.6;79.5;93.2;84.4;85.3;15.0;15.0;5.3;9.2;9.2
274;10;2006 maart;93.8;91.4;94.3;99.5;97.0;20.5;18.2;3.8;16.1;13.9
275;10;2006 1e kwartaal;84.9;84.1;93.7;90.7;89.8;19.1;17.3;5.4;13.1;11.3
276;10;2006 april;82.4;84.7;95.1;86.7;89.1;10.6;15.8;4.5;5.8;10.8
277;10;2006 mei;87.6;84.8;94.9;92.3;89.3;25.2;19.6;5.7;18.4;13.1
278;10;2006 juni;87.6;87.2;94.8;92.4;91.9;15.5;17.7;4.7;10.3;12.4
279;10;2006 2e kwartaal;85.9;85.5;94.9;90.5;90.1;16.9;17.7;5.0;11.4;12.1
280;10;2006 juli;82.2;84.8;95.8;85.8;88.5;13.1;13.1;4.4;8.3;8.3
281;10;2006 augustus;84.8;82.8;95.9;88.4;86.4;13.6;13.6;3.3;9.9;9.9
282;10;2006 september;88.1;89.1;95.2;92.6;93.6;8.1;11.1;1.2;6.8;9.8
283;10;2006 3e kwartaal;85.0;85.6;95.6;88.9;89.5;11.5;12.5;3.0;8.3;9.3
284;10;2006 oktober;93.3;93.6;94.3;98.9;99.3;15.1;12.0;0.9;14.1;11.0
285;10;2006 november;93.7;92.2;95.5;98.0;96.5;10.9;10.9;1.7;9.1;9.0
286;10;2006 december;86.2;90.0;95.1;90.7;94.6;4.4;9.3;1.1;3.3;8.2
287;10;2006 4e kwartaal;91.1;92.0;95.0;95.9;96.8;10.1;10.7;1.2;8.8;9.4
288;10;2006;86.7;86.8;94.8;91.5;91.6;14.2;14.4;3.5;10.3;10.5
289;10;2007 januari;88.5;86.9;93.9;94.2;92.5;7.4;6.6;0.4;7.0;6.1
290;10;2007 februari;86.9;87.8;94.2;92.2;93.2;10.5;10.5;1.1;9.2;9.3
291;10;2007 maart;97.8;97.9;95.9;102.0;102.1;4.2;7.1;1.7;2.5;5.3
292;10;2007 1e kwartaal;91.0;90.8;94.7;96.1;95.9;7.2;8.0;1.1;6.0;6.8
293;10;2007 april;89.1;90.9;96.0;92.9;94.7;8.1;7.3;1.0;7.1;6.2
294;10;2007 mei;94.1;92.8;96.5;97.5;96.2;7.4;9.4;1.7;5.6;7.7
295;10;2007 juni;93.6;93.8;96.3;97.1;97.4;6.7;7.6;1.6;5.1;5.9
296;10;2007 2e kwartaal;92.2;92.5;96.2;95.8;96.1;7.4;8.1;1.4;5.9;6.6
297;10;2007 juli;90.5;90.9;96.4;93.9;94.3;10.1;7.2;0.6;9.5;6.5
298;10;2007 augustus;91.0;88.9;95.6;95.2;93.0;7.3;7.3;-0.3;7.6;7.6
299;10;2007 september;92.8;96.5;97.1;95.6;99.3;5.3;8.2;2.0;3.2;6.1
300;10;2007 3e kwartaal;91.4;92.1;96.4;94.9;95.5;7.6;7.6;0.8;6.7;6.7
301;10;2007 oktober;100.9;98.6;97.0;104.0;101.6;8.2;5.3;2.9;5.1;2.3
302;10;2007 november;103.5;101.9;98.9;104.7;103.1;10.5;10.5;3.5;6.8;6.8
303;10;2007 december;91.9;95.9;99.0;92.9;96.9;6.6;6.6;4.1;2.4;2.4
304;10;2007 4e kwartaal;98.8;98.8;98.3;100.5;100.5;8.5;7.5;3.5;4.8;3.8
305;10;2007;93.4;93.6;96.4;96.8;97.0;7.7;7.8;1.7;5.8;6.0
306;10;2008 januari;101.6;99.8;99.6;102.0;100.2;14.9;14.9;6.0;8.3;8.3
307;10;2008 februari;100.9;97.1;99.6;101.2;97.4;16.1;10.6;5.7;9.8;4.6
308;10;2008 maart;101.5;106.4;101.0;100.5;105.4;3.8;8.7;5.3;-1.4;3.2
309;10;2008 1e kwartaal;101.3;101.1;100.1;101.2;101.0;11.3;11.3;5.7;5.3;5.3
310;10;2008 april;103.0;100.2;101.6;101.3;98.6;15.5;10.3;5.9;9.1;4.2
311;10;2008 mei;101.8;103.1;103.9;98.0;99.3;8.2;11.2;7.7;0.5;3.2
312;10;2008 juni;105.6;105.9;105.2;100.4;100.7;12.9;12.9;9.2;3.4;3.4
313;10;2008 2e kwartaal;103.5;103.1;103.6;99.9;99.5;12.2;11.5;7.6;4.3;3.6
314;10;2008 juli;104.1;101.7;104.8;99.3;97.0;14.9;11.9;8.7;5.8;2.9
315;10;2008 augustus;97.9;101.0;103.8;94.3;97.3;7.6;13.6;8.6;-0.9;4.6
316;10;2008 september;108.6;106.9;102.5;105.9;104.3;17.0;10.8;5.6;10.8;5.0
317;10;2008 3e kwartaal;103.5;103.2;103.7;99.8;99.5;13.2;12.1;7.6;5.2;4.2
318;10;2008 oktober;106.9;104.5;100.4;106.5;104.1;6.0;6.0;3.5;2.4;2.4
319;10;2008 november;95.9;99.7;97.6;98.3;102.2;-7.3;-2.2;-1.3;-6.1;-0.8
320;10;2008 december;86.8;85.7;94.2;92.0;91.0;-5.7;-10.6;-4.8;-0.9;-6.1
321;10;2008 4e kwartaal;96.5;96.6;97.4;99.0;99.1;-2.3;-2.2;-0.9;-1.5;-1.4
322;10;2008;101.2;101.0;101.2;100.0;99.8;8.4;8.0;5.0;3.3;2.9
323;10;2009 januari;79.8;80.5;92.2;86.6;87.3;-21.5;-19.3;-7.5;-15.1;-12.8
324;10;2009 februari;78.9;79.7;92.7;85.1;86.0;-21.8;-17.9;-7.0;-16.0;-11.7
325;10;2009 maart;86.0;86.1;92.4;93.1;93.2;-15.3;-19.1;-8.5;-7.4;-11.5
326;10;2009 1e kwartaal;81.6;82.1;92.4;88.2;88.8;-19.5;-18.8;-7.7;-12.8;-12.0
327;10;2009 april;77.9;77.3;91.4;85.3;84.6;-24.3;-22.9;-10.1;-15.8;-14.2
328;10;2009 mei;77.0;78.7;92.2;83.6;85.4;-24.3;-23.7;-11.3;-14.7;-14.0
329;10;2009 juni;81.0;80.5;93.7;86.4;85.9;-23.4;-24.0;-10.9;-14.0;-14.7
330;10;2009 2e kwartaal;78.6;78.8;92.4;85.1;85.3;-24.0;-23.5;-10.8;-14.8;-14.3
331;10;2009 juli;82.8;80.9;91.1;90.9;88.8;-20.4;-20.4;-13.0;-8.5;-8.5
332;10;2009 augustus;77.5;79.9;92.4;83.8;86.4;-20.9;-20.9;-11.0;-11.1;-11.1
333;10;2009 september;84.9;83.6;92.2;92.1;90.7;-21.8;-21.8;-10.1;-13.0;-13.0
334;10;2009 3e kwartaal;81.7;81.5;91.9;88.9;88.6;-21.0;-21.0;-11.4;-10.9;-10.9
335;10;2009 oktober;87.3;87.6;93.2;93.7;94.0;-18.4;-16.1;-7.2;-12.1;-9.7
336;10;2009 november;88.4;89.4;93.5;94.5;95.6;-7.9;-10.4;-4.1;-3.9;-6.5
337;10;2009 december;89.3;86.5;94.0;94.9;92.0;2.9;0.9;-0.2;3.1;1.2
338;10;2009 4e kwartaal;88.3;87.8;93.6;94.4;93.9;-8.5;-9.1;-3.9;-4.7;-5.3
339;10;2009;82.6;82.6;92.6;89.2;89.2;-18.4;-18.2;-8.5;-10.8;-10.6
340;10;2010 januari;88.8;92.1;96.3;92.3;95.7;11.3;14.4;4.4;6.6;9.5
341;10;2010 februari;85.9;86.8;96.8;88.7;89.6;8.9;8.9;4.4;4.3;4.3
342;10;2010 maart;102.9;100.3;98.6;104.4;101.7;19.7;16.5;6.7;12.1;9.2
343;10;2010 1e kwartaal;92.5;93.0;97.2;95.1;95.7;13.5;13.3;5.2;7.8;7.7
344;10;2010 april;97.8;97.1;100.2;97.6;96.8;25.5;25.5;9.7;14.4;14.4
345;10;2010 mei;97.9;101.9;101.1;96.8;100.8;27.1;29.5;9.7;15.8;18.1
346;10;2010 juni;107.1;104.5;101.4;105.7;103.1;32.3;29.8;8.2;22.3;20.0
347;10;2010 2e kwartaal;101.0;101.2;100.9;100.0;100.2;28.4;28.3;9.2;17.6;17.5
348;10;2010 juli;100.2;100.6;99.5;100.7;101.1;21.0;24.3;9.1;10.9;13.9
349;10;2010 augustus;95.3;95.7;99.9;95.5;95.8;23.1;19.8;8.0;13.9;10.9
350;10;2010 september;101.3;99.7;99.9;101.4;99.8;19.2;19.2;8.3;10.1;10.1
