ID;ProductenPRODCOM;Perioden;Verkoopwaarde_1;Hoeveelheid_2;EenheidVerkochtProduct_3
1701;10125000 Vogelhuiden en delen van vog...;2019;0.0;0.0;                            mln. kg
1702;10125000 Vogelhuiden en delen van vog...;2020;0.0;0.0;                            mln. kg
1703;1013 Producten van vlees of van vlees...;2008;2129.0;;                                nvt
1704;1013 Producten van vlees of van vlees...;2009;1942.0;;                                nvt
1705;1013 Producten van vlees of van vlees...;2010;1937.0;;                                nvt
1706;1013 Producten van vlees of van vlees...;2011;1953.0;;                                nvt
1707;1013 Producten van vlees of van vlees...;2012;1937.0;;                                nvt
1708;1013 Producten van vlees of van vlees...;2013;2094.0;;                                nvt
1709;1013 Producten van vlees of van vlees...;2014;2282.0;;                                nvt
1710;1013 Producten van vlees of van vlees...;2015;2357.0;;                                nvt
1711;1013 Producten van vlees of van vlees...;2016;2444.0;;                                nvt
1712;1013 Producten van vlees of van vlees...;2017;2578.0;;                                nvt
1713;1013 Producten van vlees of van vlees...;2018;2738.0;;                                nvt
1714;1013 Producten van vlees of van vlees...;2019;;;                                nvt
1715;1013 Producten van vlees of van vlees...;2020;3044.0;;                                nvt
1716;10131120 Hammen en schouders van vark...;2008;84.0;15.0;                            mln. kg
1717;10131120 Hammen en schouders van vark...;2009;90.0;16.0;                            mln. kg
1718;10131120 Hammen en schouders van vark...;2010;89.0;16.0;                            mln. kg
1719;10131120 Hammen en schouders van vark...;2011;98.0;17.0;                            mln. kg
1720;10131120 Hammen en schouders van vark...;2012;112.0;18.0;                            mln. kg
1721;10131120 Hammen en schouders van vark...;2013;111.0;19.0;                            mln. kg
1722;10131120 Hammen en schouders van vark...;2014;120.0;19.0;                            mln. kg
1723;10131120 Hammen en schouders van vark...;2015;120.0;19.0;                            mln. kg
1724;10131120 Hammen en schouders van vark...;2016;118.0;25.0;                            mln. kg
1725;10131120 Hammen en schouders van vark...;2017;122.0;27.0;                            mln. kg
1726;10131120 Hammen en schouders van vark...;2018;129.0;26.0;                            mln. kg
1727;10131120 Hammen en schouders van vark...;2019;175.0;38.0;                            mln. kg
1728;10131120 Hammen en schouders van vark...;2020;176.0;40.0;                            mln. kg
1729;10131150 Buiken van varkens alsmede d...;2008;224.0;76.0;                            mln. kg
1730;10131150 Buiken van varkens alsmede d...;2009;199.0;70.0;                            mln. kg
1731;10131150 Buiken van varkens alsmede d...;2010;206.0;72.0;                            mln. kg
1732;10131150 Buiken van varkens alsmede d...;2011;184.0;62.0;                            mln. kg
1733;10131150 Buiken van varkens alsmede d...;2012;169.0;52.0;                            mln. kg
1734;10131150 Buiken van varkens alsmede d...;2013;179.0;56.0;                            mln. kg
1735;10131150 Buiken van varkens alsmede d...;2014;183.0;56.0;                            mln. kg
1736;10131150 Buiken van varkens alsmede d...;2015;282.0;76.0;                            mln. kg
1737;10131150 Buiken van varkens alsmede d...;2016;303.0;74.0;                            mln. kg
1738;10131150 Buiken van varkens alsmede d...;2017;201.0;40.0;                            mln. kg
1739;10131150 Buiken van varkens alsmede d...;2018;216.0;40.0;                            mln. kg
1740;10131150 Buiken van varkens alsmede d...;2019;257.0;46.0;                            mln. kg
1741;10131150 Buiken van varkens alsmede d...;2020;281.0;46.0;                            mln. kg
1742;10131180 Varkensvlees, gedroogd, gezo...;2008;149.0;39.0;                            mln. kg
1743;10131180 Varkensvlees, gedroogd, gezo...;2009;95.0;29.0;                            mln. kg
1744;10131180 Varkensvlees, gedroogd, gezo...;2010;88.0;27.0;                            mln. kg
1745;10131180 Varkensvlees, gedroogd, gezo...;2011;72.0;21.0;                            mln. kg
1746;10131180 Varkensvlees, gedroogd, gezo...;2012;88.0;44.0;                            mln. kg
1747;10131180 Varkensvlees, gedroogd, gezo...;2013;168.0;88.0;                            mln. kg
1748;10131180 Varkensvlees, gedroogd, gezo...;2014;246.0;77.0;                            mln. kg
1749;10131180 Varkensvlees, gedroogd, gezo...;2015;188.0;48.0;                            mln. kg
1750;10131180 Varkensvlees, gedroogd, gezo...;2016;183.0;46.0;                            mln. kg
1751;10131180 Varkensvlees, gedroogd, gezo...;2017;66.0;17.0;                            mln. kg
1752;10131180 Varkensvlees, gedroogd, gezo...;2018;92.0;18.0;                            mln. kg
1753;10131180 Varkensvlees, gedroogd, gezo...;2019;99.0;28.0;                            mln. kg
1754;10131180 Varkensvlees, gedroogd, gezo...;2020;149.0;41.0;                            mln. kg
1755;10131200 Rundvlees, gedroogd, gezoute...;2008;56.0;5.0;                            mln. kg
1756;10131200 Rundvlees, gedroogd, gezoute...;2009;56.0;5.0;                            mln. kg
1757;10131200 Rundvlees, gedroogd, gezoute...;2010;60.0;5.0;                            mln. kg
1758;10131200 Rundvlees, gedroogd, gezoute...;2011;66.0;6.0;                            mln. kg
1759;10131200 Rundvlees, gedroogd, gezoute...;2012;64.0;6.0;                            mln. kg
1760;10131200 Rundvlees, gedroogd, gezoute...;2013;100.0;13.0;                            mln. kg
1761;10131200 Rundvlees, gedroogd, gezoute...;2014;182.0;20.0;                            mln. kg
1762;10131200 Rundvlees, gedroogd, gezoute...;2015;208.0;23.0;                            mln. kg
1763;10131200 Rundvlees, gedroogd, gezoute...;2016;205.0;23.0;                            mln. kg
1764;10131200 Rundvlees, gedroogd, gezoute...;2017;88.0;11.0;                            mln. kg
1765;10131200 Rundvlees, gedroogd, gezoute...;2018;113.0;17.0;                            mln. kg
1766;10131200 Rundvlees, gedroogd, gezoute...;2019;124.0;19.0;                            mln. kg
1767;10131200 Rundvlees, gedroogd, gezoute...;2020;113.0;18.0;                            mln. kg
1768;10131300 Vlees, gedroogd, gezouten of...;2008;83.0;23.0;                            mln. kg
1769;10131300 Vlees, gedroogd, gezouten of...;2009;83.0;19.0;                            mln. kg
1770;10131300 Vlees, gedroogd, gezouten of...;2010;12.0;2.0;                            mln. kg
1771;10131300 Vlees, gedroogd, gezouten of...;2011;36.0;;                            mln. kg
1772;10131300 Vlees, gedroogd, gezouten of...;2012;50.0;70.0;                            mln. kg
1773;10131300 Vlees, gedroogd, gezouten of...;2013;25.0;;                            mln. kg
1774;10131300 Vlees, gedroogd, gezouten of...;2014;109.0;;                            mln. kg
1775;10131300 Vlees, gedroogd, gezouten of...;2015;117.0;;                            mln. kg
1776;10131300 Vlees, gedroogd, gezouten of...;2016;112.0;;                            mln. kg
1777;10131300 Vlees, gedroogd, gezouten of...;2017;;13.0;                            mln. kg
1778;10131300 Vlees, gedroogd, gezouten of...;2018;128.0;30.0;                            mln. kg
1779;10131300 Vlees, gedroogd, gezouten of...;2019;134.0;14.0;                            mln. kg
1780;10131300 Vlees, gedroogd, gezouten of...;2020;207.0;18.0;                            mln. kg
1781;10131430 Leverworst en bereidingen da...;2008;33.0;15.0;                            mln. kg
1782;10131430 Leverworst en bereidingen da...;2009;29.0;14.0;                            mln. kg
1783;10131430 Leverworst en bereidingen da...;2010;32.0;14.0;                            mln. kg
1784;10131430 Leverworst en bereidingen da...;2011;44.0;20.0;                            mln. kg
1785;10131430 Leverworst en bereidingen da...;2012;46.0;19.0;                            mln. kg
1786;10131430 Leverworst en bereidingen da...;2013;47.0;19.0;                            mln. kg
1787;10131430 Leverworst en bereidingen da...;2014;47.0;20.0;                            mln. kg
1788;10131430 Leverworst en bereidingen da...;2015;47.0;20.0;                            mln. kg
1789;10131430 Leverworst en bereidingen da...;2016;45.0;19.0;                            mln. kg
1790;10131430 Leverworst en bereidingen da...;2017;47.0;18.0;                            mln. kg
1791;10131430 Leverworst en bereidingen da...;2018;69.0;19.0;                            mln. kg
1792;10131430 Leverworst en bereidingen da...;2019;58.0;18.0;                            mln. kg
1793;10131430 Leverworst en bereidingen da...;2020;54.0;17.0;                            mln. kg
1794;10131460 Worst, worstenbroodjes, frik...;2008;412.0;123.0;                            mln. kg
1795;10131460 Worst, worstenbroodjes, frik...;2009;399.0;114.0;                            mln. kg
1796;10131460 Worst, worstenbroodjes, frik...;2010;395.0;119.0;                            mln. kg
1797;10131460 Worst, worstenbroodjes, frik...;2011;428.0;130.0;                            mln. kg
1798;10131460 Worst, worstenbroodjes, frik...;2012;442.0;140.0;                            mln. kg
1799;10131460 Worst, worstenbroodjes, frik...;2013;560.0;174.0;                            mln. kg
1800;10131460 Worst, worstenbroodjes, frik...;2014;495.0;144.0;                            mln. kg
1801;10131460 Worst, worstenbroodjes, frik...;2015;497.0;145.0;                            mln. kg
1802;10131460 Worst, worstenbroodjes, frik...;2016;530.0;167.0;                            mln. kg
1803;10131460 Worst, worstenbroodjes, frik...;2017;577.0;169.0;                            mln. kg
1804;10131460 Worst, worstenbroodjes, frik...;2018;502.0;97.0;                            mln. kg
1805;10131460 Worst, worstenbroodjes, frik...;2019;397.0;79.0;                            mln. kg
1806;10131460 Worst, worstenbroodjes, frik...;2020;477.0;81.0;                            mln. kg
1807;10131505 Bereidingen en conserven van...;2008;0.0;0.0;                            mln. kg
1808;10131505 Bereidingen en conserven van...;2009;0.0;0.0;                            mln. kg
1809;10131505 Bereidingen en conserven van...;2010;0.0;0.0;                            mln. kg
1810;10131505 Bereidingen en conserven van...;2011;0.0;0.0;                            mln. kg
1811;10131505 Bereidingen en conserven van...;2012;0.0;0.0;                            mln. kg
1812;10131505 Bereidingen en conserven van...;2013;0.0;0.0;                            mln. kg
1813;10131505 Bereidingen en conserven van...;2014;0.0;0.0;                            mln. kg
1814;10131505 Bereidingen en conserven van...;2015;0.0;0.0;                            mln. kg
1815;10131505 Bereidingen en conserven van...;2016;0.0;0.0;                            mln. kg
1816;10131505 Bereidingen en conserven van...;2017;0.0;0.0;                            mln. kg
1817;10131505 Bereidingen en conserven van...;2018;0.0;0.0;                            mln. kg
1818;10131505 Bereidingen en conserven van...;2019;0.0;0.0;                            mln. kg
1819;10131505 Bereidingen en conserven van...;2020;0.0;0.0;                            mln. kg
1820;10131515 Bereidingen en conserven van...;2008;;;                            mln. kg
1821;10131515 Bereidingen en conserven van...;2009;;;                            mln. kg
1822;10131515 Bereidingen en conserven van...;2010;;;                            mln. kg
1823;10131515 Bereidingen en conserven van...;2011;;;                            mln. kg
1824;10131515 Bereidingen en conserven van...;2012;;;                            mln. kg
1825;10131515 Bereidingen en conserven van...;2013;;;                            mln. kg
1826;10131515 Bereidingen en conserven van...;2014;;;                            mln. kg
1827;10131515 Bereidingen en conserven van...;2015;;;                            mln. kg
1828;10131515 Bereidingen en conserven van...;2016;;;                            mln. kg
1829;10131515 Bereidingen en conserven van...;2017;;;                            mln. kg
1830;10131515 Bereidingen en conserven van...;2018;;;                            mln. kg
1831;10131515 Bereidingen en conserven van...;2019;;;                            mln. kg
1832;10131515 Bereidingen en conserven van...;2020;;;                            mln. kg
1833;10131525 Bereidingen, snacks en conse...;2008;2.0;0.0;                            mln. kg
1834;10131525 Bereidingen, snacks en conse...;2009;;;                            mln. kg
1835;10131525 Bereidingen, snacks en conse...;2010;;;                            mln. kg
1836;10131525 Bereidingen, snacks en conse...;2011;;;                            mln. kg
1837;10131525 Bereidingen, snacks en conse...;2012;;;                            mln. kg
1838;10131525 Bereidingen, snacks en conse...;2013;;;                            mln. kg
1839;10131525 Bereidingen, snacks en conse...;2014;1.0;0.0;                            mln. kg
1840;10131525 Bereidingen, snacks en conse...;2015;1.0;0.0;                            mln. kg
1841;10131525 Bereidingen, snacks en conse...;2016;24.0;;                            mln. kg
1842;10131525 Bereidingen, snacks en conse...;2017;;;                            mln. kg
1843;10131525 Bereidingen, snacks en conse...;2018;22.0;;                            mln. kg
1844;10131525 Bereidingen, snacks en conse...;2019;;;                            mln. kg
1845;10131525 Bereidingen, snacks en conse...;2020;;;                            mln. kg
1846;10131535 Bereidingen, snacks en conse...;2008;267.0;76.0;                            mln. kg
1847;10131535 Bereidingen, snacks en conse...;2009;256.0;67.0;                            mln. kg
1848;10131535 Bereidingen, snacks en conse...;2010;239.0;65.0;                            mln. kg
1849;10131535 Bereidingen, snacks en conse...;2011;217.0;64.0;                            mln. kg
1850;10131535 Bereidingen, snacks en conse...;2012;245.0;66.0;                            mln. kg
1851;10131535 Bereidingen, snacks en conse...;2013;320.0;87.0;                            mln. kg
1852;10131535 Bereidingen, snacks en conse...;2014;333.0;87.0;                            mln. kg
1853;10131535 Bereidingen, snacks en conse...;2015;304.0;76.0;                            mln. kg
1854;10131535 Bereidingen, snacks en conse...;2016;390.0;99.0;                            mln. kg
1855;10131535 Bereidingen, snacks en conse...;2017;377.0;104.0;                            mln. kg
1856;10131535 Bereidingen, snacks en conse...;2018;421.0;97.0;                            mln. kg
1857;10131535 Bereidingen, snacks en conse...;2019;411.0;93.0;                            mln. kg
1858;10131535 Bereidingen, snacks en conse...;2020;471.0;119.0;                            mln. kg
1859;10131545 Bereidingen en conserven van...;2008;167.0;;                            mln. kg
1860;10131545 Bereidingen en conserven van...;2009;145.0;42.0;                            mln. kg
1861;10131545 Bereidingen en conserven van...;2010;167.0;52.0;                            mln. kg
1862;10131545 Bereidingen en conserven van...;2011;144.0;44.0;                            mln. kg
1863;10131545 Bereidingen en conserven van...;2012;153.0;48.0;                            mln. kg
1864;10131545 Bereidingen en conserven van...;2013;102.0;27.0;                            mln. kg
1865;10131545 Bereidingen en conserven van...;2014;106.0;24.0;                            mln. kg
1866;10131545 Bereidingen en conserven van...;2015;100.0;23.0;                            mln. kg
1867;10131545 Bereidingen en conserven van...;2016;97.0;22.0;                            mln. kg
1868;10131545 Bereidingen en conserven van...;2017;51.0;13.0;                            mln. kg
1869;10131545 Bereidingen en conserven van...;2018;54.0;14.0;                            mln. kg
1870;10131545 Bereidingen en conserven van...;2019;54.0;14.0;                            mln. kg
1871;10131545 Bereidingen en conserven van...;2020;60.0;15.0;                            mln. kg
1872;10131555 Bereidingen en conserven van...;2008;77.0;;                            mln. kg
1873;10131555 Bereidingen en conserven van...;2009;86.0;43.0;                            mln. kg
1874;10131555 Bereidingen en conserven van...;2010;93.0;49.0;                            mln. kg
1875;10131555 Bereidingen en conserven van...;2011;95.0;38.0;                            mln. kg
1876;10131555 Bereidingen en conserven van...;2012;89.0;39.0;                            mln. kg
1877;10131555 Bereidingen en conserven van...;2013;40.0;9.0;                            mln. kg
1878;10131555 Bereidingen en conserven van...;2014;35.0;9.0;                            mln. kg
1879;10131555 Bereidingen en conserven van...;2015;33.0;8.0;                            mln. kg
1880;10131555 Bereidingen en conserven van...;2016;28.0;9.0;                            mln. kg
1881;10131555 Bereidingen en conserven van...;2017;20.0;6.0;                            mln. kg
1882;10131555 Bereidingen en conserven van...;2018;;;                            mln. kg
1883;10131555 Bereidingen en conserven van...;2019;;;                            mln. kg
1884;10131555 Bereidingen en conserven van...;2020;15.0;;                            mln. kg
1885;10131565 Bereidingen, snacks en conse...;2008;162.0;53.0;                            mln. kg
1886;10131565 Bereidingen, snacks en conse...;2009;104.0;30.0;                            mln. kg
1887;10131565 Bereidingen, snacks en conse...;2010;111.0;33.0;                            mln. kg
1888;10131565 Bereidingen, snacks en conse...;2011;104.0;32.0;                            mln. kg
1889;10131565 Bereidingen, snacks en conse...;2012;81.0;22.0;                            mln. kg
1890;10131565 Bereidingen, snacks en conse...;2013;60.0;;                            mln. kg
1891;10131565 Bereidingen, snacks en conse...;2014;36.0;9.0;                            mln. kg
1892;10131565 Bereidingen, snacks en conse...;2015;40.0;10.0;                            mln. kg
1893;10131565 Bereidingen, snacks en conse...;2016;;;                            mln. kg
1894;10131565 Bereidingen, snacks en conse...;2017;;;                            mln. kg
1895;10131565 Bereidingen, snacks en conse...;2018;;;                            mln. kg
1896;10131565 Bereidingen, snacks en conse...;2019;;;                            mln. kg
1897;10131565 Bereidingen, snacks en conse...;2020;;;                            mln. kg
1898;10131575 Bereidingen en conserven, vo...;2008;230.0;63.0;                            mln. kg
1899;10131575 Bereidingen en conserven, vo...;2009;219.0;57.0;                            mln. kg
1900;10131575 Bereidingen en conserven, vo...;2010;242.0;64.0;                            mln. kg
1901;10131575 Bereidingen en conserven, vo...;2011;267.0;73.0;                            mln. kg
1902;10131575 Bereidingen en conserven, vo...;2012;202.0;47.0;                            mln. kg
1903;10131575 Bereidingen en conserven, vo...;2013;188.0;46.0;                            mln. kg
1904;10131575 Bereidingen en conserven, vo...;2014;229.0;58.0;                            mln. kg
1905;10131575 Bereidingen en conserven, vo...;2015;243.0;63.0;                            mln. kg
1906;10131575 Bereidingen en conserven, vo...;2016;176.0;44.0;                            mln. kg
1907;10131575 Bereidingen en conserven, vo...;2017;396.0;84.0;                            mln. kg
1908;10131575 Bereidingen en conserven, vo...;2018;476.0;82.0;                            mln. kg
1909;10131575 Bereidingen en conserven, vo...;2019;425.0;76.0;                            mln. kg
1910;10131575 Bereidingen en conserven, vo...;2020;169.0;30.0;                            mln. kg
1911;10131585 Bereidingen, snacks en conse...;2008;118.0;28.0;                            mln. kg
1912;10131585 Bereidingen, snacks en conse...;2009;122.0;28.0;                            mln. kg
1913;10131585 Bereidingen, snacks en conse...;2010;138.0;31.0;                            mln. kg
1914;10131585 Bereidingen, snacks en conse...;2011;136.0;29.0;                            mln. kg
1915;10131585 Bereidingen, snacks en conse...;2012;132.0;30.0;                            mln. kg
1916;10131585 Bereidingen, snacks en conse...;2013;126.0;28.0;                            mln. kg
1917;10131585 Bereidingen, snacks en conse...;2014;75.0;16.0;                            mln. kg
1918;10131585 Bereidingen, snacks en conse...;2015;59.0;10.0;                            mln. kg
1919;10131585 Bereidingen, snacks en conse...;2016;66.0;13.0;                            mln. kg
1920;10131585 Bereidingen, snacks en conse...;2017;66.0;13.0;                            mln. kg
1921;10131585 Bereidingen, snacks en conse...;2018;69.0;11.0;                            mln. kg
1922;10131585 Bereidingen, snacks en conse...;2019;73.0;11.0;                            mln. kg
1923;10131585 Bereidingen, snacks en conse...;2020;400.0;72.0;                            mln. kg
1924;10131595 Andere bereidingen en conser...;2008;;;                            mln. kg
1925;10131595 Andere bereidingen en conser...;2009;;;                            mln. kg
1926;10131595 Andere bereidingen en conser...;2010;;;                            mln. kg
1927;10131595 Andere bereidingen en conser...;2011;;;                            mln. kg
1928;10131595 Andere bereidingen en conser...;2012;;;                            mln. kg
1929;10131595 Andere bereidingen en conser...;2013;;;                            mln. kg
1930;10131595 Andere bereidingen en conser...;2014;;;                            mln. kg
1931;10131595 Andere bereidingen en conser...;2015;;;                            mln. kg
1932;10131595 Andere bereidingen en conser...;2016;;;                            mln. kg
1933;10131595 Andere bereidingen en conser...;2017;;;                            mln. kg
1934;10131595 Andere bereidingen en conser...;2018;;;                            mln. kg
1935;10131595 Andere bereidingen en conser...;2019;;;                            mln. kg
1936;10131595 Andere bereidingen en conser...;2020;;;                            mln. kg
1937;10131600 Meel, poeder en pellets van...;2008;11.0;55.0;                            mln. kg
1938;10131600 Meel, poeder en pellets van...;2009;15.0;45.0;                            mln. kg
1939;10131600 Meel, poeder en pellets van...;2010;21.0;50.0;                            mln. kg
1940;10131600 Meel, poeder en pellets van...;2011;;51.0;                            mln. kg
1941;10131600 Meel, poeder en pellets van...;2012;;123.0;                            mln. kg
1942;10131600 Meel, poeder en pellets van...;2013;14.0;115.0;                            mln. kg
1943;10131600 Meel, poeder en pellets van...;2014;21.0;172.0;                            mln. kg
1944;10131600 Meel, poeder en pellets van...;2015;;225.0;                            mln. kg
1945;10131600 Meel, poeder en pellets van...;2016;53.0;187.0;                            mln. kg
1946;10131600 Meel, poeder en pellets van...;2017;152.0;433.0;                            mln. kg
1947;10131600 Meel, poeder en pellets van...;2018;;265.0;                            mln. kg
1948;10131600 Meel, poeder en pellets van...;2019;;162.0;                            mln. kg
1949;10131600 Meel, poeder en pellets van...;2020;;119.0;                            mln. kg
1950;10139100 Koken en andere voorbereiden...;2008;;;                                nvt
1951;10139100 Koken en andere voorbereiden...;2009;;;                                nvt
1952;10139100 Koken en andere voorbereiden...;2010;;;                                nvt
1953;10139100 Koken en andere voorbereiden...;2011;;;                                nvt
1954;10139100 Koken en andere voorbereiden...;2012;;;                                nvt
1955;10139100 Koken en andere voorbereiden...;2013;7.0;;                                nvt
1956;10139100 Koken en andere voorbereiden...;2014;14.0;;                                nvt
1957;10139100 Koken en andere voorbereiden...;2015;;;                                nvt
1958;10139100 Koken en andere voorbereiden...;2016;17.0;;                                nvt
1959;10139100 Koken en andere voorbereiden...;2017;;;                                nvt
1960;10139100 Koken en andere voorbereiden...;2018;;;                                nvt
1961;10139100 Koken en andere voorbereiden...;2019;;;                                nvt
1962;10139100 Koken en andere voorbereiden...;2020;;;                                nvt
1963;102 Vis, schaaldieren en weekdieren,...;2008;423.0;;                                nvt
1964;102 Vis, schaaldieren en weekdieren,...;2009;387.0;;                                nvt
1965;102 Vis, schaaldieren en weekdieren,...;2010;407.0;;                                nvt
1966;102 Vis, schaaldieren en weekdieren,...;2011;473.0;;                                nvt
1967;102 Vis, schaaldieren en weekdieren,...;2012;484.0;;                                nvt
1968;102 Vis, schaaldieren en weekdieren,...;2013;545.0;;                                nvt
1969;102 Vis, schaaldieren en weekdieren,...;2014;569.0;;                                nvt
1970;102 Vis, schaaldieren en weekdieren,...;2015;581.0;;                                nvt
1971;102 Vis, schaaldieren en weekdieren,...;2016;574.0;;                                nvt
1972;102 Vis, schaaldieren en weekdieren,...;2017;658.0;;                                nvt
1973;102 Vis, schaaldieren en weekdieren,...;2018;649.0;;                                nvt
1974;102 Vis, schaaldieren en weekdieren,...;2019;679.0;;                                nvt
1975;102 Vis, schaaldieren en weekdieren,...;2020;657.0;;                                nvt
1976;10201100 Visfilets en ander visvlees,...;2008;98.0;11.0;                            mln. kg
1977;10201100 Visfilets en ander visvlees,...;2009;85.0;9.0;                            mln. kg
1978;10201100 Visfilets en ander visvlees,...;2010;93.0;12.0;                            mln. kg
1979;10201100 Visfilets en ander visvlees,...;2011;113.0;15.0;                            mln. kg
1980;10201100 Visfilets en ander visvlees,...;2012;99.0;19.0;                            mln. kg
1981;10201100 Visfilets en ander visvlees,...;2013;139.0;23.0;                            mln. kg
1982;10201100 Visfilets en ander visvlees,...;2014;115.0;17.0;                            mln. kg
1983;10201100 Visfilets en ander visvlees,...;2015;126.0;21.0;                            mln. kg
1984;10201100 Visfilets en ander visvlees,...;2016;152.0;26.0;                            mln. kg
1985;10201100 Visfilets en ander visvlees,...;2017;226.0;;                            mln. kg
1986;10201100 Visfilets en ander visvlees,...;2018;188.0;18.0;                            mln. kg
1987;10201100 Visfilets en ander visvlees,...;2019;;;                                   
1988;10201100 Visfilets en ander visvlees,...;2020;;;                                   
1989;10201110 Visfilets en visvlees (incl....;2008;;;                                   
1990;10201110 Visfilets en visvlees (incl....;2009;;;                                   
1991;10201110 Visfilets en visvlees (incl....;2010;;;                                   
1992;10201110 Visfilets en visvlees (incl....;2011;;;                                   
1993;10201110 Visfilets en visvlees (incl....;2012;;;                                   
1994;10201110 Visfilets en visvlees (incl....;2013;;;                                   
1995;10201110 Visfilets en visvlees (incl....;2014;;;                                   
1996;10201110 Visfilets en visvlees (incl....;2015;;;                                   
1997;10201110 Visfilets en visvlees (incl....;2016;;;                                   
1998;10201110 Visfilets en visvlees (incl....;2017;;;                                   
1999;10201110 Visfilets en visvlees (incl....;2018;;;                                   
2000;10201110 Visfilets en visvlees (incl....;2019;237.0;24.0;                            mln. kg
2001;10201110 Visfilets en visvlees (incl....;2020;229.0;28.0;                            mln. kg
2002;10201200 Vissenlevers, hom en kuit, v...;2008;;;                            mln. kg
2003;10201200 Vissenlevers, hom en kuit, v...;2009;;;                            mln. kg
2004;10201200 Vissenlevers, hom en kuit, v...;2010;;;                            mln. kg
2005;10201200 Vissenlevers, hom en kuit, v...;2011;;;                            mln. kg
2006;10201200 Vissenlevers, hom en kuit, v...;2012;;;                            mln. kg
2007;10201200 Vissenlevers, hom en kuit, v...;2013;;;                            mln. kg
2008;10201200 Vissenlevers, hom en kuit, v...;2014;;;                            mln. kg
2009;10201200 Vissenlevers, hom en kuit, v...;2015;;;                            mln. kg
2010;10201200 Vissenlevers, hom en kuit, v...;2016;;;                            mln. kg
2011;10201200 Vissenlevers, hom en kuit, v...;2017;;;                            mln. kg
2012;10201200 Vissenlevers, hom en kuit, v...;2018;0.0;0.0;                            mln. kg
2013;10201200 Vissenlevers, hom en kuit, v...;2019;0.0;0.0;                            mln. kg
2014;10201200 Vissenlevers, hom en kuit, v...;2020;0.0;0.0;                            mln. kg
2015;10201330 Zeevis, bevroren, exclusief...;2008;43.0;13.0;                            mln. kg
2016;10201330 Zeevis, bevroren, exclusief...;2009;21.0;6.0;                            mln. kg
2017;10201330 Zeevis, bevroren, exclusief...;2010;27.0;8.0;                            mln. kg
2018;10201330 Zeevis, bevroren, exclusief...;2011;;;                            mln. kg
2019;10201330 Zeevis, bevroren, exclusief...;2012;53.0;16.0;                            mln. kg
2020;10201330 Zeevis, bevroren, exclusief...;2013;62.0;18.0;                            mln. kg
2021;10201330 Zeevis, bevroren, exclusief...;2014;114.0;30.0;                            mln. kg
2022;10201330 Zeevis, bevroren, exclusief...;2015;85.0;27.0;                            mln. kg
2023;10201330 Zeevis, bevroren, exclusief...;2016;95.0;23.0;                            mln. kg
2024;10201330 Zeevis, bevroren, exclusief...;2017;93.0;22.0;                            mln. kg
2025;10201330 Zeevis, bevroren, exclusief...;2018;63.0;11.0;                            mln. kg
2026;10201330 Zeevis, bevroren, exclusief...;2019;72.0;13.0;                            mln. kg
2027;10201330 Zeevis, bevroren, exclusief...;2020;75.0;14.0;                            mln. kg
2028;10201360 Zoetwatervis, bevroren, excl...;2008;;;                            mln. kg
2029;10201360 Zoetwatervis, bevroren, excl...;2009;;;                            mln. kg
2030;10201360 Zoetwatervis, bevroren, excl...;2010;;;                            mln. kg
2031;10201360 Zoetwatervis, bevroren, excl...;2011;;;                            mln. kg
2032;10201360 Zoetwatervis, bevroren, excl...;2012;;;                            mln. kg
2033;10201360 Zoetwatervis, bevroren, excl...;2013;;;                            mln. kg
2034;10201360 Zoetwatervis, bevroren, excl...;2014;;;                            mln. kg
2035;10201360 Zoetwatervis, bevroren, excl...;2015;;;                            mln. kg
2036;10201360 Zoetwatervis, bevroren, excl...;2016;;;                            mln. kg
2037;10201360 Zoetwatervis, bevroren, excl...;2017;;;                            mln. kg
2038;10201360 Zoetwatervis, bevroren, excl...;2018;0.0;0.0;                            mln. kg
2039;10201360 Zoetwatervis, bevroren, excl...;2019;0.0;0.0;                            mln. kg
2040;10201360 Zoetwatervis, bevroren, excl...;2020;0.0;0.0;                            mln. kg
2041;10201400 Visfilets, bevroren;2008;79.0;16.0;                            mln. kg
2042;10201400 Visfilets, bevroren;2009;76.0;15.0;                            mln. kg
2043;10201400 Visfilets, bevroren;2010;68.0;15.0;                            mln. kg
2044;10201400 Visfilets, bevroren;2011;80.0;16.0;                            mln. kg
2045;10201400 Visfilets, bevroren;2012;76.0;17.0;                            mln. kg
2046;10201400 Visfilets, bevroren;2013;85.0;20.0;                            mln. kg
2047;10201400 Visfilets, bevroren;2014;86.0;22.0;                            mln. kg
2048;10201400 Visfilets, bevroren;2015;119.0;36.0;                            mln. kg
2049;10201400 Visfilets, bevroren;2016;139.0;31.0;                            mln. kg
2050;10201400 Visfilets, bevroren;2017;146.0;34.0;                            mln. kg
2051;10201400 Visfilets, bevroren;2018;183.0;36.0;                            mln. kg
2052;10201400 Visfilets, bevroren;2019;176.0;34.0;                            mln. kg
2053;10201400 Visfilets, bevroren;2020;152.0;26.0;                            mln. kg
2054;10201500 Visvlees, al dan niet fijnge...;2008;;;                            mln. kg
2055;10201500 Visvlees, al dan niet fijnge...;2009;0.0;0.0;                            mln. kg
2056;10201500 Visvlees, al dan niet fijnge...;2010;0.0;0.0;                            mln. kg
2057;10201500 Visvlees, al dan niet fijnge...;2011;;;                            mln. kg
2058;10201500 Visvlees, al dan niet fijnge...;2012;;;                            mln. kg
