ID;Herkomstgroepering;Generatie;Perioden;Bevolkingsomvang_1;Levendgeborenen_2;Overledenen_3;Immigratie_4;EmigratieInclusiefCorrecties_5;MigratiesaldoInclusiefCorrecties_6
0;1;1;2012;;43837.0;16694.0;133460.0;113306.0;20154.0
1;1;1;2013;3541490.0;42929.0;17160.0;132181.0;110851.0;21330.0
2;1;1;2014;3588587.0;42460.0;17640.0;131546.0;108558.0;22988.0
3;1;1;2015;3636397.0;42148.0;18135.0;133096.0;106347.0;26749.0
4;1;1;2016;3687151.0;41956.0;18643.0;134702.0;104313.0;30389.0
5;1;1;2017;3740860.0;41946.0;19163.0;136379.0;102264.0;34115.0
6;1;1;2018;3797751.0;41918.0;19693.0;135927.0;102911.0;33016.0
7;1;1;2019;3852997.0;41830.0;20229.0;135024.0;103373.0;31651.0
8;1;1;2020;3906249.0;41738.0;20769.0;133731.0;103550.0;30181.0
9;1;1;2021;3957398.0;41709.0;21316.0;132558.0;103474.0;29084.0
10;1;1;2022;4006867.0;41692.0;21870.0;131533.0;103255.0;28278.0
11;1;1;2023;4054977.0;41718.0;22434.0;131555.0;103271.0;28284.0
12;1;1;2024;4102546.0;41793.0;23003.0;131636.0;103403.0;28233.0
13;1;1;2025;4149564.0;41901.0;23578.0;131791.0;103627.0;28164.0
14;1;1;2026;4196052.0;42040.0;24154.0;131961.0;103902.0;28059.0
15;1;1;2027;4241998.0;42184.0;24727.0;132126.0;104176.0;27950.0
16;1;1;2028;4287412.0;42345.0;25295.0;132275.0;104451.0;27824.0
17;1;1;2029;4332284.0;42507.0;25853.0;132452.0;104718.0;27733.0
18;1;1;2030;4376660.0;42677.0;26400.0;132592.0;104992.0;27600.0
19;1;1;2031;4420540.0;42804.0;26934.0;132741.0;105246.0;27495.0
20;1;1;2032;4463919.0;42934.0;27452.0;132843.0;105490.0;27353.0
21;1;1;2033;4506740.0;43059.0;27957.0;133003.0;105730.0;27273.0
22;1;1;2034;4549112.0;43162.0;28450.0;133131.0;105974.0;27157.0
23;1;1;2035;4590995.0;43253.0;28933.0;133240.0;106215.0;27025.0
24;1;1;2036;4632334.0;43348.0;29414.0;133374.0;106446.0;26928.0
25;1;1;2037;4673199.0;43424.0;29893.0;133487.0;106665.0;26823.0
26;1;1;2038;4713548.0;43497.0;30374.0;133596.0;106874.0;26722.0
27;1;1;2039;4753387.0;43576.0;30858.0;133700.0;107059.0;26641.0
28;1;1;2040;4792746.0;43646.0;31345.0;133825.0;107233.0;26592.0
29;1;1;2041;4831647.0;43703.0;31840.0;133936.0;107404.0;26531.0
30;1;1;2042;4870040.0;43776.0;32340.0;134005.0;107573.0;26432.0
31;1;1;2043;4907907.0;43849.0;32848.0;134096.0;107746.0;26350.0
32;1;1;2044;4945261.0;43920.0;33356.0;134164.0;107912.0;26253.0
33;1;1;2045;4982071.0;43995.0;33863.0;134251.0;108070.0;26181.0
34;1;1;2046;5018383.0;44080.0;34369.0;134327.0;108227.0;26100.0
35;1;1;2047;5054180.0;44165.0;34881.0;134438.0;108380.0;26058.0
36;1;1;2048;5089533.0;44253.0;35399.0;134521.0;108534.0;25987.0
37;1;1;2049;5124372.0;44343.0;35934.0;134602.0;108684.0;25918.0
38;1;1;2050;5158704.0;44436.0;36478.0;134675.0;108832.0;25843.0
39;1;1;2051;5192499.0;44523.0;37036.0;134750.0;108977.0;25774.0
40;1;1;2052;5225765.0;44614.0;37598.0;134804.0;109121.0;25683.0
41;1;1;2053;5258462.0;44703.0;38163.0;134885.0;109265.0;25620.0
42;1;1;2054;5290628.0;44782.0;38726.0;134950.0;109406.0;25544.0
43;1;1;2055;5322227.0;44857.0;39278.0;135013.0;109541.0;25472.0
44;1;1;2056;5353276.0;44932.0;39817.0;135085.0;109670.0;25415.0
45;1;1;2057;5383810.0;45001.0;40339.0;135141.0;109791.0;25350.0
46;1;1;2058;5413823.0;45062.0;40839.0;135202.0;109909.0;25293.0
47;1;1;2059;5443333.0;45116.0;41314.0;135269.0;110025.0;25244.0
48;1;1;2060;5472378.0;;;;;
49;1;2;2012;;;9856.0;124666.0;96884.0;27782.0
50;1;2;2013;1790130.0;;10106.0;123575.0;94837.0;28738.0
51;1;2;2014;1808760.0;;10368.0;123192.0;92856.0;30336.0
52;1;2;2015;1828730.0;;10644.0;124799.0;90886.0;33913.0
53;1;2;2016;1851990.0;;10934.0;126302.0;89106.0;37196.0
54;1;2;2017;1878260.0;;11236.0;127652.0;87339.0;40313.0
55;1;2;2018;1907330.0;;11550.0;127111.0;87847.0;39264.0
56;1;2;2019;1935050.0;;11871.0;126300.0;88168.0;38132.0
57;1;2;2020;1961310.0;;12200.0;125177.0;88216.0;36961.0
58;1;2;2021;1986070.0;;12539.0;124102.0;88025.0;36077.0
59;1;2;2022;2009600.0;;12887.0;123117.0;87700.0;35417.0
60;1;2;2023;2032140.0;;13248.0;123153.0;87577.0;35576.0
61;1;2;2024;2054470.0;;13619.0;123201.0;87567.0;35634.0
62;1;2;2025;2076480.0;;14000.0;123297.0;87647.0;35650.0
63;1;2;2026;2098130.0;;14389.0;123386.0;87779.0;35607.0
64;1;2;2027;2119350.0;;14782.0;123460.0;87915.0;35545.0
65;1;2;2028;2140120.0;;15178.0;123542.0;88052.0;35490.0
66;1;2;2029;2160430.0;;15573.0;123627.0;88182.0;35445.0
67;1;2;2030;2180290.0;;15966.0;123690.0;88317.0;35373.0
68;1;2;2031;2199700.0;;16355.0;123760.0;88438.0;35322.0
69;1;2;2032;2218680.0;;16737.0;123803.0;88552.0;35251.0
70;1;2;2033;2237180.0;;17113.0;123860.0;88664.0;35196.0
71;1;2;2034;2255260.0;;17483.0;123900.0;88781.0;35119.0
72;1;2;2035;2272910.0;;17847.0;123921.0;88897.0;35024.0
73;1;2;2036;2290080.0;;18210.0;123962.0;89006.0;34956.0
74;1;2;2037;2306830.0;;18572.0;124004.0;89108.0;34897.0
75;1;2;2038;2323150.0;;18936.0;124034.0;89203.0;34831.0
76;1;2;2039;2339040.0;;19301.0;124059.0;89278.0;34781.0
77;1;2;2040;2354520.0;;19667.0;124098.0;89348.0;34750.0
78;1;2;2041;2369610.0;;20038.0;124126.0;89418.0;34707.0
79;1;2;2042;2384280.0;;20410.0;124150.0;89488.0;34662.0
80;1;2;2043;2398530.0;;20786.0;124164.0;89561.0;34603.0
81;1;2;2044;2412350.0;;21159.0;124184.0;89628.0;34557.0
82;1;2;2045;2425740.0;;21528.0;124208.0;89690.0;34518.0
83;1;2;2046;2438730.0;;21891.0;124236.0;89753.0;34483.0
84;1;2;2047;2451310.0;;22249.0;124273.0;89813.0;34460.0
85;1;2;2048;2463530.0;;22601.0;124294.0;89873.0;34421.0
86;1;2;2049;2475350.0;;22956.0;124311.0;89930.0;34381.0
87;1;2;2050;2486780.0;;23310.0;124329.0;89983.0;34346.0
88;1;2;2051;2497810.0;;23666.0;124346.0;90035.0;34312.0
89;1;2;2052;2508460.0;;24017.0;124364.0;90085.0;34279.0
90;1;2;2053;2518720.0;;24360.0;124387.0;90133.0;34254.0
91;1;2;2054;2528620.0;;24692.0;124401.0;90178.0;34223.0
92;1;2;2055;2538150.0;;25008.0;124409.0;90219.0;34190.0
93;1;2;2056;2547330.0;;25306.0;124421.0;90259.0;34162.0
94;1;2;2057;2556190.0;;25583.0;124430.0;90296.0;34134.0
95;1;2;2058;2564740.0;;25835.0;124443.0;90331.0;34112.0
96;1;2;2059;2573010.0;;26059.0;124455.0;90366.0;34089.0
97;1;2;2060;2581040.0;;;;;
98;1;3;2012;;43837.0;6838.0;8794.0;16422.0;-7628.0
99;1;3;2013;1751360.0;42929.0;7054.0;8606.0;16014.0;-7408.0
100;1;3;2014;1779827.0;42460.0;7272.0;8354.0;15702.0;-7348.0
101;1;3;2015;1807667.0;42148.0;7491.0;8297.0;15461.0;-7164.0
102;1;3;2016;1835161.0;41956.0;7709.0;8400.0;15207.0;-6807.0
103;1;3;2017;1862600.0;41946.0;7927.0;8727.0;14925.0;-6198.0
104;1;3;2018;1890421.0;41918.0;8143.0;8816.0;15064.0;-6248.0
105;1;3;2019;1917947.0;41830.0;8358.0;8724.0;15205.0;-6481.0
106;1;3;2020;1944939.0;41738.0;8569.0;8554.0;15334.0;-6780.0
107;1;3;2021;1971328.0;41709.0;8777.0;8456.0;15449.0;-6993.0
108;1;3;2022;1997267.0;41692.0;8983.0;8416.0;15555.0;-7139.0
109;1;3;2023;2022837.0;41718.0;9186.0;8402.0;15694.0;-7292.0
110;1;3;2024;2048076.0;41793.0;9384.0;8435.0;15836.0;-7401.0
111;1;3;2025;2073084.0;41901.0;9578.0;8494.0;15980.0;-7486.0
112;1;3;2026;2097922.0;42040.0;9765.0;8575.0;16123.0;-7548.0
113;1;3;2027;2122648.0;42184.0;9945.0;8666.0;16261.0;-7595.0
114;1;3;2028;2147292.0;42345.0;10117.0;8733.0;16399.0;-7666.0
115;1;3;2029;2171854.0;42507.0;10280.0;8825.0;16536.0;-7712.0
116;1;3;2030;2196370.0;42677.0;10434.0;8902.0;16675.0;-7773.0
117;1;3;2031;2220840.0;42804.0;10579.0;8981.0;16808.0;-7827.0
118;1;3;2032;2245239.0;42934.0;10715.0;9040.0;16938.0;-7898.0
119;1;3;2033;2269560.0;43059.0;10844.0;9143.0;17066.0;-7923.0
120;1;3;2034;2293852.0;43162.0;10967.0;9231.0;17193.0;-7962.0
121;1;3;2035;2318085.0;43253.0;11086.0;9319.0;17318.0;-7999.0
122;1;3;2036;2342254.0;43348.0;11204.0;9412.0;17440.0;-8028.0
123;1;3;2037;2366369.0;43424.0;11321.0;9483.0;17557.0;-8074.0
124;1;3;2038;2390398.0;43497.0;11438.0;9562.0;17671.0;-8109.0
125;1;3;2039;2414347.0;43576.0;11557.0;9641.0;17781.0;-8140.0
126;1;3;2040;2438226.0;43646.0;11678.0;9727.0;17885.0;-8158.0
127;1;3;2041;2462037.0;43703.0;11802.0;9810.0;17986.0;-8176.0
128;1;3;2042;2485760.0;43776.0;11930.0;9855.0;18085.0;-8230.0
129;1;3;2043;2509377.0;43849.0;12062.0;9932.0;18185.0;-8253.0
130;1;3;2044;2532911.0;43920.0;12197.0;9980.0;18284.0;-8304.0
131;1;3;2045;2556331.0;43995.0;12335.0;10043.0;18380.0;-8337.0
132;1;3;2046;2579653.0;44080.0;12478.0;10091.0;18474.0;-8383.0
133;1;3;2047;2602870.0;44165.0;12632.0;10165.0;18567.0;-8402.0
134;1;3;2048;2626003.0;44253.0;12798.0;10227.0;18661.0;-8434.0
135;1;3;2049;2649022.0;44343.0;12978.0;10291.0;18754.0;-8463.0
136;1;3;2050;2671924.0;44436.0;13168.0;10346.0;18849.0;-8503.0
137;1;3;2051;2694689.0;44523.0;13370.0;10404.0;18942.0;-8538.0
138;1;3;2052;2717305.0;44614.0;13581.0;10440.0;19036.0;-8596.0
139;1;3;2053;2739742.0;44703.0;13803.0;10498.0;19132.0;-8634.0
140;1;3;2054;2762008.0;44782.0;14034.0;10549.0;19228.0;-8679.0
141;1;3;2055;2784077.0;44857.0;14270.0;10604.0;19322.0;-8718.0
142;1;3;2056;2805946.0;44932.0;14511.0;10664.0;19411.0;-8747.0
143;1;3;2057;2827620.0;45001.0;14756.0;10711.0;19495.0;-8784.0
144;1;3;2058;2849083.0;45062.0;15004.0;10759.0;19578.0;-8819.0
145;1;3;2059;2870323.0;45116.0;15255.0;10814.0;19659.0;-8845.0
146;1;3;2060;2891338.0;;;;;
147;3;1;2012;;14080.0;12328.0;83059.0;65090.0;17969.0
148;3;1;2013;1576280.0;14157.0;12598.0;79585.0;64392.0;15192.0
149;3;1;2014;1593031.0;14260.0;12870.0;77017.0;63491.0;13527.0
