ID;Landen;Perioden;Totaal_1;PlantaardigeProducten_2;Totaal_3;Dieren_4;DierlijkeProducten_5;Landbouwdiensten_6;NietTotDeLandbouwBehorendeNevena_7;IntermediairVerbruik_8;BrutoToegevoegdeWaardeBasisprijzen_9;BrutoToegevoegdeWaardeBasisprijzen_10;VerbruikVanVasteActiva_11;NietProductgebondenBelastingen_12;NietProductgebondenSubsidies_13;Landbouwinkomen_14;Arbeidsvolume_15;Inkomensindex2010100_16;MutatieTOVVoorafgaandJaar_17
11;Europese Unie: 15 landen (EU-15);2006;281080.0;142930.0;115541.0;72300.0;43241.0;13805.0;8804.0;155331.0;125749.0;125749.0;44866.0;4810.0;38569.0;114642.0;5723.0;94.3;2.7
12;Europese Unie: 15 landen (EU-15);2007;306761.0;162425.0;120590.0;72914.0;47675.0;14256.0;9491.0;169437.0;137324.0;137324.0;47066.0;4930.0;39702.0;125031.0;5579.0;102.9;9.0
13;Europese Unie: 15 landen (EU-15);2008;318014.0;164779.0;128002.0;76738.0;51265.0;15113.0;10121.0;186322.0;131692.0;131692.0;49273.0;5178.0;40017.0;117259.0;5434.0;97.8;-4.5
14;Europese Unie: 15 landen (EU-15);2009;289411.0;147845.0;116440.0;73017.0;43423.0;15236.0;9889.0;173736.0;115675.0;115675.0;49418.0;5361.0;41534.0;102429.0;5196.0;89.4;-8.5
15;Europese Unie: 15 landen (EU-15);2010;308322.0;160661.0;121456.0;73224.0;48232.0;15763.0;10442.0;179475.0;128848.0;128848.0;49941.0;5148.0;42443.0;116201.0;5212.0;100.0;11.9
16;Europese Unie: 15 landen (EU-15);2011;333283.0;171189.0;133936.0;80358.0;53578.0;16520.0;11638.0;197967.0;135316.0;135316.0;50960.0;4818.0;43453.0;122991.0;5087.0;107.4;7.4
17;Europese Unie: 15 landen (EU-15);2012;347443.0;177267.0;141249.0;86823.0;54426.0;16857.0;12070.0;208868.0;138575.0;138575.0;52980.0;4337.0;42577.0;123835.0;5030.0;107.4;0.1
18;Europese Unie: 15 landen (EU-15);2013;355073.0;179338.0;145924.0;88044.0;57880.0;17328.0;12483.0;210754.0;144319.0;144319.0;53327.0;4146.0;42214.0;129060.0;4933.0;113.5;5.6
19;Europese Unie: 15 landen (EU-15);2014;349965.0;172305.0;146873.0;85930.0;60942.0;18223.0;12565.0;209527.0;140439.0;140439.0;53784.0;4433.0;42909.0;125131.0;4899.0;109.8;-3.3
20;Europese Unie: 15 landen (EU-15);2015;347693.0;177311.0;139293.0;85540.0;53754.0;18212.0;12876.0;206722.0;140970.0;140970.0;54182.0;4757.0;40243.0;122274.0;4881.0;106.1;-3.6
21;Europese Unie: 15 landen (EU-15);2016;334973.0;170400.0;133726.0;84130.0;49596.0;18636.0;12210.0;200781.0;134192.0;134192.0;53055.0;4739.0;41188.0;117585.0;4871.0;102.6;-3.4
22;Europese Unie: 25 landen (EU-25);1995;;;;;;;;;;;;;;;;;
23;Europese Unie: 25 landen (EU-25);1996;;;;;;;;;;;;;;;;;
24;Europese Unie: 25 landen (EU-25);1997;;;;;;;;;;;;;;;;;
25;Europese Unie: 25 landen (EU-25);1998;305019.0;163843.0;123058.0;75311.0;47747.0;11389.0;6729.0;152664.0;152355.0;152355.0;38356.0;4345.0;10597.0;120252.0;11276.0;;
26;Europese Unie: 25 landen (EU-25);1999;301210.0;163205.0;118934.0;71969.0;46965.0;11777.0;7298.0;152731.0;148479.0;148479.0;39364.0;4669.0;11652.0;116106.0;10722.0;84.1;
27;Europese Unie: 25 landen (EU-25);2000;313068.0;164028.0;128450.0;78739.0;49711.0;12317.0;7694.0;159271.0;153797.0;153797.0;40871.0;4664.0;11941.0;120203.0;10456.0;86.8;3.2
28;Europese Unie: 25 landen (EU-25);2001;326512.0;167675.0;137170.0;84260.0;52910.0;12797.0;8222.0;165113.0;161399.0;161399.0;42317.0;4813.0;14682.0;128951.0;10323.0;91.6;5.5
29;Europese Unie: 25 landen (EU-25);2002;320473.0;168190.0;129703.0;79326.0;50377.0;13491.0;8440.0;165927.0;154546.0;154546.0;43548.0;5061.0;15284.0;121222.0;9896.0;87.2;-4.7
30;Europese Unie: 25 landen (EU-25);2003;318231.0;169319.0;127221.0;77324.0;49897.0;13350.0;8341.0;163734.0;154498.0;154498.0;43737.0;4635.0;16163.0;122289.0;9684.0;88.4;1.5
31;Europese Unie: 25 landen (EU-25);2004;333749.0;179706.0;131289.0;81174.0;50115.0;14119.0;8635.0;169812.0;163937.0;163937.0;45266.0;4812.0;16336.0;130195.0;9513.0;93.8;5.7
32;Europese Unie: 25 landen (EU-25);2005;315331.0;161250.0;130753.0;80128.0;50626.0;14349.0;8978.0;171052.0;144279.0;144279.0;46951.0;5215.0;29419.0;121533.0;9326.0;86.7;-7.5
33;Europese Unie: 25 landen (EU-25);2006;313485.0;158818.0;130267.0;80736.0;49531.0;14813.0;9587.0;175610.0;137875.0;137875.0;48185.0;5264.0;42377.0;126804.0;9190.0;89.5;3.2
34;Europese Unie: 25 landen (EU-25);2007;345640.0;183263.0;136824.0;82016.0;54809.0;15272.0;10281.0;193891.0;151749.0;151749.0;50700.0;5470.0;44407.0;139986.0;8969.0;98.2;9.7
35;Europese Unie: 25 landen (EU-25);2008;360797.0;187537.0;145927.0;86677.0;59250.0;16385.0;10947.0;214521.0;146276.0;146276.0;53317.0;5746.0;45796.0;133009.0;8769.0;93.3;-4.6
36;Europese Unie: 25 landen (EU-25);2009;323422.0;165043.0;131489.0;81899.0;49590.0;16298.0;10591.0;196558.0;126864.0;126864.0;53007.0;5833.0;47591.0;115614.0;8432.0;85.5;-8.2
37;Europese Unie: 25 landen (EU-25);2010;345707.0;180039.0;137614.0;82288.0;55326.0;16889.0;11165.0;203417.0;142290.0;142290.0;53793.0;5595.0;49190.0;132093.0;8097.0;100.0;16.9
38;Europese Unie: 25 landen (EU-25);2011;377453.0;195469.0;151768.0;90326.0;61442.0;17712.0;12503.0;225976.0;151477.0;151477.0;54930.0;5285.0;51049.0;142221.0;7966.0;108.4;8.4
39;Europese Unie: 25 landen (EU-25);2012;392645.0;201693.0;159884.0;97328.0;62556.0;18124.0;12944.0;237805.0;154840.0;154840.0;57032.0;5064.0;49836.0;142580.0;7905.0;107.7;-0.6
40;Europese Unie: 25 landen (EU-25);2013;400964.0;203635.0;165278.0;98683.0;66595.0;18563.0;13488.0;239889.0;161075.0;161075.0;57468.0;4872.0;50191.0;148926.0;7837.0;112.9;4.8
41;Europese Unie: 25 landen (EU-25);2014;395360.0;195907.0;166478.0;96510.0;69968.0;19503.0;13472.0;239025.0;156335.0;156335.0;57996.0;5115.0;51294.0;144518.0;7819.0;108.9;-3.6
42;Europese Unie: 25 landen (EU-25);2015;392262.0;200319.0;158527.0;96783.0;61744.0;19558.0;13858.0;235708.0;156554.0;156554.0;58432.0;5382.0;48179.0;140919.0;7771.0;105.4;-3.4
43;Europese Unie: 25 landen (EU-25);2016;379603.0;193550.0;152865.0;95769.0;57096.0;19941.0;13247.0;228893.0;150711.0;150711.0;57361.0;5290.0;48473.0;136534.0;7750.0;102.9;-2.4
44;Europese Unie: 27 landen (EU-27);1995;;;;;;;;;;;;;;;;;
45;Europese Unie: 27 landen (EU-27);1996;;;;;;;;;;;;;;;;;
46;Europese Unie: 27 landen (EU-27);1997;;;;;;;;;;;;;;;;;
47;Europese Unie: 27 landen (EU-27);1998;3869387.0;1484107.0;1785569.0;1194164.0;591405.0;204292.0;395418.0;1910049.0;1959338.0;1959338.0;188565.0;4389.0;17807.0;1784192.0;;;
48;Europese Unie: 27 landen (EU-27);1999;312361.0;169609.0;122960.0;74076.0;48883.0;12089.0;7706.0;157984.0;154377.0;154377.0;40511.0;4738.0;11748.0;120884.0;;;
49;Europese Unie: 27 landen (EU-27);2000;324525.0;170308.0;132891.0;80978.0;51913.0;12597.0;8150.0;164877.0;159648.0;159648.0;42030.0;4830.0;12079.0;124868.0;14872.0;77.5;
50;Europese Unie: 27 landen (EU-27);2001;340968.0;175913.0;142564.0;87279.0;55284.0;13113.0;8731.0;172056.0;168912.0;168912.0;43471.0;4829.0;14934.0;135545.0;14184.0;85.6;10.4
51;Europese Unie: 27 landen (EU-27);2002;334222.0;175640.0;135092.0;82317.0;52775.0;13803.0;9037.0;172873.0;161349.0;161349.0;44802.0;5080.0;15421.0;126889.0;13452.0;81.9;-4.0
52;Europese Unie: 27 landen (EU-27);2003;332259.0;177850.0;131999.0;79585.0;52414.0;13618.0;8791.0;170575.0;161683.0;161683.0;44985.0;4657.0;16410.0;128451.0;13172.0;83.4;1.7
53;Europese Unie: 27 landen (EU-27);2004;350867.0;190873.0;135842.0;83626.0;52216.0;14414.0;9738.0;178149.0;172718.0;172718.0;46675.0;4835.0;16774.0;137983.0;12561.0;92.1;9.6
54;Europese Unie: 27 landen (EU-27);2005;331540.0;170599.0;136085.0;83013.0;53072.0;14713.0;10143.0;179528.0;152012.0;152012.0;48637.0;5243.0;29869.0;128001.0;12549.0;81.8;-10.5
55;Europese Unie: 27 landen (EU-27);2006;331322.0;169460.0;135584.0;83596.0;51988.0;15192.0;11086.0;184951.0;146371.0;146371.0;50363.0;5298.0;42944.0;133654.0;12281.0;84.7;3.5
56;Europese Unie: 27 landen (EU-27);2007;363257.0;193441.0;142446.0;84796.0;57650.0;15703.0;11668.0;204036.0;159220.0;159220.0;53074.0;5528.0;45148.0;145767.0;11668.0;93.7;10.8
57;Europese Unie: 27 landen (EU-27);2008;383483.0;202448.0;151564.0;89324.0;62240.0;16863.0;12608.0;226960.0;156523.0;156523.0;55451.0;5796.0;46678.0;141954.0;11386.0;91.2;-2.2
58;Europese Unie: 27 landen (EU-27);2009;341368.0;175488.0;136881.0;84601.0;52280.0;16734.0;12264.0;206816.0;134552.0;134552.0;55112.0;5856.0;48717.0;122300.0;11020.0;82.6;-9.4
59;Europese Unie: 27 landen (EU-27);2010;364830.0;192517.0;142331.0;84471.0;57860.0;17273.0;12710.0;214594.0;150237.0;150237.0;56331.0;5620.0;50669.0;138955.0;10143.0;100.0;21.1
60;Europese Unie: 27 landen (EU-27);2011;399856.0;210792.0;156893.0;92673.0;64221.0;18101.0;14069.0;238660.0;161195.0;161195.0;57946.0;5309.0;52703.0;150555.0;9874.0;110.0;10.0
61;Europese Unie: 27 landen (EU-27);2012;411479.0;213374.0;165095.0;99721.0;65374.0;18513.0;14497.0;248767.0;162712.0;162712.0;59954.0;5086.0;51810.0;149482.0;9825.0;108.1;-1.8
62;Europese Unie: 27 landen (EU-27);2013;423114.0;218501.0;170347.0;101176.0;69171.0;19003.0;15262.0;252723.0;170390.0;170390.0;60828.0;4898.0;52503.0;157168.0;9722.0;114.1;5.5
63;Europese Unie: 27 landen (EU-27);2014;416433.0;209701.0;171568.0;98967.0;72600.0;19986.0;15178.0;251256.0;165177.0;165177.0;61172.0;5141.0;53954.0;152818.0;9549.0;112.0;-1.9
64;Europese Unie: 27 landen (EU-27);2015;411761.0;212747.0;163588.0;99257.0;64331.0;20000.0;15426.0;247098.0;164663.0;164663.0;61239.0;5405.0;50363.0;148383.0;9340.0;109.7;-2.3
65;Europese Unie: 27 landen (EU-27);2016;398538.0;205773.0;157634.0;98037.0;59597.0;20343.0;14787.0;239979.0;158558.0;158558.0;59999.0;5312.0;51792.0;145038.0;9199.0;109.2;-0.4
66;Europese Unie: 28 landen (EU-28);1995;;;;;;;;;;;;;;;;;
67;Europese Unie: 28 landen (EU-28);1996;;;;;;;;;;;;;;;;;
68;Europese Unie: 28 landen (EU-28);1997;;;;;;;;;;;;;;;;;
69;Europese Unie: 28 landen (EU-28);1998;;;;;;;;;;;;;;;;;
70;Europese Unie: 28 landen (EU-28);1999;;;;;;;;;;;;;;;;;
71;Europese Unie: 28 landen (EU-28);2000;;;;;;;;;;;;;;;;;
72;Europese Unie: 28 landen (EU-28);2001;;;;;;;;;;;;;;;;;
73;Europese Unie: 28 landen (EU-28);2002;;;;;;;;;;;;;;;;;
74;Europese Unie: 28 landen (EU-28);2003;;;;;;;;;;;;;;;;;
75;Europese Unie: 28 landen (EU-28);2004;;;;;;;;;;;;;;;;;
76;Europese Unie: 28 landen (EU-28);2005;334035.0;171909.0;137128.0;83722.0;53406.0;14806.0;10192.0;180888.0;153147.0;153147.0;49001.0;5243.0;29890.0;128793.0;12777.0;81.9;
77;Europese Unie: 28 landen (EU-28);2006;333908.0;170856.0;136613.0;84286.0;52327.0;15290.0;11149.0;186239.0;147670.0;147670.0;50746.0;5298.0;42969.0;134596.0;12503.0;84.9;3.6
78;Europese Unie: 28 landen (EU-28);2007;366130.0;195108.0;143481.0;85479.0;58001.0;15806.0;11735.0;205579.0;160551.0;160551.0;53483.0;5528.0;45181.0;146721.0;11877.0;93.8;10.7
79;Europese Unie: 28 landen (EU-28);2008;386605.0;204260.0;152698.0;90052.0;62647.0;16973.0;12673.0;228561.0;158044.0;158044.0;55861.0;5796.0;46721.0;143108.0;11591.0;91.5;-2.1
80;Europese Unie: 28 landen (EU-28);2009;344303.0;177159.0;137976.0;85321.0;52654.0;16838.0;12330.0;208312.0;135991.0;135991.0;55512.0;5856.0;48782.0;123404.0;11223.0;82.8;-9.3
81;Europese Unie: 28 landen (EU-28);2010;367745.0;194224.0;143373.0;85117.0;58256.0;17371.0;12776.0;216138.0;151607.0;151607.0;56725.0;5620.0;50715.0;139976.0;10345.0;100.0;20.7
82;Europese Unie: 28 landen (EU-28);2011;402717.0;212458.0;157926.0;93305.0;64620.0;18196.0;14137.0;240224.0;162493.0;162493.0;58325.0;5309.0;52742.0;151512.0;10073.0;109.9;9.9
83;Europese Unie: 28 landen (EU-28);2012;414259.0;215030.0;166046.0;100327.0;65719.0;18613.0;14570.0;250375.0;163884.0;163884.0;60313.0;5086.0;51831.0;150316.0;10027.0;107.8;-1.9
84;Europese Unie: 28 landen (EU-28);2013;425649.0;220061.0;171151.0;101671.0;69480.0;19099.0;15338.0;254132.0;171517.0;171517.0;61145.0;4898.0;52535.0;158009.0;9918.0;113.9;5.6
85;Europese Unie: 28 landen (EU-28);2014;418714.0;211025.0;172361.0;99454.0;72906.0;20079.0;15249.0;252512.0;166202.0;166202.0;61484.0;5141.0;53982.0;153560.0;9739.0;111.8;-1.9
86;Europese Unie: 28 landen (EU-28);2015;414044.0;214098.0;164365.0;99747.0;64617.0;20090.0;15491.0;248303.0;165741.0;165741.0;61547.0;5405.0;50476.0;149265.0;9532.0;109.5;-2.3
87;Europese Unie: 28 landen (EU-28);2016;400723.0;207042.0;158381.0;98539.0;59842.0;20445.0;14854.0;241158.0;159565.0;159565.0;60302.0;5312.0;52048.0;145998.0;9390.0;109.1;-0.4
88;België;1995;7273.0;3247.0;3947.0;2878.0;1068.0;24.0;56.0;4662.0;2612.0;2612.0;618.0;8.0;85.0;2070.0;84.0;76.6;
89;België;1996;7227.0;3005.0;4152.0;3060.0;1092.0;18.0;51.0;4550.0;2676.0;2676.0;571.0;16.0;72.0;2161.0;80.0;85.3;11.3
90;België;1997;7210.0;2994.0;4145.0;3135.0;1009.0;22.0;49.0;4453.0;2757.0;2757.0;608.0;16.0;64.0;2198.0;80.0;89.1;4.5
91;België;1998;6932.0;3125.0;3736.0;2686.0;1050.0;26.0;45.0;4282.0;2650.0;2650.0;608.0;15.0;43.0;2070.0;77.0;85.3;-4.3
92;België;1999;6585.0;3082.0;3430.0;2453.0;976.0;29.0;43.0;4098.0;2487.0;2487.0;606.0;17.0;52.0;1916.0;76.0;79.6;-6.7
93;België;2000;7113.0;3057.0;3982.0;2921.0;1061.0;33.0;40.0;4361.0;2752.0;2752.0;600.0;17.0;37.0;2172.0;75.0;89.5;12.5
94;België;2001;7309.0;3150.0;4084.0;2980.0;1104.0;36.0;39.0;4689.0;2620.0;2620.0;606.0;17.0;45.0;2041.0;75.0;82.0;-8.4
95;België;2002;6630.0;2774.0;3779.0;2782.0;996.0;40.0;36.0;4249.0;2381.0;2381.0;600.0;17.0;64.0;1828.0;75.0;72.5;-11.5
96;België;2003;6773.0;3171.0;3525.0;2597.0;928.0;45.0;32.0;4315.0;2458.0;2458.0;629.0;17.0;164.0;1975.0;73.0;78.8;8.7
97;België;2004;7009.0;3116.0;3815.0;2865.0;950.0;45.0;34.0;4402.0;2608.0;2608.0;639.0;52.0;170.0;2087.0;72.0;82.8;5.0
98;België;2005;6622.0;2902.0;3638.0;2723.0;914.0;45.0;36.0;4402.0;2220.0;2220.0;652.0;33.0;360.0;1895.0;70.0;75.6;-8.7
99;België;2006;7027.0;3164.0;3788.0;2834.0;954.0;45.0;30.0;4492.0;2535.0;2535.0;673.0;33.0;489.0;2318.0;68.0;93.1;23.1
100;België;2007;7397.0;3316.0;4003.0;2898.0;1105.0;45.0;33.0;4805.0;2592.0;2592.0;710.0;18.0;617.0;2480.0;66.0;100.5;8.0
101;België;2008;7483.0;3224.0;4181.0;3136.0;1045.0;45.0;33.0;5367.0;2116.0;2116.0;754.0;2.0;649.0;2009.0;65.0;81.2;-19.2
102;België;2009;6878.0;3085.0;3714.0;2902.0;812.0;45.0;33.0;4899.0;1979.0;1979.0;778.0;4.0;668.0;1864.0;63.0;77.0;-5.1
103;België;2010;7758.0;3619.0;4061.0;3012.0;1049.0;45.0;34.0;5267.0;2491.0;2491.0;754.0;4.0;691.0;2424.0;62.0;100.0;29.8
104;België;2011;7964.0;3456.0;4429.0;3189.0;1240.0;45.0;34.0;5859.0;2105.0;2105.0;741.0;4.0;693.0;2053.0;58.0;89.2;-10.8
105;België;2012;8799.0;3951.0;4769.0;3419.0;1350.0;45.0;34.0;6103.0;2696.0;2696.0;772.0;7.0;638.0;2556.0;58.0;107.8;20.9
106;België;2013;8595.0;3769.0;4746.0;3273.0;1473.0;46.0;34.0;6302.0;2293.0;2293.0;794.0;7.0;598.0;2090.0;58.0;87.5;-18.8
107;België;2014;8124.0;3457.0;4587.0;3087.0;1500.0;46.0;34.0;5982.0;2142.0;2142.0;800.0;7.0;643.0;1978.0;57.0;83.2;-5.0
108;België;2015;8117.0;3691.0;4345.0;3057.0;1288.0;46.0;35.0;5812.0;2304.0;2304.0;800.0;7.0;645.0;2142.0;57.0;90.1;8.3
109;België;2016;7827.0;3504.0;4240.0;3009.0;1231.0;47.0;36.0;5693.0;2134.0;2134.0;823.0;7.0;629.0;1933.0;57.0;79.2;-12.1
110;Bulgarije;1995;2817715.0;1128994.0;1273193.0;846241.0;426951.0;126280.0;289249.0;1390550.0;1427164.0;1427164.0;68259.0;0.0;0.0;1358905.0;;;
111;Bulgarije;1996;2231310.0;975258.0;874825.0;572554.0;302271.0;155056.0;226171.0;1225643.0;1005666.0;1005666.0;67416.0;0.0;0.0;938251.0;;;
112;Bulgarije;1997;3939120.0;1819409.0;1516753.0;1091764.0;424989.0;231623.0;371335.0;1899394.0;2039726.0;2039726.0;220447.0;0.0;8831.0;1828110.0;;;
113;Bulgarije;1998;3554584.0;1314945.0;1658218.0;1116491.0;541727.0;192732.0;388689.0;1752754.0;1801830.0;1801830.0;149271.0;0.0;7032.0;1659591.0;;;
114;Bulgarije;1999;3371.0;1429.0;1338.0;879.0;459.0;195.0;409.0;1692.0;1679.0;1679.0;143.0;0.0;13.0;1549.0;;;
115;Bulgarije;2000;3389.0;1305.0;1448.0;926.0;522.0;180.0;456.0;1755.0;1634.0;1634.0;114.0;0.0;5.0;1526.0;771.0;85.4;
116;Bulgarije;2001;3748.0;1515.0;1531.0;988.0;543.0;194.0;508.0;1945.0;1803.0;1803.0;87.0;0.0;33.0;1749.0;740.0;96.0;12.4
117;Bulgarije;2002;3648.0;1668.0;1187.0;762.0;425.0;196.0;598.0;2043.0;1605.0;1605.0;82.0;0.0;48.0;1572.0;792.0;77.7;-19.1
118;Bulgarije;2003;3266.0;1629.0;1019.0;628.0;391.0;168.0;450.0;1733.0;1532.0;1532.0;94.0;3.0;69.0;1505.0;792.0;72.7;-6.4
119;Bulgarije;2004;3464.0;1763.0;1088.0;644.0;444.0;199.0;414.0;1875.0;1589.0;1589.0;112.0;2.0;67.0;1543.0;712.0;78.6;8.1
120;Bulgarije;2005;3356.0;1627.0;1129.0;659.0;471.0;254.0;345.0;1812.0;1544.0;1544.0;131.0;3.0;87.0;1498.0;626.0;81.5;3.8
121;Bulgarije;2006;3471.0;1758.0;1109.0;642.0;467.0;244.0;360.0;1993.0;1479.0;1479.0;139.0;1.0;57.0;1396.0;564.0;79.1;-2.9
122;Bulgarije;2007;3315.0;1566.0;1247.0;637.0;610.0;225.0;277.0;2088.0;1227.0;1227.0;115.0;0.0;250.0;1363.0;494.0;79.3;0.2
123;Bulgarije;2008;4494.0;2489.0;1375.0;674.0;702.0;283.0;346.0;2608.0;1886.0;1886.0;124.0;5.0;484.0;2240.0;465.0;128.1;61.6
124;Bulgarije;2009;3811.0;2017.0;1162.0;642.0;520.0;258.0;374.0;2515.0;1296.0;1296.0;178.0;2.0;415.0;1531.0;436.0;89.8;-29.9
125;Bulgarije;2010;3822.0;2153.0;1081.0;560.0;521.0;251.0;336.0;2466.0;1356.0;1356.0;211.0;2.0;466.0;1608.0;407.0;100.0;11.3
126;Bulgarije;2011;4355.0;2542.0;1236.0;627.0;609.0;260.0;317.0;2746.0;1609.0;1609.0;268.0;2.0;458.0;1798.0;376.0;114.1;14.1
127;Bulgarije;2012;4424.0;2673.0;1218.0;641.0;578.0;269.0;263.0;2761.0;1662.0;1662.0;307.0;1.0;617.0;1971.0;347.0;133.3;16.8
128;Bulgarije;2013;4394.0;2682.0;1162.0;582.0;580.0;271.0;279.0;2699.0;1694.0;1694.0;343.0;5.0;852.0;2199.0;321.0;162.0;21.5
129;Bulgarije;2014;4302.0;2754.0;1122.0;567.0;556.0;262.0;164.0;2570.0;1732.0;1732.0;364.0;5.0;821.0;2183.0;298.0;172.8;6.7
130;Bulgarije;2015;4033.0;2626.0;1041.0;578.0;463.0;248.0;118.0;2412.0;1621.0;1621.0;389.0;2.0;677.0;1907.0;276.0;159.0;-8.0
131;Bulgarije;2016;3763.0;2534.0;892.0;460.0;432.0;225.0;112.0;2249.0;1514.0;1514.0;373.0;2.0;690.0;1829.0;257.0;164.3;3.3
132;Cyprus;1995;;;;;;;;;;;;;;;;;
133;Cyprus;1996;;;;;;;;;;;;;;;;;
134;Cyprus;1997;;;;;;;;;;;;;;;;;
135;Cyprus;1998;577.0;311.0;238.0;158.0;80.0;0.0;27.0;261.0;315.0;315.0;16.0;9.0;12.0;303.0;;;
136;Cyprus;1999;580.0;308.0;240.0;154.0;86.0;0.0;36.0;256.0;324.0;324.0;15.0;9.0;3.0;312.0;24.0;136.9;
137;Cyprus;2000;580.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;325.0;325.0;16.0;0.0;3.0;312.0;31.0;104.4;-23.7
138;Cyprus;2001;648.0;0.0;0.0;0.0;0.0;0.0;0.0;282.0;365.0;365.0;16.0;0.0;2.0;352.0;30.0;115.7;10.8
139;Cyprus;2002;650.0;0.0;0.0;0.0;0.0;0.0;0.0;281.0;370.0;370.0;17.0;0.0;2.0;354.0;30.0;117.8;1.8
140;Cyprus;2003;624.0;288.0;292.0;181.0;111.0;0.0;43.0;261.0;362.0;362.0;16.0;2.0;4.0;348.0;31.0;108.0;-8.3
141;Cyprus;2004;645.0;313.0;306.0;192.0;114.0;0.0;26.0;314.0;331.0;331.0;12.0;11.0;42.0;351.0;30.0;105.7;-2.1
142;Cyprus;2005;654.0;326.0;301.0;199.0;102.0;0.0;27.0;322.0;332.0;332.0;13.0;11.0;46.0;354.0;29.0;108.6;2.8
143;Cyprus;2006;634.0;321.0;284.0;182.0;102.0;0.0;29.0;329.0;306.0;306.0;14.0;16.0;38.0;314.0;27.0;97.9;-9.9
144;Cyprus;2007;637.0;327.0;279.0;178.0;102.0;0.0;30.0;340.0;297.0;297.0;14.0;14.0;38.0;307.0;26.0;97.9;0.0
145;Cyprus;2008;634.0;305.0;298.0;188.0;110.0;0.0;32.0;346.0;288.0;288.0;12.0;11.0;40.0;305.0;26.0;93.3;-4.7
146;Cyprus;2009;665.0;312.0;322.0;190.0;132.0;0.0;31.0;360.0;305.0;305.0;12.0;14.0;40.0;320.0;25.0;100.5;7.6
147;Cyprus;2010;686.0;324.0;330.0;194.0;135.0;0.0;32.0;371.0;315.0;315.0;12.0;16.0;40.0;327.0;25.0;100.0;-0.5
148;Cyprus;2011;706.0;342.0;331.0;192.0;138.0;0.0;33.0;381.0;325.0;325.0;12.0;16.0;41.0;249.0;25.0;74.7;-25.3
149;Cyprus;2012;720.0;348.0;340.0;200.0;140.0;0.0;32.0;387.0;333.0;333.0;12.0;17.0;45.0;348.0;25.0;103.1;37.9
150;Cyprus;2013;697.0;311.0;355.0;212.0;143.0;0.0;31.0;377.0;321.0;321.0;17.0;9.0;51.0;346.0;26.0;102.2;-0.8
151;Cyprus;2014;663.0;263.0;367.0;217.0;150.0;0.0;32.0;395.0;268.0;268.0;16.0;9.0;66.0;308.0;25.0;94.7;-7.4
