ID;RegioS;SBI93;Perioden;ToegevoegdeWaarde_1;Arbeidsvolume_2
106;Nederland;21 Papier en karton;1988;1281.0;27.9
107;Nederland;21 Papier en karton;1989;1395.0;29.1
108;Nederland;21 Papier en karton;1990;1498.0;29.4
109;Nederland;21 Papier en karton;1991;1503.0;29.9
110;Nederland;21 Papier en karton;1992;1492.0;29.9
111;Nederland;21 Papier en karton;1993;1395.0;28.4
112;Nederland;21 Papier en karton;1994;1430.0;25.4
113;Nederland;21 Papier en karton;1995;1512.0;25.6
114;Nederland;21 Papier en karton;1996;1502.0;25.5
115;Nederland;21 Papier en karton;1997;1551.0;24.8
116;Nederland;21 Papier en karton;1998;1611.0;25.2
117;Nederland;21 Papier en karton;1999;1632.0;25.0
118;Nederland;21 Papier en karton;2000;1706.0;24.5
119;Nederland;21 Papier en karton;2001;1841.0;24.3
120;Nederland;22 Uitgeverijen en drukkerijen;1987;3195.0;88.2
121;Nederland;22 Uitgeverijen en drukkerijen;1988;3388.0;89.9
122;Nederland;22 Uitgeverijen en drukkerijen;1989;3596.0;91.7
123;Nederland;22 Uitgeverijen en drukkerijen;1990;3875.0;93.9
124;Nederland;22 Uitgeverijen en drukkerijen;1991;4083.0;95.1
125;Nederland;22 Uitgeverijen en drukkerijen;1992;4232.0;96.4
126;Nederland;22 Uitgeverijen en drukkerijen;1993;4425.0;91.8
127;Nederland;22 Uitgeverijen en drukkerijen;1994;4612.0;88.7
128;Nederland;22 Uitgeverijen en drukkerijen;1995;4638.0;85.9
129;Nederland;22 Uitgeverijen en drukkerijen;1996;4915.0;84.7
130;Nederland;22 Uitgeverijen en drukkerijen;1997;5042.0;84.5
131;Nederland;22 Uitgeverijen en drukkerijen;1998;5298.0;85.9
132;Nederland;22 Uitgeverijen en drukkerijen;1999;5549.0;88.4
133;Nederland;22 Uitgeverijen en drukkerijen;2000;5763.0;88.1
134;Nederland;22 Uitgeverijen en drukkerijen;2001;5759.0;86.8
135;Nederland;DF Aardolie- en steenkool industrie;1987;613.0;8.0
136;Nederland;DF Aardolie- en steenkool industrie;1988;721.0;7.6
137;Nederland;DF Aardolie- en steenkool industrie;1989;756.0;7.4
138;Nederland;DF Aardolie- en steenkool industrie;1990;987.0;7.4
139;Nederland;DF Aardolie- en steenkool industrie;1991;1100.0;7.5
140;Nederland;DF Aardolie- en steenkool industrie;1992;1074.0;7.5
141;Nederland;DF Aardolie- en steenkool industrie;1993;1108.0;7.5
142;Nederland;DF Aardolie- en steenkool industrie;1994;1165.0;7.5
143;Nederland;DF Aardolie- en steenkool industrie;1995;1061.0;7.6
144;Nederland;DF Aardolie- en steenkool industrie;1996;1085.0;8.0
145;Nederland;DF Aardolie- en steenkool industrie;1997;1040.0;7.7
146;Nederland;DF Aardolie- en steenkool industrie;1998;1614.0;7.6
147;Nederland;DF Aardolie- en steenkool industrie;1999;1080.0;7.2
148;Nederland;DF Aardolie- en steenkool industrie;2000;1498.0;6.8
149;Nederland;DF Aardolie- en steenkool industrie;2001;2145.0;6.9
150;Nederland;DG+DH Chemische, rubber en kunststof ind;1987;7114.0;117.7
151;Nederland;DG+DH Chemische, rubber en kunststof ind;1988;7848.0;117.9
152;Nederland;DG+DH Chemische, rubber en kunststof ind;1989;8274.0;119.2
153;Nederland;DG+DH Chemische, rubber en kunststof ind;1990;7967.0;122.4
154;Nederland;DG+DH Chemische, rubber en kunststof ind;1991;7614.0;123.6
155;Nederland;DG+DH Chemische, rubber en kunststof ind;1992;7347.0;123.1
156;Nederland;DG+DH Chemische, rubber en kunststof ind;1993;7359.0;115.0
157;Nederland;DG+DH Chemische, rubber en kunststof ind;1994;8564.0;110.2
158;Nederland;DG+DH Chemische, rubber en kunststof ind;1995;9833.0;106.9
159;Nederland;DG+DH Chemische, rubber en kunststof ind;1996;9131.0;105.0
160;Nederland;DG+DH Chemische, rubber en kunststof ind;1997;9738.0;105.8
161;Nederland;DG+DH Chemische, rubber en kunststof ind;1998;9469.0;105.8
162;Nederland;DG+DH Chemische, rubber en kunststof ind;1999;9291.0;104.5
163;Nederland;DG+DH Chemische, rubber en kunststof ind;2000;10309.0;104.5
164;Nederland;DG+DH Chemische, rubber en kunststof ind;2001;10190.0;104.7
165;Nederland;27 Basismetaalindustrie;1987;1433.0;33.1
166;Nederland;27 Basismetaalindustrie;1988;1733.0;33.0
167;Nederland;27 Basismetaalindustrie;1989;1997.0;32.0
168;Nederland;27 Basismetaalindustrie;1990;1772.0;31.9
169;Nederland;27 Basismetaalindustrie;1991;1635.0;31.2
170;Nederland;27 Basismetaalindustrie;1992;1443.0;31.0
171;Nederland;27 Basismetaalindustrie;1993;1450.0;28.7
172;Nederland;27 Basismetaalindustrie;1994;1681.0;26.8
173;Nederland;27 Basismetaalindustrie;1995;1910.0;27.3
174;Nederland;27 Basismetaalindustrie;1996;1620.0;26.6
175;Nederland;27 Basismetaalindustrie;1997;1761.0;26.8
176;Nederland;27 Basismetaalindustrie;1998;1771.0;26.8
177;Nederland;27 Basismetaalindustrie;1999;1486.0;26.3
178;Nederland;27 Basismetaalindustrie;2000;2031.0;25.7
179;Nederland;27 Basismetaalindustrie;2001;1577.0;25.3
180;Nederland;28+DK Metaalproducten en machine ind.;1987;5579.0;168.0
181;Nederland;28+DK Metaalproducten en machine ind.;1988;5748.0;168.1
182;Nederland;28+DK Metaalproducten en machine ind.;1989;6187.0;170.1
183;Nederland;28+DK Metaalproducten en machine ind.;1990;6623.0;177.3
184;Nederland;28+DK Metaalproducten en machine ind.;1991;7061.0;183.6
185;Nederland;28+DK Metaalproducten en machine ind.;1992;7208.0;184.9
186;Nederland;28+DK Metaalproducten en machine ind.;1993;6954.0;174.0
187;Nederland;28+DK Metaalproducten en machine ind.;1994;7242.0;167.4
188;Nederland;28+DK Metaalproducten en machine ind.;1995;7574.0;167.1
189;Nederland;28+DK Metaalproducten en machine ind.;1996;7900.0;171.8
190;Nederland;28+DK Metaalproducten en machine ind.;1997;8268.0;175.1
191;Nederland;28+DK Metaalproducten en machine ind.;1998;8777.0;179.3
192;Nederland;28+DK Metaalproducten en machine ind.;1999;9071.0;181.6
193;Nederland;28+DK Metaalproducten en machine ind.;2000;9485.0;183.0
194;Nederland;28+DK Metaalproducten en machine ind.;2001;9617.0;185.5
195;Nederland;DL Elektrotechnische industrie;1987;4109.0;127.9
196;Nederland;DL Elektrotechnische industrie;1988;4083.0;122.7
197;Nederland;DL Elektrotechnische industrie;1989;4092.0;118.1
198;Nederland;DL Elektrotechnische industrie;1990;4565.0;120.9
199;Nederland;DL Elektrotechnische industrie;1991;4600.0;116.2
200;Nederland;DL Elektrotechnische industrie;1992;4690.0;108.4
201;Nederland;DL Elektrotechnische industrie;1993;4772.0;103.1
202;Nederland;DL Elektrotechnische industrie;1994;4995.0;97.2
203;Nederland;DL Elektrotechnische industrie;1995;4952.0;95.2
204;Nederland;DL Elektrotechnische industrie;1996;4934.0;96.6
205;Nederland;DL Elektrotechnische industrie;1997;5006.0;99.3
206;Nederland;DL Elektrotechnische industrie;1998;5129.0;97.6
207;Nederland;DL Elektrotechnische industrie;1999;5305.0;97.7
208;Nederland;DL Elektrotechnische industrie;2000;5639.0;98.8
209;Nederland;DL Elektrotechnische industrie;2001;5520.0;100.2
210;Nederland;DM Transportmiddelen industrie;1987;1618.0;64.0
211;Nederland;DM Transportmiddelen industrie;1988;1631.0;61.3
212;Nederland;DM Transportmiddelen industrie;1989;1775.0;62.7
213;Nederland;DM Transportmiddelen industrie;1990;1898.0;65.7
214;Nederland;DM Transportmiddelen industrie;1991;1982.0;65.6
215;Nederland;DM Transportmiddelen industrie;1992;2052.0;65.8
216;Nederland;DM Transportmiddelen industrie;1993;1699.0;56.1
217;Nederland;DM Transportmiddelen industrie;1994;1751.0;53.8
218;Nederland;DM Transportmiddelen industrie;1995;2018.0;59.7
219;Nederland;DM Transportmiddelen industrie;1996;2226.0;56.3
220;Nederland;DM Transportmiddelen industrie;1997;2540.0;56.7
221;Nederland;DM Transportmiddelen industrie;1998;2956.0;59.0
222;Nederland;DM Transportmiddelen industrie;1999;3094.0;60.2
223;Nederland;DM Transportmiddelen industrie;2000;3040.0;60.2
224;Nederland;DM Transportmiddelen industrie;2001;2840.0;59.5
225;Nederland;Overige industrie;1987;4443.0;158.7
226;Nederland;Overige industrie;1988;4732.0;160.7
227;Nederland;Overige industrie;1989;4822.0;163.9
228;Nederland;Overige industrie;1990;5108.0;170.5
229;Nederland;Overige industrie;1991;5296.0;174.2
230;Nederland;Overige industrie;1992;5462.0;174.6
231;Nederland;Overige industrie;1993;5575.0;175.3
232;Nederland;Overige industrie;1994;5900.0;172.9
233;Nederland;Overige industrie;1995;6104.0;174.9
234;Nederland;Overige industrie;1996;6169.0;175.3
235;Nederland;Overige industrie;1997;6379.0;177.6
236;Nederland;Overige industrie;1998;6826.0;180.6
237;Nederland;Overige industrie;1999;7274.0;182.5
238;Nederland;Overige industrie;2000;7615.0;183.8
239;Nederland;Overige industrie;2001;7995.0;182.6
240;Nederland;E Energie- en waterleidingbedrijven;1987;4005.0;44.6
241;Nederland;E Energie- en waterleidingbedrijven;1988;4006.0;44.8
242;Nederland;E Energie- en waterleidingbedrijven;1989;4132.0;44.8
243;Nederland;E Energie- en waterleidingbedrijven;1990;4408.0;44.6
244;Nederland;E Energie- en waterleidingbedrijven;1991;4609.0;43.9
245;Nederland;E Energie- en waterleidingbedrijven;1992;4719.0;44.0
246;Nederland;E Energie- en waterleidingbedrijven;1993;4956.0;43.4
247;Nederland;E Energie- en waterleidingbedrijven;1994;5220.0;42.2
248;Nederland;E Energie- en waterleidingbedrijven;1995;5464.0;40.8
249;Nederland;E Energie- en waterleidingbedrijven;1996;5757.0;39.0
250;Nederland;E Energie- en waterleidingbedrijven;1997;5336.0;37.7
251;Nederland;E Energie- en waterleidingbedrijven;1998;5550.0;37.2
252;Nederland;E Energie- en waterleidingbedrijven;1999;5702.0;35.9
253;Nederland;E Energie- en waterleidingbedrijven;2000;5422.0;34.4
254;Nederland;E Energie- en waterleidingbedrijven;2001;5807.0;33.4
255;Nederland;F Bouwnijverheid;1987;10925.0;352.5
256;Nederland;F Bouwnijverheid;1988;12418.0;363.3
257;Nederland;F Bouwnijverheid;1989;12981.0;367.9
258;Nederland;F Bouwnijverheid;1990;13511.0;370.2
259;Nederland;F Bouwnijverheid;1991;13965.0;371.6
260;Nederland;F Bouwnijverheid;1992;14383.0;369.0
261;Nederland;F Bouwnijverheid;1993;14604.0;367.2
262;Nederland;F Bouwnijverheid;1994;14943.0;359.0
263;Nederland;F Bouwnijverheid;1995;15216.0;362.4
264;Nederland;F Bouwnijverheid;1996;15579.0;368.7
265;Nederland;F Bouwnijverheid;1997;16472.0;381.4
266;Nederland;F Bouwnijverheid;1998;17540.0;386.7
267;Nederland;F Bouwnijverheid;1999;19371.0;396.9
268;Nederland;F Bouwnijverheid;2000;21380.0;406.8
269;Nederland;F Bouwnijverheid;2001;23168.0;413.8
270;Nederland;G-K Commerciële diensten;1987;81191.0;1651.0
271;Nederland;G-K Commerciële diensten;1988;85142.0;1704.8
272;Nederland;G-K Commerciële diensten;1989;91619.0;1789.1
273;Nederland;G-K Commerciële diensten;1990;96993.0;1876.8
274;Nederland;G-K Commerciële diensten;1991;103776.0;1925.6
275;Nederland;G-K Commerciële diensten;1992;109864.0;1970.6
276;Nederland;G-K Commerciële diensten;1993;115692.0;1982.1
277;Nederland;G-K Commerciële diensten;1994;121195.0;2007.7
278;Nederland;G-K Commerciële diensten;1995;127539.0;2098.2
279;Nederland;G-K Commerciële diensten;1996;134314.0;2207.7
280;Nederland;G-K Commerciële diensten;1997;144639.0;2316.8
281;Nederland;G-K Commerciële diensten;1998;156470.0;2434.7
282;Nederland;G-K Commerciële diensten;1999;168510.0;2552.1
283;Nederland;G-K Commerciële diensten;2000;181340.0;2630.4
284;Nederland;G-K Commerciële diensten;2001;191627.0;2659.5
285;Nederland;G Handel, reparatie consumentenart.;1987;26178.0;642.7
286;Nederland;G Handel, reparatie consumentenart.;1988;27069.0;658.9
287;Nederland;G Handel, reparatie consumentenart.;1989;29089.0;694.4
288;Nederland;G Handel, reparatie consumentenart.;1990;31376.0;730.5
289;Nederland;G Handel, reparatie consumentenart.;1991;32946.0;755.3
290;Nederland;G Handel, reparatie consumentenart.;1992;34048.0;770.5
291;Nederland;G Handel, reparatie consumentenart.;1993;34607.0;770.3
292;Nederland;G Handel, reparatie consumentenart.;1994;35776.0;761.8
293;Nederland;G Handel, reparatie consumentenart.;1995;37090.0;781.2
294;Nederland;G Handel, reparatie consumentenart.;1996;37682.0;799.5
295;Nederland;G Handel, reparatie consumentenart.;1997;39659.0;822.1
296;Nederland;G Handel, reparatie consumentenart.;1998;43127.0;850.8
297;Nederland;G Handel, reparatie consumentenart.;1999;46440.0;896.9
298;Nederland;G Handel, reparatie consumentenart.;2000;49204.0;919.8
299;Nederland;G Handel, reparatie consumentenart.;2001;50810.0;927.1
300;Nederland;H Horeca;1987;3326.0;86.5
301;Nederland;H Horeca;1988;3423.0;89.7
302;Nederland;H Horeca;1989;3767.0;97.6
303;Nederland;H Horeca;1990;4000.0;103.7
304;Nederland;H Horeca;1991;4285.0;106.0
305;Nederland;H Horeca;1992;4593.0;113.9
306;Nederland;H Horeca;1993;4946.0;117.5
307;Nederland;H Horeca;1994;5142.0;123.8
308;Nederland;H Horeca;1995;5254.0;130.7
309;Nederland;H Horeca;1996;5397.0;132.8
310;Nederland;H Horeca;1997;5817.0;134.4
311;Nederland;H Horeca;1998;6232.0;143.3
312;Nederland;H Horeca;1999;6727.0;146.9
313;Nederland;H Horeca;2000;7227.0;152.1
314;Nederland;H Horeca;2001;7589.0;154.7
315;Nederland;I Vervoer, opslag en communicatie;1987;13562.0;312.7
316;Nederland;I Vervoer, opslag en communicatie;1988;14231.0;316.6
317;Nederland;I Vervoer, opslag en communicatie;1989;15012.0;319.5
318;Nederland;I Vervoer, opslag en communicatie;1990;15846.0;322.2
319;Nederland;I Vervoer, opslag en communicatie;1991;16853.0;330.6
320;Nederland;I Vervoer, opslag en communicatie;1992;18058.0;339.7
321;Nederland;I Vervoer, opslag en communicatie;1993;18579.0;337.2
322;Nederland;I Vervoer, opslag en communicatie;1994;19543.0;329.5
323;Nederland;I Vervoer, opslag en communicatie;1995;20317.0;328.3
324;Nederland;I Vervoer, opslag en communicatie;1996;20789.0;331.3
325;Nederland;I Vervoer, opslag en communicatie;1997;22803.0;337.5
326;Nederland;I Vervoer, opslag en communicatie;1998;24544.0;347.3
327;Nederland;I Vervoer, opslag en communicatie;1999;24974.0;361.8
328;Nederland;I Vervoer, opslag en communicatie;2000;27101.0;378.9
329;Nederland;I Vervoer, opslag en communicatie;2001;28326.0;388.4
330;Nederland;60+63 Verv o land en dienstverl vh verv;1987;7623.0;192.9
331;Nederland;60+63 Verv o land en dienstverl vh verv;1988;7848.0;194.6
332;Nederland;60+63 Verv o land en dienstverl vh verv;1989;8220.0;198.8
333;Nederland;60+63 Verv o land en dienstverl vh verv;1990;8658.0;202.1
334;Nederland;60+63 Verv o land en dienstverl vh verv;1991;9143.0;208.8
335;Nederland;60+63 Verv o land en dienstverl vh verv;1992;9734.0;214.3
336;Nederland;60+63 Verv o land en dienstverl vh verv;1993;10006.0;215.0
337;Nederland;60+63 Verv o land en dienstverl vh verv;1994;10434.0;211.9
338;Nederland;60+63 Verv o land en dienstverl vh verv;1995;10688.0;213.8
339;Nederland;60+63 Verv o land en dienstverl vh verv;1996;10918.0;212.7
340;Nederland;60+63 Verv o land en dienstverl vh verv;1997;11589.0;215.2
341;Nederland;60+63 Verv o land en dienstverl vh verv;1998;12563.0;221.1
342;Nederland;60+63 Verv o land en dienstverl vh verv;1999;13097.0;228.3
343;Nederland;60+63 Verv o land en dienstverl vh verv;2000;13485.0;235.6
344;Nederland;60+63 Verv o land en dienstverl vh verv;2001;14261.0;240.9
345;Nederland;61+62 Vervoer over water en door lucht;1987;2163.0;38.0
346;Nederland;61+62 Vervoer over water en door lucht;1988;2358.0;39.0
347;Nederland;61+62 Vervoer over water en door lucht;1989;2522.0;39.2
348;Nederland;61+62 Vervoer over water en door lucht;1990;2638.0;38.7
349;Nederland;61+62 Vervoer over water en door lucht;1991;2840.0;39.7
350;Nederland;61+62 Vervoer over water en door lucht;1992;3054.0;41.7
351;Nederland;61+62 Vervoer over water en door lucht;1993;3028.0;41.3
352;Nederland;61+62 Vervoer over water en door lucht;1994;3116.0;37.3
353;Nederland;61+62 Vervoer over water en door lucht;1995;3221.0;36.5
354;Nederland;61+62 Vervoer over water en door lucht;1996;3097.0;38.1
355;Nederland;61+62 Vervoer over water en door lucht;1997;3899.0;38.3
356;Nederland;61+62 Vervoer over water en door lucht;1998;4224.0;37.6
357;Nederland;61+62 Vervoer over water en door lucht;1999;3922.0;38.4
358;Nederland;61+62 Vervoer over water en door lucht;2000;4146.0;37.8
359;Nederland;61+62 Vervoer over water en door lucht;2001;4092.0;37.3
360;Nederland;64 Post en telecommunicatie;1987;3776.0;81.8
361;Nederland;64 Post en telecommunicatie;1988;4026.0;83.0
362;Nederland;64 Post en telecommunicatie;1989;4270.0;81.5
363;Nederland;64 Post en telecommunicatie;1990;4550.0;81.4
364;Nederland;64 Post en telecommunicatie;1991;4870.0;82.1
365;Nederland;64 Post en telecommunicatie;1992;5269.0;83.7
366;Nederland;64 Post en telecommunicatie;1993;5545.0;80.9
367;Nederland;64 Post en telecommunicatie;1994;5993.0;80.3
368;Nederland;64 Post en telecommunicatie;1995;6408.0;78.0
369;Nederland;64 Post en telecommunicatie;1996;6774.0;80.5
370;Nederland;64 Post en telecommunicatie;1997;7315.0;84.0
371;Nederland;64 Post en telecommunicatie;1998;7757.0;88.6
372;Nederland;64 Post en telecommunicatie;1999;7955.0;95.1
373;Nederland;64 Post en telecommunicatie;2000;9470.0;105.5
374;Nederland;64 Post en telecommunicatie;2001;9973.0;110.2
375;Nederland;J Financiële instellingen;1987;10084.0;190.7
376;Nederland;J Financiële instellingen;1988;10856.0;194.2
377;Nederland;J Financiële instellingen;1989;11350.0;198.2
378;Nederland;J Financiële instellingen;1990;10597.0;203.1
379;Nederland;J Financiële instellingen;1991;11622.0;205.8
380;Nederland;J Financiële instellingen;1992;12334.0;204.8
381;Nederland;J Financiële instellingen;1993;13951.0;206.9
382;Nederland;J Financiële instellingen;1994;14312.0;202.1
383;Nederland;J Financiële instellingen;1995;16171.0;200.6
384;Nederland;J Financiële instellingen;1996;16761.0;207.0
385;Nederland;J Financiële instellingen;1997;17905.0;221.0
386;Nederland;J Financiële instellingen;1998;19123.0;235.2
387;Nederland;J Financiële instellingen;1999;21238.0;245.4
388;Nederland;J Financiële instellingen;2000;23435.0;253.9
389;Nederland;J Financiële instellingen;2001;25440.0;256.7
390;Nederland;K Verhuur, zakelijke dienstverlening;1987;28041.0;418.4
391;Nederland;K Verhuur, zakelijke dienstverlening;1988;29562.0;445.4
392;Nederland;K Verhuur, zakelijke dienstverlening;1989;32401.0;479.4
393;Nederland;K Verhuur, zakelijke dienstverlening;1990;35175.0;517.3
394;Nederland;K Verhuur, zakelijke dienstverlening;1991;38070.0;527.9
395;Nederland;K Verhuur, zakelijke dienstverlening;1992;40832.0;541.7
396;Nederland;K Verhuur, zakelijke dienstverlening;1993;43610.0;550.2
397;Nederland;K Verhuur, zakelijke dienstverlening;1994;46422.0;590.5
398;Nederland;K Verhuur, zakelijke dienstverlening;1995;48706.0;657.4
399;Nederland;K Verhuur, zakelijke dienstverlening;1996;53684.0;737.1
400;Nederland;K Verhuur, zakelijke dienstverlening;1997;58455.0;801.8
401;Nederland;K Verhuur, zakelijke dienstverlening;1998;63444.0;858.1
402;Nederland;K Verhuur, zakelijke dienstverlening;1999;69131.0;901.1
403;Nederland;K Verhuur, zakelijke dienstverlening;2000;74373.0;925.7
404;Nederland;K Verhuur, zakelijke dienstverlening;2001;79462.0;932.6
405;Nederland;70 Verhuur en handel onroerend goed;1987;14688.0;31.0
406;Nederland;70 Verhuur en handel onroerend goed;1988;15098.0;31.6
407;Nederland;70 Verhuur en handel onroerend goed;1989;16244.0;33.2
408;Nederland;70 Verhuur en handel onroerend goed;1990;16893.0;34.3
409;Nederland;70 Verhuur en handel onroerend goed;1991;18117.0;35.2
410;Nederland;70 Verhuur en handel onroerend goed;1992;19490.0;36.6
