ID;BatenLastenSaldo;Perioden;TotaalGemeentelijkeFunctiesNaBest_1;TotaalAlgemeenBestuur_2;Bestuursorganen_3;BestuursondersteuningCollegeVanBEnW_4;Burgerzaken_5;BatenSecretarielegesBurgerzaken_6;BestuurlijkeSamenwerking_7;BestuursondersteuningRaadEnRekenkamer_8;TotaalOpenbareOrdeEnVeiligheid_9;BrandweerEnRampenbestrijding_10;OpenbareOrdeEnVeiligheid_11;OpsporingEnRuimingConvExplosieven_12;TotaalVerkeerVervoerEnWaterstaat_13;WegenStratenEnPleinen_14;VerkeersmaatregelenTeLand_15;OpenbaarVervoer_16;Parkeren_17;BatenParkeerbelasting_18;Zeehavens_19;BinnenhavensEnWaterwegen_20;Veerdiensten_21;Luchtvaart_22;WaterkeringAfwateringLandaanwinning_23;TotaalEconomischeZaken_24;HandelEnAmbacht_25;BatenMarktgelden_26;Industrie_27;Nutsbedrijven_28;AgrarischeProductieEnOntginning_29;OverigeAgrarZakenJachtEnVisserij_30;TotaalOnderwijs_31;OpenbBasisonderwijsExOnderwHuisv_32;OpenbBasisonderwijsOnderwHuisv_33;BijzOnderwijsExclOnderwijshuisv_34;BijzOnderwijsOnderwijshuisvesting_35;OpenbVrtgSpecOnderwExHuisv_36;OpenbVrtgSpecOnderwHuisv_37;BijzVrtgSpecOnderwExHuisv_38;BijzVrtgSpecOnderwHuisv_39;OpenbVoortgOnderwijsExHuisv_40;OpenbVoortgOnderwijsHuisv_41;BijzVoortgOnderwijsExHuisv_42;BijzVoortgOnderwijsHuisv_43;GemeenschappBEnLVHOnderwijs_44;Volwasseneneducatie_45;TotaalCultuurEnRecreatie_46;OpenbaarBibliotheekwerk_47;VormingsEnOntwikkelingswerk_48;Sport_49;GroeneSportveldenEnTerreinen_50;Kunst_51;OudheidkundeMusea_52;Natuurbescherming_53;OpenbaarGroenEnOpenluchtrecreatie_54;OverigeRecreatieveVoorzieningen_55;TotaalSocVoorzEnMaatschDnstverl_56;Bijstandsverlening_57;Werkgelegenheid_58;InkomensvoorzieningenVanuitHetRijk_59;OverigeSocialeZekerheidsregelingRijk_60;GemeentelijkMinimabeleid_61;MaatschappelijkeBegeleidingEnAdvies_62;Vreemdelingen_63;HuishoudelijkeVerzorging_64;Participatiebudget_65;SociaalCultureelWerk_66;Tehuizen_67;Kinderdagopvang_68;DagopvangGehandicapten_69;VoorzieningenGehandicapten_70;TotaalVolksgezondheidEnMilieu_71;Ambulancevervoer_72;Verpleeginrichtingen_73;OpenbareGezondheidszorg_74;CentraJeugdGezinJeugdgezondh_75;CentraVoorJeugdEnGezinOndWMO_76;AfvalverwijderingEnVerwerking_77;RioleringGecombineerd_78;Milieubeheer_79;Lijkbezorging_80;BatenReinigingsrechtenEnAfvalstofheff_81;BatenRioolheffingGecombineerd_82;BatenRioolheffingHuishoudelijkBedrijf_83;BatenRioolheffingGrondEnHemelwater_84;HuishoudelijkBedrijfsafvalwater_85;Hemelwater_86;Grondwater_87;BatenBegraafplaatsrechten_88;TotaalRuimtelijkeOrdEnVolkshuisv_89;RuimtelijkeOrdening_90;WoningexploitatieWoningbouw_91;StadsEnDorpsvernieuwing_92;OverigeVolkshuisvesting_93;Bouwvergunningen_94;Bouwgrondexploitatie_95;TotaalFinancieringEnAlgDekkingsmid_96;TotaalGemeentelijkeFunctiesVoorBest_97;TotaalFinancEnAlgDekkingNaBest_98;GeldleningenEnUitzettingen1Jaar_99;OverigeFinancieleMiddelen_100;GeldleningenEnUitzettingen1Jaar_101;AlgemeneUitkeringGemeentefonds_102;AlgemeneBatenEnLasten_103;UitvoeringWetWOZ_104;BatenOnroerendeZaakbelastingGebr_105;BatenOnroerendeZaakbelastingEigenaren_106;BatenRoerWoonEnBedrijfsrBelast_107;BatenBaatbelasting_108;BatenForensenbelasting_109;BatenToeristenbelasting_110;BatenHondenbelasting_111;BatenReclamebelasting_112;BatenPrecariobelasting_113;LastenHeffingEnInvorderGemBelast_114;LastenverlichtingRijk_115;SaldoVanKostenplaatsen_116;SaldoVdRekBatEnLastVoorBest_117;MutatiesReservesIvmHFunctie09_118;SaldoVdRekBatEnLastNaBest_119
10;Lasten;2005;8583;44;18;15;0;0;6;4;377;372;5;;1402;158;181;1026;0;0;28;0;2;0;7;280;243;;16;20;2;0;85;2;0;0;0;6;0;0;0;27;23;0;0;10;17;165;1;17;0;0;4;49;1;91;2;2989;217;2524;9.0;0;17;150;5;0;;0;0;1;0;65;2532;128;0;1655;162;101;331;0;154;0;0;0;;;;;;;389;169;28;11;33;0;148;191;8453;321;8;1;14;0;26;7;0;0;0;0;0;0;0;0;0;5;0;4;126;84;173
11;Lasten;2006;7497;45;19;16;0;0;6;4;455;450;5;;1475;182;119;1132;0;0;32;1;2;0;8;284;247;;15;20;2;0;95;2;0;0;0;6;0;0;0;27;24;0;0;12;23;145;0;11;0;0;1;49;1;78;4;3092;282;2554;11.0;0;21;166;4;0;;1;0;3;0;50;1237;129;0;319;184;108;347;0;150;0;0;0;;;;;;;374;77;36;6;22;0;234;226;7428;295;9;7;17;0;28;7;0;0;0;0;0;0;0;0;0;5;0;6;148;78;139
12;Lasten;2007;8193;66;23;20;0;0;19;4;501;488;13;;1609;224;105;1231;0;0;39;1;2;0;8;294;252;;18;20;3;0;83;2;0;0;0;6;0;0;0;26;23;0;0;13;13;156;0;12;0;1;1;50;1;87;5;3459;408;2651;12.0;0;30;191;4;95;;1;0;4;0;64;1302;174;0;340;190;121;317;0;160;0;0;0;;;;;;;334;75;43;9;31;0;177;323;8129;387;10;8;19;0;41;7;0;0;0;0;0;0;0;0;0;5;0;22;211;92;183
13;Lasten;2008;8328;79;28;32;0;0;15;4;551;541;10;;1433;213;123;1053;0;0;38;1;2;0;4;296;259;0.0;24;11;3;0;93;1;0;0;0;5;0;0;0;26;25;0;0;24;11;150;0;12;0;1;1;50;1;79;6;3612;431;2749;14.0;0;35;202;6;97;;0;0;3;0;74;1387;191;0;350;193;133;328;8;184;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;328;128;23;7;27;0;144;320;8248;400;16;9;28;0;79;9;0;0;0;0;0;0;0;0;0;6;0;18;155;83;152
14;Lasten;2009;8799;112;31;41;3;0;30;6;680;675;5;;1742;354;92;1244;0;0;46;0;2;0;4;193;155;0.0;31;1;6;0;100;1;0;0;0;5;0;0;0;26;28;0;0;30;9;160;0;11;0;1;1;53;1;88;5;3764;446;2847;15.0;0;38;226;7;108;;0;0;2;0;76;1388;199;0;352;189;150;306;10;180;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;231;82;24;5;30;0;90;313;8682;430;9;5;30;0;78;13;0;0;0;0;0;0;0;0;0;10;0;20;148;137;128
15;Lasten;2010;8894;95;25;22;3;0;41;5;788;785;4;;1626;221;115;1215;0;0;69;0;2;0;4;225;182;0.0;42;1;0;0;52;1;0;0;0;4;0;0;0;17;0;0;0;23;7;164;0;11;0;1;1;54;1;92;4;3924;498;2790;16.0;0;43;225;9;124;134.0;0;0;2;0;84;1376;195;0;334;196;139;302;10;198;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;244;103;28;5;23;0;85;275;8771;399;16;5;24;0;68;17;0;0;0;0;0;0;0;0;0;16;0;16;113;135;102
16;Lasten;2011;9216;101;29;24;3;0;39;5;902;895;8;0.0;1811;185;206;1317;0;0;97;0;1;0;4;183;139;0.0;43;1;0;0;47;2;0;0;0;4;0;0;0;17;0;0;0;24;1;150;0;8;0;1;1;55;1;82;4;3924;510;2766;;0;44;234;6;135;147.0;0;0;3;0;79;1435;197;0;361;211;147;266;10;242;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;147;43;12;9;12;0;71;412;9112;515;11;94;24;0;82;17;0;0;0;0;0;0;0;0;0;42;0;20;122;115;111
17;Lasten;2012;9399;126;29;51;3;0;38;5;977;966;11;0.0;1780;182;93;1429;0;0;69;0;2;0;4;166;132;0.0;33;1;0;0;50;2;0;0;0;4;0;0;0;17;0;0;0;26;1;169;0;8;0;1;1;58;1;98;4;3836;508;2716;;0;43;236;2;136;118.0;0;0;3;0;74;1584;254;0;365;277;157;290;0;239;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;181;16;13;1;19;0;133;361;9230;531;7;9;36;0;99;17;0;0;0;0;0;0;0;0;0;50;0;12;132;180;121
18;Lasten;2013;9816;293;56;94;10;0;127;6;1167;1157;10;0.0;1644;160;171;1273;1;0;38;2;1;0;0;136;80;0.0;34;16;5;0;59;16;0;0;0;4;0;0;0;16;2;0;0;20;0;258;1;20;2;1;7;73;0;148;4;3932;579;2740;;0;52;229;1;154;108.0;1;0;2;0;67;1624;259;0;345;267;151;304;1;294;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;183;25;14;1;26;0;117;420;9715;521;1;15;21;0;85;32;0;0;0;0;0;0;0;0;0;136;0;9;120;94;127
19;Lasten;2014;10595;447;44;128;9;0;258;7;1324;1310;14;0.0;1759;165;190;1361;1;0;41;0;1;0;1;156;106;0.0;40;0;9;1;58;15;1;0;0;3;0;0;0;16;2;0;0;20;1;251;2;8;1;1;7;63;18;148;3;4029;663;2762;;2;60;222;1;150;102.0;1;0;1;0;65;1810;266;0;337;290;153;335;6;420;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;181;21;8;1;32;0;118;492;10506;581;0;75;21;0;72;27;0;0;0;0;0;0;0;0;0;141;0;22;133;81;142
20;Saldo;2005;0;2;0;5;0;0;-2;-1;5;6;0;;32;-4;-4;4;0;0;34;1;0;0;0;20;-4;;22;2;0;0;0;0;0;0;0;0;0;0;0;0;-2;0;0;0;0;-15;0;0;0;0;-2;0;0;-12;0;42;7;-12;0.0;0;-5;57;0;0;;0;0;0;0;-4;-76;6;0;-5;-78;-6;-20;0;-1;0;28;0;;;;;;;-22;-18;-5;1;0;0;0;13;0;13;-2;26;10;15;14;0;0;0;0;0;0;0;0;0;1;0;0;1;-53;64;-116
21;Saldo;2006;0;5;1;5;0;0;-2;0;5;5;0;;36;15;-4;-16;0;0;39;2;0;0;0;24;-5;;26;3;0;0;-1;0;0;0;0;0;0;0;0;0;-2;0;0;0;0;-3;0;0;0;0;0;-1;0;-3;0;5;8;-9;0.0;0;-6;-1;0;0;;0;0;0;0;14;18;4;0;34;-26;-3;-21;0;1;0;28;0;;;;;;;-26;-7;7;1;-3;0;-23;-64;0;-64;-5;16;-5;10;18;0;0;0;0;0;0;0;0;0;1;0;0;-1;-96;5;-101
22;Saldo;2007;0;-11;-3;-6;0;0;-2;0;13;21;-8;;45;37;14;-52;0;0;45;1;0;0;0;29;-5;;32;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;-1;0;0;0;30;4;17;-1.0;0;-6;3;0;-4;;0;0;0;0;15;26;11;2;35;-29;-5;-22;1;3;0;29;0;;;;;;;-12;-4;-19;0;3;0;8;-123;0;-123;0;22;-1;9;32;0;0;0;0;0;0;0;0;0;1;0;0;-16;-169;-18;-151
23;Saldo;2008;0;-2;1;2;0;0;-5;0;16;18;-2;;23;-34;-6;23;0;0;37;2;0;0;0;28;-6;0.0;33;1;0;0;-2;0;0;0;0;0;0;0;0;0;0;0;0;-3;1;-1;0;0;0;0;0;-1;0;-2;1;18;-4;22;-1.0;0;-8;-3;0;-3;;0;0;0;0;14;8;3;0;35;-26;-4;-25;0;-5;0;30;0;0.0;0.0;0.0;0.0;0.0;0.0;-19;10;0;0;-3;0;-26;-69;0;-69;1;24;-6;8;20;-1;0;0;0;0;0;0;0;0;0;1;0;-11;-105;13;-118
24;Saldo;2009;0;-30;-1;-7;0;0;-19;-2;10;11;0;;26;-3;14;-13;0;0;27;2;0;0;0;33;30;0.0;9;0;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-4;0;0;0;0;3;-1;0;-5;-1;4;-2;14;0.0;0;-6;-2;2;-2;;0;0;0;0;1;-1;-2;0;34;-24;-4;-27;0;-9;0;31;0;0.0;0.0;0.0;0.0;0.0;0.0;12;-5;4;1;-2;0;14;-52;0;-52;4;12;-18;7;30;-2;0;0;0;0;0;0;0;0;0;4;0;-13;-75;-5;-70
25;Saldo;2010;0;-17;-1;-4;0;0;-11;-1;19;17;2;;-9;-7;-2;-4;0;0;3;2;0;0;0;1;1;0.0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-11;0;0;0;0;1;2;0;-14;1;-20;-4;5;-7.0;0;-6;-1;-1;0;0.0;0;0;0;0;-5;20;3;0;34;-24;-1;-26;0;4;0;31;0;0.0;0.0;0.0;0.0;0.0;0.0;10;-12;-8;0;1;0;29;8;0;8;-4;12;-8;0;32;-3;0;0;0;0;0;0;0;0;0;4;0;-11;-15;31;-46
26;Saldo;2011;0;-18;-7;-2;0;0;-8;-1;24;22;2;0.0;5;23;9;-47;0;0;19;0;1;0;0;-14;-4;0.0;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;1;2;0;2;1;-52;-1;-29;;0;-4;-5;-3;-12;-2.0;0;0;0;0;4;11;7;0;29;-22;-3;-25;0;-2;0;28;0;0.0;0.0;0.0;0.0;0.0;0.0;-5;-6;-2;2;-2;0;3;43;0;43;8;-56;-7;0;90;-3;0;0;0;0;0;0;0;0;0;-23;0;-16;50;18;31
27;Saldo;2012;0;-15;-7;-5;0;0;-5;1;-12;-13;0;0.0;-102;-49;-2;-61;0;0;10;0;0;0;0;-10;-4;0.0;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;2;0;0;0;0;1;-1;0;2;0;-16;7;-27;;0;-2;0;0;-8;8.0;0;0;0;0;7;9;0;0;48;-37;-2;-25;0;-1;0;27;0;0.0;0.0;0.0;0.0;0.0;0.0;-4;-6;-5;2;-5;0;11;148;0;148;10;15;-23;0;141;-3;0;0;0;0;0;0;0;0;0;-31;0;-8;46;24;23
28;Saldo;2013;0;-22;-10;-4;-4;0;-4;0;0;2;-2;0.0;-17;-8;-2;-17;13;0;-3;0;0;0;0;-21;-6;0.0;-7;-16;8;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;1;-38;0;-13;-2;-1;-6;6;0;-21;-1;-36;-5;-30;;0;4;2;0;0;0.0;-1;0;0;0;-5;5;2;0;18;-13;-5;-25;-1;-3;-1;33;0;0.0;0.0;0.0;0.0;0.0;0.0;-23;-12;-8;0;0;0;-3;152;0;152;6;16;-11;0;226;4;0;0;0;0;0;0;0;0;0;-88;0;-7;5;76;-70
29;Saldo;2014;0;-8;-5;-3;0;0;0;0;26;27;0;0.0;13;5;2;-10;10;0;6;0;0;0;0;-21;-10;0.0;-14;0;3;-1;0;0;0;0;0;0;0;0;0;-1;0;0;0;-1;1;-21;0;0;0;0;-5;4;-17;-3;1;-34;-8;-31;;-2;6;-1;0;-1;2.0;0;0;0;0;0;17;9;0;25;-25;-4;-21;-1;-1;0;33;1;0.0;0.0;0.0;0.0;0.0;0.0;-17;-10;-3;0;2;0;-6;46;0;46;76;-60;-8;0;158;8;0;0;0;0;0;0;0;0;0;-85;0;-17;-27;69;-96
