ID;BedrijfstakkenBranchesSBI2008;Milieudomeinen;Perioden;ArbeidsvolumeWerkzamePersonen_1;ProductieBasisprijzen_2;BrutoToegevoegdeWaardeBasisprijzen_3
68;A-U Alle economische activiteiten;10700;2009;47.4;11811.0;4937.0
69;A-U Alle economische activiteiten;10700;2010;49.6;12548.0;5128.0
70;A-U Alle economische activiteiten;10700;2011;55.2;14587.0;5660.0
71;A-U Alle economische activiteiten;10700;2012;54.0;15712.0;5710.0
72;A Landbouw, bosbouw en visserij;10000;2001;1.7;267.0;99.0
73;A Landbouw, bosbouw en visserij;10000;2002;1.9;282.0;97.0
74;A Landbouw, bosbouw en visserij;10000;2003;2.1;317.0;114.0
75;A Landbouw, bosbouw en visserij;10000;2004;2.0;362.0;136.0
76;A Landbouw, bosbouw en visserij;10000;2005;2.1;398.0;169.0
77;A Landbouw, bosbouw en visserij;10000;2006;2.3;466.0;214.0
78;A Landbouw, bosbouw en visserij;10000;2007;2.2;523.0;246.0
79;A Landbouw, bosbouw en visserij;10000;2008;2.4;602.0;285.0
80;A Landbouw, bosbouw en visserij;10000;2009;2.6;602.0;293.0
81;A Landbouw, bosbouw en visserij;10000;2010;2.8;680.0;317.0
82;A Landbouw, bosbouw en visserij;10000;2011;3.3;731.0;314.0
83;A Landbouw, bosbouw en visserij;10000;2012;3.5;772.0;325.0
84;A Landbouw, bosbouw en visserij;10100;2001;1.7;257.0;98.0
85;A Landbouw, bosbouw en visserij;10100;2002;1.9;269.0;95.0
86;A Landbouw, bosbouw en visserij;10100;2003;2.1;286.0;102.0
87;A Landbouw, bosbouw en visserij;10100;2004;2.0;296.0;97.0
88;A Landbouw, bosbouw en visserij;10100;2005;2.1;306.0;104.0
89;A Landbouw, bosbouw en visserij;10100;2006;2.2;338.0;116.0
90;A Landbouw, bosbouw en visserij;10100;2007;2.1;363.0;115.0
91;A Landbouw, bosbouw en visserij;10100;2008;2.2;401.0;112.0
92;A Landbouw, bosbouw en visserij;10100;2009;2.3;387.0;104.0
93;A Landbouw, bosbouw en visserij;10100;2010;2.5;492.0;151.0
94;A Landbouw, bosbouw en visserij;10100;2011;2.9;519.0;130.0
95;A Landbouw, bosbouw en visserij;10100;2012;3.1;564.0;143.0
96;A Landbouw, bosbouw en visserij;10700;2001;0.0;9.0;2.0
97;A Landbouw, bosbouw en visserij;10700;2002;0.0;13.0;2.0
98;A Landbouw, bosbouw en visserij;10700;2003;0.0;31.0;12.0
99;A Landbouw, bosbouw en visserij;10700;2004;0.0;65.0;39.0
100;A Landbouw, bosbouw en visserij;10700;2005;0.0;93.0;65.0
101;A Landbouw, bosbouw en visserij;10700;2006;0.0;128.0;98.0
102;A Landbouw, bosbouw en visserij;10700;2007;0.1;160.0;131.0
103;A Landbouw, bosbouw en visserij;10700;2008;0.3;201.0;173.0
104;A Landbouw, bosbouw en visserij;10700;2009;0.4;215.0;189.0
105;A Landbouw, bosbouw en visserij;10700;2010;0.4;188.0;166.0
106;A Landbouw, bosbouw en visserij;10700;2011;0.4;212.0;184.0
107;A Landbouw, bosbouw en visserij;10700;2012;0.4;208.0;181.0
108;B-E Nijverheid (geen bouw) en energie;10000;2001;;;
109;B-E Nijverheid (geen bouw) en energie;10000;2002;;;
110;B-E Nijverheid (geen bouw) en energie;10000;2003;;;
111;B-E Nijverheid (geen bouw) en energie;10000;2004;;;
112;B-E Nijverheid (geen bouw) en energie;10000;2005;;;
113;B-E Nijverheid (geen bouw) en energie;10000;2006;;;
114;B-E Nijverheid (geen bouw) en energie;10000;2007;;;
115;B-E Nijverheid (geen bouw) en energie;10000;2008;;;
116;B-E Nijverheid (geen bouw) en energie;10000;2009;;;
117;B-E Nijverheid (geen bouw) en energie;10000;2010;;;
118;B-E Nijverheid (geen bouw) en energie;10000;2011;;;
119;B-E Nijverheid (geen bouw) en energie;10000;2012;;;
120;B-E Nijverheid (geen bouw) en energie;10100;2001;;;
121;B-E Nijverheid (geen bouw) en energie;10100;2002;;;
122;B-E Nijverheid (geen bouw) en energie;10100;2003;;;
123;B-E Nijverheid (geen bouw) en energie;10100;2004;;;
124;B-E Nijverheid (geen bouw) en energie;10100;2005;;;
125;B-E Nijverheid (geen bouw) en energie;10100;2006;;;
126;B-E Nijverheid (geen bouw) en energie;10100;2007;;;
127;B-E Nijverheid (geen bouw) en energie;10100;2008;;;
128;B-E Nijverheid (geen bouw) en energie;10100;2009;;;
129;B-E Nijverheid (geen bouw) en energie;10100;2010;;;
130;B-E Nijverheid (geen bouw) en energie;10100;2011;;;
131;B-E Nijverheid (geen bouw) en energie;10100;2012;;;
132;B-E Nijverheid (geen bouw) en energie;10700;2001;;;
133;B-E Nijverheid (geen bouw) en energie;10700;2002;;;
134;B-E Nijverheid (geen bouw) en energie;10700;2003;;;
135;B-E Nijverheid (geen bouw) en energie;10700;2004;;;
136;B-E Nijverheid (geen bouw) en energie;10700;2005;;;
137;B-E Nijverheid (geen bouw) en energie;10700;2006;;;
138;B-E Nijverheid (geen bouw) en energie;10700;2007;;;
139;B-E Nijverheid (geen bouw) en energie;10700;2008;;;
140;B-E Nijverheid (geen bouw) en energie;10700;2009;;;
141;B-E Nijverheid (geen bouw) en energie;10700;2010;;;
142;B-E Nijverheid (geen bouw) en energie;10700;2011;;;
143;B-E Nijverheid (geen bouw) en energie;10700;2012;;;
144;B Delfstoffenwinning;10000;2001;;;
145;B Delfstoffenwinning;10000;2002;;;
146;B Delfstoffenwinning;10000;2003;;;
147;B Delfstoffenwinning;10000;2004;;;
148;B Delfstoffenwinning;10000;2005;;;
149;B Delfstoffenwinning;10000;2006;;;
150;B Delfstoffenwinning;10000;2007;;;
151;B Delfstoffenwinning;10000;2008;;;
152;B Delfstoffenwinning;10000;2009;;;
153;B Delfstoffenwinning;10000;2010;;;
154;B Delfstoffenwinning;10000;2011;;;
155;B Delfstoffenwinning;10000;2012;;;
156;B Delfstoffenwinning;10100;2001;;;
157;B Delfstoffenwinning;10100;2002;;;
158;B Delfstoffenwinning;10100;2003;;;
159;B Delfstoffenwinning;10100;2004;;;
160;B Delfstoffenwinning;10100;2005;;;
161;B Delfstoffenwinning;10100;2006;;;
162;B Delfstoffenwinning;10100;2007;;;
163;B Delfstoffenwinning;10100;2008;;;
164;B Delfstoffenwinning;10100;2009;;;
165;B Delfstoffenwinning;10100;2010;;;
166;B Delfstoffenwinning;10100;2011;;;
167;B Delfstoffenwinning;10100;2012;;;
168;B Delfstoffenwinning;10700;2001;;;
169;B Delfstoffenwinning;10700;2002;;;
170;B Delfstoffenwinning;10700;2003;;;
171;B Delfstoffenwinning;10700;2004;;;
172;B Delfstoffenwinning;10700;2005;;;
173;B Delfstoffenwinning;10700;2006;;;
174;B Delfstoffenwinning;10700;2007;;;
175;B Delfstoffenwinning;10700;2008;;;
176;B Delfstoffenwinning;10700;2009;;;
177;B Delfstoffenwinning;10700;2010;;;
178;B Delfstoffenwinning;10700;2011;;;
179;B Delfstoffenwinning;10700;2012;;;
180;C Industrie;10000;2001;10.6;3396.0;906.0
181;C Industrie;10000;2002;11.7;3940.0;1036.0
182;C Industrie;10000;2003;12.1;4229.0;1104.0
183;C Industrie;10000;2004;10.7;3523.0;967.0
184;C Industrie;10000;2005;11.0;3769.0;976.0
185;C Industrie;10000;2006;11.3;3898.0;1007.0
186;C Industrie;10000;2007;12.1;4368.0;1090.0
187;C Industrie;10000;2008;12.9;4820.0;1132.0
188;C Industrie;10000;2009;13.0;4088.0;1105.0
189;C Industrie;10000;2010;13.3;4220.0;1095.0
190;C Industrie;10000;2011;13.9;5142.0;1191.0
191;C Industrie;10000;2012;13.6;6324.0;1179.0
192;C Industrie;10100;2001;4.6;1117.0;316.0
193;C Industrie;10100;2002;4.8;1268.0;333.0
194;C Industrie;10100;2003;5.0;1297.0;346.0
195;C Industrie;10100;2004;4.5;1195.0;304.0
196;C Industrie;10100;2005;5.0;1407.0;337.0
197;C Industrie;10100;2006;5.0;1401.0;356.0
198;C Industrie;10100;2007;5.0;1432.0;354.0
199;C Industrie;10100;2008;5.1;1455.0;319.0
200;C Industrie;10100;2009;4.9;1140.0;342.0
201;C Industrie;10100;2010;5.0;1190.0;370.0
202;C Industrie;10100;2011;5.0;1376.0;399.0
203;C Industrie;10100;2012;4.7;1324.0;349.0
204;C Industrie;10700;2001;6.0;2279.0;590.0
205;C Industrie;10700;2002;6.8;2673.0;703.0
206;C Industrie;10700;2003;7.1;2932.0;758.0
207;C Industrie;10700;2004;6.2;2327.0;662.0
208;C Industrie;10700;2005;6.0;2362.0;638.0
209;C Industrie;10700;2006;6.3;2497.0;651.0
210;C Industrie;10700;2007;7.1;2935.0;737.0
211;C Industrie;10700;2008;7.8;3364.0;813.0
212;C Industrie;10700;2009;8.1;2948.0;763.0
213;C Industrie;10700;2010;8.3;3030.0;726.0
214;C Industrie;10700;2011;8.9;3766.0;792.0
215;C Industrie;10700;2012;8.9;5000.0;829.0
216;D Energievoorziening;10000;2001;0.1;72.0;2.0
217;D Energievoorziening;10000;2002;0.1;98.0;-6.0
218;D Energievoorziening;10000;2003;0.1;120.0;24.0
219;D Energievoorziening;10000;2004;0.2;242.0;92.0
220;D Energievoorziening;10000;2005;0.3;553.0;204.0
221;D Energievoorziening;10000;2006;0.3;610.0;247.0
222;D Energievoorziening;10000;2007;0.2;521.0;359.0
223;D Energievoorziening;10000;2008;0.2;756.0;605.0
224;D Energievoorziening;10000;2009;0.3;947.0;681.0
225;D Energievoorziening;10000;2010;0.3;914.0;649.0
226;D Energievoorziening;10000;2011;0.5;1013.0;688.0
227;D Energievoorziening;10000;2012;0.5;989.0;699.0
228;D Energievoorziening;10100;2001;;;
229;D Energievoorziening;10100;2002;;;
230;D Energievoorziening;10100;2003;;;
231;D Energievoorziening;10100;2004;;;
232;D Energievoorziening;10100;2005;;;
233;D Energievoorziening;10100;2006;;;
234;D Energievoorziening;10100;2007;;;
235;D Energievoorziening;10100;2008;;;
236;D Energievoorziening;10100;2009;;;
237;D Energievoorziening;10100;2010;;;
238;D Energievoorziening;10100;2011;;;
239;D Energievoorziening;10100;2012;;;
240;D Energievoorziening;10700;2001;0.1;72.0;2.0
241;D Energievoorziening;10700;2002;0.1;98.0;-6.0
242;D Energievoorziening;10700;2003;0.1;120.0;24.0
243;D Energievoorziening;10700;2004;0.2;242.0;92.0
244;D Energievoorziening;10700;2005;0.3;553.0;204.0
245;D Energievoorziening;10700;2006;0.3;610.0;247.0
246;D Energievoorziening;10700;2007;0.2;521.0;359.0
247;D Energievoorziening;10700;2008;0.2;756.0;605.0
248;D Energievoorziening;10700;2009;0.3;947.0;681.0
249;D Energievoorziening;10700;2010;0.3;914.0;649.0
250;D Energievoorziening;10700;2011;0.5;1013.0;688.0
251;D Energievoorziening;10700;2012;0.5;989.0;699.0
252;E Waterbedrijven en afvalbeheer;10000;2001;24.7;4955.0;1730.0
253;E Waterbedrijven en afvalbeheer;10000;2002;25.7;5238.0;1867.0
254;E Waterbedrijven en afvalbeheer;10000;2003;26.6;5508.0;1986.0
255;E Waterbedrijven en afvalbeheer;10000;2004;25.5;5678.0;2034.0
256;E Waterbedrijven en afvalbeheer;10000;2005;25.3;5723.0;2182.0
257;E Waterbedrijven en afvalbeheer;10000;2006;24.9;6094.0;2374.0
258;E Waterbedrijven en afvalbeheer;10000;2007;25.3;6432.0;2503.0
259;E Waterbedrijven en afvalbeheer;10000;2008;25.5;7127.0;2788.0
260;E Waterbedrijven en afvalbeheer;10000;2009;26.7;6975.0;2761.0
261;E Waterbedrijven en afvalbeheer;10000;2010;26.5;7448.0;2822.0
262;E Waterbedrijven en afvalbeheer;10000;2011;27.0;8177.0;3003.0
263;E Waterbedrijven en afvalbeheer;10000;2012;28.1;8332.0;3028.0
264;E Waterbedrijven en afvalbeheer;10100;2001;21.4;4132.0;1500.0
265;E Waterbedrijven en afvalbeheer;10100;2002;22.1;4351.0;1626.0
266;E Waterbedrijven en afvalbeheer;10100;2003;22.9;4512.0;1683.0
267;E Waterbedrijven en afvalbeheer;10100;2004;22.1;4478.0;1651.0
268;E Waterbedrijven en afvalbeheer;10100;2005;21.9;4367.0;1723.0
269;E Waterbedrijven en afvalbeheer;10100;2006;21.5;4533.0;1804.0
270;E Waterbedrijven en afvalbeheer;10100;2007;21.8;4776.0;1925.0
271;E Waterbedrijven en afvalbeheer;10100;2008;22.0;5257.0;2154.0
272;E Waterbedrijven en afvalbeheer;10100;2009;22.9;5225.0;2115.0
273;E Waterbedrijven en afvalbeheer;10100;2010;22.7;5294.0;2055.0
274;E Waterbedrijven en afvalbeheer;10100;2011;22.7;5515.0;2071.0
275;E Waterbedrijven en afvalbeheer;10100;2012;23.3;5537.0;2037.0
276;E Waterbedrijven en afvalbeheer;10700;2001;3.3;823.0;230.0
277;E Waterbedrijven en afvalbeheer;10700;2002;3.6;887.0;241.0
278;E Waterbedrijven en afvalbeheer;10700;2003;3.6;996.0;303.0
279;E Waterbedrijven en afvalbeheer;10700;2004;3.5;1200.0;384.0
280;E Waterbedrijven en afvalbeheer;10700;2005;3.5;1356.0;459.0
281;E Waterbedrijven en afvalbeheer;10700;2006;3.4;1561.0;570.0
282;E Waterbedrijven en afvalbeheer;10700;2007;3.5;1656.0;578.0
283;E Waterbedrijven en afvalbeheer;10700;2008;3.5;1870.0;634.0
284;E Waterbedrijven en afvalbeheer;10700;2009;3.8;1750.0;646.0
285;E Waterbedrijven en afvalbeheer;10700;2010;3.9;2154.0;766.0
286;E Waterbedrijven en afvalbeheer;10700;2011;4.4;2661.0;932.0
287;E Waterbedrijven en afvalbeheer;10700;2012;4.8;2795.0;991.0
288;F Bouwnijverheid;10000;2001;32.0;4119.0;1649.0
289;F Bouwnijverheid;10000;2002;30.6;4057.0;1626.0
290;F Bouwnijverheid;10000;2003;27.4;3972.0;1543.0
291;F Bouwnijverheid;10000;2004;24.8;3778.0;1417.0
292;F Bouwnijverheid;10000;2005;23.4;3693.0;1375.0
293;F Bouwnijverheid;10000;2006;26.5;4387.0;1592.0
294;F Bouwnijverheid;10000;2007;28.3;4832.0;1751.0
295;F Bouwnijverheid;10000;2008;29.0;5316.0;1947.0
296;F Bouwnijverheid;10000;2009;29.4;5472.0;1968.0
297;F Bouwnijverheid;10000;2010;29.6;5083.0;1842.0
298;F Bouwnijverheid;10000;2011;34.0;5629.0;2032.0
299;F Bouwnijverheid;10000;2012;31.1;4995.0;1815.0
300;F Bouwnijverheid;10100;2001;6.6;1338.0;407.0
301;F Bouwnijverheid;10100;2002;6.9;1438.0;434.0
302;F Bouwnijverheid;10100;2003;7.4;1634.0;483.0
303;F Bouwnijverheid;10100;2004;7.1;1646.0;465.0
304;F Bouwnijverheid;10100;2005;6.7;1637.0;460.0
305;F Bouwnijverheid;10100;2006;7.5;1932.0;548.0
306;F Bouwnijverheid;10100;2007;8.0;2122.0;601.0
307;F Bouwnijverheid;10100;2008;8.2;2310.0;674.0
308;F Bouwnijverheid;10100;2009;8.0;2334.0;674.0
309;F Bouwnijverheid;10100;2010;7.2;1983.0;583.0
310;F Bouwnijverheid;10100;2011;7.2;1983.0;569.0
311;F Bouwnijverheid;10100;2012;6.5;1741.0;506.0
312;F Bouwnijverheid;10700;2001;25.4;2780.0;1242.0
313;F Bouwnijverheid;10700;2002;23.6;2619.0;1193.0
314;F Bouwnijverheid;10700;2003;20.0;2337.0;1060.0
315;F Bouwnijverheid;10700;2004;17.7;2131.0;952.0
316;F Bouwnijverheid;10700;2005;16.7;2056.0;915.0
317;F Bouwnijverheid;10700;2006;19.0;2455.0;1044.0
318;F Bouwnijverheid;10700;2007;20.3;2710.0;1150.0
319;F Bouwnijverheid;10700;2008;20.8;3006.0;1273.0
320;F Bouwnijverheid;10700;2009;21.5;3138.0;1294.0
321;F Bouwnijverheid;10700;2010;22.4;3099.0;1259.0
322;F Bouwnijverheid;10700;2011;26.8;3646.0;1463.0
323;F Bouwnijverheid;10700;2012;24.6;3254.0;1309.0
324;G-I Handel, vervoer en horeca;10000;2001;9.2;1877.0;1314.0
325;G-I Handel, vervoer en horeca;10000;2002;8.9;1855.0;1267.0
326;G-I Handel, vervoer en horeca;10000;2003;9.3;1801.0;1226.0
327;G-I Handel, vervoer en horeca;10000;2004;8.7;1950.0;1386.0
328;G-I Handel, vervoer en horeca;10000;2005;9.3;1984.0;1417.0
329;G-I Handel, vervoer en horeca;10000;2006;9.8;2294.0;1659.0
330;G-I Handel, vervoer en horeca;10000;2007;9.9;2482.0;1813.0
331;G-I Handel, vervoer en horeca;10000;2008;10.7;2660.0;1915.0
332;G-I Handel, vervoer en horeca;10000;2009;10.9;2219.0;1504.0
333;G-I Handel, vervoer en horeca;10000;2010;11.6;3354.0;2493.0
334;G-I Handel, vervoer en horeca;10000;2011;11.7;3435.0;2616.0
335;G-I Handel, vervoer en horeca;10000;2012;11.7;3390.0;2510.0
336;G-I Handel, vervoer en horeca;10100;2001;6.4;1475.0;1140.0
337;G-I Handel, vervoer en horeca;10100;2002;6.0;1440.0;1086.0
338;G-I Handel, vervoer en horeca;10100;2003;5.8;1324.0;1002.0
339;G-I Handel, vervoer en horeca;10100;2004;5.9;1537.0;1191.0
340;G-I Handel, vervoer en horeca;10100;2005;5.9;1533.0;1197.0
341;G-I Handel, vervoer en horeca;10100;2006;6.5;1824.0;1435.0
342;G-I Handel, vervoer en horeca;10100;2007;6.6;1963.0;1565.0
343;G-I Handel, vervoer en horeca;10100;2008;6.7;2044.0;1634.0
344;G-I Handel, vervoer en horeca;10100;2009;6.5;1603.0;1214.0
345;G-I Handel, vervoer en horeca;10100;2010;7.0;2614.0;2128.0
346;G-I Handel, vervoer en horeca;10100;2011;7.2;2746.0;2266.0
347;G-I Handel, vervoer en horeca;10100;2012;7.2;2648.0;2130.0
348;G-I Handel, vervoer en horeca;10700;2001;2.8;402.0;174.0
349;G-I Handel, vervoer en horeca;10700;2002;2.9;414.0;181.0
350;G-I Handel, vervoer en horeca;10700;2003;3.5;477.0;224.0
351;G-I Handel, vervoer en horeca;10700;2004;2.8;414.0;196.0
352;G-I Handel, vervoer en horeca;10700;2005;3.4;451.0;219.0
353;G-I Handel, vervoer en horeca;10700;2006;3.3;470.0;223.0
354;G-I Handel, vervoer en horeca;10700;2007;3.4;519.0;248.0
355;G-I Handel, vervoer en horeca;10700;2008;4.0;616.0;282.0
356;G-I Handel, vervoer en horeca;10700;2009;4.4;616.0;290.0
357;G-I Handel, vervoer en horeca;10700;2010;4.6;740.0;364.0
358;G-I Handel, vervoer en horeca;10700;2011;4.5;689.0;350.0
359;G-I Handel, vervoer en horeca;10700;2012;4.5;742.0;380.0
360;J Informatie en communicatie;10000;2001;0.0;7.0;2.0
361;J Informatie en communicatie;10000;2002;0.1;12.0;4.0
362;J Informatie en communicatie;10000;2003;0.1;12.0;4.0
363;J Informatie en communicatie;10000;2004;0.1;12.0;4.0
364;J Informatie en communicatie;10000;2005;0.1;17.0;5.0
365;J Informatie en communicatie;10000;2006;0.1;18.0;6.0
366;J Informatie en communicatie;10000;2007;0.1;15.0;5.0
367;J Informatie en communicatie;10000;2008;0.1;55.0;10.0
368;J Informatie en communicatie;10000;2009;0.1;52.0;8.0
369;J Informatie en communicatie;10000;2010;0.1;31.0;13.0
370;J Informatie en communicatie;10000;2011;0.1;36.0;16.0
371;J Informatie en communicatie;10000;2012;0.2;47.0;18.0
372;J Informatie en communicatie;10100;2001;0.0;2.0;1.0
373;J Informatie en communicatie;10100;2002;0.0;5.0;3.0
374;J Informatie en communicatie;10100;2003;0.0;5.0;3.0
375;J Informatie en communicatie;10100;2004;0.0;6.0;3.0
376;J Informatie en communicatie;10100;2005;0.0;6.0;3.0
377;J Informatie en communicatie;10100;2006;0.1;8.0;4.0
378;J Informatie en communicatie;10100;2007;0.1;8.0;4.0
379;J Informatie en communicatie;10100;2008;0.1;13.0;6.0
380;J Informatie en communicatie;10100;2009;0.1;10.0;4.0
381;J Informatie en communicatie;10100;2010;0.1;10.0;5.0
382;J Informatie en communicatie;10100;2011;0.1;14.0;6.0
383;J Informatie en communicatie;10100;2012;0.0;15.0;5.0
384;J Informatie en communicatie;10700;2001;0.0;5.0;1.0
385;J Informatie en communicatie;10700;2002;0.0;7.0;1.0
386;J Informatie en communicatie;10700;2003;0.0;6.0;1.0
387;J Informatie en communicatie;10700;2004;0.0;6.0;1.0
388;J Informatie en communicatie;10700;2005;0.1;11.0;2.0
389;J Informatie en communicatie;10700;2006;0.0;10.0;2.0
390;J Informatie en communicatie;10700;2007;0.0;7.0;1.0
391;J Informatie en communicatie;10700;2008;0.0;43.0;4.0
392;J Informatie en communicatie;10700;2009;0.1;42.0;4.0
393;J Informatie en communicatie;10700;2010;0.1;20.0;8.0
394;J Informatie en communicatie;10700;2011;0.1;23.0;10.0
395;J Informatie en communicatie;10700;2012;0.1;32.0;12.0
396;K Financiële dienstverlening;10000;2001;0.0;4.0;2.0
397;K Financiële dienstverlening;10000;2002;0.0;3.0;2.0
398;K Financiële dienstverlening;10000;2003;0.0;2.0;2.0
399;K Financiële dienstverlening;10000;2004;0.3;96.0;56.0
400;K Financiële dienstverlening;10000;2005;0.0;17.0;10.0
401;K Financiële dienstverlening;10000;2006;0.0;12.0;8.0
402;K Financiële dienstverlening;10000;2007;0.1;30.0;21.0
403;K Financiële dienstverlening;10000;2008;0.4;120.0;61.0
404;K Financiële dienstverlening;10000;2009;0.2;72.0;31.0
405;K Financiële dienstverlening;10000;2010;0.2;75.0;39.0
406;K Financiële dienstverlening;10000;2011;0.3;103.0;55.0
407;K Financiële dienstverlening;10000;2012;0.6;169.0;91.0
408;K Financiële dienstverlening;10100;2001;0.0;0.0;0.0
409;K Financiële dienstverlening;10100;2002;0.0;0.0;0.0
410;K Financiële dienstverlening;10100;2003;0.0;0.0;0.0
411;K Financiële dienstverlening;10100;2004;0.0;0.0;0.0
412;K Financiële dienstverlening;10100;2005;0.0;0.0;0.0
413;K Financiële dienstverlening;10100;2006;0.0;0.0;0.0
414;K Financiële dienstverlening;10100;2007;0.0;0.0;0.0
415;K Financiële dienstverlening;10100;2008;0.0;1.0;0.0
416;K Financiële dienstverlening;10100;2009;0.0;2.0;0.0
417;K Financiële dienstverlening;10100;2010;0.0;0.0;0.0
418;K Financiële dienstverlening;10100;2011;0.0;0.0;0.0
419;K Financiële dienstverlening;10100;2012;0.0;0.0;0.0
420;K Financiële dienstverlening;10700;2001;0.0;4.0;2.0
421;K Financiële dienstverlening;10700;2002;0.0;3.0;2.0
422;K Financiële dienstverlening;10700;2003;0.0;2.0;2.0
423;K Financiële dienstverlening;10700;2004;0.3;96.0;56.0
424;K Financiële dienstverlening;10700;2005;0.0;17.0;10.0
425;K Financiële dienstverlening;10700;2006;0.0;12.0;8.0
426;K Financiële dienstverlening;10700;2007;0.1;30.0;21.0
427;K Financiële dienstverlening;10700;2008;0.4;118.0;60.0
428;K Financiële dienstverlening;10700;2009;0.2;70.0;30.0
429;K Financiële dienstverlening;10700;2010;0.2;74.0;39.0
430;K Financiële dienstverlening;10700;2011;0.3;103.0;55.0
431;K Financiële dienstverlening;10700;2012;0.6;169.0;91.0
432;L Verhuur en handel van onroerend goed;10000;2001;;;
433;L Verhuur en handel van onroerend goed;10000;2002;;;
434;L Verhuur en handel van onroerend goed;10000;2003;;;
435;L Verhuur en handel van onroerend goed;10000;2004;;;
436;L Verhuur en handel van onroerend goed;10000;2005;;;
437;L Verhuur en handel van onroerend goed;10000;2006;;;
438;L Verhuur en handel van onroerend goed;10000;2007;;;
