ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;Personen_1;AlleenstaandePersonen_2;SamenwonendePersonen_3;ThuiswonendeKinderen_4;Eenouders_5;OverigePersonen_6;InInstitutieWonendePersonen_7
14;Totale bevolking;Totaal over de leeftijden;Personen;2023;17142503.0;3118534.0;8589044.0;4397374.0;518509.0;301631.0;217411.0
15;Totale bevolking;Totaal over de leeftijden;Personen;2024;17182673.0;3153269.0;8594551.0;4390063.0;518715.0;304451.0;221624.0
16;Totale bevolking;Totaal over de leeftijden;Personen;2025;17221044.0;3187236.0;8597239.0;4384620.0;518455.0;307260.0;226234.0
17;Totale bevolking;Totaal over de leeftijden;Personen;2026;17257459.0;3220102.0;8596779.0;4381207.0;518170.0;309979.0;231222.0
18;Totale bevolking;Totaal over de leeftijden;Personen;2027;17291741.0;3252134.0;8593059.0;4379436.0;517825.0;312721.0;236566.0
19;Totale bevolking;Totaal over de leeftijden;Personen;2028;17323730.0;3283034.0;8585865.0;4379592.0;517531.0;315445.0;242263.0
20;Totale bevolking;Totaal over de leeftijden;Personen;2029;17353338.0;3312431.0;8575291.0;4381796.0;517371.0;318127.0;248322.0
21;Totale bevolking;Totaal over de leeftijden;Personen;2030;17380345.0;3340254.0;8561421.0;4385822.0;517395.0;320779.0;254674.0
22;Totale bevolking;Totaal over de leeftijden;Personen;2031;17404507.0;3366674.0;8544421.0;4391329.0;517305.0;323477.0;261301.0
23;Totale bevolking;Totaal over de leeftijden;Personen;2032;17425688.0;3391339.0;8524637.0;4397859.0;517638.0;326075.0;268140.0
24;Totale bevolking;Totaal over de leeftijden;Personen;2033;17443665.0;3414686.0;8502254.0;4404996.0;517853.0;328726.0;275150.0
25;Totale bevolking;Totaal over de leeftijden;Personen;2034;17458244.0;3436505.0;8477739.0;4412258.0;518202.0;331315.0;282225.0
26;Totale bevolking;Totaal over de leeftijden;Personen;2035;17469292.0;3456765.0;8451467.0;4419240.0;518658.0;333860.0;289302.0
27;Totale bevolking;Totaal over de leeftijden;Personen;2036;17476792.0;3475512.0;8423828.0;4425563.0;519263.0;336339.0;296287.0
28;Totale bevolking;Totaal over de leeftijden;Personen;2037;17480761.0;3492699.0;8395251.0;4430980.0;519996.0;338734.0;303101.0
29;Totale bevolking;Totaal over de leeftijden;Personen;2038;17481394.0;3508488.0;8366157.0;4435250.0;520782.0;341047.0;309670.0
30;Totale bevolking;Totaal over de leeftijden;Personen;2039;17478941.0;3522924.0;8336864.0;4438272.0;521590.0;343319.0;315972.0
31;Totale bevolking;Totaal over de leeftijden;Personen;2040;17473632.0;3536076.0;8307691.0;4440006.0;522422.0;345485.0;321952.0
32;Totale bevolking;Totaal over de leeftijden;Personen;2041;17465847.0;3548058.0;8278927.0;4440450.0;523213.0;347587.0;327612.0
33;Totale bevolking;Totaal over de leeftijden;Personen;2042;17455967.0;3558909.0;8250835.0;4439706.0;523939.0;349613.0;332965.0
34;Totale bevolking;Totaal over de leeftijden;Personen;2043;17444357.0;3568684.0;8223630.0;4437898.0;524593.0;351545.0;338007.0
35;Totale bevolking;Totaal over de leeftijden;Personen;2044;17431395.0;3577429.0;8197454.0;4435150.0;525143.0;353400.0;342819.0
36;Totale bevolking;Totaal over de leeftijden;Personen;2045;17417485.0;3585086.0;8172542.0;4431669.0;525583.0;355182.0;347423.0
37;Totale bevolking;Totaal over de leeftijden;Personen;2046;17402828.0;3591668.0;8148972.0;4427615.0;525858.0;356842.0;351873.0
38;Totale bevolking;Totaal over de leeftijden;Personen;2047;17387794.0;3597191.0;8126823.0;4423157.0;525969.0;358464.0;356190.0
39;Totale bevolking;Totaal over de leeftijden;Personen;2048;17372553.0;3601621.0;8106221.0;4418485.0;525904.0;359976.0;360346.0
40;Totale bevolking;Totaal over de leeftijden;Personen;2049;17357393.0;3604954.0;8087279.0;4413780.0;525669.0;361402.0;364309.0
41;Totale bevolking;Totaal over de leeftijden;Personen;2050;17342447.0;3607141.0;8070082.0;4409191.0;525274.0;362716.0;368043.0
42;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2009;;1391770.0;1298877.0;;134830.0;176558.0;93096.0
43;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2010;;1413027.0;1340296.0;;140867.0;176059.0;93596.0
44;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2011;;1435098.0;1378630.0;;146747.0;176663.0;93815.0
45;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2012;;1458399.0;1415694.0;;152570.0;178016.0;93906.0
46;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2013;;1482634.0;1452011.0;;158343.0;179774.0;94031.0
47;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2014;;1506656.0;1488105.0;;164105.0;181587.0;94282.0
48;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2015;;1530623.0;1523601.0;;169709.0;183454.0;94717.0
49;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2016;;1554708.0;1558228.0;;175188.0;185386.0;95339.0
50;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2017;;1579167.0;1591901.0;;180553.0;187443.0;96128.0
51;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2018;;1603986.0;1624559.0;;185777.0;189625.0;97045.0
52;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2019;;1629259.0;1656446.0;;190841.0;191992.0;98075.0
53;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2020;;1654746.0;1687708.0;;195735.0;194439.0;99187.0
54;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2021;;1680179.0;1718464.0;;200460.0;196935.0;100400.0
55;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2022;;1705497.0;1748741.0;;205000.0;199445.0;101700.0
56;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2023;;1730428.0;1778423.0;;209325.0;201899.0;103096.0
57;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2024;;1754752.0;1807214.0;;213490.0;204261.0;104626.0
58;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2025;;1778591.0;1834752.0;;217375.0;206539.0;106241.0
59;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2026;;1801897.0;1860747.0;;221046.0;208755.0;107982.0
60;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2027;;1825078.0;1885016.0;;224470.0;211025.0;109839.0
61;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2028;;1847959.0;1907469.0;;227675.0;213298.0;111803.0
62;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2029;;1870383.0;1928125.0;;230685.0;215585.0;113916.0
63;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2030;;1892382.0;1947151.0;;233502.0;217900.0;116129.0
64;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2031;;1914060.0;1964737.0;;236065.0;220266.0;118459.0
65;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2032;;1935487.0;1981091.0;;238509.0;222666.0;120921.0
66;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2033;;1956837.0;1996421.0;;240705.0;225148.0;123496.0
67;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2034;;1978117.0;2010880.0;;242749.0;227647.0;126175.0
68;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2035;;1999377.0;2024569.0;;244616.0;230197.0;128962.0
69;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2036;;2020656.0;2037578.0;;246361.0;232775.0;131843.0
70;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2037;;2041951.0;2050051.0;;247992.0;235385.0;134810.0
71;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2038;;2063278.0;2062085.0;;249502.0;237995.0;137859.0
72;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2039;;2084573.0;2073781.0;;250909.0;240629.0;140987.0
73;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2040;;2105833.0;2085191.0;;252218.0;243241.0;144183.0
74;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2041;;2127025.0;2096363.0;;253421.0;245848.0;147441.0
75;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2042;;2148058.0;2107356.0;;254538.0;248432.0;150760.0
76;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2043;;2168862.0;2118189.0;;255536.0;250966.0;154123.0
77;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2044;;2189354.0;2128855.0;;256450.0;253445.0;157533.0
78;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2045;;2209440.0;2139300.0;;257268.0;255858.0;160974.0
79;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2046;;2229038.0;2149542.0;;257982.0;258177.0;164448.0
80;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2047;;2248058.0;2159492.0;;258587.0;260408.0;167928.0
81;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2048;;2266446.0;2169147.0;;259084.0;262546.0;171424.0
82;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2049;;2284120.0;2178471.0;;259489.0;264585.0;174894.0
83;Totale bevolking;Totaal over de leeftijden;Ongehuwden;2050;;2301035.0;2187401.0;;259800.0;266504.0;178357.0
84;Totale bevolking;Totaal over de leeftijden;Gehuwden;2009;;75809.0;6711473.0;;33402.0;41275.0;21706.0
85;Totale bevolking;Totaal over de leeftijden;Gehuwden;2010;;74501.0;6690264.0;;32995.0;41479.0;22335.0
86;Totale bevolking;Totaal over de leeftijden;Gehuwden;2011;;73431.0;6669683.0;;32525.0;41757.0;22454.0
87;Totale bevolking;Totaal over de leeftijden;Gehuwden;2012;;72528.0;6650216.0;;32015.0;42063.0;22207.0
88;Totale bevolking;Totaal over de leeftijden;Gehuwden;2013;;71786.0;6631800.0;;31530.0;42410.0;21830.0
89;Totale bevolking;Totaal over de leeftijden;Gehuwden;2014;;71143.0;6614136.0;;31080.0;42693.0;21517.0
90;Totale bevolking;Totaal over de leeftijden;Gehuwden;2015;;70642.0;6596802.0;;30649.0;43000.0;21383.0
91;Totale bevolking;Totaal over de leeftijden;Gehuwden;2016;;70292.0;6579724.0;;30202.0;43323.0;21466.0
92;Totale bevolking;Totaal over de leeftijden;Gehuwden;2017;;69978.0;6562839.0;;29777.0;43596.0;21733.0
93;Totale bevolking;Totaal over de leeftijden;Gehuwden;2018;;69735.0;6545715.0;;29359.0;43875.0;22148.0
94;Totale bevolking;Totaal over de leeftijden;Gehuwden;2019;;69544.0;6528113.0;;28943.0;44126.0;22698.0
95;Totale bevolking;Totaal over de leeftijden;Gehuwden;2020;;69380.0;6509767.0;;28536.0;44347.0;23353.0
96;Totale bevolking;Totaal over de leeftijden;Gehuwden;2021;;69265.0;6490514.0;;28145.0;44558.0;24096.0
97;Totale bevolking;Totaal over de leeftijden;Gehuwden;2022;;69154.0;6470152.0;;27786.0;44695.0;24926.0
98;Totale bevolking;Totaal over de leeftijden;Gehuwden;2023;;69073.0;6448512.0;;27442.0;44839.0;25833.0
99;Totale bevolking;Totaal over de leeftijden;Gehuwden;2024;;69010.0;6425533.0;;27138.0;44941.0;26792.0
100;Totale bevolking;Totaal over de leeftijden;Gehuwden;2025;;68974.0;6401172.0;;26826.0;45067.0;27817.0
101;Totale bevolking;Totaal over de leeftijden;Gehuwden;2026;;68937.0;6375408.0;;26555.0;45159.0;28892.0
102;Totale bevolking;Totaal over de leeftijden;Gehuwden;2027;;68913.0;6348232.0;;26298.0;45205.0;30005.0
103;Totale bevolking;Totaal over de leeftijden;Gehuwden;2028;;68888.0;6319541.0;;26080.0;45220.0;31175.0
104;Totale bevolking;Totaal over de leeftijden;Gehuwden;2029;;68832.0;6289372.0;;25881.0;45185.0;32371.0
105;Totale bevolking;Totaal over de leeftijden;Gehuwden;2030;;68754.0;6257621.0;;25713.0;45091.0;33577.0
106;Totale bevolking;Totaal over de leeftijden;Gehuwden;2031;;68638.0;6224267.0;;25538.0;44988.0;34780.0
107;Totale bevolking;Totaal over de leeftijden;Gehuwden;2032;;68465.0;6189410.0;;25407.0;44783.0;35951.0
108;Totale bevolking;Totaal over de leeftijden;Gehuwden;2033;;68261.0;6153062.0;;25274.0;44560.0;37089.0
109;Totale bevolking;Totaal over de leeftijden;Gehuwden;2034;;67998.0;6115494.0;;25164.0;44275.0;38144.0
110;Totale bevolking;Totaal over de leeftijden;Gehuwden;2035;;67715.0;6076989.0;;25063.0;43947.0;39109.0
111;Totale bevolking;Totaal over de leeftijden;Gehuwden;2036;;67394.0;6037826.0;;24989.0;43563.0;39978.0
112;Totale bevolking;Totaal over de leeftijden;Gehuwden;2037;;67035.0;5998298.0;;24930.0;43140.0;40737.0
113;Totale bevolking;Totaal over de leeftijden;Gehuwden;2038;;66666.0;5958690.0;;24890.0;42677.0;41376.0
114;Totale bevolking;Totaal over de leeftijden;Gehuwden;2039;;66286.0;5919281.0;;24855.0;42217.0;41918.0
115;Totale bevolking;Totaal over de leeftijden;Gehuwden;2040;;65898.0;5880331.0;;24839.0;41743.0;42364.0
116;Totale bevolking;Totaal over de leeftijden;Gehuwden;2041;;65490.0;5842009.0;;24821.0;41282.0;42737.0
117;Totale bevolking;Totaal over de leeftijden;Gehuwden;2042;;65098.0;5804588.0;;24806.0;40810.0;43051.0
118;Totale bevolking;Totaal over de leeftijden;Gehuwden;2043;;64699.0;5768205.0;;24804.0;40355.0;43318.0
119;Totale bevolking;Totaal over de leeftijden;Gehuwden;2044;;64297.0;5733004.0;;24795.0;39915.0;43555.0
120;Totale bevolking;Totaal over de leeftijden;Gehuwden;2045;;63905.0;5699260.0;;24795.0;39513.0;43751.0
121;Totale bevolking;Totaal over de leeftijden;Gehuwden;2046;;63527.0;5667051.0;;24788.0;39131.0;43920.0
122;Totale bevolking;Totaal over de leeftijden;Gehuwden;2047;;63150.0;5636494.0;;24777.0;38781.0;44038.0
123;Totale bevolking;Totaal over de leeftijden;Gehuwden;2048;;62756.0;5607750.0;;24765.0;38455.0;44087.0
124;Totale bevolking;Totaal over de leeftijden;Gehuwden;2049;;62382.0;5580904.0;;24745.0;38156.0;44072.0
125;Totale bevolking;Totaal over de leeftijden;Gehuwden;2050;;61995.0;5556129.0;;24718.0;37894.0;43981.0
126;Totale bevolking;Totaal over de leeftijden;Verweduwden;2009;;643228.0;46657.0;;75528.0;24576.0;78877.0
127;Totale bevolking;Totaal over de leeftijden;Verweduwden;2010;;644631.0;46607.0;;73397.0;25154.0;78425.0
128;Totale bevolking;Totaal over de leeftijden;Verweduwden;2011;;647018.0;46496.0;;71455.0;25617.0;77041.0
129;Totale bevolking;Totaal over de leeftijden;Verweduwden;2012;;650344.0;46396.0;;69735.0;26003.0;74912.0
130;Totale bevolking;Totaal over de leeftijden;Verweduwden;2013;;654317.0;46299.0;;68156.0;26327.0;72478.0
131;Totale bevolking;Totaal over de leeftijden;Verweduwden;2014;;658434.0;46192.0;;66831.0;26558.0;70160.0
132;Totale bevolking;Totaal over de leeftijden;Verweduwden;2015;;662557.0;46055.0;;65580.0;26751.0;68258.0
133;Totale bevolking;Totaal over de leeftijden;Verweduwden;2016;;666661.0;45882.0;;64324.0;26908.0;66860.0
134;Totale bevolking;Totaal over de leeftijden;Verweduwden;2017;;670634.0;45706.0;;63225.0;27030.0;65929.0
135;Totale bevolking;Totaal over de leeftijden;Verweduwden;2018;;674646.0;45522.0;;62100.0;27153.0;65415.0
136;Totale bevolking;Totaal over de leeftijden;Verweduwden;2019;;678702.0;45309.0;;61037.0;27280.0;65252.0
137;Totale bevolking;Totaal over de leeftijden;Verweduwden;2020;;682858.0;45111.0;;60014.0;27419.0;65387.0
138;Totale bevolking;Totaal over de leeftijden;Verweduwden;2021;;687145.0;44898.0;;59059.0;27566.0;65771.0
139;Totale bevolking;Totaal over de leeftijden;Verweduwden;2022;;691534.0;44698.0;;58193.0;27724.0;66403.0
140;Totale bevolking;Totaal over de leeftijden;Verweduwden;2023;;696067.0;44467.0;;57342.0;27918.0;67251.0
141;Totale bevolking;Totaal over de leeftijden;Verweduwden;2024;;700677.0;44245.0;;56600.0;28126.0;68286.0
142;Totale bevolking;Totaal over de leeftijden;Verweduwden;2025;;705421.0;44023.0;;55805.0;28368.0;69519.0
143;Totale bevolking;Totaal over de leeftijden;Verweduwden;2026;;710176.0;43757.0;;55049.0;28635.0;70924.0
144;Totale bevolking;Totaal over de leeftijden;Verweduwden;2027;;714832.0;43504.0;;54339.0;28922.0;72503.0
145;Totale bevolking;Totaal over de leeftijden;Verweduwden;2028;;719300.0;43223.0;;53661.0;29235.0;74239.0
146;Totale bevolking;Totaal over de leeftijden;Verweduwden;2029;;723452.0;42935.0;;53021.0;29553.0;76151.0
147;Totale bevolking;Totaal over de leeftijden;Verweduwden;2030;;727205.0;42626.0;;52426.0;29898.0;78221.0
148;Totale bevolking;Totaal over de leeftijden;Verweduwden;2031;;730537.0;42301.0;;51806.0;30250.0;80441.0
149;Totale bevolking;Totaal over de leeftijden;Verweduwden;2032;;733206.0;41961.0;;51291.0;30595.0;82774.0
150;Totale bevolking;Totaal over de leeftijden;Verweduwden;2033;;735248.0;41598.0;;50746.0;30942.0;85200.0
151;Totale bevolking;Totaal over de leeftijden;Verweduwden;2034;;736521.0;41213.0;;50231.0;31280.0;87682.0
152;Totale bevolking;Totaal over de leeftijden;Verweduwden;2035;;736915.0;40805.0;;49735.0;31599.0;90161.0
153;Totale bevolking;Totaal over de leeftijden;Verweduwden;2036;;736398.0;40383.0;;49271.0;31889.0;92573.0
154;Totale bevolking;Totaal over de leeftijden;Verweduwden;2037;;734927.0;39931.0;;48845.0;32131.0;94876.0
155;Totale bevolking;Totaal over de leeftijden;Verweduwden;2038;;732491.0;39468.0;;48422.0;32328.0;97003.0
156;Totale bevolking;Totaal over de leeftijden;Verweduwden;2039;;729167.0;38977.0;;48031.0;32471.0;98923.0
157;Totale bevolking;Totaal over de leeftijden;Verweduwden;2040;;724962.0;38453.0;;47657.0;32554.0;100594.0
158;Totale bevolking;Totaal over de leeftijden;Verweduwden;2041;;719972.0;37948.0;;47295.0;32590.0;102003.0
159;Totale bevolking;Totaal over de leeftijden;Verweduwden;2042;;714240.0;37406.0;;46930.0;32577.0;103138.0
160;Totale bevolking;Totaal over de leeftijden;Verweduwden;2043;;707857.0;36854.0;;46580.0;32514.0;104028.0
161;Totale bevolking;Totaal over de leeftijden;Verweduwden;2044;;700926.0;36302.0;;46245.0;32407.0;104711.0
162;Totale bevolking;Totaal over de leeftijden;Verweduwden;2045;;693397.0;35747.0;;45901.0;32267.0;105235.0
163;Totale bevolking;Totaal over de leeftijden;Verweduwden;2046;;685318.0;35169.0;;45549.0;32089.0;105638.0
164;Totale bevolking;Totaal over de leeftijden;Verweduwden;2047;;676786.0;34605.0;;45202.0;31912.0;106003.0
165;Totale bevolking;Totaal over de leeftijden;Verweduwden;2048;;667788.0;34034.0;;44849.0;31706.0;106322.0
166;Totale bevolking;Totaal over de leeftijden;Verweduwden;2049;;658332.0;33480.0;;44486.0;31479.0;106597.0
167;Totale bevolking;Totaal over de leeftijden;Verweduwden;2050;;648407.0;32925.0;;44121.0;31229.0;106784.0
168;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2009;;496619.0;285272.0;;229866.0;24036.0;16297.0
169;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2010;;507472.0;290791.0;;233534.0;24046.0;16774.0
170;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2011;;517978.0;296274.0;;236232.0;24232.0;17094.0
171;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2012;;528397.0;300884.0;;238088.0;24472.0;17262.0
172;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2013;;538758.0;304715.0;;239191.0;24764.0;17368.0
173;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2014;;548710.0;307902.0;;239887.0;25020.0;17474.0
174;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2015;;558494.0;310469.0;;239921.0;25304.0;17625.0
175;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2016;;568045.0;312515.0;;239337.0;25576.0;17847.0
176;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2017;;577179.0;314108.0;;238311.0;25828.0;18141.0
177;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2018;;585955.0;315313.0;;236777.0;26057.0;18512.0
178;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2019;;594297.0;316207.0;;234863.0;26267.0;18943.0
179;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2020;;602220.0;316837.0;;232578.0;26464.0;19429.0
180;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2021;;609696.0;317244.0;;229994.0;26663.0;19981.0
181;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2022;;616533.0;317543.0;;227321.0;26813.0;20588.0
182;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2023;;622966.0;317642.0;;224400.0;26975.0;21231.0
183;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2024;;628830.0;317559.0;;221487.0;27123.0;21920.0
184;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2025;;634250.0;317292.0;;218449.0;27286.0;22657.0
185;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2026;;639092.0;316867.0;;215520.0;27430.0;23424.0
186;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2027;;643311.0;316307.0;;212718.0;27569.0;24219.0
187;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2028;;646887.0;315632.0;;210115.0;27692.0;25046.0
188;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2029;;649764.0;314859.0;;207784.0;27804.0;25884.0
189;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2030;;651913.0;314023.0;;205754.0;27890.0;26747.0
190;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2031;;653439.0;313116.0;;203896.0;27973.0;27621.0
191;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2032;;654181.0;312175.0;;202431.0;28031.0;28494.0
192;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2033;;654340.0;311173.0;;201128.0;28076.0;29365.0
193;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2034;;653869.0;310152.0;;200058.0;28113.0;30224.0
194;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2035;;652758.0;309104.0;;199244.0;28117.0;31070.0
195;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2036;;651064.0;308041.0;;198642.0;28112.0;31893.0
196;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2037;;648786.0;306971.0;;198229.0;28078.0;32678.0
197;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2038;;646053.0;305914.0;;197968.0;28047.0;33432.0
198;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2039;;642898.0;304825.0;;197795.0;28002.0;34144.0
199;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2040;;639383.0;303716.0;;197708.0;27947.0;34811.0
200;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2041;;635571.0;302607.0;;197676.0;27867.0;35431.0
201;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2042;;631513.0;301485.0;;197665.0;27794.0;36016.0
202;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2043;;627266.0;300382.0;;197673.0;27710.0;36538.0
203;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2044;;622852.0;299293.0;;197653.0;27633.0;37020.0
204;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2045;;618344.0;298235.0;;197619.0;27544.0;37463.0
205;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2046;;613785.0;297210.0;;197539.0;27445.0;37867.0
206;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2047;;609197.0;296232.0;;197403.0;27363.0;38221.0
207;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2048;;604631.0;295290.0;;197206.0;27269.0;38513.0
208;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2049;;600120.0;294424.0;;196949.0;27182.0;38746.0
209;Totale bevolking;Totaal over de leeftijden;Gescheidenen;2050;;595704.0;293627.0;;196635.0;27089.0;38921.0
210;Totale bevolking;0;Personen;2009;185051.0;;;183016.0;;1801.0;234.0
211;Totale bevolking;0;Personen;2010;180909.0;;;178919.0;;1761.0;229.0
212;Totale bevolking;0;Personen;2011;178192.0;;;176232.0;;1735.0;225.0
213;Totale bevolking;0;Personen;2012;177580.0;;;175627.0;;1729.0;224.0
214;Totale bevolking;0;Personen;2013;177418.0;;;175467.0;;1727.0;224.0
215;Totale bevolking;0;Personen;2014;177790.0;;;175835.0;;1730.0;225.0
216;Totale bevolking;0;Personen;2015;177729.0;;;175775.0;;1729.0;225.0
217;Totale bevolking;0;Personen;2016;178384.0;;;176423.0;;1736.0;225.0
218;Totale bevolking;0;Personen;2017;179276.0;;;177305.0;;1744.0;227.0
219;Totale bevolking;0;Personen;2018;180303.0;;;178321.0;;1754.0;228.0
220;Totale bevolking;0;Personen;2019;181436.0;;;179441.0;;1766.0;229.0
221;Totale bevolking;0;Personen;2020;182578.0;;;180570.0;;1777.0;231.0
222;Totale bevolking;0;Personen;2021;183783.0;;;181761.0;;1789.0;233.0
223;Totale bevolking;0;Personen;2022;184909.0;;;182876.0;;1799.0;234.0
224;Totale bevolking;0;Personen;2023;185911.0;;;183867.0;;1809.0;235.0
225;Totale bevolking;0;Personen;2024;186767.0;;;184712.0;;1818.0;237.0
226;Totale bevolking;0;Personen;2025;187475.0;;;185414.0;;1824.0;237.0
227;Totale bevolking;0;Personen;2026;188084.0;;;186016.0;;1830.0;238.0
228;Totale bevolking;0;Personen;2027;188578.0;;;186504.0;;1835.0;239.0
