ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
1002;Wijk 00 Noord;Tussenwoning;Achtkarspelen                           ;Wijk      ;WK005900  ;1410.0;2270.0;2040.0;;1.0
1003;Wijk 00 Noord;Hoekwoning;Achtkarspelen                           ;Wijk      ;WK005900  ;1580.0;2410.0;2130.0;;1.0
1004;Wijk 00 Noord;Twee-onder-één-kap woning;Achtkarspelen                           ;Wijk      ;WK005900  ;1500.0;2820.0;2420.0;;1.0
1005;Wijk 00 Noord;Vrijstaande woning;Achtkarspelen                           ;Wijk      ;WK005900  ;1940.0;3430.0;2770.0;;1.0
1006;Wijk 00 Noord;Eigen woning;Achtkarspelen                           ;Wijk      ;WK005900  ;1760.0;3180.0;2590.0;;1.0
1007;Wijk 00 Noord;Huurwoning;Achtkarspelen                           ;Wijk      ;WK005900  ;1400.0;2160.0;2040.0;;1.0
1008;Buitenpost;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590000;1530.0;2500.0;2030.0;;1.0
1009;Buitenpost;Appartement;Achtkarspelen                           ;Buurt     ;BU00590000;1030.0;1690.0;1650.0;;1.0
1010;Buitenpost;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590000;1420.0;2230.0;1960.0;;1.0
1011;Buitenpost;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590000;1580.0;2260.0;1950.0;;1.0
1012;Buitenpost;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590000;1480.0;2610.0;2140.0;;1.0
1013;Buitenpost;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590000;1860.0;3130.0;2260.0;;1.0
1014;Buitenpost;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590000;1680.0;2910.0;2200.0;;1.0
1015;Buitenpost;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590000;1290.0;1870.0;1770.0;;1.0
1016;Twijzel;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590001;1840.0;3240.0;2940.0;;1.0
1017;Twijzel;Appartement;Achtkarspelen                           ;Buurt     ;BU00590001;1230.0;2380.0;2380.0;;1.0
1018;Twijzel;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590001;1480.0;2040.0;1850.0;;1.0
1019;Twijzel;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590001;1490.0;2230.0;2100.0;;1.0
1020;Twijzel;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590001;1580.0;3000.0;2740.0;;1.0
1021;Twijzel;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590001;2100.0;3790.0;3410.0;;1.0
1022;Twijzel;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590001;1940.0;3620.0;3230.0;;1.0
1023;Twijzel;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590001;1640.0;2420.0;2310.0;;1.0
1024;Kootstertille;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590002;1550.0;2790.0;2420.0;;1.0
1025;Kootstertille;Appartement;Achtkarspelen                           ;Buurt     ;BU00590002;1090.0;2120.0;2020.0;;1.0
1026;Kootstertille;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590002;1430.0;2450.0;2210.0;;1.0
1027;Kootstertille;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590002;1570.0;2570.0;2210.0;;1.0
1028;Kootstertille;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590002;1480.0;2960.0;2670.0;;1.0
1029;Kootstertille;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590002;1850.0;3420.0;2760.0;;1.0
1030;Kootstertille;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590002;1670.0;3160.0;2660.0;;1.0
1031;Kootstertille;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590002;1380.0;2250.0;2080.0;;1.0
1032;Twijzelerheide;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590003;1660.0;2970.0;2620.0;;1.0
1033;Twijzelerheide;Appartement;Achtkarspelen                           ;Buurt     ;BU00590003;1110.0;1730.0;1620.0;;1.0
1034;Twijzelerheide;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590003;1370.0;2270.0;2140.0;;1.0
1035;Twijzelerheide;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590003;1700.0;2850.0;2710.0;;1.0
1036;Twijzelerheide;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590003;1610.0;2850.0;2550.0;;1.0
1037;Twijzelerheide;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590003;1810.0;3370.0;2860.0;;1.0
1038;Twijzelerheide;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590003;1730.0;3250.0;2740.0;;1.0
1039;Twijzelerheide;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590003;1550.0;2510.0;2420.0;;1.0
1040;Gerkesklooster;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590004;1630.0;2690.0;2320.0;;1.0
1041;Gerkesklooster;Appartement;Achtkarspelen                           ;Buurt     ;BU00590004;780.0;1180.0;1180.0;;1.0
1042;Gerkesklooster;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590004;1250.0;1960.0;1740.0;;1.0
1043;Gerkesklooster;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590004;1500.0;2340.0;2120.0;;1.0
1044;Gerkesklooster;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590004;1550.0;2910.0;2460.0;;1.0
1045;Gerkesklooster;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590004;2040.0;3170.0;2710.0;;1.0
1046;Gerkesklooster;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590004;1760.0;3010.0;2540.0;;1.0
1047;Gerkesklooster;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590004;1370.0;2010.0;1880.0;;1.0
1048;Verspreide huizen Buitenpost;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590005;1940.0;3690.0;3030.0;;1.0
1049;Verspreide huizen Buitenpost;Appartement;Achtkarspelen                           ;Buurt     ;BU00590005;;;;;1.0
1050;Verspreide huizen Buitenpost;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590005;;;;;1.0
1051;Verspreide huizen Buitenpost;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590005;;;;;1.0
1052;Verspreide huizen Buitenpost;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590005;1290.0;3110.0;2680.0;;1.0
1053;Verspreide huizen Buitenpost;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590005;2160.0;3890.0;3140.0;;1.0
1054;Verspreide huizen Buitenpost;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590005;2050.0;3850.0;3050.0;;1.0
1055;Verspreide huizen Buitenpost;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590005;1590.0;3160.0;2970.0;;1.0
1056;Verspreide huizen Twijzel;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590006;1790.0;3850.0;3110.0;;1.0
1057;Verspreide huizen Twijzel;Appartement;Achtkarspelen                           ;Buurt     ;BU00590006;;;;;1.0
1058;Verspreide huizen Twijzel;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590006;;;;;1.0
1059;Verspreide huizen Twijzel;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590006;;;;;1.0
1060;Verspreide huizen Twijzel;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590006;;;;;1.0
1061;Verspreide huizen Twijzel;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590006;1770.0;3920.0;3230.0;;1.0
1062;Verspreide huizen Twijzel;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590006;1790.0;3910.0;3140.0;;1.0
1063;Verspreide huizen Twijzel;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590006;;;;;1.0
1064;Verspreide huizen Kootstertille;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590007;2100.0;4090.0;3640.0;;1.0
1065;Verspreide huizen Kootstertille;Appartement;Achtkarspelen                           ;Buurt     ;BU00590007;;;;;1.0
1066;Verspreide huizen Kootstertille;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590007;;;;;1.0
1067;Verspreide huizen Kootstertille;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590007;;;;;1.0
1068;Verspreide huizen Kootstertille;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590007;;;;;1.0
1069;Verspreide huizen Kootstertille;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590007;2100.0;4130.0;3700.0;;1.0
1070;Verspreide huizen Kootstertille;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590007;2020.0;4030.0;3620.0;;1.0
1071;Verspreide huizen Kootstertille;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590007;2800.0;4570.0;3800.0;;1.0
1072;Verspreide huizen Twijzelerheide;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590008;2080.0;3520.0;3150.0;;1.0
1073;Verspreide huizen Twijzelerheide;Appartement;Achtkarspelen                           ;Buurt     ;BU00590008;;;;;1.0
1074;Verspreide huizen Twijzelerheide;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590008;;;;;1.0
1075;Verspreide huizen Twijzelerheide;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590008;;;;;1.0
1076;Verspreide huizen Twijzelerheide;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590008;1950.0;3460.0;2930.0;;1.0
1077;Verspreide huizen Twijzelerheide;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590008;2100.0;3550.0;3180.0;;1.0
1078;Verspreide huizen Twijzelerheide;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590008;2060.0;3380.0;2960.0;;1.0
1079;Verspreide huizen Twijzelerheide;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590008;2190.0;4490.0;4490.0;;1.0
1080;Verspreide huizen Gerkesklooster;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590009;2290.0;3490.0;2730.0;;1.0
1081;Verspreide huizen Gerkesklooster;Appartement;Achtkarspelen                           ;Buurt     ;BU00590009;;;;;1.0
1082;Verspreide huizen Gerkesklooster;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590009;;;;;1.0
1083;Verspreide huizen Gerkesklooster;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590009;;;;;1.0
1084;Verspreide huizen Gerkesklooster;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590009;;;;;1.0
1085;Verspreide huizen Gerkesklooster;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590009;2280.0;3390.0;2590.0;;1.0
1086;Verspreide huizen Gerkesklooster;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590009;2290.0;3440.0;2650.0;;1.0
1087;Verspreide huizen Gerkesklooster;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590009;;;;;1.0
1088;Wijk 01 Centrum;Totaal woningen;Achtkarspelen                           ;Wijk      ;WK005901  ;1750.0;3100.0;2670.0;;1.0
1089;Wijk 01 Centrum;Appartement;Achtkarspelen                           ;Wijk      ;WK005901  ;880.0;2280.0;2060.0;;1.0
1090;Wijk 01 Centrum;Tussenwoning;Achtkarspelen                           ;Wijk      ;WK005901  ;1350.0;2200.0;1930.0;;1.0
1091;Wijk 01 Centrum;Hoekwoning;Achtkarspelen                           ;Wijk      ;WK005901  ;1540.0;2310.0;2110.0;;1.0
1092;Wijk 01 Centrum;Twee-onder-één-kap woning;Achtkarspelen                           ;Wijk      ;WK005901  ;1530.0;2920.0;2630.0;;1.0
1093;Wijk 01 Centrum;Vrijstaande woning;Achtkarspelen                           ;Wijk      ;WK005901  ;2040.0;3570.0;3000.0;;1.0
1094;Wijk 01 Centrum;Eigen woning;Achtkarspelen                           ;Wijk      ;WK005901  ;1880.0;3350.0;2810.0;;1.0
1095;Wijk 01 Centrum;Huurwoning;Achtkarspelen                           ;Wijk      ;WK005901  ;1360.0;2340.0;2240.0;;1.0
1096;Stroobos;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590100;1930.0;3270.0;2970.0;;1.0
1097;Stroobos;Appartement;Achtkarspelen                           ;Buurt     ;BU00590100;;;;;1.0
1098;Stroobos;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590100;1190.0;2440.0;2270.0;;1.0
1099;Stroobos;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590100;1420.0;2040.0;1950.0;;1.0
1100;Stroobos;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590100;1850.0;3760.0;3600.0;;1.0
1101;Stroobos;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590100;2410.0;3840.0;3360.0;;1.0
1102;Stroobos;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590100;2050.0;3260.0;2890.0;;1.0
1103;Stroobos;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590100;1450.0;3310.0;3310.0;;1.0
1104;Drogeham;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590102;1650.0;2880.0;2420.0;;1.0
1105;Drogeham;Appartement;Achtkarspelen                           ;Buurt     ;BU00590102;810.0;2220.0;2060.0;;1.0
1106;Drogeham;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590102;1410.0;2200.0;1870.0;;1.0
1107;Drogeham;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590102;1600.0;2450.0;2180.0;;1.0
1108;Drogeham;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590102;1490.0;2700.0;2330.0;;1.0
1109;Drogeham;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590102;1970.0;3360.0;2740.0;;1.0
1110;Drogeham;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590102;1790.0;3160.0;2580.0;;1.0
1111;Drogeham;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590102;1290.0;2170.0;2030.0;;1.0
1112;Augustinusga;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590103;1690.0;2980.0;2610.0;;1.0
1113;Augustinusga;Appartement;Achtkarspelen                           ;Buurt     ;BU00590103;1080.0;2150.0;1920.0;;1.0
1114;Augustinusga;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590103;1300.0;2120.0;1940.0;;1.0
1115;Augustinusga;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590103;1510.0;2210.0;2050.0;;1.0
1116;Augustinusga;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590103;1460.0;2840.0;2610.0;;1.0
1117;Augustinusga;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590103;1940.0;3420.0;2910.0;;1.0
1118;Augustinusga;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590103;1800.0;3240.0;2760.0;;1.0
1119;Augustinusga;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590103;1370.0;2270.0;2220.0;;1.0
1120;Verspreide huizen Stroobos;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590107;1980.0;4350.0;4140.0;;1.0
1121;Verspreide huizen Stroobos;Appartement;Achtkarspelen                           ;Buurt     ;BU00590107;;;;;1.0
1122;Verspreide huizen Stroobos;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590107;;;;;1.0
1123;Verspreide huizen Stroobos;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590107;;;;;1.0
1124;Verspreide huizen Stroobos;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590107;;;;;1.0
1125;Verspreide huizen Stroobos;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590107;2030.0;4310.0;4220.0;;1.0
1126;Verspreide huizen Stroobos;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590107;1980.0;4290.0;4060.0;;1.0
1127;Verspreide huizen Stroobos;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590107;;;;;1.0
1128;Verspreide huizen Drogeham;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590108;2110.0;4150.0;3550.0;;1.0
1129;Verspreide huizen Drogeham;Appartement;Achtkarspelen                           ;Buurt     ;BU00590108;;;;;1.0
1130;Verspreide huizen Drogeham;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590108;;;;;1.0
1131;Verspreide huizen Drogeham;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590108;;;;;1.0
1132;Verspreide huizen Drogeham;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590108;;;;;1.0
1133;Verspreide huizen Drogeham;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590108;2130.0;4140.0;3520.0;;1.0
1134;Verspreide huizen Drogeham;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590108;2130.0;4210.0;3560.0;;1.0
1135;Verspreide huizen Drogeham;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590108;1990.0;3500.0;3500.0;;1.0
1136;Verspreide huizen Augustinusga;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590109;2310.0;4030.0;3340.0;;1.0
1137;Verspreide huizen Augustinusga;Appartement;Achtkarspelen                           ;Buurt     ;BU00590109;;;;;1.0
1138;Verspreide huizen Augustinusga;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590109;;;;;1.0
1139;Verspreide huizen Augustinusga;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590109;;;;;1.0
1140;Verspreide huizen Augustinusga;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590109;;;;;1.0
1141;Verspreide huizen Augustinusga;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590109;2360.0;4050.0;3400.0;;1.0
1142;Verspreide huizen Augustinusga;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590109;2370.0;4120.0;3350.0;;1.0
1143;Verspreide huizen Augustinusga;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590109;1740.0;3180.0;3180.0;;1.0
1144;Wijk 02 Zuid;Totaal woningen;Achtkarspelen                           ;Wijk      ;WK005902  ;1600.0;2810.0;2410.0;;1.0
1145;Wijk 02 Zuid;Appartement;Achtkarspelen                           ;Wijk      ;WK005902  ;960.0;1800.0;1730.0;;1.0
1146;Wijk 02 Zuid;Tussenwoning;Achtkarspelen                           ;Wijk      ;WK005902  ;1410.0;2270.0;2060.0;;1.0
1147;Wijk 02 Zuid;Hoekwoning;Achtkarspelen                           ;Wijk      ;WK005902  ;1510.0;2350.0;2100.0;;1.0
1148;Wijk 02 Zuid;Twee-onder-één-kap woning;Achtkarspelen                           ;Wijk      ;WK005902  ;1500.0;2920.0;2440.0;;1.0
1149;Wijk 02 Zuid;Vrijstaande woning;Achtkarspelen                           ;Wijk      ;WK005902  ;1970.0;3500.0;2890.0;;1.0
1150;Wijk 02 Zuid;Eigen woning;Achtkarspelen                           ;Wijk      ;WK005902  ;1810.0;3290.0;2720.0;;1.0
1151;Wijk 02 Zuid;Huurwoning;Achtkarspelen                           ;Wijk      ;WK005902  ;1270.0;2060.0;1940.0;;1.0
1152;Surhuisterveen;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590200;1510.0;2480.0;2140.0;;1.0
1153;Surhuisterveen;Appartement;Achtkarspelen                           ;Buurt     ;BU00590200;940.0;1740.0;1680.0;;1.0
1154;Surhuisterveen;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590200;1430.0;2270.0;2040.0;;1.0
1155;Surhuisterveen;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590200;1550.0;2310.0;2030.0;;1.0
1156;Surhuisterveen;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590200;1610.0;2830.0;2350.0;;1.0
1157;Surhuisterveen;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590200;1990.0;3170.0;2570.0;;1.0
1158;Surhuisterveen;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590200;1770.0;3000.0;2470.0;;1.0
1159;Surhuisterveen;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590200;1220.0;1910.0;1790.0;;1.0
1160;Harkema;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590201;1620.0;2920.0;2500.0;;1.0
1161;Harkema;Appartement;Achtkarspelen                           ;Buurt     ;BU00590201;1000.0;1860.0;1810.0;;1.0
1162;Harkema;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590201;1380.0;2380.0;2200.0;;1.0
1163;Harkema;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590201;1420.0;2320.0;2100.0;;1.0
1164;Harkema;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590201;1410.0;3070.0;2600.0;;1.0
1165;Harkema;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590201;1940.0;3450.0;2830.0;;1.0
1166;Harkema;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590201;1800.0;3320.0;2740.0;;1.0
1167;Harkema;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590201;1280.0;2180.0;2060.0;;1.0
1168;Surhuizum;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590202;1680.0;2870.0;2430.0;;1.0
1169;Surhuizum;Appartement;Achtkarspelen                           ;Buurt     ;BU00590202;960.0;2220.0;1380.0;;1.0
1170;Surhuizum;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590202;1340.0;1940.0;1700.0;;1.0
1171;Surhuizum;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590202;1520.0;2360.0;2150.0;;1.0
1172;Surhuizum;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590202;1460.0;2530.0;2000.0;;1.0
1173;Surhuizum;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590202;1930.0;3410.0;2900.0;;1.0
1174;Surhuizum;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590202;1750.0;3090.0;2580.0;;1.0
1175;Surhuizum;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590202;1440.0;2140.0;1950.0;;1.0
1176;Boelenslaan;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590203;1630.0;3010.0;2700.0;;1.0
1177;Boelenslaan;Appartement;Achtkarspelen                           ;Buurt     ;BU00590203;1120.0;2180.0;2180.0;;1.0
1178;Boelenslaan;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590203;1370.0;1990.0;1870.0;;1.0
1179;Boelenslaan;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590203;1500.0;2760.0;2590.0;;1.0
1180;Boelenslaan;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590203;1410.0;2750.0;2420.0;;1.0
1181;Boelenslaan;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590203;1920.0;3650.0;3170.0;;1.0
1182;Boelenslaan;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590203;1730.0;3370.0;2960.0;;1.0
1183;Boelenslaan;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590203;1420.0;2260.0;2160.0;;1.0
1184;Verspreide huizen Surhuisterveen;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590206;1700.0;3830.0;3230.0;;1.0
1185;Verspreide huizen Surhuisterveen;Appartement;Achtkarspelen                           ;Buurt     ;BU00590206;;;;;1.0
1186;Verspreide huizen Surhuisterveen;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590206;;;;;1.0
1187;Verspreide huizen Surhuisterveen;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590206;;;;;1.0
1188;Verspreide huizen Surhuisterveen;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590206;1130.0;3030.0;2750.0;;1.0
1189;Verspreide huizen Surhuisterveen;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590206;2060.0;4320.0;3520.0;;1.0
1190;Verspreide huizen Surhuisterveen;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590206;1950.0;4280.0;3330.0;;1.0
1191;Verspreide huizen Surhuisterveen;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590206;1280.0;3080.0;3060.0;;1.0
1192;Verspreide huizen Harkema;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590207;1970.0;4010.0;3280.0;;1.0
1193;Verspreide huizen Harkema;Appartement;Achtkarspelen                           ;Buurt     ;BU00590207;;;;;1.0
1194;Verspreide huizen Harkema;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590207;;;;;1.0
1195;Verspreide huizen Harkema;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590207;;;;;1.0
1196;Verspreide huizen Harkema;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590207;1300.0;3350.0;1660.0;;1.0
1197;Verspreide huizen Harkema;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590207;2020.0;4060.0;3400.0;;1.0
1198;Verspreide huizen Harkema;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590207;1980.0;4220.0;3390.0;;1.0
1199;Verspreide huizen Harkema;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590207;1920.0;2760.0;2590.0;;1.0
1200;Verspreide huizen Surhuizum;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590208;2100.0;4130.0;3560.0;;1.0
1201;Verspreide huizen Surhuizum;Appartement;Achtkarspelen                           ;Buurt     ;BU00590208;;;;;1.0
1202;Verspreide huizen Surhuizum;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590208;;;;;1.0
1203;Verspreide huizen Surhuizum;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590208;;;;;1.0
1204;Verspreide huizen Surhuizum;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590208;1500.0;2740.0;2100.0;;1.0
1205;Verspreide huizen Surhuizum;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590208;2120.0;4170.0;3580.0;;1.0
1206;Verspreide huizen Surhuizum;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590208;2100.0;4180.0;3590.0;;1.0
1207;Verspreide huizen Surhuizum;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590208;2110.0;3320.0;2950.0;;1.0
1208;Verspreide huizen Boelenslaan;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590209;1920.0;4000.0;3180.0;;1.0
1209;Verspreide huizen Boelenslaan;Appartement;Achtkarspelen                           ;Buurt     ;BU00590209;;;;;1.0
1210;Verspreide huizen Boelenslaan;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590209;;;;;1.0
1211;Verspreide huizen Boelenslaan;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590209;;;;;1.0
1212;Verspreide huizen Boelenslaan;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590209;2480.0;4760.0;3230.0;;1.0
1213;Verspreide huizen Boelenslaan;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590209;1890.0;3940.0;3150.0;;1.0
