ID;WijkenEnBuurten;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Werkloosheidsuitkering_5;Bijstandsuitkering_6;Arbeidsongeschiktheidsuitkering_7;AOWUitkering_8;Werkloosheidsuitkering_9;Bijstandsuitkering_10;Arbeidsongeschiktheidsuitkering_11;AOWUitkering_12;InwonersVanaf15Jaar_13;InwonersVanaf15JrTotAOWLeeftijd_14;InwonersVanafDeAOWLeeftijd_15
18;Wijk 00;2014 september;Appingedam                              ;Wijk    ;WK000300  ;1.0;320.0;430.0;690.0;2720.0;3.0;4.0;7.0;27.0;10160.0;7440.0;2720.0
19;Wijk 00;2014 december;Appingedam                              ;Wijk    ;WK000300  ;1.0;350.0;450.0;700.0;2740.0;4.0;4.0;7.0;27.0;10150.0;7420.0;2740.0
20;Appingedam-Centrum;2014 maart;Appingedam                              ;Buurt   ;BU00030000;1.0;70.0;80.0;170.0;710.0;3.0;4.0;8.0;34.0;2090.0;1380.0;710.0
21;Appingedam-Centrum;2014 juni;Appingedam                              ;Buurt   ;BU00030000;1.0;70.0;80.0;170.0;710.0;3.0;4.0;8.0;34.0;2090.0;1390.0;710.0
22;Appingedam-Centrum;2014 september;Appingedam                              ;Buurt   ;BU00030000;1.0;60.0;80.0;170.0;710.0;3.0;4.0;8.0;34.0;2090.0;1380.0;710.0
23;Appingedam-Centrum;2014 december;Appingedam                              ;Buurt   ;BU00030000;1.0;70.0;80.0;180.0;710.0;3.0;4.0;8.0;34.0;2100.0;1390.0;710.0
24;Appingedam-West;2014 maart;Appingedam                              ;Buurt   ;BU00030001;1.0;100.0;60.0;120.0;550.0;4.0;2.0;5.0;21.0;2590.0;2040.0;550.0
25;Appingedam-West;2014 juni;Appingedam                              ;Buurt   ;BU00030001;1.0;90.0;60.0;120.0;550.0;4.0;2.0;5.0;22.0;2580.0;2020.0;550.0
26;Appingedam-West;2014 september;Appingedam                              ;Buurt   ;BU00030001;1.0;80.0;60.0;120.0;570.0;3.0;2.0;5.0;22.0;2590.0;2020.0;570.0
27;Appingedam-West;2014 december;Appingedam                              ;Buurt   ;BU00030001;1.0;70.0;60.0;130.0;570.0;3.0;3.0;5.0;22.0;2560.0;1990.0;570.0
28;Appingedam-Oost;2014 maart;Appingedam                              ;Buurt   ;BU00030002;1.0;170.0;290.0;360.0;1360.0;3.0;6.0;7.0;27.0;5030.0;3670.0;1370.0
29;Appingedam-Oost;2014 juni;Appingedam                              ;Buurt   ;BU00030002;1.0;170.0;300.0;360.0;1360.0;3.0;6.0;7.0;27.0;5010.0;3650.0;1360.0
30;Appingedam-Oost;2014 september;Appingedam                              ;Buurt   ;BU00030002;1.0;160.0;290.0;360.0;1370.0;3.0;6.0;7.0;27.0;5010.0;3640.0;1370.0
31;Appingedam-Oost;2014 december;Appingedam                              ;Buurt   ;BU00030002;1.0;190.0;300.0;370.0;1380.0;4.0;6.0;7.0;27.0;5020.0;3640.0;1380.0
32;Verspr.h. Damsterdiep en Eemskanaal;2014 maart;Appingedam                              ;Buurt   ;BU00030007;1.0;10.0;0.0;20.0;30.0;5.0;0.0;8.0;11.0;280.0;250.0;30.0
33;Verspr.h. Damsterdiep en Eemskanaal;2014 juni;Appingedam                              ;Buurt   ;BU00030007;1.0;10.0;0.0;20.0;30.0;5.0;0.0;8.0;11.0;270.0;240.0;30.0
34;Verspr.h. Damsterdiep en Eemskanaal;2014 september;Appingedam                              ;Buurt   ;BU00030007;1.0;10.0;0.0;20.0;30.0;5.0;0.0;8.0;10.0;270.0;240.0;30.0
35;Verspr.h. Damsterdiep en Eemskanaal;2014 december;Appingedam                              ;Buurt   ;BU00030007;1.0;10.0;0.0;30.0;30.0;4.0;0.0;9.0;11.0;270.0;240.0;30.0
36;Verspr.h. ten zuiden van Eemskanaal;2014 maart;Appingedam                              ;Buurt   ;BU00030008;1.0;0.0;0.0;10.0;20.0;4.0;2.0;6.0;18.0;80.0;70.0;20.0
37;Verspr.h. ten zuiden van Eemskanaal;2014 juni;Appingedam                              ;Buurt   ;BU00030008;1.0;0.0;0.0;10.0;20.0;5.0;2.0;6.0;18.0;80.0;70.0;20.0
38;Verspr.h. ten zuiden van Eemskanaal;2014 september;Appingedam                              ;Buurt   ;BU00030008;1.0;0.0;0.0;10.0;20.0;3.0;1.0;6.0;18.0;90.0;70.0;20.0
39;Verspr.h. ten zuiden van Eemskanaal;2014 december;Appingedam                              ;Buurt   ;BU00030008;1.0;10.0;0.0;10.0;20.0;6.0;2.0;6.0;19.0;90.0;70.0;20.0
40;Verspr.h. ten N. van het Damsterdiep;2014 maart;Appingedam                              ;Buurt   ;BU00030009;1.0;0.0;0.0;0.0;30.0;3.0;3.0;3.0;23.0;120.0;90.0;30.0
41;Verspr.h. ten N. van het Damsterdiep;2014 juni;Appingedam                              ;Buurt   ;BU00030009;1.0;10.0;0.0;0.0;30.0;4.0;3.0;3.0;24.0;120.0;90.0;30.0
42;Verspr.h. ten N. van het Damsterdiep;2014 september;Appingedam                              ;Buurt   ;BU00030009;1.0;10.0;0.0;0.0;30.0;4.0;3.0;3.0;24.0;120.0;90.0;30.0
43;Verspr.h. ten N. van het Damsterdiep;2014 december;Appingedam                              ;Buurt   ;BU00030009;1.0;10.0;0.0;0.0;30.0;4.0;3.0;3.0;25.0;120.0;90.0;30.0
44;Bedum;2014 maart;Bedum                                   ;Gemeente;GM0005    ;;240.0;150.0;580.0;1970.0;3.0;2.0;7.0;23.0;8660.0;6690.0;1970.0
45;Bedum;2014 juni;Bedum                                   ;Gemeente;GM0005    ;;230.0;150.0;580.0;1990.0;3.0;2.0;7.0;23.0;8680.0;6690.0;1990.0
46;Bedum;2014 september;Bedum                                   ;Gemeente;GM0005    ;;210.0;150.0;580.0;2010.0;2.0;2.0;7.0;23.0;8660.0;6650.0;2010.0
47;Bedum;2014 december;Bedum                                   ;Gemeente;GM0005    ;;230.0;150.0;570.0;2030.0;3.0;2.0;7.0;23.0;8670.0;6640.0;2030.0
48;Wijk 00;2014 maart;Bedum                                   ;Wijk    ;WK000500  ;1.0;240.0;150.0;580.0;1970.0;3.0;2.0;7.0;23.0;8660.0;6690.0;1970.0
49;Wijk 00;2014 juni;Bedum                                   ;Wijk    ;WK000500  ;1.0;230.0;150.0;580.0;1990.0;3.0;2.0;7.0;23.0;8680.0;6690.0;1990.0
50;Wijk 00;2014 september;Bedum                                   ;Wijk    ;WK000500  ;1.0;210.0;150.0;580.0;2010.0;2.0;2.0;7.0;23.0;8660.0;6650.0;2010.0
51;Wijk 00;2014 december;Bedum                                   ;Wijk    ;WK000500  ;1.0;230.0;150.0;570.0;2030.0;3.0;2.0;7.0;23.0;8670.0;6640.0;2030.0
52;Bedum;2014 maart;Bedum                                   ;Buurt   ;BU00050000;1.0;180.0;120.0;480.0;1580.0;3.0;2.0;7.0;24.0;6490.0;4920.0;1580.0
53;Bedum;2014 juni;Bedum                                   ;Buurt   ;BU00050000;1.0;170.0;120.0;480.0;1590.0;3.0;2.0;7.0;25.0;6490.0;4900.0;1590.0
54;Bedum;2014 september;Bedum                                   ;Buurt   ;BU00050000;1.0;150.0;120.0;480.0;1600.0;2.0;2.0;7.0;25.0;6470.0;4870.0;1600.0
55;Bedum;2014 december;Bedum                                   ;Buurt   ;BU00050000;1.0;170.0;120.0;470.0;1620.0;3.0;2.0;7.0;25.0;6480.0;4860.0;1620.0
56;Verspreide huizen Bedum;2014 maart;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;0.0;20.0;70.0;1.0;1.0;4.0;14.0;540.0;470.0;70.0
57;Verspreide huizen Bedum;2014 juni;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;10.0;20.0;70.0;2.0;1.0;4.0;14.0;550.0;470.0;70.0
58;Verspreide huizen Bedum;2014 september;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;10.0;20.0;80.0;1.0;1.0;3.0;14.0;550.0;480.0;80.0
59;Verspreide huizen Bedum;2014 december;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;0.0;20.0;80.0;2.0;1.0;3.0;14.0;560.0;480.0;80.0
60;Zuidwolde;2014 maart;Bedum                                   ;Buurt   ;BU00050002;1.0;20.0;10.0;40.0;170.0;2.0;2.0;5.0;21.0;780.0;610.0;170.0
61;Zuidwolde;2014 juni;Bedum                                   ;Buurt   ;BU00050002;1.0;10.0;10.0;40.0;170.0;2.0;2.0;5.0;22.0;790.0;620.0;170.0
62;Zuidwolde;2014 september;Bedum                                   ;Buurt   ;BU00050002;1.0;20.0;20.0;40.0;170.0;2.0;2.0;5.0;22.0;780.0;610.0;170.0
63;Zuidwolde;2014 december;Bedum                                   ;Buurt   ;BU00050002;1.0;30.0;20.0;40.0;170.0;3.0;2.0;5.0;22.0;780.0;610.0;170.0
64;Verspreide huizen Zuidwolde;2014 maart;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;3.0;1.0;0.0;19.0;100.0;80.0;20.0
65;Verspreide huizen Zuidwolde;2014 juni;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;4.0;1.0;0.0;18.0;100.0;80.0;20.0
66;Verspreide huizen Zuidwolde;2014 september;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;4.0;1.0;0.0;18.0;110.0;90.0;20.0
67;Verspreide huizen Zuidwolde;2014 december;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;2.0;1.0;1.0;19.0;100.0;80.0;20.0
68;Onderdendam;2014 maart;Bedum                                   ;Buurt   ;BU00050004;1.0;30.0;10.0;30.0;80.0;6.0;2.0;7.0;17.0;450.0;380.0;80.0
69;Onderdendam;2014 juni;Bedum                                   ;Buurt   ;BU00050004;1.0;20.0;10.0;30.0;80.0;5.0;2.0;7.0;18.0;450.0;370.0;80.0
70;Onderdendam;2014 september;Bedum                                   ;Buurt   ;BU00050004;1.0;20.0;10.0;30.0;80.0;5.0;1.0;6.0;18.0;450.0;370.0;80.0
71;Onderdendam;2014 december;Bedum                                   ;Buurt   ;BU00050004;1.0;20.0;10.0;30.0;80.0;4.0;2.0;7.0;19.0;450.0;370.0;80.0
72;Verspreide huizen Onderdendam;2014 maart;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;10.0;3.0;0.0;1.0;18.0;80.0;60.0;10.0
73;Verspreide huizen Onderdendam;2014 juni;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;10.0;1.0;0.0;1.0;18.0;80.0;70.0;10.0
74;Verspreide huizen Onderdendam;2014 september;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;10.0;1.0;0.0;1.0;16.0;80.0;70.0;10.0
75;Verspreide huizen Onderdendam;2014 december;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;10.0;3.0;0.0;1.0;16.0;80.0;70.0;10.0
76;Noordwolde;2014 maart;Bedum                                   ;Buurt   ;BU00050006;1.0;10.0;0.0;0.0;30.0;4.0;1.0;4.0;27.0;120.0;80.0;30.0
77;Noordwolde;2014 juni;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;0.0;30.0;3.0;2.0;3.0;27.0;120.0;90.0;30.0
78;Noordwolde;2014 september;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;0.0;30.0;2.0;1.0;3.0;27.0;120.0;90.0;30.0
79;Noordwolde;2014 december;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;0.0;30.0;3.0;2.0;3.0;26.0;120.0;90.0;30.0
80;Verspreide huizen Noordwolde;2014 maart;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;10.0;3.0;0.0;8.0;13.0;110.0;90.0;10.0
81;Verspreide huizen Noordwolde;2014 juni;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;10.0;4.0;0.0;8.0;13.0;110.0;90.0;10.0
82;Verspreide huizen Noordwolde;2014 september;Bedum                                   ;Buurt   ;BU00050007;1.0;10.0;0.0;10.0;20.0;5.0;0.0;7.0;14.0;110.0;90.0;20.0
83;Verspreide huizen Noordwolde;2014 december;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;20.0;4.0;0.0;7.0;15.0;110.0;90.0;20.0
84;Bellingwedde;2014 maart;Bellingwedde                            ;Gemeente;GM0007    ;;210.0;220.0;600.0;2160.0;3.0;3.0;8.0;28.0;7710.0;5550.0;2160.0
85;Bellingwedde;2014 juni;Bellingwedde                            ;Gemeente;GM0007    ;;200.0;240.0;580.0;2190.0;3.0;3.0;8.0;28.0;7780.0;5590.0;2190.0
86;Bellingwedde;2014 september;Bellingwedde                            ;Gemeente;GM0007    ;;180.0;240.0;570.0;2240.0;2.0;3.0;7.0;29.0;7850.0;5610.0;2240.0
87;Bellingwedde;2014 december;Bellingwedde                            ;Gemeente;GM0007    ;;220.0;250.0;570.0;2260.0;3.0;3.0;7.0;29.0;7900.0;5650.0;2260.0
88;Wijk 00 Bellingwolde;2014 maart;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;100.0;110.0;290.0;900.0;3.0;3.0;8.0;26.0;3430.0;2530.0;900.0
89;Wijk 00 Bellingwolde;2014 juni;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;90.0;120.0;280.0;900.0;3.0;3.0;8.0;26.0;3490.0;2590.0;900.0
90;Wijk 00 Bellingwolde;2014 september;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;80.0;120.0;270.0;930.0;2.0;3.0;8.0;26.0;3550.0;2620.0;930.0
91;Wijk 00 Bellingwolde;2014 december;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;100.0;130.0;270.0;940.0;3.0;4.0;8.0;26.0;3590.0;2660.0;940.0
92;Bellingwolde;2014 maart;Bellingwedde                            ;Buurt   ;BU00070000;1.0;50.0;70.0;130.0;500.0;3.0;4.0;7.0;27.0;1840.0;1340.0;500.0
93;Bellingwolde;2014 juni;Bellingwedde                            ;Buurt   ;BU00070000;1.0;40.0;90.0;120.0;500.0;2.0;5.0;6.0;26.0;1900.0;1400.0;500.0
94;Bellingwolde;2014 september;Bellingwedde                            ;Buurt   ;BU00070000;1.0;40.0;90.0;120.0;520.0;2.0;5.0;6.0;26.0;1960.0;1440.0;520.0
95;Bellingwolde;2014 december;Bellingwedde                            ;Buurt   ;BU00070000;1.0;50.0;90.0;120.0;530.0;3.0;4.0;6.0;27.0;2010.0;1470.0;530.0
96;Vriescheloo;2014 maart;Bellingwedde                            ;Buurt   ;BU00070001;1.0;10.0;10.0;40.0;60.0;2.0;2.0;15.0;25.0;240.0;180.0;60.0
97;Vriescheloo;2014 juni;Bellingwedde                            ;Buurt   ;BU00070001;1.0;10.0;10.0;40.0;60.0;2.0;2.0;14.0;25.0;240.0;180.0;60.0
98;Vriescheloo;2014 september;Bellingwedde                            ;Buurt   ;BU00070001;1.0;0.0;10.0;30.0;60.0;2.0;2.0;14.0;25.0;240.0;180.0;60.0
99;Vriescheloo;2014 december;Bellingwedde                            ;Buurt   ;BU00070001;1.0;0.0;10.0;30.0;60.0;2.0;3.0;14.0;25.0;240.0;180.0;60.0
100;Rhederweg-West;2014 maart;Bellingwedde                            ;Buurt   ;BU00070002;1.0;10.0;20.0;40.0;90.0;3.0;5.0;11.0;26.0;350.0;260.0;90.0
101;Rhederweg-West;2014 juni;Bellingwedde                            ;Buurt   ;BU00070002;1.0;10.0;20.0;40.0;90.0;4.0;5.0;10.0;25.0;360.0;270.0;90.0
102;Rhederweg-West;2014 september;Bellingwedde                            ;Buurt   ;BU00070002;1.0;10.0;10.0;40.0;100.0;3.0;4.0;11.0;26.0;360.0;270.0;100.0
103;Rhederweg-West;2014 december;Bellingwedde                            ;Buurt   ;BU00070002;1.0;10.0;20.0;40.0;100.0;3.0;4.0;10.0;26.0;360.0;270.0;100.0
104;Vriescheloo-Zuid;2014 maart;Bellingwedde                            ;Buurt   ;BU00070004;1.0;10.0;10.0;50.0;100.0;4.0;3.0;12.0;26.0;380.0;290.0;100.0
105;Vriescheloo-Zuid;2014 juni;Bellingwedde                            ;Buurt   ;BU00070004;1.0;10.0;10.0;50.0;100.0;3.0;2.0;12.0;26.0;390.0;290.0;100.0
106;Vriescheloo-Zuid;2014 september;Bellingwedde                            ;Buurt   ;BU00070004;1.0;10.0;10.0;40.0;100.0;2.0;3.0;12.0;27.0;380.0;280.0;100.0
107;Vriescheloo-Zuid;2014 december;Bellingwedde                            ;Buurt   ;BU00070004;1.0;10.0;10.0;40.0;100.0;3.0;3.0;11.0;27.0;380.0;280.0;100.0
108;Oudeschans;2014 maart;Bellingwedde                            ;Buurt   ;BU00070005;1.0;0.0;0.0;10.0;30.0;3.0;0.0;8.0;30.0;90.0;60.0;30.0
109;Oudeschans;2014 juni;Bellingwedde                            ;Buurt   ;BU00070005;1.0;0.0;0.0;10.0;30.0;3.0;0.0;7.0;32.0;90.0;60.0;30.0
110;Oudeschans;2014 september;Bellingwedde                            ;Buurt   ;BU00070005;1.0;0.0;0.0;10.0;30.0;3.0;0.0;7.0;33.0;90.0;60.0;30.0
111;Oudeschans;2014 december;Bellingwedde                            ;Buurt   ;BU00070005;1.0;0.0;0.0;10.0;30.0;5.0;0.0;7.0;32.0;90.0;60.0;30.0
112;Klein-Ulsda;2014 maart;Bellingwedde                            ;Buurt   ;BU00070006;1.0;;;;;;;;;40.0;30.0;10.0
113;Klein-Ulsda;2014 juni;Bellingwedde                            ;Buurt   ;BU00070006;1.0;;;;;;;;;40.0;30.0;10.0
114;Klein-Ulsda;2014 september;Bellingwedde                            ;Buurt   ;BU00070006;1.0;;;;;;;;;40.0;30.0;10.0
115;Klein-Ulsda;2014 december;Bellingwedde                            ;Buurt   ;BU00070006;1.0;;;;;;;;;40.0;30.0;10.0
116;Verspr.h. ten Z.O. van Bellingwolde;2014 maart;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;3.0;1.0;5.0;25.0;340.0;260.0;80.0
117;Verspr.h. ten Z.O. van Bellingwolde;2014 juni;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;4.0;1.0;5.0;25.0;340.0;260.0;80.0
118;Verspr.h. ten Z.O. van Bellingwolde;2014 september;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;2.0;1.0;5.0;24.0;340.0;260.0;80.0
119;Verspr.h. ten Z.O. van Bellingwolde;2014 december;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;3.0;1.0;6.0;24.0;340.0;260.0;80.0
120;Verspr.h. ten zuidoosten van Vriescheloo;2014 maart;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;9.0;1.0;15.0;19.0;90.0;70.0;20.0
121;Verspr.h. ten zuidoosten van Vriescheloo;2014 juni;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;10.0;1.0;15.0;19.0;90.0;70.0;20.0
122;Verspr.h. ten zuidoosten van Vriescheloo;2014 september;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;9.0;1.0;15.0;19.0;90.0;70.0;20.0
123;Verspr.h. ten zuidoosten van Vriescheloo;2014 december;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;6.0;1.0;14.0;17.0;90.0;70.0;20.0
124;Verspreide huizen Westerwoldse A;2014 maart;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;26.0;50.0;40.0;10.0
125;Verspreide huizen Westerwoldse A;2014 juni;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;28.0;50.0;40.0;10.0
126;Verspreide huizen Westerwoldse A;2014 september;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;28.0;50.0;40.0;10.0
127;Verspreide huizen Westerwoldse A;2014 december;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;27.0;50.0;40.0;10.0
128;Wijk 01 Oost;2014 maart;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;20.0;20.0;90.0;220.0;2.0;2.0;11.0;26.0;840.0;620.0;220.0
129;Wijk 01 Oost;2014 juni;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;20.0;20.0;90.0;230.0;2.0;2.0;10.0;27.0;840.0;620.0;230.0
130;Wijk 01 Oost;2014 september;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;20.0;20.0;80.0;230.0;2.0;2.0;10.0;27.0;850.0;620.0;230.0
131;Wijk 01 Oost;2014 december;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;20.0;20.0;80.0;230.0;2.0;2.0;10.0;27.0;860.0;630.0;230.0
132;Veelerveen;2014 maart;Bellingwedde                            ;Buurt   ;BU00070100;1.0;20.0;20.0;50.0;110.0;4.0;3.0;11.0;24.0;490.0;370.0;110.0
133;Veelerveen;2014 juni;Bellingwedde                            ;Buurt   ;BU00070100;1.0;10.0;10.0;50.0;120.0;3.0;2.0;10.0;25.0;490.0;370.0;120.0
134;Veelerveen;2014 september;Bellingwedde                            ;Buurt   ;BU00070100;1.0;10.0;10.0;50.0;120.0;2.0;2.0;9.0;25.0;490.0;370.0;120.0
135;Veelerveen;2014 december;Bellingwedde                            ;Buurt   ;BU00070100;1.0;20.0;10.0;50.0;120.0;3.0;2.0;9.0;25.0;500.0;370.0;120.0
136;Rhederbrug-Oost;2014 maart;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;3.0;0.0;15.0;33.0;120.0;80.0;40.0
137;Rhederbrug-Oost;2014 juni;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;0.0;0.0;14.0;34.0;120.0;80.0;40.0
138;Rhederbrug-Oost;2014 september;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;1.0;0.0;14.0;32.0;120.0;80.0;40.0
139;Rhederbrug-Oost;2014 december;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;0.0;0.0;14.0;32.0;120.0;80.0;40.0
140;Verspr.h. ten noordoosten van Rhederbrug;2014 maart;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;0.0;2.0;10.0;36.0;100.0;60.0;40.0
141;Verspr.h. ten noordoosten van Rhederbrug;2014 juni;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;1.0;2.0;9.0;38.0;100.0;60.0;40.0
142;Verspr.h. ten noordoosten van Rhederbrug;2014 september;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;1.0;3.0;8.0;41.0;100.0;60.0;40.0
143;Verspr.h. ten noordoosten van Rhederbrug;2014 december;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;1.0;3.0;8.0;40.0;100.0;60.0;40.0
144;Verspreide huizen Veelerveen;2014 maart;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;0.0;2.0;9.0;20.0;140.0;110.0;30.0
145;Verspreide huizen Veelerveen;2014 juni;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;1.0;2.0;9.0;20.0;140.0;110.0;30.0
146;Verspreide huizen Veelerveen;2014 september;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;1.0;2.0;9.0;20.0;140.0;110.0;30.0
147;Verspreide huizen Veelerveen;2014 december;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;1.0;2.0;9.0;21.0;140.0;110.0;30.0
148;Wijk 02 Blijham;2014 maart;Bellingwedde                            ;Wijk    ;WK000702  ;1.0;90.0;100.0;220.0;1050.0;3.0;3.0;6.0;31.0;3450.0;2390.0;1050.0
149;Wijk 02 Blijham;2014 juni;Bellingwedde                            ;Wijk    ;WK000702  ;1.0;90.0;100.0;220.0;1060.0;3.0;3.0;6.0;31.0;3440.0;2380.0;1060.0
150;Wijk 02 Blijham;2014 september;Bellingwedde                            ;Wijk    ;WK000702  ;1.0;80.0;100.0;220.0;1080.0;2.0;3.0;6.0;31.0;3440.0;2360.0;1080.0
