ID;Geslacht;Leeftijd;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
1420;Totaal mannen en vrouwen;13700;Totaal verdachten;2021;2960.0;111.0;;
1421;Totaal mannen en vrouwen;13700;Totaal verdachten;2022;3320.0;114.0;;
1422;Totaal mannen en vrouwen;13700;First offender;2005;1910.0;60.0;1870.0;59.0
1423;Totaal mannen en vrouwen;13700;First offender;2006;2020.0;62.0;1900.0;60.0
1424;Totaal mannen en vrouwen;13700;First offender;2007;1910.0;59.0;1870.0;58.0
1425;Totaal mannen en vrouwen;13700;First offender;2008;1890.0;60.0;1710.0;52.0
1426;Totaal mannen en vrouwen;13700;First offender;2009;1750.0;58.0;1460.0;47.0
1427;Totaal mannen en vrouwen;13700;First offender;2010;;;1220.0;41.0
1428;Totaal mannen en vrouwen;13700;First offender;2011;;;1210.0;41.0
1429;Totaal mannen en vrouwen;13700;First offender;2012;;;1140.0;39.0
1430;Totaal mannen en vrouwen;13700;First offender;2013;;;1000.0;34.0
1431;Totaal mannen en vrouwen;13700;First offender;2014;;;810.0;26.0
1432;Totaal mannen en vrouwen;13700;First offender;2015;;;;
1433;Totaal mannen en vrouwen;13700;First offender;2016;;;;
1434;Totaal mannen en vrouwen;13700;First offender;2017;;;;
1435;Totaal mannen en vrouwen;13700;First offender;2018;;;;
1436;Totaal mannen en vrouwen;13700;First offender;2019;;;;
1437;Totaal mannen en vrouwen;13700;First offender;2020;;;;
1438;Totaal mannen en vrouwen;13700;First offender;2021;;;;
1439;Totaal mannen en vrouwen;13700;First offender;2022;;;;
1440;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2005;4320.0;143.0;3260.0;110.0
1441;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2006;4640.0;146.0;3530.0;117.0
1442;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2007;4450.0;146.0;3470.0;116.0
1443;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2008;4150.0;140.0;3240.0;113.0
1444;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2009;3790.0;134.0;2910.0;106.0
1445;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2010;;;2500.0;96.0
1446;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2011;;;2450.0;100.0
1447;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2012;;;2350.0;98.0
1448;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2013;;;2210.0;95.0
1449;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2014;;;2100.0;90.0
1450;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2015;;;;
1451;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2016;;;;
1452;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2017;;;;
1453;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2018;;;;
1454;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2019;;;;
1455;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2020;;;;
1456;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2021;;;;
1457;Totaal mannen en vrouwen;13700;Meer- of veelpleger;2022;;;;
1458;Totaal mannen en vrouwen;13800;Totaal verdachten;2005;5860.0;193.0;4970.0;167.0
1459;Totaal mannen en vrouwen;13800;Totaal verdachten;2006;5960.0;199.0;4870.0;165.0
1460;Totaal mannen en vrouwen;13800;Totaal verdachten;2007;6340.0;202.0;5170.0;168.0
1461;Totaal mannen en vrouwen;13800;Totaal verdachten;2008;6090.0;193.0;4990.0;161.0
1462;Totaal mannen en vrouwen;13800;Totaal verdachten;2009;5720.0;191.0;4440.0;149.0
1463;Totaal mannen en vrouwen;13800;Totaal verdachten;2010;5090.0;180.0;3940.0;138.0
1464;Totaal mannen en vrouwen;13800;Totaal verdachten;2011;4600.0;174.0;3680.0;137.0
1465;Totaal mannen en vrouwen;13800;Totaal verdachten;2012;4260.0;167.0;3500.0;134.0
1466;Totaal mannen en vrouwen;13800;Totaal verdachten;2013;3840.0;158.0;3230.0;128.0
1467;Totaal mannen en vrouwen;13800;Totaal verdachten;2014;3420.0;143.0;2640.0;107.0
1468;Totaal mannen en vrouwen;13800;Totaal verdachten;2015;3380.0;140.0;;
1469;Totaal mannen en vrouwen;13800;Totaal verdachten;2016;3160.0;130.0;;
1470;Totaal mannen en vrouwen;13800;Totaal verdachten;2017;3050.0;125.0;;
1471;Totaal mannen en vrouwen;13800;Totaal verdachten;2018;3100.0;119.0;;
1472;Totaal mannen en vrouwen;13800;Totaal verdachten;2019;3170.0;121.0;;
1473;Totaal mannen en vrouwen;13800;Totaal verdachten;2020;3050.0;118.0;;
1474;Totaal mannen en vrouwen;13800;Totaal verdachten;2021;2820.0;108.0;;
1475;Totaal mannen en vrouwen;13800;Totaal verdachten;2022;3140.0;113.0;;
1476;Totaal mannen en vrouwen;13800;First offender;2005;1920.0;61.0;1920.0;61.0
1477;Totaal mannen en vrouwen;13800;First offender;2006;1850.0;61.0;1750.0;57.0
1478;Totaal mannen en vrouwen;13800;First offender;2007;2020.0;62.0;1840.0;57.0
1479;Totaal mannen en vrouwen;13800;First offender;2008;1910.0;59.0;1760.0;54.0
1480;Totaal mannen en vrouwen;13800;First offender;2009;1740.0;56.0;1400.0;44.0
1481;Totaal mannen en vrouwen;13800;First offender;2010;;;1340.0;43.0
1482;Totaal mannen en vrouwen;13800;First offender;2011;;;1200.0;40.0
1483;Totaal mannen en vrouwen;13800;First offender;2012;;;1080.0;38.0
1484;Totaal mannen en vrouwen;13800;First offender;2013;;;1000.0;35.0
1485;Totaal mannen en vrouwen;13800;First offender;2014;;;790.0;27.0
1486;Totaal mannen en vrouwen;13800;First offender;2015;;;;
1487;Totaal mannen en vrouwen;13800;First offender;2016;;;;
1488;Totaal mannen en vrouwen;13800;First offender;2017;;;;
1489;Totaal mannen en vrouwen;13800;First offender;2018;;;;
1490;Totaal mannen en vrouwen;13800;First offender;2019;;;;
1491;Totaal mannen en vrouwen;13800;First offender;2020;;;;
1492;Totaal mannen en vrouwen;13800;First offender;2021;;;;
1493;Totaal mannen en vrouwen;13800;First offender;2022;;;;
1494;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2005;3940.0;132.0;3060.0;106.0
1495;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2006;4110.0;138.0;3120.0;108.0
1496;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2007;4330.0;140.0;3330.0;111.0
1497;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2008;4180.0;134.0;3230.0;107.0
1498;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2009;3970.0;134.0;3040.0;106.0
1499;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2010;;;2600.0;95.0
1500;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2011;;;2480.0;96.0
1501;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2012;;;2410.0;97.0
1502;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2013;;;2230.0;93.0
1503;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2014;;;1850.0;80.0
1504;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2015;;;;
1505;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2016;;;;
1506;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2017;;;;
1507;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2018;;;;
1508;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2019;;;;
1509;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2020;;;;
1510;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2021;;;;
1511;Totaal mannen en vrouwen;13800;Meer- of veelpleger;2022;;;;
1512;Totaal mannen en vrouwen;13900;Totaal verdachten;2005;5990.0;196.0;4960.0;165.0
1513;Totaal mannen en vrouwen;13900;Totaal verdachten;2006;5890.0;198.0;4870.0;167.0
1514;Totaal mannen en vrouwen;13900;Totaal verdachten;2007;5940.0;198.0;4900.0;166.0
1515;Totaal mannen en vrouwen;13900;Totaal verdachten;2008;5800.0;187.0;4790.0;156.0
1516;Totaal mannen en vrouwen;13900;Totaal verdachten;2009;5660.0;179.0;4530.0;146.0
1517;Totaal mannen en vrouwen;13900;Totaal verdachten;2010;5290.0;179.0;4090.0;137.0
1518;Totaal mannen en vrouwen;13900;Totaal verdachten;2011;4880.0;174.0;3930.0;138.0
1519;Totaal mannen en vrouwen;13900;Totaal verdachten;2012;4330.0;163.0;3580.0;134.0
1520;Totaal mannen en vrouwen;13900;Totaal verdachten;2013;4010.0;159.0;3220.0;123.0
1521;Totaal mannen en vrouwen;13900;Totaal verdachten;2014;3590.0;148.0;2730.0;107.0
1522;Totaal mannen en vrouwen;13900;Totaal verdachten;2015;3180.0;132.0;;
1523;Totaal mannen en vrouwen;13900;Totaal verdachten;2016;3090.0;128.0;;
1524;Totaal mannen en vrouwen;13900;Totaal verdachten;2017;2820.0;115.0;;
1525;Totaal mannen en vrouwen;13900;Totaal verdachten;2018;2960.0;119.0;;
1526;Totaal mannen en vrouwen;13900;Totaal verdachten;2019;3020.0;118.0;;
1527;Totaal mannen en vrouwen;13900;Totaal verdachten;2020;2930.0;109.0;;
1528;Totaal mannen en vrouwen;13900;Totaal verdachten;2021;2730.0;106.0;;
1529;Totaal mannen en vrouwen;13900;Totaal verdachten;2022;2990.0;109.0;;
1530;Totaal mannen en vrouwen;13900;First offender;2005;1850.0;58.0;1830.0;59.0
1531;Totaal mannen en vrouwen;13900;First offender;2006;1880.0;60.0;1790.0;59.0
1532;Totaal mannen en vrouwen;13900;First offender;2007;1870.0;60.0;1810.0;59.0
1533;Totaal mannen en vrouwen;13900;First offender;2008;1920.0;60.0;1750.0;54.0
1534;Totaal mannen en vrouwen;13900;First offender;2009;1780.0;54.0;1480.0;44.0
1535;Totaal mannen en vrouwen;13900;First offender;2010;;;1340.0;42.0
1536;Totaal mannen en vrouwen;13900;First offender;2011;;;1250.0;41.0
1537;Totaal mannen en vrouwen;13900;First offender;2012;;;1110.0;38.0
1538;Totaal mannen en vrouwen;13900;First offender;2013;;;1030.0;35.0
1539;Totaal mannen en vrouwen;13900;First offender;2014;;;820.0;28.0
1540;Totaal mannen en vrouwen;13900;First offender;2015;;;;
1541;Totaal mannen en vrouwen;13900;First offender;2016;;;;
1542;Totaal mannen en vrouwen;13900;First offender;2017;;;;
1543;Totaal mannen en vrouwen;13900;First offender;2018;;;;
1544;Totaal mannen en vrouwen;13900;First offender;2019;;;;
1545;Totaal mannen en vrouwen;13900;First offender;2020;;;;
1546;Totaal mannen en vrouwen;13900;First offender;2021;;;;
1547;Totaal mannen en vrouwen;13900;First offender;2022;;;;
1548;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2005;4130.0;138.0;3130.0;107.0
1549;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2006;4010.0;138.0;3080.0;108.0
1550;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2007;4060.0;139.0;3090.0;108.0
1551;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2008;3880.0;127.0;3050.0;102.0
1552;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2009;3880.0;125.0;3050.0;102.0
1553;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2010;;;2740.0;96.0
1554;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2011;;;2680.0;97.0
1555;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2012;;;2470.0;96.0
1556;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2013;;;2190.0;88.0
1557;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2014;;;1920.0;79.0
1558;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2015;;;;
1559;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2016;;;;
1560;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2017;;;;
1561;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2018;;;;
1562;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2019;;;;
1563;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2020;;;;
1564;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2021;;;;
1565;Totaal mannen en vrouwen;13900;Meer- of veelpleger;2022;;;;
1566;Totaal mannen en vrouwen;14000;Totaal verdachten;2005;6100.0;195.0;5020.0;164.0
1567;Totaal mannen en vrouwen;14000;Totaal verdachten;2006;6030.0;200.0;4880.0;167.0
1568;Totaal mannen en vrouwen;14000;Totaal verdachten;2007;5590.0;191.0;4770.0;165.0
1569;Totaal mannen en vrouwen;14000;Totaal verdachten;2008;5450.0;179.0;4420.0;147.0
1570;Totaal mannen en vrouwen;14000;Totaal verdachten;2009;5470.0;175.0;4350.0;142.0
1571;Totaal mannen en vrouwen;14000;Totaal verdachten;2010;5260.0;174.0;4040.0;133.0
1572;Totaal mannen en vrouwen;14000;Totaal verdachten;2011;5170.0;177.0;4140.0;140.0
1573;Totaal mannen en vrouwen;14000;Totaal verdachten;2012;4560.0;161.0;3730.0;130.0
1574;Totaal mannen en vrouwen;14000;Totaal verdachten;2013;4080.0;156.0;3330.0;122.0
1575;Totaal mannen en vrouwen;14000;Totaal verdachten;2014;3700.0;148.0;2840.0;110.0
1576;Totaal mannen en vrouwen;14000;Totaal verdachten;2015;3260.0;131.0;;
1577;Totaal mannen en vrouwen;14000;Totaal verdachten;2016;2920.0;121.0;;
1578;Totaal mannen en vrouwen;14000;Totaal verdachten;2017;2820.0;115.0;;
1579;Totaal mannen en vrouwen;14000;Totaal verdachten;2018;2690.0;109.0;;
1580;Totaal mannen en vrouwen;14000;Totaal verdachten;2019;2820.0;112.0;;
1581;Totaal mannen en vrouwen;14000;Totaal verdachten;2020;2790.0;105.0;;
1582;Totaal mannen en vrouwen;14000;Totaal verdachten;2021;2590.0;98.0;;
1583;Totaal mannen en vrouwen;14000;Totaal verdachten;2022;2770.0;105.0;;
1584;Totaal mannen en vrouwen;14000;First offender;2005;1940.0;60.0;1930.0;61.0
1585;Totaal mannen en vrouwen;14000;First offender;2006;1950.0;64.0;1830.0;60.0
1586;Totaal mannen en vrouwen;14000;First offender;2007;1820.0;60.0;1790.0;60.0
1587;Totaal mannen en vrouwen;14000;First offender;2008;1810.0;58.0;1660.0;52.0
1588;Totaal mannen en vrouwen;14000;First offender;2009;1780.0;56.0;1510.0;47.0
1589;Totaal mannen en vrouwen;14000;First offender;2010;;;1410.0;44.0
1590;Totaal mannen en vrouwen;14000;First offender;2011;;;1410.0;45.0
1591;Totaal mannen en vrouwen;14000;First offender;2012;;;1160.0;37.0
1592;Totaal mannen en vrouwen;14000;First offender;2013;;;1050.0;34.0
1593;Totaal mannen en vrouwen;14000;First offender;2014;;;830.0;28.0
1594;Totaal mannen en vrouwen;14000;First offender;2015;;;;
1595;Totaal mannen en vrouwen;14000;First offender;2016;;;;
1596;Totaal mannen en vrouwen;14000;First offender;2017;;;;
1597;Totaal mannen en vrouwen;14000;First offender;2018;;;;
1598;Totaal mannen en vrouwen;14000;First offender;2019;;;;
1599;Totaal mannen en vrouwen;14000;First offender;2020;;;;
1600;Totaal mannen en vrouwen;14000;First offender;2021;;;;
1601;Totaal mannen en vrouwen;14000;First offender;2022;;;;
1602;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2005;4160.0;134.0;3090.0;103.0
1603;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2006;4080.0;137.0;3050.0;106.0
1604;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2007;3770.0;131.0;2980.0;105.0
1605;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2008;3640.0;121.0;2760.0;94.0
1606;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2009;3690.0;119.0;2840.0;95.0
1607;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2010;;;2630.0;89.0
1608;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2011;;;2730.0;95.0
1609;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2012;;;2570.0;93.0
1610;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2013;;;2290.0;87.0
1611;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2014;;;2010.0;82.0
1612;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2015;;;;
1613;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2016;;;;
1614;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2017;;;;
1615;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2018;;;;
1616;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2019;;;;
1617;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2020;;;;
1618;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2021;;;;
1619;Totaal mannen en vrouwen;14000;Meer- of veelpleger;2022;;;;
1620;Totaal mannen en vrouwen;14100;Totaal verdachten;2005;5880.0;191.0;4920.0;161.0
1621;Totaal mannen en vrouwen;14100;Totaal verdachten;2006;5770.0;190.0;4810.0;160.0
1622;Totaal mannen en vrouwen;14100;Totaal verdachten;2007;5750.0;189.0;4720.0;160.0
1623;Totaal mannen en vrouwen;14100;Totaal verdachten;2008;5290.0;179.0;4320.0;147.0
1624;Totaal mannen en vrouwen;14100;Totaal verdachten;2009;5230.0;176.0;4090.0;138.0
1625;Totaal mannen en vrouwen;14100;Totaal verdachten;2010;5140.0;170.0;3940.0;129.0
1626;Totaal mannen en vrouwen;14100;Totaal verdachten;2011;5160.0;171.0;4080.0;133.0
1627;Totaal mannen en vrouwen;14100;Totaal verdachten;2012;4690.0;162.0;3780.0;129.0
1628;Totaal mannen en vrouwen;14100;Totaal verdachten;2013;4130.0;148.0;3380.0;119.0
1629;Totaal mannen en vrouwen;14100;Totaal verdachten;2014;3760.0;146.0;2970.0;112.0
1630;Totaal mannen en vrouwen;14100;Totaal verdachten;2015;3280.0;130.0;;
1631;Totaal mannen en vrouwen;14100;Totaal verdachten;2016;2830.0;115.0;;
1632;Totaal mannen en vrouwen;14100;Totaal verdachten;2017;2630.0;110.0;;
1633;Totaal mannen en vrouwen;14100;Totaal verdachten;2018;2660.0;108.0;;
1634;Totaal mannen en vrouwen;14100;Totaal verdachten;2019;2630.0;104.0;;
1635;Totaal mannen en vrouwen;14100;Totaal verdachten;2020;2580.0;101.0;;
1636;Totaal mannen en vrouwen;14100;Totaal verdachten;2021;2530.0;96.0;;
1637;Totaal mannen en vrouwen;14100;Totaal verdachten;2022;2710.0;100.0;;
1638;Totaal mannen en vrouwen;14100;First offender;2005;1910.0;59.0;1940.0;62.0
1639;Totaal mannen en vrouwen;14100;First offender;2006;1900.0;60.0;1840.0;58.0
1640;Totaal mannen en vrouwen;14100;First offender;2007;1780.0;58.0;1720.0;56.0
1641;Totaal mannen en vrouwen;14100;First offender;2008;1770.0;58.0;1620.0;53.0
1642;Totaal mannen en vrouwen;14100;First offender;2009;1710.0;55.0;1450.0;46.0
1643;Totaal mannen en vrouwen;14100;First offender;2010;;;1300.0;40.0
1644;Totaal mannen en vrouwen;14100;First offender;2011;;;1360.0;41.0
1645;Totaal mannen en vrouwen;14100;First offender;2012;;;1230.0;39.0
1646;Totaal mannen en vrouwen;14100;First offender;2013;;;1050.0;33.0
1647;Totaal mannen en vrouwen;14100;First offender;2014;;;850.0;29.0
1648;Totaal mannen en vrouwen;14100;First offender;2015;;;;
1649;Totaal mannen en vrouwen;14100;First offender;2016;;;;
1650;Totaal mannen en vrouwen;14100;First offender;2017;;;;
1651;Totaal mannen en vrouwen;14100;First offender;2018;;;;
1652;Totaal mannen en vrouwen;14100;First offender;2019;;;;
1653;Totaal mannen en vrouwen;14100;First offender;2020;;;;
1654;Totaal mannen en vrouwen;14100;First offender;2021;;;;
1655;Totaal mannen en vrouwen;14100;First offender;2022;;;;
1656;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2005;3980.0;131.0;2980.0;99.0
1657;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2006;3870.0;131.0;2970.0;101.0
1658;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2007;3970.0;131.0;3000.0;104.0
1659;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2008;3520.0;121.0;2700.0;94.0
1660;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2009;3520.0;120.0;2630.0;92.0
1661;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2010;;;2640.0;89.0
1662;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2011;;;2720.0;91.0
1663;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2012;;;2550.0;90.0
1664;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2013;;;2330.0;85.0
1665;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2014;;;2120.0;83.0
1666;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2015;;;;
1667;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2016;;;;
1668;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2017;;;;
1669;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2018;;;;
1670;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2019;;;;
1671;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2020;;;;
1672;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2021;;;;
1673;Totaal mannen en vrouwen;14100;Meer- of veelpleger;2022;;;;
1674;Totaal mannen en vrouwen;14200;Totaal verdachten;2005;5490.0;179.0;4500.0;150.0
1675;Totaal mannen en vrouwen;14200;Totaal verdachten;2006;5690.0;186.0;4720.0;157.0
1676;Totaal mannen en vrouwen;14200;Totaal verdachten;2007;5560.0;183.0;4600.0;154.0
1677;Totaal mannen en vrouwen;14200;Totaal verdachten;2008;5280.0;177.0;4370.0;147.0
1678;Totaal mannen en vrouwen;14200;Totaal verdachten;2009;4920.0;168.0;3880.0;133.0
1679;Totaal mannen en vrouwen;14200;Totaal verdachten;2010;4730.0;162.0;3700.0;126.0
1680;Totaal mannen en vrouwen;14200;Totaal verdachten;2011;4900.0;161.0;3900.0;126.0
1681;Totaal mannen en vrouwen;14200;Totaal verdachten;2012;4710.0;156.0;3880.0;126.0
1682;Totaal mannen en vrouwen;14200;Totaal verdachten;2013;4440.0;153.0;3630.0;123.0
1683;Totaal mannen en vrouwen;14200;Totaal verdachten;2014;3930.0;143.0;3050.0;108.0
1684;Totaal mannen en vrouwen;14200;Totaal verdachten;2015;3280.0;126.0;;
1685;Totaal mannen en vrouwen;14200;Totaal verdachten;2016;2920.0;117.0;;
1686;Totaal mannen en vrouwen;14200;Totaal verdachten;2017;2630.0;106.0;;
1687;Totaal mannen en vrouwen;14200;Totaal verdachten;2018;2520.0;105.0;;
1688;Totaal mannen en vrouwen;14200;Totaal verdachten;2019;2440.0;98.0;;
1689;Totaal mannen en vrouwen;14200;Totaal verdachten;2020;2460.0;99.0;;
1690;Totaal mannen en vrouwen;14200;Totaal verdachten;2021;2290.0;91.0;;
1691;Totaal mannen en vrouwen;14200;Totaal verdachten;2022;2600.0;98.0;;
1692;Totaal mannen en vrouwen;14200;First offender;2005;1820.0;58.0;1830.0;60.0
1693;Totaal mannen en vrouwen;14200;First offender;2006;1830.0;58.0;1780.0;58.0
1694;Totaal mannen en vrouwen;14200;First offender;2007;1810.0;58.0;1770.0;57.0
1695;Totaal mannen en vrouwen;14200;First offender;2008;1850.0;61.0;1670.0;55.0
1696;Totaal mannen en vrouwen;14200;First offender;2009;1590.0;53.0;1340.0;43.0
1697;Totaal mannen en vrouwen;14200;First offender;2010;;;1310.0;42.0
1698;Totaal mannen en vrouwen;14200;First offender;2011;;;1320.0;40.0
1699;Totaal mannen en vrouwen;14200;First offender;2012;;;1270.0;38.0
1700;Totaal mannen en vrouwen;14200;First offender;2013;;;1120.0;35.0
1701;Totaal mannen en vrouwen;14200;First offender;2014;;;930.0;30.0
1702;Totaal mannen en vrouwen;14200;First offender;2015;;;;
1703;Totaal mannen en vrouwen;14200;First offender;2016;;;;
1704;Totaal mannen en vrouwen;14200;First offender;2017;;;;
1705;Totaal mannen en vrouwen;14200;First offender;2018;;;;
1706;Totaal mannen en vrouwen;14200;First offender;2019;;;;
1707;Totaal mannen en vrouwen;14200;First offender;2020;;;;
1708;Totaal mannen en vrouwen;14200;First offender;2021;;;;
1709;Totaal mannen en vrouwen;14200;First offender;2022;;;;
1710;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2005;3660.0;121.0;2670.0;90.0
1711;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2006;3860.0;128.0;2930.0;100.0
1712;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2007;3750.0;126.0;2830.0;97.0
1713;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2008;3430.0;116.0;2690.0;92.0
1714;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2009;3330.0;115.0;2530.0;89.0
1715;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2010;;;2390.0;84.0
1716;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2011;;;2580.0;86.0
1717;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2012;;;2610.0;88.0
1718;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2013;;;2510.0;88.0
1719;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2014;;;2120.0;78.0
1720;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2015;;;;
1721;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2016;;;;
1722;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2017;;;;
1723;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2018;;;;
1724;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2019;;;;
1725;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2020;;;;
1726;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2021;;;;
1727;Totaal mannen en vrouwen;14200;Meer- of veelpleger;2022;;;;
1728;Totaal mannen en vrouwen;14300;Totaal verdachten;2005;5350.0;178.0;4440.0;151.0
1729;Totaal mannen en vrouwen;14300;Totaal verdachten;2006;5300.0;174.0;4450.0;150.0
1730;Totaal mannen en vrouwen;14300;Totaal verdachten;2007;5490.0;181.0;4670.0;155.0
1731;Totaal mannen en vrouwen;14300;Totaal verdachten;2008;5290.0;174.0;4280.0;143.0
1732;Totaal mannen en vrouwen;14300;Totaal verdachten;2009;4920.0;166.0;3820.0;130.0
1733;Totaal mannen en vrouwen;14300;Totaal verdachten;2010;4530.0;157.0;3440.0;118.0
1734;Totaal mannen en vrouwen;14300;Totaal verdachten;2011;4640.0;159.0;3570.0;121.0
1735;Totaal mannen en vrouwen;14300;Totaal verdachten;2012;4680.0;154.0;3720.0;122.0
1736;Totaal mannen en vrouwen;14300;Totaal verdachten;2013;4370.0;146.0;3530.0;115.0
1737;Totaal mannen en vrouwen;14300;Totaal verdachten;2014;4000.0;139.0;3130.0;106.0
1738;Totaal mannen en vrouwen;14300;Totaal verdachten;2015;3480.0;125.0;;
1739;Totaal mannen en vrouwen;14300;Totaal verdachten;2016;2950.0;113.0;;
1740;Totaal mannen en vrouwen;14300;Totaal verdachten;2017;2560.0;102.0;;
1741;Totaal mannen en vrouwen;14300;Totaal verdachten;2018;2460.0;99.0;;
1742;Totaal mannen en vrouwen;14300;Totaal verdachten;2019;2340.0;95.0;;
1743;Totaal mannen en vrouwen;14300;Totaal verdachten;2020;2300.0;92.0;;
1744;Totaal mannen en vrouwen;14300;Totaal verdachten;2021;2160.0;87.0;;
1745;Totaal mannen en vrouwen;14300;Totaal verdachten;2022;2350.0;92.0;;
