ID;Diensten;Landen;Perioden;InvoerVanDiensten_1;UitvoerVanDiensten_2;SaldoDiensten_3
82;S Totaal Diensten;Andere internationale organisaties;2016 3e kwartaal;;;
83;S Totaal Diensten;Andere internationale organisaties;2016 4e kwartaal;;;
84;S Totaal Diensten;Andere internationale organisaties;2016;;;
85;S Totaal Diensten;Andere internationale organisaties;2017 1e kwartaal;;;
86;S Totaal Diensten;Andere internationale organisaties;2017 2e kwartaal;;;
87;S Totaal Diensten;Andere internationale organisaties;2017 3e kwartaal;;;
88;S Totaal Diensten;Andere internationale organisaties;2017 4e kwartaal;;;
89;S Totaal Diensten;Andere internationale organisaties;2017;;;
90;S Totaal Diensten;Andere internationale organisaties;2018 1e kwartaal;;;
91;S Totaal Diensten;Andere internationale organisaties;2018 2e kwartaal;;;
92;S Totaal Diensten;Andere internationale organisaties;2018 3e kwartaal;;;
93;S Totaal Diensten;Andere internationale organisaties;2018 4e kwartaal;;;
94;S Totaal Diensten;Andere internationale organisaties;2018;;;
95;S Totaal Diensten;Andere internationale organisaties;2019 1e kwartaal;;;
96;S Totaal Diensten;Andere internationale organisaties;2019 2e kwartaal;;;
97;S Totaal Diensten;Andere internationale organisaties;2019 3e kwartaal;;;
98;S Totaal Diensten;Andere internationale organisaties;2019 4e kwartaal;;;
99;S Totaal Diensten;Andere internationale organisaties;2019;;;
100;S Totaal Diensten;Andere internationale organisaties;2020 1e kwartaal;;;
101;S Totaal Diensten;Andere internationale organisaties;2020 2e kwartaal;;;
102;S Totaal Diensten;Andere internationale organisaties;2020 3e kwartaal;;;
103;S Totaal Diensten;Andere internationale organisaties;2020 4e kwartaal;;;
104;S Totaal Diensten;Andere internationale organisaties;2020;;;
105;S Totaal Diensten;Argentinië;2014 1e kwartaal;36.0;114.0;78.0
106;S Totaal Diensten;Argentinië;2014 2e kwartaal;48.0;109.0;61.0
107;S Totaal Diensten;Argentinië;2014 3e kwartaal;59.0;105.0;45.0
108;S Totaal Diensten;Argentinië;2014 4e kwartaal;56.0;135.0;79.0
109;S Totaal Diensten;Argentinië;2014;200.0;463.0;264.0
110;S Totaal Diensten;Argentinië;2015 1e kwartaal;48.0;136.0;89.0
111;S Totaal Diensten;Argentinië;2015 2e kwartaal;41.0;146.0;105.0
112;S Totaal Diensten;Argentinië;2015 3e kwartaal;41.0;146.0;106.0
113;S Totaal Diensten;Argentinië;2015 4e kwartaal;48.0;130.0;82.0
114;S Totaal Diensten;Argentinië;2015;178.0;559.0;381.0
115;S Totaal Diensten;Argentinië;2016 1e kwartaal;41.0;144.0;103.0
116;S Totaal Diensten;Argentinië;2016 2e kwartaal;38.0;93.0;55.0
117;S Totaal Diensten;Argentinië;2016 3e kwartaal;31.0;126.0;95.0
118;S Totaal Diensten;Argentinië;2016 4e kwartaal;32.0;122.0;90.0
119;S Totaal Diensten;Argentinië;2016;142.0;485.0;343.0
120;S Totaal Diensten;Argentinië;2017 1e kwartaal;46.0;123.0;77.0
121;S Totaal Diensten;Argentinië;2017 2e kwartaal;45.0;153.0;109.0
122;S Totaal Diensten;Argentinië;2017 3e kwartaal;40.0;158.0;118.0
123;S Totaal Diensten;Argentinië;2017 4e kwartaal;58.0;177.0;119.0
124;S Totaal Diensten;Argentinië;2017;190.0;612.0;422.0
125;S Totaal Diensten;Argentinië;2018 1e kwartaal;62.0;190.0;128.0
126;S Totaal Diensten;Argentinië;2018 2e kwartaal;43.0;193.0;150.0
127;S Totaal Diensten;Argentinië;2018 3e kwartaal;54.0;177.0;122.0
128;S Totaal Diensten;Argentinië;2018 4e kwartaal;67.0;179.0;112.0
129;S Totaal Diensten;Argentinië;2018;226.0;739.0;513.0
130;S Totaal Diensten;Argentinië;2019 1e kwartaal;60.0;179.0;119.0
131;S Totaal Diensten;Argentinië;2019 2e kwartaal;52.0;188.0;136.0
132;S Totaal Diensten;Argentinië;2019 3e kwartaal;67.0;197.0;130.0
133;S Totaal Diensten;Argentinië;2019 4e kwartaal;;;114.0
134;S Totaal Diensten;Argentinië;2019;;;499.0
135;S Totaal Diensten;Argentinië;2020 1e kwartaal;71.0;145.0;74.0
136;S Totaal Diensten;Argentinië;2020 2e kwartaal;61.0;124.0;63.0
137;S Totaal Diensten;Argentinië;2020 3e kwartaal;53.0;116.0;63.0
138;S Totaal Diensten;Argentinië;2020 4e kwartaal;;;70.0
139;S Totaal Diensten;Argentinië;2020;;;271.0
140;S Totaal Diensten;Australië;2014 1e kwartaal;119.0;379.0;259.0
141;S Totaal Diensten;Australië;2014 2e kwartaal;153.0;376.0;223.0
142;S Totaal Diensten;Australië;2014 3e kwartaal;130.0;381.0;252.0
143;S Totaal Diensten;Australië;2014 4e kwartaal;129.0;426.0;297.0
144;S Totaal Diensten;Australië;2014;531.0;1562.0;1031.0
145;S Totaal Diensten;Australië;2015 1e kwartaal;165.0;363.0;198.0
146;S Totaal Diensten;Australië;2015 2e kwartaal;174.0;389.0;215.0
147;S Totaal Diensten;Australië;2015 3e kwartaal;168.0;406.0;238.0
148;S Totaal Diensten;Australië;2015 4e kwartaal;244.0;429.0;185.0
149;S Totaal Diensten;Australië;2015;751.0;1587.0;836.0
150;S Totaal Diensten;Australië;2016 1e kwartaal;189.0;415.0;226.0
151;S Totaal Diensten;Australië;2016 2e kwartaal;197.0;470.0;273.0
152;S Totaal Diensten;Australië;2016 3e kwartaal;156.0;491.0;335.0
153;S Totaal Diensten;Australië;2016 4e kwartaal;253.0;525.0;272.0
154;S Totaal Diensten;Australië;2016;795.0;1901.0;1107.0
155;S Totaal Diensten;Australië;2017 1e kwartaal;269.0;541.0;273.0
156;S Totaal Diensten;Australië;2017 2e kwartaal;211.0;613.0;402.0
157;S Totaal Diensten;Australië;2017 3e kwartaal;236.0;679.0;443.0
158;S Totaal Diensten;Australië;2017 4e kwartaal;301.0;585.0;284.0
159;S Totaal Diensten;Australië;2017;1017.0;2419.0;1402.0
160;S Totaal Diensten;Australië;2018 1e kwartaal;270.0;473.0;204.0
161;S Totaal Diensten;Australië;2018 2e kwartaal;340.0;572.0;232.0
162;S Totaal Diensten;Australië;2018 3e kwartaal;273.0;550.0;277.0
163;S Totaal Diensten;Australië;2018 4e kwartaal;377.0;601.0;223.0
164;S Totaal Diensten;Australië;2018;1260.0;2195.0;935.0
165;S Totaal Diensten;Australië;2019 1e kwartaal;316.0;455.0;139.0
166;S Totaal Diensten;Australië;2019 2e kwartaal;333.0;509.0;176.0
167;S Totaal Diensten;Australië;2019 3e kwartaal;318.0;572.0;254.0
168;S Totaal Diensten;Australië;2019 4e kwartaal;;;223.0
169;S Totaal Diensten;Australië;2019;;;792.0
170;S Totaal Diensten;Australië;2020 1e kwartaal;298.0;724.0;426.0
171;S Totaal Diensten;Australië;2020 2e kwartaal;263.0;709.0;446.0
172;S Totaal Diensten;Australië;2020 3e kwartaal;233.0;463.0;230.0
173;S Totaal Diensten;Australië;2020 4e kwartaal;;;194.0
174;S Totaal Diensten;Australië;2020;;;1296.0
175;S Totaal Diensten;Bahama's;2014 1e kwartaal;4.0;3.0;-1.0
176;S Totaal Diensten;Bahama's;2014 2e kwartaal;15.0;2.0;-12.0
177;S Totaal Diensten;Bahama's;2014 3e kwartaal;4.0;3.0;-1.0
178;S Totaal Diensten;Bahama's;2014 4e kwartaal;18.0;3.0;-16.0
179;S Totaal Diensten;Bahama's;2014;41.0;11.0;-29.0
180;S Totaal Diensten;Bahama's;2015 1e kwartaal;2.0;4.0;1.0
181;S Totaal Diensten;Bahama's;2015 2e kwartaal;11.0;4.0;-7.0
182;S Totaal Diensten;Bahama's;2015 3e kwartaal;3.0;11.0;8.0
183;S Totaal Diensten;Bahama's;2015 4e kwartaal;2.0;3.0;1.0
184;S Totaal Diensten;Bahama's;2015;19.0;23.0;4.0
185;S Totaal Diensten;Bahama's;2016 1e kwartaal;7.0;3.0;-4.0
186;S Totaal Diensten;Bahama's;2016 2e kwartaal;6.0;5.0;-1.0
187;S Totaal Diensten;Bahama's;2016 3e kwartaal;5.0;5.0;0.0
188;S Totaal Diensten;Bahama's;2016 4e kwartaal;3.0;3.0;0.0
189;S Totaal Diensten;Bahama's;2016;21.0;16.0;-5.0
190;S Totaal Diensten;Bahama's;2017 1e kwartaal;3.0;6.0;3.0
191;S Totaal Diensten;Bahama's;2017 2e kwartaal;5.0;6.0;1.0
192;S Totaal Diensten;Bahama's;2017 3e kwartaal;5.0;6.0;1.0
193;S Totaal Diensten;Bahama's;2017 4e kwartaal;5.0;7.0;1.0
194;S Totaal Diensten;Bahama's;2017;18.0;25.0;7.0
195;S Totaal Diensten;Bahama's;2018 1e kwartaal;4.0;6.0;2.0
196;S Totaal Diensten;Bahama's;2018 2e kwartaal;3.0;7.0;4.0
197;S Totaal Diensten;Bahama's;2018 3e kwartaal;1.0;6.0;5.0
198;S Totaal Diensten;Bahama's;2018 4e kwartaal;4.0;7.0;3.0
199;S Totaal Diensten;Bahama's;2018;12.0;26.0;13.0
200;S Totaal Diensten;Bahama's;2019 1e kwartaal;4.0;10.0;6.0
201;S Totaal Diensten;Bahama's;2019 2e kwartaal;2.0;9.0;7.0
202;S Totaal Diensten;Bahama's;2019 3e kwartaal;17.0;21.0;4.0
203;S Totaal Diensten;Bahama's;2019 4e kwartaal;5.0;13.0;8.0
204;S Totaal Diensten;Bahama's;2019;27.0;53.0;26.0
205;S Totaal Diensten;Bahama's;2020 1e kwartaal;4.0;8.0;3.0
206;S Totaal Diensten;Bahama's;2020 2e kwartaal;1.0;7.0;6.0
207;S Totaal Diensten;Bahama's;2020 3e kwartaal;3.0;9.0;5.0
208;S Totaal Diensten;Bahama's;2020 4e kwartaal;2.0;10.0;9.0
209;S Totaal Diensten;Bahama's;2020;10.0;33.0;23.0
210;S Totaal Diensten;België;2014 1e kwartaal;1693.0;2121.0;428.0
211;S Totaal Diensten;België;2014 2e kwartaal;1768.0;2250.0;483.0
212;S Totaal Diensten;België;2014 3e kwartaal;1761.0;2261.0;500.0
213;S Totaal Diensten;België;2014 4e kwartaal;2162.0;2480.0;317.0
214;S Totaal Diensten;België;2014;7384.0;9112.0;1728.0
215;S Totaal Diensten;België;2015 1e kwartaal;2005.0;2254.0;249.0
216;S Totaal Diensten;België;2015 2e kwartaal;2017.0;2454.0;437.0
217;S Totaal Diensten;België;2015 3e kwartaal;1966.0;2435.0;469.0
218;S Totaal Diensten;België;2015 4e kwartaal;2267.0;2674.0;407.0
219;S Totaal Diensten;België;2015;8255.0;9816.0;1561.0
220;S Totaal Diensten;België;2016 1e kwartaal;1878.0;2390.0;513.0
221;S Totaal Diensten;België;2016 2e kwartaal;2053.0;2592.0;539.0
222;S Totaal Diensten;België;2016 3e kwartaal;1989.0;2578.0;589.0
223;S Totaal Diensten;België;2016 4e kwartaal;2300.0;2850.0;550.0
224;S Totaal Diensten;België;2016;8220.0;10411.0;2191.0
225;S Totaal Diensten;België;2017 1e kwartaal;2348.0;2648.0;300.0
226;S Totaal Diensten;België;2017 2e kwartaal;2387.0;2824.0;437.0
227;S Totaal Diensten;België;2017 3e kwartaal;2477.0;2786.0;309.0
228;S Totaal Diensten;België;2017 4e kwartaal;2865.0;2961.0;96.0
229;S Totaal Diensten;België;2017;10078.0;11220.0;1142.0
230;S Totaal Diensten;België;2018 1e kwartaal;2392.0;2661.0;269.0
231;S Totaal Diensten;België;2018 2e kwartaal;2829.0;2867.0;39.0
232;S Totaal Diensten;België;2018 3e kwartaal;2881.0;3096.0;215.0
233;S Totaal Diensten;België;2018 4e kwartaal;3346.0;3186.0;-160.0
234;S Totaal Diensten;België;2018;11447.0;11810.0;362.0
235;S Totaal Diensten;België;2019 1e kwartaal;2894.0;3183.0;289.0
236;S Totaal Diensten;België;2019 2e kwartaal;3020.0;3284.0;264.0
237;S Totaal Diensten;België;2019 3e kwartaal;2945.0;3540.0;594.0
238;S Totaal Diensten;België;2019 4e kwartaal;3421.0;3743.0;322.0
239;S Totaal Diensten;België;2019;12280.0;13750.0;1469.0
240;S Totaal Diensten;België;2020 1e kwartaal;3024.0;3095.0;70.0
241;S Totaal Diensten;België;2020 2e kwartaal;2834.0;2668.0;-166.0
242;S Totaal Diensten;België;2020 3e kwartaal;3025.0;3356.0;332.0
243;S Totaal Diensten;België;2020 4e kwartaal;3578.0;3263.0;-315.0
244;S Totaal Diensten;België;2020;12460.0;12382.0;-79.0
245;S Totaal Diensten;Bermuda;2014 1e kwartaal;3604.0;50.0;-3554.0
246;S Totaal Diensten;Bermuda;2014 2e kwartaal;3326.0;82.0;-3244.0
247;S Totaal Diensten;Bermuda;2014 3e kwartaal;3768.0;54.0;-3714.0
248;S Totaal Diensten;Bermuda;2014 4e kwartaal;3868.0;46.0;-3822.0
249;S Totaal Diensten;Bermuda;2014;14565.0;232.0;-14333.0
250;S Totaal Diensten;Bermuda;2015 1e kwartaal;4119.0;;
251;S Totaal Diensten;Bermuda;2015 2e kwartaal;4445.0;104.0;-4341.0
252;S Totaal Diensten;Bermuda;2015 3e kwartaal;4242.0;;
253;S Totaal Diensten;Bermuda;2015 4e kwartaal;4864.0;;
254;S Totaal Diensten;Bermuda;2015;17669.0;1349.0;-16320.0
255;S Totaal Diensten;Bermuda;2016 1e kwartaal;4308.0;40.0;-4268.0
256;S Totaal Diensten;Bermuda;2016 2e kwartaal;4401.0;67.0;-4334.0
257;S Totaal Diensten;Bermuda;2016 3e kwartaal;4210.0;;
258;S Totaal Diensten;Bermuda;2016 4e kwartaal;3862.0;;
259;S Totaal Diensten;Bermuda;2016;16781.0;1897.0;-14883.0
260;S Totaal Diensten;Bermuda;2017 1e kwartaal;4902.0;334.0;-4568.0
261;S Totaal Diensten;Bermuda;2017 2e kwartaal;4864.0;390.0;-4474.0
262;S Totaal Diensten;Bermuda;2017 3e kwartaal;5313.0;;
263;S Totaal Diensten;Bermuda;2017 4e kwartaal;4989.0;;
264;S Totaal Diensten;Bermuda;2017;20069.0;1005.0;-19064.0
265;S Totaal Diensten;Bermuda;2018 1e kwartaal;5418.0;;
266;S Totaal Diensten;Bermuda;2018 2e kwartaal;5805.0;;
267;S Totaal Diensten;Bermuda;2018 3e kwartaal;5912.0;;
268;S Totaal Diensten;Bermuda;2018 4e kwartaal;6080.0;;
269;S Totaal Diensten;Bermuda;2018;23216.0;;
270;S Totaal Diensten;Bermuda;2019 1e kwartaal;6195.0;;
271;S Totaal Diensten;Bermuda;2019 2e kwartaal;6393.0;;
272;S Totaal Diensten;Bermuda;2019 3e kwartaal;7831.0;;
273;S Totaal Diensten;Bermuda;2019 4e kwartaal;7322.0;;
274;S Totaal Diensten;Bermuda;2019;27741.0;;
275;S Totaal Diensten;Bermuda;2020 1e kwartaal;6137.0;;
276;S Totaal Diensten;Bermuda;2020 2e kwartaal;6340.0;;
277;S Totaal Diensten;Bermuda;2020 3e kwartaal;7760.0;;
278;S Totaal Diensten;Bermuda;2020 4e kwartaal;7257.0;;
279;S Totaal Diensten;Bermuda;2020;27493.0;;
280;S Totaal Diensten;Bolivia;2014 1e kwartaal;2.0;8.0;6.0
281;S Totaal Diensten;Bolivia;2014 2e kwartaal;2.0;9.0;7.0
282;S Totaal Diensten;Bolivia;2014 3e kwartaal;8.0;10.0;2.0
283;S Totaal Diensten;Bolivia;2014 4e kwartaal;2.0;11.0;8.0
284;S Totaal Diensten;Bolivia;2014;14.0;37.0;24.0
285;S Totaal Diensten;Bolivia;2015 1e kwartaal;1.0;10.0;9.0
286;S Totaal Diensten;Bolivia;2015 2e kwartaal;7.0;8.0;1.0
287;S Totaal Diensten;Bolivia;2015 3e kwartaal;5.0;13.0;8.0
288;S Totaal Diensten;Bolivia;2015 4e kwartaal;1.0;9.0;8.0
289;S Totaal Diensten;Bolivia;2015;14.0;40.0;27.0
290;S Totaal Diensten;Bolivia;2016 1e kwartaal;5.0;8.0;3.0
291;S Totaal Diensten;Bolivia;2016 2e kwartaal;3.0;7.0;3.0
292;S Totaal Diensten;Bolivia;2016 3e kwartaal;1.0;10.0;9.0
293;S Totaal Diensten;Bolivia;2016 4e kwartaal;3.0;11.0;8.0
294;S Totaal Diensten;Bolivia;2016;12.0;34.0;22.0
295;S Totaal Diensten;Bolivia;2017 1e kwartaal;1.0;8.0;7.0
296;S Totaal Diensten;Bolivia;2017 2e kwartaal;1.0;9.0;8.0
297;S Totaal Diensten;Bolivia;2017 3e kwartaal;1.0;12.0;12.0
298;S Totaal Diensten;Bolivia;2017 4e kwartaal;1.0;22.0;22.0
299;S Totaal Diensten;Bolivia;2017;4.0;52.0;48.0
300;S Totaal Diensten;Bolivia;2018 1e kwartaal;1.0;19.0;17.0
301;S Totaal Diensten;Bolivia;2018 2e kwartaal;6.0;13.0;7.0
302;S Totaal Diensten;Bolivia;2018 3e kwartaal;2.0;14.0;12.0
303;S Totaal Diensten;Bolivia;2018 4e kwartaal;6.0;17.0;11.0
304;S Totaal Diensten;Bolivia;2018;16.0;63.0;47.0
305;S Totaal Diensten;Bolivia;2019 1e kwartaal;1.0;12.0;11.0
306;S Totaal Diensten;Bolivia;2019 2e kwartaal;2.0;15.0;13.0
307;S Totaal Diensten;Bolivia;2019 3e kwartaal;16.0;15.0;-1.0
308;S Totaal Diensten;Bolivia;2019 4e kwartaal;2.0;19.0;18.0
309;S Totaal Diensten;Bolivia;2019;21.0;61.0;41.0
310;S Totaal Diensten;Bolivia;2020 1e kwartaal;2.0;10.0;8.0
311;S Totaal Diensten;Bolivia;2020 2e kwartaal;2.0;10.0;9.0
312;S Totaal Diensten;Bolivia;2020 3e kwartaal;1.0;9.0;8.0
313;S Totaal Diensten;Bolivia;2020 4e kwartaal;2.0;11.0;9.0
314;S Totaal Diensten;Bolivia;2020;7.0;41.0;34.0
315;S Totaal Diensten;Brazilië;2014 1e kwartaal;199.0;424.0;224.0
316;S Totaal Diensten;Brazilië;2014 2e kwartaal;170.0;379.0;208.0
317;S Totaal Diensten;Brazilië;2014 3e kwartaal;302.0;452.0;150.0
318;S Totaal Diensten;Brazilië;2014 4e kwartaal;319.0;444.0;125.0
319;S Totaal Diensten;Brazilië;2014;990.0;1699.0;708.0
320;S Totaal Diensten;Brazilië;2015 1e kwartaal;411.0;440.0;29.0
321;S Totaal Diensten;Brazilië;2015 2e kwartaal;489.0;401.0;-87.0
322;S Totaal Diensten;Brazilië;2015 3e kwartaal;742.0;376.0;-366.0
323;S Totaal Diensten;Brazilië;2015 4e kwartaal;559.0;406.0;-153.0
324;S Totaal Diensten;Brazilië;2015;2201.0;1623.0;-578.0
325;S Totaal Diensten;Brazilië;2016 1e kwartaal;473.0;426.0;-47.0
326;S Totaal Diensten;Brazilië;2016 2e kwartaal;234.0;400.0;166.0
327;S Totaal Diensten;Brazilië;2016 3e kwartaal;392.0;392.0;0.0
328;S Totaal Diensten;Brazilië;2016 4e kwartaal;386.0;315.0;-70.0
329;S Totaal Diensten;Brazilië;2016;1484.0;1533.0;49.0
330;S Totaal Diensten;Brazilië;2017 1e kwartaal;418.0;381.0;-37.0
331;S Totaal Diensten;Brazilië;2017 2e kwartaal;436.0;431.0;-4.0
332;S Totaal Diensten;Brazilië;2017 3e kwartaal;404.0;431.0;27.0
333;S Totaal Diensten;Brazilië;2017 4e kwartaal;331.0;447.0;116.0
334;S Totaal Diensten;Brazilië;2017;1589.0;1691.0;102.0
335;S Totaal Diensten;Brazilië;2018 1e kwartaal;446.0;373.0;-72.0
336;S Totaal Diensten;Brazilië;2018 2e kwartaal;470.0;349.0;-121.0
337;S Totaal Diensten;Brazilië;2018 3e kwartaal;583.0;357.0;-226.0
338;S Totaal Diensten;Brazilië;2018 4e kwartaal;424.0;588.0;163.0
339;S Totaal Diensten;Brazilië;2018;1924.0;1667.0;-256.0
340;S Totaal Diensten;Brazilië;2019 1e kwartaal;418.0;344.0;-74.0
341;S Totaal Diensten;Brazilië;2019 2e kwartaal;274.0;377.0;103.0
342;S Totaal Diensten;Brazilië;2019 3e kwartaal;841.0;372.0;-469.0
343;S Totaal Diensten;Brazilië;2019 4e kwartaal;642.0;607.0;-35.0
344;S Totaal Diensten;Brazilië;2019;2175.0;1701.0;-475.0
345;S Totaal Diensten;Brazilië;2020 1e kwartaal;324.0;581.0;257.0
346;S Totaal Diensten;Brazilië;2020 2e kwartaal;281.0;553.0;272.0
347;S Totaal Diensten;Brazilië;2020 3e kwartaal;196.0;424.0;228.0
348;S Totaal Diensten;Brazilië;2020 4e kwartaal;236.0;372.0;137.0
349;S Totaal Diensten;Brazilië;2020;1037.0;1930.0;893.0
350;S Totaal Diensten;Bulgarije;2014 1e kwartaal;49.0;41.0;-9.0
351;S Totaal Diensten;Bulgarije;2014 2e kwartaal;45.0;32.0;-12.0
352;S Totaal Diensten;Bulgarije;2014 3e kwartaal;52.0;38.0;-14.0
353;S Totaal Diensten;Bulgarije;2014 4e kwartaal;48.0;42.0;-6.0
354;S Totaal Diensten;Bulgarije;2014;194.0;153.0;-41.0
355;S Totaal Diensten;Bulgarije;2015 1e kwartaal;52.0;36.0;-16.0
356;S Totaal Diensten;Bulgarije;2015 2e kwartaal;51.0;37.0;-14.0
