ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
53;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2032;18054236;17703112;4384330;3257466;8360332;590494;247876;239674;8489257.0;1.97
54;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2033;18069000;17714208;4365131;3250186;8310443;589984;245350;234504;8501371.0;1.96
55;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2034;18059721;17726016;4340487;3242728;8264915;588532;243729;229468;8517946.0;1.95
56;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2035;18049036;17719220;4321811;3230048;8233216;587379;242208;225308;8520849.0;1.94
57;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2036;18065561;17709552;4299864;3214083;8203828;587525;240078;221283;8518994.0;1.94
58;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2037;18075088;17702146;4286382;3202825;8168079;587341;237972;214886;8507257.0;1.93
59;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2038;18075493;17678362;4273304;3185524;8128880;587672;235946;209081;8495449.0;1.92
60;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2039;18095298;17665780;4258491;3171755;8094254;586333;234339;204286;8487184.0;1.92
61;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2040;18078374;17677960;4244763;3149895;8053234;586725;232662;197079;8482482.0;1.91
62;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2041;18064600;17689470;4216415;3125722;8012345;586361;230406;189549;8457841.0;1.9
63;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2042;18026854;17657986;4195739;3122436;7963737;586540;228381;184712;8453149.0;1.9
64;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2043;17994187;17646946;4174347;3116145;7922640;587259;226974;179340;8452735.0;1.9
65;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2044;18003458;17639408;4157398;3095384;7856410;588502;225045;173956;8439284.0;1.89
66;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2045;17971448;17632966;4141856;3073930;7817121;590139;224345;166344;8430513.0;1.88
67;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2046;17970497;17577278;4131485;3050796;7776565;592148;221938;160595;8424152.0;1.88
68;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2047;17954128;17540478;4096355;3023585;7726899;593597;219526;154674;8420353.0;1.87
69;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2048;17926969;17512020;4084123;2997735;7671026;596699;218574;148118;8392624.0;1.87
70;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2049;17880475;17502810;4070999;2981376;7626081;597227;217847;142178;8390068.0;1.86
71;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2050;17862196;17478418;4056923;2958222;7592521;596196;216581;139495;8384247.0;1.86
72;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2051;17857847;17470712;4023292;2941380;7552789;594224;214280;131582;8368436.0;1.85
73;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2052;17837139;17439636;3998402;2914971;7504502;594445;212960;125082;8348486.0;1.84
74;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2053;17818460;17400348;3961433;2890790;7460143;596191;211347;125115;8320243.0;1.84
75;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2054;17799895;17375474;3916506;2862630;7424092;596227;209245;119528;8288791.0;1.84
76;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2055;17751892;17372092;3902827;2836199;7402563;593398;208689;112907;8265842.0;1.83
77;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2056;17731718;17330530;3886284;2806920;7358548;590768;207418;107051;8263919.0;1.83
78;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2057;17712020;17318054;3870457;2778285;7322552;589036;206724;100409;8256456.0;1.82
79;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2058;17708652;17316402;3837222;2761751;7302265;586586;205416;95957;8251652.0;1.81
80;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2059;17695395;17278006;3776084;2740863;7285495;584265;204119;90979;8239598.0;1.81
81;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2060;17639234;17229694;3743257;2722368;7258719;580636;203931;86261;8223247.0;1.8
82;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2061;17610245;17198302;3729737;2701894;7245203;575689;203931;85111;8227664.0;1.79
83;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2062;17624676;17172068;3674344;2686422;7202329;573234;204084;81548;8244858.0;1.79
84;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2063;17610613;17185166;3637352;2679022;7177431;571137;203164;75972;8226918.0;1.78
85;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2064;17545691;17138324;3623599;2670655;7190410;566466;202640;70684;8217536.0;1.78
86;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2065;17520862;17148398;3606449;2653478;7184101;561809;202501;65484;8227703.0;1.78
87;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2066;17520332;17141694;3577647;2638948;7156687;558207;202681;60609;8234045.0;1.77
88;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2067;17523755;17132988;3561441;2633070;7153643;554994;202269;56325;8242758.0;1.77
89;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2068;17510949;17125512;3544789;2615011;7130424;551444;201073;51939;8247323.0;1.76
90;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2069;17541811;17087388;3527137;2601545;7119203;548623;199987;49738;8254958.0;1.76
91;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2070;17522243;17078006;3501651;2588021;7121148;549237;199193;47825;8271918.0;1.76
92;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2025;18091188;17798594;4723548;3524808;8868708;639740;294588;327386;8559694.0;2.11
93;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2026;18237576;17934146;4754609;3660953;8971630;654677;300288;354667;8699806.0;2.11
94;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2027;18389782;18076364;4787494;3779552;9067686;668751;305164;378624;8822971.0;2.11
95;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2028;18538092;18218464;4819660;3884591;9158274;681834;309982;400076;8928689.0;2.12
96;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2029;18677888;18350478;4856605;3988458;9247900;693888;313827;419567;9036231.0;2.12
97;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2030;18811235;18479826;4901516;4078985;9338562;705841;317549;439930;9129610.0;2.12
98;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2031;18969297;18627536;4943155;4163898;9404371;717543;321840;459307;9229484.0;2.13
99;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2032;19150511;18795072;4995732;4258712;9484925;728641;327512;479431;9331598.0;2.13
100;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2033;19320918;18958026;5038365;4321175;9551815;738794;332482;500019;9420464.0;2.13
101;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2034;19474548;19119852;5092640;4404413;9642165;749474;337416;520157;9508987.0;2.14
102;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2035;19639107;19275802;5152359;4475505;9711803;759744;342578;540675;9595580.0;2.15
103;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2036;19781247;19439146;5204865;4555284;9784526;771488;347544;561258;9662828.0;2.15
104;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2037;19943163;19534890;5255167;4632297;9847420;782140;352775;577220;9745072.0;2.16
105;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2038;20076072;19684730;5328446;4689940;9908466;792154;359078;595454;9838651.0;2.16
106;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2039;20184728;19819342;5405055;4753953;9976774;803581;364476;608312;9914976.0;2.17
107;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2040;20306355;19962950;5472014;4812549;10039452;816889;369330;625996;9993867.0;2.17
108;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2041;20455397;20072260;5559552;4867205;10101649;825986;373514;641830;10086041.0;2.18
109;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2042;20638998;20186048;5620377;4928625;10158722;838182;377615;657169;10144212.0;2.19
110;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2043;20741690;20298092;5697902;4983945;10207900;848688;382491;669385;10210378.0;2.19
111;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2044;20863012;20443934;5781826;5035285;10264716;857694;388823;684669;10259054.0;2.2
112;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2045;21022811;20596292;5841612;5083437;10318218;870903;394671;697728;10315809.0;2.21
113;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2046;21183676;20678886;5913608;5131973;10370500;884263;399430;716334;10372137.0;2.21
114;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2047;21282325;20831512;5987562;5176684;10422215;894720;404766;734482;10428464.0;2.22
115;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2048;21462807;20952192;6065181;5218036;10454431;907146;410167;753223;10470692.0;2.23
116;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2049;21586620;21108628;6150052;5263052;10514603;917946;415839;772310;10509343.0;2.24
117;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2050;21697604;21244364;6235804;5320592;10561699;930751;423830;788658;10573695.0;2.24
118;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2051;21799635;21330502;6303399;5366489;10603996;944585;432655;806688;10595100.0;2.25
119;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2052;21839285;21355656;6367640;5414955;10637577;954471;441445;819909;10644455.0;2.26
120;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2053;21911089;21506922;6416804;5475660;10690538;967245;446357;829229;10725552.0;2.26
121;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2054;22067025;21637208;6490033;5521097;10740893;977648;451436;838308;10781384.0;2.27
122;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2055;22176498;21772848;6515985;5574568;10789487;989877;456053;858742;10830779.0;2.28
123;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2056;22327619;21938768;6541286;5610486;10856633;999054;461440;885365;10875838.0;2.28
124;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2057;22386754;22032400;6594219;5669216;10912294;1008642;469200;890346;10926210.0;2.28
125;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2058;22508580;22106702;6625817;5714197;10971341;1016457;476436;905851;10989978.0;2.29
126;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2059;22632960;22142936;6655721;5745487;11052593;1021091;481514;916476;11034082.0;2.3
127;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2060;22677689;22273878;6699940;5777872;11136143;1025948;487455;922286;11127739.0;2.3
128;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2061;22761862;22386526;6758994;5845254;11224484;1035513;494201;934858;11220493.0;2.3
129;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2062;22872690;22490642;6804856;5914138;11326343;1039796;501509;946526;11251974.0;2.31
130;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2063;23024941;22614046;6848671;5961426;11412990;1048238;507375;961888;11289520.0;2.31
131;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2064;23145610;22775228;6865999;6016228;11504718;1053503;514514;978218;11366991.0;2.32
132;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2065;23278616;22953860;6884923;6065860;11601690;1058385;520370;992842;11442189.0;2.33
133;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2066;23487703;23067508;6911410;6097815;11715946;1064579;527450;999606;11501553.0;2.33
134;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2067;23623469;23207138;6964076;6134704;11794982;1070861;536576;1014883;11562389.0;2.33
135;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2068;23789823;23325824;7004355;6188059;11858255;1076500;540066;1023929;11623745.0;2.33
136;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2069;23966278;23452702;7050591;6247662;11976831;1081773;546843;1040796;11698308.0;2.34
137;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2070;24098408;23631220;7081371;6288624;12064206;1087405;555384;1058129;11783062.0;2.34
138;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2025;18026195;17723190;4634659;3359458;8700011;616417;280233;287188;8436895.0;2.08
139;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2026;18092676;17780396;4608892;3385999;8690190;616045;276518;289301;8490469.0;2.07
140;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2027;18148833;17827022;4584887;3406402;8681124;617141;273360;291285;8535530.0;2.05
141;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2028;18196279;17863020;4565465;3425776;8670841;618218;270692;292310;8578078.0;2.04
142;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2029;18229091;17893146;4546462;3442426;8660879;620047;268304;292119;8612903.0;2.03
143;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2030;18266701;17930276;4530994;3460267;8655702;621435;266551;292228;8644462.0;2.03
144;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2031;18312553;17962084;4518776;3470225;8648602;623077;265228;292696;8672272.0;2.02
145;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2032;18346992;17987512;4504567;3480616;8638711;624500;264238;293243;8699710.0;2.01
146;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2033;18389483;18032638;4498725;3487579;8629884;626341;263522;293613;8723420.0;2.01
147;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2034;18437503;18065918;4497391;3498621;8619814;627902;263101;294247;8752304.0;2.0
148;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2035;18479797;18107070;4496044;3509793;8609984;629404;262583;294300;8773836.0;1.99
149;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2036;18507354;18118980;4495679;3516896;8601228;632213;262695;295038;8797040.0;1.99
150;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2037;18545725;18149488;4496892;3524759;8584281;634178;262223;294625;8806049.0;1.99
151;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2038;18581370;18174816;4501835;3533584;8565789;636235;261946;294034;8825824.0;1.98
152;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2039;18593300;18199240;4497910;3532022;8550154;638520;261381;293921;8843208.0;1.98
153;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2040;18619652;18221268;4499240;3536038;8535306;640753;261366;293304;8852803.0;1.98
154;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2041;18640356;18234752;4502915;3538100;8521545;643931;260746;293309;8864811.0;1.97
155;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2042;18670025;18245274;4506310;3540164;8508724;646246;260237;292400;8873138.0;1.97
156;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2043;18696232;18255536;4506632;3539908;8497291;649278;259798;291636;8885325.0;1.97
157;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2044;18706307;18268044;4505768;3542487;8475249;652238;259475;289122;8890652.0;1.96
158;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2045;18705998;18272426;4502474;3541641;8456828;656218;259149;288413;8900358.0;1.96
159;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2046;18718773;18281956;4502307;3538396;8443104;659806;258971;287813;8897294.0;1.96
160;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2047;18703122;18295266;4502760;3537905;8424018;663346;258654;285875;8902845.0;1.95
161;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2048;18700344;18286764;4507147;3534642;8401324;665624;257841;283433;8898482.0;1.95
162;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2049;18708337;18290356;4501727;3525753;8375803;668330;257602;280820;8894110.0;1.95
163;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2050;18704573;18275432;4492015;3518889;8358106;671237;256801;278434;8894447.0;1.95
164;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2051;18716231;18277114;4484045;3508239;8343071;674098;256251;275298;8893838.0;1.94
165;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2052;18707053;18288228;4481422;3489994;8326841;675472;256253;273923;8888986.0;1.94
166;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2053;18699053;18288042;4461327;3481084;8305266;677741;255792;272643;8885016.0;1.94
167;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2054;18699956;18266472;4455725;3476389;8286158;678154;256051;267937;8894346.0;1.93
168;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2055;18701697;18271426;4436447;3466430;8268268;677213;255706;264664;8893322.0;1.93
169;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2056;18693285;18285486;4420659;3454694;8254995;676974;255014;260905;8897968.0;1.93
170;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2057;18692088;18282748;4405942;3443918;8249587;676724;254971;257416;8899146.0;1.93
171;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2058;18685820;18250264;4385308;3437717;8241943;676749;254466;254367;8901677.0;1.92
172;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2059;18695349;18247810;4369821;3429952;8232725;675980;254315;249857;8898946.0;1.92
173;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2060;18703572;18256378;4349233;3421728;8225228;673582;254080;243137;8905884.0;1.92
174;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2061;18707417;18280146;4336419;3417198;8223469;671326;253341;237250;8910294.0;1.91
175;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2062;18706452;18284820;4309287;3412494;8227238;668938;252805;233657;8914332.0;1.91
176;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2063;18728055;18244432;4291259;3409387;8232143;666485;252512;228533;8921118.0;1.9
177;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2064;18736420;18251432;4275486;3410300;8238908;664593;252903;222272;8929867.0;1.9
178;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2065;18758859;18267858;4274564;3408548;8240440;662617;252422;216447;8946548.0;1.9
179;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2066;18775093;18283090;4266289;3404980;8251896;661291;252843;212668;8962591.0;1.9
180;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2067;18786700;18335576;4260531;3399454;8265037;659119;252823;207833;8978595.0;1.89
181;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2068;18818202;18339274;4243712;3394008;8284594;656755;252573;202314;8988220.0;1.89
182;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2069;18814133;18393852;4243239;3387756;8282753;655230;252662;196203;9010074.0;1.89
183;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2070;18829235;18427784;4241598;3394613;8297366;653661;252557;191391;9025410.0;1.89
184;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2025;18070402;17774728;4694432;3465965;8818804;631806;290007;312275;8519128.0;2.1
185;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2026;18194387;17888572;4706083;3563399;8884385;641179;292404;330906;8631214.0;2.1
186;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2027;18313261;17997196;4720714;3647485;8941441;650346;294424;347090;8728606.0;2.1
187;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2028;18422345;18102524;4737264;3722314;9001099;659019;296508;361580;8814999.0;2.09
