ID;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;TotaalMannenEnVrouwen_4;Mannen_5;Vrouwen_6;TotaalMannenEnVrouwen_7;Mannen_8;Vrouwen_9;TotaalMannenEnVrouwen_10;Mannen_11;Vrouwen_12;TotaalMannenEnVrouwen_13;Mannen_14;Vrouwen_15;TotaalMannenEnVrouwen_16;Mannen_17;Vrouwen_18;TotaalMannenEnVrouwen_19;Mannen_20;Vrouwen_21;AantalHuishoudens_22;GemiddeldeHuishoudensgrootte_23
30;1;2035;17049971;8342883;8707088;3455243;1606037;1849206;8032937;4023969;4008968;4438424;2389924;2048500;634570;122375;512195;290441;133966;156475;198361;66617;131744;8149298;2.0
31;1;2036;17048136;8338856;8709280;3463048;1609861;1853187;8007611;4011305;3996306;4446808;2393966;2052842;639854;123277;516577;289704;133088;156616;201117;67363;133754;8149552;2.0
32;1;2037;17043997;8334046;8709951;3469352;1613128;1856224;7982590;3998795;3983795;4454369;2397721;2056648;645003;124180;520823;288984;132190;156794;203696;68031;135665;8148363;2.0
33;1;2038;17037761;8328547;8709214;3474205;1615887;1858318;7958280;3986640;3971640;4460923;2401089;2059834;650002;125056;524946;288283;131253;157030;206073;68624;137449;8145942;2.0
34;1;2039;17029710;8322549;8707161;3477658;1618170;1859488;7935066;3975033;3960033;4466294;2403968;2062326;654877;125947;528930;287596;130284;157312;208230;69154;139076;8142532;2.0
35;1;2040;17020107;8316164;8703943;3480055;1620126;1859929;7912976;3963988;3948988;4470441;2406317;2064124;659554;126801;532753;286922;129299;157623;210160;69628;140532;8138439;2.0
36;1;2041;17009261;8309554;8699707;3481414;1621763;1859651;7892195;3953598;3938597;4473358;2408120;2065238;664140;127687;536453;286269;128325;157944;211884;70059;141825;8133868;2.0
37;1;2042;16997477;8302838;8694639;3481851;1623144;1858707;7872921;3943960;3928961;4475091;2409370;2065721;668549;128559;539990;285623;127348;158275;213447;70456;142991;8128935;2.0
38;1;2043;16985116;8296164;8688952;3481414;1624236;1857178;7855203;3935101;3920102;4475802;2410140;2065662;672812;129449;543363;285019;126412;158607;214870;70828;144042;8123783;2.0
39;1;2044;16972503;8289684;8682819;3480241;1625116;1855125;7839108;3927053;3912055;4475647;2410485;2065162;676900;130354;546546;284425;125493;158932;216180;71182;144998;8118517;2.0
40;1;2045;16959911;8283514;8676397;3478383;1625765;1852618;7824630;3919816;3904814;4474776;2410460;2064316;680868;131338;549530;283858;124614;159244;217395;71526;145869;8113270;2.0
41;1;2046;16947648;8277819;8669829;3475822;1626238;1849584;7811847;3913424;3898423;4473431;2410174;2063257;684735;132356;552379;283300;123765;159535;218521;71863;146658;8108079;2.0
42;1;2047;16935923;8272695;8663228;3472526;1626514;1846012;7800787;3907893;3892894;4471772;2409704;2062068;688545;133451;555094;282753;122943;159810;219545;72190;147355;8102913;2.0
43;1;2048;16924956;8268243;8656713;3468377;1626575;1841802;7791493;3903247;3888246;4470008;2409142;2060866;692410;134621;557789;282210;122159;160051;220458;72498;147960;8097865;2.0
44;1;2049;16914892;8264552;8650340;3463416;1626396;1837020;7783900;3899450;3884450;4468326;2408584;2059742;696352;135937;560415;281666;121412;160254;221232;72773;148459;8092948;2.0
45;1;2050;16905914;8261721;8644193;3457621;1625993;1831628;7777992;3896496;3881496;4466883;2408102;2058781;700444;137405;563039;281137;120724;160413;221834;72999;148835;8088132;2.0
46;2;2005;16250495;8036374;8214122;2277468;1030001;1246139;8035598;4026587;4008887;4541896;2446918;2094890;407470;64404;342911;252912;130972;121974;197546;73038;124502;6980648;2.2
47;2;2006;16234956;8023280;8211676;2243128;1009017;1233663;7915242;3965850;3949393;4497068;2422366;2074671;401117;63864;337052;249209;128447;120602;186380;68372;117870;6968479;2.1
48;2;2007;16212065;8009118;8202947;2224658;996779;1226935;7813925;3915358;3896644;4459629;2402758;2056026;397566;63884;333463;246357;126414;119771;175513;63985;111984;6975379;2.1
49;2;2008;16188648;7993367;8195281;2217694;989165;1222722;7727440;3874539;3856127;4417848;2381123;2036844;396492;64343;332630;243921;124652;119302;164887;59622;105322;6985092;2.1
50;2;2009;16162610;7977244;8185367;2215206;985899;1221252;7661485;3842024;3819719;4377441;2361494;2016007;397503;65015;332244;241896;123438;118997;154518;55219;99776;6991256;2.1
51;2;2010;16135984;7960914;8175070;2215562;985403;1222340;7597586;3810562;3786363;4336207;2339709;1997423;397490;65761;331039;240644;122061;118825;144975;51177;94210;7003080;2.1
52;2;2011;16106542;7945922;8160620;2213828;985293;1225388;7542008;3778106;3756437;4301860;2323975;1979436;397729;66494;330535;239743;120706;118891;135992;47422;88783;7012451;2.0
53;2;2012;16079759;7930488;8149272;2208062;983975;1223836;7484739;3752603;3723963;4256813;2300892;1957808;398117;67377;330177;238748;119612;118781;127062;43826;83505;7019964;2.0
54;2;2013;16053203;7914296;8138907;2202525;981610;1230026;7420118;3722412;3692373;4217202;2280785;1936930;398745;68181;330054;238069;118745;118356;118383;40500;78390;7039313;2.0
55;2;2014;16020567;7898126;8122441;2207558;980615;1234209;7367976;3695491;3666976;4176724;2259215;1916379;399351;68961;330118;236812;117940;118284;110070;37406;73659;7045093;2.0
56;2;2015;15987050;7877956;8109094;2213142;978333;1238315;7315566;3672045;3644959;4128531;2235260;1893604;399493;69645;329605;235623;117184;118070;103037;34626;69254;7053948;2.0
57;2;2016;15960334;7861255;8099079;2219014;977498;1241189;7270557;3646873;3623644;4088218;2213801;1874247;399128;69997;328941;234085;116034;117842;96826;32190;65626;7061485;2.0
58;2;2017;15918226;7836430;8081796;2222746;977807;1240877;7218482;3623871;3601861;4040899;2188590;1849984;398978;70273;328845;232472;115121;117586;90581;30250;62167;7068301;2.0
59;2;2018;15877304;7809672;8067632;2225006;978714;1242204;7173381;3601788;3578455;3988257;2162140;1826663;399689;70523;328429;231204;113975;117359;87230;28664;59383;7074627;1.9
60;2;2019;15838563;7785343;8053221;2232051;981701;1244473;7122605;3578172;3553730;3940697;2139521;1801251;399397;70668;328915;230330;112833;117154;84940;27554;58254;7083807;1.9
61;2;2020;15806842;7766557;8040285;2232345;986156;1247873;7080546;3557253;3529591;3885744;2116848;1773682;400269;70682;329196;229160;111879;117136;83486;26916;57236;7085784;1.9
62;2;2021;15770506;7744037;8026470;2230157;982272;1247802;7036267;3533542;3508055;3862140;2097708;1757155;400314;70530;328935;227726;111189;117281;82132;26468;56694;7101726;1.9
63;2;2022;15740620;7725412;8015208;2230575;980057;1249600;6981615;3509928;3490520;3815265;2072134;1741694;400828;70386;328879;227304;109837;116695;81868;25991;55889;7103765;1.9
64;2;2023;15687190;7696109;7991081;2238034;980838;1248413;6942525;3495677;3461131;3759169;2044599;1714475;401146;70311;329147;225757;109022;116070;81325;25574;56109;7113752;1.9
65;2;2024;15650796;7675759;7975037;2244906;980132;1251418;6914037;3467827;3433878;3720411;2026433;1693681;400360;70322;329515;223983;108180;115792;80092;24876;55719;7127754;1.9
66;2;2025;15580067;7643166;7936901;2242750;979739;1258049;6862761;3441245;3420112;3688407;2009285;1679166;399712;70270;330180;221665;107278;114972;80276;24351;55597;7120649;1.9
67;2;2026;15543861;7615288;7928573;2231765;979557;1258528;6807938;3416802;3394287;3647358;1984797;1662582;399768;70185;331041;220137;106020;114176;79233;24193;54635;7115297;1.8
68;2;2027;15491474;7592665;7898809;2241314;978716;1259110;6762533;3389900;3367977;3606224;1964996;1640871;399959;70124;331223;219079;104872;113140;77135;23898;54722;7109790;1.8
69;2;2028;15440873;7561577;7879296;2243918;974592;1259992;6704959;3360807;3339447;3572773;1942291;1630586;400350;70105;331887;216693;103903;111892;76415;23447;53869;7096982;1.8
70;2;2029;15395893;7534309;7861584;2237224;968000;1260595;6643403;3321248;3308472;3548200;1929272;1618974;401771;70164;332739;214007;103048;110876;76016;22876;53140;7082568;1.8
71;2;2030;15336553;7493500;7843053;2231196;967995;1256582;6577694;3298824;3276049;3515975;1910824;1605149;403296;70138;333170;211963;101777;109908;74995;22265;52689;7078143;1.8
72;2;2031;15281405;7458605;7822801;2226056;964827;1251426;6531199;3272164;3242985;3496162;1901919;1592198;404498;69993;333602;209783;100342;108815;74262;21954;52763;7059626;1.8
73;2;2032;15222910;7429124;7793786;2216762;959723;1250259;6454332;3244355;3205468;3460191;1887777;1581083;405357;69710;334207;206948;98834;107484;73913;21750;53028;7021117;1.8
74;2;2033;15127613;7374072;7753541;2206225;952178;1239050;6385138;3205940;3169081;3433543;1866272;1568118;404367;69499;334900;204211;97794;106189;72908;21679;53475;6982646;1.8
75;2;2034;15057478;7335973;7721505;2189482;946191;1235600;6315277;3182336;3132869;3414776;1857207;1560333;404525;69290;335054;200673;96340;104748;72249;21231;53660;6960787;1.8
76;2;2035;14998660;7312483;7686177;2179970;939938;1237120;6242784;3145964;3102683;3411409;1851009;1560454;404132;69050;334945;197979;94880;103265;71912;20757;53730;6935457;1.8
77;2;2036;14921411;7269475;7651936;2164349;933118;1231396;6184065;3109826;3075836;3404004;1846572;1552526;403604;68882;334721;195445;93134;102062;71915;20195;53225;6899317;1.8
78;2;2037;14857467;7230987;7626480;2150012;930578;1222908;6121315;3078532;3049731;3378367;1834354;1544013;403012;68672;334354;192913;91456;100942;71393;19544;52370;6858023;1.8
79;2;2038;14794134;7197168;7596966;2138093;921956;1215834;6055473;3047603;3025283;3362418;1823677;1536808;402225;68404;333839;190207;89771;99880;70808;19049;52305;6827599;1.8
80;2;2039;14688013;7143320;7544693;2121135;912031;1207792;6005418;3021409;3000909;3335343;1806226;1527198;400966;68026;333875;188181;88219;99173;70052;18849;52097;6788741;1.8
81;2;2040;14581507;7092446;7489061;2103112;905949;1198409;5943759;2987520;2972634;3301382;1788659;1512725;399962;67701;333786;186079;86824;98565;69424;18523;51434;6748839;1.8
82;2;2041;14469548;7035173;7434375;2082659;900820;1188050;5895905;2961353;2944168;3284270;1780856;1503414;399310;67387;333475;184191;85388;97787;68176;17892;50497;6699294;1.8
83;2;2042;14368239;6996197;7372042;2069012;893520;1181745;5849646;2929055;2922379;3272701;1774082;1497224;398746;67010;332645;181671;83841;97178;66533;17135;50029;6656522;1.8
84;2;2043;14274396;6950139;7324257;2048632;884777;1174946;5814015;2912272;2902487;3227147;1757331;1469853;398041;66523;332138;179956;82634;96745;64878;16570;49335;6601537;1.8
85;2;2044;14174977;6900480;7274497;2030751;877103;1163794;5773630;2894450;2885979;3169215;1727541;1441674;397270;66185;331345;178326;80959;96455;63427;16007;48545;6561533;1.8
86;2;2045;14088199;6857081;7231118;2008990;866203;1155424;5733532;2881055;2863362;3137796;1706071;1431725;396445;65916;330604;176283;79988;96096;62655;15539;48064;6525546;1.8
87;2;2046;14007732;6817200;7190532;1982465;855198;1143176;5708253;2862706;2843774;3125218;1699233;1425985;395131;65696;329553;174454;78763;95586;62945;15136;47002;6470949;1.7
88;2;2047;13894830;6768946;7125884;1945953;845250;1130157;5670414;2842399;2832226;3099609;1677561;1421769;393846;65561;328649;172571;77612;95193;63303;14446;46402;6433511;1.7
89;2;2048;13820332;6735200;7085132;1929807;835231;1117722;5631744;2823932;2821590;3067627;1659889;1407738;392594;65434;327806;170941;76576;94777;62513;13994;46411;6401081;1.7
90;2;2049;13729535;6682387;7047148;1906777;825199;1105424;5582196;2802328;2801434;3038962;1643928;1395034;391336;65302;327108;169470;75341;94389;61506;14402;45614;6366601;1.7
91;2;2050;13653016;6643838;7009178;1886167;817496;1095268;5565187;2784774;2779292;3006924;1625992;1380932;390728;65192;326830;168108;74175;94077;60270;14077;44797;6324313;1.7
92;3;2005;16332413;8080163;8252250;2674641;1248407;1426519;8491625;4252516;4239068;4709805;2532818;2176987;485408;81344;404053;282643;145355;137274;224432;83171;141379;7251117;2.3
93;3;2006;16413806;8117626;8296181;2811579;1320224;1491186;8571402;4293701;4277451;4741219;2548174;2193112;511589;88177;423447;291504;148948;142821;226630;83166;143376;7361746;2.3
94;3;2007;16508945;8163995;8344951;2932000;1384715;1545128;8641561;4327440;4309793;4770855;2561679;2208248;533297;94167;439494;299213;151859;147491;226472;82708;143978;7459660;2.3
95;3;2008;16610758;8211217;8399541;3040944;1442551;1595758;8695322;4355582;4335708;4791335;2570822;2218179;553093;99588;453386;306530;154711;151947;225896;82064;144127;7556200;2.3
96;3;2009;16714977;8264417;8450560;3139868;1493026;1647053;8736242;4381998;4363601;4808624;2580703;2228201;570643;104665;465923;314055;157317;156619;224691;81161;143481;7653582;2.3
97;3;2010;16818939;8317368;8501571;3233875;1543678;1689845;8793724;4405346;4391297;4835570;2596031;2238569;587412;109459;478246;320451;159237;160750;222747;79968;142660;7744966;2.3
98;3;2011;16927913;8372403;8555510;3324931;1590001;1735256;8857098;4432653;4423123;4853567;2604553;2249269;601905;114053;488271;327084;161599;164793;220643;78723;142368;7847525;2.3
99;3;2012;17044481;8428057;8616424;3415426;1633271;1777608;8920540;4467330;4446856;4861086;2611200;2252714;615183;118287;497456;333867;163813;168720;219371;77812;141752;7939575;2.3
100;3;2013;17156833;8481152;8675681;3494265;1675106;1815561;8965249;4494883;4467322;4878594;2619734;2259605;628577;122176;506480;339127;165810;172393;218809;77217;141205;8022602;2.3
101;3;2014;17271823;8536277;8735546;3565923;1717331;1856689;9011387;4513779;4498990;4894036;2629709;2267165;640931;126162;515639;344103;167912;175928;217718;76725;141236;8108714;2.3
102;3;2015;17380793;8586446;8794347;3647106;1754183;1899772;9054990;4538153;4523359;4917296;2639574;2275454;653827;129881;525042;349638;170149;179498;218344;76595;141504;8199231;2.3
103;3;2016;17493486;8643812;8849674;3726477;1792682;1935462;9100019;4558685;4547241;4939245;2653283;2285999;665062;133435;533611;354319;172063;182483;218974;76909;141926;8280025;2.3
104;3;2017;17597124;8690548;8906576;3801384;1831516;1976159;9151696;4584868;4561590;4963018;2665953;2295578;676627;136993;541279;359097;173833;185066;221799;77564;143631;8365232;2.3
105;3;2018;17713104;8740787;8972317;3865246;1870883;2013951;9197133;4607001;4587129;4991699;2679712;2309346;687155;140357;549658;363446;175689;187710;225237;78367;145931;8449287;2.3
106;3;2019;17809369;8778210;9031159;3949405;1903506;2051517;9241240;4637048;4623606;5014434;2693671;2320745;699251;142987;559514;368138;177693;191092;228114;79686;147986;8551868;2.3
107;3;2020;17938201;8844836;9093365;4021600;1936809;2086253;9295168;4657011;4643584;5039812;2709130;2332377;711066;146075;567335;371877;179045;193607;233613;81716;152131;8634431;2.3
108;3;2021;18055473;8899562;9155911;4083685;1963784;2126135;9336257;4680040;4671185;5066968;2720978;2347347;722921;148495;575171;375501;180474;196688;241030;84554;156319;8705705;2.3
109;3;2022;18171504;8964942;9206562;4150063;1993867;2164517;9359238;4705562;4707235;5105061;2742213;2362841;733668;150425;583207;379083;181428;199942;246800;87159;160168;8773317;2.3
110;3;2023;18272928;9005956;9266972;4213850;2029202;2208958;9428119;4736507;4725011;5139951;2760694;2379472;744383;152237;591530;382202;182029;202150;254925;90187;164748;8848560;2.3
111;3;2024;18392135;9056611;9335524;4270752;2060288;2243085;9468766;4753438;4745532;5179800;2781451;2398149;754836;155151;600751;385291;182854;203901;261982;92321;169029;8910621;2.3
112;3;2025;18523121;9118005;9405116;4354066;2087125;2266323;9525659;4772313;4765971;5224437;2804875;2419485;765626;156892;609981;388928;183734;205571;268172;95082;173349;8965881;2.3
113;3;2026;18657939;9184642;9473297;4412681;2108724;2298024;9565347;4789341;4778397;5263327;2825009;2438271;775401;159030;620288;390518;185273;206787;275365;97826;177840;9061735;2.3
114;3;2027;18769501;9240168;9529333;4466227;2138053;2327295;9578812;4801556;4789711;5301039;2842695;2456568;789746;160923;628748;392437;186449;208753;283520;101257;184172;9119371;2.3
115;3;2028;18884674;9285800;9598874;4525260;2167123;2356709;9602213;4828355;4803495;5332020;2861723;2474036;801846;163238;637744;395125;187091;210293;295056;104008;191486;9177238;2.3
116;3;2029;19007339;9337987;9669352;4579962;2185795;2387943;9626695;4841480;4805458;5368606;2881169;2488375;811408;165452;646277;397278;187066;211640;304060;108334;196725;9218684;2.3
117;3;2030;19126255;9392753;9733502;4638126;2226555;2404645;9669567;4865008;4826003;5417958;2904049;2513751;821900;167335;654751;399794;188030;213057;315200;111506;201911;9262531;2.3
118;3;2031;19225639;9438969;9786670;4698592;2262876;2428142;9691941;4868091;4849404;5484864;2934471;2543964;833113;169752;664051;402917;188978;214532;322722;115636;207908;9302967;2.3
119;3;2032;19300008;9467691;9832317;4753955;2293632;2454860;9710580;4863241;4867798;5522922;2957075;2562555;844190;172016;673181;406851;190019;217384;331626;117608;214341;9350692;2.3
120;3;2033;19419176;9524579;9894597;4812874;2307524;2480979;9733106;4873051;4871315;5575629;2985191;2590570;856109;174533;682765;409426;191580;220143;339790;120329;220712;9392242;2.3
121;3;2034;19507783;9555957;9951826;4840035;2318864;2509431;9763502;4890230;4876487;5638158;3021929;2619469;867654;177063;692439;412764;192527;222360;351527;124904;226598;9469976;2.3
122;3;2035;19607151;9609407;9997744;4865642;2333635;2524489;9766228;4906623;4874087;5693346;3047492;2645854;878736;179404;701277;416075;193188;224442;361236;127923;233289;9515541;2.3
123;3;2036;19685990;9649192;10036798;4897154;2357272;2539838;9771706;4918319;4873101;5737627;3067709;2667284;889635;181959;710155;419944;194041;226492;368268;130165;237982;9564102;2.3
124;3;2037;19815371;9707044;10108327;4919611;2376044;2548469;9778048;4934476;4873727;5780458;3093367;2684371;900775;184538;719998;424329;194609;228442;375337;132617;242626;9643447;2.3
125;3;2038;19933327;9762304;10171023;4955877;2398681;2567424;9782810;4946210;4881347;5834098;3118142;2708993;912994;186986;729367;427922;195536;230380;384964;135680;247796;9687209;2.3
126;3;2039;20020826;9792455;10228371;4977806;2405217;2593939;9808008;4949325;4912634;5882172;3140677;2723598;923940;189419;738621;431078;196959;232827;390320;137906;253379;9739463;2.3
127;3;2040;20113766;9816927;10296839;5014925;2421232;2609810;9822503;4959859;4928763;5915070;3163697;2742814;935581;191594;746132;434584;198286;235335;401710;140661;261013;9825956;2.3
128;3;2041;20176798;9839662;10337136;5048318;2433129;2628941;9848944;4976945;4932839;5946159;3195635;2768579;946543;193615;753552;436649;198847;238345;411482;144525;266953;9852490;2.3
129;3;2042;20228797;9874419;10354378;5078880;2445134;2635782;9863299;4989450;4934540;5996600;3207116;2786958;956528;195311;761153;439018;198850;241811;422732;147763;273178;9907926;2.3
130;3;2043;20273561;9906400;10367161;5096679;2458046;2647624;9891867;5003610;4942016;6023447;3226731;2804473;966719;198221;769597;442824;198566;244029;428362;150518;277556;9966658;2.3
131;3;2044;20351530;9965763;10385767;5116944;2458593;2657469;9907874;5017333;4956823;6074033;3248773;2825360;976707;200638;775134;444855;199563;246722;437059;153477;283839;9992380;2.3
132;3;2045;20498340;10044218;10454122;5133829;2464134;2663594;9934221;5032686;4972206;6103952;3267501;2839358;983833;202884;783422;446950;200470;248871;440538;155177;285812;10043862;2.3
133;3;2046;20588508;10098388;10490120;5133065;2483404;2667016;9965991;5042199;4993756;6139326;3290144;2855813;994440;205419;792491;449737;201137;252566;450339;158136;292203;10095180;2.3
134;3;2047;20699382;10141352;10558030;5147301;2505412;2665819;10010740;5058969;5018757;6188455;3312235;2878154;1003223;208191;800645;453042;201358;255362;460918;161043;299851;10118446;2.3
135;3;2048;20804005;10180689;10623316;5167940;2518062;2668838;10068700;5082219;5039996;6231346;3332379;2900554;1014820;211256;808600;455828;201391;256141;466220;162949;303271;10176359;2.3
136;3;2049;20930087;10232043;10698044;5185834;2529763;2673223;10118526;5105111;5075312;6274176;3358777;2913816;1026042;214357;815869;458229;201498;256981;469990;164792;305257;10212915;2.3
137;3;2050;21034469;10272631;10761838;5196970;2538868;2680481;10172230;5128529;5108556;6317519;3384324;2925873;1038417;217338;827050;459213;201675;259707;475227;166585;308321;10252809;2.3
138;4;2005;16271513;8047866;8223647;2372220;1082025;1289962;8158543;4087336;4071785;4582145;2467455;2114801;425574;68463;357052;259326;134020;125306;203678;75331;128286;7042043;2.2
139;4;2006;16279629;8047934;8231695;2374831;1081821;1293561;8095141;4056499;4038995;4558642;2454357;2104203;426951;69696;357352;258366;132700;125607;195718;71692;124006;7058636;2.2
140;4;2007;16278996;8044782;8234214;2384738;1086504;1299570;8043915;4029119;4013867;4534974;2441383;2093311;429754;71142;358576;257839;131841;126023;187964;68172;119659;7078880;2.2
141;4;2008;16279312;8041403;8237909;2398245;1092694;1308488;7996216;4005942;3990662;4511045;2429254;2081785;433300;72756;360356;257751;131127;126624;179872;64665;115320;7104317;2.1
142;4;2009;16277449;8038218;8239231;2416336;1100075;1317260;7964239;3988749;3972562;4488101;2417753;2070813;436625;74362;362322;257856;130476;127363;172304;61254;111142;7131297;2.1
143;4;2010;16279044;8037382;8241663;2435272;1108755;1326760;7933186;3974651;3955275;4460976;2404581;2057807;439895;75993;364152;258288;130061;128102;164794;58114;106844;7162579;2.1
144;4;2011;16278252;8034774;8243478;2457413;1118361;1339540;7901093;3957189;3942563;4435548;2391281;2043960;443371;77647;366496;258753;129615;128918;157498;54904;102318;7194136;2.1
145;4;2012;16276767;8031657;8245110;2479942;1127819;1351589;7862754;3940009;3926837;4406344;2377560;2029043;447134;79138;368373;259261;129247;129916;150298;52020;98094;7223443;2.1
146;4;2013;16270792;8028107;8242685;2500927;1137795;1364499;7835536;3928291;3912429;4376128;2362867;2014115;450699;80585;370170;259739;128911;130749;143455;49135;93932;7251843;2.1
147;4;2014;16263093;8024865;8238229;2520337;1145755;1376019;7816678;3915591;3898542;4342892;2345699;1998105;453789;81965;371963;259661;128561;131451;137254;46524;90388;7284190;2.1
148;4;2015;16252720;8015427;8237293;2541068;1153324;1387124;7793725;3903463;3889764;4312165;2329599;1982952;457420;83277;374013;259679;128266;131878;131517;44257;87195;7310561;2.1
