ID;RegioS;Perioden;TotaalWegvoertuigen_1;Personenauto_2;TotaalBedrijfsvoertuigen_3;TotaalBedrijfsmotorvoertuigen_4;Bestelauto_5;VrachtautoExclTrekkerVoorOplegger_6;TrekkerVoorOplegger_7;SpeciaalVoertuig_8;Bus_9;TotaalAanhangwagensEnOpleggers_10;Aanhangwagen_11;Oplegger_12;Motorfiets_13;AlleVoertuigenMetBromfietskenteken_14;Snorfiets_15;Bromfiets_16;Brommobiel_17;OverigeVoertuigenMetBromfietskenteken_18;LandsdeelCode_19;ProvincieCode_20;CoropgebiedCode_21;Gemeentecode_22;Naam_23;GemeenteGrootteklasseCode_24;StedelijkheidVanGemeentenCode_25
2457;Bennebroek;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2458;Bennebroek;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2459;Bennebroek;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2460;Bennebroek;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2461;Bergambacht;2000;4617;3661;689;689;553;53;69;14;0;0;0;0;267;0;0;0;0;0;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2462;Bergambacht;2001;4816;3780;762;762;613;56;78;15;0;0;0;0;274;0;0;0;0;0;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2463;Bergambacht;2002;4905;3838;785;785;623;60;88;14;0;0;0;0;282;0;0;0;0;0;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2464;Bergambacht;2003;5053;3936;815;815;650;61;89;15;0;0;0;0;302;0;0;0;0;0;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2465;Bergambacht;2004;5957;3998;1646;865;701;58;90;16;0;781;662;119;313;0;0;0;0;0;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2466;Bergambacht;2005;6116;4043;1735;898;724;55;102;17;0;837;712;125;338;0;0;0;0;0;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2467;Bergambacht;2006;6359;4105;1916;934;764;54;98;18;0;982;867;115;338;0;0;0;0;0;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2468;Bergambacht;2007;6982;4211;2013;985;778;65;119;23;0;1028;895;133;369;389;105;266;14;4;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2469;Bergambacht;2008;7235;4309;2145;1040;815;66;137;22;0;1105;958;147;400;381;106;256;17;2;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2470;Bergambacht;2009;7556;4453;2265;1111;864;66;152;29;0;1154;989;165;432;406;106;278;20;2;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2471;Bergambacht;2010;7740;4557;2322;1135;882;68;153;32;0;1187;999;188;430;431;120;290;19;2;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2472;Bergambacht;2011;7890;4662;2325;1125;870;68;158;29;0;1200;1009;191;449;454;133;300;14;7;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2473;Bergambacht;2012;8085;4786;2374;1125;874;58;165;28;0;1249;1043;206;454;471;148;305;11;7;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2474;Bergambacht;2013;8065;4794;2353;1079;838;58;153;30;0;1274;1059;215;443;475;160;291;16;8;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2475;Bergambacht;2014;8173;4912;2308;1034;813;55;135;31;0;1274;1060;214;427;526;189;315;17;5;  03  ;  28  ;  28  ;0491  ;Bergambacht                             ;2.0;5.0
2476;Bergambacht;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2477;Bergambacht;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2478;Bergambacht;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2479;Bergambacht;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2480;Bergambacht;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2481;Bergambacht;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2482;Bergambacht;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2483;Bergambacht;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2484;Bergeijk;2000;10373;8023;1573;1573;1265;145;89;54;20;0;0;0;777;0;0;0;0;0;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2485;Bergeijk;2001;10684;8172;1684;1684;1361;142;97;60;24;0;0;0;828;0;0;0;0;0;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2486;Bergeijk;2002;10941;8288;1781;1781;1426;150;113;71;21;0;0;0;872;0;0;0;0;0;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2487;Bergeijk;2003;11205;8485;1796;1796;1476;143;87;68;22;0;0;0;924;0;0;0;0;0;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2488;Bergeijk;2004;12975;8513;3476;1837;1543;139;62;71;22;1639;1553;86;986;0;0;0;0;0;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2489;Bergeijk;2005;13215;8563;3619;1884;1603;128;55;78;20;1735;1648;87;1033;0;0;0;0;0;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2490;Bergeijk;2006;13408;8750;3611;1818;1541;120;53;87;17;1793;1710;83;1047;0;0;0;0;0;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2491;Bergeijk;2007;14966;8921;3723;1809;1489;125;74;102;19;1914;1823;91;1073;1249;415;788;39;7;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2492;Bergeijk;2008;15259;8999;3805;1819;1507;120;80;96;16;1986;1900;86;1114;1341;459;831;43;8;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2493;Bergeijk;2009;15704;9219;3913;1839;1525;116;83;96;19;2074;1975;99;1121;1451;532;866;45;8;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2494;Bergeijk;2010;16001;9318;4006;1875;1561;116;79;101;18;2131;2021;110;1135;1542;597;890;45;10;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2495;Bergeijk;2011;16319;9499;4055;1884;1573;118;79;95;19;2171;2066;105;1118;1647;704;890;43;10;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2496;Bergeijk;2012;16637;9706;4100;1888;1561;121;82;104;20;2212;2104;108;1135;1696;777;863;45;11;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2497;Bergeijk;2013;16929;9872;4142;1891;1569;109;84;113;16;2251;2141;110;1169;1746;838;845;52;11;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2498;Bergeijk;2014;17007;9998;4066;1810;1525;89;75;106;15;2256;2141;115;1161;1782;881;846;44;11;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2499;Bergeijk;2015;17065;10063;4083;1798;1514;84;80;96;24;2285;2154;131;1158;1761;921;788;41;11;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2500;Bergeijk;2016;17227;10190;4122;1790;1503;85;80;96;26;2332;2205;127;1152;1763;912;800;37;14;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2501;Bergeijk;2017;17467;10328;4218;1835;1550;83;85;95;22;2383;2248;135;1161;1760;967;751;27;15;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2502;Bergeijk;2018;17810;10472;4350;1924;1636;78;93;94;23;2426;2275;151;1179;1809;1012;757;24;16;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;5.0
2503;Bergeijk;2019;18213;10743;4423;1974;1683;77;98;95;21;2449;2281;168;1145;1902;1099;758;27;18;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;4.0
2504;Bergeijk;2020;18547;10903;4543;2007;1736;66;92;95;18;2536;2348;188;1161;1940;1118;770;31;21;  04  ;  30  ;  36  ;1724  ;Bergeijk                                ;3.0;4.0
2505;Bergeijk;2021;18939;11129;4618;2045;1775;72;81;98;19;2573;2391;182;1192;2000;1131;815;36;18;    04;    30;    36;  1724;Bergeijk                                ;3.0;4.0
2506;Bergeijk;2022;19382;11303;4801;2107;1837;69;90;92;19;2694;2494;200;1218;2060;1143;866;31;20;      ;  30  ;04    ;      ;24    Bergeijk                          ;;
2507;Bergen (L.);2000;7339;5893;1014;1014;695;98;177;42;2;0;0;0;432;0;0;0;0;0;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2508;Bergen (L.);2001;7512;5996;1069;1069;755;93;176;43;2;0;0;0;447;0;0;0;0;0;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2509;Bergen (L.);2002;7704;6094;1135;1135;822;83;173;55;2;0;0;0;475;0;0;0;0;0;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2510;Bergen (L.);2003;7973;6262;1187;1187;866;79;173;65;4;0;0;0;524;0;0;0;0;0;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2511;Bergen (L.);2004;9115;6271;2294;1257;943;76;161;73;4;1037;857;180;550;0;0;0;0;0;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2512;Bergen (L.);2005;9337;6381;2365;1263;966;59;156;77;5;1102;921;181;591;0;0;0;0;0;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2513;Bergen (L.);2006;9524;6564;2332;1175;899;55;140;76;5;1157;986;171;628;0;0;0;0;0;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2514;Bergen (L.);2007;10485;6670;2379;1143;867;57;135;78;6;1236;1049;187;656;780;184;565;19;12;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2515;Bergen (L.);2008;10777;6766;2511;1156;852;54;154;89;7;1355;1133;222;679;821;191;597;25;8;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2516;Bergen (L.);2009;10917;6878;2494;1133;852;54;137;85;5;1361;1162;199;690;855;199;622;28;6;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2517;Bergen (L.);2010;11064;6954;2511;1145;862;55;133;89;6;1366;1183;183;727;872;200;634;31;7;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2518;Bergen (L.);2011;11300;7074;2583;1146;850;53;148;89;6;1437;1243;194;736;907;215;646;39;7;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2519;Bergen (L.);2012;11413;7182;2577;1139;832;52;157;92;6;1438;1268;170;732;922;253;623;40;6;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2520;Bergen (L.);2013;11449;7235;2550;1091;790;50;154;92;5;1459;1300;159;739;925;282;596;40;7;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2521;Bergen (L.);2014;11510;7288;2576;1085;788;49;154;89;5;1491;1334;157;738;908;302;567;34;5;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2522;Bergen (L.);2015;11579;7299;2643;1107;800;51;167;84;5;1536;1382;154;719;918;334;556;23;5;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2523;Bergen (L.);2016;11709;7377;2695;1113;805;47;176;82;3;1582;1420;162;718;919;349;542;23;5;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2524;Bergen (L.);2017;11882;7516;2754;1136;825;49;181;80;1;1618;1445;173;697;915;362;526;22;5;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2525;Bergen (L.);2018;12136;7643;2832;1155;853;48;185;69;0;1677;1510;167;710;951;401;519;24;7;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2526;Bergen (L.);2019;12321;7803;2810;1125;839;47;168;70;1;1685;1522;163;726;982;433;519;22;8;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2527;Bergen (L.);2020;12574;7914;2852;1144;892;53;127;71;1;1708;1553;155;779;1029;480;524;21;4;  04  ;  31  ;  37  ;0893  ;Bergen (L.)                             ;3.0;5.0
2528;Bergen (L.);2021;12754;8046;2805;1123;908;54;88;72;1;1682;1566;116;801;1102;547;528;23;4;    04;    31;    37;  0893;Bergen (L.)                             ;3.0;5.0
2529;Bergen (L.);2022;12922;8123;2817;1121;915;55;79;71;1;1696;1603;93;821;1161;615;514;30;2;      ;  31  ;04    ;      ;93    Bergen (L.)                       ;;
2530;Bergen (NH.);2000;6849;5810;660;660;576;36;11;37;0;0;0;0;379;0;0;0;0;0;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;3.0;4.0
2531;Bergen (NH.);2001;16072;13124;1876;1876;1615;105;66;89;1;0;0;0;1072;0;0;0;0;0;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2532;Bergen (NH.);2002;16472;13403;1920;1920;1666;107;60;87;0;0;0;0;1149;0;0;0;0;0;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2533;Bergen (NH.);2003;16763;13568;1993;1993;1741;102;46;103;1;0;0;0;1202;0;0;0;0;0;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2534;Bergen (NH.);2004;18435;13726;3467;2058;1784;104;54;116;0;1409;1326;83;1242;0;0;0;0;0;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2535;Bergen (NH.);2005;18861;13930;3632;2117;1823;105;56;133;0;1515;1448;67;1299;0;0;0;0;0;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2536;Bergen (NH.);2006;18989;14076;3580;1982;1726;82;32;142;0;1598;1541;57;1333;0;0;0;0;0;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2537;Bergen (NH.);2007;20902;14290;3553;1895;1627;81;33;154;0;1658;1607;51;1371;1688;717;931;27;13;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2538;Bergen (NH.);2008;21431;14605;3553;1842;1575;83;28;156;0;1711;1668;43;1388;1885;819;1026;27;13;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2539;Bergen (NH.);2009;21876;14758;3591;1828;1542;85;30;171;0;1763;1720;43;1442;2085;944;1100;32;9;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2540;Bergen (NH.);2010;22312;14962;3565;1815;1523;88;32;171;1;1750;1704;46;1482;2303;1105;1155;32;11;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2541;Bergen (NH.);2011;22586;15105;3521;1761;1483;81;23;173;1;1760;1726;34;1508;2452;1225;1185;31;11;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2542;Bergen (NH.);2012;22604;15203;3519;1751;1464;78;26;182;1;1768;1735;33;1491;2391;1236;1108;34;13;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2543;Bergen (NH.);2013;22695;15274;3469;1699;1420;78;26;175;0;1770;1738;32;1493;2459;1329;1090;27;13;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2544;Bergen (NH.);2014;22559;15179;3401;1622;1350;71;25;176;0;1779;1747;32;1501;2478;1352;1084;28;14;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2545;Bergen (NH.);2015;22543;15172;3408;1609;1332;72;25;179;1;1799;1770;29;1477;2486;1397;1049;27;13;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2546;Bergen (NH.);2016;22744;15330;3381;1621;1336;74;26;183;2;1760;1733;27;1476;2557;1457;1055;26;19;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2547;Bergen (NH.);2017;22946;15450;3400;1621;1347;74;26;172;2;1779;1754;25;1490;2606;1473;1081;30;22;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2548;Bergen (NH.);2018;23299;15752;3398;1637;1370;77;24;164;2;1761;1743;18;1505;2644;1521;1067;35;21;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2549;Bergen (NH.);2019;23551;15933;3430;1660;1397;78;27;156;2;1770;1751;19;1506;2682;1580;1056;27;19;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2550;Bergen (NH.);2020;23768;16072;3490;1673;1416;78;28;149;2;1817;1795;22;1528;2678;1624;1009;29;16;  03  ;  27  ;  19  ;0373  ;Bergen (NH.)                            ;4.0;4.0
2551;Bergen (NH.);2021;23855;16235;3504;1671;1405;78;29;156;3;1833;1811;22;1548;2568;1536;989;30;13;    03;    27;    19;  0373;Bergen (NH.)                            ;4.0;4.0
2552;Bergen (NH.);2022;24133;16520;3463;1644;1395;66;28;153;2;1819;1799;20;1572;2578;1539;994;34;11;      ;  27  ;03    ;      ;73    Bergen (NH.)                      ;;
2553;Bergen op Zoom;2000;30018;25329;3047;3047;2207;395;333;77;35;0;0;0;1642;0;0;0;0;0;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2554;Bergen op Zoom;2001;30679;25749;3212;3212;2329;418;346;86;33;0;0;0;1718;0;0;0;0;0;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2555;Bergen op Zoom;2002;30919;25975;3167;3167;2305;395;342;96;29;0;0;0;1777;0;0;0;0;0;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2556;Bergen op Zoom;2003;31976;26752;3301;3301;2432;378;354;112;25;0;0;0;1923;0;0;0;0;0;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2557;Bergen op Zoom;2004;35954;27047;6907;3381;2508;384;335;130;24;3526;2880;646;2000;0;0;0;0;0;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2558;Bergen op Zoom;2005;36719;27303;7357;3454;2583;354;332;153;32;3903;3235;668;2059;0;0;0;0;0;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2559;Bergen op Zoom;2006;37167;27622;7441;3402;2525;339;336;171;31;4039;3348;691;2104;0;0;0;0;0;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2560;Bergen op Zoom;2007;40681;27944;7323;3258;2431;267;360;167;33;4065;3361;704;2196;3218;1717;1391;71;39;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2561;Bergen op Zoom;2008;41363;28281;7503;3274;2435;270;350;184;35;4229;3497;732;2211;3368;1850;1405;70;43;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2562;Bergen op Zoom;2009;42371;28878;7544;3286;2454;260;333;191;48;4258;3537;721;2278;3671;2014;1563;72;22;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2563;Bergen op Zoom;2010;43273;29420;7680;3297;2492;257;314;196;38;4383;3635;748;2254;3919;2162;1664;68;25;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2564;Bergen op Zoom;2011;43954;29900;7661;3262;2432;276;316;207;31;4399;3664;735;2321;4072;2348;1634;69;21;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2565;Bergen op Zoom;2012;44579;30380;7717;3238;2407;273;316;209;33;4479;3742;737;2358;4124;2488;1543;77;16;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2566;Bergen op Zoom;2013;44729;30585;7649;3159;2377;249;294;210;29;4490;3771;719;2319;4176;2593;1493;71;19;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2567;Bergen op Zoom;2014;44701;30604;7552;3093;2303;257;302;194;37;4459;3736;723;2324;4221;2696;1438;69;18;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2568;Bergen op Zoom;2015;44948;30750;7629;3155;2347;258;312;199;39;4474;3725;749;2351;4218;2755;1368;75;20;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2569;Bergen op Zoom;2016;45281;31093;7661;3172;2390;249;302;193;38;4489;3725;764;2328;4199;2786;1316;75;22;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2570;Bergen op Zoom;2017;45797;31435;7803;3247;2443;246;320;200;38;4556;3758;798;2285;4274;2848;1333;75;18;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2571;Bergen op Zoom;2018;46464;31789;8010;3338;2526;252;326;197;37;4672;3789;883;2282;4383;3018;1269;72;24;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2572;Bergen op Zoom;2019;47037;32257;8018;3377;2574;251;312;201;39;4641;3770;871;2307;4455;3109;1247;75;24;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2573;Bergen op Zoom;2020;47735;32771;8097;3441;2646;249;303;195;48;4656;3803;853;2338;4529;3186;1241;81;21;  04  ;  30  ;  33  ;0748  ;Bergen op Zoom                          ;5.0;2.0
2574;Bergen op Zoom;2021;48469;33239;8156;3462;2645;249;306;210;52;4694;3815;879;2426;4648;3295;1253;81;19;    04;    30;    33;  0748;Bergen op Zoom                          ;5.0;2.0
2575;Bergen op Zoom;2022;49279;33852;8108;3474;2726;241;258;207;42;4634;3885;749;2464;4855;3421;1331;86;17;      ;  30  ;04    ;      ;48    Bergen op Zoom                    ;;
2576;Bergh;2000;9813;7856;1182;1182;800;248;92;41;1;0;0;0;775;0;0;0;0;0;  02  ;  25  ;  14  ;0207  ;Bergh                                   ;3.0;5.0
2577;Bergh;2001;10105;8071;1258;1258;861;243;107;46;1;0;0;0;776;0;0;0;0;0;  02  ;  25  ;  14  ;0207  ;Bergh                                   ;3.0;5.0
2578;Bergh;2002;10230;8122;1311;1311;910;241;114;45;1;0;0;0;797;0;0;0;0;0;  02  ;  25  ;  14  ;0207  ;Bergh                                   ;3.0;5.0
2579;Bergh;2003;10436;8256;1362;1362;974;222;110;55;1;0;0;0;818;0;0;0;0;0;  02  ;  25  ;  14  ;0207  ;Bergh                                   ;3.0;5.0
2580;Bergh;2004;11979;8232;2899;1425;1049;204;116;55;1;1474;1146;328;848;0;0;0;0;0;  02  ;  25  ;  14  ;0207  ;Bergh                                   ;3.0;5.0
2581;Bergh;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2582;Bergh;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2583;Bergh;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2584;Bergh;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2585;Bergh;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2586;Bergh;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2587;Bergh;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2588;Bergh;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2589;Bergh;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2590;Bergh;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2591;Bergh;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2592;Bergh;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2593;Bergh;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2594;Bergh;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2595;Bergh;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2596;Bergh;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2597;Bergh;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2598;Bergh;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2599;Bergschenhoek;2000;6891;5447;1091;1091;732;121;197;38;3;0;0;0;353;0;0;0;0;0;  03  ;  28  ;  29  ;0492  ;Bergschenhoek                           ;3.0;4.0
2600;Bergschenhoek;2001;7317;5755;1156;1156;806;102;209;36;3;0;0;0;406;0;0;0;0;0;  03  ;  28  ;  29  ;0492  ;Bergschenhoek                           ;3.0;3.0
2601;Bergschenhoek;2002;7557;5949;1194;1194;844;99;220;28;3;0;0;0;414;0;0;0;0;0;  03  ;  28  ;  29  ;0492  ;Bergschenhoek                           ;3.0;3.0
2602;Bergschenhoek;2003;8715;6906;1295;1295;927;101;235;29;3;0;0;0;514;0;0;0;0;0;  03  ;  28  ;  29  ;0492  ;Bergschenhoek                           ;3.0;3.0
2603;Bergschenhoek;2004;10230;7028;2652;1347;950;109;250;35;3;1305;737;568;550;0;0;0;0;0;  03  ;  28  ;  29  ;0492  ;Bergschenhoek                           ;3.0;3.0
2604;Bergschenhoek;2005;10551;7215;2769;1404;995;110;261;36;2;1365;814;551;567;0;0;0;0;0;  03  ;  28  ;  29  ;0492  ;Bergschenhoek                           ;3.0;3.0
2605;Bergschenhoek;2006;10947;7480;2863;1446;1004;116;285;38;3;1417;841;576;604;0;0;0;0;0;  03  ;  28  ;  29  ;0492  ;Bergschenhoek                           ;3.0;3.0
2606;Bergschenhoek;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2607;Bergschenhoek;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
