ID;LeeftijdReferentiepersoon;Kindertal;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;ZonderKinderen_4;MetKinderen_5;TotaalNietGehuwdeParen_6;ZonderKinderen_7;MetKinderen_8;TotaalGehuwdeParen_9;ZonderKinderen_10;MetKinderen_11;Eenouderhuishouden_12;OverigHuishouden_13
41;10000;Geen kinderen;1972;1746;726.0;1020;1020.0;;51;51.0;;909;909.0;;;59.0
42;10000;Geen kinderen;1973;1814;767.0;1047;1047.0;;56;56.0;;934;934.0;;;57.0
43;10000;Geen kinderen;1974;1881;807.0;1074;1074.0;;60;60.0;;958;958.0;;;56.0
44;10000;Geen kinderen;1975;1951;850.0;1101;1101.0;;66;66.0;;981;981.0;;;54.0
45;10000;Geen kinderen;1976;2027;895.0;1132;1132.0;;74;74.0;;1005;1005.0;;;53.0
46;10000;Geen kinderen;1977;2100;941.0;1159;1159.0;;83;83.0;;1024;1024.0;;;51.0
47;10000;Geen kinderen;1978;2179;993.0;1187;1187.0;;94;94.0;;1043;1043.0;;;50.0
48;10000;Geen kinderen;1979;2264;1050.0;1214;1214.0;;105;105.0;;1060;1060.0;;;49.0
49;10000;Geen kinderen;1980;2356;1114.0;1242;1242.0;;117;117.0;;1076;1076.0;;;49.0
50;10000;Geen kinderen;1981;2454;1184.0;1271;1271.0;;132;132.0;;1090;1090.0;;;49.0
51;10000;Geen kinderen;1982;2551;1256.0;1295;1295.0;;148;148.0;;1098;1098.0;;;49.0
52;10000;Geen kinderen;1983;2648;1329.0;1319;1319.0;;165;165.0;;1104;1104.0;;;50.0
53;10000;Geen kinderen;1984;2748;1403.0;1345;1345.0;;183;183.0;;1110;1110.0;;;52.0
54;10000;Geen kinderen;1985;2853;1477.0;1375;1375.0;;202;202.0;;1121;1121.0;;;53.0
55;10000;Geen kinderen;1986;2965;1551.0;1414;1414.0;;222;222.0;;1139;1139.0;;;53.0
56;10000;Geen kinderen;1987;3079;1620.0;1459;1459.0;;243;243.0;;1163;1163.0;;;53.0
57;10000;Geen kinderen;1988;3200;1689.0;1511;1511.0;;265;265.0;;1193;1193.0;;;53.0
58;10000;Geen kinderen;1989;3320;1752.0;1568;1568.0;;289;289.0;;1227;1227.0;;;52.0
59;10000;Geen kinderen;1990;3441;1813.0;1628;1628.0;;312;312.0;;1266;1266.0;;;50.0
60;10000;Geen kinderen;1991;3564;1872.0;1692;1692.0;;338;338.0;;1306;1306.0;;;48.0
61;10000;Geen kinderen;1992;3680;1930.0;1750;1750.0;;361;361.0;;1343;1343.0;;;46.0
62;10000;Geen kinderen;1993;3785;1982.0;1803;1803.0;;383;383.0;;1375;1375.0;;;44.0
63;10000;Geen kinderen;1994;3882;2032.0;1849;1849.0;;407;407.0;;1401;1401.0;;;42.0
64;10000;Geen kinderen;1995;3974;2079.0;1895;1895.0;;431;431.0;;1423;1423.0;;;40.0
65;10000;Geen kinderen;1996;4048;2118.0;1930;1930.0;;454;454.0;;1437;1437.0;;;39.0
66;10000;Geen kinderen;1997;4123;2155.0;1968;1968.0;;474;474.0;;1456;1456.0;;;38.0
67;10000;Geen kinderen;1998;4199;2192.0;2006;2006.0;;490;490.0;;1478;1478.0;;;38.0
68;10000;Geen kinderen;1999;4273;2230.0;2043;2043.0;;502;502.0;;1503;1503.0;;;39.0
69;10000;Geen kinderen;2000;4332;2264.0;2068;2068.0;;508;508.0;;1520;1520.0;;;40.0
70;10000;Geen kinderen;2001;4383;2299.0;2084;2084.0;;512;512.0;;1530;1530.0;;;41.0
71;10000;Geen kinderen;2002;4432;2338.0;2095;2095.0;;515;515.0;;1538;1538.0;;;42.0
72;10000;Geen kinderen;2003;4478;2373.0;2106;2106.0;;515;515.0;;1548;1548.0;;;42.0
73;10000;Geen kinderen;2004;4521;2406.0;2114;2114.0;;514;514.0;;1557;1557.0;;;43.0
74;10000;Geen kinderen;2005;4562;2439.0;2123;2123.0;;515;515.0;;1565;1565.0;;;43.0
75;10000;Geen kinderen;2006;4608;2475.0;2133;2133.0;;517;517.0;;1573;1573.0;;;44.0
76;10000;Geen kinderen;2007;4656;2511.0;2145;2145.0;;517;517.0;;1584;1584.0;;;44.0
77;10000;Geen kinderen;2008;4717;2559.0;2158;2158.0;;517;517.0;;1596;1596.0;;;45.0
78;10000;Geen kinderen;2009;4788;2618.0;2171;2171.0;;516;516.0;;1609;1609.0;;;46.0
79;10000;Geen kinderen;2010;4863;2683.0;2180;2180.0;;512;512.0;;1622;1622.0;;;46.0
80;10000;Eén kind;1971;774;;774;;774.0;7;;7.0;656;;656.0;110.0;
81;10000;Eén kind;1972;792;;792;;792.0;10;;10.0;669;;669.0;113.0;
82;10000;Eén kind;1973;808;;808;;808.0;12;;12.0;680;;680.0;116.0;
83;10000;Eén kind;1974;822;;822;;822.0;13;;13.0;690;;690.0;118.0;
84;10000;Eén kind;1975;835;;835;;835.0;15;;15.0;699;;699.0;121.0;
85;10000;Eén kind;1976;847;;847;;847.0;16;;16.0;708;;708.0;123.0;
86;10000;Eén kind;1977;856;;856;;856.0;17;;17.0;713;;713.0;126.0;
87;10000;Eén kind;1978;867;;867;;867.0;18;;18.0;719;;719.0;130.0;
88;10000;Eén kind;1979;879;;879;;879.0;20;;20.0;724;;724.0;135.0;
89;10000;Eén kind;1980;893;;893;;893.0;21;;21.0;730;;730.0;142.0;
90;10000;Eén kind;1981;908;;908;;908.0;22;;22.0;736;;736.0;150.0;
91;10000;Eén kind;1982;921;;921;;921.0;23;;23.0;739;;739.0;159.0;
92;10000;Eén kind;1983;934;;934;;934.0;24;;24.0;742;;742.0;169.0;
93;10000;Eén kind;1984;950;;950;;950.0;24;;24.0;748;;748.0;178.0;
94;10000;Eén kind;1985;966;;966;;966.0;25;;25.0;754;;754.0;187.0;
95;10000;Eén kind;1986;980;;980;;980.0;27;;27.0;757;;757.0;195.0;
96;10000;Eén kind;1987;991;;991;;991.0;29;;29.0;760;;760.0;202.0;
97;10000;Eén kind;1988;1005;;1005;;1005.0;32;;32.0;763;;763.0;209.0;
98;10000;Eén kind;1989;1014;;1014;;1014.0;35;;35.0;764;;764.0;215.0;
99;10000;Eén kind;1990;1021;;1021;;1021.0;38;;38.0;764;;764.0;218.0;
100;10000;Eén kind;1991;1028;;1028;;1028.0;41;;41.0;766;;766.0;221.0;
101;10000;Eén kind;1992;1033;;1033;;1033.0;45;;45.0;767;;767.0;221.0;
102;10000;Eén kind;1993;1033;;1033;;1033.0;50;;50.0;762;;762.0;221.0;
103;10000;Eén kind;1994;1026;;1026;;1026.0;56;;56.0;748;;748.0;222.0;
104;10000;Eén kind;1995;1014;;1014;;1014.0;61;;61.0;731;;731.0;222.0;
105;10000;Eén kind;1996;1004;;1004;;1004.0;66;;66.0;716;;716.0;222.0;
106;10000;Eén kind;1997;998;;998;;998.0;72;;72.0;702;;702.0;223.0;
107;10000;Eén kind;1998;995;;995;;995.0;79;;79.0;692;;692.0;224.0;
108;10000;Eén kind;1999;996;;996;;996.0;86;;86.0;683;;683.0;226.0;
109;10000;Eén kind;2000;998;;998;;998.0;94;;94.0;674;;674.0;230.0;
110;10000;Eén kind;2001;1004;;1004;;1004.0;102;;102.0;666;;666.0;236.0;
111;10000;Eén kind;2002;1010;;1010;;1010.0;110;;110.0;656;;656.0;243.0;
112;10000;Eén kind;2003;1013;;1013;;1013.0;118;;118.0;645;;645.0;250.0;
113;10000;Eén kind;2004;1016;;1016;;1016.0;125;;125.0;635;;635.0;256.0;
114;10000;Eén kind;2005;1018;;1018;;1018.0;132;;132.0;625;;625.0;262.0;
115;10000;Eén kind;2006;1019;;1019;;1019.0;138;;138.0;615;;615.0;267.0;
116;10000;Eén kind;2007;1019;;1019;;1019.0;143;;143.0;604;;604.0;271.0;
117;10000;Eén kind;2008;1021;;1021;;1021.0;149;;149.0;595;;595.0;277.0;
118;10000;Eén kind;2009;1028;;1028;;1028.0;154;;154.0;589;;589.0;285.0;
119;10000;Eén kind;2010;1037;;1037;;1037.0;159;;159.0;584;;584.0;294.0;
120;10000;Twee kinderen;1971;782;;782;;782.0;4;;4.0;729;;729.0;49.0;
121;10000;Twee kinderen;1972;815;;815;;815.0;5;;5.0;761;;761.0;49.0;
122;10000;Twee kinderen;1973;848;;848;;848.0;6;;6.0;793;;793.0;49.0;
123;10000;Twee kinderen;1974;881;;881;;881.0;7;;7.0;824;;824.0;49.0;
124;10000;Twee kinderen;1975;915;;915;;915.0;8;;8.0;856;;856.0;51.0;
125;10000;Twee kinderen;1976;952;;952;;952.0;8;;8.0;889;;889.0;54.0;
126;10000;Twee kinderen;1977;984;;984;;984.0;9;;9.0;918;;918.0;57.0;
127;10000;Twee kinderen;1978;1014;;1014;;1014.0;9;;9.0;945;;945.0;60.0;
128;10000;Twee kinderen;1979;1042;;1042;;1042.0;9;;9.0;969;;969.0;64.0;
129;10000;Twee kinderen;1980;1068;;1068;;1068.0;9;;9.0;991;;991.0;68.0;
130;10000;Twee kinderen;1981;1092;;1092;;1092.0;9;;9.0;1010;;1010.0;73.0;
131;10000;Twee kinderen;1982;1111;;1111;;1111.0;9;;9.0;1022;;1022.0;80.0;
132;10000;Twee kinderen;1983;1123;;1123;;1123.0;9;;9.0;1027;;1027.0;87.0;
133;10000;Twee kinderen;1984;1124;;1124;;1124.0;9;;9.0;1022;;1022.0;93.0;
134;10000;Twee kinderen;1985;1120;;1120;;1120.0;10;;10.0;1013;;1013.0;97.0;
135;10000;Twee kinderen;1986;1115;;1115;;1115.0;11;;11.0;1004;;1004.0;100.0;
136;10000;Twee kinderen;1987;1108;;1108;;1108.0;13;;13.0;995;;995.0;101.0;
137;10000;Twee kinderen;1988;1099;;1099;;1099.0;15;;15.0;984;;984.0;101.0;
138;10000;Twee kinderen;1989;1087;;1087;;1087.0;17;;17.0;971;;971.0;99.0;
139;10000;Twee kinderen;1990;1072;;1072;;1072.0;19;;19.0;955;;955.0;98.0;
140;10000;Twee kinderen;1991;1059;;1059;;1059.0;21;;21.0;941;;941.0;97.0;
141;10000;Twee kinderen;1992;1040;;1040;;1040.0;24;;24.0;920;;920.0;96.0;
142;10000;Twee kinderen;1993;1028;;1028;;1028.0;28;;28.0;904;;904.0;96.0;
143;10000;Twee kinderen;1994;1029;;1029;;1029.0;32;;32.0;900;;900.0;97.0;
144;10000;Twee kinderen;1995;1027;;1027;;1027.0;35;;35.0;891;;891.0;101.0;
145;10000;Twee kinderen;1996;1025;;1025;;1025.0;39;;39.0;881;;881.0;104.0;
146;10000;Twee kinderen;1997;1021;;1021;;1021.0;43;;43.0;872;;872.0;106.0;
147;10000;Twee kinderen;1998;1018;;1018;;1018.0;47;;47.0;863;;863.0;108.0;
148;10000;Twee kinderen;1999;1017;;1017;;1017.0;52;;52.0;855;;855.0;109.0;
149;10000;Twee kinderen;2000;1021;;1021;;1021.0;58;;58.0;852;;852.0;112.0;
150;10000;Twee kinderen;2001;1032;;1032;;1032.0;64;;64.0;852;;852.0;116.0;
151;10000;Twee kinderen;2002;1044;;1044;;1044.0;72;;72.0;852;;852.0;120.0;
152;10000;Twee kinderen;2003;1053;;1053;;1053.0;80;;80.0;848;;848.0;125.0;
153;10000;Twee kinderen;2004;1061;;1061;;1061.0;89;;89.0;843;;843.0;129.0;
154;10000;Twee kinderen;2005;1066;;1066;;1066.0;98;;98.0;836;;836.0;133.0;
155;10000;Twee kinderen;2006;1067;;1067;;1067.0;106;;106.0;826;;826.0;135.0;
156;10000;Twee kinderen;2007;1070;;1070;;1070.0;115;;115.0;817;;817.0;137.0;
157;10000;Twee kinderen;2008;1071;;1071;;1071.0;124;;124.0;808;;808.0;139.0;
158;10000;Twee kinderen;2009;1073;;1073;;1073.0;132;;132.0;800;;800.0;141.0;
159;10000;Twee kinderen;2010;1075;;1075;;1075.0;140;;140.0;791;;791.0;144.0;
160;10000;Drie kinderen;1971;410;;410;;410.0;2;;2.0;387;;387.0;22.0;
161;10000;Drie kinderen;1972;411;;411;;411.0;2;;2.0;386;;386.0;22.0;
162;10000;Drie kinderen;1973;410;;410;;410.0;3;;3.0;385;;385.0;22.0;
163;10000;Drie kinderen;1974;409;;409;;409.0;3;;3.0;383;;383.0;23.0;
164;10000;Drie kinderen;1975;407;;407;;407.0;3;;3.0;380;;380.0;24.0;
165;10000;Drie kinderen;1976;404;;404;;404.0;4;;4.0;376;;376.0;24.0;
166;10000;Drie kinderen;1977;399;;399;;399.0;4;;4.0;370;;370.0;25.0;
167;10000;Drie kinderen;1978;395;;395;;395.0;4;;4.0;365;;365.0;26.0;
168;10000;Drie kinderen;1979;390;;390;;390.0;4;;4.0;359;;359.0;26.0;
169;10000;Drie kinderen;1980;385;;385;;385.0;5;;5.0;354;;354.0;27.0;
170;10000;Drie kinderen;1981;380;;380;;380.0;5;;5.0;348;;348.0;27.0;
171;10000;Drie kinderen;1982;374;;374;;374.0;5;;5.0;341;;341.0;28.0;
172;10000;Drie kinderen;1983;367;;367;;367.0;5;;5.0;334;;334.0;28.0;
173;10000;Drie kinderen;1984;360;;360;;360.0;5;;5.0;326;;326.0;28.0;
174;10000;Drie kinderen;1985;354;;354;;354.0;5;;5.0;321;;321.0;27.0;
175;10000;Drie kinderen;1986;350;;350;;350.0;6;;6.0;318;;318.0;27.0;
176;10000;Drie kinderen;1987;348;;348;;348.0;6;;6.0;315;;315.0;26.0;
177;10000;Drie kinderen;1988;344;;344;;344.0;6;;6.0;312;;312.0;25.0;
178;10000;Drie kinderen;1989;340;;340;;340.0;6;;6.0;309;;309.0;24.0;
179;10000;Drie kinderen;1990;336;;336;;336.0;6;;6.0;306;;306.0;24.0;
180;10000;Drie kinderen;1991;334;;334;;334.0;7;;7.0;304;;304.0;24.0;
181;10000;Drie kinderen;1992;333;;333;;333.0;7;;7.0;302;;302.0;24.0;
182;10000;Drie kinderen;1993;332;;332;;332.0;7;;7.0;300;;300.0;25.0;
183;10000;Drie kinderen;1994;332;;332;;332.0;8;;8.0;298;;298.0;26.0;
184;10000;Drie kinderen;1995;332;;332;;332.0;9;;9.0;297;;297.0;27.0;
185;10000;Drie kinderen;1996;333;;333;;333.0;10;;10.0;296;;296.0;27.0;
186;10000;Drie kinderen;1997;335;;335;;335.0;10;;10.0;296;;296.0;28.0;
187;10000;Drie kinderen;1998;336;;336;;336.0;11;;11.0;296;;296.0;29.0;
188;10000;Drie kinderen;1999;338;;338;;338.0;12;;12.0;297;;297.0;29.0;
189;10000;Drie kinderen;2000;340;;340;;340.0;14;;14.0;297;;297.0;30.0;
190;10000;Drie kinderen;2001;343;;343;;343.0;15;;15.0;297;;297.0;31.0;
191;10000;Drie kinderen;2002;345;;345;;345.0;16;;16.0;296;;296.0;32.0;
192;10000;Drie kinderen;2003;345;;345;;345.0;18;;18.0;294;;294.0;33.0;
193;10000;Drie kinderen;2004;345;;345;;345.0;20;;20.0;292;;292.0;34.0;
194;10000;Drie kinderen;2005;345;;345;;345.0;21;;21.0;289;;289.0;35.0;
195;10000;Drie kinderen;2006;343;;343;;343.0;23;;23.0;285;;285.0;35.0;
196;10000;Drie kinderen;2007;340;;340;;340.0;25;;25.0;280;;280.0;35.0;
197;10000;Drie kinderen;2008;337;;337;;337.0;27;;27.0;275;;275.0;35.0;
198;10000;Drie kinderen;2009;335;;335;;335.0;29;;29.0;271;;271.0;35.0;
199;10000;Drie kinderen;2010;333;;333;;333.0;31;;31.0;267;;267.0;36.0;
200;10000;Vier kinderen;1971;190;;190;;190.0;1;;1.0;180;;180.0;10.0;
201;10000;Vier kinderen;1972;185;;185;;185.0;1;;1.0;175;;175.0;10.0;
202;10000;Vier kinderen;1973;179;;179;;179.0;1;;1.0;169;;169.0;10.0;
203;10000;Vier kinderen;1974;174;;174;;174.0;1;;1.0;163;;163.0;10.0;
204;10000;Vier kinderen;1975;167;;167;;167.0;1;;1.0;157;;157.0;9.0;
205;10000;Vier kinderen;1976;161;;161;;161.0;1;;1.0;151;;151.0;9.0;
206;10000;Vier kinderen;1977;154;;154;;154.0;1;;1.0;144;;144.0;9.0;
207;10000;Vier kinderen;1978;147;;147;;147.0;1;;1.0;137;;137.0;9.0;
208;10000;Vier kinderen;1979;140;;140;;140.0;1;;1.0;130;;130.0;9.0;
209;10000;Vier kinderen;1980;133;;133;;133.0;1;;1.0;123;;123.0;9.0;
210;10000;Vier kinderen;1981;125;;125;;125.0;1;;1.0;115;;115.0;9.0;
211;10000;Vier kinderen;1982;117;;117;;117.0;1;;1.0;108;;108.0;8.0;
212;10000;Vier kinderen;1983;109;;109;;109.0;1;;1.0;100;;100.0;8.0;
213;10000;Vier kinderen;1984;101;;101;;101.0;1;;1.0;92;;92.0;8.0;
214;10000;Vier kinderen;1985;95;;95;;95.0;1;;1.0;86;;86.0;7.0;
215;10000;Vier kinderen;1986;90;;90;;90.0;1;;1.0;82;;82.0;7.0;
216;10000;Vier kinderen;1987;87;;87;;87.0;1;;1.0;78;;78.0;7.0;
217;10000;Vier kinderen;1988;83;;83;;83.0;2;;2.0;75;;75.0;7.0;
218;10000;Vier kinderen;1989;81;;81;;81.0;2;;2.0;73;;73.0;6.0;
219;10000;Vier kinderen;1990;79;;79;;79.0;2;;2.0;72;;72.0;6.0;
220;10000;Vier kinderen;1991;79;;79;;79.0;2;;2.0;71;;71.0;6.0;
221;10000;Vier kinderen;1992;78;;78;;78.0;2;;2.0;71;;71.0;6.0;
222;10000;Vier kinderen;1993;79;;79;;79.0;2;;2.0;71;;71.0;6.0;
223;10000;Vier kinderen;1994;78;;78;;78.0;2;;2.0;70;;70.0;6.0;
224;10000;Vier kinderen;1995;78;;78;;78.0;2;;2.0;69;;69.0;6.0;
225;10000;Vier kinderen;1996;77;;77;;77.0;2;;2.0;69;;69.0;6.0;
226;10000;Vier kinderen;1997;77;;77;;77.0;2;;2.0;68;;68.0;7.0;
227;10000;Vier kinderen;1998;78;;78;;78.0;3;;3.0;68;;68.0;7.0;
228;10000;Vier kinderen;1999;78;;78;;78.0;3;;3.0;68;;68.0;7.0;
229;10000;Vier kinderen;2000;78;;78;;78.0;3;;3.0;68;;68.0;7.0;
230;10000;Vier kinderen;2001;78;;78;;78.0;3;;3.0;68;;68.0;7.0;
231;10000;Vier kinderen;2002;78;;78;;78.0;3;;3.0;67;;67.0;8.0;
232;10000;Vier kinderen;2003;77;;77;;77.0;3;;3.0;66;;66.0;8.0;
233;10000;Vier kinderen;2004;76;;76;;76.0;4;;4.0;65;;65.0;8.0;
234;10000;Vier kinderen;2005;75;;75;;75.0;4;;4.0;63;;63.0;8.0;
235;10000;Vier kinderen;2006;73;;73;;73.0;4;;4.0;62;;62.0;8.0;
236;10000;Vier kinderen;2007;72;;72;;72.0;4;;4.0;60;;60.0;8.0;
237;10000;Vier kinderen;2008;70;;70;;70.0;4;;4.0;58;;58.0;7.0;
238;10000;Vier kinderen;2009;69;;69;;69.0;4;;4.0;57;;57.0;7.0;
239;10000;Vier kinderen;2010;68;;68;;68.0;5;;5.0;56;;56.0;7.0;
240;10000;Vijf of meer kinderen;1971;170;;170;;170.0;1;;1.0;161;;161.0;9.0;
241;10000;Vijf of meer kinderen;1972;156;;156;;156.0;1;;1.0;147;;147.0;8.0;
242;10000;Vijf of meer kinderen;1973;142;;142;;142.0;1;;1.0;134;;134.0;8.0;
243;10000;Vijf of meer kinderen;1974;129;;129;;129.0;1;;1.0;121;;121.0;7.0;
244;10000;Vijf of meer kinderen;1975;117;;117;;117.0;1;;1.0;109;;109.0;7.0;
245;10000;Vijf of meer kinderen;1976;106;;106;;106.0;1;;1.0;100;;100.0;6.0;
246;10000;Vijf of meer kinderen;1977;97;;97;;97.0;1;;1.0;91;;91.0;6.0;
247;10000;Vijf of meer kinderen;1978;87;;87;;87.0;1;;1.0;81;;81.0;5.0;
248;10000;Vijf of meer kinderen;1979;78;;78;;78.0;1;;1.0;73;;73.0;5.0;
249;10000;Vijf of meer kinderen;1980;69;;69;;69.0;1;;1.0;65;;65.0;4.0;
250;10000;Vijf of meer kinderen;1981;62;;62;;62.0;1;;1.0;58;;58.0;4.0;
251;10000;Vijf of meer kinderen;1982;57;;57;;57.0;1;;1.0;53;;53.0;3.0;
252;10000;Vijf of meer kinderen;1983;52;;52;;52.0;1;;1.0;48;;48.0;3.0;
253;10000;Vijf of meer kinderen;1984;47;;47;;47.0;0;;0.0;44;;44.0;2.0;
254;10000;Vijf of meer kinderen;1985;43;;43;;43.0;0;;0.0;41;;41.0;2.0;
255;10000;Vijf of meer kinderen;1986;39;;39;;39.0;0;;0.0;37;;37.0;2.0;
256;10000;Vijf of meer kinderen;1987;36;;36;;36.0;0;;0.0;34;;34.0;1.0;
257;10000;Vijf of meer kinderen;1988;32;;32;;32.0;1;;1.0;31;;31.0;1.0;
258;10000;Vijf of meer kinderen;1989;30;;30;;30.0;1;;1.0;29;;29.0;1.0;
259;10000;Vijf of meer kinderen;1990;29;;29;;29.0;1;;1.0;28;;28.0;1.0;
260;10000;Vijf of meer kinderen;1991;28;;28;;28.0;1;;1.0;26;;26.0;1.0;
261;10000;Vijf of meer kinderen;1992;33;;33;;33.0;1;;1.0;31;;31.0;1.0;
262;10000;Vijf of meer kinderen;1993;34;;34;;34.0;1;;1.0;32;;32.0;2.0;
263;10000;Vijf of meer kinderen;1994;32;;32;;32.0;1;;1.0;29;;29.0;2.0;
264;10000;Vijf of meer kinderen;1995;31;;31;;31.0;1;;1.0;28;;28.0;2.0;
265;10000;Vijf of meer kinderen;1996;31;;31;;31.0;1;;1.0;28;;28.0;2.0;
266;10000;Vijf of meer kinderen;1997;30;;30;;30.0;1;;1.0;27;;27.0;2.0;
267;10000;Vijf of meer kinderen;1998;30;;30;;30.0;1;;1.0;27;;27.0;2.0;
268;10000;Vijf of meer kinderen;1999;29;;29;;29.0;1;;1.0;26;;26.0;2.0;
269;10000;Vijf of meer kinderen;2000;29;;29;;29.0;1;;1.0;25;;25.0;2.0;
270;10000;Vijf of meer kinderen;2001;28;;28;;28.0;1;;1.0;25;;25.0;2.0;
271;10000;Vijf of meer kinderen;2002;28;;28;;28.0;1;;1.0;24;;24.0;2.0;
