ID;WijkenEnBuurten;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Werkloosheidsuitkering_5;Bijstandsuitkering_6;Arbeidsongeschiktheidsuitkering_7;AOWUitkering_8;Werkloosheidsuitkering_9;Bijstandsuitkering_10;Arbeidsongeschiktheidsuitkering_11;AOWUitkering_12;InwonersVanaf15Jaar_13;InwonersVanaf15JrTotAOWLeeftijd_14;InwonersVanafDeAOWLeeftijd_15
13;Aa en Hunze;2020 juni;Aa en Hunze                             ;Gemeente;GM1680    ;;320.0;370.0;1090.0;6230.0;1.0;2.0;5.0;28.0;21960.0;15740.0;6230.0
14;Aa en Hunze;2020 september;Aa en Hunze                             ;Gemeente;GM1680    ;;310.0;360.0;1090.0;6290.0;1.0;2.0;5.0;29.0;21990.0;15700.0;6300.0
15;Aa en Hunze;2020 december;Aa en Hunze                             ;Gemeente;GM1680    ;;300.0;360.0;1080.0;6320.0;1.0;2.0;5.0;29.0;22020.0;15690.0;6330.0
16;Wijk 00 Annen;2020 maart;Aa en Hunze                             ;Wijk    ;WK168000  ;1.0;50.0;30.0;110.0;860.0;2.0;1.0;4.0;28.0;3050.0;2190.0;860.0
17;Wijk 00 Annen;2020 juni;Aa en Hunze                             ;Wijk    ;WK168000  ;1.0;40.0;30.0;110.0;860.0;1.0;1.0;4.0;28.0;3060.0;2210.0;860.0
18;Wijk 00 Annen;2020 september;Aa en Hunze                             ;Wijk    ;WK168000  ;1.0;50.0;30.0;110.0;870.0;2.0;1.0;4.0;28.0;3070.0;2200.0;870.0
19;Wijk 00 Annen;2020 december;Aa en Hunze                             ;Wijk    ;WK168000  ;1.0;40.0;30.0;110.0;880.0;1.0;1.0;4.0;29.0;3070.0;2200.0;880.0
20;Annen;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800000;1.0;50.0;30.0;110.0;820.0;2.0;1.0;4.0;28.0;2910.0;2090.0;820.0
21;Annen;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800000;1.0;40.0;30.0;110.0;820.0;1.0;1.0;4.0;28.0;2930.0;2110.0;820.0
22;Annen;2020 september;Aa en Hunze                             ;Buurt   ;BU16800000;1.0;50.0;30.0;110.0;830.0;2.0;1.0;4.0;28.0;2930.0;2100.0;830.0
23;Annen;2020 december;Aa en Hunze                             ;Buurt   ;BU16800000;1.0;40.0;30.0;110.0;840.0;1.0;1.0;4.0;29.0;2930.0;2100.0;840.0
24;Verspreide huizen Annen;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800009;1.0;0.0;0.0;10.0;40.0;1.0;2.0;4.0;28.0;140.0;100.0;40.0
25;Verspreide huizen Annen;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800009;1.0;0.0;0.0;10.0;40.0;1.0;2.0;4.0;28.0;140.0;100.0;40.0
26;Verspreide huizen Annen;2020 september;Aa en Hunze                             ;Buurt   ;BU16800009;1.0;0.0;0.0;0.0;40.0;2.0;2.0;3.0;29.0;140.0;100.0;40.0
27;Verspreide huizen Annen;2020 december;Aa en Hunze                             ;Buurt   ;BU16800009;1.0;0.0;0.0;10.0;40.0;1.0;2.0;4.0;30.0;140.0;100.0;40.0
28;Wijk 01 Eext;2020 maart;Aa en Hunze                             ;Wijk    ;WK168001  ;1.0;20.0;20.0;40.0;280.0;2.0;2.0;4.0;23.0;1230.0;950.0;280.0
29;Wijk 01 Eext;2020 juni;Aa en Hunze                             ;Wijk    ;WK168001  ;1.0;20.0;20.0;40.0;290.0;2.0;2.0;3.0;23.0;1240.0;960.0;290.0
30;Wijk 01 Eext;2020 september;Aa en Hunze                             ;Wijk    ;WK168001  ;1.0;20.0;20.0;40.0;290.0;2.0;2.0;3.0;23.0;1230.0;940.0;290.0
31;Wijk 01 Eext;2020 december;Aa en Hunze                             ;Wijk    ;WK168001  ;1.0;20.0;20.0;40.0;290.0;2.0;2.0;4.0;23.0;1240.0;950.0;290.0
32;Eext;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800100;1.0;20.0;20.0;40.0;240.0;2.0;2.0;3.0;22.0;1060.0;830.0;240.0
33;Eext;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800100;1.0;20.0;20.0;30.0;240.0;2.0;2.0;3.0;22.0;1080.0;840.0;240.0
34;Eext;2020 september;Aa en Hunze                             ;Buurt   ;BU16800100;1.0;20.0;20.0;30.0;240.0;2.0;2.0;3.0;22.0;1070.0;830.0;240.0
35;Eext;2020 december;Aa en Hunze                             ;Buurt   ;BU16800100;1.0;20.0;20.0;40.0;240.0;2.0;2.0;3.0;22.0;1080.0;840.0;240.0
36;Verspreide huizen Eext;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800109;1.0;0.0;0.0;10.0;50.0;1.0;1.0;5.0;28.0;160.0;120.0;50.0
37;Verspreide huizen Eext;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800109;1.0;0.0;0.0;10.0;50.0;2.0;1.0;5.0;29.0;160.0;120.0;50.0
38;Verspreide huizen Eext;2020 september;Aa en Hunze                             ;Buurt   ;BU16800109;1.0;0.0;0.0;10.0;50.0;1.0;1.0;5.0;31.0;160.0;110.0;50.0
39;Verspreide huizen Eext;2020 december;Aa en Hunze                             ;Buurt   ;BU16800109;1.0;0.0;0.0;10.0;50.0;2.0;1.0;5.0;31.0;160.0;110.0;50.0
40;Wijk 02 Anloo;2020 maart;Aa en Hunze                             ;Wijk    ;WK168002  ;1.0;10.0;10.0;20.0;100.0;3.0;3.0;5.0;27.0;360.0;260.0;100.0
41;Wijk 02 Anloo;2020 juni;Aa en Hunze                             ;Wijk    ;WK168002  ;1.0;10.0;10.0;10.0;90.0;2.0;2.0;4.0;27.0;340.0;250.0;90.0
42;Wijk 02 Anloo;2020 september;Aa en Hunze                             ;Wijk    ;WK168002  ;1.0;10.0;10.0;20.0;90.0;2.0;2.0;5.0;28.0;340.0;240.0;90.0
43;Wijk 02 Anloo;2020 december;Aa en Hunze                             ;Wijk    ;WK168002  ;1.0;10.0;10.0;20.0;90.0;2.0;2.0;5.0;27.0;330.0;240.0;90.0
44;Anloo;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800200;1.0;10.0;10.0;10.0;80.0;2.0;2.0;5.0;30.0;280.0;200.0;80.0
45;Anloo;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800200;1.0;10.0;10.0;10.0;80.0;3.0;2.0;4.0;29.0;280.0;200.0;80.0
46;Anloo;2020 september;Aa en Hunze                             ;Buurt   ;BU16800200;1.0;10.0;10.0;10.0;80.0;3.0;2.0;5.0;29.0;280.0;200.0;80.0
47;Anloo;2020 december;Aa en Hunze                             ;Buurt   ;BU16800200;1.0;10.0;10.0;10.0;80.0;2.0;2.0;5.0;28.0;270.0;200.0;80.0
48;Verspreide huizen Anloo;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800209;1.0;0.0;10.0;10.0;10.0;4.0;6.0;6.0;18.0;80.0;70.0;10.0
49;Verspreide huizen Anloo;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800209;1.0;0.0;0.0;0.0;10.0;0.0;2.0;3.0;21.0;60.0;50.0;10.0
50;Verspreide huizen Anloo;2020 september;Aa en Hunze                             ;Buurt   ;BU16800209;1.0;0.0;0.0;0.0;10.0;0.0;2.0;3.0;21.0;60.0;50.0;10.0
51;Verspreide huizen Anloo;2020 december;Aa en Hunze                             ;Buurt   ;BU16800209;1.0;0.0;0.0;0.0;10.0;0.0;0.0;2.0;23.0;60.0;40.0;10.0
52;Wijk 03 Gasteren;2020 maart;Aa en Hunze                             ;Wijk    ;WK168003  ;1.0;10.0;0.0;10.0;110.0;1.0;1.0;3.0;29.0;370.0;260.0;110.0
53;Wijk 03 Gasteren;2020 juni;Aa en Hunze                             ;Wijk    ;WK168003  ;1.0;10.0;0.0;10.0;110.0;2.0;1.0;3.0;30.0;370.0;260.0;110.0
54;Wijk 03 Gasteren;2020 september;Aa en Hunze                             ;Wijk    ;WK168003  ;1.0;10.0;0.0;10.0;110.0;2.0;1.0;3.0;29.0;370.0;260.0;110.0
55;Wijk 03 Gasteren;2020 december;Aa en Hunze                             ;Wijk    ;WK168003  ;1.0;10.0;0.0;10.0;110.0;1.0;1.0;3.0;29.0;370.0;260.0;110.0
56;Gasteren;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800300;1.0;10.0;0.0;10.0;110.0;1.0;1.0;3.0;30.0;370.0;260.0;110.0
57;Gasteren;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800300;1.0;10.0;0.0;10.0;110.0;2.0;1.0;3.0;30.0;360.0;250.0;110.0
58;Gasteren;2020 september;Aa en Hunze                             ;Buurt   ;BU16800300;1.0;10.0;0.0;10.0;110.0;2.0;1.0;3.0;29.0;360.0;260.0;110.0
59;Gasteren;2020 december;Aa en Hunze                             ;Buurt   ;BU16800300;1.0;10.0;0.0;10.0;110.0;1.0;1.0;3.0;30.0;360.0;250.0;110.0
60;Verspreide huizen Gasteren;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800309;1.0;;;;;;;;;10.0;10.0;0.0
61;Verspreide huizen Gasteren;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800309;1.0;;;;;;;;;10.0;10.0;0.0
62;Verspreide huizen Gasteren;2020 september;Aa en Hunze                             ;Buurt   ;BU16800309;1.0;;;;;;;;;10.0;10.0;0.0
63;Verspreide huizen Gasteren;2020 december;Aa en Hunze                             ;Buurt   ;BU16800309;1.0;;;;;;;;;10.0;10.0;0.0
64;Wijk 04 Anderen;2020 maart;Aa en Hunze                             ;Wijk    ;WK168004  ;1.0;0.0;0.0;10.0;60.0;0.0;1.0;6.0;23.0;240.0;180.0;60.0
65;Wijk 04 Anderen;2020 juni;Aa en Hunze                             ;Wijk    ;WK168004  ;1.0;0.0;0.0;10.0;50.0;1.0;2.0;6.0;23.0;240.0;180.0;50.0
66;Wijk 04 Anderen;2020 september;Aa en Hunze                             ;Wijk    ;WK168004  ;1.0;0.0;0.0;10.0;50.0;0.0;2.0;6.0;23.0;240.0;190.0;50.0
67;Wijk 04 Anderen;2020 december;Aa en Hunze                             ;Wijk    ;WK168004  ;1.0;0.0;0.0;10.0;60.0;1.0;1.0;5.0;23.0;240.0;180.0;60.0
68;Anderen;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800400;1.0;0.0;0.0;10.0;50.0;1.0;1.0;6.0;25.0;210.0;160.0;50.0
69;Anderen;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800400;1.0;0.0;0.0;10.0;50.0;1.0;2.0;6.0;24.0;210.0;160.0;50.0
70;Anderen;2020 september;Aa en Hunze                             ;Buurt   ;BU16800400;1.0;0.0;0.0;10.0;50.0;1.0;2.0;6.0;24.0;220.0;170.0;50.0
71;Anderen;2020 december;Aa en Hunze                             ;Buurt   ;BU16800400;1.0;0.0;0.0;10.0;50.0;1.0;1.0;6.0;25.0;220.0;160.0;50.0
72;Verspreide huizen Anderen;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800409;1.0;;;;;;;;;20.0;20.0;0.0
73;Verspreide huizen Anderen;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800409;1.0;;;;;;;;;20.0;20.0;0.0
74;Verspreide huizen Anderen;2020 september;Aa en Hunze                             ;Buurt   ;BU16800409;1.0;;;;;;;;;20.0;20.0;0.0
75;Verspreide huizen Anderen;2020 december;Aa en Hunze                             ;Buurt   ;BU16800409;1.0;;;;;;;;;20.0;20.0;0.0
76;Wijk 05 Schipborg;2020 maart;Aa en Hunze                             ;Wijk    ;WK168005  ;1.0;10.0;10.0;10.0;200.0;1.0;1.0;2.0;38.0;530.0;320.0;200.0
77;Wijk 05 Schipborg;2020 juni;Aa en Hunze                             ;Wijk    ;WK168005  ;1.0;10.0;10.0;10.0;210.0;2.0;1.0;3.0;39.0;520.0;320.0;210.0
78;Wijk 05 Schipborg;2020 september;Aa en Hunze                             ;Wijk    ;WK168005  ;1.0;10.0;10.0;10.0;210.0;2.0;1.0;3.0;40.0;520.0;320.0;210.0
79;Wijk 05 Schipborg;2020 december;Aa en Hunze                             ;Wijk    ;WK168005  ;1.0;10.0;10.0;10.0;210.0;1.0;1.0;3.0;39.0;530.0;320.0;210.0
80;Schipborg;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800500;1.0;10.0;10.0;10.0;180.0;1.0;2.0;2.0;38.0;480.0;300.0;180.0
81;Schipborg;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800500;1.0;10.0;10.0;10.0;190.0;2.0;1.0;2.0;39.0;480.0;290.0;190.0
82;Schipborg;2020 september;Aa en Hunze                             ;Buurt   ;BU16800500;1.0;10.0;10.0;10.0;190.0;1.0;1.0;3.0;39.0;480.0;290.0;190.0
83;Schipborg;2020 december;Aa en Hunze                             ;Buurt   ;BU16800500;1.0;10.0;10.0;10.0;190.0;1.0;1.0;2.0;39.0;480.0;300.0;190.0
84;Verspreide huizen Schipborg;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800509;1.0;0.0;0.0;0.0;20.0;0.0;0.0;4.0;44.0;50.0;30.0;20.0
85;Verspreide huizen Schipborg;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800509;1.0;0.0;0.0;0.0;20.0;2.0;0.0;4.0;44.0;50.0;30.0;20.0
86;Verspreide huizen Schipborg;2020 september;Aa en Hunze                             ;Buurt   ;BU16800509;1.0;0.0;0.0;0.0;20.0;4.0;0.0;4.0;47.0;50.0;30.0;20.0
87;Verspreide huizen Schipborg;2020 december;Aa en Hunze                             ;Buurt   ;BU16800509;1.0;0.0;0.0;0.0;20.0;2.0;0.0;5.0;48.0;40.0;20.0;20.0
88;Wijk 06 Eexterveen;2020 maart;Aa en Hunze                             ;Wijk    ;WK168006  ;1.0;0.0;0.0;10.0;60.0;1.0;0.0;4.0;15.0;390.0;330.0;60.0
89;Wijk 06 Eexterveen;2020 juni;Aa en Hunze                             ;Wijk    ;WK168006  ;1.0;10.0;0.0;10.0;60.0;1.0;0.0;4.0;15.0;400.0;340.0;60.0
90;Wijk 06 Eexterveen;2020 september;Aa en Hunze                             ;Wijk    ;WK168006  ;1.0;10.0;0.0;10.0;60.0;1.0;0.0;3.0;15.0;390.0;330.0;60.0
91;Wijk 06 Eexterveen;2020 december;Aa en Hunze                             ;Wijk    ;WK168006  ;1.0;0.0;0.0;10.0;60.0;1.0;0.0;3.0;15.0;400.0;340.0;60.0
92;Eexterveen;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800600;1.0;0.0;0.0;10.0;50.0;1.0;0.0;4.0;14.0;380.0;320.0;50.0
93;Eexterveen;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800600;1.0;10.0;0.0;10.0;60.0;1.0;0.0;4.0;14.0;390.0;330.0;60.0
94;Eexterveen;2020 september;Aa en Hunze                             ;Buurt   ;BU16800600;1.0;10.0;0.0;10.0;60.0;1.0;0.0;3.0;15.0;380.0;330.0;60.0
95;Eexterveen;2020 december;Aa en Hunze                             ;Buurt   ;BU16800600;1.0;0.0;0.0;10.0;60.0;1.0;0.0;3.0;15.0;390.0;330.0;60.0
96;Verspreide huizen Eexterveen;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800609;1.0;;;;;;;;;10.0;10.0;0.0
97;Verspreide huizen Eexterveen;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800609;1.0;;;;;;;;;10.0;10.0;0.0
98;Verspreide huizen Eexterveen;2020 september;Aa en Hunze                             ;Buurt   ;BU16800609;1.0;;;;;;;;;10.0;10.0;0.0
99;Verspreide huizen Eexterveen;2020 december;Aa en Hunze                             ;Buurt   ;BU16800609;1.0;;;;;;;;;10.0;10.0;0.0
100;Wijk 07 Spijkerboor;2020 maart;Aa en Hunze                             ;Wijk    ;WK168007  ;1.0;0.0;0.0;0.0;30.0;2.0;2.0;2.0;20.0;140.0;110.0;30.0
101;Wijk 07 Spijkerboor;2020 juni;Aa en Hunze                             ;Wijk    ;WK168007  ;1.0;0.0;0.0;0.0;30.0;1.0;2.0;2.0;22.0;140.0;110.0;30.0
102;Wijk 07 Spijkerboor;2020 september;Aa en Hunze                             ;Wijk    ;WK168007  ;1.0;0.0;10.0;0.0;30.0;1.0;4.0;2.0;23.0;140.0;100.0;30.0
103;Wijk 07 Spijkerboor;2020 december;Aa en Hunze                             ;Wijk    ;WK168007  ;1.0;0.0;10.0;0.0;30.0;1.0;4.0;2.0;24.0;140.0;100.0;30.0
104;Spijkerboor;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800700;1.0;0.0;0.0;0.0;30.0;2.0;2.0;2.0;20.0;140.0;110.0;30.0
105;Spijkerboor;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800700;1.0;0.0;0.0;0.0;30.0;1.0;2.0;2.0;22.0;140.0;110.0;30.0
106;Spijkerboor;2020 september;Aa en Hunze                             ;Buurt   ;BU16800700;1.0;0.0;10.0;0.0;30.0;1.0;4.0;2.0;23.0;140.0;100.0;30.0
107;Spijkerboor;2020 december;Aa en Hunze                             ;Buurt   ;BU16800700;1.0;0.0;10.0;0.0;30.0;1.0;4.0;2.0;24.0;140.0;100.0;30.0
108;Verspreide huizen Spijkerboor;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800709;1.0;;;;;;;;;0.0;0.0;0.0
109;Verspreide huizen Spijkerboor;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800709;1.0;;;;;;;;;0.0;0.0;0.0
110;Verspreide huizen Spijkerboor;2020 september;Aa en Hunze                             ;Buurt   ;BU16800709;1.0;;;;;;;;;0.0;0.0;0.0
111;Verspreide huizen Spijkerboor;2020 december;Aa en Hunze                             ;Buurt   ;BU16800709;1.0;;;;;;;;;0.0;0.0;0.0
112;Wijk 08 Nieuw-Annerveen;2020 maart;Aa en Hunze                             ;Wijk    ;WK168008  ;1.0;0.0;0.0;10.0;20.0;3.0;0.0;6.0;21.0;90.0;70.0;20.0
113;Wijk 08 Nieuw-Annerveen;2020 juni;Aa en Hunze                             ;Wijk    ;WK168008  ;1.0;0.0;0.0;0.0;20.0;1.0;0.0;5.0;19.0;90.0;70.0;20.0
114;Wijk 08 Nieuw-Annerveen;2020 september;Aa en Hunze                             ;Wijk    ;WK168008  ;1.0;0.0;0.0;0.0;20.0;2.0;0.0;4.0;18.0;90.0;70.0;20.0
115;Wijk 08 Nieuw-Annerveen;2020 december;Aa en Hunze                             ;Wijk    ;WK168008  ;1.0;0.0;0.0;0.0;20.0;2.0;0.0;4.0;16.0;90.0;80.0;20.0
116;Nieuw-Annerveen;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800800;1.0;0.0;0.0;10.0;20.0;4.0;0.0;6.0;22.0;80.0;60.0;20.0
117;Nieuw-Annerveen;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800800;1.0;0.0;0.0;0.0;20.0;1.0;0.0;5.0;20.0;80.0;60.0;20.0
118;Nieuw-Annerveen;2020 september;Aa en Hunze                             ;Buurt   ;BU16800800;1.0;0.0;0.0;0.0;20.0;2.0;0.0;5.0;19.0;80.0;70.0;20.0
119;Nieuw-Annerveen;2020 december;Aa en Hunze                             ;Buurt   ;BU16800800;1.0;0.0;0.0;0.0;20.0;2.0;0.0;5.0;17.0;90.0;70.0;20.0
120;Verspreide huizen Nieuw-Annerveen;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800809;1.0;;;;;;;;;10.0;10.0;0.0
121;Verspreide huizen Nieuw-Annerveen;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800809;1.0;;;;;;;;;10.0;10.0;0.0
122;Verspreide huizen Nieuw-Annerveen;2020 september;Aa en Hunze                             ;Buurt   ;BU16800809;1.0;;;;;;;;;10.0;10.0;0.0
123;Verspreide huizen Nieuw-Annerveen;2020 december;Aa en Hunze                             ;Buurt   ;BU16800809;1.0;;;;;;;;;10.0;10.0;0.0
124;Wijk 09 Oud-Annerveen;2020 maart;Aa en Hunze                             ;Wijk    ;WK168009  ;1.0;0.0;0.0;10.0;20.0;0.0;0.0;5.0;21.0;110.0;90.0;20.0
125;Wijk 09 Oud-Annerveen;2020 juni;Aa en Hunze                             ;Wijk    ;WK168009  ;1.0;0.0;0.0;10.0;20.0;1.0;0.0;5.0;20.0;110.0;90.0;20.0
126;Wijk 09 Oud-Annerveen;2020 september;Aa en Hunze                             ;Wijk    ;WK168009  ;1.0;0.0;0.0;10.0;20.0;2.0;0.0;5.0;21.0;110.0;90.0;20.0
127;Wijk 09 Oud-Annerveen;2020 december;Aa en Hunze                             ;Wijk    ;WK168009  ;1.0;0.0;0.0;10.0;20.0;2.0;0.0;5.0;22.0;110.0;90.0;20.0
128;Oud-Annerveen;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800900;1.0;0.0;0.0;10.0;20.0;0.0;0.0;5.0;22.0;110.0;80.0;20.0
129;Oud-Annerveen;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800900;1.0;0.0;0.0;10.0;20.0;1.0;0.0;5.0;21.0;110.0;80.0;20.0
130;Oud-Annerveen;2020 september;Aa en Hunze                             ;Buurt   ;BU16800900;1.0;0.0;0.0;10.0;20.0;2.0;0.0;5.0;22.0;100.0;80.0;20.0
131;Oud-Annerveen;2020 december;Aa en Hunze                             ;Buurt   ;BU16800900;1.0;0.0;0.0;10.0;20.0;2.0;0.0;5.0;23.0;110.0;80.0;20.0
132;Verspreide huizen Oud-Annerveen;2020 maart;Aa en Hunze                             ;Buurt   ;BU16800909;1.0;;;;;;;;;10.0;10.0;0.0
133;Verspreide huizen Oud-Annerveen;2020 juni;Aa en Hunze                             ;Buurt   ;BU16800909;1.0;;;;;;;;;10.0;10.0;0.0
134;Verspreide huizen Oud-Annerveen;2020 september;Aa en Hunze                             ;Buurt   ;BU16800909;1.0;;;;;;;;;10.0;10.0;0.0
135;Verspreide huizen Oud-Annerveen;2020 december;Aa en Hunze                             ;Buurt   ;BU16800909;1.0;;;;;;;;;10.0;10.0;0.0
136;Wijk 11 Annerveenschekanaal;2020 maart;Aa en Hunze                             ;Wijk    ;WK168011  ;1.0;10.0;10.0;30.0;50.0;2.0;2.0;7.0;16.0;340.0;290.0;50.0
137;Wijk 11 Annerveenschekanaal;2020 juni;Aa en Hunze                             ;Wijk    ;WK168011  ;1.0;0.0;10.0;30.0;50.0;1.0;2.0;7.0;16.0;340.0;290.0;50.0
138;Wijk 11 Annerveenschekanaal;2020 september;Aa en Hunze                             ;Wijk    ;WK168011  ;1.0;10.0;0.0;20.0;50.0;2.0;1.0;7.0;16.0;340.0;280.0;50.0
139;Wijk 11 Annerveenschekanaal;2020 december;Aa en Hunze                             ;Wijk    ;WK168011  ;1.0;10.0;0.0;20.0;50.0;2.0;1.0;7.0;16.0;340.0;290.0;50.0
140;Annerveenschekanaal;2020 maart;Aa en Hunze                             ;Buurt   ;BU16801100;1.0;10.0;10.0;30.0;50.0;2.0;2.0;7.0;16.0;340.0;290.0;50.0
141;Annerveenschekanaal;2020 juni;Aa en Hunze                             ;Buurt   ;BU16801100;1.0;0.0;10.0;30.0;50.0;1.0;2.0;7.0;16.0;340.0;280.0;50.0
142;Annerveenschekanaal;2020 september;Aa en Hunze                             ;Buurt   ;BU16801100;1.0;10.0;0.0;20.0;50.0;2.0;1.0;7.0;16.0;330.0;280.0;50.0
143;Annerveenschekanaal;2020 december;Aa en Hunze                             ;Buurt   ;BU16801100;1.0;10.0;0.0;20.0;50.0;2.0;1.0;7.0;16.0;340.0;290.0;50.0
144;Verspreide huizen Annerveenschekanaal;2020 maart;Aa en Hunze                             ;Buurt   ;BU16801109;1.0;;;;;;;;;0.0;0.0;0.0
145;Verspreide huizen Annerveenschekanaal;2020 juni;Aa en Hunze                             ;Buurt   ;BU16801109;1.0;;;;;;;;;0.0;0.0;0.0
146;Verspreide huizen Annerveenschekanaal;2020 september;Aa en Hunze                             ;Buurt   ;BU16801109;1.0;;;;;;;;;0.0;0.0;0.0
147;Verspreide huizen Annerveenschekanaal;2020 december;Aa en Hunze                             ;Buurt   ;BU16801109;1.0;;;;;;;;;0.0;0.0;0.0
148;Wijk 12 Eexterveenschekanaal;2020 maart;Aa en Hunze                             ;Wijk    ;WK168012  ;1.0;10.0;0.0;20.0;40.0;3.0;1.0;8.0;22.0;200.0;160.0;40.0
149;Wijk 12 Eexterveenschekanaal;2020 juni;Aa en Hunze                             ;Wijk    ;WK168012  ;1.0;10.0;0.0;20.0;40.0;3.0;1.0;10.0;21.0;200.0;150.0;40.0
150;Wijk 12 Eexterveenschekanaal;2020 september;Aa en Hunze                             ;Wijk    ;WK168012  ;1.0;0.0;0.0;20.0;40.0;2.0;1.0;10.0;22.0;200.0;150.0;40.0
151;Wijk 12 Eexterveenschekanaal;2020 december;Aa en Hunze                             ;Wijk    ;WK168012  ;1.0;0.0;0.0;20.0;40.0;2.0;1.0;9.0;23.0;200.0;150.0;40.0
152;Eexterveenschekanaal;2020 maart;Aa en Hunze                             ;Buurt   ;BU16801200;1.0;10.0;0.0;10.0;40.0;3.0;1.0;7.0;23.0;190.0;150.0;40.0
153;Eexterveenschekanaal;2020 juni;Aa en Hunze                             ;Buurt   ;BU16801200;1.0;10.0;0.0;20.0;40.0;3.0;1.0;9.0;22.0;190.0;150.0;40.0
154;Eexterveenschekanaal;2020 september;Aa en Hunze                             ;Buurt   ;BU16801200;1.0;0.0;0.0;20.0;40.0;2.0;1.0;10.0;23.0;190.0;150.0;40.0
