ID;Sectoren;Perioden;TotaalInkomsten_1;TotaalBelastingen_2;TotaalBelastingenOpProdEnInvoer_3;ProductgebondenBelastingen_4;NietProductgebondenBelastingen_5;TotaalBelastOpInkomenEnVermogen_6;BelastingenOpInkomen_7;BelastingenOpVermogen_8;Vermogensheffingen_9;WettelijkeSocialeVerzekeringspremies_10;VerkopenVanGoederenEnDiensten_11;TotaalInkomenUitVermogen_12;Rente_13;Winstuitkeringen_14;OverigInkomenUitInvesteringen_15;InkomenUitGrondEnMineraleReserves_16;TotaalInkomensoverdrachten_17;InkomensoverdrachtenBinnenDeOverheid_18;InkomensoverdrIvmInternationSamenw_19;OverigeInkomensoverdrachten_20;TotaalKapitaaloverdrExclVermogen_21;Investeringsbijdragen_22;OverigeKapitaaloverdrachten_23;TotaalOverigeInkomsten_24;InvesteringenInEigenBeheer_25;Subsidies_26;ToegerekendeSocialePremies_27;TotaalUitgaven_28;TotaalBeloningVanWerknemers_29;Lonen_30;SocialePremiesTLVWerkgevers_31;AankopenGoederenEnDiensten_32;TotaalNettoInvesteringen_33;TotaalNettoInvestInVasteActiva_34;BrutoInvesteringenInVasteActiva_35;Afschrijvingen_36;VeranderingenInVoorradenInclKos_37;Afschrijvingen_38;SaldoAanEnVerkopenVanNietGepro_39;TotaalInkomenUitVermogen_40;Rente_41;InkomenUitGrondEnMineraleReserves_42;TotaalUitkeringen_43;TotaalSocialeUitkeringenInGeld_44;UitkeringenWettSocVerzInGeld_45;UitkeringenSocialeVoorzieningInGeld_46;TotaalSocialeUitkeringenInNatura_47;UitkeringenWettSocVerzInNatura_48;UitkeringenSocVoorzieningInNatura_49;TotaalSubsidies_50;ProductgebondenSubsidies_51;NietProductgebondenSubsidies_52;TotaalInkomensoverdrachten_53;InkomensoverdrachtenBinnenDeOverheid_54;InkomensoverdrIvmInternationSamenw_55;TotaalEigenMiddelenVanDeEU_56;BTWAfdrachten_57;BNIAfdrachten_58;OverigeInkomensoverdrachten_59;TotaalKapitaaloverdrachten_60;Investeringsbijdragen_61;OverigeKapitaaloverdrachten_62;TotaalOverigeUitgaven_63;BelastingenOpProductieEnInvoer_64;BelastingenOpInkomenEnVermogen_65;UitkSocVerzRechtstrDoorWerkgevers_66;TotaalOverheidssaldo_67;OverheidssaldoInkomsten_68;OverheidssaldoUitgaven_69;TotaalExploitatiesaldo_70;ExploitatiesaldoOverheidssaldo_71;NettoInvesteringen_72;SaldoAanEnVerkopenVanNiet_73;TotaalAardgasbaten_74;Dividenden_75;InkomenUitGrondEnMineraleReserves_76;Vennootschapsbelasting_77;WerkelijkeRenteInkomsten_78;WerkelijkeRenteUitgaven_79
0;Overheid;1995;146760.0;72605.0;34345.0;31158.0;3187.0;37479.0;33520.0;3959.0;781.0;48532.0;9290.0;9256.0;3955.0;2706.0;2.0;2593.0;976.0;0.0;250.0;726.0;200.0;90.0;110.0;5901.0;2383.0;20.0;3498.0;174713.0;32391.0;25646.0;6745.0;19090.0;1849.0;1847.0;11956.0;-10109.0;2.0;10109.0;-1056.0;16767.0;16734.0;33.0;65543.0;43005.0;32414.0;10591.0;22538.0;18318.0;4220.0;3434.0;2021.0;1413.0;4887.0;0.0;1618.0;2560.0;1786.0;774.0;709.0;17846.0;1458.0;16388.0;3853.0;355.0;0.0;3498.0;-27953.0;146760.0;-174713.0;-27160.0;-27953.0;1849.0;-1056.0;;;;;3544.0;17758.0
1;Overheid;1996;154096.0;78336.0;36828.0;33557.0;3271.0;40619.0;36110.0;4509.0;889.0;48822.0;9982.0;8733.0;2972.0;2886.0;0.0;2875.0;1254.0;0.0;312.0;942.0;829.0;82.0;747.0;6140.0;2370.0;81.0;3689.0;159985.0;32621.0;25688.0;6933.0;19709.0;2564.0;2561.0;13028.0;-10467.0;3.0;10467.0;-2109.0;16363.0;16331.0;32.0;65238.0;43120.0;32694.0;10426.0;22118.0;17876.0;4242.0;3900.0;1893.0;2007.0;5277.0;0.0;1765.0;2739.0;1475.0;1264.0;773.0;1901.0;1307.0;594.0;4054.0;365.0;0.0;3689.0;-5889.0;154096.0;-159985.0;-5434.0;-5889.0;2564.0;-2109.0;;;;;2666.0;17404.0
2;Overheid;1997;160855.0;82349.0;39922.0;36647.0;3275.0;41476.0;37094.0;4382.0;951.0;51750.0;10596.0;8455.0;2744.0;2899.0;1.0;2811.0;1214.0;0.0;297.0;917.0;209.0;136.0;73.0;6282.0;2420.0;127.0;3735.0;165501.0;33951.0;27113.0;6838.0;20232.0;2312.0;2309.0;13165.0;-10856.0;3.0;10856.0;-1403.0;16322.0;16289.0;33.0;66711.0;42726.0;32749.0;9977.0;23985.0;20746.0;3239.0;4511.0;1931.0;2580.0;5742.0;0.0;1791.0;3110.0;1666.0;1444.0;841.0;2153.0;1316.0;837.0;4114.0;379.0;0.0;3735.0;-4646.0;160855.0;-165501.0;-3737.0;-4646.0;2312.0;-1403.0;;;;;2436.0;17172.0
3;Overheid;1998;168195.0;86958.0;42752.0;39326.0;3426.0;43080.0;38408.0;4672.0;1126.0;54363.0;11009.0;7580.0;2732.0;2786.0;1.0;2061.0;1421.0;0.0;201.0;1220.0;210.0;151.0;59.0;6654.0;2700.0;173.0;3781.0;171717.0;35703.0;27428.0;8275.0;21674.0;2535.0;2530.0;13777.0;-11247.0;5.0;11247.0;-2221.0;16448.0;16417.0;31.0;67895.0;42427.0;31787.0;10640.0;25468.0;21841.0;3627.0;5236.0;1952.0;3284.0;6114.0;0.0;1758.0;3442.0;1610.0;1832.0;914.0;2897.0;1678.0;1219.0;4189.0;408.0;0.0;3781.0;-3522.0;168195.0;-171717.0;-3208.0;-3522.0;2535.0;-2221.0;;;;;2443.0;17131.0
4;Overheid;1999 1e kwartaal;43038.0;21742.0;11009.0;10032.0;977.0;10455.0;9266.0;1189.0;278.0;14736.0;3120.0;1263.0;720.0;273.0;0.0;270.0;315.0;0.0;59.0;256.0;69.0;51.0;18.0;1793.0;851.0;57.0;885.0;43340.0;8402.0;6324.0;2078.0;5552.0;509.0;505.0;3468.0;-2963.0;4.0;2963.0;-441.0;4056.0;4049.0;7.0;17000.0;9971.0;7673.0;2298.0;7029.0;6019.0;1010.0;1678.0;590.0;1088.0;1985.0;0.0;468.0;1159.0;507.0;652.0;358.0;646.0;375.0;271.0;990.0;105.0;0.0;885.0;-302.0;43038.0;-43340.0;-234.0;-302.0;509.0;-441.0;;;;;646.0;4234.0
5;Overheid;1999 2e kwartaal;46186.0;22971.0;11860.0;10899.0;961.0;10776.0;9476.0;1300.0;335.0;16164.0;2668.0;2218.0;721.0;1186.0;0.0;311.0;316.0;0.0;59.0;257.0;70.0;52.0;18.0;1779.0;732.0;54.0;993.0;47257.0;10461.0;8238.0;2223.0;5681.0;847.0;843.0;3808.0;-2965.0;4.0;2965.0;-342.0;4033.0;4026.0;7.0;18746.0;12223.0;9436.0;2787.0;6523.0;5558.0;965.0;1581.0;629.0;952.0;1532.0;0.0;468.0;619.0;282.0;337.0;445.0;650.0;375.0;275.0;1103.0;110.0;0.0;993.0;-1071.0;46186.0;-47257.0;-566.0;-1071.0;847.0;-342.0;;;;;646.0;4215.0
6;Overheid;1999 3e kwartaal;43607.0;22936.0;11408.0;10449.0;959.0;11201.0;10068.0;1133.0;327.0;13911.0;2743.0;1989.0;746.0;778.0;1.0;464.0;313.0;0.0;58.0;255.0;69.0;51.0;18.0;1646.0;687.0;49.0;910.0;42739.0;8439.0;6409.0;2030.0;5577.0;945.0;940.0;3896.0;-2956.0;5.0;2956.0;-368.0;4020.0;4012.0;8.0;16514.0;10053.0;7665.0;2388.0;6461.0;5536.0;925.0;1326.0;457.0;869.0;1672.0;0.0;467.0;843.0;353.0;490.0;362.0;647.0;374.0;273.0;1011.0;101.0;0.0;910.0;868.0;43607.0;-42739.0;1445.0;868.0;945.0;-368.0;;;;;667.0;4195.0
7;Overheid;1999 4e kwartaal;48835.0;26524.0;13100.0;12149.0;951.0;13066.0;11760.0;1306.0;358.0;15234.0;3327.0;1600.0;777.0;424.0;0.0;399.0;313.0;0.0;59.0;254.0;69.0;51.0;18.0;1768.0;683.0;54.0;1031.0;46977.0;10300.0;8088.0;2212.0;6277.0;1466.0;1462.0;4480.0;-3018.0;4.0;3018.0;-320.0;3992.0;3984.0;8.0;17246.0;10389.0;7696.0;2693.0;6857.0;5899.0;958.0;1504.0;498.0;1006.0;1695.0;0.0;467.0;859.0;450.0;409.0;369.0;648.0;375.0;273.0;1151.0;120.0;0.0;1031.0;1858.0;48835.0;-46977.0;3004.0;1858.0;1466.0;-320.0;;;;;700.0;4167.0
8;Overheid;1999;181666.0;94173.0;47377.0;43529.0;3848.0;45498.0;40570.0;4928.0;1298.0;60045.0;11858.0;7070.0;2964.0;2661.0;1.0;1444.0;1257.0;0.0;235.0;1022.0;277.0;205.0;72.0;6986.0;2953.0;214.0;3819.0;180313.0;37602.0;29059.0;8543.0;23087.0;3767.0;3750.0;15652.0;-11902.0;17.0;11902.0;-1471.0;16101.0;16071.0;30.0;69506.0;42636.0;32470.0;10166.0;26870.0;23012.0;3858.0;6089.0;2174.0;3915.0;6884.0;0.0;1870.0;3480.0;1592.0;1888.0;1534.0;2591.0;1499.0;1092.0;4255.0;436.0;0.0;3819.0;1353.0;181666.0;-180313.0;3649.0;1353.0;3767.0;-1471.0;;;;;2659.0;16811.0
9;Overheid;2000 1e kwartaal;44955.0;22531.0;11570.0;10525.0;1045.0;10680.0;9406.0;1274.0;281.0;15310.0;3306.0;1560.0;885.0;280.0;6.0;389.0;351.0;0.0;48.0;303.0;56.0;36.0;20.0;1841.0;893.0;63.0;885.0;45476.0;8886.0;6696.0;2190.0;6047.0;506.0;503.0;3680.0;-3177.0;3.0;3177.0;-294.0;3751.0;3744.0;7.0;17796.0;10133.0;7831.0;2302.0;7663.0;6550.0;1113.0;1733.0;597.0;1136.0;2188.0;0.0;570.0;1039.0;494.0;545.0;579.0;688.0;410.0;278.0;998.0;113.0;0.0;885.0;-521.0;44955.0;-45476.0;-309.0;-521.0;506.0;-294.0;;;;;778.0;3899.0
10;Overheid;2000 2e kwartaal;51290.0;25567.0;13058.0;12032.0;1026.0;12124.0;10731.0;1393.0;385.0;17718.0;2910.0;2829.0;912.0;1286.0;1.0;630.0;350.0;0.0;47.0;303.0;55.0;36.0;19.0;1861.0;805.0;62.0;994.0;49658.0;11066.0;8721.0;2345.0;6185.0;832.0;828.0;4011.0;-3183.0;4.0;3183.0;-286.0;3694.0;3686.0;8.0;19682.0;12442.0;9630.0;2812.0;7240.0;6112.0;1128.0;1452.0;572.0;880.0;2046.0;0.0;569.0;849.0;322.0;527.0;628.0;691.0;408.0;283.0;1113.0;119.0;0.0;994.0;1632.0;51290.0;-49658.0;2178.0;1632.0;832.0;-286.0;;;;;797.0;3836.0
11;Overheid;2000 3e kwartaal;46083.0;23765.0;12019.0;10991.0;1028.0;11366.0;10150.0;1216.0;380.0;14777.0;2959.0;2470.0;844.0;825.0;6.0;795.0;354.0;0.0;48.0;306.0;55.0;36.0;19.0;1703.0;741.0;54.0;908.0;42115.0;8927.0;6784.0;2143.0;6070.0;820.0;817.0;3992.0;-3175.0;3.0;3175.0;-2959.0;3701.0;3694.0;7.0;17349.0;10210.0;7822.0;2388.0;7139.0;6123.0;1016.0;1321.0;462.0;859.0;2007.0;0.0;570.0;829.0;454.0;375.0;608.0;689.0;409.0;280.0;1015.0;107.0;0.0;908.0;3968.0;46083.0;-42115.0;1829.0;3968.0;820.0;-2959.0;;;;;732.0;3846.0
12;Overheid;2000 4e kwartaal;53229.0;28845.0;14036.0;12997.0;1039.0;14368.0;12969.0;1399.0;441.0;16717.0;3475.0;1957.0;929.0;470.0;11.0;547.0;355.0;0.0;49.0;306.0;55.0;36.0;19.0;1825.0;745.0;59.0;1021.0;49888.0;10901.0;8565.0;2336.0;6849.0;1906.0;1902.0;5137.0;-3235.0;4.0;3235.0;-304.0;3693.0;3684.0;9.0;17962.0;10524.0;7855.0;2669.0;7438.0;6376.0;1062.0;1592.0;547.0;1045.0;2219.0;0.0;570.0;1035.0;481.0;554.0;614.0;690.0;410.0;280.0;1145.0;124.0;0.0;1021.0;3341.0;53229.0;-49888.0;4943.0;3341.0;1906.0;-304.0;;;;;814.0;3833.0
13;Overheid;2000;195557.0;100708.0;50683.0;46545.0;4138.0;48538.0;43256.0;5282.0;1487.0;64522.0;12650.0;8816.0;3570.0;2861.0;24.0;2361.0;1410.0;0.0;192.0;1218.0;221.0;144.0;77.0;7230.0;3184.0;238.0;3808.0;187137.0;39780.0;30766.0;9014.0;25151.0;4064.0;4050.0;16820.0;-12770.0;14.0;12770.0;-3843.0;14839.0;14808.0;31.0;72789.0;43309.0;33138.0;10171.0;29480.0;25161.0;4319.0;6098.0;2178.0;3920.0;8460.0;0.0;2279.0;3752.0;1751.0;2001.0;2429.0;2758.0;1637.0;1121.0;4271.0;463.0;0.0;3808.0;8420.0;195557.0;-187137.0;8641.0;8420.0;4064.0;-3843.0;;;;;3121.0;15414.0
14;Overheid;2001 1e kwartaal;48176.0;24508.0;13454.0;12303.0;1151.0;10830.0;9702.0;1128.0;224.0;16032.0;3461.0;1804.0;859.0;347.0;0.0;598.0;369.0;0.0;50.0;319.0;79.0;47.0;32.0;1923.0;890.0;77.0;956.0;48703.0;9517.0;7168.0;2349.0;6668.0;776.0;773.0;4171.0;-3398.0;3.0;3398.0;-151.0;3471.0;3462.0;9.0;18891.0;10645.0;8310.0;2335.0;8246.0;7100.0;1146.0;1794.0;558.0;1236.0;2287.0;0.0;649.0;1006.0;422.0;584.0;632.0;981.0;373.0;608.0;1071.0;115.0;0.0;956.0;-527.0;48176.0;-48703.0;98.0;-527.0;776.0;-151.0;;;;;838.0;3599.0
15;Overheid;2001 2e kwartaal;53069.0;26608.0;14089.0;12953.0;1136.0;12308.0;11093.0;1215.0;211.0;16685.0;3075.0;4224.0;859.0;2418.0;2.0;945.0;369.0;0.0;49.0;320.0;79.0;46.0;33.0;2029.0;905.0;73.0;1051.0;53850.0;11849.0;9343.0;2506.0;6817.0;1017.0;1014.0;4418.0;-3404.0;3.0;3404.0;-150.0;3451.0;3442.0;9.0;20976.0;13028.0;10219.0;2809.0;7948.0;6807.0;1141.0;1537.0;540.0;997.0;2795.0;0.0;649.0;820.0;237.0;583.0;1326.0;983.0;374.0;609.0;1171.0;120.0;0.0;1051.0;-781.0;53069.0;-53850.0;86.0;-781.0;1017.0;-150.0;;;;;839.0;3583.0
16;Overheid;2001 3e kwartaal;48732.0;26309.0;13241.0;12086.0;1155.0;12771.0;11686.0;1085.0;297.0;14252.0;2981.0;2832.0;882.0;1004.0;0.0;946.0;370.0;0.0;49.0;321.0;78.0;46.0;32.0;1910.0;893.0;68.0;949.0;49087.0;9557.0;7260.0;2297.0;6708.0;1137.0;1134.0;4535.0;-3401.0;3.0;3401.0;-142.0;3454.0;3444.0;10.0;18628.0;10879.0;8301.0;2578.0;7749.0;6681.0;1068.0;1556.0;532.0;1024.0;2750.0;0.0;648.0;977.0;531.0;446.0;1125.0;981.0;373.0;608.0;1057.0;108.0;0.0;949.0;-355.0;48732.0;-49087.0;640.0;-355.0;1137.0;-142.0;;;;;858.0;3593.0
17;Overheid;2001 4e kwartaal;53935.0;31357.0;15473.0;14329.0;1144.0;15305.0;14085.0;1220.0;579.0;14354.0;3575.0;2133.0;915.0;594.0;0.0;624.0;372.0;0.0;49.0;323.0;80.0;47.0;33.0;2064.0;928.0;73.0;1063.0;53932.0;11634.0;9138.0;2496.0;7569.0;2039.0;2035.0;5482.0;-3447.0;4.0;3447.0;-135.0;3468.0;3458.0;10.0;19107.0;10950.0;8334.0;2616.0;8157.0;7101.0;1056.0;1827.0;692.0;1135.0;2811.0;0.0;648.0;968.0;419.0;549.0;1195.0;983.0;373.0;610.0;1182.0;119.0;0.0;1063.0;3.0;53935.0;-53932.0;1907.0;3.0;2039.0;-135.0;;;;;889.0;3597.0
18;Overheid;2001;203912.0;108782.0;56257.0;51671.0;4586.0;51214.0;46566.0;4648.0;1311.0;61323.0;13092.0;10993.0;3515.0;4363.0;2.0;3113.0;1480.0;0.0;197.0;1283.0;316.0;186.0;130.0;7926.0;3616.0;291.0;4019.0;205572.0;42557.0;32909.0;9648.0;27762.0;4969.0;4956.0;18606.0;-13650.0;13.0;13650.0;-578.0;13844.0;13806.0;38.0;77602.0;45502.0;35164.0;10338.0;32100.0;27689.0;4411.0;6714.0;2322.0;4392.0;10643.0;0.0;2594.0;3771.0;1609.0;2162.0;4278.0;3928.0;1493.0;2435.0;4481.0;462.0;0.0;4019.0;-1660.0;203912.0;-205572.0;2731.0;-1660.0;4969.0;-578.0;6350.0;1634.0;2736.0;1980.0;3424.0;14372.0
19;Overheid;2002 1e kwartaal;49846.0;25676.0;13892.0;12689.0;1203.0;11468.0;10307.0;1161.0;316.0;16647.0;3425.0;1660.0;789.0;339.0;7.0;525.0;380.0;0.0;45.0;335.0;57.0;44.0;13.0;2001.0;957.0;89.0;955.0;51519.0;10157.0;7614.0;2543.0;7222.0;1012.0;1007.0;4622.0;-3615.0;5.0;3615.0;-80.0;3066.0;3056.0;10.0;20593.0;11434.0;8773.0;2661.0;9159.0;7890.0;1269.0;1863.0;579.0;1284.0;2281.0;0.0;661.0;977.0;474.0;503.0;643.0;709.0;376.0;333.0;1081.0;126.0;0.0;955.0;-1673.0;49846.0;-51519.0;-741.0;-1673.0;1012.0;-80.0;;;;;771.0;3233.0
20;Overheid;2002 2e kwartaal;53758.0;29599.0;14573.0;13379.0;1194.0;14535.0;13287.0;1248.0;491.0;15186.0;3344.0;3084.0;802.0;1626.0;3.0;653.0;380.0;0.0;44.0;336.0;56.0;43.0;13.0;2109.0;972.0;85.0;1052.0;57378.0;12640.0;9928.0;2712.0;7372.0;1393.0;1388.0;5007.0;-3619.0;5.0;3619.0;-66.0;3307.0;3298.0;9.0;22682.0;13494.0;10788.0;2706.0;9188.0;7922.0;1266.0;1648.0;608.0;1040.0;2892.0;0.0;660.0;1014.0;474.0;540.0;1218.0;710.0;377.0;333.0;1181.0;129.0;0.0;1052.0;-3620.0;53758.0;-57378.0;-2293.0;-3620.0;1393.0;-66.0;;;;;784.0;3480.0
21;Overheid;2002 3e kwartaal;48326.0;25592.0;13249.0;12062.0;1187.0;11911.0;10793.0;1118.0;432.0;14980.0;3034.0;2292.0;759.0;699.0;15.0;819.0;378.0;0.0;45.0;333.0;56.0;43.0;13.0;1994.0;965.0;79.0;950.0;51480.0;10196.0;7710.0;2486.0;7265.0;1345.0;1340.0;4959.0;-3619.0;5.0;3619.0;-74.0;3299.0;3289.0;10.0;20119.0;11377.0;8763.0;2614.0;8742.0;7558.0;1184.0;1568.0;566.0;1002.0;2365.0;0.0;661.0;635.0;-69.0;704.0;1069.0;710.0;377.0;333.0;1068.0;118.0;0.0;950.0;-3154.0;48326.0;-51480.0;-1883.0;-3154.0;1345.0;-74.0;;;;;738.0;3483.0
22;Overheid;2002 4e kwartaal;54796.0;31467.0;15681.0;14476.0;1205.0;15327.0;14075.0;1252.0;459.0;14958.0;3625.0;2151.0;782.0;542.0;18.0;809.0;378.0;0.0;44.0;334.0;57.0;44.0;13.0;2160.0;1007.0;79.0;1074.0;56632.0;12422.0;9714.0;2708.0;8190.0;2247.0;2243.0;5911.0;-3668.0;4.0;3668.0;-50.0;3151.0;3140.0;11.0;20574.0;11381.0;8798.0;2583.0;9193.0;8019.0;1174.0;1864.0;665.0;1199.0;2657.0;0.0;660.0;883.0;281.0;602.0;1114.0;710.0;378.0;332.0;1199.0;125.0;0.0;1074.0;-1836.0;54796.0;-56632.0;361.0;-1836.0;2247.0;-50.0;;;;;760.0;3326.0
23;Overheid;2002;206726.0;112334.0;57395.0;52606.0;4789.0;53241.0;48462.0;4779.0;1698.0;61771.0;13428.0;9187.0;3132.0;3206.0;43.0;2806.0;1516.0;0.0;178.0;1338.0;226.0;174.0;52.0;8264.0;3901.0;332.0;4031.0;217009.0;45415.0;34966.0;10449.0;30049.0;5997.0;5978.0;20499.0;-14521.0;19.0;14521.0;-270.0;12823.0;12783.0;40.0;83968.0;47686.0;37122.0;10564.0;36282.0;31389.0;4893.0;6943.0;2418.0;4525.0;10195.0;0.0;2642.0;3509.0;1160.0;2349.0;4044.0;2839.0;1508.0;1331.0;4529.0;498.0;0.0;4031.0;-10283.0;206726.0;-217009.0;-4556.0;-10283.0;5997.0;-270.0;5282.0;1302.0;2400.0;1580.0;3053.0;13522.0
24;Overheid;2003 1e kwartaal;51198.0;25722.0;14095.0;12915.0;1180.0;11316.0;10089.0;1227.0;311.0;17648.0;3674.0;1572.0;781.0;289.0;14.0;488.0;416.0;0.0;58.0;358.0;93.0;69.0;24.0;2073.0;1024.0;86.0;963.0;54029.0;10709.0;7979.0;2730.0;7756.0;1029.0;1023.0;4845.0;-3822.0;6.0;3822.0;-122.0;3089.0;3078.0;11.0;21869.0;12056.0;9402.0;2654.0;9813.0;8534.0;1279.0;1775.0;594.0;1181.0;2288.0;0.0;585.0;1067.0;316.0;751.0;636.0;723.0;366.0;357.0;1091.0;128.0;0.0;963.0;-2831.0;51198.0;-54029.0;-1924.0;-2831.0;1029.0;-122.0;;;;;758.0;3286.0
25;Overheid;2003 2e kwartaal;54849.0;27807.0;14143.0;12943.0;1200.0;13282.0;11966.0;1316.0;382.0;17629.0;3514.0;3220.0;745.0;1500.0;10.0;965.0;416.0;0.0;58.0;358.0;93.0;69.0;24.0;2170.0;1036.0;82.0;1052.0;59450.0;13306.0;10397.0;2909.0;7899.0;1336.0;1330.0;5156.0;-3826.0;6.0;3826.0;-390.0;3031.0;3021.0;10.0;24161.0;14403.0;11563.0;2840.0;9758.0;8484.0;1274.0;1587.0;623.0;964.0;2784.0;0.0;585.0;1067.0;316.0;751.0;1132.0;725.0;368.0;357.0;1185.0;133.0;0.0;1052.0;-4601.0;54849.0;-59450.0;-3655.0;-4601.0;1336.0;-390.0;;;;;723.0;3236.0
26;Overheid;2003 3e kwartaal;48494.0;25565.0;14229.0;13039.0;1190.0;10970.0;9789.0;1181.0;366.0;14957.0;3294.0;2102.0;788.0;508.0;12.0;794.0;418.0;0.0;58.0;360.0;93.0;69.0;24.0;2065.0;1032.0;79.0;954.0;54502.0;10745.0;8076.0;2669.0;7804.0;1592.0;1586.0;5412.0;-3826.0;6.0;3826.0;-9.0;2999.0;2988.0;11.0;21616.0;12208.0;9391.0;2817.0;9408.0;8219.0;1189.0;1496.0;524.0;972.0;2634.0;0.0;584.0;1066.0;315.0;751.0;984.0;724.0;366.0;358.0;1075.0;121.0;0.0;954.0;-6008.0;48494.0;-54502.0;-4425.0;-6008.0;1592.0;-9.0;;;;;762.0;3217.0
27;Overheid;2003 4e kwartaal;56842.0;32094.0;16451.0;15198.0;1253.0;15238.0;13918.0;1320.0;405.0;15654.0;3926.0;2451.0;726.0;676.0;12.0;1037.0;415.0;0.0;58.0;357.0;94.0;69.0;25.0;2208.0;1076.0;80.0;1052.0;58685.0;13048.0;10167.0;2881.0;8794.0;2061.0;2054.0;5937.0;-3883.0;7.0;3883.0;110.0;2959.0;2949.0;10.0;21995.0;12097.0;9430.0;2667.0;9898.0;8723.0;1175.0;1934.0;778.0;1156.0;1987.0;0.0;584.0;436.0;168.0;268.0;967.0;725.0;368.0;357.0;1189.0;137.0;0.0;1052.0;-1843.0;56842.0;-58685.0;328.0;-1843.0;2061.0;110.0;;;;;698.0;3164.0
28;Overheid;2003;211383.0;111188.0;58918.0;54095.0;4823.0;50806.0;45762.0;5044.0;1464.0;65888.0;14408.0;9345.0;3040.0;2973.0;48.0;3284.0;1665.0;0.0;232.0;1433.0;373.0;276.0;97.0;8516.0;4168.0;327.0;4021.0;226666.0;47808.0;36619.0;11189.0;32253.0;6018.0;5993.0;21350.0;-15357.0;25.0;15357.0;-411.0;12078.0;12036.0;42.0;89641.0;50764.0;39786.0;10978.0;38877.0;33960.0;4917.0;6792.0;2519.0;4273.0;9693.0;0.0;2338.0;3636.0;1115.0;2521.0;3719.0;2897.0;1468.0;1429.0;4540.0;519.0;0.0;4021.0;-15283.0;211383.0;-226666.0;-9676.0;-15283.0;6018.0;-411.0;5980.0;1384.0;2856.0;1740.0;2941.0;12903.0
29;Overheid;2004 1e kwartaal;51541.0;25612.0;14413.0;13192.0;1221.0;10913.0;9605.0;1308.0;286.0;17675.0;3636.0;1814.0;784.0;353.0;8.0;669.0;445.0;0.0;54.0;391.0;97.0;69.0;28.0;2262.0;1061.0;144.0;1057.0;54713.0;10932.0;7910.0;3022.0;7781.0;977.0;973.0;4947.0;-3974.0;4.0;3974.0;-613.0;3067.0;3056.0;11.0;22108.0;12221.0;9566.0;2655.0;9887.0;8625.0;1262.0;1883.0;606.0;1277.0;2768.0;0.0;625.0;1453.0;262.0;1191.0;690.0;646.0;250.0;396.0;1190.0;133.0;0.0;1057.0;-3172.0;51541.0;-54713.0;-2808.0;-3172.0;977.0;-613.0;;;;;755.0;3232.0
30;Overheid;2004 2e kwartaal;56299.0;29666.0;15416.0;14148.0;1268.0;13866.0;12464.0;1402.0;384.0;16274.0;3816.0;3672.0;811.0;1749.0;10.0;1102.0;446.0;0.0;54.0;392.0;96.0;69.0;27.0;2329.0;1074.0;135.0;1120.0;60080.0;13531.0;10309.0;3222.0;7925.0;977.0;973.0;4958.0;-3985.0;4.0;3985.0;-486.0;3059.0;3047.0;12.0;24795.0;14608.0;11764.0;2844.0;10187.0;8930.0;1257.0;1707.0;666.0;1041.0;2686.0;0.0;625.0;848.0;155.0;693.0;1213.0;645.0;251.0;394.0;1256.0;136.0;0.0;1120.0;-3781.0;56299.0;-60080.0;-3290.0;-3781.0;977.0;-486.0;;;;;775.0;3223.0
31;Overheid;2004 3e kwartaal;52152.0;26603.0;14542.0;13312.0;1230.0;11719.0;10458.0;1261.0;342.0;16210.0;3430.0;3144.0;789.0;946.0;9.0;1400.0;449.0;0.0;54.0;395.0;97.0;69.0;28.0;2219.0;1071.0;128.0;1020.0;54361.0;10959.0;8005.0;2954.0;7826.0;925.0;921.0;4903.0;-3982.0;4.0;3982.0;-399.0;2941.0;2931.0;10.0;22028.0;12361.0;9556.0;2805.0;9667.0;8486.0;1181.0;1596.0;542.0;1054.0;2712.0;0.0;625.0;1001.0;186.0;815.0;1086.0;647.0;252.0;395.0;1144.0;124.0;0.0;1020.0;-2209.0;52152.0;-54361.0;-1683.0;-2209.0;925.0;-399.0;;;;;747.0;3116.0
32;Overheid;2004 4e kwartaal;59619.0;32384.0;17202.0;15896.0;1306.0;14678.0;13271.0;1407.0;504.0;18240.0;4155.0;1902.0;816.0;589.0;10.0;487.0;448.0;0.0;54.0;394.0;98.0;70.0;28.0;2392.0;1124.0;124.0;1144.0;59483.0;13278.0;10072.0;3206.0;8811.0;1514.0;1510.0;5553.0;-4043.0;4.0;4043.0;-207.0;3115.0;3104.0;11.0;22658.0;12407.0;9594.0;2813.0;10251.0;9083.0;1168.0;1988.0;652.0;1336.0;2356.0;0.0;624.0;622.0;110.0;512.0;1110.0;647.0;252.0;395.0;1280.0;136.0;0.0;1144.0;136.0;59619.0;-59483.0;1443.0;136.0;1514.0;-207.0;;;;;771.0;3279.0
