ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
80;109;102;1999-2000;5.3;-31.0;-11.4;5.3;24.9;63.0;8;8.0;42.0
81;109;103;1977-1979;2.2;-7.0;-0.9;2.2;6.7;16.0;16;16.0;30.0
82;109;103;1979-1981;-2.3;-13.0;-5.9;-2.3;3.0;11.0;16;16.0;64.0
83;109;103;1981-1983;-2.2;-12.0;-5.6;-2.2;2.6;10.0;15;15.0;63.0
84;109;103;1983-1985;-0.1;-10.0;-3.5;-0.1;4.6;12.0;15;15.0;51.0
85;109;103;1984-1985;2.4;-12.0;-2.1;2.4;9.8;22.0;15;15.0;34.0
86;109;103;1985-1986;5.6;-10.0;-0.2;5.6;13.1;29.0;15;15.0;25.0
87;109;103;1985-1987;5.6;-4.0;1.4;5.6;10.9;18.0;15;15.0;18.0
88;109;103;1986-1987;5.5;-9.0;-0.8;5.5;14.0;26.0;15;15.0;26.0
89;109;103;1987-1988;3.8;-11.0;-1.7;3.8;10.3;21.0;14;14.0;31.0
90;109;103;1987-1989;3.7;-6.0;0.0;3.7;8.5;15.0;12;12.0;25.0
91;109;103;1988-1989;3.9;-10.0;-1.4;3.9;10.2;22.0;12;12.0;30.0
92;109;103;1989-1990;4.6;-10.0;-1.4;4.6;11.3;22.0;9;9.0;29.0
93;109;103;1989-1991;3.3;-7.0;-0.8;3.3;8.3;16.0;9;9.0;29.0
94;109;103;1990-1991;2.5;-11.0;-2.8;2.5;9.2;19.0;9;9.0;37.0
95;109;103;1991-1992;1.0;-11.0;-3.8;1.0;7.6;18.0;8;8.0;45.0
96;109;103;1991-1993;2.2;-8.0;-1.7;2.2;7.0;14.0;8;8.0;35.0
97;109;103;1992-1993;3.2;-11.0;-2.2;3.2;9.5;19.0;8;8.0;33.0
98;109;103;1993-1994;2.0;-12.0;-3.6;2.0;7.9;18.0;8;8.0;40.0
99;109;103;1993-1995;1.9;-8.0;-1.9;1.9;6.6;14.0;8;8.0;36.0
100;109;103;1994-1995;2.2;-11.0;-3.3;2.2;8.9;20.0;8;8.0;39.0
101;109;103;1995-1996;2.4;-11.0;-3.4;2.4;8.5;19.0;8;8.0;38.0
102;109;103;1995-1997;2.4;-7.0;-1.8;2.4;7.3;15.0;8;8.0;34.0
103;109;103;1996-1997;2.7;-11.0;-3.5;2.7;9.7;20.0;8;8.0;38.0
104;109;103;1997-1998;3.0;-12.0;-2.9;3.0;9.8;21.0;8;8.0;36.0
105;109;103;1997-1999;2.7;-7.0;-1.4;2.7;8.1;15.0;8;8.0;32.0
106;109;103;1998-1999;3.2;-12.0;-3.2;3.2;10.8;22.0;8;8.0;36.0
107;109;103;1999-2000;3.2;-11.0;-2.9;3.2;10.4;22.0;7;7.0;36.0
108;109;104;1977-1979;3.0;-11.0;-1.8;3.0;9.5;19.0;47;47.0;33.0
109;109;104;1979-1981;-1.5;-16.0;-6.6;-1.5;3.3;11.0;43;43.0;60.0
110;109;104;1981-1983;-2.0;-17.0;-7.0;-2.0;3.1;11.0;41;41.0;61.0
111;109;104;1983-1985;0.4;-12.0;-3.9;0.4;6.0;16.0;43;43.0;48.0
112;109;104;1984-1985;2.9;-16.0;-3.6;2.9;10.8;25.0;42;42.0;36.0
113;109;104;1985-1986;5.2;-15.0;-1.8;5.2;12.7;25.0;42;42.0;30.0
114;109;104;1985-1987;5.4;-8.0;0.4;5.4;11.4;20.0;44;44.0;24.0
115;109;104;1986-1987;5.1;-14.0;-1.5;5.1;13.9;27.0;44;44.0;29.0
116;109;104;1987-1988;2.8;-16.0;-3.8;2.8;10.6;24.0;45;45.0;37.0
117;109;104;1987-1989;3.4;-9.0;-1.4;3.4;9.1;17.0;47;47.0;31.0
118;109;104;1988-1989;3.9;-13.0;-2.2;3.9;11.7;25.0;47;47.0;32.0
119;109;104;1989-1990;5.3;-14.0;-1.9;5.3;13.5;26.0;52;52.0;30.0
120;109;104;1989-1991;3.6;-10.0;-1.4;3.6;9.7;18.0;51;51.0;30.0
121;109;104;1990-1991;2.0;-16.0;-4.2;2.0;9.7;24.0;51;51.0;40.0
122;109;104;1991-1992;1.7;-15.0;-4.3;1.7;9.0;21.0;51;51.0;41.0
123;109;104;1991-1993;1.9;-11.0;-2.9;1.9;7.2;15.0;50;50.0;38.0
124;109;104;1992-1993;2.2;-16.0;-4.1;2.2;8.8;20.0;50;50.0;39.0
125;109;104;1993-1994;1.7;-17.0;-4.8;1.7;8.8;21.0;49;49.0;42.0
126;109;104;1993-1995;1.8;-11.0;-3.0;1.8;7.1;15.0;49;49.0;39.0
127;109;104;1994-1995;2.3;-15.0;-4.3;2.3;10.0;23.0;49;49.0;40.0
128;109;104;1995-1996;2.2;-16.0;-4.4;2.2;9.8;22.0;50;50.0;40.0
129;109;104;1995-1997;2.2;-11.0;-3.0;2.2;7.8;16.0;51;51.0;38.0
130;109;104;1996-1997;2.5;-15.0;-4.4;2.5;10.6;23.0;51;51.0;40.0
131;109;104;1997-1998;3.4;-15.0;-3.8;3.4;11.9;25.0;52;52.0;36.0
132;109;104;1997-1999;2.7;-11.0;-2.6;2.7;9.1;18.0;52;52.0;36.0
133;109;104;1998-1999;2.5;-17.0;-5.0;2.5;11.4;25.0;53;53.0;40.0
134;109;104;1999-2000;3.6;-16.0;-3.9;3.6;12.7;27.0;53;53.0;37.0
135;109;105;1977-1979;1.5;-13.0;-2.8;1.5;4.6;15.0;24;24.0;36.0
136;109;105;1979-1981;-2.4;-18.0;-7.4;-2.4;0.9;9.0;28;28.0;71.0
137;109;105;1981-1983;-2.8;-17.0;-7.6;-2.8;0.8;8.0;31;31.0;71.0
138;109;105;1983-1985;-2.2;-18.0;-7.2;-2.2;1.6;9.0;30;30.0;67.0
139;109;105;1984-1985;-0.8;-21.0;-6.4;-0.8;5.4;16.0;31;31.0;55.0
140;109;105;1985-1986;2.0;-17.0;-3.1;2.0;8.1;21.0;31;31.0;38.0
141;109;105;1985-1987;1.6;-12.0;-2.6;1.6;6.5;14.0;31;31.0;36.0
142;109;105;1986-1987;1.5;-17.0;-4.4;1.5;8.3;23.0;30;30.0;38.0
143;109;105;1987-1988;-0.1;-19.0;-5.2;-0.1;4.5;15.0;30;30.0;52.0
144;109;105;1987-1989;0.3;-12.0;-3.6;0.3;3.8;11.0;30;30.0;44.0
145;109;105;1988-1989;0.8;-17.0;-3.4;0.8;5.3;18.0;30;30.0;37.0
146;109;105;1989-1990;1.1;-18.0;-4.7;1.1;6.3;18.0;29;29.0;39.0
147;109;105;1989-1991;0.4;-12.0;-3.1;0.4;4.2;12.0;31;31.0;44.0
148;109;105;1990-1991;-0.6;-17.0;-4.2;-0.6;3.8;16.0;31;31.0;58.0
149;109;105;1991-1992;0.1;-16.0;-4.0;0.1;3.4;14.0;31;31.0;48.0
150;109;105;1991-1993;0.1;-13.0;-4.0;0.1;2.6;9.0;32;32.0;48.0
151;109;105;1992-1993;0.1;-19.0;-4.9;0.1;3.1;13.0;31;31.0;47.0
152;109;105;1993-1994;-1.5;-19.0;-6.3;-1.5;2.2;13.0;32;32.0;66.0
153;109;105;1993-1995;-0.7;-14.0;-4.7;-0.7;1.8;8.0;32;32.0;61.0
154;109;105;1994-1995;0.2;-17.0;-4.2;0.2;3.3;14.0;32;32.0;47.0
155;109;105;1995-1996;0.6;-16.0;-3.2;0.6;3.9;14.0;31;31.0;41.0
156;109;105;1995-1997;0.7;-11.0;-3.0;0.7;3.6;10.0;31;31.0;41.0
157;109;105;1996-1997;0.7;-15.0;-3.6;0.7;5.2;16.0;31;31.0;41.0
158;109;105;1997-1998;2.4;-13.0;-1.2;2.4;5.2;15.0;30;30.0;30.0
159;109;105;1997-1999;1.3;-11.0;-2.1;1.3;3.5;9.0;29;29.0;35.0
160;109;105;1998-1999;0.5;-15.0;-3.1;0.5;3.5;14.0;29;29.0;40.0
161;109;105;1999-2000;0.7;-13.0;-2.2;0.7;5.5;18.0;29;29.0;38.0
162;109;106;1977-1979;2.2;-12.0;-2.5;2.2;7.8;18.0;6;6.0;34.0
163;109;106;1979-1981;-2.7;-17.0;-8.0;-2.7;2.2;9.0;6;6.0;69.0
164;109;106;1981-1983;-3.9;-18.0;-8.9;-3.9;2.8;13.0;6;6.0;66.0
165;109;106;1983-1985;-4.0;-19.0;-9.6;-4.0;1.6;10.0;5;5.0;71.0
166;109;106;1984-1985;-2.0;-21.0;-8.3;-2.0;6.9;23.0;6;6.0;62.0
167;109;106;1985-1986;1.2;-23.0;-5.7;1.2;9.9;26.0;6;6.0;39.0
168;109;106;1985-1987;2.0;-13.0;-4.2;2.0;9.0;21.0;6;6.0;36.0
169;109;106;1986-1987;2.9;-14.0;-4.2;2.9;13.9;35.0;6;6.0;35.0
170;109;106;1987-1988;0.2;-21.0;-7.0;0.2;6.7;18.0;5;5.0;48.0
171;109;106;1987-1989;0.6;-15.0;-5.8;0.6;5.3;14.0;5;5.0;44.0
172;109;106;1988-1989;1.4;-18.0;-4.4;1.4;9.0;22.0;5;5.0;37.0
173;109;106;1989-1990;1.4;-20.0;-5.9;1.4;9.4;25.0;5;5.0;41.0
174;109;106;1989-1991;0.7;-15.0;-4.5;0.7;5.8;16.0;5;5.0;44.0
175;109;106;1990-1991;-0.3;-20.0;-5.8;-0.3;6.6;21.0;5;5.0;53.0
176;109;106;1991-1992;0.0;-19.0;-5.2;0.0;6.1;19.0;5;5.0;50.0
177;109;106;1991-1993;-0.1;-14.0;-5.1;-0.1;4.3;12.0;5;5.0;51.0
178;109;106;1992-1993;0.0;-21.0;-6.4;0.0;5.1;17.0;5;5.0;50.0
179;109;106;1993-1994;-1.9;-22.0;-7.5;-1.9;4.2;16.0;5;5.0;63.0
180;109;106;1993-1995;-0.9;-16.0;-5.8;-0.9;3.7;12.0;5;5.0;60.0
181;109;106;1994-1995;0.2;-19.0;-4.8;0.2;5.9;20.0;5;5.0;47.0
182;109;106;1995-1996;0.4;-20.0;-4.6;0.4;6.4;19.0;4;4.0;45.0
183;109;106;1995-1997;0.4;-15.0;-4.4;0.4;4.9;12.0;4;4.0;45.0
184;109;106;1996-1997;0.7;-19.0;-4.2;0.7;7.8;20.0;4;4.0;40.0
185;109;106;1997-1998;1.1;-21.0;-5.0;1.1;6.5;18.0;4;4.0;40.0
186;109;106;1997-1999;0.6;-17.0;-5.3;0.6;4.8;13.0;4;4.0;43.0
187;109;106;1998-1999;0.7;-22.0;-5.8;0.7;7.3;19.0;4;4.0;41.0
188;109;106;1999-2000;1.0;-20.0;-4.6;1.0;8.2;24.0;4;4.0;40.0
189;109;107;1977-1979;1.2;-11.0;-2.4;1.2;2.7;10.0;16;16.0;35.0
190;109;107;1979-1981;-2.2;-15.0;-6.1;-2.2;0.2;7.0;18;18.0;73.0
191;109;107;1981-1983;-2.5;-12.0;-5.4;-2.5;0.1;4.0;17;17.0;74.0
192;109;107;1983-1985;-2.0;-15.0;-5.6;-2.0;1.1;7.0;18;18.0;68.0
193;109;107;1984-1985;-0.3;-15.0;-4.6;-0.3;4.7;12.0;18;18.0;52.0
194;109;107;1985-1986;2.2;-12.0;-1.8;2.2;7.1;14.0;17;17.0;35.0
195;109;107;1985-1987;1.8;-9.0;-1.2;1.8;5.9;11.0;18;18.0;31.0
196;109;107;1986-1987;1.6;-14.0;-2.5;1.6;6.6;18.0;17;17.0;34.0
197;109;107;1987-1988;-0.1;-14.0;-3.3;-0.1;2.8;12.0;17;17.0;52.0
198;109;107;1987-1989;0.3;-9.0;-2.3;0.3;2.9;9.0;19;19.0;42.0
199;109;107;1988-1989;0.7;-13.0;-2.1;0.7;3.9;13.0;18;18.0;36.0
200;109;107;1989-1990;1.2;-13.0;-2.9;1.2;5.4;15.0;18;18.0;36.0
201;109;107;1989-1991;0.3;-9.0;-2.4;0.3;3.5;10.0;19;19.0;44.0
202;109;107;1990-1991;-0.7;-12.0;-3.0;-0.7;2.6;12.0;19;19.0;60.0
203;109;107;1991-1992;0.0;-11.0;-3.0;0.0;2.1;10.0;19;19.0;48.0
204;109;107;1991-1993;0.1;-10.0;-2.7;0.1;2.0;7.0;19;19.0;46.0
205;109;107;1992-1993;0.2;-13.0;-3.2;0.2;2.3;10.0;19;19.0;45.0
206;109;107;1993-1994;-1.3;-14.0;-4.6;-1.3;1.4;9.0;19;19.0;68.0
207;109;107;1993-1995;-0.6;-10.0;-3.6;-0.6;1.2;6.0;20;20.0;62.0
208;109;107;1994-1995;0.2;-12.0;-3.0;0.2;2.1;10.0;19;19.0;47.0
209;109;107;1995-1996;0.6;-11.0;-1.8;0.6;2.9;10.0;20;20.0;38.0
210;109;107;1995-1997;0.7;-9.0;-2.2;0.7;3.0;8.0;20;20.0;38.0
211;109;107;1996-1997;0.7;-12.0;-2.8;0.7;3.7;12.0;20;20.0;41.0
212;109;107;1997-1998;2.5;-9.0;-0.3;2.5;4.6;11.0;19;19.0;26.0
213;109;107;1997-1999;1.4;-8.0;-1.3;1.4;3.0;7.0;20;20.0;33.0
214;109;107;1998-1999;0.4;-11.0;-2.3;0.4;2.2;9.0;20;20.0;40.0
215;109;107;1999-2000;0.6;-9.0;-1.7;0.6;4.2;15.0;20;20.0;37.0
216;109;108;1977-1979;2.8;-24.0;-7.8;2.8;11.2;25.0;3;3.0;44.0
217;109;108;1979-1981;-5.9;-30.0;-17.2;-5.9;3.6;15.0;4;4.0;65.0
218;109;108;1981-1983;-6.0;-25.0;-12.8;-6.0;1.5;13.0;6;6.0;69.0
219;109;108;1983-1985;-2.4;-24.0;-11.8;-2.4;4.6;17.0;6;6.0;61.0
220;109;108;1984-1985;-1.4;-27.0;-10.9;-1.4;7.8;21.0;6;6.0;58.0
221;109;108;1985-1986;1.0;-23.0;-6.6;1.0;10.9;28.0;6;6.0;47.0
222;109;108;1985-1987;-0.6;-19.0;-7.2;-0.6;6.2;14.0;5;5.0;54.0
223;109;108;1986-1987;-0.9;-25.0;-10.0;-0.9;9.0;27.0;5;5.0;53.0
224;109;108;1987-1988;-1.4;-32.0;-14.1;-1.4;7.3;24.0;6;6.0;57.0
225;109;108;1987-1989;0.0;-21.0;-8.4;0.0;5.4;14.0;5;5.0;50.0
226;109;108;1988-1989;0.8;-30.0;-9.6;0.8;9.3;26.0;5;5.0;43.0
227;109;108;1989-1990;-0.4;-31.0;-10.9;-0.4;8.0;22.0;5;5.0;51.0
228;109;108;1989-1991;0.8;-19.0;-7.0;0.8;5.5;14.0;5;5.0;43.0
229;109;108;1990-1991;-0.5;-28.0;-9.0;-0.5;6.6;24.0;5;5.0;55.0
230;109;108;1991-1992;0.3;-26.0;-8.9;0.3;6.0;21.0;6;6.0;46.0
231;109;108;1991-1993;-0.5;-20.0;-9.3;-0.5;3.6;13.0;6;6.0;53.0
232;109;108;1992-1993;-0.3;-31.0;-13.2;-0.3;5.2;19.0;6;6.0;52.0
233;109;108;1993-1994;-2.0;-31.0;-13.0;-2.0;4.6;21.0;7;7.0;64.0
234;109;108;1993-1995;-1.5;-21.0;-10.0;-1.5;3.0;12.0;6;6.0;62.0
235;109;108;1994-1995;0.3;-28.0;-9.4;0.3;6.5;22.0;7;7.0;48.0
236;109;108;1995-1996;0.3;-27.0;-9.3;0.3;7.9;23.0;6;6.0;47.0
237;109;108;1995-1997;0.6;-17.0;-6.3;0.6;5.5;13.0;6;6.0;46.0
238;109;108;1996-1997;1.2;-24.0;-6.9;1.2;9.0;24.0;6;6.0;42.0
239;109;108;1997-1998;2.4;-21.0;-4.2;2.4;9.5;24.0;5;5.0;34.0
240;109;108;1997-1999;1.3;-16.0;-4.8;1.3;6.0;14.0;4;4.0;39.0
241;109;108;1998-1999;0.8;-25.0;-6.4;0.8;8.7;23.0;5;5.0;41.0
242;109;108;1999-2000;0.9;-23.0;-5.8;0.9;8.5;25.0;4;4.0;38.0
243;101;109;1977-1979;2.5;-12.0;-2.5;2.5;9.0;19.0;78;100.0;35.0
244;101;109;1979-1981;-2.3;-18.0;-8.0;-2.3;3.0;11.0;75;100.0;63.0
245;101;109;1981-1983;-2.4;-18.0;-8.0;-2.4;3.1;12.0;73;100.0;62.0
246;101;109;1983-1985;0.0;-14.0;-4.8;0.0;5.4;15.0;71;100.0;50.0
247;101;109;1984-1985;2.4;-20.0;-4.8;2.4;10.9;26.0;69;100.0;39.0
248;101;109;1985-1986;5.0;-17.0;-2.5;5.0;13.4;29.0;69;100.0;31.0
249;101;109;1985-1987;4.9;-10.0;-0.7;4.9;10.8;19.0;70;100.0;27.0
250;101;109;1986-1987;4.8;-17.0;-2.8;4.8;14.0;29.0;69;100.0;32.0
251;101;109;1987-1988;2.5;-19.0;-5.0;2.5;10.8;25.0;71;100.0;39.0
252;101;109;1987-1989;3.1;-11.0;-2.4;3.1;9.0;17.0;71;100.0;33.0
253;101;109;1988-1989;3.7;-16.0;-3.4;3.7;11.9;27.0;71;100.0;34.0
254;101;109;1989-1990;4.9;-17.0;-3.1;4.9;13.6;27.0;71;100.0;32.0
255;101;109;1989-1991;3.1;-12.0;-2.7;3.1;9.3;18.0;70;100.0;34.0
256;101;109;1990-1991;1.6;-20.0;-5.8;1.6;9.6;24.0;70;100.0;43.0
257;101;109;1991-1992;1.2;-19.0;-5.7;1.2;8.8;22.0;70;100.0;44.0
258;101;109;1991-1993;1.4;-14.0;-4.3;1.4;6.8;15.0;70;100.0;42.0
259;101;109;1992-1993;2.0;-20.0;-5.7;2.0;8.9;21.0;69;100.0;41.0
260;101;109;1993-1994;1.4;-20.0;-6.2;1.4;8.8;22.0;69;100.0;44.0
261;101;109;1993-1995;1.4;-14.0;-4.3;1.4;6.9;16.0;69;100.0;42.0
262;101;109;1994-1995;2.0;-18.0;-5.5;2.0;10.2;25.0;68;100.0;42.0
263;101;109;1995-1996;1.9;-19.0;-5.7;1.9;9.7;23.0;69;100.0;42.0
264;101;109;1995-1997;1.8;-13.0;-4.0;1.8;7.6;16.0;69;100.0;41.0
265;101;109;1996-1997;2.1;-18.0;-5.5;2.1;10.8;25.0;69;100.0;42.0
266;101;109;1997-1998;3.0;-18.0;-4.9;3.0;11.7;26.0;69;100.0;39.0
267;101;109;1997-1999;2.3;-13.0;-3.6;2.3;8.7;18.0;70;100.0;38.0
268;101;109;1998-1999;2.3;-19.0;-5.9;2.3;11.5;27.0;71;100.0;41.0
269;101;109;1999-2000;3.3;-19.0;-4.9;3.3;12.8;28.0;71;100.0;39.0
270;101;101;1977-1979;2.8;-11.0;-1.9;2.8;9.2;20.0;71;91.0;34.0
271;101;101;1979-1981;-1.9;-16.0;-6.9;-1.9;3.3;12.0;66;89.0;61.0
272;101;101;1981-1983;-2.0;-16.0;-7.0;-2.0;3.3;12.0;63;86.0;60.0
273;101;101;1983-1985;0.3;-12.0;-4.1;0.3;5.7;16.0;63;89.0;48.0
274;101;101;1984-1985;2.7;-17.0;-3.9;2.7;11.1;26.0;64;94.0;37.0
275;101;101;1985-1986;5.4;-15.0;-1.6;5.4;13.7;29.0;64;93.0;29.0
276;101;101;1985-1987;5.3;-8.0;0.3;5.3;11.1;20.0;64;91.0;24.0
277;101;101;1986-1987;5.1;-15.0;-1.9;5.1;14.1;29.0;65;94.0;30.0
278;101;101;1987-1988;2.9;-17.0;-4.0;2.9;11.1;25.0;66;94.0;37.0
279;101;101;1987-1989;3.5;-9.0;-1.4;3.5;9.2;17.0;65;91.0;30.0
280;101;101;1988-1989;4.0;-14.0;-2.6;4.0;12.2;27.0;66;94.0;32.0
281;101;101;1989-1990;5.2;-15.0;-2.3;5.2;13.8;27.0;67;94.0;31.0
282;101;101;1989-1991;3.5;-10.0;-1.7;3.5;9.6;18.0;64;92.0;31.0
