ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
2056;Alle economische activiteit en woningen;Urk;2016;357.0;2530.0
2057;Alle economische activiteit en woningen;Urk;2017;426.0;2867.0
2058;Alle economische activiteit en woningen;Utrecht (gemeente);2012;1189.0;2518.0
2059;Alle economische activiteit en woningen;Utrecht (gemeente);2013;2923.0;6650.0
2060;Alle economische activiteit en woningen;Utrecht (gemeente);2014;3843.0;9711.0
2061;Alle economische activiteit en woningen;Utrecht (gemeente);2015;4987.0;14170.0
2062;Alle economische activiteit en woningen;Utrecht (gemeente);2016;6199.0;19871.0
2063;Alle economische activiteit en woningen;Utrecht (gemeente);2017;8178.0;30147.0
2064;Alle economische activiteit en woningen;Utrechtse Heuvelrug;2012;405.0;1263.0
2065;Alle economische activiteit en woningen;Utrechtse Heuvelrug;2013;688.0;2413.0
2066;Alle economische activiteit en woningen;Utrechtse Heuvelrug;2014;1010.0;3364.0
2067;Alle economische activiteit en woningen;Utrechtse Heuvelrug;2015;1300.0;4478.0
2068;Alle economische activiteit en woningen;Utrechtse Heuvelrug;2016;1553.0;5581.0
2069;Alle economische activiteit en woningen;Utrechtse Heuvelrug;2017;1989.0;7386.0
2070;Alle economische activiteit en woningen;Vaals;2012;;
2071;Alle economische activiteit en woningen;Vaals;2013;113.0;349.0
2072;Alle economische activiteit en woningen;Vaals;2014;187.0;596.0
2073;Alle economische activiteit en woningen;Vaals;2015;232.0;769.0
2074;Alle economische activiteit en woningen;Vaals;2016;273.0;998.0
2075;Alle economische activiteit en woningen;Vaals;2017;459.0;1587.0
2076;Alle economische activiteit en woningen;Valkenburg aan de Geul;2012;122.0;458.0
2077;Alle economische activiteit en woningen;Valkenburg aan de Geul;2013;247.0;1001.0
2078;Alle economische activiteit en woningen;Valkenburg aan de Geul;2014;327.0;1315.0
2079;Alle economische activiteit en woningen;Valkenburg aan de Geul;2015;469.0;1955.0
2080;Alle economische activiteit en woningen;Valkenburg aan de Geul;2016;576.0;2532.0
2081;Alle economische activiteit en woningen;Valkenburg aan de Geul;2017;766.0;3494.0
2082;Alle economische activiteit en woningen;Valkenswaard;2012;80.0;278.0
2083;Alle economische activiteit en woningen;Valkenswaard;2013;224.0;788.0
2084;Alle economische activiteit en woningen;Valkenswaard;2014;374.0;1445.0
2085;Alle economische activiteit en woningen;Valkenswaard;2015;486.0;1915.0
2086;Alle economische activiteit en woningen;Valkenswaard;2016;625.0;2486.0
2087;Alle economische activiteit en woningen;Valkenswaard;2017;863.0;3342.0
2088;Alle economische activiteit en woningen;Veendam;2012;115.0;478.0
2089;Alle economische activiteit en woningen;Veendam;2013;253.0;1278.0
2090;Alle economische activiteit en woningen;Veendam;2014;378.0;1967.0
2091;Alle economische activiteit en woningen;Veendam;2015;479.0;2798.0
2092;Alle economische activiteit en woningen;Veendam;2016;596.0;19279.0
2093;Alle economische activiteit en woningen;Veendam;2017;730.0;20627.0
2094;Alle economische activiteit en woningen;Veenendaal;2012;271.0;1791.0
2095;Alle economische activiteit en woningen;Veenendaal;2013;522.0;2698.0
2096;Alle economische activiteit en woningen;Veenendaal;2014;1016.0;3538.0
2097;Alle economische activiteit en woningen;Veenendaal;2015;1262.0;4490.0
2098;Alle economische activiteit en woningen;Veenendaal;2016;1522.0;5265.0
2099;Alle economische activiteit en woningen;Veenendaal;2017;1952.0;6783.0
2100;Alle economische activiteit en woningen;Veere;2012;280.0;833.0
2101;Alle economische activiteit en woningen;Veere;2013;567.0;2455.0
2102;Alle economische activiteit en woningen;Veere;2014;968.0;4204.0
2103;Alle economische activiteit en woningen;Veere;2015;1258.0;5435.0
2104;Alle economische activiteit en woningen;Veere;2016;1636.0;7262.0
2105;Alle economische activiteit en woningen;Veere;2017;2119.0;9694.0
2106;Alle economische activiteit en woningen;Veldhoven;2012;212.0;833.0
2107;Alle economische activiteit en woningen;Veldhoven;2013;392.0;1479.0
2108;Alle economische activiteit en woningen;Veldhoven;2014;550.0;2125.0
2109;Alle economische activiteit en woningen;Veldhoven;2015;723.0;3399.0
2110;Alle economische activiteit en woningen;Veldhoven;2016;880.0;4082.0
2111;Alle economische activiteit en woningen;Veldhoven;2017;1258.0;5775.0
2112;Alle economische activiteit en woningen;Velsen;2012;198.0;453.0
2113;Alle economische activiteit en woningen;Velsen;2013;380.0;1196.0
2114;Alle economische activiteit en woningen;Velsen;2014;546.0;2115.0
2115;Alle economische activiteit en woningen;Velsen;2015;770.0;3153.0
2116;Alle economische activiteit en woningen;Velsen;2016;1096.0;5542.0
2117;Alle economische activiteit en woningen;Velsen;2017;1291.0;7197.0
2118;Alle economische activiteit en woningen;Venlo;2012;586.0;2083.0
2119;Alle economische activiteit en woningen;Venlo;2013;937.0;3636.0
2120;Alle economische activiteit en woningen;Venlo;2014;1266.0;5027.0
2121;Alle economische activiteit en woningen;Venlo;2015;2054.0;15624.0
2122;Alle economische activiteit en woningen;Venlo;2016;2966.0;20954.0
2123;Alle economische activiteit en woningen;Venlo;2017;4171.0;25815.0
2124;Alle economische activiteit en woningen;Venray;2012;319.0;1878.0
2125;Alle economische activiteit en woningen;Venray;2013;762.0;3376.0
2126;Alle economische activiteit en woningen;Venray;2014;999.0;4456.0
2127;Alle economische activiteit en woningen;Venray;2015;1393.0;9031.0
2128;Alle economische activiteit en woningen;Venray;2016;1902.0;13250.0
2129;Alle economische activiteit en woningen;Venray;2017;2383.0;17498.0
2130;Alle economische activiteit en woningen;Vianen;2012;111.0;163.0
2131;Alle economische activiteit en woningen;Vianen;2013;188.0;447.0
2132;Alle economische activiteit en woningen;Vianen;2014;259.0;720.0
2133;Alle economische activiteit en woningen;Vianen;2015;344.0;1166.0
2134;Alle economische activiteit en woningen;Vianen;2016;399.0;1940.0
2135;Alle economische activiteit en woningen;Vianen;2017;587.0;7150.0
2136;Alle economische activiteit en woningen;Vlaardingen;2012;162.0;422.0
2137;Alle economische activiteit en woningen;Vlaardingen;2013;328.0;784.0
2138;Alle economische activiteit en woningen;Vlaardingen;2014;588.0;1294.0
2139;Alle economische activiteit en woningen;Vlaardingen;2015;762.0;2032.0
2140;Alle economische activiteit en woningen;Vlaardingen;2016;977.0;2680.0
2141;Alle economische activiteit en woningen;Vlaardingen;2017;1154.0;3258.0
2142;Alle economische activiteit en woningen;Vlagtwedde;2012;106.0;553.0
2143;Alle economische activiteit en woningen;Vlagtwedde;2013;239.0;1857.0
2144;Alle economische activiteit en woningen;Vlagtwedde;2014;356.0;2513.0
2145;Alle economische activiteit en woningen;Vlagtwedde;2015;454.0;3064.0
2146;Alle economische activiteit en woningen;Vlagtwedde;2016;582.0;3656.0
2147;Alle economische activiteit en woningen;Vlagtwedde;2017;714.0;4260.0
2148;Alle economische activiteit en woningen;Vlieland;2012;10.0;64.0
2149;Alle economische activiteit en woningen;Vlieland;2013;12.0;77.0
2150;Alle economische activiteit en woningen;Vlieland;2014;29.0;149.0
2151;Alle economische activiteit en woningen;Vlieland;2015;43.0;274.0
2152;Alle economische activiteit en woningen;Vlieland;2016;50.0;286.0
2153;Alle economische activiteit en woningen;Vlieland;2017;54.0;296.0
2154;Alle economische activiteit en woningen;Vlissingen;2012;147.0;454.0
2155;Alle economische activiteit en woningen;Vlissingen;2013;380.0;1300.0
2156;Alle economische activiteit en woningen;Vlissingen;2014;922.0;2667.0
2157;Alle economische activiteit en woningen;Vlissingen;2015;1626.0;4061.0
2158;Alle economische activiteit en woningen;Vlissingen;2016;2551.0;6012.0
2159;Alle economische activiteit en woningen;Vlissingen;2017;3616.0;8558.0
2160;Alle economische activiteit en woningen;Voerendaal;2012;107.0;319.0
2161;Alle economische activiteit en woningen;Voerendaal;2013;208.0;788.0
2162;Alle economische activiteit en woningen;Voerendaal;2014;271.0;1077.0
2163;Alle economische activiteit en woningen;Voerendaal;2015;352.0;1416.0
2164;Alle economische activiteit en woningen;Voerendaal;2016;438.0;1909.0
2165;Alle economische activiteit en woningen;Voerendaal;2017;751.0;3183.0
2166;Alle economische activiteit en woningen;Voorschoten;2012;116.0;287.0
2167;Alle economische activiteit en woningen;Voorschoten;2013;219.0;557.0
2168;Alle economische activiteit en woningen;Voorschoten;2014;307.0;822.0
2169;Alle economische activiteit en woningen;Voorschoten;2015;406.0;1151.0
2170;Alle economische activiteit en woningen;Voorschoten;2016;490.0;1455.0
2171;Alle economische activiteit en woningen;Voorschoten;2017;582.0;1797.0
2172;Alle economische activiteit en woningen;Voorst;2012;134.0;407.0
2173;Alle economische activiteit en woningen;Voorst;2013;307.0;1295.0
2174;Alle economische activiteit en woningen;Voorst;2014;446.0;2028.0
2175;Alle economische activiteit en woningen;Voorst;2015;575.0;2800.0
2176;Alle economische activiteit en woningen;Voorst;2016;692.0;3343.0
2177;Alle economische activiteit en woningen;Voorst;2017;962.0;4602.0
2178;Alle economische activiteit en woningen;Vught;2012;96.0;235.0
2179;Alle economische activiteit en woningen;Vught;2013;185.0;519.0
2180;Alle economische activiteit en woningen;Vught;2014;344.0;854.0
2181;Alle economische activiteit en woningen;Vught;2015;446.0;1203.0
2182;Alle economische activiteit en woningen;Vught;2016;547.0;1779.0
2183;Alle economische activiteit en woningen;Vught;2017;685.0;2491.0
2184;Alle economische activiteit en woningen;Waalre;2012;81.0;270.0
2185;Alle economische activiteit en woningen;Waalre;2013;151.0;535.0
2186;Alle economische activiteit en woningen;Waalre;2014;233.0;868.0
2187;Alle economische activiteit en woningen;Waalre;2015;305.0;1165.0
2188;Alle economische activiteit en woningen;Waalre;2016;385.0;1550.0
2189;Alle economische activiteit en woningen;Waalre;2017;545.0;2271.0
2190;Alle economische activiteit en woningen;Waalwijk;2012;109.0;646.0
2191;Alle economische activiteit en woningen;Waalwijk;2013;275.0;1727.0
2192;Alle economische activiteit en woningen;Waalwijk;2014;435.0;2416.0
2193;Alle economische activiteit en woningen;Waalwijk;2015;588.0;3239.0
2194;Alle economische activiteit en woningen;Waalwijk;2016;857.0;5705.0
2195;Alle economische activiteit en woningen;Waalwijk;2017;1111.0;8619.0
2196;Alle economische activiteit en woningen;Waddinxveen;2012;166.0;389.0
2197;Alle economische activiteit en woningen;Waddinxveen;2013;260.0;715.0
2198;Alle economische activiteit en woningen;Waddinxveen;2014;327.0;1046.0
2199;Alle economische activiteit en woningen;Waddinxveen;2015;412.0;1490.0
2200;Alle economische activiteit en woningen;Waddinxveen;2016;520.0;2705.0
2201;Alle economische activiteit en woningen;Waddinxveen;2017;778.0;4261.0
2202;Alle economische activiteit en woningen;Wageningen;2012;243.0;626.0
2203;Alle economische activiteit en woningen;Wageningen;2013;564.0;1382.0
2204;Alle economische activiteit en woningen;Wageningen;2014;917.0;2649.0
2205;Alle economische activiteit en woningen;Wageningen;2015;1270.0;4071.0
2206;Alle economische activiteit en woningen;Wageningen;2016;1593.0;5311.0
2207;Alle economische activiteit en woningen;Wageningen;2017;1852.0;6819.0
2208;Alle economische activiteit en woningen;Wassenaar;2012;48.0;180.0
2209;Alle economische activiteit en woningen;Wassenaar;2013;110.0;394.0
2210;Alle economische activiteit en woningen;Wassenaar;2014;192.0;655.0
2211;Alle economische activiteit en woningen;Wassenaar;2015;254.0;871.0
2212;Alle economische activiteit en woningen;Wassenaar;2016;381.0;1317.0
2213;Alle economische activiteit en woningen;Wassenaar;2017;467.0;1621.0
2214;Alle economische activiteit en woningen;Waterland;2012;103.0;259.0
2215;Alle economische activiteit en woningen;Waterland;2013;267.0;732.0
2216;Alle economische activiteit en woningen;Waterland;2014;351.0;1024.0
2217;Alle economische activiteit en woningen;Waterland;2015;477.0;1370.0
2218;Alle economische activiteit en woningen;Waterland;2016;583.0;1793.0
2219;Alle economische activiteit en woningen;Waterland;2017;669.0;2213.0
2220;Alle economische activiteit en woningen;Weert;2012;304.0;1118.0
2221;Alle economische activiteit en woningen;Weert;2013;617.0;2642.0
2222;Alle economische activiteit en woningen;Weert;2014;876.0;3943.0
2223;Alle economische activiteit en woningen;Weert;2015;1396.0;7086.0
2224;Alle economische activiteit en woningen;Weert;2016;1849.0;9394.0
2225;Alle economische activiteit en woningen;Weert;2017;2365.0;12691.0
2226;Alle economische activiteit en woningen;Weesp;2012;68.0;161.0
2227;Alle economische activiteit en woningen;Weesp;2013;170.0;349.0
2228;Alle economische activiteit en woningen;Weesp;2014;230.0;521.0
2229;Alle economische activiteit en woningen;Weesp;2015;323.0;1172.0
2230;Alle economische activiteit en woningen;Weesp;2016;380.0;1721.0
2231;Alle economische activiteit en woningen;Weesp;2017;715.0;2945.0
2232;Alle economische activiteit en woningen;Werkendam;2012;51.0;224.0
2233;Alle economische activiteit en woningen;Werkendam;2013;186.0;795.0
2234;Alle economische activiteit en woningen;Werkendam;2014;306.0;1316.0
2235;Alle economische activiteit en woningen;Werkendam;2015;416.0;1807.0
2236;Alle economische activiteit en woningen;Werkendam;2016;607.0;2471.0
2237;Alle economische activiteit en woningen;Werkendam;2017;865.0;3239.0
2238;Alle economische activiteit en woningen;West Maas en Waal;2012;121.0;477.0
2239;Alle economische activiteit en woningen;West Maas en Waal;2013;239.0;1024.0
2240;Alle economische activiteit en woningen;West Maas en Waal;2014;408.0;1768.0
2241;Alle economische activiteit en woningen;West Maas en Waal;2015;558.0;2559.0
2242;Alle economische activiteit en woningen;West Maas en Waal;2016;693.0;3834.0
2243;Alle economische activiteit en woningen;West Maas en Waal;2017;1434.0;6235.0
2244;Alle economische activiteit en woningen;Westerveld;2012;176.0;825.0
2245;Alle economische activiteit en woningen;Westerveld;2013;360.0;1885.0
2246;Alle economische activiteit en woningen;Westerveld;2014;521.0;2941.0
2247;Alle economische activiteit en woningen;Westerveld;2015;1028.0;4406.0
2248;Alle economische activiteit en woningen;Westerveld;2016;1269.0;5507.0
2249;Alle economische activiteit en woningen;Westerveld;2017;1866.0;7697.0
2250;Alle economische activiteit en woningen;Westervoort;2012;37.0;87.0
2251;Alle economische activiteit en woningen;Westervoort;2013;126.0;396.0
2252;Alle economische activiteit en woningen;Westervoort;2014;169.0;579.0
2253;Alle economische activiteit en woningen;Westervoort;2015;221.0;768.0
2254;Alle economische activiteit en woningen;Westervoort;2016;248.0;860.0
2255;Alle economische activiteit en woningen;Westervoort;2017;330.0;1105.0
2256;Alle economische activiteit en woningen;Westland;2012;516.0;1510.0
2257;Alle economische activiteit en woningen;Westland;2013;1115.0;4456.0
2258;Alle economische activiteit en woningen;Westland;2014;1557.0;6670.0
2259;Alle economische activiteit en woningen;Westland;2015;2111.0;10161.0
2260;Alle economische activiteit en woningen;Westland;2016;2616.0;16750.0
2261;Alle economische activiteit en woningen;Westland;2017;3276.0;22990.0
2262;Alle economische activiteit en woningen;Weststellingwerf;2012;210.0;747.0
2263;Alle economische activiteit en woningen;Weststellingwerf;2013;456.0;2049.0
2264;Alle economische activiteit en woningen;Weststellingwerf;2014;636.0;3302.0
2265;Alle economische activiteit en woningen;Weststellingwerf;2015;795.0;4402.0
2266;Alle economische activiteit en woningen;Weststellingwerf;2016;917.0;9488.0
2267;Alle economische activiteit en woningen;Weststellingwerf;2017;1110.0;10811.0
2268;Alle economische activiteit en woningen;Westvoorne;2012;76.0;242.0
2269;Alle economische activiteit en woningen;Westvoorne;2013;155.0;559.0
2270;Alle economische activiteit en woningen;Westvoorne;2014;300.0;1079.0
2271;Alle economische activiteit en woningen;Westvoorne;2015;386.0;1429.0
2272;Alle economische activiteit en woningen;Westvoorne;2016;541.0;2041.0
2273;Alle economische activiteit en woningen;Westvoorne;2017;707.0;2622.0
2274;Alle economische activiteit en woningen;Wierden;2012;95.0;782.0
2275;Alle economische activiteit en woningen;Wierden;2013;248.0;1943.0
2276;Alle economische activiteit en woningen;Wierden;2014;370.0;2775.0
2277;Alle economische activiteit en woningen;Wierden;2015;641.0;4471.0
2278;Alle economische activiteit en woningen;Wierden;2016;841.0;5227.0
2279;Alle economische activiteit en woningen;Wierden;2017;1003.0;6169.0
2280;Alle economische activiteit en woningen;Wijchen;2012;258.0;533.0
2281;Alle economische activiteit en woningen;Wijchen;2013;482.0;1400.0
2282;Alle economische activiteit en woningen;Wijchen;2014;723.0;2492.0
2283;Alle economische activiteit en woningen;Wijchen;2015;969.0;3579.0
2284;Alle economische activiteit en woningen;Wijchen;2016;1265.0;4965.0
2285;Alle economische activiteit en woningen;Wijchen;2017;1724.0;6998.0
2286;Alle economische activiteit en woningen;Wijdemeren;2012;86.0;286.0
2287;Alle economische activiteit en woningen;Wijdemeren;2013;201.0;714.0
2288;Alle economische activiteit en woningen;Wijdemeren;2014;310.0;1113.0
2289;Alle economische activiteit en woningen;Wijdemeren;2015;429.0;1551.0
2290;Alle economische activiteit en woningen;Wijdemeren;2016;539.0;1937.0
2291;Alle economische activiteit en woningen;Wijdemeren;2017;694.0;2743.0
2292;Alle economische activiteit en woningen;Wijk bij Duurstede;2012;139.0;369.0
2293;Alle economische activiteit en woningen;Wijk bij Duurstede;2013;285.0;1070.0
2294;Alle economische activiteit en woningen;Wijk bij Duurstede;2014;408.0;1566.0
2295;Alle economische activiteit en woningen;Wijk bij Duurstede;2015;552.0;2402.0
2296;Alle economische activiteit en woningen;Wijk bij Duurstede;2016;655.0;2896.0
2297;Alle economische activiteit en woningen;Wijk bij Duurstede;2017;863.0;3950.0
2298;Alle economische activiteit en woningen;Winsum;2012;99.0;415.0
2299;Alle economische activiteit en woningen;Winsum;2013;282.0;1271.0
2300;Alle economische activiteit en woningen;Winsum;2014;406.0;1904.0
2301;Alle economische activiteit en woningen;Winsum;2015;1192.0;5142.0
2302;Alle economische activiteit en woningen;Winsum;2016;1482.0;6083.0
2303;Alle economische activiteit en woningen;Winsum;2017;1637.0;6654.0
2304;Alle economische activiteit en woningen;Winterswijk;2012;187.0;617.0
2305;Alle economische activiteit en woningen;Winterswijk;2013;477.0;2114.0
2306;Alle economische activiteit en woningen;Winterswijk;2014;689.0;2998.0
2307;Alle economische activiteit en woningen;Winterswijk;2015;834.0;3789.0
2308;Alle economische activiteit en woningen;Winterswijk;2016;1144.0;5273.0
2309;Alle economische activiteit en woningen;Winterswijk;2017;1509.0;7762.0
2310;Alle economische activiteit en woningen;Woensdrecht;2012;116.0;310.0
2311;Alle economische activiteit en woningen;Woensdrecht;2013;296.0;1079.0
2312;Alle economische activiteit en woningen;Woensdrecht;2014;392.0;1465.0
2313;Alle economische activiteit en woningen;Woensdrecht;2015;510.0;2817.0
2314;Alle economische activiteit en woningen;Woensdrecht;2016;614.0;3211.0
2315;Alle economische activiteit en woningen;Woensdrecht;2017;738.0;3901.0
2316;Alle economische activiteit en woningen;Woerden;2012;257.0;1229.0
2317;Alle economische activiteit en woningen;Woerden;2013;560.0;2555.0
2318;Alle economische activiteit en woningen;Woerden;2014;762.0;3328.0
2319;Alle economische activiteit en woningen;Woerden;2015;1042.0;5210.0
2320;Alle economische activiteit en woningen;Woerden;2016;1314.0;6744.0
2321;Alle economische activiteit en woningen;Woerden;2017;1931.0;9276.0
2322;Alle economische activiteit en woningen;De Wolden;2012;233.0;994.0
2323;Alle economische activiteit en woningen;De Wolden;2013;437.0;2067.0
2324;Alle economische activiteit en woningen;De Wolden;2014;605.0;3067.0
2325;Alle economische activiteit en woningen;De Wolden;2015;832.0;4838.0
2326;Alle economische activiteit en woningen;De Wolden;2016;1507.0;7038.0
2327;Alle economische activiteit en woningen;De Wolden;2017;1925.0;9776.0
2328;Alle economische activiteit en woningen;Wormerland;2012;93.0;225.0
2329;Alle economische activiteit en woningen;Wormerland;2013;191.0;632.0
2330;Alle economische activiteit en woningen;Wormerland;2014;267.0;892.0
2331;Alle economische activiteit en woningen;Wormerland;2015;343.0;1220.0
2332;Alle economische activiteit en woningen;Wormerland;2016;434.0;1509.0
2333;Alle economische activiteit en woningen;Wormerland;2017;541.0;1902.0
2334;Alle economische activiteit en woningen;Woudenberg;2012;80.0;353.0
2335;Alle economische activiteit en woningen;Woudenberg;2013;214.0;936.0
2336;Alle economische activiteit en woningen;Woudenberg;2014;360.0;1347.0
2337;Alle economische activiteit en woningen;Woudenberg;2015;424.0;1665.0
2338;Alle economische activiteit en woningen;Woudenberg;2016;516.0;2007.0
2339;Alle economische activiteit en woningen;Woudenberg;2017;698.0;2582.0
2340;Alle economische activiteit en woningen;Woudrichem;2012;58.0;267.0
2341;Alle economische activiteit en woningen;Woudrichem;2013;164.0;777.0
2342;Alle economische activiteit en woningen;Woudrichem;2014;229.0;1129.0
2343;Alle economische activiteit en woningen;Woudrichem;2015;300.0;1465.0
2344;Alle economische activiteit en woningen;Woudrichem;2016;420.0;1913.0
2345;Alle economische activiteit en woningen;Woudrichem;2017;572.0;2669.0
2346;Alle economische activiteit en woningen;Zaanstad;2012;425.0;968.0
2347;Alle economische activiteit en woningen;Zaanstad;2013;1232.0;3192.0
2348;Alle economische activiteit en woningen;Zaanstad;2014;1765.0;4871.0
2349;Alle economische activiteit en woningen;Zaanstad;2015;2334.0;6534.0
2350;Alle economische activiteit en woningen;Zaanstad;2016;2905.0;8400.0
2351;Alle economische activiteit en woningen;Zaanstad;2017;3595.0;15277.0
2352;Alle economische activiteit en woningen;Zaltbommel;2012;102.0;352.0
2353;Alle economische activiteit en woningen;Zaltbommel;2013;258.0;2657.0
2354;Alle economische activiteit en woningen;Zaltbommel;2014;403.0;3155.0
2355;Alle economische activiteit en woningen;Zaltbommel;2015;581.0;4144.0
2356;Alle economische activiteit en woningen;Zaltbommel;2016;795.0;5350.0
2357;Alle economische activiteit en woningen;Zaltbommel;2017;1491.0;7925.0
2358;Alle economische activiteit en woningen;Zandvoort;2012;36.0;117.0
2359;Alle economische activiteit en woningen;Zandvoort;2013;61.0;240.0
2360;Alle economische activiteit en woningen;Zandvoort;2014;110.0;396.0
2361;Alle economische activiteit en woningen;Zandvoort;2015;145.0;587.0
2362;Alle economische activiteit en woningen;Zandvoort;2016;196.0;772.0
2363;Alle economische activiteit en woningen;Zandvoort;2017;231.0;925.0
2364;Alle economische activiteit en woningen;Zederik;2012;79.0;207.0
2365;Alle economische activiteit en woningen;Zederik;2013;151.0;512.0
2366;Alle economische activiteit en woningen;Zederik;2014;247.0;1023.0
2367;Alle economische activiteit en woningen;Zederik;2015;310.0;1353.0
2368;Alle economische activiteit en woningen;Zederik;2016;385.0;1729.0
2369;Alle economische activiteit en woningen;Zederik;2017;464.0;2093.0
2370;Alle economische activiteit en woningen;Zeewolde;2012;156.0;1839.0
2371;Alle economische activiteit en woningen;Zeewolde;2013;346.0;3664.0
2372;Alle economische activiteit en woningen;Zeewolde;2014;521.0;6310.0
2373;Alle economische activiteit en woningen;Zeewolde;2015;682.0;8534.0
2374;Alle economische activiteit en woningen;Zeewolde;2016;871.0;12291.0
2375;Alle economische activiteit en woningen;Zeewolde;2017;1040.0;14102.0
2376;Alle economische activiteit en woningen;Zeist;2012;214.0;526.0
2377;Alle economische activiteit en woningen;Zeist;2013;421.0;1131.0
2378;Alle economische activiteit en woningen;Zeist;2014;573.0;1729.0
2379;Alle economische activiteit en woningen;Zeist;2015;800.0;2445.0
2380;Alle economische activiteit en woningen;Zeist;2016;1051.0;3572.0
2381;Alle economische activiteit en woningen;Zeist;2017;1356.0;5133.0
2382;Alle economische activiteit en woningen;Zevenaar;2012;93.0;364.0
2383;Alle economische activiteit en woningen;Zevenaar;2013;286.0;1409.0
2384;Alle economische activiteit en woningen;Zevenaar;2014;445.0;2112.0
2385;Alle economische activiteit en woningen;Zevenaar;2015;580.0;2609.0
2386;Alle economische activiteit en woningen;Zevenaar;2016;681.0;3747.0
2387;Alle economische activiteit en woningen;Zevenaar;2017;999.0;5089.0
2388;Alle economische activiteit en woningen;Zoetermeer;2012;680.0;1114.0
2389;Alle economische activiteit en woningen;Zoetermeer;2013;1001.0;1877.0
2390;Alle economische activiteit en woningen;Zoetermeer;2014;1292.0;2698.0
2391;Alle economische activiteit en woningen;Zoetermeer;2015;1683.0;4106.0
2392;Alle economische activiteit en woningen;Zoetermeer;2016;2161.0;5881.0
2393;Alle economische activiteit en woningen;Zoetermeer;2017;3262.0;10360.0
2394;Alle economische activiteit en woningen;Zoeterwoude;2012;;
2395;Alle economische activiteit en woningen;Zoeterwoude;2013;81.0;197.0
2396;Alle economische activiteit en woningen;Zoeterwoude;2014;146.0;473.0
2397;Alle economische activiteit en woningen;Zoeterwoude;2015;216.0;730.0
2398;Alle economische activiteit en woningen;Zoeterwoude;2016;321.0;1121.0
2399;Alle economische activiteit en woningen;Zoeterwoude;2017;419.0;3096.0
2400;Alle economische activiteit en woningen;Zuidhorn;2012;154.0;1050.0
2401;Alle economische activiteit en woningen;Zuidhorn;2013;364.0;1881.0
2402;Alle economische activiteit en woningen;Zuidhorn;2014;530.0;2949.0
2403;Alle economische activiteit en woningen;Zuidhorn;2015;704.0;3979.0
2404;Alle economische activiteit en woningen;Zuidhorn;2016;944.0;5321.0
2405;Alle economische activiteit en woningen;Zuidhorn;2017;1127.0;5951.0
2406;Alle economische activiteit en woningen;Zuidplas;2012;204.0;611.0
2407;Alle economische activiteit en woningen;Zuidplas;2013;366.0;1357.0
2408;Alle economische activiteit en woningen;Zuidplas;2014;539.0;2228.0
2409;Alle economische activiteit en woningen;Zuidplas;2015;806.0;3665.0
2410;Alle economische activiteit en woningen;Zuidplas;2016;1005.0;4974.0
2411;Alle economische activiteit en woningen;Zuidplas;2017;1295.0;6898.0
2412;Alle economische activiteit en woningen;Zundert;2012;111.0;622.0
2413;Alle economische activiteit en woningen;Zundert;2013;232.0;1381.0
2414;Alle economische activiteit en woningen;Zundert;2014;322.0;2006.0
2415;Alle economische activiteit en woningen;Zundert;2015;426.0;2887.0
2416;Alle economische activiteit en woningen;Zundert;2016;544.0;3891.0
2417;Alle economische activiteit en woningen;Zundert;2017;741.0;5199.0
2418;Alle economische activiteit en woningen;Zutphen;2012;218.0;473.0
2419;Alle economische activiteit en woningen;Zutphen;2013;466.0;1347.0
2420;Alle economische activiteit en woningen;Zutphen;2014;720.0;2427.0
2421;Alle economische activiteit en woningen;Zutphen;2015;1223.0;3518.0
2422;Alle economische activiteit en woningen;Zutphen;2016;1459.0;4570.0
2423;Alle economische activiteit en woningen;Zutphen;2017;1857.0;6085.0
2424;Alle economische activiteit en woningen;Zwartewaterland;2012;105.0;451.0
2425;Alle economische activiteit en woningen;Zwartewaterland;2013;229.0;1174.0
2426;Alle economische activiteit en woningen;Zwartewaterland;2014;320.0;1677.0
2427;Alle economische activiteit en woningen;Zwartewaterland;2015;465.0;2607.0
2428;Alle economische activiteit en woningen;Zwartewaterland;2016;554.0;4092.0
2429;Alle economische activiteit en woningen;Zwartewaterland;2017;714.0;6410.0
2430;Alle economische activiteit en woningen;Zwijndrecht;2012;137.0;371.0
2431;Alle economische activiteit en woningen;Zwijndrecht;2013;329.0;912.0
2432;Alle economische activiteit en woningen;Zwijndrecht;2014;453.0;1438.0
2433;Alle economische activiteit en woningen;Zwijndrecht;2015;559.0;2463.0
2434;Alle economische activiteit en woningen;Zwijndrecht;2016;652.0;2827.0
2435;Alle economische activiteit en woningen;Zwijndrecht;2017;784.0;3448.0
2436;Alle economische activiteit en woningen;Zwolle;2012;831.0;2211.0
2437;Alle economische activiteit en woningen;Zwolle;2013;1602.0;5401.0
2438;Alle economische activiteit en woningen;Zwolle;2014;2793.0;10117.0
2439;Alle economische activiteit en woningen;Zwolle;2015;3999.0;17528.0
2440;Alle economische activiteit en woningen;Zwolle;2016;4985.0;27700.0
2441;Alle economische activiteit en woningen;Zwolle;2017;6208.0;33314.0
2442;Alle economische activiteit en woningen;Niet in te delen;2012;11.0;57.0
2443;Alle economische activiteit en woningen;Niet in te delen;2013;15.0;129.0
2444;Alle economische activiteit en woningen;Niet in te delen;2014;95.0;304.0
2445;Alle economische activiteit en woningen;Niet in te delen;2015;176.0;516.0
