ID;StatusVanBewoning;RegioS;Perioden;TotaleWoningvoorraad_1;Koopwoningen_2;TotaalHuurwoningen_3;EigendomWoningcorporatie_4;EigendomOverigeVerhuurders_5;EigendomOnbekend_6
40;Totaal;West-Nederland (LD);2013;3596393.0;1880117.0;1685968.0;1191721.0;494247.0;30308.0
41;Totaal;West-Nederland (LD);2014;3636076.0;1891425.0;1706042.0;1187040.0;519002.0;38609.0
42;Totaal;West-Nederland (LD);2015;3661234.0;1908972.0;1715297.0;1200341.0;514956.0;36965.0
43;Totaal;West-Nederland (LD);2016;3689053.0;1927257.0;1722100.0;1184671.0;537429.0;39696.0
44;Totaal;West-Nederland (LD);2017;3712702.0;1940464.0;1734706.0;1180666.0;554040.0;37532.0
45;Totaal;West-Nederland (LD);2018;3738798.0;1965632.0;1735979.0;1177296.0;558683.0;37187.0
46;Totaal;West-Nederland (LD);2019;3775050.0;2016042.0;1744648.0;1191059.0;553589.0;14360.0
47;Totaal;West-Nederland (LD);2020;3815173.0;2028824.0;1777041.0;1189869.0;587172.0;9308.0
48;Totaal;West-Nederland (LD);2021;3851851.0;2041474.0;1801192.0;1191920.0;609272.0;9185.0
49;Totaal;West-Nederland (LD);2022;3891537.0;2063467.0;1820026.0;1193877.0;626149.0;8044.0
50;Totaal;West-Nederland (LD);2023;3930019.0;2080195.0;1843152.0;1196956.0;646196.0;6672.0
51;Totaal;West-Nederland (LD);2024;3969640.0;2105894.0;1858382.0;1201209.0;657173.0;5364.0
52;Totaal;Zuid-Nederland (LD);2012;1560443.0;954604.0;593063.0;440541.0;152522.0;12776.0
53;Totaal;Zuid-Nederland (LD);2013;1576411.0;962230.0;605154.0;444827.0;160327.0;9027.0
54;Totaal;Zuid-Nederland (LD);2014;1599446.0;967709.0;617107.0;449473.0;167634.0;14630.0
55;Totaal;Zuid-Nederland (LD);2015;1610784.0;971153.0;625176.0;451752.0;173424.0;14455.0
56;Totaal;Zuid-Nederland (LD);2016;1621032.0;976384.0;627585.0;448761.0;178824.0;17063.0
57;Totaal;Zuid-Nederland (LD);2017;1631393.0;979841.0;635343.0;448090.0;187253.0;16209.0
58;Totaal;Zuid-Nederland (LD);2018;1645403.0;995124.0;634282.0;446926.0;187356.0;15997.0
59;Totaal;Zuid-Nederland (LD);2019;1659929.0;1014374.0;640558.0;453711.0;186847.0;4997.0
60;Totaal;Zuid-Nederland (LD);2020;1673842.0;1020383.0;650469.0;454223.0;196246.0;2990.0
61;Totaal;Zuid-Nederland (LD);2021;1688043.0;1027707.0;657386.0;454744.0;202642.0;2950.0
62;Totaal;Zuid-Nederland (LD);2022;1704849.0;1037619.0;664194.0;456050.0;208144.0;3036.0
63;Totaal;Zuid-Nederland (LD);2023;1723034.0;1045621.0;674913.0;458910.0;216003.0;2500.0
64;Totaal;Zuid-Nederland (LD);2024;1739450.0;1056278.0;681128.0;461034.0;220094.0;2044.0
65;Totaal;Groningen (PV);2012;265332.0;148239.0;113659.0;80729.0;32930.0;3434.0
66;Totaal;Groningen (PV);2013;267466.0;148656.0;116356.0;81662.0;34694.0;2454.0
67;Totaal;Groningen (PV);2014;271087.0;148758.0;119653.0;82403.0;37250.0;2676.0
68;Totaal;Groningen (PV);2015;272774.0;148949.0;121738.0;85546.0;36192.0;2087.0
69;Totaal;Groningen (PV);2016;274719.0;149548.0;122718.0;84886.0;37832.0;2453.0
70;Totaal;Groningen (PV);2017;276728.0;150040.0;124247.0;84418.0;39829.0;2441.0
71;Totaal;Groningen (PV);2018;277113.0;151975.0;122368.0;82673.0;39695.0;2770.0
72;Totaal;Groningen (PV);2019;279662.0;154284.0;124154.0;83606.0;40548.0;1224.0
73;Totaal;Groningen (PV);2020;282047.0;154584.0;126577.0;83182.0;43395.0;886.0
74;Totaal;Groningen (PV);2021;285012.0;154924.0;129577.0;82335.0;47242.0;511.0
75;Totaal;Groningen (PV);2022;287568.0;156070.0;130807.0;82121.0;48686.0;691.0
76;Totaal;Groningen (PV);2023;290562.0;157104.0;132971.0;82773.0;50198.0;487.0
77;Totaal;Groningen (PV);2024;292812.0;158617.0;133780.0;82555.0;51225.0;415.0
78;Totaal;Fryslân (PV);2012;287340.0;177956.0;107223.0;81989.0;25234.0;2161.0
79;Totaal;Fryslân (PV);2013;289380.0;179362.0;108550.0;82117.0;26433.0;1468.0
80;Totaal;Fryslân (PV);2014;292180.0;179270.0;110097.0;81917.0;28180.0;2813.0
81;Totaal;Fryslân (PV);2015;294169.0;179774.0;110938.0;82448.0;28490.0;3457.0
82;Totaal;Fryslân (PV);2016;295540.0;180232.0;111384.0;81158.0;30226.0;3924.0
83;Totaal;Fryslân (PV);2017;296463.0;180920.0;111652.0;80717.0;30935.0;3891.0
84;Totaal;Fryslân (PV);2018;298425.0;183424.0;110940.0;80727.0;30213.0;4061.0
85;Totaal;Fryslân (PV);2019;300238.0;187147.0;112051.0;82033.0;30018.0;1040.0
86;Totaal;Fryslân (PV);2020;302578.0;187891.0;114198.0;81764.0;32434.0;489.0
87;Totaal;Fryslân (PV);2021;304693.0;188927.0;115309.0;81582.0;33727.0;457.0
88;Totaal;Fryslân (PV);2022;306633.0;190414.0;115806.0;81393.0;34413.0;413.0
89;Totaal;Fryslân (PV);2023;308768.0;191615.0;116822.0;81268.0;35554.0;331.0
90;Totaal;Fryslân (PV);2024;310787.0;192885.0;117573.0;81325.0;36248.0;329.0
91;Totaal;Drenthe (PV);2012;219432.0;141292.0;74184.0;55065.0;19119.0;3956.0
92;Totaal;Drenthe (PV);2013;214890.0;140359.0;72753.0;53972.0;18781.0;1778.0
93;Totaal;Drenthe (PV);2014;218025.0;141011.0;74462.0;53915.0;20547.0;2552.0
94;Totaal;Drenthe (PV);2015;218383.0;141242.0;74689.0;53918.0;20771.0;2452.0
95;Totaal;Drenthe (PV);2016;218625.0;142054.0;73893.0;53840.0;20053.0;2678.0
96;Totaal;Drenthe (PV);2017;219240.0;142197.0;74289.0;53850.0;20439.0;2754.0
97;Totaal;Drenthe (PV);2018;220818.0;143746.0;74308.0;54001.0;20307.0;2764.0
98;Totaal;Drenthe (PV);2019;222197.0;146740.0;74835.0;55658.0;19177.0;622.0
99;Totaal;Drenthe (PV);2020;223251.0;147267.0;75727.0;55294.0;20433.0;257.0
100;Totaal;Drenthe (PV);2021;224556.0;148079.0;76185.0;55363.0;20822.0;292.0
101;Totaal;Drenthe (PV);2022;226319.0;149684.0;76410.0;55358.0;21052.0;225.0
102;Totaal;Drenthe (PV);2023;227907.0;150708.0;76973.0;55285.0;21688.0;226.0
103;Totaal;Drenthe (PV);2024;229268.0;152072.0;77002.0;55201.0;21801.0;194.0
104;Totaal;Overijssel (PV);2012;482572.0;289489.0;188045.0;139728.0;48317.0;5038.0
105;Totaal;Overijssel (PV);2013;485391.0;291336.0;190267.0;139803.0;50464.0;3788.0
106;Totaal;Overijssel (PV);2014;487577.0;291816.0;190849.0;138616.0;52233.0;4912.0
107;Totaal;Overijssel (PV);2015;490227.0;293657.0;191563.0;141475.0;50088.0;5007.0
108;Totaal;Overijssel (PV);2016;493757.0;295204.0;193294.0;139384.0;53910.0;5259.0
109;Totaal;Overijssel (PV);2017;497361.0;295865.0;196326.0;140491.0;55835.0;5170.0
110;Totaal;Overijssel (PV);2018;499951.0;302439.0;192810.0;139420.0;53390.0;4702.0
111;Totaal;Overijssel (PV);2019;505343.0;308443.0;195612.0;140656.0;54956.0;1288.0
112;Totaal;Overijssel (PV);2020;510296.0;310844.0;198869.0;140851.0;58018.0;583.0
113;Totaal;Overijssel (PV);2021;514993.0;313196.0;201337.0;141108.0;60229.0;460.0
114;Totaal;Overijssel (PV);2022;518558.0;316305.0;201848.0;140803.0;61045.0;405.0
115;Totaal;Overijssel (PV);2023;522916.0;318872.0;203713.0;140898.0;62815.0;331.0
116;Totaal;Overijssel (PV);2024;527085.0;322410.0;204374.0;141046.0;63328.0;301.0
117;Totaal;Flevoland (PV);2012;158061.0;101537.0;55003.0;43040.0;11963.0;1521.0
118;Totaal;Flevoland (PV);2013;159496.0;102522.0;56134.0;42861.0;13273.0;840.0
119;Totaal;Flevoland (PV);2014;161512.0;103306.0;57343.0;43016.0;14327.0;863.0
120;Totaal;Flevoland (PV);2015;162731.0;104143.0;57660.0;43158.0;14502.0;928.0
121;Totaal;Flevoland (PV);2016;162918.0;104778.0;57357.0;43306.0;14051.0;783.0
122;Totaal;Flevoland (PV);2017;164229.0;105313.0;58212.0;43218.0;14994.0;704.0
123;Totaal;Flevoland (PV);2018;166487.0;106430.0;59225.0;43262.0;15963.0;832.0
124;Totaal;Flevoland (PV);2019;169237.0;110598.0;58364.0;44594.0;13770.0;275.0
125;Totaal;Flevoland (PV);2020;172227.0;112198.0;59952.0;45006.0;14946.0;77.0
126;Totaal;Flevoland (PV);2021;174659.0;113347.0;61212.0;45257.0;15955.0;100.0
127;Totaal;Flevoland (PV);2022;178000.0;115429.0;62495.0;46074.0;16421.0;76.0
128;Totaal;Flevoland (PV);2023;181165.0;116844.0;64236.0;46274.0;17962.0;85.0
129;Totaal;Flevoland (PV);2024;184425.0;118533.0;65830.0;46833.0;18997.0;62.0
130;Totaal;Gelderland (PV);2012;845193.0;507201.0;325027.0;237027.0;88000.0;12965.0
131;Totaal;Gelderland (PV);2013;859847.0;512172.0;335863.0;240283.0;95580.0;11812.0
132;Totaal;Gelderland (PV);2014;869410.0;514963.0;341602.0;239009.0;102593.0;12845.0
133;Totaal;Gelderland (PV);2015;877662.0;519076.0;347177.0;245867.0;101310.0;11409.0
134;Totaal;Gelderland (PV);2016;885679.0;524949.0;348599.0;245736.0;102863.0;12131.0
135;Totaal;Gelderland (PV);2017;888062.0;527228.0;349182.0;242281.0;106901.0;11652.0
136;Totaal;Gelderland (PV);2018;893989.0;537999.0;346053.0;244078.0;101975.0;9937.0
137;Totaal;Gelderland (PV);2019;903256.0;550266.0;349417.0;248714.0;100703.0;3573.0
138;Totaal;Gelderland (PV);2020;912372.0;555930.0;354888.0;248696.0;106192.0;1554.0
139;Totaal;Gelderland (PV);2021;922524.0;561826.0;359581.0;249428.0;110153.0;1117.0
140;Totaal;Gelderland (PV);2022;932116.0;568530.0;362869.0;250096.0;112773.0;717.0
141;Totaal;Gelderland (PV);2023;940858.0;573452.0;366808.0;250617.0;116191.0;598.0
142;Totaal;Gelderland (PV);2024;950582.0;579958.0;370183.0;252218.0;117965.0;441.0
143;Totaal;Utrecht (PV);2012;528124.0;303721.0;215302.0;153353.0;61949.0;9101.0
144;Totaal;Utrecht (PV);2013;534592.0;307541.0;221205.0;154208.0;66997.0;5846.0
145;Totaal;Utrecht (PV);2014;539078.0;308395.0;224440.0;153103.0;71337.0;6243.0
146;Totaal;Utrecht (PV);2015;543473.0;310707.0;225860.0;155523.0;70337.0;6906.0
147;Totaal;Utrecht (PV);2016;548114.0;313875.0;227499.0;153959.0;73540.0;6740.0
148;Totaal;Utrecht (PV);2017;554305.0;316916.0;230281.0;153801.0;76480.0;7108.0
149;Totaal;Utrecht (PV);2018;557564.0;319764.0;231170.0;153840.0;77330.0;6630.0
150;Totaal;Utrecht (PV);2019;578906.0;339464.0;237872.0;160241.0;77631.0;1570.0
151;Totaal;Utrecht (PV);2020;585924.0;342060.0;242976.0;160642.0;82334.0;888.0
152;Totaal;Utrecht (PV);2021;593799.0;344137.0;248614.0;161984.0;86630.0;1048.0
153;Totaal;Utrecht (PV);2022;601096.0;348377.0;251891.0;162723.0;89168.0;828.0
154;Totaal;Utrecht (PV);2023;608195.0;351254.0;256169.0;163310.0;92859.0;772.0
155;Totaal;Utrecht (PV);2024;614559.0;355106.0;258972.0;164608.0;94364.0;481.0
156;Totaal;Noord-Holland (PV);2012;1253521.0;620197.0;619294.0;432874.0;186420.0;14030.0
157;Totaal;Noord-Holland (PV);2013;1262787.0;627582.0;624358.0;431082.0;193276.0;10847.0
158;Totaal;Noord-Holland (PV);2014;1278533.0;632826.0;632575.0;429679.0;202896.0;13132.0
159;Totaal;Noord-Holland (PV);2015;1287671.0;640136.0;637529.0;435314.0;202215.0;10006.0
160;Totaal;Noord-Holland (PV);2016;1300094.0;647361.0;640877.0;429352.0;211525.0;11856.0
161;Totaal;Noord-Holland (PV);2017;1307353.0;651685.0;644568.0;426362.0;218206.0;11100.0
162;Totaal;Noord-Holland (PV);2018;1318336.0;663831.0;643922.0;425818.0;218104.0;10583.0
163;Totaal;Noord-Holland (PV);2019;1334099.0;677299.0;653156.0;433585.0;219571.0;3644.0
164;Totaal;Noord-Holland (PV);2020;1348750.0;680718.0;665456.0;431439.0;234017.0;2576.0
165;Totaal;Noord-Holland (PV);2021;1359800.0;684465.0;673017.0;432776.0;240241.0;2318.0
166;Totaal;Noord-Holland (PV);2022;1376949.0;692435.0;682316.0;434956.0;247360.0;2198.0
167;Totaal;Noord-Holland (PV);2023;1392040.0;697661.0;692752.0;437156.0;255596.0;1627.0
168;Totaal;Noord-Holland (PV);2024;1405033.0;706594.0;696967.0;437722.0;259245.0;1472.0
169;Totaal;Zuid-Holland (PV);2012;1605446.0;820320.0;769570.0;562432.0;207138.0;15556.0
170;Totaal;Zuid-Holland (PV);2013;1618645.0;827244.0;778693.0;563067.0;215626.0;12708.0
171;Totaal;Zuid-Holland (PV);2014;1636097.0;832573.0;786333.0;561068.0;225265.0;17191.0
172;Totaal;Zuid-Holland (PV);2015;1647422.0;839841.0;789375.0;566308.0;223067.0;18206.0
173;Totaal;Zuid-Holland (PV);2016;1657234.0;847024.0;791373.0;558331.0;233042.0;18837.0
174;Totaal;Zuid-Holland (PV);2017;1666690.0;852835.0;796788.0;557643.0;239145.0;17067.0
175;Totaal;Zuid-Holland (PV);2018;1677634.0;861111.0;798824.0;554990.0;243834.0;17699.0
176;Totaal;Zuid-Holland (PV);2019;1675517.0;875435.0;793487.0;554827.0;238660.0;6595.0
177;Totaal;Zuid-Holland (PV);2020;1692888.0;881914.0;807272.0;555587.0;251685.0;3702.0
178;Totaal;Zuid-Holland (PV);2021;1709692.0;887826.0;818285.0;555477.0;262808.0;3581.0
179;Totaal;Zuid-Holland (PV);2022;1724095.0;896328.0;824925.0;554982.0;269943.0;2842.0
180;Totaal;Zuid-Holland (PV);2023;1739207.0;904057.0;832830.0;555007.0;277823.0;2320.0
181;Totaal;Zuid-Holland (PV);2024;1757692.0;915432.0;840599.0;557541.0;283058.0;1661.0
182;Totaal;Zeeland (PV);2012;181244.0;118324.0;61595.0;43105.0;18490.0;1325.0
183;Totaal;Zeeland (PV);2013;180369.0;117750.0;61712.0;43364.0;18348.0;907.0
184;Totaal;Zeeland (PV);2014;182368.0;117631.0;62694.0;43190.0;19504.0;2043.0
185;Totaal;Zeeland (PV);2015;182668.0;118288.0;62533.0;43196.0;19337.0;1847.0
186;Totaal;Zeeland (PV);2016;183611.0;118997.0;62351.0;43029.0;19322.0;2263.0
187;Totaal;Zeeland (PV);2017;184354.0;119028.0;63069.0;42860.0;20209.0;2257.0
188;Totaal;Zeeland (PV);2018;185264.0;120926.0;62063.0;42648.0;19415.0;2275.0
189;Totaal;Zeeland (PV);2019;186528.0;123844.0;60133.0;42406.0;17727.0;2551.0
190;Totaal;Zeeland (PV);2020;187611.0;124132.0;61337.0;42201.0;19136.0;2142.0
191;Totaal;Zeeland (PV);2021;188560.0;125046.0;61276.0;41683.0;19593.0;2238.0
192;Totaal;Zeeland (PV);2022;189397.0;126327.0;60894.0;41216.0;19678.0;2176.0
193;Totaal;Zeeland (PV);2023;190577.0;127223.0;61401.0;41483.0;19918.0;1953.0
194;Totaal;Zeeland (PV);2024;192356.0;128762.0;61844.0;41338.0;20506.0;1750.0
195;Totaal;Noord-Brabant (PV);2012;1050418.0;646933.0;395889.0;302093.0;93796.0;7596.0
196;Totaal;Noord-Brabant (PV);2013;1062383.0;653545.0;403608.0;305423.0;98185.0;5230.0
197;Totaal;Noord-Brabant (PV);2014;1078782.0;656849.0;413771.0;308949.0;104822.0;8162.0
198;Totaal;Noord-Brabant (PV);2015;1087416.0;660865.0;418506.0;310421.0;108085.0;8045.0
199;Totaal;Noord-Brabant (PV);2016;1096399.0;665758.0;420089.0;308258.0;111831.0;10552.0
200;Totaal;Noord-Brabant (PV);2017;1104296.0;668710.0;425705.0;307776.0;117929.0;9881.0
201;Totaal;Noord-Brabant (PV);2018;1116102.0;679262.0;427240.0;308532.0;118708.0;9600.0
202;Totaal;Noord-Brabant (PV);2019;1128847.0;693058.0;433115.0;313769.0;119346.0;2674.0
203;Totaal;Noord-Brabant (PV);2020;1140611.0;698249.0;440977.0;314525.0;126452.0;1385.0
204;Totaal;Noord-Brabant (PV);2021;1151426.0;703732.0;446421.0;314933.0;131488.0;1273.0
205;Totaal;Noord-Brabant (PV);2022;1164414.0;711374.0;451723.0;316470.0;135253.0;1317.0
206;Totaal;Noord-Brabant (PV);2023;1178274.0;717710.0;459618.0;318610.0;141008.0;946.0
207;Totaal;Noord-Brabant (PV);2024;1190837.0;726365.0;463702.0;320264.0;143438.0;770.0
208;Totaal;Limburg (PV);2012;510025.0;307671.0;197174.0;138448.0;58726.0;5180.0
209;Totaal;Limburg (PV);2013;514028.0;308685.0;201546.0;139404.0;62142.0;3797.0
210;Totaal;Limburg (PV);2014;520664.0;310860.0;203336.0;140524.0;62812.0;6468.0
211;Totaal;Limburg (PV);2015;523368.0;310288.0;206670.0;141331.0;65339.0;6410.0
212;Totaal;Limburg (PV);2016;524633.0;310626.0;207496.0;140503.0;66993.0;6511.0
213;Totaal;Limburg (PV);2017;527097.0;311131.0;209638.0;140314.0;69324.0;6328.0
214;Totaal;Limburg (PV);2018;529301.0;315862.0;207042.0;138394.0;68648.0;6397.0
215;Totaal;Limburg (PV);2019;531082.0;321316.0;207443.0;139942.0;67501.0;2323.0
216;Totaal;Limburg (PV);2020;533231.0;322134.0;209492.0;139698.0;69794.0;1605.0
217;Totaal;Limburg (PV);2021;536617.0;323975.0;210965.0;139811.0;71154.0;1677.0
218;Totaal;Limburg (PV);2022;540435.0;326245.0;212471.0;139580.0;72891.0;1719.0
219;Totaal;Limburg (PV);2023;544760.0;327911.0;215295.0;140300.0;74995.0;1554.0
220;Totaal;Limburg (PV);2024;548613.0;329913.0;217426.0;140770.0;76656.0;1274.0
221;Totaal;Oost-Groningen (CR);2012;68173.0;43798.0;23830.0;18383.0;5447.0;545.0
222;Totaal;Oost-Groningen (CR);2013;68205.0;43860.0;24013.0;18383.0;5630.0;332.0
223;Totaal;Oost-Groningen (CR);2014;68883.0;43690.0;24441.0;18465.0;5976.0;752.0
224;Totaal;Oost-Groningen (CR);2015;69232.0;43691.0;24714.0;18714.0;6000.0;827.0
225;Totaal;Oost-Groningen (CR);2016;69426.0;43543.0;24951.0;18535.0;6416.0;932.0
226;Totaal;Oost-Groningen (CR);2017;69570.0;43424.0;25080.0;18455.0;6625.0;1066.0
227;Totaal;Oost-Groningen (CR);2018;64154.0;40320.0;22797.0;16903.0;5894.0;1037.0
228;Totaal;Oost-Groningen (CR);2019;64267.0;40975.0;22732.0;17224.0;5508.0;560.0
229;Totaal;Oost-Groningen (CR);2020;64431.0;40937.0;22979.0;17213.0;5766.0;515.0
230;Totaal;Oost-Groningen (CR);2021;64481.0;41004.0;23274.0;16611.0;6663.0;203.0
231;Totaal;Oost-Groningen (CR);2022;64617.0;41210.0;23105.0;16577.0;6528.0;302.0
232;Totaal;Oost-Groningen (CR);2023;64946.0;41399.0;23244.0;16603.0;6641.0;303.0
233;Totaal;Oost-Groningen (CR);2024;65311.0;41762.0;23279.0;16603.0;6676.0;270.0
234;Totaal;Delfzijl en omgeving (CR);2012;22192.0;13309.0;8802.0;7068.0;1734.0;81.0
235;Totaal;Delfzijl en omgeving (CR);2013;22320.0;13337.0;8905.0;7162.0;1743.0;78.0
236;Totaal;Delfzijl en omgeving (CR);2014;22690.0;13305.0;9353.0;7420.0;1933.0;32.0
237;Totaal;Delfzijl en omgeving (CR);2015;22739.0;13270.0;9432.0;7442.0;1990.0;37.0
238;Totaal;Delfzijl en omgeving (CR);2016;22802.0;13498.0;9102.0;7384.0;1718.0;202.0
239;Totaal;Delfzijl en omgeving (CR);2017;22763.0;13442.0;9119.0;7325.0;1794.0;202.0
240;Totaal;Delfzijl en omgeving (CR);2018;22853.0;13437.0;9283.0;7338.0;1945.0;133.0
241;Totaal;Delfzijl en omgeving (CR);2019;22912.0;13467.0;9404.0;7375.0;2029.0;41.0
242;Totaal;Delfzijl en omgeving (CR);2020;22952.0;13415.0;9529.0;7375.0;2154.0;8.0
243;Totaal;Delfzijl en omgeving (CR);2021;23083.0;13343.0;9734.0;7404.0;2330.0;6.0
244;Totaal;Delfzijl en omgeving (CR);2022;23177.0;13335.0;9815.0;7214.0;2601.0;27.0
245;Totaal;Delfzijl en omgeving (CR);2023;23587.0;13402.0;10176.0;7404.0;2772.0;9.0
246;Totaal;Delfzijl en omgeving (CR);2024;23616.0;13373.0;10237.0;7360.0;2877.0;6.0
247;Totaal;Overig Groningen (CR);2012;174967.0;91132.0;81027.0;55278.0;25749.0;2808.0
248;Totaal;Overig Groningen (CR);2013;176941.0;91459.0;83438.0;56117.0;27321.0;2044.0
249;Totaal;Overig Groningen (CR);2014;179514.0;91763.0;85859.0;56518.0;29341.0;1892.0
250;Totaal;Overig Groningen (CR);2015;180803.0;91988.0;87592.0;59390.0;28202.0;1223.0
251;Totaal;Overig Groningen (CR);2016;182491.0;92507.0;88665.0;58967.0;29698.0;1319.0
252;Totaal;Overig Groningen (CR);2017;184395.0;93174.0;90048.0;58638.0;31410.0;1173.0
253;Totaal;Overig Groningen (CR);2018;190106.0;98218.0;90288.0;58432.0;31856.0;1600.0
254;Totaal;Overig Groningen (CR);2019;192483.0;99842.0;92018.0;59007.0;33011.0;623.0
255;Totaal;Overig Groningen (CR);2020;194664.0;100232.0;94069.0;58594.0;35475.0;363.0
256;Totaal;Overig Groningen (CR);2021;197448.0;100577.0;96569.0;58320.0;38249.0;302.0
257;Totaal;Overig Groningen (CR);2022;199774.0;101525.0;97887.0;58330.0;39557.0;362.0
258;Totaal;Overig Groningen (CR);2023;202029.0;102303.0;99551.0;58766.0;40785.0;175.0
259;Totaal;Overig Groningen (CR);2024;203885.0;103482.0;100264.0;58592.0;41672.0;139.0
260;Totaal;Noord-Friesland (CR);2012;148548.0;90461.0;56881.0;42074.0;14807.0;1206.0
261;Totaal;Noord-Friesland (CR);2013;149433.0;90829.0;57793.0;42179.0;15614.0;811.0
262;Totaal;Noord-Friesland (CR);2014;147779.0;88671.0;57634.0;41023.0;16611.0;1474.0
263;Totaal;Noord-Friesland (CR);2015;148836.0;88769.0;58423.0;41446.0;16977.0;1644.0
264;Totaal;Noord-Friesland (CR);2016;149548.0;88937.0;58811.0;40632.0;18179.0;1800.0
265;Totaal;Noord-Friesland (CR);2017;150168.0;89178.0;59211.0;40579.0;18632.0;1779.0
266;Totaal;Noord-Friesland (CR);2018;149067.0;88509.0;58711.0;40482.0;18229.0;1847.0
267;Totaal;Noord-Friesland (CR);2019;149997.0;90286.0;59146.0;41272.0;17874.0;565.0
268;Totaal;Noord-Friesland (CR);2020;151788.0;90518.0;61007.0;41135.0;19872.0;263.0
269;Totaal;Noord-Friesland (CR);2021;152754.0;90935.0;61598.0;41021.0;20577.0;221.0
270;Totaal;Noord-Friesland (CR);2022;153873.0;91690.0;62017.0;40889.0;21128.0;166.0
271;Totaal;Noord-Friesland (CR);2023;155352.0;92346.0;62903.0;40958.0;21945.0;103.0
