ID;RegioIndeling2021;PrognoseInterval;Leeftijd;Perioden;TotaleBevolking_1
0;Nederland;Prognose;Totaal;2023;17735.8
1;Nederland;Prognose;Totaal;2024;17868.2
2;Nederland;Prognose;Totaal;2025;17980.5
3;Nederland;Prognose;Totaal;2026;18088.1
4;Nederland;Prognose;Totaal;2027;18191.8
5;Nederland;Prognose;Totaal;2028;18290.9
6;Nederland;Prognose;Totaal;2029;18387.4
7;Nederland;Prognose;Totaal;2030;18480.1
8;Nederland;Prognose;Totaal;2031;18569.3
9;Nederland;Prognose;Totaal;2032;18655.7
10;Nederland;Prognose;Totaal;2033;18738.4
11;Nederland;Prognose;Totaal;2034;18817.6
12;Nederland;Prognose;Totaal;2035;18893.0
13;Nederland;Prognose;Totaal;2036;18964.9
14;Nederland;Prognose;Totaal;2037;19032.9
15;Nederland;Prognose;Totaal;2038;19096.5
16;Nederland;Prognose;Totaal;2039;19156.2
17;Nederland;Prognose;Totaal;2040;19212.2
18;Nederland;Prognose;Totaal;2041;19264.8
19;Nederland;Prognose;Totaal;2042;19314.2
20;Nederland;Prognose;Totaal;2043;19360.8
21;Nederland;Prognose;Totaal;2044;19404.9
22;Nederland;Prognose;Totaal;2045;19446.7
23;Nederland;Prognose;Totaal;2046;19486.4
24;Nederland;Prognose;Totaal;2047;19524.3
25;Nederland;Prognose;Totaal;2048;19560.7
26;Nederland;Prognose;Totaal;2049;19595.9
27;Nederland;Prognose;Totaal;2050;19630.0
28;Nederland;Ondergrens 67%-prognose-interval;Totaal;2023;17689.6
29;Nederland;Ondergrens 67%-prognose-interval;Totaal;2024;17793.9
30;Nederland;Ondergrens 67%-prognose-interval;Totaal;2025;17871.0
31;Nederland;Ondergrens 67%-prognose-interval;Totaal;2026;17950.9
32;Nederland;Ondergrens 67%-prognose-interval;Totaal;2027;18015.8
33;Nederland;Ondergrens 67%-prognose-interval;Totaal;2028;18082.3
34;Nederland;Ondergrens 67%-prognose-interval;Totaal;2029;18147.2
35;Nederland;Ondergrens 67%-prognose-interval;Totaal;2030;18208.3
36;Nederland;Ondergrens 67%-prognose-interval;Totaal;2031;18263.7
37;Nederland;Ondergrens 67%-prognose-interval;Totaal;2032;18317.9
38;Nederland;Ondergrens 67%-prognose-interval;Totaal;2033;18372.3
39;Nederland;Ondergrens 67%-prognose-interval;Totaal;2034;18411.1
40;Nederland;Ondergrens 67%-prognose-interval;Totaal;2035;18457.7
41;Nederland;Ondergrens 67%-prognose-interval;Totaal;2036;18492.8
42;Nederland;Ondergrens 67%-prognose-interval;Totaal;2037;18527.6
43;Nederland;Ondergrens 67%-prognose-interval;Totaal;2038;18553.9
44;Nederland;Ondergrens 67%-prognose-interval;Totaal;2039;18570.4
45;Nederland;Ondergrens 67%-prognose-interval;Totaal;2040;18592.9
46;Nederland;Ondergrens 67%-prognose-interval;Totaal;2041;18604.7
47;Nederland;Ondergrens 67%-prognose-interval;Totaal;2042;18602.3
48;Nederland;Ondergrens 67%-prognose-interval;Totaal;2043;18603.4
49;Nederland;Ondergrens 67%-prognose-interval;Totaal;2044;18617.6
50;Nederland;Ondergrens 67%-prognose-interval;Totaal;2045;18611.7
51;Nederland;Ondergrens 67%-prognose-interval;Totaal;2046;18629.0
52;Nederland;Ondergrens 67%-prognose-interval;Totaal;2047;18620.6
53;Nederland;Ondergrens 67%-prognose-interval;Totaal;2048;18610.6
54;Nederland;Ondergrens 67%-prognose-interval;Totaal;2049;18588.1
55;Nederland;Ondergrens 67%-prognose-interval;Totaal;2050;18572.8
56;Nederland;Bovengrens 67%-prognose-interval;Totaal;2023;17786.7
57;Nederland;Bovengrens 67%-prognose-interval;Totaal;2024;17948.1
58;Nederland;Bovengrens 67%-prognose-interval;Totaal;2025;18092.4
59;Nederland;Bovengrens 67%-prognose-interval;Totaal;2026;18227.2
60;Nederland;Bovengrens 67%-prognose-interval;Totaal;2027;18368.8
61;Nederland;Bovengrens 67%-prognose-interval;Totaal;2028;18501.7
62;Nederland;Bovengrens 67%-prognose-interval;Totaal;2029;18634.8
63;Nederland;Bovengrens 67%-prognose-interval;Totaal;2030;18763.3
64;Nederland;Bovengrens 67%-prognose-interval;Totaal;2031;18880.5
65;Nederland;Bovengrens 67%-prognose-interval;Totaal;2032;19004.1
66;Nederland;Bovengrens 67%-prognose-interval;Totaal;2033;19110.9
67;Nederland;Bovengrens 67%-prognose-interval;Totaal;2034;19222.0
68;Nederland;Bovengrens 67%-prognose-interval;Totaal;2035;19324.9
69;Nederland;Bovengrens 67%-prognose-interval;Totaal;2036;19444.2
70;Nederland;Bovengrens 67%-prognose-interval;Totaal;2037;19560.2
71;Nederland;Bovengrens 67%-prognose-interval;Totaal;2038;19667.0
72;Nederland;Bovengrens 67%-prognose-interval;Totaal;2039;19766.7
73;Nederland;Bovengrens 67%-prognose-interval;Totaal;2040;19855.5
74;Nederland;Bovengrens 67%-prognose-interval;Totaal;2041;19920.5
75;Nederland;Bovengrens 67%-prognose-interval;Totaal;2042;19995.9
76;Nederland;Bovengrens 67%-prognose-interval;Totaal;2043;20102.1
77;Nederland;Bovengrens 67%-prognose-interval;Totaal;2044;20188.2
78;Nederland;Bovengrens 67%-prognose-interval;Totaal;2045;20263.4
79;Nederland;Bovengrens 67%-prognose-interval;Totaal;2046;20328.6
80;Nederland;Bovengrens 67%-prognose-interval;Totaal;2047;20389.6
81;Nederland;Bovengrens 67%-prognose-interval;Totaal;2048;20459.5
82;Nederland;Bovengrens 67%-prognose-interval;Totaal;2049;20543.6
83;Nederland;Bovengrens 67%-prognose-interval;Totaal;2050;20625.2
84;Groningen (PV);Prognose;Totaal;2023;590.0
85;Groningen (PV);Prognose;Totaal;2024;592.3
86;Groningen (PV);Prognose;Totaal;2025;593.9
87;Groningen (PV);Prognose;Totaal;2026;596.1
88;Groningen (PV);Prognose;Totaal;2027;597.9
89;Groningen (PV);Prognose;Totaal;2028;599.1
90;Groningen (PV);Prognose;Totaal;2029;599.7
91;Groningen (PV);Prognose;Totaal;2030;599.9
92;Groningen (PV);Prognose;Totaal;2031;599.6
93;Groningen (PV);Prognose;Totaal;2032;599.1
94;Groningen (PV);Prognose;Totaal;2033;598.7
95;Groningen (PV);Prognose;Totaal;2034;598.2
96;Groningen (PV);Prognose;Totaal;2035;597.7
97;Groningen (PV);Prognose;Totaal;2036;597.0
98;Groningen (PV);Prognose;Totaal;2037;596.1
99;Groningen (PV);Prognose;Totaal;2038;595.2
100;Groningen (PV);Prognose;Totaal;2039;594.2
101;Groningen (PV);Prognose;Totaal;2040;593.0
102;Groningen (PV);Prognose;Totaal;2041;591.9
103;Groningen (PV);Prognose;Totaal;2042;590.7
104;Groningen (PV);Prognose;Totaal;2043;589.5
105;Groningen (PV);Prognose;Totaal;2044;588.2
106;Groningen (PV);Prognose;Totaal;2045;586.9
107;Groningen (PV);Prognose;Totaal;2046;585.6
108;Groningen (PV);Prognose;Totaal;2047;584.2
109;Groningen (PV);Prognose;Totaal;2048;582.8
110;Groningen (PV);Prognose;Totaal;2049;581.5
111;Groningen (PV);Prognose;Totaal;2050;580.1
112;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2023;585.7
113;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2024;586.4
114;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2025;586.5
115;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2026;587.3
116;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2027;587.6
117;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2028;587.4
118;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2029;586.7
119;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2030;585.5
120;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2031;583.9
121;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2032;582.2
122;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2033;580.4
123;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2034;578.7
124;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2035;576.9
125;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2036;575.0
126;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2037;572.9
127;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2038;570.7
128;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2039;568.5
129;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2040;566.2
130;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2041;563.9
131;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2042;561.5
132;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2043;559.1
133;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2044;556.7
134;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2045;554.2
135;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2046;551.8
136;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2047;549.2
137;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2048;546.7
138;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2049;544.3
139;Groningen (PV);Ondergrens 67%-prognose-interval;Totaal;2050;541.8
140;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2023;594.3
141;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2024;598.2
142;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2025;601.4
143;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2026;605.1
144;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2027;608.3
145;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2028;610.9
146;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2029;613.0
147;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2030;614.5
148;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2031;615.6
149;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2032;616.6
150;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2033;617.5
151;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2034;618.3
152;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2035;619.1
153;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2036;619.8
154;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2037;620.3
155;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2038;620.6
156;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2039;620.9
157;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2040;621.1
158;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2041;621.3
159;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2042;621.4
160;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2043;621.5
161;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2044;621.5
162;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2045;621.5
163;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2046;621.5
164;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2047;621.3
165;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2048;621.3
166;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2049;621.3
167;Groningen (PV);Bovengrens 67%-prognose-interval;Totaal;2050;621.2
168;Fryslân (PV);Prognose;Totaal;2023;652.8
169;Fryslân (PV);Prognose;Totaal;2024;653.3
170;Fryslân (PV);Prognose;Totaal;2025;653.1
171;Fryslân (PV);Prognose;Totaal;2026;652.9
172;Fryslân (PV);Prognose;Totaal;2027;652.7
173;Fryslân (PV);Prognose;Totaal;2028;652.6
174;Fryslân (PV);Prognose;Totaal;2029;652.6
175;Fryslân (PV);Prognose;Totaal;2030;652.5
176;Fryslân (PV);Prognose;Totaal;2031;652.5
177;Fryslân (PV);Prognose;Totaal;2032;652.6
178;Fryslân (PV);Prognose;Totaal;2033;652.6
179;Fryslân (PV);Prognose;Totaal;2034;652.5
180;Fryslân (PV);Prognose;Totaal;2035;652.4
181;Fryslân (PV);Prognose;Totaal;2036;652.2
182;Fryslân (PV);Prognose;Totaal;2037;652.0
183;Fryslân (PV);Prognose;Totaal;2038;651.6
184;Fryslân (PV);Prognose;Totaal;2039;651.1
185;Fryslân (PV);Prognose;Totaal;2040;650.5
186;Fryslân (PV);Prognose;Totaal;2041;649.8
187;Fryslân (PV);Prognose;Totaal;2042;649.0
188;Fryslân (PV);Prognose;Totaal;2043;648.1
189;Fryslân (PV);Prognose;Totaal;2044;647.1
190;Fryslân (PV);Prognose;Totaal;2045;646.1
191;Fryslân (PV);Prognose;Totaal;2046;645.0
192;Fryslân (PV);Prognose;Totaal;2047;643.9
193;Fryslân (PV);Prognose;Totaal;2048;642.7
194;Fryslân (PV);Prognose;Totaal;2049;641.5
195;Fryslân (PV);Prognose;Totaal;2050;640.3
196;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2023;649.5
197;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2024;648.6
198;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2025;647.2
199;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2026;645.6
200;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2027;644.3
201;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2028;642.9
202;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2029;641.7
203;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2030;640.5
204;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2031;639.3
205;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2032;638.2
206;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2033;637.1
207;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2034;635.9
208;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2035;634.6
209;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2036;633.4
210;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2037;632.0
211;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2038;630.5
212;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2039;628.9
213;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2040;627.3
214;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2041;625.5
215;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2042;623.7
216;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2043;621.7
217;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2044;619.6
218;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2045;617.5
219;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2046;615.4
220;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2047;613.2
221;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2048;611.0
222;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2049;608.8
223;Fryslân (PV);Ondergrens 67%-prognose-interval;Totaal;2050;606.5
224;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2023;656.1
225;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2024;658.0
226;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2025;659.1
227;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2026;660.2
228;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2027;661.3
229;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2028;662.4
230;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2029;663.6
231;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2030;664.8
232;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2031;666.0
233;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2032;667.2
234;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2033;668.4
235;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2034;669.6
236;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2035;670.6
237;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2036;671.6
238;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2037;672.6
239;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2038;673.4
240;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2039;674.0
241;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2040;674.6
242;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2041;675.0
243;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2042;675.5
244;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2043;675.7
245;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2044;675.8
246;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2045;676.0
247;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2046;676.0
248;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2047;676.0
249;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2048;676.0
250;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2049;676.0
251;Fryslân (PV);Bovengrens 67%-prognose-interval;Totaal;2050;675.9
252;Drenthe (PV);Prognose;Totaal;2023;494.5
253;Drenthe (PV);Prognose;Totaal;2024;494.0
254;Drenthe (PV);Prognose;Totaal;2025;492.7
255;Drenthe (PV);Prognose;Totaal;2026;491.4
256;Drenthe (PV);Prognose;Totaal;2027;490.4
257;Drenthe (PV);Prognose;Totaal;2028;489.6
258;Drenthe (PV);Prognose;Totaal;2029;488.9
259;Drenthe (PV);Prognose;Totaal;2030;488.4
260;Drenthe (PV);Prognose;Totaal;2031;488.1
261;Drenthe (PV);Prognose;Totaal;2032;487.9
262;Drenthe (PV);Prognose;Totaal;2033;487.8
263;Drenthe (PV);Prognose;Totaal;2034;487.6
264;Drenthe (PV);Prognose;Totaal;2035;487.4
265;Drenthe (PV);Prognose;Totaal;2036;487.3
266;Drenthe (PV);Prognose;Totaal;2037;487.2
267;Drenthe (PV);Prognose;Totaal;2038;486.9
268;Drenthe (PV);Prognose;Totaal;2039;486.5
269;Drenthe (PV);Prognose;Totaal;2040;486.2
270;Drenthe (PV);Prognose;Totaal;2041;485.7
271;Drenthe (PV);Prognose;Totaal;2042;485.3
272;Drenthe (PV);Prognose;Totaal;2043;484.8
273;Drenthe (PV);Prognose;Totaal;2044;484.2
274;Drenthe (PV);Prognose;Totaal;2045;483.6
275;Drenthe (PV);Prognose;Totaal;2046;483.0
276;Drenthe (PV);Prognose;Totaal;2047;482.4
277;Drenthe (PV);Prognose;Totaal;2048;481.6
278;Drenthe (PV);Prognose;Totaal;2049;480.8
279;Drenthe (PV);Prognose;Totaal;2050;480.1
280;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2023;491.7
281;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2024;490.1
282;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2025;487.7
283;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2026;485.4
284;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2027;483.4
285;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2028;481.5
286;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2029;479.9
287;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2030;478.4
288;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2031;477.1
289;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2032;476.0
290;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2033;475.0
291;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2034;473.8
292;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2035;472.7
293;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2036;471.7
294;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2037;470.7
295;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2038;469.5
296;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2039;468.2
297;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2040;467.0
298;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2041;465.6
299;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2042;464.3
300;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2043;463.0
301;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2044;461.6
302;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2045;460.1
303;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2046;458.6
304;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2047;457.1
305;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2048;455.5
306;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2049;453.9
307;Drenthe (PV);Ondergrens 67%-prognose-interval;Totaal;2050;452.3
308;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2023;497.3
309;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2024;498.0
310;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2025;497.7
311;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2026;497.5
312;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2027;497.5
313;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2028;497.7
314;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2029;498.1
315;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2030;498.6
316;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2031;499.2
317;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2032;500.1
318;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2033;500.9
319;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2034;501.7
320;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2035;502.5
321;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2036;503.4
322;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2037;504.2
323;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2038;505.0
324;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2039;505.5
325;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2040;506.1
326;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2041;506.6
327;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2042;507.2
328;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2043;507.6
329;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2044;508.0
330;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2045;508.4
331;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2046;508.7
332;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2047;509.0
333;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2048;509.2
334;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2049;509.4
335;Drenthe (PV);Bovengrens 67%-prognose-interval;Totaal;2050;509.6
336;Overijssel (PV);Prognose;Totaal;2023;1176.3
337;Overijssel (PV);Prognose;Totaal;2024;1181.0
338;Overijssel (PV);Prognose;Totaal;2025;1185.1
339;Overijssel (PV);Prognose;Totaal;2026;1189.3
340;Overijssel (PV);Prognose;Totaal;2027;1192.5
341;Overijssel (PV);Prognose;Totaal;2028;1195.4
342;Overijssel (PV);Prognose;Totaal;2029;1198.3
343;Overijssel (PV);Prognose;Totaal;2030;1201.0
344;Overijssel (PV);Prognose;Totaal;2031;1203.7
345;Overijssel (PV);Prognose;Totaal;2032;1206.2
346;Overijssel (PV);Prognose;Totaal;2033;1208.6
347;Overijssel (PV);Prognose;Totaal;2034;1210.7
348;Overijssel (PV);Prognose;Totaal;2035;1212.5
349;Overijssel (PV);Prognose;Totaal;2036;1214.2
350;Overijssel (PV);Prognose;Totaal;2037;1215.6
351;Overijssel (PV);Prognose;Totaal;2038;1216.9
352;Overijssel (PV);Prognose;Totaal;2039;1217.9
353;Overijssel (PV);Prognose;Totaal;2040;1218.7
354;Overijssel (PV);Prognose;Totaal;2041;1219.3
355;Overijssel (PV);Prognose;Totaal;2042;1219.9
356;Overijssel (PV);Prognose;Totaal;2043;1220.2
357;Overijssel (PV);Prognose;Totaal;2044;1220.3
358;Overijssel (PV);Prognose;Totaal;2045;1220.3
359;Overijssel (PV);Prognose;Totaal;2046;1220.2
360;Overijssel (PV);Prognose;Totaal;2047;1219.8
361;Overijssel (PV);Prognose;Totaal;2048;1219.4
362;Overijssel (PV);Prognose;Totaal;2049;1218.9
363;Overijssel (PV);Prognose;Totaal;2050;1218.3
364;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2023;1171.3
365;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2024;1173.8
366;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2025;1175.7
367;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2026;1177.7
368;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2027;1178.7
369;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2028;1179.5
370;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2029;1180.3
371;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2030;1180.9
372;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2031;1181.5
373;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2032;1181.9
374;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2033;1182.1
375;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2034;1182.2
376;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2035;1181.9
377;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2036;1181.5
378;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2037;1180.9
379;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2038;1180.1
380;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2039;1179.1
381;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2040;1177.8
382;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2041;1176.4
383;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2042;1175.0
384;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2043;1173.3
385;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2044;1171.3
386;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2045;1169.3
387;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2046;1167.2
388;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2047;1164.8
389;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2048;1162.4
390;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2049;1159.9
391;Overijssel (PV);Ondergrens 67%-prognose-interval;Totaal;2050;1157.3
392;Overijssel (PV);Bovengrens 67%-prognose-interval;Totaal;2023;1181.3
393;Overijssel (PV);Bovengrens 67%-prognose-interval;Totaal;2024;1188.2
394;Overijssel (PV);Bovengrens 67%-prognose-interval;Totaal;2025;1194.6
395;Overijssel (PV);Bovengrens 67%-prognose-interval;Totaal;2026;1201.0
396;Overijssel (PV);Bovengrens 67%-prognose-interval;Totaal;2027;1206.3
