ID;RegioS;Perioden;InvInVasteActUitProdEnInv_1;LandbouwBosbouwEnVisserij_2;Delfstoffenwinning_3;Industrie_4;EnergieEnWaterleidingbedrijven_5;Bouwnijverheid_6;HandelHorecaEnReparatie_7;VervoerOpslagEnCommunicatie_8;FinancieleEnZakelijkeDienstverlening_9;OverheidEnGesubsidieerdOnderwijs_10;ZorgEnOverigeDienstverlening_11;Woningen_12;Bedrijfsgebouwen_13;GWWWerken_14;Vervoermiddelen_15;MachinesEnInstallaties_16;OverigeInvesteringenInVasteActiva_17;InCultuurGebrachteActiva_18;OverdrachtskostenOpGrond_19
11;Nederland;2006;108568.0;3515.0;2033.0;8269.0;2204.0;1556.0;6451.0;8793.0;52990.0;15771.0;6986.0;34233.0;15448.0;11420.0;11388.0;14328.0;19863.0;312.0;1576.0
12;Nederland;2007;116712.0;4293.0;1585.0;9069.0;2548.0;1891.0;7442.0;8340.0;57036.0;17042.0;7466.0;36637.0;17877.0;11853.0;11828.0;15751.0;20621.0;425.0;1720.0
13;Nederland;2008;125125.0;4461.0;1652.0;9605.0;2975.0;2301.0;7843.0;9549.0;60018.0;18574.0;8147.0;38076.0;20657.0;12836.0;12421.0;16552.0;22554.0;349.0;1680.0
14;Extra-regio;1995;494.14;0.0;465.25;0.0;0.0;0.0;0.0;0.0;0.0;28.89;0.0;0.0;0.0;120.42;4.27;130.72;238.73;0.0;0.0
15;Extra-regio;1996;573.93;0.0;545.99;0.0;0.0;0.0;0.0;0.0;0.0;27.94;0.0;0.0;0.0;133.18;3.06;61.98;375.71;0.0;0.0
16;Extra-regio;1997;863.18;0.0;832.04;0.0;0.0;0.0;0.0;0.0;0.0;31.14;0.0;0.0;7.44;237.99;3.14;217.53;397.07;0.0;0.0
17;Extra-regio;1998;1017.64;0.0;984.69;0.0;0.0;0.0;0.0;0.0;0.0;32.95;0.0;0.0;3.55;268.02;2.94;336.73;406.39;0.0;0.0
18;Extra-regio;1999;565.47;0.0;528.07;0.0;0.0;0.0;0.0;0.0;0.0;37.41;0.0;0.0;0.0;102.81;3.07;166.77;292.82;0.0;0.0
19;Extra-regio;2000;858.38;0.0;817.18;0.0;0.0;0.0;0.0;0.0;0.0;41.2;0.0;0.0;0.0;389.82;3.37;193.32;271.87;0.0;0.0
20;Extra-regio;2001;1296.95;0.0;1271.0;0.0;0.0;0.0;0.0;0.0;0.0;25.95;0.0;0.0;5.0;466.0;2.77;463.57;356.05;0.0;3.56
21;Extra-regio;2002;1408.14;0.0;1378.0;0.0;0.0;0.0;0.0;0.0;0.0;30.14;0.0;0.0;6.0;406.0;2.53;563.75;426.37;0.0;3.5
22;Extra-regio;2003;1416.4;0.0;1386.0;0.0;0.0;0.0;0.0;0.0;0.0;30.4;0.0;0.0;11.0;435.0;2.47;688.7;276.27;0.0;2.96
23;Extra-regio;2004;1137.08;0.0;1105.0;0.0;0.0;0.0;0.0;0.0;0.0;32.08;0.0;0.0;37.0;292.0;3.19;484.01;317.95;0.0;2.94
24;Extra-regio;2005;1051.45;0.0;1016.0;0.0;0.0;0.0;0.0;0.0;0.0;35.45;0.0;0.0;1.0;418.0;3.48;428.06;197.46;0.0;3.45
25;Extra-regio;2006;1645.6;0.0;1610.0;0.0;0.0;0.0;0.0;0.0;0.0;35.6;0.0;0.0;15.0;481.0;2.67;786.86;356.81;0.0;3.27
26;Extra-regio;2007;1265.0;0.0;1228.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;0.0;2.0;491.0;3.0;474.0;291.0;0.0;4.0
27;Extra-regio;2008;1570.0;0.0;1532.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;18.0;605.0;2.0;565.0;376.0;0.0;4.0
28;Noord-Nederland (LD);1995;6283.87;331.1;478.89;636.98;225.26;83.91;314.54;459.54;2432.67;833.03;487.96;1895.58;1052.15;836.85;515.67;1162.67;684.53;55.65;80.76
29;Noord-Nederland (LD);1996;7686.14;304.42;365.39;702.46;1294.01;110.49;343.71;578.81;2716.79;900.16;369.92;2079.03;989.17;819.6;647.77;2158.53;857.5;39.86;94.68
30;Noord-Nederland (LD);1997;7648.29;367.89;1045.9;749.95;149.55;119.21;368.44;567.32;2985.22;816.53;478.26;2174.38;970.91;706.27;604.06;1911.39;1083.83;99.49;97.96
31;Noord-Nederland (LD);1998;7296.41;323.83;348.57;777.35;131.75;124.31;424.35;729.6;3137.65;865.28;433.73;2230.65;966.95;763.5;688.51;1323.93;1221.47;38.49;62.92
32;Noord-Nederland (LD);1999;8175.77;402.56;362.99;819.34;312.8;159.3;480.67;990.91;3221.7;960.66;464.85;2309.8;1101.7;1147.54;555.06;1622.57;1309.45;54.95;74.7
33;Noord-Nederland (LD);2000;8337.0;385.42;88.94;786.58;123.94;134.41;501.04;920.27;3868.96;985.0;542.44;2729.27;1537.56;748.71;543.23;1317.89;1297.38;31.77;131.2
34;Noord-Nederland (LD);2001;8583.23;374.53;74.03;747.78;156.82;151.28;485.68;642.09;4261.82;1145.69;543.51;3183.73;1511.08;860.78;465.33;1093.74;1321.37;33.58;113.62
35;Noord-Nederland (LD);2002;8670.09;411.52;117.62;738.62;93.18;119.7;476.87;542.05;4257.3;1330.11;583.12;3254.92;1419.28;915.04;456.64;1116.53;1360.06;35.21;112.41
36;Noord-Nederland (LD);2003;9116.53;395.14;186.43;986.32;170.78;99.01;498.32;674.19;3899.67;1488.08;718.56;3062.83;1613.34;894.6;596.74;1408.82;1416.51;33.18;90.53
37;Noord-Nederland (LD);2004;8586.06;391.33;41.14;676.4;183.78;114.13;493.14;483.56;4165.16;1305.34;732.1;2806.02;1710.97;752.97;677.94;1050.65;1430.66;43.33;113.54
38;Noord-Nederland (LD);2005;9314.27;408.63;208.42;901.6;301.32;111.03;484.7;520.65;4269.32;1247.89;860.72;3191.4;1470.85;991.18;534.44;1429.3;1473.89;87.85;135.36
39;Noord-Nederland (LD);2006;10790.84;401.21;248.99;954.02;478.76;133.83;515.25;864.45;5109.17;1288.74;796.42;3678.54;1610.1;1192.39;737.01;1682.96;1664.94;86.86;138.04
40;Noord-Nederland (LD);2007;10891.0;468.0;174.0;900.0;712.0;155.0;554.0;513.0;5085.0;1534.0;795.0;3933.0;1617.0;1241.0;630.0;1593.0;1662.0;61.0;154.0
41;Noord-Nederland (LD);2008;10937.0;553.0;62.0;1011.0;307.0;194.0;589.0;531.0;4992.0;1786.0;912.0;3493.0;2096.0;1258.0;720.0;1466.0;1714.0;46.0;145.0
42;Oost-Nederland (LD);1995;12094.27;615.97;6.77;1316.93;609.79;178.36;773.28;666.42;5270.86;1847.69;808.2;3855.71;1981.84;1415.89;1123.8;1940.24;1460.39;147.22;169.18
43;Oost-Nederland (LD);1996;13012.42;602.23;22.94;1614.32;469.79;221.51;906.71;677.81;5711.0;2018.9;767.2;4068.67;2023.63;1470.41;1228.51;2136.49;1749.98;137.02;197.7
44;Oost-Nederland (LD);1997;14232.42;834.34;71.66;1579.84;376.92;276.51;975.41;748.42;6674.58;1857.32;837.42;4776.42;2052.62;1279.76;1216.65;2243.59;2157.28;300.6;205.49
45;Oost-Nederland (LD);1998;15378.3;670.96;27.75;1860.58;354.07;293.78;1116.31;1076.84;7192.4;1993.84;791.76;4921.51;2207.72;1437.81;1490.03;2395.25;2599.81;124.35;201.82
46;Oost-Nederland (LD);1999;16731.49;825.21;29.0;1742.57;410.2;360.36;1298.72;1230.36;7689.12;2297.88;848.06;5329.34;2562.1;1526.65;1390.66;2576.74;2939.94;170.54;235.51
47;Oost-Nederland (LD);2000;17485.66;793.24;16.83;1983.66;420.98;336.32;1263.04;1099.42;8342.42;2347.04;882.71;5619.04;2804.72;1447.58;1747.69;2602.37;2853.45;145.09;265.72
48;Oost-Nederland (LD);2001;17763.81;836.89;21.19;1854.0;214.55;366.51;1232.64;1072.08;8794.0;2463.75;908.19;5795.11;2948.31;1642.28;1798.81;2360.83;2838.08;146.63;233.76
49;Oost-Nederland (LD);2002;18434.75;921.89;5.92;1786.92;213.4;287.75;1316.82;905.38;9035.81;3051.78;909.1;5998.27;3478.56;1652.18;1719.73;2325.5;2907.08;130.94;222.49
50;Oost-Nederland (LD);2003;18548.47;884.17;13.16;1441.4;358.61;276.55;1255.66;755.31;9296.71;3077.58;1189.3;6066.16;3060.34;1842.98;2299.43;2039.47;2931.08;122.06;186.95
51;Oost-Nederland (LD);2004;18856.43;864.24;20.11;1757.9;183.31;257.52;1174.49;817.17;9391.38;2933.51;1456.81;6516.29;3047.08;1774.77;1925.43;2246.54;2981.86;132.17;232.28
52;Oost-Nederland (LD);2005;20055.22;807.27;33.12;1590.93;302.24;263.99;1303.03;783.2;10508.07;3084.48;1378.91;6505.17;3068.24;1809.05;3059.85;2107.32;3112.96;113.71;278.9
53;Oost-Nederland (LD);2006;21197.23;879.04;12.24;1595.96;404.3;319.78;1346.59;876.87;11174.66;3164.59;1423.2;6980.33;3160.91;1820.91;3083.52;2324.92;3435.71;105.36;285.56
54;Oost-Nederland (LD);2007;23338.0;1057.0;8.0;1796.0;316.0;346.0;1534.0;846.0;12457.0;3353.0;1627.0;7833.0;3494.0;1816.0;3426.0;2556.0;3735.0;151.0;327.0
55;Oost-Nederland (LD);2008;24034.0;1231.0;21.0;1969.0;791.0;440.0;1555.0;870.0;11918.0;3545.0;1692.0;8224.0;4296.0;2256.0;1933.0;2860.0;4006.0;128.0;332.0
56;West-Nederland (LD);1995;31538.3;853.02;198.05;2681.77;1135.44;495.02;2458.06;4559.88;12941.72;3797.73;2417.61;7450.82;5269.43;3592.61;4398.73;5372.79;4938.68;111.16;404.08
57;West-Nederland (LD);1996;33532.81;871.71;190.35;2943.91;870.86;724.59;2691.83;4205.67;14453.85;4267.58;2312.46;8056.71;5218.91;3928.14;4047.54;5623.59;6077.64;105.06;475.21
58;West-Nederland (LD);1997;37572.08;1082.71;230.75;4431.99;1028.82;708.12;2725.3;4593.83;16265.56;4046.26;2458.74;8564.44;5561.11;3794.15;4204.72;7523.44;7199.05;233.97;491.21
59;West-Nederland (LD);1998;40372.35;1000.65;109.11;3511.51;1089.84;730.8;3202.33;5201.23;18937.64;4343.71;2245.52;9356.43;6129.11;3907.28;4838.14;6814.05;8602.55;103.27;621.51
60;West-Nederland (LD);1999;45218.33;1286.56;173.08;3346.69;719.54;1021.46;3770.41;7241.34;20511.47;4751.6;2396.18;10185.61;6798.04;4463.93;5794.67;7690.59;9496.13;136.75;652.6
61;West-Nederland (LD);2000;46233.12;1307.68;95.06;3205.82;774.57;790.37;3523.59;7575.95;20749.51;5783.26;2427.29;11238.78;7021.05;5104.76;5951.79;7204.32;8882.15;127.08;703.2
62;West-Nederland (LD);2001;48565.56;1408.52;86.34;2881.81;804.81;1007.31;3292.31;7382.26;22871.75;6308.95;2521.5;12499.52;7639.93;5847.92;5689.88;6960.39;9123.07;139.54;665.32
63;West-Nederland (LD);2002;46222.25;1268.75;61.63;3303.43;722.78;765.99;3234.36;4854.42;22503.54;7029.36;2478.0;12374.0;7251.23;5087.01;5389.45;6469.18;8894.79;122.36;634.23
64;West-Nederland (LD);2003;47156.38;1392.0;100.25;3353.42;675.61;635.07;3285.35;6137.05;20973.35;7672.72;2931.58;12502.06;7382.81;6029.85;5583.88;5961.96;9030.66;117.72;547.44
65;West-Nederland (LD);2004;47839.82;1145.72;26.56;2528.0;1031.16;609.2;2997.85;5188.28;23821.08;7288.68;3203.3;13916.74;6815.74;5550.78;6251.94;5635.6;8914.13;106.33;648.56
66;West-Nederland (LD);2005;49545.65;1192.54;80.68;2863.11;747.15;708.36;3200.12;5631.88;24212.01;7696.53;3213.28;14867.74;7124.17;6049.91;5271.06;5810.8;9567.67;61.76;792.56
67;West-Nederland (LD);2006;53359.34;1291.84;149.77;3025.65;1004.63;780.52;3209.63;5793.44;26429.76;8432.96;3241.15;15980.09;7354.54;6037.62;6216.05;6432.6;10444.94;62.04;831.45
68;West-Nederland (LD);2007;57637.0;1640.0;154.0;3381.0;1176.0;1028.0;3718.0;5888.0;28424.0;8972.0;3256.0;16944.0;8714.0;6490.0;6047.0;7624.0;10792.0;126.0;900.0
69;West-Nederland (LD);2008;62848.0;1480.0;22.0;3607.0;1225.0;1186.0;3985.0;6840.0;31030.0;9729.0;3744.0;17813.0;9912.0;6461.0;7925.0;7759.0;11998.0;105.0;874.0
70;Zuid-Nederland (LD);1995;13799.41;579.92;54.03;2995.32;414.5;188.72;881.12;767.16;5231.75;1879.67;807.23;3751.88;2063.58;1155.23;1404.53;3343.57;1801.67;99.97;178.98
71;Zuid-Nederland (LD);1996;15142.71;639.64;50.34;2737.32;696.35;245.4;1030.75;763.71;5937.36;2198.41;843.42;4116.59;2238.29;1311.67;1660.13;3360.41;2138.17;106.06;211.4
72;Zuid-Nederland (LD);1997;15572.03;772.06;44.65;2472.22;477.72;288.15;1061.84;1089.42;6555.64;1909.74;900.58;4412.76;2268.92;1338.83;1507.42;3136.05;2513.76;176.94;217.34
73;Zuid-Nederland (LD);1998;17227.3;700.56;82.88;3161.56;425.34;335.11;1266.01;1332.33;7015.31;2079.23;828.98;4644.41;2657.67;1342.38;1630.38;3599.03;3103.78;70.9;178.75
74;Zuid-Nederland (LD);1999;18726.94;852.68;34.86;3150.4;472.46;405.88;1471.2;1562.39;7825.71;2077.45;873.9;5075.25;2959.16;1368.06;1774.54;3785.33;3455.65;100.76;208.18
75;Zuid-Nederland (LD);2000;19827.84;843.66;17.98;3126.94;334.51;371.89;1476.34;2016.36;8275.1;2362.5;1002.56;5086.91;3604.68;2240.12;1670.93;3443.11;3446.16;80.06;255.88
76;Zuid-Nederland (LD);2001;19987.45;903.05;11.43;2910.42;249.82;373.89;1398.38;1298.57;9255.44;2546.65;1039.8;5710.65;3723.69;1700.02;1963.2;3171.48;3406.43;76.25;235.74
77;Zuid-Nederland (LD);2002;19771.76;940.84;16.83;2790.03;324.64;289.57;1407.95;1833.15;8323.35;2815.62;1029.78;5322.81;3747.93;2573.77;1532.66;2983.04;3320.7;71.49;219.37
78;Zuid-Nederland (LD);2003;18521.22;965.69;26.16;2306.86;294.0;254.37;1363.66;759.46;8408.26;2910.21;1232.56;5388.95;3568.51;1472.58;1842.48;2650.06;3363.47;58.05;177.12
79;Zuid-Nederland (LD);2004;17916.61;905.71;10.2;2346.71;272.76;262.15;1210.53;961.99;7953.38;2597.39;1395.79;5646.95;3035.21;1537.48;1284.5;2608.2;3477.4;87.17;239.69
80;Zuid-Nederland (LD);2005;19203.42;937.57;39.79;2477.36;289.3;257.63;1295.16;998.27;8911.6;2622.64;1374.1;6580.7;3018.73;1560.86;1247.17;2838.53;3590.02;76.68;290.73
81;Zuid-Nederland (LD);2006;21575.0;942.91;12.0;2693.37;316.3;321.88;1379.53;1258.24;10276.42;2849.1;1525.23;7594.04;3307.44;1888.08;1348.75;3100.65;3960.6;57.73;317.69
82;Zuid-Nederland (LD);2007;23581.0;1127.0;21.0;2992.0;345.0;361.0;1637.0;1093.0;11070.0;3146.0;1789.0;7927.0;4049.0;1815.0;1722.0;3504.0;4141.0;86.0;335.0
83;Zuid-Nederland (LD);2008;25735.0;1197.0;14.0;3018.0;652.0;481.0;1714.0;1308.0;12078.0;3475.0;1799.0;8545.0;4335.0;2256.0;1842.0;3902.0;4460.0;70.0;325.0
84;Groningen (PV);1995;2378.35;80.83;183.67;263.94;144.96;28.78;127.41;273.14;774.07;316.16;185.39;570.29;457.18;367.36;266.77;436.2;241.5;10.61;28.44
85;Groningen (PV);1996;3625.59;82.82;187.58;270.48;1225.54;37.56;130.77;375.67;879.05;310.78;125.34;652.7;408.05;343.57;365.54;1512.34;303.04;7.91;32.44
86;Groningen (PV);1997;3201.73;92.05;807.89;294.95;85.72;35.27;137.79;356.86;941.92;280.83;168.46;666.38;349.78;290.87;307.37;1144.87;390.67;18.88;32.93
87;Groningen (PV);1998;2751.29;84.52;215.41;340.07;64.11;36.13;151.16;462.68;958.38;280.31;158.51;656.63;317.88;292.82;336.86;678.25;440.62;7.29;20.95
88;Groningen (PV);1999;3245.79;106.66;214.85;292.02;261.49;39.86;171.73;704.36;917.64;367.79;169.39;606.71;441.91;603.43;235.54;848.16;468.31;10.98;30.75
89;Groningen (PV);2000;2807.61;97.13;60.84;288.07;25.58;36.36;154.97;630.91;919.77;397.14;196.84;657.79;438.09;322.09;203.99;655.71;480.58;6.61;42.75
90;Groningen (PV);2001;2912.15;95.19;41.85;273.77;39.37;44.47;155.11;399.69;1273.32;401.08;188.3;975.92;473.9;346.52;138.77;436.97;496.0;7.19;36.89
91;Groningen (PV);2002;2913.61;94.86;76.41;276.41;36.23;40.18;151.25;345.94;1295.14;437.05;160.13;1019.43;371.15;393.71;120.91;472.69;493.08;7.58;35.05
92;Groningen (PV);2003;3085.41;93.62;121.5;345.72;94.83;31.06;150.42;423.57;1150.89;412.85;260.94;827.98;424.11;386.34;340.86;564.11;506.69;7.05;28.27
93;Groningen (PV);2004;3048.5;87.58;33.54;271.21;121.56;31.4;140.22;279.09;1445.27;399.41;239.22;674.34;744.69;300.91;332.34;446.88;502.26;9.21;37.87
94;Groningen (PV);2005;3473.22;99.14;164.15;377.21;206.32;37.58;151.92;308.81;1266.61;430.86;430.63;751.12;653.62;524.66;243.86;713.3;523.36;17.67;45.64
95;Groningen (PV);2006;4469.86;93.12;194.82;439.05;365.2;42.32;158.41;631.59;1775.42;463.64;306.3;1108.01;767.5;638.51;389.05;908.57;595.22;17.44;45.57
96;Groningen (PV);2007;3894.0;121.0;111.0;353.0;379.0;58.0;170.0;251.0;1588.0;554.0;309.0;1255.0;540.0;502.0;217.0;721.0;596.0;13.0;50.0
97;Groningen (PV);2008;3805.0;127.0;12.0;403.0;156.0;64.0;175.0;244.0;1614.0;559.0;450.0;1172.0;595.0;527.0;267.0;573.0;615.0;10.0;47.0
98;Friesland (PV);1995;2012.17;163.89;13.04;187.68;42.02;30.73;98.63;118.35;962.42;250.64;144.77;744.03;298.58;202.6;141.43;321.01;243.02;32.95;28.57
99;Friesland (PV);1996;2184.2;140.46;25.89;220.25;21.98;42.81;115.32;155.47;1037.58;292.38;132.06;772.8;295.26;207.26;188.91;350.91;312.61;22.91;33.53
100;Friesland (PV);1997;2430.84;177.32;23.36;227.81;17.28;48.26;124.25;149.5;1223.04;267.3;172.73;873.42;327.04;209.52;191.3;359.27;377.62;58.38;34.31
101;Friesland (PV);1998;2602.06;151.73;60.65;239.97;25.09;52.35;147.54;192.56;1270.0;311.08;151.09;868.38;367.0;262.15;235.86;375.93;447.88;22.82;22.04
102;Friesland (PV);1999;2793.97;185.49;12.48;292.29;19.89;64.33;171.56;207.51;1331.25;345.18;163.98;941.53;387.57;302.34;201.6;421.14;483.57;31.44;24.79
103;Friesland (PV);2000;3289.63;178.96;8.22;273.09;55.91;57.92;196.1;215.94;1753.45;346.4;203.65;1126.03;808.39;244.08;187.4;382.08;471.42;17.92;52.32
104;Friesland (PV);2001;3317.99;176.89;9.1;263.32;82.67;62.81;178.22;167.26;1797.86;364.96;214.89;1269.7;699.16;274.8;158.33;374.43;477.59;19.16;44.8
105;Friesland (PV);2002;3235.34;188.39;21.25;276.17;33.7;50.37;171.99;132.61;1659.17;464.8;236.9;1206.59;665.45;236.72;169.19;394.81;500.07;20.19;42.32
106;Friesland (PV);2003;3326.51;189.28;28.8;273.41;45.31;42.45;193.0;187.58;1473.9;592.56;300.23;1138.57;723.74;282.0;167.45;433.55;525.3;19.25;36.65
107;Friesland (PV);2004;3208.65;188.71;2.01;234.3;31.97;54.46;209.38;134.51;1524.28;531.94;297.1;1137.07;597.55;236.63;243.31;363.83;563.37;24.19;42.71
108;Friesland (PV);2005;3262.84;197.61;10.03;275.67;76.4;45.09;205.18;146.72;1627.39;465.9;212.85;1296.7;444.35;244.93;174.78;415.36;583.82;51.04;51.84
109;Friesland (PV);2006;3444.15;196.59;16.58;265.57;59.07;52.69;191.28;136.75;1857.82;463.61;204.19;1406.73;486.25;252.18;158.64;411.48;624.01;50.91;53.94
110;Friesland (PV);2007;4092.0;207.0;22.0;303.0;276.0;61.0;214.0;193.0;2051.0;524.0;241.0;1533.0;635.0;458.0;220.0;524.0;627.0;35.0;59.0
111;Friesland (PV);2008;4138.0;274.0;3.0;254.0;59.0;88.0;228.0;211.0;2055.0;683.0;282.0;1381.0;926.0;433.0;223.0;442.0;648.0;28.0;57.0
112;Drenthe (PV);1995;1893.35;86.38;282.18;185.36;38.28;24.4;88.5;68.05;696.18;266.24;157.8;581.26;296.39;266.89;107.48;405.46;200.02;12.09;23.75
113;Drenthe (PV);1996;1876.34;81.14;151.92;211.73;46.48;30.12;97.62;47.67;800.15;297.0;112.52;653.54;285.85;268.77;93.32;295.27;241.85;9.04;28.71
114;Drenthe (PV);1997;2015.71;98.53;214.65;227.19;46.55;35.69;106.41;60.96;820.26;268.41;137.07;634.58;294.09;205.88;105.4;407.25;315.55;22.24;30.71
115;Drenthe (PV);1998;1943.07;87.58;72.51;197.31;42.55;35.82;125.65;74.36;909.27;273.89;124.13;705.65;282.07;208.53;115.8;269.75;332.97;8.38;19.93
116;Drenthe (PV);1999;2136.0;110.41;135.65;235.03;31.41;55.11;137.37;79.05;972.81;247.69;131.48;761.56;272.22;241.76;117.92;353.27;357.57;12.53;19.16
117;Drenthe (PV);2000;2239.75;109.33;19.89;225.43;42.45;40.14;149.97;73.42;1195.73;241.45;141.94;945.45;291.08;182.54;151.84;280.1;345.38;7.24;36.12
118;Drenthe (PV);2001;2353.09;102.46;23.09;210.68;34.77;44.0;152.34;75.14;1190.64;379.65;140.32;938.11;338.01;239.46;168.23;282.33;347.78;7.24;31.93
119;Drenthe (PV);2002;2521.15;128.27;19.96;186.04;23.25;29.15;153.64;63.5;1302.99;428.25;186.09;1028.9;382.69;284.6;166.54;249.03;366.91;7.44;35.04
120;Drenthe (PV);2003;2704.6;112.24;36.13;367.19;30.64;25.51;154.9;63.04;1274.88;482.68;157.39;1096.28;465.48;226.25;88.43;411.16;384.52;6.87;25.6
121;Drenthe (PV);2004;2328.91;115.04;5.59;170.89;30.26;28.27;143.54;69.97;1195.6;373.99;195.78;994.61;368.73;215.43;102.29;239.94;365.03;9.93;32.96
122;Drenthe (PV);2005;2578.2;111.87;34.25;248.72;18.61;28.36;127.59;65.12;1375.32;351.13;217.24;1143.57;372.88;221.59;115.81;300.64;366.71;19.13;37.87
123;Drenthe (PV);2006;2876.83;111.5;37.59;249.4;54.5;38.82;165.57;96.11;1475.93;361.49;285.93;1163.8;356.35;301.7;189.32;362.9;445.71;18.52;38.53
124;Drenthe (PV);2007;2905.0;141.0;41.0;244.0;57.0;36.0;170.0;70.0;1447.0;456.0;244.0;1146.0;442.0;281.0;193.0;347.0;439.0;13.0;44.0
125;Drenthe (PV);2008;2994.0;152.0;47.0;354.0;92.0;42.0;186.0;76.0;1322.0;544.0;179.0;940.0;575.0;298.0;229.0;451.0;451.0;9.0;41.0
126;Overijssel (PV);1995;3740.11;170.94;2.86;497.09;180.05;61.74;253.57;269.25;1547.3;500.26;257.05;1272.34;567.45;453.32;264.06;627.24;467.52;37.61;50.56
127;Overijssel (PV);1996;4021.58;168.65;9.99;554.05;241.12;81.33;303.49;266.09;1597.66;550.02;249.18;1260.31;612.71;521.23;304.36;671.05;563.06;30.78;58.07
128;Overijssel (PV);1997;4400.27;234.25;12.15;554.23;103.46;118.54;310.17;349.76;1930.41;515.14;272.16;1492.4;637.32;394.91;340.9;703.86;699.13;70.21;61.53
129;Overijssel (PV);1998;4737.58;199.59;15.81;614.87;142.68;100.47;353.43;390.39;2098.6;572.01;249.74;1565.44;690.96;466.23;396.19;735.27;798.17;25.02;60.3
130;Overijssel (PV);1999;5142.45;227.58;17.63;616.76;145.82;123.69;407.4;467.72;2164.96;701.13;269.75;1583.24;837.88;514.39;343.53;886.31;860.0;35.59;81.51
131;Overijssel (PV);2000;5027.43;208.33;8.81;668.25;74.52;116.85;389.82;409.98;2143.76;725.9;281.21;1656.98;842.18;469.99;288.52;774.83;891.09;21.26;82.57
132;Overijssel (PV);2001;5267.52;210.24;8.12;602.03;96.02;126.57;355.98;400.73;2438.96;756.59;272.29;1863.22;852.51;555.98;279.67;732.82;891.39;20.54;71.38
133;Overijssel (PV);2002;5340.32;270.8;2.73;663.9;58.15;98.67;405.1;304.5;2508.01;761.37;267.09;1928.22;870.36;495.99;262.03;755.56;940.08;20.91;67.17
134;Overijssel (PV);2003;4970.39;241.78;9.94;580.17;102.81;93.25;391.07;210.21;2214.22;807.78;319.15;1749.85;719.78;488.82;292.91;710.26;936.97;18.18;53.62
135;Overijssel (PV);2004;5680.29;236.36;2.31;856.72;73.91;99.64;376.49;280.22;2538.97;824.73;390.94;1955.64;911.82;527.4;351.41;886.3;946.31;29.64;71.77
