ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAndereBronnen_3;Invoer_4;Uitvoer_5;Voorraadmutatie_6;TotaalVerbruik_7;Verwerking_8;FinaalVerbruik_9;Beginvoorraad_10;Eindvoorraad_11;Voorraadmutatie_12
357;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017 juni;5285.0;92.0;0.0;5683.0;109.0;-381.0;5285.0;5082.0;202.0;4053.0;4434.0;-381.0
358;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017 2e kwartaal;16084.0;340.0;47.0;16735.0;242.0;-795.0;16084.0;15546.0;538.0;3639.0;4434.0;-795.0
359;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017 juli;5436.0;104.0;43.0;4775.0;67.0;582.0;5436.0;5218.0;217.0;4434.0;3852.0;582.0
360;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017 augustus;4724.0;118.0;59.0;4566.0;104.0;85.0;4724.0;4566.0;158.0;3852.0;3766.0;85.0
361;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017 september;4825.0;112.0;52.0;4003.0;142.0;801.0;4825.0;4693.0;132.0;3766.0;2965.0;801.0
362;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017 3e kwartaal;14985.0;334.0;153.0;13344.0;313.0;1469.0;14985.0;14477.0;508.0;4434.0;2965.0;1469.0
363;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017 oktober;4682.0;128.0;24.0;4946.0;84.0;-332.0;4682.0;4525.0;158.0;2965.0;3297.0;-332.0
364;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017 november;4726.0;146.0;121.0;4761.0;114.0;-188.0;4726.0;4562.0;165.0;3297.0;3485.0;-188.0
365;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017 december;5136.0;136.0;119.0;4979.0;36.0;-62.0;5136.0;4968.0;168.0;3485.0;3547.0;-62.0
366;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2017 4e kwartaal;14545.0;410.0;264.0;14686.0;234.0;-582.0;14545.0;14054.0;490.0;2965.0;3547.0;-582.0
367;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 januari;5485.0;154.0;81.0;4784.0;68.0;534.0;5485.0;5371.0;113.0;3547.0;3013.0;534.0
368;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 februari;5218.0;154.0;88.0;6404.0;57.0;-1372.0;5218.0;5097.0;121.0;3013.0;4385.0;-1372.0
369;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 maart;5190.0;171.0;63.0;5132.0;52.0;-123.0;5190.0;5022.0;169.0;4385.0;4508.0;-123.0
370;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 1e kwartaal;15893.0;480.0;233.0;16319.0;178.0;-961.0;15893.0;15490.0;403.0;3547.0;4508.0;-961.0
371;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 april;5170.0;120.0;1.0;5291.0;59.0;-185.0;5170.0;5045.0;125.0;4508.0;4693.0;-185.0
372;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 mei;5269.0;124.0;42.0;5275.0;165.0;-7.0;5269.0;5099.0;170.0;4693.0;4700.0;-7.0
373;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 juni;5120.0;103.0;13.0;4703.0;66.0;367.0;5120.0;5001.0;119.0;4700.0;4334.0;367.0
374;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 2e kwartaal;15559.0;348.0;56.0;15269.0;290.0;174.0;15559.0;15145.0;414.0;4508.0;4334.0;174.0
375;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 juli;5239.0;102.0;209.0;4655.0;78.0;352.0;5239.0;5090.0;149.0;4334.0;3982.0;352.0
376;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 augustus;5613.0;95.0;55.0;5884.0;67.0;-355.0;5613.0;5436.0;177.0;3982.0;4337.0;-355.0
377;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 september;4690.0;93.0;71.0;4352.0;89.0;262.0;4690.0;4530.0;160.0;4337.0;4075.0;262.0
378;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 3e kwartaal;15542.0;292.0;334.0;14890.0;234.0;259.0;15542.0;15056.0;486.0;4334.0;4075.0;259.0
379;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 oktober;5000.0;138.0;105.0;5028.0;95.0;-176.0;5000.0;4869.0;131.0;4075.0;4251.0;-176.0
380;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 november;4751.0;104.0;129.0;4267.0;70.0;320.0;4751.0;4656.0;95.0;4251.0;3930.0;320.0
381;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 december;5846.0;115.0;91.0;5756.0;32.0;-82.0;5846.0;5724.0;122.0;3930.0;4012.0;-82.0
382;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2018 4e kwartaal;15597.0;357.0;325.0;15051.0;198.0;63.0;15597.0;15250.0;347.0;4075.0;4012.0;63.0
383;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 januari;5768.0;97.0;164.0;5722.0;47.0;-169.0;5768.0;5646.0;123.0;4012.0;4181.0;-169.0
384;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 februari;4864.0;88.0;9.0;5159.0;23.0;-370.0;4864.0;4701.0;164.0;4181.0;4551.0;-370.0
385;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 maart;5629.0;128.0;19.0;5542.0;48.0;-11.0;5629.0;5502.0;127.0;4551.0;4562.0;-11.0
386;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 1e kwartaal;16261.0;315.0;192.0;16423.0;119.0;-550.0;16261.0;15849.0;413.0;4012.0;4562.0;-550.0
387;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 april;5138.0;93.0;89.0;5236.0;83.0;-198.0;5138.0;5031.0;108.0;4562.0;4760.0;-198.0
388;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 mei;5179.0;83.0;154.0;5020.0;51.0;-29.0;5179.0;5052.0;127.0;4760.0;4789.0;-29.0
389;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 juni;4433.0;86.0;120.0;4459.0;107.0;-128.0;4433.0;4340.0;93.0;4789.0;4916.0;-128.0
390;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 2e kwartaal;14749.0;267.0;363.0;14715.0;240.0;-355.0;14749.0;14422.0;327.0;4562.0;4916.0;-355.0
391;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 juli;5324.0;75.0;17.0;5008.0;58.0;282.0;5324.0;5236.0;88.0;4916.0;4634.0;282.0
392;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 augustus;5539.0;88.0;105.0;5280.0;77.0;144.0;5539.0;5442.0;97.0;4634.0;4490.0;144.0
393;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 september;5417.0;88.0;-60.0;5460.0;112.0;40.0;5417.0;5285.0;131.0;4490.0;4451.0;40.0
394;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 3e kwartaal;16279.0;252.0;62.0;15747.0;247.0;466.0;16279.0;15963.0;316.0;4916.0;4451.0;466.0
395;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 oktober;5604.0;95.0;140.0;5526.0;198.0;43.0;5604.0;5470.0;134.0;4451.0;4408.0;43.0
396;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 november;5215.0;98.0;70.0;5413.0;64.0;-300.0;5215.0;5132.0;83.0;4408.0;4708.0;-300.0
397;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 december;5579.0;88.0;108.0;5460.0;37.0;-40.0;5579.0;5465.0;114.0;4708.0;4748.0;-40.0
398;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2019 4e kwartaal;16399.0;279.0;317.0;16400.0;300.0;-297.0;16399.0;16068.0;330.0;4451.0;4748.0;-297.0
399;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 januari;5899.0;100.0;143.0;5396.0;54.0;315.0;5899.0;5809.0;90.0;4748.0;4433.0;315.0
400;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 februari;5352.0;87.0;252.0;4844.0;71.0;239.0;5352.0;5261.0;92.0;4433.0;4195.0;239.0
401;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 maart;5258.0;96.0;135.0;5416.0;122.0;-267.0;5258.0;5166.0;92.0;4195.0;4462.0;-267.0
402;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 1e kwartaal;16510.0;285.0;530.0;15657.0;248.0;287.0;16510.0;16236.0;274.0;4748.0;4462.0;287.0
403;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 april;4994.0;90.0;174.0;5112.0;33.0;-348.0;4994.0;4833.0;161.0;4462.0;4810.0;-348.0
404;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 mei;4502.0;68.0;91.0;4777.0;26.0;-409.0;4502.0;4373.0;129.0;4810.0;5218.0;-409.0
405;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 juni;4062.0;82.0;-54.0;3487.0;153.0;702.0;4062.0;3890.0;172.0;5218.0;4517.0;702.0
406;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 2e kwartaal;13558.0;240.0;211.0;13376.0;212.0;-55.0;13558.0;13097.0;461.0;4462.0;4517.0;-55.0
407;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 juli;4255.0;79.0;74.0;3972.0;44.0;176.0;4255.0;4109.0;146.0;4517.0;4341.0;176.0
408;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 augustus;4457.0;94.0;94.0;4386.0;83.0;-31.0;4457.0;4380.0;77.0;4341.0;4372.0;-31.0
409;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 september;4681.0;72.0;127.0;4787.0;99.0;-205.0;4681.0;4526.0;155.0;4372.0;4577.0;-205.0
410;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 3e kwartaal;13394.0;246.0;295.0;13145.0;226.0;-60.0;13394.0;13015.0;378.0;4517.0;4577.0;-60.0
411;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 oktober;5005.0;80.0;173.0;4586.0;88.0;255.0;5005.0;4913.0;91.0;4577.0;4322.0;255.0
412;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 november;5102.0;92.0;84.0;5118.0;95.0;-96.0;5102.0;4929.0;173.0;4322.0;4418.0;-96.0
413;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 december;5001.0;96.0;54.0;5014.0;97.0;-67.0;5001.0;4818.0;183.0;4418.0;4484.0;-67.0
414;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2020 4e kwartaal;15108.0;267.0;311.0;14718.0;280.0;92.0;15108.0;14660.0;448.0;4577.0;4484.0;92.0
415;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2021 januari;4723.0;130.0;215.0;4617.0;112.0;-125.0;4723.0;4648.0;75.0;4484.0;4609.0;-125.0
416;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2021 februari;5045.0;104.0;11.0;4813.0;122.0;241.0;5045.0;4992.0;53.0;4609.0;4368.0;241.0
417;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2021 maart;5263.0;97.0;122.0;5266.0;62.0;-159.0;5263.0;5144.0;119.0;4368.0;4527.0;-159.0
418;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2021 1e kwartaal;15031.0;327.0;348.0;14696.0;297.0;-43.0;15031.0;14783.0;248.0;4484.0;4527.0;-43.0
419;Aardoliegrondstoffen, totaal;Bestemd voor verwerking in Nederland;2021 april;4972.0;105.0;150.0;4910.0;107.0;-86.0;4972.0;4857.0;114.0;4527.0;4613.0;-86.0
420;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1944;;;;;;;;;;;;
421;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1945;;;;;;;;;;;;
422;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1946;;;;;;;;;;;;
423;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1947;;;;;;;;;;;;
424;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1948;;;;;;;;;;;;
425;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1949;;;;;;;;;;;;
426;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1950;;;;;;;;;;;;
427;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1951;;;;;;;;;;;;
428;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1952;;;;;;;;;;;;
429;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1953;;;;;;;;;;;;
430;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1954;;;;;;;;;;;;
431;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1955;;;;;;;;;;;;
432;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1956;;;;;;;;;;;;
433;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1957;;;;;;;;;;;;
434;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1958;;;;;;;;;;;;
435;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1959;;;;;;;;;;;;
436;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1960;;;;;;;;;;;;
437;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1961;;;;;;;;;;;;
438;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1962;;;;;;;;;;;;
439;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1963;;;;;;;;;;;;
440;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1964;;;;;;;;;;;;
441;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1965;;;;;;;;;;;;
442;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1966;;;;;;;;;;;;
443;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1967;;;;;;;;;;;;
444;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1968;;;;;;;;;;;;
445;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1969;;;;;;;;;;;;
446;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1970;;;;;;;;;;;;
447;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1971;;;;;;;;;;;;
448;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1972;;;;;;;;;;;;
449;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1973;;;;;;;;;;;;
450;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1974;;;;;;;;;;;;
451;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1975;;;;;;;;;;;;
452;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1976;;;;;;;;;;;;
453;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1977;;;;;;;;;;;;
454;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1978;20.0;;;43790.0;43379.0;-391.0;20.0;20.0;;1029.0;1420.0;-391.0
455;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1979;;;;54685.0;55027.0;;-41.0;-41.0;;;-301.0;
456;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1980;1.0;;;50720.0;50310.0;-409.0;1.0;1.0;;2276.0;2685.0;-409.0
457;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1981;8.0;;;43322.0;43990.0;676.0;8.0;8.0;;2903.0;2227.0;676.0
458;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1982;-3.0;;;39543.0;40072.0;526.0;-3.0;-3.0;;2225.0;1699.0;526.0
459;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1983;-2.0;;;30954.0;31368.0;413.0;-2.0;-2.0;;1699.0;1286.0;413.0
460;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1984;-68.0;;;31540.0;30861.0;-747.0;-68.0;-68.0;;1286.0;2033.0;-747.0
461;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1985;-34.0;;;28853.0;27216.0;-1670.0;-34.0;-34.0;;2033.0;3703.0;-1670.0
462;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1986;5.0;;;28375.0;28644.0;274.0;5.0;5.0;;3703.0;3429.0;274.0
463;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1987;8.0;;;27265.0;26632.0;-626.0;8.0;8.0;;3429.0;4055.0;-626.0
464;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1988;-43.0;;;31324.0;32460.0;1092.0;-43.0;-43.0;;4055.0;2963.0;1092.0
465;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1989;-2.0;;;35051.0;34105.0;-948.0;-2.0;-2.0;;2963.0;3911.0;-948.0
466;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1990;-10.0;;;32856.0;32641.0;-225.0;;;;3433.0;3658.0;-225.0
467;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1991;3.0;;;38315.0;38709.0;397.0;;;;3658.0;3261.0;397.0
468;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1992;-15.0;;;40128.0;39931.0;-212.0;;;;3261.0;3473.0;-212.0
469;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1993;-9.0;;;42379.0;42168.0;-221.0;;;;3473.0;3694.0;-221.0
470;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1994;-29.0;;;42098.0;42311.0;184.0;;;;3694.0;3510.0;184.0
471;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1995;;;;38556.0;38663.0;110.0;;;;3510.0;3436.0;110.0
472;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1996;;;;43424.0;43337.0;-86.0;;;;3436.0;3523.0;-86.0
473;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1997;;;;44058.0;43789.0;-269.0;;;;3523.0;3792.0;-269.0
474;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1998;;;;45505.0;44351.0;-1154.0;;;;3792.0;4946.0;-1154.0
475;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;1999;;;;42163.0;43390.0;1227.0;;;;4946.0;3719.0;1227.0
476;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2000;;;;43200.0;42876.0;-323.0;;;;3719.0;4043.0;-323.0
477;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2001;;;;41665.0;41441.0;-224.0;;;;4043.0;4267.0;-224.0
478;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2002;;;;44531.0;45066.0;535.0;;;;4267.0;3732.0;535.0
479;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2003;;;;46014.0;46379.0;365.0;;;;3732.0;3367.0;365.0
480;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2004;;;;46216.0;46137.0;-79.0;;;;3367.0;3446.0;-79.0
481;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2005;;;;44834.0;44556.0;-278.0;;;;3446.0;3725.0;-278.0
482;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2006;;;;44217.0;43699.0;-518.0;;;;3725.0;4243.0;-518.0
483;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2007;;;;44332.0;43725.0;-607.0;;;;4243.0;4850.0;-607.0
484;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2008;;;;45489.0;45806.0;317.0;;;;4850.0;4533.0;317.0
485;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2009;;;;40802.0;41280.0;478.0;;;;4533.0;4055.0;478.0
486;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2010;;;;42860.0;42897.0;37.0;;;;4055.0;4018.0;37.0
487;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2011;;;;38458.0;40084.0;1627.0;;;;4018.0;2391.0;1627.0
488;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2012;;;;44515.0;43325.0;-1189.0;;;;2391.0;3581.0;-1189.0
489;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013;;;;38135.0;38297.0;162.0;;;;3581.0;3419.0;162.0
490;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014;;;;44569.0;42868.0;-1701.0;;;;3419.0;5120.0;-1701.0
491;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015;;;;44719.0;44410.0;-309.0;;;;5120.0;5429.0;-309.0
492;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016;;;;42252.0;43299.0;1047.0;;;;5429.0;4382.0;1047.0
493;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017;;;;45077.0;44923.0;-154.0;;;;4382.0;4536.0;-154.0
494;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018;;;;40697.0;40373.0;-324.0;;;;4536.0;4859.0;-324.0
495;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019;;;;43824.0;44181.0;357.0;;;;4859.0;4502.0;357.0
496;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020;;;;39727.0;39416.0;-312.0;;;;4502.0;4814.0;-312.0
497;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 januari;;;;3585.0;3751.0;166.0;;;;3581.0;3415.0;166.0
498;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 februari;;;;3295.0;3190.0;-105.0;;;;3415.0;3520.0;-105.0
499;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 maart;;;;3844.0;3468.0;-376.0;;;;3520.0;3897.0;-376.0
500;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 1e kwartaal;;;;10724.0;10408.0;-316.0;;;;3581.0;3897.0;-316.0
501;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 april;;;;2735.0;2956.0;221.0;;;;3897.0;3675.0;221.0
502;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 mei;;;;2762.0;3083.0;321.0;;;;3675.0;3355.0;321.0
503;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 juni;;;;3348.0;3202.0;-146.0;;;;3355.0;3501.0;-146.0
504;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 2e kwartaal;;;;8845.0;9241.0;396.0;;;;3897.0;3501.0;396.0
505;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 juli;;;;3639.0;3568.0;-71.0;;;;3501.0;3572.0;-71.0
506;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 augustus;;;;3324.0;3363.0;40.0;;;;3572.0;3532.0;40.0
507;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 september;;;;3407.0;3191.0;-216.0;;;;3532.0;3748.0;-216.0
508;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 3e kwartaal;;;;10369.0;10122.0;-247.0;;;;3501.0;3748.0;-247.0
509;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 oktober;;;;2234.0;2578.0;344.0;;;;3748.0;3404.0;344.0
510;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 november;;;;3199.0;2607.0;-592.0;;;;3404.0;3997.0;-592.0
511;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 december;;;;2764.0;3341.0;577.0;;;;3997.0;3419.0;577.0
512;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2013 4e kwartaal;;;;8197.0;8526.0;329.0;;;;3748.0;3419.0;329.0
513;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 januari;;;;2565.0;2957.0;392.0;;;;3419.0;3027.0;392.0
514;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 februari;;;;4500.0;3152.0;-1348.0;;;;3027.0;4376.0;-1348.0
515;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 maart;;;;4007.0;3795.0;-212.0;;;;4376.0;4588.0;-212.0
516;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 1e kwartaal;;;;11073.0;9905.0;-1169.0;;;;3419.0;4588.0;-1169.0
517;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 april;;;;3969.0;4047.0;78.0;;;;4588.0;4510.0;78.0
518;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 mei;;;;3759.0;3500.0;-260.0;;;;4510.0;4770.0;-260.0
519;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 juni;;;;3362.0;3679.0;316.0;;;;4770.0;4453.0;316.0
520;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 2e kwartaal;;;;11091.0;11225.0;135.0;;;;4588.0;4453.0;135.0
521;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 juli;;;;3931.0;3888.0;-43.0;;;;4453.0;4496.0;-43.0
522;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 augustus;;;;3864.0;3849.0;-14.0;;;;4496.0;4511.0;-14.0
523;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 september;;;;3344.0;3365.0;21.0;;;;4511.0;4490.0;21.0
524;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 3e kwartaal;;;;11139.0;11102.0;-36.0;;;;4453.0;4490.0;-36.0
525;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 oktober;;;;3783.0;3614.0;-169.0;;;;4490.0;4659.0;-169.0
526;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 november;;;;3568.0;3355.0;-213.0;;;;4659.0;4872.0;-213.0
