ID;Sectoren;Perioden;TotaalOverheidssaldo_1;Inkomsten_2;Uitgaven_3;RentevoordeelNadeelUitSwapcontracten_4;OverheidsschuldEMU_5;TotaalMutatieOverheidsschuld_6;OverheidstekortEMU_7;TransactiesInFinancieleActiva_8;TransactiesInTransitorischeSchulden_9;Waarderingsverschillen_10;AandeelOverheidsschuld_11;OverheidssaldoEMUInBbp_12;OverheidsschuldEMUInBbp_13;AandeelOverheidsschuldInBbp_14
15;Overheid;2005 1e kwartaal;-855.0;53088.0;-53958.0;15.0;256624.0;-980.0;855.0;-1710.0;253.0;-378.0;256624.0;;51.8;51.8
16;Overheid;2005 2e kwartaal;-3110.0;57424.0;-60554.0;20.0;271395.0;14771.0;3110.0;12381.0;-557.0;-163.0;271395.0;;54.1;54.1
17;Overheid;2005 3e kwartaal;-528.0;54132.0;-54688.0;28.0;267070.0;-4325.0;528.0;-5842.0;475.0;514.0;267070.0;;52.7;52.7
18;Overheid;2005 4e kwartaal;3134.0;63872.0;-60765.0;27.0;266060.0;-1010.0;-3134.0;842.0;1016.0;266.0;266060.0;-0.3;51.8;51.8
19;Overheid;2005;-1359.0;228516.0;-229965.0;90.0;266060.0;8456.0;1359.0;5671.0;1187.0;239.0;266060.0;-0.3;51.8;51.8
20;Overheid;2006 1e kwartaal;33.0;58582.0;-58578.0;29.0;265475.0;-585.0;-33.0;-757.0;-209.0;414.0;265475.0;-0.1;51.0;51.0
21;Overheid;2006 2e kwartaal;-788.0;63922.0;-64746.0;36.0;266840.0;1365.0;788.0;4113.0;-3670.0;134.0;266840.0;0.4;50.6;50.6
22;Overheid;2006 3e kwartaal;-242.0;58423.0;-58706.0;41.0;264614.0;-2226.0;242.0;-7150.0;4329.0;353.0;264614.0;0.4;49.6;49.6
23;Overheid;2006 4e kwartaal;3916.0;67893.0;-63998.0;21.0;255916.0;-8698.0;-3916.0;1015.0;-5822.0;25.0;255916.0;0.5;47.4;47.4
24;Overheid;2006;2919.0;248820.0;-246028.0;127.0;255916.0;-10144.0;-2919.0;-2779.0;-5372.0;926.0;255916.0;0.5;47.4;47.4
25;Overheid;2007 1e kwartaal;1521.0;63440.0;-61947.0;28.0;261182.0;5266.0;-1521.0;1938.0;4360.0;489.0;261182.0;0.8;47.7;47.7
26;Overheid;2007 2e kwartaal;-3718.0;64038.0;-67780.0;24.0;266904.0;5722.0;3718.0;5535.0;-3415.0;-116.0;266904.0;0.3;48.1;48.1
27;Overheid;2007 3e kwartaal;-2917.0;59115.0;-62055.0;23.0;263933.0;-2971.0;2917.0;-4596.0;-959.0;-333.0;263933.0;-0.2;46.9;46.9
28;Overheid;2007 4e kwartaal;6162.0;73179.0;-67061.0;44.0;258982.0;-4951.0;-6162.0;3054.0;-1758.0;-85.0;258982.0;0.2;45.3;45.3
29;Overheid;2007;1048.0;259772.0;-258843.0;119.0;258982.0;3066.0;-1048.0;5931.0;-1772.0;-45.0;258982.0;0.2;45.3;45.3
30;Overheid;2008 1e kwartaal;1600.0;67939.0;-66365.0;26.0;268043.0;9061.0;-1600.0;2686.0;8273.0;-298.0;268043.0;0.2;46.3;46.3
31;Overheid;2008 2e kwartaal;-724.0;70752.0;-71490.0;14.0;271212.0;3169.0;724.0;7387.0;-5021.0;79.0;271212.0;0.7;46.3;46.3
32;Overheid;2008 3e kwartaal;-2138.0;62615.0;-64766.0;13.0;276610.0;5398.0;2138.0;5181.0;-1908.0;-13.0;276610.0;0.8;46.8;46.8
33;Overheid;2008 4e kwartaal;4335.0;76378.0;-72160.0;117.0;347525.0;70915.0;-4335.0;73187.0;1357.0;706.0;347525.0;0.5;58.5;58.5
34;Overheid;2008;3073.0;277684.0;-274781.0;170.0;347525.0;88543.0;-3073.0;88441.0;2701.0;474.0;347525.0;0.5;58.5;58.5
35;Overheid;2009 1e kwartaal;-4542.0;66433.0;-71107.0;132.0;363041.0;15516.0;4542.0;13302.0;-817.0;-1511.0;363041.0;-0.5;61.4;61.4
36;Overheid;2009 2e kwartaal;-8321.0;66146.0;-74446.0;-21.0;354694.0;-8347.0;8321.0;-15946.0;4.0;-726.0;354694.0;-1.8;60.7;60.7
37;Overheid;2009 3e kwartaal;-12539.0;59435.0;-71926.0;-48.0;354288.0;-406.0;12539.0;-13613.0;1186.0;-518.0;354288.0;-3.6;61.3;61.3
38;Overheid;2009 4e kwartaal;-6672.0;70774.0;-77303.0;-143.0;348284.0;-6004.0;6672.0;-11305.0;-1068.0;-303.0;348284.0;-5.6;60.8;60.8
39;Overheid;2009;-32074.0;262788.0;-294782.0;-80.0;348284.0;759.0;32074.0;-27562.0;-695.0;-3058.0;348284.0;-5.6;60.8;60.8
40;Overheid;2010 1e kwartaal;-5117.0;68141.0;-73092.0;-166.0;352642.0;4358.0;5117.0;212.0;-1096.0;125.0;352642.0;-5.7;61.6;61.6
41;Overheid;2010 2e kwartaal;-11681.0;67942.0;-79490.0;-133.0;365543.0;12901.0;11681.0;2962.0;-4009.0;2267.0;365543.0;-6.2;63.4;63.4
42;Overheid;2010 3e kwartaal;-11329.0;60095.0;-71289.0;-135.0;367533.0;1990.0;11329.0;-9568.0;2452.0;-2223.0;367533.0;-6.0;63.2;63.2
43;Overheid;2010 4e kwartaal;-1982.0;75571.0;-77413.0;-140.0;372028.0;4495.0;1982.0;5156.0;-1707.0;-936.0;372028.0;-5.1;63.4;63.4
44;Overheid;2010;-30109.0;271749.0;-301284.0;-574.0;372028.0;23744.0;30109.0;-1238.0;-4360.0;-767.0;372028.0;-5.1;63.4;63.4
45;Overheid;2011 1e kwartaal;-2601.0;70294.0;-72761.0;-134.0;375712.0;3684.0;2601.0;701.0;1002.0;-620.0;375712.0;-4.7;63.4;63.4
46;Overheid;2011 2e kwartaal;-10646.0;67745.0;-78241.0;-150.0;383547.0;7835.0;10646.0;1014.0;-3829.0;4.0;383547.0;-4.5;64.4;64.4
47;Overheid;2011 3e kwartaal;-8067.0;63351.0;-71338.0;-80.0;389136.0;5589.0;8067.0;-5522.0;2898.0;146.0;389136.0;-3.9;65.0;65.0
48;Overheid;2011 4e kwartaal;-4696.0;71714.0;-76375.0;-35.0;393671.0;4535.0;4696.0;-1579.0;1363.0;55.0;393671.0;-4.3;65.7;65.7
49;Overheid;2011;-26010.0;273104.0;-298715.0;-399.0;393671.0;21643.0;26010.0;-5386.0;1434.0;-415.0;393671.0;-4.3;65.7;65.7
50;Overheid;2012 1e kwartaal;-2435.0;71186.0;-73558.0;-63.0;400024.0;6353.0;2435.0;4382.0;150.0;-614.0;400024.0;-4.3;66.7;66.7
51;Overheid;2012 2e kwartaal;-9440.0;69842.0;-79117.0;-165.0;410696.0;10672.0;9440.0;6711.0;-5423.0;-56.0;410696.0;-4.1;68.4;68.4
52;Overheid;2012 3e kwartaal;-9743.0;62292.0;-71953.0;-82.0;417239.0;6543.0;9743.0;-8853.0;6317.0;-664.0;417239.0;-4.4;69.6;69.6
53;Overheid;2012 4e kwartaal;-2705.0;74829.0;-77461.0;-73.0;427106.0;9867.0;2705.0;6873.0;1134.0;-845.0;427106.0;-4.1;71.3;71.3
54;Overheid;2012;-24323.0;278149.0;-302089.0;-383.0;427106.0;33435.0;24323.0;9113.0;2178.0;-2179.0;427106.0;-4.1;71.3;71.3
55;Overheid;2013 1e kwartaal;3365.0;73705.0;-70224.0;-116.0;431402.0;4296.0;-3365.0;8397.0;-726.0;-10.0;431402.0;-3.1;72.0;72.0
56;Overheid;2013 2e kwartaal;-7272.0;72225.0;-79366.0;-131.0;443011.0;11609.0;7272.0;5913.0;-1228.0;-348.0;443011.0;-2.7;74.0;74.0
57;Overheid;2013 3e kwartaal;-8021.0;65036.0;-72934.0;-123.0;442163.0;-848.0;8021.0;-7157.0;-1332.0;-380.0;442163.0;-2.4;73.6;73.6
58;Overheid;2013 4e kwartaal;-3235.0;74303.0;-77505.0;-33.0;443008.0;845.0;3235.0;-6889.0;-363.0;4862.0;443008.0;-2.5;73.5;73.5
59;Overheid;2013;-15163.0;285269.0;-300029.0;-403.0;443008.0;15902.0;15163.0;264.0;-3649.0;4124.0;443008.0;-2.5;73.5;73.5
60;Centrale overheid;1990;-12644.0;70959.0;-83603.0;0.0;142430.0;;12644.0;1105.0;-3189.0;;;-5.2;58.5;
61;Centrale overheid;1991;-7774.0;79447.0;-87221.0;0.0;154380.0;11950.0;7774.0;1735.0;222.0;2219.0;;-3.0;60.0;
62;Centrale overheid;1992;-11564.0;78781.0;-90345.0;0.0;171557.0;17177.0;11564.0;-976.0;-1709.0;8298.0;;-4.3;63.9;
63;Centrale overheid;1993;-6534.0;84705.0;-91239.0;0.0;187837.0;16280.0;6534.0;-3507.0;3243.0;10010.0;;-2.4;68.1;
64;Centrale overheid;1994;-9588.0;78435.0;-88023.0;0.0;173032.0;-14805.0;9588.0;-10189.0;-1137.0;-13067.0;;-3.3;59.7;
65;Centrale overheid;1995;-25748.0;78259.0;-104007.0;0.0;186050.0;13018.0;25748.0;-12172.0;-548.0;-10.0;185830.0;-8.4;60.9;60.9
66;Centrale overheid;1996;-4887.0;84828.0;-89715.0;0.0;190355.0;4305.0;4887.0;-641.0;152.0;-93.0;190050.0;-1.5;59.5;59.4
67;Centrale overheid;1997;-7069.0;87842.0;-94911.0;0.0;190173.0;-182.0;7069.0;-7629.0;904.0;-526.0;190055.0;-2.1;55.6;55.5
68;Centrale overheid;1998;-4167.0;91968.0;-96135.0;0.0;196777.0;6604.0;4167.0;3796.0;-1376.0;17.0;194250.0;-1.1;54.3;53.6
69;Centrale overheid;1999;-3357.0;98133.0;-101490.0;0.0;201087.0;4310.0;3357.0;-2266.0;40.0;3179.0;199635.0;-0.9;52.1;51.7
70;Centrale overheid;2000;1656.0;106111.0;-104455.0;0.0;196642.0;-4445.0;-1656.0;-4629.0;894.0;946.0;196636.0;0.4;47.0;47.0
71;Centrale overheid;2001;-935.0;117544.0;-118541.0;62.0;200225.0;3583.0;935.0;3344.0;-1172.0;476.0;200220.0;-0.2;44.7;44.7
72;Centrale overheid;2002;-5376.0;119985.0;-125456.0;95.0;208690.0;8465.0;5376.0;2420.0;917.0;-248.0;206221.0;-1.2;44.9;44.3
73;Centrale overheid;2003;-13456.0;119223.0;-132822.0;143.0;222303.0;13613.0;13456.0;1944.0;-1888.0;101.0;217725.0;-2.8;46.6;45.6
74;Centrale overheid;2004;-8347.0;123697.0;-132139.0;95.0;231628.0;9325.0;8347.0;-2.0;922.0;58.0;227935.0;-1.7;47.2;46.4
75;Centrale overheid;2005 1e kwartaal;-3116.0;29369.0;-32500.0;15.0;233130.0;1502.0;3116.0;-1343.0;-214.0;-57.0;228062.0;;47.1;46.0
76;Centrale overheid;2005 2e kwartaal;-2192.0;34034.0;-36246.0;20.0;248410.0;15280.0;2192.0;12442.0;658.0;-12.0;241818.0;;49.5;48.2
77;Centrale overheid;2005 3e kwartaal;593.0;31723.0;-31158.0;28.0;241166.0;-7244.0;-593.0;-6076.0;-661.0;86.0;236311.0;;47.6;46.6
78;Centrale overheid;2005 4e kwartaal;4983.0;40445.0;-35489.0;27.0;237908.0;-3258.0;-4983.0;1898.0;-240.0;67.0;234476.0;0.1;46.3;45.7
79;Centrale overheid;2005;268.0;135571.0;-135393.0;90.0;237908.0;6280.0;-268.0;6921.0;-457.0;84.0;234476.0;0.1;46.3;45.7
80;Centrale overheid;2006 1e kwartaal;-373.0;32518.0;-32920.0;29.0;238163.0;255.0;373.0;-1637.0;1013.0;506.0;230422.0;0.6;45.7;44.2
81;Centrale overheid;2006 2e kwartaal;-1555.0;38275.0;-39866.0;36.0;239321.0;1158.0;1555.0;2196.0;-2746.0;153.0;233346.0;0.7;45.4;44.2
82;Centrale overheid;2006 3e kwartaal;698.0;33325.0;-32668.0;41.0;237992.0;-1329.0;-698.0;-1942.0;871.0;440.0;232921.0;0.7;44.6;43.7
83;Centrale overheid;2006 4e kwartaal;5870.0;42802.0;-36953.0;21.0;227515.0;-10477.0;-5870.0;-3688.0;-843.0;-76.0;224664.0;0.9;42.1;41.6
84;Centrale overheid;2006;4640.0;146920.0;-142407.0;127.0;227515.0;-10393.0;-4640.0;-5071.0;-1705.0;1023.0;224664.0;0.9;42.1;41.6
85;Centrale overheid;2007 1e kwartaal;-1170.0;36040.0;-37238.0;28.0;233261.0;5746.0;1170.0;5715.0;-1629.0;490.0;226729.0;0.7;42.6;41.4
86;Centrale overheid;2007 2e kwartaal;-926.0;38325.0;-39275.0;24.0;241288.0;8027.0;926.0;5204.0;2017.0;-120.0;235175.0;0.8;43.5;42.4
87;Centrale overheid;2007 3e kwartaal;-3442.0;33757.0;-37222.0;23.0;239257.0;-2031.0;3442.0;-4088.0;-1148.0;-237.0;233332.0;0.1;42.5;41.5
88;Centrale overheid;2007 4e kwartaal;8370.0;47375.0;-39049.0;44.0;232717.0;-6540.0;-8370.0;1216.0;522.0;92.0;227983.0;0.5;40.7;39.9
89;Centrale overheid;2007;2832.0;155497.0;-152784.0;119.0;232717.0;5202.0;-2832.0;8047.0;-238.0;225.0;227983.0;0.5;40.7;39.9
90;Centrale overheid;2008 1e kwartaal;-1154.0;39065.0;-40245.0;26.0;243067.0;10350.0;1154.0;5842.0;3586.0;-232.0;233443.0;0.5;42.0;40.3
91;Centrale overheid;2008 2e kwartaal;-373.0;40850.0;-41237.0;14.0;249741.0;6674.0;373.0;5476.0;697.0;128.0;240943.0;0.6;42.6;41.1
92;Centrale overheid;2008 3e kwartaal;-1732.0;36836.0;-38581.0;13.0;254324.0;4583.0;1732.0;9940.0;-6993.0;-96.0;245191.0;0.9;43.0;41.5
93;Centrale overheid;2008 4e kwartaal;6132.0;47411.0;-41396.0;117.0;319916.0;65592.0;-6132.0;69987.0;1256.0;481.0;310425.0;0.5;53.8;52.2
94;Centrale overheid;2008;2873.0;164162.0;-161459.0;170.0;319916.0;87199.0;-2873.0;91245.0;-1454.0;281.0;310425.0;0.5;53.8;52.2
95;Centrale overheid;2009 1e kwartaal;-5195.0;37881.0;-43208.0;132.0;337275.0;17359.0;5195.0;17487.0;-3835.0;-1488.0;324459.0;-0.2;57.1;54.9
96;Centrale overheid;2009 2e kwartaal;-3046.0;40188.0;-43213.0;-21.0;328350.0;-8925.0;3046.0;-8668.0;-2554.0;-749.0;308778.0;-0.7;56.2;52.8
97;Centrale overheid;2009 3e kwartaal;-9987.0;33581.0;-43520.0;-48.0;330477.0;2127.0;9987.0;-18251.0;10849.0;-458.0;315607.0;-2.1;57.1;54.6
98;Centrale overheid;2009 4e kwartaal;-1653.0;44254.0;-45764.0;-143.0;318120.0;-12357.0;1653.0;-8410.0;-5233.0;-367.0;301638.0;-3.5;55.5;52.6
99;Centrale overheid;2009;-19881.0;155904.0;-175705.0;-80.0;318120.0;-1796.0;19881.0;-17842.0;-773.0;-3062.0;301638.0;-3.5;55.5;52.6
100;Centrale overheid;2010 1e kwartaal;-6489.0;39009.0;-45332.0;-166.0;324723.0;6603.0;6489.0;2907.0;-2774.0;-19.0;304449.0;-3.7;56.7;53.2
101;Centrale overheid;2010 2e kwartaal;-5798.0;41114.0;-46779.0;-133.0;335076.0;10353.0;5798.0;7507.0;-5265.0;2313.0;309334.0;-4.1;58.1;53.6
102;Centrale overheid;2010 3e kwartaal;-8411.0;33850.0;-42126.0;-135.0;338436.0;3360.0;8411.0;-13950.0;10946.0;-2047.0;320125.0;-3.8;58.2;55.1
103;Centrale overheid;2010 4e kwartaal;-2990.0;47485.0;-50335.0;-140.0;336966.0;-1470.0;2990.0;401.0;-3852.0;-1009.0;323032.0;-4.0;57.4;55.1
104;Centrale overheid;2010;-23688.0;161458.0;-184572.0;-574.0;336966.0;18846.0;23688.0;-3135.0;-945.0;-762.0;323032.0;-4.0;57.4;55.1
105;Centrale overheid;2011 1e kwartaal;-3654.0;40482.0;-44002.0;-134.0;340433.0;3467.0;3654.0;3004.0;-2490.0;-701.0;323902.0;-3.5;57.5;54.7
106;Centrale overheid;2011 2e kwartaal;-4118.0;41107.0;-45075.0;-150.0;347539.0;7106.0;4118.0;6948.0;-3979.0;19.0;324491.0;-3.2;58.3;54.5
107;Centrale overheid;2011 3e kwartaal;-5761.0;35501.0;-41182.0;-80.0;353276.0;5737.0;5761.0;-8379.0;8113.0;242.0;335540.0;-2.8;59.0;56.1
108;Centrale overheid;2011 4e kwartaal;-3224.0;40262.0;-43451.0;-35.0;352809.0;-467.0;3224.0;-2227.0;-1474.0;10.0;335197.0;-2.8;58.9;56.0
109;Centrale overheid;2011;-16757.0;157352.0;-173710.0;-399.0;352809.0;15843.0;16757.0;-654.0;170.0;-430.0;335197.0;-2.8;58.9;56.0
110;Centrale overheid;2012 1e kwartaal;-3880.0;40723.0;-44540.0;-63.0;361590.0;8781.0;3880.0;8528.0;-3051.0;-576.0;338103.0;-2.8;60.3;56.4
111;Centrale overheid;2012 2e kwartaal;-4042.0;41563.0;-45440.0;-165.0;373135.0;11545.0;4042.0;17507.0;-9923.0;-81.0;339383.0;-2.8;62.1;56.5
112;Centrale overheid;2012 3e kwartaal;-6127.0;34227.0;-40272.0;-82.0;380600.0;7465.0;6127.0;-14280.0;16241.0;-623.0;353952.0;-2.9;63.5;59.1
113;Centrale overheid;2012 4e kwartaal;-4738.0;38456.0;-43121.0;-73.0;387007.0;6407.0;4738.0;5316.0;-2828.0;-819.0;361713.0;-3.1;64.6;60.4
114;Centrale overheid;2012;-18787.0;154969.0;-173373.0;-383.0;387007.0;34198.0;18787.0;17071.0;439.0;-2099.0;361713.0;-3.1;64.6;60.4
115;Centrale overheid;2013 1e kwartaal;3450.0;42382.0;-38816.0;-116.0;392140.0;5133.0;-3450.0;12642.0;-3922.0;-137.0;361897.0;-1.9;65.4;60.4
116;Centrale overheid;2013 2e kwartaal;-1217.0;42458.0;-43545.0;-130.0;402410.0;10270.0;1217.0;11965.0;-2586.0;-326.0;366292.0;-1.4;67.2;61.1
117;Centrale overheid;2013 3e kwartaal;-3349.0;35882.0;-39107.0;-124.0;403230.0;820.0;3349.0;-8015.0;5838.0;-352.0;369563.0;-1.0;67.1;61.5
118;Centrale overheid;2013 4e kwartaal;-4196.0;39401.0;-43563.0;-34.0;404294.0;1064.0;4196.0;-6175.0;-1847.0;4890.0;374267.0;-0.9;67.1;62.1
119;Centrale overheid;2013;-5312.0;160123.0;-165031.0;-404.0;404294.0;17287.0;5312.0;10417.0;-2517.0;4075.0;374267.0;-0.9;67.1;62.1
120;Rijk;1990;;;;;;;;;;;;;;
121;Rijk;1991;;;;;;;;;;;;;;
122;Rijk;1992;;;;;;;;;;;;;;
123;Rijk;1993;;;;;;;;;;;;;;
124;Rijk;1994;;;;;;;;;;;;;;
125;Rijk;1995;-25858.0;76150.0;-102008.0;0.0;;;;;;;;-8.5;;
126;Rijk;1996;-4960.0;82599.0;-87559.0;0.0;;;;;;;;-1.6;;
127;Rijk;1997;-7125.0;85493.0;-92618.0;0.0;;;;;;;;-2.1;;
128;Rijk;1998;-4370.0;89294.0;-93664.0;0.0;;;;;;;;-1.2;;
129;Rijk;1999;-3339.0;95201.0;-98540.0;0.0;;;;;;;;-0.9;;
130;Rijk;2000;1596.0;102969.0;-101373.0;0.0;194355.0;;;;;;194350.0;0.4;46.5;46.5
131;Rijk;2001;-558.0;114120.0;-114740.0;62.0;199664.0;5309.0;558.0;4034.0;678.0;39.0;199659.0;-0.1;44.6;44.6
132;Rijk;2002;-5353.0;116236.0;-121684.0;95.0;208001.0;8337.0;5353.0;3758.0;-435.0;-339.0;203525.0;-1.2;44.7;43.7
133;Rijk;2003;-13421.0;115520.0;-129084.0;143.0;221521.0;13520.0;13421.0;2467.0;-2761.0;393.0;214798.0;-2.8;46.4;45.0
134;Rijk;2004;-8416.0;120015.0;-128526.0;95.0;230975.0;9454.0;8416.0;260.0;622.0;156.0;225297.0;-1.7;47.0;45.9
135;Rijk;2005 1e kwartaal;-3374.0;28271.0;-31660.0;15.0;;;;;;;;;;
136;Rijk;2005 2e kwartaal;-2021.0;33046.0;-35087.0;20.0;;;;;;;;;;
137;Rijk;2005 3e kwartaal;672.0;30758.0;-30114.0;28.0;;;;;;;;;;
138;Rijk;2005 4e kwartaal;5025.0;39562.0;-34564.0;27.0;;;;;;;;0.1;;
139;Rijk;2005;302.0;131637.0;-131425.0;90.0;238186.0;7211.0;-302.0;7057.0;375.0;81.0;232527.0;0.1;46.4;45.3
140;Rijk;2006 1e kwartaal;-402.0;31673.0;-32104.0;29.0;;;;;;;;0.6;;
141;Rijk;2006 2e kwartaal;-1614.0;37306.0;-38956.0;36.0;;;;;;;;0.7;;
142;Rijk;2006 3e kwartaal;866.0;32459.0;-31634.0;41.0;;;;;;;;0.7;;
143;Rijk;2006 4e kwartaal;5680.0;41960.0;-36301.0;21.0;;;;;;;;0.8;;
144;Rijk;2006;4530.0;143398.0;-138995.0;127.0;228179.0;-10007.0;-4530.0;-4229.0;-1429.0;181.0;222072.0;0.8;42.2;41.1
145;Rijk;2007 1e kwartaal;-1200.0;35140.0;-36368.0;28.0;;;;;;;;0.7;;
146;Rijk;2007 2e kwartaal;-1087.0;37420.0;-38531.0;24.0;;;;;;;;0.8;;
147;Rijk;2007 3e kwartaal;-3158.0;32903.0;-36084.0;23.0;;;;;;;;0.0;;
148;Rijk;2007 4e kwartaal;8288.0;46437.0;-38193.0;44.0;;;;;;;;0.5;;
149;Rijk;2007;2843.0;151900.0;-149176.0;119.0;232964.0;4785.0;-2843.0;7581.0;-127.0;174.0;225178.0;0.5;40.7;39.4
150;Rijk;2008 1e kwartaal;-1220.0;38088.0;-39334.0;26.0;243356.0;10392.0;1220.0;4244.0;5355.0;-427.0;231158.0;0.5;42.0;39.9
151;Rijk;2008 2e kwartaal;-349.0;39785.0;-40148.0;14.0;249974.0;6618.0;349.0;3166.0;2975.0;128.0;238528.0;0.6;42.7;40.7
152;Rijk;2008 3e kwartaal;-1597.0;35886.0;-37496.0;13.0;254466.0;4492.0;1597.0;10362.0;-7371.0;-96.0;242677.0;0.9;43.0;41.0
153;Rijk;2008 4e kwartaal;6090.0;46402.0;-40429.0;117.0;319697.0;65231.0;-6090.0;72653.0;-1814.0;482.0;307218.0;0.5;53.8;51.7
154;Rijk;2008;2924.0;160161.0;-157407.0;170.0;319697.0;86733.0;-2924.0;90425.0;-855.0;87.0;307218.0;0.5;53.8;51.7
155;Rijk;2009 1e kwartaal;-5192.0;36868.0;-42192.0;132.0;337605.0;17908.0;5192.0;16898.0;-3339.0;-843.0;321674.0;-0.2;57.1;54.4
156;Rijk;2009 2e kwartaal;-3057.0;39089.0;-42125.0;-21.0;328651.0;-8954.0;3057.0;-7058.0;-3885.0;-1068.0;305827.0;-0.6;56.2;52.3
157;Rijk;2009 3e kwartaal;-9826.0;32498.0;-42276.0;-48.0;330493.0;1842.0;9826.0;-18442.0;11024.0;-566.0;312531.0;-2.1;57.1;54.0
158;Rijk;2009 4e kwartaal;-1354.0;43135.0;-44346.0;-143.0;317687.0;-12806.0;1354.0;-8763.0;-4812.0;-585.0;298018.0;-3.4;55.4;52.0
159;Rijk;2009;-19429.0;151590.0;-170939.0;-80.0;317687.0;-2010.0;19429.0;-17365.0;-1012.0;-3062.0;298018.0;-3.4;55.4;52.0
160;Rijk;2010 1e kwartaal;-7111.0;37881.0;-44826.0;-166.0;324405.0;6718.0;7111.0;3096.0;-3411.0;-78.0;300745.0;-3.7;56.7;52.5
161;Rijk;2010 2e kwartaal;-7196.0;39999.0;-47062.0;-133.0;334774.0;10369.0;7196.0;5908.0;-5064.0;2329.0;307080.0;-4.4;58.0;53.2
162;Rijk;2010 3e kwartaal;-8605.0;32733.0;-41203.0;-135.0;338424.0;3650.0;8605.0;-13781.0;10877.0;-2051.0;318070.0;-4.2;58.2;54.7
163;Rijk;2010 4e kwartaal;-2548.0;46346.0;-48754.0;-140.0;337080.0;-1344.0;2548.0;479.0;-3362.0;-1009.0;321014.0;-4.3;57.4;54.7
164;Rijk;2010;-25460.0;156959.0;-181845.0;-574.0;337080.0;19393.0;25460.0;-4298.0;-960.0;-809.0;321014.0;-4.3;57.4;54.7
165;Rijk;2011 1e kwartaal;-4055.0;39320.0;-43241.0;-134.0;340778.0;3698.0;4055.0;2919.0;-2566.0;-710.0;322086.0;-3.8;57.5;54.4
166;Rijk;2011 2e kwartaal;-4140.0;39965.0;-43955.0;-150.0;347710.0;6932.0;4140.0;6853.0;-4074.0;13.0;322482.0;-3.2;58.4;54.1
167;Rijk;2011 3e kwartaal;-5867.0;34388.0;-40175.0;-80.0;353623.0;5913.0;5867.0;-8497.0;8306.0;237.0;333710.0;-2.8;59.1;55.8
168;Rijk;2011 4e kwartaal;-3324.0;39121.0;-42410.0;-35.0;352975.0;-648.0;3324.0;-2474.0;-1500.0;2.0;333322.0;-2.9;58.9;55.6
169;Rijk;2011;-17386.0;152794.0;-169781.0;-399.0;352975.0;15895.0;17386.0;-1199.0;166.0;-458.0;333322.0;-2.9;58.9;55.6
