ID;EconomischeActiviteitEnOverigePosten;Perioden;Energieverbruik_1;GebruikVanLeidingwater_2;Afval_3;ZwareMetalen_4;VermestendeStoffen_5;BroeikasgassenKlimaatverandering_6;VerzurendeStoffenVerzuring_7;Ozonlaagaantasting_8;FijnStof_9;OpbrengstMilieubelastingenHeffingen_10;Milieukosten_11;MilieuInvesteringen_12;ArbeidsvolumeWerkzamePersonen_13;BrutoToegevoegdeWaardeBasisprijzen_14;ArbeidsvolumeWerkzamePersonen_15;OutputBasisprijzen_16;BrutoToegevoegdeWaardeBasisprijzen_17;OutputBasisprijzen_18;BrutoToegevoegdeWaardeBasisprijzen_19;BrutoInvesteringenInVasteActiva_20
448;M-N Zakelijke dienstverlening;2007;60.0;4.1;1086.0;;;3972;0.3;0.0;0.8;2294.0;;;11.0;780.0;1249.0;130622.0;75340.0;135980.0;78497.0;11641.0
449;M-N Zakelijke dienstverlening;2008;66.0;4.2;1063.0;;;4376;0.3;0.0;0.8;2196.0;;;13.0;926.0;1292.0;138666.0;80131.0;140862.0;81609.0;12056.0
450;M-N Zakelijke dienstverlening;2009;61.0;4.2;1035.0;;;4119;0.3;0.0;0.7;1722.0;;;13.0;906.0;1239.0;134014.0;77605.0;134517.0;77595.0;9475.0
451;M-N Zakelijke dienstverlening;2010;52.0;4.0;1003.0;1.0;0.0;3459;0.2;0.0;0.5;1871.0;;;13.0;952.0;1218.0;131253.0;75234.0;131253.0;75234.0;10004.0
452;M-N Zakelijke dienstverlening;2011;45.0;4.0;;2.0;0.0;2879;0.2;0.0;0.5;1875.0;;;13.0;962.0;1245.0;137447.0;78267.0;136205.0;77677.0;11440.0
453;M-N Zakelijke dienstverlening;2012;44.0;4.1;;2.0;0.0;2817;0.2;0.0;0.4;1762.0;;;13.0;942.0;1235.0;136590.0;77360.0;135266.0;76831.0;11284.0
454;M-N Zakelijke dienstverlening;2013;44.0;;;;;2900;0.2;0.0;0.4;1635.0;;;;;1226.0;136224.0;77331.0;134278.0;76392.0;10722.0
455;O-Q Overheid en zorg;2001;94.0;;;;;4149;0.4;0.7;0.6;570.0;;;24.0;1768.0;1607.0;117143.0;77738.0;145453.0;98176.0;19813.0
456;O-Q Overheid en zorg;2002;103.0;;;;;4349;0.4;0.0;0.6;552.0;;;26.0;1907.0;1677.0;128674.0;85726.0;151362.0;101500.0;21633.0
457;O-Q Overheid en zorg;2003;108.0;26.7;;;;4572;0.4;0.0;0.5;544.0;;;28.0;2052.0;1730.0;137557.0;91506.0;156667.0;104952.0;24093.0
458;O-Q Overheid en zorg;2004;107.0;26.6;;;;4554;0.4;0.0;0.5;633.0;;;27.0;2096.0;1720.0;140688.0;94020.0;158111.0;106130.0;23870.0
459;O-Q Overheid en zorg;2005;99.0;26.7;;16.0;4841.0;4213;0.4;0.0;0.5;779.0;;;26.0;2119.0;1733.0;145454.0;96641.0;161188.0;107593.0;24472.0
460;O-Q Overheid en zorg;2006;110.0;27.0;;;;4531;0.4;0.0;0.5;910.0;;;27.0;2171.0;1751.0;151814.0;100064.0;166185.0;109722.0;27026.0
461;O-Q Overheid en zorg;2007;106.0;27.3;;;;4250;0.4;0.0;0.5;824.0;;;27.0;2240.0;1780.0;159948.0;105159.0;171376.0;112235.0;28807.0
462;O-Q Overheid en zorg;2008;113.0;27.9;;;;4483;0.3;0.0;0.5;903.0;;;26.0;2268.0;1836.0;171124.0;112025.0;178426.0;117014.0;30713.0
463;O-Q Overheid en zorg;2009;117.0;28.4;;;;4434;0.3;0.0;0.4;863.0;;;25.0;2299.0;1876.0;182688.0;120081.0;184976.0;120897.0;31845.0
464;O-Q Overheid en zorg;2010;129.0;29.4;0.0;13.0;3884.0;4596;0.3;0.0;0.4;844.0;;;24.0;2304.0;1924.0;186579.0;123746.0;186579.0;123746.0;32045.0
465;O-Q Overheid en zorg;2011;107.0;29.7;;12.0;3650.0;3850;0.3;0.0;0.3;836.0;;;23.0;2383.0;1933.0;188101.0;125690.0;187204.0;126304.0;31142.0
466;O-Q Overheid en zorg;2012;121.0;29.7;;13.0;3586.0;4097;0.2;0.0;0.3;784.0;;;23.0;2372.0;1926.0;192218.0;128950.0;185404.0;125864.0;29366.0
467;O-Q Overheid en zorg;2013;131.0;;;;;4319;0.2;0.0;0.3;858.0;;;;;1906.0;193293.0;130074.0;186216.0;125986.0;28626.0
468;R-U Cultuur, recreatie, overige diensten;2001;30.0;;;;;2399;0.1;0.1;0.1;189.0;;;;;251.0;19143.0;10015.0;24168.0;13612.0;1431.0
469;R-U Cultuur, recreatie, overige diensten;2002;31.0;;;;;2608;0.1;0.0;0.1;192.0;;;;;249.0;20183.0;10794.0;24437.0;13850.0;1480.0
470;R-U Cultuur, recreatie, overige diensten;2003;32.0;20.2;;;;2838;0.1;0.0;0.2;203.0;;;;;250.0;20945.0;11101.0;24444.0;13566.0;1431.0
471;R-U Cultuur, recreatie, overige diensten;2004;33.0;20.2;;;;2834;0.1;0.0;0.2;253.0;;;;;256.0;21474.0;11425.0;24447.0;13503.0;1512.0
472;R-U Cultuur, recreatie, overige diensten;2005;31.0;20.5;;0.0;1.0;2554;0.1;0.0;0.1;299.0;;;;;261.0;22148.0;11726.0;24800.0;13767.0;1634.0
473;R-U Cultuur, recreatie, overige diensten;2006;35.0;20.9;;;;2972;0.1;0.0;0.1;349.0;;;;;265.0;23107.0;12163.0;25473.0;14217.0;1785.0
474;R-U Cultuur, recreatie, overige diensten;2007;32.0;21.5;;;;2589;0.1;0.0;0.1;296.0;;;;;285.0;24216.0;12809.0;26153.0;14671.0;1879.0
475;R-U Cultuur, recreatie, overige diensten;2008;34.0;23.8;;;;2839;0.1;0.0;0.1;345.0;;;;;299.0;25162.0;13340.0;26440.0;14824.0;1978.0
476;R-U Cultuur, recreatie, overige diensten;2009;34.0;24.5;;;;2947;0.1;0.0;0.1;349.0;;;;;309.0;25512.0;14141.0;26133.0;14754.0;1752.0
477;R-U Cultuur, recreatie, overige diensten;2010;38.0;25.0;0.0;0.0;0.0;3770;0.1;0.0;0.1;329.0;;;;;311.0;25975.0;14633.0;25975.0;14633.0;1796.0
478;R-U Cultuur, recreatie, overige diensten;2011;33.0;24.9;;0.0;0.0;3044;0.1;0.0;0.1;332.0;;;;;317.0;26621.0;15024.0;26138.0;14791.0;1812.0
479;R-U Cultuur, recreatie, overige diensten;2012;33.0;25.4;;0.0;0.0;3339;0.1;0.0;0.1;315.0;;;;;313.0;26610.0;15059.0;25754.0;14506.0;1748.0
480;R-U Cultuur, recreatie, overige diensten;2013;33.0;;;;;3568;0.1;0.0;0.1;337.0;;;;;312.0;26686.0;15123.0;25455.0;14316.0;1724.0
481;Totaal particuliere huishoudens;2001;715.0;;;;;41824;2.8;34.7;12.6;10854.0;;;;;;;;;;
482;Totaal particuliere huishoudens;2002;699.0;;9289.0;;;40738;2.7;30.9;12.4;11335.0;;;;;;;;;;
483;Totaal particuliere huishoudens;2003;708.0;815.4;9223.0;;;41436;2.5;27.6;12.2;11988.0;;;;;;;;;;
484;Totaal particuliere huishoudens;2004;712.0;796.2;9493.0;;;41550;2.4;24.2;11.9;12712.0;;;;;;;;;;
485;Totaal particuliere huishoudens;2005;698.0;790.5;9511.0;82.0;19891.0;40628;2.3;21.3;11.5;13028.0;;;;;;;;;;
486;Totaal particuliere huishoudens;2006;686.0;800.7;9417.0;;;39969;2.2;18.3;11.4;13750.0;;;;;;;;;;
487;Totaal particuliere huishoudens;2007;664.0;789.4;9568.0;;;38927;2.0;15.3;10.6;14044.0;;;;;;;;;;
488;Totaal particuliere huishoudens;2008;702.0;788.4;9420.0;;;40984;2.0;12.3;10.1;14627.0;;;;;;;;;;
489;Totaal particuliere huishoudens;2009;701.0;788.1;9332.0;;;40987;1.9;9.4;9.9;14821.0;;;;;;;;;;
490;Totaal particuliere huishoudens;2010;754.0;786.2;9072.0;84.0;20016.0;43791;1.9;6.4;9.5;15602.0;;;;;;;;;;
491;Totaal particuliere huishoudens;2011;682.0;781.8;;83.0;20203.0;39995;1.9;3.4;8.9;15321.0;;;;;;;;;;
492;Totaal particuliere huishoudens;2012;701.0;783.0;;84.0;20273.0;40749;1.9;0.4;8.5;14869.0;;;;;;;;;;
493;Totaal particuliere huishoudens;2013;715.0;;;;;41988;1.8;0.0;8.4;14961.0;;;;;;;;;;
494;Overige herkomst binnenland;2001;;;;;;8490;0.0;28.0;0.0;;;;;;;;;;;-1954.0
495;Overige herkomst binnenland;2002;;;;;;7816;0.0;26.3;0.0;;;;;;;;;;;-2115.0
496;Overige herkomst binnenland;2003;;;;;;7056;0.0;24.3;0.0;;;;;;;;;;;-2472.0
497;Overige herkomst binnenland;2004;;;;;;6470;0.0;23.0;0.0;;;;;;;;;;;-2477.0
498;Overige herkomst binnenland;2005;;;;22.0;2204.0;5820;0.0;21.4;0.0;;;;;;;;;;;-3436.0
499;Overige herkomst binnenland;2006;;;;;;5403;0.0;19.8;0.0;;;;;;;;;;;-3334.0
500;Overige herkomst binnenland;2007;;;;;;5029;0.0;18.4;0.0;;;;;;;;;;;-3367.0
501;Overige herkomst binnenland;2008;;;;;;4707;0.0;17.1;0.0;;;;;;;;;;;-3250.0
502;Overige herkomst binnenland;2009;;;;;;4469;0.0;16.3;0.0;;;;;;;;;;;-3172.0
503;Overige herkomst binnenland;2010;;;;5.0;1675.0;4148;0.0;15.2;0.0;;;;;;;;;;;-3465.0
504;Overige herkomst binnenland;2011;;;;6.0;1868.0;3876;0.0;14.2;0.0;;;;;;;;;;;-3328.0
505;Overige herkomst binnenland;2012;;;;8.0;1526.0;3630;0.0;13.3;0.0;;;;;;;;;;;-2820.0
506;Overige herkomst binnenland;2013;;;;;;3420;0.0;12.6;0.0;;;;;;;;;;;-3008.0
507;Totaal uit het buitenland;2001;;;8185.0;;;0;9.4;0.0;5.3;50.0;;;;;;;;;;
508;Totaal uit het buitenland;2002;;;9997.0;;;0;9.5;0.0;5.1;56.0;;;;;;;;;;
509;Totaal uit het buitenland;2003;;;10985.0;;;0;9.5;0.0;4.9;59.0;;;;;;;;;;
510;Totaal uit het buitenland;2004;;;10014.0;;;0;9.5;0.0;4.6;46.0;;;;;;;;;;
511;Totaal uit het buitenland;2005;;;10743.0;298.0;35836.0;0;9.6;0.0;4.9;53.0;;;;;;;;;;
512;Totaal uit het buitenland;2006;;;11243.0;;;0;9.9;0.0;5.1;57.0;;;;;;;;;;
513;Totaal uit het buitenland;2007;;;11566.0;;;0;9.6;0.0;5.3;53.0;;;;;;;;;;
514;Totaal uit het buitenland;2008;;;12749.0;;;0;9.1;0.0;4.9;133.0;;;;;;;;;;
515;Totaal uit het buitenland;2009;;;13614.0;;;0;8.9;0.0;4.6;119.0;;;;;;;;;;
516;Totaal uit het buitenland;2010;;;13784.0;287.0;37910.0;0;8.5;0.0;4.3;67.0;;;;;;;;;;
517;Totaal uit het buitenland;2011;;;;283.0;30588.0;0;8.4;0.0;3.7;61.0;;;;;;;;;;
518;Totaal uit het buitenland;2012;;;;248.0;37038.0;0;8.3;0.0;3.6;63.0;;;;;;;;;;
519;Totaal uit het buitenland;2013;;;;;;0;8.3;0.0;3.6;66.0;;;;;;;;;;
