ID;Leeftijd;Perioden;GemiddeldKindertal_1;GemiddeldAantal1eKinderen_2;GemiddeldAantal2eKinderen_3;GemiddeldAantal3eKinderen_4;GemiddeldAantal4eOfVolgendeKind_5
91;16 jaar;2013;0.00096;0.00091;5e-05;0.0;0.0
92;16 jaar;2014;0.00097;0.00092;5e-05;0.0;0.0
93;16 jaar;2015;0.00097;0.00092;5e-05;0.0;0.0
94;16 jaar;2016;0.00097;0.00092;5e-05;0.0;0.0
95;16 jaar;2017;0.00097;0.00092;5e-05;0.0;0.0
96;16 jaar;2018;0.00097;0.00092;5e-05;0.0;0.0
97;16 jaar;2019;0.00097;0.00092;5e-05;0.0;0.0
98;16 jaar;2020;0.00097;0.00092;5e-05;0.0;0.0
99;16 jaar;2021;0.00097;0.00092;5e-05;0.0;0.0
100;16 jaar;2022;0.00097;0.00092;5e-05;0.0;0.0
101;16 jaar;2023;0.00097;0.00092;5e-05;0.0;0.0
102;16 jaar;2024;0.00097;0.00092;5e-05;0.0;0.0
103;16 jaar;2025;0.00097;0.00092;5e-05;0.0;0.0
104;16 jaar;2026;0.00097;0.00092;5e-05;0.0;0.0
105;16 jaar;2027;0.00097;0.00092;5e-05;0.0;0.0
106;16 jaar;2028;0.00097;0.00092;5e-05;0.0;0.0
107;16 jaar;2029;0.00097;0.00092;5e-05;0.0;0.0
108;16 jaar;2030;0.00097;0.00092;5e-05;0.0;0.0
109;16 jaar;2031;0.00097;0.00092;5e-05;0.0;0.0
110;16 jaar;2032;0.00097;0.00092;5e-05;0.0;0.0
111;16 jaar;2033;0.00097;0.00092;5e-05;0.0;0.0
112;16 jaar;2034;0.00097;0.00092;5e-05;0.0;0.0
113;16 jaar;2035;0.00097;0.00092;5e-05;0.0;0.0
114;16 jaar;2036;0.00097;0.00092;5e-05;0.0;0.0
115;16 jaar;2037;0.00097;0.00092;5e-05;0.0;0.0
116;16 jaar;2038;0.00097;0.00092;5e-05;0.0;0.0
117;16 jaar;2039;0.00097;0.00092;5e-05;0.0;0.0
118;16 jaar;2040;0.00097;0.00092;5e-05;0.0;0.0
119;16 jaar;2041;0.00097;0.00092;5e-05;0.0;0.0
120;16 jaar;2042;0.00097;0.00092;5e-05;0.0;0.0
121;16 jaar;2043;0.00097;0.00092;5e-05;0.0;0.0
122;16 jaar;2044;0.00097;0.00092;5e-05;0.0;0.0
123;16 jaar;2045;0.00097;0.00092;5e-05;0.0;0.0
124;16 jaar;2046;0.00097;0.00092;5e-05;0.0;0.0
125;16 jaar;2047;0.00097;0.00092;5e-05;0.0;0.0
126;16 jaar;2048;0.00097;0.00092;5e-05;0.0;0.0
127;16 jaar;2049;0.00097;0.00092;5e-05;0.0;0.0
128;16 jaar;2050;0.00097;0.00092;5e-05;0.0;0.0
129;17 jaar;2008;0.00261;0.00249;0.00012;0.0;0.0
130;17 jaar;2009;0.00262;0.00252;0.0001;0.0;0.0
131;17 jaar;2010;0.0026;0.00251;9e-05;0.0;0.0
132;17 jaar;2011;0.0026;0.00251;0.0001;0.0;0.0
133;17 jaar;2012;0.00261;0.00251;0.0001;0.0;0.0
134;17 jaar;2013;0.00264;0.00254;0.00011;0.0;0.0
135;17 jaar;2014;0.00265;0.00255;0.0001;0.0;0.0
136;17 jaar;2015;0.00266;0.00256;0.0001;0.0;0.0
137;17 jaar;2016;0.00266;0.00256;0.0001;0.0;0.0
138;17 jaar;2017;0.00266;0.00257;0.0001;0.0;0.0
139;17 jaar;2018;0.00267;0.00257;0.0001;0.0;0.0
140;17 jaar;2019;0.00266;0.00256;0.0001;0.0;0.0
141;17 jaar;2020;0.00266;0.00256;0.0001;0.0;0.0
142;17 jaar;2021;0.00266;0.00256;0.0001;0.0;0.0
143;17 jaar;2022;0.00266;0.00256;0.0001;0.0;0.0
144;17 jaar;2023;0.00266;0.00256;0.0001;0.0;0.0
145;17 jaar;2024;0.00266;0.00256;0.0001;0.0;0.0
146;17 jaar;2025;0.00266;0.00256;0.0001;0.0;0.0
147;17 jaar;2026;0.00266;0.00256;0.0001;0.0;0.0
148;17 jaar;2027;0.00266;0.00256;0.0001;0.0;0.0
149;17 jaar;2028;0.00266;0.00256;0.0001;0.0;0.0
150;17 jaar;2029;0.00266;0.00256;0.0001;0.0;0.0
151;17 jaar;2030;0.00266;0.00256;0.0001;0.0;0.0
152;17 jaar;2031;0.00266;0.00256;0.0001;0.0;0.0
153;17 jaar;2032;0.00266;0.00256;0.0001;0.0;0.0
154;17 jaar;2033;0.00266;0.00256;0.0001;0.0;0.0
155;17 jaar;2034;0.00266;0.00256;0.0001;0.0;0.0
156;17 jaar;2035;0.00266;0.00256;0.0001;0.0;0.0
157;17 jaar;2036;0.00266;0.00256;0.0001;0.0;0.0
158;17 jaar;2037;0.00266;0.00256;0.0001;0.0;0.0
159;17 jaar;2038;0.00266;0.00256;0.0001;0.0;0.0
160;17 jaar;2039;0.00266;0.00256;0.0001;0.0;0.0
161;17 jaar;2040;0.00266;0.00256;0.0001;0.0;0.0
162;17 jaar;2041;0.00266;0.00256;0.0001;0.0;0.0
163;17 jaar;2042;0.00266;0.00256;0.0001;0.0;0.0
164;17 jaar;2043;0.00266;0.00256;0.0001;0.0;0.0
165;17 jaar;2044;0.00266;0.00256;0.0001;0.0;0.0
166;17 jaar;2045;0.00266;0.00256;0.0001;0.0;0.0
167;17 jaar;2046;0.00266;0.00256;0.0001;0.0;0.0
168;17 jaar;2047;0.00266;0.00256;0.0001;0.0;0.0
169;17 jaar;2048;0.00266;0.00256;0.0001;0.0;0.0
170;17 jaar;2049;0.00266;0.00256;0.0001;0.0;0.0
171;17 jaar;2050;0.00266;0.00256;0.0001;0.0;0.0
172;18 jaar;2008;0.00574;0.00526;0.00047;1e-05;0.0
173;18 jaar;2009;0.00561;0.00525;0.00036;0.0;0.0
174;18 jaar;2010;0.00555;0.0052;0.00034;0.0;0.0
175;18 jaar;2011;0.00557;0.00522;0.00034;0.0;0.0
176;18 jaar;2012;0.00563;0.00527;0.00036;0.0;0.0
177;18 jaar;2013;0.00567;0.00529;0.00038;0.0;0.0
178;18 jaar;2014;0.00566;0.00531;0.00035;0.0;0.0
179;18 jaar;2015;0.00567;0.00533;0.00034;0.0;0.0
180;18 jaar;2016;0.00568;0.00533;0.00035;0.0;0.0
181;18 jaar;2017;0.00569;0.00534;0.00035;0.0;0.0
182;18 jaar;2018;0.00569;0.00534;0.00035;0.0;0.0
183;18 jaar;2019;0.00568;0.00533;0.00035;0.0;0.0
184;18 jaar;2020;0.00568;0.00533;0.00035;0.0;0.0
185;18 jaar;2021;0.00568;0.00534;0.00035;0.0;0.0
186;18 jaar;2022;0.00568;0.00534;0.00035;0.0;0.0
187;18 jaar;2023;0.00568;0.00533;0.00035;0.0;0.0
188;18 jaar;2024;0.00568;0.00533;0.00035;0.0;0.0
189;18 jaar;2025;0.00568;0.00533;0.00035;0.0;0.0
190;18 jaar;2026;0.00568;0.00533;0.00035;0.0;0.0
191;18 jaar;2027;0.00568;0.00533;0.00035;0.0;0.0
192;18 jaar;2028;0.00568;0.00533;0.00035;0.0;0.0
193;18 jaar;2029;0.00568;0.00533;0.00035;0.0;0.0
194;18 jaar;2030;0.00568;0.00533;0.00035;0.0;0.0
195;18 jaar;2031;0.00568;0.00533;0.00035;0.0;0.0
196;18 jaar;2032;0.00568;0.00533;0.00035;0.0;0.0
197;18 jaar;2033;0.00568;0.00533;0.00035;0.0;0.0
198;18 jaar;2034;0.00568;0.00533;0.00035;0.0;0.0
199;18 jaar;2035;0.00568;0.00533;0.00035;0.0;0.0
200;18 jaar;2036;0.00568;0.00533;0.00035;0.0;0.0
201;18 jaar;2037;0.00568;0.00533;0.00035;0.0;0.0
202;18 jaar;2038;0.00568;0.00533;0.00035;0.0;0.0
203;18 jaar;2039;0.00568;0.00533;0.00035;0.0;0.0
204;18 jaar;2040;0.00568;0.00533;0.00035;0.0;0.0
205;18 jaar;2041;0.00568;0.00533;0.00035;0.0;0.0
206;18 jaar;2042;0.00568;0.00533;0.00035;0.0;0.0
207;18 jaar;2043;0.00568;0.00533;0.00035;0.0;0.0
208;18 jaar;2044;0.00568;0.00533;0.00035;0.0;0.0
209;18 jaar;2045;0.00568;0.00533;0.00035;0.0;0.0
210;18 jaar;2046;0.00568;0.00533;0.00035;0.0;0.0
211;18 jaar;2047;0.00568;0.00533;0.00035;0.0;0.0
212;18 jaar;2048;0.00568;0.00533;0.00035;0.0;0.0
213;18 jaar;2049;0.00568;0.00533;0.00035;0.0;0.0
214;18 jaar;2050;0.00568;0.00533;0.00035;0.0;0.0
215;19 jaar;2008;0.01106;0.00966;0.00133;7e-05;0.0
216;19 jaar;2009;0.01087;0.00972;0.00111;4e-05;0.0
217;19 jaar;2010;0.01064;0.00958;0.00104;3e-05;0.0
218;19 jaar;2011;0.01059;0.00953;0.00104;2e-05;0.0
219;19 jaar;2012;0.01069;0.00961;0.00107;2e-05;0.0
220;19 jaar;2013;0.01084;0.00971;0.00111;2e-05;0.0
221;19 jaar;2014;0.01079;0.00973;0.00106;0.0;0.0
222;19 jaar;2015;0.01078;0.00974;0.00104;0.0;0.0
223;19 jaar;2016;0.01078;0.00974;0.00104;0.0;0.0
224;19 jaar;2017;0.01081;0.00976;0.00105;0.0;0.0
225;19 jaar;2018;0.01082;0.00977;0.00105;0.0;0.0
226;19 jaar;2019;0.0108;0.00975;0.00105;0.0;0.0
227;19 jaar;2020;0.0108;0.00975;0.00105;0.0;0.0
228;19 jaar;2021;0.0108;0.00976;0.00105;0.0;0.0
229;19 jaar;2022;0.01081;0.00976;0.00105;0.0;0.0
230;19 jaar;2023;0.0108;0.00976;0.00105;0.0;0.0
231;19 jaar;2024;0.0108;0.00975;0.00105;0.0;0.0
232;19 jaar;2025;0.0108;0.00975;0.00105;0.0;0.0
233;19 jaar;2026;0.0108;0.00976;0.00105;0.0;0.0
234;19 jaar;2027;0.0108;0.00976;0.00105;0.0;0.0
235;19 jaar;2028;0.0108;0.00976;0.00105;0.0;0.0
236;19 jaar;2029;0.0108;0.00976;0.00105;0.0;0.0
237;19 jaar;2030;0.0108;0.00976;0.00105;0.0;0.0
238;19 jaar;2031;0.0108;0.00976;0.00105;0.0;0.0
239;19 jaar;2032;0.0108;0.00976;0.00105;0.0;0.0
240;19 jaar;2033;0.0108;0.00976;0.00105;0.0;0.0
241;19 jaar;2034;0.0108;0.00976;0.00105;0.0;0.0
242;19 jaar;2035;0.0108;0.00976;0.00105;0.0;0.0
243;19 jaar;2036;0.0108;0.00976;0.00105;0.0;0.0
244;19 jaar;2037;0.0108;0.00976;0.00105;0.0;0.0
245;19 jaar;2038;0.0108;0.00976;0.00105;0.0;0.0
246;19 jaar;2039;0.0108;0.00976;0.00105;0.0;0.0
247;19 jaar;2040;0.0108;0.00976;0.00105;0.0;0.0
248;19 jaar;2041;0.0108;0.00976;0.00105;0.0;0.0
249;19 jaar;2042;0.0108;0.00976;0.00105;0.0;0.0
250;19 jaar;2043;0.0108;0.00976;0.00105;0.0;0.0
251;19 jaar;2044;0.0108;0.00976;0.00105;0.0;0.0
252;19 jaar;2045;0.0108;0.00976;0.00105;0.0;0.0
253;19 jaar;2046;0.0108;0.00976;0.00105;0.0;0.0
254;19 jaar;2047;0.0108;0.00976;0.00105;0.0;0.0
255;19 jaar;2048;0.0108;0.00976;0.00105;0.0;0.0
256;19 jaar;2049;0.0108;0.00976;0.00105;0.0;0.0
257;19 jaar;2050;0.0108;0.00976;0.00105;0.0;0.0
258;20 jaar;2008;0.02043;0.0174;0.00279;0.00024;0.0
259;20 jaar;2009;0.01826;0.01554;0.00254;0.00018;0.0
260;20 jaar;2010;0.01804;0.01543;0.00245;0.00016;0.0
261;20 jaar;2011;0.01804;0.01548;0.00241;0.00015;0.0
262;20 jaar;2012;0.01838;0.01575;0.00249;0.00014;0.0
263;20 jaar;2013;0.01875;0.01609;0.00253;0.00014;0.0
264;20 jaar;2014;0.01837;0.01579;0.00246;0.00011;0.0
265;20 jaar;2015;0.01838;0.01586;0.00243;9e-05;0.0
266;20 jaar;2016;0.01842;0.01591;0.00243;9e-05;0.0
267;20 jaar;2017;0.01849;0.01596;0.00244;9e-05;0.0
268;20 jaar;2018;0.0185;0.01597;0.00244;8e-05;0.0
269;20 jaar;2019;0.01842;0.01591;0.00244;8e-05;0.0
270;20 jaar;2020;0.01843;0.01592;0.00244;8e-05;0.0
271;20 jaar;2021;0.01845;0.01593;0.00244;8e-05;0.0
272;20 jaar;2022;0.01845;0.01594;0.00244;7e-05;0.0
273;20 jaar;2023;0.01844;0.01593;0.00244;7e-05;0.0
274;20 jaar;2024;0.01843;0.01592;0.00244;7e-05;0.0
275;20 jaar;2025;0.01844;0.01593;0.00244;7e-05;0.0
276;20 jaar;2026;0.01844;0.01593;0.00244;7e-05;0.0
277;20 jaar;2027;0.01844;0.01593;0.00244;7e-05;0.0
278;20 jaar;2028;0.01843;0.01593;0.00244;7e-05;0.0
279;20 jaar;2029;0.01843;0.01593;0.00244;6e-05;0.0
280;20 jaar;2030;0.01843;0.01593;0.00244;6e-05;0.0
281;20 jaar;2031;0.01843;0.01593;0.00244;6e-05;0.0
282;20 jaar;2032;0.01843;0.01593;0.00244;6e-05;0.0
283;20 jaar;2033;0.01843;0.01593;0.00244;6e-05;0.0
284;20 jaar;2034;0.01843;0.01593;0.00244;6e-05;0.0
285;20 jaar;2035;0.01843;0.01593;0.00244;6e-05;0.0
286;20 jaar;2036;0.01843;0.01593;0.00244;6e-05;0.0
287;20 jaar;2037;0.01843;0.01593;0.00244;6e-05;0.0
288;20 jaar;2038;0.01843;0.01593;0.00244;6e-05;0.0
289;20 jaar;2039;0.01843;0.01593;0.00244;6e-05;0.0
290;20 jaar;2040;0.01843;0.01593;0.00244;6e-05;0.0
291;20 jaar;2041;0.01843;0.01593;0.00244;6e-05;0.0
292;20 jaar;2042;0.01843;0.01593;0.00244;6e-05;0.0
293;20 jaar;2043;0.01843;0.01593;0.00244;6e-05;0.0
294;20 jaar;2044;0.01843;0.01593;0.00244;6e-05;0.0
295;20 jaar;2045;0.01843;0.01593;0.00244;6e-05;0.0
296;20 jaar;2046;0.01843;0.01593;0.00244;6e-05;0.0
297;20 jaar;2047;0.01843;0.01593;0.00244;6e-05;0.0
298;20 jaar;2048;0.01843;0.01593;0.00244;6e-05;0.0
299;20 jaar;2049;0.01843;0.01593;0.00244;6e-05;0.0
300;20 jaar;2050;0.01843;0.01593;0.00244;6e-05;0.0
301;21 jaar;2008;0.02942;0.02384;0.0049;0.00059;0.0001
302;21 jaar;2009;0.02583;0.0207;0.00454;0.00051;8e-05
303;21 jaar;2010;0.02565;0.02059;0.00447;0.0005;9e-05
304;21 jaar;2011;0.02552;0.02055;0.00439;0.00048;9e-05
305;21 jaar;2012;0.02593;0.02092;0.00444;0.00046;0.0001
306;21 jaar;2013;0.02652;0.02145;0.00451;0.00046;0.00011
307;21 jaar;2014;0.0259;0.02095;0.00442;0.00043;0.00011
308;21 jaar;2015;0.02589;0.02101;0.00437;0.0004;0.00011
309;21 jaar;2016;0.02594;0.02107;0.00436;0.0004;0.00011
310;21 jaar;2017;0.02602;0.02115;0.00437;0.00039;0.00011
311;21 jaar;2018;0.02604;0.02116;0.00437;0.00039;0.00011
312;21 jaar;2019;0.02594;0.02107;0.00437;0.00039;0.00011
313;21 jaar;2020;0.02596;0.02109;0.00437;0.00039;0.00011
314;21 jaar;2021;0.02597;0.0211;0.00437;0.00038;0.00011
315;21 jaar;2022;0.02598;0.02111;0.00437;0.00038;0.00011
316;21 jaar;2023;0.02597;0.02111;0.00437;0.00038;0.00011
317;21 jaar;2024;0.02596;0.0211;0.00437;0.00038;0.00011
318;21 jaar;2025;0.02596;0.0211;0.00437;0.00038;0.00012
319;21 jaar;2026;0.02596;0.0211;0.00437;0.00038;0.00012
320;21 jaar;2027;0.02596;0.0211;0.00437;0.00037;0.00012
321;21 jaar;2028;0.02596;0.0211;0.00437;0.00037;0.00012
322;21 jaar;2029;0.02596;0.0211;0.00437;0.00037;0.00012
323;21 jaar;2030;0.02596;0.0211;0.00437;0.00037;0.00012
324;21 jaar;2031;0.02596;0.0211;0.00437;0.00037;0.00012
325;21 jaar;2032;0.02596;0.0211;0.00437;0.00037;0.00012
326;21 jaar;2033;0.02596;0.0211;0.00437;0.00037;0.00012
327;21 jaar;2034;0.02595;0.0211;0.00437;0.00037;0.00012
328;21 jaar;2035;0.02595;0.0211;0.00437;0.00037;0.00012
329;21 jaar;2036;0.02595;0.0211;0.00437;0.00037;0.00012
330;21 jaar;2037;0.02595;0.0211;0.00437;0.00037;0.00012
331;21 jaar;2038;0.02595;0.0211;0.00437;0.00037;0.00012
332;21 jaar;2039;0.02595;0.0211;0.00437;0.00037;0.00012
333;21 jaar;2040;0.02595;0.0211;0.00437;0.00037;0.00012
334;21 jaar;2041;0.02595;0.0211;0.00437;0.00037;0.00012
335;21 jaar;2042;0.02595;0.0211;0.00437;0.00037;0.00012
336;21 jaar;2043;0.02595;0.0211;0.00437;0.00037;0.00012
337;21 jaar;2044;0.02595;0.0211;0.00437;0.00037;0.00012
338;21 jaar;2045;0.02595;0.0211;0.00437;0.00037;0.00012
339;21 jaar;2046;0.02595;0.0211;0.00437;0.00037;0.00012
340;21 jaar;2047;0.02595;0.0211;0.00437;0.00037;0.00012
341;21 jaar;2048;0.02595;0.0211;0.00437;0.00037;0.00012
342;21 jaar;2049;0.02595;0.0211;0.00437;0.00037;0.00012
343;21 jaar;2050;0.02595;0.0211;0.00437;0.00037;0.00012
344;22 jaar;2008;0.039;0.02955;0.00813;0.00116;0.00017
345;22 jaar;2009;0.03466;0.02567;0.0078;0.00103;0.00015
346;22 jaar;2010;0.03465;0.02584;0.00766;0.00098;0.00016
347;22 jaar;2011;0.03481;0.02601;0.00768;0.00094;0.00018
348;22 jaar;2012;0.03506;0.02624;0.00768;0.00095;0.00019
349;22 jaar;2013;0.03563;0.02678;0.00773;0.00092;0.00019
350;22 jaar;2014;0.03491;0.02622;0.00764;0.00086;0.00019
351;22 jaar;2015;0.03493;0.02634;0.00759;0.00081;0.00019
352;22 jaar;2016;0.035;0.02641;0.00759;0.0008;0.00019
353;22 jaar;2017;0.03505;0.02646;0.00759;0.0008;0.0002
354;22 jaar;2018;0.03507;0.02648;0.0076;0.0008;0.0002
355;22 jaar;2019;0.03497;0.02638;0.0076;0.0008;0.0002
356;22 jaar;2020;0.03499;0.02641;0.00759;0.00079;0.0002
357;22 jaar;2021;0.03501;0.02642;0.00759;0.00079;0.0002
358;22 jaar;2022;0.03501;0.02643;0.00759;0.00079;0.0002
359;22 jaar;2023;0.035;0.02642;0.00759;0.00079;0.0002
360;22 jaar;2024;0.03499;0.02641;0.00759;0.00078;0.0002
361;22 jaar;2025;0.035;0.02642;0.00759;0.00078;0.0002
362;22 jaar;2026;0.035;0.02642;0.00759;0.00078;0.0002
363;22 jaar;2027;0.03499;0.02642;0.00759;0.00078;0.0002
364;22 jaar;2028;0.03499;0.02642;0.00759;0.00078;0.0002
365;22 jaar;2029;0.03499;0.02642;0.00759;0.00078;0.0002
366;22 jaar;2030;0.03499;0.02642;0.00759;0.00078;0.0002
367;22 jaar;2031;0.03499;0.02642;0.00759;0.00078;0.0002
368;22 jaar;2032;0.03499;0.02642;0.00759;0.00077;0.0002
369;22 jaar;2033;0.03499;0.02642;0.00759;0.00077;0.0002
370;22 jaar;2034;0.03499;0.02642;0.00759;0.00077;0.0002
371;22 jaar;2035;0.03499;0.02642;0.00759;0.00077;0.0002
372;22 jaar;2036;0.03499;0.02642;0.00759;0.00077;0.0002
373;22 jaar;2037;0.03499;0.02642;0.00759;0.00077;0.0002
374;22 jaar;2038;0.03499;0.02642;0.00759;0.00077;0.0002
375;22 jaar;2039;0.03498;0.02642;0.00759;0.00077;0.0002
376;22 jaar;2040;0.03498;0.02642;0.00759;0.00077;0.0002
377;22 jaar;2041;0.03498;0.02642;0.00759;0.00077;0.0002
378;22 jaar;2042;0.03498;0.02642;0.00759;0.00077;0.0002
379;22 jaar;2043;0.03498;0.02642;0.00759;0.00077;0.0002
380;22 jaar;2044;0.03498;0.02642;0.00759;0.00077;0.0002
381;22 jaar;2045;0.03498;0.02642;0.00759;0.00077;0.0002
382;22 jaar;2046;0.03498;0.02642;0.00759;0.00077;0.0002
383;22 jaar;2047;0.03498;0.02642;0.00759;0.00077;0.0002
384;22 jaar;2048;0.03498;0.02642;0.00759;0.00077;0.0002
