ID;Leeftijd;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouders_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
40;Totaal over alle leeftijden;2043;4243680;2245747;625192;1022725;350016;581639;385610;147903;48126
41;Totaal over alle leeftijden;2044;4240195;2242830;626109;1021951;349305;582856;386848;147937;48071
42;Totaal over alle leeftijden;2045;4237318;2240814;627172;1020870;348462;583893;387976;147918;47999
43;Totaal over alle leeftijden;2046;4235097;2239664;628357;1019556;347520;584735;388955;147864;47916
44;Totaal over alle leeftijden;2047;4233536;2239333;629596;1018092;346515;585404;389804;147781;47819
45;Totaal over alle leeftijden;2048;4232654;2239836;630812;1016537;345469;585935;390544;147671;47720
46;Totaal over alle leeftijden;2049;4232471;2241120;631984;1014942;344425;586311;391154;147541;47616
47;Totaal over alle leeftijden;2050;4233015;2243158;633104;1013340;343413;586546;391638;147393;47515
48;100;2003;171178;133773;28140;7669;1596;11735;9386;2054;295
49;100;2004;170185;132773;28169;7613;1630;11907;9527;2082;298
50;100;2005;169586;132095;28232;7615;1644;12062;9649;2111;302
51;100;2006;167721;130487;28129;7474;1631;12109;9697;2111;301
52;100;2007;166759;129981;27861;7302;1615;12197;9779;2117;301
53;100;2008;168204;131612;27754;7222;1616;12394;9940;2148;306
54;100;2009;171224;134626;27758;7205;1635;12646;10138;2195;313
55;100;2010;174249;137855;27551;7185;1658;12870;10312;2238;320
56;100;2011;176973;141047;27147;7101;1678;13064;10462;2277;325
57;100;2012;178682;143355;26623;7018;1686;13185;10560;2297;328
58;100;2013;180625;145660;26275;6985;1705;13316;10664;2320;332
59;100;2014;182709;147879;26078;7012;1740;13453;10766;2350;337
60;100;2015;184158;149449;25879;7053;1777;13552;10836;2375;341
61;100;2016;183751;149498;25443;7022;1788;13534;10825;2369;340
62;100;2017;183016;149226;25024;6973;1793;13510;10815;2357;338
63;100;2018;182921;149370;24794;6955;1802;13532;10840;2355;337
64;100;2019;183197;149783;24658;6943;1813;13586;10891;2359;336
65;100;2020;183536;150264;24542;6915;1815;13638;10945;2357;336
66;100;2021;185377;151871;24710;6965;1831;13786;11067;2380;339
67;100;2022;187961;153988;25039;7070;1864;13972;11213;2414;345
68;100;2023;189880;155537;25283;7164;1896;14111;11317;2444;350
69;100;2024;190296;155896;25283;7203;1914;14140;11336;2452;352
70;100;2025;190054;155713;25192;7217;1932;14131;11323;2455;353
71;100;2026;187894;154064;24773;7135;1922;13983;11210;2425;348
72;100;2027;186133;152715;24426;7075;1917;13871;11122;2404;345
73;100;2028;184244;151253;24065;7016;1910;13747;11025;2381;341
74;100;2029;182029;149562;23636;6936;1895;13605;10917;2351;337
75;100;2030;179994;148019;23229;6864;1882;13479;10823;2323;333
76;100;2031;178238;146704;22867;6798;1869;13377;10749;2299;329
77;100;2032;176865;145715;22547;6743;1860;13312;10705;2281;326
78;100;2033;175911;145057;22296;6703;1855;13278;10687;2267;324
79;100;2034;175353;144715;22109;6673;1856;13282;10699;2260;323
80;100;2035;175212;144705;21986;6665;1856;13310;10731;2257;322
81;100;2036;175392;144952;21914;6667;1859;13367;10786;2259;322
82;100;2037;175874;145432;21898;6682;1862;13445;10857;2265;323
83;100;2038;176552;146067;21914;6701;1870;13543;10945;2274;324
84;100;2039;177390;146826;21956;6731;1877;13654;11044;2285;325
85;100;2040;178352;147684;22017;6766;1885;13776;11151;2298;327
86;100;2041;179391;148606;22083;6806;1896;13900;11260;2311;329
87;100;2042;180455;149549;22157;6841;1908;14020;11364;2325;331
88;100;2043;181499;150492;22218;6869;1920;14137;11466;2338;333
89;100;2044;182472;151410;22245;6887;1930;14246;11560;2351;335
90;100;2045;183327;152268;22232;6890;1937;14338;11639;2362;337
91;100;2046;184081;153096;22170;6879;1936;14420;11709;2373;338
92;100;2047;184726;153796;22124;6871;1935;14484;11763;2382;339
93;100;2048;185270;154393;22082;6862;1933;14544;11813;2390;341
94;100;2049;185714;154875;22051;6856;1932;14590;11852;2396;342
95;100;2050;186057;155246;22029;6851;1931;14625;11881;2402;342
96;101;2003;821768;332690;207468;209294;72316;67816;36862;22594;8360
97;101;2004;797806;322536;200273;204487;70510;67216;36503;22404;8309
98;101;2005;769836;313838;191452;196495;68051;65682;35723;21862;8097
99;101;2006;746063;308291;183409;188934;65429;64160;34989;21303;7868
100;101;2007;726918;304168;177053;182531;63166;62824;34358;20809;7657
101;101;2008;710574;300492;172102;177459;60521;61698;33827;20394;7477
102;101;2009;701167;298523;169078;174346;59220;61290;33646;20239;7405
103;101;2010;696754;298473;167384;172868;58029;61262;33670;20212;7380
104;101;2011;697691;299786;167232;172827;57846;61635;33903;20322;7410
105;101;2012;701914;302416;168048;173430;58020;62186;34247;20480;7459
106;101;2013;707093;306013;168452;174179;58449;62836;34639;20674;7523
107;101;2014;711771;309812;168546;174617;58796;63424;35000;20845;7579
108;101;2015;717719;314295;168757;175421;59246;64110;35422;21043;7645
109;101;2016;723608;320044;168696;175454;59414;64694;35829;21185;7680
110;101;2017;730563;325844;168912;176044;59763;65414;36308;21373;7733
111;101;2018;739260;331152;169549;178001;60558;66384;36884;21663;7837
112;101;2019;748471;335922;170311;180668;61570;67436;37485;21993;7958
113;101;2020;756460;340214;170747;183023;62476;68366;38026;22276;8064
114;101;2021;761706;342956;170647;184890;63213;69072;38431;22495;8146
115;101;2022;764277;344727;170002;185907;63641;69512;38707;22614;8191
116;101;2023;767524;346870;169498;187051;64105;70017;39030;22749;8238
117;101;2024;772136;349889;169276;188349;64622;70623;39416;22910;8297
118;101;2025;776256;352983;169003;189261;65009;71183;39785;23053;8345
119;101;2026;779463;356630;168727;189074;65032;71545;40083;23112;8350
120;101;2027;781530;359375;168465;188691;64999;71838;40339;23151;8348
121;101;2028;784047;361644;168504;188772;65127;72223;40625;23232;8366
122;101;2029;786525;363526;168596;189084;65319;72658;40943;23327;8388
123;101;2030;787867;364599;168457;189335;65476;73024;41218;23401;8405
124;101;2031;789819;365121;168341;190452;65905;73539;41554;23535;8450
125;101;2032;791233;364990;167935;191876;66432;74096;41900;23686;8510
126;101;2033;790356;364069;166903;192634;66750;74437;42136;23762;8539
127;101;2034;786600;362491;165194;192234;66681;74469;42218;23723;8528
128;101;2035;781588;360638;163207;191297;66446;74351;42223;23633;8495
129;101;2036;774121;358551;160735;189050;65785;73916;42084;23423;8409
130;101;2037;767680;356801;158538;187116;65225;73598;42008;23252;8338
131;101;2038;761713;355394;156485;185175;64659;73305;41971;23070;8264
132;101;2039;756115;354368;154597;183100;64050;73027;41954;22885;8188
133;101;2040;751657;353813;153048;181275;63521;72837;41998;22719;8120
134;101;2041;748476;353730;151878;179772;63096;72763;42107;22589;8067
135;101;2042;746605;354090;151096;178631;62788;72798;42271;22499;8028
136;101;2043;746027;354862;150668;177890;62607;72941;42490;22447;8004
137;101;2044;746592;355976;150574;177498;62544;73174;42746;22433;7995
138;101;2045;748194;357385;150762;177455;62592;73503;43046;22457;8000
139;101;2046;750576;358968;151182;177693;62733;73877;43356;22505;8016
140;101;2047;753522;360753;151696;178138;62935;74300;43678;22581;8041
141;101;2048;756843;362700;152231;178737;63175;74743;43994;22676;8073
142;101;2049;760348;364769;152727;179419;63433;75182;44294;22779;8109
143;101;2050;763918;366912;153178;180135;63693;75617;44577;22892;8148
144;102;2003;1017998;132605;172074;464881;248438;140436;61685;55399;23352
145;102;2004;1017270;128982;174761;468416;245111;142886;62775;56372;23739
146;102;2005;1017933;125071;177988;473081;241793;145533;63970;57407;24156
147;102;2006;1016315;121210;180371;476499;238235;147769;64977;58284;24508
148;102;2007;1007962;116830;180859;476411;233862;149105;65564;58822;24719
149;102;2008;995866;113301;178977;474019;229569;149686;65798;59074;24814
150;102;2009;976310;108835;174931;468748;223796;148918;65425;58809;24684
151;102;2010;952793;104549;169454;461337;217453;147274;64667;58203;24404
152;102;2011;928327;101209;163360;453169;210589;145336;63812;57456;24068
153;102;2012;904893;99247;156629;444998;204019;143481;63048;56713;23720
154;102;2013;882589;97796;150250;437015;197528;141291;62148;55832;23311
155;102;2014;860907;97193;143403;429262;191049;138889;61166;54860;22863
156;102;2015;835851;96821;135732;419273;184025;135426;59663;53486;22277
157;102;2016;815773;96420;129705;411649;177999;132472;58365;52312;21795
158;102;2017;799703;95777;125018;405801;173107;130047;57300;51348;21399
159;102;2018;785471;94700;121608;400526;168637;128064;56400;50569;21095
160;102;2019;777295;94445;118859;397932;166059;127232;56031;50244;20957
161;102;2020;773916;95192;116767;397518;164439;127118;55996;50196;20926
162;102;2021;775581;96439;115573;399427;164142;127712;56292;50423;20997
163;102;2022;780591;97979;115159;402820;164633;128721;56786;50791;21144
164;102;2023;786243;100192;114264;406419;165368;129872;57341;51223;21308
165;102;2024;791302;102407;113254;409624;166017;130912;57826;51620;21466
166;102;2025;797685;104990;112330;413404;166961;132148;58398;52100;21650
167;102;2026;804579;108105;111206;417300;167968;133312;58913;52568;21831
168;102;2027;812306;111038;110364;421674;169230;134718;59526;53140;22052
169;102;2028;821229;113869;109855;426693;170812;136432;60281;53833;22318
170;102;2029;830463;116639;109596;431780;172448;138229;61098;54548;22583
171;102;2030;838599;119288;109365;436145;173801;139808;61823;55176;22809
172;102;2031;843618;121472;108754;438853;174539;140941;62356;55626;22959
173;102;2032;846007;123327;107880;440099;174701;141651;62712;55898;23041
174;102;2033;849467;125159;107431;441859;175018;142469;63143;56197;23129
175;102;2034;854739;127112;107493;444499;175635;143569;63717;56591;23261
176;102;2035;859462;128883;107602;446852;176125;144591;64256;56952;23383
177;102;2036;863669;130549;107756;448865;176499;145400;64689;57234;23477
178;102;2037;866115;131810;107632;450020;176653;145997;65014;57442;23541
179;102;2038;868642;132867;107536;451320;176919;146675;65400;57656;23619
180;102;2039;870885;133771;107423;452504;177187;147379;65807;57875;23697
181;102;2040;871671;134374;107114;452970;177213;147852;66124;57985;23743
182;102;2041;872735;134887;106881;453639;177328;148469;66527;58139;23803
183;102;2042;873086;135235;106616;453958;177277;148961;66884;58237;23840
184;102;2043;871148;135372;106071;452984;176721;149047;67065;58179;23803
185;102;2044;866481;135252;105207;450481;175541;148537;66954;57899;23684
186;102;2045;860701;135034;104237;447329;174101;147762;66717;57521;23524
187;102;2046;852738;134654;102980;442918;172186;146508;66231;56971;23306
188;102;2047;845914;134286;101968;439146;170514;145395;65798;56487;23110
189;102;2048;839709;133944;101099;435691;168975;144352;65383;56041;22928
190;102;2049;834057;133640;100336;432529;167552;143356;64971;55627;22758
191;102;2050;829655;133407;99779;430060;166409;142542;64629;55291;22622
192;103;2003;892082;313521;256646;235384;86531;120907;73104;37174;10629
193;103;2004;890070;300126;252897;245101;91946;123199;74388;37951;10860
194;103;2005;893857;287479;252076;257011;97291;125946;75978;38853;11115
195;103;2006;898703;275493;252354;268773;102083;128955;77764;39808;11383
196;103;2007;907049;264688;254675;281425;106261;132326;79777;40872;11677
197;103;2008;913043;252401;257265;293642;109735;135523;81654;41905;11964
198;103;2009;920598;241938;260540;305368;112752;139110;83804;43036;12270
199;103;2010;928686;233153;264223;316008;115302;142820;86012;44225;12583
200;103;2011;933512;224754;266995;324686;117077;146057;88021;45208;12828
201;103;2012;935814;217545;268723;331576;117970;148596;89699;45910;12987
202;103;2013;935997;210664;269584;337149;118600;151036;91333;46576;13127
203;103;2014;936114;204366;270536;342134;119078;153256;92825;47176;13255
204;103;2015;937853;197889;270873;348871;120220;156076;94594;48007;13475
205;103;2016;937664;191907;270492;354391;120874;158307;96068;48614;13625
206;103;2017;931280;184601;268214;357846;120619;159476;96996;48832;13648
207;103;2018;921292;177513;264579;359473;119727;159720;97398;48744;13578
208;103;2019;904256;169345;259964;357773;117174;158282;96848;48103;13331
209;103;2020;883375;161143;254864;353386;113982;156041;95800;47226;13015
210;103;2021;861395;154663;249552;346988;110192;153368;94480;46223;12665
211;103;2022;840213;149610;243627;340292;106684;150844;93221;45270;12353
212;103;2023;819981;145936;237445;333215;103385;148166;91761;44333;12072
213;103;2024;800346;143270;230055;326390;100631;145630;90245;43524;11861
214;103;2025;777633;139530;220934;319039;98130;142562;88210;42685;11667
215;103;2026;759514;135941;213110;313867;96596;140318;86573;42167;11578
216;103;2027;744958;133066;206500;309917;95475;138616;85289;41811;11516
217;103;2028;731981;130592;200763;306236;94390;137170;84232;41491;11447
218;103;2029;724484;129330;197224;304262;93668;136649;83868;41369;11412
219;103;2030;721390;129018;194943;303923;93506;136874;83970;41467;11437
220;103;2031;722900;129577;194290;305241;93792;137800;84538;41752;11510
221;103;2032;727508;130533;194587;307854;94534;139249;85419;42197;11633
222;103;2033;732681;132046;194889;310498;95248;140864;86440;42667;11757
223;103;2034;737269;133452;195024;312910;95883;142355;87409;43076;11870
224;103;2035;743041;135280;195354;315748;96659;144062;88513;43546;12003
225;103;2036;749320;136902;195375;319291;97752;145963;89661;44130;12172
226;103;2037;756289;138548;195984;322948;98809;148008;90958;44721;12329
227;103;2038;764266;140897;197406;326320;99643;150121;92442;45228;12451
228;103;2039;772448;143639;199203;329299;100307;152171;93952;45672;12547
229;103;2040;779615;146243;200742;331789;100841;153975;95326;46018;12631
230;103;2041;783865;148394;201685;332875;100911;155201;96381;46165;12655
231;103;2042;785691;149895;201971;333075;100750;155978;97122;46201;12655
232;103;2043;788548;151390;202513;333825;100820;156833;97876;46287;12670
233;103;2044;793122;153049;203359;335464;101250;158040;98788;46516;12736
234;103;2045;797210;154475;204011;337038;101686;159155;99611;46737;12807
235;103;2046;800911;155221;204267;339061;102362;160177;100271;47000;12906
236;103;2047;802990;155713;204327;340245;102705;160861;100746;47154;12961
237;103;2048;805150;156290;204730;341223;102907;161484;101216;47270;12998
238;103;2049;807054;156811;205287;341952;103004;162019;101645;47359;13015
239;103;2050;807646;157114;205711;341972;102849;162228;101879;47350;12999
240;104;2003;677626;576520;86311;13152;1643;46225;37354;7531;1340
241;104;2004;702870;598885;88044;14128;1813;48790;39469;7907;1414
242;104;2005;722993;617071;88938;15025;1959;51156;41431;8238;1487
243;104;2006;739668;631126;90130;16217;2195;53292;43175;8562;1555
244;104;2007;756325;644915;91382;17619;2409;55502;45037;8861;1604
245;104;2008;772549;656577;93784;19415;2773;57925;47059;9199;1667
246;104;2009;783206;661657;96740;21642;3167;60053;48813;9507;1733
247;104;2010;790812;662702;100406;24128;3576;62191;50598;9798;1795
248;104;2011;802140;666450;104991;26723;3976;64617;52655;10112;1850
249;104;2012;791573;647629;109931;29603;4410;65925;53621;10403;1901
250;104;2013;785160;632080;115671;32543;4866;67363;54708;10710;1945
251;104;2014;784437;622320;121465;35392;5260;69381;56284;11091;2006
252;104;2015;788726;617038;128070;38011;5607;71638;58057;11509;2072
253;104;2016;793955;613893;133764;40326;5972;74123;60041;11943;2139
254;104;2017;802316;613756;139266;42899;6395;76852;62242;12393;2217
255;104;2018;808663;612119;144291;45446;6807;79518;64391;12838;2289
256;104;2019;816305;611530;149251;48227;7297;82505;66802;13330;2373
257;104;2020;824337;611150;154366;51088;7733;85559;69284;13823;2452
258;104;2021;829420;608800;158866;53700;8054;88343;71546;14274;2523
259;104;2022;832213;605327;162954;55675;8257;90617;73431;14608;2578
260;104;2023;833113;600860;166629;57197;8427;92885;75331;14920;2634
261;104;2024;833897;596232;170550;58529;8586;94948;77042;15222;2684
262;104;2025;836226;592173;174977;60236;8840;97423;79087;15590;2746
263;104;2026;836756;588711;177985;61104;8956;99397;80724;15882;2791
264;104;2027;831754;583309;178572;60967;8906;100584;81750;16023;2811
265;104;2028;823474;577225;177395;60134;8720;101056;82206;16042;2808
266;104;2029;808875;568804;173572;58113;8386;100382;81749;15865;2768
267;104;2030;790904;558041;168796;56021;8046;99135;80823;15599;2713
268;104;2031;771909;547322;163078;53767;7742;97673;79713;15306;2654
269;104;2032;753566;536771;157329;51936;7530;96381;78739;15042;2600
270;104;2033;735957;525640;152343;50565;7409;94970;77642;14784;2544
271;104;2034;718820;513338;148253;49842;7387;93674;76622;14551;2501
272;104;2035;698902;497148;144937;49417;7400;91943;75202;14288;2453
273;104;2036;683028;482658;143238;49627;7505;90716;74170;14123;2423
274;104;2037;670185;470825;141979;49798;7583;89763;73380;13984;2399
275;104;2038;658665;461028;140473;49595;7569;88970;72735;13856;2379
276;104;2039;651927;455726;139280;49373;7548;88761;72607;13784;2370
277;104;2040;649024;453100;138849;49485;7590;89072;72896;13799;2377
278;104;2041;650149;453441;139154;49872;7682;89808;73550;13867;2391
279;104;2042;653980;455331;140237;50582;7830;90853;74447;13991;2415
280;104;2043;658314;457947;141262;51157;7948;91946;75388;14118;2440
281;104;2044;662115;460237;142217;51621;8040;92890;76207;14224;2459
282;104;2045;666978;463272;143402;52158;8146;93909;77090;14339;2480
283;104;2046;672340;465874;145158;53005;8303;95036;78034;14492;2510
284;104;2047;678359;469388;146853;53692;8426;96173;78995;14640;2538
285;104;2048;685263;474643;148117;54024;8479;97277;79946;14769;2562
286;104;2049;692360;480572;149098;54186;8504;98300;80830;14888;2582
287;104;2050;698599;485837;149909;54322;8531;99164;81571;14994;2599
288;105;2003;388492;381071;7421;0;0;22383;21285;908;190
289;105;2004;394459;387675;6784;0;0;22898;21780;915;203
290;105;2005;401286;395188;6098;0;0;23433;22298;917;218
291;105;2006;408221;402970;5251;0;0;24096;22937;925;234
292;105;2007;413677;409389;4288;0;0;24660;23490;922;248
293;105;2008;420766;417388;3378;0;0;25376;24185;927;264
294;105;2009;432678;429915;2763;0;0;26313;25080;950;283
295;105;2010;446674;444277;2397;0;0;27346;26067;977;302
296;105;2011;457165;455159;2006;0;0;28149;26831;995;323
297;105;2012;488944;486848;2096;0;0;30339;28877;1104;358
298;105;2013;516595;514763;1832;0;0;32464;30861;1199;404
299;105;2014;537140;535515;1625;0;0;34183;32457;1282;444
300;105;2015;553300;551818;1482;0;0;35788;33952;1358;478
301;105;2016;566549;565085;1464;0;0;37242;35302;1429;511
302;105;2017;579144;577580;1564;0;0;38722;36667;1510;545
303;105;2018;591523;589866;1657;0;0;40238;38095;1584;559
304;105;2019;599822;597946;1876;0;0;41574;39362;1635;577
305;105;2020;606033;603930;2103;0;0;42909;40600;1705;604
306;105;2021;614508;612246;2262;0;0;44452;42036;1779;637
307;105;2022;609131;606644;2487;0;0;45369;42848;1868;653
308;105;2023;606812;603992;2820;0;0;46478;43844;1965;669
309;105;2024;608497;605454;3043;0;0;47947;45192;2069;686
310;105;2025;613798;610436;3362;0;0;49593;46701;2182;710
311;105;2026;619554;616128;3426;0;0;51398;48373;2290;735
312;105;2027;627707;624091;3616;0;0;53334;50169;2404;761
313;105;2028;634430;630790;3640;0;0;55264;51982;2503;779
314;105;2029;642085;638378;3707;0;0;57319;53907;2607;805
315;105;2030;650005;646278;3727;0;0;59406;55883;2698;825
316;105;2031;655418;651706;3712;0;0;61164;57562;2760;842
317;105;2032;658866;655142;3724;0;0;62419;58785;2784;850
318;105;2033;660757;657069;3688;0;0;63575;59914;2805;856
319;105;2034;662573;658839;3734;0;0;64525;60852;2819;854
320;105;2035;666043;662290;3753;0;0;65693;61986;2856;851
321;105;2036;667739;664048;3691;0;0;66507;62807;2856;844
322;105;2037;664995;661567;3428;0;0;66795;63142;2818;835
323;105;2038;659379;656161;3218;0;0;66517;62937;2759;821
324;105;2039;648442;645458;2984;0;0;65411;61951;2665;795
325;105;2040;634952;632139;2813;0;0;63932;60602;2566;764
326;105;2041;620515;617882;2633;0;0;62269;59074;2468;727
327;105;2042;606580;604089;2491;0;0;60719;57637;2385;697
328;105;2043;593206;590746;2460;0;0;59225;56228;2322;675
329;105;2044;580462;577955;2507;0;0;57900;54955;2285;660
330;105;2045;565887;563359;2528;0;0;56494;53592;2258;644
331;105;2046;554730;552130;2600;0;0;55499;52609;2258;632
332;105;2047;545772;543144;2628;0;0;54755;51876;2256;623
333;105;2048;537617;535064;2553;0;0;54103;51249;2241;613
334;105;2049;532927;530442;2485;0;0;53751;50913;2230;608
335;105;2050;531140;528642;2498;0;0;53704;50862;2237;605
336;106;2003;146520;146520;0;0;0;8808;8595;200;13
337;106;2004;149912;149912;0;0;0;9064;8828;222;14
338;106;2005;152852;152852;0;0;0;9308;9051;242;15
339;106;2006;155961;155961;0;0;0;9519;9242;259;18
340;106;2007;158571;158571;0;0;0;9702;9406;278;18
341;106;2008;161602;161602;0;0;0;9878;9565;294;19
342;106;2009;163610;163610;0;0;0;10024;9696;308;20
343;106;2010;166220;166220;0;0;0;10197;9853;323;21
344;106;2011;168833;168833;0;0;0;10383;10022;337;24
345;106;2012;171878;171878;0;0;0;10544;10164;354;26
346;106;2013;175076;175076;0;0;0;10669;10269;373;27
347;106;2014;179309;179309;0;0;0;10856;10431;395;30
348;106;2015;183971;183971;0;0;0;11020;10567;420;33
349;106;2016;188988;188988;0;0;0;11171;10692;443;36
350;106;2017;192777;192777;0;0;0;11239;10734;468;37
351;106;2018;197628;197628;0;0;0;11339;10808;492;39
352;106;2019;205024;205024;0;0;0;11583;11021;520;42
353;106;2020;213650;213650;0;0;0;11889;11291;552;46
354;106;2021;219754;219754;0;0;0;12080;11447;585;48
355;106;2022;239185;239185;0;0;0;13093;12390;641;62
356;106;2023;255322;255322;0;0;0;14016;13232;715;69
357;106;2024;266802;266802;0;0;0;14768;13915;783;70
358;106;2025;275242;275242;0;0;0;15476;14552;854;70
359;106;2026;281762;281762;0;0;0;16152;15182;900;70
360;106;2027;287195;287195;0;0;0;16870;15865;933;72
361;106;2028;292828;292828;0;0;0;17696;16651;969;76
362;106;2029;296709;296709;0;0;0;18450;17358;1014;78
363;106;2030;299908;299908;0;0;0;19234;18081;1073;80
364;106;2031;303847;303847;0;0;0;20081;18873;1123;85
365;106;2032;304134;304134;0;0;0;20650;19419;1142;89
366;106;2033;305778;305778;0;0;0;21282;20026;1166;90
367;106;2034;308931;308931;0;0;0;22041;20752;1196;93
368;106;2035;313610;313610;0;0;0;22881;21550;1235;96
369;106;2036;318159;318159;0;0;0;23718;22347;1273;98
370;106;2037;323895;323895;0;0;0;24562;23151;1311;100
371;106;2038;329046;329046;0;0;0;25349;23903;1344;102
372;106;2039;334575;334575;0;0;0;26201;24715;1381;105
373;106;2040;340252;340252;0;0;0;27013;25487;1418;108
374;106;2041;344386;344386;0;0;0;27690;26131;1452;107
375;106;2042;347440;347440;0;0;0;28139;26561;1474;104
376;106;2043;349794;349794;0;0;0;28522;26936;1484;102
377;106;2044;352423;352423;0;0;0;28810;27230;1479;101
378;106;2045;356851;356851;0;0;0;29196;27621;1473;102
379;106;2046;359974;359974;0;0;0;29413;27839;1473;101
380;106;2047;360666;360666;0;0;0;29358;27792;1469;97
381;106;2048;359412;359412;0;0;0;29086;27539;1454;93
382;106;2049;354690;354690;0;0;0;28471;26972;1412;87
383;106;2050;348633;348633;0;0;0;27736;26295;1358;83
384;107;2003;13846;13846;0;0;0;1279;1197;72;10
385;107;2004;13970;13970;0;0;0;1359;1268;80;11
386;107;2005;14351;14351;0;0;0;1451;1349;90;12
387;107;2006;15460;15460;0;0;0;1583;1465;104;14
388;107;2007;16396;16396;0;0;0;1725;1586;122;17
389;107;2008;17163;17163;0;0;0;1870;1709;141;20
390;107;2009;18010;18010;0;0;0;2025;1844;159;22
391;107;2010;18689;18689;0;0;0;2166;1969;173;24
392;107;2011;19233;19233;0;0;0;2301;2092;184;25
393;107;2012;19764;19764;0;0;0;2432;2212;194;26
394;107;2013;20211;20211;0;0;0;2552;2323;202;27
395;107;2014;20871;20871;0;0;0;2669;2430;211;28
396;107;2015;21491;21491;0;0;0;2785;2535;220;30
397;107;2016;22285;22285;0;0;0;2897;2635;231;31
398;107;2017;22919;22919;0;0;0;3001;2726;242;33
399;107;2018;23622;23622;0;0;0;3100;2813;253;34
