ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
150;Rijksmonumenten totaal;Oost-Nederland (LD);2003;9206
151;Rijksmonumenten totaal;Oost-Nederland (LD);2004;9476
152;Rijksmonumenten totaal;Oost-Nederland (LD);2005;9937
153;Rijksmonumenten totaal;Oost-Nederland (LD);2006;10288
154;Rijksmonumenten totaal;Oost-Nederland (LD);2007;10420
155;Rijksmonumenten totaal;Oost-Nederland (LD);2008;10472
156;Rijksmonumenten totaal;Oost-Nederland (LD);2009;10481
157;Rijksmonumenten totaal;Oost-Nederland (LD);2010;10625
158;Rijksmonumenten totaal;Oost-Nederland (LD);2011;10664
159;Rijksmonumenten totaal;Oost-Nederland (LD);2012;10793
160;Rijksmonumenten totaal;Oost-Nederland (LD);2013;10521
161;Rijksmonumenten totaal;Oost-Nederland (LD);2014;10574
162;Rijksmonumenten totaal;Oost-Nederland (LD);2015;10619
163;Rijksmonumenten totaal;Oost-Nederland (LD);2016;10622
164;Rijksmonumenten totaal;Oost-Nederland (LD);2017;10627
165;Rijksmonumenten totaal;Oost-Nederland (LD);2018;10618
166;Rijksmonumenten totaal;Oost-Nederland (LD);2019;10607
167;Rijksmonumenten totaal;Oost-Nederland (LD);2020;10602
168;Rijksmonumenten totaal;West-Nederland (LD);1965;487
169;Rijksmonumenten totaal;West-Nederland (LD);1966;3192
170;Rijksmonumenten totaal;West-Nederland (LD);1967;6018
171;Rijksmonumenten totaal;West-Nederland (LD);1968;7689
172;Rijksmonumenten totaal;West-Nederland (LD);1969;9332
173;Rijksmonumenten totaal;West-Nederland (LD);1970;16101
174;Rijksmonumenten totaal;West-Nederland (LD);1971;16741
175;Rijksmonumenten totaal;West-Nederland (LD);1972;17405
176;Rijksmonumenten totaal;West-Nederland (LD);1973;18762
177;Rijksmonumenten totaal;West-Nederland (LD);1974;19292
178;Rijksmonumenten totaal;West-Nederland (LD);1975;19657
179;Rijksmonumenten totaal;West-Nederland (LD);1976;20173
180;Rijksmonumenten totaal;West-Nederland (LD);1977;20375
181;Rijksmonumenten totaal;West-Nederland (LD);1978;20561
182;Rijksmonumenten totaal;West-Nederland (LD);1979;20651
183;Rijksmonumenten totaal;West-Nederland (LD);1980;20761
184;Rijksmonumenten totaal;West-Nederland (LD);1981;20838
185;Rijksmonumenten totaal;West-Nederland (LD);1982;20909
186;Rijksmonumenten totaal;West-Nederland (LD);1983;20960
187;Rijksmonumenten totaal;West-Nederland (LD);1984;21027
188;Rijksmonumenten totaal;West-Nederland (LD);1985;21181
189;Rijksmonumenten totaal;West-Nederland (LD);1986;21236
190;Rijksmonumenten totaal;West-Nederland (LD);1987;21279
191;Rijksmonumenten totaal;West-Nederland (LD);1988;21348
192;Rijksmonumenten totaal;West-Nederland (LD);1989;21378
193;Rijksmonumenten totaal;West-Nederland (LD);1990;21474
194;Rijksmonumenten totaal;West-Nederland (LD);1991;21599
195;Rijksmonumenten totaal;West-Nederland (LD);1992;21849
196;Rijksmonumenten totaal;West-Nederland (LD);1993;22167
197;Rijksmonumenten totaal;West-Nederland (LD);1994;22358
198;Rijksmonumenten totaal;West-Nederland (LD);1995;22405
199;Rijksmonumenten totaal;West-Nederland (LD);1996;22665
200;Rijksmonumenten totaal;West-Nederland (LD);1997;22885
201;Rijksmonumenten totaal;West-Nederland (LD);1998;23506
202;Rijksmonumenten totaal;West-Nederland (LD);1999;24260
203;Rijksmonumenten totaal;West-Nederland (LD);2000;24893
204;Rijksmonumenten totaal;West-Nederland (LD);2001;26298
205;Rijksmonumenten totaal;West-Nederland (LD);2002;27496
206;Rijksmonumenten totaal;West-Nederland (LD);2003;27783
207;Rijksmonumenten totaal;West-Nederland (LD);2004;28173
208;Rijksmonumenten totaal;West-Nederland (LD);2005;28374
209;Rijksmonumenten totaal;West-Nederland (LD);2006;28625
210;Rijksmonumenten totaal;West-Nederland (LD);2007;28724
211;Rijksmonumenten totaal;West-Nederland (LD);2008;28816
212;Rijksmonumenten totaal;West-Nederland (LD);2009;28878
213;Rijksmonumenten totaal;West-Nederland (LD);2010;29005
214;Rijksmonumenten totaal;West-Nederland (LD);2011;29166
215;Rijksmonumenten totaal;West-Nederland (LD);2012;29301
216;Rijksmonumenten totaal;West-Nederland (LD);2013;29007
217;Rijksmonumenten totaal;West-Nederland (LD);2014;29016
218;Rijksmonumenten totaal;West-Nederland (LD);2015;29034
219;Rijksmonumenten totaal;West-Nederland (LD);2016;29156
220;Rijksmonumenten totaal;West-Nederland (LD);2017;29175
221;Rijksmonumenten totaal;West-Nederland (LD);2018;29137
222;Rijksmonumenten totaal;West-Nederland (LD);2019;29118
223;Rijksmonumenten totaal;West-Nederland (LD);2020;29090
224;Rijksmonumenten totaal;Zuid-Nederland (LD);1965;492
225;Rijksmonumenten totaal;Zuid-Nederland (LD);1966;4193
226;Rijksmonumenten totaal;Zuid-Nederland (LD);1967;6517
227;Rijksmonumenten totaal;Zuid-Nederland (LD);1968;6909
228;Rijksmonumenten totaal;Zuid-Nederland (LD);1969;7018
229;Rijksmonumenten totaal;Zuid-Nederland (LD);1970;7320
230;Rijksmonumenten totaal;Zuid-Nederland (LD);1971;7720
231;Rijksmonumenten totaal;Zuid-Nederland (LD);1972;7934
232;Rijksmonumenten totaal;Zuid-Nederland (LD);1973;8423
233;Rijksmonumenten totaal;Zuid-Nederland (LD);1974;8754
234;Rijksmonumenten totaal;Zuid-Nederland (LD);1975;8891
235;Rijksmonumenten totaal;Zuid-Nederland (LD);1976;9103
236;Rijksmonumenten totaal;Zuid-Nederland (LD);1977;9169
237;Rijksmonumenten totaal;Zuid-Nederland (LD);1978;9247
238;Rijksmonumenten totaal;Zuid-Nederland (LD);1979;9384
239;Rijksmonumenten totaal;Zuid-Nederland (LD);1980;9527
240;Rijksmonumenten totaal;Zuid-Nederland (LD);1981;9563
241;Rijksmonumenten totaal;Zuid-Nederland (LD);1982;9605
242;Rijksmonumenten totaal;Zuid-Nederland (LD);1983;9661
243;Rijksmonumenten totaal;Zuid-Nederland (LD);1984;9937
244;Rijksmonumenten totaal;Zuid-Nederland (LD);1985;9975
245;Rijksmonumenten totaal;Zuid-Nederland (LD);1986;10029
246;Rijksmonumenten totaal;Zuid-Nederland (LD);1987;10044
247;Rijksmonumenten totaal;Zuid-Nederland (LD);1988;10075
248;Rijksmonumenten totaal;Zuid-Nederland (LD);1989;10092
249;Rijksmonumenten totaal;Zuid-Nederland (LD);1990;10095
250;Rijksmonumenten totaal;Zuid-Nederland (LD);1991;10110
251;Rijksmonumenten totaal;Zuid-Nederland (LD);1992;10152
252;Rijksmonumenten totaal;Zuid-Nederland (LD);1993;10206
253;Rijksmonumenten totaal;Zuid-Nederland (LD);1994;10233
254;Rijksmonumenten totaal;Zuid-Nederland (LD);1995;10281
255;Rijksmonumenten totaal;Zuid-Nederland (LD);1996;10381
256;Rijksmonumenten totaal;Zuid-Nederland (LD);1997;10907
257;Rijksmonumenten totaal;Zuid-Nederland (LD);1998;11102
258;Rijksmonumenten totaal;Zuid-Nederland (LD);1999;11261
259;Rijksmonumenten totaal;Zuid-Nederland (LD);2000;11711
260;Rijksmonumenten totaal;Zuid-Nederland (LD);2001;12635
261;Rijksmonumenten totaal;Zuid-Nederland (LD);2002;14487
262;Rijksmonumenten totaal;Zuid-Nederland (LD);2003;14699
263;Rijksmonumenten totaal;Zuid-Nederland (LD);2004;14983
264;Rijksmonumenten totaal;Zuid-Nederland (LD);2005;15033
265;Rijksmonumenten totaal;Zuid-Nederland (LD);2006;15186
266;Rijksmonumenten totaal;Zuid-Nederland (LD);2007;15232
267;Rijksmonumenten totaal;Zuid-Nederland (LD);2008;15229
268;Rijksmonumenten totaal;Zuid-Nederland (LD);2009;15241
269;Rijksmonumenten totaal;Zuid-Nederland (LD);2010;15260
270;Rijksmonumenten totaal;Zuid-Nederland (LD);2011;15285
271;Rijksmonumenten totaal;Zuid-Nederland (LD);2012;15283
272;Rijksmonumenten totaal;Zuid-Nederland (LD);2013;15124
273;Rijksmonumenten totaal;Zuid-Nederland (LD);2014;15108
274;Rijksmonumenten totaal;Zuid-Nederland (LD);2015;15136
275;Rijksmonumenten totaal;Zuid-Nederland (LD);2016;15136
276;Rijksmonumenten totaal;Zuid-Nederland (LD);2017;15135
277;Rijksmonumenten totaal;Zuid-Nederland (LD);2018;15130
278;Rijksmonumenten totaal;Zuid-Nederland (LD);2019;15122
279;Rijksmonumenten totaal;Zuid-Nederland (LD);2020;15116
280;Rijksmonumenten totaal;Groningen (PV);1965;0
281;Rijksmonumenten totaal;Groningen (PV);1966;0
282;Rijksmonumenten totaal;Groningen (PV);1967;0
283;Rijksmonumenten totaal;Groningen (PV);1968;84
284;Rijksmonumenten totaal;Groningen (PV);1969;84
285;Rijksmonumenten totaal;Groningen (PV);1970;106
286;Rijksmonumenten totaal;Groningen (PV);1971;499
287;Rijksmonumenten totaal;Groningen (PV);1972;642
288;Rijksmonumenten totaal;Groningen (PV);1973;1051
289;Rijksmonumenten totaal;Groningen (PV);1974;1059
290;Rijksmonumenten totaal;Groningen (PV);1975;1151
291;Rijksmonumenten totaal;Groningen (PV);1976;1266
292;Rijksmonumenten totaal;Groningen (PV);1977;1299
293;Rijksmonumenten totaal;Groningen (PV);1978;1349
294;Rijksmonumenten totaal;Groningen (PV);1979;1360
295;Rijksmonumenten totaal;Groningen (PV);1980;1384
296;Rijksmonumenten totaal;Groningen (PV);1981;1411
297;Rijksmonumenten totaal;Groningen (PV);1982;1430
298;Rijksmonumenten totaal;Groningen (PV);1983;1441
299;Rijksmonumenten totaal;Groningen (PV);1984;1454
300;Rijksmonumenten totaal;Groningen (PV);1985;1462
301;Rijksmonumenten totaal;Groningen (PV);1986;1471
302;Rijksmonumenten totaal;Groningen (PV);1987;1476
303;Rijksmonumenten totaal;Groningen (PV);1988;1480
304;Rijksmonumenten totaal;Groningen (PV);1989;1501
305;Rijksmonumenten totaal;Groningen (PV);1990;1501
306;Rijksmonumenten totaal;Groningen (PV);1991;1505
307;Rijksmonumenten totaal;Groningen (PV);1992;1507
308;Rijksmonumenten totaal;Groningen (PV);1993;1511
309;Rijksmonumenten totaal;Groningen (PV);1994;1512
310;Rijksmonumenten totaal;Groningen (PV);1995;1799
311;Rijksmonumenten totaal;Groningen (PV);1996;1800
312;Rijksmonumenten totaal;Groningen (PV);1997;1808
313;Rijksmonumenten totaal;Groningen (PV);1998;1912
314;Rijksmonumenten totaal;Groningen (PV);1999;2097
315;Rijksmonumenten totaal;Groningen (PV);2000;2194
316;Rijksmonumenten totaal;Groningen (PV);2001;2617
317;Rijksmonumenten totaal;Groningen (PV);2002;2646
318;Rijksmonumenten totaal;Groningen (PV);2003;2688
319;Rijksmonumenten totaal;Groningen (PV);2004;2719
320;Rijksmonumenten totaal;Groningen (PV);2005;2774
321;Rijksmonumenten totaal;Groningen (PV);2006;2782
322;Rijksmonumenten totaal;Groningen (PV);2007;2783
323;Rijksmonumenten totaal;Groningen (PV);2008;2783
324;Rijksmonumenten totaal;Groningen (PV);2009;2783
325;Rijksmonumenten totaal;Groningen (PV);2010;2790
326;Rijksmonumenten totaal;Groningen (PV);2011;2797
327;Rijksmonumenten totaal;Groningen (PV);2012;2797
328;Rijksmonumenten totaal;Groningen (PV);2013;2768
329;Rijksmonumenten totaal;Groningen (PV);2014;2769
330;Rijksmonumenten totaal;Groningen (PV);2015;2770
331;Rijksmonumenten totaal;Groningen (PV);2016;2771
332;Rijksmonumenten totaal;Groningen (PV);2017;2770
333;Rijksmonumenten totaal;Groningen (PV);2018;2770
334;Rijksmonumenten totaal;Groningen (PV);2019;2767
335;Rijksmonumenten totaal;Groningen (PV);2020;2764
336;Rijksmonumenten totaal;Fryslân (PV);1965;85
337;Rijksmonumenten totaal;Fryslân (PV);1966;594
338;Rijksmonumenten totaal;Fryslân (PV);1967;1354
339;Rijksmonumenten totaal;Fryslân (PV);1968;1976
340;Rijksmonumenten totaal;Fryslân (PV);1969;1978
341;Rijksmonumenten totaal;Fryslân (PV);1970;2259
342;Rijksmonumenten totaal;Fryslân (PV);1971;2729
343;Rijksmonumenten totaal;Fryslân (PV);1972;2807
344;Rijksmonumenten totaal;Fryslân (PV);1973;2877
345;Rijksmonumenten totaal;Fryslân (PV);1974;2929
346;Rijksmonumenten totaal;Fryslân (PV);1975;3124
347;Rijksmonumenten totaal;Fryslân (PV);1976;3181
348;Rijksmonumenten totaal;Fryslân (PV);1977;3204
349;Rijksmonumenten totaal;Fryslân (PV);1978;3224
350;Rijksmonumenten totaal;Fryslân (PV);1979;3269
351;Rijksmonumenten totaal;Fryslân (PV);1980;3280
352;Rijksmonumenten totaal;Fryslân (PV);1981;3282
353;Rijksmonumenten totaal;Fryslân (PV);1982;3291
354;Rijksmonumenten totaal;Fryslân (PV);1983;3341
355;Rijksmonumenten totaal;Fryslân (PV);1984;3351
356;Rijksmonumenten totaal;Fryslân (PV);1985;3363
357;Rijksmonumenten totaal;Fryslân (PV);1986;3372
358;Rijksmonumenten totaal;Fryslân (PV);1987;3377
359;Rijksmonumenten totaal;Fryslân (PV);1988;3392
360;Rijksmonumenten totaal;Fryslân (PV);1989;3396
361;Rijksmonumenten totaal;Fryslân (PV);1990;3403
362;Rijksmonumenten totaal;Fryslân (PV);1991;3444
363;Rijksmonumenten totaal;Fryslân (PV);1992;3452
364;Rijksmonumenten totaal;Fryslân (PV);1993;3461
365;Rijksmonumenten totaal;Fryslân (PV);1994;3496
366;Rijksmonumenten totaal;Fryslân (PV);1995;3493
367;Rijksmonumenten totaal;Fryslân (PV);1996;3546
368;Rijksmonumenten totaal;Fryslân (PV);1997;3618
369;Rijksmonumenten totaal;Fryslân (PV);1998;3676
370;Rijksmonumenten totaal;Fryslân (PV);1999;3890
371;Rijksmonumenten totaal;Fryslân (PV);2000;4016
372;Rijksmonumenten totaal;Fryslân (PV);2001;4245
373;Rijksmonumenten totaal;Fryslân (PV);2002;4291
374;Rijksmonumenten totaal;Fryslân (PV);2003;4354
375;Rijksmonumenten totaal;Fryslân (PV);2004;4371
376;Rijksmonumenten totaal;Fryslân (PV);2005;4407
377;Rijksmonumenten totaal;Fryslân (PV);2006;4423
378;Rijksmonumenten totaal;Fryslân (PV);2007;4425
379;Rijksmonumenten totaal;Fryslân (PV);2008;4424
380;Rijksmonumenten totaal;Fryslân (PV);2009;4424
381;Rijksmonumenten totaal;Fryslân (PV);2010;4423
382;Rijksmonumenten totaal;Fryslân (PV);2011;4421
383;Rijksmonumenten totaal;Fryslân (PV);2012;4420
384;Rijksmonumenten totaal;Fryslân (PV);2013;4371
385;Rijksmonumenten totaal;Fryslân (PV);2014;4353
386;Rijksmonumenten totaal;Fryslân (PV);2015;4352
387;Rijksmonumenten totaal;Fryslân (PV);2016;4349
388;Rijksmonumenten totaal;Fryslân (PV);2017;4344
389;Rijksmonumenten totaal;Fryslân (PV);2018;4339
390;Rijksmonumenten totaal;Fryslân (PV);2019;4336
391;Rijksmonumenten totaal;Fryslân (PV);2020;4332
392;Rijksmonumenten totaal;Drenthe (PV);1965;324
393;Rijksmonumenten totaal;Drenthe (PV);1966;330
394;Rijksmonumenten totaal;Drenthe (PV);1967;332
395;Rijksmonumenten totaal;Drenthe (PV);1968;346
396;Rijksmonumenten totaal;Drenthe (PV);1969;352
397;Rijksmonumenten totaal;Drenthe (PV);1970;357
398;Rijksmonumenten totaal;Drenthe (PV);1971;371
399;Rijksmonumenten totaal;Drenthe (PV);1972;374
400;Rijksmonumenten totaal;Drenthe (PV);1973;387
401;Rijksmonumenten totaal;Drenthe (PV);1974;388
402;Rijksmonumenten totaal;Drenthe (PV);1975;407
403;Rijksmonumenten totaal;Drenthe (PV);1976;408
404;Rijksmonumenten totaal;Drenthe (PV);1977;414
405;Rijksmonumenten totaal;Drenthe (PV);1978;441
406;Rijksmonumenten totaal;Drenthe (PV);1979;461
407;Rijksmonumenten totaal;Drenthe (PV);1980;470
408;Rijksmonumenten totaal;Drenthe (PV);1981;477
409;Rijksmonumenten totaal;Drenthe (PV);1982;509
410;Rijksmonumenten totaal;Drenthe (PV);1983;534
411;Rijksmonumenten totaal;Drenthe (PV);1984;545
412;Rijksmonumenten totaal;Drenthe (PV);1985;604
413;Rijksmonumenten totaal;Drenthe (PV);1986;614
414;Rijksmonumenten totaal;Drenthe (PV);1987;617
415;Rijksmonumenten totaal;Drenthe (PV);1988;621
416;Rijksmonumenten totaal;Drenthe (PV);1989;623
417;Rijksmonumenten totaal;Drenthe (PV);1990;639
418;Rijksmonumenten totaal;Drenthe (PV);1991;651
419;Rijksmonumenten totaal;Drenthe (PV);1992;662
420;Rijksmonumenten totaal;Drenthe (PV);1993;673
421;Rijksmonumenten totaal;Drenthe (PV);1994;976
422;Rijksmonumenten totaal;Drenthe (PV);1995;1050
423;Rijksmonumenten totaal;Drenthe (PV);1996;1053
424;Rijksmonumenten totaal;Drenthe (PV);1997;1158
425;Rijksmonumenten totaal;Drenthe (PV);1998;1277
426;Rijksmonumenten totaal;Drenthe (PV);1999;1281
427;Rijksmonumenten totaal;Drenthe (PV);2000;1285
428;Rijksmonumenten totaal;Drenthe (PV);2001;1305
429;Rijksmonumenten totaal;Drenthe (PV);2002;1308
430;Rijksmonumenten totaal;Drenthe (PV);2003;1329
431;Rijksmonumenten totaal;Drenthe (PV);2004;1365
432;Rijksmonumenten totaal;Drenthe (PV);2005;1378
433;Rijksmonumenten totaal;Drenthe (PV);2006;1378
434;Rijksmonumenten totaal;Drenthe (PV);2007;1385
435;Rijksmonumenten totaal;Drenthe (PV);2008;1385
436;Rijksmonumenten totaal;Drenthe (PV);2009;1383
437;Rijksmonumenten totaal;Drenthe (PV);2010;1383
438;Rijksmonumenten totaal;Drenthe (PV);2011;1383
439;Rijksmonumenten totaal;Drenthe (PV);2012;1381
440;Rijksmonumenten totaal;Drenthe (PV);2013;1372
441;Rijksmonumenten totaal;Drenthe (PV);2014;1381
442;Rijksmonumenten totaal;Drenthe (PV);2015;1372
443;Rijksmonumenten totaal;Drenthe (PV);2016;1372
444;Rijksmonumenten totaal;Drenthe (PV);2017;1373
445;Rijksmonumenten totaal;Drenthe (PV);2018;1372
446;Rijksmonumenten totaal;Drenthe (PV);2019;1371
447;Rijksmonumenten totaal;Drenthe (PV);2020;1368
448;Rijksmonumenten totaal;Overijssel (PV);1965;117
449;Rijksmonumenten totaal;Overijssel (PV);1966;275
450;Rijksmonumenten totaal;Overijssel (PV);1967;599
451;Rijksmonumenten totaal;Overijssel (PV);1968;1049
452;Rijksmonumenten totaal;Overijssel (PV);1969;1059
453;Rijksmonumenten totaal;Overijssel (PV);1970;1065
