ID;RegioS;Perioden;LozingVanAfvalwaterTotaal_1;HuishoudensVolgensInwoneraantallen_2;HuishoudensTotaalVolgensAanslagenWvo_3;Eenpersoonshuishoudens_4;Meerpersoonshuishoudens_5;BedrijvenEnInstellingenTotaal_6;ALandbouwJachtEnBosbouw_7;BVisserij_8;CDelfstoffenwinningTotaal_9;CAEnergiehoudendeDelfstoffenwinning_10;CBZandGrindKleiEnZoutwinning_11;DIndustrieTotaal_12;DAVoedingsEnGenotmiddelenindustrie_13;DBTextielEnTextielproductenindustrie_14;DCLeerLederwarenEnSchoenind_15;DDHoutKurkRietwarenindustrie_16;DEPapierKartonEnGrafischeInd_17;DFAardolieSteenkoolverwerkendeInd_18;DGChemischeIndustrie_19;DHRubberEnKunststofverwerkInd_20;DIGlasAardewerkCementKalkind_21;DJBasismetaalEnMetaalprodInd_22;DKMachineEnApparatenindustrie_23;DLElektrischeEnOptischeAppInd_24;DMTransportmiddelenindustrie_25;DNMeubelEnOverigeIndustrieNEG_26;EOpenbareVoorzieningsbedrijven_27;FBouwnijverheid_28;GReparatieConsumentenartHandel_29;HHoreca_30;IVervoerOpslagEnCommunicatie_31;JFinancieleInstellingen_32;KVerhuurEnZakelijkeDienstverlening_33;LOpenbaarBestuurSocVerzekeringen_34;MOnderwijs_35;NGezondheidsEnWelzijnszorg_36;OCultuurRecreatieEnOvDienstverl_37;PHuishoudensMetPersoneel_38;QExtraTerritorialeOrganisaties_39
72;Drenthe (PV);1997;716.9;462.7;469.0;38.0;431.0;254.2;5.6;0.0;1.0;0.9;0.0;125.7;89.7;3.3;0.0;0.2;9.1;0.0;15.4;0.3;0.4;2.7;0.4;2.7;0.8;0.6;0.2;1.0;10.3;37.7;2.0;0.8;4.8;4.6;4.7;22.7;33.2;0;0.0
73;Drenthe (PV);1998;710.7;465.9;467.4;41.0;426.4;244.8;5.4;0.0;1.0;1.0;0.0;115.2;80.4;2.4;0.0;0.2;10.1;0.0;14.0;0.4;0.5;2.8;0.4;2.6;0.8;0.7;0.2;1.1;10.8;38.3;2.1;1.0;5.2;4.7;5.2;23.6;30.9;0;0.0
74;Drenthe (PV);1999;713.3;468.4;472.6;39.3;433.3;244.8;5.2;0.0;0.6;0.5;0.1;119.6;88.5;2.1;0.0;0.1;10.3;0.0;10.0;0.4;0.5;2.9;0.5;2.4;1.0;0.8;0.3;1.0;11.0;36.6;2.3;1.1;5.6;4.4;5.2;24.3;27.7;0;0.0
75;Drenthe (PV);2000;689.4;472.2;475.4;39.5;435.9;217.2;5.3;0.0;0.5;0.5;0.0;112.8;82.6;1.6;0.0;0.1;11.3;0.0;9.1;0.4;0.4;2.9;0.5;2.3;0.9;0.8;0.3;1.0;10.3;34.7;2.0;0.9;5.6;4.4;5.1;23.4;11.1;0;0.0
76;Drenthe (PV);2002;708.4;480.0;496.8;41.4;455.5;228.4;5.4;0.0;0.6;0.6;0.0;115.9;80.0;1.0;0.0;0.1;18.0;0.0;8.1;0.6;1.0;2.3;0.5;2.6;0.9;0.8;0.4;1.2;12.1;34.7;2.4;0.9;8.0;4.3;4.4;24.2;13.8;0;0.0
77;Drenthe (PV);2004;709.9;482.9;498.8;45.6;453.2;227.0;6.0;0.0;0.6;0.5;0.0;112.3;82.4;0.5;0.0;0.1;17.9;0.0;5.0;0.4;0.8;1.6;0.8;1.4;0.6;0.7;0.4;1.8;15.5;31.3;3.0;2.2;7.1;2.8;4.7;23.7;15.9;0;0.0
78;Drenthe (PV);2006;715.4;485.3;508.5;47.2;461.4;230.1;5.2;0.0;0.5;0.5;0.0;119.6;91.4;0.6;0.0;0.1;14.7;0.0;6.4;0.4;0.7;1.8;0.6;1.6;0.6;0.7;0.4;1.1;11.3;35.9;2.6;1.9;7.1;3.5;4.6;24.2;12.5;0;0.0
79;Drenthe (PV);2008;711.0;489.0;510.1;51.9;458.2;222.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
80;Overijssel (PV);1995;1546.4;1052.2;997.6;74.6;923.0;494.3;5.3;0.1;0.1;0.1;0.0;229.6;123.1;58.2;0.2;2.6;4.5;4.9;11.2;2.1;1.1;8.0;2.2;6.6;2.0;2.8;1.8;4.9;35.1;49.1;7.8;2.1;22.0;11.2;16.9;48.5;59.8;0;0.0
81;Overijssel (PV);1996;1543.6;1056.0;1005.6;76.3;929.3;487.6;5.4;0.0;0.1;0.1;0.0;230.0;123.8;56.0;0.2;2.5;4.5;4.7;11.7;2.4;1.2;8.5;3.5;6.2;1.8;2.9;1.7;4.7;33.6;52.5;7.7;2.0;22.5;10.6;17.1;48.9;50.7;0;0.0
82;Overijssel (PV);1997;1540.6;1060.7;990.6;81.9;908.7;479.9;6.5;0.0;0.1;0.1;0.0;262.8;120.8;66.3;0.1;1.0;7.4;1.8;39.3;3.2;1.8;8.9;3.4;4.1;1.9;2.8;0.8;2.8;30.4;56.4;6.3;2.6;16.1;6.2;17.4;46.7;24.9;0;0.0
83;Overijssel (PV);1998;1549.6;1067.0;997.0;82.9;914.2;482.6;5.6;0.0;0.1;0.1;0.0;255.4;101.5;80.7;0.1;1.1;6.8;2.0;34.4;3.0;1.9;9.8;5.6;4.1;2.7;1.6;0.9;2.9;30.9;57.4;6.4;2.7;14.8;6.7;17.4;47.8;33.6;0;0.0
84;Overijssel (PV);1999;1543.5;1074.0;1001.2;88.1;913.1;469.5;5.2;0.0;0.3;0.2;0.1;237.0;111.3;60.1;0.1;0.7;9.4;1.2;28.7;3.0;1.8;7.8;5.3;3.8;2.3;1.6;1.5;2.8;30.0;57.6;7.0;2.9;15.6;6.3;16.8;49.4;37.2;0;0.0
85;Overijssel (PV);2000;1546.7;1082.0;1007.9;91.3;916.6;464.8;4.6;0.0;0.1;0.1;0.1;235.8;122.9;49.4;0.1;0.5;8.8;1.5;29.4;2.7;1.7;7.3;3.9;3.4;2.6;1.6;1.5;3.0;30.2;57.4;7.3;2.8;15.8;6.2;16.9;49.7;33.4;0;0.0
86;Overijssel (PV);2002;1539.6;1097.4;1033.5;92.6;940.8;442.2;5.8;0.0;0.5;0.1;0.4;203.5;96.8;47.5;0.1;0.7;6.9;2.2;24.2;4.3;2.4;5.6;5.5;3.3;2.4;1.7;1.7;4.1;35.0;49.9;7.5;2.8;24.3;7.4;14.5;48.6;36.6;0;0.0
87;Overijssel (PV);2004;1557.7;1107.5;1019.8;103.2;916.6;450.2;6.1;0.1;0.4;0.0;0.4;212.8;96.8;42.4;0.1;0.7;5.4;0.1;29.5;3.0;2.1;7.1;19.3;3.1;1.8;1.3;1.6;4.2;40.0;55.6;6.6;3.0;16.6;5.0;16.6;42.3;39.3;0;0.0
88;Overijssel (PV);2006;1519.8;1115.0;1017.2;109.1;908.1;404.9;5.9;0.0;0.1;0.0;0.1;169.3;84.4;33.5;0.1;0.6;5.1;1.4;19.2;2.9;1.7;6.0;8.9;2.4;1.9;1.2;1.1;3.3;33.0;59.9;5.9;3.9;21.5;5.6;14.7;47.1;33.4;0;0.0
89;Overijssel (PV);2008;1552.7;1122.7;1062.8;104.2;958.6;430.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
90;Flevoland (PV);1995;387.4;267.6;258.3;18.6;239.7;119.8;4.2;0.8;0.0;0.0;0.0;50.9;42.5;0.6;0.0;0.2;1.7;0.0;2.6;0.4;0.3;1.8;0.0;0.2;0.4;0.2;0.3;0.9;11.1;16.0;1.1;0.4;9.2;4.7;2.6;9.5;7.9;0;0.0
91;Flevoland (PV);1996;387.8;277.2;264.5;19.5;245.1;110.6;4.4;1.0;0.0;0.0;0.0;37.9;29.6;0.8;0.0;0.3;1.3;0.0;2.6;0.4;0.1;1.8;0.0;0.4;0.4;0.2;0.4;1.1;12.0;15.5;1.7;0.9;9.6;4.9;2.8;10.0;8.5;0;0.0
92;Flevoland (PV);1997;406.2;287.4;276.4;20.4;255.9;118.8;2.6;1.1;0.0;0.0;0.0;56.4;47.6;0.3;0.0;0.2;0.8;0.0;3.8;0.2;0.3;1.9;0.5;0.3;0.4;0.2;0.2;0.6;10.0;17.0;1.3;1.1;5.2;3.1;3.6;9.2;7.3;0;0.0
93;Flevoland (PV);1998;420.2;299.9;278.5;20.8;257.8;120.3;2.1;1.1;0.0;0.0;0.0;56.5;47.8;0.3;0.0;0.2;0.6;0.0;3.7;0.2;0.3;2.0;0.5;0.3;0.5;0.1;0.2;0.6;10.4;17.3;1.3;1.1;5.9;3.2;3.8;9.2;7.8;0;0.0
94;Flevoland (PV);1999;427.3;311.8;289.2;21.5;267.8;115.4;2.4;1.1;0.0;0.0;0.0;58.6;50.6;0.3;0.0;0.0;0.6;0.0;3.8;0.1;0.2;1.9;0.4;0.1;0.4;0.1;0.2;0.4;9.0;16.4;1.2;1.0;4.6;1.9;3.6;8.4;6.5;0;0.0
95;Flevoland (PV);2000;435.9;323.1;312.2;22.8;289.4;112.9;2.3;1.1;0.0;0.0;0.0;56.2;47.5;0.2;0.0;0.1;0.8;0.0;4.4;0.1;0.2;1.7;0.4;0.1;0.5;0.1;0.2;0.5;9.2;16.0;1.2;1.0;4.8;2.0;3.6;8.6;6.2;0;0.0
96;Flevoland (PV);2002;435.8;346.7;350.2;90.0;260.2;89.1;2.6;0.2;0.0;0.0;0.0;39.2;33.0;0.3;0.0;0.0;0.7;0.0;2.7;0.3;0.4;0.5;0.4;0.1;0.6;0.2;0.2;0.7;9.3;9.0;1.4;0.6;6.2;2.2;2.7;8.0;6.9;0;0.0
97;Flevoland (PV);2004;485.5;362.9;352.8;90.7;262.1;122.6;3.1;0.2;0.0;0.0;0.0;64.4;55.7;0.8;0.0;0.0;0.9;0.0;3.8;0.2;0.5;0.7;0.7;0.2;0.7;0.2;0.3;0.8;11.7;10.3;2.1;0.9;6.5;2.2;2.9;8.2;9.2;0;0.0
98;Flevoland (PV);2006;509.0;372.5;381.6;31.2;350.4;136.5;3.6;0.2;0.0;0.0;0.0;70.3;62.3;0.4;0.0;0.0;0.8;0.0;3.2;0.2;0.4;1.3;0.7;0.1;0.5;0.2;0.2;0.6;11.8;13.4;1.9;1.2;8.0;2.2;3.8;10.2;9.1;0;0.0
99;Flevoland (PV);2008;1255.3;381.1;1959.6;199.7;1759.9;874.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
100;Gelderland (PV);1995;2837.2;1870.5;1782.3;124.5;1657.8;966.7;14.9;3.9;0.4;0.0;0.4;437.3;239.8;12.5;3.4;3.6;120.1;0.1;27.3;2.4;5.3;8.1;2.2;6.6;2.5;3.6;2.8;8.0;77.4;112.8;15.2;10.5;46.0;25.3;23.8;91.1;97.3;0;0.0
101;Gelderland (PV);1996;2842.4;1881.2;1795.4;126.5;1668.9;961.2;13.1;5.8;0.4;0.0;0.3;447.0;230.6;11.7;4.2;2.8;140.8;0.1;26.8;2.3;4.7;7.8;2.1;7.6;2.2;3.2;2.4;6.9;74.0;110.4;14.7;9.9;46.4;24.2;23.3;92.6;90.1;0;0.0
102;Gelderland (PV);1997;2853.6;1890.9;1813.4;140.4;1673.0;962.7;10.0;5.2;2.0;1.9;0.1;456.6;246.2;13.5;8.0;1.7;99.2;0.3;46.0;2.4;5.7;16.3;3.4;8.2;2.7;3.0;1.6;5.7;72.2;115.8;13.5;11.1;40.6;29.6;27.9;94.1;76.9;0;0.0
103;Gelderland (PV);1998;2892.5;1901.2;1816.8;142.9;1673.9;991.3;9.6;4.0;2.0;1.9;0.1;468.1;251.2;13.5;8.0;1.8;105.0;0.2;45.1;2.4;6.5;16.7;3.6;8.3;2.9;2.9;1.6;5.7;80.7;114.8;16.5;11.6;42.5;30.3;28.5;95.8;79.7;0;0.0
104;Gelderland (PV);1999;2853.6;1913.0;1886.4;153.3;1733.1;940.6;11.7;3.6;0.2;0.0;0.2;418.6;228.3;12.5;6.2;1.1;90.3;0.0;40.9;2.1;5.5;16.4;3.8;6.2;2.7;2.7;2.3;5.2;72.8;122.2;16.4;10.3;39.9;24.4;29.7;102.3;80.9;0;0.0
105;Gelderland (PV);2000;2870.9;1926.7;1893.9;154.7;1739.3;944.2;11.1;3.8;2.2;2.1;0.1;427.2;242.9;13.2;6.5;0.9;87.8;0.0;37.5;1.9;5.2;15.1;3.5;6.3;2.6;3.7;2.4;5.6;71.9;121.0;17.0;9.6;37.1;24.1;29.9;101.0;80.4;0;0.0
106;Gelderland (PV);2002;2974.0;1954.8;1903.3;175.0;1728.3;1019.2;21.3;0.4;0.6;0.0;0.6;372.3;222.8;13.6;0.7;1.3;41.4;0.0;45.5;4.7;7.3;14.7;4.8;6.8;4.5;4.3;4.9;10.1;103.4;118.0;17.1;9.6;71.8;26.9;36.8;134.1;91.8;0;0.0
107;Gelderland (PV);2004;2942.5;1969.5;1908.5;245.3;1663.2;973.0;17.6;0.8;0.7;0.0;0.7;458.5;294.1;17.9;0.7;1.4;36.8;0.0;62.4;3.1;13.4;11.6;4.2;6.3;3.9;2.7;3.0;8.9;85.0;99.3;18.9;9.9;47.9;14.6;25.8;97.9;84.2;0;0.0
108;Gelderland (PV);2006;2877.8;1977.4;1894.0;183.7;1710.3;900.5;18.2;3.7;1.1;0.7;0.4;332.3;209.4;9.1;1.9;1.1;38.4;0.0;37.1;2.3;7.2;10.5;3.9;5.3;3.0;3.0;3.5;6.9;79.0;123.1;17.5;12.5;55.8;19.9;28.8;110.7;87.6;0;0.0
109;Gelderland (PV);2008;2115.6;1987.5;379.2;36.6;342.7;128.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
110;Utrecht (PV);1995;1452.7;1067.0;1019.7;113.7;906.0;385.7;1.3;0.1;0.0;0.0;0.0;103.9;50.6;7.5;0.1;0.3;6.7;3.9;19.9;1.9;1.3;3.5;4.5;2.0;1.2;0.6;1.7;3.5;33.4;48.3;8.2;3.4;43.2;23.7;16.6;59.9;38.4;0;0.0
111;Utrecht (PV);1996;1464.2;1075.0;1029.7;118.6;911.0;389.2;1.4;0.1;0.0;0.0;0.0;104.3;50.7;7.6;0.1;0.3;6.8;4.0;19.9;1.9;1.3;3.5;4.5;2.0;1.2;0.6;1.7;3.5;33.9;49.0;8.3;3.5;43.5;23.8;16.7;60.4;39.1;0;0.0
112;Utrecht (PV);1997;1489.8;1084.0;1028.1;123.0;905.1;405.7;2.5;0.0;0.0;0.0;0.0;135.1;81.9;2.6;0.0;0.3;9.9;0.3;31.6;0.3;1.0;3.5;0.9;1.5;0.6;0.7;1.2;4.4;38.2;59.2;7.8;8.5;27.6;12.9;15.7;58.6;34.2;0;0.0
113;Utrecht (PV);1998;1482.1;1093.7;1030.8;120.2;910.7;388.4;2.1;0.0;0.0;0.0;0.0;127.6;84.3;2.5;0.0;0.3;7.7;0.3;23.9;0.2;1.1;3.4;0.9;1.5;1.0;0.6;1.1;3.5;35.7;57.6;6.6;8.5;27.5;12.3;14.9;59.1;31.7;0;0.0
114;Utrecht (PV);1999;1560.9;1103.3;1066.4;124.5;941.8;457.6;3.9;0.0;0.0;0.0;0.0;138.1;92.3;2.5;0.0;0.2;9.2;0.1;24.2;0.2;1.0;3.8;1.3;1.6;0.9;0.8;2.5;3.9;41.9;67.0;9.4;9.3;53.1;11.4;19.7;61.3;36.2;0;0.0
115;Utrecht (PV);2000;1553.9;1112.9;1066.8;130.0;936.7;441.0;3.8;0.0;0.0;0.0;0.0;137.5;93.1;2.2;0.0;0.2;8.9;0.1;23.8;0.2;1.0;3.4;1.3;1.5;1.0;0.9;2.0;4.1;41.6;66.2;9.7;9.7;43.4;11.7;19.7;54.7;36.9;0;0.0
116;Utrecht (PV);2002;1576.6;1146.1;1099.0;123.3;975.7;430.6;4.1;0.1;0.1;0.0;0.1;122.3;82.5;2.1;0.1;0.2;8.8;0.0;18.0;0.4;1.9;3.2;1.3;1.7;1.2;0.9;2.0;4.7;48.7;56.9;10.8;9.5;40.6;13.3;17.4;57.9;42.2;0;0.0
117;Utrecht (PV);2004;1569.2;1166.8;1121.3;132.7;988.7;402.4;4.0;0.0;0.2;0.0;0.2;119.6;75.5;3.4;0.0;0.2;6.8;0.0;23.3;0.4;1.8;3.6;1.2;1.4;1.1;0.8;1.5;5.1;48.0;51.1;11.4;9.5;32.1;9.1;15.5;49.3;46.1;0;0.0
118;Utrecht (PV);2006;1590.2;1185.3;1138.5;136.5;1002.0;404.9;4.4;0.0;0.0;0.0;0.0;88.8;53.4;2.1;0.0;0.2;5.8;0.0;18.1;0.3;1.2;3.2;1.1;1.3;0.8;1.3;1.0;4.3;45.6;63.4;11.4;11.4;45.7;10.0;18.2;55.6;45.0;0;0.0
119;Utrecht (PV);2008;1593.2;1206.1;1171.0;138.9;1032.1;387.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
120;Noord-Holland (PV);1995;3479.7;2466.0;2449.9;285.4;2164.4;1013.6;13.4;0.2;0.4;0.3;0.1;327.6;141.1;5.3;0.1;1.8;22.4;4.4;61.5;1.3;0.6;76.9;2.3;5.0;2.7;2.3;4.0;7.8;84.5;145.9;34.1;13.7;68.9;31.6;31.6;119.3;130.6;0;0.1
121;Noord-Holland (PV);1996;3478.3;2471.6;2499.4;289.9;2209.5;1006.7;13.4;0.3;0.3;0.3;0.1;321.7;137.2;4.3;0.0;1.7;21.6;3.4;55.9;1.3;0.7;84.7;2.2;4.9;1.5;2.3;3.6;7.7;86.1;144.7;35.9;13.8;72.8;30.1;31.7;119.6;124.5;0;0.4
122;Noord-Holland (PV);1997;3561.5;2480.4;2656.3;296.2;2360.0;1081.0;9.1;0.1;0.9;0.8;0.1;355.6;158.4;1.9;0.0;1.2;20.9;2.4;72.4;1.2;0.9;84.5;2.5;4.9;1.8;2.6;3.2;7.1;90.8;187.5;31.7;22.3;66.6;34.6;36.9;129.8;104.4;0;0.5
123;Noord-Holland (PV);1998;3563.2;2494.6;2664.9;320.1;2344.8;1068.5;8.8;0.1;1.1;1.0;0.1;343.7;152.8;2.0;0.0;1.2;19.6;2.5;67.0;1.3;1.0;84.7;2.4;4.9;1.8;2.5;2.2;6.8;90.5;185.9;31.6;22.1;67.6;33.3;36.1;129.0;109.2;0;0.5
124;Noord-Holland (PV);1999;3574.7;2510.8;2599.0;356.8;2242.2;1063.9;8.5;0.1;0.5;0.3;0.2;337.2;157.1;2.3;0.0;1.3;24.9;2.4;63.2;1.3;1.0;73.7;2.3;3.3;2.0;2.6;6.5;4.8;84.2;190.0;35.4;21.0;64.8;30.8;35.8;122.7;121.2;0;0.4
125;Noord-Holland (PV);2000;3550.4;2526.5;2584.4;357.3;2227.1;1023.9;7.5;0.1;0.5;0.3;0.2;313.7;153.1;2.0;0.0;0.9;20.8;2.6;60.5;1.4;1.0;61.5;2.2;3.1;2.1;2.5;6.5;5.2;84.6;185.0;32.6;21.9;63.7;30.9;35.2;119.9;116.3;0;0.4
126;Noord-Holland (PV);2002;3577.9;2566.3;2553.7;361.9;2191.7;1011.6;14.4;0.4;0.6;0.3;0.3;300.4;155.7;3.7;0.0;0.5;18.9;2.4;56.3;2.2;1.5;49.8;2.2;2.5;2.6;2.0;6.3;7.0;97.1;159.5;35.3;18.2;81.4;25.6;28.3;112.0;124.9;0;0.1
127;Noord-Holland (PV);2004;3550.7;2593.2;2571.5;395.9;2175.6;957.5;12.3;0.2;0.7;0.4;0.3;326.1;183.0;4.5;0.1;0.4;16.6;2.7;79.8;1.7;1.6;27.0;2.0;2.2;2.4;2.2;5.6;7.8;89.2;142.0;38.4;19.3;60.1;17.9;23.1;93.4;121.4;0;0.0
128;Noord-Holland (PV);2006;3573.0;2609.8;2590.0;404.9;2185.1;963.2;13.5;0.1;0.8;0.3;0.5;273.0;144.0;2.4;0.0;0.4;14.4;1.4;56.8;1.5;1.4;42.9;2.0;1.8;1.7;2.3;3.0;5.5;81.0;163.6;31.8;22.6;78.9;21.6;27.4;105.8;134.7;0;0.0
129;Noord-Holland (PV);2008;3652.5;2636.3;2608.8;406.8;2202.0;1016.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
130;Zuid-Holland (PV);1995;4547.4;3329.0;3232.5;291.6;2941.0;1218.5;35.6;0.5;2.9;2.5;0.4;431.9;140.4;3.6;0.0;1.9;13.5;89.8;156.1;0.9;3.7;9.6;2.0;3.7;4.3;2.4;4.9;10.0;90.1;143.9;38.8;11.3;87.5;50.4;44.7;145.7;119.0;0;1.3
131;Zuid-Holland (PV);1996;4633.1;3338.8;3300.8;352.2;2948.6;1294.3;36.3;0.7;1.9;1.5;0.3;465.4;127.9;3.7;0.0;2.0;13.7;110.1;181.7;0.9;3.2;9.7;1.8;4.2;3.9;2.5;4.8;10.1;95.5;153.1;37.8;10.1;93.1;66.2;46.2;150.8;121.4;0;1.0
132;Zuid-Holland (PV);1997;4728.6;3351.9;3533.4;412.8;3120.6;1376.8;34.1;0.6;2.1;1.9;0.2;501.4;191.3;2.8;0.0;1.4;16.1;109.6;145.2;1.0;6.4;13.3;3.1;3.9;5.1;2.2;4.0;9.7;100.6;162.6;41.2;17.1;94.3;76.8;50.4;157.7;123.3;0;0.7
133;Zuid-Holland (PV);1998;4743.0;3368.9;3570.6;433.4;3137.2;1374.1;31.5;0.3;1.8;1.6;0.2;501.2;198.0;2.6;0.0;1.4;13.6;111.6;139.2;1.0;6.5;12.7;3.0;4.2;5.2;2.1;3.3;9.3;100.6;161.7;40.7;16.4;97.5;74.0;51.0;158.1;126.1;0;0.7
134;Zuid-Holland (PV);1999;4692.6;3388.3;3572.3;429.6;3142.7;1304.4;34.0;0.3;2.5;1.4;1.1;451.7;184.7;2.8;0.0;0.7;14.7;107.0;111.3;1.0;4.1;9.7;3.2;3.8;5.5;3.3;5.2;7.9;96.3;159.0;46.8;13.9;89.0;50.0;48.2;152.2;146.7;0;0.7
135;Zuid-Holland (PV);2000;4656.7;3409.2;3626.8;439.2;3187.5;1247.5;27.3;0.3;1.4;0.8;0.6;418.1;178.4;2.8;0.0;0.7;13.8;94.0;99.8;1.0;4.0;8.9;2.8;3.5;5.3;3.2;5.0;8.6;95.1;158.1;47.3;13.5;87.0;49.6;48.2;149.5;138.0;0;0.7
136;Zuid-Holland (PV);2002;4605.3;3431.9;3832.6;468.5;3364.1;1173.5;27.0;0.5;2.7;1.1;1.5;376.0;185.6;3.0;0.0;0.6;10.1;82.0;63.5;1.6;5.2;7.7;2.9;3.4;6.1;4.4;5.2;9.6;103.2;124.5;60.6;11.5;89.5;44.9;39.2;139.1;139.3;0;0.7
137;Zuid-Holland (PV);2004;4564.5;3455.2;3373.2;416.9;2956.3;1109.3;50.1;0.3;2.1;1.3;0.8;285.4;140.5;3.3;0.0;0.6;7.9;65.1;43.9;1.6;3.3;7.3;2.8;3.0;4.4;1.7;5.9;10.1;135.9;124.0;64.2;11.9;77.4;40.8;43.9;130.4;126.2;0;0.8
138;Zuid-Holland (PV);2006;4682.7;3457.0;3293.9;460.4;2833.5;1225.7;38.3;0.1;1.9;1.2;0.7;352.0;161.7;2.3;0.0;0.6;9.7;92.6;61.1;1.2;3.5;6.7;2.8;3.1;4.1;2.6;3.8;9.3;111.0;151.9;55.4;15.9;99.7;44.5;44.9;152.7;143.5;0;0.7
139;Zuid-Holland (PV);2008;5023.9;3471.5;3495.1;539.7;2955.4;1552.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
140;Zeeland (PV);1995;551.5;366.6;399.5;32.3;367.1;184.9;2.5;0.2;0.0;0.0;0.0;75.8;24.6;1.1;0.0;0.3;3.0;3.2;36.1;0.0;0.2;4.6;0.4;0.7;1.1;0.4;1.1;1.3;14.5;42.8;3.0;0.9;7.4;4.6;3.4;15.8;11.5;0;0.0
141;Zeeland (PV);1996;571.7;367.9;415.4;31.9;383.5;203.8;2.8;0.6;0.0;0.0;0.0;86.8;34.7;0.7;0.0;0.3;2.6;3.3;38.4;0.0;0.2;4.3;0.5;0.7;0.5;0.4;1.1;1.4;15.2;44.5;2.7;0.8;8.0;5.4;3.4;17.0;14.0;0;0.0
142;Zeeland (PV);1997;559.5;369.2;416.1;35.4;380.7;190.3;2.1;0.3;0.0;0.0;0.0;84.2;47.7;0.4;0.0;0.1;1.3;4.7;22.5;0.0;0.3;4.7;0.5;0.4;1.3;0.3;0.5;1.1;12.9;45.8;2.4;1.0;4.3;5.2;4.7;16.3;9.5;0;0.0
143;Zeeland (PV);1998;578.8;370.3;420.3;35.4;385.0;208.5;1.9;0.2;0.0;0.0;0.0;94.7;56.1;0.4;0.0;0.1;1.0;1.9;27.9;0.0;0.3;4.9;0.5;0.5;0.8;0.3;0.4;1.1;13.3;45.4;2.2;1.1;4.7;9.3;5.3;15.9;12.8;0;0.0
144;Zeeland (PV);1999;575.8;371.2;419.8;37.9;382.0;204.5;2.4;0.2;0.1;0.0;0.1;85.9;48.7;0.3;0.0;0.1;1.3;0.6;28.3;0.0;0.2;4.5;0.4;0.3;0.8;0.3;0.6;1.1;13.7;47.6;3.0;0.8;4.3;11.1;3.6;15.2;15.0;0;0.0
145;Zeeland (PV);2000;564.0;373.4;422.4;38.5;383.9;190.6;2.3;0.2;0.1;0.0;0.1;79.4;41.0;0.2;0.0;0.1;0.9;0.5;31.1;0.0;0.2;3.8;0.4;0.3;0.7;0.3;0.5;1.1;13.4;47.4;2.8;0.7;3.7;11.0;3.4;14.2;10.3;0;0.0
146;Zeeland (PV);2002;575.0;377.8;415.3;54.2;361.0;197.2;3.9;0.7;0.2;0.0;0.2;78.7;40.8;1.0;0.0;0.2;2.8;1.8;21.7;0.3;1.0;6.2;0.5;0.7;1.2;0.5;2.0;1.6;14.5;34.6;5.0;1.2;9.7;4.1;4.7;21.8;14.6;0;0.0
147;Zeeland (PV);2004;579.3;379.5;432.2;40.8;391.4;199.8;4.1;1.0;0.2;0.0;0.2;99.5;71.8;1.2;0.0;0.1;1.7;0.5;17.9;0.2;0.7;3.5;0.4;0.4;0.9;0.3;0.8;1.2;19.5;30.1;3.5;1.0;5.8;2.3;2.9;13.5;14.4;0;0.0
148;Zeeland (PV);2006;570.8;380.3;248.3;41.5;206.8;190.5;4.0;0.5;0.1;0.0;0.1;79.4;47.2;0.5;0.0;0.1;1.6;0.9;22.6;0.2;0.6;3.8;0.4;0.2;0.8;0.4;1.0;1.1;15.5;39.4;3.8;1.3;7.3;5.4;3.9;17.3;10.5;0;0.0
