ID;RegioS;Perioden;BbpMarktprijzen_1;BbpPerInwoner_2;BbpVolumemutaties_3;BrutoToegevoegdeWaardeVolumemutaties_4;ToegevoegdeWaardeBrutoBasisprijzen_5;BeloningVanWerknemers_6;ArbeidsjarenTotaal_7;ArbeidsjarenWerknemers_8;ArbeidsjarenZelfstandigen_9;WerkzamePersonenTotaal_10;Werknemers_11;Zelfstandigen_12;GewerkteUrenTotaal_13;GewerkteUrenWerknemers_14;GewerkteUrenZelfstandigen_15
553;Delfzijl en omgeving (CR);2016;1551;33014;-0.7;-0.9;1390;670.0;15.3;12.3;3.0;19.3;15.4;3.8;27.6;20.9;6.7
554;Delfzijl en omgeving (CR);2017;1669;35798;7.0;7.0;1496;664.0;15.1;12.1;3.0;19.0;15.2;3.9;27.1;20.4;6.7
555;Delfzijl en omgeving (CR);2018;1619;35025;-4.9;-4.9;1449;674.0;15.0;12.0;3.0;18.8;15.0;3.8;27.2;20.5;6.7
556;Delfzijl en omgeving (CR);2019;1684;36645;-0.7;-0.6;1502;710.0;15.1;12.1;3.0;19.0;15.2;3.8;27.4;20.6;6.8
557;Delfzijl en omgeving (CR);2020;1716;37531;0.1;-0.1;1529;738.0;15.1;12.2;2.9;19.0;15.2;3.8;26.6;20.1;6.5
558;Delfzijl en omgeving (CR);2021;1839;40428;0.7;1.1;1636;772.0;15.6;12.6;3.0;19.2;15.3;3.9;27.7;21.2;6.5
559;Delfzijl en omgeving (CR);2022;2113;46452;-0.7;-0.2;1895;;16.0;12.8;3.2;19.9;15.8;4.1;28.4;21.6;6.8
560;Overig Groningen (CR);1995;9915;28173;;;9004;3840.0;147.8;122.9;24.9;183.5;146.7;36.8;267.7;209.1;58.7
561;Overig Groningen (CR);1996;10897;30981;7.2;6.9;9845;3923.0;148.2;123.5;24.7;182.7;147.5;35.1;270.2;210.9;59.3
562;Overig Groningen (CR);1997;11377;32333;0.1;0.2;10263;4079.0;151.4;127.1;24.3;187.8;152.3;35.6;272.6;215.5;57.1
563;Overig Groningen (CR);1998;11489;32520;0.7;0.7;10354;4328.0;153.9;130.0;23.9;188.4;155.1;33.3;274.9;218.8;56.1
564;Overig Groningen (CR);1999;11660;32766;2.3;2.0;10448;4622.0;155.5;132.5;23.0;190.7;159.1;31.6;278.3;223.6;54.8
565;Overig Groningen (CR);2000;13312;37121;0.9;1.1;11952;4978.0;158.0;135.9;22.1;194.1;163.7;30.4;280.8;227.5;53.3
566;Overig Groningen (CR);2001;15178;41966;4.6;4.7;13556;5300.0;159.2;138.5;20.7;194.9;166.9;28.0;281.6;232.1;49.5
567;Overig Groningen (CR);2002;15313;42001;1.0;1.0;13701;5601.0;158.6;138.3;20.3;196.5;168.3;28.2;279.8;231.4;48.3
568;Overig Groningen (CR);2003;15643;42667;-1.2;-1.3;13990;5803.0;158.3;137.4;20.9;196.8;168.0;28.8;279.5;230.6;49.0
569;Overig Groningen (CR);2004;16138;43810;2.9;3.0;14409;5947.0;157.1;136.2;20.8;194.4;166.2;28.2;279.5;230.5;49.0
570;Overig Groningen (CR);2005;17290;46870;-2.0;-2.0;15423;5954.0;156.1;133.7;22.3;194.8;165.0;29.8;276.4;224.3;52.1
571;Overig Groningen (CR);2006;19388;52562;1.1;1.0;17266;6139.0;158.1;135.5;22.6;197.5;167.3;30.2;279.1;226.1;53.0
572;Overig Groningen (CR);2007;19711;53314;0.2;0.2;17589;6330.0;159.4;135.7;23.7;199.4;168.4;31.0;281.8;226.8;55.0
573;Overig Groningen (CR);2008;22686;61085;4.0;4.3;20274;6685.0;162.3;138.7;23.6;202.6;171.7;31.0;286.2;231.9;54.3
574;Overig Groningen (CR);2009;20275;54207;-4.0;-3.7;18210;6868.0;160.9;137.1;23.7;201.8;170.6;31.1;282.7;229.0;53.7
575;Overig Groningen (CR);2010;20977;55648;5.2;5.3;18847;6801.0;159.1;135.6;23.5;203.8;173.1;30.7;280.6;227.0;53.6
576;Overig Groningen (CR);2011;21505;56611;-3.1;-2.8;19375;6865.0;158.3;133.9;24.4;203.8;172.3;31.5;279.4;224.7;54.7
577;Overig Groningen (CR);2012;22678;59299;-0.8;-0.5;20502;6982.0;157.8;133.0;24.8;200.5;168.4;32.1;274.5;219.5;55.0
578;Overig Groningen (CR);2013;23505;61106;4.2;4.6;21201;7108.0;157.8;132.7;25.1;199.7;167.3;32.4;273.8;218.5;55.3
579;Overig Groningen (CR);2014;21577;55809;-4.0;-4.0;19432;7168.0;157.3;132.3;24.9;199.6;166.9;32.7;274.6;218.3;56.3
580;Overig Groningen (CR);2015;20312;52388;-6.6;-6.8;18276;7226.0;158.6;132.6;26.0;202.1;169.0;33.0;276.9;219.2;57.8
581;Overig Groningen (CR);2016;18720;48163;2.7;2.5;16777;7575.0;164.5;137.7;26.8;209.4;175.6;33.8;288.3;228.8;59.4
582;Overig Groningen (CR);2017;19054;48913;-1.4;-1.4;17077;7840.0;168.7;141.5;27.2;215.9;182.0;33.9;296.6;236.6;60.1
583;Overig Groningen (CR);2018;19657;48844;-2.3;-2.4;17591;8241.0;174.4;146.1;28.3;222.4;187.7;34.7;305.5;243.3;62.2
584;Overig Groningen (CR);2019;19704;48777;-1.6;-1.5;17569;8528.0;177.1;148.2;29.0;226.3;191.0;35.3;310.9;247.4;63.5
585;Overig Groningen (CR);2020;17809;43956;-9.3;-9.4;15866;8895.0;176.3;148.6;27.8;225.3;189.7;35.7;301.6;241.6;60.0
586;Overig Groningen (CR);2021;20641;50734;6.7;7.1;18363;9253.0;181.3;152.8;28.6;230.2;193.9;36.3;312.0;252.1;59.9
587;Overig Groningen (CR);2022;26466;65052;1.8;2.2;23740;;187.3;157.3;30.0;238.8;200.6;38.3;322.5;259.2;63.4
588;Noord-Friesland (CR);1995;5120;15998;;;4650;2557.0;110.8;86.7;24.1;135.1;102.6;32.5;204.5;147.5;57.0
589;Noord-Friesland (CR);1996;5320;16559;2.8;2.5;4807;2607.0;112.3;88.3;24.0;136.3;104.3;32.0;208.4;150.9;57.5
590;Noord-Friesland (CR);1997;5534;17181;1.2;1.4;4992;2717.0;113.5;89.7;23.8;137.7;106.3;31.4;208.4;152.3;56.1
591;Noord-Friesland (CR);1998;5917;18349;5.1;5.1;5333;2907.0;116.8;92.5;24.4;141.4;109.6;31.8;213.0;156.0;57.0
592;Noord-Friesland (CR);1999;6071;18796;1.6;1.3;5441;3069.0;118.6;94.6;24.0;144.2;113.1;31.2;217.3;159.9;57.4
593;Noord-Friesland (CR);2000;6478;19960;1.4;1.6;5817;3245.0;118.3;95.0;23.3;143.9;113.9;30.1;216.3;159.3;56.9
594;Noord-Friesland (CR);2001;7033;21496;3.2;3.3;6282;3431.0;117.8;96.0;21.8;143.1;115.2;27.9;214.0;161.2;52.8
595;Noord-Friesland (CR);2002;7334;22267;1.2;1.1;6562;3613.0;119.1;97.5;21.6;146.5;118.1;28.4;215.5;163.6;51.9
596;Noord-Friesland (CR);2003;7651;23136;1.6;1.5;6842;3770.0;120.2;98.4;21.8;148.5;119.8;28.7;217.0;165.6;51.4
597;Noord-Friesland (CR);2004;7761;23418;0.6;0.7;6930;3831.0;119.0;96.8;22.2;146.8;117.8;29.0;216.7;164.1;52.6
598;Noord-Friesland (CR);2005;8142;24570;1.5;1.6;7263;3905.0;119.6;96.7;22.9;148.6;118.6;30.0;216.8;162.8;54.0
599;Noord-Friesland (CR);2006;8585;25940;1.3;1.2;7645;3940.0;118.9;95.8;23.2;147.8;117.5;30.3;215.7;160.3;55.4
600;Noord-Friesland (CR);2007;8992;27185;3.0;3.1;8023;4154.0;121.8;97.9;23.9;151.4;120.6;30.8;220.0;164.0;56.0
601;Noord-Friesland (CR);2008;9531;28785;2.3;2.6;8517;4338.0;121.0;97.4;23.6;150.0;119.8;30.1;218.3;163.4;55.0
602;Noord-Friesland (CR);2009;9157;27602;-3.1;-2.7;8224;4402.0;119.1;95.7;23.4;147.7;118.0;29.7;213.8;160.1;53.7
603;Noord-Friesland (CR);2010;9354;28135;0.9;1.1;8404;4407.0;119.0;95.5;23.5;155.2;124.8;30.4;213.6;159.1;54.5
604;Noord-Friesland (CR);2011;9672;29061;2.3;2.6;8714;4467.0;118.2;93.9;24.4;156.6;125.6;30.9;215.6;160.2;55.4
605;Noord-Friesland (CR);2012;9693;29122;-2.7;-2.4;8763;4440.0;116.7;92.1;24.6;154.1;122.4;31.7;209.7;153.9;55.8
606;Noord-Friesland (CR);2013;9719;29197;-0.8;-0.4;8766;4414.0;115.2;90.2;25.0;148.4;116.8;31.6;203.9;148.0;55.9
607;Noord-Friesland (CR);2014;9514;29343;-1.6;-1.6;8568;4369.0;111.2;87.0;24.2;146.4;115.4;31.0;202.2;147.1;55.1
608;Noord-Friesland (CR);2015;9347;28841;-2.5;-2.8;8410;4366.0;112.0;86.9;25.1;145.2;113.9;31.3;200.0;143.6;56.5
609;Noord-Friesland (CR);2016;9247;28521;0.4;0.2;8287;4513.0;114.1;88.5;25.6;147.1;115.6;31.5;203.9;146.5;57.5
610;Noord-Friesland (CR);2017;9392;28957;-0.7;-0.6;8418;4547.0;114.4;88.4;26.0;147.8;116.0;31.8;204.9;146.8;58.1
611;Noord-Friesland (CR);2018;9778;30643;0.7;0.7;8750;4736.0;115.9;90.2;25.8;148.6;117.5;31.2;207.2;149.9;57.3
612;Noord-Friesland (CR);2019;10423;32576;3.4;3.5;9294;5047.0;119.8;93.5;26.2;153.5;122.0;31.5;214.0;155.8;58.2
613;Noord-Friesland (CR);2020;10287;32036;-2.5;-2.6;9164;5299.0;119.9;94.7;25.2;154.6;122.9;31.8;208.3;153.1;55.2
614;Noord-Friesland (CR);2021;11255;34903;3.9;4.2;10013;5495.0;123.8;97.8;26.0;157.7;125.3;32.3;215.7;160.6;55.1
615;Noord-Friesland (CR);2022;12891;39977;3.1;3.6;11563;;127.9;100.6;27.3;163.5;129.5;34.0;223.5;165.4;58.1
616;Zuidwest-Friesland (CR);1995;1419;14540;;;1288;672.0;34.3;23.6;10.8;42.2;28.2;14.0;65.8;40.3;25.5
617;Zuidwest-Friesland (CR);1996;1495;15232;4.6;4.3;1350;705.0;36.1;24.8;11.3;43.9;29.6;14.3;69.8;42.7;27.1
618;Zuidwest-Friesland (CR);1997;1586;16009;3.3;3.5;1431;733.0;37.8;25.4;12.4;46.1;30.4;15.7;72.5;43.4;29.1
619;Zuidwest-Friesland (CR);1998;1675;16692;3.2;3.2;1509;790.0;38.6;26.2;12.3;46.7;31.3;15.4;73.0;44.7;28.3
620;Zuidwest-Friesland (CR);1999;1818;17903;7.5;7.2;1629;863.0;39.8;27.5;12.3;48.3;33.0;15.3;76.4;46.9;29.5
621;Zuidwest-Friesland (CR);2000;1947;18969;3.9;4.1;1748;930.0;39.2;27.9;11.4;47.9;33.5;14.4;75.6;47.2;28.4
622;Zuidwest-Friesland (CR);2001;2135;20597;6.4;6.4;1907;987.0;37.0;27.6;9.5;45.3;33.1;12.2;70.0;46.8;23.2
623;Zuidwest-Friesland (CR);2002;2147;20543;-2.9;-2.9;1921;1035.0;37.1;28.0;9.1;45.9;34.0;11.9;69.6;47.4;22.2
624;Zuidwest-Friesland (CR);2003;2293;21857;4.7;4.7;2051;1081.0;37.6;28.2;9.3;46.7;34.4;12.3;70.2;48.0;22.2
625;Zuidwest-Friesland (CR);2004;2348;22353;1.4;1.5;2096;1103.0;37.5;28.1;9.5;46.6;34.1;12.5;70.8;48.2;22.6
626;Zuidwest-Friesland (CR);2005;2423;23041;1.5;1.5;2161;1122.0;38.4;28.6;9.7;47.6;35.0;12.6;71.8;48.8;23.1
627;Zuidwest-Friesland (CR);2006;2484;23595;-0.2;-0.3;2213;1122.0;37.5;28.0;9.5;46.7;34.3;12.3;70.0;47.4;22.6
628;Zuidwest-Friesland (CR);2007;2740;25984;7.8;7.9;2445;1199.0;38.5;29.1;9.4;47.8;35.9;11.9;71.6;49.4;22.2
629;Zuidwest-Friesland (CR);2008;2847;26939;2.1;2.4;2545;1268.0;38.9;29.4;9.5;48.5;36.2;12.2;72.2;50.0;22.2
630;Zuidwest-Friesland (CR);2009;2705;25522;-4.1;-3.7;2430;1296.0;38.2;28.8;9.4;47.6;35.6;12.0;70.3;48.7;21.6
631;Zuidwest-Friesland (CR);2010;2644;24889;-3.4;-3.3;2376;1304.0;38.2;29.1;9.1;48.7;37.3;11.4;68.2;47.3;20.8
632;Zuidwest-Friesland (CR);2011;2607;24515;-1.2;-0.9;2349;1296.0;37.7;28.2;9.6;48.3;36.6;11.7;67.7;46.4;21.3
633;Zuidwest-Friesland (CR);2012;2582;24268;-1.5;-1.3;2334;1324.0;37.3;28.3;9.0;48.8;36.9;11.8;67.6;46.1;21.4
634;Zuidwest-Friesland (CR);2013;2593;24389;-1.1;-0.7;2339;1304.0;36.9;27.5;9.5;47.3;35.6;11.7;65.5;44.3;21.1
635;Zuidwest-Friesland (CR);2014;3226;23811;23.9;23.9;2905;1556.0;44.6;32.4;12.2;60.6;45.4;15.2;84.3;56.5;27.8
636;Zuidwest-Friesland (CR);2015;3315;24493;2.0;1.7;2983;1563.0;45.1;32.5;12.6;59.4;44.0;15.4;83.3;54.9;28.4
637;Zuidwest-Friesland (CR);2016;3388;24999;1.0;0.8;3036;1608.0;46.0;33.1;12.9;60.2;44.6;15.6;85.5;56.2;29.2
638;Zuidwest-Friesland (CR);2017;3662;26959;5.5;5.5;3282;1734.0;48.4;35.3;13.1;63.1;47.5;15.6;89.4;59.8;29.6
639;Zuidwest-Friesland (CR);2018;3859;27323;2.7;2.6;3453;1819.0;50.4;36.3;14.1;64.8;48.1;16.7;93.3;61.5;31.8
640;Zuidwest-Friesland (CR);2019;4059;28717;2.4;2.5;3619;1903.0;51.2;36.9;14.3;65.8;49.0;16.8;94.7;62.6;32.1
641;Zuidwest-Friesland (CR);2020;4073;28751;-2.3;-2.5;3629;1964.0;50.6;36.9;13.7;65.7;48.8;16.9;90.5;60.2;30.3
642;Zuidwest-Friesland (CR);2021;4343;30620;5.2;5.6;3863;2033.0;51.8;37.7;14.1;66.8;49.6;17.2;92.9;62.6;30.3
643;Zuidwest-Friesland (CR);2022;4701;33144;4.6;5.1;4217;;53.4;38.6;14.8;69.3;51.2;18.1;96.2;64.3;31.9
644;Zuidoost-Friesland (CR);1995;2625;13589;;;2384;1375.0;59.7;46.7;13.0;74.5;56.5;18.0;110.2;79.6;30.6
645;Zuidoost-Friesland (CR);1996;2774;14291;4.4;4.1;2506;1432.0;61.4;48.2;13.2;76.2;58.3;17.9;114.3;82.8;31.5
646;Zuidoost-Friesland (CR);1997;2945;15071;3.2;3.3;2656;1500.0;61.7;48.6;13.0;76.1;58.6;17.4;113.5;82.9;30.6
647;Zuidoost-Friesland (CR);1998;3204;16276;6.1;6.0;2888;1634.0;65.0;51.4;13.6;80.1;61.9;18.2;118.8;87.1;31.7
648;Zuidoost-Friesland (CR);1999;3492;17608;7.6;7.3;3129;1808.0;68.3;54.5;13.8;84.3;66.0;18.3;125.7;92.7;32.9
649;Zuidoost-Friesland (CR);2000;3841;19174;6.2;6.5;3449;2000.0;70.9;57.1;13.8;87.7;69.4;18.3;129.9;96.4;33.5
650;Zuidoost-Friesland (CR);2001;4081;20150;2.2;2.2;3645;2136.0;71.3;58.2;13.1;88.0;71.0;17.0;130.3;98.3;32.0
651;Zuidoost-Friesland (CR);2002;4124;20205;-2.8;-2.8;3690;2183.0;70.6;57.8;12.8;87.5;70.9;16.7;128.4;97.4;31.0
652;Zuidoost-Friesland (CR);2003;4219;20548;0.2;0.1;3773;2249.0;69.8;56.8;13.0;87.0;70.2;16.9;126.6;95.9;30.7
653;Zuidoost-Friesland (CR);2004;4348;21100;2.0;2.1;3882;2297.0;70.3;57.2;13.1;87.7;70.6;17.1;129.0;97.8;31.2
654;Zuidoost-Friesland (CR);2005;4621;22426;4.3;4.3;4122;2340.0;70.7;57.2;13.4;88.4;71.0;17.4;128.7;97.0;31.7
655;Zuidoost-Friesland (CR);2006;5039;24463;5.9;5.7;4488;2465.0;73.0;58.8;14.2;91.3;72.9;18.4;132.8;99.1;33.7
656;Zuidoost-Friesland (CR);2007;5389;26100;4.4;4.5;4809;2601.0;73.9;59.9;13.9;92.3;74.4;17.9;134.0;101.3;32.7
657;Zuidoost-Friesland (CR);2008;5524;26659;0.3;0.6;4936;2743.0;76.0;62.1;14.0;95.2;77.3;18.0;137.2;104.8;32.5
658;Zuidoost-Friesland (CR);2009;5386;25917;-1.5;-1.1;4838;2805.0;74.3;60.5;13.8;92.9;75.5;17.3;133.6;101.7;31.8
659;Zuidoost-Friesland (CR);2010;5575;26791;2.6;2.8;5009;2893.0;76.4;61.7;14.7;101.6;82.3;19.4;141.2;106.6;34.5
660;Zuidoost-Friesland (CR);2011;5925;28473;6.1;6.4;5338;3090.0;79.7;64.5;15.2;103.8;84.0;19.8;144.9;109.6;35.2
661;Zuidoost-Friesland (CR);2012;5854;28171;-2.2;-1.9;5292;3099.0;78.5;63.3;15.2;104.3;84.3;20.0;143.5;108.5;35.0
662;Zuidoost-Friesland (CR);2013;5757;27759;-3.1;-2.7;5193;3000.0;76.5;60.5;16.0;101.8;81.7;20.1;140.4;105.2;35.2
663;Zuidoost-Friesland (CR);2014;5593;29979;-3.0;-3.0;5037;2856.0;70.3;56.3;14.0;92.9;74.8;18.2;128.4;96.6;31.9
664;Zuidoost-Friesland (CR);2015;5546;29703;-1.6;-1.8;4990;2860.0;71.4;56.9;14.5;93.0;74.7;18.3;128.9;96.3;32.6
665;Zuidoost-Friesland (CR);2016;5795;31038;2.6;2.3;5194;2998.0;74.3;59.4;14.9;95.9;77.3;18.6;134.3;100.8;33.5
666;Zuidoost-Friesland (CR);2017;6046;32351;2.4;2.4;5419;3088.0;75.5;60.4;15.1;96.6;77.9;18.7;135.3;101.4;33.9
667;Zuidoost-Friesland (CR);2018;6352;33944;2.4;2.3;5684;3249.0;76.7;61.5;15.2;97.9;79.2;18.7;137.9;104.0;33.9
668;Zuidoost-Friesland (CR);2019;6724;35860;2.5;2.6;5995;3416.0;79.0;63.7;15.3;100.1;81.8;18.3;142.2;108.2;34.0
669;Zuidoost-Friesland (CR);2020;6819;36285;-1.4;-1.5;6075;3582.0;78.4;63.8;14.6;99.6;81.3;18.3;136.8;104.6;32.2
670;Zuidoost-Friesland (CR);2021;7334;38922;5.0;5.4;6525;3685.0;79.8;64.7;15.0;101.6;83.0;18.6;140.2;108.1;32.1
671;Zuidoost-Friesland (CR);2022;7898;41915;3.5;3.9;7084;;82.3;66.6;15.8;105.2;85.7;19.6;144.9;111.2;33.8
672;Noord-Drenthe (CR);1995;2572;15771;;;2335;1473.0;56.3;46.5;9.9;69.3;55.3;14.0;102.0;78.8;23.2
673;Noord-Drenthe (CR);1996;2723;16591;4.3;4.0;2460;1526.0;57.7;47.5;10.2;71.2;56.8;14.4;105.4;81.0;24.4
674;Noord-Drenthe (CR);1997;2855;17238;1.8;1.9;2576;1602.0;59.2;48.8;10.4;72.7;58.3;14.4;107.2;82.8;24.4
675;Noord-Drenthe (CR);1998;3197;18168;9.8;9.7;2882;1777.0;63.9;52.5;11.4;77.5;62.4;15.1;114.9;88.3;26.6
676;Noord-Drenthe (CR);1999;3350;18904;3.1;2.8;3002;1844.0;63.7;52.5;11.2;77.7;63.0;14.7;115.2;88.7;26.5
677;Noord-Drenthe (CR);2000;3570;19964;1.1;1.3;3205;1946.0;63.3;52.4;10.9;77.4;63.0;14.4;114.2;87.6;26.6
678;Noord-Drenthe (CR);2001;3876;21436;3.9;3.9;3462;2108.0;65.8;55.2;10.5;80.6;66.7;14.0;118.4;92.4;26.0
679;Noord-Drenthe (CR);2002;3997;21869;-0.5;-0.5;3576;2247.0;66.9;55.7;11.2;82.3;67.9;14.5;119.3;93.3;26.1
680;Noord-Drenthe (CR);2003;4159;22608;1.3;1.3;3720;2347.0;64.8;54.6;10.2;80.7;66.8;13.8;115.8;91.6;24.2
681;Noord-Drenthe (CR);2004;4226;22883;0.3;0.4;3773;2401.0;65.3;54.8;10.5;81.0;67.1;13.9;117.5;92.6;24.8
682;Noord-Drenthe (CR);2005;4461;24061;2.6;2.6;3980;2414.0;65.0;53.9;11.1;81.5;66.7;14.7;116.6;90.5;26.1
683;Noord-Drenthe (CR);2006;4656;25006;0.1;0.0;4147;2438.0;65.2;53.2;11.9;81.7;66.0;15.7;116.8;88.6;28.1
684;Noord-Drenthe (CR);2007;4945;26404;3.8;3.8;4412;2576.0;66.9;54.6;12.2;83.9;67.9;16.0;119.7;91.1;28.6
685;Noord-Drenthe (CR);2008;5178;27483;1.0;1.3;4627;2762.0;68.3;56.4;11.9;85.6;70.1;15.5;121.4;93.9;27.5
686;Noord-Drenthe (CR);2009;4941;26135;-3.0;-2.6;4437;2768.0;67.8;55.8;12.0;85.5;69.8;15.7;120.6;93.2;27.5
687;Noord-Drenthe (CR);2010;5022;26503;1.0;1.2;4512;2702.0;67.5;55.3;12.2;87.8;71.6;16.2;118.7;90.8;28.0
688;Noord-Drenthe (CR);2011;5060;26659;-0.2;0.1;4559;2756.0;67.3;54.8;12.5;85.3;69.0;16.3;115.7;87.8;27.9
689;Noord-Drenthe (CR);2012;5165;27223;-0.1;0.1;4669;2749.0;66.2;53.5;12.7;85.3;68.6;16.6;115.4;87.0;28.4
690;Noord-Drenthe (CR);2013;5170;27272;-1.3;-0.9;4663;2699.0;64.2;51.7;12.5;84.9;68.4;16.5;114.1;85.9;28.2
691;Noord-Drenthe (CR);2014;5247;27699;1.7;1.8;4726;2765.0;64.4;51.8;12.7;84.4;67.8;16.7;114.6;85.8;28.7
692;Noord-Drenthe (CR);2015;5274;27834;-0.2;-0.5;4745;2792.0;65.2;52.0;13.2;84.6;67.7;16.9;115.9;86.4;29.5
693;Noord-Drenthe (CR);2016;5325;27873;0.4;0.2;4772;2796.0;65.3;51.7;13.6;85.7;68.5;17.2;118.5;88.1;30.4
694;Noord-Drenthe (CR);2017;5485;28523;1.1;1.1;4916;2862.0;67.3;53.4;13.9;87.8;70.3;17.6;120.3;89.3;31.0
695;Noord-Drenthe (CR);2018;5690;29665;0.1;0.1;5092;2936.0;68.3;54.2;14.1;88.3;70.8;17.5;121.3;90.1;31.2
696;Noord-Drenthe (CR);2019;5928;30884;1.0;1.0;5286;3106.0;69.3;55.0;14.3;88.9;71.3;17.6;123.3;91.8;31.5
697;Noord-Drenthe (CR);2020;5893;30599;-1.6;-1.8;5250;3255.0;69.5;56.0;13.6;91.1;73.6;17.4;119.9;90.4;29.5
698;Noord-Drenthe (CR);2021;6440;33324;4.7;5.0;5729;3421.0;72.2;58.3;13.9;92.8;75.1;17.7;125.2;95.8;29.4
699;Noord-Drenthe (CR);2022;7035;36402;3.2;3.7;6310;;74.5;59.9;14.6;96.2;77.5;18.6;129.6;98.6;31.0
700;Zuidoost-Drenthe (CR);1995;2621;17256;;;2380;1195.0;49.9;40.2;9.6;60.9;47.5;13.4;91.6;68.8;22.8
701;Zuidoost-Drenthe (CR);1996;2749;18026;3.3;3.0;2483;1238.0;50.5;41.1;9.3;60.4;48.6;11.8;93.3;70.9;22.4
702;Zuidoost-Drenthe (CR);1997;2861;18674;0.7;0.8;2581;1287.0;52.6;43.0;9.5;63.1;51.0;12.1;96.0;73.6;22.4
703;Zuidoost-Drenthe (CR);1998;3126;18849;8.0;8.0;2818;1436.0;56.9;46.8;10.1;67.8;55.3;12.5;103.4;79.8;23.6
704;Zuidoost-Drenthe (CR);1999;3260;19574;4.2;3.9;2922;1568.0;59.0;49.1;10.0;70.9;58.3;12.5;107.9;84.0;24.0
705;Zuidoost-Drenthe (CR);2000;3522;20951;0.8;1.0;3162;1672.0;58.7;49.3;9.4;70.6;58.8;11.8;106.6;83.6;23.0
706;Zuidoost-Drenthe (CR);2001;3878;22833;4.0;4.1;3464;1767.0;59.4;50.1;9.3;72.2;60.4;11.7;107.5;84.9;22.6
707;Zuidoost-Drenthe (CR);2002;4035;23659;2.2;2.2;3610;1877.0;61.9;51.2;10.7;76.2;62.6;13.5;111.9;86.8;25.1
708;Zuidoost-Drenthe (CR);2003;4024;23561;-2.6;-2.6;3598;1845.0;58.8;48.4;10.4;73.1;59.5;13.6;106.8;82.2;24.6
709;Zuidoost-Drenthe (CR);2004;4109;24032;1.5;1.6;3669;1894.0;57.7;48.0;9.8;71.2;58.7;12.5;105.5;82.2;23.3
710;Zuidoost-Drenthe (CR);2005;4234;24756;-2.0;-2.0;3777;1898.0;58.7;48.2;10.5;73.0;59.6;13.4;106.7;82.0;24.7
711;Zuidoost-Drenthe (CR);2006;4720;27587;4.7;4.6;4203;1966.0;60.3;49.6;10.7;74.7;61.0;13.6;109.3;83.9;25.4
712;Zuidoost-Drenthe (CR);2007;5068;29593;5.2;5.3;4522;2119.0;61.8;50.7;11.1;76.6;62.7;14.0;112.1;85.9;26.2
713;Zuidoost-Drenthe (CR);2008;5452;31806;1.8;2.1;4872;2300.0;63.1;51.8;11.3;78.3;63.9;14.4;114.0;87.9;26.1
714;Zuidoost-Drenthe (CR);2009;4897;28540;-5.7;-5.3;4398;2209.0;59.2;48.4;10.8;73.9;60.1;13.8;106.5;81.7;24.9
715;Zuidoost-Drenthe (CR);2010;4829;28161;-1.5;-1.4;4339;2079.0;56.6;45.7;10.8;74.1;59.7;14.4;101.8;77.0;24.7
716;Zuidoost-Drenthe (CR);2011;4861;28440;-2.0;-1.7;4379;2125.0;56.3;45.4;10.9;74.0;59.6;14.3;102.4;77.6;24.8
717;Zuidoost-Drenthe (CR);2012;4911;28855;-2.1;-1.8;4440;2142.0;55.6;44.6;11.0;73.6;59.3;14.3;100.3;75.5;24.7
718;Zuidoost-Drenthe (CR);2013;4949;29175;0.3;0.7;4464;2119.0;54.4;43.4;11.0;72.7;58.6;14.1;99.4;75.0;24.5
719;Zuidoost-Drenthe (CR);2014;4739;28020;-2.1;-2.1;4268;2150.0;54.6;43.5;11.1;72.2;57.9;14.2;99.2;74.3;24.8
720;Zuidoost-Drenthe (CR);2015;4589;27222;-3.9;-4.1;4129;2143.0;55.0;43.7;11.3;72.3;57.9;14.4;99.4;73.9;25.4
721;Zuidoost-Drenthe (CR);2016;4604;27367;0.0;-0.2;4126;2175.0;55.1;43.6;11.5;70.5;56.2;14.3;99.1;73.3;25.8
722;Zuidoost-Drenthe (CR);2017;4800;28574;2.4;2.4;4302;2237.0;56.7;45.1;11.6;72.0;57.7;14.4;100.7;74.8;26.0
723;Zuidoost-Drenthe (CR);2018;5129;30547;3.6;3.6;4590;2351.0;57.2;45.5;11.7;74.0;59.3;14.7;103.2;77.2;26.0
724;Zuidoost-Drenthe (CR);2019;5067;30172;-3.5;-3.4;4518;2380.0;57.6;45.8;11.9;74.6;59.9;14.7;104.0;77.8;26.2
725;Zuidoost-Drenthe (CR);2020;4906;29216;-4.3;-4.4;4371;2463.0;56.8;45.5;11.3;73.1;58.4;14.7;99.5;74.7;24.8
726;Zuidoost-Drenthe (CR);2021;5463;32422;4.7;5.1;4860;2500.0;57.7;46.1;11.7;74.4;59.5;14.9;101.9;77.2;24.7
727;Zuidoost-Drenthe (CR);2022;6054;35930;1.7;2.2;5430;;59.7;47.4;12.2;77.2;61.5;15.7;105.6;79.6;26.0
728;Zuidwest-Drenthe (CR);1995;2257;15994;;;2050;1200.0;53.7;42.5;11.2;66.2;51.0;15.2;98.5;72.1;26.3
729;Zuidwest-Drenthe (CR);1996;2356;16540;3.3;2.9;2128;1257.0;55.4;44.2;11.3;68.2;53.1;15.1;102.2;75.4;26.8
730;Zuidwest-Drenthe (CR);1997;2526;17548;4.5;4.6;2279;1347.0;56.8;45.1;11.7;69.8;54.1;15.7;103.9;76.5;27.4
