ID;CPI;Periods;CPI_1;DerivedCPI_2;MonthOnMonthChangeCPI_3;MonthOnMonthChangeDerivedCPI_4;YearOnYearChangeCPI_5;YearOnYearChangeDerivedCPI_6;WeightingCoefficient_7
0;0;1996 January;79.14;81.45;;;;;100000
1;0;1996 February;79.45;81.77;0.4;0.4;;;100000
2;0;1996 March ;80.18;82.53;0.9;0.9;;;100000
3;0;1996 April;80.42;82.78;0.3;0.3;;;100000
4;0;1996 May;80.23;82.58;-0.2;-0.2;;;100000
5;0;1996 June;79.89;82.23;-0.4;-0.4;;;100000
6;0;1996 July;80.11;82.46;0.3;0.3;;;100000
7;0;1996 August;80.01;82.36;-0.1;-0.1;;;100000
8;0;1996 September;80.74;83.13;0.9;0.9;;;100000
9;0;1996 October;80.93;83.32;0.2;0.2;;;100000
10;0;1996 November;80.84;83.23;-0.1;-0.1;;;100000
11;0;1996 December;80.76;83.14;-0.1;-0.1;;;100000
12;0;1996;80.22;82.58;;;;;100000
13;0;1997 January;80.88;83.05;0.1;-0.1;2.2;2.0;100000
14;0;1997 February;81.04;83.21;0.2;0.2;2.0;1.8;100000
15;0;1997 March ;81.65;83.83;0.8;0.7;1.8;1.6;100000
16;0;1997 April;81.73;83.9;0.1;0.1;1.6;1.4;100000
17;0;1997 May;81.91;84.09;0.2;0.2;2.1;1.8;100000
18;0;1997 June;81.51;83.68;-0.5;-0.5;2.0;1.8;100000
19;0;1997 July;81.8;84.0;0.4;0.4;2.1;1.9;100000
20;0;1997 August;82.02;84.23;0.3;0.3;2.5;2.3;100000
21;0;1997 September;82.76;85.01;0.9;0.9;2.5;2.3;100000
22;0;1997 October;82.84;85.1;0.1;0.1;2.4;2.1;100000
23;0;1997 November;82.88;85.13;0.0;0.0;2.5;2.3;100000
24;0;1997 December;82.63;84.87;-0.3;-0.3;2.3;2.1;100000
25;0;1997;81.97;84.18;;;2.2;1.9;100000
26;0;1998 January;82.36;84.39;-0.3;-0.6;1.8;1.6;100000
27;0;1998 February;82.82;84.85;0.6;0.5;2.2;2.0;100000
28;0;1998 March ;83.51;85.57;0.8;0.8;2.3;2.1;100000
29;0;1998 April;83.71;85.79;0.2;0.3;2.4;2.3;100000
30;0;1998 May;83.63;85.7;-0.1;-0.1;2.1;1.9;100000
31;0;1998 June;83.28;85.34;-0.4;-0.4;2.2;2.0;100000
32;0;1998 July;83.46;85.52;0.2;0.2;2.0;1.8;100000
33;0;1998 August;83.46;85.52;0.0;0.0;1.8;1.5;100000
34;0;1998 September;84.16;86.26;0.8;0.9;1.7;1.5;100000
35;0;1998 October;84.35;86.46;0.2;0.2;1.8;1.6;100000
36;0;1998 November;84.34;86.43;0.0;0.0;1.8;1.5;100000
37;0;1998 December;84.1;86.18;-0.3;-0.3;1.8;1.5;100000
38;0;1998;83.6;85.67;;;2.0;1.8;100000
39;0;1999 January;84.16;85.82;0.1;-0.4;2.2;1.7;100000
40;0;1999 February;84.58;86.25;0.5;0.5;2.1;1.6;100000
41;0;1999 March ;85.31;87.01;0.9;0.9;2.2;1.7;100000
42;0;1999 April;85.49;87.19;0.2;0.2;2.1;1.6;100000
43;0;1999 May;85.52;87.22;0.0;0.0;2.3;1.8;100000
44;0;1999 June;85.19;86.88;-0.4;-0.4;2.3;1.8;100000
45;0;1999 July;85.13;86.83;-0.1;-0.1;2.0;1.5;100000
46;0;1999 August;85.61;87.32;0.6;0.6;2.6;2.1;100000
47;0;1999 September;86.01;87.72;0.5;0.5;2.2;1.7;100000
48;0;1999 October;86.08;87.79;0.1;0.1;2.1;1.5;100000
49;0;1999 November;86.19;87.91;0.1;0.1;2.2;1.7;100000
50;0;1999 December;85.91;87.61;-0.3;-0.3;2.2;1.7;100000
51;0;1999;85.43;87.13;;;2.2;1.7;100000
52;0;2000 January;85.77;87.16;-0.2;-0.5;1.9;1.6;100000
53;0;2000 February;86.24;87.64;0.5;0.6;2.0;1.6;100000
54;0;2000 March;86.92;88.34;0.8;0.8;1.9;1.5;100000
55;0;2000 April;87.07;88.48;0.2;0.2;1.8;1.5;100000
56;0;2000 May;87.33;88.73;0.3;0.3;2.1;1.7;100000
57;0;2000 June;87.27;88.66;-0.1;-0.1;2.4;2.0;100000
58;0;2000 July;87.11;88.5;-0.2;-0.2;2.3;1.9;100000
59;0;2000 August;87.46;88.85;0.4;0.4;2.2;1.8;100000
60;0;2000 September;88.43;89.83;1.1;1.1;2.8;2.4;100000
61;0;2000 October;88.59;89.99;0.2;0.2;2.9;2.5;100000
62;0;2000 November;88.6;90.0;0.0;0.0;2.8;2.4;100000
63;0;2000 December;88.14;89.54;-0.5;-0.5;2.6;2.2;100000
64;0;2000;87.41;88.81;;;2.3;1.9;100000
65;0;2001 January;88.96;89.49;0.9;-0.1;3.7;2.7;100000
66;0;2001 February;89.7;90.19;0.8;0.8;4.0;2.9;100000
67;0;2001 March;90.47;90.99;0.9;0.9;4.1;3.0;100000
68;0;2001 April;90.97;91.49;0.6;0.5;4.5;3.4;100000
69;0;2001 May;91.27;91.78;0.3;0.3;4.5;3.4;100000
70;0;2001 June;90.94;91.45;-0.4;-0.4;4.2;3.1;100000
71;0;2001 July;90.88;91.42;-0.1;0.0;4.3;3.3;100000
72;0;2001 August;91.19;91.73;0.3;0.3;4.3;3.2;100000
73;0;2001 September;92.23;92.76;1.1;1.1;4.3;3.3;100000
74;0;2001 October;92.14;92.67;-0.1;-0.1;4.0;3.0;100000
75;0;2001 November;92.04;92.57;-0.1;-0.1;3.9;2.9;100000
76;0;2001 December;91.8;92.34;-0.3;-0.2;4.2;3.1;100000
77;0;2001;91.05;91.57;;;4.2;3.1;100000
78;0;2002 January;92.54;93.02;0.8;0.7;4.0;3.9;100000
79;0;2002 February;93.01;93.49;0.5;0.5;3.7;3.7;100000
80;0;2002 March;93.75;94.24;0.8;0.8;3.6;3.6;100000
81;0;2002 April;94.18;94.66;0.5;0.4;3.5;3.5;100000
82;0;2002 May;94.21;94.69;0.0;0.0;3.2;3.2;100000
83;0;2002 June;93.91;94.37;-0.3;-0.3;3.3;3.2;100000
84;0;2002 July;93.87;94.33;0.0;0.0;3.3;3.2;100000
85;0;2002 August;94.14;94.6;0.3;0.3;3.2;3.1;100000
86;0;2002 September;95.1;95.56;1.0;1.0;3.1;3.0;100000
87;0;2002 October;94.87;95.38;-0.2;-0.2;3.0;2.9;100000
88;0;2002 November;94.6;95.12;-0.3;-0.3;2.8;2.8;100000
89;0;2002 December;94.32;94.83;-0.3;-0.3;2.7;2.7;100000
90;0;2002;94.04;94.52;;;3.3;3.2;100000
91;0;2003 January;94.72;94.92;0.4;0.1;2.4;2.0;100000
92;0;2003 February;95.28;95.48;0.6;0.6;2.4;2.1;100000
93;0;2003 March;96.11;96.32;0.9;0.9;2.5;2.2;100000
94;0;2003 April;96.19;96.41;0.1;0.1;2.1;1.8;100000
95;0;2003 May;96.13;96.35;-0.1;-0.1;2.0;1.8;100000
96;0;2003 June;95.72;95.93;-0.4;-0.4;1.9;1.7;100000
97;0;2003 July;95.86;96.18;0.1;0.3;2.1;2.0;100000
98;0;2003 August;96.14;96.46;0.3;0.3;2.1;2.0;100000
99;0;2003 September;97.02;97.34;0.9;0.9;2.0;1.9;100000
100;0;2003 October;96.75;97.07;-0.3;-0.3;2.0;1.8;100000
101;0;2003 November;96.5;96.82;-0.3;-0.3;2.0;1.8;100000
102;0;2003 December;95.92;96.24;-0.6;-0.6;1.7;1.5;100000
103;0;2003;96.03;96.29;;;2.1;1.9;100000
104;0;2004 January;96.01;96.1;0.1;-0.1;1.4;1.2;100000
105;0;2004 February;96.39;96.49;0.4;0.4;1.2;1.1;100000
106;0;2004 March;97.16;97.15;0.8;0.7;1.1;0.9;100000
107;0;2004 April;97.46;97.33;0.3;0.2;1.3;1.0;100000
108;0;2004 May;97.6;97.48;0.1;0.2;1.5;1.2;100000
109;0;2004 June;97.02;96.9;-0.6;-0.6;1.4;1.0;100000
110;0;2004 July;96.95;96.77;-0.1;-0.1;1.1;0.6;100000
111;0;2004 August;97.23;97.06;0.3;0.3;1.1;0.6;100000
112;0;2004 September;98.0;97.83;0.8;0.8;1.0;0.5;100000
113;0;2004 October;98.04;97.87;0.0;0.0;1.3;0.8;100000
114;0;2004 November;97.76;97.59;-0.3;-0.3;1.3;0.8;100000
115;0;2004 December;96.99;96.82;-0.8;-0.8;1.1;0.6;100000
116;0;2004;97.22;97.12;;;1.2;0.9;100000
117;0;2005 January;97.44;97.03;0.5;0.2;1.5;1.0;100000
118;0;2005 February;98.0;97.6;0.6;0.6;1.7;1.2;100000
119;0;2005 March;98.84;98.45;0.9;0.9;1.7;1.3;100000
120;0;2005 April;98.98;98.59;0.1;0.1;1.6;1.3;100000
121;0;2005 May;98.92;98.53;-0.1;-0.1;1.4;1.1;100000
122;0;2005 June;98.63;98.24;-0.3;-0.3;1.7;1.4;100000
123;0;2005 July;98.52;98.13;-0.1;-0.1;1.6;1.4;100000
124;0;2005 August;98.97;98.58;0.5;0.5;1.8;1.6;100000
125;0;2005 September;99.74;99.35;0.8;0.8;1.8;1.6;100000
126;0;2005 October;99.68;99.3;-0.1;-0.1;1.7;1.5;100000
127;0;2005 November;99.45;99.07;-0.2;-0.2;1.7;1.5;100000
128;0;2005 December;98.97;98.58;-0.5;-0.5;2.0;1.8;100000
129;0;2005;98.85;98.45;;;1.7;1.4;100000
130;0;2006 January;98.68;98.71;-0.3;0.1;1.3;1.7;100000
131;0;2006 February;99.06;99.09;0.4;0.4;1.1;1.5;100000
132;0;2006 March;99.84;99.87;0.8;0.8;1.0;1.4;100000
133;0;2006 April;100.3;100.32;0.5;0.5;1.3;1.8;100000
134;0;2006 May;100.38;100.39;0.1;0.1;1.5;1.9;100000
135;0;2006 June;100.02;100.02;-0.4;-0.4;1.4;1.8;100000
136;0;2006 July;99.83;99.85;-0.2;-0.2;1.3;1.8;100000
137;0;2006 August;100.36;100.33;0.5;0.5;1.4;1.8;100000
138;0;2006 September;100.74;100.72;0.4;0.4;1.0;1.4;100000
139;0;2006 October;100.49;100.47;-0.2;-0.2;0.8;1.2;100000
140;0;2006 November;100.33;100.3;-0.2;-0.2;0.9;1.2;100000
141;0;2006 December;99.96;99.94;-0.4;-0.4;1.0;1.4;100000
142;0;2006;100.0;100.0;;;1.2;1.6;100000
143;0;2007 January;100.08;99.94;0.1;0.0;1.4;1.2;100000
144;0;2007 February;100.54;100.41;0.5;0.5;1.5;1.3;100000
145;0;2007 March;101.63;101.49;1.1;1.1;1.8;1.6;100000
146;0;2007 April;102.12;101.96;0.5;0.5;1.8;1.6;100000
147;0;2007 May;102.19;102.04;0.1;0.1;1.8;1.6;100000
148;0;2007 June;101.77;101.62;-0.4;-0.4;1.7;1.6;100000
149;0;2007 July;101.29;101.14;-0.5;-0.5;1.5;1.3;100000
150;0;2007 August;101.47;101.32;0.2;0.2;1.1;1.0;100000
151;0;2007 September;102.07;101.92;0.6;0.6;1.3;1.2;100000
152;0;2007 October;102.11;101.96;0.0;0.0;1.6;1.5;100000
153;0;2007 November;102.26;102.11;0.1;0.1;1.9;1.8;100000
154;0;2007 December;101.83;101.68;-0.4;-0.4;1.9;1.7;100000
155;0;2007;101.61;101.47;;;1.6;1.5;100000
156;0;2008 January;102.11;101.85;0.3;0.2;2.0;1.9;100000
157;0;2008 February;102.8;102.51;0.7;0.6;2.2;2.1;100000
158;0;2008 March;103.82;103.51;1.0;1.0;2.2;2.0;100000
159;0;2008 April;104.2;103.86;0.4;0.3;2.0;1.9;100000
160;0;2008 May;104.57;104.23;0.4;0.4;2.3;2.1;100000
161;0;2008 June;104.38;104.03;-0.2;-0.2;2.6;2.4;100000
162;0;2008 July;104.54;104.13;0.2;0.1;3.2;3.0;100000
163;0;2008 August;104.74;104.34;0.2;0.2;3.2;3.0;100000
164;0;2008 September;105.19;104.79;0.4;0.4;3.1;2.8;100000
165;0;2008 October;104.95;104.54;-0.2;-0.2;2.8;2.5;100000
166;0;2008 November;104.57;103.99;-0.4;-0.5;2.3;1.8;100000
167;0;2008 December;103.81;103.2;-0.7;-0.8;1.9;1.5;100000
168;0;2008;104.14;103.75;;;2.5;2.2;100000
169;0;2009 January;104.08;103.32;0.3;0.1;1.9;1.4;100000
170;0;2009 February;104.81;104.05;0.7;0.7;2.0;1.5;100000
171;0;2009 March;105.86;105.09;1.0;1.0;2.0;1.5;100000
172;0;2009 April;106.1;105.32;0.2;0.2;1.8;1.4;100000
173;0;2009 May;106.24;105.47;0.1;0.1;1.6;1.2;100000
174;0;2009 June;105.87;105.13;-0.3;-0.3;1.4;1.1;100000
175;0;2009 July;104.74;104.02;-1.1;-1.1;0.2;-0.1;100000
176;0;2009 August;105.03;104.3;0.3;0.3;0.3;0.0;100000
177;0;2009 September;105.59;104.86;0.5;0.5;0.4;0.1;100000
178;0;2009 October;105.69;104.96;0.1;0.1;0.7;0.4;100000
179;0;2009 November;105.58;104.85;-0.1;-0.1;1.0;0.8;100000
180;0;2009 December;104.96;104.25;-0.6;-0.6;1.1;1.0;100000
181;0;2009;105.38;104.64;;;1.2;0.9;100000
182;0;2010 January;104.93;104.01;0.0;-0.2;0.8;0.7;100000
183;0;2010 February;105.68;104.74;0.7;0.7;0.8;0.7;100000
184;0;2010 March;106.93;105.98;1.2;1.2;1.0;0.8;100000
185;0;2010 April;107.29;106.32;0.3;0.3;1.1;0.9;100000
186;0;2010 May;107.25;106.26;0.0;-0.1;1.0;0.7;100000
187;0;2010 June;106.74;105.76;-0.5;-0.5;0.8;0.6;100000
188;0;2010 July;106.44;105.46;-0.3;-0.3;1.6;1.4;100000
189;0;2010 August;106.6;105.63;0.2;0.2;1.5;1.3;100000
190;0;2010 September;107.26;106.28;0.6;0.6;1.6;1.4;100000
191;0;2010 October;107.35;106.41;0.1;0.1;1.6;1.4;100000
192;0;2010 November;107.22;106.28;-0.1;-0.1;1.6;1.4;100000
193;0;2010 December;106.99;106.05;-0.2;-0.2;1.9;1.7;100000
194;0;2010;106.72;105.76;;;1.3;1.1;100000
195;0;2011 January before recalculation;107.0;105.99;0.0;-0.1;2.0;1.9;100000
196;0;2011 February before recalculation;107.74;106.72;0.7;0.7;1.9;1.9;100000
197;0;2011 March before recalculation;109.02;107.95;1.2;1.2;2.0;1.9;100000
198;0;2011 April before recalculation;109.54;108.43;0.5;0.4;2.1;2.0;100000
199;0;2011 May before recalculation;109.71;108.55;0.2;0.1;2.3;2.2;100000
200;0;2011 June before recalculation;109.18;108.02;-0.5;-0.5;2.3;2.1;100000
201;0;2011 July before recalculation;109.23;108.01;0.0;0.0;2.6;2.4;100000
202;0;2011 August before recalculation;109.38;108.15;0.1;0.1;2.6;2.4;100000
203;0;2011 September before recalculation;110.17;108.91;0.7;0.7;2.7;2.5;100000
204;0;2011 October before recalculation;110.15;108.89;0.0;0.0;2.6;2.3;100000
205;0;2011 November before recalculation;110.01;108.76;-0.1;-0.1;2.6;2.3;100000
206;0;2011 December before recalculation;109.54;108.3;-0.4;-0.4;2.4;2.1;100000
207;0;2011 January after recalculation;106.87;105.87;;;;;100000
208;0;2011 February after recalculation;107.68;106.66;;;;;100000
209;0;2011 March after recalculation;108.9;107.83;;;;;100000
210;0;2011 April after recalculation;109.48;108.37;;;;;100000
211;0;2011 May after recalculation;109.57;108.41;;;;;100000
212;0;2011 June after recalculation;109.03;107.87;;;;;100000
213;0;2011 July after recalculation;109.58;108.36;;;;;100000
214;0;2011 August after recalculation;109.76;108.52;;;;;100000
215;0;2011 September after recalculation;110.15;108.9;;;;;100000
216;0;2011 October after recalculation;110.2;108.94;;;;;100000
217;0;2011 November after recalculation;109.86;108.61;;;;;100000
218;0;2011 December after recalculation;109.58;108.33;;;;;100000
219;0;2011;109.22;108.06;;;2.3;2.2;100000
220;0;2012 January;109.52;108.16;-0.1;-0.2;2.5;2.2;100000
221;0;2012 February;110.35;108.98;0.8;0.8;2.5;2.2;100000
222;0;2012 March;111.61;110.22;1.1;1.1;2.5;2.2;100000
223;0;2012 April;112.06;110.67;0.4;0.4;2.4;2.1;100000
224;0;2012 May;111.9;110.51;-0.1;-0.1;2.1;1.9;100000
225;0;2012 June;111.36;109.98;-0.5;-0.5;2.1;2.0;100000
226;0;2012 July;112.09;110.64;0.7;0.6;2.3;2.1;100000
227;0;2012 August;112.24;110.78;0.1;0.1;2.3;2.1;100000
228;0;2012 September;112.7;111.23;0.4;0.4;2.3;2.1;100000
229;0;2012 October;113.36;111.1;0.6;-0.1;2.9;2.0;100000
230;0;2012 November;112.9;110.64;-0.4;-0.4;2.8;1.9;100000
231;0;2012 December;112.74;110.5;-0.1;-0.1;2.9;2.0;100000
232;0;2012;111.9;110.28;;;2.5;2.1;100000
233;0;2013 January;112.77;109.88;0.0;-0.6;3.0;1.6;100000
234;0;2013 February;113.66;110.71;0.8;0.8;3.0;1.6;100000
235;0;2013 March;114.87;111.88;1.1;1.1;2.9;1.5;100000
236;0;2013 April;114.97;111.95;0.1;0.1;2.6;1.2;100000
237;0;2013 May;115.0;111.98;0.0;0.0;2.8;1.3;100000
238;0;2013 June;114.57;111.56;-0.4;-0.4;2.9;1.4;100000
239;0;2013 July;115.54;112.5;0.8;0.8;3.1;1.7;100000
240;0;2013 August;115.39;112.36;-0.1;-0.1;2.8;1.4;100000
241;0;2013 September;115.46;112.43;0.1;0.1;2.4;1.1;100000
242;0;2013 October;115.13;112.1;-0.3;-0.3;1.6;0.9;100000
243;0;2013 November;114.56;111.56;-0.5;-0.5;1.5;0.8;100000
244;0;2013 December;114.62;111.62;0.1;0.1;1.7;1.0;100000
245;0;2013;114.71;111.71;;;2.5;1.3;100000
246;0;2014 January;114.37;110.97;-0.2;-0.6;1.4;1.0;100000
247;0;2014 February;114.86;111.44;0.4;0.4;1.1;0.7;100000
248;0;2014 March;115.82;112.38;0.8;0.8;0.8;0.4;100000
249;0;2014 April;116.35;112.9;0.5;0.5;1.2;0.8;100000
250;0;2014 May;115.95;112.51;-0.3;-0.3;0.8;0.5;100000
251;0;2014 June;115.64;112.24;-0.3;-0.2;0.9;0.6;100000
252;0;2014 July;116.58;113.16;0.8;0.8;0.9;0.6;100000
253;0;2014 August;116.5;113.09;-0.1;-0.1;1.0;0.6;100000
254;0;2014 September;116.48;113.07;0.0;0.0;0.9;0.6;100000
255;0;2014 October;116.34;112.94;-0.1;-0.1;1.1;0.7;100000
256;0;2014 November;115.65;112.27;-0.6;-0.6;1.0;0.6;100000
257;0;2014 December;115.42;112.04;-0.2;-0.2;0.7;0.4;100000
258;0;2014;115.83;112.42;;;1.0;0.6;100000
259;0;2015 January;114.42;110.85;-0.9;-1.1;0.0;-0.1;100000
260;0;2015 February;115.04;111.46;0.5;0.6;0.2;0.0;100000
261;0;2015 March;116.26;112.63;1.1;1.0;0.4;0.2;100000
262;0;2015 April;117.01;113.35;0.6;0.6;0.6;0.4;100000
263;0;2015 May;117.26;113.6;0.2;0.2;1.1;1.0;100000
264;0;2015 June;116.81;113.16;-0.4;-0.4;1.0;0.8;100000
265;0;2015 July;117.77;114.08;0.8;0.8;1.0;0.8;100000
266;0;2015 August;117.4;113.72;-0.3;-0.3;0.8;0.6;100000
267;0;2015 September;117.18;113.51;-0.2;-0.2;0.6;0.4;100000
268;0;2015 October;117.07;113.4;-0.1;-0.1;0.6;0.4;100000
269;0;2015 November;116.42;112.77;-0.6;-0.6;0.7;0.4;100000
270;0;2015 December;116.28;112.64;-0.1;-0.1;0.7;0.5;100000
271;0;2015;116.58;112.93;;;0.6;0.5;100000
272;10000;1996 January;87.79;87.55;;;;;13386
273;10000;1996 February;88.08;87.84;0.3;0.3;;;13386
274;10000;1996 March ;89.67;89.43;1.8;1.8;;;13386
275;10000;1996 April;89.53;89.28;-0.2;-0.2;;;13386
276;10000;1996 May;88.2;87.96;-1.5;-1.5;;;13386
277;10000;1996 June;87.57;87.33;-0.7;-0.7;;;13386
278;10000;1996 July;87.47;87.23;-0.1;-0.1;;;13386
279;10000;1996 August;86.0;85.77;-1.7;-1.7;;;13386
280;10000;1996 September;86.38;86.14;0.4;0.4;;;13386
281;10000;1996 October;86.72;86.48;0.4;0.4;;;13386
282;10000;1996 November;86.72;86.49;0.0;0.0;;;13386
283;10000;1996 December;87.49;87.26;0.9;0.9;;;13386
284;10000;1996;87.64;87.4;;;;;13386
285;10000;1997 January;89.53;89.28;2.3;2.3;2.0;2.0;13386
286;10000;1997 February;88.58;88.34;-1.1;-1.1;0.6;0.6;13386
287;10000;1997 March ;88.01;87.78;-0.6;-0.6;-1.9;-1.8;13386
288;10000;1997 April;88.06;87.82;0.1;0.0;-1.6;-1.6;13386
289;10000;1997 May;89.1;88.86;1.2;1.2;1.0;1.0;13386
290;10000;1997 June;89.08;88.84;0.0;0.0;1.7;1.7;13386
291;10000;1997 July;89.05;88.81;0.0;0.0;1.8;1.8;13386
292;10000;1997 August;88.85;88.61;-0.2;-0.2;3.3;3.3;13386
293;10000;1997 September;89.12;88.88;0.3;0.3;3.2;3.2;13386
294;10000;1997 October;89.2;88.96;0.1;0.1;2.9;2.9;13386
295;10000;1997 November;90.16;89.91;1.1;1.1;4.0;4.0;13386
296;10000;1997 December;89.71;89.47;-0.5;-0.5;2.5;2.5;13386
297;10000;1997;89.04;88.8;;;1.6;1.6;13386
298;10000;1998 January;90.14;89.89;0.5;0.5;0.7;0.7;13386
299;10000;1998 February;90.22;89.97;0.1;0.1;1.9;1.8;13386
300;10000;1998 March ;90.85;90.61;0.7;0.7;3.2;3.2;13386
301;10000;1998 April;91.41;91.16;0.6;0.6;3.8;3.8;13386
302;10000;1998 May;91.51;91.26;0.1;0.1;2.7;2.7;13386
303;10000;1998 June;90.92;90.67;-0.6;-0.6;2.1;2.1;13386
304;10000;1998 July;91.28;91.04;0.4;0.4;2.5;2.5;13386
305;10000;1998 August;90.58;90.33;-0.8;-0.8;1.9;1.9;13386
306;10000;1998 September;90.77;90.52;0.2;0.2;1.9;1.8;13386
307;10000;1998 October;90.69;90.44;-0.1;-0.1;1.7;1.7;13386
308;10000;1998 November;91.38;91.13;0.8;0.8;1.4;1.4;13386
309;10000;1998 December;92.11;91.86;0.8;0.8;2.7;2.7;13386
310;10000;1998;90.99;90.74;;;2.2;2.2;13386
311;10000;1999 January;92.67;92.42;0.6;0.6;2.8;2.8;13386
312;10000;1999 February;92.94;92.69;0.3;0.3;3.0;3.0;13386
313;10000;1999 March ;93.45;93.2;0.5;0.6;2.9;2.9;13386
314;10000;1999 April;92.98;92.72;-0.5;-0.5;1.7;1.7;13386
315;10000;1999 May;93.0;92.75;0.0;0.0;1.6;1.6;13386
316;10000;1999 June;92.31;92.06;-0.7;-0.7;1.5;1.5;13386
317;10000;1999 July;91.13;90.88;-1.3;-1.3;-0.2;-0.2;13386
318;10000;1999 August;91.32;91.08;0.2;0.2;0.8;0.8;13386
319;10000;1999 September;91.23;90.98;-0.1;-0.1;0.5;0.5;13386
320;10000;1999 October;91.23;90.98;0.0;0.0;0.6;0.6;13386
321;10000;1999 November;91.8;91.55;0.6;0.6;0.5;0.5;13386
322;10000;1999 December;91.87;91.62;0.1;0.1;-0.3;-0.3;13386
323;10000;1999;92.16;91.91;;;1.3;1.3;13386
324;10000;2000 January;92.16;91.91;0.3;0.3;-0.6;-0.6;11082
325;10000;2000 February;91.52;91.27;-0.7;-0.7;-1.5;-1.5;11082
326;10000;2000 March;91.61;91.36;0.1;0.1;-2.0;-2.0;11082
327;10000;2000 April;91.72;91.47;0.1;0.1;-1.4;-1.3;11082
328;10000;2000 May;91.87;91.62;0.2;0.2;-1.2;-1.2;11082
329;10000;2000 June;92.12;91.87;0.3;0.3;-0.2;-0.2;11082
330;10000;2000 July;91.77;91.52;-0.4;-0.4;0.7;0.7;11082
331;10000;2000 August;92.05;91.8;0.3;0.3;0.8;0.8;11082
332;10000;2000 September;92.44;92.19;0.4;0.4;1.3;1.3;11082
333;10000;2000 October;92.96;92.71;0.6;0.6;1.9;1.9;11082
334;10000;2000 November;93.75;93.5;0.8;0.9;2.1;2.1;11082
335;10000;2000 December;94.26;94.0;0.5;0.5;2.6;2.6;11082
336;10000;2000;92.35;92.1;;;0.2;0.2;11082
337;10000;2001 January;95.38;95.12;1.2;1.2;3.5;3.5;11082
338;10000;2001 February;95.94;95.68;0.6;0.6;4.8;4.8;11082
339;10000;2001 March;97.71;97.44;1.8;1.8;6.7;6.7;11082
340;10000;2001 April;99.03;98.76;1.4;1.4;8.0;8.0;11082
341;10000;2001 May;99.52;99.25;0.5;0.5;8.3;8.3;11082
342;10000;2001 June;99.31;99.04;-0.2;-0.2;7.8;7.8;11082
343;10000;2001 July;99.46;99.19;0.2;0.2;8.4;8.4;11082
344;10000;2001 August;99.52;99.26;0.1;0.1;8.1;8.1;11082
345;10000;2001 September;100.15;99.88;0.6;0.6;8.3;8.3;11082
346;10000;2001 October;99.97;99.69;-0.2;-0.2;7.5;7.5;11082
347;10000;2001 November;99.63;99.36;-0.3;-0.3;6.3;6.3;11082
348;10000;2001 December;100.44;100.17;0.8;0.8;6.6;6.6;11082
349;10000;2001;98.84;98.57;;;7.0;7.0;11082
350;10000;2002 January;102.65;102.37;2.2;2.2;7.6;7.6;11082
351;10000;2002 February;102.77;102.49;0.1;0.1;7.1;7.1;11082
352;10000;2002 March;102.88;102.61;0.1;0.1;5.3;5.3;11082
353;10000;2002 April;102.3;102.29;-0.6;-0.3;3.3;3.6;11082
354;10000;2002 May;102.33;102.32;0.0;0.0;2.8;3.1;11082
355;10000;2002 June;101.91;101.9;-0.4;-0.4;2.6;2.9;11082
356;10000;2002 July;102.33;102.32;0.4;0.4;2.9;3.2;11082
357;10000;2002 August;101.72;101.71;-0.6;-0.6;2.2;2.5;11082
358;10000;2002 September;102.69;102.68;1.0;1.0;2.5;2.8;11082
359;10000;2002 October;101.29;101.28;-1.4;-1.4;1.3;1.6;11082
360;10000;2002 November;100.78;100.77;-0.5;-0.5;1.2;1.4;11082
361;10000;2002 December;101.24;101.23;0.5;0.5;0.8;1.1;11082
362;10000;2002;102.08;102.0;;;3.3;3.5;11082
363;10000;2003 January;101.79;101.78;0.5;0.5;-0.8;-0.6;11082
364;10000;2003 February;102.27;102.26;0.5;0.5;-0.5;-0.2;11082
365;10000;2003 March;103.22;103.21;0.9;0.9;0.3;0.6;11082
366;10000;2003 April;103.81;103.8;0.6;0.6;1.5;1.5;11082
367;10000;2003 May;103.68;103.66;-0.1;-0.1;1.3;1.3;11082
368;10000;2003 June;104.0;103.98;0.3;0.3;2.1;2.0;11082
369;10000;2003 July;103.74;103.72;-0.3;-0.3;1.4;1.4;11082
370;10000;2003 August;104.16;104.15;0.4;0.4;2.4;2.4;11082
371;10000;2003 September;104.91;104.9;0.7;0.7;2.2;2.2;11082
372;10000;2003 October;103.56;103.55;-1.3;-1.3;2.2;2.2;11082
373;10000;2003 November;102.11;102.1;-1.4;-1.4;1.3;1.3;11082
374;10000;2003 December;101.05;101.04;-1.0;-1.0;-0.2;-0.2;11082
375;10000;2003;103.19;103.18;;;1.1;1.2;11082
376;10000;2004 January;101.33;101.32;0.3;0.3;-0.5;-0.5;11082
377;10000;2004 February;101.05;101.05;-0.3;-0.3;-1.2;-1.2;11082
378;10000;2004 March;100.58;100.57;-0.5;-0.5;-2.6;-2.6;11082
379;10000;2004 April;100.35;100.34;-0.2;-0.2;-3.3;-3.3;11082
380;10000;2004 May;100.34;100.33;0.0;0.0;-3.2;-3.2;11082
381;10000;2004 June;100.1;100.1;-0.2;-0.2;-3.8;-3.7;11082
382;10000;2004 July;99.69;99.69;-0.4;-0.4;-3.9;-3.9;11082
383;10000;2004 August;98.81;98.81;-0.9;-0.9;-5.1;-5.1;11082
384;10000;2004 September;98.89;98.89;0.1;0.1;-5.7;-5.7;11082
