ID;Geslacht;Leeftijd;CaribischNederland;Perioden;BevolkingBronCBS_1;BevolkingBronCBSNedAntillen_2
865;1100;65 tot 70 jaar;Bonaire;2012;682.0;
866;1100;65 tot 70 jaar;Bonaire;2013;746.0;
867;1100;65 tot 70 jaar;Bonaire;2014;796.0;
868;1100;65 tot 70 jaar;Bonaire;2015;825.0;
869;1100;65 tot 70 jaar;Bonaire;2016;877.0;
870;1100;65 tot 70 jaar;Sint Eustatius;2002;;60.0
871;1100;65 tot 70 jaar;Sint Eustatius;2003;;59.0
872;1100;65 tot 70 jaar;Sint Eustatius;2004;;65.0
873;1100;65 tot 70 jaar;Sint Eustatius;2005;;60.0
874;1100;65 tot 70 jaar;Sint Eustatius;2006;;76.0
875;1100;65 tot 70 jaar;Sint Eustatius;2007;;76.0
876;1100;65 tot 70 jaar;Sint Eustatius;2008;;82.0
877;1100;65 tot 70 jaar;Sint Eustatius;2009;;85.0
878;1100;65 tot 70 jaar;Sint Eustatius;2010;111.0;86.0
879;1100;65 tot 70 jaar;Sint Eustatius;2011;109.0;
880;1100;65 tot 70 jaar;Sint Eustatius;2012;124.0;
881;1100;65 tot 70 jaar;Sint Eustatius;2013;128.0;
882;1100;65 tot 70 jaar;Sint Eustatius;2014;141.0;
883;1100;65 tot 70 jaar;Sint Eustatius;2015;160.0;
884;1100;65 tot 70 jaar;Sint Eustatius;2016;124.0;
885;1100;65 tot 70 jaar;Saba;2002;;60.0
886;1100;65 tot 70 jaar;Saba;2003;;53.0
887;1100;65 tot 70 jaar;Saba;2004;;45.0
888;1100;65 tot 70 jaar;Saba;2005;;44.0
889;1100;65 tot 70 jaar;Saba;2006;;43.0
890;1100;65 tot 70 jaar;Saba;2007;;45.0
891;1100;65 tot 70 jaar;Saba;2008;;43.0
892;1100;65 tot 70 jaar;Saba;2009;;47.0
893;1100;65 tot 70 jaar;Saba;2010;58.0;47.0
894;1100;65 tot 70 jaar;Saba;2011;75.0;
895;1100;65 tot 70 jaar;Saba;2012;87.0;
896;1100;65 tot 70 jaar;Saba;2013;88.0;
897;1100;65 tot 70 jaar;Saba;2014;87.0;
898;1100;65 tot 70 jaar;Saba;2015;81.0;
899;1100;65 tot 70 jaar;Saba;2016;87.0;
900;1100;70 tot 75 jaar;Caribisch Nederland;2002;;241.0
901;1100;70 tot 75 jaar;Caribisch Nederland;2003;;255.0
902;1100;70 tot 75 jaar;Caribisch Nederland;2004;;293.0
903;1100;70 tot 75 jaar;Caribisch Nederland;2005;;327.0
904;1100;70 tot 75 jaar;Caribisch Nederland;2006;;346.0
905;1100;70 tot 75 jaar;Caribisch Nederland;2007;;386.0
906;1100;70 tot 75 jaar;Caribisch Nederland;2008;;409.0
907;1100;70 tot 75 jaar;Caribisch Nederland;2009;;404.0
908;1100;70 tot 75 jaar;Caribisch Nederland;2010;527.0;443.0
909;1100;70 tot 75 jaar;Caribisch Nederland;2011;556.0;
910;1100;70 tot 75 jaar;Caribisch Nederland;2012;555.0;
911;1100;70 tot 75 jaar;Caribisch Nederland;2013;602.0;
912;1100;70 tot 75 jaar;Caribisch Nederland;2014;652.0;
913;1100;70 tot 75 jaar;Caribisch Nederland;2015;691.0;
914;1100;70 tot 75 jaar;Caribisch Nederland;2016;730.0;
915;1100;70 tot 75 jaar;Bonaire;2002;;191.0
916;1100;70 tot 75 jaar;Bonaire;2003;;196.0
917;1100;70 tot 75 jaar;Bonaire;2004;;219.0
918;1100;70 tot 75 jaar;Bonaire;2005;;237.0
919;1100;70 tot 75 jaar;Bonaire;2006;;256.0
920;1100;70 tot 75 jaar;Bonaire;2007;;281.0
921;1100;70 tot 75 jaar;Bonaire;2008;;300.0
922;1100;70 tot 75 jaar;Bonaire;2009;;303.0
923;1100;70 tot 75 jaar;Bonaire;2010;400.0;342.0
924;1100;70 tot 75 jaar;Bonaire;2011;414.0;
925;1100;70 tot 75 jaar;Bonaire;2012;421.0;
926;1100;70 tot 75 jaar;Bonaire;2013;459.0;
927;1100;70 tot 75 jaar;Bonaire;2014;492.0;
928;1100;70 tot 75 jaar;Bonaire;2015;534.0;
929;1100;70 tot 75 jaar;Bonaire;2016;571.0;
930;1100;70 tot 75 jaar;Sint Eustatius;2002;;28.0
931;1100;70 tot 75 jaar;Sint Eustatius;2003;;32.0
932;1100;70 tot 75 jaar;Sint Eustatius;2004;;38.0
933;1100;70 tot 75 jaar;Sint Eustatius;2005;;46.0
934;1100;70 tot 75 jaar;Sint Eustatius;2006;;46.0
935;1100;70 tot 75 jaar;Sint Eustatius;2007;;56.0
936;1100;70 tot 75 jaar;Sint Eustatius;2008;;60.0
937;1100;70 tot 75 jaar;Sint Eustatius;2009;;63.0
938;1100;70 tot 75 jaar;Sint Eustatius;2010;78.0;59.0
939;1100;70 tot 75 jaar;Sint Eustatius;2011;94.0;
940;1100;70 tot 75 jaar;Sint Eustatius;2012;94.0;
941;1100;70 tot 75 jaar;Sint Eustatius;2013;100.0;
942;1100;70 tot 75 jaar;Sint Eustatius;2014;110.0;
943;1100;70 tot 75 jaar;Sint Eustatius;2015;97.0;
944;1100;70 tot 75 jaar;Sint Eustatius;2016;85.0;
945;1100;70 tot 75 jaar;Saba;2002;;22.0
946;1100;70 tot 75 jaar;Saba;2003;;27.0
947;1100;70 tot 75 jaar;Saba;2004;;36.0
948;1100;70 tot 75 jaar;Saba;2005;;44.0
949;1100;70 tot 75 jaar;Saba;2006;;44.0
950;1100;70 tot 75 jaar;Saba;2007;;49.0
951;1100;70 tot 75 jaar;Saba;2008;;49.0
952;1100;70 tot 75 jaar;Saba;2009;;38.0
953;1100;70 tot 75 jaar;Saba;2010;49.0;42.0
954;1100;70 tot 75 jaar;Saba;2011;48.0;
955;1100;70 tot 75 jaar;Saba;2012;40.0;
956;1100;70 tot 75 jaar;Saba;2013;43.0;
957;1100;70 tot 75 jaar;Saba;2014;50.0;
958;1100;70 tot 75 jaar;Saba;2015;60.0;
959;1100;70 tot 75 jaar;Saba;2016;74.0;
960;1100;75 tot 80 jaar;Caribisch Nederland;2002;;216.0
961;1100;75 tot 80 jaar;Caribisch Nederland;2003;;199.0
962;1100;75 tot 80 jaar;Caribisch Nederland;2004;;185.0
963;1100;75 tot 80 jaar;Caribisch Nederland;2005;;180.0
964;1100;75 tot 80 jaar;Caribisch Nederland;2006;;193.0
965;1100;75 tot 80 jaar;Caribisch Nederland;2007;;195.0
966;1100;75 tot 80 jaar;Caribisch Nederland;2008;;213.0
967;1100;75 tot 80 jaar;Caribisch Nederland;2009;;260.0
968;1100;75 tot 80 jaar;Caribisch Nederland;2010;350.0;298.0
969;1100;75 tot 80 jaar;Caribisch Nederland;2011;369.0;
970;1100;75 tot 80 jaar;Caribisch Nederland;2012;404.0;
971;1100;75 tot 80 jaar;Caribisch Nederland;2013;429.0;
972;1100;75 tot 80 jaar;Caribisch Nederland;2014;433.0;
973;1100;75 tot 80 jaar;Caribisch Nederland;2015;464.0;
974;1100;75 tot 80 jaar;Caribisch Nederland;2016;487.0;
975;1100;75 tot 80 jaar;Bonaire;2002;;157.0
976;1100;75 tot 80 jaar;Bonaire;2003;;146.0
977;1100;75 tot 80 jaar;Bonaire;2004;;139.0
978;1100;75 tot 80 jaar;Bonaire;2005;;142.0
979;1100;75 tot 80 jaar;Bonaire;2006;;155.0
980;1100;75 tot 80 jaar;Bonaire;2007;;159.0
981;1100;75 tot 80 jaar;Bonaire;2008;;166.0
982;1100;75 tot 80 jaar;Bonaire;2009;;190.0
983;1100;75 tot 80 jaar;Bonaire;2010;262.0;215.0
984;1100;75 tot 80 jaar;Bonaire;2011;274.0;
985;1100;75 tot 80 jaar;Bonaire;2012;294.0;
986;1100;75 tot 80 jaar;Bonaire;2013;317.0;
987;1100;75 tot 80 jaar;Bonaire;2014;324.0;
988;1100;75 tot 80 jaar;Bonaire;2015;353.0;
989;1100;75 tot 80 jaar;Bonaire;2016;382.0;
990;1100;75 tot 80 jaar;Sint Eustatius;2002;;32.0
991;1100;75 tot 80 jaar;Sint Eustatius;2003;;29.0
992;1100;75 tot 80 jaar;Sint Eustatius;2004;;25.0
993;1100;75 tot 80 jaar;Sint Eustatius;2005;;23.0
994;1100;75 tot 80 jaar;Sint Eustatius;2006;;20.0
995;1100;75 tot 80 jaar;Sint Eustatius;2007;;20.0
996;1100;75 tot 80 jaar;Sint Eustatius;2008;;25.0
997;1100;75 tot 80 jaar;Sint Eustatius;2009;;37.0
998;1100;75 tot 80 jaar;Sint Eustatius;2010;50.0;43.0
999;1100;75 tot 80 jaar;Sint Eustatius;2011;57.0;
1000;1100;75 tot 80 jaar;Sint Eustatius;2012;66.0;
1001;1100;75 tot 80 jaar;Sint Eustatius;2013;69.0;
1002;1100;75 tot 80 jaar;Sint Eustatius;2014;70.0;
1003;1100;75 tot 80 jaar;Sint Eustatius;2015;71.0;
1004;1100;75 tot 80 jaar;Sint Eustatius;2016;65.0;
1005;1100;75 tot 80 jaar;Saba;2002;;27.0
1006;1100;75 tot 80 jaar;Saba;2003;;24.0
1007;1100;75 tot 80 jaar;Saba;2004;;21.0
1008;1100;75 tot 80 jaar;Saba;2005;;15.0
1009;1100;75 tot 80 jaar;Saba;2006;;18.0
1010;1100;75 tot 80 jaar;Saba;2007;;16.0
1011;1100;75 tot 80 jaar;Saba;2008;;22.0
1012;1100;75 tot 80 jaar;Saba;2009;;33.0
1013;1100;75 tot 80 jaar;Saba;2010;38.0;40.0
1014;1100;75 tot 80 jaar;Saba;2011;38.0;
1015;1100;75 tot 80 jaar;Saba;2012;44.0;
1016;1100;75 tot 80 jaar;Saba;2013;43.0;
1017;1100;75 tot 80 jaar;Saba;2014;39.0;
1018;1100;75 tot 80 jaar;Saba;2015;40.0;
1019;1100;75 tot 80 jaar;Saba;2016;40.0;
1020;1100;80 tot 85 jaar;Caribisch Nederland;2002;;135.0
1021;1100;80 tot 85 jaar;Caribisch Nederland;2003;;153.0
1022;1100;80 tot 85 jaar;Caribisch Nederland;2004;;158.0
1023;1100;80 tot 85 jaar;Caribisch Nederland;2005;;151.0
1024;1100;80 tot 85 jaar;Caribisch Nederland;2006;;155.0
1025;1100;80 tot 85 jaar;Caribisch Nederland;2007;;155.0
1026;1100;80 tot 85 jaar;Caribisch Nederland;2008;;142.0
1027;1100;80 tot 85 jaar;Caribisch Nederland;2009;;144.0
1028;1100;80 tot 85 jaar;Caribisch Nederland;2010;183.0;139.0
1029;1100;80 tot 85 jaar;Caribisch Nederland;2011;192.0;
1030;1100;80 tot 85 jaar;Caribisch Nederland;2012;194.0;
1031;1100;80 tot 85 jaar;Caribisch Nederland;2013;217.0;
1032;1100;80 tot 85 jaar;Caribisch Nederland;2014;243.0;
1033;1100;80 tot 85 jaar;Caribisch Nederland;2015;267.0;
1034;1100;80 tot 85 jaar;Caribisch Nederland;2016;262.0;
1035;1100;80 tot 85 jaar;Bonaire;2002;;89.0
1036;1100;80 tot 85 jaar;Bonaire;2003;;104.0
1037;1100;80 tot 85 jaar;Bonaire;2004;;108.0
1038;1100;80 tot 85 jaar;Bonaire;2005;;96.0
1039;1100;80 tot 85 jaar;Bonaire;2006;;104.0
1040;1100;80 tot 85 jaar;Bonaire;2007;;113.0
1041;1100;80 tot 85 jaar;Bonaire;2008;;104.0
1042;1100;80 tot 85 jaar;Bonaire;2009;;109.0
1043;1100;80 tot 85 jaar;Bonaire;2010;144.0;108.0
1044;1100;80 tot 85 jaar;Bonaire;2011;151.0;
1045;1100;80 tot 85 jaar;Bonaire;2012;151.0;
1046;1100;80 tot 85 jaar;Bonaire;2013;172.0;
1047;1100;80 tot 85 jaar;Bonaire;2014;187.0;
1048;1100;80 tot 85 jaar;Bonaire;2015;207.0;
1049;1100;80 tot 85 jaar;Bonaire;2016;206.0;
1050;1100;80 tot 85 jaar;Sint Eustatius;2002;;26.0
1051;1100;80 tot 85 jaar;Sint Eustatius;2003;;30.0
1052;1100;80 tot 85 jaar;Sint Eustatius;2004;;29.0
1053;1100;80 tot 85 jaar;Sint Eustatius;2005;;29.0
1054;1100;80 tot 85 jaar;Sint Eustatius;2006;;26.0
1055;1100;80 tot 85 jaar;Sint Eustatius;2007;;24.0
1056;1100;80 tot 85 jaar;Sint Eustatius;2008;;22.0
1057;1100;80 tot 85 jaar;Sint Eustatius;2009;;20.0
1058;1100;80 tot 85 jaar;Sint Eustatius;2010;28.0;21.0
1059;1100;80 tot 85 jaar;Sint Eustatius;2011;31.0;
1060;1100;80 tot 85 jaar;Sint Eustatius;2012;29.0;
1061;1100;80 tot 85 jaar;Sint Eustatius;2013;30.0;
1062;1100;80 tot 85 jaar;Sint Eustatius;2014;39.0;
1063;1100;80 tot 85 jaar;Sint Eustatius;2015;39.0;
1064;1100;80 tot 85 jaar;Sint Eustatius;2016;35.0;
1065;1100;80 tot 85 jaar;Saba;2002;;20.0
1066;1100;80 tot 85 jaar;Saba;2003;;19.0
1067;1100;80 tot 85 jaar;Saba;2004;;21.0
1068;1100;80 tot 85 jaar;Saba;2005;;26.0
1069;1100;80 tot 85 jaar;Saba;2006;;25.0
1070;1100;80 tot 85 jaar;Saba;2007;;18.0
1071;1100;80 tot 85 jaar;Saba;2008;;16.0
1072;1100;80 tot 85 jaar;Saba;2009;;15.0
1073;1100;80 tot 85 jaar;Saba;2010;11.0;10.0
1074;1100;80 tot 85 jaar;Saba;2011;10.0;
1075;1100;80 tot 85 jaar;Saba;2012;14.0;
1076;1100;80 tot 85 jaar;Saba;2013;15.0;
1077;1100;80 tot 85 jaar;Saba;2014;17.0;
1078;1100;80 tot 85 jaar;Saba;2015;21.0;
1079;1100;80 tot 85 jaar;Saba;2016;21.0;
1080;1100;85 jaar of ouder;Caribisch Nederland;2002;;144.0
1081;1100;85 jaar of ouder;Caribisch Nederland;2003;;138.0
1082;1100;85 jaar of ouder;Caribisch Nederland;2004;;133.0
1083;1100;85 jaar of ouder;Caribisch Nederland;2005;;133.0
1084;1100;85 jaar of ouder;Caribisch Nederland;2006;;134.0
1085;1100;85 jaar of ouder;Caribisch Nederland;2007;;135.0
1086;1100;85 jaar of ouder;Caribisch Nederland;2008;;156.0
1087;1100;85 jaar of ouder;Caribisch Nederland;2009;;168.0
1088;1100;85 jaar of ouder;Caribisch Nederland;2010;198.0;159.0
1089;1100;85 jaar of ouder;Caribisch Nederland;2011;183.0;
1090;1100;85 jaar of ouder;Caribisch Nederland;2012;181.0;
1091;1100;85 jaar of ouder;Caribisch Nederland;2013;185.0;
1092;1100;85 jaar of ouder;Caribisch Nederland;2014;201.0;
1093;1100;85 jaar of ouder;Caribisch Nederland;2015;204.0;
1094;1100;85 jaar of ouder;Caribisch Nederland;2016;195.0;
1095;1100;85 jaar of ouder;Bonaire;2002;;93.0
1096;1100;85 jaar of ouder;Bonaire;2003;;93.0
1097;1100;85 jaar of ouder;Bonaire;2004;;89.0
1098;1100;85 jaar of ouder;Bonaire;2005;;86.0
1099;1100;85 jaar of ouder;Bonaire;2006;;86.0
1100;1100;85 jaar of ouder;Bonaire;2007;;82.0
1101;1100;85 jaar of ouder;Bonaire;2008;;95.0
1102;1100;85 jaar of ouder;Bonaire;2009;;101.0
1103;1100;85 jaar of ouder;Bonaire;2010;146.0;98.0
1104;1100;85 jaar of ouder;Bonaire;2011;136.0;
1105;1100;85 jaar of ouder;Bonaire;2012;136.0;
1106;1100;85 jaar of ouder;Bonaire;2013;141.0;
1107;1100;85 jaar of ouder;Bonaire;2014;157.0;
1108;1100;85 jaar of ouder;Bonaire;2015;159.0;
1109;1100;85 jaar of ouder;Bonaire;2016;158.0;
1110;1100;85 jaar of ouder;Sint Eustatius;2002;;33.0
1111;1100;85 jaar of ouder;Sint Eustatius;2003;;26.0
1112;1100;85 jaar of ouder;Sint Eustatius;2004;;25.0
1113;1100;85 jaar of ouder;Sint Eustatius;2005;;28.0
1114;1100;85 jaar of ouder;Sint Eustatius;2006;;29.0
1115;1100;85 jaar of ouder;Sint Eustatius;2007;;29.0
1116;1100;85 jaar of ouder;Sint Eustatius;2008;;31.0
1117;1100;85 jaar of ouder;Sint Eustatius;2009;;35.0
1118;1100;85 jaar of ouder;Sint Eustatius;2010;29.0;37.0
1119;1100;85 jaar of ouder;Sint Eustatius;2011;27.0;
1120;1100;85 jaar of ouder;Sint Eustatius;2012;31.0;
1121;1100;85 jaar of ouder;Sint Eustatius;2013;32.0;
1122;1100;85 jaar of ouder;Sint Eustatius;2014;30.0;
1123;1100;85 jaar of ouder;Sint Eustatius;2015;35.0;
1124;1100;85 jaar of ouder;Sint Eustatius;2016;28.0;
1125;1100;85 jaar of ouder;Saba;2002;;18.0
1126;1100;85 jaar of ouder;Saba;2003;;19.0
1127;1100;85 jaar of ouder;Saba;2004;;19.0
1128;1100;85 jaar of ouder;Saba;2005;;19.0
1129;1100;85 jaar of ouder;Saba;2006;;19.0
1130;1100;85 jaar of ouder;Saba;2007;;24.0
1131;1100;85 jaar of ouder;Saba;2008;;30.0
1132;1100;85 jaar of ouder;Saba;2009;;32.0
1133;1100;85 jaar of ouder;Saba;2010;23.0;24.0
1134;1100;85 jaar of ouder;Saba;2011;20.0;
1135;1100;85 jaar of ouder;Saba;2012;14.0;
1136;1100;85 jaar of ouder;Saba;2013;12.0;
1137;1100;85 jaar of ouder;Saba;2014;14.0;
1138;1100;85 jaar of ouder;Saba;2015;10.0;
1139;1100;85 jaar of ouder;Saba;2016;9.0;
1140;3000;Totaal alle leeftijden;Caribisch Nederland;2002;;6769.0
1141;3000;Totaal alle leeftijden;Caribisch Nederland;2003;;6705.0
1142;3000;Totaal alle leeftijden;Caribisch Nederland;2004;;6770.0
1143;3000;Totaal alle leeftijden;Caribisch Nederland;2005;;7013.0
1144;3000;Totaal alle leeftijden;Caribisch Nederland;2006;;7381.0
1145;3000;Totaal alle leeftijden;Caribisch Nederland;2007;;7690.0
1146;3000;Totaal alle leeftijden;Caribisch Nederland;2008;;8047.0
1147;3000;Totaal alle leeftijden;Caribisch Nederland;2009;;8597.0
1148;3000;Totaal alle leeftijden;Caribisch Nederland;2010;11049.0;9156.0
1149;3000;Totaal alle leeftijden;Caribisch Nederland;2011;11373.0;
1150;3000;Totaal alle leeftijden;Caribisch Nederland;2012;11838.0;
1151;3000;Totaal alle leeftijden;Caribisch Nederland;2013;12323.0;
1152;3000;Totaal alle leeftijden;Caribisch Nederland;2014;12779.0;
1153;3000;Totaal alle leeftijden;Caribisch Nederland;2015;12907.0;
1154;3000;Totaal alle leeftijden;Caribisch Nederland;2016;12745.0;
1155;3000;Totaal alle leeftijden;Bonaire;2002;;4902.0
1156;3000;Totaal alle leeftijden;Bonaire;2003;;4801.0
1157;3000;Totaal alle leeftijden;Bonaire;2004;;4790.0
1158;3000;Totaal alle leeftijden;Bonaire;2005;;5008.0
1159;3000;Totaal alle leeftijden;Bonaire;2006;;5370.0
1160;3000;Totaal alle leeftijden;Bonaire;2007;;5597.0
1161;3000;Totaal alle leeftijden;Bonaire;2008;;5933.0
1162;3000;Totaal alle leeftijden;Bonaire;2009;;6424.0
1163;3000;Totaal alle leeftijden;Bonaire;2010;8202.0;6824.0
1164;3000;Totaal alle leeftijden;Bonaire;2011;8402.0;
1165;3000;Totaal alle leeftijden;Bonaire;2012;8730.0;
1166;3000;Totaal alle leeftijden;Bonaire;2013;9163.0;
1167;3000;Totaal alle leeftijden;Bonaire;2014;9635.0;
1168;3000;Totaal alle leeftijden;Bonaire;2015;9871.0;
1169;3000;Totaal alle leeftijden;Bonaire;2016;10122.0;
1170;3000;Totaal alle leeftijden;Sint Eustatius;2002;;1146.0
1171;3000;Totaal alle leeftijden;Sint Eustatius;2003;;1202.0
1172;3000;Totaal alle leeftijden;Sint Eustatius;2004;;1262.0
1173;3000;Totaal alle leeftijden;Sint Eustatius;2005;;1287.0
1174;3000;Totaal alle leeftijden;Sint Eustatius;2006;;1284.0
1175;3000;Totaal alle leeftijden;Sint Eustatius;2007;;1326.0
1176;3000;Totaal alle leeftijden;Sint Eustatius;2008;;1343.0
1177;3000;Totaal alle leeftijden;Sint Eustatius;2009;;1358.0
1178;3000;Totaal alle leeftijden;Sint Eustatius;2010;1918.0;1432.0
1179;3000;Totaal alle leeftijden;Sint Eustatius;2011;2004.0;
1180;3000;Totaal alle leeftijden;Sint Eustatius;2012;2081.0;
1181;3000;Totaal alle leeftijden;Sint Eustatius;2013;2159.0;
1182;3000;Totaal alle leeftijden;Sint Eustatius;2014;2225.0;
1183;3000;Totaal alle leeftijden;Sint Eustatius;2015;2130.0;
1184;3000;Totaal alle leeftijden;Sint Eustatius;2016;1645.0;
1185;3000;Totaal alle leeftijden;Saba;2002;;721.0
1186;3000;Totaal alle leeftijden;Saba;2003;;702.0
1187;3000;Totaal alle leeftijden;Saba;2004;;718.0
1188;3000;Totaal alle leeftijden;Saba;2005;;718.0
1189;3000;Totaal alle leeftijden;Saba;2006;;727.0
1190;3000;Totaal alle leeftijden;Saba;2007;;767.0
1191;3000;Totaal alle leeftijden;Saba;2008;;771.0
1192;3000;Totaal alle leeftijden;Saba;2009;;815.0
1193;3000;Totaal alle leeftijden;Saba;2010;929.0;900.0
1194;3000;Totaal alle leeftijden;Saba;2011;967.0;
1195;3000;Totaal alle leeftijden;Saba;2012;1027.0;
1196;3000;Totaal alle leeftijden;Saba;2013;1001.0;
1197;3000;Totaal alle leeftijden;Saba;2014;919.0;
1198;3000;Totaal alle leeftijden;Saba;2015;906.0;
1199;3000;Totaal alle leeftijden;Saba;2016;978.0;
1200;3000;1;Caribisch Nederland;2002;;567.0
1201;3000;1;Caribisch Nederland;2003;;567.0
1202;3000;1;Caribisch Nederland;2004;;579.0
1203;3000;1;Caribisch Nederland;2005;;616.0
1204;3000;1;Caribisch Nederland;2006;;639.0
1205;3000;1;Caribisch Nederland;2007;;603.0
1206;3000;1;Caribisch Nederland;2008;;596.0
1207;3000;1;Caribisch Nederland;2009;;621.0
1208;3000;1;Caribisch Nederland;2010;651.0;657.0
1209;3000;1;Caribisch Nederland;2011;668.0;
1210;3000;1;Caribisch Nederland;2012;676.0;
1211;3000;1;Caribisch Nederland;2013;686.0;
1212;3000;1;Caribisch Nederland;2014;709.0;
1213;3000;1;Caribisch Nederland;2015;694.0;
1214;3000;1;Caribisch Nederland;2016;671.0;
1215;3000;1;Bonaire;2002;;439.0
1216;3000;1;Bonaire;2003;;430.0
1217;3000;1;Bonaire;2004;;442.0
1218;3000;1;Bonaire;2005;;467.0
1219;3000;1;Bonaire;2006;;477.0
1220;3000;1;Bonaire;2007;;443.0
1221;3000;1;Bonaire;2008;;444.0
1222;3000;1;Bonaire;2009;;463.0
1223;3000;1;Bonaire;2010;500.0;495.0
1224;3000;1;Bonaire;2011;509.0;
1225;3000;1;Bonaire;2012;526.0;
1226;3000;1;Bonaire;2013;545.0;
1227;3000;1;Bonaire;2014;569.0;
1228;3000;1;Bonaire;2015;558.0;
1229;3000;1;Bonaire;2016;545.0;
1230;3000;1;Sint Eustatius;2002;;96.0
1231;3000;1;Sint Eustatius;2003;;97.0
1232;3000;1;Sint Eustatius;2004;;93.0
1233;3000;1;Sint Eustatius;2005;;100.0
1234;3000;1;Sint Eustatius;2006;;102.0
1235;3000;1;Sint Eustatius;2007;;98.0
1236;3000;1;Sint Eustatius;2008;;94.0
1237;3000;1;Sint Eustatius;2009;;94.0
1238;3000;1;Sint Eustatius;2010;94.0;90.0
1239;3000;1;Sint Eustatius;2011;109.0;
1240;3000;1;Sint Eustatius;2012;108.0;
1241;3000;1;Sint Eustatius;2013;92.0;
1242;3000;1;Sint Eustatius;2014;98.0;
1243;3000;1;Sint Eustatius;2015;96.0;
1244;3000;1;Sint Eustatius;2016;81.0;
1245;3000;1;Saba;2002;;32.0
1246;3000;1;Saba;2003;;40.0
1247;3000;1;Saba;2004;;44.0
1248;3000;1;Saba;2005;;49.0
1249;3000;1;Saba;2006;;60.0
1250;3000;1;Saba;2007;;62.0
1251;3000;1;Saba;2008;;58.0
1252;3000;1;Saba;2009;;64.0
1253;3000;1;Saba;2010;57.0;72.0
1254;3000;1;Saba;2011;50.0;
1255;3000;1;Saba;2012;42.0;
1256;3000;1;Saba;2013;49.0;
1257;3000;1;Saba;2014;42.0;
1258;3000;1;Saba;2015;40.0;
1259;3000;1;Saba;2016;45.0;
1260;3000;2;Caribisch Nederland;2002;;650.0
1261;3000;2;Caribisch Nederland;2003;;610.0
1262;3000;2;Caribisch Nederland;2004;;620.0
1263;3000;2;Caribisch Nederland;2005;;609.0
1264;3000;2;Caribisch Nederland;2006;;604.0
1265;3000;2;Caribisch Nederland;2007;;631.0
1266;3000;2;Caribisch Nederland;2008;;654.0
1267;3000;2;Caribisch Nederland;2009;;652.0
1268;3000;2;Caribisch Nederland;2010;714.0;672.0
1269;3000;2;Caribisch Nederland;2011;716.0;
1270;3000;2;Caribisch Nederland;2012;704.0;
1271;3000;2;Caribisch Nederland;2013;680.0;
1272;3000;2;Caribisch Nederland;2014;704.0;
1273;3000;2;Caribisch Nederland;2015;739.0;
1274;3000;2;Caribisch Nederland;2016;764.0;
1275;3000;2;Bonaire;2002;;490.0
1276;3000;2;Bonaire;2003;;464.0
1277;3000;2;Bonaire;2004;;467.0
1278;3000;2;Bonaire;2005;;454.0
1279;3000;2;Bonaire;2006;;469.0
1280;3000;2;Bonaire;2007;;482.0
1281;3000;2;Bonaire;2008;;493.0
1282;3000;2;Bonaire;2009;;501.0
1283;3000;2;Bonaire;2010;530.0;507.0
1284;3000;2;Bonaire;2011;525.0;
1285;3000;2;Bonaire;2012;522.0;
1286;3000;2;Bonaire;2013;510.0;
1287;3000;2;Bonaire;2014;530.0;
1288;3000;2;Bonaire;2015;567.0;
1289;3000;2;Bonaire;2016;598.0;
1290;3000;2;Sint Eustatius;2002;;111.0
1291;3000;2;Sint Eustatius;2003;;106.0
1292;3000;2;Sint Eustatius;2004;;110.0
1293;3000;2;Sint Eustatius;2005;;117.0
1294;3000;2;Sint Eustatius;2006;;104.0
1295;3000;2;Sint Eustatius;2007;;111.0
1296;3000;2;Sint Eustatius;2008;;114.0
1297;3000;2;Sint Eustatius;2009;;105.0
1298;3000;2;Sint Eustatius;2010;131.0;113.0
1299;3000;2;Sint Eustatius;2011;133.0;
1300;3000;2;Sint Eustatius;2012;129.0;
1301;3000;2;Sint Eustatius;2013;124.0;
1302;3000;2;Sint Eustatius;2014;120.0;
1303;3000;2;Sint Eustatius;2015;114.0;
1304;3000;2;Sint Eustatius;2016;111.0;
1305;3000;2;Saba;2002;;49.0
1306;3000;2;Saba;2003;;40.0
1307;3000;2;Saba;2004;;43.0
1308;3000;2;Saba;2005;;38.0
1309;3000;2;Saba;2006;;31.0
1310;3000;2;Saba;2007;;38.0
1311;3000;2;Saba;2008;;47.0
1312;3000;2;Saba;2009;;46.0
1313;3000;2;Saba;2010;53.0;52.0
1314;3000;2;Saba;2011;58.0;
1315;3000;2;Saba;2012;53.0;
1316;3000;2;Saba;2013;46.0;
1317;3000;2;Saba;2014;54.0;
1318;3000;2;Saba;2015;58.0;
1319;3000;2;Saba;2016;55.0;
1320;3000;3;Caribisch Nederland;2002;;637.0
1321;3000;3;Caribisch Nederland;2003;;677.0
1322;3000;3;Caribisch Nederland;2004;;656.0
1323;3000;3;Caribisch Nederland;2005;;642.0
1324;3000;3;Caribisch Nederland;2006;;643.0
1325;3000;3;Caribisch Nederland;2007;;648.0
1326;3000;3;Caribisch Nederland;2008;;638.0
1327;3000;3;Caribisch Nederland;2009;;658.0
1328;3000;3;Caribisch Nederland;2010;671.0;630.0
1329;3000;3;Caribisch Nederland;2011;655.0;
1330;3000;3;Caribisch Nederland;2012;706.0;
1331;3000;3;Caribisch Nederland;2013;718.0;
1332;3000;3;Caribisch Nederland;2014;751.0;
1333;3000;3;Caribisch Nederland;2015;781.0;
