ID;PrognoseInterval;Perioden;BevolkingOp1Januari_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;TotaleDruk_8;GroeneDruk_9;GrijzeDruk_10;LevendGeborenKinderen_11;TotaalVruchtbaarheidscijfer_12;Overledenen_13;Totaal_14;Mannen_15;Vrouwen_16;Totaal_17;Mannen_18;Vrouwen_19;Immigratie_20;EmigratieInclusiefCorrecties_21;MigratiesaldoInclusiefCorrecties_22
16;Prognose;2035;18797262.0;3949091.0;10208320.0;4639850.0;21.0;54.3;24.7;84.1;38.7;45.5;198299;1.7;187040;84.66;82.94;86.4;21.9;20.6;23.2;299931;255812;44119
17;Prognose;2036;18852640.0;3977728.0;10164082.0;4710830.0;21.1;53.9;25.0;85.5;39.1;46.3;197538;1.7;189310;84.81;83.08;86.57;22.02;20.7;23.33;299661;256255;43406
18;Prognose;2037;18904274.0;4003811.0;10131161.0;4769301.0;21.2;53.6;25.2;86.6;39.5;47.1;196476;1.7;191477;84.97;83.23;86.74;22.14;20.81;23.46;299361;256612;42749
19;Prognose;2038;18952022.0;4031201.0;10106180.0;4814641.0;21.3;53.3;25.4;87.5;39.9;47.6;195226;1.7;193517;85.13;83.38;86.91;22.25;20.92;23.59;299084;256890;42194
20;Prognose;2039;18995926.0;4058199.0;10096739.0;4840987.0;21.4;53.2;25.5;88.1;40.2;47.9;193901;1.7;195416;85.28;83.52;87.07;22.37;21.02;23.71;298877;257053;41824
21;Prognose;2040;19036235.0;4081806.0;10096201.0;4858228.0;21.4;53.0;25.5;88.5;40.4;48.1;192624;1.7;197150;85.43;83.66;87.23;22.48;21.13;23.84;298569;257158;41411
22;Prognose;2041;19073120.0;4103905.0;10103769.0;4865447.0;21.5;53.0;25.5;88.8;40.6;48.2;191406;1.7;198726;85.58;83.81;87.39;22.6;21.23;23.96;298452;257269;41183
23;Prognose;2042;19106982.0;4121951.0;10115190.0;4869841.0;21.6;52.9;25.5;88.9;40.8;48.1;190292;1.7;200152;85.73;83.95;87.54;22.71;21.34;24.08;298408;257387;41021
24;Prognose;2043;19138143.0;4135366.0;10131837.0;4870940.0;21.6;52.9;25.5;88.9;40.8;48.1;189337;1.7;201427;85.88;84.09;87.7;22.82;21.44;24.2;298466;257571;40895
25;Prognose;2044;19166948.0;4143561.0;10150192.0;4873195.0;21.6;53.0;25.4;88.8;40.8;48.0;188556;1.7;202550;86.03;84.23;87.85;22.93;21.54;24.32;298518;257727;40791
26;Prognose;2045;19193745.0;4147027.0;10172686.0;4874032.0;21.6;53.0;25.4;88.7;40.8;47.9;187929;1.7;203614;86.17;84.37;88.0;23.04;21.65;24.43;298369;257863;40506
27;Prognose;2046;19218566.0;4146561.0;10192266.0;4879739.0;21.6;53.0;25.4;88.6;40.7;47.9;187451;1.7;204519;86.31;84.5;88.15;23.15;21.75;24.55;298458;257986;40472
28;Prognose;2047;19241970.0;4142311.0;10217745.0;4881913.0;21.5;53.1;25.4;88.3;40.5;47.8;187143;1.7;205373;86.45;84.64;88.3;23.26;21.85;24.66;298565;258086;40479
29;Prognose;2048;19264219.0;4135093.0;10250249.0;4878876.0;21.5;53.2;25.3;87.9;40.3;47.6;187075;1.7;206236;86.59;84.77;88.44;23.37;21.95;24.78;298625;258215;40409
30;Prognose;2049;19285467.0;4125716.0;10285700.0;4874051.0;21.4;53.3;25.3;87.5;40.1;47.4;187308;1.7;207102;86.73;84.91;88.58;23.47;22.05;24.89;298640;258386;40254
31;Prognose;2050;19305927.0;4115193.0;10317707.0;4873027.0;21.3;53.4;25.2;87.1;39.9;47.2;187867;1.7;207940;86.87;85.04;88.72;23.58;22.15;25.0;298717;258569;40148
32;Prognose;2051;19326002.0;4104400.0;10347407.0;4874194.0;21.2;53.5;25.2;86.8;39.7;47.1;188730;1.7;208715;87.0;85.17;88.86;23.68;22.25;25.11;298770;258735;40035
33;Prognose;2052;19346052.0;4094046.0;10372656.0;4879351.0;21.2;53.6;25.2;86.5;39.5;47.0;189853;1.7;209368;87.14;85.3;89.0;23.79;22.35;25.22;298882;258908;39973
34;Prognose;2053;19366511.0;4084822.0;10396482.0;4885208.0;21.1;53.7;25.2;86.3;39.3;47.0;191213;1.7;209872;87.27;85.43;89.14;23.89;22.45;25.33;298888;259097;39792
35;Prognose;2054;19387644.0;4077238.0;10420126.0;4890280.0;21.0;53.7;25.2;86.1;39.1;46.9;192799;1.7;210191;87.4;85.56;89.27;23.99;22.55;25.44;299020;259262;39759
36;Prognose;2055;19410010.0;4071828.0;10440959.0;4897223.0;21.0;53.8;25.2;85.9;39.0;46.9;194542;1.7;210291;87.53;85.69;89.4;24.09;22.65;25.54;299161;259437;39724
37;Prognose;2056;19433985.0;4068862.0;10454078.0;4911044.0;20.9;53.8;25.3;85.9;38.9;47.0;196393;1.7;210144;87.66;85.82;89.54;24.19;22.74;25.65;299265;259602;39663
38;Prognose;2057;19459896.0;4068520.0;10466513.0;4924863.0;20.9;53.8;25.3;85.9;38.9;47.1;198263;1.7;209732;87.79;85.94;89.66;24.29;22.84;25.75;299292;259752;39540
39;Prognose;2058;19487967.0;4071115.0;10479753.0;4937099.0;20.9;53.8;25.3;86.0;38.8;47.1;200084;1.7;209046;87.92;86.07;89.79;24.39;22.94;25.86;299439;259899;39541
40;Prognose;2059;19518546.0;4076771.0;10492966.0;4948809.0;20.9;53.8;25.4;86.0;38.9;47.2;201792;1.7;208080;88.04;86.19;89.92;24.49;23.03;25.96;299446;260040;39406
41;Prognose;2060;19551664.0;4085393.0;10503963.0;4962309.0;20.9;53.7;25.4;86.1;38.9;47.2;203305;1.7;206861;88.16;86.31;90.04;24.59;23.13;26.06;299446;260559;38887
42;Ondergrens 95%-prognose-interval;2019;;;;;;;;;;;161583;1.5;140618;81.33;79.74;82.86;19.56;18.34;20.68;236787;142264;73139
43;Ondergrens 95%-prognose-interval;2020;17370962.0;3766774.0;10211936.0;3380926.0;21.7;58.8;19.4;69.8;36.8;33.0;158210;1.44;137885;81.17;79.57;82.72;19.43;18.21;20.56;233148;142132;66773
44;Ondergrens 95%-prognose-interval;2021;17457358.0;3735708.0;10248605.0;3446465.0;21.3;58.7;19.6;69.7;36.2;33.3;158159;1.42;136184;81.08;79.46;82.67;19.34;18.11;20.5;227698;144260;55651
45;Ondergrens 95%-prognose-interval;2022;17534757.0;3707817.0;10271556.0;3511973.0;21.0;58.5;19.8;69.7;35.8;33.7;159213;1.41;136022;81.03;79.39;82.65;19.29;18.05;20.47;223554;156963;36544
46;Ondergrens 95%-prognose-interval;2023;17604805.0;3676095.0;10280860.0;3574505.0;20.8;58.3;20.1;69.8;35.4;34.1;160949;1.41;136439;81.01;79.35;82.64;19.26;18.01;20.45;223285;168338;20221
47;Ondergrens 95%-prognose-interval;2024;17655350.0;3649020.0;10265545.0;3639995.0;20.5;58.0;20.3;70.0;35.1;34.6;162822;1.41;137016;81.0;79.34;82.65;19.24;18.0;20.43;221053;178507;2475
48;Ondergrens 95%-prognose-interval;2025;17683628.0;3630252.0;10234366.0;3708992.0;20.4;57.6;20.5;70.4;34.9;35.1;164015;1.42;137207;81.01;79.35;82.66;19.23;17.99;20.42;219005;187765;-11935
49;Ondergrens 95%-prognose-interval;2026;17694571.0;3624437.0;10191497.0;3769341.0;20.2;57.2;20.8;71.0;34.8;35.7;164920;1.43;137927;81.03;79.38;82.68;19.23;18.0;20.43;218241;194866;-20958
50;Ondergrens 95%-prognose-interval;2027;17709059.0;3608186.0;10113220.0;3835021.0;20.1;56.8;21.0;71.7;34.8;36.3;165231;1.43;139039;81.06;79.41;82.72;19.25;18.02;20.44;216780;198029;-26319
51;Ondergrens 95%-prognose-interval;2028;17701574.0;3600156.0;10035390.0;3900981.0;20.0;56.3;21.3;72.6;34.8;36.9;165161;1.44;140949;81.1;79.44;82.76;19.26;18.04;20.46;215897;200192;-29745
52;Ondergrens 95%-prognose-interval;2029;17720345.0;3581894.0;9971681.0;3968444.0;19.9;55.8;21.5;73.4;34.9;37.5;164949;1.44;142884;81.14;79.48;82.81;19.28;18.06;20.49;210985;200933;-32642
53;Ondergrens 95%-prognose-interval;2030;17735478.0;3572429.0;9896209.0;4030838.0;19.8;55.3;21.8;74.3;34.9;38.2;163893;1.43;144299;81.19;79.52;82.87;19.31;18.08;20.52;209255;200685;-34824
54;Ondergrens 95%-prognose-interval;2031;17732885.0;3554627.0;9831273.0;4086505.0;19.7;54.8;22.0;75.1;34.9;38.7;162423;1.43;145294;81.24;79.56;82.94;19.34;18.1;20.56;208280;201124;-37029
55;Ondergrens 95%-prognose-interval;2032;17713239.0;3548841.0;9736551.0;4136897.0;19.6;54.3;22.1;75.9;34.9;39.1;161657;1.42;146135;81.3;79.61;83.01;19.37;18.13;20.61;210581;200728;-39314
56;Ondergrens 95%-prognose-interval;2033;17723391.0;3537399.0;9664226.0;4190873.0;19.5;53.9;22.3;76.6;35.0;39.7;159972;1.41;147294;81.36;79.66;83.08;19.41;18.15;20.65;208814;200101;-40580
57;Ondergrens 95%-prognose-interval;2034;17729786.0;3534826.0;9611172.0;4232975.0;19.5;53.4;22.5;77.4;35.0;40.3;158358;1.4;148217;81.42;79.71;83.16;19.45;18.18;20.7;206628;199693;-40698
58;Ondergrens 95%-prognose-interval;2035;17705663.0;3521607.0;9529108.0;4279268.0;19.4;52.8;22.6;78.3;35.0;40.9;155862;1.39;149205;81.49;79.77;83.23;19.49;18.22;20.75;202158;199771;-40995
59;Ondergrens 95%-prognose-interval;2036;17711816.0;3519650.0;9477234.0;4314118.0;19.4;52.3;22.8;79.2;35.1;41.5;154747;1.38;149932;81.55;79.82;83.31;19.53;18.25;20.81;201420;198862;-43283
60;Ondergrens 95%-prognose-interval;2037;17677278.0;3496813.0;9419682.0;4345775.0;19.3;51.9;22.9;79.9;35.1;42.0;153128;1.37;151002;81.62;79.88;83.39;19.57;18.28;20.86;202233;198643;-44983
61;Ondergrens 95%-prognose-interval;2038;17650303.0;3495965.0;9361003.0;4367613.0;19.3;51.5;22.9;80.3;35.2;42.3;151710;1.36;152026;81.69;79.94;83.47;19.62;18.32;20.92;202870;198459;-45009
62;Ondergrens 95%-prognose-interval;2039;17611739.0;3486261.0;9305432.0;4369552.0;19.2;51.2;22.9;80.6;35.2;42.2;149867;1.35;154739;81.76;80.0;83.55;19.66;18.36;20.97;202706;198278;-44424
63;Ondergrens 95%-prognose-interval;2040;17601136.0;3474678.0;9246356.0;4360983.0;19.2;51.0;22.8;80.6;35.2;42.0;147890;1.35;156733;81.83;80.06;83.62;19.71;18.39;21.02;202287;197229;-44626
64;Ondergrens 95%-prognose-interval;2041;17573515.0;3473652.0;9232556.0;4345295.0;19.2;50.9;22.8;80.5;35.0;41.8;145464;1.34;158969;81.9;80.12;83.7;19.76;18.43;21.08;201419;196445;-44042
65;Ondergrens 95%-prognose-interval;2042;17543515.0;3467440.0;9226412.0;4322579.0;19.1;50.8;22.6;80.5;35.0;41.6;143660;1.33;160386;81.97;80.18;83.78;19.8;18.47;21.13;200250;194808;-43600
66;Ondergrens 95%-prognose-interval;2043;17471145.0;3448447.0;9231042.0;4297615.0;19.1;50.7;22.5;80.4;34.8;41.3;142040;1.32;162292;82.04;80.24;83.85;19.85;18.51;21.18;198230;193651;-44893
67;Ondergrens 95%-prognose-interval;2044;17411603.0;3422825.0;9220829.0;4280031.0;19.0;50.7;22.4;79.9;34.8;41.1;139828;1.32;164494;82.11;80.31;83.93;19.9;18.55;21.23;197346;191836;-46208
68;Ondergrens 95%-prognose-interval;2045;17349629.0;3391342.0;9205374.0;4238215.0;18.9;50.7;22.2;79.4;34.5;40.8;137245;1.31;165407;82.18;80.37;84.0;19.94;18.59;21.29;196143;191030;-47428
69;Ondergrens 95%-prognose-interval;2046;17313734.0;3367219.0;9178318.0;4218493.0;18.8;50.7;22.1;79.1;34.4;40.5;134827;1.3;166430;82.25;80.43;84.08;19.99;18.63;21.34;196765;190577;-48028
70;Ondergrens 95%-prognose-interval;2047;17271520.0;3344484.0;9161735.0;4201923.0;18.7;50.7;22.0;78.8;33.9;40.2;133986;1.29;166838;82.31;80.5;84.15;20.04;18.67;21.39;197184;190753;-48497
71;Ondergrens 95%-prognose-interval;2048;17245360.0;3306752.0;9179325.0;4194524.0;18.5;50.7;21.8;78.4;33.6;39.8;132712;1.29;167600;82.38;80.56;84.23;20.08;18.71;21.44;197423;191053;-48573
72;Ondergrens 95%-prognose-interval;2049;17203376.0;3287063.0;9179587.0;4170173.0;18.3;50.8;21.7;77.9;33.4;39.4;131772;1.28;168131;82.45;80.63;84.3;20.13;18.76;21.5;197673;192253;-48983
73;Ondergrens 95%-prognose-interval;2050;17148521.0;3246409.0;9172549.0;4130511.0;18.2;50.9;21.5;77.3;32.9;39.0;130933;1.27;168377;82.52;80.69;84.37;20.18;18.8;21.55;198158;192515;-49808
74;Ondergrens 95%-prognose-interval;2051;17122659.0;3212700.0;9178508.0;4110420.0;18.0;50.9;21.4;76.9;32.5;38.7;130480;1.27;169204;82.59;80.76;84.45;20.22;18.84;21.6;199163;193193;-50400
75;Ondergrens 95%-prognose-interval;2052;17087844.0;3190484.0;9141664.0;4087959.0;17.8;50.9;21.4;76.3;32.0;38.5;130295;1.26;169289;82.66;80.82;84.52;20.27;18.88;21.65;198552;193749;-51877
76;Ondergrens 95%-prognose-interval;2053;17051964.0;3160081.0;9145705.0;4075190.0;17.6;50.9;21.3;76.0;31.8;38.3;130436;1.25;169778;82.72;80.88;84.59;20.31;18.92;21.7;197601;193982;-53047
77;Ondergrens 95%-prognose-interval;2054;17010055.0;3108516.0;9142824.0;4066982.0;17.4;50.9;21.3;75.6;31.3;38.2;130547;1.25;170156;82.79;80.95;84.66;20.36;18.97;21.75;196923;193970;-53605
78;Ondergrens 95%-prognose-interval;2055;16926209.0;3076731.0;9128102.0;4056640.0;17.4;50.9;21.1;75.5;31.1;38.0;130963;1.24;170541;82.86;81.01;84.73;20.4;19.01;21.8;195286;194078;-52783
79;Ondergrens 95%-prognose-interval;2056;16884514.0;3040969.0;9111097.0;4058375.0;17.2;50.9;21.1;75.4;31.0;38.0;130710;1.24;170519;82.92;81.08;84.8;20.45;19.05;21.85;194162;193188;-52627
80;Ondergrens 95%-prognose-interval;2057;16846547.0;3008774.0;9074184.0;4065584.0;17.1;51.0;21.0;75.3;30.8;37.9;130585;1.23;170725;82.99;81.14;84.86;20.49;19.09;21.89;193127;191992;-50783
81;Ondergrens 95%-prognose-interval;2058;16801675.0;2989066.0;9029959.0;4058403.0;17.1;50.9;21.0;75.1;30.5;37.8;129384;1.22;170274;83.06;81.2;84.93;20.54;19.13;21.94;194273;190968;-50527
82;Ondergrens 95%-prognose-interval;2059;16763403.0;2967653.0;9020350.0;4040969.0;17.0;50.8;20.9;75.1;30.4;37.6;128810;1.22;168662;83.12;81.27;85.0;20.58;19.18;21.99;195225;189028;-50293
83;Ondergrens 95%-prognose-interval;2060;16761874.0;2937884.0;8982662.0;4038846.0;16.8;50.8;20.9;75.1;30.2;37.6;128951;1.21;166357;83.18;81.33;85.06;20.62;19.22;22.04;195808;189453;-50818
84;Bovengrens 95%-prognose-interval;2019;;;;;;;;;;;177932;1.65;165676;82.87;81.28;84.39;20.71;19.47;21.85;314599;180339;156519
85;Bovengrens 95%-prognose-interval;2020;17459611.0;3790365.0;10275683.0;3402309.0;21.7;58.9;19.5;70.2;37.0;33.2;181475;1.66;171437;83.35;81.75;84.89;21.06;19.82;22.21;342330;191399;177626
86;Bovengrens 95%-prognose-interval;2021;17649340.0;3789147.0;10387468.0;3493840.0;21.5;58.9;19.9;70.5;36.6;33.9;187812;1.68;176953;83.75;82.13;85.33;21.35;20.09;22.53;361847;205586;189084
87;Bovengrens 95%-prognose-interval;2022;17853316.0;3796307.0;10501603.0;3589419.0;21.4;58.9;20.3;70.9;36.4;34.7;194427;1.71;182668;84.11;82.47;85.72;21.61;20.34;22.81;376749;227609;182117
88;Bovengrens 95%-prognose-interval;2023;18049838.0;3807905.0;10610111.0;3688525.0;21.2;58.9;20.7;71.6;36.3;35.5;201929;1.75;186912;84.45;82.79;86.08;21.86;20.58;23.08;388267;248987;177425
89;Bovengrens 95%-prognose-interval;2024;18233462.0;3828068.0;10699238.0;3789629.0;21.2;58.8;21.2;72.4;36.3;36.5;208961;1.78;190988;84.77;83.11;86.42;22.1;20.82;23.33;397492;269471;169295
90;Bovengrens 95%-prognose-interval;2025;18414041.0;3858476.0;10766362.0;3895279.0;21.1;58.7;21.6;73.5;36.5;37.5;215004;1.82;194109;85.08;83.42;86.73;22.33;21.06;23.56;404182;286188;160986
91;Bovengrens 95%-prognose-interval;2026;18596801.0;3894178.0;10813036.0;4003412.0;21.2;58.5;22.1;74.7;36.8;38.6;220448;1.85;198120;85.38;83.73;87.03;22.56;21.29;23.79;411190;300641;154260
92;Bovengrens 95%-prognose-interval;2027;18762564.0;3942322.0;10857666.0;4112146.0;21.3;58.2;22.6;76.1;37.2;39.8;224798;1.89;201754;85.67;84.02;87.33;22.78;21.51;24.02;415435;308764;152752
93;Bovengrens 95%-prognose-interval;2028;18921063.0;3999458.0;10888167.0;4219761.0;21.4;58.0;23.2;77.7;37.7;41.1;228293;1.91;205974;85.96;84.31;87.62;23.0;21.73;24.25;419646;314830;151351
94;Bovengrens 95%-prognose-interval;2029;19077996.0;4050463.0;10920942.0;4335550.0;21.5;57.7;23.7;79.3;38.2;42.3;231321;1.94;210558;86.24;84.58;87.91;23.22;21.94;24.47;422384;318804;149194
95;Bovengrens 95%-prognose-interval;2030;19234939.0;4103348.0;10942374.0;4448385.0;21.6;57.4;24.2;80.9;38.7;43.6;234219;1.96;215104;86.52;84.85;88.2;23.43;22.15;24.7;423025;322197;148230
96;Bovengrens 95%-prognose-interval;2031;19393709.0;4156030.0;10957314.0;4550185.0;21.8;57.1;24.7;82.6;39.3;44.7;237035;1.97;218598;86.79;85.11;88.48;23.64;22.35;24.92;421667;325129;146634
97;Bovengrens 95%-prognose-interval;2032;19553767.0;4221018.0;10987079.0;4652294.0;21.9;56.9;25.1;84.1;40.0;45.8;238802;1.98;221323;87.05;85.36;88.76;23.85;22.55;25.15;420511;327036;144592
98;Bovengrens 95%-prognose-interval;2033;19718501.0;4280552.0;10994772.0;4754527.0;22.1;56.6;25.5;85.6;40.6;47.0;240401;1.99;223687;87.31;85.62;89.04;24.06;22.74;25.37;421492;328172;142965
99;Bovengrens 95%-prognose-interval;2034;19856141.0;4352909.0;10997134.0;4859728.0;22.3;56.4;25.9;87.3;41.3;48.3;241037;2.0;226897;87.57;85.86;89.31;24.27;22.94;25.59;423226;329232;142358
100;Bovengrens 95%-prognose-interval;2035;20024345.0;4406560.0;11000957.0;4966945.0;22.6;56.1;26.4;89.3;42.0;49.5;242456;2.01;230138;87.83;86.11;89.57;24.47;23.13;25.81;423486;330498;141329
101;Bovengrens 95%-prognose-interval;2036;20174655.0;4462645.0;11023266.0;5058389.0;22.8;55.8;26.8;91.1;42.7;50.8;244055;2.02;233704;88.08;86.35;89.84;24.67;23.32;26.03;424858;332234;140112
102;Bovengrens 95%-prognose-interval;2037;20314190.0;4527530.0;11033574.0;5139356.0;23.0;55.6;27.2;92.7;43.4;51.9;245659;2.03;236132;88.32;86.58;90.09;24.87;23.5;26.24;425175;333633;139978
103;Bovengrens 95%-prognose-interval;2038;20407735.0;4588502.0;11071171.0;5207178.0;23.2;55.4;27.5;94.3;44.1;52.9;246640;2.04;237180;88.57;86.82;90.35;25.07;23.69;26.45;426055;335713;140524
104;Bovengrens 95%-prognose-interval;2039;20544687.0;4662732.0;11103897.0;5258947.0;23.5;55.4;27.7;95.3;44.8;53.5;246033;2.05;238549;88.81;87.05;90.59;25.27;23.87;26.65;424596;336740;140288
105;Bovengrens 95%-prognose-interval;2040;20676446.0;4733771.0;11124422.0;5300878.0;23.7;55.4;27.9;95.9;45.3;54.1;245862;2.05;241811;89.04;87.27;90.84;25.46;24.06;26.86;424791;338112;139381
106;Bovengrens 95%-prognose-interval;2041;20764808.0;4802536.0;11167623.0;5338489.0;23.9;55.4;28.0;96.5;45.7;54.5;245537;2.06;244657;89.27;87.49;91.08;25.65;24.24;27.06;426396;339223;138702
107;Bovengrens 95%-prognose-interval;2042;20872609.0;4872686.0;11207010.0;5374956.0;24.0;55.4;28.1;96.9;46.0;54.8;245405;2.07;246147;89.5;87.72;91.31;25.84;24.41;27.25;427205;341158;137817
108;Bovengrens 95%-prognose-interval;2043;20993477.0;4916682.0;11265118.0;5387773.0;24.3;55.4;28.2;97.3;46.3;54.9;243902;2.08;246219;89.73;87.93;91.54;26.02;24.59;27.45;427548;342528;136467
109;Bovengrens 95%-prognose-interval;2044;21128289.0;4962030.0;11324496.0;5409831.0;24.3;55.6;28.3;97.3;46.4;55.1;243398;2.08;247567;89.95;88.15;91.77;26.21;24.77;27.64;427037;342866;135010
110;Bovengrens 95%-prognose-interval;2045;21219449.0;5005991.0;11369741.0;5433626.0;24.4;55.7;28.5;97.2;46.5;55.2;242531;2.09;249375;90.17;88.36;92.0;26.39;24.94;27.83;426973;342561;133853
111;Bovengrens 95%-prognose-interval;2046;21310081.0;5045500.0;11451486.0;5466730.0;24.5;55.8;28.6;97.4;46.7;55.6;242857;2.1;250513;90.38;88.57;92.22;26.57;25.11;28.02;427550;342167;133476
112;Bovengrens 95%-prognose-interval;2047;21395166.0;5073026.0;11511175.0;5497739.0;24.5;55.9;28.7;97.2;46.8;55.8;243094;2.11;251816;90.6;88.78;92.44;26.75;25.29;28.21;426629;342304;132961
113;Bovengrens 95%-prognose-interval;2048;21461164.0;5090256.0;11572987.0;5516930.0;24.5;56.0;28.7;97.2;46.7;55.9;244316;2.11;252790;90.81;88.99;92.65;26.93;25.46;28.4;426698;342768;132762
114;Bovengrens 95%-prognose-interval;2049;21507379.0;5100287.0;11626078.0;5529670.0;24.6;56.2;28.8;96.9;46.6;55.9;246195;2.12;253408;91.02;89.19;92.86;27.11;25.62;28.58;425815;344972;132925
115;Bovengrens 95%-prognose-interval;2050;21576581.0;5109767.0;11693785.0;5543586.0;24.6;56.4;28.8;96.6;46.6;56.0;248886;2.13;252980;91.22;89.39;93.07;27.28;25.79;28.76;426844;346632;135243
116;Bovengrens 95%-prognose-interval;2051;21717078.0;5133310.0;11770151.0;5575909.0;24.6;56.5;28.9;96.6;46.5;56.2;251650;2.13;253591;91.42;89.59;93.28;27.45;25.96;28.94;427645;348283;136874
117;Bovengrens 95%-prognose-interval;2052;21841375.0;5140277.0;11821684.0;5605106.0;24.5;56.7;29.0;96.5;46.4;56.4;254656;2.14;254847;91.62;89.79;93.48;27.62;26.12;29.12;428858;349184;137485
118;Bovengrens 95%-prognose-interval;2053;21910052.0;5151599.0;11901557.0;5641638.0;24.5;56.8;29.1;96.4;46.3;56.6;258519;2.15;256447;91.82;89.98;93.69;27.79;26.29;29.29;429368;349736;137296
119;Bovengrens 95%-prognose-interval;2054;22025051.0;5163933.0;11989949.0;5668990.0;24.5;56.9;29.2;96.5;46.3;56.6;262393;2.15;255925;92.02;90.18;93.88;27.96;26.45;29.47;429774;349386;137242
120;Bovengrens 95%-prognose-interval;2055;22177718.0;5201615.0;12082647.0;5708218.0;24.5;57.0;29.3;96.3;46.4;56.8;266512;2.16;254931;92.21;90.37;94.08;28.13;26.61;29.64;430839;350266;135371
121;Bovengrens 95%-prognose-interval;2056;22200100.0;5226057.0;12137987.0;5734555.0;24.4;57.0;29.5;96.4;46.4;57.1;270695;2.16;254190;92.4;90.56;94.27;28.29;26.77;29.81;431552;351836;134657
122;Bovengrens 95%-prognose-interval;2057;22250088.0;5244167.0;12198450.0;5764105.0;24.5;57.1;29.7;96.3;46.4;57.2;275177;2.17;253805;92.59;90.74;94.47;28.45;26.93;29.98;431638;354037;135707
123;Bovengrens 95%-prognose-interval;2058;22424383.0;5282595.0;12260898.0;5783155.0;24.5;57.1;29.7;96.5;46.5;57.6;279997;2.18;252070;92.78;90.93;94.66;28.62;27.09;30.15;431576;355989;136317
