ID;NuttigeToepassingEnEindverwerking;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijfsafval_1
1636;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2008;2593.0
1637;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2009;1725.0
1638;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2010;1600.0
1639;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2011;1723.0
1640;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2012;1679.0
1641;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2013;1610.0
1642;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2014;1645.0
1643;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2015;1619.0
1644;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2016;1641.0
1645;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2017;1758.0
1646;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2018;1717.0
1647;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2019;1634.0
1648;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2020;1512.0
1649;Totaal nuttige toepassing       ;24 Basismetaalindustrie;2021;1557.0
1650;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;1994;261.0
1651;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;1996;310.0
1652;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;1998;343.0
1653;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2000;319.0
1654;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2001;313.0
1655;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2002;306.0
1656;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2003;295.0
1657;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2004;312.0
1658;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2005;314.0
1659;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2006;384.0
1660;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2007;390.0
1661;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2008;333.0
1662;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2009;281.0
1663;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2010;307.0
1664;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2011;325.0
1665;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2012;271.0
1666;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2013;266.0
1667;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2014;282.0
1668;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2015;285.0
1669;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2016;281.0
1670;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2017;279.0
1671;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2018;306.0
1672;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2019;288.0
1673;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2020;315.0
1674;Totaal nuttige toepassing       ;25 Metaalproductenindustrie;2021;335.0
1675;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;1994;62.0
1676;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;1996;59.0
1677;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;1998;55.0
1678;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2000;82.0
1679;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2001;80.0
1680;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2002;112.0
1681;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2003;106.0
1682;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2004;76.0
1683;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2005;74.0
1684;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2006;90.0
1685;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2007;99.0
1686;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2008;52.0
1687;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2009;42.0
1688;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2010;49.0
1689;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2011;50.0
1690;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2012;67.0
1691;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2013;78.0
1692;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2014;72.0
1693;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2015;75.0
1694;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2016;68.0
1695;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2017;76.0
1696;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2018;52.0
1697;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2019;46.0
1698;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2020;49.0
1699;Totaal nuttige toepassing       ;26-27 Elektrische en elektron. Industrie;2021;51.0
1700;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;1994;189.0
1701;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;1996;161.0
1702;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;1998;151.0
1703;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2000;166.0
1704;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2001;162.0
1705;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2002;214.0
1706;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2003;203.0
1707;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2004;182.0
1708;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2005;182.0
1709;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2006;194.0
1710;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2007;212.0
1711;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2008;156.0
1712;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2009;132.0
1713;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2010;168.0
1714;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2011;177.0
1715;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2012;210.0
1716;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2013;222.0
1717;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2014;211.0
1718;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2015;213.0
1719;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2016;214.0
1720;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2017;240.0
1721;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2018;156.0
1722;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2019;154.0
1723;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2020;169.0
1724;Totaal nuttige toepassing       ;26-28 Elektrotechn. en machine-industrie;2021;189.0
1725;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;1994;31.0
1726;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;1996;31.0
1727;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;1998;29.0
1728;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2000;51.0
1729;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2001;51.0
1730;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2002;74.0
1731;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2003;69.0
1732;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2004;59.0
1733;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2005;58.0
1734;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2006;76.0
1735;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2007;84.0
1736;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2008;7.0
1737;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2009;6.0
1738;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2010;6.0
1739;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2011;6.0
1740;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2012;20.0
1741;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2013;20.0
1742;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2014;11.0
1743;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2015;11.0
1744;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2016;14.0
1745;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2017;16.0
1746;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2018;11.0
1747;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2019;11.0
1748;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2020;15.0
1749;Totaal nuttige toepassing       ;26 Elektrotechnische industrie;2021;17.0
1750;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;1994;31.0
1751;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;1996;28.0
1752;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;1998;26.0
1753;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2000;31.0
1754;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2001;29.0
1755;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2002;38.0
1756;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2003;37.0
1757;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2004;17.0
1758;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2005;16.0
1759;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2006;14.0
1760;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2007;15.0
1761;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2008;45.0
1762;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2009;36.0
1763;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2010;43.0
1764;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2011;44.0
1765;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2012;47.0
1766;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2013;59.0
1767;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2014;61.0
1768;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2015;63.0
1769;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2016;54.0
1770;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2017;60.0
1771;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2018;42.0
1772;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2019;35.0
1773;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2020;34.0
1774;Totaal nuttige toepassing       ;27 Elektrische apparatenindustrie;2021;34.0
1775;Totaal nuttige toepassing       ;28 Machine-industrie;1994;127.0
1776;Totaal nuttige toepassing       ;28 Machine-industrie;1996;103.0
1777;Totaal nuttige toepassing       ;28 Machine-industrie;1998;96.0
1778;Totaal nuttige toepassing       ;28 Machine-industrie;2000;84.0
1779;Totaal nuttige toepassing       ;28 Machine-industrie;2001;82.0
1780;Totaal nuttige toepassing       ;28 Machine-industrie;2002;102.0
1781;Totaal nuttige toepassing       ;28 Machine-industrie;2003;97.0
1782;Totaal nuttige toepassing       ;28 Machine-industrie;2004;106.0
1783;Totaal nuttige toepassing       ;28 Machine-industrie;2005;108.0
1784;Totaal nuttige toepassing       ;28 Machine-industrie;2006;104.0
1785;Totaal nuttige toepassing       ;28 Machine-industrie;2007;113.0
1786;Totaal nuttige toepassing       ;28 Machine-industrie;2008;104.0
1787;Totaal nuttige toepassing       ;28 Machine-industrie;2009;90.0
1788;Totaal nuttige toepassing       ;28 Machine-industrie;2010;119.0
1789;Totaal nuttige toepassing       ;28 Machine-industrie;2011;127.0
1790;Totaal nuttige toepassing       ;28 Machine-industrie;2012;143.0
1791;Totaal nuttige toepassing       ;28 Machine-industrie;2013;143.0
1792;Totaal nuttige toepassing       ;28 Machine-industrie;2014;139.0
1793;Totaal nuttige toepassing       ;28 Machine-industrie;2015;139.0
1794;Totaal nuttige toepassing       ;28 Machine-industrie;2016;145.0
1795;Totaal nuttige toepassing       ;28 Machine-industrie;2017;164.0
1796;Totaal nuttige toepassing       ;28 Machine-industrie;2018;103.0
1797;Totaal nuttige toepassing       ;28 Machine-industrie;2019;108.0
1798;Totaal nuttige toepassing       ;28 Machine-industrie;2020;120.0
1799;Totaal nuttige toepassing       ;28 Machine-industrie;2021;138.0
1800;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;1994;103.0
1801;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;1996;93.0
1802;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;1998;136.0
1803;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2000;149.0
1804;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2001;145.0
1805;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2002;166.0
1806;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2003;157.0
1807;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2004;151.0
1808;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2005;130.0
1809;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2006;112.0
1810;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2007;113.0
1811;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2008;126.0
1812;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2009;88.0
1813;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2010;82.0
1814;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2011;101.0
1815;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2012;80.0
1816;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2013;76.0
1817;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2014;74.0
1818;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2015;86.0
1819;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2016;107.0
1820;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2017;133.0
1821;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2018;124.0
1822;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2019;113.0
1823;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2020;103.0
1824;Totaal nuttige toepassing       ;29-30 Transportmiddelenindustrie;2021;104.0
1825;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;1994;47.0
1826;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;1996;93.0
1827;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;1998;72.0
1828;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2000;119.0
1829;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2001;119.0
1830;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2002;129.0
1831;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2003;123.0
1832;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2004;202.0
1833;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2005;200.0
1834;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2006;183.0
1835;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2007;193.0
1836;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2008;231.0
1837;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2009;200.0
1838;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2010;208.0
1839;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2011;206.0
1840;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2012;
1841;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2013;
1842;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2014;
1843;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2015;
1844;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2016;
1845;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2017;
1846;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2018;
1847;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2019;
1848;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2020;
1849;Totaal nuttige toepassing       ;31-33 Overige industrie en reparatie;2021;
1850;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;1994;
1851;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;1996;
1852;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;1998;
1853;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2000;
1854;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2001;
1855;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2002;
1856;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2003;
1857;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2004;
1858;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2005;
1859;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2006;
1860;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2007;
1861;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2008;204.0
1862;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2009;173.0
1863;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2010;177.0
1864;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2011;175.0
1865;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2012;
1866;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2013;
1867;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2014;
1868;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2015;
1869;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2016;
1870;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2017;
1871;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2018;
1872;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2019;
1873;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2020;
1874;Totaal nuttige toepassing       ;31-32 Meubel- en overige industrie;2021;
1875;Totaal nuttige toepassing       ;31 Meubelindustrie;1994;
1876;Totaal nuttige toepassing       ;31 Meubelindustrie;1996;
1877;Totaal nuttige toepassing       ;31 Meubelindustrie;1998;
1878;Totaal nuttige toepassing       ;31 Meubelindustrie;2000;
1879;Totaal nuttige toepassing       ;31 Meubelindustrie;2001;
1880;Totaal nuttige toepassing       ;31 Meubelindustrie;2002;
1881;Totaal nuttige toepassing       ;31 Meubelindustrie;2003;
1882;Totaal nuttige toepassing       ;31 Meubelindustrie;2004;
1883;Totaal nuttige toepassing       ;31 Meubelindustrie;2005;
1884;Totaal nuttige toepassing       ;31 Meubelindustrie;2006;
1885;Totaal nuttige toepassing       ;31 Meubelindustrie;2007;
1886;Totaal nuttige toepassing       ;31 Meubelindustrie;2008;153.0
1887;Totaal nuttige toepassing       ;31 Meubelindustrie;2009;123.0
1888;Totaal nuttige toepassing       ;31 Meubelindustrie;2010;117.0
1889;Totaal nuttige toepassing       ;31 Meubelindustrie;2011;116.0
1890;Totaal nuttige toepassing       ;31 Meubelindustrie;2012;163.0
1891;Totaal nuttige toepassing       ;31 Meubelindustrie;2013;152.0
1892;Totaal nuttige toepassing       ;31 Meubelindustrie;2014;146.0
1893;Totaal nuttige toepassing       ;31 Meubelindustrie;2015;164.0
1894;Totaal nuttige toepassing       ;31 Meubelindustrie;2016;138.0
1895;Totaal nuttige toepassing       ;31 Meubelindustrie;2017;137.0
1896;Totaal nuttige toepassing       ;31 Meubelindustrie;2018;149.0
1897;Totaal nuttige toepassing       ;31 Meubelindustrie;2019;138.0
1898;Totaal nuttige toepassing       ;31 Meubelindustrie;2020;128.0
1899;Totaal nuttige toepassing       ;31 Meubelindustrie;2021;139.0
1900;Totaal nuttige toepassing       ;32 Overige industrie;1994;
1901;Totaal nuttige toepassing       ;32 Overige industrie;1996;
1902;Totaal nuttige toepassing       ;32 Overige industrie;1998;
1903;Totaal nuttige toepassing       ;32 Overige industrie;2000;
1904;Totaal nuttige toepassing       ;32 Overige industrie;2001;
1905;Totaal nuttige toepassing       ;32 Overige industrie;2002;
1906;Totaal nuttige toepassing       ;32 Overige industrie;2003;
1907;Totaal nuttige toepassing       ;32 Overige industrie;2004;
1908;Totaal nuttige toepassing       ;32 Overige industrie;2005;
1909;Totaal nuttige toepassing       ;32 Overige industrie;2006;
1910;Totaal nuttige toepassing       ;32 Overige industrie;2007;
1911;Totaal nuttige toepassing       ;32 Overige industrie;2008;51.0
1912;Totaal nuttige toepassing       ;32 Overige industrie;2009;50.0
1913;Totaal nuttige toepassing       ;32 Overige industrie;2010;60.0
1914;Totaal nuttige toepassing       ;32 Overige industrie;2011;59.0
1915;Totaal nuttige toepassing       ;32 Overige industrie;2012;79.0
1916;Totaal nuttige toepassing       ;32 Overige industrie;2013;79.0
1917;Totaal nuttige toepassing       ;32 Overige industrie;2014;57.0
1918;Totaal nuttige toepassing       ;32 Overige industrie;2015;57.0
1919;Totaal nuttige toepassing       ;32 Overige industrie;2016;65.0
1920;Totaal nuttige toepassing       ;32 Overige industrie;2017;62.0
1921;Totaal nuttige toepassing       ;32 Overige industrie;2018;58.0
1922;Totaal nuttige toepassing       ;32 Overige industrie;2019;59.0
1923;Totaal nuttige toepassing       ;32 Overige industrie;2020;49.0
1924;Totaal nuttige toepassing       ;32 Overige industrie;2021;50.0
1925;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;1994;
1926;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;1996;
1927;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;1998;
1928;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2000;
1929;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2001;
1930;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2002;
1931;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2003;
1932;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2004;
1933;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2005;
1934;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2006;
1935;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2007;
1936;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2008;27.0
1937;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2009;27.0
1938;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2010;31.0
1939;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2011;31.0
1940;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2012;57.0
1941;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2013;56.0
1942;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2014;54.0
1943;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2015;54.0
1944;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2016;55.0
1945;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2017;55.0
1946;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2018;56.0
1947;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2019;53.0
1948;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2020;42.0
1949;Totaal nuttige toepassing       ;33 Reparatie en installatie van machines;2021;35.0
1950;Totaal nuttige toepassing       ;D Energievoorziening;1994;1362.0
1951;Totaal nuttige toepassing       ;D Energievoorziening;1996;1381.0
1952;Totaal nuttige toepassing       ;D Energievoorziening;1998;1520.0
1953;Totaal nuttige toepassing       ;D Energievoorziening;2000;1615.0
1954;Totaal nuttige toepassing       ;D Energievoorziening;2001;1549.0
1955;Totaal nuttige toepassing       ;D Energievoorziening;2002;1668.0
1956;Totaal nuttige toepassing       ;D Energievoorziening;2003;1557.0
1957;Totaal nuttige toepassing       ;D Energievoorziening;2004;1486.0
1958;Totaal nuttige toepassing       ;D Energievoorziening;2005;1342.0
1959;Totaal nuttige toepassing       ;D Energievoorziening;2006;1164.0
1960;Totaal nuttige toepassing       ;D Energievoorziening;2007;1312.0
1961;Totaal nuttige toepassing       ;D Energievoorziening;2008;1297.0
1962;Totaal nuttige toepassing       ;D Energievoorziening;2009;1252.0
1963;Totaal nuttige toepassing       ;D Energievoorziening;2010;1119.0
1964;Totaal nuttige toepassing       ;D Energievoorziening;2011;1136.0
1965;Totaal nuttige toepassing       ;D Energievoorziening;2012;1311.0
1966;Totaal nuttige toepassing       ;D Energievoorziening;2013;1297.0
1967;Totaal nuttige toepassing       ;D Energievoorziening;2014;1645.0
1968;Totaal nuttige toepassing       ;D Energievoorziening;2015;2071.0
1969;Totaal nuttige toepassing       ;D Energievoorziening;2016;1986.0
1970;Totaal nuttige toepassing       ;D Energievoorziening;2017;1917.0
1971;Totaal nuttige toepassing       ;D Energievoorziening;2018;1475.0
1972;Totaal nuttige toepassing       ;D Energievoorziening;2019;1029.0
1973;Totaal nuttige toepassing       ;D Energievoorziening;2020;425.0
1974;Totaal nuttige toepassing       ;D Energievoorziening;2021;565.0
1975;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;1994;
1976;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;1996;
1977;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;1998;
1978;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2000;
1979;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2001;
1980;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2002;
1981;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2003;
1982;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2004;
1983;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2005;
1984;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2006;
1985;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2007;3879.0
1986;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2008;4438.0
1987;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2009;4600.0
1988;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2010;5883.0
1989;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2011;6173.0
1990;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2012;5784.0
1991;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2013;6033.0
1992;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2014;6418.0
