ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouders_4;OverigeHuishoudens_5
3002;27;Verweduwd;2017;25;5;1;19;0
3003;27;Verweduwd;2018;26;6;1;19;0
3004;27;Verweduwd;2019;25;5;1;19;0
3005;27;Verweduwd;2020;25;5;1;19;0
3006;27;Verweduwd;2021;26;5;1;20;0
3007;27;Verweduwd;2022;25;5;1;19;0
3008;27;Verweduwd;2023;24;5;1;18;0
3009;27;Verweduwd;2024;24;5;1;18;0
3010;27;Verweduwd;2025;23;4;1;18;0
3011;27;Verweduwd;2026;24;5;1;18;0
3012;27;Verweduwd;2027;24;5;1;18;0
3013;27;Verweduwd;2028;25;5;1;19;0
3014;27;Verweduwd;2029;23;4;1;18;0
3015;27;Verweduwd;2030;22;3;1;18;0
3016;27;Verweduwd;2031;22;3;1;18;0
3017;27;Verweduwd;2032;21;3;1;17;0
3018;27;Verweduwd;2033;17;2;0;15;0
3019;27;Verweduwd;2034;17;2;0;15;0
3020;27;Verweduwd;2035;17;2;0;15;0
3021;27;Verweduwd;2036;17;2;0;15;0
3022;27;Verweduwd;2037;19;3;1;15;0
3023;27;Verweduwd;2038;19;3;1;15;0
3024;27;Verweduwd;2039;19;3;1;15;0
3025;27;Verweduwd;2040;18;3;0;15;0
3026;27;Verweduwd;2041;18;3;0;15;0
3027;27;Verweduwd;2042;18;3;0;15;0
3028;27;Verweduwd;2043;18;3;0;15;0
3029;27;Verweduwd;2044;17;2;0;15;0
3030;27;Verweduwd;2045;17;2;0;15;0
3031;27;Verweduwd;2046;17;2;0;15;0
3032;27;Verweduwd;2047;17;2;0;15;0
3033;27;Verweduwd;2048;17;2;0;15;0
3034;27;Verweduwd;2049;17;2;0;15;0
3035;27;Verweduwd;2050;17;2;0;15;0
3036;27;Gescheiden;2007;2185;869;533;763;20
3037;27;Gescheiden;2008;2223;915;528;760;20
3038;27;Gescheiden;2009;2131;877;504;730;20
3039;27;Gescheiden;2010;2017;831;475;691;20
3040;27;Gescheiden;2011;2002;825;471;686;20
3041;27;Gescheiden;2012;1962;811;460;671;20
3042;27;Gescheiden;2013;1896;794;440;642;20
3043;27;Gescheiden;2014;1862;786;429;627;20
3044;27;Gescheiden;2015;1858;794;424;620;20
3045;27;Gescheiden;2016;1880;803;430;627;20
3046;27;Gescheiden;2017;1907;815;435;636;21
3047;27;Gescheiden;2018;1972;848;448;654;22
3048;27;Gescheiden;2019;1981;852;450;657;22
3049;27;Gescheiden;2020;1965;846;446;651;22
3050;27;Gescheiden;2021;1959;842;445;650;22
3051;27;Gescheiden;2022;1968;848;446;652;22
3052;27;Gescheiden;2023;1929;832;437;639;21
3053;27;Gescheiden;2024;1923;833;434;635;21
3054;27;Gescheiden;2025;1944;838;441;644;21
3055;27;Gescheiden;2026;1996;863;451;660;22
3056;27;Gescheiden;2027;2007;869;453;663;22
3057;27;Gescheiden;2028;2050;886;464;678;22
3058;27;Gescheiden;2029;2024;875;458;669;22
3059;27;Gescheiden;2030;2007;869;453;663;22
3060;27;Gescheiden;2031;1994;862;451;659;22
3061;27;Gescheiden;2032;1942;839;440;642;21
3062;27;Gescheiden;2033;1892;818;428;626;20
3063;27;Gescheiden;2034;1877;810;425;622;20
3064;27;Gescheiden;2035;1863;804;422;617;20
3065;27;Gescheiden;2036;1852;799;419;614;20
3066;27;Gescheiden;2037;1847;797;418;612;20
3067;27;Gescheiden;2038;1842;794;417;611;20
3068;27;Gescheiden;2039;1837;792;416;609;20
3069;27;Gescheiden;2040;1836;791;416;609;20
3070;27;Gescheiden;2041;1838;792;416;610;20
3071;27;Gescheiden;2042;1842;794;417;611;20
3072;27;Gescheiden;2043;1850;798;418;614;20
3073;27;Gescheiden;2044;1860;803;420;617;20
3074;27;Gescheiden;2045;1869;807;422;620;20
3075;27;Gescheiden;2046;1878;811;424;623;20
3076;27;Gescheiden;2047;1891;817;427;627;20
3077;27;Gescheiden;2048;1902;822;429;631;20
3078;27;Gescheiden;2049;1912;827;431;634;20
3079;27;Gescheiden;2050;1924;832;434;638;20
3080;28;Referentiepersonen;2007;121425;49502;65634;5075;1214
3081;28;Referentiepersonen;2008;120399;49257;64863;5077;1202
3082;28;Referentiepersonen;2009;123927;51335;66076;5279;1237
3083;28;Referentiepersonen;2010;122522;50753;65330;5221;1218
3084;28;Referentiepersonen;2011;119112;49712;63150;5061;1189
3085;28;Referentiepersonen;2012;118286;49372;62712;5021;1181
3086;28;Referentiepersonen;2013;121015;50797;63897;5108;1213
3087;28;Referentiepersonen;2014;123198;52014;64763;5189;1232
3088;28;Referentiepersonen;2015;126364;53670;66118;5315;1261
3089;28;Referentiepersonen;2016;126833;54173;66061;5324;1275
3090;28;Referentiepersonen;2017;126865;53949;66286;5357;1273
3091;28;Referentiepersonen;2018;128554;54579;67222;5465;1288
3092;28;Referentiepersonen;2019;133125;56703;69391;5692;1339
3093;28;Referentiepersonen;2020;133457;56709;69654;5755;1339
3094;28;Referentiepersonen;2021;132061;56115;68886;5732;1328
3095;28;Referentiepersonen;2022;131392;55701;68621;5751;1319
3096;28;Referentiepersonen;2023;131791;55875;68786;5806;1324
3097;28;Referentiepersonen;2024;128933;54593;67326;5719;1295
3098;28;Referentiepersonen;2025;128409;54514;66880;5719;1296
3099;28;Referentiepersonen;2026;129870;54842;67885;5841;1302
3100;28;Referentiepersonen;2027;133306;56402;69538;6025;1341
3101;28;Referentiepersonen;2028;134082;56782;69861;6090;1349
3102;28;Referentiepersonen;2029;137011;57855;71511;6270;1375
3103;28;Referentiepersonen;2030;135083;57070;70447;6209;1357
3104;28;Referentiepersonen;2031;133891;56586;69776;6181;1348
3105;28;Referentiepersonen;2032;132983;56161;69314;6170;1338
3106;28;Referentiepersonen;2033;129291;54471;67488;6034;1298
3107;28;Referentiepersonen;2034;125885;53038;65687;5896;1264
3108;28;Referentiepersonen;2035;124952;52604;65216;5879;1253
3109;28;Referentiepersonen;2036;123875;52121;64658;5853;1243
3110;28;Referentiepersonen;2037;123145;51792;64277;5841;1235
3111;28;Referentiepersonen;2038;122687;51577;64038;5842;1230
3112;28;Referentiepersonen;2039;122302;51397;63834;5845;1226
3113;28;Referentiepersonen;2040;121979;51246;63663;5848;1222
3114;28;Referentiepersonen;2041;121856;51182;63592;5861;1221
3115;28;Referentiepersonen;2042;121921;51201;63619;5881;1220
3116;28;Referentiepersonen;2043;122204;51315;63755;5911;1223
3117;28;Referentiepersonen;2044;122635;51495;63967;5946;1227
3118;28;Referentiepersonen;2045;123181;51728;64236;5986;1231
3119;28;Referentiepersonen;2046;123797;51991;64540;6029;1237
3120;28;Referentiepersonen;2047;124522;52305;64897;6076;1244
3121;28;Referentiepersonen;2048;125256;52622;65260;6123;1251
3122;28;Referentiepersonen;2049;125959;52929;65608;6165;1257
3123;28;Referentiepersonen;2050;126610;53215;65928;6204;1263
3124;28;Ongehuwd;2007;84043;47497;31890;3539;1117
3125;28;Ongehuwd;2008;83881;47236;31988;3551;1106
3126;28;Ongehuwd;2009;88012;49264;33852;3757;1139
3127;28;Ongehuwd;2010;87378;48748;33764;3745;1121
3128;28;Ongehuwd;2011;85463;47783;32936;3650;1094
3129;28;Ongehuwd;2012;84866;47462;32695;3622;1087
3130;28;Ongehuwd;2013;87190;48872;33492;3710;1116
3131;28;Ongehuwd;2014;89399;50089;34369;3807;1134
3132;28;Ongehuwd;2015;92274;51726;35455;3931;1162
3133;28;Ongehuwd;2016;92812;52210;35481;3947;1174
3134;28;Ongehuwd;2017;92653;51979;35532;3970;1172
3135;28;Ongehuwd;2018;93899;52584;36069;4060;1186
3136;28;Ongehuwd;2019;97397;54628;37293;4243;1233
3137;28;Ongehuwd;2020;97598;54630;37435;4300;1233
3138;28;Ongehuwd;2021;96576;54053;37009;4292;1222
3139;28;Ongehuwd;2022;96041;53652;36860;4315;1214
3140;28;Ongehuwd;2023;96355;53814;36955;4367;1219
3141;28;Ongehuwd;2024;94221;52574;36146;4309;1192
3142;28;Ongehuwd;2025;93909;52495;35903;4318;1193
3143;28;Ongehuwd;2026;94891;52812;36461;4420;1198
3144;28;Ongehuwd;2027;97492;54312;37377;4569;1234
3145;28;Ongehuwd;2028;98107;54678;37560;4627;1242
3146;28;Ongehuwd;2029;100222;55715;38469;4773;1265
3147;28;Ongehuwd;2030;98822;54955;37884;4734;1249
3148;28;Ongehuwd;2031;97964;54488;37516;4720;1240
3149;28;Ongehuwd;2032;97291;54080;37261;4719;1231
3150;28;Ongehuwd;2033;94514;52447;36254;4619;1194
3151;28;Ongehuwd;2034;92009;51065;35260;4520;1164
3152;28;Ongehuwd;2035;91316;50648;35002;4512;1154
3153;28;Ongehuwd;2036;90516;50180;34695;4497;1144
3154;28;Ongehuwd;2037;89978;49860;34488;4493;1137
3155;28;Ongehuwd;2038;89637;49650;34356;4498;1133
3156;28;Ongehuwd;2039;89351;49473;34246;4503;1129
3157;28;Ongehuwd;2040;89112;49323;34153;4510;1126
3158;28;Ongehuwd;2041;89023;49258;34116;4524;1125
3159;28;Ongehuwd;2042;89074;49274;34132;4543;1125
3160;28;Ongehuwd;2043;89282;49378;34208;4569;1127
3161;28;Ongehuwd;2044;89604;49546;34327;4599;1132
3162;28;Ongehuwd;2045;90011;49765;34477;4633;1136
3163;28;Ongehuwd;2046;90470;50014;34646;4668;1142
3164;28;Ongehuwd;2047;91015;50312;34847;4707;1149
3165;28;Ongehuwd;2048;91563;50612;35050;4745;1156
3166;28;Ongehuwd;2049;92085;50903;35241;4779;1162
3167;28;Ongehuwd;2050;92576;51175;35421;4812;1168
3168;28;Gehuwd;2007;34493;871;33031;518;73
3169;28;Gehuwd;2008;33609;865;32159;513;72
3170;28;Gehuwd;2009;33017;892;31524;527;74
3171;28;Gehuwd;2010;32370;879;30896;522;73
3172;28;Gehuwd;2011;31015;858;29580;506;71
3173;28;Gehuwd;2012;30812;851;29388;503;70
3174;28;Gehuwd;2013;31242;873;29783;513;73
3175;28;Gehuwd;2014;31274;887;29790;523;74
3176;28;Gehuwd;2015;31588;909;30067;537;75
3177;28;Gehuwd;2016;31520;918;29989;537;76
3178;28;Gehuwd;2017;31686;915;30157;538;76
3179;28;Gehuwd;2018;32096;925;30548;546;77
3180;28;Gehuwd;2019;33080;961;31475;564;80
3181;28;Gehuwd;2020;33202;962;31594;566;80
3182;28;Gehuwd;2021;32851;953;31258;560;80
3183;28;Gehuwd;2022;32724;945;31143;557;79
3184;28;Gehuwd;2023;32798;949;31212;558;79
3185;28;Gehuwd;2024;32127;929;30573;547;78
3186;28;Gehuwd;2025;31924;928;30374;544;78
3187;28;Gehuwd;2026;32373;932;30812;551;78
3188;28;Gehuwd;2027;33139;959;31534;565;81
3189;28;Gehuwd;2028;33285;965;31671;568;81
3190;28;Gehuwd;2029;34042;981;32397;581;83
3191;28;Gehuwd;2030;33549;968;31927;572;82
3192;28;Gehuwd;2031;33240;961;31630;567;82
3193;28;Gehuwd;2032;33024;953;31427;563;81
3194;28;Gehuwd;2033;32176;926;30623;548;79
3195;28;Gehuwd;2034;31344;903;29832;533;76
3196;28;Gehuwd;2035;31125;897;29623;530;75
3197;28;Gehuwd;2036;30867;890;29377;525;75
3198;28;Gehuwd;2037;30690;888;29206;522;74
3199;28;Gehuwd;2038;30581;887;29101;520;73
3200;28;Gehuwd;2039;30487;886;29009;519;73
3201;28;Gehuwd;2040;30408;887;28932;517;72
3202;28;Gehuwd;2041;30376;889;28898;517;72
3203;28;Gehuwd;2042;30389;892;28909;517;71
3204;28;Gehuwd;2043;30456;898;28967;519;72
3205;28;Gehuwd;2044;30556;905;29059;521;71
3206;28;Gehuwd;2045;30682;913;29175;523;71
3207;28;Gehuwd;2046;30826;922;29307;526;71
3208;28;Gehuwd;2047;30992;931;29460;530;71
3209;28;Gehuwd;2048;31161;940;29617;533;71
3210;28;Gehuwd;2049;31328;950;29771;536;71
3211;28;Gehuwd;2050;31475;958;29908;538;71
3212;28;Verweduwd;2007;86;38;4;44;0
3213;28;Verweduwd;2008;63;28;2;33;0
3214;28;Verweduwd;2009;55;25;1;29;0
3215;28;Verweduwd;2010;50;23;1;26;0
3216;28;Verweduwd;2011;47;22;1;24;0
3217;28;Verweduwd;2012;42;18;2;22;0
3218;28;Verweduwd;2013;41;17;2;22;0
3219;28;Verweduwd;2014;40;16;2;22;0
3220;28;Verweduwd;2015;39;15;2;22;0
3221;28;Verweduwd;2016;37;14;2;21;0
3222;28;Verweduwd;2017;37;14;2;21;0
3223;28;Verweduwd;2018;37;14;2;21;0
3224;28;Verweduwd;2019;39;15;2;22;0
3225;28;Verweduwd;2020;36;14;1;21;0
3226;28;Verweduwd;2021;36;14;1;21;0
3227;28;Verweduwd;2022;38;14;2;22;0
3228;28;Verweduwd;2023;36;14;1;21;0
3229;28;Verweduwd;2024;35;14;1;20;0
3230;28;Verweduwd;2025;34;14;1;19;0
3231;28;Verweduwd;2026;34;13;1;20;0
3232;28;Verweduwd;2027;35;14;1;20;0
3233;28;Verweduwd;2028;36;14;1;21;0
3234;28;Verweduwd;2029;36;14;1;21;0
3235;28;Verweduwd;2030;34;13;1;20;0
3236;28;Verweduwd;2031;33;12;1;20;0
3237;28;Verweduwd;2032;32;12;1;19;0
3238;28;Verweduwd;2033;32;12;1;19;0
3239;28;Verweduwd;2034;29;11;1;17;0
3240;28;Verweduwd;2035;28;10;1;17;0
3241;28;Verweduwd;2036;28;10;1;17;0
3242;28;Verweduwd;2037;27;10;1;16;0
3243;28;Verweduwd;2038;28;10;1;17;0
3244;28;Verweduwd;2039;28;10;1;17;0
3245;28;Verweduwd;2040;28;10;1;17;0
3246;28;Verweduwd;2041;27;10;1;16;0
3247;28;Verweduwd;2042;27;10;1;16;0
3248;28;Verweduwd;2043;27;10;1;16;0
3249;28;Verweduwd;2044;27;10;1;16;0
3250;28;Verweduwd;2045;27;10;1;16;0
3251;28;Verweduwd;2046;28;10;1;17;0
3252;28;Verweduwd;2047;28;10;1;17;0
3253;28;Verweduwd;2048;28;10;1;17;0
3254;28;Verweduwd;2049;28;10;1;17;0
3255;28;Verweduwd;2050;28;10;1;17;0
3256;28;Gescheiden;2007;2803;1096;709;974;24
3257;28;Gescheiden;2008;2846;1128;714;980;24
3258;28;Gescheiden;2009;2843;1154;699;966;24
3259;28;Gescheiden;2010;2724;1103;669;928;24
3260;28;Gescheiden;2011;2587;1049;633;881;24
3261;28;Gescheiden;2012;2566;1041;627;874;24
3262;28;Gescheiden;2013;2542;1035;620;863;24
3263;28;Gescheiden;2014;2485;1022;602;837;24
3264;28;Gescheiden;2015;2463;1020;594;825;24
3265;28;Gescheiden;2016;2464;1031;589;819;25
3266;28;Gescheiden;2017;2489;1041;595;828;25
3267;28;Gescheiden;2018;2522;1056;603;838;25
3268;28;Gescheiden;2019;2609;1099;621;863;26
3269;28;Gescheiden;2020;2621;1103;624;868;26
3270;28;Gescheiden;2021;2598;1095;618;859;26
3271;28;Gescheiden;2022;2589;1090;616;857;26
3272;28;Gescheiden;2023;2602;1098;618;860;26
3273;28;Gescheiden;2024;2550;1076;606;843;25
3274;28;Gescheiden;2025;2542;1077;602;838;25
3275;28;Gescheiden;2026;2572;1085;611;850;26
3276;28;Gescheiden;2027;2640;1117;626;871;26
3277;28;Gescheiden;2028;2654;1125;629;874;26
3278;28;Gescheiden;2029;2711;1145;644;895;27
3279;28;Gescheiden;2030;2678;1134;635;883;26
3280;28;Gescheiden;2031;2654;1125;629;874;26
3281;28;Gescheiden;2032;2636;1116;625;869;26
3282;28;Gescheiden;2033;2569;1086;610;848;25
3283;28;Gescheiden;2034;2503;1059;594;826;24
3284;28;Gescheiden;2035;2483;1049;590;820;24
3285;28;Gescheiden;2036;2464;1041;585;814;24
3286;28;Gescheiden;2037;2450;1034;582;810;24
3287;28;Gescheiden;2038;2441;1030;580;807;24
3288;28;Gescheiden;2039;2436;1028;578;806;24
3289;28;Gescheiden;2040;2431;1026;577;804;24
3290;28;Gescheiden;2041;2430;1025;577;804;24
3291;28;Gescheiden;2042;2431;1025;577;805;24
3292;28;Gescheiden;2043;2439;1029;579;807;24
3293;28;Gescheiden;2044;2448;1034;580;810;24
3294;28;Gescheiden;2045;2461;1040;583;814;24
3295;28;Gescheiden;2046;2473;1045;586;818;24
3296;28;Gescheiden;2047;2487;1052;589;822;24
3297;28;Gescheiden;2048;2504;1060;592;828;24
3298;28;Gescheiden;2049;2518;1066;595;833;24
3299;28;Gescheiden;2050;2531;1072;598;837;24
3300;29;Referentiepersonen;2007;121125;46708;67931;5439;1047
3301;29;Referentiepersonen;2008;122283;47557;68106;5565;1055
3302;29;Referentiepersonen;2009;121344;47365;67373;5560;1046
3303;29;Referentiepersonen;2010;124903;49389;68674;5763;1077
3304;29;Referentiepersonen;2011;123539;48838;67942;5698;1061
3305;29;Referentiepersonen;2012;120134;47853;65723;5522;1036
3306;29;Referentiepersonen;2013;119325;47526;65293;5478;1028
3307;29;Referentiepersonen;2014;122048;48885;66535;5572;1056
3308;29;Referentiepersonen;2015;124246;50050;67468;5655;1073
3309;29;Referentiepersonen;2016;127449;51654;68908;5789;1098
3310;29;Referentiepersonen;2017;127932;52153;68867;5800;1112
3311;29;Referentiepersonen;2018;127975;51933;69099;5833;1110
3312;29;Referentiepersonen;2019;129673;52532;70071;5948;1122
3313;29;Referentiepersonen;2020;134244;54564;72325;6187;1168
3314;29;Referentiepersonen;2021;134598;54575;72601;6254;1168
3315;29;Referentiepersonen;2022;133214;54018;71811;6227;1158
3316;29;Referentiepersonen;2023;132576;53631;71550;6245;1150
3317;29;Referentiepersonen;2024;132996;53808;71731;6303;1154
3318;29;Referentiepersonen;2025;130161;52592;70232;6207;1130
3319;29;Referentiepersonen;2026;129651;52532;69782;6206;1131
3320;29;Referentiepersonen;2027;131148;52842;70833;6336;1137
3321;29;Referentiepersonen;2028;134605;54345;72561;6529;1170
3322;29;Referentiepersonen;2029;135401;54721;72903;6598;1179
3323;29;Referentiepersonen;2030;138355;55749;74619;6788;1199
3324;29;Referentiepersonen;2031;136445;55014;73524;6723;1184
3325;29;Referentiepersonen;2032;135265;54562;72836;6691;1176
3326;29;Referentiepersonen;2033;134369;54164;72358;6678;1169
3327;29;Referentiepersonen;2034;130686;52551;70470;6532;1133
3328;29;Referentiepersonen;2035;127291;51192;68611;6383;1105
3329;29;Referentiepersonen;2036;126370;50783;68127;6364;1096
3330;29;Referentiepersonen;2037;125303;50328;67553;6336;1086
3331;29;Referentiepersonen;2038;124582;50016;67165;6322;1079
3332;29;Referentiepersonen;2039;124134;49814;66924;6321;1075
3333;29;Referentiepersonen;2040;123760;49647;66718;6324;1071
3334;29;Referentiepersonen;2041;123448;49505;66547;6328;1068
3335;29;Referentiepersonen;2042;123331;49447;66477;6340;1067
3336;29;Referentiepersonen;2043;123408;49469;66511;6361;1067
3337;29;Referentiepersonen;2044;123699;49580;66656;6394;1069
3338;29;Referentiepersonen;2045;124137;49754;66880;6432;1071
3339;29;Referentiepersonen;2046;124696;49979;67164;6476;1077
3340;29;Referentiepersonen;2047;125315;50232;67482;6520;1081
3341;29;Referentiepersonen;2048;126043;50532;67857;6568;1086
3342;29;Referentiepersonen;2049;126781;50836;68235;6617;1093
3343;29;Referentiepersonen;2050;127492;51132;68598;6663;1099
3344;29;Ongehuwd;2007;78312;44575;29268;3521;948
3345;29;Ongehuwd;2008;80366;45348;30402;3661;955
3346;29;Ongehuwd;2009;80356;45159;30570;3680;947
3347;29;Ongehuwd;2010;84454;47147;32436;3895;976
3348;29;Ongehuwd;2011;83865;46665;32360;3879;961
3349;29;Ongehuwd;2012;82046;45761;31567;3780;938
3350;29;Ongehuwd;2013;81459;45452;31325;3750;932
3351;29;Ongehuwd;2014;83645;46790;32064;3835;956
3352;29;Ongehuwd;2015;85738;47953;32883;3930;972
3353;29;Ongehuwd;2016;88501;49533;33917;4055;996
3354;29;Ongehuwd;2017;89023;50006;33939;4071;1007
3355;29;Ongehuwd;2018;88864;49780;33985;4094;1005
3356;29;Ongehuwd;2019;90047;50351;34493;4186;1017
3357;29;Ongehuwd;2020;93380;52296;35655;4371;1058
3358;29;Ongehuwd;2021;93580;52302;35791;4429;1058
3359;29;Ongehuwd;2022;92622;51762;35390;4421;1049
3360;29;Ongehuwd;2023;92133;51390;35257;4444;1042
3361;29;Ongehuwd;2024;92448;51553;35353;4497;1045
3362;29;Ongehuwd;2025;90438;50383;34593;4439;1023
3363;29;Ongehuwd;2026;90161;50320;34369;4448;1024
3364;29;Ongehuwd;2027;91105;50621;34903;4552;1029
3365;29;Ongehuwd;2028;93601;52059;35780;4703;1059
3366;29;Ongehuwd;2029;94207;52419;35958;4763;1067
3367;29;Ongehuwd;2030;96227;53406;36824;4911;1086
3368;29;Ongehuwd;2031;94914;52697;36273;4872;1072
3369;29;Ongehuwd;2032;94113;52263;35928;4858;1064
3370;29;Ongehuwd;2033;93482;51881;35687;4856;1058
3371;29;Ongehuwd;2034;90846;50332;34733;4755;1026
3372;29;Ongehuwd;2035;88477;49027;33795;4654;1001
3373;29;Ongehuwd;2036;87828;48636;33551;4648;993
3374;29;Ongehuwd;2037;87075;48195;33264;4632;984
3375;29;Ongehuwd;2038;86572;47895;33071;4628;978
3376;29;Ongehuwd;2039;86257;47699;32950;4633;975
3377;29;Ongehuwd;2040;85993;47534;32848;4640;971
3378;29;Ongehuwd;2041;85772;47394;32762;4647;969
3379;29;Ongehuwd;2042;85692;47334;32730;4660;968
3380;29;Ongehuwd;2043;85749;47352;32749;4680;968
3381;29;Ongehuwd;2044;85954;47453;32823;4708;970
3382;29;Ongehuwd;2045;86262;47612;32938;4739;973
3383;29;Ongehuwd;2046;86657;47823;33083;4773;978
3384;29;Ongehuwd;2047;87098;48061;33245;4809;983
3385;29;Ongehuwd;2048;87618;48345;33437;4848;988
3386;29;Ongehuwd;2049;88145;48632;33632;4887;994
3387;29;Ongehuwd;2050;88647;48911;33814;4922;1000
3388;29;Gehuwd;2007;39227;883;37696;576;72
3389;29;Gehuwd;2008;38299;890;36754;582;73
3390;29;Gehuwd;2009;37396;885;35862;577;72
3391;29;Gehuwd;2010;36897;912;35319;592;74
3392;29;Gehuwd;2011;36254;898;34696;587;73
3393;29;Gehuwd;2012;34830;877;33313;569;71
3394;29;Gehuwd;2013;34639;871;33132;566;70
3395;29;Gehuwd;2014;35182;894;33637;578;73
3396;29;Gehuwd;2015;35336;908;33766;588;74
3397;29;Gehuwd;2016;35785;930;34176;604;75
3398;29;Gehuwd;2017;35740;941;34117;605;77
3399;29;Gehuwd;2018;35916;938;34296;605;77
3400;29;Gehuwd;2019;36389;948;34749;615;77
3401;29;Gehuwd;2020;37515;985;35816;634;80
3402;29;Gehuwd;2021;37654;985;35952;637;80
3403;29;Gehuwd;2022;37258;976;35572;630;80
3404;29;Gehuwd;2023;37122;969;35446;628;79
3405;29;Gehuwd;2024;37212;974;35529;629;80
3406;29;Gehuwd;2025;36453;952;34807;616;78
3407;29;Gehuwd;2026;36229;952;34586;612;79
3408;29;Gehuwd;2027;36746;955;35091;621;79
3409;29;Gehuwd;2028;37620;982;35921;636;81
3410;29;Gehuwd;2029;37793;989;36082;640;82
3411;29;Gehuwd;2030;38654;1006;36911;654;83
3412;29;Gehuwd;2031;38100;994;36379;645;82
3413;29;Gehuwd;2032;37751;986;36044;639;82
3414;29;Gehuwd;2033;37507;980;35812;634;81
3415;29;Gehuwd;2034;36547;952;34899;618;78
3416;29;Gehuwd;2035;35606;929;34000;601;76
3417;29;Gehuwd;2036;35362;924;33765;597;76
3418;29;Gehuwd;2037;35071;918;33485;593;75
3419;29;Gehuwd;2038;34873;914;33295;590;74
3420;29;Gehuwd;2039;34750;913;33177;587;73
3421;29;Gehuwd;2040;34646;913;33075;585;73
3422;29;Gehuwd;2041;34561;914;32991;584;72
3423;29;Gehuwd;2042;34527;916;32955;584;72
3424;29;Gehuwd;2043;34545;920;32969;584;72
3425;29;Gehuwd;2044;34622;926;33038;586;72
3426;29;Gehuwd;2045;34736;933;33144;588;71
3427;29;Gehuwd;2046;34884;941;33279;592;72
3428;29;Gehuwd;2047;35047;949;33432;595;71
3429;29;Gehuwd;2048;35237;958;33610;598;71
3430;29;Gehuwd;2049;35430;967;33790;601;72
3431;29;Gehuwd;2050;35618;976;33966;605;71
3432;29;Verweduwd;2007;117;37;12;68;0
3433;29;Verweduwd;2008;105;36;9;60;0
3434;29;Verweduwd;2009;83;26;7;50;0
3435;29;Verweduwd;2010;74;23;6;45;0
3436;29;Verweduwd;2011;70;21;6;43;0
3437;29;Verweduwd;2012;66;20;6;40;0
3438;29;Verweduwd;2013;59;16;6;37;0
3439;29;Verweduwd;2014;61;15;7;39;0
3440;29;Verweduwd;2015;60;14;7;39;0
3441;29;Verweduwd;2016;58;12;7;39;0
3442;29;Verweduwd;2017;58;13;7;38;0
3443;29;Verweduwd;2018;58;13;7;38;0
3444;29;Verweduwd;2019;58;13;7;38;0
3445;29;Verweduwd;2020;59;13;7;39;0
3446;29;Verweduwd;2021;59;13;7;39;0
3447;29;Verweduwd;2022;58;13;7;38;0
3448;29;Verweduwd;2023;57;12;7;38;0
3449;29;Verweduwd;2024;56;12;6;38;0
3450;29;Verweduwd;2025;55;12;6;37;0
3451;29;Verweduwd;2026;54;12;6;36;0
3452;29;Verweduwd;2027;54;11;6;37;0
3453;29;Verweduwd;2028;55;12;6;37;0
3454;29;Verweduwd;2029;54;11;6;37;0
3455;29;Verweduwd;2030;55;11;6;38;0
3456;29;Verweduwd;2031;52;10;6;36;0
3457;29;Verweduwd;2032;52;10;6;36;0
3458;29;Verweduwd;2033;52;10;6;36;0
3459;29;Verweduwd;2034;51;10;6;35;0
3460;29;Verweduwd;2035;48;9;6;33;0
3461;29;Verweduwd;2036;46;8;6;32;0
3462;29;Verweduwd;2037;45;8;6;31;0
3463;29;Verweduwd;2038;43;8;5;30;0
3464;29;Verweduwd;2039;45;8;6;31;0
3465;29;Verweduwd;2040;45;8;6;31;0
3466;29;Verweduwd;2041;45;8;6;31;0
3467;29;Verweduwd;2042;43;8;5;30;0
3468;29;Verweduwd;2043;43;8;5;30;0
3469;29;Verweduwd;2044;43;8;5;30;0
3470;29;Verweduwd;2045;45;8;6;31;0
3471;29;Verweduwd;2046;45;8;6;31;0
3472;29;Verweduwd;2047;45;8;6;31;0
3473;29;Verweduwd;2048;45;8;6;31;0
3474;29;Verweduwd;2049;44;8;5;31;0
3475;29;Verweduwd;2050;44;8;5;31;0
3476;29;Gescheiden;2007;3469;1213;955;1274;27
3477;29;Gescheiden;2008;3513;1283;941;1262;27
3478;29;Gescheiden;2009;3509;1295;934;1253;27
3479;29;Gescheiden;2010;3478;1307;913;1231;27
3480;29;Gescheiden;2011;3350;1254;880;1189;27
3481;29;Gescheiden;2012;3192;1195;837;1133;27
3482;29;Gescheiden;2013;3168;1187;830;1125;26
3483;29;Gescheiden;2014;3160;1186;827;1120;27
3484;29;Gescheiden;2015;3112;1175;812;1098;27
3485;29;Gescheiden;2016;3105;1179;808;1091;27
3486;29;Gescheiden;2017;3111;1193;804;1086;28
3487;29;Gescheiden;2018;3137;1202;811;1096;28
3488;29;Gescheiden;2019;3179;1220;822;1109;28
3489;29;Gescheiden;2020;3290;1270;847;1143;30
3490;29;Gescheiden;2021;3305;1275;851;1149;30
3491;29;Gescheiden;2022;3276;1267;842;1138;29
3492;29;Gescheiden;2023;3264;1260;840;1135;29
3493;29;Gescheiden;2024;3280;1269;843;1139;29
3494;29;Gescheiden;2025;3215;1245;826;1115;29
3495;29;Gescheiden;2026;3207;1248;821;1110;28
3496;29;Gescheiden;2027;3243;1255;833;1126;29
3497;29;Gescheiden;2028;3329;1292;854;1153;30
