ID;Geslacht;Leeftijd;DiagnoseIndelingVTV;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;Dagopnamen_3;DagopnamenPer10000Inwoners_4;KlinischeOpnamen_5;KlinischeOpnamenPer10000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer10000Inwoners_8;GemVerpleegduurPerKlinischeOpname_9
2790;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1987;;;;;3622.0;2.5;49488.0;33.7;13.7
2791;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1988;;;;;3975.0;2.7;54417.0;36.9;13.7
2792;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1989;;;;;4159.0;2.8;57953.0;39.0;13.9
2793;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1990;;;;;4227.0;2.8;56800.0;38.0;13.4
2794;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1991;;;;;4663.0;3.1;62566.0;41.5;13.4
2795;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1992;;;;;5058.0;3.3;66602.0;43.9;13.2
2796;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1993;5416.0;3.5;214.0;0.1;5202.0;3.4;66093.0;43.2;12.7
2797;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1994;5356.0;3.5;224.0;0.1;5132.0;3.3;63790.0;41.5;12.4
2798;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1995;5227.0;3.4;282.0;0.2;4945.0;3.2;61679.0;39.9;12.5
2799;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1996;5613.0;3.6;284.0;0.2;5329.0;3.4;65489.0;42.2;12.3
2800;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1997;5779.0;3.7;430.0;0.3;5349.0;3.4;67169.0;43.0;12.6
2801;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1998;5842.0;3.7;500.0;0.3;5342.0;3.4;65906.0;41.9;12.3
2802;Totaal mannen en vrouwen;Totaal alle leeftijden;88;1999;5924.0;3.7;466.0;0.3;5458.0;3.5;66314.0;41.9;12.1
2803;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2000;6167.0;3.9;568.0;0.4;5599.0;3.5;69358.0;43.5;12.4
2804;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2001;6472.0;4.0;727.0;0.5;5745.0;3.6;72130.0;45.0;12.6
2805;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2002;6847.0;4.2;824.0;0.5;6023.0;3.7;71771.0;44.4;11.9
2806;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2003;6954.0;4.3;888.0;0.5;6066.0;3.7;69537.0;42.9;11.5
2807;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2004;8281.0;5.1;1065.0;0.7;7216.0;4.4;80637.0;49.5;11.2
2808;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2005;8516.0;5.2;1158.0;0.7;7358.0;4.5;86337.0;52.9;11.7
2809;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2006;8768.0;5.4;1314.0;0.8;7454.0;4.6;87648.0;53.6;11.8
2810;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2007;9809.0;6.0;1884.0;1.2;7925.0;4.8;90071.0;55.0;11.4
2811;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2008;10071.0;6.1;2013.0;1.2;8058.0;4.9;90310.0;54.9;11.2
2812;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2009;11439.0;6.9;2466.0;1.5;8973.0;5.4;95400.0;57.7;10.6
2813;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2010;12201.0;7.3;2769.0;1.7;9432.0;5.7;95015.0;57.2;10.1
2814;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2011;12973.0;7.8;3017.0;1.8;9956.0;6.0;98864.0;59.2;9.9
2815;Totaal mannen en vrouwen;Totaal alle leeftijden;88;2012;12956.0;7.7;3427.0;2.0;9529.0;5.7;91971.0;54.9;9.7
2816;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1981;;;;;15029.0;10.5;315740.0;221.6;21.0
2817;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1982;;;;;16353.0;11.4;335907.0;234.7;20.5
2818;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1983;;;;;17398.0;12.1;339119.0;236.0;19.5
2819;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1984;;;;;18173.0;12.6;343106.0;237.8;18.9
2820;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1985;;;;;19353.0;13.4;352981.0;243.5;18.2
2821;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1986;;;;;20559.0;14.1;374137.0;256.7;18.2
2822;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1987;;;;;21412.0;14.6;377208.0;257.2;17.6
2823;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1988;;;;;22261.0;15.1;394862.0;267.5;17.7
2824;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1989;;;;;22985.0;15.5;389629.0;262.4;17.0
2825;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1990;;;;;23943.0;16.0;393884.0;263.3;16.5
2826;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1991;;;;;24539.0;16.3;396527.0;263.1;16.2
2827;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1992;;;;;24357.0;16.0;380323.0;250.5;15.6
2828;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1993;27675.0;18.1;1768.0;1.2;25907.0;16.9;393892.0;257.6;15.2
2829;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1994;26922.0;17.5;1634.0;1.1;25288.0;16.4;365617.0;237.7;14.5
2830;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1995;27312.0;17.7;1991.0;1.3;25321.0;16.4;357616.0;231.4;14.1
2831;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1996;28151.0;18.1;1525.0;1.0;26626.0;17.1;373384.0;240.4;14.0
2832;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1997;28108.0;18.0;1999.0;1.3;26109.0;16.7;355746.0;227.9;13.6
2833;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1998;28015.0;17.8;1953.0;1.2;26062.0;16.6;350974.0;223.4;13.5
2834;Totaal mannen en vrouwen;Totaal alle leeftijden;89;1999;26521.0;16.8;1662.0;1.1;24859.0;15.7;329546.0;208.4;13.3
2835;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2000;25444.0;16.0;1446.0;0.9;23998.0;15.1;314433.0;197.4;13.1
2836;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2001;25026.0;15.6;1585.0;1.0;23441.0;14.6;302264.0;188.4;12.9
2837;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2002;24546.0;15.2;1310.0;0.8;23236.0;14.4;286023.0;177.1;12.3
2838;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2003;25069.0;15.5;1138.0;0.7;23931.0;14.8;281806.0;173.7;11.8
2839;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2004;25954.0;15.9;1175.0;0.7;24779.0;15.2;280334.0;172.2;11.3
2840;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2005;27130.0;16.6;1427.0;0.9;25703.0;15.8;283672.0;173.9;11.0
2841;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2006;27901.0;17.1;1461.0;0.9;26440.0;16.2;285608.0;174.7;10.8
2842;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2007;29499.0;18.0;1720.0;1.1;27779.0;17.0;289124.0;176.5;10.4
2843;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2008;29993.0;18.2;1902.0;1.2;28091.0;17.1;284165.0;172.8;10.1
2844;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2009;31986.0;19.3;2280.0;1.4;29706.0;18.0;283324.0;171.4;9.5
2845;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2010;32308.0;19.4;2137.0;1.3;30171.0;18.2;280394.0;168.8;9.3
2846;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2011;32226.0;19.3;1990.0;1.2;30236.0;18.1;269986.0;161.8;8.9
2847;Totaal mannen en vrouwen;Totaal alle leeftijden;89;2012;31669.0;18.9;2093.0;1.2;29576.0;17.7;256355.0;153.0;8.7
2848;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1981;;;;;58179.0;40.8;822933.0;577.7;14.1
2849;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1982;;;;;61574.0;43.0;825948.0;577.2;13.4
2850;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1983;;;;;66306.0;46.2;835033.0;581.2;12.6
2851;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1984;;;;;68149.0;47.2;826866.0;573.1;12.1
2852;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1985;;;;;72414.0;50.0;848174.0;585.2;11.7
2853;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1986;;;;;72266.0;49.6;814287.0;558.7;11.3
2854;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1987;;;;;74667.0;50.9;804415.0;548.5;10.8
2855;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1988;;;;;75824.0;51.4;790348.0;535.4;10.4
2856;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1989;;;;;75037.0;50.5;762328.0;513.3;10.2
2857;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1990;;;;;81206.0;54.3;799721.0;534.7;9.8
2858;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1991;;;;;83669.0;55.5;798635.0;529.9;9.5
2859;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1992;;;;;85666.0;56.4;795457.0;523.9;9.3
2860;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1993;92489.0;60.5;3105.0;2.0;89384.0;58.5;797448.0;521.5;8.9
2861;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1994;95981.0;62.4;3502.0;2.3;92479.0;60.1;802483.0;521.7;8.7
2862;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1995;98890.0;64.0;4303.0;2.8;94587.0;61.2;805640.0;521.2;8.5
2863;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1996;99650.0;64.2;4357.0;2.8;95293.0;61.4;807212.0;519.8;8.5
2864;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1997;99095.0;63.5;5521.0;3.5;93574.0;59.9;778280.0;498.5;8.3
2865;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1998;96639.0;61.5;6549.0;4.2;90090.0;57.3;731052.0;465.3;8.1
2866;Totaal mannen en vrouwen;Totaal alle leeftijden;90;1999;93210.0;58.9;6597.0;4.2;86613.0;54.8;688421.0;435.4;7.9
2867;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2000;91478.0;57.4;8178.0;5.1;83300.0;52.3;657123.0;412.6;7.9
2868;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2001;94185.0;58.7;12376.0;7.7;81809.0;51.0;639248.0;398.4;7.8
2869;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2002;97413.0;60.3;13334.0;8.3;84079.0;52.1;628522.0;389.2;7.5
2870;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2003;99726.0;61.5;15074.0;9.3;84652.0;52.2;606812.0;374.0;7.2
2871;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2004;107572.0;66.1;17582.0;10.8;89990.0;55.3;611989.0;376.0;6.8
2872;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2005;105899.0;64.9;17880.0;11.0;88019.0;53.9;568056.0;348.1;6.5
2873;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2006;105191.0;64.4;18689.0;11.4;86502.0;52.9;546784.0;334.5;6.3
2874;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2007;107216.0;65.5;20877.0;12.7;86339.0;52.7;512260.0;312.7;5.9
2875;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2008;109390.0;66.5;22965.0;14.0;86425.0;52.5;494273.0;300.5;5.7
2876;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2009;112748.0;68.2;25525.0;15.4;87223.0;52.8;485834.0;293.9;5.6
2877;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2010;114714.0;69.0;26355.0;15.9;88359.0;53.2;472062.0;284.1;5.3
2878;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2011;115921.0;69.5;27661.0;16.6;88260.0;52.9;445583.0;267.0;5.0
2879;Totaal mannen en vrouwen;Totaal alle leeftijden;90;2012;110680.0;66.1;27259.0;16.3;83421.0;49.8;424884.0;253.6;5.1
2880;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1981;;;;;14347.0;10.1;173064.0;121.5;12.1
2881;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1982;;;;;14733.0;10.3;170887.0;119.4;11.6
2882;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1983;;;;;15709.0;10.9;170341.0;118.6;10.8
2883;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1984;;;;;15410.0;10.7;159107.0;110.3;10.3
2884;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1985;;;;;15633.0;10.8;154869.0;106.9;9.9
2885;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1986;;;;;15567.0;10.7;154038.0;105.7;9.9
2886;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1987;;;;;15881.0;10.8;148812.0;101.5;9.4
2887;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1988;;;;;16194.0;11.0;146039.0;98.9;9.0
2888;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1989;;;;;17169.0;11.6;150184.0;101.1;8.7
2889;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1990;;;;;17527.0;11.7;150163.0;100.4;8.6
2890;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1991;;;;;18022.0;12.0;147009.0;97.5;8.2
2891;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1992;;;;;19637.0;12.9;154456.0;101.7;7.9
2892;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1993;23858.0;15.6;2565.0;1.7;21293.0;13.9;158966.0;104.0;7.5
2893;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1994;27215.0;17.7;3822.0;2.5;23394.0;15.2;164888.0;107.2;7.0
2894;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1995;28927.0;18.7;5179.0;3.4;23748.0;15.4;160288.0;103.7;6.7
2895;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1996;31356.0;20.2;6169.0;4.0;25187.0;16.2;165600.0;106.6;6.6
2896;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1997;33986.0;21.8;7969.0;5.1;26017.0;16.7;167702.0;107.4;6.4
2897;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1998;35538.0;22.6;9537.0;6.1;26001.0;16.5;165023.0;105.0;6.3
2898;Totaal mannen en vrouwen;Totaal alle leeftijden;91;1999;38884.0;24.6;11096.0;7.0;27788.0;17.6;168364.0;106.5;6.1
2899;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2000;40759.0;25.6;12235.0;7.7;28524.0;17.9;169129.0;106.2;5.9
2900;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2001;43438.0;27.1;13858.0;8.6;29580.0;18.4;164298.0;102.4;5.6
2901;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2002;47624.0;29.5;16091.0;10.0;31533.0;19.5;165821.0;102.7;5.3
2902;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2003;49594.0;30.6;15712.0;9.7;33882.0;20.9;171377.0;105.6;5.1
2903;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2004;55401.0;34.0;17079.0;10.5;38322.0;23.5;182207.0;111.9;4.8
2904;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2005;62025.0;38.0;19912.0;12.2;42113.0;25.8;188771.0;115.7;4.5
2905;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2006;66727.0;40.8;21423.0;13.1;45304.0;27.7;200809.0;122.9;4.4
2906;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2007;71043.0;43.4;23032.0;14.1;48011.0;29.3;200100.0;122.2;4.2
2907;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2008;77757.0;47.3;24373.0;14.8;53384.0;32.5;207361.0;126.1;3.9
2908;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2009;85390.0;51.7;25368.0;15.3;60022.0;36.3;217027.0;131.3;3.6
2909;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2010;89235.0;53.7;26561.0;16.0;62674.0;37.7;217259.0;130.8;3.5
2910;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2011;95740.0;57.4;28687.0;17.2;67053.0;40.2;221100.0;132.5;3.3
2911;Totaal mannen en vrouwen;Totaal alle leeftijden;91;2012;96916.0;57.8;35398.0;21.1;61518.0;36.7;206184.0;123.1;3.4
2912;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1981;;;;;18898.0;13.3;354898.0;249.1;18.8
2913;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1982;;;;;19692.0;13.8;358153.0;250.3;18.2
2914;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1983;;;;;20314.0;14.1;353579.0;246.1;17.4
2915;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1984;;;;;21269.0;14.7;355909.0;246.7;16.7
2916;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1985;;;;;22920.0;15.8;372292.0;256.9;16.2
2917;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1986;;;;;22240.0;15.3;359869.0;246.9;16.2
2918;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1987;;;;;22639.0;15.4;350919.0;239.3;15.5
2919;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1988;;;;;23264.0;15.8;343529.0;232.7;14.8
2920;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1989;;;;;25113.0;16.9;356111.0;239.8;14.2
2921;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1990;;;;;25572.0;17.1;341563.0;228.4;13.4
2922;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1991;;;;;26074.0;17.3;347861.0;230.8;13.3
2923;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1992;;;;;27059.0;17.8;340410.0;224.2;12.6
2924;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1993;29923.0;19.6;2277.0;1.5;27646.0;18.1;346581.0;226.7;12.5
2925;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1994;32257.0;21.0;3047.0;2.0;29210.0;19.0;354987.0;230.8;12.2
2926;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1995;33160.0;21.5;3326.0;2.2;29834.0;19.3;341596.0;221.0;11.4
2927;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1996;33461.0;21.5;4197.0;2.7;29264.0;18.8;329687.0;212.3;11.3
2928;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1997;33121.0;21.2;4277.0;2.7;28844.0;18.5;315853.0;202.3;11.0
2929;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1998;31475.0;20.0;4262.0;2.7;27213.0;17.3;303127.0;192.9;11.1
2930;Totaal mannen en vrouwen;Totaal alle leeftijden;92;1999;30353.0;19.2;4350.0;2.8;26003.0;16.4;280982.0;177.7;10.8
2931;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2000;29584.0;18.6;4347.0;2.7;25237.0;15.8;263384.0;165.4;10.4
2932;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2001;28673.0;17.9;4947.0;3.1;23726.0;14.8;251291.0;156.6;10.6
2933;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2002;29496.0;18.3;4715.0;2.9;24781.0;15.3;249211.0;154.3;10.1
2934;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2003;30355.0;18.7;4890.0;3.0;25465.0;15.7;240351.0;148.1;9.4
2935;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2004;31454.0;19.3;5348.0;3.3;26106.0;16.0;233849.0;143.7;9.0
2936;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2005;31979.0;19.6;5539.0;3.4;26440.0;16.2;238100.0;145.9;9.0
2937;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2006;31640.0;19.4;5107.0;3.1;26533.0;16.2;233043.0;142.6;8.8
2938;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2007;30703.0;18.7;4404.0;2.7;26299.0;16.1;223898.0;136.7;8.5
2939;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2008;32215.0;19.6;5001.0;3.0;27214.0;16.5;218909.0;133.1;8.0
2940;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2009;32271.0;19.5;4863.0;2.9;27408.0;16.6;216427.0;130.9;7.9
2941;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2010;33419.0;20.1;5442.0;3.3;27977.0;16.8;211081.0;127.0;7.5
2942;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2011;33577.0;20.1;5625.0;3.4;27952.0;16.7;200043.0;119.9;7.2
2943;Totaal mannen en vrouwen;Totaal alle leeftijden;92;2012;33831.0;20.2;6214.0;3.7;27617.0;16.5;191862.0;114.5;6.9
2944;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1981;;;;;1526.0;1.1;28444.0;20.0;18.6
2945;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1982;;;;;1681.0;1.2;31180.0;21.8;18.5
2946;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1983;;;;;1896.0;1.3;34761.0;24.2;18.3
2947;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1984;;;;;2222.0;1.5;40547.0;28.1;18.2
2948;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1985;;;;;2506.0;1.7;44368.0;30.6;17.7
2949;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1986;;;;;2693.0;1.8;49566.0;34.0;18.4
2950;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1987;;;;;2834.0;1.9;48888.0;33.3;17.3
2951;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1988;;;;;3066.0;2.1;53172.0;36.0;17.3
2952;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1989;;;;;3490.0;2.4;58568.0;39.4;16.8
2953;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1990;;;;;3546.0;2.4;59517.0;39.8;16.8
2954;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1991;;;;;3741.0;2.5;60215.0;40.0;16.1
2955;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1992;;;;;3988.0;2.6;64947.0;42.8;16.3
2956;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1993;4091.0;2.7;70.0;0.0;4021.0;2.6;64453.0;42.2;16.0
2957;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1994;4226.0;2.7;80.0;0.1;4146.0;2.7;66231.0;43.1;16.0
2958;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1995;4424.0;2.9;116.0;0.1;4308.0;2.8;66009.0;42.7;15.3
2959;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1996;4399.0;2.8;152.0;0.1;4247.0;2.7;64465.0;41.5;15.2
2960;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1997;4535.0;2.9;236.0;0.2;4299.0;2.8;64558.0;41.4;15.0
2961;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1998;4360.0;2.8;211.0;0.1;4149.0;2.6;62034.0;39.5;15.0
2962;Totaal mannen en vrouwen;Totaal alle leeftijden;93;1999;4090.0;2.6;216.0;0.1;3874.0;2.4;55374.0;35.0;14.3
2963;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2000;4099.0;2.6;218.0;0.1;3881.0;2.4;54906.0;34.5;14.1
2964;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2001;4037.0;2.5;251.0;0.2;3786.0;2.4;52608.0;32.8;13.9
2965;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2002;4235.0;2.6;229.0;0.1;4006.0;2.5;55868.0;34.6;13.9
2966;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2003;4204.0;2.6;231.0;0.1;3973.0;2.4;51918.0;32.0;13.1
2967;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2004;4357.0;2.7;293.0;0.2;4064.0;2.5;49398.0;30.3;12.2
2968;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2005;4611.0;2.8;280.0;0.2;4331.0;2.7;53342.0;32.7;12.3
2969;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2006;4514.0;2.8;191.0;0.1;4323.0;2.6;51249.0;31.4;11.9
2970;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2007;4525.0;2.8;157.0;0.1;4368.0;2.7;49032.0;29.9;11.2
2971;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2008;4736.0;2.9;211.0;0.1;4525.0;2.8;48298.0;29.4;10.7
2972;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2009;4869.0;2.9;226.0;0.1;4643.0;2.8;47806.0;28.9;10.3
2973;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2010;4919.0;3.0;259.0;0.2;4660.0;2.8;43319.0;26.1;9.3
2974;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2011;5253.0;3.1;331.0;0.2;4922.0;2.9;42955.0;25.7;8.7
2975;Totaal mannen en vrouwen;Totaal alle leeftijden;93;2012;5132.0;3.1;384.0;0.2;4748.0;2.8;40981.0;24.5;8.6
2976;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1981;;;;;456.0;0.3;6225.0;4.4;13.6
2977;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1982;;;;;486.0;0.3;6986.0;4.9;14.4
2978;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1983;;;;;564.0;0.4;8025.0;5.6;14.2
2979;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1984;;;;;604.0;0.4;8981.0;6.2;14.9
2980;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1985;;;;;669.0;0.5;10351.0;7.1;15.5
2981;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1986;;;;;734.0;0.5;12677.0;8.7;17.3
2982;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1987;;;;;765.0;0.5;12191.0;8.3;15.9
2983;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1988;;;;;815.0;0.6;14468.0;9.8;17.8
2984;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1989;;;;;832.0;0.6;14145.0;9.5;17.0
2985;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1990;;;;;846.0;0.6;15014.0;10.0;17.7
2986;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1991;;;;;852.0;0.6;14567.0;9.7;17.1
2987;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1992;;;;;874.0;0.6;15654.0;10.3;17.9
2988;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1993;963.0;0.6;;;959.0;0.6;16578.0;10.8;17.3
2989;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1994;906.0;0.6;;;905.0;0.6;15944.0;10.4;17.6
2990;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1995;1007.0;0.7;;;1005.0;0.7;16584.0;10.7;16.5
2991;Totaal mannen en vrouwen;Totaal alle leeftijden;94;1996;899.0;0.6;;;895.0;0.6;14540.0;9.4;16.2
