ID;Gebieden;Leeftijdsgroepen;Geslacht;TotaleBevolking_1;NederduitschHervormden_2;WaalschHervormden_3;Remonstranten_4;ChristelijkGereformeerdenAfgesch_5;Doopsgezinden_6;EvangelischLutherschen_7;HersteldLutherschen_8;BehoorendeTotDeGereformeerdeKerken_9;RoomschKatholieken_10;OudRoomschen_11;NederlandscheIsraelieten_12;PortugeescheIsraelieten_13;OverigeKerkelijkeGezindten_14;GeenKerkelijkeGezindte_15;KerkelijkeGezindteOnbekend_16;Pagina_17
602;"Friesland;   1.001 -   2.000 inwoners";30-39 jaar;Mannen;144;96;0;0;0;11;0;0;30;1;0;0;0;0;6;0;FR250
603;"Friesland;   1.001 -   2.000 inwoners";30-39 jaar;Vrouwen;155;89;0;0;0;13;0;0;44;3;0;0;0;0;6;0;FR250
604;"Friesland;   1.001 -   2.000 inwoners";40-49 jaar;Mannen;114;66;0;0;0;13;0;0;27;0;0;0;0;0;8;0;FR250
605;"Friesland;   1.001 -   2.000 inwoners";40-49 jaar;Vrouwen;104;59;0;0;1;11;0;0;29;3;0;0;0;0;1;0;FR250
606;"Friesland;   1.001 -   2.000 inwoners";50-59 jaar;Mannen;103;63;0;0;0;15;0;0;20;2;0;0;0;1;2;0;FR250
607;"Friesland;   1.001 -   2.000 inwoners";50-59 jaar;Vrouwen;113;76;0;0;0;11;0;0;22;1;0;0;0;2;1;0;FR250
608;"Friesland;   1.001 -   2.000 inwoners";60-69 jaar;Mannen;100;70;0;0;0;11;0;0;16;2;0;0;0;1;0;0;FR250
609;"Friesland;   1.001 -   2.000 inwoners";60-69 jaar;Vrouwen;88;58;0;0;0;7;0;0;22;1;0;0;0;0;0;0;FR250
610;"Friesland;   1.001 -   2.000 inwoners";70-79 jaar;Mannen;45;30;0;0;0;5;0;0;10;0;0;0;0;0;0;0;FR250
611;"Friesland;   1.001 -   2.000 inwoners";70-79 jaar;Vrouwen;53;36;0;0;0;7;0;0;8;1;0;0;0;1;0;0;FR250
612;"Friesland;   1.001 -   2.000 inwoners";80 jaar en ouder;Mannen;7;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;FR250
613;"Friesland;   1.001 -   2.000 inwoners";80 jaar en ouder;Vrouwen;18;10;0;0;0;4;0;0;3;1;0;0;0;0;0;0;FR250
614;"Friesland;   1.001 -   2.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR250
615;"Friesland;   1.001 -   2.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR250
616;"Friesland;   2.001 -   5.000 inwoners";Totaal alle leeftijden;Mannen;10813;6321;0;50;166;743;7;6;1216;1578;0;1;0;13;712;0;FR250
617;"Friesland;   2.001 -   5.000 inwoners";Totaal alle leeftijden;Vrouwen;10984;6306;0;53;182;801;2;10;1352;1627;0;3;0;13;635;0;FR250
618;"Friesland;   2.001 -   5.000 inwoners";0-9 jaar;Mannen;2513;1405;0;5;43;133;0;2;306;373;0;0;0;0;246;0;FR250
619;"Friesland;   2.001 -   5.000 inwoners";0-9 jaar;Vrouwen;2469;1300;0;6;50;138;1;0;334;393;0;0;0;1;246;0;FR250
620;"Friesland;   2.001 -   5.000 inwoners";10-19 jaar;Mannen;2143;1265;0;14;32;122;2;0;260;289;0;0;0;1;158;0;FR250
621;"Friesland;   2.001 -   5.000 inwoners";10-19 jaar;Vrouwen;2219;1283;0;8;38;132;0;4;276;302;0;0;0;0;176;0;FR250
622;"Friesland;   2.001 -   5.000 inwoners";20-29 jaar;Mannen;1680;1002;0;7;26;111;0;1;190;219;0;0;0;1;123;0;FR250
623;"Friesland;   2.001 -   5.000 inwoners";20-29 jaar;Vrouwen;1672;983;0;8;29;127;0;3;198;224;0;0;0;4;96;0;FR250
624;"Friesland;   2.001 -   5.000 inwoners";30-39 jaar;Mannen;1271;739;0;9;19;116;4;1;133;172;0;0;0;6;72;0;FR250
625;"Friesland;   2.001 -   5.000 inwoners";30-39 jaar;Vrouwen;1358;762;0;18;21;115;1;2;170;207;0;0;0;4;58;0;FR250
626;"Friesland;   2.001 -   5.000 inwoners";40-49 jaar;Mannen;1106;658;0;6;15;93;1;0;109;171;0;0;0;2;51;0;FR250
627;"Friesland;   2.001 -   5.000 inwoners";40-49 jaar;Vrouwen;1076;646;0;6;15;95;0;0;139;156;0;0;0;1;18;0;FR250
628;"Friesland;   2.001 -   5.000 inwoners";50-59 jaar;Mannen;942;542;0;3;19;76;0;0;94;173;0;0;0;1;34;0;FR250
629;"Friesland;   2.001 -   5.000 inwoners";50-59 jaar;Vrouwen;910;572;0;2;16;76;0;0;103;123;0;0;0;0;18;0;FR250
630;"Friesland;   2.001 -   5.000 inwoners";60-69 jaar;Mannen;681;434;0;3;7;52;0;2;65;99;0;0;0;0;19;0;FR250
631;"Friesland;   2.001 -   5.000 inwoners";60-69 jaar;Vrouwen;742;451;0;2;7;59;0;1;80;124;0;0;0;3;15;0;FR250
632;"Friesland;   2.001 -   5.000 inwoners";70-79 jaar;Mannen;362;216;0;2;4;32;0;0;44;55;0;0;0;2;7;0;FR250
633;"Friesland;   2.001 -   5.000 inwoners";70-79 jaar;Vrouwen;405;233;0;3;5;39;0;0;41;74;0;2;0;0;8;0;FR250
634;"Friesland;   2.001 -   5.000 inwoners";80 jaar en ouder;Mannen;115;60;0;1;1;8;0;0;15;27;0;1;0;0;2;0;FR250
635;"Friesland;   2.001 -   5.000 inwoners";80 jaar en ouder;Vrouwen;133;76;0;0;1;20;0;0;11;24;0;1;0;0;0;0;FR250
636;"Friesland;   2.001 -   5.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR250
637;"Friesland;   2.001 -   5.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR250
638;"Friesland;   5.001 -  10.000 inwoners";Totaal alle leeftijden;Mannen;65485;39000;3;16;1356;3032;25;19;12551;3839;1;71;0;518;5052;2;FR250
639;"Friesland;   5.001 -  10.000 inwoners";Totaal alle leeftijden;Vrouwen;65580;39070;2;17;1395;3154;20;24;13038;3845;0;66;0;561;4388;0;FR250
640;"Friesland;   5.001 -  10.000 inwoners";0-9 jaar;Mannen;15130;8496;0;2;342;515;3;5;3203;911;0;13;0;124;1516;0;FR250
641;"Friesland;   5.001 -  10.000 inwoners";0-9 jaar;Vrouwen;14728;8268;0;2;297;468;1;4;3106;867;0;11;0;118;1586;0;FR250
642;"Friesland;   5.001 -  10.000 inwoners";10-19 jaar;Mannen;12763;7511;0;2;270;539;0;5;2488;765;0;8;0;92;1083;0;FR250
643;"Friesland;   5.001 -  10.000 inwoners";10-19 jaar;Vrouwen;12464;7436;1;3;268;526;1;4;2411;740;0;13;0;84;977;0;FR250
644;"Friesland;   5.001 -  10.000 inwoners";20-29 jaar;Mannen;10568;6319;1;5;241;465;5;1;1987;575;0;12;0;89;867;1;FR250
645;"Friesland;   5.001 -  10.000 inwoners";20-29 jaar;Vrouwen;10516;6178;0;4;248;547;5;4;2096;543;0;10;0;112;769;0;FR250
646;"Friesland;   5.001 -  10.000 inwoners";30-39 jaar;Mannen;8246;4912;1;4;144;395;5;4;1579;442;0;6;0;75;679;0;FR250
647;"Friesland;   5.001 -  10.000 inwoners";30-39 jaar;Vrouwen;8342;4958;0;5;187;467;1;5;1712;474;0;3;0;68;462;0;FR250
648;"Friesland;   5.001 -  10.000 inwoners";40-49 jaar;Mannen;6586;4085;1;2;108;348;4;2;1185;382;0;12;0;44;413;0;FR250
649;"Friesland;   5.001 -  10.000 inwoners";40-49 jaar;Vrouwen;6389;3957;1;2;116;397;5;2;1212;384;0;13;0;57;243;0;FR250
650;"Friesland;   5.001 -  10.000 inwoners";50-59 jaar;Mannen;5495;3411;0;1;125;340;4;1;956;346;1;14;0;45;251;0;FR250
651;"Friesland;   5.001 -  10.000 inwoners";50-59 jaar;Vrouwen;5630;3492;0;1;125;325;2;1;1120;357;0;8;0;45;154;0;FR250
652;"Friesland;   5.001 -  10.000 inwoners";60-69 jaar;Mannen;4255;2673;0;0;76;251;3;1;772;272;0;4;0;37;165;1;FR250
653;"Friesland;   5.001 -  10.000 inwoners";60-69 jaar;Vrouwen;4504;2830;0;0;98;251;3;1;853;290;0;3;0;47;128;0;FR250
654;"Friesland;   5.001 -  10.000 inwoners";70-79 jaar;Mannen;1880;1228;0;0;41;131;1;0;293;113;0;1;0;10;62;0;FR250
655;"Friesland;   5.001 -  10.000 inwoners";70-79 jaar;Vrouwen;2241;1447;0;0;44;126;2;2;390;147;0;4;0;22;57;0;FR250
656;"Friesland;   5.001 -  10.000 inwoners";80 jaar en ouder;Mannen;562;365;0;0;9;48;0;0;88;33;0;1;0;2;16;0;FR250
657;"Friesland;   5.001 -  10.000 inwoners";80 jaar en ouder;Vrouwen;766;504;0;0;12;47;0;1;138;43;0;1;0;8;12;0;FR250
658;"Friesland;   5.001 -  10.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR250
659;"Friesland;   5.001 -  10.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR250
660;"Friesland;  10.001 -  20.000 inwoners";Totaal alle leeftijden;Mannen;75905;45858;5;24;1945;2694;146;85;14291;4184;3;250;15;298;6105;2;FR252
661;"Friesland;  10.001 -  20.000 inwoners";Totaal alle leeftijden;Vrouwen;74444;45216;4;35;2027;2802;161;120;14223;4387;1;245;11;289;4922;1;FR252
662;"Friesland;  10.001 -  20.000 inwoners";0-9 jaar;Mannen;18497;10625;0;5;485;413;12;23;3857;976;0;61;4;68;1968;0;FR252
663;"Friesland;  10.001 -  20.000 inwoners";0-9 jaar;Vrouwen;17863;10350;0;3;490;416;13;28;3677;966;0;40;4;72;1804;0;FR252
664;"Friesland;  10.001 -  20.000 inwoners";10-19 jaar;Mannen;15190;9128;0;4;418;475;27;13;2887;793;0;48;1;72;1324;0;FR252
665;"Friesland;  10.001 -  20.000 inwoners";10-19 jaar;Vrouwen;14572;8772;2;3;392;442;18;21;2771;879;0;40;1;43;1188;0;FR252
666;"Friesland;  10.001 -  20.000 inwoners";20-29 jaar;Mannen;11827;7069;1;5;293;479;24;10;2229;602;0;40;4;45;1026;0;FR252
667;"Friesland;  10.001 -  20.000 inwoners";20-29 jaar;Vrouwen;11816;7020;0;6;331;513;42;16;2309;659;1;54;3;37;825;0;FR252
668;"Friesland;  10.001 -  20.000 inwoners";30-39 jaar;Mannen;9418;5662;0;4;212;377;18;9;1764;510;1;30;4;33;793;1;FR252
669;"Friesland;  10.001 -  20.000 inwoners";30-39 jaar;Vrouwen;9036;5485;0;10;225;401;25;17;1732;527;0;32;0;48;534;0;FR252
670;"Friesland;  10.001 -  20.000 inwoners";40-49 jaar;Mannen;7428;4605;1;2;193;305;30;12;1329;428;2;22;0;36;463;0;FR252
671;"Friesland;  10.001 -  20.000 inwoners";40-49 jaar;Vrouwen;7132;4425;0;6;209;348;26;19;1354;431;0;21;1;35;257;0;FR252
672;"Friesland;  10.001 -  20.000 inwoners";50-59 jaar;Mannen;6157;3916;3;2;156;286;15;11;1031;394;0;22;0;25;296;0;FR252
673;"Friesland;  10.001 -  20.000 inwoners";50-59 jaar;Vrouwen;6073;3910;2;4;157;302;20;6;1092;377;0;15;1;21;166;0;FR252
674;"Friesland;  10.001 -  20.000 inwoners";60-69 jaar;Mannen;4601;2968;0;2;115;225;10;3;773;305;0;15;2;15;168;0;FR252
675;"Friesland;  10.001 -  20.000 inwoners";60-69 jaar;Vrouwen;4653;2990;0;2;132;217;10;7;814;334;0;25;1;22;99;0;FR252
676;"Friesland;  10.001 -  20.000 inwoners";70-79 jaar;Mannen;2197;1476;0;0;59;100;10;3;338;140;0;11;0;4;56;0;FR252
677;"Friesland;  10.001 -  20.000 inwoners";70-79 jaar;Vrouwen;2512;1705;0;1;72;128;7;3;376;158;0;15;0;9;38;0;FR252
678;"Friesland;  10.001 -  20.000 inwoners";80 jaar en ouder;Mannen;589;409;0;0;14;34;0;1;83;36;0;1;0;0;11;0;FR252
679;"Friesland;  10.001 -  20.000 inwoners";80 jaar en ouder;Vrouwen;786;559;0;0;19;35;0;3;98;56;0;3;0;2;11;0;FR252
680;"Friesland;  10.001 -  20.000 inwoners";Onbekende leeftijd;Mannen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FR252
681;"Friesland;  10.001 -  20.000 inwoners";Onbekende leeftijd;Vrouwen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;FR252
682;"Friesland;  20.001 -  50.000 inwoners";Totaal alle leeftijden;Mannen;15063;9213;8;16;276;624;212;53;995;2433;1;410;0;100;721;1;FR252
683;"Friesland;  20.001 -  50.000 inwoners";Totaal alle leeftijden;Vrouwen;17099;10678;8;29;320;733;211;54;1113;2734;1;470;1;99;646;2;FR252
684;"Friesland;  20.001 -  50.000 inwoners";0-9 jaar;Mannen;3501;2119;0;0;58;107;45;7;278;550;0;71;0;26;240;0;FR252
685;"Friesland;  20.001 -  50.000 inwoners";0-9 jaar;Vrouwen;3469;2054;0;1;77;100;31;7;233;589;0;69;0;23;284;1;FR252
686;"Friesland;  20.001 -  50.000 inwoners";10-19 jaar;Mannen;3162;1898;2;2;72;148;41;13;213;492;0;94;0;17;170;0;FR252
687;"Friesland;  20.001 -  50.000 inwoners";10-19 jaar;Vrouwen;3260;2009;2;1;71;159;39;11;215;480;0;107;0;18;148;0;FR252
688;"Friesland;  20.001 -  50.000 inwoners";20-29 jaar;Mannen;2133;1304;0;5;36;91;27;3;136;345;0;65;0;13;108;0;FR252
689;"Friesland;  20.001 -  50.000 inwoners";20-29 jaar;Vrouwen;2863;1749;1;7;53;160;33;4;215;443;0;81;0;17;100;0;FR252
690;"Friesland;  20.001 -  50.000 inwoners";30-39 jaar;Mannen;1892;1115;2;2;26;81;32;7;122;341;0;44;0;17;102;1;FR252
691;"Friesland;  20.001 -  50.000 inwoners";30-39 jaar;Vrouwen;2194;1393;1;10;27;95;26;10;150;354;0;54;0;20;53;1;FR252
692;"Friesland;  20.001 -  50.000 inwoners";40-49 jaar;Mannen;1537;972;2;2;33;60;25;11;100;222;0;35;0;9;66;0;FR252
693;"Friesland;  20.001 -  50.000 inwoners";40-49 jaar;Vrouwen;1718;1101;3;5;35;76;25;10;115;264;0;43;1;10;30;0;FR252
694;"Friesland;  20.001 -  50.000 inwoners";50-59 jaar;Mannen;1330;816;0;4;27;74;23;5;76;219;0;48;0;12;26;0;FR252
695;"Friesland;  20.001 -  50.000 inwoners";50-59 jaar;Vrouwen;1546;1030;1;3;29;60;24;5;82;239;1;51;0;5;16;0;FR252
696;"Friesland;  20.001 -  50.000 inwoners";60-69 jaar;Mannen;935;588;2;0;14;41;12;6;52;173;1;32;0;5;9;0;FR252
697;"Friesland;  20.001 -  50.000 inwoners";60-69 jaar;Vrouwen;1164;730;0;1;18;49;18;2;69;218;0;41;0;5;13;0;FR252
698;"Friesland;  20.001 -  50.000 inwoners";70-79 jaar;Mannen;471;327;0;1;7;19;6;1;11;82;0;16;0;1;0;0;FR252
699;"Friesland;  20.001 -  50.000 inwoners";70-79 jaar;Vrouwen;678;468;0;0;8;29;12;4;24;119;0;13;0;0;1;0;FR252
700;"Friesland;  20.001 -  50.000 inwoners";80 jaar en ouder;Mannen;102;74;0;0;3;3;1;0;7;9;0;5;0;0;0;0;FR252
701;"Friesland;  20.001 -  50.000 inwoners";80 jaar en ouder;Vrouwen;207;144;0;1;2;5;3;1;10;28;0;11;0;1;1;0;FR252
702;"Friesland;  20.001 -  50.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR252
703;"Friesland;  20.001 -  50.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR252
704;"Drenthe;   1.001 -   2.000 inwoners";Totaal alle leeftijden;Mannen;5069;4233;0;0;45;4;4;0;665;64;0;20;0;0;34;0;DR104
705;"Drenthe;   1.001 -   2.000 inwoners";Totaal alle leeftijden;Vrouwen;4639;3857;0;2;51;4;1;1;618;54;0;23;0;0;28;0;DR104
706;"Drenthe;   1.001 -   2.000 inwoners";0-9 jaar;Mannen;1237;1027;0;0;14;0;0;0;167;20;0;0;0;0;9;0;DR104
707;"Drenthe;   1.001 -   2.000 inwoners";0-9 jaar;Vrouwen;1180;992;0;0;10;0;0;0;151;16;0;3;0;0;8;0;DR104
708;"Drenthe;   1.001 -   2.000 inwoners";10-19 jaar;Mannen;897;749;0;0;5;0;0;0;128;9;0;1;0;0;5;0;DR104
709;"Drenthe;   1.001 -   2.000 inwoners";10-19 jaar;Vrouwen;954;781;0;0;10;0;0;0;139;11;0;3;0;0;10;0;DR104
710;"Drenthe;   1.001 -   2.000 inwoners";20-29 jaar;Mannen;771;643;0;0;10;0;1;0;97;9;0;7;0;0;4;0;DR104
711;"Drenthe;   1.001 -   2.000 inwoners";20-29 jaar;Vrouwen;724;593;0;1;6;2;1;0;105;7;0;8;0;0;1;0;DR104
712;"Drenthe;   1.001 -   2.000 inwoners";30-39 jaar;Mannen;659;566;0;0;4;1;0;0;76;4;0;2;0;0;6;0;DR104
713;"Drenthe;   1.001 -   2.000 inwoners";30-39 jaar;Vrouwen;611;501;0;1;9;1;0;0;87;7;0;2;0;0;3;0;DR104
714;"Drenthe;   1.001 -   2.000 inwoners";40-49 jaar;Mannen;555;463;0;0;5;1;0;0;74;7;0;2;0;0;3;0;DR104
715;"Drenthe;   1.001 -   2.000 inwoners";40-49 jaar;Vrouwen;428;364;0;0;6;1;0;0;48;6;0;3;0;0;0;0;DR104
716;"Drenthe;   1.001 -   2.000 inwoners";50-59 jaar;Mannen;442;369;0;0;3;0;1;0;53;9;0;3;0;0;4;0;DR104
717;"Drenthe;   1.001 -   2.000 inwoners";50-59 jaar;Vrouwen;354;296;0;0;5;0;0;0;45;4;0;1;0;0;3;0;DR104
718;"Drenthe;   1.001 -   2.000 inwoners";60-69 jaar;Mannen;317;262;0;0;3;1;1;0;43;3;0;2;0;0;2;0;DR104
719;"Drenthe;   1.001 -   2.000 inwoners";60-69 jaar;Vrouwen;234;203;0;0;4;0;0;0;21;1;0;2;0;0;3;0;DR104
720;"Drenthe;   1.001 -   2.000 inwoners";70-79 jaar;Mannen;159;126;0;0;1;1;1;0;24;2;0;3;0;0;1;0;DR104
721;"Drenthe;   1.001 -   2.000 inwoners";70-79 jaar;Vrouwen;140;118;0;0;1;0;0;1;18;1;0;1;0;0;0;0;DR104
722;"Drenthe;   1.001 -   2.000 inwoners";80 jaar en ouder;Mannen;32;28;0;0;0;0;0;0;3;1;0;0;0;0;0;0;DR104
723;"Drenthe;   1.001 -   2.000 inwoners";80 jaar en ouder;Vrouwen;14;9;0;0;0;0;0;0;4;1;0;0;0;0;0;0;DR104
724;"Drenthe;   1.001 -   2.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR104
725;"Drenthe;   1.001 -   2.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR104
726;"Drenthe;   2.001 -   5.000 inwoners";Totaal alle leeftijden;Mannen;33623;27829;1;23;708;59;8;6;3148;1202;3;301;0;33;302;0;DR104
727;"Drenthe;   2.001 -   5.000 inwoners";Totaal alle leeftijden;Vrouwen;30822;25332;1;16;707;59;6;5;3004;1104;0;312;0;34;242;0;DR104
728;"Drenthe;   2.001 -   5.000 inwoners";0-9 jaar;Mannen;8472;6955;0;5;176;6;1;1;840;315;0;67;0;7;99;0;DR104
729;"Drenthe;   2.001 -   5.000 inwoners";0-9 jaar;Vrouwen;8155;6628;0;4;160;12;0;1;854;313;0;82;0;5;96;0;DR104
730;"Drenthe;   2.001 -   5.000 inwoners";10-19 jaar;Mannen;6456;5336;0;4;146;13;0;0;607;269;0;40;0;4;37;0;DR104
731;"Drenthe;   2.001 -   5.000 inwoners";10-19 jaar;Vrouwen;6095;5005;0;1;135;5;1;0;594;240;0;56;0;7;51;0;DR104
732;"Drenthe;   2.001 -   5.000 inwoners";20-29 jaar;Mannen;5270;4363;0;3;116;10;0;0;515;172;0;39;0;9;43;0;DR104
733;"Drenthe;   2.001 -   5.000 inwoners";20-29 jaar;Vrouwen;4832;4033;0;3;133;12;1;1;428;152;0;26;0;8;35;0;DR104
734;"Drenthe;   2.001 -   5.000 inwoners";30-39 jaar;Mannen;4220;3500;0;2;85;6;2;3;382;136;1;51;0;2;50;0;DR104
735;"Drenthe;   2.001 -   5.000 inwoners";30-39 jaar;Vrouwen;3827;3128;0;4;95;10;2;1;379;133;0;49;0;3;23;0;DR104
736;"Drenthe;   2.001 -   5.000 inwoners";40-49 jaar;Mannen;3293;2754;0;3;70;8;1;2;277;112;1;38;0;3;24;0;DR104
737;"Drenthe;   2.001 -   5.000 inwoners";40-49 jaar;Vrouwen;2855;2355;1;2;62;8;0;0;280;94;0;34;0;5;14;0;DR104
738;"Drenthe;   2.001 -   5.000 inwoners";50-59 jaar;Mannen;2726;2284;1;2;55;7;1;0;246;89;1;19;0;2;19;0;DR104
739;"Drenthe;   2.001 -   5.000 inwoners";50-59 jaar;Vrouwen;2307;1895;0;1;60;4;0;1;233;68;0;30;0;2;13;0;DR104
740;"Drenthe;   2.001 -   5.000 inwoners";60-69 jaar;Mannen;2014;1658;0;1;39;6;0;0;197;71;0;21;0;5;16;0;DR104
741;"Drenthe;   2.001 -   5.000 inwoners";60-69 jaar;Vrouwen;1712;1422;0;0;37;3;2;1;153;64;0;20;0;4;6;0;DR104
742;"Drenthe;   2.001 -   5.000 inwoners";70-79 jaar;Mannen;987;831;0;3;14;3;3;0;68;29;0;22;0;1;13;0;DR104
743;"Drenthe;   2.001 -   5.000 inwoners";70-79 jaar;Vrouwen;850;706;0;1;20;4;0;0;73;31;0;12;0;0;3;0;DR104
744;"Drenthe;   2.001 -   5.000 inwoners";80 jaar en ouder;Mannen;182;145;0;0;7;0;0;0;16;9;0;4;0;0;1;0;DR104
745;"Drenthe;   2.001 -   5.000 inwoners";80 jaar en ouder;Vrouwen;188;160;0;0;5;1;0;0;9;9;0;3;0;0;1;0;DR104
746;"Drenthe;   2.001 -   5.000 inwoners";Onbekende leeftijd;Mannen;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR104
747;"Drenthe;   2.001 -   5.000 inwoners";Onbekende leeftijd;Vrouwen;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;DR104
748;"Drenthe;   5.001 -  10.000 inwoners";Totaal alle leeftijden;Mannen;12749;9341;1;5;226;103;74;26;968;1781;4;24;1;47;148;0;DR106
749;"Drenthe;   5.001 -  10.000 inwoners";Totaal alle leeftijden;Vrouwen;8948;6921;0;6;240;76;55;4;931;520;0;26;3;62;104;0;DR106
750;"Drenthe;   5.001 -  10.000 inwoners";0-9 jaar;Mannen;2814;2160;0;0;62;28;18;0;317;150;0;10;1;8;60;0;DR106
751;"Drenthe;   5.001 -  10.000 inwoners";0-9 jaar;Vrouwen;2651;2025;0;0;69;33;16;0;275;164;0;7;3;9;50;0;DR106
752;"Drenthe;   5.001 -  10.000 inwoners";10-19 jaar;Mannen;1888;1468;0;0;46;24;8;0;176;124;0;1;0;6;35;0;DR106
753;"Drenthe;   5.001 -  10.000 inwoners";10-19 jaar;Vrouwen;1796;1399;0;2;47;9;13;0;186;103;0;2;0;11;24;0;DR106
754;"Drenthe;   5.001 -  10.000 inwoners";20-29 jaar;Mannen;1667;1246;0;2;32;7;7;1;148;195;0;2;0;9;18;0;DR106
755;"Drenthe;   5.001 -  10.000 inwoners";20-29 jaar;Vrouwen;1404;1099;0;0;34;12;7;1;137;86;0;5;0;10;13;0;DR106
756;"Drenthe;   5.001 -  10.000 inwoners";30-39 jaar;Mannen;1805;1293;0;0;20;16;10;3;127;303;0;6;0;10;17;0;DR106
757;"Drenthe;   5.001 -  10.000 inwoners";30-39 jaar;Vrouwen;1115;850;0;1;36;10;6;0;135;49;0;7;0;12;9;0;DR106
758;"Drenthe;   5.001 -  10.000 inwoners";40-49 jaar;Mannen;1823;1268;0;1;27;8;15;11;82;397;3;1;0;3;7;0;DR106
759;"Drenthe;   5.001 -  10.000 inwoners";40-49 jaar;Vrouwen;799;640;0;2;18;5;7;1;64;50;0;1;0;8;3;0;DR106
760;"Drenthe;   5.001 -  10.000 inwoners";50-59 jaar;Mannen;1516;1034;1;2;14;12;11;4;51;372;1;1;0;7;6;0;DR106
761;"Drenthe;   5.001 -  10.000 inwoners";50-59 jaar;Vrouwen;573;439;0;1;15;5;3;2;67;34;0;2;0;3;2;0;DR106
762;"Drenthe;   5.001 -  10.000 inwoners";60-69 jaar;Mannen;895;615;0;0;13;7;4;5;48;196;0;2;0;3;2;0;DR106
763;"Drenthe;   5.001 -  10.000 inwoners";60-69 jaar;Vrouwen;379;290;0;0;15;1;2;0;45;19;0;0;0;6;1;0;DR106
764;"Drenthe;   5.001 -  10.000 inwoners";70-79 jaar;Mannen;306;231;0;0;10;1;0;2;16;41;0;1;0;1;3;0;DR106
765;"Drenthe;   5.001 -  10.000 inwoners";70-79 jaar;Vrouwen;186;145;0;0;5;1;1;0;17;13;0;2;0;1;1;0;DR106
766;"Drenthe;   5.001 -  10.000 inwoners";80 jaar en ouder;Mannen;34;25;0;0;2;0;1;0;3;3;0;0;0;0;0;0;DR106
767;"Drenthe;   5.001 -  10.000 inwoners";80 jaar en ouder;Vrouwen;45;34;0;0;1;0;0;0;5;2;0;0;0;2;1;0;DR106
768;"Drenthe;   5.001 -  10.000 inwoners";Onbekende leeftijd;Mannen;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR106
769;"Drenthe;   5.001 -  10.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR106
770;"Drenthe;  10.001 -  20.000 inwoners";Totaal alle leeftijden;Mannen;26460;17319;10;438;213;184;47;19;4393;2338;0;829;1;88;581;0;DR106
771;"Drenthe;  10.001 -  20.000 inwoners";Totaal alle leeftijden;Vrouwen;26234;17361;10;511;271;152;46;6;4439;2179;0;749;3;93;414;0;DR106
772;"Drenthe;  10.001 -  20.000 inwoners";0-9 jaar;Mannen;7164;4730;1;76;46;38;12;5;1178;723;0;150;0;20;185;0;DR106
773;"Drenthe;  10.001 -  20.000 inwoners";0-9 jaar;Vrouwen;7046;4695;2;83;90;26;8;2;1146;681;0;138;0;21;154;0;DR106
774;"Drenthe;  10.001 -  20.000 inwoners";10-19 jaar;Mannen;5443;3540;1;82;50;42;7;4;940;433;0;194;0;17;133;0;DR106
775;"Drenthe;  10.001 -  20.000 inwoners";10-19 jaar;Vrouwen;5310;3539;0;69;44;32;7;1;919;443;0;136;0;12;108;0;DR106
776;"Drenthe;  10.001 -  20.000 inwoners";20-29 jaar;Mannen;4135;2696;2;68;36;36;6;1;694;341;0;146;0;11;98;0;DR106
777;"Drenthe;  10.001 -  20.000 inwoners";20-29 jaar;Vrouwen;4198;2807;3;115;37;28;6;0;710;301;0;107;0;20;64;0;DR106
778;"Drenthe;  10.001 -  20.000 inwoners";30-39 jaar;Mannen;3148;2065;3;57;29;23;5;6;511;278;0;92;0;11;68;0;DR106
779;"Drenthe;  10.001 -  20.000 inwoners";30-39 jaar;Vrouwen;3183;2119;1;77;37;25;8;2;511;268;0;87;1;13;34;0;DR106
780;"Drenthe;  10.001 -  20.000 inwoners";40-49 jaar;Mannen;2570;1714;0;44;19;21;5;2;412;214;0;79;0;12;48;0;DR106
