ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
2330;Particuliere huishoudens;Pekela;2013;5.6;100;0.4;79.1;13.9
2331;Particuliere huishoudens;Pekela;2014;5.5;100;0.4;78.9;13.4
2332;Particuliere huishoudens;Pekela;2015;5.5;100;0.4;78.9;15.4
2333;Particuliere huishoudens;Pekela;2016;5.5;100;0.4;79.8;16.4
2334;Particuliere huishoudens;Pekela;2017;5.5;100;0.5;83.5;16.8
2335;Particuliere huishoudens;Pekela;2018;5.5;100;0.5;88.5;17.5
2336;Particuliere huishoudens;Pijnacker-Nootdorp;2011;18.4;100;4.0;215.4;90.8
2337;Particuliere huishoudens;Pijnacker-Nootdorp;2012;18.9;100;3.8;200.7;74.0
2338;Particuliere huishoudens;Pijnacker-Nootdorp;2013;19.1;100;3.5;182.2;52.1
2339;Particuliere huishoudens;Pijnacker-Nootdorp;2014;19.4;100;3.6;183.5;51.9
2340;Particuliere huishoudens;Pijnacker-Nootdorp;2015;19.5;100;3.8;194.6;61.6
2341;Particuliere huishoudens;Pijnacker-Nootdorp;2016;19.9;100;4.1;205.6;68.6
2342;Particuliere huishoudens;Pijnacker-Nootdorp;2017;20.2;100;4.4;219.0;81.3
2343;Particuliere huishoudens;Pijnacker-Nootdorp;2018;20.6;100;5.1;247.1;108.2
2344;Particuliere huishoudens;Purmerend;2011;34.1;100;3.3;97.2;26.5
2345;Particuliere huishoudens;Purmerend;2012;34.3;100;3.0;87.0;20.0
2346;Particuliere huishoudens;Purmerend;2013;34.6;100;2.5;72.6;9.8
2347;Particuliere huishoudens;Purmerend;2014;34.9;100;2.6;73.6;9.7
2348;Particuliere huishoudens;Purmerend;2015;35.1;100;2.8;79.5;13.8
2349;Particuliere huishoudens;Purmerend;2016;35.4;100;3.0;85.9;16.4
2350;Particuliere huishoudens;Purmerend;2017;35.5;100;3.5;97.6;22.5
2351;Particuliere huishoudens;Purmerend;2018;35.6;100;4.2;117.9;37.3
2352;Particuliere huishoudens;Putten;2011;9.0;100;2.6;294.0;148.1
2353;Particuliere huishoudens;Putten;2012;9.2;100;2.6;280.2;128.2
2354;Particuliere huishoudens;Putten;2013;9.3;100;2.4;258.0;101.6
2355;Particuliere huishoudens;Putten;2014;9.3;100;2.5;266.0;104.0
2356;Particuliere huishoudens;Putten;2015;9.8;100;2.6;264.9;99.0
2357;Particuliere huishoudens;Putten;2016;9.8;100;2.7;271.8;103.8
2358;Particuliere huishoudens;Putten;2017;9.7;100;2.7;281.8;121.6
2359;Particuliere huishoudens;Putten;2018;9.7;100;3.1;318.2;150.4
2360;Particuliere huishoudens;Raalte;2011;14.6;100;3.2;217.7;143.4
2361;Particuliere huishoudens;Raalte;2012;14.6;100;3.1;209.6;128.0
2362;Particuliere huishoudens;Raalte;2013;14.7;100;2.9;196.5;106.4
2363;Particuliere huishoudens;Raalte;2014;14.8;100;3.0;199.5;104.1
2364;Particuliere huishoudens;Raalte;2015;15.0;100;3.0;204.0;106.7
2365;Particuliere huishoudens;Raalte;2016;15.0;100;3.2;213.3;111.1
2366;Particuliere huishoudens;Raalte;2017;15.1;100;3.3;221.1;117.1
2367;Particuliere huishoudens;Raalte;2018;15.3;100;3.5;230.3;122.3
2368;Particuliere huishoudens;Reimerswaal;2011;8.2;100;1.7;200.1;88.0
2369;Particuliere huishoudens;Reimerswaal;2012;8.3;100;1.6;193.1;75.0
2370;Particuliere huishoudens;Reimerswaal;2013;8.4;100;1.5;182.9;60.1
2371;Particuliere huishoudens;Reimerswaal;2014;8.5;100;1.6;182.9;57.6
2372;Particuliere huishoudens;Reimerswaal;2015;8.5;100;1.6;185.1;58.6
2373;Particuliere huishoudens;Reimerswaal;2016;8.6;100;1.7;192.1;60.3
2374;Particuliere huishoudens;Reimerswaal;2017;8.7;100;1.7;195.3;64.6
2375;Particuliere huishoudens;Reimerswaal;2018;8.9;100;1.9;213.0;66.3
2376;Particuliere huishoudens;Renkum;2011;13.9;100;3.6;259.5;96.6
2377;Particuliere huishoudens;Renkum;2012;14.0;100;3.4;244.3;81.9
2378;Particuliere huishoudens;Renkum;2013;14.0;100;3.1;222.1;59.4
2379;Particuliere huishoudens;Renkum;2014;14.0;100;3.0;214.7;56.0
2380;Particuliere huishoudens;Renkum;2015;14.2;100;3.1;215.9;58.6
2381;Particuliere huishoudens;Renkum;2016;14.2;100;3.2;224.1;62.4
2382;Particuliere huishoudens;Renkum;2017;14.4;100;3.4;238.0;67.1
2383;Particuliere huishoudens;Renkum;2018;14.4;100;3.9;268.0;88.4
2384;Particuliere huishoudens;Renswoude;2011;1.7;100;0.6;324.1;153.3
2385;Particuliere huishoudens;Renswoude;2012;1.7;100;0.5;310.0;131.8
2386;Particuliere huishoudens;Renswoude;2013;1.8;100;0.5;297.4;99.0
2387;Particuliere huishoudens;Renswoude;2014;1.8;100;0.5;294.5;104.2
2388;Particuliere huishoudens;Renswoude;2015;1.8;100;0.5;284.5;105.8
2389;Particuliere huishoudens;Renswoude;2016;1.9;100;0.6;316.2;108.5
2390;Particuliere huishoudens;Renswoude;2017;1.9;100;0.6;319.5;119.5
2391;Particuliere huishoudens;Renswoude;2018;2.0;100;0.7;354.8;147.6
2392;Particuliere huishoudens;Reusel-De Mierden;2011;4.9;100;2.1;424.1;238.3
2393;Particuliere huishoudens;Reusel-De Mierden;2012;5.0;100;2.0;399.4;216.5
2394;Particuliere huishoudens;Reusel-De Mierden;2013;5.0;100;1.9;382.2;186.2
2395;Particuliere huishoudens;Reusel-De Mierden;2014;5.1;100;2.0;386.1;186.4
2396;Particuliere huishoudens;Reusel-De Mierden;2015;5.2;100;;;185.5
2397;Particuliere huishoudens;Reusel-De Mierden;2016;5.2;100;;;189.9
2398;Particuliere huishoudens;Reusel-De Mierden;2017;5.3;100;;;194.4
2399;Particuliere huishoudens;Reusel-De Mierden;2018;5.4;100;2.4;441.7;211.7
2400;Particuliere huishoudens;Rheden;2011;20.2;100;3.4;166.1;34.3
2401;Particuliere huishoudens;Rheden;2012;20.2;100;3.0;149.8;24.6
2402;Particuliere huishoudens;Rheden;2013;20.4;100;2.7;133.3;17.0
2403;Particuliere huishoudens;Rheden;2014;20.5;100;2.7;131.7;15.6
2404;Particuliere huishoudens;Rheden;2015;20.6;100;2.8;136.1;18.1
2405;Particuliere huishoudens;Rheden;2016;20.6;100;3.0;145.8;18.3
2406;Particuliere huishoudens;Rheden;2017;20.7;100;3.1;148.5;21.1
2407;Particuliere huishoudens;Rheden;2018;20.6;100;3.4;163.9;27.7
2408;Particuliere huishoudens;Rhenen;2011;7.6;100;1.8;239.8;85.2
2409;Particuliere huishoudens;Rhenen;2012;7.6;100;1.7;226.7;68.4
2410;Particuliere huishoudens;Rhenen;2013;7.6;100;1.6;211.7;51.0
2411;Particuliere huishoudens;Rhenen;2014;7.7;100;1.6;211.3;48.0
2412;Particuliere huishoudens;Rhenen;2015;7.8;100;1.7;224.7;50.0
2413;Particuliere huishoudens;Rhenen;2016;7.9;100;1.7;218.7;51.0
2414;Particuliere huishoudens;Rhenen;2017;8.0;100;1.8;219.0;58.2
2415;Particuliere huishoudens;Rhenen;2018;8.1;100;2.0;250.4;83.9
2416;Particuliere huishoudens;Ridderkerk;2011;20.0;100;3.0;150.2;30.3
2417;Particuliere huishoudens;Ridderkerk;2012;20.1;100;2.9;146.3;26.2
2418;Particuliere huishoudens;Ridderkerk;2013;20.3;100;2.4;119.0;18.0
2419;Particuliere huishoudens;Ridderkerk;2014;20.3;100;2.5;122.7;18.5
2420;Particuliere huishoudens;Ridderkerk;2015;20.3;100;2.6;127.0;20.9
2421;Particuliere huishoudens;Ridderkerk;2016;20.2;100;2.7;135.1;22.7
2422;Particuliere huishoudens;Ridderkerk;2017;20.4;100;2.9;141.8;25.4
2423;Particuliere huishoudens;Ridderkerk;2018;20.6;100;3.2;155.1;31.9
2424;Particuliere huishoudens;Rijssen-Holten;2011;13.5;100;2.9;216.9;105.0
2425;Particuliere huishoudens;Rijssen-Holten;2012;13.6;100;2.8;205.8;88.4
2426;Particuliere huishoudens;Rijssen-Holten;2013;13.7;100;2.6;189.6;65.5
2427;Particuliere huishoudens;Rijssen-Holten;2014;13.6;100;2.5;186.8;65.8
2428;Particuliere huishoudens;Rijssen-Holten;2015;13.8;100;2.6;190.3;65.7
2429;Particuliere huishoudens;Rijssen-Holten;2016;13.9;100;2.7;196.1;69.7
2430;Particuliere huishoudens;Rijssen-Holten;2017;14.0;100;3.1;222.7;79.5
2431;Particuliere huishoudens;Rijssen-Holten;2018;14.1;100;3.4;239.9;91.1
2432;Particuliere huishoudens;Rijswijk (ZH.);2011;23.5;100;2.8;119.9;19.9
2433;Particuliere huishoudens;Rijswijk (ZH.);2012;23.7;100;2.6;111.6;16.6
2434;Particuliere huishoudens;Rijswijk (ZH.);2013;23.9;100;2.4;98.9;8.9
2435;Particuliere huishoudens;Rijswijk (ZH.);2014;23.8;100;2.4;99.5;9.2
2436;Particuliere huishoudens;Rijswijk (ZH.);2015;24.2;100;2.5;105.1;13.0
2437;Particuliere huishoudens;Rijswijk (ZH.);2016;24.7;100;2.7;110.2;14.2
2438;Particuliere huishoudens;Rijswijk (ZH.);2017;25.3;100;3.1;124.0;19.9
2439;Particuliere huishoudens;Rijswijk (ZH.);2018;25.5;100;3.5;138.1;25.7
2440;Particuliere huishoudens;Roerdalen;2011;9.1;100;1.7;191.5;114.0
2441;Particuliere huishoudens;Roerdalen;2012;9.1;100;1.6;177.5;99.7
2442;Particuliere huishoudens;Roerdalen;2013;9.1;100;1.5;162.4;80.2
2443;Particuliere huishoudens;Roerdalen;2014;9.1;100;1.5;168.4;85.0
2444;Particuliere huishoudens;Roerdalen;2015;9.1;100;1.6;173.3;84.9
2445;Particuliere huishoudens;Roerdalen;2016;9.1;100;1.7;185.0;91.4
2446;Particuliere huishoudens;Roerdalen;2017;9.2;100;1.8;193.4;97.7
2447;Particuliere huishoudens;Roerdalen;2018;9.2;100;2.0;212.4;110.8
2448;Particuliere huishoudens;Roermond;2011;25.7;100;2.9;115.0;20.2
2449;Particuliere huishoudens;Roermond;2012;26.0;100;2.9;111.0;16.0
2450;Particuliere huishoudens;Roermond;2013;26.4;100;2.6;97.9;9.6
2451;Particuliere huishoudens;Roermond;2014;26.5;100;2.7;103.0;9.0
2452;Particuliere huishoudens;Roermond;2015;26.8;100;2.7;101.3;10.9
2453;Particuliere huishoudens;Roermond;2016;27.0;100;3.0;109.8;13.6
2454;Particuliere huishoudens;Roermond;2017;27.3;100;3.3;122.0;18.0
2455;Particuliere huishoudens;Roermond;2018;27.5;100;3.7;135.7;24.0
2456;Particuliere huishoudens;De Ronde Venen;2011;17.5;100;5.9;336.9;140.0
2457;Particuliere huishoudens;De Ronde Venen;2012;17.6;100;5.8;326.3;120.0
2458;Particuliere huishoudens;De Ronde Venen;2013;17.7;100;5.2;291.9;94.1
2459;Particuliere huishoudens;De Ronde Venen;2014;17.8;100;5.3;298.0;94.9
2460;Particuliere huishoudens;De Ronde Venen;2015;17.8;100;5.5;309.5;104.5
2461;Particuliere huishoudens;De Ronde Venen;2016;17.9;100;5.9;328.2;111.9
2462;Particuliere huishoudens;De Ronde Venen;2017;18.1;100;6.3;349.7;123.4
2463;Particuliere huishoudens;De Ronde Venen;2018;18.5;100;7.0;375.9;139.5
2464;Particuliere huishoudens;Roosendaal;2011;33.7;100;5.1;150.4;49.2
2465;Particuliere huishoudens;Roosendaal;2012;33.8;100;4.7;140.1;39.5
2466;Particuliere huishoudens;Roosendaal;2013;33.8;100;4.3;126.9;28.2
2467;Particuliere huishoudens;Roosendaal;2014;33.7;100;4.3;127.5;27.5
2468;Particuliere huishoudens;Roosendaal;2015;33.9;100;4.6;135.1;32.1
2469;Particuliere huishoudens;Roosendaal;2016;34.1;100;4.8;139.4;34.0
2470;Particuliere huishoudens;Roosendaal;2017;34.3;100;5.1;148.0;39.5
2471;Particuliere huishoudens;Roosendaal;2018;34.5;100;5.6;161.7;48.6
2472;Particuliere huishoudens;Rotterdam;2011;302.5;100;23.7;78.2;2.9
2473;Particuliere huishoudens;Rotterdam;2012;305.0;100;19.5;64.1;2.1
2474;Particuliere huishoudens;Rotterdam;2013;305.3;100;17.4;57.0;1.2
2475;Particuliere huishoudens;Rotterdam;2014;304.1;100;18.1;59.4;1.1
2476;Particuliere huishoudens;Rotterdam;2015;307.8;100;19.6;63.7;1.7
2477;Particuliere huishoudens;Rotterdam;2016;310.7;100;22.9;73.7;1.9
2478;Particuliere huishoudens;Rotterdam;2017;313.2;100;25.4;81.1;2.9
2479;Particuliere huishoudens;Rotterdam;2018;315.0;100;29.8;94.6;4.3
2480;Particuliere huishoudens;Rozendaal;2011;0.6;100;0.3;553.6;310.9
2481;Particuliere huishoudens;Rozendaal;2012;0.6;100;0.3;504.6;283.8
2482;Particuliere huishoudens;Rozendaal;2013;0.6;100;0.3;453.1;241.0
2483;Particuliere huishoudens;Rozendaal;2014;0.6;100;0.3;470.2;232.2
2484;Particuliere huishoudens;Rozendaal;2015;0.6;100;0.3;461.8;246.1
2485;Particuliere huishoudens;Rozendaal;2016;0.6;100;0.3;488.8;256.6
2486;Particuliere huishoudens;Rozendaal;2017;0.6;100;0.3;509.5;265.5
2487;Particuliere huishoudens;Rozendaal;2018;0.7;100;0.4;541.5;278.3
2488;Particuliere huishoudens;Rucphen;2011;9.2;100;2.2;235.5;141.8
2489;Particuliere huishoudens;Rucphen;2012;9.3;100;2.1;225.9;121.5
2490;Particuliere huishoudens;Rucphen;2013;9.4;100;2.0;210.5;99.5
2491;Particuliere huishoudens;Rucphen;2014;9.4;100;2.0;213.0;103.1
2492;Particuliere huishoudens;Rucphen;2015;9.5;100;2.1;219.1;104.7
2493;Particuliere huishoudens;Rucphen;2016;9.5;100;2.1;224.1;105.3
2494;Particuliere huishoudens;Rucphen;2017;9.6;100;2.2;227.8;103.0
2495;Particuliere huishoudens;Rucphen;2018;9.6;100;2.4;247.6;117.2
2496;Particuliere huishoudens;Schagen;2011;19.5;100;4.2;215.0;105.9
2497;Particuliere huishoudens;Schagen;2012;19.6;100;4.0;205.8;93.0
2498;Particuliere huishoudens;Schagen;2013;19.6;100;3.6;184.3;69.7
2499;Particuliere huishoudens;Schagen;2014;19.7;100;3.6;184.9;67.6
2500;Particuliere huishoudens;Schagen;2015;19.9;100;3.8;191.0;72.7
2501;Particuliere huishoudens;Schagen;2016;19.9;100;4.0;198.2;79.2
2502;Particuliere huishoudens;Schagen;2017;20.0;100;4.3;216.5;87.8
2503;Particuliere huishoudens;Schagen;2018;20.2;100;4.6;225.8;95.5
2504;Particuliere huishoudens;Scherpenzeel;2011;3.6;100;0.8;218.9;134.1
2505;Particuliere huishoudens;Scherpenzeel;2012;3.6;100;0.8;211.3;119.7
2506;Particuliere huishoudens;Scherpenzeel;2013;3.6;100;0.7;195.5;99.0
2507;Particuliere huishoudens;Scherpenzeel;2014;3.6;100;0.7;202.2;106.8
2508;Particuliere huishoudens;Scherpenzeel;2015;3.7;100;0.8;209.8;108.7
2509;Particuliere huishoudens;Scherpenzeel;2016;3.7;100;0.8;213.2;110.0
2510;Particuliere huishoudens;Scherpenzeel;2017;3.8;100;0.9;223.7;123.0
2511;Particuliere huishoudens;Scherpenzeel;2018;3.9;100;0.9;239.2;136.1
2512;Particuliere huishoudens;Schiedam;2011;35.1;100;2.6;75.1;8.9
2513;Particuliere huishoudens;Schiedam;2012;35.3;100;2.4;68.4;6.0
2514;Particuliere huishoudens;Schiedam;2013;35.3;100;2.1;59.9;2.5
2515;Particuliere huishoudens;Schiedam;2014;35.3;100;2.4;68.0;1.9
2516;Particuliere huishoudens;Schiedam;2015;35.7;100;3.9;107.9;4.0
2517;Particuliere huishoudens;Schiedam;2016;35.9;100;3.3;92.5;4.2
2518;Particuliere huishoudens;Schiedam;2017;36.3;100;3.6;98.8;6.4
2519;Particuliere huishoudens;Schiedam;2018;36.5;100;3.9;107.4;9.4
2520;Particuliere huishoudens;Schiermonnikoog;2011;0.5;100;0.1;278.3;160.5
2521;Particuliere huishoudens;Schiermonnikoog;2012;0.5;100;0.1;272.2;149.9
2522;Particuliere huishoudens;Schiermonnikoog;2013;0.5;100;0.1;236.4;110.8
2523;Particuliere huishoudens;Schiermonnikoog;2014;0.5;100;0.1;227.5;93.4
2524;Particuliere huishoudens;Schiermonnikoog;2015;0.5;100;0.1;226.5;99.2
2525;Particuliere huishoudens;Schiermonnikoog;2016;0.5;100;0.1;239.7;105.0
2526;Particuliere huishoudens;Schiermonnikoog;2017;0.5;100;0.1;239.5;123.8
2527;Particuliere huishoudens;Schiermonnikoog;2018;0.5;100;0.1;263.5;103.3
2528;Particuliere huishoudens;Schouwen-Duiveland;2011;14.9;100;3.7;245.9;99.5
2529;Particuliere huishoudens;Schouwen-Duiveland;2012;15.1;100;3.5;230.9;81.4
2530;Particuliere huishoudens;Schouwen-Duiveland;2013;15.1;100;3.3;220.2;64.0
2531;Particuliere huishoudens;Schouwen-Duiveland;2014;15.2;100;3.4;225.9;67.7
2532;Particuliere huishoudens;Schouwen-Duiveland;2015;15.3;100;3.6;234.0;70.9
2533;Particuliere huishoudens;Schouwen-Duiveland;2016;15.2;100;3.7;240.1;74.7
2534;Particuliere huishoudens;Schouwen-Duiveland;2017;15.3;100;3.8;248.4;84.0
2535;Particuliere huishoudens;Schouwen-Duiveland;2018;15.2;100;4.2;273.9;99.3
2536;Particuliere huishoudens;Simpelveld;2011;4.7;100;0.7;144.4;64.8
2537;Particuliere huishoudens;Simpelveld;2012;4.8;100;0.7;138.6;57.6
2538;Particuliere huishoudens;Simpelveld;2013;4.8;100;0.6;126.8;43.5
2539;Particuliere huishoudens;Simpelveld;2014;4.9;100;0.6;123.1;37.7
2540;Particuliere huishoudens;Simpelveld;2015;4.9;100;0.6;126.7;38.9
2541;Particuliere huishoudens;Simpelveld;2016;4.9;100;0.7;136.2;42.9
2542;Particuliere huishoudens;Simpelveld;2017;4.9;100;0.7;140.7;52.0
2543;Particuliere huishoudens;Simpelveld;2018;4.9;100;0.7;154.0;64.0
2544;Particuliere huishoudens;Sint Anthonis;2011;4.4;100;1.4;316.8;242.3
2545;Particuliere huishoudens;Sint Anthonis;2012;4.5;100;1.4;308.9;225.5
2546;Particuliere huishoudens;Sint Anthonis;2013;4.5;100;1.3;294.4;194.2
2547;Particuliere huishoudens;Sint Anthonis;2014;4.5;100;1.4;299.1;191.6
2548;Particuliere huishoudens;Sint Anthonis;2015;4.6;100;1.4;302.6;191.8
2549;Particuliere huishoudens;Sint Anthonis;2016;4.6;100;1.4;312.2;196.2
2550;Particuliere huishoudens;Sint Anthonis;2017;4.6;100;1.5;324.7;208.7
2551;Particuliere huishoudens;Sint Anthonis;2018;4.6;100;1.6;350.5;213.2
2552;Particuliere huishoudens;Sint-Michielsgestel;2011;11.0;100;4.0;360.4;211.3
2553;Particuliere huishoudens;Sint-Michielsgestel;2012;11.1;100;;;188.1
2554;Particuliere huishoudens;Sint-Michielsgestel;2013;11.1;100;;;155.2
2555;Particuliere huishoudens;Sint-Michielsgestel;2014;11.3;100;;;152.7
2556;Particuliere huishoudens;Sint-Michielsgestel;2015;11.5;100;3.0;261.6;153.5
2557;Particuliere huishoudens;Sint-Michielsgestel;2016;11.5;100;3.1;265.4;156.6
2558;Particuliere huishoudens;Sint-Michielsgestel;2017;11.6;100;3.3;279.9;164.3
2559;Particuliere huishoudens;Sint-Michielsgestel;2018;11.7;100;3.6;310.1;183.6
2560;Particuliere huishoudens;Sittard-Geleen;2011;43.6;100;5.2;119.9;30.2
2561;Particuliere huishoudens;Sittard-Geleen;2012;43.7;100;4.8;110.2;23.7
2562;Particuliere huishoudens;Sittard-Geleen;2013;43.9;100;4.2;96.0;14.4
2563;Particuliere huishoudens;Sittard-Geleen;2014;43.9;100;4.1;93.6;12.4
2564;Particuliere huishoudens;Sittard-Geleen;2015;44.3;100;4.3;97.2;15.0
2565;Particuliere huishoudens;Sittard-Geleen;2016;44.4;100;4.6;103.8;17.8
2566;Particuliere huishoudens;Sittard-Geleen;2017;44.7;100;4.9;110.6;21.4
2567;Particuliere huishoudens;Sittard-Geleen;2018;44.7;100;5.5;123.0;28.9
2568;Particuliere huishoudens;Sliedrecht;2011;10.1;100;1.5;145.6;41.6
2569;Particuliere huishoudens;Sliedrecht;2012;9.9;100;1.3;135.0;33.9
2570;Particuliere huishoudens;Sliedrecht;2013;10.0;100;1.2;122.7;24.4
2571;Particuliere huishoudens;Sliedrecht;2014;10.1;100;1.2;119.5;21.7
2572;Particuliere huishoudens;Sliedrecht;2015;10.2;100;1.3;124.7;24.4
2573;Particuliere huishoudens;Sliedrecht;2016;10.2;100;1.3;129.8;27.5
2574;Particuliere huishoudens;Sliedrecht;2017;10.3;100;1.4;134.9;32.5
2575;Particuliere huishoudens;Sliedrecht;2018;10.3;100;1.5;149.3;43.0
2576;Particuliere huishoudens;Sluis;2011;11.1;100;2.6;236.6;109.3
2577;Particuliere huishoudens;Sluis;2012;11.2;100;2.6;236.8;103.0
2578;Particuliere huishoudens;Sluis;2013;11.2;100;2.6;234.9;91.7
2579;Particuliere huishoudens;Sluis;2014;11.1;100;2.7;245.2;95.9
2580;Particuliere huishoudens;Sluis;2015;11.2;100;2.8;252.3;99.5
2581;Particuliere huishoudens;Sluis;2016;11.2;100;2.9;255.9;102.2
2582;Particuliere huishoudens;Sluis;2017;11.2;100;3.1;273.0;106.8
2583;Particuliere huishoudens;Sluis;2018;11.2;100;3.3;293.1;119.6
2584;Particuliere huishoudens;Smallingerland;2011;23.9;100;2.9;121.5;32.6
2585;Particuliere huishoudens;Smallingerland;2012;24.1;100;2.7;110.0;24.7
2586;Particuliere huishoudens;Smallingerland;2013;24.2;100;2.3;96.5;16.3
2587;Particuliere huishoudens;Smallingerland;2014;24.1;100;2.3;93.7;15.6
2588;Particuliere huishoudens;Smallingerland;2015;24.2;100;2.3;95.2;17.0
2589;Particuliere huishoudens;Smallingerland;2016;24.2;100;2.4;100.4;18.0
2590;Particuliere huishoudens;Smallingerland;2017;24.5;100;2.7;109.6;22.3
2591;Particuliere huishoudens;Smallingerland;2018;24.7;100;3.0;120.4;28.7
2592;Particuliere huishoudens;Soest;2011;19.8;100;5.3;265.0;92.9
2593;Particuliere huishoudens;Soest;2012;19.8;100;4.9;247.9;75.5
2594;Particuliere huishoudens;Soest;2013;19.8;100;4.0;202.3;54.0
2595;Particuliere huishoudens;Soest;2014;19.9;100;4.0;202.9;51.3
2596;Particuliere huishoudens;Soest;2015;19.9;100;4.3;217.9;59.0
2597;Particuliere huishoudens;Soest;2016;19.9;100;4.4;223.4;65.8
2598;Particuliere huishoudens;Soest;2017;20.1;100;4.7;232.8;73.1
2599;Particuliere huishoudens;Soest;2018;20.1;100;5.2;258.3;98.4
2600;Particuliere huishoudens;Someren;2011;7.2;100;2.1;297.7;198.6
2601;Particuliere huishoudens;Someren;2012;7.5;100;2.1;279.3;168.2
2602;Particuliere huishoudens;Someren;2013;7.6;100;2.0;266.2;140.6
2603;Particuliere huishoudens;Someren;2014;7.6;100;2.0;267.1;135.4
2604;Particuliere huishoudens;Someren;2015;7.6;100;2.0;260.6;134.6
2605;Particuliere huishoudens;Someren;2016;7.8;100;2.1;266.6;128.5
2606;Particuliere huishoudens;Someren;2017;7.9;100;2.1;267.0;130.2
2607;Particuliere huishoudens;Someren;2018;8.0;100;2.3;289.8;145.2
2608;Particuliere huishoudens;Son en Breugel;2011;6.3;100;1.8;287.0;162.3
2609;Particuliere huishoudens;Son en Breugel;2012;6.5;100;1.7;258.6;134.4
2610;Particuliere huishoudens;Son en Breugel;2013;6.7;100;1.5;227.3;98.4
2611;Particuliere huishoudens;Son en Breugel;2014;6.7;100;1.6;238.3;97.9
2612;Particuliere huishoudens;Son en Breugel;2015;6.8;100;1.6;239.9;99.9
2613;Particuliere huishoudens;Son en Breugel;2016;6.8;100;1.7;244.4;104.7
2614;Particuliere huishoudens;Son en Breugel;2017;6.9;100;1.7;251.0;115.9
2615;Particuliere huishoudens;Son en Breugel;2018;7.0;100;2.0;282.4;141.8
2616;Particuliere huishoudens;Stadskanaal;2011;14.3;100;1.7;116.9;35.1
2617;Particuliere huishoudens;Stadskanaal;2012;14.4;100;1.6;111.3;28.3
2618;Particuliere huishoudens;Stadskanaal;2013;14.5;100;1.4;98.7;18.2
2619;Particuliere huishoudens;Stadskanaal;2014;14.5;100;1.4;99.0;17.3
2620;Particuliere huishoudens;Stadskanaal;2015;14.5;100;1.5;100.9;19.2
2621;Particuliere huishoudens;Stadskanaal;2016;14.4;100;1.5;103.6;17.7
2622;Particuliere huishoudens;Stadskanaal;2017;14.5;100;1.7;114.2;21.4
2623;Particuliere huishoudens;Stadskanaal;2018;14.5;100;1.8;124.1;26.6
2624;Particuliere huishoudens;Staphorst;2011;5.2;100;1.7;333.2;231.5
2625;Particuliere huishoudens;Staphorst;2012;5.3;100;1.7;322.4;214.7
2626;Particuliere huishoudens;Staphorst;2013;5.4;100;1.6;299.0;186.5
2627;Particuliere huishoudens;Staphorst;2014;5.5;100;1.6;296.0;176.0
2628;Particuliere huishoudens;Staphorst;2015;5.5;100;1.7;301.6;179.6
2629;Particuliere huishoudens;Staphorst;2016;5.6;100;1.7;310.2;184.6
2630;Particuliere huishoudens;Staphorst;2017;5.7;100;1.8;319.6;195.5
2631;Particuliere huishoudens;Staphorst;2018;5.8;100;2.0;345.2;214.1
2632;Particuliere huishoudens;Stede Broec;2011;8.6;100;1.3;150.4;71.5
2633;Particuliere huishoudens;Stede Broec;2012;8.8;100;1.2;138.8;53.9
2634;Particuliere huishoudens;Stede Broec;2013;8.8;100;1.0;118.3;34.8
2635;Particuliere huishoudens;Stede Broec;2014;8.9;100;1.1;121.7;33.4
2636;Particuliere huishoudens;Stede Broec;2015;8.9;100;1.1;125.7;37.5
2637;Particuliere huishoudens;Stede Broec;2016;9.0;100;1.2;135.7;40.8
2638;Particuliere huishoudens;Stede Broec;2017;9.0;100;1.3;146.2;50.0
2639;Particuliere huishoudens;Stede Broec;2018;9.0;100;1.5;167.9;67.3
2640;Particuliere huishoudens;Steenbergen;2011;9.7;100;1.8;186.5;78.4
2641;Particuliere huishoudens;Steenbergen;2012;9.8;100;1.7;174.0;58.9
2642;Particuliere huishoudens;Steenbergen;2013;9.9;100;1.6;161.1;43.1
2643;Particuliere huishoudens;Steenbergen;2014;10.0;100;1.7;165.7;41.2
2644;Particuliere huishoudens;Steenbergen;2015;10.2;100;1.7;161.8;36.5
2645;Particuliere huishoudens;Steenbergen;2016;10.3;100;1.8;174.5;44.5
2646;Particuliere huishoudens;Steenbergen;2017;10.1;100;2.0;193.7;60.5
2647;Particuliere huishoudens;Steenbergen;2018;11.2;100;2.1;191.9;48.8
2648;Particuliere huishoudens;Steenwijkerland;2011;18.3;100;3.2;176.4;71.2
2649;Particuliere huishoudens;Steenwijkerland;2012;18.5;100;3.0;163.8;55.7
2650;Particuliere huishoudens;Steenwijkerland;2013;18.6;100;2.9;153.2;40.4
2651;Particuliere huishoudens;Steenwijkerland;2014;18.6;100;2.9;154.2;38.9
2652;Particuliere huishoudens;Steenwijkerland;2015;18.6;100;2.9;155.8;41.0
2653;Particuliere huishoudens;Steenwijkerland;2016;18.6;100;3.1;166.3;43.7
2654;Particuliere huishoudens;Steenwijkerland;2017;18.8;100;3.3;173.8;51.1
2655;Particuliere huishoudens;Steenwijkerland;2018;19.0;100;3.6;191.1;62.1
2656;Particuliere huishoudens;Stein (L.);2011;11.2;100;1.7;147.6;97.1
2657;Particuliere huishoudens;Stein (L.);2012;11.2;100;1.5;137.3;85.4
