ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8
16;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2029;17556996.0;17325605.0;4394205.0;3404729.0;8710912.0;535560.0;280199;231391
17;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2030;17593728.0;17358607.0;4397390.0;3435092.0;8709297.0;534519.0;282309;235121
18;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2031;17628083.0;17388993.0;4402404.0;3463403.0;8705100.0;533738.0;284348;239090
19;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2032;17659947.0;17416701.0;4408760.0;3489993.0;8698592.0;532982.0;286374;243246
20;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2033;17689127.0;17441554.0;4415841.0;3514851.0;8690051.0;532431.0;288380;247573
21;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2034;17715575.0;17463538.0;4423103.0;3538203.0;8679703.0;532139.0;290390;252037
22;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2035;17739190.0;17482566.0;4430068.0;3560190.0;8667842.0;532057.0;292409;256624
23;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2036;17759894.0;17498653.0;4436348.0;3580710.0;8654794.0;532416.0;294385;261241
24;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2037;17777780.0;17511913.0;4441651.0;3600174.0;8640980.0;532757.0;296351;265867
25;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2038;17792930.0;17522468.0;4445736.0;3618334.0;8626798.0;533336.0;298264;270462
26;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2039;17805493.0;17530530.0;4448424.0;3635355.0;8612586.0;534031.0;300134;274963
27;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2040;17815723.0;17536308.0;4449594.0;3651293.0;8598675.0;534790.0;301956;279415
28;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2041;17823937.0;17540121.0;4449243.0;3666379.0;8585223.0;535519.0;303757;283816
29;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2042;17830388.0;17542236.0;4447429.0;3680701.0;8572402.0;536181.0;305523;288152
30;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2043;17835325.0;17542916.0;4444287.0;3694347.0;8560293.0;536741.0;307248;292409
31;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2044;17839113.0;17542495.0;4440035.0;3707379.0;8548902.0;537218.0;308961;296618
32;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2045;17842031.0;17541244.0;4434929.0;3719760.0;8538377.0;537559.0;310619;300787
33;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2046;17844431.0;17539512.0;4429223.0;3731464.0;8528843.0;537738.0;312244;304919
34;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2047;17846588.0;17537527.0;4423168.0;3742479.0;8520253.0;537773.0;313854;309061
35;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2048;17848734.0;17535518.0;4416993.0;3752720.0;8512698.0;537659.0;315448;313216
36;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2049;17850952.0;17533602.0;4410928.0;3762073.0;8506173.0;537406.0;317022;317350
37;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2050;17853305.0;17531888.0;4405130.0;3770417.0;8500754.0;537038.0;318549;321417
38;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2051;17855808.0;17530459.0;4399745.0;3777667.0;8496482.0;536555.0;320010;325349
39;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2052;17858557.0;17529460.0;4394923.0;3783752.0;8493410.0;535979.0;321396;329097
40;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2053;17861561.0;17528960.0;4390773.0;3788610.0;8491566.0;535323.0;322688;332601
41;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2054;17864945.0;17529139.0;4387412.0;3792264.0;8491006.0;534590.0;323867;335806
42;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2055;17868810.0;17530143.0;4384906.0;3794781.0;8491716.0;533796.0;324944;338667
43;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2056;17873243.0;17532091.0;4383298.0;3796205.0;8493724.0;532949.0;325915;341152
44;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2057;17878383.0;17535141.0;4382631.0;3796647.0;8497022.0;532068.0;326773;343242
45;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2058;17884349.0;17539405.0;4382890.0;3796221.0;8501596.0;531172.0;327526;344944
46;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2059;17891254.0;17544995.0;4384035.0;3795117.0;8507387.0;530275.0;328181;346259
47;Totaal mannen en vrouwen;Totaal leeftijd;Totaal burgerlijke staat;2060;17899250.0;17552045.0;4386007.0;3793507.0;8514387.0;529405.0;328739;347205
48;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2013;;;;1522437.0;1401262.0;149107.0;164709;99020
49;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2014;;;;1551246.0;1442236.0;155275.0;163613;97945
50;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2015;;;;1574882.0;1493451.0;160731.0;164354;97300
51;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2016;;;;1595341.0;1553127.0;165564.0;166076;96991
52;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2017;;;;1617031.0;1607437.0;170314.0;167684;96922
53;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2018;;;;1639700.0;1657534.0;174919.0;169384;97042
54;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2019;;;;1663153.0;1702164.0;179475.0;171121;97251
55;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2020;;;;1686567.0;1742594.0;183905.0;172826;97517
56;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2021;;;;1709589.0;1779739.0;188189.0;174471;97833
57;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2022;;;;1732235.0;1814439.0;192274.0;176089;98211
58;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2023;;;;1754261.0;1846949.0;196171.0;177610;98654
59;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2024;;;;1775892.0;1877446.0;199853.0;179075;99182
60;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2025;;;;1797127.0;1905938.0;203323.0;180474;99800
61;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2026;;;;1817989.0;1932334.0;206566.0;181846;100508
62;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2027;;;;1838838.0;1956581.0;209582.0;183250;101303
63;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2028;;;;1859723.0;1978740.0;212384.0;184724;102184
64;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2029;;;;1880563.0;1998975.0;214968.0;186273;103154
65;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2030;;;;1901084.0;2017506.0;217359.0;187846;104220
66;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2031;;;;1921015.0;2034595.0;219595.0;189410;105383
67;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2032;;;;1940570.0;2050510.0;221634.0;190992;106649
68;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2033;;;;1959958.0;2065419.0;223505.0;192608;108022
69;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2034;;;;1979443.0;2079414.0;225231.0;194290;109498
70;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2035;;;;1999176.0;2092592.0;226811.0;196039;111079
71;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2036;;;;2019153.0;2105131.0;228308.0;197837;112753
72;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2037;;;;2039445.0;2117235.0;229640.0;199690;114524
73;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2038;;;;2059928.0;2129046.0;230896.0;201577;116382
74;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2039;;;;2080580.0;2140733.0;232056.0;203490;118326
75;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2040;;;;2101379.0;2152406.0;233118.0;205419;120352
76;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2041;;;;2122356.0;2164106.0;234074.0;207365;122469
77;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2042;;;;2143482.0;2175811.0;234923.0;209314;124670
78;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2043;;;;2164690.0;2187474.0;235664.0;211243;126951
79;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2044;;;;2185872.0;2199010.0;236313.0;213154;129311
80;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2045;;;;2206934.0;2210356.0;236871.0;215018;131743
81;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2046;;;;2227772.0;2221506.0;237328.0;216835;134244
82;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2047;;;;2248262.0;2232424.0;237694.0;218604;136810
83;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2048;;;;2268299.0;2243096.0;237982.0;220322;139435
84;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2049;;;;2287789.0;2253445.0;238202.0;221997;142107
85;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2050;;;;2306631.0;2263456.0;238368.0;223611;144817
86;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2051;;;;2324751.0;2273081.0;238487.0;225158;147547
87;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2052;;;;2342074.0;2282281.0;238571.0;226640;150288
88;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2053;;;;2358501.0;2291011.0;238627.0;228042;153022
89;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2054;;;;2373994.0;2299244.0;238658.0;229355;155737
90;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2055;;;;2388557.0;2306916.0;238667.0;230589;158414
91;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2056;;;;2402163.0;2313997.0;238657.0;231745;161040
92;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2057;;;;2414831.0;2320465.0;238632.0;232819;163600
93;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2058;;;;2426591.0;2326278.0;238596.0;233822;166087
94;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2059;;;;2437490.0;2331421.0;238549.0;234760;168490
95;Totaal mannen en vrouwen;Totaal leeftijd;Ongehuwd;2060;;;;2447588.0;2335907.0;238500.0;235636;170802
96;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2013;;;;81745.0;6627507.0;36773.0;38151;23157
97;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2014;;;;80135.0;6597399.0;36350.0;37423;22917
98;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2015;;;;78412.0;6571410.0;35326.0;37385;22835
99;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2016;;;;76730.0;6548919.0;34073.0;37967;22852
100;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2017;;;;75658.0;6529566.0;33152.0;38460;22972
101;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2018;;;;75056.0;6513345.0;32436.0;38928;23194
102;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2019;;;;74780.0;6498750.0;31935.0;39354;23502
103;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2020;;;;74710.0;6485441.0;31558.0;39746;23884
104;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2021;;;;74772.0;6472873.0;31269.0;40096;24341
105;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2022;;;;74916.0;6460520.0;31014.0;40420;24866
106;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2023;;;;75108.0;6448114.0;30801.0;40705;25453
107;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2024;;;;75347.0;6435416.0;30608.0;40967;26105
108;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2025;;;;75604.0;6422163.0;30434.0;41191;26813
109;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2026;;;;75878.0;6408118.0;30270.0;41393;27572
110;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2027;;;;76154.0;6393155.0;30111.0;41562;28370
111;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2028;;;;76422.0;6377172.0;29967.0;41690;29204
112;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2029;;;;76671.0;6360088.0;29829.0;41775;30066
113;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2030;;;;76878.0;6341857.0;29707.0;41815;30939
114;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2031;;;;77028.0;6322479.0;29607.0;41802;31811
115;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2032;;;;77138.0;6301931.0;29510.0;41748;32671
116;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2033;;;;77200.0;6280317.0;29425.0;41652;33505
117;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2034;;;;77233.0;6257775.0;29354.0;41517;34309
118;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2035;;;;77247.0;6234504.0;29299.0;41348;35079
119;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2036;;;;77237.0;6210651.0;29272.0;41140;35817
120;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2037;;;;77226.0;6186425.0;29249.0;40906;36525
121;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2038;;;;77203.0;6162085.0;29250.0;40641;37197
122;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2039;;;;77177.0;6137805.0;29259.0;40361;37832
123;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2040;;;;77153.0;6113801.0;29275.0;40073;38448
124;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2041;;;;77139.0;6090208.0;29293.0;39792;39046
125;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2042;;;;77134.0;6067214.0;29312.0;39517;39640
126;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2043;;;;77139.0;6044951.0;29330.0;39258;40234
127;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2044;;;;77148.0;6023495.0;29348.0;39014;40829
128;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2045;;;;77164.0;6003089.0;29368.0;38790;41423
129;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2046;;;;77185.0;5983842.0;29385.0;38591;42013
130;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2047;;;;77197.0;5965721.0;29397.0;38412;42590
131;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2048;;;;77192.0;5948825.0;29406.0;38255;43138
132;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2049;;;;77165.0;5933222.0;29411.0;38119;43643
133;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2050;;;;77113.0;5919003.0;29414.0;38001;44089
134;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2051;;;;77038.0;5906250.0;29414.0;37902;44463
135;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2052;;;;76939.0;5895043.0;29415.0;37818;44758
136;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2053;;;;76820.0;5885449.0;29414.0;37750;44965
137;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2054;;;;76685.0;5877549.0;29411.0;37696;45079
138;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2055;;;;76543.0;5871396.0;29407.0;37658;45104
139;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2056;;;;76397.0;5867040.0;29402.0;37636;45040
140;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2057;;;;76252.0;5864494.0;29397.0;37627;44898
141;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2058;;;;76118.0;5863784.0;29391.0;37630;44693
142;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2059;;;;75999.0;5864866.0;29386.0;37643;44439
143;Totaal mannen en vrouwen;Totaal leeftijd;Wettig gehuwd plus partnerschap;2060;;;;75905.0;5867727.0;29383.0;37665;44155
144;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2013;;;;648589.0;43056.0;75886.0;23839;74425
145;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2014;;;;652326.0;42792.0;74366.0;24171;73056
146;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2015;;;;656128.0;42705.0;72719.0;24412;71932
147;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2016;;;;660019.0;42802.0;70985.0;24580;71002
148;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2017;;;;664119.0;42747.0;69386.0;24713;70226
149;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2018;;;;668455.0;42572.0;67890.0;24829;69597
150;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2019;;;;673048.0;42347.0;66497.0;24931;69101
151;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2020;;;;677888.0;42087.0;65186.0;25039;68736
152;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2021;;;;682903.0;41800.0;63989.0;25153;68513
153;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2022;;;;688164.0;41494.0;62784.0;25292;68435
154;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2023;;;;693515.0;41165.0;61678.0;25445;68501
155;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2024;;;;698939.0;40817.0;60612.0;25619;68722
156;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2025;;;;704327.0;40443.0;59617.0;25813;69093
157;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2026;;;;709622.0;40050.0;58647.0;26037;69627
158;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2027;;;;714705.0;39637.0;57714.0;26287;70320
159;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2028;;;;719492.0;39208.0;56816.0;26560;71149
160;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2029;;;;723871.0;38762.0;55942.0;26854;72121
161;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2030;;;;727748.0;38305.0;55098.0;27164;73221
162;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2031;;;;730998.0;37830.0;54298.0;27488;74446
163;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2032;;;;733615.0;37343.0;53474.0;27828;75761
164;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2033;;;;735459.0;36845.0;52689.0;28171;77160
165;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2034;;;;736472.0;36337.0;51940.0;28510;78618
166;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2035;;;;736592.0;35815.0;51225.0;28840;80125
167;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2036;;;;735785.0;35287.0;50611.0;29146;81604
168;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2037;;;;734160.0;34748.0;49976.0;29419;83028
169;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2038;;;;731668.0;34202.0;49380.0;29656;84375
170;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2039;;;;728390.0;33648.0;48817.0;29846;85590
171;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2040;;;;724355.0;33097.0;48286.0;29989;86703
172;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2041;;;;719645.0;32542.0;47776.0;30086;87702
173;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2042;;;;714335.0;31991.0;47283.0;30141;88570
174;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2043;;;;708530.0;31438.0;46801.0;30159;89294
175;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2044;;;;702380.0;30904.0;46342.0;30170;89906
176;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2045;;;;695875.0;30360.0;45877.0;30153;90429
177;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2046;;;;689065.0;29816.0;45411.0;30123;90875
178;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2047;;;;682067.0;29290.0;44955.0;30106;91308
179;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2048;;;;674863.0;28776.0;44504.0;30097;91755
180;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2049;;;;667428.0;28274.0;44055.0;30092;92214
181;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2050;;;;659719.0;27785.0;43608.0;30084;92672
182;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2051;;;;651692.0;27306.0;43153.0;30063;93099
183;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2052;;;;643328.0;26839.0;42695.0;30024;93467
184;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2053;;;;634631.0;26386.0;42233.0;29963;93750
185;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2054;;;;625620.0;25946.0;41764.0;29874;93915
186;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2055;;;;616303.0;25520.0;41286.0;29751;93937
187;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2056;;;;606720.0;25108.0;40798.0;29592;93796
188;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2057;;;;596929.0;24710.0;40299.0;29396;93478
189;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2058;;;;586967.0;24327.0;39793.0;29159;92976
190;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2059;;;;576944.0;23960.0;39278.0;28887;92279
191;Totaal mannen en vrouwen;Totaal leeftijd;Verweduwd;2060;;;;566938.0;23607.0;38756.0;28577;91388
192;Totaal mannen en vrouwen;Totaal leeftijd;Gescheiden;2013;;;;561527.0;314248.0;261884.0;21723;18837
193;Totaal mannen en vrouwen;Totaal leeftijd;Gescheiden;2014;;;;575351.0;316329.0;265370.0;21746;18923
194;Totaal mannen en vrouwen;Totaal leeftijd;Gescheiden;2015;;;;588645.0;318768.0;266793.0;21936;19114
195;Totaal mannen en vrouwen;Totaal leeftijd;Gescheiden;2016;;;;601333.0;321342.0;266402.0;22197;19379
196;Totaal mannen en vrouwen;Totaal leeftijd;Gescheiden;2017;;;;613379.0;322887.0;265584.0;22454;19701
197;Totaal mannen en vrouwen;Totaal leeftijd;Gescheiden;2018;;;;624973.0;323576.0;264388.0;22718;20073
